ticker,RPD US Equity
2015-12-04,-2.9447
2015-12-07,0.1238
2015-12-08,-1.6078999999999999
2015-12-09,-4.0226
2015-12-10,2.0956
2015-12-11,-1.796
2015-12-14,-0.7838
2015-12-15,5.2008
2015-12-16,5.8198
2015-12-17,2.4246
2015-12-18,-6.0624
2015-12-21,-3.6878
2015-12-22,1.0211
2015-12-23,-2.1478
2015-12-24,-0.3228
2015-12-28,-0.3238
2015-12-29,-2.5991
2015-12-30,-0.1334
2015-12-31,1.0688
2016-01-04,-3.9656000000000002
2016-01-05,-0.4818
2016-01-06,4.7718
2016-01-07,-1.7822
2016-01-08,-4.3011
2016-01-11,-1.4045
2016-01-12,4.2735
2016-01-13,1.571
2016-01-14,7.0612
2016-01-15,-0.8166
2016-01-19,-9.6897
2016-01-20,-9.3969
2016-01-21,-1.8576000000000001
2016-01-22,9.0694
2016-01-25,-8.966
2016-01-26,-2.8594
2016-01-27,-0.5724
2016-01-28,3.3717
2016-01-29,4.2164
2016-02-01,1.6031
2016-02-02,-2.4793
2016-02-03,-2.3112
2016-02-04,0.8675
2016-02-05,-14.0735
2016-02-08,-7.6433
2016-02-09,-6.798
2016-02-10,5.4968
2016-02-11,7.8156
2016-02-12,5.3903
2016-02-16,-1.4990999999999999
2016-02-17,5.6401
2016-02-18,3.3898
2016-02-19,4.0984
2016-02-22,-2.6772
2016-02-23,-1.4563
2016-02-24,8.5386
2016-02-25,1.2103
2016-02-26,2.6158
2016-02-29,-3.2047
2016-03-01,0.602
2016-03-02,4.4877
2016-03-03,1.718
2016-03-04,4.0113
2016-03-07,5.1421
2016-03-08,-2.574
2016-03-09,-5.0859
2016-03-10,-3.8274
2016-03-11,4.4863
2016-03-14,0.3463
2016-03-15,-11.6632
2016-03-16,-2.5781
2016-03-17,2.8067
2016-03-18,-1.17
2016-03-21,4.6567
2016-03-22,-0.9804
2016-03-23,-3.6558
2016-03-24,-0.4743
2016-03-28,3.0183
2016-03-29,-0.6168
2016-03-30,3.6462
2016-03-31,-2.1707
2016-04-01,6.733
2016-04-04,-3.5125
2016-04-05,-5.2006
2016-04-06,1.7241
2016-04-07,-2.3883
2016-04-08,0.3157
2016-04-11,1.4949
2016-04-12,-0.6202
2016-04-13,4.1342
2016-04-14,-2.1723
2016-04-15,-0.9188
2016-04-18,2.0866
2016-04-19,-4.9962
2016-04-20,-6.5339
2016-04-21,-0.1705
2016-04-22,5.2092
2016-04-25,0.974
2016-04-26,0.7235
2016-04-27,-0.1596
2016-04-28,-0.3197
2016-04-29,0.401
2016-05-02,0.4792
2016-05-03,-1.6693
2016-05-04,-4.6079
2016-05-05,-1.1017
2016-05-06,-2.3136
2016-05-09,4.386
2016-05-10,-0.5042
2016-05-11,-3.5473
2016-05-12,-0.9632
2016-05-13,-0.0884
2016-05-16,2.0354
2016-05-17,-3.3825
2016-05-18,3.1418
2016-05-19,-0.9574
2016-05-20,1.7574999999999998
2016-05-23,2.5907
2016-05-24,2.862
2016-05-25,-0.9002
2016-05-26,3.3856
2016-05-27,0.2396
2016-05-31,2.3904
2016-06-01,5.7588
2016-06-02,1.2509000000000001
2016-06-03,-4.5058
2016-06-06,5.86
2016-06-07,1.294
2016-06-08,2.1292
2016-06-09,1.6678
2016-06-10,-0.9569
2016-06-13,0.138
2016-06-14,-3.3081
2016-06-15,-9.2659
2016-06-16,5.8916
2016-06-17,-3.7834
2016-06-20,3.5465999999999998
2016-06-21,0.2978
2016-06-22,-1.4848
2016-06-23,2.8636
2016-06-24,-4.6886
2016-06-27,-6.6872
2016-06-28,0.5766
2016-06-29,1.0647
2016-06-30,1.9449
2016-07-01,0.159
2016-07-05,-6.6667
2016-07-06,1.3605
2016-07-07,0.755
2016-07-08,3.7469
2016-07-11,-0.0803
2016-07-12,0.8032
2016-07-13,1.5936
2016-07-14,-0.9412
2016-07-15,1.8211
2016-07-18,-0.311
2016-07-19,-0.468
2016-07-20,4.7806
2016-07-21,-3.2162
2016-07-22,4.6368
2016-07-25,2.5111
2016-07-26,0.7205
2016-07-27,1.5021
2016-07-28,-1.4094
2016-07-29,-0.0715
2016-08-01,0.2146
2016-08-02,-0.4283
2016-08-03,1.9355
2016-08-04,-1.2658
2016-08-05,2.4929
2016-08-08,-2.9882
2016-08-09,12.106
2016-08-10,-0.639
2016-08-11,0.5788
2016-08-12,0.1279
2016-08-15,2.0434
2016-08-16,2.5031
2016-08-17,-0.6716
2016-08-18,5.2858
2016-08-19,7.8809000000000005
2016-08-22,-2.2727
2016-08-23,3.0454
2016-08-24,-3.0091
2016-08-25,3.1579
2016-08-26,0.6982
2016-08-29,1.44
2016-08-30,1.0515
2016-08-31,-6.5036000000000005
2016-09-01,-2.6155
2016-09-02,2.6286
2016-09-06,2.1158
2016-09-07,-0.0545
2016-09-08,-1.7458
2016-09-09,-6.0522
2016-09-12,-1.3002
2016-09-13,-2.2754
2016-09-14,1.5931
2016-09-15,-1.3872
2016-09-16,1.1009
2016-09-19,0.121
2016-09-20,0.2417
2016-09-21,5.8469
2016-09-22,-0.6264
2016-09-23,0.5731
2016-09-26,-4.2735
2016-09-27,3.2738
2016-09-28,0.8646
2016-09-29,-1.7143000000000002
2016-09-30,2.6163
2016-10-03,-0.3399
2016-10-04,3.0699
2016-10-05,-1.7099
2016-10-06,-4.2649
2016-10-07,-2.5791
2016-10-10,0.3008
2016-10-11,-3.8992
2016-10-12,-2.4969
2016-10-13,-1.2804
2016-10-14,4.4747
2016-10-17,-6.8901
2016-10-18,1.3333
2016-10-19,-0.5921
2016-10-20,-0.3309
2016-10-21,2.7224
2016-10-24,-0.6464
2016-10-25,-2.0169
2016-10-26,-2.1912
2016-10-27,-1.1541
2016-10-28,-2.0604
2016-10-31,0.4909
2016-11-01,-1.8144
2016-11-02,-3.4115
2016-11-03,1.3245
2016-11-04,-2.9049
2016-11-07,3.4405
2016-11-08,1.4461
2016-11-09,1.4255
2016-11-10,-17.7793
2016-11-11,-1.6239
2016-11-14,3.0408
2016-11-15,0.0843
2016-11-16,-1.011
2016-11-17,-1.7021
2016-11-18,0.0866
2016-11-21,2.5087
2016-11-22,-2.1097
2016-11-23,2.7586
2016-11-25,0.8389
2016-11-28,-0.3328
2016-11-29,-1.8364
2016-11-30,-1.3605
2016-12-01,-0.8621
2016-12-02,2.3478
2016-12-05,4.418
2016-12-06,2.1969
2016-12-07,5.3344
2016-12-08,1.8141
2016-12-09,-3.5635
2016-12-12,-4.0031
2016-12-13,0.2406
2016-12-14,-0.24
2016-12-15,-0.2406
2016-12-16,0.4019
2016-12-19,0.2402
2016-12-20,-0.0799
2016-12-21,-1.9984
2016-12-22,-2.0392
2016-12-23,1.0824
2016-12-27,1.4827
2016-12-28,-1.7856999999999998
2016-12-29,1.5702
2016-12-30,-0.9764
2017-01-03,1.479
2017-01-04,1.2955
2017-01-05,0.6395
2017-01-06,-0.3971
2017-01-09,0.1595
2017-01-10,1.5924
2017-01-11,-0.1567
2017-01-12,0.0785
2017-01-13,2.8235
2017-01-17,-2.8223000000000003
2017-01-18,-0.6279
2017-01-19,0.0
2017-01-20,1.0269
2017-01-23,0.4691
2017-01-24,-0.4669
2017-01-25,-0.3909
2017-01-26,-0.3925
2017-01-27,0.0
2017-01-30,-2.5217
2017-01-31,0.8084
2017-02-01,1.1227
2017-02-02,1.0309
2017-02-03,0.7849
2017-02-06,-0.3115
2017-02-07,0.0
2017-02-08,-0.2344
2017-02-09,-1.6444999999999999
2017-02-10,12.6592
2017-02-13,2.6148
2017-02-14,5.7851
2017-02-15,-1.888
2017-02-16,-2.0571
2017-02-17,2.71
2017-02-21,3.7599
2017-02-22,0.2543
2017-02-23,-1.4585
2017-02-24,-0.8366
2017-02-27,1.8819
2017-02-28,-3.5032
2017-03-01,-0.198
2017-03-02,-2.3810000000000002
2017-03-03,-1.4905
2017-03-06,-0.3439
2017-03-07,3.3125999999999998
2017-03-08,1.4028
2017-03-09,-3.5573
2017-03-10,2.1175
2017-03-13,1.6722000000000001
2017-03-14,-1.7105000000000001
2017-03-15,0.7363
2017-03-16,1.3289
2017-03-17,-1.9016
2017-03-20,0.1337
2017-03-21,-4.9399
2017-03-22,-0.9129
2017-03-23,2.197
2017-03-24,0.208
2017-03-27,-0.4844
2017-03-28,0.8345
2017-03-29,2.4138
2017-03-30,1.0774
2017-03-31,-0.1999
2017-04-03,-2.3364
2017-04-04,1.4354
2017-04-05,-2.0216
2017-04-06,2.0633
2017-04-07,1.0782
2017-04-10,-0.1333
2017-04-11,9.6796
2017-04-12,-1.3999
2017-04-13,0.6173
2017-04-17,2.9448
2017-04-18,-0.5364
2017-04-19,2.6962
2017-04-20,0.7001
2017-04-21,-1.6221999999999999
2017-04-24,1.2367
2017-04-25,-1.338
2017-04-26,0.2358
2017-04-27,0.1176
2017-04-28,-0.4113
2017-05-01,0.236
2017-05-02,-0.3531
2017-05-03,-0.4725
2017-05-04,-1.0682
2017-05-05,3.4193
2017-05-08,3.7702999999999998
2017-05-09,0.559
2017-05-10,4.169
2017-05-11,-2.1345
2017-05-12,-0.8179
2017-05-15,2.199
2017-05-16,0.0
2017-05-17,-2.851
2017-05-18,0.4983
2017-05-19,-1.708
2017-05-22,1.1211
2017-05-23,0.7761
2017-05-24,-1.8702
2017-05-25,0.2242
2017-05-26,-0.3356
2017-05-30,1.0662
2017-05-31,1.9434
2017-06-01,3.6492
2017-06-02,0.1051
2017-06-05,-0.2625
2017-06-06,0.1053
2017-06-07,-5.3628
2017-06-08,-0.7778
2017-06-09,-4.3673
2017-06-12,-0.1756
2017-06-13,0.0
2017-06-14,-0.7038
2017-06-15,-0.0591
2017-06-16,0.6501
2017-06-19,2.2314
2017-06-20,-1.6082999999999998
2017-06-21,-0.3503
2017-06-22,1.4646
2017-06-23,1.4434
2017-06-26,-1.6505
2017-06-27,-1.794
2017-06-28,2.416
2017-06-29,-3.855
2017-06-30,0.7181
2017-07-03,-0.5942
2017-07-05,0.9564
2017-07-06,-1.717
2017-07-07,3.4939999999999998
2017-07-10,-0.291
2017-07-11,0.6421
2017-07-12,0.522
2017-07-13,-0.2885
2017-07-14,-1.0417
2017-07-17,0.0
2017-07-18,-0.3509
2017-07-19,1.5258
2017-07-20,-0.7514
2017-07-21,-2.5044
2017-07-24,-2.4492
2017-07-25,1.4697
2017-07-26,0.4828
2017-07-27,-2.8228
2017-07-28,-2.0396
2017-07-31,-4.164
2017-08-01,0.6583
2017-08-02,-1.5043
2017-08-03,1.1288
2017-08-04,-1.1162
2017-08-07,0.0
2017-08-08,0.0664
2017-08-09,1.4599
2017-08-10,-1.4388
2017-08-11,3.1851
2017-08-14,1.6720000000000002
2017-08-15,2.5300000000000002
2017-08-16,2.1592000000000002
2017-08-17,1.6907999999999999
2017-08-18,-1.9596
2017-08-21,-1.8776000000000002
2017-08-22,0.3704
2017-08-23,-1.476
2017-08-24,1.0612
2017-08-25,-0.6794
2017-08-28,0.4353
2017-08-29,0.1858
2017-08-30,4.4499
2017-08-31,-0.2367
2017-09-01,2.2539
2017-09-05,-1.2181
2017-09-06,-0.1762
2017-09-07,2.1176
2017-09-08,0.3456
2017-09-11,0.4018
2017-09-12,-0.0572
2017-09-13,-2.1739
2017-09-14,3.9766
2017-09-15,-6.1305
2017-09-18,4.1941
2017-09-19,-2.2427
2017-09-20,2.7058999999999997
2017-09-21,-1.26
2017-09-22,-0.6961
2017-09-25,-0.5257
2017-09-26,-1.5267
2017-09-27,3.5778
2017-09-28,0.6333
2017-09-29,0.6865
2017-10-02,1.0795
2017-10-03,-0.1686
2017-10-04,2.1959
2017-10-05,2.2039
2017-10-06,-0.4313
2017-10-09,-0.379
2017-10-10,-1.6848
2017-10-11,-0.1658
2017-10-12,0.0
2017-10-13,-0.2215
2017-10-16,-0.3885
2017-10-17,-1.7827
2017-10-18,0.1134
2017-10-19,-1.1331
2017-10-20,2.1203
2017-10-23,-1.0101
2017-10-24,4.8753
2017-10-25,-1.1892
2017-10-26,-1.0941
2017-10-27,-0.7743
2017-10-30,-1.0033
2017-10-31,1.8018
2017-11-01,0.885
2017-11-02,-1.4254
2017-11-03,1.1123
2017-11-06,-0.7151
2017-11-07,-1.8283
2017-11-08,9.3679
2017-11-09,-0.258
2017-11-10,-1.6555
2017-11-13,1.8411
2017-11-14,-5.1136
2017-11-15,-0.6532
2017-11-16,0.1644
2017-11-17,0.93
2017-11-20,2.981
2017-11-21,1.2631999999999999
2017-11-22,-0.052
2017-11-24,-0.988
2017-11-27,-0.1576
2017-11-28,1.0521
2017-11-29,-3.9042
2017-11-30,2.4377
2017-12-01,0.3173
2017-12-04,-3.5846
2017-12-05,0.4374
2017-12-06,0.7077
2017-12-07,2.1622
2017-12-08,-0.8466
2017-12-11,0.1601
2017-12-12,-1.2254
2017-12-13,5.9331
2017-12-14,-3.1059
2017-12-15,-0.7882
2017-12-18,2.7542
2017-12-19,-1.0825
2017-12-20,-0.3127
2017-12-21,0.9409
2017-12-22,-1.1393
2017-12-26,-0.6286
2017-12-27,0.7907
2017-12-28,-0.8891
2017-12-29,-1.5303
2018-01-02,1.8757000000000001
2018-01-03,1.7885
2018-01-04,3.2558
2018-01-05,0.1502
2018-01-08,1.6992
2018-01-09,-0.688
2018-01-10,-0.099
2018-01-11,5.5968
2018-01-12,4.5966000000000005
2018-01-16,-2.8251
2018-01-17,1.3383
2018-01-18,-1.0929
2018-01-19,0.9669
2018-01-22,0.228
2018-01-23,0.2275
2018-01-24,3.3590999999999998
2018-01-25,0.4392
2018-01-26,9.3572
2018-01-29,-2.1591
2018-01-30,-0.5313
2018-01-31,-1.479
2018-02-01,-1.2927
2018-02-02,-0.9294
2018-02-05,-3.2836
2018-02-06,0.9259
2018-02-07,2.097
2018-02-08,-0.8986
2018-02-09,2.4611
2018-02-12,-2.4442
2018-02-13,0.9071
2018-02-14,4.0668
2018-02-15,-0.7816
2018-02-16,0.2902
2018-02-20,1.1162
2018-02-21,-1.5127000000000002
2018-02-22,0.3321
2018-02-23,0.9516
2018-02-26,2.2541
2018-02-27,2.3647
2018-02-28,3.4064
2018-03-01,-2.2719
2018-03-02,4.4169
2018-03-05,-1.2245
2018-03-06,2.5545
2018-03-07,1.9048
2018-03-08,-1.2581
2018-03-09,-0.6553
2018-03-12,-0.2931
2018-03-13,1.1393
2018-03-14,-2.5436
2018-03-15,-1.4914
2018-03-16,-2.1953
2018-03-19,2.0511
2018-03-20,2.7683
2018-03-21,0.4797
2018-03-22,-1.5057
2018-03-23,-2.7591
2018-03-26,2.8758
2018-03-27,-4.659
2018-03-28,-0.7037
2018-03-29,0.6693
2018-04-02,-2.542
2018-04-03,1.1236
2018-04-04,2.6189999999999998
2018-04-05,1.4308
2018-04-06,-1.1819
2018-04-09,0.2701
2018-04-10,0.5387
2018-04-11,0.4592
2018-04-12,3.8476
2018-04-13,1.9442
2018-04-16,-1.4034
2018-04-17,2.8832
2018-04-18,-1.1706
2018-04-19,0.1795
2018-04-20,-1.6840000000000002
2018-04-23,0.8017
2018-04-24,-1.1931
2018-04-25,0.4757
2018-04-26,3.5688
2018-04-27,-1.301
2018-04-30,0.6056
2018-05-01,1.0623
2018-05-02,3.0133
2018-05-03,0.7143
2018-05-04,2.2627
2018-05-07,2.9062
2018-05-08,-0.2888
2018-05-09,2.253
2018-05-10,1.1331
2018-05-11,-3.268
2018-05-14,-3.4106
2018-05-15,2.465
2018-05-16,-1.2354
2018-05-17,-0.9217
2018-05-18,2.2923999999999998
2018-05-21,-0.682
2018-05-22,-1.7986
2018-05-23,0.9657
2018-05-24,0.8575
2018-05-25,-1.3734
2018-05-29,0.9284
2018-05-30,3.6465
2018-05-31,0.3803
2018-06-01,1.1367
2018-06-04,2.6538
2018-06-05,-0.5779
2018-06-06,1.8965999999999998
2018-06-07,-3.7826
2018-06-08,-0.1872
2018-06-11,-0.0313
2018-06-12,3.252
2018-06-13,1.06
2018-06-14,1.6181999999999999
2018-06-15,-1.327
2018-06-18,-0.6276
2018-06-19,-1.1429
2018-06-20,-0.213
2018-06-21,-1.7378
2018-06-22,-5.6779
2018-06-25,-6.5789
2018-06-26,2.4295999999999998
2018-06-27,-4.7095
2018-06-28,3.1746
2018-06-29,-1.3287
2018-07-02,1.1694
2018-07-03,0.9807
2018-07-05,1.0406
2018-07-06,2.5747
2018-07-09,-1.8407
2018-07-10,0.1364
2018-07-11,1.8727
2018-07-12,4.8463
2018-07-13,0.8926
2018-07-16,-1.3586
2018-07-17,2.5304
2018-07-18,2.8741
2018-07-19,-0.1518
2018-07-20,-1.4294
2018-07-23,0.0617
2018-07-24,-3.4844
2018-07-25,1.4377
2018-07-26,-0.5984
2018-07-27,-7.6362
2018-07-30,-5.4889
2018-07-31,0.9437
2018-08-01,2.2294
2018-08-02,3.3415
2018-08-03,-1.9741
2018-08-06,3.8542
2018-08-07,8.7596
2018-08-08,-1.6600000000000001
2018-08-09,2.8134
2018-08-10,-3.3141
2018-08-13,-1.0692
2018-08-14,2.3204000000000002
2018-08-15,-0.0311
2018-08-16,1.6159
2018-08-17,2.2018
2018-08-20,-0.4788
2018-08-21,-1.5634000000000001
2018-08-22,4.7648
2018-08-23,4.1108
2018-08-24,2.0162
2018-08-27,-0.4941
2018-08-28,3.8897
2018-08-29,0.2921
2018-08-30,0.053
2018-08-31,0.9526
2018-09-04,1.8349
2018-09-05,-4.4788
2018-09-06,0.5659
2018-09-07,3.5638
2018-09-10,1.1643
2018-09-11,-3.1969
2018-09-12,-0.9511
2018-09-13,0.4535
2018-09-14,0.3717
2018-09-17,-5.1852
2018-09-18,1.5625
2018-09-19,-2.967
2018-09-20,2.6897
2018-09-21,-0.1379
2018-09-24,1.7946
2018-09-25,1.7086999999999999
2018-09-26,-3.5467
2018-09-27,2.5987999999999998
2018-09-28,-0.512
2018-10-01,-1.5439
2018-10-02,0.2201
2018-10-03,2.2509
2018-10-04,-2.0671
2018-10-05,0.2193
2018-10-08,-2.8993
2018-10-09,-0.8451
2018-10-10,-3.2955
2018-10-11,-3.4959
2018-10-12,3.2268
2018-10-15,-1.7104
2018-10-16,5.0105
2018-10-17,0.1429
2018-10-18,-3.281
2018-10-19,-4.0413
2018-10-22,2.7359
2018-10-23,0.3291
2018-10-24,-3.3403
2018-10-25,4.9059
2018-10-26,-0.5588
2018-10-29,-1.6562999999999999
2018-10-30,2.5263
2018-10-31,6.3068
2018-11-01,1.6004
2018-11-02,-4.2097
2018-11-05,-3.0621
2018-11-06,-1.9596
2018-11-07,10.7995
2018-11-08,-4.3349
2018-11-09,-2.2798
2018-11-12,-6.8548
2018-11-13,-1.4224
2018-11-14,-0.0314
2018-11-15,3.0436
2018-11-16,-0.1827
2018-11-19,-14.5821
2018-11-20,-3.8571
2018-11-21,2.0059
2018-11-23,2.6948
2018-11-26,4.8227
2018-11-27,-4.567
2018-11-28,7.9404
2018-11-29,2.1346
2018-11-30,2.2508
2018-12-03,3.5535
2018-12-04,-6.8327
2018-12-06,6.2907
2018-12-07,-3.7718
2018-12-10,4.5252
2018-12-11,-1.6768
2018-12-12,4.186
2018-12-13,0.6548
2018-12-14,-3.2821
2018-12-17,-7.3065999999999995
2018-12-18,1.1873
2018-12-19,2.2164
2018-12-20,-1.5306
2018-12-21,-6.3148
2018-12-24,-1.6246
2018-12-26,6.149
2018-12-27,1.9861
2018-12-28,0.0649
2018-12-31,1.0704
2019-01-02,-0.2888
2019-01-03,-5.0209
2019-01-04,6.574
2019-01-07,8.1081
2019-01-08,3.2059
2019-01-09,0.741
2019-01-10,0.6789
2019-01-11,-0.281
2019-01-14,-1.3807
2019-01-15,3.6571
2019-01-16,-1.9019
2019-01-17,2.2197
2019-01-18,0.2199
2019-01-22,-0.3566
2019-01-23,-2.9727
2019-01-24,1.6454
2019-01-25,1.8141
2019-01-28,-0.2741
2019-01-29,2.8587
2019-01-30,3.1801
2019-01-31,4.0663
2019-02-01,1.4933
2019-02-04,-0.2452
2019-02-05,-0.5162
2019-02-06,-0.1235
2019-02-07,-1.1628
2019-02-08,11.3642
2019-02-11,3.1468
2019-02-12,0.3705
2019-02-13,-0.0434
2019-02-14,2.2155
2019-02-15,-2.3799
2019-02-19,0.1524
2019-02-20,-1.3041
2019-02-21,0.6606
2019-02-22,1.2689
2019-02-25,0.7345
2019-02-26,-0.2145
2019-02-27,-0.6877
2019-02-28,-0.3895
2019-03-01,2.0204
2019-03-04,-3.0239
2019-03-05,-1.6469
2019-03-06,-1.2949
2019-03-07,2.1715
2019-03-08,-0.2657
2019-03-11,8.5239
2019-03-12,-0.0205
2019-03-13,-1.5753
2019-03-14,0.7899
2019-03-15,0.8455
2019-03-18,1.9426999999999999
2019-03-19,2.006
2019-03-20,-0.177
2019-03-21,3.1915
2019-03-22,-5.0401
2019-03-25,1.2666
2019-03-26,2.4419
2019-03-27,-3.9535
2019-03-28,0.0
2019-03-29,2.1186
2019-04-01,1.146
2019-04-02,2.0707
2019-04-03,2.067
2019-04-04,-6.2441
2019-04-05,0.36
2019-04-08,1.2753999999999999
2019-04-09,1.3381
2019-04-10,3.0097
2019-04-11,-1.3007
2019-04-12,0.1146
2019-04-15,-0.992
2019-04-16,-1.4836
2019-04-17,-2.2883
2019-04-18,-0.6805
2019-04-22,2.6401
2019-04-23,3.9661999999999997
2019-04-24,-1.4731
2019-04-25,2.9711
2019-04-26,0.2048
2019-04-29,0.1858
2019-04-30,0.7602
2019-05-01,-3.4596999999999998
2019-05-02,0.8006
2019-05-03,-0.7943
2019-05-06,0.8387
2019-05-07,-0.1701
2019-05-08,-0.8521
2019-05-09,1.0313
2019-05-10,0.0756
2019-05-13,-5.4401
2019-05-14,2.9964
2019-05-15,0.8922
2019-05-16,4.8058
2019-05-17,-2.5862
2019-05-20,-2.9561
2019-05-21,1.8044
2019-05-22,0.0762
2019-05-23,-2.2091
2019-05-24,1.4995
2019-05-28,2.053
2019-05-29,-1.3724
2019-05-30,-0.1334
2019-05-31,-0.2672
2019-06-03,-8.1148
2019-06-04,5.4364
2019-06-05,3.0028
2019-06-06,0.3069
2019-06-07,-1.3384
2019-06-10,3.8566000000000003
2019-06-11,-3.3775
2019-06-12,1.7187999999999999
2019-06-13,0.0
2019-06-14,-0.3607
2019-06-17,1.9436
2019-06-18,-0.9159
2019-06-19,2.8862
2019-06-20,5.0605
2019-06-21,0.1396
2019-06-24,-3.2067
2019-06-25,-2.6647
2019-06-26,-1.1654
2019-06-27,4.417
2019-06-28,3.6745
2019-07-01,-0.0519
2019-07-02,0.3114
2019-07-03,2.19
2019-07-05,0.4556
2019-07-08,-0.3024
2019-07-09,1.8366
2019-07-10,2.6969
2019-07-11,1.0311
2019-07-12,0.1914
2019-07-15,0.3502
2019-07-16,-1.6653
2019-07-17,1.8226
2019-07-18,0.1109
2019-07-19,-0.6804
2019-07-22,0.6054
2019-07-23,0.6968
2019-07-24,1.5253999999999999
2019-07-25,-0.7435
2019-07-26,1.7322
2019-07-29,-2.6078
2019-07-30,0.1575
2019-07-31,-4.6234
2019-08-01,0.676
2019-08-02,-5.1589
2019-08-05,-4.3343
2019-08-06,0.1083
2019-08-07,-0.7573
2019-08-08,5.0509
2019-08-09,-1.3144
2019-08-12,-1.1917
2019-08-13,2.1107
2019-08-14,-5.1242
2019-08-15,-2.2153
2019-08-16,0.1311
2019-08-19,0.7853
2019-08-20,-0.3525
2019-08-21,1.3405
2019-08-22,1.1391
2019-08-23,-2.7248
2019-08-26,1.4753
2019-08-27,-0.4601
2019-08-28,-1.2572
2019-08-29,1.3855
2019-08-30,-0.8495
2019-09-03,-1.2479
2019-09-04,0.943
2019-09-05,5.8296
2019-09-06,-1.6066
2019-09-09,-6.1008
2019-09-10,-4.6436
2019-09-11,-0.2605
2019-09-12,0.864
2019-09-13,-1.0558
2019-09-16,2.8186
2019-09-17,1.1161
2019-09-18,0.0387
2019-09-19,-1.3163
2019-09-20,1.7654
2019-09-23,-1.0023
2019-09-24,-3.0763
2019-09-25,-2.5713
2019-09-26,-1.9794
2019-09-27,-5.9529
2019-09-30,1.5209000000000001
2019-10-01,-2.137
2019-10-02,-0.6754
2019-10-03,6.1877
2019-10-04,2.3693
2019-10-07,1.2093
2019-10-08,-1.7099
2019-10-09,1.6558000000000002
2019-10-10,-1.0103
2019-10-11,4.145
2019-10-14,0.0
2019-10-15,0.92
2019-10-16,-3.5077
2019-10-17,0.3081
2019-10-18,-5.9173
2019-10-21,0.2176
2019-10-22,1.4984
2019-10-23,-0.1284
2019-10-24,3.7275
2019-10-25,2.0033
2019-10-28,1.1338
2019-10-29,-2.6627
2019-10-30,4.0518
2019-10-31,-0.9883
2019-11-01,3.873
2019-11-04,-2.364
2019-11-05,-3.6614
2019-11-06,3.5145
2019-11-07,0.533
2019-11-08,1.2174
2019-11-11,-0.9117
2019-11-12,0.2349
2019-11-13,2.1289
2019-11-14,1.0136
2019-11-15,1.1359
2019-11-18,-0.5241
2019-11-19,2.5404999999999998
2019-11-20,0.367
2019-11-21,0.7314
2019-11-22,-1.7789000000000001
2019-11-25,2.0329
2019-11-26,0.5977
2019-11-27,0.7382
2019-11-29,0.2145
2019-12-02,-4.8154
2019-12-03,0.4497
2019-12-04,0.97
2019-12-05,0.2032
2019-12-06,-0.3872
