ticker,PDM US Equity
2010-07-01,-3.3102
2010-07-02,-1.8222
2010-07-06,-2.4747
2010-07-07,1.3264
2010-07-08,0.7399
2010-07-09,1.6949
2010-07-12,-1.1111
2010-07-13,1.4607
2010-07-14,-0.9413
2010-07-15,-0.4472
2010-07-16,-0.2246
2010-07-19,-0.3376
2010-07-20,2.0327
2010-07-21,-2.1583
2010-07-22,1.9231
2010-07-23,0.2775
2010-07-26,0.332
2010-07-27,0.2758
2010-07-28,-1.0451
2010-07-29,-0.6115
2010-07-30,0.6711
2010-08-02,3.1667
2010-08-03,-3.3387000000000002
2010-08-04,0.8914
2010-08-05,0.497
2010-08-06,-1.7033
2010-08-09,0.559
2010-08-10,-2.7237
2010-08-11,-2.2857
2010-08-12,0.0
2010-08-13,0.4094
2010-08-16,-0.4659
2010-08-17,0.7607
2010-08-18,-0.0581
2010-08-19,-0.523
2010-08-20,1.986
2010-08-23,-0.7446
2010-08-24,3.7507
2010-08-25,-0.1112
2010-08-26,0.2784
2010-08-27,0.9439
2010-08-30,-1.5952
2010-08-31,2.6272
2010-09-01,3.0501
2010-09-02,-2.2199
2010-09-03,0.0
2010-09-07,-0.2703
2010-09-08,0.271
2010-09-09,-0.5946
2010-09-10,-0.1631
2010-09-13,1.7157
2010-09-14,-0.3268
2010-09-15,0.1093
2010-09-16,-2.0197
2010-09-17,3.6212
2010-09-20,0.0
2010-09-21,-0.1613
2010-09-22,-0.0539
2010-09-23,-3.8792999999999997
2010-09-24,2.0179
2010-09-27,1.6484
2010-09-28,2.3243
2010-09-29,-0.5283
2010-09-30,0.4249
2010-10-01,-1.0048
2010-10-04,-0.2671
2010-10-05,0.7499
2010-10-06,-0.638
2010-10-07,-0.107
2010-10-08,-0.2142
2010-10-11,-0.4831
2010-10-12,1.7799
2010-10-13,-0.318
2010-10-14,-2.8708
2010-10-15,0.6568
2010-10-18,1.9576
2010-10-19,0.0533
2010-10-20,1.7591
2010-10-21,-1.9382000000000001
2010-10-22,1.4957
2010-10-25,0.3158
2010-10-26,-0.7345
2010-10-27,-1.0571
2010-10-28,0.2137
2010-10-29,0.5864
2010-11-01,0.9539
2010-11-02,0.5774
2010-11-03,-0.7307
2010-11-04,1.0515
2010-11-05,0.6764
2010-11-08,-2.3773
2010-11-09,-3.388
2010-11-10,0.1096
2010-11-11,6.7871
2010-11-12,0.1538
2010-11-15,-0.1535
2010-11-16,-3.3829000000000002
2010-11-17,1.5915
2010-11-18,1.9321000000000002
2010-11-19,0.9221
2010-11-22,-0.1523
2010-11-23,0.1525
2010-11-24,1.5228000000000002
2010-11-26,0.1
2010-11-29,2.1229
2010-11-30,-1.1923
2010-12-01,-0.1508
2010-12-02,0.2014
2010-12-03,-0.7538
2010-12-06,0.2532
2010-12-07,0.2525
2010-12-08,-0.8564
2010-12-09,-1.9308999999999998
2010-12-10,0.0518
2010-12-13,1.9679
2010-12-14,0.1524
2010-12-15,-0.7099
2010-12-16,0.8682
2010-12-17,2.1772
2010-12-20,-0.1487
2010-12-21,-1.0422
2010-12-22,1.8556
2010-12-23,-0.8863
2010-12-27,0.3477
2010-12-28,0.297
2010-12-29,-0.1481
2010-12-30,-0.1977
2010-12-31,-0.2476
2011-01-03,1.9364
2011-01-04,-2.338
2011-01-05,2.4938000000000002
2011-01-06,-2.6764
2011-01-07,0.05
2011-01-10,-0.7496
2011-01-11,-0.4028
2011-01-12,1.0111
2011-01-13,0.3003
2011-01-14,-0.8982
2011-01-18,0.4028
2011-01-19,-1.9559
2011-01-20,0.6138
2011-01-21,-0.1525
2011-01-24,0.8656
2011-01-25,0.1514
2011-01-26,-0.8569
2011-01-27,0.8134
2011-01-28,-1.3111
2011-01-31,1.0731
2011-02-01,0.2022
2011-02-02,-0.1009
2011-02-03,0.101
2011-02-04,-1.3118
2011-02-07,0.8691
2011-02-08,0.7603
2011-02-09,0.0
2011-02-10,-0.1006
2011-02-11,0.0504
2011-02-14,-1.2079
2011-02-15,-0.3057
2011-02-16,0.7154
2011-02-17,0.3551
2011-02-18,1.1122
2011-02-22,-2.45
2011-02-23,-0.0513
2011-02-24,-0.7692
2011-02-25,1.1886
2011-02-28,2.145
2011-03-01,-1.35
2011-03-02,-2.1287
2011-03-03,1.1134
2011-03-04,-1.5617
2011-03-07,-1.1105
2011-03-08,1.7647
2011-03-09,-1.4714
2011-03-10,-0.32
2011-03-11,2.4077
2011-03-14,-0.9404
2011-03-15,-0.8439
2011-03-16,-0.2128
2011-03-17,1.4925
2011-03-18,0.7878
2011-03-21,-0.0521
2011-03-22,-0.5735
2011-03-23,-1.1012
2011-03-24,-0.3181
2011-03-25,0.6383
2011-03-28,-0.1057
2011-03-29,0.7407
2011-03-30,0.6828
2011-03-31,1.252
2011-04-01,0.1546
2011-04-04,-0.6687
2011-04-05,0.4661
2011-04-06,0.0
2011-04-07,-1.4433
2011-04-08,-1.2551999999999999
2011-04-11,0.4767
2011-04-12,0.1054
2011-04-13,1.5798
2011-04-14,1.8662999999999998
2011-04-15,0.2545
2011-04-18,-1.2690000000000001
2011-04-19,1.2339
2011-04-20,0.2539
2011-04-21,-0.0507
2011-04-25,0.5068
2011-04-26,0.5547
2011-04-27,-0.2006
2011-04-28,0.3518
2011-04-29,-0.3505
2011-05-02,0.2513
2011-05-03,0.0
2011-05-04,-0.3008
2011-05-05,-0.4022
2011-05-06,-2.1201
2011-05-09,0.2579
2011-05-10,2.7778
2011-05-11,-1.6016
2011-05-12,1.4242
2011-05-13,-0.652
2011-05-16,0.3534
2011-05-17,1.4085
2011-05-18,1.3393
2011-05-19,-0.2937
2011-05-20,0.1964
2011-05-23,-1.1269
2011-05-24,-0.4955
2011-05-25,0.0498
2011-05-26,1.4933
2011-05-27,1.3487
2011-05-31,1.0319
2011-06-01,-2.5778
2011-06-02,1.5476999999999999
2011-06-03,1.1308
2011-06-06,-0.7778
2011-06-07,0.343
2011-06-08,-0.1953
2011-06-09,-0.7339
2011-06-10,-1.1336
2011-06-13,0.6979
2011-06-14,1.7327
2011-06-15,-1.8491
2011-06-16,0.0992
2011-06-17,1.6840000000000002
2011-06-20,0.9255
2011-06-21,0.4344
2011-06-22,0.3844
2011-06-23,-2.3456
2011-06-24,-1.4706000000000001
2011-06-27,0.0995
2011-06-28,0.9443
2011-06-29,0.8863
2011-06-30,-0.488
2011-07-01,1.7656
2011-07-05,1.2048
2011-07-06,0.3333
2011-07-07,0.6645
2011-07-08,0.1886
2011-07-11,-1.5059
2011-07-12,0.5256
2011-07-13,-1.9487
2011-07-14,-0.921
2011-07-15,2.1037
2011-07-18,-1.0541
2011-07-19,1.2591
2011-07-20,0.2869
2011-07-21,0.0
2011-07-22,0.8107
2011-07-25,-0.7096
2011-07-26,0.0
2011-07-27,-3.0491
2011-07-28,0.3931
2011-07-29,0.5874
2011-08-01,-1.5572
2011-08-02,-2.6199
2011-08-03,0.0508
2011-08-04,-4.4647
2011-08-05,-1.009
2011-08-08,-8.1545
2011-08-09,9.7547
2011-08-10,-3.7254
2011-08-11,4.754
2011-08-12,-0.1583
2011-08-15,4.0698
2011-08-16,-1.5744
2011-08-17,0.4644
2011-08-18,-3.5953
2011-08-19,-3.1966
2011-08-22,0.1101
2011-08-23,2.4739
2011-08-24,1.5021
2011-08-25,-2.537
2011-08-26,-0.5965
2011-08-29,3.1097
2011-08-30,0.7672
2011-08-31,0.9076
2011-09-01,-2.0106
2011-09-02,-4.3197
2011-09-06,-0.3386
2011-09-07,3.4541
2011-09-08,-1.7515
2011-09-09,-2.0056
2011-09-12,0.7959
2011-09-13,2.5945
2011-09-14,-0.1649
2011-09-15,0.7709
2011-09-16,-0.8743
2011-09-19,-1.7641
2011-09-20,0.3928
2011-09-21,-5.0307
2011-09-22,-5.3561
2011-09-23,0.6219
2011-09-26,1.7305000000000001
2011-09-27,0.9113
2011-09-28,-2.2878
2011-09-29,2.3413
2011-09-30,-2.649
2011-10-03,-4.6382
2011-10-04,5.1232
2011-10-05,-2.5293
2011-10-06,2.6582
2011-10-07,-3.3292
2011-10-10,4.4005
2011-10-11,-2.6878
2011-10-12,2.6365
2011-10-13,0.0
2011-10-14,2.1407
2011-10-17,-3.1138
2011-10-18,2.843
2011-10-19,-2.5841
2011-10-20,0.9254
2011-10-21,3.3619
2011-10-24,0.6505
2011-10-25,-3.2902
2011-10-26,1.6402999999999999
2011-10-27,3.945
2011-10-28,-0.0575
2011-10-31,-2.3015
2011-11-01,-2.768
2011-11-02,5.2695
2011-11-03,-0.0575
2011-11-04,-1.0937999999999999
2011-11-07,-0.291
2011-11-08,2.16
2011-11-09,-4.7429
2011-11-10,0.5999
2011-11-11,2.3256
2011-11-14,-2.0979
2011-11-15,-0.2381
2011-11-16,-0.7757
2011-11-17,-0.1804
2011-11-18,2.2289
2011-11-21,-2.1803
2011-11-22,-0.7831
2011-11-23,-2.7321999999999997
2011-11-25,-0.0624
2011-11-28,2.6234
2011-11-29,0.1522
2011-11-30,3.0979
2011-12-01,-1.0817
2011-12-02,-0.0608
2011-12-05,1.7021
2011-12-06,-1.1357
2011-12-07,0.9674
2011-12-08,-3.0539
2011-12-09,1.1118
2011-12-12,-1.0996
2011-12-13,-0.3088
2011-12-14,0.4957
2011-12-15,1.9729
2011-12-16,2.9625
2011-12-19,-0.6459
2011-12-20,1.2411
2011-12-21,0.2335
2011-12-22,1.7471999999999999
2011-12-23,-0.2862
2011-12-27,-0.4592
2011-12-28,-1.8454000000000002
2011-12-29,0.5288
2011-12-30,-0.4091
2012-01-03,0.939
2012-01-04,-0.1163
2012-01-05,0.6985
2012-01-06,-0.6936
2012-01-09,0.0
2012-01-10,1.5133999999999999
2012-01-11,1.4908000000000001
2012-01-12,-0.678
2012-01-13,0.0
2012-01-17,-0.3982
2012-01-18,1.542
2012-01-19,0.225
2012-01-20,2.1324
2012-01-23,0.2747
2012-01-24,-0.0548
2012-01-25,0.0548
2012-01-26,0.9863
2012-01-27,0.3798
2012-01-30,-1.2432
2012-01-31,1.3684
2012-02-01,1.6199
2012-02-02,-1.3815
2012-02-03,1.8858000000000001
2012-02-06,-0.7403
2012-02-07,-1.2254
2012-02-08,-0.0539
2012-02-09,-1.2412
2012-02-10,-1.1475
2012-02-13,-0.1106
2012-02-14,-1.8816000000000002
2012-02-15,0.846
2012-02-16,1.3982
2012-02-17,-0.7722
2012-02-21,-0.7782
2012-02-22,-0.4482
2012-02-23,1.238
2012-02-24,-0.7226
2012-02-27,0.112
2012-02-28,-0.9508
2012-02-29,-0.5082
2012-03-01,0.8513
2012-03-02,0.1125
2012-03-05,0.0562
2012-03-06,-1.6854
2012-03-07,0.0571
2012-03-08,-0.1155
2012-03-09,0.4049
2012-03-12,0.1728
2012-03-13,1.8401
2012-03-14,-0.5647
2012-03-15,-0.3975
2012-03-16,0.7982
2012-03-19,0.7353
2012-03-20,0.6176
2012-03-21,0.4464
2012-03-22,-1.6667
2012-03-23,-0.113
2012-03-26,0.7353
2012-03-27,0.7861
2012-03-28,0.2786
2012-03-29,-0.5
2012-03-30,-0.8934
2012-04-02,0.2817
2012-04-03,-1.4607
2012-04-04,-0.2851
2012-04-05,-0.1715
2012-04-09,-1.6037
2012-04-10,-2.4447
2012-04-11,1.074
2012-04-12,0.7674
2012-04-13,-0.8787
2012-04-16,0.8865
2012-04-17,1.2302
2012-04-18,-1.3889
2012-04-19,-0.2347
2012-04-20,0.6471
2012-04-23,-0.8767
2012-04-24,1.592
2012-04-25,1.2768
2012-04-26,0.6304
2012-04-27,0.7973
2012-04-30,0.226
2012-05-01,0.3382
2012-05-02,-0.7865
2012-05-03,-0.7928
2012-05-04,-1.5411000000000001
2012-05-07,-0.7536
2012-05-08,-0.1168
2012-05-09,-0.0585
2012-05-10,-0.5266
2012-05-11,0.3529
2012-05-14,-0.4103
2012-05-15,0.0589
2012-05-16,-0.8824
2012-05-17,-2.3739
2012-05-18,-0.1216
2012-05-21,1.339
2012-05-22,0.4805
2012-05-23,-0.4782
2012-05-24,0.7808
2012-05-25,-1.0727
2012-05-29,1.1446
2012-05-30,-0.8934
2012-05-31,0.4258
2012-06-01,-0.9691
2012-06-04,-0.9786
2012-06-05,0.7412
2012-06-06,2.3299
2012-06-07,-1.0186
2012-06-08,0.4843
2012-06-11,-2.2289
2012-06-12,1.2939
2012-06-13,0.7299
2012-06-14,1.2681
2012-06-15,-0.3578
2012-06-18,0.1795
2012-06-19,1.0155
2012-06-20,-0.2365
2012-06-21,-1.4819
2012-06-22,1.3237
2012-06-25,-0.0594
2012-06-26,-0.6536
2012-06-27,0.9569
2012-06-28,1.1256
2012-06-29,0.8202
2012-07-02,1.104
2012-07-03,0.3448
2012-07-05,-1.0309
2012-07-06,-0.6366
2012-07-09,-0.4077
2012-07-10,-0.7602
2012-07-11,-0.4714
2012-07-12,-0.3552
2012-07-13,0.7724
2012-07-16,0.7665
2012-07-17,1.8723999999999998
2012-07-18,-0.6893
2012-07-19,-1.0411
2012-07-20,-0.9936
2012-07-23,-1.6529
2012-07-24,-0.12
2012-07-25,0.601
2012-07-26,0.7168
2012-07-27,1.2456
2012-07-30,0.2343
2012-07-31,-0.2922
2012-08-01,-0.6448
2012-08-02,1.5339
2012-08-03,0.9297
2012-08-06,1.0937999999999999
2012-08-07,-0.9112
2012-08-08,-0.8046
2012-08-09,-0.2317
2012-08-10,0.0581
2012-08-13,-0.3482
2012-08-14,-0.3494
2012-08-15,0.1753
2012-08-16,-0.175
2012-08-17,-0.4676
2012-08-20,0.1174
2012-08-21,0.0
2012-08-22,-0.6452
2012-08-23,-0.3542
2012-08-24,0.4147
2012-08-27,-0.059
2012-08-28,0.1181
2012-08-29,1.4741
2012-08-30,-0.0588
2012-08-31,-0.1765
2012-09-04,1.1196
2012-09-05,-0.5245
2012-09-06,0.5858
2012-09-07,0.7571
2012-09-10,-0.4624
2012-09-11,1.3357
2012-09-12,0.0
2012-09-13,1.4327
2012-09-14,1.1864
2012-09-17,-0.2233
2012-09-18,0.2798
2012-09-19,-0.2232
2012-09-20,-0.4474
2012-09-21,-0.2809
2012-09-24,-0.0563
2012-09-25,-0.9583
2012-09-26,-0.0569
2012-09-27,0.4556
2012-09-28,-1.7006999999999999
2012-10-01,-0.519
2012-10-02,0.058
2012-10-03,0.5214
2012-10-04,-0.4611
2012-10-05,-0.0579
2012-10-08,0.3476
2012-10-09,-0.1155
2012-10-10,0.1734
2012-10-11,0.1731
2012-10-12,0.288
2012-10-15,0.4595
2012-10-16,0.3431
2012-10-17,0.0
2012-10-18,0.7977
2012-10-19,-0.4522
2012-10-22,-0.1704
2012-10-23,-0.6826
2012-10-24,0.63
2012-10-25,-0.2277
2012-10-26,-0.6275
2012-10-31,2.1814
2012-11-01,1.2921
2012-11-02,1.3866
2012-11-05,-0.547
2012-11-06,-0.7701
2012-11-07,-1.4412
2012-11-08,-0.6749
2012-11-09,-0.8494
2012-11-12,-0.0571
2012-11-13,-0.1143
2012-11-14,-1.3158
2012-11-15,-0.1739
2012-11-16,0.5807
2012-11-19,0.4619
2012-11-20,0.7471
2012-11-21,0.1141
2012-11-23,0.7407
2012-11-26,0.2262
2012-11-27,-0.1693
2012-11-28,0.0
2012-11-29,0.2287
2012-11-30,0.6845
2012-12-03,0.17
2012-12-04,-0.3959
2012-12-05,0.2839
2012-12-06,-0.1133
2012-12-07,0.907
2012-12-10,0.7303
2012-12-11,-0.0558
2012-12-12,-0.1674
2012-12-13,-1.2856
2012-12-14,0.3398
2012-12-17,0.2257
2012-12-18,0.4505
2012-12-19,0.2242
2012-12-20,1.3423
2012-12-21,-0.5519
2012-12-24,-0.3885
2012-12-26,0.0557
2012-12-27,0.7795
2012-12-28,-0.884
2012-12-31,0.6132
2013-01-02,0.277
2013-01-03,0.0
2013-01-04,0.8287
2013-01-07,0.1096
2013-01-08,0.821
2013-01-09,0.3257
2013-01-10,-0.974
2013-01-11,0.5464
2013-01-14,0.5435
2013-01-15,1.0811
2013-01-16,0.2674
2013-01-17,0.6933
2013-01-18,0.7945
2013-01-22,1.051
2013-01-23,0.156
2013-01-24,0.2077
2013-01-25,1.0363
2013-01-28,-0.1026
2013-01-29,0.8727
2013-01-30,-0.4071
2013-01-31,-1.2264
2013-02-01,-0.0517
2013-02-04,-0.0518
2013-02-05,-0.5697
2013-02-06,0.5729
2013-02-07,-0.4661
2013-02-08,-0.6243
2013-02-11,-0.0524
2013-02-12,0.5762
2013-02-13,0.8333
2013-02-14,0.6198
2013-02-15,0.1027
2013-02-19,0.6154
2013-02-20,-0.1529
2013-02-21,-0.3573
2013-02-22,2.2541
2013-02-25,-1.5030000000000001
2013-02-26,0.0509
2013-02-27,-0.0508
2013-02-28,0.0
2013-03-01,0.3561
2013-03-04,-0.0507
2013-03-05,1.2677
2013-03-06,0.0
2013-03-07,-0.7011
2013-03-08,1.1717
2013-03-11,0.4532
2013-03-12,-1.2530999999999999
2013-03-13,-0.5584
2013-03-14,0.1531
2013-03-15,0.7645
2013-03-18,0.2023
2013-03-19,-0.8077
2013-03-20,-0.6107
2013-03-21,-1.2801
2013-03-22,0.4149
2013-03-25,-0.155
2013-03-26,1.1381000000000001
2013-03-27,-0.1535
2013-03-28,0.3586
2013-04-01,-0.3063
2013-04-02,-0.3072
2013-04-03,-0.2054
2013-04-04,1.1837
2013-04-05,-0.2035
2013-04-08,1.1213
2013-04-09,0.1512
2013-04-10,-0.2013
2013-04-11,0.353
2013-04-12,0.1508
2013-04-15,-2.0572
2013-04-16,1.0246
2013-04-17,-0.8621
2013-04-18,0.2558
2013-04-19,1.3776
2013-04-22,-0.2013
2013-04-23,0.9077
2013-04-24,0.3998
2013-04-25,0.3982
2013-04-26,-0.3471
2013-04-29,0.9453
2013-04-30,1.1336
2013-05-01,-0.5361
2013-05-02,0.9799
2013-05-03,-0.097
2013-05-06,1.0685
2013-05-07,0.2883
2013-05-08,0.2875
2013-05-09,-1.3378
2013-05-10,-0.2906
2013-05-13,0.4857
2013-05-14,0.1933
2013-05-15,1.013
2013-05-16,-0.4776
2013-05-17,0.096
2013-05-20,0.2397
2013-05-21,-0.1913
2013-05-22,-2.3
2013-05-23,-0.8828
2013-05-24,-0.4948
2013-05-28,-0.9945
2013-05-29,-0.6529
2013-05-30,-1.9407999999999999
2013-05-31,-1.0937999999999999
2013-06-03,0.4213
2013-06-04,-1.9402
2013-06-05,-0.4278
2013-06-06,0.3759
2013-06-07,-1.6051
2013-06-10,-0.4894
2013-06-11,-2.0219
2013-06-12,-1.5615999999999999
2013-06-13,3.2295
2013-06-14,-0.3842
2013-06-17,-0.9366
2013-06-18,1.0011
2013-06-19,-3.359
2013-06-20,-3.1339
2013-06-21,0.0
2013-06-24,-0.2353
2013-06-25,2.7712
2013-06-26,0.4016
2013-06-27,2.0571
2013-06-28,0.112
2013-07-01,0.8949
2013-07-02,1.5521
2013-07-03,-0.1638
2013-07-05,-0.164
2013-07-08,0.1643
2013-07-09,0.4374
2013-07-10,-0.871
2013-07-11,2.2515
2013-07-12,-0.8056
2013-07-15,0.8663
2013-07-16,0.1074
2013-07-17,0.2145
2013-07-18,0.3745
2013-07-19,0.1066
2013-07-22,0.3195
2013-07-23,-0.3715
2013-07-24,-1.2786
2013-07-25,0.4857
2013-07-26,0.1074
2013-07-29,-1.2876
2013-07-30,0.4891
2013-07-31,-2.1633
2013-08-01,-0.6081
2013-08-02,-1.2792
2013-08-05,0.6197
2013-08-06,-0.168
2013-08-07,0.3365
2013-08-08,-1.0061
2013-08-09,1.6375
2013-08-12,-0.3333
2013-08-13,-1.0033
2013-08-14,-0.2815
2013-08-15,-1.9198
2013-08-16,-1.4968
2013-08-19,-0.5845
2013-08-20,1.8812
2013-08-21,-0.4616
2013-08-22,0.6377
2013-08-23,1.0369
2013-08-26,-0.2851
2013-08-27,-0.1144
2013-08-28,-0.4007
2013-08-29,0.3488
2013-08-30,-0.4635
2013-09-03,-1.397
2013-09-04,1.2987
2013-09-05,-0.4662
2013-09-06,1.5808
2013-09-09,1.0951
2013-09-10,0.4561
2013-09-11,0.227
2013-09-12,-1.1891
2013-09-13,0.745
2013-09-16,1.0239
2013-09-17,-0.5631
2013-09-18,2.8313
2013-09-19,-0.1101
2013-09-20,-1.9846
2013-09-23,-0.6749
2013-09-24,-0.8494
2013-09-25,0.2856
2013-09-26,0.6834
2013-09-27,-0.509
2013-09-30,-1.3075999999999999
2013-10-01,2.0161
2013-10-02,-0.1694
2013-10-03,-0.4525
2013-10-04,1.0795
2013-10-07,0.1124
2013-10-08,-1.8529
2013-10-09,-1.2586
2013-10-10,3.1286
2013-10-11,0.3371
2013-10-14,-0.28
2013-10-15,-0.6738
2013-10-16,0.5653
2013-10-17,2.2485
2013-10-18,-0.3848
2013-10-21,0.2759
2013-10-22,1.486
2013-10-23,0.0542
2013-10-24,1.3008
2013-10-25,1.1236
2013-10-28,-1.1111
2013-10-29,-0.3745
2013-10-30,-0.8056
2013-10-31,0.0541
2013-11-01,-1.6234
2013-11-04,-0.22
2013-11-05,-0.5513
2013-11-06,-0.4989
2013-11-07,-1.0585
2013-11-08,-2.3086
2013-11-11,0.1729
2013-11-12,-0.2877
2013-11-13,1.2118
2013-11-14,-0.6271
2013-11-15,-0.459
2013-11-18,-0.8646
2013-11-19,-1.3953
2013-11-20,-0.8255
2013-11-21,1.7835999999999999
2013-11-22,-0.9346
2013-11-25,-0.8255
2013-11-26,-0.3567
2013-11-27,-0.0604
2013-11-29,-1.0272
2013-12-02,0.3053
2013-12-03,0.1217
2013-12-04,0.0
2013-12-05,-0.4255
2013-12-06,2.0147
2013-12-09,-0.4788
2013-12-10,-0.6615
2013-12-11,-2.4818
2013-12-12,0.0
2013-12-13,-0.6828
2013-12-16,-0.25
2013-12-17,1.1905000000000001
2013-12-18,2.4768
2013-12-19,-0.6647
2013-12-20,2.3723
2013-12-23,0.4159
2013-12-24,-0.355
2013-12-26,-0.8907
2013-12-27,0.2397
2013-12-30,0.2391
2013-12-31,-1.4908000000000001
2014-01-02,0.0
2014-01-03,-0.4237
2014-01-06,-0.4863
2014-01-07,0.4887
2014-01-08,0.1216
2014-01-09,-0.6679
2014-01-10,1.0391
2014-01-13,-0.363
2014-01-14,0.3036
2014-01-15,0.7869
2014-01-16,-0.3604
2014-01-17,-0.5425
2014-01-21,0.9697
2014-01-22,0.6002
2014-01-23,0.2983
2014-01-24,-0.7733
2014-01-27,-0.5396
2014-01-28,0.9042
2014-01-29,-1.3142
2014-01-30,1.3317
2014-01-31,-0.4182
2014-02-03,-1.4397
2014-02-04,1.0956
2014-02-05,-0.602
2014-02-06,0.1817
2014-02-07,-2.7207
2014-02-10,0.9944
2014-02-11,1.6
2014-02-12,1.2114
2014-02-13,0.0
2014-02-14,1.1969
2014-02-18,0.8279
2014-02-19,0.2933
2014-02-20,0.4094
2014-02-21,0.4659
2014-02-24,-1.2753999999999999
2014-02-25,1.2331
2014-02-26,0.348
2014-02-27,-0.2924
2014-02-28,1.349
2014-03-03,-0.8102
2014-03-04,0.7585
2014-03-05,0.0
2014-03-06,-1.1581
2014-03-07,-0.8202
2014-03-10,-0.6497
2014-03-11,-0.1784
2014-03-12,-0.2382
2014-03-13,-0.6567
2014-03-14,0.0
2014-03-17,0.4207
2014-03-18,0.4189
2014-03-19,-1.1323
2014-03-20,0.2411
2014-03-21,1.6236000000000002
2014-03-24,-0.5325
2014-03-25,0.9518
2014-03-26,-1.7088999999999999
2014-03-27,0.06
2014-03-28,0.9587
2014-03-31,1.7804
2014-04-01,-0.6997
2014-04-02,-0.3523
2014-04-03,-0.1179
2014-04-04,0.118
2014-04-07,0.5893
2014-04-08,1.5231
2014-04-09,-0.8078
2014-04-10,0.0
2014-04-11,-0.8144
2014-04-14,0.4106
2014-04-15,1.4603
2014-04-16,0.6908
2014-04-17,-0.5718
2014-04-21,0.115
2014-04-22,0.6893
2014-04-23,-0.5705
2014-04-24,0.7458
2014-04-25,-0.5695
2014-04-28,1.2027
2014-04-29,-0.1698
2014-04-30,-0.1701
2014-05-01,3.2368
2014-05-02,0.9351
2014-05-05,-0.218
2014-05-06,0.2185
2014-05-07,1.3079
2014-05-08,-0.3765
2014-05-09,-0.054
2014-05-12,1.5667
2014-05-13,-0.4255
2014-05-14,0.3739
2014-05-15,-0.2129
2014-05-16,0.5867
2014-05-19,-0.6893
2014-05-20,0.961
2014-05-21,-1.0048
2014-05-22,-1.1218
2014-05-23,0.5943
2014-05-27,1.3963
2014-05-28,-0.7415
2014-05-29,-0.1079
2014-05-30,0.54
2014-06-02,1.2352
2014-06-03,0.3183
2014-06-04,0.1586
2014-06-05,3.7487
2014-06-06,0.2545
2014-06-09,-0.3046
2014-06-10,-2.0367
2014-06-11,-0.5198
2014-06-12,-0.4702
2014-06-13,0.105
2014-06-16,-0.9439
2014-06-17,0.1588
2014-06-18,0.5814
2014-06-19,0.4204
2014-06-20,-0.4186
2014-06-23,-0.7882
2014-06-24,0.053
2014-06-25,0.1588
2014-06-26,-0.6871
2014-06-27,1.8627
2014-06-30,-1.0449
2014-07-01,0.0528
2014-07-02,-0.7916
2014-07-03,-0.5319
2014-07-07,0.6417
2014-07-08,0.4782
2014-07-09,-0.3702
2014-07-10,0.5839
2014-07-11,0.4749
2014-07-14,0.2101
