ticker,NOW US Equity
2012-11-21,-1.5472000000000001
2012-11-23,-1.3149
2012-11-26,-0.8775
2012-11-27,-0.6557
2012-11-28,3.0033
2012-11-29,3.4925
2012-11-30,1.0217
2012-12-03,-1.8082
2012-12-04,-5.774
2012-12-05,-2.5836
2012-12-06,0.204
2012-12-07,-0.5769
2012-12-10,0.5119
2012-12-11,1.2903
2012-12-12,2.6818999999999997
2012-12-13,-0.9794
2012-12-14,0.6924
2012-12-17,1.8336999999999999
2012-12-18,4.9196
2012-12-19,-0.6129
2012-12-20,1.2334
2012-12-21,-1.0356
2012-12-24,-2.5545999999999998
2012-12-26,-5.4011
2012-12-27,-1.4357
2012-12-28,-1.5920999999999998
2012-12-31,3.3735
2013-01-02,0.5661
2013-01-03,-1.6886999999999999
2013-01-04,-2.2567
2013-01-07,-5.7202
2013-01-08,-4.2398
2013-01-09,0.6489
2013-01-10,0.3413
2013-01-11,3.7793
2013-01-14,-5.0619
2013-01-15,4.4112
2013-01-16,0.4409
2013-01-17,0.951
2013-01-18,-0.7246
2013-01-22,0.8029
2013-01-23,1.1224
2013-01-24,5.6928
2013-01-25,5.3523
2013-01-28,0.4823
2013-01-29,-3.36
2013-01-30,-4.0728
2013-01-31,-4.3148
2013-02-01,1.2626
2013-02-04,3.1706
2013-02-05,2.8315
2013-02-06,-0.2015
2013-02-07,-1.0094
2013-02-08,1.3936
2013-02-11,-0.9387
2013-02-12,-1.0152
2013-02-13,1.812
2013-02-14,10.4097
2013-02-15,2.9805
2013-02-19,-1.1813
2013-02-20,-1.4943
2013-02-21,-4.3083
2013-02-22,6.1509
2013-02-25,-3.9128
2013-02-26,-2.8598
2013-02-27,3.04
2013-02-28,0.8385
2013-03-01,0.9855
2013-03-04,2.7142
2013-03-05,8.5808
2013-03-06,1.0391
2013-03-07,-0.4871
2013-03-08,-0.2992
2013-03-11,0.9274
2013-03-12,2.2432
2013-03-13,-0.5815
2013-03-14,-0.4254
2013-03-15,-0.9346
2013-03-18,-3.9623
2013-03-19,-3.2837
2013-03-20,0.8706
2013-03-21,3.5673
2013-03-22,0.75
2013-03-25,-0.6066
2013-03-26,0.2497
2013-03-27,0.1937
2013-03-28,-0.0276
2013-04-01,-2.6795999999999998
2013-04-02,1.3625
2013-04-03,-3.3044000000000002
2013-04-04,1.5059
2013-04-05,0.3424
2013-04-08,1.0805
2013-04-09,0.5907
2013-04-10,0.2517
2013-04-11,-2.3989
2013-04-12,0.5716
2013-04-15,-0.7104
2013-04-16,4.0355
2013-04-17,-1.9807000000000001
2013-04-18,1.2349
2013-04-19,0.6099
2013-04-22,1.0471
2013-04-23,1.7997999999999998
2013-04-24,0.7769
2013-04-25,15.3376
2013-04-26,-2.0281
2013-04-29,-0.988
2013-04-30,-2.6847
2013-05-01,-5.2734
2013-05-02,0.8763
2013-05-03,4.6244
2013-05-06,-1.3431
2013-05-07,-2.1782
2013-05-08,0.1518
2013-05-09,-1.8444
2013-05-10,0.3604
2013-05-13,1.2311
2013-05-14,1.9508
2013-05-15,0.7207
2013-05-16,-1.5544
2013-05-17,1.2281
2013-05-20,-0.1981
2013-05-21,-0.6698
2013-05-22,-4.046
2013-05-23,-2.0042
2013-05-24,0.425
2013-05-28,-1.3224
2013-05-29,-1.5813000000000001
2013-05-30,0.1362
2013-05-31,-0.0272
2013-06-03,-0.0272
2013-06-04,-1.7959
2013-06-05,-0.4988
2013-06-06,2.3113
2013-06-07,6.5868
2013-06-10,1.2513
2013-06-11,0.7566
2013-06-12,-3.9549
2013-06-13,-1.1467
2013-06-14,-1.7928
2013-06-17,2.1208
2013-06-18,-0.9727
2013-06-19,2.7077
2013-06-20,-0.9305
2013-06-21,2.3741
2013-06-24,0.4842
2013-06-25,0.4311
2013-06-26,3.2576
2013-06-27,0.0978
2013-06-28,-1.3193
2013-07-01,0.9903
2013-07-02,1.0297
2013-07-03,1.2861
2013-07-05,3.7614
2013-07-08,-1.0159
2013-07-09,0.9797
2013-07-10,0.4158
2013-07-11,2.2084
2013-07-12,2.3183
2013-07-15,-0.4399
2013-07-16,-2.806
2013-07-17,-0.591
2013-07-18,2.5383
2013-07-19,-2.1186
2013-07-22,-0.1367
2013-07-23,-0.7073
2013-07-24,2.3437
2013-07-25,1.8859
2013-07-26,-2.7325
2013-07-29,-0.8836
2013-07-30,-1.2343
2013-07-31,0.8563
2013-08-01,6.4709
2013-08-02,-1.681
2013-08-05,-3.5292
2013-08-06,-3.8855
2013-08-07,-1.5603
2013-08-08,2.4976
2013-08-09,-0.4452
2013-08-12,-1.012
2013-08-13,-1.1175
2013-08-14,4.6165
2013-08-15,0.2298
2013-08-16,1.972
2013-08-19,-1.3267
2013-08-20,1.3674
2013-08-21,2.2032
2013-08-22,0.22
2013-08-23,0.3951
2013-08-26,3.5199
2013-08-27,-2.6822
2013-08-28,0.7595
2013-08-29,1.2277
2013-08-30,-0.2553
2013-09-03,0.0427
2013-09-04,0.6397
2013-09-05,0.8475
2013-09-06,-1.3655
2013-09-09,4.6645
2013-09-10,1.5059
2013-09-11,0.02
2013-09-12,-0.8819
2013-09-13,-1.3347
2013-09-16,-0.082
2013-09-17,1.2103
2013-09-18,3.8103
2013-09-19,0.6833
2013-09-20,1.2798
2013-09-23,-0.785
2013-09-24,1.4859
2013-09-25,-0.4564
2013-09-26,0.0764
2013-09-27,0.2481
2013-09-30,-1.0853
2013-10-01,-0.8855
2013-10-02,1.5149
2013-10-03,-0.2296
2013-10-04,4.372
2013-10-07,-2.1679
2013-10-08,-8.1502
2013-10-09,-1.697
2013-10-10,7.3211
2013-10-11,-0.0194
2013-10-14,0.6009
2013-10-15,-4.2582
2013-10-16,4.3469999999999995
2013-10-17,-0.27
2013-10-18,0.2321
2013-10-21,3.9552
2013-10-22,0.3712
2013-10-23,-2.071
2013-10-24,10.2153
2013-10-25,-2.8782
2013-10-28,-3.2634
2013-10-29,-1.4405999999999999
2013-10-30,0.0925
2013-10-31,0.9427
2013-11-01,-1.4649
2013-11-04,0.6504
2013-11-05,2.2157
2013-11-06,-2.9444
2013-11-07,-3.6106
2013-11-08,0.1352
2013-11-11,0.1928
2013-11-12,0.7506
2013-11-13,2.2732
2013-11-14,-1.7183000000000002
2013-11-15,0.9122
2013-11-18,-2.7119
2013-11-19,0.3678
2013-11-20,-1.35
2013-11-21,3.304
2013-11-22,4.8827
2013-11-25,-5.0704
2013-11-26,3.5925000000000002
2013-11-27,-1.3578000000000001
2013-11-29,-1.2091
2013-12-02,-1.4498
2013-12-03,-0.6878
2013-12-04,2.3471
2013-12-05,0.5451
2013-12-06,-1.4582
2013-12-09,-2.0489
2013-12-10,-1.4914
2013-12-11,-2.9689
2013-12-12,-0.7092
2013-12-13,3.1224
2013-12-16,1.6623999999999999
2013-12-17,0.1168
2013-12-18,-0.8166
2013-12-19,-0.3333
2013-12-20,6.6286000000000005
2013-12-23,1.9
2013-12-24,-0.344
2013-12-26,0.0363
2013-12-27,0.7808
2013-12-30,0.018
2013-12-31,0.9007
2014-01-02,-0.5713
2014-01-03,-0.9158
2014-01-06,0.9967
2014-01-07,3.6784
2014-01-08,0.1904
2014-01-09,-0.3973
2014-01-10,2.983
2014-01-13,-3.8565
2014-01-14,0.9459
2014-01-15,4.6504
2014-01-16,2.6198
2014-01-17,0.2585
2014-01-21,-2.0145
2014-01-22,1.1184
2014-01-23,1.5939999999999999
2014-01-24,-6.244
2014-01-27,-0.9563
2014-01-28,1.6552
2014-01-29,-2.3066
2014-01-30,13.9063
2014-01-31,-3.3227
2014-02-03,-0.741
2014-02-04,1.8901
2014-02-05,-0.9665
2014-02-06,-1.3852
2014-02-07,5.8101
2014-02-10,-0.6788
2014-02-11,0.4405
2014-02-12,0.0907
2014-02-13,2.2058
2014-02-14,-0.1774
2014-02-18,-0.0148
2014-02-19,-1.1404
2014-02-20,0.4944
2014-02-21,3.2797
2014-02-24,-0.5485
2014-02-25,-0.2032
2014-02-26,-0.1163
2014-02-27,2.0967
2014-02-28,-2.9378
2014-03-03,-0.1616
2014-03-04,4.209
2014-03-05,-1.1015
2014-03-06,-2.0848
2014-03-07,-2.0855
2014-03-10,-0.3575
2014-03-11,0.0598
2014-03-12,2.8085
2014-03-13,-1.5693000000000001
2014-03-14,-2.3029
2014-03-17,1.2239
2014-03-18,2.1944
2014-03-19,-1.4899
2014-03-20,-1.2456
2014-03-21,-6.0661
2014-03-24,-1.6303999999999998
2014-03-25,-3.7862
2014-03-26,-2.8036
2014-03-27,2.5369
2014-03-28,-1.8641
2014-03-31,3.4709
2014-04-01,4.3558
2014-04-02,-2.015
2014-04-03,-10.755700000000001
2014-04-04,-4.316
2014-04-07,-2.6376
2014-04-08,-0.157
2014-04-09,7.9041
2014-04-10,-7.7442
2014-04-11,-1.8961000000000001
2014-04-14,-0.0403
2014-04-15,4.149
2014-04-16,3.0555
2014-04-17,-0.0563
2014-04-21,-0.2065
2014-04-22,3.9135
2014-04-23,-3.9109
2014-04-24,-6.0109
2014-04-25,-5.3128
2014-04-28,-1.7149999999999999
2014-04-29,5.9242
2014-04-30,1.1186
2014-05-01,1.5286
2014-05-02,1.3867
2014-05-05,2.032
2014-05-06,-5.2279
2014-05-07,-4.9101
2014-05-08,-0.68
2014-05-09,-0.5991
2014-05-12,4.4124
2014-05-13,-2.4325
2014-05-14,0.5071
2014-05-15,0.5255
2014-05-16,-0.8992
2014-05-19,2.1313
2014-05-20,0.186
2014-05-21,-0.2475
2014-05-22,4.2795
2014-05-23,4.1435
2014-05-27,3.3695
2014-05-28,-0.9024
2014-05-29,1.0779
2014-05-30,-3.8242000000000003
2014-06-02,-3.9189
2014-06-03,0.2984
2014-06-04,1.9441000000000002
2014-06-05,4.8648
2014-06-06,5.0473
2014-06-09,-1.1835
2014-06-10,0.0536
2014-06-11,3.2696
2014-06-12,-0.5536
2014-06-13,2.9923
2014-06-16,1.2838
2014-06-17,0.0667
2014-06-18,0.8667
2014-06-19,-0.8262
2014-06-20,0.7498
2014-06-23,1.2568
2014-06-24,-0.2286
2014-06-25,1.375
2014-06-26,-0.4844
2014-06-27,-0.3732
2014-06-30,0.9121
2014-07-01,2.6146000000000003
2014-07-02,-2.2963
2014-07-03,-0.8371
2014-07-07,-2.711
2014-07-08,-6.7579
2014-07-09,1.3601
2014-07-10,1.5184
2014-07-11,-0.8348
2014-07-14,0.9295
2014-07-15,-2.6586
2014-07-16,0.5355
2014-07-17,0.5149
2014-07-18,1.6075
2014-07-21,2.3644
2014-07-22,-0.5605
2014-07-23,-0.5465
2014-07-24,2.0608
2014-07-25,0.5048
2014-07-28,-2.3439
2014-07-29,2.3487
2014-07-30,4.9246
2014-07-31,-6.1303
2014-08-01,-3.6224
2014-08-04,1.8352
2014-08-05,-1.8714
2014-08-06,-2.225
2014-08-07,-0.0181
2014-08-08,-0.6503
2014-08-11,1.8
2014-08-12,-2.4647
2014-08-13,1.2818
2014-08-14,-0.7594
2014-08-15,-0.3461
2014-08-18,2.3766
2014-08-19,3.0536
2014-08-20,-0.3119
2014-08-21,-1.0951
2014-08-22,4.7803
2014-08-25,-1.3418
2014-08-26,1.5471
2014-08-27,0.586
2014-08-28,-0.9154
2014-08-29,2.6877
2014-09-02,2.8137
2014-09-03,-0.175
2014-09-04,-2.3589
2014-09-05,1.9752
2014-09-08,2.9454000000000002
2014-09-09,-3.2343
2014-09-10,0.4017
2014-09-11,1.4085
2014-09-12,-2.762
2014-09-15,-4.2688
2014-09-16,1.5768
2014-09-17,1.8361
2014-09-18,0.4917
2014-09-19,1.6800000000000002
2014-09-22,-2.7911
2014-09-23,-2.3597
2014-09-24,1.521
2014-09-25,-2.7801
2014-09-26,1.9863
2014-09-29,0.3862
2014-09-30,-1.6892
2014-10-01,-2.5179
2014-10-02,1.082
2014-10-03,4.0919
2014-10-06,0.3981
2014-10-07,-4.4771
2014-10-08,2.6634
2014-10-09,-1.6846
2014-10-10,-3.2385
2014-10-13,-4.0198
2014-10-14,3.3764
2014-10-15,2.4451
2014-10-16,-0.2613
2014-10-17,5.4672
2014-10-20,-1.8218
2014-10-21,2.0243
2014-10-22,-3.9848
2014-10-23,11.1417
2014-10-24,1.41
2014-10-27,-2.0779
2014-10-28,4.4937000000000005
2014-10-29,-2.8968
2014-10-30,2.1375
2014-10-31,2.2734
2014-11-03,-2.532
2014-11-04,1.0119
2014-11-05,-1.9886
2014-11-06,1.9832
2014-11-07,1.4061
2014-11-10,1.6522000000000001
2014-11-11,-1.1029
2014-11-12,-0.6897
2014-11-13,-1.0491
2014-11-14,0.8063
2014-11-17,-3.2439999999999998
2014-11-18,-0.5205
2014-11-19,-1.9391
2014-11-20,0.6434
2014-11-21,-0.2339
2014-11-24,-0.0156
2014-11-25,-1.5476
2014-11-26,1.5718999999999999
2014-11-28,-0.0156
2014-12-01,-3.2989
2014-12-02,-0.194
2014-12-03,0.162
2014-12-04,1.0836
2014-12-05,0.208
2014-12-08,-1.5009000000000001
2014-12-09,0.5511
2014-12-10,-1.2413
2014-12-11,0.1469
2014-12-12,-0.163
2014-12-15,3.5755
2014-12-16,0.2207
2014-12-17,3.3186999999999998
2014-12-18,3.6383
2014-12-19,1.4982
2014-12-22,0.8828
2014-12-23,-0.2008
2014-12-24,0.1725
2014-12-26,0.617
2014-12-29,-1.7969
2014-12-30,-1.4232
2014-12-31,-0.0442
2015-01-02,-0.6927
2015-01-05,-0.3413
2015-01-06,-1.2211
2015-01-07,1.1458
2015-01-08,2.683
2015-01-09,-2.5838
2015-01-12,1.6093
2015-01-13,-1.3492
2015-01-14,-1.3825
2015-01-15,-4.085
2015-01-16,0.5186
2015-01-20,1.3602
2015-01-21,1.0643
2015-01-22,0.9463
2015-01-23,3.9311
2015-01-26,-1.062
2015-01-27,-0.147
2015-01-28,1.4725
2015-01-29,7.2123
2015-01-30,-1.3265
2015-02-02,0.1235
2015-02-03,-0.4658
2015-02-04,2.6978999999999997
2015-02-05,-0.5227
2015-02-06,0.9701
2015-02-09,-2.7489
2015-02-10,0.6037
2015-02-11,0.7638
2015-02-12,2.8018
2015-02-13,2.1066
2015-02-17,-0.864
2015-02-18,0.7804
2015-02-19,0.8776
2015-02-20,1.1515
2015-02-23,-0.4933
2015-02-24,0.1017
2015-02-25,0.3556
2015-02-26,0.6327
2015-02-27,-4.1117
2015-03-02,0.236
2015-03-03,-1.2951
2015-03-04,-2.452
2015-03-05,1.4946
2015-03-06,-0.8568
2015-03-09,0.243
2015-03-10,-0.8755
2015-03-11,0.8833
2015-03-12,3.2597
2015-03-13,0.3392
2015-03-16,2.2491
2015-03-17,1.5893000000000002
2015-03-18,0.1877
2015-03-19,0.5122
2015-03-20,-1.3423
2015-03-23,-0.126
2015-03-24,-0.0378
2015-03-25,-3.8486000000000002
2015-03-26,1.0892
2015-03-27,1.8694
2015-03-30,1.2361
2015-03-31,-0.8308
2015-04-01,-3.9731
2015-04-02,0.6213
2015-04-06,2.7851
2015-04-07,0.294
2015-04-08,3.0203
2015-04-09,1.1133
2015-04-10,0.734
2015-04-13,-1.9553
2015-04-14,-0.6565
2015-04-15,0.6858
2015-04-16,2.5882
2015-04-17,-11.5282
2015-04-20,1.842
2015-04-21,3.8317
2015-04-22,0.2839
2015-04-23,-1.0808
2015-04-24,-1.0276
2015-04-27,-1.7479
2015-04-28,0.3077
2015-04-29,3.3071
2015-04-30,-3.3689999999999998
2015-05-01,-1.4828000000000001
2015-05-04,-0.1898
2015-05-05,-0.4483
2015-05-06,0.0273
2015-05-07,0.9686
2015-05-08,-0.1351
2015-05-11,0.1082
2015-05-12,0.3649
2015-05-13,1.1446
2015-05-14,1.2515
2015-05-15,-0.4471
2015-05-18,2.0473
2015-05-19,0.6731
2015-05-20,-0.4243
2015-05-21,1.8334000000000001
2015-05-22,-0.1395
2015-05-26,-1.3332
2015-05-27,0.875
2015-05-28,0.0128
2015-05-29,-2.2832
2015-06-01,-1.2139
2015-06-02,-0.3964
2015-06-03,1.6317
2015-06-04,-1.5011
2015-06-05,1.895
2015-06-08,-2.8872
2015-06-09,1.3258
2015-06-10,2.6963
2015-06-11,0.0386
2015-06-12,0.2702
2015-06-15,-0.3849
2015-06-16,2.2669
2015-06-17,0.6549
2015-06-18,1.3138
2015-06-19,-0.7287
2015-06-22,-0.0746
2015-06-23,0.5354
2015-06-24,-4.0619
2015-06-25,1.8717000000000001
2015-06-26,-2.4074999999999998
2015-06-29,-4.2197
2015-06-30,0.732
2015-07-01,-0.5517
2015-07-02,0.8525
2015-07-06,-1.1136
2015-07-07,2.6866
2015-07-08,-1.1232
2015-07-09,1.8041
2015-07-10,0.7351
2015-07-13,-0.1824
2015-07-14,1.0574
2015-07-15,0.2196
2015-07-16,1.7271999999999998
2015-07-17,0.0
2015-07-20,-0.1014
2015-07-21,-0.3425
2015-07-22,-0.9164
2015-07-23,0.2184
2015-07-24,2.0764
2015-07-27,-4.1436
2015-07-28,2.9997
2015-07-29,-0.8267
2015-07-30,3.9112999999999998
2015-07-31,-0.6541
2015-08-03,-1.677
2015-08-04,-1.5666
2015-08-05,0.6418
2015-08-06,-3.0863
2015-08-07,1.2633
2015-08-10,-0.4678
2015-08-11,0.1045
2015-08-12,0.2348
2015-08-13,-1.4964
2015-08-14,1.2285
2015-08-17,0.8091
2015-08-18,-1.7605
2015-08-19,-0.3426
2015-08-20,-7.0342
2015-08-21,-0.5689
2015-08-24,-2.7321
2015-08-25,0.9853
2015-08-26,3.9901
2015-08-27,1.3303
2015-08-28,0.2488
2015-08-31,-2.1781
2015-09-01,-2.8749000000000002
2015-09-02,1.4945
2015-09-03,1.8155999999999999
2015-09-04,-2.0079
2015-09-08,5.0724
2015-09-09,-1.7864
2015-09-10,0.8886
2015-09-11,1.2937
2015-09-14,-0.0543
2015-09-15,0.9516
2015-09-16,-0.4309
2015-09-17,0.9061
2015-09-18,-0.3351
2015-09-21,0.0672
2015-09-22,-1.8143
2015-09-23,-0.0958
2015-09-24,-1.1919
2015-09-25,1.0261
2015-09-28,-5.2567
2015-09-29,-0.1304
2015-09-30,0.7398
2015-10-01,3.067
2015-10-02,0.9081
2015-10-05,5.8701
2015-10-06,-2.4716
2015-10-07,0.5229
2015-10-08,-2.601
2015-10-09,1.9173
2015-10-12,-0.1881
2015-10-13,-0.1616
2015-10-14,-0.3506
2015-10-15,2.3545
2015-10-16,1.0841
2015-10-19,-0.8763
2015-10-20,-1.3986
2015-10-21,-2.2882
2015-10-22,6.7516
2015-10-23,1.2059
2015-10-26,-0.1141
2015-10-27,1.7386
2015-10-28,2.4698
2015-10-29,-0.7182
2015-10-30,0.1103
2015-11-02,0.4532
2015-11-03,0.6218
2015-11-04,1.5873
2015-11-05,0.0835
2015-11-06,1.585
2015-11-09,-0.7508
2015-11-10,-0.5319
2015-11-11,-0.2971
2015-11-12,0.7151
2015-11-13,-1.9172
2015-11-16,1.7978
2015-11-17,0.64
2015-11-18,0.9893
2015-11-19,0.0
2015-11-20,0.5131
2015-11-23,0.3133
2015-11-24,0.2776
2015-11-25,0.2191
2015-11-27,0.4604
2015-11-30,-0.3208
2015-12-01,-0.6206
2015-12-02,1.2259
2015-12-03,0.6398
2015-12-04,2.1569
2015-12-07,-2.2336
2015-12-08,-0.2955
2015-12-09,-1.8468
2015-12-10,0.9756
2015-12-11,-3.9683
2015-12-14,0.0958
2015-12-15,2.4291
2015-12-16,2.0911
2015-12-17,-0.1373
2015-12-18,-1.7646
2015-12-21,1.5047000000000001
2015-12-22,-0.6205
2015-12-23,0.4741
2015-12-24,0.0806
2015-12-28,-0.0805
2015-12-29,1.4156
2015-12-30,-0.8398
2015-12-31,-0.9384
2016-01-04,-2.8766
2016-01-05,-0.0833
2016-01-06,-3.0714
2016-01-07,-2.1862
2016-01-08,-1.9085999999999999
2016-01-11,0.5248
2016-01-12,3.1326
2016-01-13,-5.1858
2016-01-14,1.8492
2016-01-15,-2.391
2016-01-19,-2.6461
2016-01-20,-0.0135
2016-01-21,0.1346
2016-01-22,3.0372
2016-01-25,-0.7434
2016-01-26,2.4442
2016-01-27,-3.3222
2016-01-28,-15.6561
2016-01-29,-2.1394
2016-02-01,-0.4019
2016-02-02,-7.6017
2016-02-03,3.5808
2016-02-04,-1.1467
2016-02-05,-10.7642
2016-02-08,-9.8834
2016-02-09,2.9275
2016-02-10,3.0297
2016-02-11,-1.9203999999999999
2016-02-12,2.1415
2016-02-16,3.9137
2016-02-17,6.1875
2016-02-18,-1.8096
2016-02-19,0.8846
2016-02-22,-0.0913
2016-02-23,-3.0719
2016-02-24,-0.8678
2016-02-25,3.0637
2016-02-26,2.4926
2016-02-29,-0.9368
2016-03-01,5.2009
2016-03-02,-0.3284
2016-03-03,1.214
2016-03-04,0.2399
2016-03-07,-0.4786
2016-03-08,3.6414
2016-03-09,0.2486
2016-03-10,0.3802
2016-03-11,4.3314
2016-03-14,-1.5785
2016-03-15,-1.1227
2016-03-16,1.1679
2016-03-17,-2.5172
2016-03-18,-1.0691
2016-03-21,1.4963
2016-03-22,2.0803
2016-03-23,-0.1123
2016-03-24,-0.8996
2016-03-28,-2.1884
2016-03-29,1.3258
2016-03-30,-0.1145
2016-03-31,0.1801
2016-04-01,1.3893
2016-04-04,3.6273
2016-04-05,-0.9801
2016-04-06,0.2985
2016-04-07,0.282
2016-04-08,0.7498
2016-04-11,-1.845
2016-04-12,-2.4641
2016-04-13,3.2713
2016-04-14,-1.2075
2016-04-15,0.4444
2016-04-18,1.8805
2016-04-19,-1.2409
2016-04-20,2.2617
2016-04-21,14.0685
2016-04-22,-1.5619
2016-04-25,0.4103
2016-04-26,-1.0217
2016-04-27,0.6744
2016-04-28,-2.4334
2016-04-29,0.1541
2016-05-02,0.7555
2016-05-03,-3.0269
2016-05-04,-3.193
2016-05-05,0.2662
2016-05-06,-0.7523
2016-05-09,0.2229
2016-05-10,1.6313
2016-05-11,0.1605
2016-05-12,-1.7045
2016-05-13,-0.0445
2016-05-16,4.2408
2016-05-17,-1.138
2016-05-18,0.7626
2016-05-19,-0.3998
2016-05-20,0.3584
2016-05-23,0.3286
2016-05-24,1.0679
2016-05-25,-0.3099
2016-05-26,-1.0034
2016-05-27,0.9707
2016-05-31,1.2724
2016-06-01,2.1499
2016-06-02,1.4487
2016-06-03,-0.943
2016-06-06,2.0808
2016-06-07,1.279
2016-06-08,1.3418
2016-06-09,-1.9211
2016-06-10,-2.0249
2016-06-13,-1.7831000000000001
2016-06-14,0.3713
2016-06-15,2.0417
2016-06-16,-1.0608
2016-06-17,-2.1851
2016-06-20,0.7354
2016-06-21,0.1791
2016-06-22,-1.1137
2016-06-23,4.5328
2016-06-24,-6.4512
2016-06-27,-9.4696
2016-06-28,2.2931
2016-06-29,2.0114
2016-06-30,-0.0602
2016-07-01,-0.2861
2016-07-05,-1.4197
2016-07-06,0.0919
2016-07-07,-0.4898
2016-07-08,6.3221
2016-07-11,-0.3906
2016-07-12,2.3384
2016-07-13,-0.44
2016-07-14,0.0143
2016-07-15,1.2258
2016-07-18,-1.6756
2016-07-19,0.2291
2016-07-20,3.8005
2016-07-21,-2.2023
2016-07-22,2.2801
2016-07-25,1.2247
2016-07-26,-0.2991
2016-07-27,-0.4909
2016-07-28,4.6588
2016-07-29,-1.9115
2016-08-01,0.2002
2016-08-02,-2.451
2016-08-03,1.4202
2016-08-04,0.9021
2016-08-05,1.1876
2016-08-08,-1.1737
2016-08-09,0.0801
2016-08-10,-0.6
2016-08-11,2.0657
2016-08-12,-0.4206
2016-08-15,1.2802
2016-08-16,-2.8929
2016-08-17,-1.9458
2016-08-18,0.0
2016-08-19,0.8485
2016-08-22,-3.1212
2016-08-23,1.7229
2016-08-24,0.2066
2016-08-25,1.1406
2016-08-26,-0.1359
2016-08-29,-0.1497
2016-08-30,0.0681
2016-08-31,-1.0485
2016-09-01,1.8302
2016-09-02,3.027
2016-09-06,1.9412
2016-09-07,-1.4925
2016-09-08,-1.5152
2016-09-09,-2.4138
2016-09-12,1.2911000000000001
2016-09-13,-2.8311
2016-09-14,0.1933
2016-09-15,7.0976
2016-09-16,-0.5405
2016-09-19,-1.682
2016-09-20,-0.9343
2016-09-21,2.1254
2016-09-22,1.3528
2016-09-23,-0.6032
2016-09-26,-0.9038
2016-09-27,2.9837
2016-09-28,0.9236
2016-09-29,-1.6171
2016-09-30,0.8537
2016-10-03,0.5306
2016-10-04,-0.3645
2016-10-05,0.1892
2016-10-06,-1.3219
2016-10-07,0.1786
2016-10-10,1.9231
2016-10-11,-1.5369000000000002
2016-10-12,-4.4797
2016-10-13,0.1594
2016-10-14,0.3051
2016-10-17,-1.296
2016-10-18,2.0364
2016-10-19,3.6239
2016-10-20,-0.0887
2016-10-21,1.5346
2016-10-24,1.1741
2016-10-25,-1.4938
2016-10-26,-1.1154
2016-10-27,7.6806
2016-10-28,1.3653
2016-10-31,2.0785
2016-11-01,-1.1602999999999999
2016-11-02,-2.6470000000000002
2016-11-03,-0.8393
2016-11-04,-0.7988
2016-11-07,2.2593
2016-11-08,0.4818
2016-11-09,-0.6082
2016-11-10,-3.342
2016-11-11,0.5965
2016-11-14,0.7745
2016-11-15,2.8221
2016-11-16,0.0584
2016-11-17,1.354
2016-11-18,-1.2438
2016-11-21,0.9329
