ticker,GELV US Equity
2010-01-11,-1.1952
2010-01-12,0.0
2010-01-13,1.2097
2010-01-14,21.9124
2010-01-15,0.0
2010-01-19,-6.8627
2010-01-20,-5.614
2010-01-21,-5.5762
2010-01-22,-2.3622
2010-01-25,0.8065
2010-01-26,-4.0
2010-01-27,-6.6667
2010-01-28,8.482099999999999
2010-01-29,-2.4691
2010-02-01,-2.9536
2010-02-02,-2.6087
2010-02-03,0.8929
2010-02-04,30.9735
2010-02-05,-9.1216
2010-02-08,-7.0632
2010-02-09,-0.8
2010-02-10,-3.2258
2010-02-11,3.3333
2010-02-12,-8.4677
2010-02-16,5.7269
2010-02-17,-3.3333
2010-02-18,0.0
2010-02-19,-6.8966
2010-02-22,3.7037
2010-02-23,1.3393
2010-02-24,5.7269
2010-02-25,-5.8333
2010-02-26,-3.0973
2010-03-01,5.9361
2010-03-02,-3.4483
2010-03-03,-2.2321
2010-03-04,5.0228
2010-03-05,-5.2174
2010-03-08,2.7523
2010-03-09,4.9107
2010-03-10,-3.8298
2010-03-11,-2.2124
2010-03-12,-4.5249
2010-03-15,-6.6350999999999996
2010-03-16,-9.1371
2010-03-17,-6.1453
2010-03-18,17.2619
2010-03-19,-4.0609
2010-03-22,-1.5873
2010-03-23,-6.4516
2010-03-24,-6.8966
2010-03-25,5.5556
2010-03-26,-3.5088
2010-03-29,1.8182
2010-03-30,-4.7619
2010-03-31,3.125
2010-04-01,1.8182
2010-04-05,-2.9762
2010-04-06,0.0
2010-04-07,1.227
2010-04-08,-1.2121
2010-04-09,0.0
2010-04-12,-1.8405
2010-04-13,0.0
2010-04-14,-10.0
2010-04-15,0.0
2010-04-16,9.0278
2010-04-19,-4.4586
2010-04-20,0.0
2010-04-21,-2.0
2010-04-22,3.4013999999999998
2010-04-23,-3.9474
2010-04-26,-10.9589
2010-04-27,-7.6923
2010-04-28,-8.3333
2010-04-29,1.8182
2010-04-30,-7.1429
2010-05-03,2.8846
2010-05-04,4.6729
2010-05-05,5.3571
2010-05-06,-10.1695
2010-05-07,11.3208
2010-05-10,-9.322
2010-05-11,4.6729
2010-05-12,0.0
2010-05-13,-1.7856999999999998
2010-05-14,-5.4545
2010-05-17,-15.3846
2010-05-18,3.4091
2010-05-19,-9.8901
2010-05-20,0.0
2010-05-21,-12.1951
2010-05-24,0.0
2010-05-25,-6.9444
2010-05-26,-4.4776
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,-7.8125
2010-06-02,-13.5593
2010-06-03,-5.8824
2010-06-04,0.0
2010-06-07,6.25
2010-06-08,-5.8824
2010-06-09,-4.1667
2010-06-10,-2.1739
2010-06-11,2.2222
2010-06-14,-2.1739
2010-06-15,-4.4444
2010-06-16,-13.9535
2010-06-17,2.7027
2010-06-18,-10.526299999999999
2010-06-21,-5.8824
2010-06-22,-6.25
2010-06-23,0.0
2010-06-24,-10.0
2010-06-25,0.0
2010-06-28,7.4074
2010-06-29,0.0
2010-06-30,17.2414
2010-07-01,-5.8824
2010-07-02,-6.25
2010-07-06,16.6667
2010-07-07,-8.5714
2010-07-08,-6.25
2010-07-09,-10.0
2010-07-12,0.0
2010-07-13,-11.1111
2010-07-14,-8.3333
2010-07-15,0.0
2010-07-16,9.0909
2010-07-19,-12.5
2010-07-20,4.7619
2010-07-21,9.0909
2010-07-22,-8.3333
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,-13.6364
2010-07-30,26.3158
2010-08-02,-20.8333
2010-08-03,-5.2632
2010-08-04,5.5556
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,-5.2632
2010-08-10,-11.1111
2010-08-11,-12.5
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,-7.1429
2010-08-17,7.6923
2010-08-18,14.2857
2010-08-19,0.0
2010-08-20,0.0
2010-08-23,18.75
2010-08-24,-5.2632
2010-08-25,0.0
2010-08-26,0.0
2010-08-27,-22.2222
2010-08-30,-7.1429
2010-08-31,-15.3846
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,18.1818
2010-09-07,-15.3846
2010-09-08,-9.0909
2010-09-09,0.0
2010-09-10,0.0
2010-09-13,-20.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,25.0
2010-09-17,-20.0
2010-09-20,-25.0
2010-09-21,33.3333
2010-09-22,25.0
2010-09-23,-20.0
2010-09-24,25.0
2010-09-27,0.0
2010-09-28,-20.0
2010-09-29,0.0
2010-09-30,-25.0
2010-10-01,33.3333
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,-25.0
2010-10-07,33.3333
2010-10-08,0.0
2010-10-11,-25.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,33.3333
2010-10-15,-25.0
2010-10-18,33.3333
2010-10-19,25.0
2010-10-20,-20.0
2010-10-21,25.0
2010-10-22,0.0
2010-10-25,-20.0
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,25.0
2010-10-29,0.0
2010-11-01,-20.0
2010-11-02,0.0
2010-11-03,-25.0
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,0.0
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,-16.6667
2010-11-16,20.0
2010-11-17,0.0
2010-11-18,-16.6667
2010-11-19,20.0
2010-11-22,-16.6667
2010-11-23,0.0
2010-11-24,0.0
2010-11-26,20.0
2010-11-29,0.0
2010-11-30,-16.6667
2010-12-01,20.0
2010-12-02,-16.6667
2010-12-03,20.0
2010-12-06,0.0
2010-12-07,-16.6667
2010-12-08,20.0
2010-12-09,0.0
2010-12-10,-16.6667
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,-40.0
2010-12-17,0.0
2010-12-20,66.6667
2010-12-21,-40.0
2010-12-22,66.6667
2010-12-23,-40.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,66.6667
2011-01-03,0.0
2011-01-04,-40.0
2011-01-05,66.6667
2011-01-06,-40.0
2011-01-07,0.0
2011-01-10,66.6667
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,0.0
2011-01-18,-40.0
2011-01-19,0.0
2011-01-20,66.6667
2011-01-21,-40.0
2011-01-24,0.0
2011-01-25,66.6667
2011-01-26,0.0
2011-01-27,0.0
2011-01-28,0.0
2011-01-31,0.0
2011-02-01,-40.0
2011-02-02,66.6667
2011-02-03,-40.0
2011-02-04,0.0
2011-02-07,66.6667
2011-02-08,-40.0
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,66.6667
2011-02-15,-40.0
2011-02-16,66.6667
2011-02-17,0.0
2011-02-18,-40.0
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,-33.3333
2011-02-25,50.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,-33.3333
2011-03-17,50.0
2011-03-18,0.0
2011-03-21,0.0
2011-03-22,-33.3333
2011-03-23,0.0
2011-03-24,50.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,-33.3333
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-18,50.0
2011-04-19,-33.3333
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,0.0
2011-05-31,0.0
2011-06-01,-20.0
2011-06-02,25.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,-20.0
2011-06-27,-40.0
2011-06-28,183.3333
2011-06-29,76.4706
2011-06-30,-23.3333
2011-07-01,-47.8261
2011-07-05,83.3333
2011-07-06,-40.9091
2011-07-08,11.538499999999999
2011-07-11,3.4483
2011-07-12,-3.3333
2011-07-13,-17.2414
2011-07-14,8.3333
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,-15.3846
2011-07-20,-9.0909
2011-07-21,-30.0
2011-07-22,0.0
2011-07-25,2.8571
2011-07-26,11.1111
2011-07-27,-10.0
2011-07-28,1.3889
2011-07-29,9.589
2011-08-01,0.0
2011-08-02,-12.5
2011-08-03,0.0
2011-08-04,-14.2857
2011-08-05,-8.125
2011-08-08,8.8435
2011-08-09,-5.0
2011-08-10,0.0
2011-08-11,5.2632
2011-08-12,16.6667
2011-08-15,-28.5714
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,38.0
2011-08-19,-27.5362
2011-08-22,0.0
2011-08-23,30.0
2011-08-25,0.0
2011-08-29,-23.0769
2011-08-30,0.0
2011-08-31,36.0
2011-09-02,-22.0588
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-12,-5.6604
2011-09-13,20.0
2011-09-14,0.0
2011-09-15,13.3333
2011-09-16,-26.4706
2011-09-20,0.0
2011-09-21,0.0
2011-09-22,20.0
2011-09-23,-20.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-29,-37.5
2011-10-03,-49.5833
2011-10-04,-0.8264
2011-10-05,1.25
2011-10-06,0.0
2011-10-07,11.9342
2011-10-10,-4.7794
2011-10-13,-1.1583
2011-10-14,0.0
2011-10-18,0.0
2011-10-19,12.5
2011-10-20,38.8889
2011-10-21,0.0
2011-10-24,-12.0
2011-10-26,-9.0909
2011-10-27,20.0
2011-10-28,-29.1667
2011-10-31,0.0
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-11,47.0588
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,-39.5
2011-11-17,65.2893
2011-11-18,-40.0
2011-11-21,0.0
2011-11-22,0.0
2011-11-28,33.3333
2011-11-30,-17.5
2011-12-01,-57.5758
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,-14.2857
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,-13.5417
2011-12-21,15.6627
2011-12-22,16.6667
2011-12-23,-11.607099999999999
2011-12-27,5.0505
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,1.9231
2012-01-04,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-09,0.0
2012-01-13,126.4151
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,-46.6667
2012-01-20,187.5
2012-01-23,139.1304
2012-01-24,45.4545
2012-01-25,47.5
2012-01-26,27.0127
2012-01-27,-6.5888
2012-01-30,0.0
2012-01-31,-28.5714
2012-02-01,20.0
2012-02-02,-16.6667
2012-02-03,30.0
2012-02-06,-15.3846
2012-02-07,0.0
2012-02-08,0.0
2012-02-09,0.0
2012-02-10,9.0909
2012-02-14,0.0
2012-02-15,-8.3333
2012-02-16,9.0909
2012-02-17,-16.6667
2012-02-21,10.0
2012-02-22,0.0
2012-02-23,0.0
2012-02-24,0.0
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,-9.0909
2012-03-01,-50.0
2012-03-02,0.0
2012-03-05,100.0
2012-03-06,0.0
2012-03-07,-50.0
2012-03-08,80.0
2012-03-09,-44.4444
2012-03-12,100.0
2012-03-14,-5.0
2012-03-15,0.0
2012-03-16,-5.2632
2012-03-19,-44.4444
2012-03-20,0.0
2012-03-21,0.0
2012-03-22,48.0
2012-03-23,-5.4054
2012-03-26,-14.2857
2012-03-28,0.0
2012-03-30,0.0
2012-04-02,41.6667
2012-04-03,-5.8824
2012-04-05,-43.75
2012-04-09,0.0
2012-04-10,100.0
2012-04-11,-1.1111
2012-04-12,-10.1124
2012-04-13,0.0
2012-04-20,0.0
2012-04-23,0.0
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,0.0
2012-04-30,0.0
2012-05-01,-6.25
2012-05-02,-36.0
2012-05-03,4.1667
2012-05-04,28.0
2012-05-07,-21.875
2012-05-09,20.0
2012-05-10,-33.3333
2012-05-11,25.0
2012-05-14,-20.0
2012-05-16,25.0
2012-05-17,-40.0
2012-05-18,66.6667
2012-05-22,-20.0
2012-05-23,0.0
2012-05-24,0.0
2012-05-29,25.0
2012-05-30,0.0
2012-05-31,-40.0
2012-06-01,-6.6667
2012-06-04,-10.7143
2012-06-06,80.0
2012-06-12,-55.5556
2012-06-13,100.0
2012-06-15,0.0
2012-06-21,0.0
2012-06-22,25.0
2012-06-27,0.0
2012-06-28,-2.0
2012-06-29,2.0408
2012-07-05,-2.0
2012-07-06,0.0
2012-07-09,-28.5714
2012-07-10,14.2857
2012-07-11,150.0
2012-07-12,-21.0
2012-07-13,0.0
2012-07-16,-31.6456
2012-07-18,-1.8519
2012-07-20,41.5094
2012-07-23,0.0
2012-07-24,0.0
2012-07-25,-6.6667
2012-07-26,0.0
2012-07-31,0.0
2012-08-01,0.0
2012-08-03,-14.2857
2012-08-08,-16.6667
2012-08-13,-30.0
2012-08-14,0.0
2012-08-15,0.0
2012-08-16,0.0
2012-08-20,0.0
2012-08-27,42.8571
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,0.0
2012-09-05,0.0
2012-09-10,0.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-17,0.0
2012-09-21,-2.0
2012-09-26,-2.0408
2012-10-01,-16.6667
2012-10-03,0.0
2012-10-04,-2.5
2012-10-08,-10.2564
2012-10-09,0.0
2012-10-11,11.4286
2012-10-15,2.5641
2012-10-16,-2.5
2012-10-17,0.0
2012-10-18,-35.8974
2012-10-19,40.0
2012-10-23,-14.2857
2012-10-25,0.0
2012-10-26,-16.6667
2012-10-31,60.0
2012-11-02,-23.75
2012-11-05,0.0
2012-11-07,14.7541
2012-11-12,-14.2857
2012-11-13,33.3333
2012-11-15,-74.6875
2012-11-19,-1.2346
2012-11-20,250.0
2012-11-21,-57.1429
2012-11-23,100.0
2012-11-26,-48.3333
2012-11-30,-35.4839
2012-12-04,0.0
2012-12-05,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,1.25
2012-12-12,-1.2346
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,85.0
2013-01-03,-45.9459
2013-01-04,-50.0
2013-01-07,20.0
2013-01-09,66.6667
2013-01-10,-35.0
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,0.0
2013-01-17,0.0
2013-01-22,207.6923
2013-01-23,-67.5
2013-01-24,0.0
2013-01-29,0.0
2013-01-30,0.0
2013-01-31,0.0
2013-02-05,0.0
2013-02-06,0.0
2013-02-08,0.0
2013-02-12,0.0
2013-02-13,0.0
2013-02-14,0.0
2013-02-15,-7.6923
2013-02-25,-41.6667
2013-02-28,0.0
2013-03-01,42.8571
2013-03-04,0.0
2013-03-06,0.0
2013-03-08,0.0
2013-03-11,-20.0
2013-03-18,12.5
2013-03-25,0.0
2013-03-26,0.0
2013-04-01,33.3333
2013-04-05,0.0
2013-04-19,8.3333
2013-04-22,5.7692
2013-04-24,0.0
2013-04-26,1.8182
2013-05-01,0.0
2013-05-03,0.0
2013-05-07,0.0
2013-05-09,0.0
2013-05-20,0.0
2013-05-23,0.0
2013-05-29,0.0
2013-05-30,0.0
2013-06-05,0.0
2013-06-10,7.1429
2013-06-12,1.6667
2013-06-13,0.0
2013-06-18,0.0
2013-06-19,0.0
2013-06-25,0.0
2013-06-26,0.0
2013-06-27,0.0
2013-07-15,0.0
2013-07-18,0.0
2013-07-22,0.0
2013-07-24,0.0
2013-07-25,3.2787
2013-07-29,0.0
2013-07-30,0.0
2013-08-01,0.0
2013-08-07,0.0
2013-08-09,0.0
2013-08-13,0.0
2013-08-15,0.0
2013-08-16,0.0
2013-08-19,0.0
2013-08-21,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-30,0.0
2013-09-05,0.0
2013-09-09,0.0
2013-09-12,0.0
2013-09-16,0.0
2013-09-19,0.0
2013-09-24,0.0
2013-09-26,0.0
2013-09-27,0.0
2013-10-01,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-08,0.0
2013-10-10,0.0
2013-10-21,0.0
2013-10-28,0.0
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-15,0.0
2013-11-19,0.0
2013-11-22,0.0
2013-11-29,0.0
2013-12-02,0.0
2013-12-03,0.0
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-03,0.0
2014-01-06,0.0
2014-01-14,3.1746
2014-01-22,-96.1538
2014-01-23,0.0
2014-01-27,120.0
2014-01-28,-27.2727
2014-01-31,62.5
2014-02-04,0.0
2014-02-05,23.0769
2014-02-06,0.0
2014-02-12,-31.25
2014-02-13,0.0
2014-02-18,0.0
2014-02-20,0.0
2014-02-28,0.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,118.1818
2014-03-18,0.0
2014-03-21,0.0
2014-03-24,0.0
2014-04-02,0.0
2014-04-08,0.0
2014-04-09,33.3333
2014-04-10,150.0
2014-04-14,-70.0
2014-04-21,8.3333
2014-04-23,207.6923
2014-04-28,100.0
2014-04-29,0.0
2014-04-30,0.0
2014-05-02,5.0
2014-05-06,-28.5714
2014-05-08,31.6667
2014-05-12,51.8987
2014-05-13,-20.0
2014-05-14,25.0
2014-05-19,0.0
2014-05-20,-6.6667
2014-05-22,0.0
2014-05-27,-28.5714
2014-05-29,0.0
2014-05-30,0.0
2014-06-02,40.0
2014-06-06,-15.1786
2014-06-09,-15.7895
2014-06-10,0.0
2014-06-16,0.0
2014-06-18,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-30,-10.0
2014-07-07,-22.2222
2014-07-08,0.0
2014-07-16,14.2857
2014-07-17,-12.5
2014-07-21,0.0
2014-07-22,0.0
2014-07-25,0.0
2014-07-31,0.0
2014-08-08,0.0
2014-08-19,0.0
2014-08-20,42.8571
2014-08-21,275.0
2014-08-22,-46.6667
2014-08-26,-25.0
2014-08-27,0.0
2014-08-28,-66.6667
2014-09-05,0.0
2014-09-17,0.0
2014-09-18,3.75
2014-09-22,0.0
2014-09-30,0.0
2014-10-03,0.0
2014-10-07,0.0
2014-10-08,0.0
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-29,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-10,0.0
2014-11-12,0.0
2014-11-14,0.0
2014-11-24,0.0
2014-11-28,0.0
2014-12-01,0.0
2014-12-02,0.0
2014-12-04,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-12,0.0
2014-12-17,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-06,0.0
2015-01-14,0.0
2015-01-16,0.0
2015-01-21,0.0
2015-01-23,0.0
2015-01-28,0.0
2015-01-30,0.0
2015-02-05,0.0
2015-02-11,0.0
2015-02-24,15.6627
2015-03-06,0.0
2015-03-25,-41.6667
2015-04-08,0.0
2015-04-14,0.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,0.0
2015-04-24,-71.4286
2015-04-30,0.0
2015-05-13,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-22,0.0
2015-06-08,6.25
2015-06-18,-41.1765
2015-07-07,0.0
2015-07-16,0.0
2015-09-22,460.0
2015-09-23,-82.1429
2015-09-24,0.0
2015-09-28,0.0
2015-10-05,0.0
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,0.0
2015-10-27,0.0
2015-11-12,0.0
2015-11-18,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-25,0.0
2015-11-30,0.0
2015-12-03,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-16,0.0
2015-12-17,0.0
2015-12-22,0.0
2015-12-24,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-15,0.0
2016-01-20,0.0
2016-01-22,0.0
2016-01-25,0.0
2016-01-27,0.0
2016-02-04,0.0
2016-03-04,0.0
2016-03-07,0.0
2016-03-08,0.0
2016-03-14,0.0
2016-03-18,2380.0
2016-03-21,0.0
2016-03-23,-66.9355
2016-03-24,-60.9756
2016-03-28,0.0
2016-03-30,156.25
2016-03-31,-60.9756
2016-04-06,-25.0
2016-04-07,33.3333
2016-04-11,1703.125
2016-04-15,-94.4541
2016-04-18,0.0
2016-04-19,12400.0
2016-04-21,-99.2
2016-04-26,0.0
2016-04-28,0.0
2016-05-04,0.0
2016-05-06,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-16,0.0
2016-05-25,303.125
2016-05-26,-0.7752
2016-06-01,-81.25
2016-06-03,0.0
2016-06-10,391.6667
2016-06-13,-91.5254
2016-06-20,0.0
2016-06-21,0.0
2016-06-24,-20.0
2016-06-28,2862.5
2016-06-29,-73.8397
2016-06-30,0.0
2016-07-14,-45.1613
2016-08-09,-47.0588
2016-08-12,788.8889
2016-08-15,-30.0
2016-08-23,-7.1429
2016-08-25,-6.7308
2016-08-29,-9.2784
2016-08-30,-78.4091
2016-09-09,0.0
2016-09-12,0.0
2016-09-14,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-10-05,0.0
2016-10-07,0.0
2016-10-18,0.0
2016-10-19,26.3158
2016-10-20,-20.8333
2016-10-21,0.0
2016-10-26,0.0
2016-10-27,26.3158
2016-10-31,-33.3333
2016-11-02,350.0
2016-11-03,-68.0556
2016-11-04,108.6957
2016-11-08,-66.6667
2016-11-10,0.0
2016-11-14,200.0
2016-11-25,-66.6667
2016-12-01,0.0
2016-12-02,0.0
2016-12-05,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-14,181.25
2016-12-16,-64.4444
2016-12-20,43.75
2016-12-23,-30.4348
2016-12-29,0.0
2016-12-30,43.75
2017-01-06,-30.4348
2017-01-11,0.0
2017-01-13,0.0
2017-01-18,900.0
2017-01-19,10.0
2017-01-24,-36.3636
2017-01-25,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-06,42.8571
2017-02-10,-88.75
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,661.1111
2017-02-22,-47.4453
2017-02-23,-75.0
2017-02-24,5.5556
2017-02-28,0.0
2017-03-01,115.7895
2017-03-03,0.0
2017-03-07,-53.6585
2017-03-10,78.9474
2017-03-16,370.5882
2017-03-17,0.0
2017-03-20,1.875
2017-03-23,-1.8405
2017-03-28,0.0
2017-03-31,0.0
2017-04-06,0.0
2017-04-07,20.0
2017-04-18,-16.6667
2017-04-19,60.0
2017-04-24,-28.5156
2017-04-26,41.5301
2017-05-16,-29.3436
2017-05-17,4.918
2017-05-22,-16.6667
2017-05-25,0.0
2017-05-30,-50.0
2017-06-05,0.0
2017-06-06,23.0
2017-06-07,-18.6992
2017-06-16,0.0
2017-06-20,0.0
2017-06-21,23.0
2017-06-23,-18.6992
2017-06-27,0.0
2017-06-29,0.0
2017-07-05,0.0
2017-07-21,0.0
2017-07-28,0.0
2017-08-02,2.0
2017-08-03,0.0
2017-08-09,0.0
2017-08-14,0.0
2017-08-18,0.0
2017-08-23,0.0
2017-08-30,13.7255
2017-09-01,-87.931
2017-09-12,3614.2857
2017-09-13,0.0
2017-09-15,0.0
2017-09-18,-61.5385
2017-09-19,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-29,0.0
2017-10-09,-50.0
2017-10-17,0.0
2017-10-18,207.0
2017-10-19,225.7329
2017-10-20,0.0
2017-10-23,0.0
2017-10-25,-90.0
2017-10-31,100.0
2017-11-01,0.0
2017-11-03,0.0
2017-11-06,20.0
2017-11-07,-16.6667
2017-11-08,0.0
2017-11-10,200.0
2017-11-14,-83.3333
2017-11-16,115.0
2017-11-20,0.0
2017-11-22,-53.4884
