ticker,SINT US Equity
2014-07-08,-3.6797
2014-07-09,0.0
2014-07-10,-1.7978
2014-07-11,1.373
2014-07-14,0.0
2014-07-15,-4.0632
2014-07-16,-5.4118
2014-07-17,3.2338
2014-07-18,1.2048
2014-07-21,0.2381
2014-07-22,4.038
2014-07-23,-3.8813
2014-07-24,1.1876
2014-07-25,-0.4695
2014-07-28,5.1887
2014-07-29,-2.6906
2014-07-30,-2.9954
2014-07-31,-4.7506
2014-08-01,-4.2394
2014-08-04,-2.0833
2014-08-05,0.0
2014-08-06,2.1277
2014-08-07,-6.5104
2014-08-08,0.0
2014-08-11,-5.2925
2014-08-12,-30.2941
2014-08-13,24.4726
2014-08-14,-2.3729
2014-08-15,-1.7361
2014-08-18,-2.1201
2014-08-19,1.444
2014-08-20,-0.7117
2014-08-21,0.3584
2014-08-22,-0.8929
2014-08-25,-2.3311
2014-08-26,1.4643
2014-08-27,-0.7273
2014-08-28,-1.8315000000000001
2014-08-29,-4.4776
2014-09-02,6.5747
2014-09-03,-6.247
2014-09-04,-1.8717000000000001
2014-09-05,-4.3825
2014-09-08,6.6667
2014-09-09,-0.3906
2014-09-10,4.7059
2014-09-11,-8.2397
2014-09-12,5.3061
2014-09-15,-8.1395
2014-09-16,3.3755
2014-09-17,1.6327
2014-09-18,-0.8032
2014-09-19,-7.6923
2014-09-22,-6.1404
2014-09-23,-11.6822
2014-09-24,0.0
2014-09-25,-4.2328
2014-09-26,-4.9724
2014-09-29,0.5814
2014-09-30,-6.9364
2014-10-01,-9.937899999999999
2014-10-02,-10.3448
2014-10-03,-7.6923
2014-10-06,6.6667
2014-10-07,-9.209
2014-10-08,11.0035
2014-10-09,0.7752
2014-10-10,-14.6154
2014-10-13,-4.5045
2014-10-14,16.9811
2014-10-15,-1.6129
2014-10-16,-5.7377
2014-10-17,7.8261
2014-10-20,10.4839
2014-10-21,3.6496
2014-10-22,19.7095
2014-10-23,10.0081
2014-10-24,39.0374
2014-10-27,-10.7692
2014-10-28,1.7241
2014-10-29,-2.9661
2014-10-30,-7.8603
2014-10-31,5.6872
2014-11-03,-12.5561
2014-11-04,-4.1026
2014-11-05,-15.508
2014-11-06,-9.4937
2014-11-07,-5.6163
2014-11-10,0.7548
2014-11-11,0.0092
2014-11-12,-8.0974
2014-11-13,-3.1903
2014-11-14,0.8264
2014-11-17,10.6557
2014-11-18,-6.6667
2014-11-19,-2.3810000000000002
2014-11-20,-4.878
2014-11-21,-13.6752
2014-11-24,-1.9802
2014-11-25,-4.0404
2014-11-26,-1.0526
2014-11-28,-9.5745
2014-12-01,-2.3529
2014-12-02,-12.0482
2014-12-03,-2.7397
2014-12-04,-16.5493
2014-12-05,-2.1097
2014-12-08,6.8966
2014-12-09,10.9677
2014-12-10,4.6693
2014-12-11,-2.7946999999999997
2014-12-12,-1.4285999999999999
2014-12-15,-4.3478
2014-12-16,-3.7689
2014-12-17,4.133
2014-12-18,9.9414
2014-12-19,-5.1057
2014-12-22,-3.2337
2014-12-23,-1.9002
2014-12-24,-2.2901
2014-12-26,7.8125
2014-12-29,-1.4493
2014-12-30,2.2059
2014-12-31,15.1079
2015-01-02,8.75
2015-01-05,16.092
2015-01-06,-11.8688
2015-01-07,8.6715
2015-01-08,-1.7898
2015-01-09,-0.5066
2015-01-12,-0.7604
2015-01-13,-8.3156
2015-01-14,-8.2413
2015-01-15,-3.6908
2015-01-16,-1.102
2015-01-20,-1.5466
2015-01-21,-2.4324
2015-01-22,3.8781
2015-01-23,-6.6667
2015-01-26,-2.1429
2015-01-27,8.0292
2015-01-28,-4.0541
2015-01-29,-0.0176
2015-01-30,-5.3354
2015-02-02,4.1667
2015-02-03,0.7143
2015-02-04,-1.6578
2015-02-05,-6.2472
2015-02-06,1.5385
2015-02-09,0.0
2015-02-10,-1.8655
2015-02-11,-1.2062
2015-02-12,0.0195
2015-02-13,1.5625
2015-02-17,13.8269
2015-02-18,5.4232
2015-02-19,2.5641
2015-02-20,0.0
2015-02-23,-9.875
2015-02-24,-7.0735
2015-02-25,14.9254
2015-02-26,-3.7662
2015-02-27,2.5641
2015-03-02,9.2105
2015-03-03,-2.4096
2015-03-04,-8.642
2015-03-05,-6.7821
2015-03-06,-7.2212
2015-03-09,-9.375
2015-03-10,-13.7931
2015-03-11,6.0
2015-03-12,13.5849
2015-03-13,-3.6545
2015-03-16,13.7931
2015-03-17,-8.8352
2015-03-18,-5.2664
2015-03-19,-3.3333
2015-03-20,3.4483
2015-03-23,1.7544
2015-03-24,-2.5862
2015-03-25,-20.9181
2015-03-26,2.9515000000000002
2015-03-27,-6.5217
2015-03-30,-6.9767
2015-03-31,-12.2188
2015-04-01,-0.3204
2015-04-02,-11.4286
2015-04-06,-3.2258
2015-04-07,11.6667
2015-04-08,-10.1119
2015-04-09,-0.3321
2015-04-10,-10.0375
2015-04-13,14.7454
2015-04-14,-3.1672
2015-04-15,-10.0
2015-04-16,2.963
2015-04-17,-4.6763
2015-04-20,2.4057
2015-04-21,5.3892
2015-04-22,1.3986
2015-04-23,-3.4483
2015-04-24,-3.6161
2015-04-27,-14.4743
2015-04-28,-4.6845
2015-04-29,22.6705
2015-04-30,-6.3687000000000005
2015-05-01,-7.0492
2015-05-04,10.6972
2015-05-05,0.0721
2015-05-06,-3.1468
2015-05-07,26.5873
2015-05-08,-23.5502
2015-05-11,-4.0492
2015-05-12,2.1368
2015-05-13,-3.7657
2015-05-14,-2.8804
2015-05-15,-1.0632
2015-05-18,6.3347999999999995
2015-05-19,-4.0426
2015-05-20,6.4302
2015-05-21,5.0
2015-05-22,11.5079
2015-05-26,4.048
2015-05-27,-1.3254000000000001
2015-05-28,-1.1698
2015-05-29,-1.7974999999999999
2015-06-01,10.0
2015-06-02,5.4789
2015-06-03,2.501
2015-06-04,1.2012
2015-06-05,-4.5623000000000005
2015-06-08,1.0493999999999999
2015-06-09,-0.0577
2015-06-10,6.2151
2015-06-11,-0.1087
2015-06-12,13.1665
2015-06-15,21.7949
2015-06-16,-11.3684
2015-06-17,1.5439
2015-06-18,7.6023
2015-06-19,17.3913
2015-06-22,29.6296
2015-06-23,-18.5714
2015-06-24,12.1053
2015-06-25,0.2054
2015-06-26,-7.2328
2015-06-29,-9.0278
2015-06-30,5.8524
2015-07-01,4.8951
2015-07-02,-0.8333
2015-07-06,-0.8403
2015-07-07,-5.9322
2015-07-08,-14.7748
2015-07-09,12.5793
2015-07-10,15.493
2015-07-13,-1.9512
2015-07-14,-2.2906
2015-07-15,-1.5594000000000001
2015-07-16,-2.5862
2015-07-17,-0.885
2015-07-20,-2.6786
2015-07-21,2.6606
2015-07-22,-3.4853
2015-07-23,0.0
2015-07-24,37.037
2015-07-27,4.6622
2015-07-28,-29.6159
2015-07-29,2.7287
2015-07-30,-4.4643
2015-07-31,-0.2103
2015-08-03,-1.1004
2015-08-04,-4.9479
2015-08-05,-0.3736
2015-08-06,-0.125
2015-08-07,-0.8761
2015-08-10,-4.8485
2015-08-11,-4.034
2015-08-12,23.8938
2015-08-13,-5.0223
2015-08-14,-4.1128
2015-08-17,-1.9607999999999999
2015-08-18,-1.0
2015-08-19,-2.3485
2015-08-20,1.3706
2015-08-21,-5.5102
2015-08-24,-10.5562
2015-08-25,5.0407
2015-08-26,7.8161000000000005
2015-08-27,3.0917
2015-08-28,-0.7627
2015-08-31,-0.8727
2015-09-01,-1.1827
2015-09-02,2.1277
2015-09-03,-1.5625
2015-09-04,-0.5291
2015-09-08,-11.7021
2015-09-09,1.2048
2015-09-10,-5.9524
2015-09-11,0.0475
2015-09-14,1.2178
2015-09-15,2.3281
2015-09-16,5.0847
2015-09-17,-2.354
2015-09-18,4.0179
2015-09-21,-5.7368
2015-09-22,-2.7774
2015-09-23,-3.2157
2015-09-24,-5.5806000000000004
2015-09-25,-3.4335
2015-09-28,-9.3756
2015-09-29,1.5030000000000001
2015-09-30,-4.0
2015-10-01,0.641
2015-10-02,0.9554
2015-10-05,15.4574
2015-10-06,-3.2787
2015-10-07,-5.0847
2015-10-08,-4.7619
2015-10-09,-6.25
2015-10-12,1.8333
2015-10-13,-3.437
2015-10-14,-4.7458
2015-10-15,-0.3559
2015-10-16,0.0
2015-10-19,-3.5714
2015-10-20,-5.0
2015-10-21,-7.1637
2015-10-22,4.2257
2015-10-23,2.065
2015-10-26,11.0782
2015-10-27,-5.8196
2015-10-28,0.2358
2015-10-29,1.6471
2015-10-30,-1.4352
2015-11-02,-1.6909
2015-11-03,5.6378
2015-11-04,-2.2388
2015-11-05,-3.7705
2015-11-06,-2.6202
2015-11-09,-4.8136
2015-11-10,-6.639
2015-11-11,-19.3333
2015-11-12,-32.7135
2015-11-13,-21.6991
2015-11-16,11.8954
2015-11-17,-6.5421
2015-11-18,2.0
2015-11-19,1.9607999999999999
2015-11-20,9.1346
2015-11-23,11.1784
2015-11-24,19.6632
2015-11-25,-9.1887
2015-11-27,2.0966
2015-11-30,-2.8571
2015-12-01,-0.3676
2015-12-02,-2.3524
2015-12-03,-1.1337
2015-12-04,-11.3235
2015-12-07,-6.7349
2015-12-08,27.5563
2015-12-09,-6.5217
2015-12-10,6.2984
2015-12-11,9.3892
2015-12-14,-17.6667
2015-12-15,5.2632
2015-12-16,-11.4423
2015-12-17,-8.089
2015-12-18,2.7171
2015-12-21,-6.6129999999999995
2015-12-22,8.2512
2015-12-23,-5.0626
2015-12-24,-2.3367
2015-12-28,0.4908
2015-12-29,-0.9768
2015-12-30,8.3847
2015-12-31,8.0205
2016-01-04,-5.108
2016-01-05,17.3141
2016-01-06,-2.4598
2016-01-07,-12.2211
2016-01-08,5.1934
2016-01-11,-4.7269
2016-01-12,-2.9768
2016-01-13,-1.25
2016-01-14,-2.5892
2016-01-15,2.0673
2016-01-19,7.4074
2016-01-20,0.8621
2016-01-21,2.4573
2016-01-22,-11.8874
2016-01-25,-23.6292
2016-01-26,13.1405
2016-01-27,42.4397
2016-01-28,58.4615
2016-01-29,-9.7087
2016-02-01,6.0932
2016-02-02,3.7161999999999997
2016-02-03,-8.1433
2016-02-04,4.2553
2016-02-05,1.3605
2016-02-08,-2.349
2016-02-09,-10.6529
2016-02-10,-17.3077
2016-02-11,-2.7907
2016-02-12,1.4354
2016-02-16,-15.566
2016-02-17,1.6760000000000002
2016-02-18,13.7363
2016-02-19,-0.4831
2016-02-22,10.6796
2016-02-23,10.0877
2016-02-24,-0.7968
2016-02-25,-4.0161
2016-02-26,3.7657
2016-02-29,0.8065
2016-03-01,5.6
2016-03-02,6.4394
2016-03-03,-2.847
2016-03-04,6.5934
2016-03-07,-14.7766
2016-03-08,-5.2419
2016-03-09,-4.2553
2016-03-10,-7.5556
2016-03-11,1.4423
2016-03-14,-0.9479
2016-03-15,-8.612400000000001
2016-03-16,-4.1885
2016-03-17,12.0219
2016-03-18,-4.3902
2016-03-21,-5.6122
2016-03-22,-10.8108
2016-03-23,-1.2121
2016-03-24,-10.4294
2016-03-28,6.8493
2016-03-29,3.2051
2016-03-30,-2.4845
2016-03-31,-1.2739
2016-04-01,3.871
2016-04-04,1.2422
2016-04-05,-9.816
2016-04-06,2.0408
2016-04-07,-1.3333
2016-04-08,-2.027
2016-04-11,6.2069
2016-04-12,1.9481000000000002
2016-04-13,6.3694
2016-04-14,3.5928
2016-04-15,-5.7803
2016-04-18,23.9264
2016-04-19,-9.901
2016-04-20,-2.1978
2016-04-21,-1.1236
2016-04-22,-2.2727
2016-04-25,-3.4884
2016-04-26,2.4096
2016-04-27,-2.3529
2016-04-28,-4.2169
2016-04-29,-1.8868
2016-05-02,-3.8462
2016-05-03,4.6667
2016-05-04,-4.4586
2016-05-05,-4.6667
2016-05-06,-0.6993
2016-05-09,-5.6338
2016-05-10,0.7463
2016-05-11,17.037
2016-05-12,-5.0633
2016-05-13,-6.6667
2016-05-16,-7.1429
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,8.461500000000001
2016-05-20,3.5461
2016-05-23,-6.1644
2016-05-24,-0.7299
2016-05-25,-0.7353
2016-05-26,1.4815
2016-05-27,-1.4599
2016-05-31,0.0
2016-06-01,8.1481
2016-06-02,-3.0822
2016-06-03,-2.4735
2016-06-06,1.4493
2016-06-07,2.1429
2016-06-08,-2.7972
2016-06-09,0.7194
2016-06-10,-5.0
2016-06-13,-3.7594
2016-06-14,0.0
2016-06-15,-0.7813
2016-06-16,1.5748
2016-06-17,-2.3256
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,7.9365
2016-06-23,2.2059
2016-06-24,2.1583
2016-06-27,11.2676
2016-06-28,-6.962
2016-06-29,-1.3605
2016-06-30,-8.9655
2016-07-01,0.7576
2016-07-05,-30.9023
2016-07-06,-3.1556
2016-07-07,-1.0885
2016-07-08,0.5325
2016-07-11,-0.791
2016-07-12,2.2352
2016-07-13,-1.3856
2016-07-14,-1.2074
2016-07-15,-2.8016
2016-07-18,-5.2132
2016-07-19,-2.5677
2016-07-20,-2.8025
2016-07-21,1.8349
2016-07-22,-0.9009
2016-07-25,-1.2987
2016-07-26,-0.6579
2016-07-27,1.9868000000000001
2016-07-28,12.7922
2016-07-29,-3.8571999999999997
2016-08-01,0.5988
2016-08-02,-6.5476
2016-08-03,2.0382
2016-08-04,-0.4135
2016-08-05,0.0392
2016-08-08,4.01
2016-08-09,-2.387
2016-08-10,-4.8831
2016-08-11,-2.6764
2016-08-12,-10.5167
2016-08-15,-3.4457
2016-08-16,6.1921
2016-08-17,-1.9074
2016-08-18,-6.0741
2016-08-19,0.9464
2016-08-22,68.75
2016-08-23,7.4074
2016-08-24,-3.4483
2016-08-25,-9.8214
2016-08-26,0.0
2016-08-29,-0.9901
2016-08-30,-4.0
2016-08-31,-7.513
2016-09-01,-2.0132
2016-09-02,-1.1494
2016-09-06,13.9535
2016-09-07,-8.1633
2016-09-08,0.0
2016-09-09,1.2222
2016-09-12,2.0856
2016-09-13,10.7527
2016-09-14,-0.9709
2016-09-15,-5.0797
2016-09-16,-3.4794
2016-09-19,0.7357
2016-09-20,1.9785
2016-09-21,-3.125
2016-09-22,3.6761
2016-09-23,-0.4343
2016-09-26,-2.0833
2016-09-27,-3.1915
2016-09-28,0.5495
2016-09-29,2.0765
2016-09-30,-0.5353
2016-10-03,-1.5608
2016-10-04,0.0547
2016-10-05,-10.3825
2016-10-06,3.6433
2016-10-07,-3.5373
2016-10-10,0.0229
2016-10-11,-3.6585
2016-10-12,2.5158
2016-10-13,-4.0593
2016-10-14,2.9600999999999997
2016-10-17,3.9766
2016-10-18,-3.5014
2016-10-19,0.6618
2016-10-20,-2.8233
2016-10-21,-0.6448
2016-10-24,0.6089
2016-10-25,-2.5323
2016-10-26,-5.8824
2016-10-27,1.6667
2016-10-28,3.1165
2016-10-31,-3.9497
2016-11-01,-3.4483
2016-11-02,-2.7857
2016-11-03,-7.2741
2016-11-04,7.7158999999999995
2016-11-07,1.6644
2016-11-08,1.3025
2016-11-09,-2.125
2016-11-10,6.5499
2016-11-11,2.8938
2016-11-14,6.2157
2016-11-15,10.3016
2016-11-16,2.5781
2016-11-17,-6.9307
2016-11-18,1.1903
2016-11-21,23.5112
2016-11-22,-30.0
2016-11-23,-3.4013999999999998
2016-11-25,0.2553
2016-11-28,-5.1717
2016-11-29,0.2963
2016-11-30,-1.3294000000000001
2016-12-01,-3.8922
2016-12-02,-0.3115
2016-12-05,-1.3281
2016-12-06,10.0752
2016-12-07,-2.2208
2016-12-08,-2.8966
2016-12-09,0.7386
2016-12-12,-3.7413
2016-12-13,0.6445
2016-12-14,-1.8048
2016-12-15,1.1265
2016-12-16,-0.7231
2016-12-19,6.1417
2016-12-20,-2.819
2016-12-21,-2.2901
2016-12-22,3.125
2016-12-23,-1.5152
2016-12-27,2.3077
2016-12-28,-2.2556
2016-12-29,-2.5385
2016-12-30,-0.5032
2017-01-03,2.6673
2017-01-04,0.1352
2017-01-05,0.0289
2017-01-06,6.4507
2017-01-09,-2.7083
2017-01-10,-1.2569
2017-01-11,1.8292000000000002
2017-01-12,-1.287
2017-01-13,1.3226
2017-01-17,-2.1385
2017-01-18,-4.1907
2017-01-19,-30.8847
2017-01-20,0.0
2017-01-23,-3.0857
2017-01-24,-0.7075
2017-01-25,-0.5938
2017-01-26,-1.4337
2017-01-27,-0.6061
2017-01-30,-7.3171
2017-01-31,-1.8420999999999998
2017-02-01,6.1662
2017-02-02,1.0101
2017-02-03,-4.9688
2017-02-06,5.2285
2017-02-07,-7.5
2017-02-08,2.973
2017-02-09,3.6745
2017-02-10,3.5443
2017-02-13,-6.0361
2017-02-14,1.7076
2017-02-15,4.6370000000000005
2017-02-16,9.2451
2017-02-17,-6.0708
2017-02-21,-8.2651
2017-02-22,0.7792
2017-02-23,-0.8537
2017-02-24,0.0812
2017-02-27,6.4935
2017-02-28,-5.3659
2017-03-01,-0.7732
2017-03-02,1.2175
2017-03-03,0.0802
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,-1.2821
2017-03-09,2.9383
2017-03-10,2.1448
2017-03-13,11.1626
2017-03-14,-6.5556
2017-03-15,-5.113
2017-03-16,6.5163
2017-03-17,3.7941000000000003
2017-03-20,1.7852000000000001
2017-03-21,-9.7996
2017-03-22,-0.463
2017-03-23,-3.876
2017-03-24,3.2258
2017-03-27,-3.2188
2017-03-28,0.226
2017-03-29,3.0928
2017-03-30,2.5
2017-03-31,0.0
2017-04-03,-5.3659
2017-04-04,-4.6392
2017-04-05,5.1014
2017-04-06,-1.3018
2017-04-07,5.2597
2017-04-10,-3.7593
2017-04-11,-0.9484
2017-04-12,-0.2921
2017-04-13,1.5625
2017-04-17,2.5962
2017-04-18,7.4664
2017-04-19,-11.8314
2017-04-20,-2.4069
2017-04-21,2.7027
2017-04-24,5.2632
2017-04-25,-2.5
2017-04-26,-0.1282
2017-04-27,-1.1874
2017-04-28,-2.8256
2017-05-01,0.2172
2017-05-02,0.05
2017-05-03,-1.3333
2017-05-04,0.0
2017-05-05,0.0
2017-05-08,-1.1655
2017-05-09,3.8284000000000002
2017-05-10,-1.6296
2017-05-11,-0.4351
2017-05-12,-0.5378
2017-05-15,-0.0676
2017-05-16,-2.0629
2017-05-17,-0.2762
2017-05-18,1.0734
2017-05-19,3.3231
2017-05-22,-0.1326
2017-05-23,-3.0544
2017-05-24,0.6849
2017-05-25,-0.7653
2017-05-26,-12.2536
2017-05-30,-12.3828
2017-05-31,-4.3690999999999995
2017-06-01,5.1748
2017-06-02,1.0638
2017-06-05,0.8772
2017-06-06,-2.6087
2017-06-07,-6.0714
2017-06-08,4.943
2017-06-09,23.1884
2017-06-12,-1.4706000000000001
2017-06-13,-5.9403
2017-06-14,0.0
2017-06-15,1.5232999999999999
2017-06-16,-3.0947
2017-06-19,1.7742
2017-06-20,-4.5959
2017-06-21,19.6013
2017-06-22,-2.8056
2017-06-23,-4.83
2017-06-26,14.1141
2017-06-27,6.0526
2017-06-28,-5.6824
2017-06-29,2.3415
2017-06-30,-2.6221
2017-07-03,-0.7392
2017-07-05,-1.5691000000000002
2017-07-06,6.1335
2017-07-07,-0.7128
2017-07-10,-2.5641
2017-07-11,-3.1579
2017-07-12,3.2609
2017-07-13,-2.6316
2017-07-14,0.6486
2017-07-17,2.8464
2017-07-18,-2.0888
2017-07-19,0.0
2017-07-20,5.52
2017-07-21,5.6356
2017-07-24,-9.0909
2017-07-25,-2.6316
2017-07-26,1.3514
2017-07-27,-2.3733
2017-07-28,2.431
2017-07-31,-4.0
2017-08-01,-2.4722
2017-08-02,3.1045
2017-08-03,-1.1326
2017-08-04,0.5868
2017-08-07,2.2222
2017-08-08,-4.8641
2017-08-09,0.0286
2017-08-10,-0.8852
2017-08-11,0.8355
2017-08-14,2.8571
2017-08-15,-4.1667
2017-08-16,0.1159
2017-08-17,-0.0579
2017-08-18,-0.029
2017-08-21,-0.029
2017-08-22,0.2899
2017-08-23,-3.1792
2017-08-24,-5.9701
2017-08-25,4.7619
2017-08-28,-4.5455
2017-08-29,-0.254
2017-08-30,1.5594999999999999
2017-08-31,3.1025
2017-09-01,-1.0334
2017-09-05,-7.8931000000000004
2017-09-06,6.5815
2017-09-07,1.0518
2017-09-08,-1.5789
2017-09-11,-1.1953
2017-09-12,0.2865
2017-09-13,2.3175
2017-09-14,-1.9857
2017-09-15,6.806
2017-09-18,-4.3272
2017-09-19,-3.9653
2017-09-20,4.6452
2017-09-21,-1.3564
2017-09-22,1.5625
2017-09-25,-3.8462
2017-09-26,-4.0
2017-09-27,-4.6667
2017-09-28,2.3077
2017-09-29,2.5974
2017-10-02,-0.0999
2017-10-03,-0.6335
2017-10-04,-1.1074
2017-10-05,0.0679
2017-10-06,-0.9834
2017-10-09,-1.0274
2017-10-10,1.3495
2017-10-11,9.2523
2017-10-12,-7.8125
2017-10-13,2.7119
2017-10-16,-3.462
2017-10-17,4.2699
2017-10-18,20.3279
2017-10-19,3.5422000000000002
2017-10-20,-5.3158
2017-10-23,4.5581
2017-10-24,1.0101
2017-10-25,26.3158
2017-10-26,-6.6667
2017-10-27,-12.9464
2017-10-30,-8.461500000000001
2017-10-31,5.098
2017-11-01,-5.3305
2017-11-02,-5.9685
2017-11-03,-1.4969999999999999
2017-11-06,-0.3647
2017-11-07,-5.0031
2017-11-08,-4.1105
2017-11-09,3.8178
2017-11-10,-1.6129
2017-11-13,-7.9235
2017-11-14,0.0
2017-11-15,11.276
2017-11-16,-7.7333
2017-11-17,8.0925
2017-11-20,1.3369
2017-11-21,3.1662
2017-11-22,-4.7008
2017-11-24,-0.1664
2017-11-27,-8.871
2017-11-28,-2.6549
2017-11-29,0.3061
2017-11-30,1.2054
2017-12-01,-0.6597
2017-12-04,-2.3407999999999998
2017-12-05,-2.0031
2017-12-06,1.73
2017-12-07,-4.321
2017-12-08,-6.4516
2017-12-11,0.6897
2017-12-12,11.4692
2017-12-13,-7.524
2017-12-14,-2.99
2017-12-15,1.0274
2017-12-18,1.6949
2017-12-19,1.6667
2017-12-20,0.6557
2017-12-21,1.6287
2017-12-22,-0.3205
2017-12-26,0.0
2017-12-27,2.8939
2017-12-28,3.125
2017-12-29,-0.9091
2018-01-02,18.3486
2018-01-03,-1.0336
2018-01-04,-7.3107
2018-01-05,0.5352
2018-01-08,1.146
2018-01-09,-1.3822999999999999
2018-01-10,0.0056
2018-01-11,0.837
2018-01-12,-1.1142
2018-01-16,1.4085
2018-01-17,-4.1639
2018-01-18,0.8666
2018-01-19,-0.5747
2018-01-22,-2.3121
2018-01-23,1.1834
2018-01-24,-0.8772
2018-01-25,-0.59
2018-01-26,0.2967
2018-01-29,-0.5917
2018-01-30,-0.5952
2018-01-31,-0.6976
2018-02-01,-6.2321
2018-02-02,-3.537
2018-02-05,0.6667
2018-02-06,-15.2318
2018-02-07,2.7344
2018-02-08,1.1407
2018-02-09,0.7519
2018-02-12,-1.8618999999999999
2018-02-13,1.5171000000000001
2018-02-14,1.1236
2018-02-15,-3.7037
2018-02-16,-14.6154
2018-02-20,2.2523
2018-02-21,1.7621
2018-02-22,-9.0909
2018-02-23,3.8095
2018-02-26,-3.6696999999999997
2018-02-27,-1.9048
2018-02-28,2.9126
2018-03-01,-2.8302
2018-03-02,-0.4806
2018-03-05,-2.4438
2018-03-06,16.5
2018-03-07,-2.1459
2018-03-08,-4.8246
2018-03-09,-5.0691
2018-03-12,0.9709
2018-03-13,-4.8077
2018-03-14,-3.0303
2018-03-15,-3.125
2018-03-16,-8.0645
2018-03-19,5.2632
2018-03-20,-2.7778
2018-03-21,-0.5714
2018-03-22,-4.5977
2018-03-23,-4.2169
2018-03-26,7.5472
2018-03-27,-8.7719
2018-03-28,-2.5641
2018-03-29,0.0066
2018-04-02,-9.9401
2018-04-03,1.534
2018-04-04,0.0
2018-04-05,4.964
2018-04-06,-4.0576
2018-04-09,-0.7001
2018-04-10,5.036
2018-04-11,-9.589
2018-04-12,-2.2727
2018-04-13,13.1783
2018-04-16,0.6849
2018-04-17,0.619
2018-04-18,-0.4868
2018-04-19,-0.1291
2018-04-20,-1.3605
2018-04-23,-2.069
2018-04-24,-2.8169
2018-04-25,0.0
2018-04-26,-19.5652
2018-04-27,3.6036
2018-04-30,2.6087
2018-05-01,-10.1695
2018-05-02,6.6132
2018-05-03,15.0341
2018-05-04,-7.6923
2018-05-07,-7.5
2018-05-08,181.982
2018-05-09,-23.0032
2018-05-10,-52.6971
2018-05-11,5.2632
2018-05-14,-2.5
2018-05-15,1.7094
2018-05-16,7.563
2018-05-17,-7.0313
2018-05-18,-2.521
2018-05-21,-3.4483
2018-05-22,-4.4643
2018-05-23,5.6075
2018-05-24,-0.885
2018-05-25,0.0
2018-05-29,-0.8929
2018-05-30,-0.9009
2018-05-31,0.9091
2018-06-01,0.9009
2018-06-04,-2.6786
2018-06-05,-2.7523
2018-06-06,-0.9434
2018-06-07,0.9524
2018-06-08,-0.9434
2018-06-11,0.0
2018-06-12,12.381
2018-06-13,-5.9322
2018-06-14,-1.8018
2018-06-15,1.8349
2018-06-18,-7.2072
2018-06-19,0.0
2018-06-20,2.7087
2018-06-21,-0.7468
2018-06-22,1.9048
2018-06-25,-1.8692
2018-06-26,2.8571
2018-06-27,-5.5556
2018-06-28,-5.8824
2018-06-29,-1.5729
2018-07-02,-3.6935000000000002
