ticker,ACBCQ US Equity
2006-09-27,3.125
2006-09-29,-3.0303
2006-10-04,-12.5
2006-10-25,0.0
2006-10-31,-13.7143
2006-11-01,-5.0773
2006-11-09,-4.0698
2006-11-28,-3.0303
2006-11-29,-15.0
2006-12-04,1.1029
2006-12-05,0.0
2006-12-06,-1.0909
2006-12-15,0.0
2006-12-18,1.1029
2006-12-20,0.0
2006-12-27,-7.6364
2006-12-28,4.3307
2006-12-29,-3.7736
2007-01-03,0.0
2007-01-04,8.2353
2007-01-12,-9.058
2007-01-16,1.5936
2007-01-17,-0.7843
2007-01-18,2.7668
2007-01-23,0.0
2007-01-24,0.0
2007-01-26,0.0
2007-02-01,0.0
2007-02-02,0.0
2007-02-06,-0.7692
2007-02-07,0.0
2007-02-09,0.0
2007-02-12,2.7132
2007-02-14,-2.6414999999999997
2007-02-27,-0.7752
2007-03-02,-3.0469
2007-03-07,2.7397
2007-03-08,0.0
2007-03-14,-3.9215999999999998
2007-03-27,-0.8163
2007-03-29,-0.4115
2007-04-16,0.0
2007-04-24,0.4132
2007-04-30,0.4115
2007-05-01,0.0
2007-05-08,-0.4098
2007-05-10,0.4115
2007-05-16,-1.6393
2007-05-17,0.0
2007-06-08,0.0833
2007-06-11,-4.2465
2007-06-15,-8.2609
2007-06-20,1.7062
2007-06-21,-0.2796
2007-07-02,0.4673
2007-07-19,-1.3953
2007-07-20,0.9434
2007-07-24,-0.9346
2007-07-30,-0.9434
2007-08-01,-4.7619
2007-08-02,-0.5
2007-08-06,-4.4221
2007-08-07,0.0
2007-08-14,0.0
2007-08-16,-0.1052
2007-08-24,0.0
2007-08-27,-2.8421
2007-08-28,7.8007
2007-08-29,0.0
2007-08-31,-4.0201
2007-09-25,5.2356
2007-09-26,2.9851
2007-09-27,-0.9662
2007-10-02,0.0
2007-10-05,2.439
2007-10-08,0.0
2007-10-10,0.0
2007-10-11,0.4762
2007-10-12,3.7915
2007-10-18,-6.3927
2007-10-19,-1.6585
2007-10-24,-2.2817
2007-10-26,1.0152
2007-11-07,-4.5226
2007-11-13,-5.1579
2007-11-19,2.1088
2007-11-20,2.3913
2007-11-21,-2.3355
2007-11-26,0.0
2007-11-27,-0.5435
2007-11-28,-1.5301
2007-12-04,0.0
2007-12-06,2.6637
2007-12-10,-1.6216
2007-12-11,1.6484
2007-12-13,0.0
2007-12-14,-1.0811
2007-12-18,0.0
2007-12-26,0.5464
2007-12-27,2.7174
2008-01-03,-2.1164
2008-01-14,-1.0811
2008-01-15,-1.0929
2008-01-23,0.0
2008-01-25,0.0
2008-01-30,0.0
2008-01-31,0.0
2008-02-04,2.2099
2008-02-08,2.7027
2008-02-22,-3.1579
2008-02-25,2.7174
2008-03-03,-2.1164
2008-03-04,-0.7568
2008-03-05,-0.8715
2008-03-06,0.5495
2008-03-07,3.2787
2008-03-24,0.5291
2008-04-01,-1.5789
2008-04-02,0.0
2008-04-04,0.0
2008-04-15,0.0
2008-04-17,0.0
2008-04-24,0.0
2008-04-29,7.4866
2008-05-01,-6.4677
2008-06-03,0.5319
2008-06-04,-2.1164
2008-06-18,1.0811
2008-06-26,-1.0695000000000001
2008-06-27,-2.7027
2008-07-03,-5.5556
2008-07-14,0.0
2008-07-22,-5.8824
2008-08-04,0.0
2008-08-11,-5.625
2008-08-13,-7.2848
2008-08-19,-7.1429
2008-08-29,-7.6923
2008-09-11,0.0
2008-09-15,0.0
2008-09-29,-12.5
2008-09-30,0.9524
2008-10-07,-0.9434
2008-10-08,-12.381
2008-10-10,-13.0435
2008-10-15,10.0
2008-10-24,-3.4091
2008-11-11,-11.7647
2008-11-12,-13.3333
2008-11-13,-7.6923
2008-11-17,-16.6667
2008-11-24,-52.0
2008-11-25,4.1667
2008-11-26,20.0
2008-11-28,66.6667
2008-12-03,0.0
2008-12-05,10.0
2008-12-08,7.2727
2008-12-09,-6.7797
2008-12-12,3.6364
2008-12-16,5.2632
2008-12-18,-13.3333
2008-12-19,9.6154
2008-12-23,-21.0526
2008-12-26,88.8889
2008-12-29,0.0
2008-12-30,-45.8824
2008-12-31,63.0435
2009-01-12,4.0
2009-01-20,-35.8974
2009-01-29,-10.0
2009-01-30,-4.4444
2009-02-02,0.0
2009-02-04,-11.6279
2009-02-23,-21.0526
2009-03-05,0.0
2009-03-19,43.3333
2009-04-03,62.7907
2009-04-30,-14.2857
2009-05-01,-25.0
2009-05-05,0.0
2009-05-11,31.1111
2009-05-14,0.0
2009-06-04,-15.2542
2009-06-05,0.0
2009-06-08,0.0
2009-06-09,-20.0
2009-06-17,25.0
2009-06-26,-4.0
2009-06-30,-16.6667
2009-07-15,0.0
2009-07-22,-2.5
2009-07-30,0.0
2009-07-31,2.5641
2009-08-03,0.0
2009-08-05,-12.5
2009-08-14,-37.1429
2009-08-27,27.2727
2009-09-11,25.0
2009-10-08,-28.5714
2009-10-26,-12.0
2009-11-06,-4.5455
2009-11-11,-3.8095
2009-11-13,3.9604
2009-11-25,-4.7619
2009-11-27,1.0
2009-12-01,0.0
2009-12-07,-30.6931
2009-12-08,44.2857
2009-12-09,-40.5941
2009-12-10,8.3333
2009-12-11,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-21,-69.2308
2009-12-22,345.0
2009-12-30,-60.6742
2009-12-31,188.5714
2010-01-05,-2.9703
2010-01-07,-9.1837
2010-01-08,23.5955
2010-01-11,-4.5455
2010-01-13,-4.7619
2010-01-15,-5.0
2010-01-21,3.1579
2010-01-22,22.449
2010-01-27,-37.5
2010-02-02,-33.3333
2010-02-10,50.0
2010-03-17,57.3333
2010-03-19,-70.339
2010-03-24,-37.1429
2010-03-25,-9.0909
2010-04-05,415.0
2010-04-06,-2.9126
2010-04-12,-3.0
2010-04-14,3.0928
2010-04-21,1.0
2010-04-26,0.0
2010-04-27,0.0
2010-06-07,0.0
2010-09-10,-87.1287
2010-09-14,323.0769
2010-09-15,0.0
2010-09-20,-76.3636
2010-09-22,476.9231
2010-09-27,-26.6667
2010-09-28,-1.8182
2010-09-30,-3.7037
2010-10-05,0.0
2010-10-22,5.7692
2010-10-28,-9.0909
2010-11-02,6.0
2010-11-03,0.0
2010-11-04,-75.4717
2010-11-05,53.8462
2010-11-09,125.0
2010-11-23,8.8889
2010-12-06,0.0
2010-12-09,0.0
2010-12-22,-69.3878
2010-12-23,0.0
2010-12-28,133.3333
2010-12-29,117.1429
2010-12-31,-47.3684
2011-01-03,2.5
2011-01-04,82.9268
2011-01-05,33.3333
2011-01-14,0.0
2011-01-18,0.0
2011-01-20,0.0
2011-01-25,0.0
2011-01-26,0.0
2011-02-09,-3.0
2011-02-10,-57.732
2011-02-11,136.5854
2011-02-15,0.0
2011-02-16,4.1237
2011-03-03,-1.9802
2011-03-08,1.0101
2011-03-09,0.0
2011-03-17,-59.0
2011-03-18,95.122
2011-03-22,-12.5
2011-03-25,0.0
2011-03-31,-14.2857
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-13,0.0
2011-04-14,-50.0
2011-04-15,70.0
2011-04-20,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-29,0.0
2011-05-05,-11.7647
2011-05-09,0.0
2011-05-23,-11.1111
2011-05-24,7.5
2011-05-25,18.6047
2011-05-27,0.0
2011-06-02,-47.0588
2011-06-03,88.8889
2011-06-08,-11.7647
2011-06-09,0.0
2011-06-10,-40.0
2011-06-13,66.6667
2011-06-21,-11.1111
2011-06-23,0.0
2011-07-26,0.0
2011-07-28,0.0
2011-08-04,7.5
2011-08-11,-30.2326
2011-08-12,33.3333
2011-08-15,-17.5
2011-08-26,21.2121
2011-08-31,-62.5
2011-09-01,166.6667
2011-09-07,0.0
2011-09-09,0.0
2011-09-16,-2.5
2011-10-11,-2.5641
2011-10-13,0.0
2011-10-21,-73.6842
2011-10-24,0.0
2011-10-25,180.0
2011-10-26,32.1429
2011-10-27,0.0
2011-11-04,-5.4054
2011-11-07,0.0
2011-11-14,-14.2857
2011-11-16,-60.0
2011-11-17,66.6667
2011-11-18,25.0
2011-11-21,-52.0
2011-11-23,191.6667
2011-12-06,0.0
2011-12-12,-42.8571
2011-12-13,-35.0
2011-12-14,130.7692
2011-12-15,0.0
2011-12-16,0.0
2011-12-20,0.0
2011-12-22,-53.3333
2011-12-23,71.4286
2011-12-28,4.1667
2011-12-29,16.0
2011-12-30,-48.2759
2012-01-03,98.6667
2012-01-10,-49.6644
2012-01-11,98.6667
2012-01-20,44.9664
2012-01-30,-3.2407
2012-02-08,-1.4354
2012-02-23,-2.9126
2012-03-15,-72.5
2012-03-16,318.1818
2012-03-22,-73.4783
2012-03-23,96.7213
2012-03-26,12.5
2012-04-05,-11.1111
2012-04-10,-12.5
2012-04-11,4.2857
2012-04-12,-8.6758
2012-04-16,5.0
2012-04-18,-4.7619
2012-04-19,-50.0
2012-04-20,410.0
2012-04-24,-54.902
2012-04-25,4.3478
2012-04-26,-16.6667
2012-04-30,0.0
2012-05-03,0.0
2012-07-10,-25.0
2012-07-20,0.6667
2012-08-03,12.5828
2012-08-06,-35.2941
2012-08-07,81.8182
2012-08-08,-34.5
2012-08-17,52.6718
2012-08-20,-25.0
2012-08-21,1.3333
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,0.0
2012-09-19,0.0
2012-09-24,0.0
2012-10-09,0.0
2012-10-22,31.5789
2012-10-26,-10.0
2012-10-31,11.1111
2012-11-01,-24.0
2012-11-05,42.8865
2012-11-12,38.1295
2012-11-19,-3.3333
2012-11-21,-31.0345
2012-11-26,-20.0
2012-12-04,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,115.625
2012-12-13,-39.1304
2012-12-14,-4.7619
2012-12-17,5.0
2012-12-20,0.0
2012-12-26,0.0
2013-01-03,33.3333
2013-01-11,0.0
2013-01-15,-25.0
2013-01-18,9.5238
2013-01-22,-26.087
2013-01-23,0.0
2013-01-30,47.0588
2013-01-31,0.0
2013-02-04,-20.0
2013-02-05,85.0
2013-02-06,-51.3514
2013-02-13,0.0
2013-02-25,0.0
2013-03-11,0.0
2013-03-15,-16.6667
2013-03-18,0.6667
2013-03-28,32.4503
2013-04-01,0.0
2013-04-02,0.0
2013-04-05,0.0
2013-04-08,-25.0
2013-04-09,-10.0
2013-04-11,0.0
2013-04-22,11.1111
2013-04-24,66.6667
2013-04-25,0.0
2013-04-26,0.0
2013-05-03,-46.0
2013-06-05,48.1481
2013-06-07,-10.0
2013-06-11,16.6667
2013-06-18,9.5238
2013-06-20,0.0
2013-06-21,0.0
2013-06-25,0.0
2013-06-26,-41.3043
2013-06-27,70.3704
2013-06-28,0.0
2013-07-01,0.0
2013-07-02,52.1739
2013-07-03,14.2857
2013-07-22,-25.0
2013-07-26,-30.0
2013-08-02,42.8571
2013-08-05,-20.0
2013-08-07,66.6667
2013-08-08,0.0
2013-08-19,-50.0
2013-08-21,25.0
2013-08-22,-4.0
2013-08-26,-4.1667
2013-08-28,8.6957
2013-08-29,36.0
2013-08-30,2.9412000000000003
2013-09-05,14.2857
2013-09-10,-2.5
2013-09-12,2.5641
2013-09-13,62.5
2013-09-19,-49.2308
2013-09-23,96.9697
2013-09-30,0.0
2013-10-02,-7.6923
2013-10-11,-33.3333
2013-10-18,50.0
2013-10-22,0.0
2013-10-24,-33.3333
2013-10-31,12.5
2013-11-08,-20.0
2013-11-13,-16.6667
2013-11-15,0.0
2013-11-22,16.6667
2013-11-26,-37.1429
2013-11-27,36.3636
2013-12-10,-16.6667
2013-12-11,-16.0
2013-12-12,19.0476
2013-12-13,-20.0
2013-12-16,25.0
2013-12-17,-34.0
2013-12-18,-2.4242
2013-12-19,-25.4658
2013-12-20,33.3333
2013-12-23,-6.25
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,13.3333
2013-12-31,-11.7647
2014-01-07,60.0
2014-01-15,-16.6667
2014-01-21,-5.0
2014-01-24,-15.7895
2014-01-27,25.0
2014-02-06,-5.0
2014-02-07,-7.8947
2014-02-10,14.2857
2014-02-12,15.4063
2014-02-13,16.9781
2014-02-18,-1.8519
2014-02-19,28.3019
2014-02-20,2.9412000000000003
2014-02-21,-2.8571
2014-02-27,-39.5588
2014-03-06,70.3163
2014-03-12,0.0
2014-03-17,-42.8571
2014-03-25,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-07,0.0
2014-04-10,-10.0
2014-04-25,-5.5556
2014-04-28,-11.7647
2014-05-02,10.0
2014-05-16,-15.1515
2014-05-22,-7.1429
2014-05-28,-7.6923
2014-06-24,0.0
2014-07-07,-16.6667
2014-07-09,-15.0
2014-07-16,41.1765
2014-07-23,-8.3333
2014-07-24,27.2727
2014-07-30,7.1429
2014-08-11,-6.6667
2014-08-12,-21.4286
2014-08-18,0.0
2014-08-25,-18.1818
2014-08-27,0.0
2014-09-02,22.2222
2014-09-04,-9.0909
2014-09-05,0.0
2014-10-02,0.0
2014-10-13,0.0
2014-10-15,40.0
2014-10-21,0.0
2014-10-22,-28.5714
2014-10-27,0.0
2014-10-30,0.0
2014-11-03,40.0
2014-11-04,0.0
2014-11-17,-28.5714
2014-11-21,0.0
2014-11-24,0.0
2014-12-01,40.0
2014-12-04,0.0
2014-12-17,0.0
2014-12-22,-28.5714
2015-01-02,40.0
2015-01-06,0.0
2015-01-22,-28.5714
2015-02-03,90.0
2015-02-17,-47.3684
2015-02-18,8.0
2015-02-25,-16.6667
2015-02-26,0.0
2015-03-02,95.0
2015-04-07,-48.7179
2015-04-10,0.0
2015-04-15,-11.1111
2015-04-21,0.0
2015-04-24,0.0
2015-05-05,12.5
2015-05-06,-22.2222
2015-05-07,0.0
2015-05-22,0.0
2015-06-08,14.2857
2015-06-11,-12.5
2015-06-29,0.0
2015-06-30,14.2857
2015-07-27,-12.5
2015-07-29,28.5714
2015-08-18,-22.2222
2015-08-19,28.5714
2015-09-18,-22.2222
2015-09-22,0.0
2015-09-23,0.0
2015-09-29,0.0
2015-10-06,25.7143
2015-10-12,-18.1818
2015-10-23,-2.7778
2015-10-30,0.0
2015-11-06,0.0
2015-11-11,-21.4286
2015-11-13,9.0909
2015-12-07,-16.6667
2015-12-08,0.0
2015-12-09,0.0
2015-12-17,0.0
2015-12-21,-20.0
2016-02-03,0.0
2016-02-09,0.0
2016-02-26,50.0
2016-03-14,-33.3333
2016-04-04,0.0
2016-04-13,0.0
2016-04-28,67.5
2016-05-10,4.4776
2016-05-26,-42.8571
2016-09-14,50.0
2016-09-21,-33.3333
2016-10-05,0.0
2016-11-01,50.0
2016-11-17,-33.3333
2016-12-19,0.0
2016-12-27,0.0
2017-01-03,0.0
2017-01-12,0.0
2017-01-24,11.5625
2017-01-27,-10.3641
2017-02-09,150.0
2017-02-10,-10.0
2017-02-23,-44.4444
2017-03-06,0.0
2017-03-15,0.0
2017-03-27,0.0
2017-04-07,100.0
2017-04-17,-50.0
2017-04-18,100.0
2017-05-11,-50.0
2017-05-22,0.0
2017-06-05,100.0
2017-06-06,-50.0
2017-06-23,0.0
2017-06-30,0.0
2017-08-07,0.0
2017-08-22,0.0
2017-11-02,38.4
2017-11-28,-13.2948
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-19,-33.3333
2017-12-21,0.0
2018-01-12,-20.0
2018-01-30,-3.125
2018-02-01,480.6452
2018-02-02,3.8889
2018-02-05,-62.0321
2018-02-06,-1.4085
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,39.4286
2018-02-13,-28.2787
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-20,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-12,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-23,0.0
2018-04-13,0.0
2018-04-24,0.0
2018-05-08,14.2857
2018-05-18,-37.5
2018-06-05,0.0
2018-06-15,0.0
2018-06-20,0.0
2018-06-25,0.0
2018-06-28,0.0
2018-07-02,0.0
2018-07-06,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-08-21,0.0
2018-08-27,0.0
2018-10-15,0.0
2018-10-19,0.0
2018-10-22,-20.0
2018-11-05,-22.5
2018-11-28,0.0
2018-11-30,45.1613
2018-12-06,0.0
2018-12-13,-31.1111
2018-12-24,-3.2258
2018-12-28,0.0
2019-01-08,0.0
2019-01-17,16.6667
2019-01-18,14.2857
2019-01-23,22.5
2019-02-01,-38.7755
2019-02-12,33.3333
2019-02-14,0.0
2019-03-11,-25.0
2019-04-02,0.0
2019-04-10,-13.3333
2019-04-11,0.0
2019-04-16,0.0
2019-05-14,0.0
2019-06-13,238.4615
2019-07-11,-40.9091
2019-08-06,51.9231
2019-08-20,-68.3544
2019-09-10,20.0
2019-09-27,-23.3333
2019-10-04,-13.0435
2019-10-07,0.0
2019-10-10,-25.0
2019-10-18,-26.0
2019-10-28,80.1802
2019-11-11,-44.5
2019-11-12,80.1802
2019-11-25,-42.5
2019-11-26,0.0
2019-12-05,-3.4783
2019-12-12,0.0
2019-12-24,29.7297
2019-12-30,18.0556
2019-12-31,-8.8235
2020-01-16,0.0
2020-02-03,0.0
2020-02-18,-34.8387
2020-02-19,24.2574
2020-02-25,-19.5219
2020-03-04,0.0
2020-03-12,27.6238
2020-03-16,0.0776
2020-04-07,8.5271
2020-04-08,-27.8571
2020-04-13,0.0
2020-04-21,0.0
2020-04-24,13.8614
2020-04-29,-30.4348
2020-04-30,1.25
2020-05-04,66.6667
2020-05-06,40.7407
2020-05-07,-47.3684
2020-05-12,50.0
2020-05-13,-33.3333
2020-05-20,50.0
2020-05-21,0.0
2020-05-22,-33.3333
2020-05-26,10.0
2020-05-27,68.1818
2020-05-29,-19.1892
2020-06-01,0.0
2020-06-08,-23.7458
2020-07-20,62.2807
2020-07-23,0.0
