ticker,NSCO US Equity
2018-08-08,0.0
2018-08-09,0.0
2018-08-15,-0.304
2018-08-20,0.1016
2018-08-23,0.0
2018-08-24,0.203
2018-08-27,0.0
2018-08-29,0.0
2018-08-30,-0.1013
2018-09-05,0.1014
2018-09-07,0.1013
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-17,-0.0101
2018-09-18,0.2126
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.101
2018-09-27,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-04,0.1009
2018-10-05,-0.1008
2018-10-10,0.1009
2018-10-11,0.3024
2018-10-12,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-19,0.201
2018-10-22,0.2006
2018-10-23,-0.2002
2018-10-24,0.0
2018-10-25,0.1053
2018-10-31,-0.1252
2018-11-01,0.321
2018-11-06,0.0
2018-11-07,0.0
2018-11-13,0.0
2018-11-19,-0.2
2018-11-29,0.0
2018-11-30,0.2004
2018-12-04,0.1
2018-12-06,0.0
2018-12-07,0.0999
2018-12-10,-0.1996
2018-12-11,0.0
2018-12-13,0.0
2018-12-17,-0.5
2018-12-20,0.402
2018-12-21,-0.1001
2018-12-26,0.1002
2018-12-31,0.0551
2019-01-04,0.045
2019-01-07,0.0
2019-01-08,-0.1
2019-01-09,0.1502
2019-01-10,-0.1499
2019-01-11,0.0
2019-01-14,0.1001
2019-01-15,0.4
2019-01-16,-0.3984
2019-01-17,0.29
2019-01-22,0.01
2019-01-23,-0.0389
2019-01-24,-0.0608
2019-01-25,0.7984
2019-01-31,-0.198
2019-02-05,0.3968
2019-02-07,-0.1976
2019-02-08,0.198
2019-02-11,-0.4941
2019-02-15,0.4965
2019-02-19,0.0
2019-02-20,-0.3953
2019-02-21,-0.0992
2019-02-25,0.0
2019-02-26,0.1986
2019-02-28,0.0991
2019-03-01,0.0
2019-03-04,0.9901
2019-03-05,-0.2941
2019-03-06,-0.0669
2019-03-07,0.0669
2019-03-08,0.0
2019-03-11,-0.0983
2019-03-12,-0.2953
2019-03-13,0.0987
2019-03-14,-0.0986
2019-03-15,0.1974
2019-03-18,0.0
2019-03-19,-0.2956
2019-03-20,0.1976
2019-03-21,-0.0986
2019-03-22,0.1974
2019-03-25,0.0
2019-03-26,-0.0985
2019-03-27,0.0986
2019-03-28,0.197
2019-03-29,0.0983
2019-04-01,0.1965
2019-04-02,0.0
2019-04-03,-0.5882
2019-04-04,0.1972
2019-04-05,0.1969
2019-04-08,0.9823
2019-04-09,-0.0973
2019-04-10,0.1947
2019-04-11,0.0
2019-04-12,1.2634
2019-04-15,-0.1919
2019-04-16,-0.2885
2019-04-17,0.2893
2019-04-18,-0.3846
2019-04-22,0.1931
2019-04-23,0.0
2019-04-24,-0.0963
2019-04-25,-1.0608
2019-04-26,0.3899
2019-04-29,0.1942
2019-04-30,-0.0969
2019-05-01,0.097
2019-05-02,0.0969
2019-05-03,-0.484
2019-05-06,0.1946
2019-05-07,-0.2913
2019-05-08,-0.0974
2019-05-09,0.0975
2019-05-10,-0.0974
2019-05-13,0.1949
2019-05-14,0.0
2019-05-15,0.0973
2019-05-16,-0.1944
2019-05-17,0.2921
2019-05-20,-0.1942
2019-05-21,0.0
2019-05-22,-0.0973
2019-05-23,0.0
2019-05-24,0.0
2019-05-28,-0.2921
2019-05-29,-0.3906
2019-05-30,0.1961
2019-05-31,0.1957
2019-06-03,-0.0977
2019-06-04,0.0
2019-06-05,-0.391
2019-06-06,0.2944
2019-06-07,-0.0978
2019-06-10,0.2938
2019-06-11,-0.0977
2019-06-12,0.0
2019-06-13,-0.1955
2019-06-14,0.0
2019-06-17,0.0979
2019-06-18,0.0978
2019-06-19,0.0
2019-06-20,-0.0978
2019-06-21,0.0978
2019-06-24,0.0
2019-06-25,-0.2933
2019-06-26,0.098
2019-06-27,0.0
2019-06-28,0.1959
2019-07-01,-0.1955
2019-07-02,0.0979
2019-07-03,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,-0.0978
2019-07-10,0.0979
2019-07-11,-0.1957
2019-07-12,0.2941
2019-07-15,-0.0978
2019-07-16,-0.3914
2019-07-17,-1.2770000000000001
2019-07-18,-3.3830999999999998
2019-07-19,-2.0597
2019-07-22,-5.8885
2019-07-23,-1.6760000000000002
2019-07-24,3.5227
2019-07-25,0.0
2019-07-26,-3.8419
2019-07-29,0.4566
2019-07-30,-1.5909
2019-07-31,4.5035
2019-08-01,-3.3149
2019-08-02,0.5714
2019-08-05,-6.0227
2019-08-06,-0.7255
2019-08-07,-5.9683
2019-08-08,0.0
2019-08-09,-3.886
2019-08-12,4.9865
2019-08-13,-7.7022
2019-08-14,-3.0598
2019-08-15,0.4304
2019-08-16,-2.4286
2019-08-19,-4.3924
2019-08-20,3.8285
2019-08-21,2.9499
2019-08-22,-2.149
2019-08-23,-1.1713
2019-08-26,-2.963
2019-08-27,0.3053
2019-08-28,-10.3501
2019-08-29,5.2632
2019-08-30,1.2903
2019-09-03,-2.8662
2019-09-04,0.9836
2019-09-05,1.6234
2019-09-06,3.6741
2019-09-09,0.9245
2019-09-10,3.8167999999999997
2019-09-11,1.7647
2019-09-12,0.4335
2019-09-13,1.0072
2019-09-16,-3.5613
2019-09-17,-0.7386
2019-09-18,2.3810000000000002
2019-09-19,-1.1628
2019-09-20,-1.1764999999999999
2019-09-23,-0.5952
2019-09-24,-7.9341
2019-09-25,-2.6016
2019-09-26,-6.8447
2019-09-27,7.5269
2019-09-30,-0.3333
2019-10-01,-4.0134
2019-10-02,-5.9233
2019-10-03,2.037
2019-10-04,-1.8149
2019-10-07,3.512
2019-10-08,-1.0714
2019-10-09,-0.1805
2019-10-10,-2.3508
2019-10-11,-2.037
2019-10-14,1.3233
2019-10-15,-1.1194
2019-10-16,0.566
2019-10-17,5.2533
2019-10-18,-3.9215999999999998
2019-10-21,0.0
2019-10-22,-2.2263
2019-10-23,-2.0873
2019-10-24,0.7752
2019-10-25,0.0
2019-10-28,-5.7692
2019-10-29,1.0204
2019-10-30,-2.6263
2019-10-31,-3.7344
2019-11-01,-1.2931
2019-11-04,1.5284
2019-11-05,2.7957
2019-11-06,-2.7197
2019-11-07,3.4409
2019-11-08,-1.2474
2019-11-11,4.2105
2019-11-12,-20.202
2019-11-13,0.5063
2019-11-14,-8.0605
2019-11-15,-7.1233
2019-11-18,4.4248
2019-11-19,3.1073
2019-11-20,-5.7534
2019-11-21,-4.0698
2019-11-22,-1.5152
2019-11-25,3.0769
2019-11-26,-2.9851
2019-11-27,-6.7692
2019-11-29,-0.9901
2019-12-02,1.0
2019-12-03,0.33
2019-12-04,-1.3158
2019-12-05,6.0
2019-12-06,11.0063
2019-12-09,7.932
2019-12-10,-0.5249
2019-12-11,1.847
2019-12-12,0.2591
2019-12-13,0.5168
2019-12-16,2.3136
2019-12-17,-1.7588
2019-12-18,1.7903
2019-12-19,1.2563
2019-12-20,0.7444
2019-12-23,4.1872
2019-12-24,3.3097
2019-12-26,-3.2037
2019-12-27,-4.2553
2019-12-30,6.1728
2019-12-31,-4.4186
2020-01-02,6.8126999999999995
2020-01-03,3.1891
2020-01-06,2.2075
2020-01-07,-5.3996
2020-01-08,2.0548
2020-01-09,-4.698
2020-01-10,13.1455
2020-01-13,6.8465
2020-01-14,-1.5534
2020-01-15,-0.789
2020-01-16,0.7952
2020-01-17,0.789
2020-01-21,-9.9804
2020-01-22,5.1087
2020-01-23,-4.2399000000000004
2020-01-24,-1.5119
2020-01-27,-1.7544
2020-01-28,-2.9018
2020-01-29,-7.1264
2020-01-30,-4.4554
2020-01-31,11.399000000000001
2020-02-03,4.186
2020-02-04,-0.6696
2020-02-05,-2.4718999999999998
2020-02-06,-2.9954
2020-02-07,-1.9002
2020-02-10,-4.8426
2020-02-11,-0.7634
2020-02-12,-0.7692
2020-02-13,3.876
2020-02-14,1.99
2020-02-18,0.0
2020-02-19,-3.6585
2020-02-20,-1.5190000000000001
2020-02-21,2.8278
2020-02-24,-3.75
2020-02-25,-2.5974
2020-02-26,-5.8667
2020-02-27,-14.4476
2020-02-28,0.9934
2020-03-02,0.9836
2020-03-03,6.8182
2020-03-04,12.1581
2020-03-05,-1.084
2020-03-06,-6.5753
2020-03-09,-6.4516
2020-03-10,-0.627
2020-03-11,-10.0946
2020-03-12,-8.7719
2020-03-13,9.6154
2020-03-16,-8.7719
2020-03-17,-3.8462
2020-03-18,-28.8
2020-03-19,18.5393
2020-03-20,9.0047
2020-03-23,-0.8696
2020-03-24,5.2632
2020-03-25,18.75
2020-03-26,-0.3509
2020-03-27,25.0
2020-03-30,-1.4085
2020-03-31,-6.2857
2020-04-01,-9.7561
2020-04-02,0.0
2020-04-03,-2.027
2020-04-06,0.0
2020-04-07,-2.069
2020-04-08,1.0563
2020-04-09,-5.9233
2020-04-13,-0.7407
2020-04-14,-8.9552
2020-04-15,0.0
2020-04-16,-3.6885
2020-04-17,2.1277
2020-04-20,-2.0833
2020-04-21,0.4255
2020-04-22,6.7797
2020-04-23,3.1746
2020-04-24,-3.8462
2020-04-27,-10.0
2020-04-28,0.0
2020-04-29,4.0
2020-04-30,1.2821
2020-05-01,-1.2658
2020-05-04,6.8376
2020-05-05,8.4
2020-05-06,-5.1661
2020-05-07,1.9455
2020-05-08,-3.0534
2020-05-11,-11.417300000000001
2020-05-12,-16.0
2020-05-13,12.1693
2020-05-14,-6.6038
2020-05-15,4.0404
2020-05-18,17.9612
2020-05-19,5.7613
2020-05-20,3.8911
2020-05-21,2.2472
2020-05-22,1.0989
2020-05-26,4.7101
2020-05-27,-0.692
2020-05-28,0.6969
2020-05-29,-14.1869
2020-06-01,-7.6613
2020-06-02,18.7773
2020-06-03,3.6765
2020-06-04,-6.383
2020-06-05,15.5303
2020-06-08,-0.9836
2020-06-09,7.947
2020-06-10,-4.2945
2020-06-11,-2.5641
2020-06-12,14.1447
2020-06-15,0.5764
2020-06-16,11.7479
2020-06-17,-1.2821
2020-06-18,-2.5974
2020-06-19,12.5333
2020-06-22,-3.3175
2020-06-23,9.3137
2020-06-24,-0.4484
2020-06-25,2.9279
2020-06-26,1.9694
2020-06-29,-3.8627000000000002
2020-06-30,-10.267900000000001
2020-07-01,-4.4776
2020-07-02,0.7813
2020-07-06,12.1447
2020-07-07,-8.9862
2020-07-08,-7.5949
2020-07-09,0.0
2020-07-10,3.5616
2020-07-13,-2.1164
2020-07-14,5.9459
2020-07-15,5.6122
2020-07-16,-4.1063
2020-07-17,6.5491
2020-07-20,-6.383
2020-07-21,-3.0303
2020-07-22,1.5625
2020-07-23,-2.5641
2020-07-24,-3.9474
2020-07-27,1.0959
2020-07-28,-1.897
2020-07-29,-0.5525
2020-07-30,-4.1667
2020-07-31,-2.6087
