ticker,IPHI US Equity
2011-04-05,2.1708
2011-04-06,1.4781
2011-04-07,0.4552
2011-04-08,-7.7028
2011-04-11,-6.5292
2011-04-12,2.2059
2011-04-13,6.8859
2011-04-14,-1.0096
2011-04-15,-0.1943
2011-04-18,-2.1898
2011-04-19,-3.7811
2011-04-20,3.6711
2011-04-21,-0.6983
2011-04-25,-1.4566
2011-04-26,-0.051
2011-04-27,-3.8246
2011-04-28,12.3012
2011-04-29,1.8885999999999998
2011-05-02,0.4171
2011-05-03,-4.0609
2011-05-04,2.1164
2011-05-05,-2.4023
2011-05-06,0.5792
2011-05-09,-2.7831
2011-05-10,0.8885
2011-05-11,0.636
2011-05-12,1.0695000000000001
2011-05-13,-0.2886
2011-05-16,-5.2581
2011-05-17,2.1385
2011-05-18,0.1496
2011-05-19,0.0996
2011-05-20,0.0995
2011-05-23,-1.8380999999999998
2011-05-24,0.6579
2011-05-25,-1.9607999999999999
2011-05-26,-1.3333
2011-05-27,2.9626
2011-05-31,0.1514
2011-06-01,-1.1089
2011-06-02,-1.8349
2011-06-03,-1.6615
2011-06-06,-1.9535
2011-06-07,-1.2386
2011-06-08,-4.7437000000000005
2011-06-09,2.7476000000000003
2011-06-10,1.2256
2011-06-13,-0.2752
2011-06-14,0.9382
2011-06-15,-2.1323
2011-06-16,-2.3464
2011-06-17,-6.1213
2011-06-20,-0.3656
2011-06-21,2.3853
2011-06-22,-0.9558
2011-06-23,0.8444
2011-06-24,-1.4354
2011-06-27,2.0631
2011-06-28,1.5457999999999998
2011-06-29,0.7026
2011-06-30,1.1628
2011-07-01,1.954
2011-07-05,-1.071
2011-07-06,-0.6838
2011-07-07,1.5491000000000001
2011-07-08,-0.5085
2011-07-11,-3.7479
2011-07-12,-5.5457
2011-07-13,3.8726000000000003
2011-07-14,-1.6236000000000002
2011-07-15,1.4059
2011-07-18,-1.8686
2011-07-19,5.7125
2011-07-20,-0.1162
2011-07-21,0.1163
2011-07-22,0.9297
2011-07-25,2.1877
2011-07-26,-3.6056
2011-07-27,-20.865
2011-07-28,-7.0901
2011-07-29,0.8744
2011-08-01,-4.9645
2011-08-02,-0.5804
2011-08-03,0.3336
2011-08-04,-7.0657
2011-08-05,-7.6923
2011-08-08,-15.6977
2011-08-09,9.4253
2011-08-10,-11.7647
2011-08-11,15.5952
2011-08-12,2.5747
2011-08-15,3.2129
2011-08-16,-3.5991999999999997
2011-08-17,2.6236
2011-08-18,-6.1947
2011-08-19,-4.4025
2011-08-22,1.6447
2011-08-23,13.2686
2011-08-24,-31.4286
2011-08-25,5.6944
2011-08-26,4.9934
2011-08-29,4.2553
2011-08-30,0.12
2011-08-31,-3.5971
2011-09-01,-1.7412999999999998
2011-09-02,2.6582
2011-09-06,-2.9593
2011-09-07,5.9719999999999995
2011-09-08,-4.4365
2011-09-09,-0.8783
2011-09-12,10.0
2011-09-13,8.7457
2011-09-14,2.5397
2011-09-15,-4.0248
2011-09-16,-1.2903
2011-09-19,0.3268
2011-09-20,-1.1944
2011-09-21,-6.2637
2011-09-22,-0.2345
2011-09-23,2.5852
2011-09-26,2.9782
2011-09-27,3.8932
2011-09-28,-7.7088
2011-09-29,2.4362
2011-09-30,-0.6795
2011-10-03,-8.6659
2011-10-04,4.2447
2011-10-05,1.7964
2011-10-06,1.4118
2011-10-07,-2.6682
2011-10-10,5.006
2011-10-11,11.4642
2011-10-12,4.7862
2011-10-13,-2.0408
2011-10-14,0.0992
2011-10-17,-3.8651999999999997
2011-10-18,4.3299
2011-10-19,2.668
2011-10-20,-7.2185
2011-10-21,-0.3112
2011-10-24,4.4745
2011-10-25,0.3984
2011-10-26,4.5635
2011-10-27,15.0854
2011-10-28,-1.8961000000000001
2011-10-31,-7.2269
2011-11-01,1.4493
2011-11-02,-2.5
2011-11-03,6.5018
2011-11-04,2.7515
2011-11-07,-2.1757
2011-11-08,-1.3687
2011-11-09,-5.464
2011-11-10,-0.8257
2011-11-11,5.0879
2011-11-14,-0.5282
2011-11-15,3.8938
2011-11-16,-0.0852
2011-11-17,-6.9906
2011-11-18,-1.8332000000000002
2011-11-21,-4.2951
2011-11-22,-2.6341
2011-11-23,-7.9158
2011-11-25,-2.2851
2011-11-28,7.7951
2011-11-29,0.4132
2011-11-30,11.0082
2011-12-01,-2.873
2011-12-02,4.4847
2011-12-05,5.1142
2011-12-06,2.9539999999999997
2011-12-07,-0.9283
2011-12-08,0.5963
2011-12-09,6.5199
2011-12-12,-3.5770999999999997
2011-12-13,-2.9678
2011-12-14,-3.1436
2011-12-15,-2.0175
2011-12-16,3.0439
2011-12-19,-4.344
2011-12-20,5.6312
2011-12-21,-4.3852
2011-12-22,6.3849
2011-12-23,2.2823
2011-12-27,2.5620000000000003
2011-12-28,-3.8678
2011-12-29,0.8382
2011-12-30,-0.5819
2012-01-03,2.6756
2012-01-04,3.0945
2012-01-05,-0.237
2012-01-06,1.1876
2012-01-09,-1.3302
2012-01-10,-3.41
2012-01-11,6.9787
2012-01-12,-2.9163
2012-01-13,-4.2688
2012-01-17,-4.1288
2012-01-18,6.2877
2012-01-19,-0.4052
2012-01-20,9.6827
2012-01-23,0.7418
2012-01-24,4.9337
2012-01-25,2.3158
2012-01-26,8.642
2012-01-27,-1.0101
2012-01-30,-3.5077
2012-01-31,-3.0403000000000002
2012-02-01,0.8862
2012-02-02,6.7568
2012-02-03,0.6962
2012-02-06,-2.0742
2012-02-07,-1.3479
2012-02-08,0.0
2012-02-09,-1.8216999999999999
2012-02-10,-2.1869
2012-02-13,1.626
2012-02-14,1.1333
2012-02-15,1.9117
2012-02-16,3.2988
2012-02-17,-0.9393
2012-02-21,-2.9077
2012-02-22,-2.0833
2012-02-23,-2.1277
2012-02-24,-3.9402
2012-02-27,-1.2730000000000001
2012-02-28,-3.4384
2012-02-29,6.5282
2012-03-01,2.1588
2012-03-02,-3.3401
2012-03-05,-4.5839
2012-03-06,-0.7391
2012-03-07,3.2762000000000002
2012-03-08,3.0281
2012-03-09,1.6795
2012-03-12,-0.4129
2012-03-13,2.9026
2012-03-14,-2.1491
2012-03-15,0.755
2012-03-16,-2.9292
2012-03-19,2.3158
2012-03-20,-1.2346
2012-03-21,-1.875
2012-03-22,-3.8924
2012-03-23,4.5655
2012-03-26,-0.2817
2012-03-27,-0.565
2012-03-28,-0.2841
2012-03-29,0.2849
2012-03-30,0.7102
2012-04-02,3.0324
2012-04-03,-2.7379
2012-04-04,-7.178
2012-04-05,0.834
2012-04-09,-4.7368
2012-04-10,-0.3157
2012-04-11,6.5717
2012-04-12,0.1486
2012-04-13,-1.6320000000000001
2012-04-16,-0.5279
2012-04-17,1.213
2012-04-18,-2.7715
2012-04-19,7.8582
2012-04-20,3.0
2012-04-23,-3.19
2012-04-24,-1.9341
2012-04-25,-28.4149
2012-04-26,-2.3468999999999998
2012-04-27,9.1954
2012-04-30,-2.8708
2012-05-01,0.4926
2012-05-02,0.6863
2012-05-03,-1.1685
2012-05-04,-1.2808
2012-05-07,0.2994
2012-05-08,-2.3881
2012-05-09,-1.5291000000000001
2012-05-10,-2.795
2012-05-11,-1.5974
2012-05-14,-3.2468
2012-05-15,0.5593
2012-05-16,-5.4505
2012-05-17,-1.8824
2012-05-18,-0.5995
2012-05-21,2.1713
2012-05-22,-0.4723
2012-05-23,-2.1352
2012-05-24,-1.5758
2012-05-25,4.3103
2012-05-29,2.5974
2012-05-30,-1.2658
2012-05-31,-3.1469
2012-06-01,-2.5271
2012-06-04,8.8889
2012-06-05,-2.0408
2012-06-06,1.0417
2012-06-07,-2.7491
2012-06-08,1.4134
2012-06-11,-5.6911000000000005
2012-06-12,5.4187
2012-06-13,-1.8692
2012-06-14,-1.3094999999999999
2012-06-15,2.1713
2012-06-18,-0.3542
2012-06-19,7.5829
2012-06-20,0.9912
2012-06-21,-5.8888
2012-06-22,5.4461
2012-06-25,-4.0659
2012-06-26,2.0619
2012-06-27,-2.3569
2012-06-28,-1.0345
2012-06-29,10.1045
2012-07-02,-2.9536
2012-07-03,2.6087
2012-07-05,1.0593
2012-07-06,-4.0881
2012-07-09,0.765
2012-07-10,0.8677
2012-07-11,1.3978
2012-07-12,-0.9544
2012-07-13,-1.7130999999999998
2012-07-16,-2.7233
2012-07-17,-2.9115
2012-07-18,7.8431
2012-07-19,3.6364
2012-07-20,-4.9536
2012-07-23,-4.2345
2012-07-24,1.2472
2012-07-25,-0.112
2012-07-26,17.3767
2012-07-27,7.2588
2012-07-30,-1.4248
2012-07-31,-0.6323
2012-08-01,-5.0
2012-08-02,-1.9139
2012-08-03,5.4634
2012-08-06,2.1277
2012-08-07,-2.5362
2012-08-08,1.5798999999999999
2012-08-09,0.4575
2012-08-10,-1.275
2012-08-13,-0.9225
2012-08-14,2.1415
2012-08-15,-1.2762
2012-08-16,5.5402000000000005
2012-08-17,1.8373
2012-08-20,-1.8041
2012-08-21,-0.2625
2012-08-22,-3.5965
2012-08-23,1.8197999999999999
2012-08-24,0.7149
2012-08-27,3.638
2012-08-28,1.8836
2012-08-29,0.1681
2012-08-30,-0.1678
2012-08-31,-0.1681
2012-09-04,-0.6734
2012-09-05,-2.4576000000000002
2012-09-06,3.9965
2012-09-07,-1.086
2012-09-10,-0.6757
2012-09-11,0.085
2012-09-12,-3.5684
2012-09-13,3.8767
2012-09-14,1.5267
2012-09-17,-1.086
2012-09-18,-4.3074
2012-09-19,-2.6478
2012-09-20,-4.8051
2012-09-21,-2.1905
2012-09-24,-1.4606
2012-09-25,-4.1502
2012-09-26,6.8041
2012-09-27,0.4826
2012-09-28,2.4015
2012-10-01,-0.7505
2012-10-02,0.7561
2012-10-03,-2.1576
2012-10-04,-0.5753
2012-10-05,0.0964
2012-10-08,-0.3854
2012-10-09,-4.8356
2012-10-10,-6.1992
2012-10-11,1.5168
2012-10-12,-1.4941
2012-10-15,2.9252000000000002
2012-10-16,-1.3684
2012-10-17,0.3202
2012-10-18,-2.766
2012-10-19,-5.6893
2012-10-22,3.5963000000000003
2012-10-23,-2.5756
2012-10-24,0.8046
2012-10-25,-2.9647
2012-10-26,3.1727
2012-10-31,-4.6697
2012-11-01,0.3584
2012-11-02,-0.3571
2012-11-05,-0.3584
2012-11-06,2.7578
2012-11-07,-0.7001
2012-11-08,0.8226
2012-11-09,-0.6993
2012-11-12,-2.1127
2012-11-13,-2.518
2012-11-14,-4.059
2012-11-15,1.9231
2012-11-16,-2.5157
2012-11-19,0.5161
2012-11-20,-1.6688
2012-11-21,-0.5222
2012-11-23,1.9685000000000001
2012-11-26,-0.7722
2012-11-27,-0.7782
2012-11-28,-0.7843
2012-11-29,2.7668
2012-11-30,0.0
2012-12-03,6.5385
2012-12-04,11.793
2012-12-05,-0.5382
2012-12-06,0.5411
2012-12-07,-3.6598
2012-12-10,-0.6704
2012-12-11,2.9246
2012-12-12,-0.765
2012-12-13,-1.6520000000000001
2012-12-14,-0.112
2012-12-17,1.9058000000000002
2012-12-18,1.4301
2012-12-19,0.0
2012-12-20,0.1085
2012-12-21,-2.4919000000000002
2012-12-24,-0.8889
2012-12-26,3.9238
2012-12-27,0.0
2012-12-28,-2.3731999999999998
2012-12-31,5.8564
2013-01-02,2.0877
2013-01-03,-0.818
2013-01-04,0.4124
2013-01-07,-2.3614
2013-01-08,-0.5258
2013-01-09,-0.74
2013-01-10,0.5325
2013-01-11,-0.4237
2013-01-14,-0.4255
2013-01-15,-1.4957
2013-01-16,-3.1453
2013-01-17,-3.5834
2013-01-18,1.626
2013-01-22,-0.4571
2013-01-23,-2.2962
2013-01-24,-3.8778
2013-01-25,1.8336999999999999
2013-01-28,3.9616
2013-01-29,-5.8891
2013-01-30,0.2454
2013-01-31,-1.7136
2013-02-01,5.4795
2013-02-04,-4.0142
2013-02-05,12.9151
2013-02-06,0.0
2013-02-07,0.4357
2013-02-08,1.6269
2013-02-11,-0.7471
2013-02-12,1.2903
2013-02-13,0.6369
2013-02-14,-0.5274
2013-02-15,3.7116
2013-02-19,0.818
2013-02-20,0.5071
2013-02-21,-2.6236
2013-02-22,-1.4508
2013-02-25,-3.3649
2013-02-26,6.42
2013-02-27,-1.8405
2013-02-28,0.625
2013-03-01,-2.588
2013-03-04,-3.0818
2013-03-05,1.7544
2013-03-06,1.2931
2013-03-07,8.2979
2013-03-08,4.9116
2013-03-11,-2.5281000000000002
2013-03-12,-1.2488
2013-03-13,3.0156
2013-03-14,0.0944
2013-03-15,1.4151
2013-03-18,-3.907
2013-03-19,-0.484
2013-03-20,1.2646
2013-03-21,-1.633
2013-03-22,-1.7578
2013-03-25,0.994
2013-03-26,0.4921
2013-03-27,-2.2527
2013-03-28,4.7094000000000005
2013-04-01,-5.3589
2013-04-02,-4.2467
2013-04-03,-4.1183
2013-04-04,1.3216
2013-04-05,0.1087
2013-04-08,-2.2801
2013-04-09,-0.5556
2013-04-10,1.2291
2013-04-11,0.7726
2013-04-12,-1.4239
2013-04-15,-2.8889
2013-04-16,5.492
2013-04-17,-2.82
2013-04-18,-1.4509
2013-04-19,1.1325
2013-04-22,1.3437999999999999
2013-04-23,3.5359
2013-04-24,-1.174
2013-04-25,3.0238
2013-04-26,-4.0881
2013-04-29,-0.5464
2013-04-30,3.4066
2013-05-01,-2.2317
2013-05-02,13.4783
2013-05-03,2.8736
2013-05-06,1.2104
2013-05-07,-0.828
2013-05-08,-1.3915
2013-05-09,-2.4459
2013-05-10,0.0964
2013-05-13,-1.0597
2013-05-14,2.1422
2013-05-15,2.0972
2013-05-16,0.3735
2013-05-17,0.186
2013-05-20,-1.2999
2013-05-21,-1.9755
2013-05-22,-0.9597
2013-05-23,-0.3876
2013-05-24,-0.7782
2013-05-28,3.5294
2013-05-29,-2.4621
2013-05-30,1.9417
2013-05-31,-2.7619
2013-06-03,3.8198
2013-06-04,0.0
2013-06-05,-0.283
2013-06-06,0.3784
2013-06-07,1.0368
2013-06-10,1.8657
2013-06-11,-2.6557
2013-06-12,0.0
2013-06-13,2.2578
2013-06-14,-0.276
2013-06-17,1.9373
2013-06-18,3.2579000000000002
2013-06-19,-1.4899
2013-06-20,-5.8719
2013-06-21,2.2684
2013-06-24,-2.5878
2013-06-25,1.4231
2013-06-26,0.0935
2013-06-27,1.028
2013-06-28,1.7576
2013-07-01,0.6364
2013-07-02,0.0
2013-07-03,-0.6323
2013-07-05,4.5455
2013-07-08,-0.5217
2013-07-09,-2.1853
2013-07-10,0.0894
2013-07-11,-1.3393
2013-07-12,-1.448
2013-07-15,2.4793
2013-07-16,-0.7168
2013-07-17,4.6931
2013-07-18,-1.6379000000000001
2013-07-19,-1.1394
2013-07-22,0.266
2013-07-23,2.2104
2013-07-24,-1.1246
2013-07-25,1.1374
2013-07-26,-0.8651
2013-07-29,-0.5236
2013-07-30,-0.4386
2013-07-31,2.7313
2013-08-01,-0.4288
2013-08-02,-0.8613
2013-08-05,2.6933
2013-08-06,0.1692
2013-08-07,-1.6892
2013-08-08,1.0309
2013-08-09,-0.5102
2013-08-12,1.7094
2013-08-13,-0.084
2013-08-14,0.7569
2013-08-15,-1.0851
2013-08-16,-0.8439
2013-08-19,0.2553
2013-08-20,1.2732999999999999
2013-08-21,-0.2515
2013-08-22,0.8403
2013-08-23,2.4167
2013-08-26,1.2205
2013-08-27,-0.7235
2013-08-28,1.4575
2013-08-29,2.4741
2013-08-30,-0.9346
2013-09-03,0.9434
2013-09-04,3.0374
2013-09-05,0.2268
2013-09-06,-2.7149
2013-09-09,2.4806
2013-09-10,-1.8154
2013-09-11,0.1541
2013-09-12,-2.3077
2013-09-13,-0.3937
2013-09-16,4.7431
2013-09-17,0.9057
2013-09-18,0.4488
2013-09-19,0.968
2013-09-20,-0.1475
2013-09-23,0.0
2013-09-24,-0.0739
2013-09-25,-1.9217
2013-09-26,0.4521
2013-09-27,0.2251
2013-09-30,0.524
2013-10-01,0.2234
2013-10-02,1.5602
2013-10-03,-3.2919
2013-10-04,-0.0756
2013-10-07,-0.6056
2013-10-08,-2.818
2013-10-09,0.0784
2013-10-10,2.8191
2013-10-11,2.0564
2013-10-14,-0.9701
2013-10-15,-1.7332
2013-10-16,3.1442
2013-10-17,-0.3717
2013-10-18,0.8955
2013-10-21,-0.8876
2013-10-22,-0.0746
2013-10-23,-3.286
2013-10-24,0.1544
2013-10-25,0.0
2013-10-28,0.3084
2013-10-29,3.0746
2013-10-30,3.654
2013-10-31,6.0432
2013-11-01,-2.9851
2013-11-04,-0.9091
2013-11-05,0.3529
2013-11-06,-0.6329
2013-11-07,-5.6617
2013-11-08,2.8507
2013-11-11,-1.8963999999999999
2013-11-12,2.2305
2013-11-13,-0.9455
2013-11-14,-3.7445
2013-11-15,-1.373
2013-11-18,-1.0054
2013-11-19,-2.1094
2013-11-20,-3.352
2013-11-21,2.6424
2013-11-22,0.0
2013-11-25,0.4827
2013-11-26,-1.7614
2013-11-27,1.141
2013-11-29,0.7252
2013-12-02,-5.76
2013-12-03,0.1698
2013-12-04,-3.2203
2013-12-05,2.014
2013-12-06,3.5193
2013-12-09,-0.0829
2013-12-10,-1.4108
2013-12-11,-1.0101
2013-12-12,-2.466
2013-12-13,-2.7899000000000003
2013-12-16,2.5112
2013-12-17,-2.2747
2013-12-18,3.3124000000000002
2013-12-19,4.3328
2013-12-20,0.9967
2013-12-23,1.3158
2013-12-24,0.2435
2013-12-26,0.4858
2013-12-27,-0.0806
2013-12-30,-0.2419
2013-12-31,4.2846
2014-01-02,0.9302
2014-01-03,-1.7665
2014-01-06,-1.0946
2014-01-07,1.1067
2014-01-08,-0.1564
2014-01-09,-1.018
2014-01-10,-0.712
2014-01-13,-0.0797
2014-01-14,-0.4785
2014-01-15,4.0865
2014-01-16,0.154
2014-01-17,-0.3843
2014-01-21,-0.2315
2014-01-22,-0.6961
2014-01-23,-5.5296
2014-01-24,-1.8136999999999999
2014-01-27,-1.6793
2014-01-28,0.0854
2014-01-29,-3.2423
2014-01-30,1.2346
2014-01-31,0.0
2014-02-03,-0.0871
2014-02-04,6.1029
2014-02-05,-1.0682
2014-02-06,0.9136
2014-02-07,-1.2346
2014-02-10,2.25
2014-02-11,-0.4075
2014-02-12,-0.0818
2014-02-13,4.095
2014-02-14,-0.7081
2014-02-18,2.6149
2014-02-19,-0.4633
2014-02-20,1.3963999999999999
2014-02-21,-0.2295
2014-02-24,1.0735999999999999
2014-02-25,-2.352
2014-02-26,1.0101
2014-02-27,2.6154
2014-02-28,-1.4243000000000001
2014-03-03,0.3802
2014-03-04,2.9545
2014-03-05,3.8263
2014-03-06,7.5123999999999995
2014-03-07,2.0435
2014-03-10,1.0336
2014-03-11,-0.1279
2014-03-12,1.9205999999999999
2014-03-13,-3.5176
2014-03-14,1.3021
2014-03-17,0.2571
2014-03-18,0.1282
2014-03-19,-0.3201
2014-03-20,2.6333
2014-03-21,-1.189
2014-03-24,2.7866
2014-03-25,0.9242
2014-03-26,-3.2967
2014-03-27,-1.0101
2014-03-28,-1.7856999999999998
2014-03-31,4.4805
2014-04-01,0.1865
2014-04-02,-1.1787
2014-04-03,0.0
2014-04-04,-3.3271
2014-04-07,1.8831
2014-04-08,1.2747
2014-04-09,0.0629
2014-04-10,-2.8302
2014-04-11,-6.4078
2014-04-14,1.8672
2014-04-15,0.6789
2014-04-16,-1.6183
2014-04-17,2.1247
2014-04-21,0.3356
2014-04-22,2.7425
2014-04-23,0.3906
2014-04-24,-1.3618999999999999
2014-04-25,-4.2078
2014-04-28,-0.9609
2014-04-29,-0.6237
2014-04-30,3.1381
2014-05-01,2.0284
2014-05-02,-0.5302
2014-05-05,-0.1332
2014-05-06,-2.068
2014-05-07,-1.0218
2014-05-08,-1.7894
2014-05-09,0.3504
2014-05-12,5.4469
2014-05-13,-2.8477
2014-05-14,-1.7042000000000002
2014-05-15,0.4854
2014-05-16,1.5183
2014-05-19,2.1754
2014-05-20,-1.1311
2014-05-21,-1.0094
2014-05-22,0.5438
2014-05-23,2.5017
2014-05-27,2.2427
2014-05-28,-1.8065
2014-05-29,-1.3141
2014-05-30,0.2663
2014-06-02,-0.8632
2014-06-03,0.2679
2014-06-04,1.002
2014-06-05,0.5291
2014-06-06,-0.0658
2014-06-09,-0.7242
2014-06-10,0.1326
2014-06-11,1.2583
2014-06-12,-1.7005
2014-06-13,0.4657
2014-06-16,2.1192
2014-06-17,0.9728
2014-06-18,-0.9634
2014-06-19,-1.0376
2014-06-20,1.0485
2014-06-23,-1.3618999999999999
2014-06-24,-3.2216
2014-06-25,0.9511
2014-06-26,-1.2786
2014-06-27,-1.1588
2014-06-30,1.2414
2014-07-01,0.2725
2014-07-02,-0.2717
2014-07-03,2.1798
2014-07-07,-3.8667
2014-07-08,-1.6644
2014-07-09,0.7052
2014-07-10,-2.6611000000000002
2014-07-11,-0.6475
2014-07-14,1.5206
2014-07-15,-1.4979
2014-07-16,3.4032999999999998
2014-07-17,-2.0308
2014-07-18,1.7155
2014-07-21,-1.6162999999999998
2014-07-22,2.1429
2014-07-23,-3.8462
2014-07-24,-2.7636
2014-07-25,-2.0194
2014-07-28,-3.4351
2014-07-29,1.1067
2014-07-30,24.0813
2014-07-31,-3.8437
2014-08-01,-1.2451
2014-08-04,-0.3318
2014-08-05,0.1997
2014-08-06,-0.9302
2014-08-07,-2.2803
2014-08-08,-0.6863
2014-08-11,1.1748
2014-08-12,-1.571
2014-08-13,1.1103
2014-08-14,1.7845
2014-08-15,0.1349
2014-08-18,1.2795
2014-08-19,0.133
2014-08-20,-0.1992
2014-08-21,-0.0665
2014-08-22,-0.1332
2014-08-25,-1.6
2014-08-26,0.271
2014-08-27,-0.8108
2014-08-28,2.3842
2014-08-29,0.1331
2014-09-02,1.3953
2014-09-03,-0.5242
2014-09-04,-0.3953
2014-09-05,-1.5873
2014-09-08,0.5376
2014-09-09,-1.4706000000000001
2014-09-10,0.2714
2014-09-11,1.6238000000000001
2014-09-12,-0.1332
2014-09-15,-1.6
2014-09-16,-0.4743
2014-09-17,2.6549
2014-09-18,-0.1989
2014-09-19,-2.3256
2014-09-22,-1.2245
2014-09-23,-0.8953
2014-09-24,1.2509000000000001
2014-09-25,-4.7358
2014-09-26,0.8646
2014-09-29,0.1429
2014-09-30,2.5678
2014-10-01,-1.1127
2014-10-02,1.4064999999999999
2014-10-03,2.4965
2014-10-06,-1.1502
2014-10-07,-1.4374
2014-10-08,2.9167
2014-10-09,-2.6316
2014-10-10,-8.5932
2014-10-13,-3.5633
2014-10-14,0.1572
2014-10-15,1.4129
2014-10-16,2.709
2014-10-17,-0.4521
2014-10-20,0.2271
2014-10-21,2.9455999999999998
2014-10-22,0.7337
2014-10-23,3.2047
2014-10-24,0.3529
2014-10-27,-1.1252
2014-10-28,2.8449999999999998
2014-10-29,5.1176
2014-10-30,1.3158
2014-10-31,0.5195
2014-11-03,0.323
2014-11-04,-0.1288
2014-11-05,-1.0961
2014-11-06,-1.3038
2014-11-07,-0.7266
2014-11-10,-2.9275
2014-11-11,0.4798
2014-11-12,-0.8868
2014-11-13,-3.7853
2014-11-14,-1.5737
2014-11-17,-1.0174
2014-11-18,7.2687
2014-11-19,-1.1636
2014-11-20,2.2853
2014-11-21,0.2708
2014-11-24,-1.6205
2014-11-25,-1.7159
2014-11-26,3.5615
2014-11-28,-0.944
2014-12-01,-1.4295
2014-12-02,1.105
2014-12-03,-0.4098
2014-12-04,-1.3032
2014-12-05,1.5288
2014-12-08,-1.7112
2014-12-09,1.8106
2014-12-10,-1.71
2014-12-11,1.6006
2014-12-12,-0.4795
2014-12-15,-0.2065
2014-12-16,0.6897
2014-12-17,1.9178
2014-12-18,1.2097
2014-12-19,0.3984
2014-12-22,3.9683
2014-12-23,-1.2723
2014-12-24,-0.0644
2014-12-26,0.0645
2014-12-29,3.6727
2014-12-30,12.1815
2014-12-31,2.3823
2015-01-02,-4.0043
2015-01-05,9.0192
2015-01-06,-7.394
2015-01-07,0.5025
2015-01-08,1.2222
2015-01-09,1.921
2015-01-12,1.077
2015-01-13,0.2131
2015-01-14,-1.7544
2015-01-15,-2.0563
2015-01-16,1.7127
2015-01-20,0.2173
2015-01-21,2.981
2015-01-22,-0.3158
2015-01-23,8.2365
2015-01-26,1.8049
2015-01-27,-0.5271
2015-01-28,-3.0347
2015-01-29,0.149
2015-01-30,-2.7778
2015-02-02,-0.6633
2015-02-03,-3.8007
2015-02-04,0.3737
2015-02-05,0.0
2015-02-06,-1.5957
2015-02-09,-0.1622
2015-02-10,8.8793
2015-02-11,1.4421
2015-02-12,1.2255
2015-02-13,-7.1671
2015-02-17,-0.8868
2015-02-18,-1.8420999999999998
2015-02-19,-0.2145
2015-02-20,-0.3224
2015-02-23,-1.0782
2015-02-24,0.545
2015-02-25,0.813
2015-02-26,0.1075
2015-02-27,0.1074
2015-03-02,6.6524
2015-03-03,-2.9175
2015-03-04,-1.5026000000000002
2015-03-05,-0.6839
2015-03-06,-1.1123
2015-03-09,-3.6958
2015-03-10,-2.9477
2015-03-11,1.2034
2015-03-12,-0.906
2015-03-13,0.7429
2015-03-16,-0.7941
2015-03-17,2.916
2015-03-18,3.8889
2015-03-19,0.2674
2015-03-20,1.7067
2015-03-23,0.0524
2015-03-24,-1.2055
2015-03-25,-3.7135
2015-03-26,0.0551
2015-03-27,1.4868000000000001
