ticker,LLIT US Equity
2010-09-10,16.6389
2010-09-13,-2.5678
2010-09-14,-9.8097
2010-09-15,-6.6558
2010-09-16,-5.3913
2010-09-17,2.2059
2010-09-20,6.1151
2010-09-21,-4.2373
2010-09-22,-3.0088
2010-09-23,-5.2943
2010-09-24,-0.383
2010-09-27,-3.2882
2010-09-28,1.2
2010-09-29,-3.1621
2010-09-30,6.9362
2010-10-01,-3.4352
2010-10-04,-0.9857
2010-10-05,-0.1971
2010-10-06,-0.005
2010-10-07,-2.7976
2010-10-08,22.428
2010-10-11,10.9244
2010-10-12,-4.5455
2010-10-13,-4.7619
2010-10-14,-7.6667
2010-10-15,9.9278
2010-10-18,0.4926
2010-10-19,0.0
2010-10-20,2.1242
2010-10-21,-6.24
2010-10-22,2.3891
2010-10-25,-6.5
2010-10-26,-0.713
2010-10-27,-3.4134
2010-10-28,7.4374
2010-10-29,-0.8651
2010-11-01,-0.0022
2010-11-02,-4.71
2010-11-03,-5.6754
2010-11-04,-3.8858
2010-11-05,13.1313
2010-11-08,-4.2857
2010-11-09,-2.6119
2010-11-10,1.9133
2010-11-11,5.0777
2010-11-12,7.3345
2010-11-15,-8.3333
2010-11-16,-10.5455
2010-11-17,16.8699
2010-11-18,-3.8261
2010-11-19,-4.8847000000000005
2010-11-22,4.185
2010-11-23,-1.0972
2010-11-24,-4.0545
2010-11-26,-1.5408
2010-11-29,4.4922
2010-11-30,-3.5514
2010-12-01,-2.7132
2010-12-02,0.1992
2010-12-03,-0.3976
2010-12-06,-4.1916
2010-12-07,2.0833
2010-12-08,-2.6531000000000002
2010-12-09,1.6771
2010-12-10,-1.0309
2010-12-13,-1.4583
2010-12-14,-2.9598
2010-12-15,5.226
2010-12-16,3.5223
2010-12-17,0.0
2010-12-20,0.8525
2010-12-21,-0.8453
2010-12-22,1.0
2010-12-23,-0.7921
2010-12-27,-0.1996
2010-12-28,-1.6
2010-12-29,4.065
2010-12-30,0.1929
2010-12-31,15.792300000000001
2011-01-03,19.5265
2011-01-04,-4.7871
2011-01-05,-4.7337
2011-01-06,-1.8634
2011-01-07,0.6329
2011-01-10,-6.4465
2011-01-11,-2.0168
2011-01-12,1.0292
2011-01-13,0.1698
2011-01-14,2.7119
2011-01-18,4.4575
2011-01-19,-4.8992
2011-01-20,-3.3223
2011-01-21,0.8591
2011-01-24,-3.2368
2011-01-25,-1.0563
2011-01-26,-1.9573
2011-01-27,-0.5445
2011-01-28,4.3796
2011-01-31,-5.4196
2011-02-01,-1.1091
2011-02-02,-2.8037
2011-02-03,3.0745
2011-02-04,0.1866
2011-02-07,0.9358
2011-02-08,5.5326
2011-02-09,-3.4965
2011-02-10,0.0
2011-02-11,-0.3284
2011-02-14,-3.1239
2011-02-15,-0.1876
2011-02-16,0.5639
2011-02-17,6.9136
2011-02-18,-3.1447
2011-02-22,-1.2297
2011-02-23,-0.763
2011-02-24,0.7965
2011-02-25,-1.1556
2011-02-28,1.1067
2011-03-01,-1.2797
2011-03-02,-1.4815
2011-03-03,-1.1466
2011-03-04,4.5826
2011-03-07,12.3636
2011-03-08,-4.0453
2011-03-09,-6.4081
2011-03-10,-3.2432
2011-03-11,4.4693
2011-03-14,8.3779
2011-03-15,-5.4276
2011-03-16,0.8696
2011-03-17,-2.931
2011-03-18,-0.7127
2011-03-21,0.1834
2011-03-22,-0.8928
2011-03-23,-3.6058
2011-03-24,-2.0561
2011-03-25,-2.3891
2011-03-28,-3.2198
2011-03-29,0.1995
2011-03-30,0.625
2011-03-31,4.7886
2011-04-01,-3.5946
2011-04-04,-4.2047
2011-04-05,-4.7619
2011-04-07,6.0842
2011-04-08,-0.6148
2011-04-11,-3.0903
2011-04-12,-6.383
2011-04-13,9.0909
2011-04-14,-1.2526
2011-04-15,-2.951
2011-04-18,-2.6087
2011-04-19,0.2232
2011-04-20,-0.8909
2011-04-21,3.191
2011-04-25,-0.9146
2011-04-26,-1.5385
2011-04-27,0.2232
2011-04-28,4.4543
2011-04-29,-0.2132
2011-05-02,3.6325
2011-05-03,9.2784
2011-05-04,-19.6203
2011-05-05,-1.1766
2011-05-06,1.5944
2011-05-09,-6.9468
2011-05-10,0.5025
2011-05-11,-4.75
2011-05-12,-10.4987
2011-05-13,-1.7595
2011-05-16,4.7761
2011-05-17,-0.5983
2011-05-18,0.3153
2011-05-19,4.5714
2011-05-20,-5.3279
2011-05-23,-1.8759000000000001
2011-05-24,10.2941
2011-05-25,-8.2667
2011-05-26,4.3986
2011-05-27,-7.5547
2011-05-31,-11.1446
2011-06-01,4.7797
2011-06-02,-2.944
2011-06-03,-1.6625
2011-06-06,-2.716
2011-06-07,-8.7108
2011-06-08,-15.2672
2011-06-09,2.2523
2011-06-10,2.2081
2011-06-13,6.8908000000000005
2011-06-14,8.0645
2011-06-15,11.6418
2011-06-16,-6.7513
2011-06-17,-7.8898
2011-06-20,-2.3299
2011-06-21,-5.5777
2011-06-22,5.4852
2011-06-23,0.0
2011-06-24,0.32
2011-06-27,3.6683
2011-06-28,-3.8462
2011-06-29,8.4
2011-06-30,-1.476
2011-07-01,6.367
2011-07-05,-15.493
2011-07-06,5.4167
2011-07-07,2.7619
2011-07-08,-0.3798
2011-07-11,-9.2664
2011-07-12,2.9787
2011-07-13,-0.8264
2011-07-14,6.6667
2011-07-15,-5.0781
2011-07-18,2.8807
2011-07-19,0.4
2011-07-20,17.0269
2011-07-21,-1.2681
2011-07-22,4.4783
2011-07-25,-6.0396
2011-07-26,-4.4608
2011-07-27,-2.5735
2011-07-28,-1.8868
2011-08-01,-5.3846
2011-08-02,-2.439
2011-08-03,5.0
2011-08-04,9.9206
2011-08-05,1.8051
2011-08-08,-2.1277
2011-08-09,-18.4783
2011-08-10,-5.7778
2011-08-11,30.1887
2011-08-12,3.5869999999999997
2011-08-15,-9.4089
2011-08-16,2.3166
2011-08-17,3.7736
2011-08-18,-15.6364
2011-08-19,3.4483
2011-08-22,7.5
2011-08-23,-8.5271
2011-08-24,-3.3898
2011-08-25,-3.5088
2011-08-26,-1.8182
2011-08-29,7.8704
2011-08-30,12.0172
2011-08-31,11.1111
2011-09-01,-8.9655
2011-09-02,-3.3002000000000002
2011-09-06,0.6757
2011-09-07,1.1623999999999999
2011-09-08,0.7692
2011-09-12,-12.2137
2011-09-13,-5.6522
2011-09-14,5.9908
2011-09-15,0.0
2011-09-16,5.6522
2011-09-19,-7.4074
2011-09-20,1.7778
2011-09-21,-0.7478
2011-09-22,-1.0064
2011-09-26,-4.0
2011-09-27,0.463
2011-09-28,1.8376000000000001
2011-09-29,-4.067
2011-09-30,-4.2453
2011-10-03,-1.9704000000000002
2011-10-04,-8.5427
2011-10-05,-4.3956
2011-10-06,-1.1099
2011-10-07,-3.5197000000000003
2011-10-10,2.4019
2011-10-11,2.3529
2011-10-12,-2.2989
2011-10-13,1.7647
2011-10-17,2.3590999999999998
2011-10-18,6.166
2011-10-19,-1.4894
2011-10-20,-3.1857
2011-10-21,-1.6801
2011-10-25,-6.8106
2011-10-28,5.3072
2011-10-31,5.7803
2011-11-02,-1.3286
2011-11-03,-3.084
2011-11-08,3.4286
2011-11-09,2.7624
2011-11-10,-0.5376
2011-11-11,-5.4054
2011-11-16,-3.7143
2011-11-17,-3.2567
2011-11-18,2.4461
2011-11-23,1.1976
2011-11-25,0.5917
2011-11-28,-1.1764999999999999
2011-11-29,14.2857
2011-11-30,-13.0208
2011-12-01,0.0
2011-12-02,-1.1976
2011-12-05,0.6061
2011-12-06,0.0
2011-12-07,1.2048
2011-12-08,-1.7856999999999998
2011-12-09,0.0
2011-12-13,0.0
2011-12-14,-6.0606
2011-12-15,-3.871
2011-12-16,-2.0134
2011-12-19,2.7397
2011-12-20,16.6667
2011-12-21,0.0
2011-12-22,0.5714
2011-12-23,-6.8182
2011-12-27,-8.5366
2011-12-28,0.0
2011-12-29,-3.3333
2011-12-30,-2.069
2012-01-03,-1.4085
2012-01-04,3.5714
2012-01-05,0.0
2012-01-06,-3.4483
2012-01-09,-5.7143
2012-01-10,2.2727
2012-01-11,8.1481
2012-01-12,9.589
2012-01-13,4.3125
2012-01-17,-7.7292
2012-01-18,-0.6494
2012-01-19,7.8431
2012-01-23,0.0
2012-01-24,-3.0303
2012-01-25,-3.125
2012-01-26,3.2258
2012-01-27,0.0078
2012-01-30,-3.1326
2012-01-31,0.0
2012-02-01,7.7419
2012-02-02,8.9746
2012-02-03,0.0069
2012-02-06,-3.8462
2012-02-07,1.7143000000000002
2012-02-08,7.9775
2012-02-09,-3.7461
2012-02-13,20.0
2012-02-14,-11.2556
2012-02-15,-1.0152
2012-02-16,4.6087
2012-02-17,-1.8963999999999999
2012-02-21,5.9305
2012-02-22,-3.3019
2012-02-23,13.2683
2012-02-24,15.8484
2012-02-27,2.2305
2012-02-28,-6.1818
2012-02-29,4.6512
2012-03-01,-3.3333
2012-03-02,3.4483
2012-03-05,-1.8519
2012-03-06,-10.566
2012-03-07,3.7975
2012-03-08,0.0
2012-03-09,19.5122
2012-03-12,11.2202
2012-03-13,-3.3602
2012-03-14,-1.2144
2012-03-15,0.2683
2012-03-16,4.7883
2012-03-19,0.0076
2012-03-20,-5.4914
2012-03-21,-3.5484
2012-03-22,-5.0167
2012-03-23,-1.4085
2012-03-26,-10.0
2012-03-27,-2.7778
2012-03-28,-8.1633
2012-03-29,3.9943999999999997
2012-03-30,0.0053
2012-04-02,2.5641
2012-04-04,-4.1667
2012-04-05,7.6087
2012-04-09,-6.2677
2012-04-10,1.2986
2012-04-11,-0.8511
2012-04-12,3.0043
2012-04-13,-7.0833
2012-04-16,1.4266
2012-04-17,2.3073
2012-04-18,-0.1783
2012-04-19,-4.7568
2012-04-20,1.3636
2012-04-23,37.2197
2012-04-24,-14.3791
2012-04-25,7.6336
2012-04-26,-4.6099
2012-04-27,3.3457
2012-04-30,-1.0791
2012-05-01,-1.4545
2012-05-02,-1.107
2012-05-03,-5.5969999999999995
2012-05-04,5.5336
2012-05-07,-8.6142
2012-05-08,2.459
2012-05-09,0.0
2012-05-10,-2.8
2012-05-11,-6.1728
2012-05-14,-3.0702
2012-05-15,-4.5249
2012-05-16,-7.109
2012-05-17,-8.1633
2012-05-18,2.7778
2012-05-21,-10.4054
2012-05-22,5.9729
2012-05-23,-0.3629
2012-05-24,13.1348
2012-05-25,6.5657
2012-05-29,0.4739
2012-05-30,6.6038
2012-05-31,-16.3717
2012-06-01,9.5238
2012-06-04,-9.1787
2012-06-05,-7.4468
2012-06-06,-1.1494
2012-06-07,8.7209
2012-06-12,-7.4866
2012-06-13,6.9364
2012-06-14,8.3682
2012-06-15,3.7504
2012-06-18,-8.6298
2012-06-19,7.3402
2012-06-20,-8.3333
2012-06-21,0.9626
2012-06-22,-2.0127
2012-06-25,-1.2973
2012-06-26,-1.4239
2012-06-27,0.0
2012-06-28,-1.6667
2012-06-29,-6.2147
2012-07-03,-1.7997
2012-07-05,6.1268
2012-07-06,-4.6243
2012-07-09,4.8485
2012-07-10,-4.6171
2012-07-12,-1.2196
2012-07-13,1.227
2012-07-16,6.0606
2012-07-18,-8.0
2012-07-19,-1.7508
2012-07-23,-2.0111
2012-07-24,15.4839
2012-07-26,0.0
2012-07-27,-12.8492
2012-07-30,5.7692
2012-07-31,5.4545
2012-08-01,-10.3448
2012-08-02,4.1026
2012-08-03,-3.9101
2012-08-06,20.4742
2012-08-07,-1.0638
2012-08-08,-10.2151
2012-08-09,10.7784
2012-08-10,-2.7027
2012-08-13,2.7778
2012-08-14,-9.1892
2012-08-15,-2.9687
2012-08-16,-2.4615
2012-08-17,8.1761
2012-08-20,-8.0814
2012-08-21,-1.9607999999999999
2012-08-22,3.504
2012-08-23,7.8344000000000005
2012-08-27,2.2074
2012-08-31,-6.6841
2012-09-04,-5.4545
2012-09-05,9.6154
2012-09-06,-6.4327
2012-09-07,8.125
2012-09-10,-7.5145
2012-09-11,13.125
2012-09-12,3.8674
2012-09-13,1.4894
2012-09-14,-6.1845
2012-09-17,2.1892
2012-09-18,-3.7824
2012-09-19,2.1804
2012-09-20,-14.3671
2012-09-21,59.0909
2012-09-24,-21.2245
2012-09-25,-1.0363
2012-09-26,-3.1414
2012-09-27,-9.1892
2012-09-28,15.4762
2012-10-01,-2.0619
2012-10-02,-2.1053
2012-10-03,-2.6882
2012-10-04,4.9724
2012-10-05,3.1579
2012-10-08,2.0408
2012-10-09,-2.5
2012-10-10,5.641
2012-10-11,2.4272
2012-10-12,10.9005
2012-10-15,-11.538499999999999
2012-10-16,5.314
2012-10-17,5.5046
2012-10-18,-1.7391
2012-10-19,0.0
2012-10-22,-20.354
2012-10-23,-8.8889
2012-10-24,-4.2683
2012-10-25,5.0955
2012-10-26,0.6061
2012-10-31,2.4096
2012-11-01,0.0
2012-11-02,1.1764999999999999
2012-11-05,0.5814
2012-11-06,2.6372999999999998
2012-11-07,-4.8222000000000005
2012-11-08,0.0
2012-11-09,1.0873
2012-11-12,8.29
2012-11-13,-7.027
2012-11-14,0.5814
2012-11-15,1.7341
2012-11-16,3.9773
2012-11-19,1.0929
2012-11-20,0.0
2012-11-21,-1.6216
2012-11-23,-1.0989
2012-11-26,0.0
2012-11-27,-2.2222
2012-11-28,0.5682
2012-11-29,1.6879
2012-11-30,1.1181
2012-12-03,0.0
2012-12-04,-0.5495
2012-12-05,1.105
2012-12-06,2.1311
2012-12-07,-0.535
2012-12-10,-1.56
2012-12-11,-2.1858
2012-12-12,3.352
2012-12-13,-2.7027
2012-12-14,-1.1042
2012-12-17,-0.007
2012-12-18,-3.3708
2012-12-19,1.7442
2012-12-20,0.0
2012-12-21,0.0071
2012-12-24,2.8498
2012-12-26,0.5556
2012-12-27,-0.5525
2012-12-28,6.6667
2012-12-31,0.5208
2013-01-02,1.0363
2013-01-03,-2.0513
2013-01-04,-0.1309
2013-01-07,0.1311
2013-01-08,5.7592
2013-01-09,-1.9802
2013-01-10,-4.5391
2013-01-11,2.6321
2013-01-14,-2.0555
2013-01-15,0.0
2013-01-16,0.0
2013-01-17,0.0
2013-01-18,0.0
2013-01-22,0.5329
2013-01-23,-0.5301
2013-01-24,-2.6316
2013-01-25,1.0811
2013-01-28,-0.5348
2013-01-29,3.7634
2013-01-30,-1.5479
2013-01-31,3.1511
2013-02-01,-0.5102
2013-02-04,1.5288
2013-02-05,-5.5466
2013-02-06,0.0
2013-02-07,-0.5348
2013-02-08,-0.5376
2013-02-11,1.0878
2013-02-12,4.8058
2013-02-13,0.0
2013-02-14,-3.0612
2013-02-15,0.0
2013-02-19,-1.5789
2013-02-20,-0.5348
2013-02-21,0.5376
2013-02-22,0.5348
2013-02-25,-1.0638
2013-02-26,-0.5376
2013-02-27,0.0
2013-02-28,0.5405
2013-03-01,2.1505
2013-03-04,0.0
2013-03-05,4.7303
2013-03-06,-5.0192
2013-03-07,4.7619
2013-03-08,-2.0202
2013-03-11,-0.5155
2013-03-12,3.1088
2013-03-13,-2.0101
2013-03-14,0.5128
2013-03-15,-5.102
2013-03-18,3.2258
2013-03-19,-3.125
2013-03-20,0.0
2013-03-22,-0.5376
2013-03-25,2.7027
2013-03-26,-2.1053
2013-03-27,2.1505
2013-03-28,3.6842
2013-04-01,0.0
2013-04-02,-2.0209
2013-04-03,-1.564
2013-04-04,0.5329
2013-04-05,-0.5301
2013-04-08,2.6316
2013-04-09,0.0
2013-04-10,1.5385
2013-04-11,-2.5253
2013-04-12,-1.0363
2013-04-15,-2.0942
2013-04-17,-1.0628
2013-04-18,3.2363
2013-04-19,-0.517
2013-04-22,-0.0066
2013-04-23,0.0066
2013-04-24,2.0097
2013-04-25,-1.9766
2013-04-26,0.0
2013-04-29,0.0526
2013-04-30,-0.0526
2013-05-01,0.0
2013-05-02,0.5263
2013-05-03,-0.5236
2013-05-06,-2.6316
2013-05-07,2.7027
2013-05-08,1.4474
2013-05-09,-1.4267
2013-05-10,0.0
2013-05-13,-0.5263
2013-05-14,1.0582
2013-05-15,-0.0524
2013-05-16,0.036
2013-05-17,0.5335
2013-05-20,-1.0352
2013-05-21,0.5263
2013-05-22,-0.5236
2013-05-23,0.0
2013-05-24,1.0461
2013-05-28,-0.5078
2013-05-29,1.564
2013-05-30,0.5155
2013-05-31,1.5385
2013-06-03,-0.5051
2013-06-04,6.0914
2013-06-05,-5.2632
2013-06-06,-1.0101
2013-06-07,0.5102
2013-06-10,2.5381
2013-06-11,-0.9901
2013-06-12,0.0
2013-06-13,2.5
2013-06-14,6.3415
2013-06-17,2.7523
2013-06-18,-1.3336999999999999
2013-06-19,-4.0722
2013-06-20,-7.081
2013-06-21,3.7563
2013-06-24,-8.0235
2013-06-25,6.9149
2013-06-26,8.457699999999999
2013-06-27,-5.9633
2013-06-28,2.439
2013-07-01,0.0
2013-07-02,-1.4285999999999999
2013-07-03,3.6231999999999998
2013-07-05,-1.6317
2013-07-08,-3.3175
2013-07-09,3.4314
2013-07-10,-5.6872
2013-07-11,6.5327
2013-07-12,-6.6038
2013-07-15,1.0101
2013-07-16,-1.5
2013-07-17,2.5381
2013-07-18,0.495
2013-07-19,-0.9852
2013-07-22,-0.4975
2013-07-23,2.5
2013-07-24,-0.9756
2013-07-26,3.9409
2013-07-29,-6.1611
2013-07-30,2.0265
2013-07-31,1.4727000000000001
2013-08-01,-2.9209
2013-08-02,0.5025
2013-08-05,-1.5
2013-08-06,-1.5228000000000002
2013-08-07,-2.0619
2013-08-08,3.1513
2013-08-09,-3.055
2013-08-12,0.0
2013-08-13,-0.0066
2013-08-14,-2.941
2013-08-15,12.7915
2013-08-16,0.9676
2013-08-19,-8.5714
2013-08-20,3.3854
2013-08-22,5.7935
2013-08-23,1.4285999999999999
2013-08-26,6.1033
2013-08-27,-14.1593
2013-08-28,3.6082
2013-08-29,0.0
2013-08-30,-3.9739
2013-09-03,-1.5608
2013-09-04,-2.625
2013-09-05,3.2363
2013-09-06,2.0942
2013-09-09,3.5897
2013-09-10,-5.4455
2013-09-11,2.6178
2013-09-12,0.0
2013-09-13,1.5306
2013-09-16,-1.005
2013-09-17,1.5228000000000002
2013-09-18,-0.5
2013-09-19,2.0101
2013-09-20,-2.4631
2013-09-23,3.5354
2013-09-24,0.0
2013-09-25,-0.4878
2013-09-26,-0.4902
2013-09-27,-0.4926
2013-09-30,6.9307
2013-10-01,1.6435
2013-10-02,-0.706
2013-10-03,-0.9174
2013-10-04,6.3513
2013-10-07,0.1224
2013-10-08,-0.8696
2013-10-09,1.6583999999999999
2013-10-10,0.0944
2013-10-11,2.1983
2013-10-14,-0.4639
2013-10-15,0.0
2013-10-16,39.4068
2013-10-17,-5.7751
2013-10-18,-3.871
2013-10-21,12.4161
2013-10-22,-3.2836
2013-10-23,-7.0988
2013-10-24,5.6478
2013-10-25,-0.9434
2013-10-28,1.5873
2013-10-29,-2.1875
2013-10-30,3.5144
2013-10-31,-1.2346
2013-11-01,1.25
2013-11-04,23.1481
2013-11-05,-5.2632
2013-11-06,0.7937
2013-11-07,6.2992
2013-11-08,-12.0988
2013-11-11,6.4607
2013-11-12,2.6385
2013-11-13,-2.8278
2013-11-14,-3.7037
2013-11-15,-0.5495
2013-11-18,5.2486
2013-11-19,-2.3622
2013-11-20,0.2688
2013-11-21,1.8767
2013-11-22,1.3158
2013-11-25,0.0
2013-11-26,-2.3377
2013-11-27,-0.266
2013-11-29,-1.3333
2013-12-02,1.3514
2013-12-03,-1.3333
2013-12-04,4.5946
2013-12-05,14.4703
2013-12-06,-7.4492
2013-12-09,-3.6585
2013-12-10,0.2532
2013-12-11,-4.798
2013-12-12,0.5305
2013-12-13,0.2639
2013-12-16,-1.5789
2013-12-17,0.5348
2013-12-18,2.3936
2013-12-19,-3.8961
2013-12-20,4.3243
2013-12-23,-2.5907
2013-12-24,-1.5957
2013-12-26,1.6216
2013-12-27,1.5957
2013-12-30,2.356
2013-12-31,-0.7673
2014-01-02,-0.2577
2014-01-03,8.0103
2014-01-06,2.8708
2014-01-07,0.9302
2014-01-08,2.5346
2014-01-09,1.573
2014-01-10,-1.1062
2014-01-13,2.6846
2014-01-14,1.3072
2014-01-15,-0.2151
2014-01-16,11.6352
2014-01-17,-2.8933999999999997
2014-01-21,-2.9821
2014-01-22,6.3525
2014-01-23,-0.578
2014-01-24,-2.907
2014-01-27,1.7964
2014-01-28,4.5098
2014-01-29,2.8143000000000002
2014-01-30,5.4745
2014-01-31,0.173
2014-02-03,-3.4542
2014-02-04,3.3989
2014-02-05,1.2111
2014-02-06,9.4017
2014-02-07,0.7813
2014-02-10,14.2636
2014-02-11,30.2578
2014-02-12,14.6875
2014-02-13,-16.9846
2014-02-14,-5.6893
2014-02-18,2.4362
2014-02-19,34.6546
2014-02-20,0.5046
2014-02-21,-14.728
2014-02-24,4.7105
2014-02-25,-7.0291
2014-02-26,-4.7379
2014-02-27,1.5873
2014-02-28,-2.7083
2014-03-03,1.6059999999999999
2014-03-04,7.9031
2014-03-05,2.6367000000000003
2014-03-06,6.3749
2014-03-07,-7.5134
2014-03-10,-3.1915
2014-03-11,-6.0939
2014-03-12,-3.5106
2014-03-13,-5.6229
2014-03-14,0.1168
2014-03-17,9.2182
2014-03-18,-0.7479
2014-03-19,-2.4758
2014-03-20,-0.7726
2014-03-21,-2.7809
2014-03-24,-2.2883
2014-03-25,-3.2787
2014-03-26,-5.6901
2014-03-27,-10.9114
2014-03-28,1.2968
2014-03-31,-0.4267
2014-04-01,9.5714
2014-04-02,5.2151
2014-04-03,-3.7175000000000002
2014-04-04,-8.6229
2014-04-07,-0.2817
2014-04-08,1.2711999999999999
2014-04-09,0.9763
2014-04-10,-5.2486
2014-04-11,-4.8105
2014-04-14,3.3691
2014-04-15,-8.592600000000001
2014-04-16,6.8071
2014-04-17,-3.3384
2014-04-21,1.7111
2014-04-22,-3.0715
2014-04-23,1.5924
2014-04-24,-4.0752
2014-04-25,-4.4118
2014-04-28,-2.2222
2014-04-29,-2.2727
2014-04-30,3.7567
2014-05-01,-2.7586
2014-05-02,-0.7092
2014-05-05,-0.8929
2014-05-06,-0.7207
2014-05-07,-4.3557
2014-05-08,-2.0873
2014-05-09,0.969
2014-05-12,-8.2534
2014-05-13,4.1841
2014-05-14,-3.012
2014-05-15,-1.6562999999999999
2014-05-16,1.4737
2014-05-19,10.3734
2014-05-20,-1.3158
2014-05-21,4.1905
2014-05-22,6.0329
2014-05-23,15.0
2014-05-27,-2.8486000000000002
2014-05-28,-6.9444
2014-05-29,1.99
2014-05-30,-5.6911000000000005
2014-06-02,-5.3448
2014-06-03,-2.9144
2014-06-04,5.0657
2014-06-05,16.9643
2014-06-06,-3.3588
2014-06-09,0.316
2014-06-10,-3.3071
2014-06-11,0.9772
2014-06-12,-1.7742
2014-06-13,-0.1642
2014-06-16,7.5658
2014-06-17,-4.893
2014-06-18,-2.09
2014-06-19,0.1642
2014-06-20,-1.1475
2014-06-23,-0.8292
2014-06-24,-6.689
2014-06-25,4.9586
2014-06-26,-2.3339
2014-06-27,-1.049
2014-06-30,-1.9435
2014-07-01,-4.6847
2014-07-02,4.3478
2014-07-03,-2.8986
2014-07-07,3.1716
2014-07-08,-1.2658
2014-07-09,-1.0989
2014-07-10,-3.7037
2014-07-11,1.7308
2014-07-14,2.2684
2014-07-15,-3.8817
2014-07-16,-1.3462
2014-07-17,0.5848
2014-07-18,-0.969
2014-07-21,-0.5871
2014-07-22,1.3780000000000001
2014-07-23,4.0777
2014-07-24,-1.306
2014-07-25,0.5671
2014-07-28,-3.3835
2014-07-29,1.1673
2014-07-30,0.7692
2014-07-31,-1.5267
2014-08-01,-1.3566
2014-08-04,2.3576
2014-08-05,-2.1113
2014-08-06,4.1176
2014-08-07,1.5066000000000002
2014-08-08,1.2987
2014-08-11,4.0293
2014-08-12,-1.9365999999999999
2014-08-13,0.5386
2014-08-14,-5.7143
2014-08-15,1.1364
2014-08-18,1.4981
2014-08-19,-1.476
2014-08-20,-0.5618
2014-08-21,3.0132
2014-08-22,11.1517
2014-08-25,-5.0987
2014-08-26,0.8666
2014-08-27,-1.5464
2014-08-28,3.8394
2014-08-29,1.5126
2014-09-02,-7.2848
2014-09-03,-2.3214
2014-09-04,2.011
2014-09-05,-1.2545
2014-09-08,-0.726
2014-09-09,1.6453
2014-09-10,-1.4388
2014-09-11,-2.005
2014-09-12,-4.2853
2014-09-15,-6.4202
2014-09-16,0.2079
2014-09-17,-2.2822
2014-09-18,4.8832
2014-09-19,1.417
2014-09-22,-2.3952
2014-09-23,3.681
2014-09-24,-0.3945
2014-09-25,-1.3860999999999999
2014-09-26,-0.8032
2014-09-29,1.417
2014-09-30,0.1996
2014-10-01,-3.3865
2014-10-02,3.5052
2014-10-03,-0.5976
2014-10-06,-2.8056
2014-10-07,-0.4124
2014-10-08,-2.0704
2014-10-09,-0.6342
2014-10-10,-5.7447
2014-10-13,-0.4515
2014-10-14,1.5873
2014-10-15,0.6696
2014-10-16,1.1086
2014-10-17,-0.6579
2014-10-20,3.0905
2014-10-21,4.4968
2014-10-22,-0.4098
2014-10-23,-0.4115
2014-10-24,-0.2066
2014-10-27,-2.6915
2014-10-28,-0.2128
2014-10-29,-0.4264
2014-10-30,0.8565
2014-10-31,-3.8217
2014-11-03,6.181
2014-11-04,-2.079
2014-11-05,-0.2123
