ticker,PHOT US Equity
2011-04-04,55.3846
2011-04-07,-40.5941
2011-04-08,45.0
2011-04-11,-13.7931
2011-04-12,-22.6667
2011-04-13,46.5517
2011-04-14,-20.0
2011-04-18,-19.1176
2011-04-19,-1.8182
2011-04-20,0.0
2011-04-25,0.0
2011-04-26,-4.0741
2011-04-27,-3.4749
2011-04-28,-10.0
2011-04-29,15.5556
2011-05-02,5.7692
2011-05-10,-23.6364
2011-05-11,0.0
2011-05-12,-45.2381
2011-05-13,82.6087
2011-05-16,-11.9048
2011-05-17,0.0
2011-05-18,-18.9189
2011-05-19,-16.6667
2011-05-23,4.0
2011-05-24,53.8462
2011-05-25,27.5
2011-05-27,0.0
2011-05-31,-3.9215999999999998
2011-06-01,-2.0408
2011-06-02,-8.3333
2011-06-03,2.2727
2011-06-09,-11.1111
2011-06-15,-2.5
2011-06-16,-61.5385
2011-06-17,100.0
2011-06-21,-36.6667
2011-06-22,157.8947
2011-06-23,-4.0816
2011-06-24,2.1277
2011-06-27,2.0833
2011-06-28,69.3878
2011-06-29,-9.6386
2011-06-30,-17.3333
2011-07-06,-50.0
2011-07-08,103.2258
2011-07-11,-14.2857
2011-07-12,-25.9259
2011-07-13,22.5
2011-07-14,6.1224
2011-07-15,5.7692
2011-07-18,36.3636
2011-07-19,-5.3333
2011-07-21,-12.6761
2011-07-26,-16.129
2011-07-27,-3.8462
2011-07-28,0.0
2011-07-29,-8.0
2011-08-02,8.6957
2011-08-03,-14.0
2011-08-04,-9.3023
2011-08-05,20.5128
2011-08-08,0.0
2011-08-09,6.383
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,0.0
2011-08-15,-8.0
2011-08-16,-4.3478
2011-08-18,0.0
2011-08-23,-2.2727
2011-08-24,0.0
2011-08-25,-11.6279
2011-08-26,0.0
2011-08-30,-5.2632
2011-08-31,-52.7778
2011-09-01,100.0
2011-09-02,-32.3897
2011-09-06,-26.0468
2011-09-07,64.7059
2011-09-08,-14.2857
2011-09-12,-4.1667
2011-09-13,-43.4783
2011-09-14,0.0
2011-09-15,126.9231
2011-09-16,-49.1525
2011-09-19,72.6667
2011-09-21,-26.6409
2011-09-22,-31.5789
2011-09-23,30.7692
2011-09-26,-23.5294
2011-09-27,0.0
2011-09-28,15.3846
2011-09-29,20.0
2011-09-30,-16.6667
2011-10-04,33.25
2011-10-05,-19.95
2011-10-06,-18.8672
2011-10-07,15.455
2011-10-10,0.0
2011-10-12,-46.6222
2011-10-13,125.0
2011-10-14,-16.6667
2011-10-19,-10.0
2011-10-20,-11.1111
2011-10-21,0.0
2011-10-31,0.0
2011-11-03,-8.3333
2011-11-07,0.0
2011-11-15,-9.0909
2011-11-21,80.0
2011-11-22,-5.5556
2011-11-23,0.0
2011-11-29,0.0
2011-12-01,-17.647100000000002
2011-12-08,0.0
2011-12-12,0.0
2011-12-16,0.0
2011-12-19,-62.8571
2011-12-21,34.6154
2011-12-22,-14.2857
2011-12-29,150.0
2012-01-03,-13.3333
2012-01-13,0.0
2012-01-17,0.0
2012-01-24,0.0
2012-01-30,-60.0
2012-01-31,53.8462
2012-02-03,62.5
2012-02-21,0.0
2012-02-28,-61.5385
2012-02-29,160.0
2012-03-01,0.0
2012-03-05,0.0
2012-03-08,-23.8462
2012-03-09,6.0606
2012-03-12,4.7619
2012-03-13,9.0909
2012-03-14,-16.6667
2012-03-16,30.0
2012-03-19,-53.8462
2012-03-20,50.0
2012-03-21,22.2222
2012-03-22,-9.0909
2012-03-23,0.0
2012-03-26,10.0
2012-03-27,-27.2727
2012-03-28,25.0
2012-03-29,-10.0
2012-03-30,0.0
2012-04-02,22.2222
2012-04-03,-18.1818
2012-04-04,-5.5556
2012-04-09,0.0
2012-04-11,-5.8824
2012-04-13,0.0
2012-04-16,0.0
2012-04-17,-1.25
2012-04-18,-24.0506
2012-04-19,0.0
2012-04-23,0.0
2012-04-24,0.0
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,16.6667
2012-04-30,-21.4286
2012-05-01,0.0
2012-05-02,0.0
2012-05-04,9.0909
2012-05-08,-50.0
2012-05-09,83.3333
2012-05-10,-0.3409
2012-05-11,-9.008
2012-05-17,-19.7995
2012-05-18,-25.0
2012-05-22,66.25
2012-05-23,-9.7744
2012-05-24,77.7778
2012-05-25,25.0
2012-05-29,-39.0
2012-05-30,0.0
2012-05-31,-26.2295
2012-06-01,-11.1111
2012-06-04,6.25
2012-06-05,29.4118
2012-06-06,-9.3182
2012-06-07,-9.7744
2012-06-08,0.0
2012-06-11,0.0
2012-06-12,-6.6667
2012-06-14,-10.7143
2012-06-15,-1.3333
2012-06-18,-0.3378
2012-06-20,-7.7966
2012-06-21,208.8235
2012-06-22,0.0
2012-06-25,-52.381
2012-06-26,15.75
2012-06-27,-13.6069
2012-06-28,34.0
2012-06-29,-25.3731
2012-07-02,-20.0
2012-07-03,0.0
2012-07-05,0.0
2012-07-06,-0.4687
2012-07-09,-7.3783
2012-07-10,-7.7966
2012-07-11,0.0
2012-07-12,0.0
2012-07-13,-2.9412000000000003
2012-07-16,20.6439
2012-07-17,-0.7849
2012-07-18,-1.2658
2012-07-19,-2.5641
2012-07-20,-1.3158
2012-07-23,1.3333
2012-07-24,-21.0526
2012-07-26,-3.3333
2012-07-27,-0.431
2012-07-30,-13.4199
2012-07-31,-0.5
2012-08-01,-19.598
2012-08-02,22.5
2012-08-03,-2.0408
2012-08-06,-4.1667
2012-08-07,0.0
2012-08-08,-43.4783
2012-08-09,50.0
2012-08-10,-13.461500000000001
2012-08-13,48.1481
2012-08-14,4.0
2012-08-15,11.538499999999999
2012-08-16,3.4483
2012-08-17,-0.4167
2012-08-20,-12.9707
2012-08-21,7.2115
2012-08-22,-21.0762
2012-08-23,-9.0909
2012-08-27,-10.0
2012-08-28,0.0
2012-08-30,0.0
2012-08-31,-2.7778
2012-09-04,-0.7143
2012-09-05,-5.7554
2012-09-06,3.8167999999999997
2012-09-07,-2.9412000000000003
2012-09-10,-9.0909
2012-09-11,-12.5
2012-09-12,63.8095
2012-09-13,-20.9302
2012-09-14,-11.7647
2012-09-17,-16.6667
2012-09-18,-4.0
2012-09-19,11.4583
2012-09-20,-20.5607
2012-09-21,31.7647
2012-09-24,-21.4286
2012-09-25,17.0455
2012-09-26,-6.7961
2012-09-27,6.7708
2012-09-28,-6.3415
2012-10-01,0.0
2012-10-02,-8.3333
2012-10-03,15.3409
2012-10-04,-13.3005
2012-10-05,6.25
2012-10-08,-5.8824
2012-10-09,1.1364
2012-10-10,-10.1124
2012-10-11,38.75
2012-10-12,29.7297
2012-10-15,4.8611
2012-10-16,48.3444
2012-10-17,7.1429
2012-10-18,20.0
2012-10-19,-8.8542
2012-10-22,20.381
2012-10-23,12.6582
2012-10-24,0.0
2012-10-25,-14.6067
2012-10-26,5.2632
2012-10-31,0.0
2012-11-01,0.0
2012-11-02,0.0
2012-11-05,-7.5
2012-11-06,-2.7027
2012-11-07,6.4236
2012-11-08,-8.646
2012-11-09,1.7856999999999998
2012-11-12,3.5088
2012-11-13,-7.7966
2012-11-14,0.0
2012-11-15,50.0
2012-11-16,23.5294
2012-11-19,-9.5238
2012-11-20,-12.2807
2012-11-21,-17.0
2012-11-23,18.0723
2012-11-26,-10.2041
2012-11-27,-2.2727
2012-11-28,-2.3256
2012-11-29,-4.4643
2012-11-30,-0.3115
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,-0.3125
2012-12-06,11.598700000000001
2012-12-07,-1.1236
2012-12-10,1.8466
2012-12-11,-4.0446
2012-12-12,-4.6512
2012-12-13,-2.439
2012-12-14,-3.75
2012-12-17,2.5974
2012-12-18,-9.8101
2012-12-19,8.9474
2012-12-20,-4.6699
2012-12-21,-2.7027
2012-12-24,-2.7778
2012-12-26,2.8571
2012-12-27,4.1667
2012-12-28,1.3333
2012-12-31,-2.6316
2013-01-02,5.4054
2013-01-03,4.6474
2013-01-04,2.6034
2013-01-07,0.0
2013-01-08,-4.4776
2013-01-09,5.0
2013-01-10,0.0
2013-01-11,-4.7619
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,0.9375
2013-01-17,1.548
2013-01-18,-4.878
2013-01-22,2.5641
2013-01-23,-5.0
2013-01-24,-2.6316
2013-01-25,0.0
2013-01-28,2.7027
2013-01-29,3.9474
2013-01-30,-2.5316
2013-01-31,23.3766
2013-02-01,33.4211
2013-02-04,42.2091
2013-02-05,-4.577
2013-02-06,-13.3721
2013-02-07,-0.6711
2013-02-08,4.0541
2013-02-11,-5.1948
2013-02-12,23.1164
2013-02-13,5.7024
2013-02-14,-1.7763
2013-02-15,-6.7649
2013-02-19,-10.5603
2013-02-20,-5.5422
2013-02-21,-18.3673
2013-02-22,11.6667
2013-02-25,0.0
2013-02-26,3.7313
2013-02-27,0.1799
2013-02-28,7.0018
2013-03-01,-3.104
2013-03-04,-4.5887
2013-03-05,-6.3521
2013-03-06,-3.1008
2013-03-07,-4.0
2013-03-08,-3.3333
2013-03-11,-3.4483
2013-03-12,7.1429
2013-03-13,3.3333
2013-03-14,-3.2258
2013-03-15,-0.8333
2013-03-18,-4.2017
2013-03-19,-12.0614
2013-03-20,4.4888
2013-03-21,-4.5346
2013-03-22,2.75
2013-03-25,-0.7299
2013-03-26,-1.5931
2013-03-27,-8.3437
2013-03-28,-2.5815
2013-04-01,1.5342
2013-04-02,29.6703
2013-04-03,-8.4746
2013-04-04,5.5556
2013-04-05,-6.6886
2013-04-08,-8.4606
2013-04-09,-1.4121000000000001
2013-04-10,7.9427
2013-04-11,-3.4981999999999998
2013-04-12,4.0
2013-04-15,-4.4471
2013-04-16,-3.6478
2013-04-17,-6.0052
2013-04-18,-2.2222
2013-04-19,-5.6818
2013-04-22,-0.9036
2013-04-23,-0.304
2013-04-24,4.878
2013-04-25,-2.3256
2013-04-26,2.3810000000000002
2013-04-29,6.9767
2013-04-30,-4.3478
2013-05-01,4.9716000000000005
2013-05-02,-2.5709999999999997
2013-05-03,1.9444
2013-05-06,-4.0872
2013-05-07,0.0
2013-05-08,-2.2727
2013-05-09,-2.6163
2013-05-10,1.791
2013-05-13,-0.7331
2013-05-14,-0.7386
2013-05-15,23.5119
2013-05-16,-3.9759
2013-05-17,0.1255
2013-05-20,-2.7569
2013-05-21,-11.3402
2013-05-22,1.1628
2013-05-23,-2.7298999999999998
2013-05-24,-2.6588000000000003
2013-05-28,0.7587
2013-05-29,0.9036
2013-05-30,4.7761
2013-05-31,0.0
2013-06-03,0.0
2013-06-04,-3.1339
2013-06-05,1.1764999999999999
2013-06-06,0.0
2013-06-07,0.0
2013-06-10,4.6512
2013-06-11,1.1111
2013-06-12,18.2692
2013-06-13,-5.4588
2013-06-14,-7.6167
2013-06-17,0.266
2013-06-18,1.8568
2013-06-19,-2.0833
2013-06-20,-4.5213
2013-06-21,-0.8357
2013-06-24,-2.2472
2013-06-25,1.1494
2013-06-26,0.2841
2013-06-27,4.2493
2013-06-28,2.1739
2013-07-01,-2.1277
2013-07-02,-1.7663
2013-07-03,-1.9364
2013-07-05,1.5514999999999999
2013-07-08,1.1111
2013-07-09,-2.1978
2013-07-10,-3.3708
2013-07-11,-2.3256
2013-07-12,0.0
2013-07-15,-4.7619
2013-07-16,0.0
2013-07-17,1.25
2013-07-18,-4.0123
2013-07-19,2.8939
2013-07-22,-2.5
2013-07-23,2.8846
2013-07-24,-0.3115
2013-07-25,0.0
2013-07-26,-0.9375
2013-07-29,-5.3628
2013-07-30,-4.0
2013-07-31,-0.5208
2013-08-01,-3.6649000000000003
2013-08-02,-5.7971
2013-08-05,-0.9615
2013-08-06,-5.2427
2013-08-07,1.6393
2013-08-08,-1.6129
2013-08-09,14.7541
2013-08-12,17.1429
2013-08-13,-2.439
2013-08-14,-5.7813
2013-08-15,-4.4776
2013-08-16,-1.3889
2013-08-19,-4.2254
2013-08-20,-5.8824
2013-08-21,-3.125
2013-08-22,-3.2258
2013-08-23,4.375
2013-08-26,0.5988
2013-08-27,-1.5873
2013-08-28,15.7258
2013-08-29,11.8467
2013-08-30,-0.6231
2013-09-03,-5.9561
2013-09-04,-6.3333
2013-09-05,-3.2028
2013-09-06,-5.3309
2013-09-09,5.6311
2013-09-10,2.9412000000000003
2013-09-11,5.7143
2013-09-12,2.7027
2013-09-13,20.2303
2013-09-16,20.383
2013-09-17,-11.818200000000001
2013-09-18,2.3196
2013-09-19,-4.2821
2013-09-20,-6.9737
2013-09-23,2.9703
2013-09-24,12.0879
2013-09-25,3.9215999999999998
2013-09-26,-8.4906
2013-09-27,10.3093
2013-09-30,17.757
2013-10-01,-2.9762
2013-10-02,-8.3845
2013-10-03,-3.5714
2013-10-04,9.2593
2013-10-07,-1.4830999999999999
2013-10-08,6.3441
2013-10-09,-4.5501000000000005
2013-10-10,6.7797
2013-10-11,-0.1984
2013-10-14,-2.4851
2013-10-15,-2.3445
2013-10-16,-0.3132
2013-10-17,12.2513
2013-10-18,-1.306
2013-10-21,8.8847
2013-10-22,17.6215
2013-10-23,1.107
2013-10-24,7.4453
2013-10-25,-8.6957
2013-10-28,-2.6042
2013-10-29,5.1184
2013-10-30,-0.436
2013-10-31,-1.8978000000000002
2013-11-01,1.1905000000000001
2013-11-04,10.5882
2013-11-05,0.0
2013-11-06,-4.2553
2013-11-07,-2.2222
2013-11-08,5.6818
2013-11-11,0.5376
2013-11-12,6.9519
2013-11-13,1.0
2013-11-14,-1.9802
2013-11-15,-19.1919
2013-11-18,-6.25
2013-11-19,-8.0
2013-11-20,-7.971
2013-11-21,29.1339
2013-11-22,3.5061
2013-11-25,-1.0309
2013-11-26,5.9524
2013-11-27,3.9326
2013-11-29,1.6216
2013-12-02,-8.5106
2013-12-03,2.3256
2013-12-04,1.7045
2013-12-05,-1.6760000000000002
2013-12-06,-0.5682
2013-12-09,2.8571
2013-12-10,2.2222
2013-12-11,19.5652
2013-12-12,6.0795
2013-12-13,-1.5533000000000001
2013-12-16,21.0011
2013-12-17,-6.4748
2013-12-18,-6.0577
2013-12-19,8.9048
2013-12-20,5.1222
2013-12-23,1.9222000000000001
2013-12-24,-2.4561
2013-12-26,-3.5971
2013-12-27,-0.9795
2013-12-30,7.0184
2013-12-31,6.338
2014-01-02,31.8709
2014-01-03,2.6993
2014-01-06,14.9144
2014-01-07,-0.7979
2014-01-08,50.0804
2014-01-09,-26.1165
2014-01-10,-15.2805
2014-01-13,33.5616
2014-01-14,-3.9316
2014-01-15,-8.1851
2014-01-16,-10.8527
2014-01-17,-10.9239
2014-01-21,-7.2605
2014-01-22,18.1579
2014-01-23,6.4588
2014-01-24,3.7657
2014-01-27,10.8871
2014-01-28,-6.5455
2014-01-29,5.4961
2014-01-30,3.2273
2014-01-31,11.3667
2014-02-03,10.6878
2014-02-04,12.7536
2014-02-05,0.5141
2014-02-06,-12.4041
2014-02-07,0.438
2014-02-10,-3.7791
2014-02-11,-4.8338
2014-02-12,11.0516
2014-02-13,0.0536
2014-02-14,8.5714
2014-02-18,3.6842
2014-02-19,-1.2690000000000001
2014-02-20,-4.8843
2014-02-21,-1.3514
2014-02-24,-6.0274
2014-02-25,1.1662
2014-02-26,13.7248
2014-02-27,-3.7061
2014-02-28,-3.4539
2014-03-03,-4.5486
2014-03-04,2.8021000000000003
2014-03-05,4.1667
2014-03-06,4.1333
2014-03-07,5.3777
2014-03-10,11.5431
2014-03-11,20.1525
2014-03-12,-8.4316
2014-03-13,7.9208
2014-03-14,7.8899
2014-03-17,32.1429
2014-03-18,-11.824300000000001
2014-03-19,-11.9869
2014-03-20,7.6285
2014-03-21,-10.0154
2014-03-24,-13.9234
2014-03-25,15.3798
2014-03-26,1.7241
2014-03-27,-6.1017
2014-03-28,0.9025
2014-03-31,3.6673
2014-04-01,3.9689
2014-04-02,-0.249
2014-04-03,-2.1631
2014-04-04,-3.04
2014-04-07,-8.7919
2014-04-08,1.9231
2014-04-09,-5.283
2014-04-25,-58.1673
2014-04-28,-9.5238
2014-04-29,-30.5263
2014-04-30,43.9394
2014-05-01,-5.2632
2014-05-02,5.5556
2014-05-05,-7.8947
2014-05-06,-8.5714
2014-05-07,0.0
2014-05-08,-16.25
2014-05-09,-17.9104
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,0.1136
2014-05-15,2.6107
2014-05-16,-15.9292
2014-05-19,-15.7895
2014-05-20,-12.3437
2014-05-21,-7.3084
2014-05-22,0.0
2014-05-23,38.4615
2014-05-27,38.8889
2014-05-28,40.0
2014-05-29,-20.0
2014-05-30,0.0
2014-06-02,7.1429
2014-06-03,3.3333
2014-06-04,-19.3548
2014-06-05,-4.0
2014-06-06,-12.5
2014-06-09,4.7619
2014-06-10,0.0
2014-06-11,-9.0909
2014-06-12,20.0
2014-06-13,-8.3333
2014-06-16,0.0
2014-06-17,0.9091
2014-06-18,8.1081
2014-06-19,-0.8333
2014-06-20,-0.8403
2014-06-23,-5.0847
2014-06-24,7.1429
2014-06-25,-8.3333
2014-06-26,-9.0909
2014-06-27,17.0
2014-06-30,-5.9829
2014-07-01,-2.7273
2014-07-02,0.9346
2014-07-03,1.0417
2014-07-07,-0.1145
2014-07-08,-3.555
2014-07-09,-2.0214
2014-07-10,3.8834999999999997
2014-07-11,-2.8037
2014-07-14,-3.8462
2014-07-15,-18.0
2014-07-16,3.6585
2014-07-17,-5.8824
2014-07-18,12.5
2014-07-21,0.0
2014-07-22,5.5556
2014-07-23,0.0
2014-07-24,-7.1711
2014-07-25,-9.2842
2014-07-28,0.0
2014-07-29,1.25
2014-07-30,3.7037
2014-07-31,-16.6667
2014-08-01,14.2857
2014-08-04,-6.25
2014-08-05,6.6667
2014-08-06,0.0
2014-08-07,-3.75
2014-08-08,-6.4935
2014-08-11,2.7778
2014-08-12,-18.9189
2014-08-13,25.0
2014-08-14,0.0
2014-08-15,-20.0
2014-08-18,8.3333
2014-08-19,7.6923
2014-08-20,3.0357
2014-08-21,6.0659
2014-08-22,-5.8824
2014-08-25,4.1667
2014-08-26,0.0
2014-08-27,4.0
2014-08-28,-10.2564
2014-08-29,11.4286
2014-09-02,-23.0769
2014-09-03,16.6667
2014-09-04,-14.2857
2014-09-05,16.6667
2014-09-08,-14.2857
2014-09-09,11.6667
2014-09-10,-4.4776
2014-09-11,0.293
2014-09-12,1.2658
2014-09-15,6.1538
2014-09-16,-5.7971
2014-09-17,-4.6154
2014-09-18,-1.6129
2014-09-19,-18.0328
2014-09-22,20.0
2014-09-23,0.0
2014-09-24,0.0
2014-09-25,-8.5417
2014-09-26,0.2278
2014-09-29,-27.2727
2014-09-30,30.0
2014-10-01,15.3846
2014-10-02,-28.3333
2014-10-03,-6.9767
2014-10-06,25.0
2014-10-07,0.0
2014-10-08,2.0
2014-10-09,-2.9412000000000003
2014-10-10,-19.1919
2014-10-13,15.0
2014-10-14,3.2609
2014-10-15,-3.1579
2014-10-16,7.6087
2014-10-17,-19.1919
2014-10-20,15.4688
2014-10-21,2.8417
2014-10-22,11.5789
2014-10-23,4.717
2014-10-24,-0.9009
2014-10-27,4.5455
2014-10-28,0.0
2014-10-29,-9.5652
2014-10-30,0.9615
2014-10-31,13.3333
2014-11-03,1.6806999999999999
2014-11-04,15.7025
2014-11-05,-1.4285999999999999
2014-11-06,-13.0435
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,-7.5
2014-11-12,0.0
2014-11-13,0.9009
2014-11-14,-5.3571
2014-11-17,0.0
2014-11-18,-3.7736
2014-11-19,-0.9804
2014-11-20,-0.9901
2014-11-21,2.0
2014-11-24,-2.9412000000000003
2014-11-25,-9.0909
2014-11-26,10.0
2014-11-28,-9.0909
2014-12-01,5.5556
2014-12-02,-6.3158
2014-12-03,-4.4944
2014-12-04,-4.7059
2014-12-05,0.0
2014-12-08,-1.2346
2014-12-09,0.0
2014-12-10,-12.5
2014-12-11,5.7143
2014-12-12,8.1081
2014-12-15,-11.25
2014-12-16,-15.493
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,-5.0
2014-12-22,-12.2807
2014-12-23,14.0
2014-12-24,-1.7544
2014-12-26,-5.3571
2014-12-29,-13.2075
2014-12-30,-8.1522
2014-12-31,-5.3254
2015-01-02,19.0625
2015-01-05,4.9869
2015-01-06,20.0
2015-01-07,-2.9167
2015-01-08,3.0043
2015-01-09,-16.6667
2015-01-12,11.5
2015-01-13,4.0359
2015-01-14,2.3707
2015-01-15,-5.2632
2015-01-16,13.7778
2015-01-20,-10.9375
2015-01-21,-12.2807
2015-01-22,16.0
2015-01-23,3.4483
2015-01-26,-6.6667
2015-01-27,7.1429
2015-01-28,13.3333
2015-01-29,-11.7647
2015-01-30,13.3333
2015-02-02,-11.7647
2015-02-03,13.3333
2015-02-04,2.9412000000000003
2015-02-05,-14.2857
2015-02-06,0.0
2015-02-09,30.0
2015-02-10,0.0
2015-02-11,-7.6923
2015-02-12,11.1111
2015-02-13,-2.5
2015-02-17,0.0
2015-02-18,-23.0769
2015-02-19,30.0
2015-02-20,0.0
2015-02-23,-12.8205
2015-02-24,5.8824
2015-02-25,-16.6667
2015-02-26,30.0
2015-02-27,-23.0769
2015-03-02,30.0
2015-03-03,-2.5641
2015-03-04,-7.8947
2015-03-05,8.5714
2015-03-06,-1.3158
2015-03-09,-1.3333
2015-03-10,-8.1081
2015-03-11,1.4706000000000001
2015-03-12,2.8986
2015-03-13,-4.2254
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,-11.7647
2015-03-20,6.6667
2015-03-23,-6.25
2015-03-24,13.3333
2015-03-25,-2.9412000000000003
2015-03-26,-9.0909
2015-03-27,10.0
2015-03-30,-6.0606
2015-03-31,0.0
2015-04-01,0.0
2015-04-02,1.6129
2015-04-06,-4.7619
2015-04-07,6.6667
2015-04-08,-6.25
2015-04-09,6.6667
2015-04-10,-6.6406
2015-04-13,-2.9289
2015-04-14,3.4483
2015-04-15,-3.75
2015-04-16,3.8961
2015-04-17,-13.9583
2015-04-20,16.2228
2015-04-21,-5.0
2015-04-22,0.0
2015-04-23,-5.9211
2015-04-24,11.8881
2015-04-27,-6.6667
2015-04-28,0.0
2015-04-29,-28.5714
2015-04-30,45.0
2015-05-01,-6.8966
2015-05-04,7.4074
2015-05-05,-5.1724
2015-05-06,1.3636
2015-05-07,-28.2511
2015-05-08,40.0
2015-05-11,0.0
2015-05-12,0.0
2015-05-13,-3.5714
2015-05-14,-10.6481
2015-05-15,-4.1451
2015-05-18,1.6216
2015-05-19,-5.8511
2015-05-20,1.6949
2015-05-21,0.0
2015-05-22,11.1111
2015-05-26,-12.0
2015-05-27,-9.0909
2015-05-28,25.0
2015-05-29,-12.0
2015-06-01,0.0
2015-06-02,4.5455
2015-06-03,-2.1739
2015-06-04,-2.2222
2015-06-05,-4.5455
2015-06-08,4.7619
2015-06-09,-4.5455
2015-06-10,0.0
2015-06-11,9.5238
2015-06-12,-8.6957
2015-06-15,-4.7619
2015-06-16,-15.0
2015-06-17,23.5294
2015-06-18,-14.2857
2015-06-19,11.1111
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,-5.0
2015-06-25,5.2632
2015-06-26,0.0
2015-06-29,-5.0
2015-06-30,5.2632
2015-07-01,0.0
2015-07-02,-5.0
2015-07-06,5.2632
2015-07-07,-15.0
2015-07-08,-5.8824
2015-07-09,-6.25
2015-07-10,20.0
2015-07-13,0.0
2015-07-14,-22.2222
2015-07-15,14.2857
2015-07-16,-37.5
2015-07-17,0.0
2015-07-20,90.0
2015-07-21,-15.1316
2015-07-22,11.6279
2015-07-23,-5.5556
2015-07-24,5.8824
2015-07-27,0.0
2015-07-28,0.0
2015-07-29,-4.5139
2015-07-30,-1.0909
2015-07-31,-9.5588
2015-08-03,10.5691
2015-08-04,-11.0294
2015-08-05,-0.8264
2015-08-06,-6.6667
2015-08-07,7.1429
2015-08-10,0.8333
2015-08-11,0.0
2015-08-12,0.0
2015-08-13,-27.2727
2015-08-14,18.1818
2015-08-17,11.538499999999999
2015-08-18,-10.3448
2015-08-19,15.3846
2015-08-20,-11.25
2015-08-21,0.4695
2015-08-24,8.411200000000001
2015-08-25,3.4483
2015-08-26,-20.0
2015-08-27,20.8333
2015-08-28,-13.7931
2015-08-31,9.0
2015-09-01,14.6789
2015-09-02,8.8
2015-09-03,0.0
2015-09-04,-22.7941
2015-09-08,6.6667
2015-09-09,-3.5714
2015-09-10,-3.7037
2015-09-11,0.0
2015-09-14,0.0
2015-09-15,-7.6923
2015-09-16,8.3333
2015-09-17,30.7692
2015-09-18,-11.7647
2015-09-21,-6.6667
2015-09-22,7.1429
2015-09-23,-13.3333
2015-09-24,0.0
2015-09-25,-6.7308
2015-09-28,7.2165
2015-09-29,0.0
2015-09-30,-5.2885
2015-10-01,-3.5533
2015-10-02,34.7368
2015-10-05,-12.5
2015-10-06,-7.1429
2015-10-07,0.0
2015-10-08,-7.6923
2015-10-09,1.0417
2015-10-12,-1.0309
2015-10-13,4.1667
2015-10-14,-3.0
2015-10-15,19.5876
2015-10-16,-17.2414
2015-10-19,0.0
2015-10-20,0.0
2015-10-21,4.1667
2015-10-22,-4.0
2015-10-23,16.6667
2015-10-26,-21.4286
2015-10-27,9.0909
2015-10-28,-12.5
2015-10-29,33.3333
2015-10-30,-14.2857
