ticker,PLUS US Equity
2000-05-23,-5.7927
2000-05-24,0.3236
2000-05-25,-3.2258
2000-05-26,0.6667
2000-05-30,14.2384
2000-05-31,-7.2464
2000-06-01,3.75
2000-06-02,5.7229
2000-06-05,10.5413
2000-06-06,3.866
2000-06-07,-4.7146
2000-06-08,14.5833
2000-06-09,0.0
2000-06-12,-6.3636
2000-06-13,-3.8834999999999997
2000-06-14,-4.5455
2000-06-15,1.5873
2000-06-16,2.6042
2000-06-19,-3.1726
2000-06-20,2.4902
2000-06-21,-3.8363
2000-06-22,0.0
2000-06-23,2.1277
2000-06-26,2.0833
2000-06-27,1.0204
2000-06-28,5.0505
2000-06-29,10.0962
2000-06-30,-7.6419
2000-07-03,-5.4374
2000-07-05,-3.25
2000-07-06,-0.5168
2000-07-07,-0.7792
2000-07-10,1.0471
2000-07-11,6.4767
2000-07-12,7.056
2000-07-13,3.6364
2000-07-14,1.3158
2000-07-17,3.6797
2000-07-18,0.4175
2000-07-19,-2.7027
2000-07-20,-2.9915000000000003
2000-07-21,-1.3216
2000-07-24,-2.6786
2000-07-25,-0.9174
2000-07-26,0.6944
2000-07-27,-12.1839
2000-07-28,-1.0471
2000-07-31,1.5873
2000-08-01,-1.5625
2000-08-02,-0.2646
2000-08-03,-0.2653
2000-08-04,-1.5957
2000-08-07,-0.8108
2000-08-08,5.4496
2000-08-09,0.2584
2000-08-10,1.5464
2000-08-11,-10.9137
2000-08-14,-9.6866
2000-08-15,-5.6782
2000-08-16,2.3411
2000-08-17,3.9215999999999998
2000-08-18,0.6289
2000-08-21,0.0
2000-08-22,-2.5
2000-08-23,2.2436
2000-08-24,-2.5078
2000-08-25,1.6077
2000-08-28,0.0
2000-08-29,-0.6329
2000-08-30,1.2739
2000-08-31,-1.5723
2000-09-01,-2.8754
2000-09-05,-0.3289
2000-09-06,-5.6106
2000-09-07,-0.6993
2000-09-08,-0.7042
2000-09-11,0.3546
2000-09-12,1.0601
2000-09-13,-2.7972
2000-09-14,3.2374
2000-09-15,-2.439
2000-09-18,-1.0714
2000-09-19,0.361
2000-09-20,-4.6763
2000-09-21,-6.0377
2000-09-22,0.0
2000-09-25,1.2048
2000-09-26,11.1111
2000-09-27,0.7143
2000-09-28,1.7730000000000001
2000-09-29,14.2857
2000-10-02,0.6098
2000-10-03,-10.303
2000-10-04,-1.3514
2000-10-05,3.4247
2000-10-06,-1.9868000000000001
2000-10-09,-6.7568
2000-10-10,1.4493
2000-10-11,-8.5714
2000-10-12,-3.125
2000-10-13,0.8065
2000-10-16,4.0
2000-10-17,-10.7692
2000-10-18,-10.3448
2000-10-19,16.8269
2000-10-20,-0.823
2000-10-23,-2.8007999999999997
2000-10-24,2.8815
2000-10-25,0.0
2000-10-26,-3.7344
2000-10-27,0.0
2000-10-30,-4.7414
2000-10-31,5.7692
2000-11-01,-4.1711
2000-11-02,4.0179
2000-11-03,0.0
2000-11-06,-2.1459
2000-11-07,-3.0702
2000-11-08,-1.3575
2000-11-09,6.422
2000-11-10,2.5862
2000-11-13,-3.7815
2000-11-14,-12.2271
2000-11-15,0.4975
2000-11-16,5.9406
2000-11-17,-4.6729
2000-11-20,-3.9215999999999998
2000-11-21,-3.0612
2000-11-22,-13.6842
2000-11-24,-2.439
2000-11-27,18.75
2000-11-28,-7.3684
2000-11-29,-5.1136
2000-11-30,-5.9879999999999995
2000-12-01,-3.8217
2000-12-04,2.3179
2000-12-05,2.9126
2000-12-06,10.6918
2000-12-07,-5.6818
2000-12-08,18.0723
2000-12-11,7.1429
2000-12-12,-2.3810000000000002
2000-12-13,-2.439
2000-12-14,-8.0
2000-12-15,-10.8696
2000-12-18,0.6098
2000-12-19,-3.6364
2000-12-20,-8.1761
2000-12-21,-4.1096
2000-12-22,-2.8571
2000-12-26,-5.8824
2000-12-27,-3.125
2000-12-28,56.4516
2000-12-29,-6.1856
2001-01-02,-6.5934
2001-01-03,12.3529
2001-01-04,2.6178
2001-01-05,-2.0408
2001-01-08,0.0
2001-01-09,13.5417
2001-01-10,-1.8349
2001-01-11,9.3458
2001-01-12,5.1282
2001-01-16,-0.4065
2001-01-17,2.8571
2001-01-18,3.1746
2001-01-19,-3.8462
2001-01-22,2.0
2001-01-23,0.0
2001-01-24,-5.8824
2001-01-25,-7.5
2001-01-26,-0.9009
2001-01-29,-3.1818
2001-01-30,-2.8169
2001-01-31,8.2126
2001-02-01,-1.7856999999999998
2001-02-02,-2.2727
2001-02-05,-6.9767
2001-02-06,10.0
2001-02-07,3.1818
2001-02-08,-1.3216
2001-02-09,-5.3571
2001-02-12,5.6604
2001-02-13,7.1429
2001-02-14,-12.5
2001-02-15,-2.3810000000000002
2001-02-16,-6.3415
2001-02-20,-5.2083
2001-02-21,1.2363
2001-02-22,3.1208
2001-02-23,0.5263
2001-02-26,1.0471
2001-02-27,-2.5907
2001-02-28,-1.5957
2001-03-01,-10.8108
2001-03-02,0.6061
2001-03-05,-3.3133
2001-03-06,-4.6729
2001-03-07,9.1503
2001-03-08,-8.6826
2001-03-09,-6.8852
2001-03-12,-16.9014
2001-03-13,25.4237
2001-03-14,8.1081
2001-03-15,6.25
2001-03-16,-8.2353
2001-03-19,5.1282
2001-03-20,-7.3171
2001-03-21,8.5526
2001-03-22,-9.0909
2001-03-23,-3.3333
2001-03-26,7.5862
2001-03-27,6.4103
2001-03-28,-12.6506
2001-03-29,0.6897
2001-03-30,0.6849
2001-04-02,-4.0816
2001-04-03,-9.9291
2001-04-04,-2.3622
2001-04-05,1.6129
2001-04-06,-7.1429
2001-04-09,-3.453
2001-04-10,-2.2663
2001-04-11,-7.5362
2001-04-12,-2.1944
2001-04-16,41.9872
2001-04-17,10.6095
2001-04-18,1.4285999999999999
2001-04-19,-1.4085
2001-04-20,-10.9184
2001-04-23,-6.1856
2001-04-24,0.4884
2001-04-25,2.6731
2001-04-26,7.1006
2001-04-27,0.884
2001-04-30,-0.4381
2001-05-01,-2.5303
2001-05-02,1.5800999999999998
2001-05-03,-3.3333
2001-05-04,-2.069
2001-05-07,-0.8216
2001-05-08,2.0118
2001-05-09,3.2483
2001-05-10,5.618
2001-05-11,-1.5957
2001-05-14,-1.6216
2001-05-15,0.6593
2001-05-16,0.0
2001-05-17,2.8384
2001-05-18,3.0786
2001-05-21,0.8239
2001-05-22,3.0644
2001-05-23,-1.7839
2001-05-24,-3.1282
2001-05-25,-1.0417
2001-05-29,-1.2631999999999999
2001-05-30,0.7463
2001-05-31,1.5873
2001-06-01,1.5625
2001-06-04,-0.2051
2001-06-05,2.261
2001-06-06,-4.9246
2001-06-07,0.4228
2001-06-08,0.3158
2001-06-11,12.8017
2001-06-12,-5.3953
2001-06-13,-0.1967
2001-06-14,-1.4778
2001-06-15,-1.0
2001-06-18,-8.6869
2001-06-19,0.6637
2001-06-20,-1.0989
2001-06-21,3.8889
2001-06-22,-0.5348
2001-06-25,-1.6129
2001-06-26,9.1803
2001-06-27,1.1011
2001-06-28,-0.099
2001-06-29,4.4599
2001-07-02,-1.3283
2001-07-03,3.3654
2001-07-05,-1.3953
2001-07-06,2.4528
2001-07-09,0.0
2001-07-10,-1.9337
2001-07-11,-4.4131
2001-07-12,-1.3752
2001-07-13,-0.3984
2001-07-16,0.5
2001-07-17,2.8856
2001-07-18,-1.7408000000000001
2001-07-19,-5.0197
2001-07-20,0.0
2001-07-23,3.7306
2001-07-24,-1.5984
2001-07-25,-0.9137
2001-07-26,-0.9221
2001-07-27,0.8273
2001-07-30,-4.1026
2001-07-31,0.0
2001-08-01,2.7807
2001-08-02,-2.3842
2001-08-03,-0.1159
2001-08-06,1.3874
2001-08-07,-1.3684
2001-08-08,-1.2807
2001-08-09,0.0
2001-08-10,1.2973
2001-08-13,0.4269
2001-08-14,2.0191
2001-08-15,5.2083
2001-08-16,-7.8218
2001-08-17,-0.6445
2001-08-20,-3.1081
2001-08-21,-0.1395
2001-08-22,-2.2346
2001-08-23,-1.6
2001-08-24,-7.0848
2001-08-27,3.375
2001-08-28,-1.451
2001-08-29,1.5951
2001-08-30,-3.0035
2001-08-31,1.2288000000000001
2001-09-04,0.246
2001-09-05,-1.4724
2001-09-06,-0.3736
2001-09-07,1.375
2001-09-10,-2.5894
2001-09-17,-4.1772
2001-09-18,-7.2655
2001-09-19,-1.7094
2001-09-20,1.4493
2001-09-21,-2.0
2001-09-24,1.0423
2001-09-25,0.4112
2001-09-26,2.7298999999999998
2001-09-27,0.6993
2001-09-28,-0.6944
2001-10-01,3.9161
2001-10-02,-1.7497
2001-10-03,2.7397
2001-10-04,0.0
2001-10-05,0.4
2001-10-08,-3.0544
2001-10-09,1.3699
2001-10-10,1.7568000000000001
2001-10-11,0.5312
2001-10-12,0.3963
2001-10-15,-1.25
2001-10-16,3.2645
2001-10-17,0.0
2001-10-18,3.871
2001-10-19,1.2422
2001-10-22,0.0
2001-10-23,-6.135
2001-10-24,0.0
2001-10-25,4.7059
2001-10-26,3.4535
2001-10-29,-5.8724
2001-10-30,2.5641
2001-10-31,1.25
2001-11-01,1.8519
2001-11-02,-0.1212
2001-11-05,-0.2427
2001-11-06,-2.6764
2001-11-07,4.25
2001-11-08,-4.0767
2001-11-09,-0.25
2001-11-12,0.2506
2001-11-13,0.0
2001-11-14,3.75
2001-11-15,3.6145
2001-11-16,-2.907
2001-11-19,-4.1916
2001-11-20,0.0
2001-11-21,0.0
2001-11-23,4.875
2001-11-26,-2.9797000000000002
2001-11-27,-4.1569
2001-11-28,-1.1743999999999999
2001-11-29,0.0
2001-11-30,2.4643
2001-12-03,1.2405
2001-12-04,-0.1
2001-12-05,0.7509
2001-12-06,0.7453
2001-12-07,1.7263
2001-12-10,3.0303
2001-12-11,0.5882
2001-12-12,14.6199
2001-12-13,1.9388
2001-12-14,-0.9009
2001-12-17,-4.0404
2001-12-18,0.0
2001-12-19,1.5789
2001-12-20,0.6218
2001-12-21,2.9866
2001-12-24,-2.0
2001-12-26,1.0204
2001-12-27,-1.0101
2001-12-28,-2.551
2001-12-31,0.0
2002-01-02,-1.0471
2002-01-03,-2.1164
2002-01-04,-1.6216
2002-01-07,4.908
2002-01-08,-3.1071
2002-01-09,-0.5405
2002-01-10,0.5435
2002-01-11,3.5676
2002-01-14,-3.4447
2002-01-15,-0.5405
2002-01-16,-1.087
2002-01-17,-2.1978
2002-01-18,-1.1236
2002-01-22,0.7955
2002-01-23,5.4115
2002-01-24,-2.6738
2002-01-25,0.7692
2002-01-28,0.3272
2002-01-29,-1.087
2002-01-30,-1.978
2002-01-31,-0.7848
2002-02-01,0.565
2002-02-04,-1.1236
2002-02-05,4.5455
2002-02-06,-1.0639
2002-02-07,1.6246
2002-02-08,-0.2162
2002-02-11,0.2167
2002-02-12,-3.2284
2002-02-13,1.1018
2002-02-14,0.5525
2002-02-15,0.4396
2002-02-19,0.2188
2002-02-20,-1.2009
2002-02-21,4.4199
2002-02-22,-4.7831
2002-02-25,-0.0889
2002-02-26,0.1112
2002-02-27,-0.5556
2002-02-28,2.2346
2002-03-01,-4.3716
2002-03-04,-1.1429
2002-03-05,1.9653
2002-03-06,2.0408
2002-03-07,-0.1181
2002-03-08,-0.438
2002-03-11,0.5587
2002-03-12,0.1111
2002-03-13,2.1088
2002-03-14,0.5435
2002-03-15,3.1351
2002-03-18,-0.5241
2002-03-19,-2.529
2002-03-20,-1.4054
2002-03-21,3.5636
2002-03-22,-4.1821
2002-03-25,1.105
2002-03-26,-2.7321999999999997
2002-03-27,2.1236
2002-03-28,4.4119
2002-04-01,-2.529
2002-04-02,-1.0811
2002-04-03,0.2186
2002-04-04,0.8724
2002-04-05,0.5405
2002-04-08,0.0
2002-04-09,-2.2580999999999998
2002-04-10,0.6601
2002-04-11,1.8578999999999999
2002-04-12,-3.9699999999999998
2002-04-15,0.0
2002-04-16,1.6760000000000002
2002-04-17,-0.5495
2002-04-18,1.6575
2002-04-19,-1.087
2002-04-22,-1.6484
2002-04-23,8.2682
2002-04-24,3.1992
2002-04-25,-0.9
2002-04-26,0.0
2002-04-29,-2.6236
2002-04-30,2.5907
2002-05-01,-0.5051
2002-05-02,-1.1168
2002-05-03,-4.0041
2002-05-06,0.5455
2002-05-07,-0.2234
2002-05-08,1.8124
2002-05-09,0.4084
2002-05-10,0.1147
2002-05-13,-3.2292
2002-05-14,0.5382
2002-05-15,0.6317
2002-05-16,-0.532
2002-05-17,0.5455
2002-05-20,0.0
2002-05-21,-1.5957
2002-05-22,1.4595
2002-05-23,-2.9302
2002-05-24,-0.5488
2002-05-28,-2.5497
2002-05-29,-4.859
2002-05-30,3.2143
2002-05-31,5.8824
2002-06-03,-3.0501
2002-06-04,1.0112
2002-06-05,-3.782
2002-06-06,-1.2717
2002-06-07,-5.3747
2002-06-10,-0.8786
2002-06-11,-0.7491
2002-06-12,-1.2453
2002-06-13,-0.1401
2002-06-14,0.1403
2002-06-17,1.2610000000000001
2002-06-18,-0.6289
2002-06-19,0.3797
2002-06-20,-2.9004
2002-06-21,0.6494
2002-06-24,2.9677
2002-06-25,-6.6416
2002-06-26,-1.8792
2002-06-27,-0.4104
2002-06-28,-4.2582
2002-07-01,-0.7174
2002-07-02,-1.7341
2002-07-03,-8.8235
2002-07-05,4.8387
2002-07-08,3.2308
2002-07-09,-3.1297
2002-07-10,-3.8462
2002-07-11,0.16
2002-07-12,7.8275
2002-07-15,-2.0741
2002-07-16,6.9592
2002-07-17,-2.4045
2002-07-18,-3.1884
2002-07-19,2.9939999999999998
2002-07-22,-4.7965
2002-07-23,-5.3435
2002-07-24,-2.9032
2002-07-25,2.8239
2002-07-26,-3.0695
2002-07-29,0.1667
2002-07-30,-0.8319
2002-07-31,0.0
2002-08-01,0.4866
2002-08-02,0.1837
2002-08-05,-0.6833
2002-08-06,-4.3464
2002-08-07,3.6842
2002-08-08,-2.0135
2002-08-09,-1.226
2002-08-12,-0.1748
2002-08-13,2.627
2002-08-14,-1.8771
2002-08-15,-2.6087
2002-08-16,1.6071
2002-08-19,4.5518
2002-08-20,0.8573
2002-08-21,-0.3333
2002-08-22,2.1739
2002-08-23,0.6547
2002-08-26,4.0488
2002-08-27,0.797
2002-08-28,5.8915
2002-08-29,-1.3324
2002-08-30,-1.4839
2002-09-03,-1.3406
2002-09-04,9.9237
2002-09-05,-6.1111
2002-09-06,6.4940999999999995
2002-09-09,7.0982
2002-09-10,1.1673
2002-09-11,1.2821
2002-09-12,-9.3671
2002-09-13,0.6844
2002-09-16,1.2623
2002-09-17,0.0
2002-09-18,0.0
2002-09-19,-2.589
2002-09-20,1.3780999999999999
2002-09-23,-1.512
2002-09-24,-2.2535
2002-09-25,-2.0173
2002-09-26,-0.3088
2002-09-27,0.4573
2002-09-30,-4.5521
2002-10-01,0.7692
2002-10-02,3.8167999999999997
2002-10-03,2.2059
2002-10-04,0.2734
2002-10-07,-4.5774
2002-10-08,-2.2556
2002-10-09,1.5385
2002-10-10,-3.3485
2002-10-11,0.3292
2002-10-14,-2.6406
2002-10-15,5.922
2002-10-16,-0.1667
2002-10-17,3.9611
2002-10-18,0.0
2002-10-21,7.7372
2002-10-22,-0.1355
2002-10-23,-0.6784
2002-10-24,-1.6393
2002-10-25,0.1389
2002-10-28,2.0804
2002-10-29,-0.6793
2002-10-30,-0.1368
2002-10-31,-0.5428
2002-11-01,0.5458
2002-11-04,0.6849
2002-11-05,0.6803
2002-11-06,-0.0135
2002-11-07,-0.6623
2002-11-08,-1.2245
2002-11-11,2.8926
2002-11-12,-1.6064
2002-11-13,1.3605
2002-11-14,5.6242
2002-11-15,-2.5289
2002-11-18,1.6949
2002-11-19,-3.8462
2002-11-20,-0.6667
2002-11-21,-1.745
2002-11-22,-2.7321999999999997
2002-11-25,2.6685
2002-11-26,1.2312
2002-11-27,-0.7095
2002-11-29,0.7009
2002-12-02,-1.2029
2002-12-03,1.2312
2002-12-04,0.5541
2002-12-05,-0.551
2002-12-06,2.027
2002-12-09,-1.9868000000000001
2002-12-10,-0.2838
2002-12-11,-1.3416000000000001
2002-12-12,-1.7856999999999998
2002-12-13,-0.8392
2002-12-16,-1.5514999999999999
2002-12-17,1.0029
2002-12-18,-1.2766
2002-12-19,-2.8736
2002-12-20,2.9438
2002-12-23,-0.7041
2002-12-24,1.3025
2002-12-26,0.0
2002-12-27,0.0
2002-12-30,-0.5
2002-12-31,1.2204
2003-01-02,0.5674
2003-01-03,1.9746000000000001
2003-01-06,0.1383
2003-01-07,-0.5525
2003-01-08,-1.375
2003-01-09,4.2107
2003-01-10,0.5405
2003-01-13,-0.6855
2003-01-14,-1.0692
2003-01-15,1.6416
2003-01-16,-1.8843
2003-01-17,1.4952
2003-01-21,0.6758
2003-01-22,-0.5236
2003-01-23,-2.1592000000000002
2003-01-24,-0.5379
2003-01-27,1.9276
2003-01-28,0.5306
2003-01-29,-0.1353
2003-01-30,-1.0706
2003-01-31,0.6849
2003-02-03,-1.2245
2003-02-04,-0.8264
2003-02-05,0.6944
2003-02-06,-1.5171999999999999
2003-02-07,0.2661
2003-02-10,-0.1257
2003-02-11,0.4196
2003-02-12,-0.5571
2003-02-13,0.7003
2003-02-14,4.3115
2003-02-18,-0.5333
2003-02-19,0.8981
2003-02-20,-1.9529999999999998
2003-02-21,0.7995
2003-02-24,-0.3898
2003-02-25,-0.5398
2003-02-26,-2.171
2003-02-27,0.6935
2003-02-28,0.1377
2003-03-03,1.6505999999999998
2003-03-04,-1.7591
2003-03-05,0.9642
2003-03-06,1.5007000000000001
2003-03-07,-1.6129
2003-03-10,-2.3224
2003-03-11,1.8182
2003-03-12,0.0
2003-03-13,0.1374
2003-03-14,-0.5487
2003-03-17,0.0
2003-03-18,1.3793
2003-03-19,0.0
2003-03-20,-1.3605
2003-03-21,0.0
2003-03-24,-0.9517
2003-03-25,-1.1280000000000001
2003-03-26,1.2676
2003-03-27,2.2253
2003-03-28,-1.0884
2003-03-31,-0.9629
2003-04-01,-0.8333
2003-04-02,2.9412000000000003
2003-04-03,0.6803
2003-04-04,-0.1351
2003-04-07,4.8713999999999995
2003-04-08,-0.6452
2003-04-09,-1.039
2003-04-10,1.3123
2003-04-11,-0.1295
2003-04-14,3.7613
2003-04-15,5.5
2003-04-16,8.2938
2003-04-17,0.6565
2003-04-21,0.3261
2003-04-22,0.0
2003-04-23,-4.0087
2003-04-24,0.5643
2003-04-25,-0.1122
2003-04-28,-1.573
2003-04-29,-1.1416
2003-04-30,3.9261
2003-05-01,-1.1111
2003-05-02,-0.5618
2003-05-05,0.678
2003-05-06,-1.5713
2003-05-07,1.9498
2003-05-08,-0.2349
2003-05-09,-0.5605
2003-05-12,2.1308
2003-05-13,0.3422
2003-05-14,-1.5402
2003-05-15,0.7821
2003-05-16,-0.2217
2003-05-19,0.0
2003-05-20,0.0
2003-05-21,0.0
2003-05-22,-1.6667
2003-05-23,-0.4407
2003-05-27,6.1174
2003-05-28,-0.9519
2003-05-29,-1.9544000000000001
2003-05-30,1.9933999999999998
2003-06-02,6.8999
2003-06-03,9.0909
2003-06-04,-1.5741
2003-06-05,0.6491
2003-06-06,1.9721
2003-06-09,0.0917
2003-06-10,0.641
2003-06-11,-0.7279
2003-06-12,-0.9166
2003-06-13,-0.2775
2003-06-16,-0.2783
2003-06-17,-0.4651
2003-06-18,-2.8971999999999998
2003-06-19,-0.385
2003-06-20,0.0966
2003-06-23,0.9556
2003-06-24,-6.8948
2003-06-25,1.2541
2003-06-26,5.4767
2003-06-27,3.3654
2003-06-30,-1.0233
2003-07-01,0.0
2003-07-02,2.1617
2003-07-03,3.4959
2003-07-07,5.3333
2003-07-08,-0.0844
2003-07-09,2.1959
2003-07-10,0.4876
2003-07-11,3.2157
2003-07-14,1.4263
2003-07-15,4.4073
2003-07-16,-0.1505
2003-07-17,-0.7536
2003-07-18,0.9112
2003-07-21,0.0
2003-07-22,-0.2257
2003-07-23,0.6787
2003-07-24,3.3034
2003-07-25,1.3052000000000001
2003-07-28,-0.0072
2003-07-29,-0.859
2003-07-30,-1.5162
2003-07-31,1.173
2003-08-01,-7.2464
2003-08-04,5.0703
2003-08-05,-0.3643
2003-08-06,0.597
2003-08-07,-2.4481
2003-08-08,0.9886
2003-08-11,0.2259
2003-08-12,5.4846
2003-08-13,2.4929
2003-08-14,-3.4746
2003-08-15,-0.6479
2003-08-18,1.7391
2003-08-19,-1.2821
2003-08-20,-1.8759000000000001
2003-08-21,1.8382
2003-08-22,0.657
2003-08-25,-1.2983
2003-08-26,-0.0727
2003-08-27,-1.0182
2003-08-28,-3.1593999999999998
2003-08-29,-0.9863
2003-09-02,-4.2222
2003-09-03,-2.0722
2003-09-04,5.3922
2003-09-05,-1.3953
2003-09-08,3.695
2003-09-09,0.4549
2003-09-10,-0.3019
2003-09-11,6.2831
2003-09-12,-0.9972
2003-09-15,0.7986
2003-09-16,2.4195
2003-09-17,4.6690000000000005
2003-09-18,3.1957
2003-09-19,-1.6129
2003-09-22,-0.3279
2003-09-23,-0.6579
2003-09-24,0.0662
2003-09-25,-0.1324
2003-09-26,2.717
2003-09-29,-0.7742
2003-09-30,1.4304000000000001
2003-10-01,-0.0641
2003-10-02,0.0
2003-10-03,-1.8601999999999999
2003-10-06,-1.3072
2003-10-07,3.3113
2003-10-08,-1.2821
2003-10-09,2.2727
2003-10-10,0.9524
2003-10-13,0.3145
2003-10-14,0.1254
2003-10-15,0.1252
2003-10-16,0.0625
2003-10-17,0.0
2003-10-20,-2.8125
2003-10-21,2.701
2003-10-22,-1.7282
2003-10-23,-6.5248
2003-10-24,0.818
2003-10-27,2.1636
2003-10-28,-1.3898
2003-10-29,-0.8725
2003-10-30,3.9269
2003-10-31,-5.0814
2003-11-03,-0.4804
2003-11-04,3.4483
2003-11-05,2.6
2003-11-06,-0.9097
2003-11-07,-1.3115
2003-11-10,0.7309
2003-11-11,-0.7256
2003-11-12,0.0
2003-11-13,-0.3987
2003-11-14,-6.6044
2003-11-17,-4.5786
2003-11-18,-0.5165
2003-11-19,-4.2062
2003-11-20,-8.9624
2003-11-21,1.7256
2003-11-24,-4.665
2003-11-25,5.8719
2003-11-26,6.3025
2003-11-28,-0.2372
2003-12-01,-0.5547
2003-12-02,0.7968
2003-12-03,-0.8696
2003-12-04,2.5518
2003-12-05,-0.5443
2003-12-08,-2.111
2003-12-09,-1.3578000000000001
2003-12-10,-1.0526
2003-12-11,-0.7365
2003-12-12,0.1649
2003-12-15,-0.7325
2003-12-16,0.7379
2003-12-17,2.3868
2003-12-18,2.09
2003-12-19,0.0787
2003-12-22,-1.7309
2003-12-23,-0.4884
2003-12-24,0.4103
2003-12-26,-0.8013
2003-12-29,-0.4847
2003-12-30,-0.5682
2003-12-31,0.7347
2004-01-02,0.5673
2004-01-05,2.2561999999999998
2004-01-06,4.4917
2004-01-07,-0.8296
2004-01-08,1.1407
2004-01-09,0.1504
2004-01-12,-2.027
2004-01-13,2.2989
2004-01-14,2.3970000000000002
2004-01-15,3.6576
2004-01-16,3.3169
2004-01-20,2.3224
2004-01-21,0.6676
2004-01-22,-1.5252
2004-01-23,-1.3468
2004-01-26,0.3481
2004-01-27,-4.1562
2004-01-28,1.8453
2004-01-29,1.6655
2004-01-30,-3.0777
2004-02-02,0.0
2004-02-03,2.5460000000000003
2004-02-04,-0.3448
2004-02-05,-10.0346
2004-02-06,4.1538
2004-02-09,1.4771
2004-02-10,1.0917
2004-02-11,0.7919
2004-02-12,5.6357
2004-02-13,-5.2674
2004-02-17,-4.4183
2004-02-18,-1.5756999999999999
2004-02-19,0.9939
2004-02-20,-3.2379
2004-02-23,-0.0776
2004-02-24,3.8772
2004-02-25,-2.7601
2004-02-26,0.8462
2004-02-27,-1.2967
2004-03-01,1.391
2004-03-02,0.4573
2004-03-03,0.9105
2004-03-04,4.5113
2004-03-05,0.2878
2004-03-08,0.3587
2004-03-09,-1.2866
2004-03-10,-1.0138
2004-03-11,-0.7315
2004-03-12,0.1474
2004-03-15,-1.3981
2004-03-16,4.1045
2004-03-17,-2.2939
2004-03-18,1.1005
2004-03-19,-2.5399000000000003
2004-03-22,0.2234
2004-03-23,0.8172
2004-03-24,-4.3478
2004-03-25,2.8505000000000003
2004-03-26,-2.4718999999999998
2004-03-29,1.8433000000000002
2004-03-30,-0.6033
2004-03-31,-1.5933000000000002
2004-04-01,-1.6191
2004-04-02,-1.4889999999999999
2004-04-05,0.0
2004-04-06,1.5911
2004-04-07,-1.018
2004-04-08,1.1867
2004-04-12,0.2346
2004-04-13,0.156
2004-04-14,-2.648
2004-04-15,0.16
2004-04-16,-0.0799
2004-04-19,0.7194
2004-04-20,-1.1905000000000001
2004-04-21,2.0884
2004-04-22,1.0228
2004-04-23,-0.0779
2004-04-26,-1.2471
2004-04-27,0.0
2004-04-28,-0.0789
2004-04-29,-0.6319
2004-04-30,-6.5183
2004-05-03,-9.5238
2004-05-04,5.0752
2004-05-05,-1.0733
2004-05-06,-0.6329
2004-05-07,4.4586
2004-05-10,-1.5678999999999998
2004-05-11,-0.4425
2004-05-12,0.5333
2004-05-13,-0.0884
2004-05-14,-0.354
2004-05-17,-0.2664
2004-05-18,0.5343
2004-05-19,0.0886
2004-05-20,0.708
2004-05-21,-0.9666
2004-05-24,1.0648
2004-05-25,-0.9658
2004-05-26,-0.9752
