ticker,RSSS US Equity
2010-04-07,-1.9293
2010-04-21,31.1475
2010-04-22,12.5
2010-04-23,-5.5556
2010-04-26,-3.5294
2010-04-27,-2.439
2010-04-28,6.25
2010-04-29,3.5294
2010-05-03,2.2727
2010-05-05,5.5556
2010-05-06,0.0
2010-05-07,1.0526
2010-05-12,9.375
2010-05-13,9.5238
2010-05-17,-11.3043
2010-05-18,-1.9607999999999999
2010-05-19,5.0
2010-05-24,-9.5238
2010-05-27,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-11,8.4211
2010-06-15,-7.767
2010-06-21,7.3684
2010-06-30,0.0
2010-07-01,0.0
2010-07-14,0.0
2010-07-22,-6.8627
2010-07-23,7.3684
2010-08-02,-10.7843
2010-08-04,4.3956
2010-08-10,-4.2105
2010-08-18,8.7912
2010-08-31,-7.0707
2010-09-02,-1.087
2010-09-08,1.0989
2010-09-09,7.6087
2010-09-10,-2.0202
2010-09-16,-3.0928
2010-09-17,-1.0638
2010-09-29,4.3011
2010-10-04,0.0
2010-10-07,-2.0619
2010-10-14,6.3158
2010-10-18,3.9604
2010-10-20,-2.8571
2010-10-21,0.0
2010-10-22,-2.9412000000000003
2010-10-26,7.0707
2010-10-27,3.7736
2010-10-28,9.0909
2010-10-29,8.3333
2010-11-01,3.8462
2010-11-02,2.963
2010-11-03,22.3022
2010-11-04,0.0
2010-11-05,8.8235
2010-11-08,5.4054
2010-11-09,0.0
2010-11-10,1.5385
2010-11-11,-2.0202
2010-11-12,-4.6392
2010-11-15,2.1622
2010-11-16,-2.1164
2010-11-17,0.5405
2010-11-18,0.0
2010-11-22,1.6129
2010-11-23,0.5291
2010-11-24,7.8947
2010-11-26,-2.439
2010-11-29,1.0
2010-11-30,1.4851
2010-12-01,7.3171
2010-12-02,2.2727
2010-12-03,-6.6667
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,0.0
2010-12-09,0.4762
2010-12-10,-0.4739
2010-12-13,0.0
2010-12-14,4.2857
2010-12-15,-4.1096
2010-12-16,2.3810000000000002
2010-12-17,0.0
2010-12-20,4.6512
2010-12-21,-0.8889
2010-12-22,0.0
2010-12-23,7.6233
2010-12-27,4.1667
2010-12-28,6.0
2010-12-29,0.0
2010-12-30,-1.8868
2010-12-31,1.9231
2011-01-03,1.5093999999999999
2011-01-04,4.0892
2011-01-05,-1.7856999999999998
2011-01-06,5.4545
2011-01-07,1.7241
2011-01-10,0.0
2011-01-11,1.6949
2011-01-12,1.6667
2011-01-13,-1.6393
2011-01-14,-0.6667
2011-01-18,2.349
2011-01-19,-0.6557
2011-01-20,0.6601
2011-01-21,1.6393
2011-01-24,-3.2258
2011-01-25,3.3333
2011-01-26,-1.6129
2011-01-27,0.0
2011-01-28,0.0
2011-01-31,-3.2787
2011-02-01,1.6949
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,-3.3333
2011-02-07,3.4483
2011-02-08,0.0
2011-02-09,1.6667
2011-02-10,-3.2787
2011-02-11,0.0
2011-02-14,5.7627
2011-02-15,8.9744
2011-02-16,-3.8235
2011-02-17,3.9755000000000003
2011-02-18,2.9412000000000003
2011-02-22,2.8571
2011-02-23,0.0
2011-02-24,1.3889
2011-02-25,-1.3699
2011-02-28,4.1667
2011-03-01,0.0
2011-03-02,-4.0
2011-03-03,0.0
2011-03-04,2.7778
2011-03-07,-0.2703
2011-03-08,0.271
2011-03-09,-1.3514
2011-03-10,-1.3699
2011-03-14,0.0
2011-03-15,2.7778
2011-03-16,-6.7568
2011-03-17,6.9565
2011-03-18,-2.439
2011-03-21,1.3889
2011-03-22,0.0
2011-03-23,-4.1096
2011-03-24,-1.4285999999999999
2011-03-25,-1.4493
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,2.9412000000000003
2011-03-31,2.8571
2011-04-01,-2.7778
2011-04-04,-2.8571
2011-04-05,0.0
2011-04-07,2.9412000000000003
2011-04-08,-2.8571
2011-04-11,-2.9412000000000003
2011-04-12,-1.5152
2011-04-13,-1.5385
2011-04-14,1.5625
2011-04-15,0.0
2011-04-18,-4.6154
2011-04-19,-3.2258
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,3.3333
2011-04-26,0.0
2011-04-27,-3.2258
2011-04-28,3.3333
2011-04-29,9.6774
2011-05-02,-11.7647
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,1.6667
2011-05-06,-4.2623
2011-05-09,-4.1096
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,1.7856999999999998
2011-05-13,-10.526299999999999
2011-05-16,2.3529
2011-05-17,-0.3831
2011-05-18,0.0
2011-05-19,1.9231
2011-05-20,3.7736
2011-05-23,0.0
2011-05-24,-3.6364
2011-05-25,-0.9811
2011-05-26,0.0381
2011-05-31,0.9524
2011-06-01,4.9056999999999995
2011-06-02,0.0
2011-06-03,2.518
2011-06-06,0.0
2011-06-07,-3.8596
2011-06-08,-3.2847
2011-06-09,12.4528
2011-06-10,-2.6846
2011-06-13,-3.4483
2011-06-14,7.1429
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,10.0
2011-06-27,-4.5455
2011-06-28,-1.5873
2011-06-29,1.6129
2011-06-30,0.0
2011-07-01,-1.5873
2011-07-05,0.0
2011-07-06,1.2903
2011-07-07,-1.2739
2011-07-08,-4.8387
2011-07-11,2.0339
2011-07-12,-0.3322
2011-07-13,-1.6667
2011-07-14,1.6949
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,1.6667
2011-07-21,-1.6393
2011-07-22,-1.6667
2011-07-25,0.0
2011-07-26,-6.7797
2011-07-27,7.2727
2011-07-29,0.0
2011-08-02,-1.6949
2011-08-05,-13.7931
2011-08-08,-8.0
2011-08-09,8.2609
2011-08-11,-19.6787
2011-08-12,-5.0
2011-08-15,1.5789
2011-08-16,-11.9171
2011-08-18,0.0
2011-08-19,-11.7647
2011-08-22,-10.0
2011-08-23,7.4074
2011-08-24,2.7586
2011-08-26,6.7114
2011-08-29,12.5786
2011-08-30,0.0
2011-08-31,-2.2346
2011-09-09,-5.7143
2011-09-13,0.0
2011-09-14,0.0
2011-09-16,3.0303
2011-09-20,-2.9412000000000003
2011-09-21,0.0
2011-09-22,-3.0303
2011-09-23,-3.125
2011-09-27,-3.2258
2011-09-28,-16.6667
2011-09-29,27.2
2011-09-30,0.0
2011-10-03,-11.9497
2011-10-04,0.0
2011-10-10,-3.5714
2011-10-11,-3.7037
2011-10-13,0.0
2011-10-17,-10.7692
2011-10-18,1.7241
2011-10-19,2.5423999999999998
2011-10-21,7.438
2011-10-24,-3.8462
2011-10-25,11.2
2011-10-26,-1.4388
2011-10-27,0.0
2011-10-28,5.8394
2011-11-01,0.0
2011-11-02,-10.3448
2011-11-03,0.0
2011-11-04,-3.8462
2011-11-07,-7.2
2011-11-08,12.069
2011-11-14,0.0
2011-11-15,-11.538499999999999
2011-11-18,13.0435
2011-11-22,-20.0
2011-11-23,0.0
2011-11-28,0.0
2011-11-30,15.3846
2011-12-05,-0.8333
2011-12-06,0.0
2011-12-08,0.0
2011-12-09,-0.8403
2011-12-13,0.8475
2011-12-14,0.0
2011-12-15,0.0
2011-12-27,-3.3613
2011-12-30,-4.3478
2012-01-06,0.0
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,-6.3636
2012-01-20,6.7961
2012-01-26,0.0
2012-01-31,0.0
2012-02-01,4.5455
2012-02-02,-6.087
2012-02-03,10.1852
2012-02-07,-3.3613
2012-02-08,0.0
2012-02-09,4.3478
2012-02-10,0.0
2012-02-13,-2.5
2012-02-15,6.8376
2012-02-16,0.0
2012-02-17,19.2
2012-02-22,0.0
2012-02-24,-0.6711
2012-02-28,0.0
2012-03-01,0.0
2012-03-02,-12.1622
2012-03-06,-11.538499999999999
2012-03-07,8.6957
2012-03-08,-4.0
2012-03-09,0.0
2012-03-12,-4.1667
2012-03-16,4.3478
2012-03-19,0.0
2012-03-20,0.0
2012-03-22,4.1667
2012-03-23,-3.2
2012-03-26,2.4793
2012-03-28,-14.5161
2012-03-29,13.2075
2012-04-02,0.0
2012-04-03,12.5
2012-04-09,0.0
2012-04-11,-10.3704
2012-04-12,3.3058
2012-04-13,0.0
2012-04-16,-0.8
2012-04-17,4.8387
2012-04-18,0.0
2012-04-20,-7.6923
2012-04-23,8.3333
2012-04-24,-3.8462
2012-04-25,0.0
2012-04-26,4.0
2012-04-27,0.0
2012-04-30,0.0
2012-05-01,-3.0769
2012-05-02,3.1746
2012-05-03,1.5385
2012-05-09,4.5455
2012-05-11,-2.1739
2012-05-14,2.963
2012-05-16,0.0
2012-05-17,-5.036
2012-05-18,0.7576
2012-05-21,-13.5338
2012-05-24,4.3478
2012-05-29,8.3333
2012-05-30,0.7692
2012-06-01,0.0
2012-06-05,-4.5802
2012-06-06,-4.0
2012-06-07,8.3333
2012-06-08,-0.7692
2012-06-13,0.7752
2012-06-14,0.7692
2012-06-15,1.5267
2012-06-18,-2.2556
2012-06-20,-1.5385
2012-06-21,1.5625
2012-06-22,-7.6923
2012-06-25,0.0
2012-06-26,8.3333
2012-06-27,3.0769
2012-06-29,0.0
2012-07-02,0.0
2012-07-03,-2.9851
2012-07-09,3.0769
2012-07-12,0.0
2012-07-13,0.0
2012-07-16,0.0
2012-07-19,-0.7463
2012-07-23,0.7519
2012-07-31,-0.7463
2012-08-01,-8.2707
2012-08-02,-1.6393
2012-08-03,10.8333
2012-08-13,0.0
2012-08-17,-11.2782
2012-08-20,5.9322
2012-08-21,-6.4
2012-08-22,6.8376
2012-08-24,0.0
2012-08-29,0.0
2012-08-30,-12.0
2012-08-31,13.6364
2012-09-04,-12.0
2012-09-05,4.5455
2012-09-07,0.0
2012-09-13,2.6087
2012-09-14,-2.5423999999999998
2012-09-18,-2.6087
2012-09-21,11.607099999999999
2012-09-26,0.0
2012-09-28,4.0
2012-10-01,-3.8462
2012-10-03,-12.0
2012-10-04,0.0
2012-10-05,2.7273
2012-10-08,10.6195
2012-10-09,-12.8
2012-10-12,-1.8349
2012-10-15,0.0
2012-10-18,-5.6075
2012-10-19,0.0
2012-11-01,-15.8416
2012-11-02,1.4559
2012-11-05,6.7981
2012-11-06,9.6634
2012-11-07,-6.9307
2012-11-12,6.383
2012-11-15,0.0
2012-11-16,0.0
2012-11-26,-14.65
2012-11-27,14.8213
2012-11-29,-6.8878
2012-11-30,-1.3836
2012-12-04,-9.9875
2012-12-05,-7.4074
2012-12-06,2.425
2012-12-07,17.1589
2012-12-12,-1.1111
2012-12-19,-10.1124
2012-12-24,-0.0391
2012-12-26,-6.2134
2012-12-27,0.0
2012-12-28,-4.0
2012-12-31,19.0972
2013-01-02,4.9417
2013-01-03,-8.8762
2013-01-07,9.0091
2013-01-08,-6.0271
2013-01-09,-1.1905000000000001
2013-01-10,7.0633
2013-01-11,2.4054
2013-01-14,5.4945
2013-01-15,4.1667
2013-01-16,10.0
2013-01-17,0.0
2013-01-18,6.3636
2013-01-23,-5.9829
2013-01-24,-3.6364
2013-01-25,-5.6604
2013-01-28,0.0
2013-01-29,-25.0
2013-01-30,33.3333
2013-02-01,4.0
2013-02-04,-3.8462
2013-02-07,4.0
2013-02-08,20.1923
2013-02-11,-10.4
2013-02-12,11.607099999999999
2013-02-13,0.0
2013-02-14,4.0
2013-02-15,0.0
2013-02-19,0.0
2013-02-21,-15.3846
2013-02-22,4.5455
2013-02-25,-6.087
2013-02-27,0.0
2013-02-28,1.8519
2013-03-01,-1.8182
2013-03-04,19.4444
2013-03-06,0.0
2013-03-11,-3.1008
2013-03-12,-12.0
2013-03-13,0.0
2013-03-14,1.8182
2013-03-15,5.3571
2013-03-18,0.0
2013-03-19,0.0
2013-03-21,-8.4746
2013-03-22,9.2593
2013-03-25,-2.5423999999999998
2013-03-26,-4.3478
2013-03-28,0.0
2013-04-01,0.0
2013-04-02,0.0
2013-04-03,-4.5455
2013-04-04,9.5238
2013-04-10,0.0
2013-04-11,13.0435
2013-04-16,3.8462
2013-04-17,22.2222
2013-04-18,6.0606
2013-04-19,-2.8571
2013-04-22,-8.8235
2013-04-23,6.4516
2013-04-26,0.0
2013-04-30,0.0
2013-05-02,0.0
2013-05-03,0.0
2013-05-06,3.0303
2013-05-07,0.0
2013-05-09,2.9412000000000003
2013-05-10,0.0
2013-05-13,-5.7143
2013-05-14,12.1212
2013-05-15,2.1622
2013-05-16,-2.1164
2013-05-21,0.0
2013-06-04,0.0
2013-06-11,0.0
2013-06-12,-8.1081
2013-06-14,-5.8824
2013-06-17,-3.125
2013-06-18,0.0
2013-06-19,-3.2258
2013-06-20,6.6667
2013-06-24,15.625
2013-06-25,-2.7027
2013-07-01,-5.5556
2013-07-03,-11.7647
2013-07-05,0.0
2013-07-08,2.6667
2013-07-09,7.1429
2013-07-11,15.1515
2013-07-12,0.0
2013-07-15,-2.6316
2013-07-17,2.7027
2013-07-26,-0.5263
2013-08-02,0.0
2013-08-05,0.0
2013-08-08,0.0
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,0.0
2013-08-15,0.0
2013-08-16,0.0
2013-08-20,0.0
2013-08-26,-4.7619
2013-08-27,5.0
2013-08-28,0.0
2013-08-29,-4.7619
2013-09-03,0.0
2013-09-06,0.0
2013-09-09,0.0
2013-09-11,-5.5556
2013-09-13,5.8824
2013-09-16,0.0
2013-09-17,-12.7778
2013-09-18,14.6497
2013-09-19,0.0
2013-09-20,0.0
2013-09-23,0.0
2013-09-24,-2.7778
2013-09-25,0.0
2013-09-26,-2.8571
2013-09-27,0.0
2013-09-30,2.3529
2013-10-01,-8.046
2013-10-02,0.0
2013-10-03,-0.625
2013-10-04,0.6289
2013-10-07,-3.125
2013-10-15,-9.0323
2013-10-18,0.0
2013-10-21,-0.7092
2013-10-22,7.1429
2013-10-23,20.0
2013-10-24,-0.5556
2013-11-01,0.0
2013-11-04,6.1453
2013-11-05,3.1579
2013-11-06,1.7856999999999998
2013-11-07,0.2506
2013-11-08,2.0
2013-11-11,0.4902
2013-11-12,0.0
2013-11-13,-0.9756
2013-11-14,-1.4778
2013-11-15,2.5
2013-11-18,2.439
2013-11-19,0.0
2013-11-22,-6.1905
2013-11-25,-1.0152
2013-11-26,0.5128
2013-11-27,-7.6531
2013-11-29,10.4972
2013-12-02,-5.0
2013-12-03,-2.6316
2013-12-04,-1.6216
2013-12-05,-1.0989
2013-12-06,5.5556
2013-12-09,1.5789
2013-12-10,-5.6995000000000005
2013-12-11,7.1429
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,-5.1282
2013-12-20,-2.7027
2013-12-23,-2.2222
2013-12-24,4.5455
2013-12-26,2.1739
2013-12-27,3.7234
2013-12-30,-2.5641
2013-12-31,5.2632
2014-01-02,0.0
2014-01-03,0.0
2014-01-06,0.0
2014-01-07,-0.5
2014-01-08,-2.0101
2014-01-09,2.0513
2014-01-10,-2.0101
2014-01-13,1.0256
2014-01-14,-1.0152
2014-01-15,-5.1282
2014-01-16,0.0
2014-01-21,-2.7027
2014-01-22,8.3333
2014-01-28,-10.2564
2014-01-29,11.4286
2014-01-30,-5.1282
2014-01-31,7.5676
2014-02-03,0.5025
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,-7.0
2014-02-10,-13.9785
2014-02-11,15.625
2014-02-12,0.0
2014-02-13,-3.7838000000000003
2014-02-14,6.7416
2014-02-18,-2.6316
2014-02-19,5.4054
2014-02-21,1.0256
2014-02-24,-4.0609
2014-02-26,0.5291
2014-02-28,2.6316
2014-03-04,-4.6154
2014-03-05,5.914
2014-03-06,-1.0152
2014-03-07,2.5641
2014-03-10,0.0
2014-03-11,-2.5
2014-03-12,-2.5641
2014-03-13,5.2632
2014-03-14,-2.5
2014-03-17,4.6154
2014-03-18,2.9412000000000003
2014-03-19,4.7619
2014-03-20,3.1818
2014-03-21,0.4405
2014-03-24,3.5088
2014-03-25,-8.8983
2014-03-26,-6.9767
2014-03-27,-4.0
2014-03-28,8.3333
2014-03-31,-4.8077
2014-04-01,-5.0505
2014-04-02,6.383
2014-04-03,-6.5
2014-04-04,-2.1390000000000002
2014-04-07,-4.3716
2014-04-08,4.0
2014-04-09,-5.4945
2014-04-10,-11.0465
2014-04-11,11.1111
2014-04-14,-13.5294
2014-04-15,5.4422
2014-04-16,-12.9032
2014-04-17,0.0
2014-04-21,-10.3704
2014-04-22,-14.0496
2014-04-23,-9.6154
2014-04-24,20.2128
2014-04-25,-2.6549
2014-04-28,4.5455
2014-04-29,4.3478
2014-04-30,0.0
2014-05-01,-5.8229
2014-05-02,17.6861
2014-05-05,-5.2632
2014-05-06,7.9365
2014-05-07,-2.9412000000000003
2014-05-08,3.0303
2014-05-12,-2.2059
2014-05-13,4.5113
2014-05-14,-2.1583
2014-05-15,-6.6176
2014-05-16,-1.5748
2014-05-19,-4.0
2014-05-20,-6.6667
2014-05-21,-1.7856999999999998
2014-05-22,-16.3636
2014-05-23,11.9565
2014-05-27,-4.8544
2014-05-28,7.1429
2014-05-29,4.7619
2014-05-30,7.2727
2014-06-02,-6.7797
2014-06-03,0.0
2014-06-04,4.5455
2014-06-05,-4.3478
2014-06-06,0.0
2014-06-09,7.2727
2014-06-10,-0.8475
2014-06-11,-2.5641
2014-06-12,-11.4035
2014-06-13,11.8812
2014-06-16,-2.6549
2014-06-17,0.0
2014-06-18,-4.5455
2014-06-19,4.7619
2014-06-20,4.5455
2014-06-23,3.4783
2014-06-24,-0.8403
2014-06-25,-1.6949
2014-06-26,-2.5862
2014-06-27,6.1947
2014-07-01,8.3333
2014-07-02,-1.5385
2014-07-03,-2.3438
2014-07-07,-4.0
2014-07-08,2.5
2014-07-09,-1.626
2014-07-10,-1.6529
2014-07-11,0.8403
2014-07-14,-0.8333
2014-07-15,-3.3613
2014-07-16,0.0
2014-07-17,-4.3478
2014-07-18,0.9091
2014-07-21,-9.9099
2014-07-22,4.0
2014-07-23,-3.9243
2014-07-24,0.0813
2014-07-25,-9.8813
2014-07-28,-0.6866
2014-07-29,-0.5587
2014-07-30,-0.0772
2014-07-31,-3.2961
2014-08-01,-6.9767
2014-08-04,5.0
2014-08-05,-8.3333
2014-08-06,-2.5974
2014-08-07,-0.0417
2014-08-11,-13.2972
2014-08-12,-1.5385
2014-08-13,9.375
2014-08-14,0.0
2014-08-15,5.7143
2014-08-18,4.0541
2014-08-19,0.0
2014-08-20,-1.2987
2014-08-21,0.0
2014-08-22,1.3158
2014-08-25,3.8799
2014-08-26,0.0156
2014-08-27,6.25
2014-08-28,-5.8824
2014-08-29,3.75
2014-09-02,2.4096
2014-09-03,-3.5147
2014-09-04,3.0331
2014-09-05,-0.5917
2014-09-08,-13.794599999999999
2014-09-09,17.383
2014-09-10,0.0
2014-09-11,-0.0147
2014-09-12,-10.4574
2014-09-15,5.1248
2014-09-16,-4.875
2014-09-17,-2.7595
2014-09-18,0.0
2014-09-19,-5.4054
2014-09-22,1.4285999999999999
2014-09-23,0.0
2014-09-24,0.0
2014-09-25,4.243
2014-09-26,0.0
2014-09-29,-4.0703
2014-09-30,-3.9436999999999998
2014-10-01,-9.0634
2014-10-02,20.9312
2014-10-03,-6.7583
2014-10-06,7.2482
2014-10-07,-6.65
2014-10-08,0.0
2014-10-09,-0.0179
2014-10-10,7.1429
2014-10-14,-14.6167
2014-10-15,1.5323
2014-10-16,0.0
2014-10-17,0.0
2014-10-21,0.0673
2014-10-22,-0.0961
2014-10-23,-1.5385
2014-10-24,0.0
2014-10-27,3.125
2014-10-28,0.0
2014-10-29,6.0606
2014-11-03,-7.1429
2014-11-04,7.6923
2014-11-05,-7.0714
2014-11-06,0.2306
2014-11-07,-0.3067
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,15.3846
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,0.0
2014-11-19,0.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,2.6667
2014-11-26,-1.2987
2014-12-01,10.526299999999999
2014-12-02,5.9524
2014-12-03,-2.2472
2014-12-04,-5.7471
2014-12-05,1.2195
2014-12-09,2.387
2014-12-10,-5.8616
2014-12-11,18.75
2014-12-12,0.0
2014-12-15,0.0
2014-12-16,-5.2632
2014-12-17,0.0
2014-12-18,2.2222
2014-12-19,0.0
2014-12-23,-8.6957
2014-12-24,1.1905000000000001
2014-12-26,-7.0588
2014-12-29,1.2658
2014-12-30,0.0
2014-12-31,5.0156
2015-01-02,7.1269
2015-01-05,0.0
2015-01-06,-5.5556
2015-01-07,0.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-15,-5.2721
2015-01-16,5.5655
2015-01-20,-5.8824
2015-01-22,0.0
2015-01-23,2.5
2015-01-26,1.2195
2015-01-27,0.0
2015-01-28,-1.2048
2015-02-03,-2.439
2015-02-04,-6.25
2015-02-05,-6.6667
2015-02-06,0.0
2015-02-09,-0.0179
2015-02-12,2.8754999999999997
2015-02-18,-4.1493
2015-02-19,7.227
2015-02-20,2.027
2015-02-23,5.9603
2015-02-24,4.375
2015-02-25,5.3892
2015-02-26,7.9545
2015-02-27,0.0
2015-03-02,3.1579
2015-03-03,0.0
2015-03-04,2.0408
2015-03-05,0.0
2015-03-06,0.0
2015-03-09,0.0
2015-03-10,0.0
2015-03-11,0.0
2015-03-13,0.0
2015-03-16,0.0
2015-03-17,6.0
2015-03-18,0.0
2015-03-19,-2.8302
2015-03-20,1.9296
2015-03-23,4.7744
2015-03-24,2.7273
2015-03-25,-7.0796
2015-03-26,0.0
2015-03-27,1.9048
2015-04-02,7.4766
2015-04-06,2.6087
2015-04-07,-5.0847
2015-04-08,2.6786
2015-04-09,3.4674
2015-04-10,-5.8725000000000005
2015-04-13,1.7856999999999998
2015-04-16,0.0
2015-04-17,-1.7544
2015-04-20,2.6786
2015-04-21,-7.8261
2015-04-22,-0.9434
2015-04-23,0.9524
2015-04-24,3.7736
2015-04-27,0.0
2015-04-28,0.8977
2015-04-29,1.8133
2015-04-30,-2.6549
2015-05-04,-5.4545
2015-05-05,0.9615
2015-05-06,-2.8571
2015-05-11,-0.9804
2015-05-12,0.9901
2015-05-13,-2.9412000000000003
2015-05-14,0.0
2015-05-15,2.0202
2015-05-18,0.9901
2015-05-21,8.8235
2015-05-22,-5.4054
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,13.3333
2015-06-01,-11.7542
2015-06-02,-0.0119
2015-06-03,2.8571
2015-06-09,-2.7778
2015-06-10,-4.7619
2015-06-11,-4.0
2015-06-12,0.0
2015-06-16,-1.0417
2015-06-17,1.0526
2015-06-18,-2.0833
2015-06-19,6.383
2015-06-22,2.0
2015-06-23,1.9607999999999999
2015-06-24,-3.8462
2015-06-25,1.0
2015-06-26,-0.9901
2015-06-30,10.0
2015-07-01,0.0
2015-07-02,-2.7273
2015-07-07,-6.5421
2015-07-09,-5.0125
2015-07-14,0.0132
2015-07-15,10.526299999999999
2015-07-16,-2.8571
2015-07-21,-6.8627
2015-07-22,-0.0132
2015-07-24,-5.2507
2015-07-27,11.1111
2015-07-28,0.0
2015-07-29,0.0
2015-08-04,-10.0
2015-08-06,-2.2222
2015-08-11,-2.2727
2015-08-17,-2.3256
2015-08-19,-4.7619
2015-08-20,0.0
2015-08-21,5.0
2015-08-24,-7.1429
2015-08-25,0.0
2015-08-26,8.9744
2015-08-27,14.1176
2015-08-31,1.0309
2015-09-01,2.0408
2015-09-04,0.0
2015-09-09,-5.0
2015-09-11,5.2632
2015-09-14,-2.0
2015-09-15,0.0
2015-09-16,5.102
2015-09-17,-17.4757
2015-09-18,11.7647
2015-09-22,-1.0526
2015-09-24,-9.5545
2015-09-28,-0.0221
2015-09-29,0.0
2015-09-30,16.4706
2015-10-05,-0.0126
2015-10-06,1.0229
2015-10-07,-10.0
2015-10-09,10.0
2015-10-13,-11.1111
2015-10-15,0.0
2015-10-22,12.5
2015-10-23,0.0
2015-10-26,0.0
2015-10-30,0.0
2015-11-03,0.0
2015-11-04,-18.1818
2015-11-05,0.0
2015-11-06,22.2222
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,0.0
2015-11-12,-9.0909
2015-11-16,0.0
2015-11-17,-11.2222
2015-11-20,-4.8811
2015-11-24,-6.5789
2015-11-25,-1.3820000000000001
2015-11-27,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,-0.0089
2015-12-08,0.0
2015-12-09,0.0
2015-12-14,-0.0179
2015-12-15,0.5714
2015-12-16,-0.5682
2015-12-17,-2.8571
2015-12-18,-1.4706000000000001
2015-12-21,-1.4925
2015-12-22,0.0
2015-12-23,-4.5455
2015-12-28,0.0
2015-12-30,3.1746
2015-12-31,-6.9231
2016-01-04,-0.8264
2016-01-07,0.0
2016-01-08,-8.3333
2016-01-19,0.0
2016-01-20,-1.8182
2016-01-21,0.5208
2016-01-22,-0.4951
2016-02-01,0.0
2016-02-02,0.0
2016-02-03,0.0
2016-02-04,-9.2571
2016-02-05,32.6192
2016-02-08,-7.6923
2016-02-11,6.6667
2016-02-12,-9.375
2016-02-16,3.4483
2016-02-17,-14.9688
2016-02-18,-0.0123
2016-02-19,1.9358
2016-02-22,5.7692
2016-02-26,7.5455
2016-02-29,8.1995
2016-03-02,6.25
2016-03-03,8.8235
