ticker,AXXDF US Equity
2003-10-15,-6.8966
2003-10-17,14.8148
2003-10-27,12.9032
2003-11-04,2.8571
2003-12-02,1.6667
2003-12-10,-5.7377
2003-12-19,-15.942
2003-12-30,13.7931
2003-12-31,0.0
2004-01-12,-6.0606
2004-01-14,3.2258
2004-01-15,-6.25
2004-01-16,1.5625
2004-01-27,1.7436
2004-02-09,-22.5806
2004-02-12,-4.1667
2004-02-17,2.1739
2004-03-01,-19.1489
2004-03-08,31.5789
2004-03-09,0.0
2004-03-25,0.0
2004-03-30,2.0
2004-04-16,-33.3333
2004-04-21,8.8235
2004-04-29,-5.4054
2004-05-07,-25.7143
2004-05-19,-7.6923
2004-05-21,0.0
2004-06-15,-16.6667
2004-06-17,-5.0
2004-06-18,-5.2632
2004-08-04,-8.8889
2004-08-09,3.6585
2004-12-07,-11.7647
2004-12-13,-3.3333
2005-04-04,-24.1379
2005-04-26,-13.6364
2005-05-05,-1.0526
2005-05-18,-6.9149
2005-06-03,14.2857
2005-06-17,40.0
2005-08-02,-49.5089
2005-09-12,9.6375
2005-11-10,-32.2581
2005-11-22,23.8095
2005-11-28,17.6923
2006-01-09,33.0882
2006-01-20,-18.4776
2006-01-23,5.4217
2006-03-23,2.2857
2006-04-21,12.9539
2006-05-12,48.3771
2006-05-23,-21.6667
2006-05-24,-19.1489
2006-06-13,-34.2105
2006-07-11,16.1
2006-07-27,-0.1723
2006-08-02,20.7938
2006-08-17,5.7143
2006-09-06,10.2703
2006-09-20,11.2745
2006-09-26,-16.2996
2006-09-27,8.9474
2006-11-29,3.3816
2006-12-21,-4.8189
2007-01-26,-41.0862
2007-02-26,24.4792
2007-02-27,-0.251
2007-03-07,-4.1527
2007-04-19,-7.5711
2007-04-23,-6.5341000000000005
2007-06-28,-8.2573
2007-07-18,13.0867
2007-07-30,-15.625
2007-08-07,18.1713
2007-11-15,-34.1822
2008-01-04,7.1429
2008-01-22,-78.5417
2008-01-29,29.4498
2008-03-07,-40.0
2008-04-28,306.6667
2008-06-06,-16.3934
2008-06-18,-80.7598
2008-07-02,0.0
2008-07-31,114.0127
2009-01-07,-90.4762
2009-09-29,85.0
2010-01-06,1197.6351
2010-01-07,10.0364
2010-03-04,89.1695
2010-03-12,32.8289
2010-04-21,-24.7222
2010-04-28,-8.0868
2010-05-06,0.2177
2010-05-11,-1.0253
2010-05-12,-3.0082
2010-05-21,-13.053
2010-05-25,-1.1673
2010-06-01,-2.033
2010-06-02,-1.1552
2010-06-03,0.1402
2010-06-09,-3.5564
2010-06-14,-2.0418
2010-06-17,-15.5968
2010-06-18,-4.9657
2010-06-23,0.3304
2010-06-29,-16.8518
2010-07-06,-5.478
2010-07-08,9.3892
2010-07-13,5.5058
2010-07-19,0.7754
2010-07-23,3.725
2010-07-26,1.4483
2010-07-30,29.0622
2010-08-02,1.4388
2010-08-04,-2.8457
2010-08-06,0.3011
2010-08-17,1.4556
2010-08-20,-1.9817
2010-08-26,-6.3215
2010-08-27,0.3271
2010-08-31,1.2313
2010-09-01,-2.0865
2010-09-02,1.6105
2010-09-07,-0.4687
2010-09-08,-1.0633
2010-09-09,0.5005
2010-09-16,1.2402
2010-09-20,2.6334
2010-09-28,9.7744
2010-09-29,2.7397
2010-09-30,11.3333
2010-10-01,-4.7904
2010-10-04,-0.9984
2010-10-05,-0.8973
2010-10-06,9.5393
2010-10-07,-4.5536
2010-10-08,-1.1726
2010-10-11,-0.1163
2010-10-12,-1.1568
2010-10-13,5.5691
2010-10-14,-2.3810000000000002
2010-10-15,-1.4558
2010-10-18,0.6806
2010-10-19,-4.8014
2010-10-20,1.6865999999999999
2010-10-21,-2.8649
2010-10-22,-0.6536
2010-10-25,-2.0846999999999998
2010-10-26,-1.2304
2010-10-27,-2.1003
2010-10-28,0.7557
2010-10-29,14.6336
2010-11-01,1.0716
2010-11-02,-4.1443
2010-11-03,-4.9911
2010-11-04,4.902
2010-11-05,0.1791
2010-11-08,5.7296
2010-11-09,2.9412000000000003
2010-11-10,5.6857
2010-11-11,10.8408
2010-11-12,0.6189
2010-11-15,1.3968
2010-11-16,-5.4417
2010-11-17,7.4803
2010-11-18,2.0876
2010-11-19,3.6866
2010-11-22,-3.1556
2010-11-23,2.7994
2010-11-24,3.365
2010-11-26,0.1998
2010-11-29,-4.7414
2010-11-30,-2.9412000000000003
2010-12-01,6.1131
2010-12-02,1.0489
2010-12-03,1.3043
2010-12-06,3.0043
2010-12-07,4.5833
2010-12-08,-0.9761
2010-12-09,14.6651
2010-12-10,1.4035
2010-12-13,5.1903
2010-12-14,-2.9544
2010-12-15,0.3114
2010-12-16,-6.5892
2010-12-17,5.8873999999999995
2010-12-20,-0.585
2010-12-21,7.7148
2010-12-22,-0.2811
2010-12-23,0.09
2010-12-27,0.6872
2010-12-29,-0.9524
2010-12-30,-2.484
2010-12-31,0.5752
2011-01-03,0.0
2011-01-04,-0.0041
2011-01-05,-1.7444
2011-01-06,-3.48
2011-01-07,-7.2022
2011-01-10,-3.5348
2011-01-11,16.9839
2011-01-12,16.1614
2011-01-13,-4.6264
2011-01-14,-1.9808
2011-01-18,10.3939
2011-01-19,-4.6219
2011-01-20,-1.6045
2011-01-21,7.6377
2011-01-24,1.1311
2011-01-25,-7.2902000000000005
2011-01-26,0.8604
2011-01-27,-0.2299
2011-01-31,1.7245
2011-02-01,5.0434
2011-02-02,1.9188
2011-02-03,2.0794
2011-02-04,2.0775
2011-02-07,0.0761
2011-02-08,-0.4058
2011-02-09,-4.1889
2011-02-10,-1.6611
2011-02-11,0.2348
2011-02-14,6.6466
2011-02-15,3.3753
2011-02-16,-1.2856
2011-02-17,-1.0607
2011-02-18,-1.5776
2011-02-22,-1.428
2011-02-23,-3.8298
2011-02-24,1.9828000000000001
2011-02-28,3.1664
2011-03-01,1.1639
2011-03-02,-0.8983
2011-03-03,1.5267
2011-03-04,1.3580999999999999
2011-03-07,-2.8683
2011-03-08,-0.7176
2011-03-09,-6.5513
2011-03-10,-5.4963
2011-03-11,-2.4443
2011-03-14,-2.0833
2011-03-15,-6.7971
2011-03-16,6.6406
2011-03-17,1.1067
2011-03-18,1.6522000000000001
2011-03-21,0.9522
2011-03-22,-1.5566
2011-03-23,0.2058
2011-03-24,-0.3193
2011-03-25,-1.0847
2011-03-28,-1.5152
2011-03-30,0.8096
2011-03-31,4.9961
2011-04-01,0.8721
2011-04-04,10.7151
2011-04-05,5.2498
2011-04-06,0.1608
2011-04-07,-1.2762
2011-04-08,-4.4597
2011-04-11,-2.2824
2011-04-12,-3.558
2011-04-13,0.3611
2011-04-14,-0.083
2011-04-15,0.5644
2011-04-18,-12.1303
2011-04-19,-1.3754
2011-04-20,10.1712
2011-04-25,-4.5187
2011-04-26,-1.8092000000000001
2011-04-27,0.0115
2011-04-28,-4.3019
2011-04-29,-1.2117
2011-05-02,-2.6912000000000003
2011-05-03,-7.6865
2011-05-04,-5.1562
2011-05-05,3.8369
2011-05-06,2.7248
2011-05-09,1.7124000000000001
2011-05-10,3.169
2011-05-11,-2.7304
2011-05-12,0.0
2011-05-13,1.0526
2011-05-16,-3.0729
2011-05-17,1.021
2011-05-18,2.4823
2011-05-19,5.8824
2011-05-20,2.6675
2011-05-25,-2.2063
2011-05-26,-4.9576
2011-05-31,-3.0822
2011-06-01,-1.1087
2011-06-02,-0.6655
2011-06-03,0.5643
2011-06-06,2.3116
2011-06-07,-3.507
2011-06-08,-8.3039
2011-06-09,5.1046
2011-06-10,1.5038
2011-06-13,1.6968
2011-06-14,4.5
2011-06-15,2.4439
2011-06-16,2.0114
2011-06-17,-3.8350999999999997
2011-06-20,-2.9
2011-06-21,6.9777000000000005
2011-06-22,-0.7866
2011-06-23,-4.3513
2011-06-24,-1.4952
2011-06-27,-0.9241
2011-06-28,2.7351
2011-06-29,1.4035
2011-06-30,10.0346
2011-07-01,0.6289
2011-07-05,6.1211
2011-07-06,-2.7975
2011-07-07,5.3054
2011-07-08,-1.7153
2011-07-11,-4.7291
2011-07-12,-2.9130000000000003
2011-07-13,5.8821
2011-07-14,1.2553
2011-07-15,2.0293
2011-07-18,5.5618
2011-07-19,7.7096
2011-07-20,2.5396
2011-07-21,-4.5316
2011-07-22,3.7071
2011-07-25,-0.8694
2011-07-26,0.3713
2011-07-27,-2.9975
2011-07-29,-4.7001
2011-08-01,0.8174
2011-08-02,1.8919000000000001
2011-08-03,-9.8541
2011-08-04,-9.9603
2011-08-05,4.5976
2011-08-08,-14.2372
2011-08-09,-0.3393
2011-08-10,5.6407
2011-08-11,3.4602
2011-08-17,4.7952
2011-08-18,-4.8949
2011-08-19,1.2689
2011-08-22,0.7352
2011-08-23,-3.4992
2011-08-24,-4.8958
2011-08-26,5.1389
2011-08-29,4.5085
2011-08-30,3.8675
2011-08-31,4.8776
2011-09-01,5.0494
2011-09-02,-2.0221
2011-09-06,2.5402
2011-09-07,3.2735
2011-09-08,-4.1639
2011-09-09,0.5214
2011-09-12,-1.2067
2011-09-13,-0.4095
2011-09-14,-0.2808
2011-09-15,-0.6304
2011-09-16,5.2799
2011-09-19,-4.6991
2011-09-20,3.207
2011-09-21,-10.0565
2011-09-22,-20.1221
2011-09-23,1.7964
2011-09-26,-1.8975
2011-09-27,2.7167
2011-09-28,-5.7065
2011-09-29,-1.5854
2011-09-30,2.437
2011-10-03,-11.5323
2011-10-04,-2.5125
2011-10-05,13.7046
2011-10-06,7.5863
2011-10-07,5.2551
2011-10-10,1.6703000000000001
2011-10-11,3.8996
2011-10-12,0.8529
2011-10-13,-9.338799999999999
2011-10-14,1.5602
2011-10-17,1.4251
2011-10-18,1.3321
2011-10-19,-0.3782
2011-10-20,-0.5242
2011-10-21,-2.9619999999999997
2011-10-24,0.3488
2011-10-25,-0.3476
2011-10-26,0.5618
2011-10-27,8.757
2011-10-28,-4.5696
2011-11-02,-0.24
2011-11-04,-1.7266
2011-11-07,-0.604
2011-11-08,-0.9644
2011-11-09,-2.8748
2011-11-10,-2.6034
2011-11-11,1.4151
2011-11-14,-4.3411
2011-11-15,-0.7901
2011-11-16,-2.3891999999999998
2011-11-17,-0.4184
2011-11-18,-0.9874
2011-11-21,-3.2251
2011-11-22,1.6307
2011-11-23,-5.0778
2011-11-25,-3.8409
2011-11-28,4.467
2011-11-29,-4.4174
2011-11-30,8.5981
2011-12-01,-1.6482999999999999
2011-12-02,-0.5346
2011-12-05,-0.7408
2011-12-06,-6.1055
2011-12-07,-2.4295
2011-12-08,1.5589
2011-12-09,11.3209
2011-12-12,-3.4729
2011-12-13,4.176
2011-12-14,-4.3103
2011-12-15,-0.4505
2011-12-16,0.4525
2011-12-19,-4.3243
2011-12-20,3.5782
2011-12-21,5.4545
2011-12-22,2.5862
2011-12-23,-0.4202
2011-12-27,-5.0633
2011-12-28,2.2222
2011-12-29,12.6957
2011-12-30,1.7168
2012-01-03,7.4009
2012-01-04,2.1211
2012-01-05,2.8811
2012-01-09,-0.7353
2012-01-10,6.6667
2012-01-11,1.2659
2012-01-12,-4.7886
2012-01-13,-2.8687
2012-01-17,2.6102
2012-01-18,2.3394
2012-01-19,-1.2206
2012-01-20,0.3268
2012-01-23,3.9577
2012-01-24,-3.2117
2012-01-25,3.8848000000000003
2012-01-26,-1.5270000000000001
2012-01-27,0.9494
2012-01-30,-2.8213
2012-02-01,5.1129
2012-02-02,-0.9514
2012-02-03,2.4322
2012-02-07,-3.8113
2012-02-08,0.6289
2012-02-09,0.625
2012-02-13,0.7453
2012-02-14,0.7861
2012-02-15,6.1936
2012-02-16,0.2304
2012-02-17,1.6522999999999999
2012-02-22,0.4947
2012-02-23,-2.7145
2012-02-24,1.6047
2012-02-27,-2.7035
2012-02-28,-3.4805
2012-03-02,1.5152
2012-03-05,-1.7164000000000001
2012-03-06,-9.6128
2012-03-07,2.8226
2012-03-09,4.902
2012-03-12,0.6231
2012-03-13,-1.2384
2012-03-14,-2.1944
2012-03-15,0.0
2012-03-16,0.0
2012-03-19,0.3205
2012-03-20,-5.1158
2012-03-21,1.9866000000000001
2012-03-22,-2.6041
2012-03-23,-1.3559
2012-03-26,5.4983
2012-03-27,1.3029
2012-03-28,-2.2468
2012-03-29,-1.9777
2012-03-30,1.3423
2012-04-02,1.3245
2012-04-03,0.3268
2012-04-04,0.0
2012-04-05,0.9772
2012-04-09,5.8065
2012-04-10,-1.2195
2012-04-11,8.9506
2012-04-12,-1.4163999999999999
2012-04-13,-0.2874
2012-04-16,-1.1527
2012-04-17,-0.8746
2012-04-18,-4.4118
2012-04-19,-5.2308
2012-04-20,2.2727
2012-04-23,-4.127
2012-04-24,1.6556
2012-04-25,3.9047
2012-04-26,-4.381
2012-04-27,0.6516
2012-04-30,-5.4072
2012-05-01,1.2397
2012-05-02,1.7006999999999999
2012-05-03,-2.0067
2012-05-04,-2.0478
2012-05-07,-0.6969
2012-05-08,-1.4035
2012-05-09,-2.1352
2012-05-10,1.8182
2012-05-11,-1.7856999999999998
2012-05-14,-3.6364
2012-05-15,-7.1698
2012-05-16,0.0
2012-05-17,-1.2195
2012-05-18,-2.4691
2012-05-21,5.4852
2012-05-22,-11.205
2012-05-23,1.3571
2012-05-24,0.8889
2012-05-25,-2.2026
2012-05-29,-4.5045
2012-05-30,0.4717
2012-05-31,-2.8169
2012-06-01,1.8841
2012-06-04,-3.7399
2012-06-05,4.9196
2012-06-06,-0.4695
2012-06-07,4.2453
2012-06-08,-2.2624
2012-06-11,-1.3889
2012-06-12,2.8169
2012-06-13,-1.8779
2012-06-14,4.4267
2012-06-15,-1.9607999999999999
2012-06-18,0.9034
2012-06-19,5.8562
2012-06-20,-1.2713
2012-06-21,-4.7414
2012-06-22,-1.3575
2012-06-25,-2.7523
2012-06-26,-1.362
2012-06-27,4.2501
2012-06-28,-2.7523
2012-06-29,4.717
2012-07-02,-3.6036
2012-07-03,4.6729
2012-07-05,2.6786
2012-07-06,-3.4783
2012-07-09,3.6036
2012-07-10,-2.6087
2012-07-11,-1.3393
2012-07-12,-0.4525
2012-07-13,0.4545
2012-07-16,4.0724
2012-07-17,2.6087
2012-07-18,3.8136
2012-07-19,6.5306
2012-07-20,-4.9737
2012-07-23,-5.2491
2012-07-24,-5.5319
2012-07-25,5.8559
2012-07-26,-4.2553
2012-07-27,4.4444
2012-07-30,-2.1277
2012-07-31,-0.4348
2012-08-01,-1.7467000000000001
2012-08-02,2.2222
2012-08-06,1.7391
2012-08-07,4.7009
2012-08-08,0.0
2012-08-09,-0.4082
2012-08-10,8.1967
2012-08-13,-5.303
2012-08-14,-4.0
2012-08-15,-2.0833
2012-08-16,5.1064
2012-08-17,0.8097
2012-08-20,0.4016
2012-08-21,-2.4
2012-08-22,2.8689
2012-08-23,-2.3904
2012-08-24,0.0
2012-08-27,0.0
2012-08-28,-4.898
2012-08-29,-4.7264
2012-08-30,-5.4001
2012-08-31,2.8571
2012-09-04,-3.7037
2012-09-05,-6.25
2012-09-06,-1.0321
2012-09-07,-1.548
2012-09-10,-3.1579
2012-09-11,9.2391
2012-09-12,2.9851
2012-09-13,0.9269
2012-09-14,3.7634
2012-09-17,-6.3572
2012-09-18,2.2845
2012-09-19,6.4355
2012-09-20,-3.1673999999999998
2012-09-21,-5.1343
2012-09-24,0.979
2012-09-25,-4.3902
2012-09-26,-3.0612
2012-09-27,6.3158
2012-09-28,-1.4913
2012-10-01,-6.0242
2012-10-02,2.6738
2012-10-03,-3.125
2012-10-04,-1.6129
2012-10-05,-0.5464
2012-10-08,3.4821
2012-10-09,-3.9026
2012-10-10,-0.5456
2012-10-11,-0.3715
2012-10-12,-1.8576000000000001
2012-10-15,0.0
2012-10-16,1.1364
2012-10-17,1.6854
2012-10-18,2.2099
2012-10-19,-3.2432
2012-10-22,0.0
2012-10-23,-2.2346
2012-10-24,0.5714
2012-10-25,-0.5682
2012-10-26,-1.7143000000000002
2012-10-31,-1.7442
2012-11-01,-1.7751000000000001
2012-11-02,-9.0361
2012-11-05,-1.9868000000000001
2012-11-06,9.4595
2012-11-07,0.0
2012-11-08,-2.4691
2012-11-09,0.6329
2012-11-12,-1.2579
2012-11-13,1.2739
2012-11-14,-9.434
2012-11-15,-4.1667
2012-11-16,2.8986
2012-11-19,0.7042
2012-11-20,-2.7972
2012-11-21,-6.4748
2012-11-23,-5.3846
2012-11-26,0.813
2012-11-27,7.2581
2012-11-28,1.5038
2012-11-29,5.9259
2012-11-30,-2.7972
2012-12-03,4.3165
2012-12-04,-4.8276
2012-12-05,2.1739
2012-12-06,0.7092
2012-12-07,-3.5211
2012-12-10,2.1898
2012-12-11,4.8661
2012-12-12,8.9825
2012-12-13,-2.4922
2012-12-14,7.0427
2012-12-17,8.982
2012-12-18,-3.2967
2012-12-19,-10.2273
2012-12-20,12.6582
2012-12-21,-6.7802
2012-12-24,3.7177
2012-12-26,8.32
2012-12-27,-6.1253
2012-12-28,-2.2857
2012-12-31,5.2632
2013-01-02,7.2222
2013-01-03,-5.1813
2013-01-04,7.6503
2013-01-07,7.2779
2013-01-08,2.6794000000000002
2013-01-09,-1.8433000000000002
2013-01-10,0.4695
2013-01-11,-1.8692
2013-01-14,1.9048
2013-01-15,-1.4019
2013-01-16,-9.9526
2013-01-17,-3.6743
2013-01-18,1.0825
2013-01-22,3.2432
2013-01-23,-0.5236
2013-01-24,-4.2105
2013-01-25,-3.2967
2013-01-28,-6.8182
2013-01-29,4.2683
2013-01-30,1.7544
2013-01-31,0.0
2013-02-01,0.0
2013-02-04,1.1494
2013-02-05,-1.1364
2013-02-06,-4.5977
2013-02-07,-6.6265
2013-02-08,-5.1613
2013-02-11,-4.7619
2013-02-12,18.5714
2013-02-13,-9.0361
2013-02-14,3.3113
2013-02-15,-1.9231
2013-02-19,-4.5098
2013-02-20,-6.2286
2013-02-21,5.8394
2013-02-22,-3.4569
2013-02-25,-2.1341
2013-02-26,-2.9196999999999997
2013-02-27,0.0
2013-02-28,-5.2632
2013-03-01,-1.5873
2013-03-04,5.6452
2013-03-05,-6.8702
2013-03-06,0.8197
2013-03-07,1.626
2013-03-08,-1.6
2013-03-11,2.439
2013-03-12,4.7619
2013-03-13,0.0
2013-03-14,5.303
2013-03-15,18.705
2013-03-18,-7.8788
2013-03-19,0.0
2013-03-20,-7.8947
2013-03-21,-2.8571
2013-03-22,-4.4118
2013-03-25,-2.3077
2013-03-26,4.7244
2013-03-27,0.0094
2013-03-28,-0.7612
2013-04-01,0.0
2013-04-02,-3.0303
2013-04-03,-6.25
2013-04-04,-1.6667
2013-04-05,-1.6949
2013-04-08,5.1724
2013-04-09,2.459
2013-04-10,-1.6
2013-04-11,-5.6911000000000005
2013-04-12,-1.7241
2013-04-15,-5.2632
2013-04-16,-2.7778
2013-04-17,1.9048
2013-04-18,6.5421
2013-04-19,5.2632
2013-04-22,-7.5
2013-04-23,-3.6824
2013-04-24,0.0818
2013-04-25,5.5958
2013-04-26,-7.0694
2013-04-29,1.8929
2013-04-30,-2.7923999999999998
2013-05-01,0.9615
2013-05-02,4.8571
2013-05-03,0.0
2013-05-06,1.7257
2013-05-07,-0.8929
2013-05-08,-1.8018
2013-05-09,-3.6696999999999997
2013-05-10,0.0
2013-05-13,-1.9048
2013-05-14,0.9709
2013-05-15,3.8462
2013-05-16,2.7778
2013-05-17,-2.027
2013-05-20,2.069
2013-05-21,-1.8018
2013-05-22,-7.3394
2013-05-23,3.0879
2013-05-24,0.6843
2013-05-28,3.9766
2013-05-29,0.0
2013-05-30,0.0
2013-05-31,-1.8234
2013-06-03,3.7262
2013-06-04,-1.7905
2013-06-05,0.0803
2013-06-06,3.5747
2013-06-07,0.0
2013-06-10,-9.7345
2013-06-11,-1.9607999999999999
2013-06-12,-0.2688
2013-06-13,-0.7332
2013-06-14,0.202
2013-06-17,-4.4355
2013-06-18,3.3755
2013-06-19,-2.0408
2013-06-20,-5.2083
2013-06-21,3.2967
2013-06-24,1.0838
2013-06-25,-5.2819
2013-06-26,0.0
2013-06-27,0.9653
2013-06-28,1.2449
2013-07-01,3.2609
2013-07-02,0.0
2013-07-03,3.1579
2013-07-05,-2.0408
2013-07-08,-11.5104
2013-07-09,5.93
2013-07-10,4.459
2013-07-11,-3.1915
2013-07-12,-3.2967
2013-07-15,0.0
2013-07-16,0.2841
2013-07-17,-1.3173
2013-07-18,2.1961
2013-07-19,3.3708
2013-07-22,1.3791
2013-07-23,0.9985
2013-07-24,0.8493
2013-07-25,11.5789
2013-07-26,2.8302
2013-07-29,1.8349
2013-07-30,-0.9009
2013-07-31,1.8182
2013-08-01,-6.25
2013-08-02,2.8571
2013-08-05,-0.2141
2013-08-06,-6.2808
2013-08-07,-2.9703
2013-08-08,-1.0204
2013-08-09,4.1237
2013-08-12,7.7228
2013-08-13,-6.25
2013-08-14,8.8235
2013-08-15,14.5045
2013-08-16,6.2156
2013-08-19,-2.963
2013-08-20,6.1164
2013-08-21,3.5878
2013-08-22,-3.4722
2013-08-23,0.7194
2013-08-26,0.0
2013-08-27,-10.642900000000001
2013-08-28,3.9169
2013-08-29,-3.0769
2013-08-30,-1.5873
2013-09-03,-2.4194
2013-09-04,6.6116
2013-09-05,-1.5601
2013-09-06,0.7973
2013-09-09,3.1152
2013-09-10,0.0095
2013-09-11,0.7576
2013-09-12,6.7669
2013-09-13,1.4085
2013-09-16,6.25
2013-09-17,3.268
2013-09-18,-0.6329
2013-09-19,-5.7325
2013-09-20,-2.027
2013-09-23,0.0129
2013-09-24,2.0558
2013-09-25,-1.7694
2013-09-26,1.1135
2013-09-27,0.0
2013-09-30,2.0408
2013-10-01,-4.6667
2013-10-02,2.7972
2013-10-03,1.3605
2013-10-04,-0.6711
2013-10-07,-2.027
2013-10-08,-3.4483
2013-10-09,5.7143
2013-10-10,-2.027
2013-10-11,1.3793
2013-10-14,-3.3333
2013-10-15,2.7445
2013-10-16,-1.3699
2013-10-17,0.6944
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,2.069
2013-10-23,2.5211
2013-10-24,-1.141
2013-10-25,1.3333
2013-10-28,5.9211
2013-10-29,8.6957
2013-10-30,0.0
2013-10-31,-1.7143000000000002
2013-11-01,-0.5814
2013-11-04,5.2632
2013-11-05,1.1111
2013-11-06,-3.2967
2013-11-07,-3.9773
2013-11-08,2.3669000000000002
2013-11-11,-1.7341
2013-11-12,-1.7647
2013-11-13,0.0
2013-11-14,4.1916
2013-11-15,-1.7241
2013-11-18,1.7544
2013-11-19,-2.2989
2013-11-20,-0.5882
2013-11-21,-2.3669000000000002
2013-11-22,0.0
2013-11-25,-4.8902
2013-11-26,-7.6029
2013-11-27,5.5172
2013-11-29,-5.2288
2013-12-02,0.6897
2013-12-03,1.3699
2013-12-04,-0.6757
2013-12-05,-1.3605
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,1.3793
2013-12-11,-1.3519999999999999
2013-12-12,4.8186
2013-12-13,2.9359
2013-12-16,14.4044
2013-12-17,-7.8212
2013-12-18,0.5833
2013-12-19,-5.4003
2013-12-20,-6.9984
2013-12-23,-1.3783
2013-12-24,0.0
2013-12-26,3.4722
2013-12-27,2.0134
2013-12-30,3.0798
2013-12-31,0.2034
2014-01-02,-0.617
2014-01-03,-0.6609
2014-01-06,2.5806
2014-01-07,-2.5157
2014-01-08,2.5806
2014-01-09,3.7736
2014-01-10,3.0303
2014-01-13,0.0
2014-01-14,-1.7647
2014-01-15,1.1976
2014-01-16,-1.7751000000000001
2014-01-17,1.8072
2014-01-21,1.1834
2014-01-22,0.5848
2014-01-23,-2.7689
2014-01-24,-4.3277
2014-01-27,-0.625
2014-01-28,5.0314
2014-01-29,-1.7964
2014-01-30,-0.6098
2014-01-31,-3.681
2014-02-03,0.6369
2014-02-04,1.5823
2014-02-05,-0.9346
2014-02-06,0.6289
2014-02-07,3.75
2014-02-10,-2.1310000000000002
2014-02-11,7.1016
2014-02-12,0.0
2014-02-13,9.7701
2014-02-14,-3.6649000000000003
2014-02-18,-4.8913
2014-02-19,-0.5714
2014-02-20,0.5747
2014-02-21,-1.1429
2014-02-24,-2.8902
2014-02-25,-0.5952
2014-02-26,0.5988
2014-02-27,-1.1905000000000001
2014-02-28,-1.2048
2014-03-03,2.439
2014-03-04,0.5952
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,1.1834
2014-03-10,-5.2632
2014-03-11,-7.4074
2014-03-12,-1.3458
2014-03-13,-2.0146
2014-03-14,1.3793
2014-03-17,-4.0816
2014-03-18,0.7092
2014-03-19,-3.5211
2014-03-20,5.8394
2014-03-21,-0.6897
2014-03-24,-1.3889
2014-03-25,5.6338
2014-03-26,-4.6667
2014-03-27,4.8951
2014-03-28,-2.0
2014-03-31,-0.6803
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,1.3699
2014-04-04,0.4139
2014-04-07,-0.2692
2014-04-08,0.5398
2014-04-09,0.6627
2014-04-10,-1.2667
2014-04-11,-0.0675
2014-04-14,-2.027
2014-04-15,2.069
2014-04-16,-0.6757
2014-04-17,0.6803
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,4.147
2014-04-25,4.4522
2014-04-28,-3.7267
2014-04-29,-6.4516
2014-04-30,1.3793
2014-05-01,-1.892
2014-05-02,3.3066
2014-05-05,0.6796
2014-05-06,0.0
