ticker,LTMP US Equity
2009-11-23,0.0
2009-11-24,-45.4545
2009-11-25,66.6667
2009-12-07,-40.0
2009-12-09,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-18,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-29,0.0
2009-12-30,-3.3333
2009-12-31,175.8621
2010-01-04,12.5
2010-01-05,-11.1111
2010-01-07,0.0
2010-01-11,0.0
2010-01-13,112.5
2010-01-14,11.7647
2010-01-15,0.0
2010-01-19,-10.526299999999999
2010-01-20,41.1765
2010-01-21,-16.6667
2010-01-22,-10.0
2010-01-25,-16.6667
2010-01-26,100.0
2010-01-27,-16.6667
2010-01-28,0.0
2010-01-29,-28.0
2010-02-01,22.2222
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,-13.6364
2010-02-08,21.0526
2010-02-09,8.6957
2010-02-10,-12.0
2010-02-11,9.0909
2010-02-12,8.3333
2010-02-16,0.0
2010-02-17,-23.0769
2010-02-18,5.0
2010-02-19,42.8571
2010-02-22,-3.3333
2010-02-23,-13.7931
2010-02-24,12.0
2010-02-25,-17.8571
2010-03-01,30.4348
2010-03-02,-3.3333
2010-03-03,46.8966
2010-03-04,25.5869
2010-03-05,-38.3178
2010-03-08,27.2727
2010-03-09,-9.5238
2010-03-10,-7.8947
2010-03-11,-7.4286
2010-03-12,14.1975
2010-03-15,-10.2703
2010-03-16,-0.6024
2010-03-17,0.0
2010-03-18,3.0303
2010-03-19,-2.9412000000000003
2010-03-22,-9.0909
2010-03-23,-16.6667
2010-03-24,-20.0
2010-03-25,-17.0
2010-03-26,44.5783
2010-03-29,-8.3333
2010-03-30,-9.0909
2010-03-31,0.0
2010-04-01,-7.5
2010-04-05,-5.4054
2010-04-06,2.8571
2010-04-07,-5.0
2010-04-08,8.1871
2010-04-09,2.7027
2010-04-12,-15.7895
2010-04-13,-6.25
2010-04-14,-3.3333
2010-04-15,3.4483
2010-04-16,20.0
2010-04-19,44.4444
2010-04-20,5.7692
2010-04-21,9.0909
2010-04-22,13.3333
2010-04-23,0.0
2010-04-26,-0.8824
2010-04-27,-5.0445
2010-04-28,-3.125
2010-04-29,-9.6774
2010-04-30,-10.7143
2010-05-03,-16.0
2010-05-04,-7.1429
2010-05-05,-7.6923
2010-05-06,0.0
2010-05-07,5.5556
2010-05-10,0.0
2010-05-11,-4.7368
2010-05-12,5.5249
2010-05-13,-5.7592
2010-05-14,55.5556
2010-05-17,-7.1429
2010-05-18,-15.3846
2010-05-19,13.6364
2010-05-20,-15.6
2010-05-21,-0.4739
2010-05-24,4.7619
2010-05-25,-2.2727
2010-05-26,4.6512
2010-05-27,0.0
2010-05-28,-20.0
2010-06-01,11.1111
2010-06-02,-5.0
2010-06-03,5.2632
2010-06-04,17.5
2010-06-07,-19.1489
2010-06-08,18.4211
2010-06-09,6.6667
2010-06-10,-12.0833
2010-06-11,0.4739
2010-06-14,0.0
2010-06-15,-0.9434
2010-06-16,14.2857
2010-06-17,0.0
2010-06-18,4.1667
2010-06-21,-12.0
2010-06-22,13.6364
2010-06-23,-12.0
2010-06-24,0.0
2010-06-28,0.0
2010-06-29,2.7841
2010-06-30,23.8253
2010-07-01,-14.2857
2010-07-02,16.6667
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,3.5714
2010-07-09,3.4483
2010-07-12,-3.3333
2010-07-13,3.4483
2010-07-14,-20.0
2010-07-15,25.0
2010-07-16,-0.3333
2010-07-19,-23.0769
2010-07-20,4.7826
2010-07-21,0.0
2010-07-22,3.7344
2010-07-23,12.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,-10.7143
2010-08-02,8.0
2010-08-03,7.4074
2010-08-04,10.3448
2010-08-05,1.5625
2010-08-06,10.461500000000001
2010-08-09,-5.2925
2010-08-10,-5.8824
2010-08-11,6.25
2010-08-12,2.9412000000000003
2010-08-13,-14.2857
2010-08-16,3.3333
2010-08-17,-12.9032
2010-08-18,-0.4167
2010-08-19,-7.02
2010-08-20,-4.0
2010-08-23,0.0
2010-08-24,12.5
2010-08-25,7.4074
2010-08-26,-15.5172
2010-08-27,6.1224
2010-08-30,-3.8462
2010-08-31,0.0
2010-09-01,-9.2
2010-09-02,5.7269
2010-09-03,4.1667
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,-4.0
2010-09-10,0.0
2010-09-13,4.1667
2010-09-14,0.0
2010-09-15,-4.0
2010-09-16,16.6667
2010-09-17,-3.5714
2010-09-20,3.7037
2010-09-21,0.0
2010-09-22,21.4286
2010-09-23,0.0
2010-09-24,12.9412
2010-09-27,6.7708
2010-09-28,0.0
2010-09-29,-3.6585
2010-09-30,11.3924
2010-10-01,6.8182
2010-10-04,0.0
2010-10-05,4.2553
2010-10-06,8.1633
2010-10-07,11.3208
2010-10-08,-5.0847
2010-10-11,10.7143
2010-10-12,1.6129
2010-10-13,0.0
2010-10-14,-3.1746
2010-10-15,6.5574
2010-10-18,24.6154
2010-10-19,-1.8519
2010-10-20,-14.4654
2010-10-21,-2.9412000000000003
2010-10-22,-4.5455
2010-10-25,-6.3492
2010-10-26,0.0
2010-10-27,0.8475
2010-10-28,-19.3067
2010-10-29,-16.6884
2010-11-01,-25.0
2010-11-02,30.0
2010-11-03,22.8686
2010-11-04,-14.4385
2010-11-05,2.439
2010-11-08,-16.6667
2010-11-09,14.2857
2010-11-10,0.0
2010-11-11,-17.5
2010-11-12,12.1212
2010-11-15,-16.2162
2010-11-16,4.1935
2010-11-17,8.3591
2010-11-18,2.8571
2010-11-19,-2.7778
2010-11-22,0.0
2010-11-23,2.8571
2010-11-24,5.5556
2010-11-26,-7.8947
2010-11-29,5.7143
2010-11-30,-5.4054
2010-12-01,-4.2857
2010-12-02,-2.9851
2010-12-03,7.6923
2010-12-06,-2.8571
2010-12-07,2.9412000000000003
2010-12-08,-2.8571
2010-12-09,2.9412000000000003
2010-12-10,2.8571
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-11.1111
2010-12-16,-6.25
2010-12-17,0.0
2010-12-20,6.6667
2010-12-21,-3.125
2010-12-22,-1.6129
2010-12-23,1.6393
2010-12-27,0.0
2010-12-28,-6.4516
2010-12-29,13.7931
2010-12-30,0.0
2010-12-31,3.0303
2011-01-03,-2.9412000000000003
2011-01-04,0.0
2011-01-05,9.0909
2011-01-06,-11.1111
2011-01-07,0.0
2011-01-10,12.5
2011-01-11,0.0
2011-01-12,11.1111
2011-01-13,17.5
2011-01-14,-4.0426
2011-01-18,4.2129
2011-01-19,-14.8936
2011-01-20,-2.5
2011-01-21,2.5641
2011-01-24,12.5
2011-01-25,-2.2222
2011-01-26,0.0
2011-01-27,-4.5455
2011-01-28,19.0476
2011-01-31,18.0
2011-02-01,-20.339
2011-02-02,12.766
2011-02-03,-18.8679
2011-02-04,-4.6512
2011-02-07,-17.0732
2011-02-08,-2.9412000000000003
2011-02-09,0.0
2011-02-10,-6.0606
2011-02-11,6.4516
2011-02-14,-9.0909
2011-02-15,16.6667
2011-02-16,-11.4286
2011-02-17,12.9032
2011-02-18,-11.4286
2011-02-22,-3.2258
2011-02-23,10.0
2011-02-24,-7.5758
2011-02-25,1.6393
2011-02-28,-3.2258
2011-03-01,-3.3333
2011-03-02,0.0
2011-03-03,3.4483
2011-03-04,-6.6667
2011-03-07,6.7857
2011-03-08,0.0
2011-03-09,3.6789
2011-03-10,-6.4516
2011-03-11,-3.4483
2011-03-14,-7.1429
2011-03-15,15.3846
2011-03-16,0.0
2011-03-17,-6.3333
2011-03-18,24.5552
2011-03-21,0.0
2011-03-22,-1.4285999999999999
2011-03-23,1.4493
2011-03-24,-1.4285999999999999
2011-03-25,1.4493
2011-03-28,-11.4286
2011-03-29,12.9032
2011-03-30,-11.392900000000001
2011-03-31,6.4087
2011-04-01,5.4167
2011-04-04,0.1437
2011-04-05,-2.404
2011-04-06,-2.9779
2011-04-07,-8.3933
2011-04-08,-0.7239
2011-04-11,-5.3333
2011-04-12,1.0563
2011-04-13,-2.439
2011-04-14,14.2857
2011-04-15,-6.25
2011-04-18,3.3333
2011-04-19,-12.1976
2011-04-20,17.566
2011-04-21,-9.375
2011-04-25,6.8966
2011-04-26,-3.2258
2011-04-27,15.0
2011-04-28,-4.3478
2011-04-29,0.0
2011-05-02,4.5455
2011-05-03,-15.9058
2011-05-04,17.1909
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,-2.9412000000000003
2011-05-10,0.0
2011-05-11,-4.4886
2011-05-12,-7.9913
2011-05-13,0.0431
2011-05-16,0.0
2011-05-17,6.8505
2011-05-18,-6.4516
2011-05-19,6.8966
2011-05-20,6.4516
2011-05-23,-9.0909
2011-05-24,-3.3333
2011-05-25,1.7241
2011-05-26,0.0
2011-05-27,-5.0847
2011-05-31,21.4286
2011-06-01,47.0588
2011-06-02,-20.0
2011-06-03,25.0
2011-06-06,-20.0
2011-06-07,-25.0
2011-06-08,33.3333
2011-06-09,-12.5
2011-06-10,-11.4286
2011-06-13,12.9032
2011-06-14,2.8571
2011-06-15,5.5556
2011-06-16,-13.1579
2011-06-17,6.0606
2011-06-20,-5.7143
2011-06-21,-3.0303
2011-06-22,0.0
2011-06-23,21.875
2011-06-24,-19.2308
2011-06-27,1.5873
2011-06-28,21.875
2011-06-29,-17.9487
2011-06-30,-6.25
2011-07-01,16.6667
2011-07-05,-8.5714
2011-07-06,-21.875
2011-07-07,18.0
2011-07-08,0.0
2011-07-11,-3.3898
2011-07-12,-12.2807
2011-07-13,4.0
2011-07-14,19.2308
2011-07-15,-3.8306
2011-07-18,-9.434
2011-07-19,-13.657399999999999
2011-07-20,2.9491
2011-07-21,-4.1667
2011-07-22,0.0
2011-07-25,-10.8696
2011-07-26,-4.878
2011-07-27,38.4615
2011-07-28,-14.8148
2011-07-29,19.5652
2011-08-01,-22.9545
2011-08-02,-5.6047
2011-08-03,-5.0
2011-08-04,-10.526299999999999
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,11.7647
2011-08-15,-47.3684
2011-08-16,68.75
2011-08-17,-10.3704
2011-08-18,0.0
2011-08-19,5.7851
2011-08-22,-6.25
2011-08-23,12.0833
2011-08-24,-28.6245
2011-08-25,-16.6667
2011-08-26,20.0
2011-08-29,-8.3333
2011-08-30,127.2727
2011-08-31,-28.0
2011-09-01,-25.0
2011-09-02,-7.4074
2011-09-06,35.9
2011-09-07,-41.0596
2011-09-09,4.8689
2011-09-12,28.5714
2011-09-13,11.1111
2011-09-14,20.0
2011-09-15,-16.6667
2011-09-26,26.6667
2011-09-27,5.2632
2011-09-29,25.0
2011-10-03,-52.0
2011-10-05,25.0
2011-10-06,-33.3333
2011-10-07,10.0
2011-10-10,0.0
2011-10-11,36.3636
2011-10-12,-20.0
2011-10-13,24.1667
2011-10-14,0.6711
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,0.0
2011-10-24,-24.0
2011-10-25,0.0
2011-10-26,-3.5088
2011-10-27,0.0
2011-10-28,0.0
2011-10-31,36.3636
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,-26.6667
2011-11-04,36.3636
2011-11-07,53.3333
2011-11-08,0.0
2011-11-09,-17.3913
2011-11-10,-23.1579
2011-11-11,2.7397
2011-11-14,-9.3333
2011-11-15,-26.4706
2011-11-16,20.0
2011-11-17,8.3333
2011-11-18,15.3846
2011-11-21,36.6667
2011-11-22,-26.8293
2011-11-23,7.3333
2011-11-25,36.646
2011-11-28,-18.1818
2011-11-29,-5.5556
2011-11-30,-34.7059
2011-12-01,26.1261
2011-12-05,7.1429
2011-12-06,0.0
2011-12-07,-6.6667
2011-12-08,-7.1429
2011-12-09,-7.6923
2011-12-12,20.8333
2011-12-13,-17.2414
2011-12-14,0.0
2011-12-15,-16.6667
2011-12-16,20.0
2011-12-19,-12.5
2011-12-20,-14.2857
2011-12-21,0.0
2011-12-22,1.1111
2011-12-23,31.8681
2011-12-27,0.0
2011-12-28,-20.8333
2011-12-29,0.0
2011-12-30,21.0526
2012-01-03,-4.3478
2012-01-04,0.0
2012-01-05,17.2727
2012-01-06,-22.4806
2012-01-09,20.0
2012-01-10,0.0
2012-01-11,-4.1667
2012-01-12,4.3478
2012-01-13,0.0
2012-01-17,-15.8333
2012-01-18,8.9109
2012-01-19,-4.5455
2012-01-20,0.0
2012-01-23,-3.8095
2012-01-24,18.8119
2012-01-25,-15.8333
2012-01-26,3.9604
2012-01-27,0.0
2012-01-30,-3.8095
2012-01-31,-0.9901
2012-02-01,-10.0
2012-02-02,0.0
2012-02-03,-22.2222
2012-02-06,28.5714
2012-02-07,16.6667
2012-02-08,-4.7619
2012-02-09,-1.0
2012-02-10,11.1111
2012-02-13,-18.1818
2012-02-14,32.2222
2012-02-15,36.9748
2012-02-16,1.227
2012-02-17,3.0303
2012-02-21,5.8824
2012-02-22,-16.6667
2012-02-23,0.0
2012-02-24,0.0
2012-02-27,-26.5833
2012-02-28,0.7946
2012-02-29,-0.9009
2012-03-01,-8.6364
2012-03-02,14.4279
2012-03-05,13.0435
2012-03-06,-15.3846
2012-03-07,-4.5455
2012-03-08,9.5238
2012-03-09,-4.3478
2012-03-12,-9.0909
2012-03-13,1.125
2012-03-14,13.7206
2012-03-15,-10.4348
2012-03-16,0.0
2012-03-19,6.7961
2012-03-20,0.0
2012-03-21,9.0909
2012-03-22,-12.5
2012-03-23,-2.3810000000000002
2012-03-26,-2.439
2012-03-27,0.0
2012-03-28,-4.0
2012-03-29,-1.0417
2012-03-30,-15.7895
2012-04-02,-9.375
2012-04-03,10.3448
2012-04-04,0.0
2012-04-05,0.0
2012-04-09,0.0
2012-04-10,-6.25
2012-04-11,16.6667
2012-04-12,-2.8571
2012-04-13,0.0
2012-04-16,5.8824
2012-04-17,11.1111
2012-04-18,-15.0
2012-04-19,17.647100000000002
2012-04-20,16.0
2012-04-23,20.6897
2012-04-24,-14.2857
2012-04-25,4.1667
2012-04-26,-17.6
2012-04-27,21.3592
2012-05-01,-4.0
2012-05-02,-16.5625
2012-05-03,18.8514
2012-05-07,-7.563
2012-05-09,-36.3636
2012-05-10,50.0
2012-05-11,-4.7619
2012-05-14,-5.0
2012-05-15,-5.2632
2012-05-16,-1.1111
2012-05-17,12.3596
2012-05-21,0.0
2012-05-22,0.0
2012-05-23,0.0
2012-05-24,-15.0
2012-05-25,0.0
2012-05-29,-17.647100000000002
2012-05-30,0.0
2012-05-31,42.8571
2012-06-04,-10.0
2012-06-05,-5.5556
2012-06-06,5.8824
2012-06-07,-37.7778
2012-06-08,33.9286
2012-06-11,-25.3333
2012-06-12,16.0714
2012-06-14,-7.6923
2012-06-15,0.0
2012-06-18,33.3333
2012-06-20,-12.5
2012-06-21,-64.2857
2012-06-22,80.0
2012-06-25,11.1111
2012-06-27,0.0
2012-06-28,-10.0
2012-06-29,77.7778
2012-07-02,0.0
2012-07-03,0.0
2012-07-05,-48.75
2012-07-06,2.439
2012-07-09,-4.7619
2012-07-10,-12.5
2012-07-11,0.0
2012-07-12,-14.2857
2012-07-13,40.0
2012-07-16,-4.7619
2012-07-17,0.0
2012-07-19,5.0
2012-07-20,0.0
2012-07-23,0.0
2012-07-24,-4.7619
2012-07-30,0.0
2012-07-31,0.0
2012-08-02,0.0
2012-08-03,-12.5
2012-08-06,14.2857
2012-08-10,0.0
2012-08-13,-12.5
2012-08-14,14.2857
2012-08-15,0.0
2012-08-16,0.0
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,-25.0
2012-08-23,0.0
2012-08-24,16.6667
2012-08-31,-42.8571
2012-09-04,100.0
2012-09-05,0.0
2012-09-06,0.0
2012-09-07,0.0
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-19,-25.0
2012-09-20,30.0
2012-09-24,0.0
2012-09-25,-5.1282
2012-09-26,-45.9459
2012-09-27,50.0
2012-10-01,-33.3333
2012-10-02,0.0
2012-10-03,50.0
2012-10-04,16.6667
2012-10-08,-28.5714
2012-10-09,-12.0
2012-10-10,-9.0909
2012-10-11,-24.0625
2012-10-12,31.6872
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-22,0.0
2012-10-23,-25.0
2012-10-24,0.0
2012-10-26,-13.3333
2012-10-31,-3.8462
2012-11-01,-17.0
2012-11-02,-11.4458
2012-11-05,-16.3265
2012-11-06,27.6423
2012-11-07,-18.4713
2012-11-08,-31.25
2012-11-13,-15.9091
2012-11-14,112.1622
2012-11-15,-45.8599
2012-11-19,50.5882
2012-11-20,-32.8125
2012-11-23,0.0
2012-11-28,4.6512
2012-11-29,51.1111
2012-11-30,0.0
2012-12-03,11.7647
2012-12-04,0.0
2012-12-05,-3.2895
2012-12-06,8.8435
2012-12-10,-15.0
2012-12-11,1.4706000000000001
2012-12-13,-13.0435
2012-12-14,246.6667
2012-12-17,53.8462
2012-12-18,0.0
2012-12-19,-25.0
2012-12-20,-16.25
2012-12-21,-12.4378
2012-12-24,-9.0909
2012-12-26,10.0
2012-12-27,86.3636
2012-12-28,-48.7805
2012-12-31,4.7619
2013-01-02,22.7273
2013-01-03,0.0
2013-01-04,-18.5185
2013-01-07,13.6364
2013-01-08,4.0
2013-01-09,-3.8462
2013-01-10,44.5
2013-01-11,7.9585
2013-01-14,53.8462
2013-01-15,-17.5
2013-01-16,-37.3737
2013-01-17,-3.8306
2013-01-18,-4.4025
2013-01-22,11.8421
2013-01-23,0.0
2013-01-24,-14.902
2013-01-25,1.3825
2013-01-28,1.8182
2013-01-29,3.5714
2013-01-30,-5.1724
2013-01-31,9.0909
2013-02-01,-8.3333
2013-02-04,9.0909
2013-02-05,0.0
2013-02-06,-7.9167
2013-02-07,1.3575
2013-02-08,-1.7856999999999998
2013-02-11,12.7273
2013-02-12,-12.5
2013-02-13,-18.894
2013-02-14,22.7273
2013-02-15,-7.4074
2013-02-19,-8.0
2013-02-20,0.0
2013-02-21,-4.3478
2013-02-22,4.5455
2013-02-25,0.0
2013-02-26,-8.6957
2013-02-27,0.0
2013-02-28,4.7619
2013-03-01,0.0
2013-03-04,0.5682
2013-03-05,12.9944
2013-03-06,10.0
2013-03-07,-19.5455
2013-03-08,0.0
2013-03-11,0.0
2013-03-13,0.0
2013-03-14,24.2938
2013-03-15,-18.1818
2013-03-19,0.0
2013-03-20,46.6667
2013-03-27,-24.2424
2013-04-03,-2.0
2013-04-04,-18.7755
2013-04-05,-90.0
2013-04-08,1201.5075
2013-04-10,-88.417
2013-04-15,6.6667
2013-04-17,368.75
2013-04-24,66.6667
2013-04-25,-60.0
2013-04-29,0.0
2013-05-07,0.0
2013-05-10,0.0
2013-05-14,25.0
2013-05-15,-20.0
2013-05-16,34.0
2013-05-30,-73.8806
2013-05-31,45.7143
2013-06-10,68.4314
2013-06-12,55.9953
2013-06-14,30.597
2013-06-18,-14.2857
2013-06-27,-16.6667
2013-07-08,20.0
2013-07-09,-30.0
2013-07-11,90.4762
2013-07-12,22.5
2013-07-15,-17.551
2013-07-30,-0.9901
2013-07-31,0.0
2013-08-02,-25.0
2013-08-06,13.3333
2013-08-12,0.0
2013-08-13,-0.5882
2013-08-21,-23.0769
2013-08-22,0.0
2013-08-29,-21.5385
2013-09-06,0.0
2013-09-09,0.0
2013-09-11,37.2549
2013-09-12,28.5714
2013-09-19,-16.6667
2013-09-25,0.0
2013-10-04,-3.3333
2013-10-07,11.0345
2013-10-08,11.8012
2013-10-09,0.0
2013-10-10,-2.7778
2013-10-11,0.0
2013-10-14,17.1429
2013-10-15,0.4878
2013-10-16,18.932
2013-10-17,-18.3673
2013-10-18,25.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,-45.2
2013-10-25,9.4891
2013-10-28,0.0
2013-10-29,1.3333
2013-10-30,-1.3158
2013-11-01,16.6667
2013-11-04,-14.2857
2013-11-05,0.0
2013-11-06,0.0
2013-11-11,3.3333
2013-11-12,-3.2258
2013-11-13,3.3333
2013-11-14,14.1935
2013-11-15,0.0
2013-11-18,20.904
2013-11-19,-12.1495
2013-11-20,1.0638
2013-11-21,0.5263
2013-11-22,0.5236
2013-11-27,0.5208
2013-12-04,-1.5544
2013-12-05,-18.4211
2013-12-06,0.0
2013-12-09,22.5806
2013-12-10,0.0
2013-12-11,2.6316
2013-12-12,-7.6923
2013-12-13,2.2222
2013-12-16,-4.8913
2013-12-17,14.2857
2013-12-19,-12.5
2013-12-20,0.0
2013-12-23,-33.1429
2013-12-24,28.2051
2013-12-30,-15.3333
2013-12-31,-2.3622
2014-01-07,1.6129
2014-01-08,-1.5873
2014-01-09,0.0
2014-01-16,-17.7419
2014-01-17,7.8431
2014-01-21,0.0
2014-01-22,-8.1818
2014-01-23,-0.9901
2014-01-24,5.0
2014-01-29,23.8095
2014-02-03,-23.0769
2014-02-04,2.0
2014-02-05,-23.5294
2014-02-06,32.0513
2014-02-10,0.0
2014-02-11,24.2718
2014-02-13,9.375
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-24,-13.5714
2014-02-25,11.5702
2014-02-26,3.7037
2014-02-27,1.7856999999999998
2014-02-28,0.3509
2014-03-04,-29.3706
2014-03-05,-20.7797
2014-03-07,6.2334
2014-03-10,63.5294
2014-03-17,-6.4748
2014-03-24,-19.2308
2014-03-25,-1.9048
2014-03-27,23.301
2014-03-31,0.0
2014-04-01,-12.5984
2014-04-02,0.0
2014-04-03,17.1171
2014-04-04,0.0
2014-04-07,0.0
2014-04-08,-13.8462
2014-04-09,0.0
2014-04-10,23.2143
2014-04-11,44.9275
2014-04-14,-1.5
2014-04-15,1.5228000000000002
2014-04-17,-19.0
2014-04-21,0.2778
2014-04-22,-1.5082
2014-04-23,-3.125
2014-04-24,20.0
2014-04-25,0.5376
2014-04-28,1.6042999999999998
2014-04-29,-2.6316
2014-05-01,-2.7027
2014-05-06,-11.1111
2014-05-07,-21.875
2014-05-08,0.0
2014-05-12,4.0
2014-05-13,0.0
2014-05-14,15.3846
2014-05-19,-13.3333
2014-05-27,19.2308
2014-05-28,0.0
2014-05-29,-3.2258
2014-05-30,0.0
2014-06-03,-6.6667
2014-06-04,-1.4285999999999999
2014-06-05,-18.1159
2014-06-09,32.7434
2014-06-10,-13.3333
2014-06-11,-3.0769
2014-06-12,-12.6984
2014-06-13,-0.9091
2014-06-16,-3.6696999999999997
2014-06-17,-13.3333
2014-06-18,15.3846
2014-06-20,-0.9524
2014-06-23,-13.461500000000001
2014-06-24,22.2222
2014-06-26,-9.0909
2014-06-27,3.0
2014-06-30,-7.767
2014-07-01,5.2632
2014-07-02,35.0
2014-07-03,0.0
2014-07-07,-19.2593
2014-07-08,3.211
2014-07-09,2.2222
2014-07-10,-2.6087
2014-07-11,-6.25
2014-07-14,4.7619
2014-07-15,0.0
2014-07-16,4.5455
2014-07-18,-21.7391
2014-07-22,26.6667
2014-07-23,-12.2807
2014-07-25,-0.0125
2014-07-28,-17.9772
2014-07-30,-0.0152
2014-07-31,0.0
2014-08-04,0.0
2014-08-05,-8.5366
2014-08-06,20.0
2014-08-08,-5.5556
2014-08-11,5.8824
2014-08-12,-5.5556
2014-08-14,5.8824
2014-08-15,0.0
2014-08-18,-11.1111
2014-08-21,12.5
2014-08-25,-11.1111
2014-08-27,12.5
2014-08-28,-10.0
2014-08-29,0.0
2014-09-02,3.7037
2014-09-03,-10.7143
2014-09-04,-11.975
2014-09-08,51.4721
2014-09-15,-34.0
2014-09-18,-16.6667
2014-09-19,0.0
2014-09-24,27.2727
2014-09-30,0.0
2014-10-03,0.0
2014-10-07,-27.1429
2014-10-08,37.2549
2014-10-23,-14.2857
2014-10-24,-16.6667
2014-10-28,10.0
2014-10-29,18.1818
2014-11-04,0.0
2014-11-05,-30.7692
2014-11-11,0.0
2014-11-14,-11.1111
2014-11-17,12.5
2014-11-19,-44.4444
2014-11-20,60.0
2014-11-21,12.5
2014-11-24,-22.2222
2014-11-25,0.0
2014-11-26,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-10,-8.5714
2014-12-12,0.0
2014-12-15,0.0
2014-12-18,-37.5
2014-12-19,19.9375
2014-12-22,4.2209
2014-12-24,-4.05
2014-12-26,0.0
2014-12-30,8.3898
2015-01-02,0.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-09,0.0
2015-01-13,0.0
2015-01-21,0.0
2015-01-26,26.9231
2015-02-05,-18.1818
2015-02-18,0.0
2015-02-20,0.0
2015-02-27,0.0
2015-03-05,0.0
2015-03-10,0.0
2015-03-18,0.0
2015-03-19,3.7037
2015-04-02,-21.4286
2015-04-10,0.0
2015-04-29,22.7273
2015-04-30,11.1111
2015-05-01,0.0
2015-05-04,0.0
2015-05-05,-6.6667
2015-05-06,0.0
2015-05-07,7.1429
2015-05-13,-6.6667
2015-05-14,0.0
2015-05-18,0.0
2015-05-29,0.0
2015-06-16,167.8571
2015-06-17,-13.3333
2015-06-18,15.3846
2015-06-19,37.3333
2015-06-22,-2.9126
2015-06-23,-49.0
2015-06-24,96.0784
2015-06-29,-14.0
2015-07-02,-12.7907
2015-07-06,0.0
