ticker,SASR US Equity
2000-05-25,1.1111
2000-05-26,1.0989
2000-05-30,-1.087
2000-05-31,-5.4945
2000-06-01,4.6512
2000-06-02,-3.3333
2000-06-05,2.0115
2000-06-06,-6.4789
2000-06-07,1.8072
2000-06-08,0.9467
2000-06-09,6.213
2000-06-12,-2.507
2000-06-13,0.0
2000-06-14,-1.1429
2000-06-15,-2.8902
2000-06-16,0.0
2000-06-19,2.6786
2000-06-20,2.029
2000-06-21,-0.5682
2000-06-22,0.2857
2000-06-23,7.4074
2000-06-26,-6.6312999999999995
2000-06-27,5.5398
2000-06-28,2.5572
2000-06-29,-5.5118
2000-06-30,-9.1667
2000-07-03,0.9174
2000-07-05,5.7576
2000-07-06,3.1519
2000-07-07,0.8333
2000-07-10,-0.8264
2000-07-11,1.1111
2000-07-12,-2.4725
2000-07-13,1.4085
2000-07-14,-1.9444
2000-07-17,-0.5666
2000-07-18,1.1396
2000-07-19,-0.8451
2000-07-20,-2.2727
2000-07-21,-0.2907
2000-07-24,0.8746
2000-07-25,0.578
2000-07-26,1.1494
2000-07-27,-2.5568
2000-07-28,-0.8017
2000-07-31,2.8655
2000-08-01,0.0
2000-08-02,-1.7143000000000002
2000-08-03,3.1977
2000-08-04,-3.0986
2000-08-07,3.1977
2000-08-08,-1.6901000000000002
2000-08-09,-1.1461000000000001
2000-08-10,1.4493
2000-08-11,-1.1429
2000-08-14,-0.1445
2000-08-15,0.1447
2000-08-16,-0.578
2000-08-17,-0.2907
2000-08-18,-2.0408
2000-08-21,2.0833
2000-08-22,0.2915
2000-08-23,-0.2907
2000-08-24,-0.8746
2000-08-25,-1.1764999999999999
2000-08-28,0.0
2000-08-29,1.4881
2000-08-30,-0.8798
2000-08-31,2.9586
2000-09-01,-1.7241
2000-09-05,0.2924
2000-09-06,1.1662
2000-09-07,0.0576
2000-09-08,0.2907
2000-09-11,-0.2899
2000-09-12,0.0
2000-09-13,0.0
2000-09-14,0.5814
2000-09-15,1.1561
2000-09-18,-0.5714
2000-09-19,1.1494
2000-09-20,-1.9886
2000-09-21,-0.2899
2000-09-22,0.5814
2000-09-25,0.8671
2000-09-26,0.2149
2000-09-27,0.6433
2000-09-28,-0.8523
2000-09-29,14.613199999999999
2000-10-02,-6.75
2000-10-03,0.2681
2000-10-04,-2.6738
2000-10-05,1.0989
2000-10-06,-4.3478
2000-10-09,1.1364
2000-10-10,-1.1938
2000-10-11,-1.3504
2000-10-12,-0.2882
2000-10-13,1.1561
2000-10-16,0.0
2000-10-17,0.0
2000-10-18,0.2857
2000-10-19,0.5698
2000-10-20,0.2833
2000-10-23,-2.8249
2000-10-24,1.7442
2000-10-25,2.0
2000-10-26,-3.0812
2000-10-27,1.7341
2000-10-30,0.5682
2000-10-31,0.0
2000-11-01,1.6949
2000-11-02,-0.5556
2000-11-03,0.0
2000-11-06,-1.1173
2000-11-07,0.565
2000-11-08,1.1236
2000-11-09,-2.0833
2000-11-13,1.5603
2000-11-14,0.5587
2000-11-15,-0.5556
2000-11-16,-1.9553
2000-11-17,2.2792
2000-11-20,-0.8357
2000-11-21,-1.1236
2000-11-22,-3.5909
2000-11-24,2.3810000000000002
2000-11-27,-0.7267
2000-11-28,2.7818
2000-11-29,-1.1396
2000-11-30,0.2882
2000-12-01,0.7184
2000-12-04,-2.4251
2000-12-05,-0.5848
2000-12-06,0.5882
2000-12-07,-0.8772
2000-12-08,3.8348
2000-12-11,0.0
2000-12-12,0.0
2000-12-13,0.0
2000-12-14,-1.4205
2000-12-15,1.4409
2000-12-18,1.1364
2000-12-19,1.1236
2000-12-20,-2.5
2000-12-21,3.1339
2000-12-22,-1.6575
2000-12-26,1.1236
2000-12-27,-0.5556
2000-12-28,1.1173
2000-12-29,0.5525
2001-01-02,0.0
2001-01-03,2.7473
2001-01-04,-1.3369
2001-01-05,-0.271
2001-01-08,1.087
2001-01-09,0.0
2001-01-10,3.1586
2001-01-11,-0.1954
2001-01-12,-0.2611
2001-01-16,4.1885
2001-01-17,2.5126
2001-01-18,-0.4902
2001-01-19,-0.2463
2001-01-22,0.6173
2001-01-23,1.1043
2001-01-24,1.9417
2001-01-25,-0.2381
2001-01-26,2.864
2001-01-29,-0.232
2001-01-30,-1.3953
2001-01-31,-2.1226
2001-02-01,0.9639
2001-02-02,-1.1933
2001-02-05,0.9662
2001-02-06,1.4354
2001-02-07,0.0
2001-02-08,-0.2358
2001-02-09,2.6005000000000003
2001-02-12,6.9124
2001-02-13,0.2155
2001-02-14,-3.2258
2001-02-15,1.1111
2001-02-16,0.2198
2001-02-20,-1.5351
2001-02-21,0.9465
2001-02-22,1.4892
2001-02-23,2.6087
2001-02-26,-0.2119
2001-02-27,0.4246
2001-02-28,0.6342
2001-03-01,1.6806999999999999
2001-03-02,2.2727
2001-03-05,1.0101
2001-03-06,2.0
2001-03-07,-1.1764999999999999
2001-03-08,0.2698
2001-03-09,-0.3984
2001-03-12,0.2
2001-03-13,1.7964
2001-03-14,-0.7843
2001-03-15,0.1976
2001-03-16,0.1972
2001-03-19,2.3622
2001-03-20,-0.7692
2001-03-21,-5.4264
2001-03-22,1.5880999999999998
2001-03-23,-2.5719
2001-03-26,-5.5901
2001-03-27,2.4123
2001-03-28,-2.1413
2001-03-29,3.9934
2001-03-30,2.8932
2001-04-02,2.0961
2001-04-03,0.9514
2001-04-04,-1.5873
2001-04-05,2.0161
2001-04-06,-0.3953
2001-04-09,-1.5873
2001-04-10,0.0
2001-04-11,0.8065
2001-04-12,0.672
2001-04-16,-1.4622
2001-04-17,-1.0
2001-04-18,-4.6921
2001-04-19,-0.8205
2001-04-20,-2.7921
2001-04-23,0.5674
2001-04-24,-0.3526
2001-04-25,2.4416
2001-04-26,0.6908
2001-04-27,3.0532
2001-04-30,2.2969
2001-05-01,-2.3755
2001-05-02,0.0
2001-05-03,0.0
2001-05-04,0.5667
2001-05-07,-0.0663
2001-05-08,0.3648
2001-05-09,-0.6279
2001-05-10,-0.0333
2001-05-11,-0.5323
2001-05-14,0.4348
2001-05-15,0.7326
2001-05-16,3.8017
2001-05-17,1.7833999999999999
2001-05-18,-2.2215
2001-05-21,0.8
2001-05-22,-1.5238
2001-05-23,-3.127
2001-05-24,2.2962
2001-05-25,-0.3253
2001-05-29,0.9465
2001-05-30,0.2263
2001-05-31,-0.1613
2001-06-01,0.4523
2001-06-04,0.193
2001-06-05,-0.4815
2001-06-06,-0.1613
2001-06-07,1.6801
2001-06-08,0.0
2001-06-11,0.0
2001-06-12,-1.12
2001-06-13,-3.5599
2001-06-14,-1.8456000000000001
2001-06-15,1.7436
2001-06-18,0.1344
2001-06-19,0.4362
2001-06-20,4.4437
2001-06-21,0.128
2001-06-22,-3.099
2001-06-25,3.1322
2001-06-26,0.7033
2001-06-27,1.5873
2001-06-28,2.3438
2001-06-29,-1.6794
2001-07-02,-1.677
2001-07-03,1.0739
2001-07-05,-0.4687
2001-07-06,-0.9419
2001-07-09,-0.5388
2001-07-10,0.0637
2001-07-11,-0.3185
2001-07-12,-0.1597
2001-07-13,-0.16
2001-07-16,0.0
2001-07-17,3.141
2001-07-18,3.1075
2001-07-19,-0.5425
2001-07-20,0.7576
2001-07-23,0.0
2001-07-24,-2.2556
2001-07-25,2.9231
2001-07-26,0.1495
2001-07-27,1.194
2001-07-30,-0.472
2001-07-31,1.4226
2001-08-01,3.6528
2001-08-02,-1.2687
2001-08-03,-0.8281
2001-08-06,2.1307
2001-08-07,2.481
2001-08-08,4.3741
2001-08-09,-10.3057
2001-08-10,10.9315
2001-08-13,2.649
2001-08-14,-3.2258
2001-08-15,-1.0667
2001-08-16,-2.965
2001-08-17,0.5556
2001-08-20,-0.5525
2001-08-21,-2.2222
2001-08-22,3.6932
2001-08-23,2.5205
2001-08-24,0.2138
2001-08-27,-0.5333
2001-08-28,-1.8767
2001-08-29,-5.4372
2001-08-30,-0.1445
2001-08-31,1.5625
2001-09-04,1.4245
2001-09-05,1.9663
2001-09-06,-1.3498999999999999
2001-09-07,1.7144
2001-09-10,0.3868
2001-09-17,1.8441999999999998
2001-09-18,1.2162
2001-09-19,1.4686
2001-09-20,-1.5789
2001-09-21,-0.2406
2001-09-24,1.635
2001-09-25,2.057
2001-09-26,0.2584
2001-09-27,1.5464
2001-09-28,0.736
2001-10-01,0.7559
2001-10-02,0.175
2001-10-03,4.1937
2001-10-04,-2.827
2001-10-05,-3.3037
2001-10-08,-0.6374
2001-10-09,1.8476
2001-10-10,-4.0564
2001-10-11,2.0746
2001-10-12,-2.5984
2001-10-15,0.3698
2001-10-16,2.6316
2001-10-17,0.2308
2001-10-18,1.1768
2001-10-19,4.5006
2001-10-22,2.6372999999999998
2001-10-23,-4.5262
2001-10-24,-0.321
2001-10-25,-0.9165
2001-10-26,3.6
2001-10-29,-4.416
2001-10-30,0.3534
2001-10-31,1.6604
2001-11-01,0.2722
2001-11-02,0.2221
2001-11-05,0.4679
2001-11-06,-1.9853
2001-11-07,-1.9005
2001-11-08,-1.3
2001-11-09,2.9959
2001-11-12,-1.9057
2001-11-13,1.5593
2001-11-14,0.9313
2001-11-15,1.0723
2001-11-16,2.5167
2001-11-19,0.722
2001-11-20,-0.8363
2001-11-21,-1.9277
2001-11-23,0.8653
2001-11-26,-0.7353
2001-11-27,-1.1358
2001-11-28,1.7732
2001-11-29,1.4724
2001-11-30,-0.4837
2001-12-03,0.1944
2001-12-04,0.6306
2001-12-05,0.0241
2001-12-06,3.012
2001-12-07,5.5673
2001-12-10,-0.6869
2001-12-11,-1.6734
2001-12-12,0.9757
2001-12-13,-0.3146
2001-12-14,1.9161000000000001
2001-12-17,1.5262
2001-12-18,-1.7429000000000001
2001-12-19,0.4656
2001-12-20,-0.0441
2001-12-21,5.9174
2001-12-24,-0.0625
2001-12-26,2.6909
2001-12-27,-1.1578
2001-12-28,-1.6646
2001-12-31,-0.1254
2002-01-02,-2.7935
2002-01-03,-2.8092
2002-01-04,0.2658
2002-01-07,0.2319
2002-01-08,-0.1653
2002-01-09,-0.1656
2002-01-10,0.6633
2002-01-11,-0.5931
2002-01-14,6.7617
2002-01-15,0.1242
2002-01-16,-1.3333
2002-01-17,0.5657
2002-01-18,-1.5625
2002-01-22,-1.5556
2002-01-23,0.7739
2002-01-24,-0.544
2002-01-25,-0.7722
2002-01-28,0.6485
2002-01-29,-2.2229
2002-01-30,0.659
2002-01-31,-0.982
2002-02-01,-1.2231
2002-02-04,-1.8407
2002-02-05,1.9093
2002-02-06,-6.6577
2002-02-07,0.3584
2002-02-08,0.2857
2002-02-11,2.2792
2002-02-12,0.766
2002-02-13,6.047
2002-02-14,0.0
2002-02-15,-0.4562
2002-02-19,-2.1277
2002-02-20,2.8763
2002-02-21,-2.7633
2002-02-22,3.6443
2002-02-25,-1.5806
2002-02-26,0.0983
2002-02-27,1.3425
2002-02-28,0.937
2002-03-01,0.032
2002-03-04,1.728
2002-03-05,1.1639
2002-03-06,0.2799
2002-03-07,0.5271
2002-03-08,-0.7752
2002-03-11,-0.0625
2002-03-12,-1.2508
2002-03-13,0.0633
2002-03-14,-0.4747
2002-03-15,0.0
2002-03-18,1.4626000000000001
2002-03-19,-0.3447
2002-03-20,-0.6918
2002-03-21,1.33
2002-03-22,0.9375
2002-03-25,-2.1981
2002-03-26,0.5065
2002-03-27,1.5433
2002-03-28,0.6514
2002-04-01,-3.698
2002-04-02,-0.3232
2002-04-03,-0.2215
2002-04-04,1.5122
2002-04-05,-0.2219
2002-04-08,0.6353
2002-04-09,0.4419
2002-04-10,0.5625
2002-04-11,-2.4954
2002-04-12,2.242
2002-04-15,-3.7618
2002-04-16,7.4919
2002-04-17,-0.7576
2002-04-18,-0.7634
2002-04-19,-0.8892
2002-04-22,-1.2449
2002-04-23,0.9117
2002-04-24,-0.6854
2002-04-25,0.5928
2002-04-26,-0.8357
2002-04-29,4.5565
2002-04-30,1.3233
2002-05-01,3.8289999999999997
2002-05-02,0.0572
2002-05-03,-0.0286
2002-05-06,-0.543
2002-05-07,-0.9431
2002-05-08,0.0818
2002-05-09,-1.7391
2002-05-10,-3.2448
2002-05-13,0.0
2002-05-14,-1.2774
2002-05-15,0.2131
2002-05-16,-1.3867
2002-05-17,1.1531
2002-05-20,-1.1709
2002-05-21,-2.1257
2002-05-22,0.8623
2002-05-23,0.855
2002-05-24,-0.314
2002-05-28,0.5039
2002-05-29,2.7891
2002-05-30,3.3537
2002-05-31,3.8053
2002-06-03,-0.8241
2002-06-04,0.745
2002-06-05,-0.876
2002-06-06,-1.4978
2002-06-07,-0.7026
2002-06-10,-0.8844
2002-06-11,-4.6698
2002-06-12,-0.8112
2002-06-13,-1.7301
2002-06-14,2.4328
2002-06-17,6.125
2002-06-18,-0.1767
2002-06-19,-8.7316
2002-06-20,3.2967
2002-06-21,3.1915
2002-06-24,-0.2426
2002-06-25,-2.6444
2002-06-26,1.3737
2002-06-27,1.7863
2002-06-28,-2.7231
2002-07-01,1.3997
2002-07-02,-1.7791000000000001
2002-07-03,-0.0281
2002-07-05,3.3707
2002-07-08,-1.783
2002-07-09,-1.2923
2002-07-10,-3.9589
2002-07-11,-4.3525
2002-07-12,-0.9128
2002-07-15,2.6027
2002-07-16,1.8024
2002-07-17,3.5738
2002-07-18,-1.4245
2002-07-19,-2.8581
2002-07-22,1.3223
2002-07-23,-0.6525
2002-07-24,3.5796
2002-07-25,2.3779
2002-07-26,1.8272
2002-07-29,-0.1217
2002-07-30,-4.4153
2002-07-31,-6.1803
2002-08-01,4.4788
2002-08-02,-0.2243
2002-08-05,2.0195
2002-08-06,6.9604
2002-08-07,0.6269
2002-08-08,-1.3646
2002-08-09,-1.1128
2002-08-12,0.365
2002-08-13,-1.5152
2002-08-14,3.0769
2002-08-15,-0.2985
2002-08-16,-0.5988
2002-08-19,0.1506
2002-08-20,-0.1504
2002-08-21,5.4217
2002-08-22,-3.4
2002-08-23,-0.8873
2002-08-26,3.402
2002-08-27,-3.1746
2002-08-28,-1.9672
2002-08-29,-0.2432
2002-08-30,0.1219
2002-09-03,-3.3486000000000002
2002-09-04,3.748
2002-09-05,-2.1554
2002-09-06,5.2714
2002-09-09,2.6667
2002-09-10,-1.8759000000000001
2002-09-11,-2.0
2002-09-12,-0.3601
2002-09-13,0.3012
2002-09-16,-0.7808
2002-09-17,-0.1211
2002-09-18,-2.4242
2002-09-19,-1.5528
2002-09-20,-3.0599
2002-09-23,-0.9112
2002-09-24,-1.0836999999999999
2002-09-25,3.2205
2002-09-26,5.9505
2002-09-27,-5.0395
2002-09-30,-1.5345
2002-10-01,2.9545
2002-10-02,-0.9429
2002-10-03,-0.226
2002-10-04,-2.6484
2002-10-07,-5.6703
2002-10-08,0.3475
2002-10-09,-2.2091
2002-10-10,1.7987
2002-10-11,1.287
2002-10-14,5.3949
2002-10-15,6.2852
2002-10-16,-4.721
2002-10-17,2.9600999999999997
2002-10-18,0.5625
2002-10-21,2.1131
2002-10-22,-2.0633
2002-10-23,0.8297
2002-10-24,-0.7735
2002-10-25,1.5591
2002-10-28,-1.9878
2002-10-29,-0.156
2002-10-30,-0.5938
2002-10-31,0.1886
2002-11-01,2.3847
2002-11-04,-1.8694
2002-11-05,0.0937
2002-11-06,2.5897
2002-11-07,-1.3078
2002-11-08,-1.3559
2002-11-11,-0.5623
2002-11-12,0.5341
2002-11-13,-0.0313
2002-11-14,2.1257
2002-11-15,-2.0202
2002-11-18,-1.7495
2002-11-19,-0.4769
2002-11-20,-0.3195
2002-11-21,-0.0321
2002-11-22,-0.0321
2002-11-25,-1.8921999999999999
2002-11-26,2.2883
2002-11-27,2.9083
2002-11-29,-1.0306
2002-12-02,0.3787
2002-12-03,0.9117
2002-12-04,1.7134
2002-12-05,-1.072
2002-12-06,-0.3096
2002-12-09,-3.0435
2002-12-10,0.8969
2002-12-11,-1.9048
2002-12-12,0.4854
2002-12-13,-1.4493
2002-12-16,-2.0261
2002-12-17,-0.3302
2002-12-18,-1.2751000000000001
2002-12-19,1.3559
2002-12-20,1.3344
2002-12-23,1.3202
2002-12-24,-0.2573
2002-12-26,2.8739
2002-12-27,0.5079
2002-12-30,-0.7265
2002-12-31,0.2227
2003-01-02,0.9524
2003-01-03,-1.0692
2003-01-06,-0.3179
2003-01-07,1.3074
2003-01-08,-4.5326
2003-01-09,4.8137
2003-01-10,-0.6889
2003-01-13,2.1189999999999998
2003-01-14,1.3989
2003-01-15,1.3735
2003-01-16,1.207
2003-01-17,0.6857
2003-01-21,0.5034
2003-01-22,-0.9723
2003-01-23,0.476
2003-01-24,-0.9476
2003-01-27,-1.6442
2003-01-28,1.7021
2003-01-29,-0.8069
2003-01-30,-0.8738
2003-01-31,1.155
2003-02-03,0.7813
2003-02-04,0.0
2003-02-05,0.2982
2003-02-06,-1.1593
2003-02-07,-4.2105
2003-02-10,0.471
2003-02-11,0.0313
2003-02-12,-1.0934
2003-02-13,2.6532
2003-02-14,0.7692
2003-02-18,1.1908
2003-02-19,0.3621
2003-02-20,-0.8419
2003-02-21,0.6671
2003-02-24,-5.1205
2003-02-25,2.6639
2003-02-26,0.4665
2003-02-27,0.9234
2003-02-28,-1.3114
2003-03-03,-0.2194
2003-03-04,-1.1428
2003-03-05,0.4699
2003-03-06,0.3118
2003-03-07,-0.4689
2003-03-10,-1.8216
2003-03-11,0.7326
2003-03-12,-0.7241
2003-03-13,-0.6462
2003-03-14,-0.1578
2003-03-17,0.2902
2003-03-18,3.0547
2003-03-19,2.3089
2003-03-20,0.8844
2003-03-21,2.6904
2003-03-24,-0.7359
2003-03-25,-0.7414
2003-03-26,-0.6274
2003-03-27,0.0
2003-03-28,-0.6013
2003-03-31,-1.2976
2003-04-01,0.8857
2003-04-02,1.1543
2003-04-03,0.0901
2003-04-04,-0.8671
2003-04-07,1.3892
2003-04-08,-0.0597
2003-04-09,-0.5376
2003-04-10,0.4505
2003-04-11,-0.4783
2003-04-14,-1.0814
2003-04-15,-2.065
2003-04-16,-0.155
2003-04-17,0.4348
2003-04-21,0.4947
2003-04-22,0.0
2003-04-23,0.0
2003-04-24,-0.6462
2003-04-25,-0.5574
2003-04-28,0.4017
2003-04-29,-1.1446
2003-04-30,-0.5334
2003-05-01,-0.9464
2003-05-02,1.6242
2003-05-05,0.4387
2003-05-06,-0.5928
2003-05-07,0.4708
2003-05-08,-0.7498
2003-05-09,0.0441
2003-05-12,0.8369
2003-05-13,0.3432
2003-05-14,-1.306
2003-05-15,0.3466
2003-05-16,-0.9733
2003-05-19,-0.6024
2003-05-20,0.5742
2003-05-21,-0.0317
2003-05-22,-1.1104
2003-05-23,1.5399
2003-05-27,0.9479
2003-05-28,0.5947
2003-05-29,-0.7467
2003-05-30,-0.2821
2003-06-02,-0.0314
2003-06-03,0.6289
2003-06-04,-0.2188
2003-06-05,0.6577
2003-06-06,-0.1564
2003-06-09,-0.0313
2003-06-10,-0.0313
2003-06-11,0.3449
2003-06-12,-0.1875
2003-06-13,-0.4383
2003-06-16,0.0314
2003-06-17,-0.0314
2003-06-18,-0.0597
2003-06-19,1.6331
2003-06-20,-0.9288
2003-06-23,-2.9375
2003-06-24,0.8371
2003-06-25,0.7663
2003-06-26,-1.0171
2003-06-27,-0.573
2003-06-30,2.4791
2003-07-01,0.377
2003-07-02,1.252
2003-07-03,0.4946
2003-07-07,1.4457
2003-07-08,3.0321
2003-07-09,3.2372
2003-07-10,-2.5086
2003-07-11,0.4357
2003-07-14,-1.9477
2003-07-15,-3.5036
2003-07-16,0.3077
2003-07-17,-1.9939
2003-07-18,-1.471
2003-07-21,-1.3659
2003-07-22,0.6441
2003-07-23,1.6320000000000001
2003-07-24,-0.3463
2003-07-25,-0.2844
2003-07-28,1.3942
2003-07-29,0.7813
2003-07-30,-0.7442
2003-07-31,1.0622
2003-08-01,-3.7094
2003-08-04,0.0963
2003-08-05,0.0962
2003-08-06,0.2884
2003-08-07,0.3834
2003-08-08,1.0503
2003-08-11,3.9370000000000003
2003-08-12,0.0
2003-08-13,-0.7273
2003-08-14,2.2589
2003-08-15,2.6567
2003-08-18,3.9256
2003-08-19,0.7275
2003-08-20,-3.4722
2003-08-21,0.0
2003-08-22,-6.0432
2003-08-25,-0.6126
2003-08-26,3.9137
2003-08-27,1.3642
2003-08-28,-0.4974
2003-08-29,-1.232
2003-09-02,7.1716
2003-09-03,-0.6944
2003-09-04,-0.8671
2003-09-05,0.0
2003-09-08,-0.0284
2003-09-09,-0.4824
2003-09-10,-1.4827
2003-09-11,2.1129
2003-09-12,1.4739
2003-09-15,-1.0615
2003-09-16,-0.9289
2003-09-17,1.1655
2003-09-18,0.3662
2003-09-19,0.1403
2003-09-22,-2.9989
2003-09-23,0.4334
2003-09-24,-2.1577
2003-09-25,-0.6175
2003-09-26,-2.3669000000000002
2003-09-29,0.3636
2003-09-30,-1.1775
2003-10-01,4.7357
2003-10-02,1.8086
2003-10-03,0.1719
2003-10-06,-0.4863
2003-10-07,0.6036
2003-10-08,-2.4286
2003-10-09,-0.6149
2003-10-10,-1.7973
2003-10-13,4.6805
2003-10-14,1.0318
2003-10-15,-0.6809
2003-10-16,1.114
2003-10-17,-1.1299
2003-10-20,1.3429
2003-10-21,1.3533
2003-10-22,-5.146
2003-10-23,3.9003
2003-10-24,0.5363
2003-10-27,0.9264
2003-10-28,2.7566
2003-10-29,0.674
2003-10-30,0.8336
2003-10-31,-3.8133
2003-11-03,4.4913
2003-11-04,1.3797
2003-11-05,4.737
2003-11-06,-0.05
2003-11-07,-1.1
2003-11-10,-2.3761
2003-11-11,-0.725
2003-11-12,1.4344999999999999
2003-11-13,1.3628
2003-11-14,0.2562
2003-11-17,1.3638
2003-11-18,-1.5726
2003-11-19,-1.1159
2003-11-20,-1.6926999999999999
2003-11-21,0.7305
2003-11-24,1.2691
2003-11-25,2.1739
2003-11-26,1.2265
2003-11-28,-1.8385
2003-12-01,0.9618
2003-12-02,-0.2006
2003-12-03,-4.3205
2003-12-04,3.2056
2003-12-05,1.7273
2003-12-08,0.3751
2003-12-09,-0.4733
2003-12-10,-3.0038
2003-12-11,3.0968
2003-12-12,0.7509
2003-12-15,-3.677
2003-12-16,1.0317
2003-12-17,0.0766
2003-12-18,1.5306
2003-12-19,-0.0503
2003-12-22,-5.3293
2003-12-23,-0.3717
2003-12-24,-0.7196
2003-12-26,0.5369
2003-12-29,2.5634
2003-12-30,-0.4166
2003-12-31,-2.3529
2004-01-02,-0.0268
2004-01-05,1.339
2004-01-06,-2.064
2004-01-07,-1.6973
2004-01-08,-0.6588
2004-01-09,-3.7856
2004-01-12,-0.3733
2004-01-13,1.1531
2004-01-14,1.8239
2004-01-15,-1.3714
2004-01-16,2.2418
2004-01-20,5.9395
2004-01-21,-0.9955
2004-01-22,-3.8635
2004-01-23,1.8441999999999998
2004-01-26,-0.4865
2004-01-27,-0.4074
2004-01-28,-1.3908
2004-01-29,1.1892
2004-01-30,-2.2957
2004-02-02,-0.6713
2004-02-03,1.2391
2004-02-04,-2.3644
2004-02-05,0.2564
2004-02-06,3.7226
2004-02-09,-1.7534
2004-02-10,0.5298
2004-02-11,1.4702
2004-02-12,-0.4921
2004-02-13,-1.1538
2004-02-17,1.8620999999999999
2004-02-18,-0.0273
2004-02-19,-3.6026
2004-02-20,-1.1891
2004-02-23,1.2894
2004-02-24,1.7539
2004-02-25,0.6394
2004-02-26,-1.7955999999999999
2004-02-27,1.1224
2004-03-01,1.4493
2004-03-02,-0.2468
2004-03-03,-0.3299
2004-03-04,0.6619
2004-03-05,1.1233
2004-03-08,-1.0024
2004-03-09,-1.238
2004-03-10,0.2786
2004-03-11,-1.6111
2004-03-12,2.3433
2004-03-15,-2.3448
2004-03-16,0.2825
2004-03-17,2.1972
2004-03-18,-1.8742999999999999
2004-03-19,0.6461
2004-03-22,0.1116
2004-03-23,0.2509
2004-03-24,-0.2503
2004-03-25,1.4218
2004-03-26,-0.6047
2004-03-29,0.885
2004-03-30,0.932
2004-03-31,-1.4938
2004-04-01,-0.2206
2004-04-02,1.6579000000000002
2004-04-05,0.8154
2004-04-06,-3.5859
2004-04-07,0.2237
2004-04-08,1.1468
2004-04-12,0.742
2004-04-13,-2.0263
2004-04-14,0.1956
2004-04-15,-0.3626
2004-04-16,-0.112
2004-04-19,-0.7848
2004-04-20,-1.1299
2004-04-21,0.2286
2004-04-22,1.0262
2004-04-23,0.8465
2004-04-26,-1.1192
2004-04-27,3.056
2004-04-28,-1.4278
2004-04-29,0.7242
2004-04-30,-1.1338
2004-05-03,1.8462
2004-05-04,-0.5493
2004-05-05,-0.9942
2004-05-06,-0.6137
2004-05-07,-4.6309000000000005
2004-05-10,-2.3249
2004-05-11,2.7418
2004-05-12,4.5161
2004-05-13,-1.0943
2004-05-14,-1.1631
2004-05-17,-1.0333
2004-05-18,1.4791
2004-05-19,-0.9717
2004-05-20,-2.0779
2004-05-21,1.2084
2004-05-24,1.9802
2004-05-25,1.3706
2004-05-26,0.5915
2004-05-27,-1.7642
2004-05-28,-0.2281
2004-06-01,2.2857
2004-06-02,0.0279
2004-06-03,-1.5917
2004-06-04,1.5121
2004-06-07,0.6745
2004-06-08,-1.005
2004-06-09,-1.9741
2004-06-10,0.8055
2004-06-14,-1.5411000000000001
2004-06-15,0.087
2004-06-16,0.8688
