ticker,CPIX US Equity
2009-12-30,2.537
2009-12-31,-6.5979
2010-01-04,2.2811
2010-01-05,0.7914
2010-01-06,0.1428
2010-01-07,1.9243999999999999
2010-01-08,0.1399
2010-01-11,-2.2696
2010-01-12,0.5359
2010-01-13,-0.1421
2010-01-14,1.637
2010-01-15,-8.6134
2010-01-19,5.4406
2010-01-20,-2.2529
2010-01-21,-2.974
2010-01-22,1.6092
2010-01-25,2.7149
2010-01-26,-4.8458
2010-01-27,2.1605
2010-01-28,-6.8731
2010-01-29,-3.6496
2010-02-01,3.4512
2010-02-02,-0.0814
2010-02-03,-0.2443
2010-02-04,-2.8571
2010-02-05,0.084
2010-02-08,-4.1982
2010-02-09,0.9641
2010-02-10,0.1736
2010-02-11,0.8666
2010-02-12,0.3436
2010-02-16,-0.6849
2010-02-17,1.2931
2010-02-18,0.4255
2010-02-19,-0.1695
2010-02-22,-0.4244
2010-02-23,-0.0853
2010-02-24,-1.7065000000000001
2010-02-25,-1.9965000000000002
2010-02-26,-1.6829
2010-03-01,1.5314999999999999
2010-03-02,2.9281
2010-03-03,-0.0862
2010-03-04,-1.0354
2010-03-05,1.1334
2010-03-08,0.431
2010-03-09,3.0043
2010-03-10,-5.9167
2010-03-11,4.4287
2010-03-12,-2.4596999999999998
2010-03-15,-0.3478
2010-03-16,-0.9599
2010-03-17,0.0
2010-03-18,0.3524
2010-03-19,0.439
2010-03-22,0.5245
2010-03-23,0.6087
2010-03-24,-1.4693
2010-03-25,0.0
2010-03-26,-0.9649
2010-03-29,-0.4429
2010-03-30,-3.2028
2010-03-31,-3.2169
2010-04-01,0.1899
2010-04-05,-3.0332
2010-04-06,2.6393
2010-04-07,1.0476
2010-04-08,0.4713
2010-04-09,1.6886
2010-04-12,1.3838
2010-04-13,-3.5487
2010-04-14,1.8868
2010-04-15,1.5741
2010-04-16,-0.6381
2010-04-19,-0.5505
2010-04-20,0.9225
2010-04-21,0.0914
2010-04-22,-2.1918
2010-04-23,-1.3072
2010-04-26,0.1892
2010-04-27,0.5666
2010-04-28,0.7512
2010-04-29,-1.5843
2010-04-30,0.8523
2010-05-03,0.939
2010-05-04,-0.093
2010-05-05,-5.2142
2010-05-06,-1.0806
2010-05-07,-0.6951
2010-05-10,3.5
2010-05-11,2.7053000000000003
2010-05-12,0.0941
2010-05-13,-4.6053
2010-05-14,-15.3695
2010-05-17,-8.149
2010-05-18,-9.7592
2010-05-19,-4.2135
2010-05-20,-4.6921
2010-05-21,-0.3077
2010-05-24,3.858
2010-05-25,4.4577
2010-05-26,-7.6814
2010-05-27,6.7797
2010-05-28,0.4329
2010-06-01,-3.8792999999999997
2010-06-02,7.1749
2010-06-03,-0.5579
2010-06-04,-8.8359
2010-06-07,1.6923
2010-06-08,2.118
2010-06-09,-1.3333
2010-06-10,1.2012
2010-06-11,3.5608
2010-06-14,0.2865
2010-06-15,-0.2857
2010-06-16,-0.7163
2010-06-17,0.0
2010-06-18,1.1544
2010-06-21,-0.5706
2010-06-22,-3.0129
2010-06-23,-2.6627
2010-06-24,6.9909
2010-06-25,1.2784
2010-06-28,-3.7868
2010-06-29,-6.414
2010-06-30,0.0
2010-07-01,-5.4517
2010-07-02,-0.3295
2010-07-06,-8.4298
2010-07-07,9.3863
2010-07-08,1.9802
2010-07-09,-3.2362
2010-07-12,0.8361
2010-07-13,4.8093
2010-07-14,-1.2658
2010-07-15,2.8846
2010-07-16,-10.1246
2010-07-19,2.253
2010-07-20,0.8475
2010-07-21,-4.2017
2010-07-22,3.1579
2010-07-23,3.9116
2010-07-26,4.7463
2010-07-27,0.3125
2010-07-28,-4.2056000000000004
2010-07-29,-2.1138
2010-07-30,3.8205999999999998
2010-08-02,0.16
2010-08-03,-0.1597
2010-08-04,1.12
2010-08-05,-2.2152
2010-08-06,1.4563
2010-08-09,2.5518
2010-08-10,-0.311
2010-08-11,-3.2761
2010-08-12,1.6129
2010-08-13,5.3968
2010-08-16,-3.9157
2010-08-17,-8.3072
2010-08-18,1.1966
2010-08-19,-1.5203
2010-08-20,3.259
2010-08-23,-10.1329
2010-08-24,-8.5028
2010-08-25,0.6061
2010-08-26,-1.2048
2010-08-27,1.626
2010-08-30,-6.0
2010-08-31,7.4468
2010-09-01,-1.9802
2010-09-02,-0.202
2010-09-03,2.834
2010-09-07,-0.3937
2010-09-08,-1.7787
2010-09-09,0.2012
2010-09-10,-0.2008
2010-09-13,3.6217
2010-09-14,0.7767
2010-09-15,1.9268
2010-09-16,3.9698
2010-09-17,-0.7273
2010-09-20,5.4945
2010-09-21,-0.1736
2010-09-22,2.4348
2010-09-23,-2.8862
2010-09-24,3.3217
2010-09-27,-2.5381
2010-09-28,3.2986
2010-09-29,-0.8403
2010-09-30,-1.5253999999999999
2010-10-01,-0.6885
2010-10-04,-0.3466
2010-10-05,6.4348
2010-10-06,0.0
2010-10-07,-5.0654
2010-10-08,1.7212
2010-10-11,0.1692
2010-10-12,7.7703
2010-10-13,2.8213
2010-10-14,1.2195
2010-10-15,3.1627
2010-10-18,1.0219
2010-10-19,-4.6243
2010-10-20,3.3333
2010-10-21,-2.346
2010-10-22,0.1502
2010-10-25,0.1499
2010-10-26,-1.0479
2010-10-27,-2.4206
2010-10-28,-1.5504
2010-10-29,-1.2598
2010-11-01,-0.1595
2010-11-02,3.5144
2010-11-03,-1.2346
2010-11-04,7.8125
2010-11-05,2.8986
2010-11-08,-2.9577
2010-11-09,-5.0798
2010-11-10,5.8104
2010-11-11,-0.289
2010-11-12,-5.6522
2010-11-15,1.8433000000000002
2010-11-16,-4.2232
2010-11-17,2.9920999999999998
2010-11-18,5.0459
2010-11-19,0.1456
2010-11-22,1.1628
2010-11-23,-1.4368
2010-11-24,0.7289
2010-11-26,-0.1447
2010-11-29,0.0
2010-11-30,-0.5797
2010-12-01,1.312
2010-12-02,2.7338
2010-12-03,-2.3810000000000002
2010-12-06,3.5868
2010-12-07,1.385
2010-12-08,0.5464
2010-12-09,3.3967
2010-12-10,1.0512
2010-12-13,-4.5514
2010-12-14,-1.6349
2010-12-15,1.385
2010-12-16,-9.153
2010-12-17,-2.5564
2010-12-20,2.3148
2010-12-21,4.0724
2010-12-22,-10.8696
2010-12-23,2.2763999999999998
2010-12-27,-1.9078
2010-12-28,-0.4862
2010-12-29,-0.9772
2010-12-30,0.1645
2010-12-31,-1.642
2011-01-03,2.3372
2011-01-04,-0.1631
2011-01-05,-0.817
2011-01-06,-0.9885
2011-01-07,-2.8286
2011-01-10,-2.911
2011-01-11,-1.2346
2011-01-12,1.7856999999999998
2011-01-13,-0.5263
2011-01-14,18.5185
2011-01-18,0.4464
2011-01-19,-3.4074
2011-01-20,-3.3742
2011-01-21,-2.0635
2011-01-24,-1.9449
2011-01-25,0.4959
2011-01-26,2.3026
2011-01-27,0.4823
2011-01-28,-3.2
2011-01-31,2.4793
2011-02-01,0.0
2011-02-02,-0.3226
2011-02-03,-1.1327
2011-02-04,0.3273
2011-02-07,0.0
2011-02-08,1.7945
2011-02-09,0.0
2011-02-10,0.3205
2011-02-11,-0.3195
2011-02-14,0.3205
2011-02-15,-0.639
2011-02-16,2.5723000000000003
2011-02-17,-1.2539
2011-02-18,0.0
2011-02-22,-5.0794
2011-02-23,-3.6789
2011-02-24,3.2986
2011-02-25,4.0336
2011-02-28,-1.1309
2011-03-01,-6.0458
2011-03-02,-2.7826
2011-03-03,4.2934
2011-03-04,-2.0583
2011-03-07,1.4011
2011-03-08,7.772
2011-03-09,-11.538499999999999
2011-03-10,-4.8913
2011-03-11,-1.7143000000000002
2011-03-14,0.5814
2011-03-15,-2.3121
2011-03-16,-2.1696
2011-03-17,0.4032
2011-03-18,0.0
2011-03-21,4.8193
2011-03-22,-0.1916
2011-03-23,0.7678
2011-03-24,0.5714
2011-03-25,0.5682
2011-03-28,1.5066000000000002
2011-03-29,1.1132
2011-03-30,0.7339
2011-03-31,0.7286
2011-04-01,-0.7233
2011-04-04,-0.5464
2011-04-05,-4.3956
2011-04-06,0.7663
2011-04-07,-0.3802
2011-04-08,-0.9542
2011-04-11,-0.7707
2011-04-12,0.1942
2011-04-13,0.5814
2011-04-14,-0.1927
2011-04-15,1.1583
2011-04-18,-1.7176
2011-04-19,-0.9709
2011-04-20,0.3922
2011-04-21,0.7813
2011-04-25,-0.7752
2011-04-26,-0.3906
2011-04-27,-0.9804
2011-04-28,-0.198
2011-04-29,0.0
2011-05-02,-1.3889
2011-05-03,1.2072
2011-05-04,-0.1988
2011-05-05,1.5936
2011-05-06,1.7647
2011-05-09,-0.7707
2011-05-10,-0.1942
2011-05-11,-1.9455
2011-05-12,-1.5873
2011-05-13,-0.2016
2011-05-16,0.202
2011-05-17,0.4032
2011-05-18,3.2129
2011-05-19,0.5837
2011-05-20,0.0
2011-05-23,-2.3211
2011-05-24,-0.9901
2011-05-25,-1.0
2011-05-26,1.8182
2011-05-27,-0.3968
2011-05-31,2.3904
2011-06-01,-3.1128
2011-06-02,2.008
2011-06-03,-1.5748
2011-06-06,-0.4
2011-06-07,-0.4016
2011-06-08,-0.6048
2011-06-09,-0.8114
2011-06-10,-0.6135
2011-06-13,0.6173
2011-06-14,0.6135
2011-06-15,-1.2195
2011-06-16,3.7037
2011-06-17,-2.1825
2011-06-20,1.6227
2011-06-21,1.1976
2011-06-22,1.5779
2011-06-23,2.7184
2011-06-24,10.775
2011-06-27,-4.4369
2011-06-28,2.1429
2011-06-29,0.3497
2011-06-30,0.1742
2011-07-01,1.3913
2011-07-05,-0.3431
2011-07-06,2.7539
2011-07-07,-1.1724999999999999
2011-07-08,6.6102
2011-07-11,-0.7949
2011-07-12,2.2436
2011-07-13,-1.7241
2011-07-14,-1.1164
2011-07-15,0.1613
2011-07-18,1.2882
2011-07-19,-2.0668
2011-07-20,-0.1623
2011-07-21,2.439
2011-07-22,0.7937
2011-07-25,-0.6299
2011-07-26,1.2678
2011-07-27,-1.5649
2011-07-28,-2.2258
2011-07-29,0.0
2011-08-01,0.4878
2011-08-02,-2.4272
2011-08-03,0.995
2011-08-04,-2.9557
2011-08-05,4.5685
2011-08-08,-4.3689
2011-08-09,-0.846
2011-08-10,1.1945000000000001
2011-08-11,-1.0118
2011-08-12,2.0443
2011-08-15,3.5058
2011-08-16,-4.5161
2011-08-17,2.3649
2011-08-18,-3.7954
2011-08-19,2.7443999999999997
2011-08-22,-0.8347
2011-08-23,-3.5354
2011-08-24,2.4433
2011-08-25,-0.5111
2011-08-26,0.3425
2011-08-29,4.0956
2011-08-30,0.0
2011-08-31,2.1311
2011-09-01,-0.1605
2011-09-02,-3.8585000000000003
2011-09-06,-2.3411
2011-09-07,1.7123
2011-09-08,-1.1785
2011-09-09,-1.7036
2011-09-12,-4.3328
2011-09-13,-1.4493
2011-09-14,0.5515
2011-09-15,-0.3656
2011-09-16,-1.6514
2011-09-19,3.5448
2011-09-20,-4.3243
2011-09-21,-1.3183
2011-09-22,1.7176
2011-09-23,1.8761999999999999
2011-09-26,-2.2099
2011-09-27,2.2599
2011-09-28,-0.7366
2011-09-29,3.7106
2011-09-30,-0.1789
2011-10-03,-0.5376
2011-10-04,1.982
2011-10-05,0.0
2011-10-06,1.0601
2011-10-07,-0.3497
2011-10-10,0.5263
2011-10-11,0.0
2011-10-12,0.349
2011-10-13,-1.7391
2011-10-14,-1.4159
2011-10-17,0.1795
2011-10-18,-2.1505
2011-10-19,-0.5495
2011-10-20,0.7366
2011-10-21,-0.7313
2011-10-24,1.2891
2011-10-25,0.0
2011-10-26,2.0
2011-10-27,2.3173
2011-10-28,1.3937
2011-10-31,-2.0619
2011-11-01,0.0
2011-11-02,2.2807
2011-11-03,1.5436999999999999
2011-11-04,-1.5203
2011-11-07,-1.0292
2011-11-08,0.0
2011-11-09,4.3328
2011-11-10,-5.3156
2011-11-11,1.7544
2011-11-14,-0.3448
2011-11-15,-1.9031
2011-11-16,-2.2928
2011-11-17,-2.3466
2011-11-18,5.915
2011-11-21,1.2216
2011-11-22,2.5862
2011-11-23,-0.1681
2011-11-25,-0.8418
2011-11-28,1.3582
2011-11-29,-1.1724999999999999
2011-11-30,1.0169
2011-12-01,-1.0067
2011-12-02,-0.1695
2011-12-05,1.0187
2011-12-06,-0.5042
2011-12-07,0.5068
2011-12-08,-1.0084
2011-12-09,-1.0187
2011-12-12,1.2006999999999999
2011-12-13,-2.3729
2011-12-14,0.6944
2011-12-15,2.2414
2011-12-16,0.0
2011-12-19,-2.8668
2011-12-20,0.8681
2011-12-21,-1.5491000000000001
2011-12-22,1.9231
2011-12-23,-1.8868
2011-12-27,-0.5245
2011-12-28,-0.703
2011-12-29,0.177
2011-12-30,-4.947
2012-01-03,5.5762
2012-01-04,0.3961
2012-01-05,0.4822
2012-01-06,0.0
2012-01-09,2.2688
2012-01-10,0.8532
2012-01-11,-0.5076
2012-01-12,0.8503
2012-01-13,2.0236
2012-01-17,-0.314
2012-01-18,1.4757
2012-01-19,-1.3399
2012-01-20,0.53
2012-01-23,0.4778
2012-01-24,-1.6232
2012-01-25,-1.0
2012-01-26,1.6835
2012-01-27,0.9934
2012-01-30,-0.4918
2012-01-31,0.0
2012-02-01,0.0
2012-02-02,0.8402
2012-02-03,-0.0163
2012-02-06,-0.9804
2012-02-07,-0.165
2012-02-08,11.5702
2012-02-09,11.1111
2012-02-10,1.8667
2012-02-13,0.5236
2012-02-14,0.0
2012-02-15,-2.3177
2012-02-16,-0.025
2012-02-17,1.1983
2012-02-21,3.6891
2012-02-22,0.5083
2012-02-23,-1.3906
2012-02-24,1.0256
2012-02-27,-2.0305
2012-02-28,0.1295
2012-02-29,2.5873
2012-03-01,-2.7743
2012-03-02,1.6861000000000002
2012-03-05,-0.6378
2012-03-06,-2.439
2012-03-07,-0.3947
2012-03-08,-0.3963
2012-03-09,2.5199
2012-03-12,-0.1294
2012-03-13,-0.7772
2012-03-14,1.3054999999999999
2012-03-15,-0.1289
2012-03-16,-0.3871
2012-03-19,0.2591
2012-03-20,0.0
2012-03-21,-0.2584
2012-03-22,-1.6839
2012-03-23,-0.527
2012-03-26,0.0
2012-03-27,-0.5298
2012-03-28,0.2663
2012-03-29,0.0
2012-03-30,-0.3984
2012-04-02,1.3333
2012-04-03,1.1842
2012-04-04,-0.13
2012-04-05,-0.9115
2012-04-09,-0.2628
2012-04-10,-1.7128
2012-04-11,0.5362
2012-04-12,0.5333
2012-04-13,-0.5305
2012-04-16,-0.2667
2012-04-17,0.6684
2012-04-18,3.7185
2012-04-19,-1.2804
2012-04-20,-0.2594
2012-04-23,-1.1703999999999999
2012-04-24,-0.7895
2012-04-25,-1.061
2012-04-26,2.0107
2012-04-27,0.2628
2012-04-30,-4.0629
2012-05-01,-0.2732
2012-05-02,1.0959
2012-05-03,-0.271
2012-05-04,-4.0761
2012-05-07,-2.4079
2012-05-08,-1.3062
2012-05-09,-0.4412
2012-05-10,-0.2954
2012-05-11,0.5926
2012-05-14,-0.5891
2012-05-15,0.1481
2012-05-16,-0.1479
2012-05-17,-0.5926
2012-05-18,-1.7884
2012-05-21,-2.7314
2012-05-22,-4.5242
2012-05-23,-1.3072
2012-05-24,-1.3245
2012-05-25,2.1812
2012-05-29,1.4778
2012-05-30,-2.2654
2012-05-31,1.6556
2012-06-01,0.3257
2012-06-04,-1.2987
2012-06-05,-1.1513
2012-06-06,1.8303
2012-06-07,0.4902
2012-06-08,4.065
2012-06-11,-5.1563
2012-06-12,-0.659
2012-06-13,4.6434
2012-06-14,-0.317
2012-06-15,0.318
2012-06-18,0.6339
2012-06-19,0.7874
2012-06-20,-4.8438
2012-06-21,-0.3284
2012-06-22,-0.3295
2012-06-25,2.314
2012-06-26,-0.6462
2012-06-27,5.5285
2012-06-28,-0.7704
2012-06-29,0.3106
2012-07-02,0.3096
2012-07-03,0.6173
2012-07-05,-1.0735999999999999
2012-07-06,-0.3101
2012-07-09,-0.1555
2012-07-10,0.9346
2012-07-11,-0.6173
2012-07-12,0.3106
2012-07-13,0.6192
2012-07-16,-4.0
2012-07-17,-5.2885
2012-07-18,1.692
2012-07-19,0.6656
2012-07-20,0.6612
2012-07-23,-0.1642
2012-07-24,-1.4803
2012-07-25,0.1669
2012-07-26,2.0
2012-07-27,-0.6536
2012-07-30,1.1513
2012-07-31,-0.813
2012-08-01,-0.9836
2012-08-02,-0.9934
2012-08-03,0.6689
2012-08-06,-0.9967
2012-08-07,0.3356
2012-08-08,0.1672
2012-08-09,0.0
2012-08-10,0.0
2012-08-13,-1.1686
2012-08-14,0.0
2012-08-15,0.3378
2012-08-16,0.1684
2012-08-17,0.8403
2012-08-20,0.0
2012-08-21,-0.5
2012-08-22,0.0
2012-08-23,-0.1675
2012-08-24,0.3356
2012-08-27,0.1672
2012-08-28,0.3339
2012-08-29,-0.9983
2012-08-30,-0.3361
2012-08-31,1.1804000000000001
2012-09-04,-0.3333
2012-09-05,-0.1672
2012-09-06,1.34
2012-09-07,-0.3306
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,0.3317
2012-09-13,0.3306
2012-09-14,-0.4942
2012-09-17,0.4967
2012-09-18,-0.8237
2012-09-19,0.4983
2012-09-20,0.8264
2012-09-21,1.3115
2012-09-24,2.7508
2012-09-25,0.9449
2012-09-26,4.0562
2012-09-27,-1.3493
2012-09-28,-1.8237
2012-10-01,-1.548
2012-10-02,-1.4151
2012-10-03,-0.319
2012-10-04,2.4
2012-10-05,-1.4062999999999999
2012-10-08,-0.317
2012-10-09,-0.318
2012-10-10,-0.319
2012-10-11,0.48
2012-10-12,-0.7962
2012-10-15,-1.2841
2012-10-16,1.3008
2012-10-17,0.4815
2012-10-18,-0.4792
2012-10-19,-0.9631
2012-10-22,0.4862
2012-10-23,-0.4839
2012-10-24,-0.3241
2012-10-25,0.4878
2012-10-26,-2.2654
2012-10-31,-2.8146
2012-11-01,4.2589
2012-11-02,-0.9804
2012-11-05,-3.9604
2012-11-06,0.3436
2012-11-07,-0.1712
2012-11-08,-5.8319
2012-11-09,-12.3862
2012-11-12,-5.4054
2012-11-13,-0.4396
2012-11-14,-0.883
2012-11-15,-0.4454
2012-11-16,1.1186
2012-11-19,0.0
2012-11-20,0.0
2012-11-21,-3.0973
2012-11-23,0.2283
2012-11-26,-3.6446
2012-11-27,2.8369
2012-11-28,1.6092
2012-11-29,0.4525
2012-11-30,0.9009
2012-12-03,-0.2232
2012-12-04,-1.5659999999999998
2012-12-05,-1.3636
2012-12-06,0.6912
2012-12-07,-1.373
2012-12-10,-0.232
2012-12-11,0.2326
2012-12-12,-0.6961
2012-12-13,0.7009
2012-12-14,-0.232
2012-12-17,-0.4651
2012-12-18,0.9346
2012-12-19,2.7778
2012-12-20,-0.2252
2012-12-21,-1.8058999999999998
2012-12-24,0.2299
2012-12-26,-2.0642
2012-12-27,0.4684
2012-12-28,-3.9627
2012-12-31,1.9417
2013-01-02,1.9048
2013-01-03,1.4019
2013-01-04,2.9954
2013-01-07,-0.4474
2013-01-08,0.8989
2013-01-09,0.8909
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,0.4415
2013-01-15,-0.6593
2013-01-16,-4.2035
2013-01-17,-2.0785
2013-01-18,-3.066
2013-01-22,0.7299
2013-01-23,-0.7246
2013-01-24,0.0
2013-01-25,-0.7299
2013-01-28,1.4706000000000001
2013-01-29,3.6231999999999998
2013-01-30,-0.4662
2013-01-31,-1.6393
2013-02-01,5.0
2013-02-04,0.4535
2013-02-05,-0.6772
2013-02-06,0.4545
2013-02-07,-0.4525
2013-02-08,0.9091
2013-02-11,0.9009
2013-02-12,0.2232
2013-02-13,0.6682
2013-02-14,2.2124
2013-02-15,-2.3810000000000002
2013-02-19,-2.6608
2013-02-20,-1.139
2013-02-21,-3.2258
2013-02-22,1.1905000000000001
2013-02-25,-1.4118
2013-02-26,1.9093
2013-02-27,-0.2342
2013-02-28,2.8169
2013-03-01,-5.4795
2013-03-04,6.0386
2013-03-05,2.2779
2013-03-06,0.6682
2013-03-07,0.4425
2013-03-08,1.9824000000000002
2013-03-11,-1.5119
2013-03-12,1.0965
2013-03-13,0.4338
2013-03-14,0.0
2013-03-15,9.9352
2013-03-18,-6.0904
2013-03-19,0.0
2013-03-20,0.0
2013-03-21,-1.6736
2013-03-22,1.4894
2013-03-25,1.4675
2013-03-26,0.4132
2013-03-27,1.2346
2013-03-28,1.2195
2013-04-01,3.012
2013-04-02,-0.7797
2013-04-03,0.5894
2013-04-04,-2.3438
2013-04-05,-0.6
2013-04-08,0.6036
2013-04-09,1.6
2013-04-10,5.315
2013-04-11,-0.9346
2013-04-12,-1.3208
2013-04-15,-5.7361
2013-04-16,3.0426
2013-04-17,-4.1339
2013-04-18,-1.4374
2013-04-19,3.9583
2013-04-22,0.6012
2013-04-23,1.3944
2013-04-24,-7.2692
2013-04-25,0.0
2013-04-26,0.0
2013-04-29,-0.4237
2013-04-30,-0.4255
2013-05-01,-2.5641
2013-05-02,5.2632
2013-05-03,5.4167
2013-05-06,-0.9881
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,-2.7944
2013-05-10,-1.232
2013-05-13,2.4948
2013-05-14,1.8256000000000001
2013-05-15,-0.3984
2013-05-16,-1.0
2013-05-17,-0.202
2013-05-20,-2.0243
2013-05-21,-3.9256
2013-05-22,1.0753
2013-05-23,1.0638
2013-05-24,3.3684
2013-05-28,3.4623
2013-05-29,-0.5906
2013-05-30,-2.9703
2013-05-31,-1.0204
2013-06-03,2.0619
2013-06-04,1.0101
2013-06-05,0.0
2013-06-06,1.8
2013-06-07,0.1965
2013-06-10,1.5686
2013-06-11,-1.5444
2013-06-12,-0.1961
2013-06-13,0.0
2013-06-14,-0.3929
2013-06-17,-0.5917
2013-06-18,0.0
2013-06-19,-0.1984
2013-06-20,0.0
2013-06-21,0.1988
2013-06-24,0.0
2013-06-25,0.0
2013-06-26,0.3968
2013-06-27,-0.1976
2013-06-28,1.1881
2013-07-01,1.7612999999999999
2013-07-02,2.1154
2013-07-03,0.7533
2013-07-05,0.0
2013-07-08,0.9346
2013-07-09,-1.6667
2013-07-10,0.1883
2013-07-11,0.5639
2013-07-12,1.4953
2013-07-15,0.5525
2013-07-16,0.0
2013-07-17,0.7326
2013-07-18,0.0
2013-07-19,0.5455
2013-07-22,0.0
2013-07-23,1.2658
2013-07-24,0.0
2013-07-25,2.8571
2013-07-26,-1.5625
2013-07-29,-1.4109
2013-07-30,2.5045
2013-07-31,-2.2688
2013-08-01,2.6786
2013-08-02,-1.7391
2013-08-05,1.2389000000000001
2013-08-06,-2.4476
2013-08-07,-11.828
2013-08-08,0.0
2013-08-09,-2.2358000000000002
2013-08-12,-0.2079
2013-08-13,0.0
2013-08-14,-1.6667
2013-08-15,0.4237
2013-08-16,-0.8439
2013-08-19,-3.8298
2013-08-20,-0.885
2013-08-21,1.5625
2013-08-22,-0.4396
2013-08-23,-1.1038000000000001
2013-08-26,-0.8929
2013-08-27,1.3514
2013-08-28,0.2222
2013-08-29,0.2217
2013-08-30,-1.7699
2013-09-03,3.6036
2013-09-04,-0.4348
2013-09-05,1.0917
2013-09-06,-1.0799
2013-09-09,1.9651
2013-09-10,-1.9272
2013-09-11,0.0
2013-09-12,-1.7467000000000001
2013-09-13,6.0
2013-09-16,-4.6122
2013-09-17,1.3187
2013-09-18,1.0846
2013-09-19,-3.0043
2013-09-20,2.8761
2013-09-23,-0.6452
2013-09-24,-2.1645
2013-09-25,1.5487
2013-09-26,0.4357
2013-09-27,1.0846
2013-09-30,-2.7897
2013-10-01,2.8698
2013-10-02,0.8584
2013-10-03,0.0
2013-10-04,-0.8511
2013-10-07,0.2146
2013-10-08,-1.7130999999999998
2013-10-09,2.6144
2013-10-10,-0.4246
2013-10-11,0.6397
2013-10-14,0.2119
2013-10-15,0.6342
2013-10-16,-0.2101
2013-10-17,-0.2105
2013-10-18,0.6329
2013-10-21,-1.8868
2013-10-22,1.0684
2013-10-23,0.6342
2013-10-24,0.6303
2013-10-25,-0.4175
2013-10-28,0.2096
2013-10-29,2.3013
2013-10-30,0.6135
2013-10-31,-0.6098
2013-11-01,1.6360000000000001
2013-11-04,-1.4085
2013-11-05,1.0204
2013-11-06,-1.8182
2013-11-07,-0.823
2013-11-08,0.0
2013-11-11,-2.0747
2013-11-12,3.3898
2013-11-13,-1.8443
2013-11-14,3.7578
2013-11-15,-1.4085
2013-11-18,-1.6327
2013-11-19,0.4149
2013-11-20,3.0992
2013-11-21,-3.2064
2013-11-22,0.0
2013-11-25,0.6211
2013-11-26,0.2058
2013-11-27,2.0534
2013-11-29,0.4427
2013-12-02,-1.8429
2013-12-03,-1.0204
2013-12-04,2.268
2013-12-05,-3.2258
2013-12-06,2.2917
2013-12-09,0.611
2013-12-10,1.2146
2013-12-11,0.0
2013-12-12,0.2
2013-12-13,0.3992
2013-12-16,0.3976
2013-12-17,0.396
2013-12-18,1.7751000000000001
2013-12-19,0.0
2013-12-20,-0.5814
2013-12-23,-0.5848
2013-12-24,0.9804
2013-12-26,0.3883
2013-12-27,-0.1934
2013-12-30,-0.3876
2013-12-31,-0.5837
2014-01-02,0.5871
2014-01-03,-1.1673
2014-01-06,0.5906
2014-01-07,0.1957
2014-01-08,-0.3906
2014-01-09,0.5882
2014-01-10,0.0
2014-01-13,-0.9747
