ticker,AQB US Equity
2017-06-01,2.1898
2017-06-02,-0.2381
2017-06-05,0.5967
2017-06-06,0.1186
2017-06-07,-0.1185
2017-06-08,0.0
2017-06-09,0.7117
2017-06-12,-3.0624
2017-06-13,1.2151
2017-06-14,-0.12
2017-06-15,-0.3606
2017-06-16,-5.187
2017-06-19,1.7812000000000001
2017-06-20,1.625
2017-06-21,0.123
2017-06-22,-0.1229
2017-06-23,-9.9631
2017-06-26,-0.6831
2017-06-27,-5.0894
2017-06-28,8.550699999999999
2017-06-29,-1.7356
2017-06-30,8.8315
2017-07-03,-1.3733
2017-07-05,0.3797
2017-07-06,-5.8008
2017-07-07,-2.9451
2017-07-10,-1.1034
2017-07-11,3.9052
2017-07-12,-3.8926
2017-07-13,3.2123
2017-07-14,-1.7591
2017-07-17,4.27
2017-07-18,-4.0951
2017-07-19,4.5455
2017-07-20,-5.5336
2017-07-21,0.8368
2017-07-24,0.5533
2017-07-25,-2.751
2017-07-26,0.0
2017-07-27,-2.8289
2017-07-28,2.1834
2017-07-31,-1.8519
2017-08-01,-0.2903
2017-08-02,-5.3857
2017-08-03,2.7692
2017-08-04,13.4731
2017-08-07,1.0554
2017-08-08,2.0888
2017-08-09,-3.8363
2017-08-10,1.9947
2017-08-11,0.1304
2017-08-14,-0.5208
2017-08-15,-8.6387
2017-08-16,4.5845
2017-08-17,-0.411
2017-08-18,-2.4759
2017-08-21,-1.2694
2017-08-22,3.5714
2017-08-23,0.9655
2017-08-24,-1.0929
2017-08-25,-1.7955999999999999
2017-08-28,1.1252
2017-08-29,0.6954
2017-08-30,0.8287
2017-08-31,-1.0959
2017-09-01,11.0803
2017-09-05,-4.7382
2017-09-06,-2.7487
2017-09-07,0.1346
2017-09-08,1.3441
2017-09-11,0.9284
2017-09-12,0.1314
2017-09-13,-1.9685000000000001
2017-09-14,0.6693
2017-09-15,-2.5266
2017-09-18,-1.6371
2017-09-19,-1.1096
2017-09-20,-2.2439999999999998
2017-09-21,-2.439
2017-09-22,-0.5882
2017-09-25,-1.9231
2017-09-26,-1.3575
2017-09-27,1.0505
2017-09-28,-0.342
2017-09-29,7.9546
2017-10-02,3.3755
2017-10-03,-0.1361
2017-10-04,0.1376
2017-10-05,-1.2245
2017-10-06,-0.1391
2017-10-09,0.0
2017-10-10,-1.931
2017-10-11,-3.7975
2017-10-12,-1.3158
2017-10-13,-0.5185
2017-10-16,0.2278
2017-10-17,-0.4502
2017-10-18,-0.8955
2017-10-19,0.1506
2017-10-20,-1.0105
2017-10-23,-1.8655
2017-10-24,0.3096
2017-10-25,-1.3889
2017-10-26,0.1565
2017-10-27,0.625
2017-10-30,-1.3975
2017-10-31,-0.7874
2017-11-01,-3.1746
2017-11-02,-8.1967
2017-11-03,-7.5
2017-11-06,2.249
2017-11-07,-2.9548
2017-11-08,-2.1401
2017-11-09,-5.169
2017-11-10,0.8386
2017-11-13,1.8711
2017-11-14,-2.6531000000000002
2017-11-15,-6.499
2017-11-16,-8.0717
2017-11-17,5.3659
2017-11-20,2.5463
2017-11-21,-0.9029
2017-11-22,-6.6059
2017-11-24,-0.2439
2017-11-27,-4.6455
2017-11-28,-2.0513
2017-11-29,0.0
2017-11-30,0.7853
2017-12-01,4.6753
2017-12-04,-4.2184
2017-12-05,-2.1192
2017-12-06,-6.8339
2017-12-07,-1.7045
2017-12-08,-0.8671
2017-12-11,-6.1224
2017-12-12,-1.8634
2017-12-13,7.2785
2017-12-14,-3.9381
2017-12-15,-2.9633000000000003
2017-12-18,1.2658
2017-12-19,0.9375
2017-12-20,2.1641
2017-12-21,-5.4517
2017-12-22,2.5641
2017-12-26,-1.875
2017-12-27,-0.6369
2017-12-28,1.0641
2017-12-29,11.6326
2018-01-02,152.5568
2018-01-03,-23.2846
2018-01-04,-6.8915
2018-01-05,17.0079
2018-01-08,-5.249
2018-01-09,-10.6534
2018-01-10,-10.6518
2018-01-11,-13.5231
2018-01-12,-37.8601
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,-0.3311
2018-01-19,-7.309
2018-01-22,5.7348
2018-01-23,3.3898
2018-01-24,-3.9344
2018-01-25,-0.6826
2018-01-26,-3.4364
2018-01-29,-3.9146
2018-01-30,0.3704
2018-01-31,1.476
2018-02-01,-2.5455
2018-02-02,-2.6119
2018-02-05,-4.9157
2018-02-06,3.7192
2018-02-07,-0.1554
2018-02-08,-0.7743
2018-02-09,1.5646
2018-02-12,3.8609999999999998
2018-02-13,-5.2045
2018-02-14,3.1373
2018-02-15,0.3422
2018-02-16,0.4168
2018-02-20,-3.7736
2018-02-21,-0.3922
2018-02-22,-1.9685000000000001
2018-02-23,0.8032
2018-02-26,0.0
2018-02-27,-0.3984
2018-02-28,-2.4
2018-03-01,-2.8689
2018-03-02,5.4852
2018-03-05,-4.0
2018-03-06,-3.75
2018-03-07,1.7316
2018-03-08,10.2128
2018-03-09,6.9498
2018-03-12,-7.5812
2018-03-13,-2.3438
2018-03-14,16.0
2018-03-15,5.8621
2018-03-16,12.3779
2018-03-19,-2.6087
2018-03-20,1.7856999999999998
2018-03-21,8.7719
2018-03-22,-8.6022
2018-03-23,-8.8235
2018-03-26,-2.5806
2018-03-27,-5.6291
2018-03-28,-1.7544
2018-03-29,5.3571
2018-04-02,-2.0339
2018-04-03,-0.692
2018-04-04,3.1359
2018-04-05,5.4054
2018-04-06,0.9615
2018-04-09,-5.0794
2018-04-10,8.6957
2018-04-11,7.3846
2018-04-12,-4.0115
2018-04-13,1.2687
2018-04-16,-5.0847
2018-04-17,-2.4845
2018-04-18,-1.2739
2018-04-19,4.8387
2018-04-20,-2.8923
2018-04-23,-2.0913
2018-04-24,0.3236
2018-04-25,-0.6452
2018-04-26,-2.2727
2018-04-27,11.6279
2018-04-30,-7.7381
2018-05-01,-2.5806
2018-05-02,1.7881
2018-05-03,7.352
2018-05-04,-2.1212
2018-05-07,-2.1672
2018-05-08,-1.5823
2018-05-09,1.9293
2018-05-10,0.3155
2018-05-11,-2.5157
2018-05-14,-2.9
2018-05-15,0.6611
2018-05-16,-0.9901
2018-05-17,0.3367
2018-05-18,2.3222
2018-05-21,-3.5714
2018-05-22,3.0303
2018-05-23,-3.5948
2018-05-24,0.678
2018-05-25,-0.6734
2018-05-29,-0.678
2018-05-30,-0.3413
2018-05-31,3.0822
2018-06-01,-0.9967
2018-06-04,-3.3557
2018-06-05,3.125
2018-06-06,-0.6734
2018-06-07,1.6949
2018-06-08,-2.0
2018-06-11,1.0204
2018-06-12,-1.6835
2018-06-13,-0.6849
2018-06-14,-0.6897
2018-06-15,-1.7361
2018-06-18,7.0671
2018-06-19,-1.3201
2018-06-20,0.3344
2018-06-21,2.6667
2018-06-22,-2.2727
2018-06-25,-6.3123000000000005
2018-06-26,5.6738
2018-06-27,2.0134
2018-06-28,-2.6316
2018-06-29,12.5
2018-07-02,-3.9039
2018-07-03,0.625
2018-07-05,-1.5528
2018-07-06,3.7855
2018-07-09,3.3435
2018-07-10,-1.4706000000000001
2018-07-11,-1.4925
2018-07-12,-2.7273
2018-07-13,-3.4268
2018-07-16,-0.3226
2018-07-17,0.9709
2018-07-18,0.3205
2018-07-19,-2.5559
2018-07-20,-0.9836
2018-07-23,-1.3245
2018-07-24,-1.6779
2018-07-25,-0.6826
2018-07-26,-0.3436
2018-07-27,1.7241
2018-07-30,-3.0508
2018-07-31,-0.3497
2018-08-01,-1.0526
2018-08-02,-1.0638
2018-08-03,-2.1505
2018-08-06,-1.4652
2018-08-07,-2.5651
2018-08-08,-4.235
2018-08-09,1.992
2018-08-10,0.3906
2018-08-13,-2.3346
2018-08-14,-1.992
2018-08-15,0.4065
2018-08-16,-1.2146
2018-08-17,-0.8197
2018-08-20,7.0248
2018-08-21,0.3861
2018-08-22,7.6923
2018-08-23,2.1429
2018-08-24,-0.6993
2018-08-27,-2.8169
2018-08-28,1.8115999999999999
2018-08-29,5.3381
2018-08-30,3.3784
2018-08-31,-4.817
2018-09-04,0.2541
2018-09-05,-1.0274
2018-09-06,3.8062
2018-09-07,-1.0
2018-09-10,-0.6734
2018-09-11,10.1695
2018-09-12,-3.8462
2018-09-13,-3.04
2018-09-14,-6.9307
2018-09-17,-7.4468
2018-09-18,2.682
2018-09-19,-2.2388
2018-09-20,2.6718
2018-09-21,9.6654
2018-09-24,-5.0847
2018-09-25,7.1429
2018-09-26,-1.6667
2018-09-27,0.339
2018-09-28,8.4459
2018-10-01,-4.6729
2018-10-02,-1.9607999999999999
2018-10-03,4.33
2018-10-04,-2.2333
2018-10-05,1.3072
2018-10-08,-1.129
2018-10-09,-0.4894
2018-10-10,-1.6393
2018-10-11,-3.3333
2018-10-12,-1.0345
2018-10-15,3.8327999999999998
2018-10-16,-1.0067
2018-10-17,4.4068
2018-10-18,8.4416
2018-10-19,-0.5988
2018-10-22,0.3012
2018-10-23,-5.4054
2018-10-24,9.2063
2018-10-25,-18.314
2018-10-26,-6.0498
2018-10-29,-4.1667
2018-10-30,0.7905
2018-10-31,1.5686
2018-11-01,8.1081
2018-11-02,-1.0714
2018-11-05,-0.722
2018-11-06,0.0
2018-11-07,-0.3636
2018-11-08,1.4599
2018-11-09,-1.0791
2018-11-12,-4.0
2018-11-13,-3.0303
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,-6.25
2018-11-19,3.3333
2018-11-20,-7.2581
2018-11-21,8.6957
2018-11-23,0.8
2018-11-26,-2.7778
2018-11-27,-2.449
2018-11-28,3.7657
2018-11-29,1.6129
2018-11-30,-1.1905000000000001
2018-12-03,0.4016
2018-12-04,0.8
2018-12-06,-5.5556
2018-12-07,2.521
2018-12-10,-4.0984
2018-12-11,-8.9744
2018-12-12,1.8779
2018-12-13,2.765
2018-12-14,-3.5874
2018-12-17,-2.7907
2018-12-18,-4.7847
2018-12-19,-4.5226
2018-12-20,-5.2632
2018-12-21,5.5556
2018-12-24,2.6316
2018-12-26,-12.8205
2018-12-27,0.0
2018-12-28,-1.1764999999999999
2018-12-31,22.0238
2019-01-02,16.5854
2019-01-03,-10.7531
2019-01-04,10.1735
2019-01-07,0.0
2019-01-08,-4.2553
2019-01-09,0.4444
2019-01-10,1.3274
2019-01-11,-6.5502
2019-01-14,8.411200000000001
2019-01-15,0.8621
2019-01-16,1.2821
2019-01-17,0.7679
2019-01-18,-0.7621
2019-01-22,-5.0633
2019-01-23,-3.5556
2019-01-24,2.765
2019-01-25,2.6906
2019-01-28,-2.6201
2019-01-29,3.1390000000000002
2019-01-30,-5.2174
2019-01-31,-0.4587
2019-02-01,6.9124
2019-02-04,-0.8621
2019-02-05,-2.1739
2019-02-06,2.2222
2019-02-07,0.8696
2019-02-08,-1.7241
2019-02-11,4.8246
2019-02-12,2.0921
2019-02-13,-0.8197
2019-02-14,0.0
2019-02-15,3.3058
2019-02-19,-1.2
2019-02-20,-0.8097
2019-02-21,5.7143
2019-02-22,2.7027
2019-02-25,-7.8947
2019-02-26,-5.7143
2019-02-27,0.8658
2019-02-28,0.0
2019-03-01,-3.0043
2019-03-04,-3.0973
2019-03-05,-3.653
2019-03-06,4.2654
2019-03-07,1.8182
2019-03-08,118.3036
2019-03-11,-26.1759
2019-03-12,-3.6010999999999997
2019-03-13,4.5977
2019-03-14,-10.989
2019-03-15,-6.7901
2019-03-18,-7.2848
2019-03-19,-20.3571
2019-03-20,0.8969
2019-03-21,0.0
2019-03-22,1.3333
2019-03-25,-5.2632
2019-03-26,4.1667
2019-03-27,-4.4444
2019-03-28,3.7209
2019-03-29,-1.7936999999999999
2019-04-01,1.3699
2019-04-02,10.3604
2019-04-03,15.9184
2019-04-04,7.0423
2019-04-05,-18.0921
2019-04-08,-2.008
2019-04-09,-5.3279
2019-04-10,2.1645
2019-04-11,-3.3898
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,0.8772
2019-04-17,-3.9130000000000003
2019-04-18,2.2624
2019-04-22,3.0973
2019-04-23,1.2876
2019-04-24,-2.5423999999999998
2019-04-25,-1.3043
2019-04-26,-3.5242
2019-04-29,3.1963
2019-04-30,-1.7699
2019-05-01,0.9009
2019-05-02,8.9286
2019-05-03,-0.8197
2019-05-06,-3.3058
2019-05-07,-1.7094
2019-05-08,-0.8696
2019-05-09,-0.8772
2019-05-10,-2.6549
2019-05-13,-4.0909
2019-05-14,-1.4218
2019-05-15,0.4808
2019-05-16,0.4785
2019-05-17,1.081
2019-05-20,4.5838
2019-05-21,-0.9009
2019-05-22,0.9091
2019-05-23,-4.5045
2019-05-24,0.9434
2019-05-28,2.3364
2019-05-29,-1.3699
2019-05-30,3.2407
2019-05-31,-3.1390000000000002
2019-06-03,1.3889
2019-06-04,-0.9132
2019-06-05,0.0
2019-06-06,-0.9217
2019-06-07,1.8605
2019-06-10,0.9132
2019-06-11,-9.5023
2019-06-12,-2.0
2019-06-13,8.1633
2019-06-14,-1.4151
2019-06-17,1.4354
2019-06-18,5.6604
2019-06-19,39.2857
2019-06-20,2.8846
2019-06-21,-3.4268
2019-06-24,2.2580999999999998
2019-06-25,-3.7855
2019-06-26,-1.6393
2019-06-27,-5.3333
2019-06-28,8.0986
2019-07-01,0.3257
2019-07-02,0.0
2019-07-03,12.987
2019-07-05,-11.7816
2019-07-08,3.9088000000000003
2019-07-09,-1.2539
2019-07-10,0.6349
2019-07-11,5.0473
2019-07-12,4.5045
2019-07-15,12.931000000000001
2019-07-16,-4.3257
2019-07-17,-6.383
2019-07-18,0.5682
2019-07-19,1.9774
2019-07-22,-9.4183
2019-07-23,4.2813
2019-07-24,0.2933
2019-07-25,0.2924
2019-07-26,-4.0816
2019-07-29,2.1277
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,-10.7143
2019-08-02,10.0
2019-08-05,-1.8182
2019-08-06,-2.1605
2019-08-07,-2.2082
2019-08-08,-0.6452
2019-08-09,7.1429
2019-08-12,-4.2424
2019-08-13,2.8481
2019-08-14,-4.6154
2019-08-15,-0.9677
2019-08-16,0.3257
2019-08-19,-0.3247
2019-08-20,4.886
2019-08-21,-3.4161
2019-08-22,-0.9646
2019-08-23,-1.9481000000000002
2019-08-26,0.3311
2019-08-27,-3.4158
2019-08-28,-6.3728
2019-08-29,3.6496
2019-08-30,-0.7042
2019-09-03,-3.9007
2019-09-04,2.583
2019-09-05,-1.0791
2019-09-06,2.5455
2019-09-09,1.4184
2019-09-10,6.6434
2019-09-11,-4.2623
2019-09-12,2.7397
2019-09-13,1.0
2019-09-16,0.9901
2019-09-17,-0.9804
2019-09-18,-2.6403
2019-09-19,-4.7458
2019-09-20,-1.0676
2019-09-23,-2.518
2019-09-24,-1.107
2019-09-25,-2.2388
2019-09-26,-4.5802
2019-09-27,5.2
2019-09-30,-4.943
2019-10-01,0.0
2019-10-02,0.8
2019-10-03,-1.5873
2019-10-04,2.0161
2019-10-07,-3.5573
2019-10-08,1.2295
2019-10-09,-6.8826
2019-10-10,3.4783
2019-10-11,-0.8403
2019-10-14,0.4237
2019-10-15,5.9072
2019-10-16,5.1793
2019-10-17,-0.3788
2019-10-18,-1.1407
2019-10-21,-3.0769
2019-10-22,-5.1587
2019-10-23,3.7657
2019-10-24,-1.2097
2019-10-25,-1.2245
2019-10-28,-1.6529
2019-10-29,-2.521
2019-10-30,4.7414
2019-10-31,-4.1152
2019-11-01,1.7167
2019-11-04,3.3755
2019-11-05,-5.7143
2019-11-06,-3.8961
2019-11-07,-0.9009
2019-11-08,0.0
2019-11-11,-0.4545
2019-11-12,-1.8265
2019-11-13,-2.3256
2019-11-14,2.8571
2019-11-15,-0.9259
2019-11-18,0.4673
2019-11-19,-2.7163
2019-11-20,0.4016
2019-11-21,-2.8571
2019-11-22,0.9804
2019-11-25,-2.9126
2019-11-26,2.0
2019-11-27,7.3529
2019-11-29,3.4247
2019-12-02,0.2208
2019-12-03,-2.6432
2019-12-04,0.905
2019-12-05,-4.0359
2019-12-06,2.8037
2019-12-09,-4.5455
2019-12-10,0.3619
2019-12-11,-0.3606
2019-12-12,-3.8095
2019-12-13,0.495
2019-12-16,0.4926
2019-12-17,-0.4902
2019-12-18,-0.9852
2019-12-19,-0.4975
2019-12-20,1.5
2019-12-23,2.4631
2019-12-24,2.4038
2019-12-26,-4.2254
2019-12-27,-1.4706000000000001
2019-12-30,0.995
2019-12-31,6.8966
2020-01-02,13.8249
2020-01-03,-2.4291
2020-01-06,0.4149
2020-01-07,2.7686
2020-01-08,1.3269
2020-01-09,-1.7856999999999998
2020-01-10,-3.596
2020-01-13,3.1014
2020-01-14,8.1301
2020-01-15,-9.3985
2020-01-16,0.8299
2020-01-17,-7.6132
2020-01-21,-3.3407999999999998
2020-01-22,1.3825
2020-01-23,4.0909
2020-01-24,-3.9301
2020-01-27,-7.2727
2020-01-28,2.451
2020-01-29,0.7177
2020-01-30,-3.0879
2020-01-31,0.0
2020-02-03,-1.9607999999999999
2020-02-04,2.5
2020-02-05,2.439
2020-02-06,0.0
2020-02-07,-7.619
2020-02-10,-11.3402
2020-02-11,-11.6279
2020-02-12,11.8421
2020-02-13,3.5294
2020-02-14,-6.25
2020-02-18,13.3333
2020-02-19,-3.7433
2020-02-20,-4.4444
2020-02-21,5.2326
2020-02-24,8.2873
2020-02-25,3.5714
2020-02-26,-8.867
2020-02-27,-3.7838000000000003
2020-02-28,-1.1236
2020-03-02,28.4091
2020-03-03,-1.7699
2020-03-04,0.4505
2020-03-05,3.1390000000000002
2020-03-06,-6.087
2020-03-09,-11.5741
2020-03-10,6.2827
2020-03-11,-8.867
2020-03-12,1.6216
2020-03-13,-1.5957
2020-03-16,-5.9459
2020-03-17,0.0
2020-03-18,2.8736
2020-03-19,1.4525000000000001
2020-03-20,-3.6344
2020-03-23,-3.4286
2020-03-24,4.142
2020-03-25,2.8409
2020-03-26,1.105
2020-03-27,0.3388
2020-03-30,-7.9620999999999995
2020-03-31,-3.5503
2020-04-01,1.227
2020-04-02,0.0
2020-04-03,2.4242
2020-04-06,0.5917
2020-04-07,-1.7647
2020-04-08,2.3952
2020-04-09,1.7544
2020-04-13,0.5747
2020-04-14,1.7143000000000002
2020-04-15,0.5618
2020-04-16,-2.2346
2020-04-17,2.2857
2020-04-20,-2.2346
2020-04-21,-1.7143000000000002
2020-04-22,-3.4884
2020-04-23,2.4096
2020-04-24,3.5294
2020-04-27,-5.8011
2020-04-28,2.5394
2020-04-29,4.1176
2020-04-30,0.0
2020-05-01,-2.8249
2020-05-04,1.7442
2020-05-05,4.8
2020-05-06,10.687
2020-05-07,5.9113
2020-05-08,-5.5814
2020-05-11,11.33
2020-05-12,2.2212
2020-05-13,-0.0087
2020-05-14,0.4329
2020-05-15,4.3103
2020-05-18,-9.5041
2020-05-19,8.6758
2020-05-20,2.9412000000000003
2020-05-21,4.0816
2020-05-22,5.8824
2020-05-26,7.7778
2020-05-27,-1.0309
2020-05-28,-5.5556
2020-05-29,-0.3676
2020-06-01,3.321
2020-06-02,-2.8571
2020-06-03,1.8382
2020-06-04,0.361
2020-06-05,-5.3957
2020-06-08,3.0418
2020-06-09,-3.321
2020-06-10,0.3817
2020-06-11,-11.7909
2020-06-12,7.3322
2020-06-15,5.6225000000000005
2020-06-16,1.5209000000000001
2020-06-17,4.1199
2020-06-18,7.1942
2020-06-19,2.0134
2020-06-22,2.6316
2020-06-23,8.9744
2020-06-24,-8.2353
2020-06-25,2.5641
2020-06-26,3.4375
2020-06-29,-3.3233
2020-06-30,0.625
2020-07-01,-3.4161
2020-07-02,-0.3215
2020-07-06,3.5484
2020-07-07,0.9346
2020-07-08,5.2469
2020-07-09,1.7595
2020-07-10,0.2882
2020-07-13,11.4943
2020-07-14,12.3711
2020-07-15,-11.4679
2020-07-16,-6.4767
2020-07-17,14.1274
2020-07-20,4.6117
2020-07-21,-3.4803
2020-07-22,-0.9615
2020-07-23,2.1845
2020-07-24,-10.6888
2020-07-27,-1.3298
2020-07-28,-6.469
2020-07-29,0.0
2020-07-30,-0.5764
2020-07-31,-11.5942
