ticker,CBWA US Equity
2016-09-01,-0.5405
2016-09-02,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-13,1.3043
2016-09-20,0.3219
2016-09-23,0.0
2016-09-28,-0.5348
2016-10-03,0.4301
2016-10-05,-0.4283
2016-10-06,0.0
2016-10-07,0.0
2016-10-19,1.0753
2016-10-25,0.5319
2016-10-26,0.5291
2016-11-04,5.0526
2016-11-07,-4.3086
2016-11-08,0.5236
2016-11-09,1.5625
2016-11-14,0.0
2016-11-17,-2.0513
2016-11-21,0.2094
2016-11-28,1.8809
2016-11-29,1.5385
2016-11-30,0.5051
2016-12-06,3.0151
2016-12-08,0.0
2016-12-09,2.439
2016-12-12,0.0
2016-12-14,-3.8095
2016-12-19,0.0
2016-12-20,3.9604
2016-12-21,0.0
2016-12-22,-3.7143
2016-12-23,3.8576
2016-12-27,2.3810000000000002
2016-12-28,0.0
2016-12-30,3.0698
2017-01-04,0.0
2017-01-05,1.083
2017-01-06,0.0
2017-01-09,-0.4464
2017-01-10,-3.1390000000000002
2017-01-11,-1.8519
2017-01-12,6.6038
2017-01-17,-2.2124
2017-01-19,2.7149
2017-01-20,0.0
2017-01-24,0.4405
2017-01-25,1.0526
2017-01-31,-1.0417
2017-02-02,1.3158
2017-02-08,-0.4329
2017-02-10,0.6957
2017-02-15,-0.0864
2017-02-16,1.5556999999999999
2017-02-21,-1.2766
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,0.431
2017-02-28,0.8584
2017-03-01,0.4255
2017-03-02,-0.4237
2017-03-03,1.2766
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,-0.5882
2017-03-10,1.0144
2017-03-13,0.0
2017-03-14,-1.2551999999999999
2017-03-15,0.4237
2017-03-17,0.4219
2017-03-20,0.8403
2017-03-23,0.4167
2017-03-27,0.4149
2017-04-03,-2.0661
2017-04-04,0.0
2017-04-07,0.0
2017-04-11,-0.4219
2017-04-12,0.4237
2017-04-17,0.4219
2017-04-19,-0.4118
2017-04-20,-0.0084
2017-04-21,0.0
2017-04-24,1.2658
2017-04-25,2.0833
2017-04-27,-2.0408
2017-05-02,4.1667
2017-05-04,0.0
2017-05-08,-4.0
2017-05-11,0.0
2017-05-12,0.8333
2017-05-15,3.3058
2017-05-16,-2.0
2017-05-19,10.2041
2017-05-22,-9.6296
2017-05-23,10.6557
2017-05-24,-9.2593
2017-05-25,0.8163
2017-05-26,1.2146
2017-05-30,-2.8
2017-05-31,0.0823
2017-06-01,-0.0822
2017-06-02,1.2346
2017-06-05,-1.2195
2017-06-06,0.4115
2017-06-07,-0.4098
2017-06-09,1.9752999999999998
2017-06-12,-0.7264
2017-06-19,0.4065
2017-06-22,-0.8097
2017-06-23,-0.1633
2017-06-26,-0.6541
2017-06-29,1.2346
2017-06-30,9.7561
2017-07-05,-4.4444
2017-07-12,0.7752
2017-07-13,-2.3077
2017-07-14,1.5748
2017-07-17,-0.7752
2017-07-18,1.5625
2017-07-19,0.0
2017-07-21,1.9231
2017-07-24,-1.5093999999999999
2017-07-25,0.0
2017-07-27,3.4483
2017-08-03,0.0
2017-08-07,1.8519
2017-08-08,-1.0909
2017-08-09,2.5735
2017-08-10,-2.8674
2017-08-21,2.952
2017-08-24,-1.0681
2017-08-25,-0.0072
2017-08-28,0.0
2017-08-29,0.7246
2017-08-30,0.3597
2017-08-31,-0.0358
2017-09-01,0.3944
2017-09-06,3.5714
2017-09-08,3.1034
2017-09-11,0.3344
2017-09-20,0.0
2017-09-25,-1.6667
2017-09-27,0.0
2017-10-04,-1.0169
2017-10-05,-0.137
2017-10-09,0.1372
2017-10-12,0.0
2017-10-16,0.6849
2017-10-17,0.3401
2017-10-18,0.0
2017-10-24,0.0
2017-10-25,0.339
2017-10-26,2.3649
2017-10-27,0.0
2017-11-01,0.9901
2017-11-06,0.0
2017-11-16,0.3268
2017-11-22,0.0
2017-11-29,0.3257
2017-12-04,0.0649
2017-12-06,0.0649
2017-12-11,0.1946
2017-12-14,-0.1942
2017-12-18,0.1946
2017-12-20,1.9417
2017-12-28,-1.0159
2017-12-29,0.3849
2018-01-02,-0.3195
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,-0.5769
2018-01-09,0.2579
2018-01-12,0.1286
2018-01-16,1.1561
2018-01-17,0.6349
2018-01-18,0.6309
2018-01-19,0.3135
2018-01-22,3.125
2018-01-23,1.2121
2018-01-24,1.7964
2018-01-25,1.4706000000000001
2018-01-26,1.4493
2018-01-29,0.5714
2018-01-31,0.0
2018-02-02,0.0
2018-02-06,-1.5625
2018-02-12,0.0
2018-02-14,1.2698
2018-02-15,-1.2539
2018-02-16,1.5873
2018-02-20,-0.3125
2018-02-21,11.5361
2018-02-22,-4.4351
2018-02-23,4.4056
2018-02-26,-5.0704
2018-02-27,0.0
2018-03-01,-1.4837
2018-03-02,0.0
2018-03-05,1.506
2018-03-06,-0.5935
2018-03-07,0.597
2018-03-08,-0.4748
2018-03-09,1.3715
2018-03-12,0.0
2018-03-15,1.1764999999999999
2018-03-22,0.0
2018-03-27,-1.1628
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,0.0588
2018-04-03,-1.0582
2018-04-04,-0.0594
2018-04-05,0.0
2018-04-09,-0.1189
2018-04-10,0.0
2018-04-12,0.0
2018-04-16,-0.5357
2018-04-17,-0.6583
2018-04-18,-0.1807
2018-04-20,0.0
2018-04-23,2.2933
2018-04-25,-1.7699
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,-0.9009
2018-05-01,0.6061
2018-05-02,2.4096
2018-05-08,-2.0588
2018-05-09,0.0
2018-05-18,0.6006
2018-05-22,0.2985
2018-05-23,-0.0595
2018-05-24,0.0596
2018-05-25,0.5952
2018-05-29,-1.4793
2018-06-01,0.3003
2018-06-06,-0.2994
2018-06-07,1.8018
2018-06-08,0.354
2018-06-12,-0.9406
2018-06-13,1.4837
2018-06-14,-2.8655
2018-06-15,3.5521000000000003
2018-06-18,-1.1628
2018-06-20,-0.0588
2018-06-25,-1.1183
2018-06-26,0.0
2018-06-29,0.5952
2018-07-05,0.2959
2018-07-06,1.1799
2018-07-09,0.5831
2018-07-11,1.4493
2018-07-12,0.0
2018-07-17,-0.2857
2018-07-25,-1.1461000000000001
2018-07-26,0.0
2018-07-30,-0.5797
2018-07-31,3.4402
2018-08-06,1.1838
2018-08-08,-3.0585
2018-08-09,-0.2931
2018-08-10,-0.5764
2018-08-13,-1.4493
2018-08-14,1.4706000000000001
2018-08-15,-1.1594
2018-08-21,0.0
2018-08-23,0.2933
2018-08-27,0.0
2018-08-30,-0.2924
2018-09-04,0.0
2018-09-10,-0.2933
2018-09-11,-0.8235
2018-09-13,0.3559
2018-09-14,0.0059
2018-09-18,-0.3605
2018-09-20,0.0
2018-09-21,0.4745
2018-09-25,-0.3542
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,-0.1777
2018-10-01,0.0
2018-10-02,0.0
2018-10-05,0.2967
2018-10-08,-0.2959
2018-10-11,0.2967
2018-10-12,0.0
2018-10-15,0.1183
2018-10-16,-0.1182
2018-10-17,-0.4734
2018-10-18,-0.1189
2018-10-24,-3.2738
2018-10-29,0.0
2018-10-30,0.0615
2018-10-31,0.5535
2018-11-01,0.0
2018-11-02,0.6116
2018-11-07,-1.0942
2018-11-09,-0.1229
2018-11-14,-0.4923
2018-11-15,-0.7421
2018-11-16,0.1246
2018-11-19,-0.4356
2018-11-21,0.125
2018-11-28,-0.0624
2018-11-29,1.1868
2018-11-30,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,0.0
2018-12-13,-0.1852
2018-12-14,1.3605
2018-12-17,-1.3423
2018-12-18,-3.8343
2018-12-19,-3.537
2018-12-20,-3.3333
2018-12-21,0.0
2018-12-24,-2.4138
2018-12-26,2.4028
2018-12-27,-2.0014
2018-12-28,0.0
2019-01-03,0.3521
2019-01-04,0.0
2019-01-08,4.6316
2019-01-09,-2.4145
2019-01-10,-0.3436
2019-01-11,-0.2759
2019-01-14,1.6598000000000002
2019-01-17,0.3401
2019-01-22,0.339
2019-01-23,0.6757
2019-01-24,0.0
2019-01-25,0.8725
2019-01-28,-0.1996
2019-01-29,0.6
2019-02-01,0.1988
2019-02-04,0.0661
2019-02-07,2.4455
2019-02-11,0.0
2019-02-12,-0.5161
2019-02-14,0.5188
2019-02-15,1.2903
2019-02-22,0.0
2019-02-28,1.9108
2019-03-01,1.25
2019-03-04,0.3086
2019-03-07,0.9231
2019-03-08,0.3049
2019-03-11,0.9119
2019-03-12,0.6024
2019-03-13,0.0
2019-03-14,3.7425
2019-03-15,-2.8571
2019-03-18,-0.9804
2019-03-20,-0.264
2019-03-22,-1.6545
2019-03-25,-0.4038
2019-03-28,0.2027
2019-04-01,0.0
2019-04-03,0.0
2019-04-04,0.1349
2019-04-08,0.0673
2019-04-10,0.0
2019-04-15,0.9421
2019-04-16,1.0
2019-04-17,0.0
2019-04-22,0.132
2019-04-25,0.0
2019-04-29,0.1978
2019-05-03,0.1645
2019-05-06,0.0985
2019-05-07,0.0656
2019-05-15,0.0
2019-05-22,-0.3279
2019-05-31,-0.3289
2019-06-03,-0.6601
2019-06-05,-0.3322
2019-06-07,0.6
2019-06-11,0.0
2019-06-13,-0.2651
2019-06-14,-0.3322
2019-06-17,-0.3333
2019-06-18,0.3344
2019-06-20,0.1333
2019-06-24,-0.1332
2019-06-25,-0.3333
2019-06-26,-2.0067
2019-07-01,-1.0239
2019-07-02,0.0
2019-07-03,0.0
2019-07-08,-0.3448
2019-07-11,1.3841
2019-07-16,-1.0239
2019-07-17,1.3793
2019-07-18,0.0
2019-07-23,0.0
2019-07-25,0.2551
2019-07-31,-2.2901
2019-08-01,0.0
2019-08-06,-0.0694
2019-08-12,-1.6678
2019-08-13,-0.636
2019-08-21,0.1422
2019-08-28,-0.142
2019-08-29,0.2845
2019-09-03,0.0
2019-09-11,-0.7092
2019-09-18,-1.0714
2019-09-19,1.8051
2019-09-20,-0.3546
2019-09-24,-0.3559
2019-09-27,-0.0714
2019-10-01,-0.6433
2019-10-03,-0.0719
2019-10-07,-1.7999
2019-10-08,-0.5865
2019-10-09,1.0324
2019-10-15,1.0219
2019-10-23,-2.8179
2019-10-24,0.0
2019-10-25,2.2305
2019-10-29,4.0
2019-11-05,-0.0699
2019-11-06,0.07
2019-11-07,-0.2797
2019-11-14,0.2104
2019-11-18,0.07
2019-11-22,-0.0699
2019-12-02,0.07
2019-12-03,-0.1399
2019-12-05,0.1401
2019-12-06,0.6993
2019-12-10,-0.3472
2019-12-13,0.2787
2019-12-16,-0.278
2019-12-17,0.3484
2019-12-19,-0.0007
2019-12-20,0.0007
2019-12-23,-0.3472
2019-12-26,0.3484
2019-12-27,-0.3465
2019-12-31,-0.0007
2020-01-02,0.6272
2020-01-03,2.1468
2020-01-08,-2.0339
2020-01-13,-0.2768
2020-01-14,-0.0694
2020-01-15,0.7639
2020-01-16,1.3094000000000001
2020-01-17,0.0
2020-01-21,0.0
2020-01-22,-1.3605
2020-01-24,0.6897
2020-01-28,-0.137
2020-01-31,-1.2346
2020-02-07,0.6944
2020-02-10,-0.3448
2020-02-13,-0.346
2020-02-14,-1.875
2020-02-18,1.9108
2020-02-19,-0.4167
2020-02-26,-1.1855
2020-02-27,0.0
2020-03-03,-0.4234
2020-03-04,0.0
2020-03-06,-0.0709
2020-03-09,-4.2553
2020-03-10,-3.7037
2020-03-12,-15.3846
2020-03-16,0.0
2020-03-18,-18.1818
2020-03-20,2.7778
2020-03-30,3.2432
2020-04-09,-1.1518
2020-04-13,0.1059
2020-04-15,-8.8889
2020-04-16,4.5296
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-29,5.4444
2020-05-12,0.0
2020-05-14,-0.1054
2020-05-15,-1.4768
2020-05-18,1.6059999999999999
2020-05-19,0.1054
2020-05-20,-3.5789
2020-05-21,3.7118
2020-05-26,0.0
2020-05-28,5.1579
2020-06-05,10.1101
2020-06-08,4.5455
2020-06-16,0.0
2020-06-23,-0.8696
2020-06-26,-1.3158
2020-07-06,-2.3111
2020-07-07,0.091
2020-07-08,-0.5455
2020-07-09,-0.0009
2020-07-22,-7.2204
2020-07-23,5.4187
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.9346
