ticker,BDIC US Equity
2016-06-15,18.5771
2016-06-16,15.5556
2016-06-17,-11.538499999999999
2016-06-20,-8.6957
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,-4.7619
2016-06-24,7.4688
2016-06-27,16.3129
2016-06-28,-20.0
2016-06-29,24.75
2016-06-30,-15.8317
2016-07-05,2.3810000000000002
2016-07-07,4.6512
2016-07-08,11.1111
2016-07-11,-10.0
2016-07-12,-7.1944
2016-07-14,-4.2203
2016-07-15,2.4687
2016-07-18,67.978
2016-07-19,-39.1885
2016-07-26,66.7114
2016-07-27,-24.1046
2016-07-28,-26.7579
2016-08-01,-20.1031
2016-08-02,-3.2258
2016-08-03,-5.0417
2016-08-04,-47.3453
2016-08-05,73.3333
2016-08-08,38.9423
2016-08-09,10.4498
2016-08-10,-9.0226
2016-08-11,-3.5813
2016-08-12,-3.2857
2016-08-15,-11.3737
2016-08-17,15.0
2016-08-18,-0.2899
2016-08-23,-9.8837
2016-08-25,-6.4516
2016-08-26,-1.0345
2016-08-29,14.9826
2016-08-30,-11.4962
2016-09-02,-0.7062
2016-09-08,0.0
2016-09-13,13.7931
2016-09-14,-3.0303
2016-09-15,-9.375
2016-09-16,0.0
2016-09-20,0.0
2016-09-22,0.0
2016-09-23,71.3793
2016-09-27,-3.4205
2016-09-28,2.0833
2016-09-29,-30.6122
2016-09-30,-8.8235
2016-10-03,-3.2258
2016-10-04,0.0
2016-10-05,-4.9583
2016-10-06,43.7966
2016-10-07,-26.8598
2016-10-10,-13.193
2016-10-12,15.2461
2016-10-13,0.0
2016-10-14,-0.3958
2016-10-17,-12.9889
2016-10-18,-3.8462
2016-10-19,-36.0
2016-10-20,11.0547
2016-10-21,-9.9543
2016-10-24,-1.4453
2016-10-25,1.4665
2016-10-27,-37.4219
2016-10-28,33.8327
2016-10-31,20.0093
2016-11-01,3.8476
2016-11-02,1.7964
2016-11-03,0.0
2016-11-07,-0.0735
2016-11-09,0.0736
2016-11-11,27.1324
2016-11-15,1.8508
2016-11-16,45.3719
2016-11-17,-8.75
2016-11-18,9.589
2016-11-21,-6.25
2016-11-22,1.4792
2016-11-28,28.1051
2016-11-29,-15.2564
2016-11-30,-9.2284
2016-12-01,20.1042
2016-12-02,-16.7389
2016-12-05,16.6667
2016-12-06,0.0
2016-12-07,-14.2857
2016-12-08,25.6667
2016-12-09,31.4489
2016-12-12,-10.8841
2016-12-13,-29.0971
2016-12-14,69.2615
2016-12-20,-11.4387
2016-12-21,-4.1278
2016-12-22,0.8889
2016-12-23,5.0936
2016-12-28,-1.4933
2016-12-30,0.0
2017-01-03,-25.5319
2017-01-04,40.8214
2017-01-05,11.5902
2017-01-09,-10.9091
2017-01-10,12.2449
2017-01-11,-21.6477
2017-01-18,11.3851
2017-01-19,14.5833
2017-01-20,-33.9773
2017-01-23,40.9811
2017-01-24,3.5038
2017-01-26,0.0236
2017-01-31,-1.8868
2017-02-02,-13.461500000000001
2017-02-07,-11.1111
2017-02-08,23.0156
2017-02-09,-22.774
2017-02-10,-18.4211
2017-02-13,0.0
2017-02-14,9.254
2017-02-15,0.3875
2017-02-16,-0.0368
2017-02-17,9.3417
2017-02-21,7.6354
2017-02-22,0.0313
2017-02-23,-2.5305
2017-02-24,2.5321
2017-02-27,0.0313
2017-02-28,-5.0
2017-03-01,1.2664
2017-03-02,5.376
2017-03-03,-1.3564
2017-03-06,-12.3594
2017-03-07,-0.1605
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,-20.0
2017-03-13,7.1875
2017-03-14,11.6202
2017-03-15,4.2724
2017-03-16,14.5106
2017-03-17,-5.0
2017-03-20,5.2632
2017-03-21,5.0
2017-03-22,-2.3810000000000002
2017-03-23,9.7561
2017-03-24,3.9583
2017-03-27,6.8804
2017-03-28,0.0
2017-03-30,4.0
2017-03-31,-13.4976
2017-04-03,2.2648
2017-04-04,0.0
2017-04-05,-13.0435
2017-04-06,0.0
2017-04-07,-12.5
2017-04-10,-4.2857
2017-04-11,25.3358
2017-04-12,-14.2602
2017-04-13,11.1111
2017-04-17,2.5
2017-04-18,-2.439
2017-04-19,-12.5
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,-4.875
2017-04-26,-9.893
2017-04-27,4.2708
2017-05-01,5.2148
2017-05-02,-8.5834
2017-05-03,12.1521
2017-05-04,-0.3519
2017-05-05,18.9219
2017-05-08,-10.8471
2017-05-09,-15.8485
2017-05-10,0.0
2017-05-12,5.125
2017-05-15,-4.8751
2017-05-16,3.6042
2017-05-19,2.956
2017-05-22,-9.375
2017-05-23,-1.3793
2017-05-24,-12.5874
2017-05-25,12.0
2017-05-30,11.4509
2017-06-01,-23.0923
2017-06-02,-2.8646000000000003
2017-06-05,2.9491
2017-06-06,-24.25
2017-06-08,30.363
2017-06-09,1.2658
2017-06-12,-1.25
2017-06-14,1.2658
2017-06-15,0.0
2017-06-21,-4.1667
2017-06-22,0.0
2017-06-23,-16.087
2017-06-26,-0.4145
2017-06-27,4.0583
2017-06-28,1.65
2017-06-30,0.8362
2017-07-05,21.9512
2017-07-06,0.0
2017-07-07,8.0
2017-07-10,3.7037
2017-07-11,-3.5714
2017-07-13,0.0
2017-07-14,3.7037
2017-07-17,0.0
2017-07-18,-3.5714
2017-07-19,3.7037
2017-07-20,60.7143
2017-07-21,-37.7778
2017-07-24,0.0
2017-07-25,3.5714
2017-07-26,-3.4138
2017-07-27,3.5345
2017-07-31,0.0
2017-08-04,-23.8621
2017-08-07,-13.949300000000001
2017-08-08,10.526299999999999
2017-08-10,0.0476
2017-08-11,18.991
2017-08-14,0.0
2017-08-17,-2.0
2017-08-18,0.0
2017-08-21,2.0408
2017-08-22,18.790399999999998
2017-08-23,20.5821
2017-08-24,-5.0545
2017-08-25,8.2059
2017-08-28,-0.5436
2017-08-29,0.3826
2017-08-30,0.1361
2017-08-31,-5.1115
2017-09-01,0.0
2017-09-05,3.1232
2017-09-07,0.0278
2017-09-08,-3.3333
2017-09-19,-13.7931
2017-09-21,-3.3333
2017-09-22,-6.8966
2017-09-25,0.0
2017-09-28,0.0
2017-09-29,33.3333
2017-10-03,-6.2139
2017-10-06,-21.1859
2017-10-09,2.9301
2017-10-10,0.0
2017-10-19,9.5302
2017-10-20,-0.0333
2017-10-23,0.0333
2017-10-24,-1.0
2017-10-25,-12.4579
2017-10-27,-11.538499999999999
2017-10-30,30.3478
2017-10-31,-29.9533
2017-11-01,0.0
2017-11-02,9.5238
2017-11-10,-4.3043
2017-11-17,-0.0454
2017-11-20,0.0
2017-11-24,0.0
2017-11-27,12.2727
2017-11-28,-15.0202
2017-11-29,4.091
2017-11-30,19.0002
2017-12-01,-12.7692
2017-12-05,5.8201
2017-12-06,0.0
2017-12-07,-0.0417
2017-12-08,0.0417
2017-12-11,13.0388
2017-12-12,6.0846
2017-12-13,-10.0069
2017-12-14,5.7232
2017-12-15,-11.2153
2017-12-18,-5.3938
2017-12-19,16.5217
2017-12-20,-6.7164
2017-12-21,4.32
2017-12-27,0.0
2017-12-28,0.0767
2017-12-29,-4.2146
2018-01-02,-6.0
2018-01-03,-2.1277
2018-01-04,4.7957
2018-01-05,1.6471
2018-01-08,10.2041
2018-01-09,-5.5556
2018-01-10,-8.5882
2018-01-11,2.9600999999999997
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,-12.4583
2018-01-19,22.0842
2018-01-23,1.131
2018-01-25,0.0
2018-01-31,-17.1164
2018-02-01,15.8265
2018-02-02,-11.6562
2018-02-05,13.44
2018-02-07,-11.8477
2018-02-08,-4.5455
2018-02-09,9.5238
2018-02-12,-0.3261
2018-02-13,-4.0349
2018-02-15,-9.1818
2018-02-16,0.0
2018-02-20,-1.4014
2018-02-21,-13.7056
2018-02-22,0.0
2018-02-23,15.8235
2018-02-26,26.4601
2018-02-27,56.6265
2018-02-28,-35.9231
2018-03-02,-27.9712
2018-03-05,16.6667
2018-03-06,4.7619
2018-03-07,6.7727
2018-03-09,57.5138
2018-03-12,-35.1351
2018-03-13,-1.5875
2018-03-14,5.4236
2018-03-15,-27.6305
2018-03-16,22.0866
2018-03-19,-9.0909
2018-03-20,1.0
2018-03-22,8.8614
2018-03-23,0.0455
2018-03-29,6.8182
2018-04-02,25.0723
2018-04-03,-9.159
2018-04-04,12.3596
2018-04-05,-3.3333
2018-04-06,-13.7931
2018-04-09,0.0
2018-04-10,16.0
2018-04-11,0.0
2018-04-12,-20.6897
2018-04-13,0.0
2018-04-16,19.5652
2018-04-17,-18.0364
2018-04-18,-0.1775
2018-04-19,-2.2222
2018-04-20,5.0
2018-04-23,16.8398
2018-04-24,-0.704
2018-04-27,0.709
2018-04-30,0.0
2018-05-01,-0.3705
2018-05-02,0.4091
2018-05-03,0.0
2018-05-04,-0.037
2018-05-07,0.0371
2018-05-08,-14.8148
2018-05-09,-5.5217
2018-05-10,10.8606
2018-05-11,3.7775
2018-05-14,-16.0
2018-05-15,9.4762
2018-05-16,25.7068
2018-05-17,-20.7958
2018-05-18,-3.8882
2018-05-21,16.0909
2018-05-22,-7.7134
2018-05-23,-14.6373
2018-05-24,16.3022
2018-05-25,-5.9829
2018-05-29,2.1818
2018-05-30,-8.8078
2018-05-31,16.5854
2018-06-01,-13.8075
2018-06-04,6.2136
2018-06-05,2.3766
2018-06-06,-13.6563
2018-06-07,0.8221
2018-06-08,-2.5641
2018-06-11,0.0
2018-06-12,-5.2105
2018-06-13,5.4969
2018-06-14,25.8421
2018-06-15,-3.8059
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,-1.087
2018-06-22,-16.4835
2018-06-25,19.1053
2018-06-26,-0.4419
2018-06-29,-20.0621
2018-07-03,24.9306
2018-07-05,-2.4
2018-07-06,-18.0328
2018-07-09,16.6111
2018-07-10,-14.1972
2018-07-13,1.3881000000000001
2018-07-18,-12.322
2018-07-19,31.168
2018-07-30,-19.0476
2018-07-31,11.7647
2018-08-02,-15.2632
2018-08-03,-6.8323
2018-08-06,-6.0
2018-08-07,-10.4965
2018-08-08,-16.3154
2018-08-09,89.1866
2018-08-14,-29.9299
2018-08-17,-41.4286
2018-08-20,68.2927
2018-08-21,0.0
2018-08-22,-41.0145
2018-08-23,-1.7199
2018-08-24,37.5
2018-08-27,-27.1818
2018-08-28,-12.3471
2018-08-29,28.1869
2018-08-30,-3.8778
2018-08-31,17.2119
2018-09-04,-30.9665
2018-09-05,56.5714
2018-09-06,-17.1533
2018-09-07,29.9559
2018-09-10,-16.1017
2018-09-11,-4.6364
2018-09-12,-15.1573
2018-09-13,0.0
2018-09-14,10.1124
2018-09-17,-20.634900000000002
2018-09-18,-14.1429
2018-09-19,1.4975
2018-09-20,22.9508
2018-09-21,-19.7333
2018-09-24,24.5847
2018-09-25,-19.7333
2018-09-26,16.2791
2018-09-27,0.0
2018-09-28,0.0
2018-10-02,-11.45
2018-10-05,22.2877
2018-10-08,-1.0554
2018-10-09,-0.1333
2018-10-10,-19.6262
2018-10-12,-1.9933999999999998
2018-10-15,0.0
2018-10-16,-2.0339
2018-10-17,-1.0035
2018-10-19,4.6837
2018-10-24,-15.6928
2018-10-25,15.1485
2018-10-26,-0.9458
2018-10-29,-0.6076
2018-10-30,-0.0873
2018-10-31,-5.7692
2018-11-01,5.3803
2018-11-02,2.0775
2018-11-05,2.6216
2018-11-06,0.8403
2018-11-08,1.5
2018-11-09,22.6601
2018-11-13,-15.5689
2018-11-14,-8.0387
2018-11-15,8.568999999999999
2018-11-16,0.4923
2018-11-19,1.1378
2018-11-20,-1.5469
2018-11-23,-0.7142
2018-11-27,9.4949
2018-11-30,-26.7153
2018-12-03,-0.1992
2018-12-04,23.9521
2018-12-06,12.0773
2018-12-07,0.0
2018-12-10,0.5747
2018-12-12,-28.4286
2018-12-14,68.3633
2018-12-18,-40.6046
2018-12-19,0.1996
2018-12-20,0.0
2018-12-21,31.1952
2018-12-24,5.9824
2018-12-26,25.3582
2018-12-27,-4.2629
2018-12-28,-40.074
2018-12-31,5.2291
2019-01-02,65.2627
2019-01-03,0.0
2019-01-04,0.2291
2019-01-07,-1.1429
2019-01-08,-0.1156
2019-01-09,-30.5556
2019-01-10,43.3333
2019-01-11,1.7442
2019-01-16,-20.0
2019-01-17,25.0
2019-01-18,0.0
2019-01-22,-20.0
2019-01-23,24.8571
2019-01-24,0.1144
2019-01-25,0.0
2019-01-29,0.0
2019-02-01,-42.6286
2019-02-04,59.1633
2019-02-05,22.6533
2019-02-06,-10.7143
2019-02-08,12.0
2019-02-11,-28.6735
2019-02-12,40.2003
2019-02-13,-4.7449
2019-02-14,4.8741
2019-02-15,0.1021
2019-02-19,-1.0204
2019-02-21,-1.2938
2019-02-22,1.9374
2019-02-26,0.0
2019-02-27,0.0
2019-03-01,-3.9447
2019-03-05,0.0
2019-03-12,-9.3333
2019-03-13,0.0
2019-03-15,15.2941
2019-03-20,-36.7347
2019-03-21,55.1613
2019-04-02,0.1559
2019-04-09,1.7125
2019-04-10,-8.1633
2019-04-11,7.0833
2019-04-18,-16.9909
2019-04-22,22.5
2019-05-03,-3.0612
2019-05-08,3.1579
2019-05-09,-3.0612
2019-05-13,-3.1579
2019-05-14,0.0
2019-05-16,8.6957
2019-05-22,-2.0
2019-05-24,-3.1102
2019-05-28,2.9994
2019-05-30,-36.2986
2019-05-31,42.6164
2019-06-03,4.1981
2019-06-04,5.6384
2019-06-05,-33.5378
2019-06-06,50.4615
2019-06-07,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-14,-2.683
2019-06-17,2.6519
2019-06-27,-3.3367
2019-06-28,-31.1732
2019-07-01,0.0
2019-07-05,0.0
2019-07-08,49.2308
2019-07-09,-32.9897
2019-07-12,0.0
2019-07-15,41.2231
2019-07-19,5.5613
2019-07-23,-42.2085
2019-07-24,73.2143
2019-07-25,-42.268
2019-07-26,22.4107
2019-07-29,7.9504
2019-07-30,-6.2973
2019-07-31,29.8241
2019-08-02,0.8887
2019-08-05,-8.280100000000001
2019-08-06,6.8427
2019-08-07,-3.4157
2019-08-09,-18.5668
2019-08-12,8.4
2019-08-13,4.1118
2019-08-14,-0.1266
2019-08-15,-3.7769
2019-08-16,-1.5543
2019-08-19,3.6928
2019-08-21,-7.2258
2019-08-22,-44.3672
2019-08-23,49.75
2019-08-27,-17.3623
2019-08-28,20.0
2019-09-03,14.4781
2019-09-04,-6.1765
2019-09-05,-52.8213
2019-09-06,32.5581
2019-09-09,-24.812
2019-09-10,55.1667
2019-09-11,-31.2567
2019-09-12,62.5
2019-09-13,-42.3077
2019-09-16,70.0
2019-09-17,-41.3725
2019-09-18,-6.3545
2019-09-19,-20.3071
2019-09-20,12.0373
2019-09-23,-15.6
2019-09-24,42.1801
2019-09-25,111.6667
2019-09-26,-6.2992
2019-09-27,0.0
2019-10-02,-1.6806999999999999
2019-10-03,-31.6239
2019-10-07,22.5
2019-10-08,-1.0204
2019-10-09,-1.0309
2019-10-10,1.0417
2019-10-11,-1.2371
2019-10-14,-6.0543
2019-10-15,0.0
2019-10-16,-2.2222
2019-10-17,0.0
2019-10-18,-5.6818
2019-10-21,1.2048
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,-2.3810000000000002
2019-10-28,0.0
2019-10-30,-2.439
2019-11-04,2.0
2019-11-05,0.2451
2019-11-07,-19.3154
2019-11-08,23.9394
2019-11-12,0.0
2019-11-13,0.0
2019-11-15,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-22,-7.2127
2019-11-25,7.7734
2019-11-26,-25.4279
2019-11-27,14.7541
2019-11-29,16.8571
2019-12-02,0.0
2019-12-03,3.6675
2019-12-04,-0.9434
2019-12-05,0.9524
2019-12-06,-5.0566
2019-12-09,5.3259
2019-12-11,-0.9434
2019-12-16,28.5714
2019-12-30,-53.7037
2019-12-31,120.0
2020-01-07,-45.4545
2020-01-08,65.5
2020-01-09,8.7613
2020-01-13,-27.7778
2020-01-14,23.0769
2020-01-15,12.5
2020-01-16,-5.5556
2020-01-17,-1.9607999999999999
2020-01-21,8.0
2020-01-28,-42.2685
2020-01-30,56.5678
2020-01-31,-11.5448
2020-02-03,-53.6769
2020-02-04,0.0
2020-02-06,25.0
2020-02-10,56.0
2020-02-13,-21.1538
2020-02-19,15.4472
2020-02-20,0.0
2020-02-25,0.0
2020-02-27,12.6761
2020-02-28,7.5
2020-03-02,-8.7209
2020-03-04,9.5541
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,-4.6512
2020-03-10,-1.4634
2020-03-11,-25.7426
2020-03-12,0.0
2020-03-16,-7.1
2020-03-17,4.0545
2020-03-18,-6.9828
2020-03-19,3.7998
2020-03-20,0.0
2020-03-23,-28.5714
2020-03-24,40.0
2020-03-25,-22.9464
2020-03-26,24.8204
2020-03-27,-5.3101
2020-03-30,5.8824
2020-03-31,3.7037
2020-04-01,0.0
2020-04-02,-25.0
2020-04-03,33.3333
2020-04-06,-6.25
2020-04-07,2.8571
2020-04-08,0.0
2020-04-09,-40.7407
2020-04-13,62.5
2020-04-14,-41.5385
2020-04-15,44.7368
2020-04-16,-4.5455
2020-04-17,23.8095
2020-04-20,-38.4615
2020-04-21,50.0
2020-04-22,0.0
2020-04-23,8.3333
2020-04-24,0.0
2020-04-27,0.3846
2020-04-28,5.364
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,-5.4545
2020-05-04,-7.6923
2020-05-05,11.4583
2020-05-06,12.1495
2020-05-08,13.3333
2020-05-11,-2.9412000000000003
2020-05-12,0.0
2020-05-13,42.4242
2020-05-15,14.8936
2020-05-18,0.0
2020-05-19,1.8519
2020-05-20,-43.6364
2020-05-22,0.0
2020-05-26,16.129
2020-05-27,8.3333
2020-06-02,0.0
2020-06-04,-23.0769
2020-06-05,20.0
2020-06-08,8.3333
2020-06-10,0.0
2020-06-12,-5.1282
2020-06-15,-16.2162
2020-06-17,25.8065
2020-06-18,-11.538499999999999
2020-06-19,13.0435
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,17.9487
2020-06-26,-6.6848
2020-06-29,4.834
2020-06-30,-4.6111
2020-07-01,4.834
2020-07-02,2.2222
2020-07-06,1.9565000000000001
2020-07-07,-1.919
2020-07-08,-26.087
2020-07-09,23.5294
2020-07-10,0.0
2020-07-14,0.0
2020-07-15,-16.6667
2020-07-16,1.4285999999999999
2020-07-17,0.2817
2020-07-20,17.9775
2020-07-22,7.1429
2020-07-24,-4.7222
2020-07-27,4.9563
2020-07-29,0.0
