ticker,VMCS US Equity
2005-04-11,-1.9083999999999999
2005-04-12,-0.7782
2005-04-13,0.0
2005-04-14,2.7451
2005-04-15,-0.7634
2005-04-18,-3.8462
2005-04-19,-2.8
2005-04-20,3.7037
2005-04-21,-0.7937
2005-04-22,2.4
2005-04-25,0.3906
2005-04-26,0.0
2005-04-27,0.0
2005-04-28,0.0
2005-04-29,-0.7782
2005-05-02,0.3922
2005-05-03,2.3438
2005-05-04,7.6336
2005-05-05,4.6099
2005-05-06,2.0339
2005-05-09,0.0
2005-05-10,-0.3322
2005-05-11,-4.0
2005-05-12,-1.0417
2005-05-13,1.7544
2005-05-16,-1.0345
2005-05-17,-2.0906
2005-05-18,-0.3559
2005-05-19,-1.4285999999999999
2005-05-20,1.087
2005-05-23,-0.3584
2005-05-24,-2.8777
2005-05-25,0.7407
2005-05-26,-2.2059
2005-05-27,0.0
2005-05-31,0.0
2005-06-01,0.0
2005-06-02,-0.3759
2005-06-03,3.7736
2005-06-06,0.0
2005-06-07,-3.6364
2005-06-08,-1.8868
2005-06-09,1.9231
2005-06-10,3.3962
2005-06-13,-1.4599
2005-06-14,0.0
2005-06-15,-1.4815
2005-06-16,0.0
2005-06-17,0.3759
2005-06-20,1.1236
2005-06-21,-2.2222
2005-06-22,-1.5152
2005-06-23,0.0
2005-06-24,0.0
2005-06-27,0.0
2005-06-28,1.9231
2005-06-29,-5.6604
2005-06-30,3.2
2005-07-01,2.7132
2005-07-05,-1.8868
2005-07-06,0.0
2005-07-07,-1.9231
2005-07-11,2.3529
2005-07-12,3.0651
2005-07-13,-1.487
2005-07-14,3.7736
2005-07-15,-0.1818
2005-07-18,-2.0036
2005-07-19,0.3717
2005-07-20,0.0
2005-07-21,-1.1111
2005-07-22,2.6217
2005-07-25,0.365
2005-07-26,-0.3636
2005-07-27,0.365
2005-07-28,-1.8182
2005-07-29,3.7037
2005-08-01,0.0
2005-08-02,0.0
2005-08-03,2.1429
2005-08-04,1.3986
2005-08-05,0.0
2005-08-08,-2.7586
2005-08-09,1.0638
2005-08-10,-1.3333
2005-08-11,1.3514
2005-08-12,0.3509
2005-08-15,2.0979
2005-08-16,1.7123
2005-08-17,0.3367
2005-08-18,-0.3356
2005-08-19,0.6734
2005-08-22,1.6722000000000001
2005-08-23,1.6447
2005-08-24,-1.2945
2005-08-25,0.0
2005-08-26,-6.2295
2005-08-29,1.3986
2005-08-30,1.7241
2005-08-31,-2.0339
2005-09-01,-0.346
2005-09-02,0.3472
2005-09-06,1.7301
2005-09-07,-1.0204
2005-09-08,-1.3746
2005-09-09,-1.7422
2005-09-12,-1.5957
2005-09-13,-0.1802
2005-09-14,1.083
2005-09-15,-0.3571
2005-09-16,0.0
2005-09-19,-2.1505
2005-09-20,0.5495
2005-09-21,-1.6393
2005-09-22,0.9259
2005-09-23,-0.1835
2005-09-26,0.0
2005-09-27,-1.4706000000000001
2005-09-28,1.8657
2005-09-29,-1.0989
2005-09-30,-1.4815
2005-10-03,-0.3759
2005-10-04,-21.5094
2005-10-05,6.7308
2005-10-06,5.8559
2005-10-07,4.2553
2005-10-10,3.2653
2005-10-11,-2.7668
2005-10-12,-9.7561
2005-10-13,1.3514
2005-10-14,1.3333
2005-10-17,5.2632
2005-10-18,-0.8333
2005-10-19,0.0
2005-10-20,-2.9412000000000003
2005-10-21,1.7316
2005-10-24,0.0
2005-10-25,-2.1277
2005-10-27,-2.1739
2005-10-28,-4.8889
2005-10-31,-0.4673
2005-11-01,0.939
2005-11-02,4.6512
2005-11-07,-2.2222
2005-11-08,2.2727
2005-11-09,-3.5556
2005-11-10,-0.9217
2005-11-11,2.7907
2005-11-14,-2.7149
2005-11-15,-0.9302
2005-11-16,-5.1643
2005-11-17,-8.9109
2005-11-18,5.9783
2005-11-21,2.5641
2005-11-22,-5.0
2005-11-23,-1.5789
2005-11-25,2.6738
2005-11-28,9.8958
2005-11-29,4.2654
2005-11-30,0.9091
2005-12-01,-1.8018
2005-12-02,0.6881
2005-12-05,-2.0501
2005-12-06,-6.9767
2005-12-07,0.0
2005-12-08,1.5
2005-12-09,1.9704000000000002
2005-12-12,3.8647
2005-12-13,2.093
2005-12-14,-0.2278
2005-12-15,-10.5023
2005-12-16,1.5306
2005-12-19,-7.0352
2005-12-20,-7.027
2005-12-21,3.4884
2005-12-22,-1.6854
2005-12-23,14.2857
2005-12-27,5.0
2005-12-28,9.5238
2005-12-29,-2.1739
2005-12-30,-2.6667
2006-01-03,-5.4795
2006-01-04,8.6957
2006-01-05,-2.2222
2006-01-06,-5.4545
2006-01-09,-0.4808
2006-01-10,-0.9662
2006-01-11,-2.439
2006-01-12,0.0
2006-01-13,2.5
2006-01-17,2.439
2006-01-18,2.3810000000000002
2006-01-19,0.0
2006-01-20,-4.6512
2006-01-23,2.439
2006-01-24,7.1429
2006-01-25,-8.8889
2006-01-26,5.3659
2006-01-27,-2.7778
2006-01-30,0.0
2006-01-31,-0.9524
2006-02-01,5.7692
2006-02-02,-4.0909
2006-02-03,6.6350999999999996
2006-02-06,-6.6667
2006-02-07,-3.8095
2006-02-08,-0.9901
2006-02-09,8.0
2006-02-10,8.7963
2006-02-13,-2.9787
2006-02-14,2.6316
2006-02-15,-8.1197
2006-02-16,0.0
2006-02-17,0.4651
2006-02-21,0.463
2006-02-22,-3.2258
2006-02-23,0.9524
2006-02-24,-2.3585
2006-02-27,0.0
2006-02-28,-0.4831
2006-03-01,0.0
2006-03-02,0.9709
2006-03-03,-2.4038
2006-03-06,2.4631
2006-03-07,-2.4038
2006-03-08,0.0
2006-03-09,-3.9409
2006-03-10,3.5897
2006-03-13,-1.4851
2006-03-14,0.5025
2006-03-15,-2.5
2006-03-16,-2.5641
2006-03-17,-2.6316
2006-03-20,3.2432
2006-03-21,2.0942
2006-03-22,0.0
2006-03-23,0.5128
2006-03-24,-5.102
2006-03-27,3.2258
2006-03-28,-0.5208
2006-03-29,0.5236
2006-03-30,0.0
2006-03-31,-4.6875
2006-04-03,-0.5464
2006-04-04,4.9451
2006-04-05,-0.5236
2006-04-06,65.2632
2006-04-07,0.6369
2006-04-10,4.4304
2006-04-11,17.2727
2006-04-12,4.9096
2006-04-13,-5.665
2006-04-17,-0.7833
2006-04-18,-10.526299999999999
2006-04-19,-4.1176
2006-04-20,3.3742
2006-04-21,3.8576
2006-04-24,0.5714
2006-04-25,-3.4091
2006-04-26,-4.4118
2006-04-27,-2.1538
2006-04-28,2.2013
2006-05-01,0.0
2006-05-02,3.0769
2006-05-03,5.9701
2006-05-04,5.6338
2006-05-05,-2.6667
2006-05-08,-1.3699
2006-05-09,-5.0
2006-05-10,-4.9708
2006-05-11,2.7692
2006-05-12,-1.1976
2006-05-15,3.0303
2006-05-17,-5.8824
2006-05-18,-2.8125
2006-05-19,-8.3601
2006-05-22,-16.4912
2006-05-23,12.1849
2006-05-24,6.7416
2006-05-25,2.807
2006-05-26,0.6826
2006-05-30,-6.7797
2006-05-31,3.6364
2006-06-01,-1.7544
2006-06-02,-1.7856999999999998
2006-06-05,-2.5455
2006-06-06,-6.7164
2006-06-07,0.0
2006-06-08,-3.2
2006-06-09,1.6529
2006-06-12,-3.252
2006-06-13,-4.2017
2006-06-14,-0.4386
2006-06-15,3.5242
2006-06-16,-2.1277
2006-06-19,-4.3478
2006-06-20,0.0
2006-06-21,-0.4545
2006-06-22,0.9132
2006-06-23,-0.4525
2006-06-26,1.8182
2006-06-27,-4.0179
2006-06-28,-4.186
2006-06-29,21.3592
2006-06-30,0.0
2006-07-03,7.6
2006-07-05,0.7435
2006-07-06,-0.369
2006-07-07,-3.7037
2006-07-10,-1.5385
2006-07-11,-2.3438
2006-07-12,-2.0
2006-07-13,-3.6734999999999998
2006-07-14,11.0169
2006-07-17,-16.0305
2006-07-18,4.5455
2006-07-19,2.1739
2006-07-20,6.383
2006-07-21,-5.2
2006-07-24,0.0
2006-07-25,1.2658
2006-07-26,0.0
2006-07-27,-2.9167
2006-07-28,5.1502
2006-07-31,0.0
2006-08-01,-0.4082
2006-08-02,-1.6393
2006-08-03,-4.5833
2006-08-04,1.31
2006-08-07,-0.8621
2006-08-08,0.0
2006-08-09,0.0
2006-08-10,-0.8696
2006-08-11,0.8772
2006-08-14,-0.8696
2006-08-15,0.0164
2006-08-16,-3.5246
2006-08-17,0.0
2006-08-18,-5.4545
2006-08-21,3.3654
2006-08-22,-4.6512
2006-08-23,4.878
2006-08-24,-4.6512
2006-08-25,-0.4878
2006-08-28,-0.4902
2006-08-29,-0.4926
2006-08-30,-3.4653
2006-08-31,-0.5128
2006-09-01,-4.6392
2006-09-05,-8.1081
2006-09-06,-1.1764999999999999
2006-09-07,10.119
2006-09-08,8.1081
2006-09-11,7.5
2006-09-12,-4.186
2006-09-13,-0.4854
2006-09-14,1.9512
2006-09-15,-3.3493
2006-09-18,-8.4158
2006-09-19,-1.6216
2006-09-20,2.1978
2006-09-21,-3.2258
2006-09-25,-8.3333
2006-09-26,3.0303
2006-09-27,0.5882
2006-09-28,4.6784
2006-09-29,0.5587
2006-10-02,-4.1667
2006-10-03,-0.2899
2006-10-04,0.0
2006-10-05,2.3256
2006-10-06,0.0
2006-10-09,0.0
2006-10-10,1.1364
2006-10-12,0.0
2006-10-13,1.1236
2006-10-16,0.5556
2006-10-17,-3.5911999999999997
2006-10-18,-2.5788
2006-10-19,0.0
2006-10-20,0.0
2006-10-23,0.0
2006-10-24,-6.4706
2006-10-25,-8.805
2006-10-26,0.6897
2006-10-27,-6.1644
2006-10-30,16.7883
2006-10-31,6.25
2006-11-01,-2.9412000000000003
2006-11-02,-9.697
2006-11-03,-2.6846
2006-11-06,27.5862
2006-11-07,0.8108
2006-11-08,-5.63
2006-11-09,-5.625
2006-11-10,8.3685
2006-11-13,0.0
2006-11-14,-1.1111
2006-11-15,-1.6854
2006-11-16,-6.0
2006-11-17,-0.304
2006-11-20,-1.8293
2006-11-21,-0.6211
2006-11-22,2.5
2006-11-24,0.0
2006-11-27,0.0
2006-11-28,-2.439
2006-11-29,-1.875
2006-11-30,0.0
2006-12-01,1.9108
2006-12-04,-3.125
2006-12-05,-1.9355
2006-12-06,3.2895
2006-12-07,-1.2739
2006-12-08,-3.2258
2006-12-11,0.0
2006-12-12,-3.3333
2006-12-13,-1.3793
2006-12-14,-4.1958
2006-12-15,0.0
2006-12-18,0.0
2006-12-19,2.1898
2006-12-20,-0.7143
2006-12-21,7.9137
2006-12-22,-11.3333
2006-12-26,9.0226
2006-12-27,-3.4483
2006-12-28,0.7143
2006-12-29,-0.7092
2007-01-03,0.0
2007-01-04,-3.5714
2007-01-05,-1.4815
2007-01-08,1.5038
2007-01-09,0.7407
2007-01-10,1.4706000000000001
2007-01-11,-1.4493
2007-01-12,0.7353
2007-01-16,-1.4599
2007-01-17,-2.9398
2007-01-18,-5.3661
2007-01-19,4.0323
2007-01-22,6.9767
2007-01-23,-2.1739
2007-01-24,2.963
2007-01-25,-1.4388
2007-01-26,-1.4599
2007-01-29,7.4074
2007-01-30,0.0
2007-01-31,-2.069
2007-02-01,-4.9296
2007-02-02,1.4815
2007-02-05,2.1898
2007-02-06,-3.5714
2007-02-07,0.0
2007-02-08,2.2222
2007-02-09,-5.7971
2007-02-12,-0.7692
2007-02-13,1.5504
2007-02-14,-2.2901
2007-02-15,-1.1719
2007-02-16,-1.9071
2007-02-20,-8.9352
2007-02-21,-11.5044
2007-02-22,-3.0
2007-02-23,0.0
2007-02-26,10.3995
2007-02-27,-3.817
2007-02-28,-4.8544
2007-03-01,9.1837
2007-03-02,5.6075
2007-03-05,-7.0796
2007-03-06,-4.7619
2007-03-07,0.0
2007-03-08,0.0
2007-03-09,0.0
2007-03-12,0.0
2007-03-13,0.0
2007-03-14,-5.0
2007-03-15,0.0921
2007-03-16,-2.1953
2007-03-19,2.6882
2007-03-20,-5.7592
2007-03-22,-6.6667
2007-03-23,1.1905000000000001
2007-03-26,-3.5294
2007-03-27,0.0
2007-03-28,-2.439
2007-03-29,0.0
2007-03-30,0.0
2007-04-02,-6.25
2007-04-03,-12.0
2007-04-04,0.0
2007-04-05,1.5152
2007-04-09,-5.9701
2007-04-10,-4.7619
2007-04-11,-3.3333
2007-04-12,-5.1724
2007-04-13,2.7273
2007-04-16,-9.7345
2007-04-17,1.9607999999999999
2007-04-18,3.8462
2007-04-19,3.7037
2007-04-20,14.2857
2007-04-23,4.6875
2007-04-24,-4.4776
2007-04-25,-1.5625
2007-04-27,0.0
2007-04-30,-0.7937
2007-05-01,-4.0
2007-05-03,1.6667
2007-05-04,-1.6393
2007-05-07,-15.0
2007-05-08,11.7647
2007-05-09,-1.7544
2007-05-10,0.0
2007-05-14,0.0
2007-05-15,7.1429
2007-05-16,-8.3333
2007-05-17,12.7273
2007-05-18,-3.2258
2007-05-21,28.3333
2007-05-22,-1.2987
2007-05-23,0.0
2007-05-24,-1.3158
2007-05-25,4.0
2007-05-29,-5.1282
2007-05-30,-8.1081
2007-05-31,-4.4118
2007-06-01,-6.1538
2007-06-04,-3.2787
2007-06-05,1.6949
2007-06-06,-3.3333
2007-06-08,3.4483
2007-06-11,-5.0
2007-06-12,0.0
2007-06-13,-1.7544
2007-06-14,-1.7856999999999998
2007-06-15,-3.6364
2007-06-18,0.0
2007-06-19,7.5472
2007-06-20,5.2632
2007-06-21,-11.6667
2007-06-22,5.6604
2007-06-25,-5.3571
2007-06-27,-1.8868
2007-06-28,-5.7692
2007-06-29,-6.1224
2007-07-02,8.6957
2007-07-03,-8.0
2007-07-05,4.3478
2007-07-06,6.25
2007-07-13,-3.9215999999999998
2007-07-16,4.0816
2007-07-17,0.0
2007-07-19,13.7255
2007-07-20,-3.4483
2007-07-23,1.7856999999999998
2007-07-24,3.5088
2007-07-25,3.3898
2007-07-26,-9.8361
2007-07-27,-9.0909
2007-07-30,-1.0
2007-07-31,1.0101
2007-08-01,0.0
2007-08-03,0.0
2007-08-06,-2.0
2007-08-07,-2.0408
2007-08-08,4.1667
2007-08-09,-4.0
2007-08-10,0.0
2007-08-13,2.0833
2007-08-14,0.0
2007-08-15,-2.0408
2007-08-16,-8.3333
2007-08-17,-4.5455
2007-08-20,-2.3810000000000002
2007-08-21,2.439
2007-08-22,-2.3810000000000002
2007-08-23,-2.439
2007-08-24,-7.5
2007-08-27,-2.7027
2007-08-28,0.0
2007-08-29,0.0
2007-08-30,-13.8889
2007-08-31,4.8387
2007-09-04,-10.7692
2007-09-06,3.4483
2007-09-07,0.0
2007-09-10,13.3333
2007-09-11,26.4706
2007-09-12,-9.3023
2007-09-13,-10.2564
2007-09-14,11.4286
2007-09-17,-15.3846
2007-09-18,0.0
2007-09-24,18.1818
2007-09-25,-23.0769
2007-09-26,30.0
2007-09-27,-10.2564
2007-09-28,-8.5714
2007-10-01,3.125
2007-10-02,-9.0909
2007-10-03,0.0
2007-10-04,-5.0
2007-10-05,-1.7544
2007-10-08,-3.5714
2007-10-09,14.8148
2007-10-10,3.2258
2007-10-11,-6.25
2007-10-12,0.0
2007-10-15,-9.6667
2007-10-16,3.321
2007-10-17,7.1429
2007-10-18,-3.3333
2007-10-19,-3.4483
2007-10-23,10.7143
2007-10-24,-16.129
2007-10-25,0.0
2007-10-26,7.6923
2007-10-29,0.0
2007-10-30,-7.1429
2007-10-31,0.0
2007-11-01,-3.8462
2007-11-02,0.0
2007-11-05,-8.0
2007-11-06,8.6957
2007-11-08,0.0
2007-11-09,-20.0
2007-11-12,50.0
2007-11-13,-10.0
2007-11-15,-14.8148
2007-11-19,-4.3478
2007-11-20,-4.5455
2007-11-21,-9.5238
2007-11-23,5.2632
2007-11-26,-10.0
2007-11-27,0.0
2007-11-28,5.5556
2007-11-29,0.0
2007-11-30,-5.2632
2007-12-03,-16.6667
2007-12-04,0.0
2007-12-05,6.6667
2007-12-06,0.0
2007-12-11,6.25
2007-12-12,-5.8824
2007-12-13,-18.75
2007-12-14,0.0
2007-12-17,-15.3846
2007-12-18,-4.5455
2007-12-19,-14.2857
2007-12-20,0.0
2007-12-21,11.1111
2007-12-24,-10.0
2007-12-26,0.0
2007-12-27,11.1111
2007-12-28,-9.0
2007-12-31,0.0
2008-01-04,1.0989
2008-01-08,-2.1739
2008-01-10,11.1111
2008-01-11,-10.0
2008-01-14,0.0
2008-01-15,-11.1111
2008-01-16,6.25
2008-01-17,3.5294
2008-01-18,2.2727
2008-01-22,0.0
2008-01-23,-5.5556
2008-01-24,0.0
2008-01-25,0.0
2008-01-29,0.0
2008-01-30,0.0
2008-01-31,11.7647
2008-02-01,5.2632
2008-02-04,20.0
2008-02-05,-8.3333
2008-02-06,9.0909
2008-02-07,8.3333
2008-02-08,-11.538499999999999
2008-02-11,13.0435
2008-02-12,-7.6923
2008-02-13,0.0
2008-02-14,-8.3333
2008-02-19,0.0
2008-02-20,-9.0909
2008-02-22,10.0
2008-02-25,9.0909
2008-02-26,0.0
2008-02-27,0.0
2008-02-29,-4.1667
2008-03-03,-13.0435
2008-03-04,15.0
2008-03-05,-4.3478
2008-03-06,-4.5455
2008-03-12,-4.7619
2008-03-17,-4.5
2008-03-19,-0.5236
2008-03-20,0.5263
2008-03-24,0.0
2008-03-25,-10.9948
2008-03-26,-3.5294
2008-03-27,3.6585
2008-03-31,0.0
2008-04-01,0.0
2008-04-02,0.0
2008-04-03,5.8824
2008-04-07,11.1111
2008-04-09,0.0
2008-04-10,0.0
2008-04-11,-10.0
2008-04-14,-5.5556
2008-04-16,-11.7647
2008-04-17,-13.3333
2008-04-18,7.6923
2008-04-21,21.4286
2008-04-22,0.0
2008-04-23,0.0
2008-04-24,-5.8824
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,-6.25
2008-04-30,-13.3333
2008-05-01,7.6923
2008-05-02,-7.1429
2008-05-05,15.3846
2008-05-06,0.0
2008-05-07,-6.6667
2008-05-08,0.0
2008-05-09,-5.7143
2008-05-12,-6.0606
2008-05-13,19.3548
2008-05-14,-2.7027
2008-05-15,2.7778
2008-05-16,8.1081
2008-05-20,-6.25
2008-05-21,6.6667
2008-05-22,6.25
2008-05-23,-11.7647
2008-05-27,0.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-05,-13.3333
2008-06-06,0.0
2008-06-09,0.0
2008-06-10,15.3846
2008-06-11,-13.3333
2008-06-12,-4.6154
2008-06-13,0.0
2008-06-17,12.9032
2008-06-18,-11.4286
2008-06-19,0.0
2008-06-23,0.0
2008-06-24,0.0
2008-06-27,4.8387
2008-07-07,-7.6923
2008-07-09,0.0
2008-07-10,0.0
2008-07-14,0.0
2008-07-16,0.0
2008-07-17,-8.3333
2008-07-18,-9.0909
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,0.0
2008-07-28,-30.0
2008-07-29,-14.2857
2008-07-31,60.0
2008-08-01,4.1667
2008-08-06,0.0
2008-08-11,-40.0
2008-08-12,33.3333
2008-08-13,0.0
2008-08-15,-25.0
2008-08-26,50.0
2008-08-27,-11.1111
2008-08-28,12.5
2008-08-29,11.1111
2008-09-02,-18.0
2008-09-03,0.0
2008-09-04,0.0
2008-09-05,0.0
2008-09-08,0.0
2008-09-09,0.0
2008-09-16,-12.1951
2008-09-17,38.8889
2008-09-18,-60.0
2008-09-19,150.0
2008-09-22,0.0
2008-09-23,0.0
2008-09-25,-28.0
2008-09-26,25.0
2008-09-29,0.0
2008-09-30,0.0
2008-10-02,-22.2222
2008-10-03,0.0
2008-10-06,14.2857
2008-10-07,25.0
2008-10-08,-20.0
2008-10-13,0.0
2008-10-14,0.0
2008-10-15,-12.5
2008-10-16,0.0
2008-10-20,0.0
2008-10-22,0.0
2008-10-23,0.0
2008-10-24,-8.5714
2008-10-27,0.0
2008-10-28,37.5
2008-11-03,-27.2727
2008-11-04,-6.25
2008-11-07,0.0
2008-11-14,33.3333
2008-11-21,0.0
2008-11-24,0.0
2008-11-25,-37.5
2008-11-26,-19.5
2008-12-03,-20.4969
2008-12-04,25.0
2008-12-09,0.0
2008-12-10,150.0
2008-12-11,-40.0
2008-12-16,0.0
2008-12-18,-30.0
2008-12-19,-52.381
2008-12-22,50.0
2008-12-23,0.0
2008-12-24,-33.3333
2008-12-29,200.0
2008-12-30,-33.3333
2009-01-07,0.0
2009-01-20,0.0
2009-01-21,-25.0
2009-01-26,0.0
2009-01-27,0.0
2009-01-30,0.0
2009-02-02,33.3333
2009-02-04,-25.0
2009-02-05,100.0
2009-02-09,-33.3333
2009-02-11,0.0
2009-02-13,25.0
2009-02-17,56.0
2009-02-18,-10.2564
2009-02-19,-14.2857
2009-02-20,33.3333
2009-02-24,-25.0
2009-02-25,33.3333
2009-02-26,0.0
2009-02-27,-25.0
2009-03-04,0.0
2009-03-05,-16.6667
2009-03-09,52.0
2009-03-11,0.0
2009-03-13,5.2632
2009-03-16,-50.0
2009-03-17,0.0
2009-03-23,0.0
2009-03-27,0.0
2009-04-14,100.0
2009-04-15,-50.0
2009-04-16,50.0
2009-04-17,0.0
2009-04-20,0.0
2009-04-28,0.0
2009-04-29,0.0
2009-04-30,0.0
2009-05-04,16.6667
2009-05-06,0.0
2009-05-07,0.0
2009-05-08,14.2857
2009-05-11,-12.5
2009-05-26,14.2857
2009-05-27,0.0
2009-05-28,12.5
2009-06-01,111.1111
2009-06-02,36.8421
2009-06-03,-7.6923
2009-06-05,-25.0
2009-06-09,-11.1111
2009-06-15,-25.0
2009-06-19,16.6667
2009-06-22,-7.1429
2009-06-23,-23.0769
2009-06-24,0.0
2009-06-25,30.0
2009-06-29,0.0
2009-07-01,38.4615
2009-07-06,-33.3333
2009-07-08,-16.6667
2009-07-09,0.0
2009-07-10,0.0
2009-07-17,0.0
2009-07-22,0.0
2009-07-28,20.0
2009-07-30,0.0
2009-08-03,-16.6667
2009-08-11,20.0
2009-08-14,0.0
2009-08-17,-16.6667
2009-08-25,-20.0
2009-08-26,50.0
2009-08-27,0.0
2009-08-28,-16.6667
2009-08-31,-20.0
2009-09-03,50.0
2009-09-04,0.0
2009-09-08,16.6667
2009-09-09,-14.2857
2009-09-18,-15.0
2009-09-24,0.0
2009-09-29,96.0784
2009-10-02,-30.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-09,0.0
2009-10-12,0.0
2009-10-14,0.0
2009-10-19,0.0
2009-10-21,-28.5714
2009-10-23,0.0
2009-10-27,0.0
2009-10-30,0.0
2009-11-02,2.0
2009-11-03,-1.9607999999999999
2009-11-05,0.0
2009-11-09,0.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-23,-39.75
2009-11-24,-0.4149
2009-11-25,33.3333
2009-11-27,0.0
2009-11-30,0.0
2009-12-02,50.0
2009-12-04,-33.3333
2009-12-07,25.0
2009-12-08,0.0
2009-12-10,-40.0
2009-12-11,16.6667
2009-12-15,0.0
2009-12-16,0.0
2009-12-18,0.0
2009-12-22,57.1429
2009-12-28,-36.3636
2009-12-29,0.0
2010-01-04,14.2857
2010-01-06,25.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-19,0.0
2010-01-25,-20.0
2010-01-26,0.0
2010-01-29,0.0
2010-02-05,0.0
2010-02-16,25.0
2010-02-22,-30.0
2010-02-23,0.0
2010-02-24,0.0
2010-03-05,0.0
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-12,14.2857
2010-03-15,-1.25
2010-03-16,1.2658
2010-03-17,0.0
2010-03-18,0.0
2010-03-19,-1.25
2010-03-22,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-29,1.2658
2010-03-31,-1.25
2010-04-05,1.2658
2010-04-06,7.5
2010-04-09,-6.9767
2010-04-12,22.5
2010-04-13,-4.0816
2010-04-14,0.0
2010-04-15,6.383
2010-04-16,-20.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,22.5
2010-04-23,-18.3673
2010-04-27,0.0
2010-04-28,0.0
2010-04-30,0.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,-25.0
2010-05-10,53.3333
2010-05-11,-2.1739
2010-05-12,-11.1111
2010-05-14,0.0
2010-05-17,-15.0
2010-05-18,17.647100000000002
2010-05-21,-15.0
2010-05-26,17.647100000000002
2010-05-27,0.0
2010-05-28,-22.5
2010-06-01,3.8306
2010-06-02,5.6311
2010-06-08,-5.3309
2010-06-09,12.233
2010-06-11,10.7266
2010-06-16,-19.5313
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,-0.5825
2010-06-28,-1.5625
2010-06-29,0.0
2010-06-30,17.4603
2010-07-01,8.1081
2010-07-06,-7.5
2010-07-07,-4.0541
2010-07-12,-9.8592
2010-07-13,-1.5625
2010-07-15,0.0
2010-07-16,26.9841
2010-07-19,23.75
2010-07-20,-1.0101
2010-07-21,-8.1633
2010-07-23,11.1111
2010-07-26,0.0
2010-07-28,-10.0
2010-08-12,-11.1111
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,0.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-25,0.0
2010-08-26,0.0
2010-09-01,11.25
2010-09-02,0.0
2010-09-07,46.0674
2010-09-08,-7.6923
2010-09-13,0.0
2010-09-15,0.0
2010-09-17,-5.8333
2010-09-21,-2.6549
2010-09-23,81.8182
