ticker,TSC US Equity
2013-09-27,-0.3125
2013-09-30,1.0188
2013-10-01,0.6982
2013-10-02,-0.6163
2013-10-03,0.7752
2013-10-04,0.2308
2013-10-07,-0.307
2013-10-08,0.7698
2013-10-09,-0.3056
2013-10-10,0.1533
2013-10-11,2.4484
2013-10-14,-1.1949
2013-10-15,-0.9826
2013-10-16,0.3817
2013-10-17,-1.5209000000000001
2013-10-18,0.0772
2013-10-21,0.1543
2013-10-22,-1.0786
2013-10-23,1.0125
2013-10-24,-6.0139
2013-10-25,-2.5431
2013-10-28,0.7576
2013-10-29,0.919
2013-10-30,-0.2483
2013-10-31,3.8174
2013-11-01,0.2398
2013-11-04,0.0
2013-11-05,-0.3987
2013-11-06,-3.3627000000000002
2013-11-07,-0.4971
2013-11-08,1.4155
2013-11-11,1.1494
2013-11-12,0.6494
2013-11-13,-0.3226
2013-11-14,-0.5663
2013-11-15,0.4882
2013-11-18,-2.3482
2013-11-19,0.995
2013-11-20,-0.821
2013-11-21,-0.9934
2013-11-22,1.6722000000000001
2013-11-25,-1.3158
2013-11-26,2.0833
2013-11-27,-0.8163
2013-11-29,0.0
2013-12-02,-0.823
2013-12-03,-0.7469
2013-12-04,0.4181
2013-12-05,-0.2498
2013-12-06,0.1669
2013-12-09,0.25
2013-12-10,-0.665
2013-12-11,-2.0921
2013-12-12,0.7692
2013-12-13,-0.0848
2013-12-16,-0.6791
2013-12-17,0.1709
2013-12-18,-0.256
2013-12-19,-1.3687
2013-12-20,1.0408
2013-12-23,1.6309
2013-12-24,0.5068
2013-12-26,0.0
2013-12-27,-0.5042
2013-12-30,0.7601
2013-12-31,-0.5868
2014-01-02,-1.6863000000000001
2014-01-03,1.0292
2014-01-06,-0.5093
2014-01-07,-0.256
2014-01-08,8.7254
2014-01-09,5.6648
2014-01-10,-1.2658
2014-01-13,0.8296
2014-01-14,0.4488
2014-01-15,0.5212
2014-01-16,-0.5926
2014-01-17,0.2235
2014-01-21,1.5613000000000001
2014-01-22,-0.7321
2014-01-23,-0.59
2014-01-24,0.8902
2014-01-27,-0.8824
2014-01-28,0.8902
2014-01-29,0.3676
2014-01-30,2.5641
2014-01-31,-1.8571
2014-02-03,-1.5284
2014-02-04,3.3999
2014-02-05,-0.3574
2014-02-06,-0.2869
2014-02-07,-0.4317
2014-02-10,-1.1561
2014-02-11,0.4386
2014-02-12,-1.6739000000000002
2014-02-13,0.2221
2014-02-14,-0.2216
2014-02-18,-0.074
2014-02-19,0.7407
2014-02-20,-1.6176
2014-02-21,0.5232
2014-02-24,1.4126
2014-02-25,-0.6598
2014-02-26,0.738
2014-02-27,0.0
2014-02-28,1.9048
2014-03-03,0.5032
2014-03-04,1.073
2014-03-05,0.0
2014-03-06,-0.2123
2014-03-07,-0.2837
2014-03-10,-0.2134
2014-03-11,0.1426
2014-03-12,-0.1423
2014-03-13,-0.1426
2014-03-14,0.2141
2014-03-17,0.4274
2014-03-18,-0.2128
2014-03-19,0.0711
2014-03-20,0.4261
2014-03-21,-0.1414
2014-03-24,-0.8499
2014-03-25,0.7857
2014-03-26,0.9922
2014-03-27,-0.4912
2014-03-28,0.0
2014-03-31,0.2116
2014-04-01,0.1407
2014-04-02,-0.0703
2014-04-03,2.2504
2014-04-04,-2.8886
2014-04-07,-0.2833
2014-04-08,-0.142
2014-04-09,0.2134
2014-04-10,-0.5678
2014-04-11,-0.9279
2014-04-14,1.2248
2014-04-15,-0.4982
2014-04-16,-0.6438
2014-04-17,-0.216
2014-04-21,-0.7215
2014-04-22,-0.436
2014-04-23,-1.1679
2014-04-24,-1.1817
2014-04-25,-3.438
2014-04-28,-0.2322
2014-04-29,0.3879
2014-04-30,1.0819
2014-05-01,-0.841
2014-05-02,-0.3084
2014-05-05,0.0773
2014-05-06,0.0773
2014-05-07,0.3861
2014-05-08,0.1538
2014-05-09,1.6129
2014-05-12,3.7793
2014-05-13,-0.1457
2014-05-14,-4.2305
2014-05-15,-1.2947
2014-05-16,0.2315
2014-05-19,1.8476
2014-05-20,-1.1338
2014-05-21,-0.3823
2014-05-22,3.5303
2014-05-23,0.0741
2014-05-27,-0.6667
2014-05-28,0.5966
2014-05-29,0.0
2014-05-30,-2.298
2014-06-02,0.5311
2014-06-03,0.9811
2014-06-04,0.7474
2014-06-05,2.3739
2014-06-06,1.0145
2014-06-09,0.5022
2014-06-10,-1.6417000000000002
2014-06-11,-1.016
2014-06-12,0.5865
2014-06-13,0.0729
2014-06-16,3.4232
2014-06-17,-1.338
2014-06-18,2.3555
2014-06-19,-0.6974
2014-06-20,0.0702
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,-0.3509
2014-06-30,-0.493
2014-07-01,0.4246
2014-07-02,-1.2685
2014-07-03,1.8558
2014-07-07,-0.7008
2014-07-08,-1.976
2014-07-09,0.072
2014-07-10,-1.7986
2014-07-11,-0.5128
2014-07-14,1.5464
2014-07-15,-1.8854
2014-07-16,0.2956
2014-07-17,-2.9477
2014-07-18,2.2779
2014-07-21,-0.8909
2014-07-22,0.4494
2014-07-23,1.2677
2014-07-24,-25.1841
2014-07-25,0.2953
2014-07-28,-3.6310000000000002
2014-07-29,0.4073
2014-07-30,2.5355
2014-07-31,-3.1652
2014-08-01,-1.3279
2014-08-04,0.8282
2014-08-05,0.4107
2014-08-06,-3.5787
2014-08-07,-3.2874
2014-08-08,0.3289
2014-08-11,3.7157999999999998
2014-08-12,-0.9484
2014-08-13,0.2128
2014-08-14,1.0616
2014-08-15,-1.1555
2014-08-18,0.8502
2014-08-19,-0.3161
2014-08-20,-2.537
2014-08-21,0.8677
2014-08-22,-0.6452
2014-08-25,0.1082
2014-08-26,0.8649
2014-08-27,0.5359
2014-08-28,0.3198
2014-08-29,1.2752
2014-09-02,-0.6296
2014-09-03,-1.5838999999999999
2014-09-04,1.6094
2014-09-05,0.3168
2014-09-08,1.2631999999999999
2014-09-09,-1.0395
2014-09-10,-0.5252
2014-09-11,-0.528
2014-09-12,-0.4246
2014-09-15,-1.7058
2014-09-16,-1.3014999999999999
2014-09-17,-0.1099
2014-09-18,4.1804
2014-09-19,-1.1616
2014-09-22,-1.8162
2014-09-23,-0.8705
2014-09-24,-0.6586
2014-09-25,0.9945
2014-09-26,0.7659
2014-09-29,0.4343
2014-09-30,-1.9459
2014-10-01,0.882
2014-10-02,0.765
2014-10-03,0.4338
2014-10-06,-1.6199
2014-10-07,-0.3293
2014-10-08,3.8546
2014-10-09,-2.333
2014-10-10,-1.3029
2014-10-13,3.0803
2014-10-14,0.4269
2014-10-15,-0.5313
2014-10-16,0.5342
2014-10-17,0.1063
2014-10-20,0.7431
2014-10-21,0.1054
2014-10-22,0.2105
2014-10-23,3.5714
2014-10-24,-2.2312
2014-10-27,0.5187
2014-10-28,0.0
2014-10-29,0.7224
2014-10-30,-0.8197
2014-10-31,0.7231
2014-11-03,-0.3077
2014-11-04,-0.1029
2014-11-05,-0.309
2014-11-06,0.2066
2014-11-07,-1.0309
2014-11-10,1.0417
2014-11-11,0.0
2014-11-12,0.4124
2014-11-13,-0.5133
2014-11-14,1.032
2014-11-17,0.3064
2014-11-18,0.1018
2014-11-19,-0.7121
2014-11-20,2.6639
2014-11-21,-0.6986
2014-11-24,1.407
2014-11-25,0.0991
2014-11-26,1.5842
2014-11-28,-1.5594999999999999
2014-12-01,0.5941
2014-12-02,1.1811
2014-12-03,-0.0973
2014-12-04,-0.5842
2014-12-05,2.4486
2014-12-08,-1.2428
2014-12-09,3.001
2014-12-10,-3.8534
2014-12-11,0.8798
2014-12-12,-1.1628
2014-12-15,-0.5882
2014-12-16,1.9724
2014-12-17,3.0948
2014-12-18,0.469
2014-12-19,-0.1867
2014-12-22,0.5613
2014-12-23,0.4651
2014-12-24,-0.5556
2014-12-26,-0.6518
2014-12-29,-1.5933000000000002
2014-12-30,0.0
2014-12-31,-2.4762
2015-01-02,0.6836
2015-01-05,0.582
2015-01-06,-0.3857
2015-01-07,-0.8712
2015-01-08,1.2695
2015-01-09,-1.9285999999999999
2015-01-12,-1.3766
2015-01-13,2.991
2015-01-14,0.7744
2015-01-15,-2.4976
2015-01-16,1.5764
2015-01-20,-0.8729
2015-01-21,-0.0978
2015-01-22,1.5671
2015-01-23,-0.0964
2015-01-26,-1.6409
2015-01-27,-1.7664
2015-01-28,-2.3976
2015-01-29,4.913
2015-01-30,-7.7073
2015-02-02,3.5941
2015-02-03,-0.102
2015-02-04,0.1021
2015-02-05,1.1224
2015-02-06,0.5045
2015-02-09,-1.004
2015-02-10,0.4057
2015-02-11,-1.3131
2015-02-12,1.2282
2015-02-13,0.1011
2015-02-17,0.6061
2015-02-18,-1.004
2015-02-19,0.1014
2015-02-20,0.5066
2015-02-23,-1.8145
2015-02-24,1.54
2015-02-25,0.5056
2015-02-26,-0.4024
2015-02-27,-2.1212
2015-03-02,2.064
2015-03-03,-2.0222
2015-03-04,1.032
2015-03-05,-2.6558
2015-03-06,3.7775
2015-03-09,-1.8199999999999998
2015-03-10,-3.0896
2015-03-11,0.4251
2015-03-12,3.5979
2015-03-13,-0.1021
2015-03-16,-0.5112
2015-03-17,1.3361
2015-03-18,-2.0284
2015-03-19,1.6562999999999999
2015-03-20,1.3237999999999999
2015-03-23,0.402
2015-03-24,6.1061
2015-03-25,-5.3774
2015-03-26,2.1934
2015-03-27,4.878
2015-03-30,-2.5116
2015-03-31,-0.0954
2015-04-01,0.4776
2015-04-02,1.3308
2015-04-06,-0.7505
2015-04-07,0.9452
2015-04-08,-0.7491
2015-04-09,-0.6604
2015-04-10,1.6143999999999998
2015-04-13,0.1869
2015-04-14,-0.8396
2015-04-15,0.1881
2015-04-16,-0.5634
2015-04-17,-0.5666
2015-04-20,0.8547
2015-04-21,-0.2825
2015-04-22,-0.661
2015-04-23,13.7833
2015-04-24,1.9215
2015-04-27,-0.2459
2015-04-28,4.4371
2015-04-29,0.1574
2015-04-30,-1.8068
2015-05-01,0.56
2015-05-04,0.0
2015-05-05,0.1591
2015-05-06,0.0
2015-05-07,-0.7149
2015-05-08,-0.56
2015-05-11,-0.4827
2015-05-12,-1.9402
2015-05-13,0.1649
2015-05-14,-1.07
2015-05-15,-1.6639
2015-05-18,0.5922
2015-05-19,4.5416
2015-05-20,-0.4023
2015-05-21,-1.2116
2015-05-22,-1.7989000000000002
2015-05-26,-2.3314
2015-05-27,0.9378
2015-05-28,-0.0845
2015-05-29,-1.5215999999999998
2015-06-01,-1.03
2015-06-02,0.5204
2015-06-03,3.2787
2015-06-04,1.086
2015-06-05,1.157
2015-06-08,0.5719
2015-06-09,-1.0561
2015-06-10,1.7241
2015-06-11,-0.4843
2015-06-12,2.1087
2015-06-15,2.9388
2015-06-16,2.0833
2015-06-17,-2.4187
2015-06-18,2.0139
2015-06-19,-3.0372
2015-06-22,4.3853
2015-06-23,-2.3256
2015-06-24,0.9217
2015-06-25,-0.1522
2015-06-26,2.8201
2015-06-29,-4.8184000000000005
2015-06-30,0.7009
2015-07-01,2.4749
2015-07-02,-2.3396
2015-07-06,-1.391
2015-07-07,1.2539
2015-07-08,-1.161
2015-07-09,2.036
2015-07-10,0.0767
2015-07-13,-1.0735999999999999
2015-07-14,1.0078
2015-07-15,-3.3001
2015-07-16,3.4920999999999998
2015-07-17,-1.227
2015-07-20,-0.9317
2015-07-21,2.116
2015-07-22,-2.2256
2015-07-23,1.0204
2015-07-24,-2.0202
2015-07-27,-0.0793
2015-07-28,0.0794
2015-07-29,-2.617
2015-07-30,1.873
2015-07-31,0.9592
2015-08-03,0.8709
2015-08-04,0.157
2015-08-05,0.3918
2015-08-06,-0.3123
2015-08-07,-1.4879
2015-08-10,-0.2385
2015-08-11,-1.6733
2015-08-12,-0.7293
2015-08-13,-0.7347
2015-08-14,0.5757
2015-08-17,-0.8177
2015-08-18,-1.4015
2015-08-19,1.1706
2015-08-20,-3.3058
2015-08-21,3.5042999999999997
2015-08-24,-2.8076
2015-08-25,0.2549
2015-08-26,1.4407
2015-08-27,0.5013
2015-08-28,2.4106
2015-08-31,1.7045
2015-09-01,-0.5587
2015-09-02,2.6485
2015-09-03,0.9382
2015-09-04,0.2324
2015-09-08,1.0819
2015-09-09,0.5352
2015-09-10,1.4449
2015-09-11,-0.2999
2015-09-14,-2.9323
2015-09-15,2.7111
2015-09-16,0.0754
2015-09-17,-1.7332
2015-09-18,-0.1534
2015-09-21,-2.4577999999999998
2015-09-22,0.2362
2015-09-23,-1.0212
2015-09-24,-0.3175
2015-09-25,-0.3981
2015-09-28,-1.199
2015-09-29,0.7282
2015-09-30,0.1606
2015-10-01,0.2406
2015-10-02,-2.32
2015-10-05,2.457
2015-10-06,-3.5971
2015-10-07,2.7363
2015-10-08,-0.8071
2015-10-09,-0.7323
2015-10-12,0.4918
2015-10-13,-0.9788
2015-10-14,-2.8007
2015-10-15,0.8475
2015-10-16,-1.5126
2015-10-19,2.3891
2015-10-20,1.4167
2015-10-21,-2.2186
2015-10-22,4.2857
2015-10-23,1.6116000000000001
2015-10-26,-0.793
2015-10-27,-2.9576000000000002
2015-10-28,2.2241
2015-10-29,0.4029
2015-10-30,0.2408
2015-11-02,-0.9608
2015-11-03,1.3743
2015-11-04,0.319
2015-11-05,0.9539
2015-11-06,4.4094
2015-11-09,-1.0558
2015-11-10,0.4573
2015-11-11,-0.607
2015-11-12,-2.9771
2015-11-13,-0.3147
2015-11-16,1.105
2015-11-17,0.3123
2015-11-18,2.2568
2015-11-19,0.1522
2015-11-20,-0.3799
2015-11-23,0.0763
2015-11-24,-0.686
2015-11-25,1.4582
2015-11-27,0.5295
2015-11-30,-0.4515
2015-12-01,-0.1512
2015-12-02,0.2271
2015-12-03,-2.2659000000000002
2015-12-04,2.7048
2015-12-07,-1.7306
2015-12-08,1.4548
2015-12-09,-5.2075
2015-12-10,0.8758
2015-12-11,0.0
2015-12-14,0.0789
2015-12-15,3.3912
2015-12-16,-0.4577
2015-12-17,-0.3065
2015-12-18,-1.4604
2015-12-21,0.468
2015-12-22,2.3292
2015-12-23,1.6692
2015-12-24,2.3881
2015-12-28,1.5306
2015-12-29,2.0101
2015-12-30,1.126
2015-12-31,-2.6444
2016-01-04,-2.4303
2016-01-05,-2.7839
2016-01-06,0.3768
2016-01-07,-2.2523
2016-01-08,-2.3041
2016-01-11,2.1226
2016-01-12,-1.7706
2016-01-13,-2.5078
2016-01-14,-1.6077
2016-01-15,-1.8791
2016-01-19,-1.9151
2016-01-20,-2.2071
2016-01-21,-0.5208
2016-01-22,1.7452
2016-01-25,-3.3448
2016-01-26,0.8873
2016-01-27,-0.088
2016-01-28,4.4014
2016-01-29,0.3373
2016-02-01,2.521
2016-02-02,-2.0492
2016-02-03,-0.5858
2016-02-04,-0.4209
2016-02-05,-3.8039
2016-02-08,-1.9332
2016-02-09,0.1792
2016-02-10,-1.6099999999999999
2016-02-11,2.0
2016-02-12,3.2086
2016-02-16,3.1952
2016-02-17,-1.2551999999999999
2016-02-18,-2.3729
2016-02-19,3.2986
2016-02-22,-0.084
2016-02-23,-0.5887
2016-02-24,0.6768
2016-02-25,0.084
2016-02-26,2.0991
2016-02-29,-1.2336
2016-03-01,5.2456
2016-03-02,0.5538
2016-03-03,2.3603
2016-03-04,0.4612
2016-03-07,1.2242
2016-03-08,0.8314
2016-03-09,-2.1739
2016-03-10,-1.9923
2016-03-11,1.251
2016-03-14,-1.6216
2016-03-15,-2.7473
2016-03-16,-0.2421
2016-03-17,1.2945
2016-03-18,3.754
2016-03-21,-1.9245999999999999
2016-03-22,-0.314
2016-03-23,-2.2047
2016-03-24,-0.2415
2016-03-28,0.6457
2016-03-29,2.3256
2016-03-30,0.5486
2016-03-31,-1.7927
2016-04-01,-0.4762
2016-04-04,-1.9936
2016-04-05,-1.6273
2016-04-06,0.0
2016-04-07,-3.1431
2016-04-08,0.6832
2016-04-11,0.933
2016-04-12,4.0336
2016-04-13,2.2617
2016-04-14,-1.2638
2016-04-15,-1.04
2016-04-18,0.8892
2016-04-19,-0.3205
2016-04-20,2.1704
2016-04-21,5.0354
2016-04-22,-0.824
2016-04-25,-1.284
2016-04-26,3.2135
2016-04-27,0.2965
2016-04-28,-1.4043
2016-04-29,0.1499
2016-05-02,0.0749
2016-05-03,0.1496
2016-05-04,-0.8215
2016-05-05,-1.3554
2016-05-06,1.145
2016-05-09,-1.283
2016-05-10,0.9939
2016-05-11,-0.6056
2016-05-12,-0.5331
2016-05-13,-1.608
2016-05-16,0.6226
2016-05-17,-2.5522
2016-05-18,2.0635
2016-05-19,-1.2442
2016-05-20,1.7323
2016-05-23,-2.0124
2016-05-24,2.8436
2016-05-25,1.3057
2016-05-26,-1.5163
2016-05-27,0.9238
2016-05-31,-0.8391
2016-06-01,1.3846
2016-06-02,-0.9863
2016-06-03,-0.3831
2016-06-06,0.9231
2016-06-07,-0.9909
2016-06-08,0.6928
2016-06-09,-0.841
2016-06-10,1.1565
2016-06-13,0.1524
2016-06-14,-0.8371
2016-06-15,-1.0744
2016-06-16,1.0861
2016-06-17,0.5372
2016-06-20,1.145
2016-06-21,2.717
2016-06-22,0.3674
2016-06-23,2.489
2016-06-24,-4.8571
2016-06-27,-2.3273
2016-06-28,0.1537
2016-06-29,3.2233
2016-06-30,2.0818
2016-07-01,-1.6752
2016-07-05,-1.8519
2016-07-06,0.7547
2016-07-07,0.2996
2016-07-08,2.5392
2016-07-11,2.0393
2016-07-12,2.8551
2016-07-13,-0.347
2016-07-14,0.766
2016-07-15,1.1057
2016-07-18,-0.8202
2016-07-19,-0.1378
2016-07-20,1.0352
2016-07-21,1.9125999999999999
2016-07-22,-1.0054
2016-07-25,-1.8279999999999998
2016-07-26,1.5171999999999999
2016-07-27,-1.2227999999999999
2016-07-28,-0.619
2016-07-29,-1.2457
2016-08-01,-1.1212
2016-08-02,-0.4252
2016-08-03,0.8541
2016-08-04,0.494
2016-08-05,1.4045
2016-08-08,0.4848
2016-08-09,0.7581
2016-08-10,-0.6156
2016-08-11,0.6194
2016-08-12,-0.4788
2016-08-15,0.4124
2016-08-16,0.2738
2016-08-17,-0.9556
2016-08-18,-0.4135
2016-08-19,-0.7612
2016-08-22,-0.4881
2016-08-23,0.8409
2016-08-24,2.7797
2016-08-25,1.3523
2016-08-26,-0.467
2016-08-29,0.2681
2016-08-30,-0.4011
2016-08-31,0.4362
2016-09-01,1.9043999999999999
2016-09-02,1.2459
2016-09-06,0.3238
2016-09-07,1.3557000000000001
2016-09-08,-0.3185
2016-09-09,-1.7252
2016-09-12,0.6502
2016-09-13,-1.4858
2016-09-14,-0.5246
2016-09-15,0.5274
2016-09-16,2.9508
2016-09-19,-1.2102
2016-09-20,-1.2894999999999999
2016-09-21,2.0248
2016-09-22,3.3291
2016-09-23,0.3717
2016-09-26,-2.037
2016-09-27,0.5671
2016-09-28,-0.188
2016-09-29,-1.7577
2016-09-30,3.1949
2016-10-03,-0.4334
2016-10-04,-1.306
2016-10-05,1.4493
2016-10-06,1.3043
2016-10-07,-0.3679
2016-10-10,1.2923
2016-10-11,-1.3973
2016-10-12,-0.1232
2016-10-13,-0.6786
2016-10-14,1.0559
2016-10-17,1.1063
2016-10-18,0.304
2016-10-19,1.5152
2016-10-20,1.194
2016-10-21,-0.59
2016-10-24,2.3739
2016-10-25,0.2899
2016-10-26,0.0
2016-10-27,0.8671
2016-10-28,0.8596
2016-10-31,0.2841
2016-11-01,-1.1331
2016-11-02,-1.4327
2016-11-03,-1.1628
2016-11-04,-0.8824
2016-11-07,0.2967
2016-11-08,1.1834
2016-11-09,4.0936
2016-11-10,4.4944
2016-11-11,1.3441
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.7958
2016-11-17,-0.5263
2016-11-18,3.4392
2016-11-21,-1.2788
2016-11-22,3.1088
2016-11-23,0.5025
2016-11-25,0.0
2016-11-28,1.75
2016-11-29,0.0
2016-11-30,0.2457
2016-12-01,1.7157
2016-12-02,0.4819
2016-12-05,0.2398
2016-12-06,-1.4354
2016-12-07,-0.9709
2016-12-08,0.4902
2016-12-09,0.9756
2016-12-12,1.2077
2016-12-13,0.4773
2016-12-14,0.7126
2016-12-15,0.7075
2016-12-16,0.2342
2016-12-19,1.6355
2016-12-20,1.8391
2016-12-21,-0.2257
2016-12-22,1.3575
2016-12-23,-2.4554
2016-12-27,1.6018
2016-12-28,0.4505
2016-12-29,-1.3453
2016-12-30,0.4545
2017-01-03,0.2262
2017-01-04,0.2257
2017-01-05,-1.8018
2017-01-06,1.6055000000000001
2017-01-09,-1.3544
2017-01-10,1.1442
2017-01-11,0.2262
2017-01-12,-2.0316
2017-01-13,1.1521
2017-01-17,-4.1002
2017-01-18,3.0879
2017-01-19,-1.6129
2017-01-20,0.0
2017-01-23,-0.4684
2017-01-24,3.2941
2017-01-25,1.8223
2017-01-26,2.2371
2017-01-27,-0.8753
2017-01-30,-3.532
2017-01-31,1.6018
2017-02-01,-1.1261
2017-02-02,-0.2278
2017-02-03,2.968
2017-02-06,0.0
2017-02-07,0.8869
2017-02-08,-0.2198
2017-02-09,1.3216
2017-02-10,1.3043
2017-02-13,1.7167
2017-02-14,-0.6329
2017-02-15,-1.0616
2017-02-16,1.9313
2017-02-17,0.4211
2017-02-21,0.2096
2017-02-22,-0.3138
2017-02-23,0.3148
2017-02-24,-1.2551999999999999
2017-02-27,0.8475
2017-02-28,-1.0504
2017-03-01,2.5478
2017-03-02,-2.4845
2017-03-03,-0.4246
2017-03-06,0.2132
2017-03-07,4.4681
2017-03-08,-0.4073
2017-03-09,-3.3742
2017-03-10,-0.5291
2017-03-13,0.0
2017-03-14,-1.0638
2017-03-15,-0.4301
2017-03-16,1.2959
2017-03-17,0.2132
2017-03-20,0.2128
2017-03-21,-3.8217
2017-03-22,-1.1038000000000001
2017-03-23,2.0089
2017-03-24,0.4376
2017-03-27,-0.2179
2017-03-28,-0.4367
2017-03-29,1.0965
2017-03-30,2.1692
2017-03-31,-0.8493
2017-04-03,-0.6424
2017-04-04,-0.6466
2017-04-05,-2.82
2017-04-06,2.2321
2017-04-07,-0.2183
2017-04-10,-0.8753
2017-04-11,2.649
2017-04-12,-1.0753
2017-04-13,-1.7391
2017-04-17,1.3274
2017-04-18,0.655
2017-04-19,1.7354
2017-04-20,2.9851
2017-04-21,5.176
2017-04-24,-1.9685000000000001
2017-04-25,-0.2008
2017-04-26,2.6157
2017-04-27,-1.1764999999999999
2017-04-28,-1.1905000000000001
2017-05-01,1.2048
2017-05-02,-1.8849
2017-05-03,-0.1011
2017-05-04,1.0121
2017-05-05,-0.8016
2017-05-08,0.0
2017-05-09,-1.8182
2017-05-10,2.0576
2017-05-11,-0.2016
2017-05-12,0.202
2017-05-15,0.0
2017-05-16,0.2016
2017-05-17,-3.8228999999999997
2017-05-18,1.4644
2017-05-19,0.4124
2017-05-22,0.2053
2017-05-23,1.4344000000000001
2017-05-24,-1.2121
2017-05-25,-0.818
2017-05-26,-0.4124
2017-05-30,-2.4845
2017-05-31,-1.4862
2017-06-01,2.3707
2017-06-02,1.8947
2017-06-05,-2.686
2017-06-06,0.2123
2017-06-07,0.0
2017-06-08,2.3305
2017-06-09,2.6915
2017-06-12,1.0081
2017-06-13,1.1976
2017-06-14,-0.3945
2017-06-15,-0.9901
2017-06-16,-2.2
2017-06-19,-0.6135
2017-06-20,-0.4115
2017-06-21,-0.2066
2017-06-22,-1.8634
2017-06-23,0.211
2017-06-26,0.6316
2017-06-27,0.0
2017-06-28,3.3473
2017-06-29,1.8218999999999999
2017-06-30,0.1988
2017-07-03,0.0
2017-07-05,1.1905000000000001
2017-07-06,-2.1569
2017-07-07,1.2024
2017-07-10,-0.198
2017-07-11,-1.3889
2017-07-12,1.2072
2017-07-13,-0.5964
2017-07-14,-0.8
2017-07-17,0.0
2017-07-18,-1.0081
2017-07-19,0.4073
2017-07-20,-3.0426
2017-07-21,-2.0921
2017-07-24,1.0684
2017-07-25,-1.0571
2017-07-26,-0.641
2017-07-27,-2.1505
2017-07-28,0.2198
2017-07-31,0.8772
2017-08-01,1.087
2017-08-02,-1.9355
2017-08-03,0.6579
2017-08-04,0.4357
2017-08-07,-0.5423
2017-08-08,-0.5453
2017-08-09,-1.9737
2017-08-10,-2.6846
2017-08-11,-1.3793
2017-08-14,3.4965
2017-08-15,-1.8018
2017-08-16,-0.4587
2017-08-17,-2.9954
2017-08-18,0.4751
2017-08-21,-0.7092
2017-08-22,0.9524
2017-08-23,-0.7075
2017-08-24,0.2375
2017-08-25,0.4739
2017-08-28,-1.6509
2017-08-29,-0.4796
2017-08-30,0.7229
2017-08-31,0.0
2017-09-01,0.2392
2017-09-05,-2.6253
2017-09-06,1.2255
2017-09-07,-0.9685
2017-09-08,0.7335
2017-09-11,0.9709
2017-09-12,1.2019
2017-09-13,0.2375
2017-09-14,-0.237
2017-09-15,1.1876
2017-09-18,0.4695
2017-09-19,0.7009
2017-09-20,1.1601
2017-09-21,1.6055000000000001
2017-09-22,2.9345
2017-09-25,-1.7544
2017-09-26,-0.2232
2017-09-27,2.0134
2017-09-28,0.4386
2017-09-29,0.0
2017-10-02,1.0917
2017-10-03,-1.0799
2017-10-04,-1.7467000000000001
2017-10-05,1.1111
2017-10-06,1.0989
