ticker,GRVY US Equity
2005-06-30,1.1764999999999999
2005-07-01,1.2791000000000001
2005-07-05,0.4592
2005-07-06,5.7143
2005-07-07,1.1892
2005-07-08,4.1667
2005-07-11,2.0513
2005-07-12,-1.5074999999999998
2005-07-13,-3.0612
2005-07-14,1.6842000000000001
2005-07-15,0.9317
2005-07-18,-1.5385
2005-07-19,-0.8333
2005-07-20,2.3109
2005-07-21,-4.9897
2005-07-22,-6.8511
2005-07-25,1.5081
2005-07-26,-1.0286
2005-07-27,-2.3095
2005-07-28,1.6548
2005-07-29,-8.2558
2005-08-01,-5.0697
2005-08-02,0.1335
2005-08-03,0.4
2005-08-04,1.5936
2005-08-05,-1.9607999999999999
2005-08-08,-2.2667
2005-08-09,-0.4093
2005-08-10,-1.3699
2005-08-11,-0.4028
2005-08-12,-0.2928
2005-08-15,-4.1958
2005-08-16,0.0
2005-08-17,-1.4599
2005-08-18,0.0
2005-08-19,-1.7778
2005-08-22,-11.0106
2005-08-23,2.2034
2005-08-24,4.4776
2005-08-25,7.7778
2005-08-26,4.5655
2005-08-29,0.0
2005-08-30,18.4507
2005-08-31,23.9001
2005-09-01,-2.5911999999999997
2005-09-02,4.8276
2005-09-06,-4.6053
2005-09-07,-1.8719000000000001
2005-09-08,-2.6104000000000003
2005-09-09,-15.9794
2005-09-12,7.2393
2005-09-13,0.2288
2005-09-14,-1.2557
2005-09-15,3.1214
2005-09-16,2.9148
2005-09-19,-4.4662
2005-09-20,0.9122
2005-09-21,1.1299
2005-09-22,-1.0056
2005-09-23,-1.693
2005-09-26,-3.6739
2005-09-27,2.3838
2005-09-28,-0.9313
2005-09-29,-0.1175
2005-09-30,-3.0588
2005-10-03,0.6068
2005-10-04,0.4825
2005-10-05,-3.8415
2005-10-06,0.4994
2005-10-07,-1.1179999999999999
2005-10-10,1.8843999999999999
2005-10-11,-3.8224
2005-10-12,-3.8462
2005-10-13,2.5333
2005-10-14,4.0312
2005-10-17,-4.75
2005-10-18,-8.6614
2005-10-19,0.5747
2005-10-20,2.1429
2005-10-21,-1.6783000000000001
2005-10-24,1.7069999999999999
2005-10-25,-0.6993
2005-10-26,-0.4225
2005-10-27,-0.2829
2005-10-28,-0.5674
2005-10-31,0.7133
2005-11-01,-0.5666
2005-11-02,-3.4188
2005-11-03,1.6223999999999998
2005-11-04,2.0319
2005-11-07,-1.9915
2005-11-08,-0.1451
2005-11-09,-2.6163
2005-11-10,-3.8806000000000003
2005-11-11,2.3292
2005-11-14,-0.607
2005-11-15,-0.7634
2005-11-16,0.7692
2005-11-17,0.1527
2005-11-18,2.1341
2005-11-21,2.2388
2005-11-22,-0.5839
2005-11-23,0.0
2005-11-25,1.6153
2005-11-28,-0.578
2005-11-29,-0.5814
2005-11-30,0.0
2005-12-01,-0.8772
2005-12-02,-1.0324
2005-12-05,-2.8316
2005-12-06,-0.1534
2005-12-07,4.6083
2005-12-08,-3.6711
2005-12-09,-0.3049
2005-12-12,-2.9052
2005-12-13,2.3622
2005-12-14,0.3077
2005-12-15,0.6135
2005-12-16,3.9634
2005-12-19,-0.2933
2005-12-20,-0.1471
2005-12-21,1.0309
2005-12-22,-1.4577
2005-12-23,1.4793
2005-12-27,-1.4577
2005-12-28,-0.1479
2005-12-29,4.4444
2005-12-30,2.1277
2006-01-03,-1.5278
2006-01-04,-2.6798
2006-01-05,0.5797
2006-01-06,-0.1441
2006-01-09,-0.4329
2006-01-10,3.6231999999999998
2006-01-11,-0.5594
2006-01-12,4.2194
2006-01-13,5.5331
2006-01-17,-0.2558
2006-01-18,-1.7949000000000002
2006-01-19,-2.2193
2006-01-20,1.2016
2006-01-23,-6.5963
2006-01-24,0.1412
2006-01-25,0.0
2006-01-26,-1.1283
2006-01-27,2.7104
2006-01-30,2.5
2006-01-31,-0.6775
2006-02-01,-4.0928
2006-02-02,4.5519
2006-02-03,0.0
2006-02-06,1.3605
2006-02-07,-2.6846
2006-02-08,3.4483
2006-02-09,-7.8667
2006-02-10,4.3415
2006-02-13,0.5548
2006-02-14,-3.3103
2006-02-15,1.4264999999999999
2006-02-16,-1.8284
2006-02-21,0.2865
2006-02-22,3.5714
2006-02-23,-3.4483
2006-02-24,1.4268
2006-02-27,-3.6603
2006-02-28,3.2164
2006-03-01,0.5666
2006-03-02,-1.831
2006-03-03,1.8651
2006-03-06,-0.8451
2006-03-07,0.142
2006-03-08,-0.2837
2006-03-09,0.2845
2006-03-10,-1.1348
2006-03-13,0.4304
2006-03-14,0.0
2006-03-15,-0.1429
2006-03-16,0.0
2006-03-17,-2.8612
2006-03-20,-9.2784
2006-03-21,-0.974
2006-03-22,7.2459
2006-03-23,5.4723
2006-03-24,2.7536
2006-03-27,-3.385
2006-03-28,2.1898
2006-03-29,2.8571
2006-03-30,2.0833
2006-03-31,21.7687
2006-04-03,-5.0279
2006-04-04,1.1764999999999999
2006-04-05,-0.814
2006-04-06,1.8757000000000001
2006-04-07,3.5673
2006-04-10,-0.6667
2006-04-11,0.6711
2006-04-12,-1.6667
2006-04-13,-2.9379
2006-04-17,4.773
2006-04-18,-0.3333
2006-04-19,8.6957
2006-04-20,-5.3333
2006-04-21,0.0
2006-04-24,-3.0336
2006-04-25,2.1229
2006-04-26,-1.7492
2006-04-27,-0.2241
2006-04-28,-2.567
2006-05-01,-2.9782
2006-05-02,-3.3058
2006-05-03,-1.4652
2006-05-04,0.3717
2006-05-05,1.358
2006-05-08,-1.7052
2006-05-09,1.6109
2006-05-10,2.561
2006-05-11,3.6861
2006-05-12,0.2294
2006-05-15,-6.1785
2006-05-16,1.2195
2006-05-17,3.6145
2006-05-18,0.3488
2006-05-19,-0.1159
2006-05-22,-1.0441
2006-05-23,-0.1172
2006-05-24,-3.9906
2006-05-25,-0.1222
2006-05-26,-0.7344
2006-05-30,-0.1233
2006-05-31,-1.7284000000000002
2006-06-01,-0.3769
2006-06-02,-1.0088
2006-06-05,-0.3822
2006-06-06,0.6394
2006-06-07,-6.6074
2006-06-08,-2.0408
2006-06-09,4.7222
2006-06-12,-1.061
2006-06-13,-4.6917
2006-06-14,-0.7032
2006-06-15,0.7082
2006-06-16,3.3755
2006-06-19,-2.585
2006-06-20,-2.5140000000000002
2006-06-21,2.5788
2006-06-22,0.419
2006-06-23,2.2253
2006-06-26,-1.4966
2006-06-27,-0.6906
2006-06-28,1.3908
2006-06-29,-2.6063
2006-06-30,-0.2817
2006-07-03,0.0
2006-07-05,-1.4123999999999999
2006-07-06,0.2865
2006-07-07,-0.7143
2006-07-10,0.0
2006-07-11,-0.5755
2006-07-12,-0.5789
2006-07-13,0.2911
2006-07-14,-4.6444
2006-07-17,0.1522
2006-07-18,1.3678
2006-07-19,0.4498
2006-07-20,-3.5821
2006-07-21,3.2508
2006-07-24,-1.6492
2006-07-25,-1.6768
2006-07-26,-5.5814
2006-07-27,0.1642
2006-07-28,2.1311
2006-07-31,1.9262000000000001
2006-08-01,-0.1575
2006-08-02,3.3123
2006-08-03,2.1374
2006-08-04,-3.8864
2006-08-07,1.3997
2006-08-08,4.1411
2006-08-09,-4.271
2006-08-10,6.1538
2006-08-11,-3.3333
2006-08-14,1.7991000000000001
2006-08-15,0.1473
2006-08-16,2.3529
2006-08-17,-2.0115
2006-08-18,-1.4663
2006-08-21,0.1488
2006-08-22,1.7831000000000001
2006-08-23,-0.7299
2006-08-24,0.5882
2006-08-25,0.8772
2006-08-28,0.0
2006-08-29,-0.1449
2006-08-30,-1.4514
2006-08-31,-0.7364
2006-09-01,-0.5935
2006-09-05,-1.4925
2006-09-06,0.0
2006-09-07,-2.5758
2006-09-08,-1.0886
2006-09-11,1.8868
2006-09-12,-0.3086
2006-09-13,-0.4644
2006-09-14,-2.7994
2006-09-15,-0.32
2006-09-18,-0.6421
2006-09-19,-0.4847
2006-09-20,-3.4091
2006-09-21,0.8403
2006-09-22,-1.3333
2006-09-25,-0.3378
2006-09-26,-1.6949
2006-09-27,0.0
2006-09-28,-3.1034
2006-09-29,1.0676
2006-10-02,-5.4577
2006-10-03,-4.8417
2006-10-04,2.7397
2006-10-05,9.3333
2006-10-06,-0.6969
2006-10-09,-1.2281
2006-10-10,1.9538
2006-10-11,0.0
2006-10-12,-1.7422
2006-10-13,5.4965
2006-10-16,-0.1681
2006-10-17,-3.5354
2006-10-18,0.349
2006-10-19,0.3478
2006-10-20,-0.8666
2006-10-23,-0.3497
2006-10-24,-1.4035
2006-10-25,-0.1757
2006-10-26,-0.1805
2006-10-27,-7.8571
2006-10-30,-3.2946
2006-10-31,0.4008
2006-11-01,0.5988
2006-11-02,-0.3968
2006-11-03,45.6175
2006-11-06,-10.2599
2006-11-07,-1.2195
2006-11-08,-3.7037
2006-11-09,-2.8846
2006-11-10,2.9703
2006-11-13,-5.1282
2006-11-14,-2.1959
2006-11-15,1.209
2006-11-16,-4.9488
2006-11-17,1.0772
2006-11-20,1.2433
2006-11-21,1.4211
2006-11-22,2.4044
2006-11-24,-5.0676
2006-11-27,1.4235
2006-11-28,-1.2281
2006-11-29,2.1292
2006-11-30,-0.8674
2006-12-01,-1.5789
2006-12-04,2.3173
2006-12-05,-1.3937
2006-12-06,1.2367
2006-12-07,-1.5707
2006-12-08,-0.1773
2006-12-11,2.6643
2006-12-12,-2.0761
2006-12-13,-0.7067
2006-12-14,4.8043
2006-12-15,0.3396
2006-12-18,-1.1844000000000001
2006-12-19,-0.1712
2006-12-20,-1.7153
2006-12-21,0.349
2006-12-22,1.5652
2006-12-26,0.3425
2006-12-27,-1.8771
2006-12-28,-0.8696
2006-12-29,2.6316
2007-01-03,-1.8803
2007-01-04,-0.8711
2007-01-05,-0.8787
2007-01-08,7.9787
2007-01-09,-3.1199
2007-01-10,-2.0339
2007-01-11,-1.3841
2007-01-12,-1.7544
2007-01-16,-0.8929
2007-01-17,1.2612999999999999
2007-01-18,3.5587
2007-01-19,-0.8591
2007-01-22,6.2392
2007-01-23,1.1419
2007-01-24,-3.7096999999999998
2007-01-25,6.5327
2007-01-26,-4.0881
2007-01-29,-1.8033000000000001
2007-01-30,0.3339
2007-01-31,1.1647
2007-02-01,-0.8224
2007-02-02,2.9851
2007-02-05,-2.2544
2007-02-06,1.4827
2007-02-07,-0.1623
2007-02-08,0.9756
2007-02-09,-0.9662
2007-02-12,2.7641999999999998
2007-02-13,-1.5823
2007-02-14,4.5016
2007-02-15,-2.7692
2007-02-16,-0.9494
2007-02-20,-0.7987
2007-02-21,3.7037
2007-02-22,-0.6211
2007-02-23,0.0
2007-02-26,-0.3125
2007-02-27,-0.9404
2007-02-28,1.2658
2007-03-01,0.0
2007-03-02,-0.7813
2007-03-05,-3.9370000000000003
2007-03-06,1.6393
2007-03-07,1.6129
2007-03-08,0.0
2007-03-09,0.1587
2007-03-12,2.2187
2007-03-13,-2.3256
2007-03-14,0.7937
2007-03-15,0.4724
2007-03-16,-2.8213
2007-03-19,3.3871
2007-03-20,-0.156
2007-03-21,-1.0937999999999999
2007-03-22,0.316
2007-03-23,1.4173
2007-03-26,-2.4845
2007-03-27,-1.4331
2007-03-28,-1.1309
2007-03-29,-0.6536
2007-03-30,2.6316
2007-04-02,0.1603
2007-04-03,0.32
2007-04-04,0.4785
2007-04-05,-0.4762
2007-04-09,-0.4785
2007-04-10,1.1218
2007-04-11,0.0
2007-04-12,-0.1585
2007-04-13,0.0
2007-04-16,0.7937
2007-04-17,0.0
2007-04-18,-0.9449
2007-04-19,-2.0668
2007-04-20,-0.1623
2007-04-23,0.1626
2007-04-24,1.1364
2007-04-25,6.5811
2007-04-26,-2.1084
2007-04-27,0.0
2007-04-30,0.0
2007-05-01,4.4615
2007-05-02,1.62
2007-05-03,-0.7246
2007-05-04,2.9196999999999997
2007-05-07,-0.1418
2007-05-08,0.0
2007-05-09,-1.8466
2007-05-10,0.5789
2007-05-11,0.8633
2007-05-14,1.2839
2007-05-15,-4.507
2007-05-16,-1.1799
2007-05-17,2.9851
2007-05-18,1.3043
2007-05-21,-3.7196
2007-05-22,2.526
2007-05-23,0.0
2007-05-25,-0.5797
2007-05-29,-5.3936
2007-05-30,2.4653
2007-05-31,-3.0075
2007-06-01,6.2016
2007-06-04,2.9196999999999997
2007-06-05,-4.3972
2007-06-06,-2.3739
2007-06-07,0.0
2007-06-08,-0.6079
2007-06-11,-0.1529
2007-06-12,-0.4594
2007-06-13,1.2308
2007-06-14,-1.5198
2007-06-15,-0.463
2007-06-18,0.6202
2007-06-19,1.6949
2007-06-20,-3.0303
2007-06-21,-1.4062999999999999
2007-06-22,0.6339
2007-06-25,0.0
2007-06-26,-0.1575
2007-06-27,0.0
2007-06-28,2.2082
2007-06-29,-2.7778
2007-07-02,-0.4762
2007-07-03,-0.1595
2007-07-05,-3.3546
2007-07-06,2.314
2007-07-09,-0.4847
2007-07-10,1.461
2007-07-11,0.0
2007-07-12,-1.12
2007-07-13,3.0744
2007-07-16,0.0
2007-07-17,1.8838
2007-07-18,-0.1541
2007-07-19,-0.463
2007-07-20,0.7752
2007-07-24,-2.3096
2007-07-25,0.3169
2007-07-26,-1.0989
2007-07-27,-3.3333
2007-07-30,1.642
2007-07-31,-3.8772
2007-08-01,-3.3109
2007-08-02,2.5552
2007-08-03,0.0
2007-08-06,-2.3729
2007-08-07,-13.0208
2007-08-08,-0.1996
2007-08-09,-4.0
2007-08-10,-4.7917
2007-08-13,0.8753
2007-08-14,-2.6029999999999998
2007-08-15,-2.8952999999999998
2007-08-16,-9.1743
2007-08-17,-1.5152
2007-08-20,-5.1282
2007-08-21,2.4324
2007-08-22,12.1372
2007-08-23,5.8824
2007-08-24,-3.3333
2007-08-27,-3.908
2007-08-28,3.8278
2007-08-29,-0.9217
2007-08-30,-4.8837
2007-08-31,-3.9273
2007-09-04,-0.4931
2007-09-05,-1.2788
2007-09-06,1.2953000000000001
2007-09-07,2.3018
2007-09-10,1.5
2007-09-11,0.9852
2007-09-12,-0.2439
2007-09-13,-3.1785
2007-09-14,1.0101
2007-09-17,0.25
2007-09-18,-0.7481
2007-09-19,1.5074999999999998
2007-09-20,1.2376
2007-09-21,0.2445
2007-09-24,-0.4878
2007-09-25,-2.9412000000000003
2007-09-26,2.5253
2007-09-27,2.2167
2007-09-28,3.1325
2007-10-01,-2.5701
2007-10-02,-1.4388
2007-10-03,-2.4331
2007-10-04,2.4938000000000002
2007-10-05,0.4866
2007-10-08,-1.6949
2007-10-09,1.7241
2007-10-10,0.7264
2007-10-11,-0.2404
2007-10-12,-3.1325
2007-10-15,-3.9801
2007-10-16,1.8135
2007-10-17,4.8346
2007-10-18,-3.1553
2007-10-19,-2.7569
2007-10-22,-3.0928
2007-10-23,0.5319
2007-10-24,-0.7937
2007-10-25,-0.2667
2007-10-26,-0.5348
2007-10-29,-0.5376
2007-10-30,0.0
2007-10-31,-1.6216
2007-11-01,0.2747
2007-11-02,-0.5479
2007-11-05,-3.0303
2007-11-06,3.125
2007-11-07,2.7548
2007-11-08,-2.1448
2007-11-09,-1.3699
2007-11-12,0.0
2007-11-13,0.2778
2007-11-14,1.108
2007-11-15,-1.0959
2007-11-16,0.554
2007-11-20,0.0
2007-11-21,-2.2039
2007-11-23,0.5634
2007-11-26,-3.3613
2007-11-27,-2.8986
2007-11-28,4.4776
2007-11-29,-1.1429
2007-11-30,0.8671
2007-12-03,2.5788
2007-12-04,-3.6313
2007-12-05,-6.9565
2007-12-06,9.0343
2007-12-07,0.2857
2007-12-10,1.4245
2007-12-11,3.6517
2007-12-12,-6.5041
2007-12-13,1.4493
2007-12-14,-0.2857
2007-12-17,-2.0057
2007-12-18,-10.2339
2007-12-19,-5.8632
2007-12-20,-1.3841
2007-12-21,1.7544
2007-12-24,0.0
2007-12-26,0.0
2007-12-27,-2.4138
2007-12-28,7.4205
2007-12-31,2.3026
2008-01-02,2.8939
2008-01-03,1.25
2008-01-04,3.3951000000000002
2008-01-07,-3.2836
2008-01-08,1.8519
2008-01-09,-0.6061
2008-01-10,2.439
2008-01-11,-0.8929
2008-01-14,0.3003
2008-01-15,0.5988
2008-01-16,-3.5714
2008-01-17,-7.4035
2008-01-18,2.3291
2008-01-22,-4.2345
2008-01-23,2.0408
2008-01-24,-0.3333
2008-01-25,-1.3378
2008-01-28,-0.678
2008-01-29,-1.3652
2008-01-30,-5.8824
2008-01-31,-4.0441
2008-02-01,3.4483
2008-02-04,-3.7037
2008-02-05,0.0
2008-02-06,-0.3846
2008-02-07,-7.7219999999999995
2008-02-08,-5.4393
2008-02-11,6.6372
2008-02-12,2.4896
2008-02-13,2.834
2008-02-14,-3.9370000000000003
2008-02-15,-4.5082
2008-02-19,-9.8712
2008-02-20,0.4762
2008-02-21,-0.4739
2008-02-22,0.4762
2008-02-25,-5.2133
2008-02-26,0.0
2008-02-27,0.0
2008-02-28,-25.5
2008-02-29,12.0805
2008-03-03,-7.1856
2008-03-04,12.2581
2008-03-05,0.5747
2008-03-06,-3.4286
2008-03-07,-0.5917
2008-03-10,-2.3810000000000002
2008-03-11,3.0488
2008-03-12,-2.3669000000000002
2008-03-13,1.2121
2008-03-14,-0.5988
2008-03-17,-4.8193
2008-03-18,-1.8987
2008-03-19,-7.7419
2008-03-20,8.3916
2008-03-24,0.0
2008-03-25,1.9355
2008-03-26,-5.0633
2008-03-27,0.6667
2008-03-28,-1.9868000000000001
2008-03-31,-7.0946
2008-04-01,-8.3636
2008-04-02,0.7937
2008-04-03,-1.5748
2008-04-04,0.8
2008-04-07,3.1746
2008-04-08,-3.0769
2008-04-09,0.7937
2008-04-10,1.5748
2008-04-11,2.3256
2008-04-14,2.2727
2008-04-15,2.963
2008-04-16,8.6331
2008-04-17,2.649
2008-04-18,-6.4516
2008-04-21,2.069
2008-04-22,-2.027
2008-04-23,-7.5862
2008-04-24,7.4627
2008-04-25,-4.1667
2008-04-28,0.7246
2008-04-29,9.3525
2008-05-01,9.2105
2008-05-02,-6.0241
2008-05-05,12.1795
2008-05-06,-10.857099999999999
2008-05-07,-1.9231
2008-05-08,3.9215999999999998
2008-05-09,-5.6604
2008-05-12,-2.0
2008-05-13,-6.8027
2008-05-15,0.0
2008-05-16,0.7299
2008-05-19,5.0725
2008-05-20,-3.4483
2008-05-21,0.0
2008-05-22,-2.1429
2008-05-23,-2.9196999999999997
2008-05-27,4.5113
2008-05-28,-0.7194
2008-05-29,9.4203
2008-05-30,-1.9868000000000001
2008-06-02,-1.3514
2008-06-03,-7.5342
2008-06-04,5.1852
2008-06-05,2.1127
2008-06-06,-8.2759
2008-06-09,0.0
2008-06-10,0.0
2008-06-12,0.7519
2008-06-16,-0.7463
2008-06-17,-2.2556
2008-06-18,10.7692
2008-06-20,-11.1111
2008-06-23,-2.3438
2008-06-24,7.2
2008-06-26,-7.4627
2008-06-27,4.8387
2008-06-30,3.8462
2008-07-01,-14.8148
2008-07-02,6.9565
2008-07-03,3.252
2008-07-07,-1.5748
2008-07-08,-7.2
2008-07-09,3.4483
2008-07-10,-0.8333
2008-07-11,0.8403
2008-07-14,-3.9167
2008-07-15,-1.9948000000000001
2008-07-16,-14.1593
2008-07-17,3.0928
2008-07-18,-4.0
2008-07-21,9.375
2008-07-22,0.0
2008-07-23,0.0
2008-07-24,-4.75
2008-07-25,-3.0121
2008-07-28,-3.0928
2008-07-29,8.5106
2008-07-30,-2.9412000000000003
2008-07-31,-4.0404
2008-08-01,12.6316
2008-08-04,17.757
2008-08-05,14.2857
2008-08-06,0.6944
2008-08-07,-8.9655
2008-08-08,21.2121
2008-08-11,0.0
2008-08-12,-4.375
2008-08-14,-8.4967
2008-08-15,32.1429
2008-08-18,-8.6486
2008-08-19,12.426
2008-08-20,-8.4211
2008-08-21,-2.8736
2008-08-22,-17.1598
2008-08-25,-3.5714
2008-08-26,8.1481
2008-08-27,-0.6849
2008-08-28,1.3793
2008-09-02,8.1633
2008-09-03,-8.805
2008-09-04,10.3448
2008-09-05,-7.5
2008-09-08,-6.7568
2008-09-09,-2.8986
2008-09-10,-7.4627
2008-09-11,-0.8065
2008-09-12,1.626
2008-09-15,8.8
2008-09-16,-5.4412
2008-09-17,-2.7994
2008-09-18,2.4
2008-09-22,-2.3438
2008-09-23,-8.8
2008-09-24,-0.8772
2008-09-25,0.0
2008-09-26,-8.8496
2008-09-29,0.0
2008-09-30,5.8252
2008-10-01,0.9174
2008-10-02,-11.818200000000001
2008-10-03,17.5258
2008-10-06,-12.2807
2008-10-07,-10.0
2008-10-08,-8.8889
2008-10-09,-2.439
2008-10-10,-3.75
2008-10-13,16.8831
2008-10-14,0.0
2008-10-15,-7.7986
2008-10-16,-3.8337
2008-10-17,0.2506
2008-10-20,-1.25
2008-10-21,0.0
2008-10-24,-2.5316
2008-10-27,3.8961
2008-10-28,0.0
2008-10-29,0.0
2008-10-30,12.5
2008-11-03,-1.1111
2008-11-04,-4.4944
2008-11-05,-5.8824
2008-11-06,5.0
2008-11-07,-9.5238
2008-11-11,-28.947400000000002
2008-11-12,25.5556
2008-11-13,-4.1298
2008-11-14,2.6154
2008-11-17,1.9489999999999998
2008-11-18,11.7647
2008-11-19,-9.2105
2008-11-20,-2.8986
2008-11-21,4.4776
2008-11-24,2.8571
2008-11-25,-4.1667
2008-11-28,-5.7971
2008-12-02,1.5385
2008-12-03,-6.0606
2008-12-04,-6.4516
2008-12-08,8.6207
2008-12-09,-9.5238
2008-12-10,3.5088
2008-12-11,0.0
2008-12-12,-1.6949
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,-12.069
2008-12-18,7.8431
2008-12-19,9.0909
2008-12-22,-1.6667
2008-12-23,-8.4746
2008-12-26,-1.8519
2008-12-29,5.6604
2008-12-30,-10.7143
2008-12-31,0.0
2009-01-02,10.0
2009-01-05,9.0682
2009-01-06,-1.6461999999999999
2009-01-07,-8.4746
2009-01-09,0.0
2009-01-13,9.2593
2009-01-15,-1.6949
2009-01-20,1.7241
2009-01-21,-1.6949
2009-01-23,31.0345
2009-01-26,-15.526299999999999
2009-01-27,32.3988
2009-01-28,-9.4118
2009-01-30,-6.7532
2009-02-09,-2.507
2009-02-10,0.0
2009-02-12,2.8571
2009-02-13,-1.3889
2009-02-17,-1.4085
2009-02-18,0.0
2009-02-20,0.0
2009-02-23,0.0
2009-02-25,-1.4285999999999999
2009-02-27,0.0
2009-03-03,-1.4493
2009-03-04,-1.4706000000000001
2009-03-05,-4.4776
2009-03-06,0.0
2009-03-09,0.0
2009-03-10,0.0
2009-03-12,0.0
2009-03-13,-3.125
2009-03-16,1.6129
2009-03-17,0.0
2009-03-18,0.0
2009-03-19,1.5873
2009-03-20,0.0
2009-03-23,0.0
2009-03-25,0.0
2009-03-27,0.0
2009-03-30,7.8125
2009-03-31,-6.9565
2009-04-01,7.4766
2009-04-02,8.6957
2009-04-03,12.0
2009-04-06,1.1905000000000001
2009-04-07,4.7059
2009-04-08,11.236
2009-04-09,-1.0101
2009-04-13,-4.0816
2009-04-14,1.0638
2009-04-15,1.0526
2009-04-16,3.125
2009-04-17,0.0
2009-04-20,-1.0227
2009-04-21,-1.0078
2009-04-22,1.0309
2009-04-23,2.0408
2009-04-24,0.0
2009-04-27,-10.0
2009-04-28,8.8889
2009-04-29,0.0
2009-04-30,-6.1224
2009-05-01,6.5217
2009-05-04,0.0
2009-05-05,0.0
2009-05-06,0.0
2009-05-07,-8.1633
2009-05-08,8.8889
2009-05-11,-1.0204
2009-05-12,0.0
2009-05-13,0.0
2009-05-14,0.0
2009-05-15,1.0309
2009-05-18,-1.0204
2009-05-19,0.0
2009-05-20,13.4021
2009-05-21,9.0909
2009-05-22,-1.6667
2009-05-26,-1.6949
2009-05-27,1.7241
2009-05-28,-0.8475
2009-05-29,1.7094
2009-06-01,-7.563
2009-06-03,-2.7273
2009-06-04,12.1495
2009-06-05,-0.8333
2009-06-08,-3.3613
2009-06-09,0.0
2009-06-10,0.0
2009-06-11,4.3478
2009-06-12,0.0
2009-06-15,0.0
2009-06-16,-4.1667
2009-06-17,-5.2174
2009-06-18,0.9174
2009-06-19,0.9091
2009-06-22,-0.9009
2009-06-23,0.0
2009-06-24,-0.9091
2009-06-25,0.9174
2009-06-26,-0.9091
2009-06-30,0.9174
2009-07-01,-0.9091
2009-07-02,0.9174
2009-07-06,-0.9091
2009-07-07,-2.7523
2009-07-08,50.9434
2009-07-09,-6.25
2009-07-10,0.0
2009-07-13,-3.3333
2009-07-14,0.6897
2009-07-15,2.7397
2009-07-16,6.6667
2009-07-17,1.5625
2009-07-20,-2.1538
2009-07-21,3.1447
2009-07-22,0.0
2009-07-23,-1.5244
2009-07-24,-4.644
2009-07-27,-5.8442
2009-07-28,5.5172
2009-07-29,-0.6536
2009-07-30,1.324
2009-07-31,1.9398
2009-08-03,7.0064
2009-08-04,0.0
2009-08-05,-0.0074
2009-08-06,-2.969
2009-08-07,14.7239
2009-08-10,12.2995
2009-08-11,1.4285999999999999
2009-08-12,-0.4636
2009-08-13,-5.6659
2009-08-14,12.0
2009-08-17,-10.267900000000001
2009-08-18,5.9701
2009-08-19,-3.7559
2009-08-20,14.1463
2009-08-21,6.4103
2009-08-24,-4.0161
2009-08-25,-5.8577
2009-08-26,-2.2222
2009-08-27,-17.2727
2009-08-28,-6.5934
2009-08-31,-2.9412000000000003
2009-09-01,-2.4242
2009-09-02,1.2422
