ticker,SZBI US Equity
2000-12-29,-1.2658
2001-01-02,-0.641
2001-01-03,0.6452
2001-01-05,0.0
2001-01-08,0.0
2001-01-18,0.0
2001-01-23,2.5641
2001-01-24,1.25
2001-01-25,7.4074
2001-01-30,2.5286999999999997
2001-02-05,-1.3636
2001-02-12,-0.9217
2001-02-13,-2.3256
2001-02-15,1.9048
2001-02-16,0.4673
2001-02-20,-0.4651
2001-02-21,2.8037
2001-02-23,-1.3636
2001-02-26,1.3825
2001-03-01,0.0
2001-03-02,-0.9091
2001-03-06,-1.8349
2001-03-07,-2.9907
2001-03-08,0.6744
2001-03-09,0.4785
2001-03-14,1.4285999999999999
2001-03-15,-0.4695
2001-03-20,0.0
2001-03-23,-2.3585
2001-03-26,0.9662
2001-03-28,0.9569
2001-03-30,2.8436
2001-04-03,-2.3041
2001-04-04,2.8302
2001-04-05,0.0
2001-04-09,-0.9174
2001-04-10,1.8519
2001-04-16,2.2727
2001-04-17,-0.8889
2001-04-19,2.2422
2001-04-23,1.7544
2001-04-24,0.0
2001-04-26,0.0
2001-04-30,1.31
2001-05-03,0.0
2001-05-04,0.8621
2001-05-07,-1.7094
2001-05-08,0.0
2001-05-14,-2.6087
2001-05-15,0.1786
2001-05-16,2.9412000000000003
2001-05-18,-0.8658
2001-05-21,-1.048
2001-05-29,1.0591
2001-06-01,-0.8734
2001-06-04,-0.4405
2001-06-18,0.0
2001-06-19,1.3274
2001-06-20,0.4367
2001-06-22,0.4348
2001-06-26,-2.684
2001-06-27,-1.2456
2001-06-28,1.8018
2001-07-02,0.4425
2001-07-09,0.8811
2001-07-10,0.4367
2001-07-17,-1.7391
2001-07-19,1.3274
2001-07-23,0.8734
2001-07-27,0.3463
2001-08-08,0.5245
2001-08-09,0.4348
2001-08-10,0.0
2001-08-13,-2.1645
2001-08-16,1.7699
2001-08-21,0.4348
2001-08-23,-5.1948
2001-08-24,0.0
2001-08-27,5.0228
2001-08-31,-4.3478
2001-09-04,5.4545
2001-09-05,-0.3448
2001-09-06,0.346
2001-09-07,-1.7241
2001-09-10,0.0
2001-09-17,0.0
2001-09-18,-5.7018
2001-09-19,-0.2791
2001-09-20,2.6119
2001-09-21,0.4545
2001-09-25,0.4525
2001-09-27,0.4505
2001-10-01,2.6906
2001-10-02,0.4367
2001-10-05,0.4348
2001-10-08,0.0
2001-10-09,0.0
2001-10-11,0.0
2001-10-17,-0.8658
2001-10-18,0.786
2001-10-22,-1.2132
2001-10-23,1.0526
2001-10-24,0.2604
2001-10-25,-3.4632
2001-10-26,0.8969
2001-10-30,-1.3333
2001-11-01,0.4566
2001-11-15,0.0
2001-11-16,2.7273
2001-11-19,-2.6549
2001-11-20,0.9091
2001-11-27,1.3514
2001-12-05,-4.8889
2001-12-06,-9.3458
2001-12-07,4.1237
2001-12-10,-0.495
2001-12-13,-0.4975
2001-12-14,0.4
2001-12-17,0.0
2001-12-18,-2.3904
2001-12-19,1.2245
2001-12-24,-2.2177
2001-12-26,0.0
2001-12-27,-0.5155
2001-12-28,3.6269
2001-12-31,-3.0
2002-01-02,1.0309
2002-01-03,2.0408
2002-01-04,0.5
2002-01-07,0.4975
2002-01-08,5.9406
2002-01-10,2.8037
2002-01-11,-2.7273
2002-01-14,2.8037
2002-01-15,0.0
2002-01-16,0.0
2002-01-18,0.0
2002-01-22,0.1818
2002-01-23,0.726
2002-01-25,-1.3514
2002-01-29,0.0
2002-02-05,-1.3889
2002-02-06,0.0
2002-02-08,3.2864
2002-02-14,0.9091
2002-02-15,0.4505
2002-02-22,0.0
2002-02-25,1.3453
2002-02-27,-1.7699
2002-03-01,1.8018
2002-03-04,-1.7699
2002-03-06,1.8018
2002-03-11,-0.885
2002-03-14,-0.4464
2002-03-18,0.0
2002-03-19,-1.3453
2002-03-20,1.3636
2002-03-27,-1.3453
2002-03-28,6.3636
2002-04-01,-2.9915000000000003
2002-04-02,-1.3216
2002-04-03,-1.3393
2002-04-05,3.2579000000000002
2002-04-08,-0.9641
2002-04-15,1.7699
2002-04-16,2.1739
2002-04-17,3.8298
2002-04-19,-1.2295
2002-04-22,0.8299
2002-04-23,-1.2346
2002-04-24,1.6667
2002-04-26,-1.2295
2002-04-29,2.0747
2002-04-30,-1.2346
2002-05-01,0.4167
2002-05-07,-2.0747
2002-05-08,1.5253999999999999
2002-05-09,-0.8347
2002-05-10,0.1684
2002-05-14,0.8403
2002-05-15,1.6667
2002-05-16,-1.2295
2002-05-22,0.0
2002-05-23,1.6598000000000002
2002-05-24,-1.2245
2002-05-28,1.6529
2002-05-29,5.2846
2002-05-30,-1.5444
2002-06-03,0.0
2002-06-12,-0.3922
2002-06-14,-1.1811
2002-06-17,1.2749
2002-06-19,1.4949
2002-06-20,0.3876
2002-06-21,0.0
2002-06-28,-1.5444
2002-07-01,-0.3922
2002-07-15,-1.1811
2002-07-17,-1.1952
2002-07-18,-0.8065
2002-07-19,-1.626
2002-07-22,-1.6529
2002-07-23,-5.4622
2002-07-24,2.2222
2002-07-25,1.7391
2002-07-26,2.1368
2002-07-29,-1.2551999999999999
2002-08-01,-0.8584
2002-08-05,-0.4329
2002-08-09,-0.1739
2002-08-12,0.1742
2002-08-13,0.8696
2002-08-14,2.5862
2002-08-16,2.1008
2002-08-19,1.6461000000000001
2002-08-20,0.0
2002-08-21,0.0
2002-08-23,1.2146
2002-08-27,-4.0
2002-08-29,1.6667
2002-08-30,-0.8197
2002-09-03,0.8264
2002-09-04,0.8197
2002-09-09,-1.2195
2002-09-13,1.2346
2002-09-16,-1.2195
2002-09-17,1.2346
2002-09-19,-0.813
2002-09-25,0.0
2002-09-27,-1.6393
2002-09-30,0.0
2002-10-01,1.6667
2002-10-02,-1.6393
2002-10-03,0.0
2002-10-04,1.6667
2002-10-07,-0.6557
2002-10-08,1.0726
2002-10-09,-1.6327
2002-10-10,-1.2448
2002-10-14,-2.521
2002-10-16,4.3103
2002-10-30,1.2397
2002-11-04,2.4793
2002-11-05,0.8065
2002-11-07,-1.2
2002-11-12,1.6194
2002-11-14,-0.239
2002-11-15,1.4377
2002-12-04,-1.5748
2002-12-05,4.4
2002-12-11,-1.1494
2002-12-12,1.5504
2002-12-13,1.5267
2002-12-20,-1.5038
2002-12-24,0.7634
2002-12-26,2.2727
2002-12-27,0.0
2002-12-30,1.4815
2002-12-31,2.1898
2003-01-02,-2.1429
2003-01-06,-1.0949
2003-01-09,2.583
2003-01-16,2.8777
2003-01-24,3.1469
2003-01-28,1.8982999999999999
2003-01-31,-0.5376
2003-02-07,0.0
2003-02-13,0.6757
2003-02-14,1.0067
2003-02-18,-0.3322
2003-02-21,-1.6667
2003-02-24,0.339
2003-02-28,-1.0135
2003-03-07,-0.273
2003-03-12,1.5743
2003-03-19,1.0782
2003-03-21,-1.3333
2003-03-27,1.3514
2003-03-28,0.0
2003-04-01,0.0
2003-04-03,1.0
2003-04-10,-0.462
2003-04-15,-0.4642
2003-04-23,-1.3991
2003-05-07,0.9556
2003-05-08,-1.9607999999999999
2003-05-12,-2.069
2003-05-13,0.0
2003-05-15,-1.4085
2003-05-16,-0.0714
2003-05-19,0.0
2003-05-29,0.0715
2003-05-30,-1.4285999999999999
2003-06-03,1.1594
2003-06-05,-1.5043
2003-06-11,1.8182
2003-06-13,0.0
2003-06-17,0.0
2003-06-18,-0.7143
2003-06-19,0.3597
2003-06-20,0.0
2003-06-26,-1.0753
2003-06-30,0.0
2003-07-01,1.4493
2003-07-08,0.7143
2003-07-14,0.0
2003-07-15,0.0
2003-07-24,0.0
2003-07-28,0.0
2003-08-01,0.0
2003-08-05,1.7921
2003-08-18,0.0
2003-08-19,-1.4085
2003-08-20,0.0
2003-08-28,1.4285999999999999
2003-09-02,2.4648
2003-09-03,0.3436
2003-09-04,1.3699
2003-09-05,0.6757
2003-09-08,1.0067
2003-09-09,-0.9967
2003-09-10,0.6711
2003-09-12,0.0
2003-09-15,0.0
2003-09-23,0.1333
2003-09-24,1.1984
2003-09-26,-0.9868
2003-09-30,1.6611
2003-10-02,2.9412000000000003
2003-10-03,7.619
2003-10-07,-2.6549
2003-10-13,0.0
2003-10-15,-1.5152
2003-10-17,0.0
2003-10-21,0.0
2003-10-24,-2.4615
2003-10-29,1.2618
2003-10-31,2.4922
2003-11-03,0.9119
2003-11-07,-1.8237
2003-11-12,1.548
2003-11-13,-0.9146
2003-11-14,3.0769
2003-11-18,1.4925
2003-11-20,-1.4706000000000001
2003-11-25,0.0
2003-11-28,1.4925
2003-12-03,0.0
2003-12-12,0.0
2003-12-16,0.0
2003-12-17,-1.4706000000000001
2003-12-18,0.0
2003-12-19,0.0
2003-12-22,1.4925
2003-12-23,-1.4706000000000001
2003-12-29,0.2985
2003-12-30,1.4881
2003-12-31,1.4663
2004-01-02,1.1561
2004-01-07,1.4285999999999999
2004-01-08,-1.4085
2004-01-12,-1.4285999999999999
2004-01-13,-2.8986
2004-01-14,0.0
2004-01-16,-1.4925
2004-01-20,1.5152
2004-01-23,0.0
2004-01-27,0.0
2004-01-28,0.0
2004-01-29,0.0
2004-02-02,0.0
2004-02-04,0.0
2004-02-05,1.4925
2004-02-13,-0.5935
2004-02-18,0.1791
2004-02-19,-0.9535
2004-02-20,1.083
2004-02-23,1.1905000000000001
2004-02-24,1.7647
2004-02-26,2.8902
2004-02-27,0.0
2004-03-03,-1.4045
2004-03-05,-0.2849
2004-03-08,-1.0286
2004-03-09,-3.06
2004-03-11,-2.0846
2004-03-16,-0.5474
2004-03-19,0.9174
2004-03-22,-1.8182
2004-03-24,-1.1111
2004-03-29,-0.1248
2004-04-06,4.375
2004-04-07,0.5988
2004-04-12,0.2976
2004-04-14,-2.0178
2004-04-15,-0.6663
2004-04-19,-0.4268
2004-04-20,0.4287
2004-04-26,1.5244
2004-04-27,-2.1021
2004-04-28,3.681
2004-04-29,1.1834
2004-05-07,-0.5848
2004-05-10,-0.5935
2004-05-13,-1.4925
2004-05-14,-3.6364
2004-05-19,1.5723
2004-05-20,-0.9288
2004-05-21,0.0
2004-05-24,0.625
2004-05-27,0.6211
2004-05-28,3.7037
2004-06-04,-2.3810000000000002
2004-06-07,7.3171
2004-06-08,3.6932
2004-06-10,-2.7397
2004-06-15,-2.8169
2004-06-21,-1.4493
2004-06-22,-3.2353
2004-06-25,-5.1672
2004-06-28,2.5641
2004-06-29,0.0
2004-06-30,2.8125
2004-07-06,-3.3435
2004-07-19,-4.717
2004-07-23,1.6502
2004-07-26,2.5974
2004-07-27,1.2658
2004-07-29,1.5625
2004-07-30,3.0769
2004-08-02,-4.4776
2004-08-03,1.5625
2004-08-05,1.5385
2004-08-06,-1.5152
2004-08-09,0.9231
2004-08-10,-0.3077
2004-08-11,-0.6173
2004-08-12,-0.6211
2004-08-13,0.625
2004-08-16,0.9317
2004-08-17,-1.2308
2004-08-18,-1.2461
2004-08-19,-1.2618
2004-08-20,-1.278
2004-08-31,3.8834999999999997
2004-09-21,-1.2461
2004-09-29,-3.4699999999999998
2004-09-30,0.6536
2004-10-01,0.6494
2004-10-04,-0.6452
2004-10-07,0.6494
2004-10-08,0.6452
2004-10-20,-1.2821
2004-10-21,-2.9221
2004-10-22,1.0033
2004-10-29,3.9735
2004-11-01,-2.2293
2004-11-16,0.0
2004-11-17,-0.3289
2004-11-18,-1.6502
2004-11-19,-0.3356
2004-11-22,2.0202
2004-11-24,1.6502
2004-11-26,0.6494
2004-11-29,1.0323
2004-11-30,1.0217
2004-12-01,-1.7067
2004-12-02,0.3215
2004-12-03,0.3205
2004-12-07,-0.5112
2004-12-09,-1.0918
2004-12-20,-0.6494
2004-12-23,0.6536
2004-12-30,0.974
2004-12-31,-0.9646
2005-01-04,3.2468
2005-01-19,0.0
2005-01-26,-2.5157
2005-01-27,-3.3548
2005-01-28,0.8011
2005-01-31,5.6291
2005-02-02,-2.1944
2005-02-11,-0.9709
2005-02-18,-1.3072
2005-02-23,-0.6623
2005-02-28,2.0
2005-03-03,-1.3072
2005-03-08,-1.6556
2005-03-09,0.4714
2005-03-30,0.0
2005-03-31,-0.6702
2005-04-04,-0.6748
2005-04-07,-0.6793
2005-04-15,2.052
2005-04-18,1.2064
2005-04-19,0.6623
2005-04-20,-0.9868
2005-04-21,-0.3322
2005-04-29,1.5333
2005-05-02,-1.1819
2005-05-04,-1.3289
2005-05-05,-0.4068
2005-05-17,-0.6807
2005-05-18,-1.9877
2005-05-20,-0.4895
2005-05-24,-0.2108
2005-05-25,-2.8169
2005-05-26,-2.8986
2005-05-31,-2.2388
2005-06-01,-0.7634
2005-06-02,-2.3077
2005-06-03,-0.7874
2005-06-08,-0.7937
2005-06-13,0.8
2005-06-14,-0.5556
2005-06-15,-1.5962
2005-06-16,-2.6764
2005-06-17,1.6667
2005-06-22,0.8197
2005-06-24,1.626
2005-06-27,0.8
2005-06-30,0.3968
2005-07-01,-0.7905
2005-07-06,-7.6494
2005-07-07,2.6747
2005-07-08,0.4202
2005-07-12,-1.2551999999999999
2005-07-14,0.0
2005-07-19,0.8475
2005-07-20,-1.5126
2005-07-25,1.9625
2005-07-26,-2.0921
2005-07-28,0.8547
2005-07-29,2.5423999999999998
2005-08-01,-0.8264
2005-08-02,-0.8333
2005-08-03,0.0
2005-08-09,0.0
2005-08-11,5.9322
2005-08-12,1.2
2005-08-15,-0.3953
2005-08-16,1.1905000000000001
2005-08-18,-0.9255
2005-08-31,0.5383
2005-09-01,0.4724
2005-09-06,0.0
2005-09-07,-3.605
2005-09-09,1.2195
2005-09-12,0.8032
2005-09-13,-0.7968
2005-09-14,-1.9277
2005-09-15,-0.9009
2005-09-26,0.8264
2005-09-30,-0.7377
2005-10-03,0.7432
2005-10-04,0.4098
2005-10-05,-0.4082
2005-10-10,-0.4098
2005-10-12,-0.4115
2005-10-18,0.0826
2005-10-25,-0.8258
2005-10-26,-0.0833
2005-11-02,0.8333
2005-11-03,-2.5
2005-11-04,0.4274
2005-11-07,-0.4255
2005-11-09,1.7094
2005-11-15,0.0
2005-11-16,-2.0168
2005-11-17,0.7719
2005-11-18,1.7021
2005-11-21,-1.2551999999999999
2005-11-22,-0.8475
2005-11-28,1.2821
2005-12-08,-0.6751
2005-12-09,-1.0195
2005-12-12,0.0
2005-12-20,0.0
2005-12-21,-0.4292
2005-12-22,1.2931
2005-12-27,0.383
2005-12-28,2.1619
2005-12-29,0.8299
2005-12-30,-2.4691
2006-01-06,1.2658
2006-01-09,-1.6667
2006-01-11,1.6949
2006-01-13,1.25
2006-01-20,-0.823
2006-01-23,1.6598000000000002
2006-01-25,0.0
2006-01-26,0.0
2006-01-27,-2.0408
2006-01-31,-1.6667
2006-02-01,2.5423999999999998
2006-02-07,0.0
2006-02-13,2.0833
2006-02-14,-2.0408
2006-02-15,-4.5
2006-02-16,2.9668
2006-02-21,-0.4237
2006-02-22,0.8511
2006-02-27,-0.4219
2006-03-01,0.0
2006-03-02,0.0
2006-03-03,0.1695
2006-03-07,0.6768
2006-03-08,-1.6806999999999999
2006-03-09,-0.4274
2006-03-13,-0.4292
2006-03-15,3.4483
2006-03-16,-0.4167
2006-03-22,0.0
2006-03-23,2.0921
2006-03-31,0.4098
2006-04-03,0.0
2006-04-04,6.1224
2006-04-06,-7.6923
2006-04-10,5.1667
2006-04-13,3.0111
2006-04-19,-3.0769
2006-04-27,3.2
2006-05-01,1.1628
2006-05-02,1.5326
2006-05-03,-4.9056999999999995
2006-05-08,1.9841
2006-05-15,-1.9455
2006-05-16,2.3810000000000002
2006-05-23,0.0
2006-05-24,-3.4884
2006-05-26,12.4498
2006-06-08,-11.0714
2006-06-09,0.0
2006-06-13,4.4177
2006-06-21,-4.2308
2006-06-23,0.4016
2006-06-26,2.0
2006-06-27,3.9215999999999998
2006-06-28,5.6604
2006-06-29,1.4285999999999999
2006-06-30,1.0563
2006-07-05,-0.6969
2006-07-19,-3.5088
2006-07-20,-0.1455
2006-07-21,-0.9468
2006-07-24,1.4706000000000001
2006-07-25,2.8986
2006-07-28,0.7042
2006-07-31,-2.7273
2006-08-02,-1.4482
2006-08-14,1.396
2006-08-15,1.4493
2006-08-16,-2.1429
2006-08-17,1.8978000000000002
2006-08-29,-1.1461000000000001
2006-08-30,0.7971
2006-09-01,-0.0719
2006-09-05,0.0
2006-09-06,-0.3597
2006-09-07,0.361
2006-09-08,0.0
2006-09-14,4.3165
2006-09-15,0.0
2006-09-20,0.0
2006-09-21,-2.069
2006-09-25,-1.4085
2006-09-28,-0.3571
2006-09-29,0.3584
2006-10-02,0.0
2006-10-04,-0.3571
2006-10-05,0.0
2006-10-09,0.3584
2006-10-12,0.0
2006-10-17,1.7856999999999998
2006-10-18,-0.9825
2006-10-24,-4.3232
2006-10-27,-3.7037
2006-10-31,5.7692
2006-11-02,0.7326
2006-11-03,-9.0909
2006-11-13,0.0
2006-11-15,0.0
2006-11-21,0.0
2006-11-28,0.0
2006-11-29,6.4
2006-12-01,1.5038
2006-12-04,0.3704
2006-12-05,-0.738
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,0.0
2006-12-11,0.3717
2006-12-12,0.0
2006-12-13,0.0
2006-12-15,5.1852
2006-12-18,0.0
2006-12-19,0.0
2006-12-20,0.0
2006-12-21,2.1127
2006-12-22,0.0
2006-12-27,3.4483
2006-12-28,0.0
2006-12-29,-6.6667
2007-01-03,3.5714
2007-01-04,3.4483
2007-01-05,0.0
2007-01-08,-6.6667
2007-01-24,0.0
2007-01-29,0.0
2007-01-30,-1.7856999999999998
2007-01-31,-0.3636
2007-02-05,-2.5
2007-02-07,-1.8854
2007-02-08,-0.0769
2007-02-13,0.0
2007-02-15,-1.5385
2007-02-22,-2.3437
2007-02-23,-1.6
2007-02-26,0.0
2007-02-27,1.626
2007-02-28,0.0
2007-03-01,-3.6
2007-03-06,-0.4149
2007-03-07,0.0
2007-03-09,-4.1667
2007-03-13,4.3478
2007-03-14,0.0
2007-03-19,-2.0833
2007-03-26,-2.1277
2007-03-29,7.3913
2007-03-30,3.2389
2007-04-04,-1.9607999999999999
2007-05-01,0.8065
2007-05-04,-4.0
2007-05-14,-3.3333
2007-05-17,7.7586
2007-05-23,-6.4
2007-06-12,6.8376
2007-06-15,-4.0
2007-07-30,-4.1667
2007-08-02,-3.5088
2007-08-09,0.0
2007-08-10,-4.4545
2007-08-14,0.3806
2007-08-15,0.0948
2007-08-16,-2.3674
2007-08-17,0.9699
2007-08-20,-3.7464
2007-08-21,-4.1916
2007-08-22,0.0
2007-08-23,0.2083
2007-08-24,-0.2079
2007-08-27,0.0
2007-08-28,2.0833
2007-08-29,4.5918
2007-08-30,2.439
2007-09-04,-9.0476
2007-09-05,2.0942
2007-09-06,0.0
2007-09-07,2.6667
2007-09-10,-3.5964
2007-09-11,-2.487
2007-09-13,-0.1063
2007-09-14,6.4894
2007-09-17,-2.5974
2007-09-19,-1.0256
2007-09-20,0.0
2007-09-21,-1.5544
2007-09-24,1.0526
2007-09-25,-1.0417
2007-09-26,0.5263
2007-09-27,-0.5236
2007-09-28,2.6316
2007-10-02,-2.5641
2007-10-03,1.0526
2007-10-04,-1.0417
2007-10-05,-1.5789
2007-10-08,-2.6738
2007-10-09,0.5495
2007-10-10,0.4372
2007-10-11,0.1088
2007-10-18,0.0
2007-10-19,-1.087
2007-10-23,4.3956
2007-10-24,0.0
2007-10-30,2.6316
2007-10-31,7.6923
2007-11-01,0.0
2007-11-12,-3.8462
2007-11-15,0.0
2007-12-04,-10.0
2007-12-07,-5.0
2007-12-13,0.7018
2007-12-17,-1.1614
2007-12-18,0.47
2007-12-31,1.7544
2008-01-03,3.4483
2008-01-09,0.0
2008-01-11,0.0
2008-01-18,0.0
2008-01-22,2.7778
2008-01-29,0.5405
2008-02-12,1.6303999999999998
2008-02-14,1.6042999999999998
2008-02-15,0.0
2008-02-25,0.0
2008-03-03,1.0526
2008-03-07,0.0
2008-03-10,0.0
2008-03-12,0.0
2008-03-13,0.0
2008-03-24,-1.0417
2008-03-25,4.7368
2008-03-26,-4.5226
2008-03-27,0.0
2008-03-31,-5.2632
2008-04-02,2.2222
2008-04-22,-2.0652
2008-04-30,-1.7758
2008-05-02,3.9548
2008-05-21,-2.9348
2008-05-29,-10.0784
2008-06-13,6.1021
2008-06-25,-0.2347
2008-06-30,-2.9412000000000003
2008-07-03,3.0303
2008-07-07,-2.8235
2008-07-15,-0.1211
2008-07-23,-3.0303
2008-07-29,-3.75
2008-08-08,0.0
2008-08-21,10.3896
2008-08-27,-2.9412000000000003
2008-09-03,-3.0303
2008-09-04,-11.875
2008-09-05,12.766
2008-09-17,-5.6604
2008-09-24,10.0
2008-10-02,-15.7576
2008-10-06,-2.8777
2008-10-08,-25.7778
2008-10-09,-0.1996
2008-10-10,0.0
2008-10-22,-24.0
2008-10-31,-14.473700000000001
2008-11-10,7.6923
2008-11-12,41.4286
2008-11-13,-29.2929
2008-11-20,-7.1429
2008-11-21,7.6923
2008-12-05,-12.857099999999999
2008-12-10,-9.8361
2008-12-11,0.0
2008-12-16,0.0
2008-12-30,12.7273
2009-01-05,29.0323
2009-02-20,-23.75
2009-02-23,227.541
2009-02-24,0.1001
2009-02-26,0.0
2009-02-27,0.0
2009-03-03,-1.0
2009-03-04,0.0
2009-03-05,0.0
2009-03-06,-0.6061
2009-03-10,-2.9472
2009-03-11,1.1518
2009-03-12,2.4845
2009-03-13,-3.5354
2009-03-16,3.5602
2009-03-24,-0.1011
2009-03-30,-6.3765
2009-03-31,6.7027
2009-04-06,0.304
2009-04-15,1.9192
2009-04-17,-5.8474
2009-04-20,5.2632
2009-04-23,-4.5
2009-04-24,-0.5236
2009-05-13,25.7895
2009-05-18,-3.8494
2009-05-19,-12.9678
2009-05-20,18.3
2009-05-27,-2.0287
2009-06-01,-17.17
2009-06-04,0.0
2009-06-08,9.375
2009-06-11,0.0
2009-06-15,0.0
2009-06-17,-4.6667
2009-06-18,0.0999
2009-07-17,-55.0898
2009-07-22,31.1111
2009-07-27,-6.7797
2009-07-30,0.0
2009-07-31,-4.5455
2009-08-05,4.7619
2009-08-06,0.0
2009-08-10,0.0
2009-08-11,0.0
2009-08-14,0.0
2009-08-17,0.0
2009-08-18,16.3636
2009-08-26,1.5625
2009-08-28,0.0
2009-09-02,-3.8462
2009-09-14,0.0
2009-09-18,0.0
2009-09-23,-1.6
2009-10-12,-1.626
2009-10-14,-4.1322
2009-10-15,0.0
2009-10-26,-2.2414
2009-10-27,-1.2346
2009-10-28,-1.9643000000000002
2009-10-29,-3.0965
2009-11-02,-0.7519
2009-11-05,-2.4621
2009-11-06,4.2718
2009-11-09,-4.0968
2009-11-13,6.7961
2009-11-20,9.0909
2009-11-23,-10.0
2009-11-24,0.0
2009-11-25,-2.4074
2009-11-30,-9.2979
2009-12-02,-10.8787
2009-12-04,-6.1033
2009-12-09,-6.0
2009-12-10,6.117
2009-12-11,-0.2506
2009-12-18,5.5276
2009-12-22,-3.5714
2009-12-28,-0.7407
2009-12-29,-1.2438
2009-12-30,0.7557
2009-12-31,0.0
2010-01-06,0.0
2010-01-11,0.0
2010-01-13,0.0
2010-01-22,-2.5
2010-01-25,-2.5641
2010-02-01,-2.6316
2010-02-02,-6.7568
2010-02-03,-1.4493
2010-02-04,-0.5882
2010-02-09,-3.8462
2010-02-10,-3.0769
2010-02-11,0.0
2010-02-12,0.0
2010-02-19,-2.2222
2010-02-22,-2.9221
2010-02-23,-8.0268
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,-7.2727
2010-03-02,-13.7255
2010-03-03,0.0
2010-03-09,2.2727
2010-03-10,0.0
2010-03-12,2.2222
2010-03-23,0.0
2010-03-24,-4.3478
2010-03-31,-9.0909
2010-04-06,0.0
2010-04-14,0.0
2010-04-15,25.0
2010-04-16,0.0
2010-04-19,4.0
2010-04-22,5.7692
2010-04-23,12.7273
2010-05-06,0.0
2010-05-13,0.0
2010-05-14,0.0
2010-05-17,0.0
2010-05-25,-3.2258
2010-06-11,10.0
2010-06-15,-9.0909
2010-06-16,1.6667
2010-06-22,0.0
2010-07-01,0.0
2010-07-06,0.0
2010-07-14,-1.6393
2010-07-19,0.0
2010-07-20,0.0
2010-08-06,0.0
2010-08-12,-25.0
2010-08-17,44.4444
2010-09-10,-6.1538
2010-09-13,0.0
2010-09-15,0.0
2010-09-17,-26.2295
2010-10-08,4.8889
2010-10-11,3.8136
2010-10-12,2.0408
2010-10-20,10.0
2010-11-02,-5.4545
2010-11-05,0.0
2010-12-02,44.2308
2010-12-13,-25.3333
2010-12-21,-7.1429
2010-12-31,0.0
2011-03-03,19.2308
2011-03-07,-16.129
2011-03-08,5.7692
2011-03-16,0.0
2011-03-17,-7.2727
2011-03-21,7.8431
2011-03-24,3.6364
2011-04-06,-12.2807
2011-04-11,-8.0
2011-04-12,0.0
2011-04-13,-2.1739
2011-04-14,-2.2222
2011-04-19,-2.2727
2011-04-21,-4.6512
2011-05-04,-4.878
2011-05-05,0.0
2011-05-06,0.0
2011-05-10,-2.5641
2011-05-12,-23.6842
2011-05-13,2.7586
2011-05-26,0.0
2011-06-03,-12.7517
2011-06-06,-11.538499999999999
2011-06-07,0.0
2011-08-05,0.8696
2011-08-23,-0.8621
2011-08-24,0.0
2011-08-26,117.3913
2011-09-09,-40.0
