ticker,AZGFF US Equity
2007-04-19,8.5214
2007-04-23,-2.6419
2007-04-25,0.5025
2007-04-26,-0.725
2007-04-30,-10.2745
2007-05-01,10.0196
2007-05-02,5.102
2007-05-03,-1.165
2007-05-04,10.0196
2007-05-07,8.9286
2007-05-08,-8.5246
2007-05-09,10.8087
2007-05-10,-10.563
2007-05-16,-6.5099
2007-05-17,-1.1243
2007-05-18,4.7561
2007-05-22,0.0
2007-05-24,-3.8282
2007-06-01,-18.4466
2007-06-04,15.997
2007-06-05,-2.2963
2007-06-06,0.3151
2007-06-08,-5.1309
2007-06-12,-3.9735
2007-06-15,19.3966
2007-06-18,-0.2888
2007-06-19,-1.7379
2007-06-21,3.5618
2007-06-22,16.5085
2007-06-25,-14.5155
2007-06-26,-1.8576000000000001
2007-06-28,-7.4011
2007-06-29,0.7993
2007-07-03,12.9338
2007-07-05,-7.3665
2007-07-06,6.3618
2007-07-09,4.264
2007-07-10,3.1036
2007-07-11,-11.2367
2007-07-12,3.8932
2007-07-13,0.6481
2007-07-16,7.6572
2007-07-17,5.2746
2007-07-18,0.8264
2007-07-20,-7.4385
2007-07-24,-5.9553
2007-07-26,-1.1299
2007-07-27,-1.9405000000000001
2007-07-30,-15.6975
2007-07-31,3.6866
2007-08-01,-2.2222
2007-08-02,38.3665
2007-08-03,0.6673
2007-08-07,0.8158
2007-08-08,0.7688
2007-08-09,-13.4511
2007-08-10,-5.0104
2007-08-13,1.0012
2007-08-14,3.1552
2007-08-15,9.1293
2007-08-16,-29.9613
2007-08-17,44.5875
2007-08-21,-5.0477
2007-08-23,-3.3281
2007-08-24,2.0679
2007-08-27,-8.9078
2007-08-28,-2.5845000000000002
2007-08-30,18.3673
2007-08-31,-0.1509
2007-09-05,-10.6411
2007-09-07,0.0725
2007-09-10,12.9616
2007-09-13,-1.453
2007-09-14,1.9623
2007-09-17,11.0898
2007-09-18,5.6662
2007-09-19,12.0743
2007-09-20,5.9727
2007-09-21,-0.5949
2007-09-24,-5.01
2007-09-25,-1.4135
2007-09-26,-4.7681000000000004
2007-09-27,1.8582
2007-09-28,3.9696
2007-10-01,4.6304
2007-10-02,1.5295
2007-10-03,0.2676
2007-10-04,-2.7456
2007-10-05,2.3212
2007-10-09,-0.843
2007-10-10,3.88
2007-10-11,-0.692
2007-10-12,4.1732
2007-10-15,11.2989
2007-10-16,0.2908
2007-10-17,-3.299
2007-10-18,2.9851
2007-10-19,-0.8476
2007-10-22,-5.1485
2007-10-23,-1.596
2007-10-24,-0.4474
2007-10-25,2.2472
2007-10-26,1.0989
2007-10-29,-4.6739
2007-10-31,4.7891
2007-11-01,-1.0677
2007-11-02,5.5888
2007-11-05,-1.263
2007-11-06,-2.7298
2007-11-07,1.9523000000000001
2007-11-08,-2.766
2007-11-09,-6.5304
2007-11-12,-3.6067
2007-11-13,-13.7826
2007-11-14,12.6761
2007-11-15,2.2891
2007-11-16,-1.6115
2007-11-19,-0.6365
2007-11-20,-11.3984
2007-11-21,0.7848
2007-11-23,-2.7122
2007-11-26,-1.6726999999999999
2007-11-27,-18.4379
2007-11-28,-2.7584999999999997
2007-11-29,-1.0148
2007-11-30,-9.2265
2007-12-03,1.54
2007-12-04,-3.0966
2007-12-05,-4.4215
2007-12-06,0.2593
2007-12-07,7.1866
2007-12-10,-4.1397
2007-12-11,1.7353
2007-12-12,-4.375
2007-12-13,3.5948
2007-12-14,-12.0925
2007-12-17,-10.0778
2007-12-18,1.9287999999999998
2007-12-19,11.876
2007-12-24,14.7857
2007-12-27,-7.5203
2007-12-28,-1.3187
2007-12-31,-6.0969
2008-01-02,8.9831
2008-01-03,6.6376
2008-01-04,-9.1837
2008-01-07,0.6742
2008-01-08,8.2589
2008-01-09,-9.2784
2008-01-10,-1.1364
2008-01-11,0.4598
2008-01-14,2.3312
2008-01-15,1.7469999999999999
2008-01-17,-13.4066
2008-01-18,-8.6294
2008-01-22,15.0
2008-01-23,-26.2077
2008-01-24,23.4043
2008-01-25,-5.0895
2008-01-28,5.7817
2008-01-29,1.8164
2008-01-30,10.6714
2008-01-31,0.9379
2008-02-01,1.6985999999999999
2008-02-04,10.0928
2008-02-05,-14.3543
2008-02-08,9.0083
2008-02-11,-13.3333
2008-02-12,-1.3782
2008-02-13,0.3087
2008-02-14,2.6891
2008-02-15,-8.5502
2008-02-19,-0.7763
2008-02-21,-0.9388
2008-02-22,1.053
2008-02-25,10.125
2008-02-26,4.0845
2008-02-27,2.5152
2008-02-28,-1.744
2008-02-29,-5.7762
2008-03-03,-3.4802
2008-03-04,-5.607
2008-03-05,3.557
2008-03-06,-5.2453
2008-03-07,-11.4286
2008-03-10,-7.1975999999999996
2008-03-11,3.0632
2008-03-12,-3.204
2008-03-13,0.8275
2008-03-14,-5.378
2008-03-17,-12.3488
2008-03-18,6.9531
2008-03-19,5.5758
2008-03-20,-24.4696
2008-03-24,22.1374
2008-03-25,14.2
2008-03-26,1.5762
2008-03-31,-10.6897
2008-04-01,-9.2664
2008-04-02,-1.7819
2008-04-07,9.0171
2008-04-09,-4.2971
2008-04-10,1.9984
2008-04-11,-4.3257
2008-04-14,-8.0851
2008-04-15,17.5926
2008-04-16,-15.3543
2008-04-17,-2.3256
2008-04-18,6.2798
2008-04-23,-9.9412
2008-04-24,-14.4279
2008-04-25,14.4622
2008-04-28,2.6667
2008-05-01,-17.3779
2008-05-02,-0.0749
2008-05-05,-8.8015
2008-05-07,11.7043
2008-05-09,6.7647
2008-05-12,3.5813
2008-05-13,-17.8191
2008-05-14,22.9773
2008-05-20,-8.4211
2008-05-21,2.1911
2008-05-22,-16.7663
2008-05-29,26.478
2008-05-30,-6.0434
2008-06-02,-0.4975
2008-06-04,-18.3571
2008-06-05,6.7367
2008-06-06,9.5082
2008-06-09,-0.3743
2008-06-10,2.1788
2008-06-17,-22.2794
2008-06-18,26.3009
2008-06-25,3.8951000000000002
2008-06-27,-0.2884
2008-06-30,-27.6934
2008-07-02,38.5
2008-07-03,-23.7545
2008-07-08,15.1515
2008-07-10,-18.6678
2008-07-11,10.4146
2008-07-14,-8.9286
2008-07-17,-1.458
2008-07-22,-6.5306
2008-07-23,4.0393
2008-07-25,-13.6411
2008-07-28,-14.3378
2008-07-29,-5.8156
2008-07-30,-35.0904
2008-07-31,14.1531
2008-08-01,-44.9187
2008-08-06,54.428
2008-08-07,33.8112
2008-08-08,12.857099999999999
2008-08-15,8.8608
2008-08-18,-56.5407
2008-08-21,28.7625
2008-08-28,-11.4286
2008-09-09,10.5572
2008-09-10,-11.6711
2008-09-11,-1.5015
2008-09-16,50.0
2008-09-17,25.2033
2008-09-23,-30.5195
2008-09-24,-9.3458
2008-09-25,-20.6186
2008-09-26,-25.0
2008-09-29,-0.8658
2008-09-30,83.4061
2008-10-02,-56.5476
2008-10-03,53.4247
2008-10-06,-14.2857
2008-10-08,-3.3333
2008-10-09,-0.431
2008-10-14,36.3636
2008-10-15,-23.8095
2008-10-16,-32.7083
2008-10-21,16.4087
2008-10-22,43.3511
2008-10-23,-97.0315
2008-10-24,1750.0
2008-10-27,62.1622
2008-10-28,60.0
2008-10-31,-20.4427
2008-11-04,3.928
2008-11-05,-0.7874
2008-11-06,41.2698
2008-11-11,-64.9438
2008-11-14,94.2308
2008-11-18,-47.1947
2008-11-20,-80.0
2008-11-25,425.0
2008-12-01,138.0952
2008-12-02,53.625
2008-12-03,-19.284
2008-12-15,-20.3629
2008-12-16,-35.1899
2008-12-18,19.1406
2008-12-19,49.1803
2008-12-22,-4.7253
2008-12-23,-30.2191
2008-12-29,43.6364
2008-12-30,-17.1461
2008-12-31,55.5556
2009-01-02,-4.5536
2009-01-05,33.2086
2009-01-06,42.8371
2009-01-07,-34.7099
2009-01-08,8.2078
2009-01-09,13.5699
2009-01-14,3.2475
2009-01-15,1.1276
2009-01-16,9.9765
2009-01-20,35.6457
2009-01-21,-6.5303
2009-01-22,2.3569
2009-01-23,4.9342
2009-01-26,-1.5674000000000001
2009-01-27,-3.2643
2009-01-28,0.4115
2009-01-29,-1.6393
2009-01-30,6.5833
2009-02-02,-1.2901
2009-02-03,-1.5446
2009-02-04,-5.3902
2009-02-05,-0.4252
2009-02-06,-3.3305
2009-02-09,13.6484
2009-02-10,-19.5492
2009-02-11,6.6667
2009-02-12,2.1739
2009-02-13,6.383
2009-02-17,-8.0
2009-02-18,-2.038
2009-02-19,0.7397
2009-02-20,3.9009
2009-02-23,-2.8269
2009-02-24,-8.7273
2009-02-25,2.6394
2009-02-26,3.1538
2009-02-27,1.4581
2009-03-02,-6.9077
2009-03-03,-4.6315
2009-03-04,6.1097
2009-03-05,1.0827
2009-03-06,-14.3135
2009-03-09,10.0
2009-03-10,-5.9401
2009-03-11,6.0406
2009-03-12,-7.1983
2009-03-13,2.6786
2009-03-16,13.0435
2009-03-17,-16.4423
2009-03-18,15.42
2009-03-19,-4.2871
2009-03-20,-13.1771
2009-03-23,6.5387
2009-03-24,-8.1081
2009-03-25,12.2549
2009-03-26,-10.0437
2009-03-27,-4.8544
2009-03-30,2.1684
2009-04-01,-15.7928
2009-04-02,63.6768
2009-04-03,-7.971
2009-04-06,-10.2362
2009-04-07,-12.2807
2009-04-08,22.5
2009-04-09,3.6734999999999998
2009-04-13,33.4646
2009-04-14,-15.6342
2009-04-15,13.6364
2009-04-16,0.0
2009-04-17,-14.461500000000001
2009-04-20,10.4317
2009-04-21,3.3795
2009-04-22,5.2383
2009-04-23,-5.2021
2009-04-24,13.0675
2009-04-27,17.3184
2009-04-28,-10.2976
2009-04-29,-1.2608
2009-04-30,6.1828
2009-05-01,-7.3418
2009-05-04,15.9153
2009-05-05,1.591
2009-05-06,-4.1763
2009-05-07,-0.5448
2009-05-08,-2.6172
2009-05-11,-15.0
2009-05-12,-0.5882
2009-05-13,-5.0296
2009-05-14,4.6729
2009-05-15,21.6146
2009-05-19,-12.3891
2009-05-20,-4.1899
2009-05-21,4.3732
2009-05-22,11.1732
2009-05-26,1.5074999999999998
2009-05-27,-2.5371
2009-05-28,-6.2857
2009-05-29,-2.8794
2009-06-01,-0.5581
2009-06-02,6.6293
2009-06-03,-5.2632
2009-06-04,34.5486
2009-06-05,12.7742
2009-06-08,29.7483
2009-06-09,-6.4903
2009-06-10,-0.811
2009-06-11,6.4841
2009-06-12,12.2857
2009-06-15,6.6158
2009-06-16,5.0119
2009-06-17,2.2727
2009-06-18,-0.6667
2009-06-19,-14.9888
2009-06-22,1.8420999999999998
2009-06-23,10.8527
2009-06-24,-9.8631
2009-06-25,-10.3928
2009-06-26,4.1847
2009-06-29,-6.2327
2009-06-30,5.4653
2009-07-02,7.563
2009-07-06,-44.6615
2009-07-07,-25.0294
2009-07-08,4.3939
2009-07-09,-1.0898
2009-07-10,-5.1672
2009-07-13,-19.3109
2009-07-14,-10.2284
2009-07-15,43.5288
2009-07-16,-8.632
2009-07-17,0.0
2009-07-20,-4.1754999999999995
2009-07-21,1.7606000000000002
2009-07-22,4.2388
2009-07-23,-2.0747
2009-07-24,3.5169
2009-07-27,9.2509
2009-07-28,-0.1873
2009-07-29,-0.3003
2009-07-30,-8.3208
2009-07-31,-4.3943
2009-08-04,9.0206
2009-08-05,3.3097
2009-08-06,-15.4844
2009-08-07,16.9675
2009-08-17,-25.9259
2009-08-24,26.6667
2009-09-15,-4.852
2009-09-16,-19.7926
2009-09-17,17.5108
2009-09-18,3.1637
2009-09-21,-7.4222
2009-09-22,-14.0663
2009-09-23,9.0503
2009-09-24,-15.5738
2009-09-25,11.4684
2009-09-28,-10.288499999999999
2009-09-29,-8.7379
2009-09-30,-3.7234
2009-10-01,1.7955999999999999
2009-10-02,4.6133
2009-10-05,2.2049
2009-10-06,0.8883
2009-10-07,-0.3774
2009-10-08,5.8712
2009-10-13,-5.0686
2009-10-14,-7.0352
2009-10-15,15.675699999999999
2009-10-16,-3.6215
2009-10-19,-15.4545
2009-10-21,-3.6559
2009-10-22,-4.7619
2009-10-23,18.9844
2009-10-26,-1.2475
2009-10-27,-4.7872
2009-10-28,-22.7654
2009-10-29,8.4991
2009-10-30,12.0
2009-11-02,-5.8036
2009-11-03,-17.8515
2009-11-04,38.1731
2009-11-05,-0.3479
2009-11-06,-0.7682
2009-11-09,12.2449
2009-11-10,5.3292
2009-11-11,0.3571
2009-11-13,-18.3867
2009-11-16,11.2645
2009-11-18,4.3109
2009-11-19,-10.144
2009-11-20,-0.6272
2009-11-23,-7.4334
2009-11-24,9.0909
2009-11-27,-10.7639
2009-11-30,-12.2179
2009-12-01,0.7092
2009-12-02,6.8662
2009-12-03,-0.2471
2009-12-04,-0.4129
2009-12-07,3.4826
2009-12-08,-9.7756
2009-12-09,10.8348
2009-12-10,4.4872
2009-12-11,-7.9755
2009-12-14,1.5
2009-12-15,-0.1642
2009-12-16,1.9737
2009-12-17,2.9839
2009-12-18,6.4996
2009-12-21,0.5882
2009-12-22,-10.9649
2009-12-23,3.1199
2009-12-24,0.6369
2009-12-28,1.2658
2009-12-29,-4.8438
2009-12-30,-4.1051
2009-12-31,16.4384
2010-01-04,-5.8824
2010-01-05,13.9844
2010-01-06,43.523
2010-01-07,-19.7708
2010-01-08,14.2857
2010-01-11,4.1667
2010-01-12,-3.75
2010-01-13,-4.4156
2010-01-14,-4.3478
2010-01-15,10.9091
2010-01-19,-1.6393
2010-01-20,-8.3333
2010-01-21,-6.3636
2010-01-22,1.9417
2010-01-25,-6.6667
2010-01-26,-8.1633
2010-01-27,11.1111
2010-01-28,-10.0
2010-01-29,1.25
2010-02-01,-1.2346
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,-6.1111
2010-02-05,-5.3254
2010-02-08,-2.5
2010-02-09,14.7436
2010-02-10,-16.7598
2010-02-11,7.3826
2010-02-12,-0.3906
2010-02-16,-0.8627
2010-02-17,2.6898999999999997
2010-02-18,-1.3867
2010-02-19,-5.0
2010-02-22,7.2368
2010-02-23,1.227
2010-02-24,-8.0303
2010-02-25,12.0264
2010-02-26,-5.8824
2010-03-01,-3.75
2010-03-02,10.3896
2010-03-03,-0.5882
2010-03-04,-1.1834
2010-03-05,7.7844
2010-03-08,-4.4444
2010-03-09,13.5174
2010-03-10,-7.8105
2010-03-11,-5.5556
2010-03-12,0.0
2010-03-15,0.0
2010-03-16,-4.7059
2010-03-17,4.9383
2010-03-19,-4.5588
2010-03-22,-0.1541
2010-03-23,0.0
2010-03-24,-1.2346
2010-03-29,6.25
2010-03-30,-10.5882
2010-03-31,5.2632
2010-04-01,-5.0
2010-04-05,0.1645
2010-04-06,1.8062
2010-04-07,0.6452
2010-04-08,0.0
2010-04-09,2.5641
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,5.0
2010-04-19,0.0
2010-04-20,-4.7619
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,-5.0
2010-04-27,5.2632
2010-04-28,-6.25
2010-04-29,6.6667
2010-04-30,-2.5
2010-05-03,-5.1282
2010-05-04,-5.4054
2010-05-05,10.0
2010-05-06,-6.4935
2010-05-07,-6.25
2010-05-10,11.1111
2010-05-11,5.1667
2010-05-12,-11.252
2010-05-13,0.0
2010-05-14,0.0
2010-05-17,-3.5714
2010-05-18,-5.1852
2010-05-19,0.0
2010-05-20,-4.6875
2010-05-21,-1.6393
2010-05-24,6.6667
2010-05-25,-5.957
2010-05-26,-1.9729999999999999
2010-05-27,5.2966
2010-05-28,1.4085
2010-06-01,-12.6984
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,12.7273
2010-06-07,-19.3548
2010-06-08,0.0
2010-06-14,-4.0
2010-06-15,0.0
2010-06-16,4.1667
2010-06-17,0.0
2010-06-18,-2.0
2010-06-21,2.0408
2010-06-22,-10.0
2010-06-23,15.5556
2010-06-24,-2.1635
2010-06-25,-1.7199
2010-06-28,7.0
2010-06-29,-6.5421
2010-07-01,0.0
2010-07-02,-22.0
2010-07-06,-5.1282
2010-07-07,0.0
2010-07-08,8.1081
2010-07-09,22.5
2010-07-12,-8.1633
2010-07-13,-2.9167
2010-07-14,-15.3076
2010-07-15,30.5743
2010-07-16,-21.6041
2010-07-19,5.6106
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,10.0
2010-07-23,-9.0909
2010-07-27,25.0
2010-07-28,-19.0
2010-07-29,7.4074
2010-08-02,21.8391
2010-08-03,-5.6604
2010-08-04,-16.0
2010-08-05,19.0476
2010-08-06,-16.0
2010-08-09,0.2976
2010-08-12,2.3739
2010-08-13,-88.4058
2010-08-16,740.0
2010-08-17,0.0
2010-08-18,16.6667
2010-08-19,0.0
2010-08-23,-2.4234999999999998
2010-08-24,-16.3399
2010-08-25,20.0
2010-08-26,-16.6667
2010-08-27,0.0
2010-08-30,20.0
2010-08-31,0.0
2010-09-01,4.1667
2010-09-02,0.0
2010-09-03,-14.0
2010-09-07,16.2791
2010-09-08,-4.0
2010-09-09,4.1667
2010-09-10,-4.0
2010-09-13,0.0
2010-09-14,-10.4167
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,11.6279
2010-09-20,0.0
2010-09-22,-6.25
2010-09-23,11.1111
2010-09-27,0.0
2010-09-29,-2.0
2010-09-30,-2.0408
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,4.1667
2010-10-06,0.0
2010-10-07,8.0
2010-10-08,-11.1111
2010-10-11,4.1667
2010-10-12,2.0
2010-10-13,-1.9607999999999999
2010-10-15,8.0
2010-10-18,-11.1111
2010-10-19,6.25
2010-10-20,0.0
2010-10-22,5.8824
2010-10-25,-0.2315
2010-10-26,0.0
2010-10-27,8.2367
2010-10-28,-7.3955
2010-11-01,-7.4074
2010-11-02,0.0
2010-11-03,18.0
2010-11-04,-11.8644
2010-11-05,5.7692
2010-11-08,-9.0909
2010-11-09,10.0
2010-11-10,8.8636
2010-11-11,-4.8017
2010-11-12,-3.5088
2010-11-15,-15.2273
2010-11-16,7.2386
2010-11-17,0.0
2010-11-19,10.0
2010-11-22,-5.4545
2010-11-23,-3.8462
2010-11-24,4.0
2010-11-26,-3.8462
2010-11-29,-2.0
2010-11-30,0.0
2010-12-01,10.8418
2010-12-02,-11.6226
2010-12-03,0.0
2010-12-06,4.1667
2010-12-07,-5.0
2010-12-09,-5.2632
2010-12-10,11.1111
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-16.0
2010-12-16,19.0476
2010-12-17,10.0
2010-12-20,-18.1818
2010-12-21,0.0
2010-12-22,-11.1111
2010-12-23,25.0
2010-12-27,-8.0
2010-12-28,0.0
2010-12-29,8.6957
2010-12-31,-20.0
2011-01-03,7.8125
2011-01-04,15.942
2011-01-06,-16.0
2011-01-07,-16.6667
2011-01-10,28.5714
2011-01-11,0.0
2011-01-18,11.1111
2011-01-19,-16.0
2011-01-21,-4.7619
2011-01-24,0.0
2011-01-31,18.75
2011-02-03,5.2632
2011-02-07,-20.0
2011-02-08,24.6875
2011-02-09,1.0025
2011-02-10,-20.3474
2011-02-11,0.0
2011-02-14,-0.3115
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,-5.9375
2011-02-18,8.9701
2011-02-24,-7.3171
2011-02-25,5.2632
2011-02-28,-22.9688
2011-03-01,29.8174
2011-03-03,-2.5
2011-03-04,-10.2564
2011-03-07,-11.9643
2011-03-08,13.5903
2011-03-09,-14.2857
2011-03-10,3.3333
2011-03-11,0.0
2011-03-14,-10.6855
2011-03-15,-0.6772
2011-03-16,28.4091
2011-03-17,-42.4779
2011-03-18,25.5385
2011-03-21,33.3333
2011-03-22,5.8824
2011-03-23,-22.2222
2011-03-24,32.1429
2011-03-25,-13.5135
2011-03-28,-6.25
2011-03-29,20.0
2011-03-30,11.1111
2011-04-04,-12.5
2011-04-06,-2.8571
2011-04-07,-14.7059
2011-04-08,20.6897
2011-04-11,-14.2857
2011-04-12,0.0
2011-04-13,-6.6667
2011-04-14,7.1429
2011-04-15,13.3333
2011-04-18,0.0
2011-04-20,0.0
2011-04-21,2.9412000000000003
2011-04-25,0.0
2011-04-26,-11.4286
2011-04-28,-3.2258
2011-04-29,20.0
2011-05-02,-16.6667
2011-05-03,0.0
2011-05-04,9.5833
2011-05-05,-5.7034
2011-05-06,-6.8548
2011-05-09,-2.5974
2011-05-12,20.8889
2011-05-16,-17.647100000000002
2011-05-19,-10.7143
2011-05-20,44.0
2011-05-23,-16.6667
2011-05-24,0.0
2011-05-25,0.0
2011-05-27,-33.3333
2011-05-31,65.0
2011-06-01,-31.4394
2011-06-03,50.2762
2011-06-06,-11.7647
2011-06-08,-10.0
2011-06-09,11.1111
2011-06-10,0.0
2011-06-13,-13.3333
2011-06-14,-3.8462
2011-06-16,4.0
2011-06-17,-23.0769
2011-06-20,25.0
2011-06-21,12.0
2011-06-22,7.1429
2011-06-24,3.3333
2011-06-27,-18.3468
2011-07-01,0.0
2011-07-05,-1.2346
2011-07-07,16.0
2011-07-08,-13.7931
2011-07-11,-4.0
2011-07-12,-34.6354
2011-07-14,27.49
2011-07-18,20.0
2011-07-20,-25.0
2011-07-21,22.2222
2011-07-22,0.0
2011-07-27,9.0909
2011-07-29,33.3333
2011-08-03,-31.25
2011-08-05,13.6364
2011-08-08,24.0
2011-08-09,-29.0323
2011-08-10,0.0
2011-08-12,0.0
2011-08-15,-9.0909
2011-08-16,0.0
2011-08-17,15.0
2011-08-19,0.0
2011-08-22,0.0
2011-08-25,4.3478
2011-08-26,8.3333
2011-08-31,-23.0769
2011-09-06,10.0
2011-09-07,-9.0909
2011-09-08,-39.0625
2011-09-12,96.9231
2011-09-13,8.3333
2011-09-16,-1.9231
2011-09-19,-21.5686
2011-09-20,0.0
2011-09-21,0.0
2011-09-22,0.0
2011-09-26,0.0
2011-09-28,0.0
2011-09-30,0.0
2011-10-05,-20.0
2011-10-06,-6.25
2011-10-07,6.6667
2011-10-10,0.0
2011-10-14,-6.25
2011-10-17,-13.3333
2011-10-19,0.0
2011-10-24,-23.0769
2011-10-25,10.0
2011-10-26,-27.2727
2011-10-27,50.0
2011-10-28,-50.0
2011-10-31,-58.3333
2011-11-01,540.0
2011-11-04,-62.5
2011-11-08,66.6667
2011-11-09,50.0
2011-11-10,0.0
2011-11-15,-1.25
2011-11-16,0.0
2011-11-17,-32.4895
2011-11-18,48.125
2011-11-22,-39.2405
2011-11-28,-98.6111
2011-11-29,1350.0
2011-12-01,727.5862
2011-12-02,-86.6667
2011-12-05,25.0
2011-12-06,295.0
2011-12-07,-59.4937
2011-12-08,75.0
2011-12-12,-14.2857
2011-12-13,66.6667
2011-12-15,-3.125
2011-12-19,-48.3871
2011-12-20,0.0
2011-12-21,100.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,-20.0
2011-12-28,-50.0
2011-12-29,0.0
2011-12-30,21.875
2012-01-03,64.1026
2012-01-04,25.0
2012-01-06,0.0
2012-01-09,50.0
2012-01-10,33.3333
2012-01-12,-25.0
2012-01-13,13.3333
2012-01-17,5.8824
2012-01-18,-16.6667
2012-01-19,13.3333
2012-01-26,-41.1765
2012-01-27,0.0
2012-01-30,40.0
2012-01-31,0.0
2012-02-01,-42.8571
2012-02-02,123.4375
2012-02-06,-21.6783
2012-02-07,0.0
2012-02-09,-14.2857
2012-02-13,4.1667
2012-02-16,-20.0
2012-02-22,25.0
2012-02-23,0.0
2012-03-06,4.0
2012-03-07,-23.0769
2012-03-12,-60.0
2012-03-14,125.0
2012-03-15,11.1111
2012-03-16,0.0
2012-03-20,-20.0
2012-03-26,12.5
2012-03-30,0.0
2012-04-02,-44.4444
2012-04-09,220.0
2012-04-11,-31.25
2012-04-12,-54.5455
2012-04-16,110.0
2012-04-19,0.0
2012-04-20,-14.2857
2012-04-26,-43.0556
2012-04-30,56.0976
2012-05-02,0.0
2012-05-10,29.6875
2012-05-11,-13.253
2012-05-29,-98.6111
2012-06-01,7100.0
2012-06-04,-44.4444
2012-06-08,0.0
2012-06-13,-73.75
2012-06-14,280.9524
2012-06-18,0.0
2012-06-22,-76.25
2012-06-25,321.0526
2012-06-28,-72.5
2012-07-02,18.1818
2012-07-13,23.0769
2012-07-16,150.0
2012-07-17,-60.0
2012-07-20,50.0
2012-07-25,0.0
2012-07-26,0.0
2012-07-27,0.0
2012-07-31,0.0
2012-08-02,0.0
2012-08-03,50.0
2012-08-07,-4.1667
2012-08-16,-53.6232
2012-08-20,50.0
2012-08-21,33.3333
2012-08-27,-25.0
2012-08-31,-33.3333
2012-09-04,0.0
2012-09-12,-93.75
2012-09-14,1500.0
2012-09-18,50.0
2012-09-19,0.0
2012-09-21,0.0
2012-09-25,12.5
2012-09-26,48.1481
2012-09-27,72.5
2012-10-01,-1.4493
2012-10-03,-58.8235
2012-10-04,-14.2857
2012-10-08,0.0
2012-10-17,0.0
2012-10-18,-33.3333
2012-10-19,0.0
2012-10-22,50.0
2012-10-25,0.0
2012-10-31,233.3333
2012-11-01,-70.0
2012-11-06,187.5
2012-11-12,-65.2174
2012-11-13,0.0
2012-11-15,183.3333
2012-11-27,-76.4706
2012-11-28,200.0
2012-11-29,-66.6667
2012-11-30,50.0
2012-12-03,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-12,79.1667
2012-12-17,-44.186
2012-12-18,-33.3333
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,0.0
