ticker,RBCN US Equity
2008-04-09,-6.4229
2008-04-10,-7.3323
2008-04-11,1.3047
2008-04-14,-5.0686
2008-04-15,-1.7067999999999999
2008-04-16,7.6135
2008-04-17,3.3099
2008-04-18,0.2803
2008-04-21,0.1997
2008-04-22,-0.8768
2008-04-23,4.5838
2008-04-24,-14.1484
2008-04-25,0.2239
2008-04-28,2.681
2008-04-29,-0.3046
2008-04-30,-3.7102
2008-05-01,3.4905
2008-05-02,-1.1827
2008-05-05,7.4025
2008-05-06,2.6414
2008-05-07,-6.1118
2008-05-08,3.8971999999999998
2008-05-09,-3.9159
2008-05-12,3.0888
2008-05-13,-2.4969
2008-05-14,2.7742
2008-05-15,-1.8272
2008-05-16,-2.5804
2008-05-19,-3.4737
2008-05-20,-4.2285
2008-05-21,-3.5698
2008-05-22,-4.7735
2008-05-23,11.9693
2008-05-27,2.6953
2008-05-28,1.379
2008-05-29,-0.6582
2008-05-30,1.0159
2008-06-02,3.2794
2008-06-03,2.4555
2008-06-04,-1.4876
2008-06-05,1.0067
2008-06-06,-2.201
2008-06-09,-6.5817
2008-06-10,3.3636
2008-06-11,-5.6288
2008-06-12,0.1864
2008-06-13,1.907
2008-06-16,2.419
2008-06-17,-3.5205
2008-06-18,-0.3695
2008-06-19,-1.7617
2008-06-20,0.1416
2008-06-23,2.9689
2008-06-24,0.4119
2008-06-25,3.7375
2008-06-26,-0.7909
2008-06-27,-5.8016
2008-06-30,-4.4664
2008-07-01,-1.1319
2008-07-02,-7.8646
2008-07-03,-2.5932
2008-07-07,-5.3245000000000005
2008-07-08,-2.2847
2008-07-09,-3.1775
2008-07-10,8.5449
2008-07-11,1.7684
2008-07-14,-1.2892000000000001
2008-07-15,1.2493
2008-07-16,-0.3926
2008-07-17,2.7027
2008-07-18,-2.3575
2008-07-21,3.3689
2008-07-22,-3.0418
2008-07-23,-0.3922
2008-07-24,-3.3746
2008-07-25,-1.4552
2008-07-28,-3.3668
2008-07-29,-1.467
2008-07-30,-2.5434
2008-07-31,-17.2502
2008-08-01,-0.3846
2008-08-04,-11.1197
2008-08-05,-0.6082
2008-08-06,8.9161
2008-08-07,-3.2904999999999998
2008-08-08,3.4025
2008-08-11,12.7608
2008-08-12,-0.0712
2008-08-13,-2.9202
2008-08-14,0.0
2008-08-15,0.4402
2008-08-18,-0.6574
2008-08-19,-1.6912
2008-08-20,1.1219
2008-08-21,-2.2929
2008-08-22,1.2869
2008-08-25,-2.2422
2008-08-26,-4.4343
2008-08-27,3.36
2008-08-28,3.4056
2008-08-29,-8.5329
2008-09-02,-0.982
2008-09-03,-3.719
2008-09-04,-5.3219
2008-09-05,-4.0798
2008-09-08,-6.2382
2008-09-09,-17.1371
2008-09-10,-4.5012
2008-09-11,-5.2229
2008-09-12,4.7043
2008-09-15,10.7831
2008-09-16,-8.5747
2008-09-17,-14.9556
2008-09-18,14.0089
2008-09-19,28.1046
2008-09-22,0.6122
2008-09-23,-14.503
2008-09-24,-5.694
2008-09-25,3.0189
2008-09-26,0.9768
2008-09-29,-10.399000000000001
2008-09-30,-2.5641
2008-10-01,1.9391
2008-10-02,2.4457
2008-10-03,1.5915
2008-10-06,-18.799
2008-10-07,-7.717
2008-10-08,-4.1812
2008-10-09,0.7273
2008-10-10,-21.2996
2008-10-13,4.1284
2008-10-14,0.0
2008-10-15,-7.489
2008-10-16,11.9048
2008-10-17,9.1489
2008-10-20,7.7973
2008-10-21,-10.3074
2008-10-22,-4.2339
2008-10-23,10.7368
2008-10-24,23.384
2008-10-27,-24.1911
2008-10-28,6.7073
2008-10-29,-3.4286
2008-10-30,-6.9033999999999995
2008-10-31,12.7119
2008-11-03,-11.6541
2008-11-04,-13.4043
2008-11-05,-15.2334
2008-11-06,-2.6087
2008-11-07,7.4405
2008-11-10,0.0
2008-11-11,-8.5873
2008-11-12,0.6061
2008-11-13,37.6506
2008-11-14,-23.4136
2008-11-17,8.857099999999999
2008-11-18,6.2992
2008-11-19,-6.6667
2008-11-20,-29.1005
2008-11-21,14.5522
2008-11-24,21.1726
2008-11-25,14.2473
2008-11-26,12.7059
2008-11-28,-4.8017
2008-12-01,-5.9211
2008-12-02,-0.4662
2008-12-03,1.171
2008-12-04,-9.2593
2008-12-05,10.7143
2008-12-08,11.2903
2008-12-09,-15.735
2008-12-10,-1.4742
2008-12-11,-1.2469000000000001
2008-12-12,3.5354
2008-12-15,-3.4146
2008-12-16,7.3232
2008-12-17,-1.8824
2008-12-18,-5.036
2008-12-19,20.4545
2008-12-22,-0.4193
2008-12-23,1.2631999999999999
2008-12-24,-4.7817
2008-12-26,5.0218
2008-12-29,-8.316
2008-12-30,-4.5351
2008-12-31,1.1876
2009-01-02,0.2347
2009-01-05,3.0445
2009-01-06,14.3182
2009-01-07,-13.5189
2009-01-08,16.7816
2009-01-09,-1.9685000000000001
2009-01-12,1.6064
2009-01-13,3.7549
2009-01-14,13.7143
2009-01-15,5.8626000000000005
2009-01-16,-4.4304
2009-01-20,-0.6623
2009-01-21,13.6667
2009-01-22,-8.3578
2009-01-23,0.16
2009-01-26,20.7668
2009-01-27,-10.8466
2009-01-28,3.7092
2009-01-29,-18.0258
2009-01-30,-0.349
2009-02-02,8.2312
2009-02-03,-0.4854
2009-02-04,-4.5527999999999995
2009-02-05,1.5332
2009-02-06,3.6913
2009-02-09,6.4725
2009-02-10,-10.7903
2009-02-11,2.5554
2009-02-12,0.1661
2009-02-13,4.6434
2009-02-17,-10.3011
2009-02-18,-7.2438
2009-02-19,-3.4286
2009-02-20,-3.9448
2009-02-23,-9.2402
2009-02-24,5.4299
2009-02-25,-15.2361
2009-02-26,1.5190000000000001
2009-02-27,-0.7481
2009-03-02,-12.0603
2009-03-03,1.4285999999999999
2009-03-04,5.0704
2009-03-05,-1.6086
2009-03-06,7.0845
2009-03-09,-0.2545
2009-03-10,8.1633
2009-03-11,-4.4811
2009-03-12,24.9383
2009-03-13,3.9526
2009-03-16,-5.1331
2009-03-17,7.2144
2009-03-18,10.0935
2009-03-19,-3.2258
2009-03-20,0.8772
2009-03-23,5.0435
2009-03-24,-7.1192
2009-03-25,-5.7041
2009-03-26,7.5614
2009-03-27,-14.7627
2009-03-30,4.5361
2009-03-31,4.7337
2009-04-01,10.5461
2009-04-02,17.5468
2009-04-03,3.3333
2009-04-06,1.683
2009-04-07,-16.8276
2009-04-08,9.6186
2009-04-09,5.9002
2009-04-13,4.2857
2009-04-14,-5.8904
2009-04-15,5.0946
2009-04-16,7.7562
2009-04-17,6.2982
2009-04-20,-6.2878
2009-04-21,6.9677
2009-04-22,-4.9457
2009-04-23,-3.934
2009-04-24,9.9075
2009-04-27,-3.9663
2009-04-28,3.2541
2009-04-29,7.5152
2009-04-30,-4.3968
2009-05-01,-5.3065999999999995
2009-05-04,0.3736
2009-05-05,1.861
2009-05-06,-0.609
2009-05-07,0.7353
2009-05-08,11.4355
2009-05-11,-3.1659
2009-05-12,-1.8037999999999998
2009-05-13,-2.1814
2009-05-14,2.1127
2009-05-15,1.3793
2009-05-18,6.8027
2009-05-19,-3.5032
2009-05-20,-1.5402
2009-05-21,-6.8156
2009-05-22,0.2398
2009-05-26,10.0478
2009-05-27,-4.4565
2009-05-28,3.868
2009-05-29,0.6572
2009-06-01,9.1404
2009-06-02,3.4895
2009-06-03,9.0559
2009-06-04,-0.1767
2009-06-05,0.6195
2009-06-08,-4.5734
2009-06-09,5.1613
2009-06-10,-11.8317
2009-06-11,2.7833
2009-06-12,11.8956
2009-06-15,-5.618
2009-06-16,4.8535
2009-06-17,-0.1747
2009-06-18,2.0997
2009-06-19,0.6855
2009-06-22,-4.5106
2009-06-23,10.5169
2009-06-24,10.9677
2009-06-25,0.218
2009-06-26,7.8318
2009-06-29,7.3302
2009-06-30,-10.526299999999999
2009-07-01,0.1401
2009-07-02,-9.1608
2009-07-06,-7.8522
2009-07-07,-5.0961
2009-07-08,-4.9296
2009-07-09,-7.963
2009-07-10,-9.3561
2009-07-13,6.9922
2009-07-14,3.9419
2009-07-15,13.0739
2009-07-16,-2.1183
2009-07-17,-1.7133
2009-07-20,-2.7523
2009-07-21,-0.9434
2009-07-22,2.3810000000000002
2009-07-23,-0.4651
2009-07-24,-0.1869
2009-07-27,-2.4345
2009-07-28,15.1631
2009-07-29,-7.0
2009-07-30,4.8387
2009-07-31,1.0256
2009-08-03,-1.9459
2009-08-04,-1.7256
2009-08-05,-2.5461
2009-08-06,-2.2523
2009-08-07,3.318
2009-08-10,-4.7279
2009-08-11,-6.8352
2009-08-12,7.1357
2009-08-13,1.4071
2009-08-14,-2.6827
2009-08-17,-3.6122
2009-08-18,3.1558
2009-08-19,2.6769
2009-08-20,2.5140000000000002
2009-08-21,14.7139
2009-08-24,-2.8504
2009-08-25,1.7930000000000001
2009-08-26,0.3203
2009-08-27,-0.7981
2009-08-28,1.3677000000000001
2009-08-31,-2.8571
2009-09-01,-4.3301
2009-09-02,1.9641
2009-09-03,4.1039
2009-09-04,0.3218
2009-09-08,-2.4859999999999998
2009-09-09,7.2368
2009-09-10,3.5276
2009-09-11,5.7778
2009-09-14,1.9607999999999999
2009-09-15,1.4423
2009-09-16,5.8225999999999996
2009-09-17,0.3199
2009-09-18,-0.8929
2009-09-21,0.3861
2009-09-22,1.5385
2009-09-23,-0.6313
2009-09-24,-4.7014
2009-09-25,-3.6667
2009-09-28,11.0035
2009-09-29,-1.2469000000000001
2009-09-30,-6.3131
2009-10-01,-1.8194
2009-10-02,0.6177
2009-10-05,-0.6139
2009-10-06,0.1373
2009-10-07,0.2056
2009-10-08,5.8824
2009-10-09,3.3592
2009-10-12,-2.5
2009-10-13,-1.3462
2009-10-14,2.4691
2009-10-15,5.1363
2009-10-16,-0.7841
2009-10-19,2.9179
2009-10-20,-2.658
2009-10-21,3.8834999999999997
2009-10-22,-0.6425
2009-10-23,5.8201
2009-10-26,-5.9444
2009-10-27,1.1223
2009-10-28,-9.4626
2009-10-29,1.0323
2009-10-30,-3.4483
2009-11-02,-6.8122
2009-11-03,2.4131
2009-11-04,-6.3756
2009-11-05,6.8838
2009-11-06,-5.4017
2009-11-09,0.8785
2009-11-10,-0.6531
2009-11-11,2.9949
2009-11-12,-0.1418
2009-11-13,1.5625
2009-11-16,8.1119
2009-11-17,0.0
2009-11-18,4.7219
2009-11-19,-2.1618
2009-11-20,-1.8308
2009-11-23,2.508
2009-11-24,2.0703
2009-11-25,6.4536
2009-11-27,-1.7321
2009-11-30,2.3502
2009-12-01,3.6739
2009-12-02,5.6478
2009-12-03,1.3627
2009-12-04,-0.6205
2009-12-07,-0.052
2009-12-08,-2.6028000000000002
2009-12-09,-0.1069
2009-12-10,-0.6956
2009-12-11,-0.0539
2009-12-14,0.3774
2009-12-15,1.4501
2009-12-16,0.7411
2009-12-17,1.7867
2009-12-18,5.6273
2009-12-21,6.5494
2009-12-22,-0.4587
2009-12-23,-3.5945
2009-12-24,0.8604
2009-12-28,-4.1232
2009-12-29,-5.9812
2009-12-30,5.5205
2009-12-31,1.1958
2010-01-04,-1.0832
2010-01-05,-1.8915
2010-01-06,-1.9787
2010-01-07,-0.1553
2010-01-08,0.311
2010-01-11,-1.8088
2010-01-12,0.2632
2010-01-13,-0.315
2010-01-14,-2.2643
2010-01-15,-3.9332000000000003
2010-01-19,-3.309
2010-01-20,2.2622
2010-01-21,-2.9495
2010-01-22,-2.6885
2010-01-25,13.3333
2010-01-26,-4.8755
2010-01-27,-2.4513
2010-01-28,-3.9406
2010-01-29,-6.1831
2010-02-01,5.1331
2010-02-02,2.2904999999999998
2010-02-03,-3.241
2010-02-04,-10.5359
2010-02-05,5.9224
2010-02-08,-3.599
2010-02-09,0.2
2010-02-10,11.3107
2010-02-11,1.6139000000000001
2010-02-12,2.7647
2010-02-16,3.9496
2010-02-17,-0.8811
2010-02-18,1.2222
2010-02-19,-5.2689
2010-02-22,-3.4183
2010-02-23,-3.0594
2010-02-24,-1.1757
2010-02-25,-1.5028000000000001
2010-02-26,-0.1907
2010-03-01,-0.0637
2010-03-02,5.4175
2010-03-03,1.8742
2010-03-04,-1.6617
2010-03-05,6.3971
2010-03-08,-0.4538
2010-03-09,0.9687
2010-03-10,8.3521
2010-03-11,-0.4167
2010-03-12,3.6611000000000002
2010-03-15,-0.9586
2010-03-16,2.3943
2010-03-17,10.2985
2010-03-18,-2.5259
2010-03-19,-5.7612
2010-03-22,0.9084
2010-03-23,2.1411
2010-03-24,-0.0953
2010-03-25,-2.6705
2010-03-26,-2.5968
2010-03-29,-1.9618
2010-03-30,3.0785
2010-03-31,0.5475
2010-04-01,7.5248
2010-04-05,5.2026
2010-04-06,6.302
2010-04-07,0.4529
2010-04-08,-0.7787
2010-04-09,-2.0653
2010-04-12,-1.434
2010-04-13,-0.4279
2010-04-14,11.2591
2010-04-15,0.3476
2010-04-16,-3.7721
2010-04-19,0.16
2010-04-20,4.4329
2010-04-21,2.5239000000000003
2010-04-22,0.2238
2010-04-23,7.5177
2010-04-26,-1.6961
2010-04-27,-0.1761
2010-04-28,-1.164
2010-04-29,-0.8208
2010-04-30,-2.1231
2010-05-03,-4.1176
2010-05-04,-5.023
2010-05-05,-1.0497
2010-05-06,-2.7336
2010-05-07,-2.5168
2010-05-10,16.6523
2010-05-11,-2.7296
2010-05-12,6.4467
2010-05-13,0.7838
2010-05-14,-3.0399
2010-05-17,0.5833
2010-05-18,-3.842
2010-05-19,-1.3946
2010-05-20,-2.5229
2010-05-21,1.5293999999999999
2010-05-24,-2.1244
2010-05-25,-1.8942
2010-05-26,0.7241
2010-05-27,8.5463
2010-05-28,0.0
2010-06-01,1.067
2010-06-02,3.2399
2010-06-03,-2.7151
2010-06-04,-9.9311
2010-06-07,3.1791
2010-06-08,-2.0671
2010-06-09,1.1549
2010-06-10,7.4803
2010-06-11,3.1136
2010-06-14,6.6075
2010-06-15,4.965
2010-06-16,-1.9683000000000002
2010-06-17,-0.4858
2010-06-18,7.094
2010-06-21,-3.3121
2010-06-22,2.6713
2010-06-23,2.2957
2010-06-24,-4.7277000000000005
2010-06-25,-1.9472
2010-06-28,-0.993
2010-06-29,-10.6762
2010-06-30,7.8957
2010-07-01,-0.2014
2010-07-02,-0.7736
2010-07-06,2.6441
2010-07-07,7.3646
2010-07-08,-2.0917
2010-07-09,3.8957
2010-07-12,-1.6631
2010-07-13,0.5535
2010-07-14,-0.6422
2010-07-15,-0.5232
2010-07-16,-5.3837
2010-07-19,1.0464
2010-07-20,4.9191
2010-07-21,-4.3492
2010-07-22,6.9977
2010-07-23,-0.0301
2010-07-26,4.7935
2010-07-27,-8.458
2010-07-28,-5.1226
2010-07-29,2.6499
2010-07-30,-2.3879
2010-08-02,3.1405
2010-08-03,1.3782
2010-08-04,-1.0433
2010-08-05,-6.2620000000000005
2010-08-06,-2.1813
2010-08-09,-3.2753
2010-08-10,-5.7637
2010-08-11,-7.5707
2010-08-12,7.4877
2010-08-13,-0.7695
2010-08-16,2.9857
2010-08-17,0.9413
2010-08-18,-2.3872
2010-08-19,-4.6618
2010-08-20,5.8517
2010-08-23,-0.2651
2010-08-24,-0.3417
2010-08-25,-3.4286
2010-08-26,-1.4596
2010-08-27,7.6461
2010-08-30,-5.6155
2010-08-31,-3.4279
2010-09-01,5.8751999999999995
2010-09-02,4.0462
2010-09-03,4.3333
2010-09-07,-0.852
2010-09-08,-8.1275
2010-09-09,-4.4817
2010-09-10,-4.692
2010-09-13,-0.1284
2010-09-14,2.8289999999999997
2010-09-15,0.2084
2010-09-16,-0.416
2010-09-17,1.9215
2010-09-20,-3.2787
2010-09-21,-8.178
2010-09-22,-7.7065
2010-09-23,4.65
2010-09-24,4.4912
2010-09-27,-2.652
2010-09-28,1.0803
2010-09-29,4.461
2010-09-30,0.9342
2010-10-01,-3.8784
2010-10-04,-3.1637
2010-10-05,-0.7576
2010-10-06,-6.9179
2010-10-07,1.5889
2010-10-08,2.3713
2010-10-11,1.2321
2010-10-12,-8.2765
2010-10-13,-0.5308
2010-10-14,5.6564
2010-10-15,6.8182
2010-10-18,2.4112999999999998
2010-10-19,0.7849
2010-10-20,0.8704
2010-10-21,7.8565000000000005
2010-10-22,1.3053
2010-10-25,-0.5403
2010-10-26,0.2507
2010-10-27,-0.3752
2010-10-28,-1.7992
2010-10-29,-1.6574
2010-11-01,-2.4739
2010-11-02,6.3527000000000005
2010-11-03,1.8797000000000001
2010-11-04,3.7720000000000002
2010-11-05,-8.7317
2010-11-08,-0.6494
2010-11-09,-0.305
2010-11-10,-4.3706
2010-11-11,-1.0969
2010-11-12,-2.9575
2010-11-15,0.0
2010-11-16,-3.6667
2010-11-17,1.0381
2010-11-18,4.6477
2010-11-19,-0.8415
2010-11-22,3.6775
2010-11-23,-0.5002
2010-11-24,-2.5137
2010-11-26,-1.4534
2010-11-29,6.5652
2010-11-30,-2.0536
2010-12-01,4.8769
2010-12-02,2.086
2010-12-03,-0.5109
2010-12-06,0.8986
2010-12-07,0.4241
2010-12-08,-1.2669000000000001
2010-12-09,0.2994
2010-12-10,0.4264
2010-12-13,0.6794
2010-12-14,-4.2598
2010-12-15,-5.2863
2010-12-16,0.2326
2010-12-17,-2.7378
2010-12-20,-2.958
2010-12-21,0.1967
2010-12-22,2.5515
2010-12-23,0.4785
2010-12-27,0.8095
2010-12-28,-0.803
2010-12-29,0.7143
2010-12-30,1.513
2010-12-31,-1.8165
2011-01-03,2.6565
2011-01-04,-0.1848
2011-01-05,2.4537
2011-01-06,-0.4067
2011-01-07,-0.363
2011-01-10,-1.4572
2011-01-11,1.6636
2011-01-12,5.6818
2011-01-13,-1.6343999999999999
2011-01-14,-1.0931
2011-01-18,-0.6189
2011-01-19,-7.6957
2011-01-20,0.4337
2011-01-21,-4.0787
2011-01-24,0.6503
2011-01-25,-1.7396
2011-01-26,-2.8326000000000002
2011-01-27,-2.1343
2011-01-28,0.5319
2011-01-31,-4.709
2011-02-01,1.8323
2011-02-02,-0.5453
2011-02-03,0.7675
2011-02-04,-2.9924
2011-02-07,0.8413
2011-02-08,2.2247
2011-02-09,4.679
2011-02-10,6.7568
2011-02-11,-3.2132
2011-02-14,4.8793
2011-02-15,-2.1583
2011-02-16,3.4804
2011-02-17,12.6954
2011-02-18,-1.7234
2011-02-22,-2.2669
2011-02-23,1.663
2011-02-24,2.0663
2011-02-25,3.4163
2011-02-28,-6.9331
2011-03-01,1.0079
2011-03-02,3.0803
2011-03-03,-1.5152
2011-03-04,-1.8376000000000001
2011-03-07,1.0013
2011-03-08,10.3448
2011-03-09,-1.9531
2011-03-10,-0.5179
2011-03-11,-0.7209
2011-03-14,1.2908
2011-03-15,5.5755
2011-03-16,1.358
2011-03-17,1.7864
2011-03-18,-1.6453
2011-03-21,-1.5242
2011-03-22,0.2643
2011-03-23,-3.5768
2011-03-24,3.6704
2011-03-25,1.0923
2011-03-28,-2.1461
2011-03-29,-0.3198
2011-03-30,4.66
2011-03-31,1.0219
2011-04-01,-0.1806
2011-04-04,-1.0858
2011-04-05,1.9393
2011-04-06,0.6461
2011-04-07,-1.3195000000000001
2011-04-08,-6.0354
2011-04-11,0.0
2011-04-12,-3.1923
2011-04-13,-1.0727
2011-04-14,6.6265
2011-04-15,5.7627
2011-04-18,-3.312
2011-04-19,-0.3683
2011-04-20,3.1054
2011-04-21,0.1434
2011-04-25,-2.739
2011-04-26,6.6446
2011-04-27,-0.4833
2011-04-28,-2.6015
2011-04-29,1.5312999999999999
2011-05-02,-1.403
2011-05-03,-2.7392
2011-05-04,0.8778
2011-05-05,0.4351
2011-05-06,-6.6065000000000005
2011-05-09,-1.4302000000000001
2011-05-10,2.7843
2011-05-11,-3.8153
2011-05-12,-0.1587
2011-05-13,-0.5959
2011-05-16,-3.3973
2011-05-17,-5.1717
2011-05-18,3.7958
2011-05-19,-1.7654
2011-05-20,-0.8558
2011-05-23,-4.9633
2011-05-24,1.4986
2011-05-25,0.3132
2011-05-26,3.1222
2011-05-27,-0.7353
2011-05-31,-0.0436
2011-06-01,-0.1744
2011-06-02,1.3974
2011-06-03,-3.1438
2011-06-06,1.7341
2011-06-07,-0.5245
2011-06-08,-4.7452
2011-06-09,3.2288
2011-06-10,-3.2172
2011-06-13,-4.6168
2011-06-14,-3.8045
2011-06-15,-5.404
2011-06-16,-3.8298
2011-06-17,-9.5133
2011-06-20,-1.2836
2011-06-21,2.291
2011-06-22,1.2711999999999999
2011-06-23,1.7334
2011-06-24,-2.8202
2011-06-27,0.3023
2011-06-28,1.085
2011-06-29,-1.7889
2011-06-30,2.3679
2011-07-01,3.1435
2011-07-05,-1.2651
2011-07-06,-1.6308
2011-07-07,1.6578
2011-07-08,-1.456
2011-07-11,3.8416
2011-07-12,-0.683
2011-07-13,-5.2722
2011-07-14,-6.2311
2011-07-15,-3.1612999999999998
2011-07-18,-3.3311
2011-07-19,0.6892
2011-07-20,-2.1218
2011-07-21,4.5455
2011-07-22,2.408
2011-07-25,-1.241
2011-07-26,3.5714
2011-07-27,-5.2363
2011-07-28,0.2695
2011-07-29,-1.0753
2011-08-01,-5.0272
2011-08-02,-2.3605
2011-08-03,0.7326
2011-08-04,-6.9091000000000005
2011-08-05,0.7813
2011-08-08,-6.2016
2011-08-09,7.1901
2011-08-10,-1.3878
2011-08-11,10.2424
2011-08-12,-1.9858
2011-08-15,4.7757
2011-08-16,-3.6602
2011-08-17,-1.8638
2011-08-18,-6.5011
2011-08-19,-5.0
2011-08-22,-1.8914
2011-08-23,6.3705
2011-08-24,0.2364
2011-08-25,-3.3019
2011-08-26,7.4797
2011-08-29,4.236
2011-08-30,-3.1205
2011-08-31,-3.4831
2011-09-01,-2.3670999999999998
2011-09-02,-4.6899999999999995
2011-09-06,2.7523
2011-09-07,7.3864
2011-09-08,-5.291
2011-09-09,-4.7885
2011-09-12,2.2632
2011-09-13,0.0
2011-09-14,6.1475
2011-09-15,-3.0888
2011-09-16,-0.3187
2011-09-19,-2.4779999999999998
2011-09-20,-5.0
2011-09-21,-0.6903
2011-09-22,-7.3849
2011-09-23,3.6585
2011-09-26,2.8959
2011-09-27,-1.5831
2011-09-28,-3.0384
2011-09-29,1.4747
2011-09-30,-0.7266
2011-10-03,-7.9597
2011-10-04,6.7594
2011-10-05,3.6313
2011-10-06,-2.5157
2011-10-07,-7.3733
2011-10-10,4.2786
2011-10-11,-8.7786
2011-10-12,0.1046
2011-10-13,5.7471
2011-10-14,6.2253
2011-10-17,-11.3488
2011-10-18,2.4134
2011-10-19,-2.3566
2011-10-20,1.7838
2011-10-21,1.3402
2011-10-24,1.7294
2011-10-25,-0.8
2011-10-26,4.3347
2011-10-27,4.2512
2011-10-28,0.1854
2011-10-31,-3.6078
2011-11-01,-6.142
2011-11-02,1.4315
2011-11-03,0.7056
2011-11-04,18.1181
2011-11-07,3.8983
2011-11-08,-2.3654
2011-11-09,-8.1036
2011-11-10,2.8182
2011-11-11,1.6799
2011-11-14,-2.6957
2011-11-15,4.9151
2011-11-16,-3.0664
2011-11-17,-5.6239
2011-11-18,-2.8864
2011-11-21,-7.5743
2011-11-22,-6.1203
2011-11-23,-4.5304
2011-11-25,-4.5139
2011-11-28,8.7273
2011-11-29,-5.6856
2011-11-30,12.1749
2011-12-01,-0.2107
2011-12-02,-3.9071
2011-12-05,8.461500000000001
2011-12-06,-0.7092
2011-12-07,3.9796
2011-12-08,-4.6124
2011-12-09,4.321
2011-12-12,2.3669000000000002
2011-12-13,-1.8304
2011-12-14,-7.4583
2011-12-15,4.878
2011-12-16,-4.3478
2011-12-19,-5.814
2011-12-20,7.8563
2011-12-21,-2.7055
2011-12-22,4.1711
2011-12-23,-0.924
2011-12-27,-4.0415
2011-12-28,4.5356
2011-12-29,-2.0661
2011-12-30,-0.9494
2012-01-03,3.4079
2012-01-04,-0.4119
2012-01-05,-1.758
2012-01-06,8.6316
2012-01-09,11.0465
2012-01-10,-4.6248000000000005
2012-01-11,3.5682
2012-01-12,3.0035
2012-01-13,-2.6587
2012-01-17,-2.2026
2012-01-18,3.3333
2012-01-19,6.7132
2012-01-20,6.2908
2012-01-23,1.5373
2012-01-24,-8.6298
2012-01-25,-12.2618
2012-01-26,0.8499
2012-01-27,1.6854
2012-01-30,-0.5525
2012-01-31,0.1852
2012-02-01,6.1922
2012-02-02,0.5222
2012-02-03,4.2424
2012-02-06,-2.8239
2012-02-07,-2.4786
2012-02-08,4.8203
2012-02-09,5.1839
2012-02-10,-1.5897999999999999
2012-02-13,-4.4426
2012-02-14,0.3381
2012-02-15,-0.337
2012-02-16,2.9586
2012-02-17,0.0821
2012-02-21,-1.5587
2012-02-22,3.1667
2012-02-23,-1.6963
2012-02-24,-19.1454
2012-02-27,-4.3699
2012-02-28,4.4633
2012-02-29,-8.7487
2012-03-01,-2.2297
2012-03-02,-2.6226000000000003
2012-03-05,-3.2787
2012-03-06,3.0266
2012-03-07,-0.47
2012-03-08,5.1948
2012-03-09,1.2346
2012-03-12,-0.2217
2012-03-13,4.1111
2012-03-14,15.3682
2012-03-15,7.0305
2012-03-16,-7.9516
2012-03-19,1.3146
2012-03-20,1.4828999999999999
2012-03-21,0.6393
2012-03-22,-2.0871
2012-03-23,4.0778
2012-03-26,-3.4728
2012-03-27,-2.6753
2012-03-28,-2.2749
