ticker,SFUN US Equity
2011-02-04,0.0623
2011-02-07,1.4563
2011-02-08,-1.7789000000000001
2011-02-09,-2.3982
2011-02-10,-2.0987999999999998
2011-02-11,0.1438
2011-02-14,6.2133
2011-02-15,-1.0569
2011-02-16,1.7886
2011-02-17,-0.2685
2011-02-18,0.9666
2011-02-22,-1.9388999999999998
2011-02-23,-3.5591
2011-02-24,-0.8201
2011-02-25,1.8605
2011-02-28,-1.2177
2011-03-01,1.849
2011-03-02,-5.5976
2011-03-03,3.4722
2011-03-04,2.9943
2011-03-07,-0.3509
2011-03-08,-0.7545
2011-03-09,-8.6163
2011-03-10,0.3328
2011-03-11,1.2713999999999999
2011-03-14,-3.2751
2011-03-15,-1.9186999999999999
2011-03-16,-7.5374
2011-03-17,1.369
2011-03-18,1.1663999999999999
2011-03-21,1.9417
2011-03-22,0.0595
2011-03-23,0.5949
2011-03-24,3.1342
2011-03-25,2.0069
2011-03-28,2.5295
2011-03-29,4.7149
2011-03-30,0.8901
2011-03-31,-3.1655
2011-04-01,-3.6977
2011-04-04,2.6433
2011-04-05,3.5511
2011-04-06,0.1047
2011-04-07,2.1444
2011-04-08,5.5812
2011-04-11,2.5218
2011-04-12,-0.2365
2011-04-13,0.6164
2011-04-14,4.6183
2011-04-15,1.6216
2011-04-18,-0.1773
2011-04-19,1.3766
2011-04-20,-0.5694
2011-04-21,0.3524
2011-04-25,1.5364
2011-04-26,-0.8214
2011-04-27,-0.9154
2011-04-28,-1.8918
2011-04-29,3.3632
2011-05-02,2.1692
2011-05-03,-0.6369
2011-05-04,-0.5983
2011-05-05,8.7704
2011-05-06,3.5573
2011-05-09,2.8244
2011-05-10,-0.0742
2011-05-11,-10.6241
2011-05-12,0.6234
2011-05-13,-4.9979
2011-05-16,-12.1739
2011-05-17,4.901
2011-05-18,2.8787000000000003
2011-05-19,2.7523
2011-05-20,-2.0982
2011-05-23,-6.3383
2011-05-24,1.704
2011-05-25,0.8617
2011-05-26,4.5088
2011-05-27,2.9519
2011-05-31,2.9554
2011-06-01,-1.4567
2011-06-02,0.8696
2011-06-03,-3.3621
2011-06-06,-15.3434
2011-06-07,3.8462
2011-06-08,-0.4059
2011-06-09,-4.8905
2011-06-10,-4.9277
2011-06-13,-1.4647999999999999
2011-06-14,3.9451
2011-06-15,-10.011
2011-06-16,-5.9291
2011-06-17,2.729
2011-06-20,5.8191
2011-06-21,2.5105
2011-06-22,0.8746
2011-06-23,2.7168
2011-06-24,-0.7316
2011-06-27,0.3968
2011-06-28,5.7595
2011-06-29,0.4805
2011-06-30,9.7768
2011-07-01,4.9371
2011-07-05,-2.3524
2011-07-06,-5.0543
2011-07-07,6.9652
2011-07-08,-1.9535
2011-07-11,-6.2619
2011-07-12,2.7328
2011-07-13,4.2365
2011-07-14,-1.6541000000000001
2011-07-15,0.4325
2011-07-18,-1.3397000000000001
2011-07-19,8.9719
2011-07-20,5.4295
2011-07-21,-5.1921
2011-07-22,-3.4283
2011-07-25,-0.461
2011-07-26,1.6674
2011-07-27,-5.1481
2011-07-28,0.2402
2011-07-29,-0.3354
2011-08-01,-2.1635
2011-08-02,-4.4226
2011-08-03,2.982
2011-08-04,-1.6475
2011-08-05,1.5228000000000002
2011-08-08,-8.0
2011-08-09,12.3913
2011-08-10,-6.7581
2011-08-11,8.1199
2011-08-12,-0.4032
2011-08-15,-0.3036
2011-08-16,-6.8528
2011-08-17,3.5422000000000002
2011-08-18,-8.2105
2011-08-19,-2.5229
2011-08-22,1.0
2011-08-23,2.6209
2011-08-24,-2.2134
2011-08-25,-0.4063
2011-08-26,-1.69
2011-08-29,6.1055
2011-08-30,-0.5587
2011-08-31,3.0899
2011-09-01,0.327
2011-09-02,0.163
2011-09-06,-1.8437999999999999
2011-09-07,2.5967000000000002
2011-09-08,-2.2617
2011-09-09,-0.8815
2011-09-12,-3.5019
2011-09-13,-1.7856999999999998
2011-09-14,-1.173
2011-09-15,-2.4926
2011-09-16,-2.9215
2011-09-19,-1.3793
2011-09-20,-4.1958
2011-09-21,-2.9861
2011-09-22,-19.357
2011-09-23,6.0221
2011-09-26,-2.88
2011-09-27,8.7315
2011-09-28,-7.197
2011-09-29,-9.2245
2011-09-30,-8.4532
2011-10-03,-7.5639
2011-10-04,-2.3379
2011-10-05,2.7203
2011-10-06,11.0169
2011-10-07,2.3855
2011-10-10,-6.5238
2011-10-11,-2.2931
2011-10-12,17.8571
2011-10-13,7.8788
2011-10-14,-2.809
2011-10-17,0.9083
2011-10-18,-2.7823
2011-10-19,-4.6296
2011-10-20,-0.0883
2011-10-21,3.7102
2011-10-24,4.77
2011-10-25,-2.8455
2011-10-26,2.0084
2011-10-27,9.434
2011-10-28,1.6492
2011-10-31,-5.8997
2011-11-01,-10.9718
2011-11-02,5.8099
2011-11-03,4.2429
2011-11-04,-0.5587
2011-11-07,3.5313
2011-11-08,3.876
2011-11-09,0.8955
2011-11-10,-8.5799
2011-11-11,4.4498
2011-11-14,-3.1758
2011-11-15,0.0
2011-11-16,0.48
2011-11-17,-1.1943
2011-11-18,1.1280999999999999
2011-11-21,-3.9044
2011-11-22,-1.99
2011-11-23,-1.4382
2011-11-25,-1.8883999999999999
2011-11-28,5.0744
2011-11-29,1.4155
2011-11-30,6.486
2011-12-01,9.0979
2011-12-02,1.2721
2011-12-05,3.3496
2011-12-06,-3.7812
2011-12-07,-1.9649
2011-12-08,-3.078
2011-12-09,2.2157
2011-12-12,-2.4566
2011-12-13,-0.6667
2011-12-14,-0.5966
2011-12-15,-1.6503999999999999
2011-12-16,3.8139
2011-12-19,2.0573
2011-12-20,4.3916
2011-12-21,0.0
2011-12-22,1.1852
2011-12-23,-0.2196
2011-12-27,-1.1005
2011-12-28,0.2967
2011-12-29,3.9941
2011-12-30,3.8407
2012-01-03,2.2603
2012-01-04,-0.9377
2012-01-05,5.3414
2012-01-06,-3.466
2012-01-09,11.9016
2012-01-10,5.3476
2012-01-11,3.7789
2012-01-12,0.1087
2012-01-13,-0.1086
2012-01-17,1.087
2012-01-18,0.0538
2012-01-19,0.2149
2012-01-20,4.504
2012-01-23,2.155
2012-01-24,0.1005
2012-01-25,0.5018
2012-01-26,-0.1498
2012-01-27,0.3
2012-01-30,-5.5334
2012-01-31,-1.2137
2012-02-01,1.3889
2012-02-02,-0.4215
2012-02-03,0.0
2012-02-06,-5.5556
2012-02-07,-0.3922
2012-02-08,8.4927
2012-02-09,-3.7325
2012-02-10,-2.2617
2012-02-13,-0.8264
2012-02-14,1.3889
2012-02-15,-8.7671
2012-02-16,1.6817
2012-02-17,-0.0591
2012-02-21,1.5366
2012-02-22,3.4924
2012-02-23,0.1687
2012-02-24,-0.5615
2012-02-27,-5.8724
2012-02-28,1.4997
2012-02-29,-1.3593
2012-03-01,4.7334
2012-03-02,2.0023
2012-03-05,-1.6825999999999999
2012-03-06,-4.7347
2012-03-07,4.7904
2012-03-08,1.3714
2012-03-09,3.8331
2012-03-12,3.9631
2012-03-13,0.2089
2012-03-14,-4.5857
2012-03-15,2.5669
2012-03-16,3.3546
2012-03-19,-1.8032
2012-03-20,-3.3578
2012-03-21,-2.3887
2012-03-22,-1.4461
2012-03-23,6.1512
2012-03-26,2.1265
2012-03-27,0.2603
2012-03-28,-0.0519
2012-03-29,-6.1299
2012-03-30,4.7039
2012-04-02,1.3742
2012-04-03,0.0521
2012-04-04,-4.3252
2012-04-05,-1.0893
2012-04-09,-2.9736000000000002
2012-04-10,-0.0568
2012-04-11,3.7479
2012-04-12,0.821
2012-04-13,0.1629
2012-04-16,-2.2222
2012-04-17,2.7161999999999997
2012-04-18,-1.7809
2012-04-19,-1.044
2012-04-20,0.9994
2012-04-23,-2.9687
2012-04-24,3.4561
2012-04-25,-0.2191
2012-04-26,4.8299
2012-04-27,-2.6702
2012-04-30,-2.851
2012-05-01,-0.6091
2012-05-02,2.6741
2012-05-03,-6.4026
2012-05-04,2.8406000000000002
2012-05-07,-3.6077
2012-05-08,2.5731
2012-05-09,-1.1403
2012-05-10,2.0185
2012-05-11,-8.1402
2012-05-14,-3.4462
2012-05-15,-1.1472
2012-05-16,-1.7408000000000001
2012-05-17,0.5906
2012-05-18,-2.1526
2012-05-21,-0.7333
2012-05-22,-3.9624
2012-05-23,-0.9091
2012-05-24,-1.9054
2012-05-25,1.223
2012-05-29,15.565
2012-05-30,-6.5191
2012-05-31,3.8158
2012-06-01,-5.3232
2012-06-04,2.4766
2012-06-05,2.8739
2012-06-06,4.7619
2012-06-07,-1.3939
2012-06-08,-0.1229
2012-06-11,1.9691999999999998
2012-06-12,3.44
2012-06-13,2.6837999999999997
2012-06-14,-0.2841
2012-06-15,0.114
2012-06-18,2.4474
2012-06-19,1.3333
2012-06-20,-1.9189
2012-06-21,-1.9005
2012-06-22,-1.5385
2012-06-25,-4.6875
2012-06-26,-2.8537
2012-06-27,1.125
2012-06-28,-2.3486000000000002
2012-06-29,0.0633
2012-07-02,-3.7318
2012-07-03,0.5913
2012-07-05,1.1104
2012-07-06,-2.261
2012-07-09,0.9253
2012-07-10,-1.3098
2012-07-11,-0.929
2012-07-12,0.8038
2012-07-13,0.1329
2012-07-16,-3.8487
2012-07-17,-4.6929
2012-07-18,1.7379
2012-07-19,1.21
2012-07-20,-5.6259
2012-07-23,-4.0238
2012-07-24,2.4845
2012-07-25,-3.0303
2012-07-26,1.7187999999999999
2012-07-27,-0.3072
2012-07-30,-7.2419
2012-07-31,-1.495
2012-08-01,-0.253
2012-08-02,-1.6905999999999999
2012-08-03,9.0284
2012-08-06,4.2587
2012-08-07,0.9077
2012-08-08,-0.9745
2012-08-09,-0.6056
2012-08-10,0.457
2012-08-13,2.8052
2012-08-14,2.2861000000000002
2012-08-15,3.8212
2012-08-16,0.9722
2012-08-17,-0.2751
2012-08-20,2.2759
2012-08-21,-6.2711
2012-08-22,-2.2302
2012-08-23,-2.5754
2012-08-24,3.852
2012-08-27,-5.0182
2012-08-28,0.1531
2012-08-29,-0.9174
2012-08-30,7.716
2012-08-31,-2.5788
2012-09-04,6.9118
2012-09-05,-0.2954
2012-09-06,0.6667
2012-09-07,-0.9566
2012-09-10,-2.6746
2012-09-11,0.9924
2012-09-12,0.0756
2012-09-13,1.8127
2012-09-14,9.273
2012-09-17,-1.7651
2012-09-18,0.8984
2012-09-19,-0.8219
2012-09-20,-3.5221
2012-09-21,3.2212
2012-09-24,-1.5257
2012-09-25,0.2817
2012-09-26,2.0365
2012-09-27,6.3317
2012-09-28,2.4595000000000002
2012-10-01,13.0133
2012-10-02,4.3041
2012-10-03,4.2337
2012-10-04,-0.2571
2012-10-05,-0.9278
2012-10-08,-5.8273
2012-10-09,-1.6021999999999998
2012-10-10,0.6738
2012-10-11,2.3424
2012-10-12,-2.8883
2012-10-15,0.3367
2012-10-16,-0.9508
2012-10-17,0.1129
2012-10-18,-0.7896
2012-10-19,-0.2274
2012-10-22,0.6838
2012-10-23,0.8489
2012-10-24,-0.3928
2012-10-25,1.1831
2012-10-26,-0.7238
2012-10-31,1.346
2012-11-01,5.0913
2012-11-02,-1.4745
2012-11-05,4.6499
2012-11-06,-0.715
2012-11-07,-1.1831
2012-11-08,-0.1041
2012-11-09,0.2606
2012-11-12,-4.4699
2012-11-13,2.0675
2012-11-14,-4.371
2012-11-15,-0.3344
2012-11-16,-1.3423
2012-11-19,2.8912
2012-11-20,-0.8264
2012-11-21,1.3333
2012-11-23,1.9737
2012-11-26,2.4194
2012-11-27,2.5197000000000003
2012-11-28,6.9124
2012-11-29,3.1609
2012-11-30,0.0464
2012-12-03,8.4919
2012-12-04,-5.3464
2012-12-05,2.0786
2012-12-06,-0.7968
2012-12-07,4.373
2012-12-10,-0.9406
2012-12-11,0.0863
2012-12-12,-1.2074
2012-12-13,-0.2619
2012-12-14,0.919
2012-12-17,-0.9107
2012-12-18,1.0941
2012-12-19,0.6926
2012-12-20,7.4807
2012-12-21,-2.16
2012-12-24,-2.2895
2012-12-26,-1.3389
2012-12-27,1.5267
2012-12-28,-0.5013
2012-12-31,4.9538
2013-01-02,3.96
2013-01-03,1.9623
2013-01-04,0.4906
2013-01-07,1.0514000000000001
2013-01-08,0.8175
2013-01-09,5.0498
2013-01-10,-1.5439
2013-01-11,-0.2495
2013-01-14,-1.3934
2013-01-15,0.2536
2013-01-16,-0.506
2013-01-17,-0.6902
2013-01-18,1.5728
2013-01-22,-1.3684
2013-01-23,3.5779
2013-01-24,-3.0666
2013-01-25,-0.1818
2013-01-28,-2.4772
2013-01-29,-0.4483
2013-01-30,-3.3021
2013-01-31,0.194
2013-02-01,3.0209
2013-02-04,0.7519
2013-02-05,0.709
2013-02-06,0.0741
2013-02-07,-2.3695
2013-02-08,-0.8722
2013-02-11,3.3665
2013-02-12,0.148
2013-02-13,0.7021
2013-02-14,1.3211
2013-02-15,1.4849999999999999
2013-02-19,-5.853
2013-02-20,-1.8195999999999999
2013-02-21,-4.6332
2013-02-22,8.9879
2013-02-25,-4.9033999999999995
2013-02-26,1.4062000000000001
2013-02-27,2.735
2013-02-28,0.6749
2013-03-01,-4.4693
2013-03-04,-8.3431
2013-03-05,5.487
2013-03-06,1.129
2013-03-07,2.7512
2013-03-08,-3.9193
2013-03-11,-0.8078
2013-03-12,-0.2443
2013-03-13,-4.1633
2013-03-14,-2.385
2013-03-15,-0.0873
2013-03-18,4.8035
2013-03-19,0.625
2013-03-20,4.5135
2013-03-21,-1.1886
2013-03-22,4.9719
2013-03-25,1.4133
2013-03-26,0.5273
2013-03-27,1.2364
2013-03-28,-2.9978
2013-04-01,-2.8233
2013-04-02,-6.9101
2013-04-03,-6.6217
2013-04-04,6.8654
2013-04-05,-2.7473
2013-04-08,-3.3029
2013-04-09,1.4382
2013-04-10,4.7851
2013-04-11,-5.37
2013-04-12,0.983
2013-04-15,-4.6018
2013-04-16,0.5566
2013-04-17,1.6143999999999998
2013-04-18,-0.1362
2013-04-19,3.9545
2013-04-22,5.3782
2013-04-23,1.6183
2013-04-24,5.39
2013-04-25,-1.7048
2013-04-26,-0.7095
2013-04-29,1.6673
2013-04-30,-0.0781
2013-05-01,-0.8988
2013-05-02,0.7492
2013-05-03,-1.9961
2013-05-06,2.2763999999999998
2013-05-07,2.1476
2013-05-08,-3.2875
2013-05-09,0.9486
2013-05-10,-2.2318
2013-05-13,4.3252
2013-05-14,-0.3071
2013-05-15,-0.4236
2013-05-16,0.8121
2013-05-17,0.1534
2013-05-20,-0.4213
2013-05-21,3.9615
2013-05-22,-0.9619
2013-05-23,0.0
2013-05-24,0.1121
2013-05-28,-0.1119
2013-05-29,-0.1121
2013-05-30,1.3089
2013-05-31,-1.2551
2013-06-03,-0.7103
2013-06-04,-0.1506
2013-06-05,-0.264
2013-06-06,2.0416
2013-06-07,-0.1853
2013-06-10,-0.1856
2013-06-11,0.5578
2013-06-12,-2.5148
2013-06-13,-1.8968
2013-06-14,-0.58
2013-06-17,2.956
2013-06-18,0.1133
2013-06-19,-0.6415
2013-06-20,-5.2032
2013-06-21,-0.2404
2013-06-24,-5.1406
2013-06-25,2.2015000000000002
2013-06-26,0.7871
2013-06-27,1.7263
2013-06-28,0.2828
2013-07-01,1.6519
2013-07-02,-3.8843
2013-07-03,0.0825
2013-07-05,0.2884
2013-07-08,4.2317
2013-07-09,-0.5124
2013-07-10,-1.2678
2013-07-11,2.9294000000000002
2013-07-12,0.2339
2013-07-15,7.3512
2013-07-16,19.3116
2013-07-17,-3.4314999999999998
2013-07-18,-0.7862
2013-07-19,-0.1585
2013-07-22,-3.746
2013-07-23,2.6385
2013-07-24,1.1889
2013-07-25,5.335
2013-07-26,12.807
2013-07-29,-5.8143
2013-07-30,-1.5213999999999999
2013-07-31,3.268
2013-08-01,1.1795
2013-08-02,-0.853
2013-08-05,0.5162
2013-08-06,-0.5706
2013-08-07,0.1722
2013-08-08,13.1195
2013-08-09,-1.4181
2013-08-12,-1.1045
2013-08-13,6.4935
2013-08-14,-1.2195
2013-08-15,-7.9012
2013-08-16,-3.0295
2013-08-19,11.3077
2013-08-20,-0.4471
2013-08-21,1.4721
2013-08-22,-2.3605
2013-08-23,-3.8278
2013-08-26,0.6284
2013-08-27,-4.1634
2013-08-28,2.5794
2013-08-29,2.9645
2013-08-30,7.3779
2013-09-03,12.8082
2013-09-04,6.2606
2013-09-05,1.6777
2013-09-06,-2.7107
2013-09-09,-2.5439
2013-09-10,10.8556
2013-09-11,-5.4569
2013-09-12,-6.4044
2013-09-13,-4.0971
2013-09-16,-0.4625
2013-09-17,0.4425
2013-09-18,9.8678
2013-09-19,-2.2654
2013-09-20,-2.3179
2013-09-23,4.9559
2013-09-24,-2.1008
2013-09-25,2.1868
2013-09-26,-1.42
2013-09-27,0.3855
2013-09-30,4.3654
2013-10-01,0.6584
2013-10-02,-0.5002
2013-10-03,-8.314
2013-10-04,6.1999
2013-10-07,-2.7403
2013-10-08,-8.9016
2013-10-09,7.3958
2013-10-10,8.3055
2013-10-11,-0.9249
2013-10-14,0.0389
2013-10-15,-0.4082
2013-10-16,1.7568000000000001
2013-10-17,8.3829
2013-10-18,1.2566
2013-10-21,-2.9016
2013-10-22,-1.8002
2013-10-23,-1.2466
2013-10-24,-1.1324
2013-10-25,-6.0646
2013-10-28,-0.02
2013-10-29,1.9992
2013-10-30,-2.1756
2013-10-31,6.652
2013-11-01,0.3006
2013-11-04,2.7159
2013-11-05,-0.9847
2013-11-06,-1.3075999999999999
2013-11-07,-4.0866
2013-11-08,11.2646
2013-11-11,9.1275
2013-11-12,0.0801
2013-11-13,7.9571
2013-11-14,-5.5317
2013-11-15,5.259
2013-11-18,-0.7755
2013-11-19,1.3528
2013-11-20,-3.2033
2013-11-21,3.8148999999999997
2013-11-22,0.0885
2013-11-25,-3.5093
2013-11-26,0.2751
2013-11-27,-0.1829
2013-11-29,-0.8397
2013-12-02,10.6236
2013-12-03,6.5275
2013-12-04,-3.6321
2013-12-05,-1.4778
2013-12-06,-1.4174
2013-12-09,-2.2613
2013-12-10,2.4707
2013-12-11,-3.8049
2013-12-12,4.0568
2013-12-13,2.0329
2013-12-16,-1.1053
2013-12-17,4.4984
2013-12-18,0.4358
2013-12-19,-0.0657
2013-12-20,1.6051
2013-12-23,4.4283
2013-12-24,3.2362
2013-12-26,-2.0178
2013-12-27,-0.5393
2013-12-30,0.0493
2013-12-31,1.5152
2014-01-02,0.1213
2014-01-03,-0.2182
2014-01-06,2.0041
2014-01-07,9.4904
2014-01-08,-0.2828
2014-01-09,-2.9882999999999997
2014-01-10,0.2923
2014-01-13,-2.7239
2014-01-14,1.9359
2014-01-15,1.0174
2014-01-16,-1.5891
2014-01-17,-1.6943000000000001
2014-01-21,1.8739
2014-01-22,7.6416
2014-01-23,-7.7321
2014-01-24,-6.7452
2014-01-27,-2.9545
2014-01-28,2.9308
2014-01-29,-1.2887
2014-01-30,2.2007
2014-01-31,-0.9854
2014-02-03,-3.4525
2014-02-04,0.9672
2014-02-05,-8.9236
2014-02-06,5.1896
2014-02-07,3.2627
2014-02-10,0.4332
2014-02-11,-1.0275
2014-02-12,-0.2563
2014-02-13,4.7417
2014-02-14,-3.0794
2014-02-18,2.4937
2014-02-19,0.6916
2014-02-20,-0.5274
2014-02-21,-1.3687
2014-02-24,-6.2258
2014-02-25,-1.2665
2014-02-26,3.1596
2014-02-27,1.466
2014-02-28,1.6254
2014-03-03,0.457
2014-03-04,6.1284
2014-03-05,11.6442
2014-03-06,3.4446
2014-03-07,-4.6701
2014-03-10,-3.3308
2014-03-11,-1.0963
2014-03-12,-0.8031
2014-03-13,-3.3637
2014-03-14,-1.8643
2014-03-17,-0.4449
2014-03-18,3.2126
2014-03-19,-3.1009
2014-03-20,-8.9482
2014-03-21,-0.4775
2014-03-24,-6.7164
2014-03-25,1.1857
2014-03-26,-6.4944
2014-03-27,-0.2265
2014-03-28,3.9952
2014-03-31,-0.4366
2014-04-01,9.7632
2014-04-02,-0.2663
2014-04-03,-6.8358
2014-04-04,-3.7117
2014-04-07,-4.8221
2014-04-08,8.5223
2014-04-09,1.8012000000000001
2014-04-10,-2.6893000000000002
2014-04-11,-1.8182
2014-04-14,-4.1481
2014-04-15,-1.7002000000000002
2014-04-16,7.4686
2014-04-17,-0.7315
2014-04-21,2.5792
2014-04-22,4.7414
2014-04-23,-3.9781
2014-04-24,-3.2143
2014-04-25,-8.0443
2014-04-28,-1.7657
2014-04-29,1.4706000000000001
2014-04-30,-5.2335
2014-05-01,6.2872
2014-05-02,0.6395
2014-05-05,-2.7006
2014-05-06,-5.2245
2014-05-07,-9.3885
2014-05-08,0.7605
2014-05-09,5.3774
2014-05-12,4.5658
2014-05-13,-1.4555
2014-05-14,0.6082
2014-05-15,-4.6632
2014-05-16,-0.2717
2014-05-19,0.8174
2014-05-20,1.6216
2014-05-21,-0.6206
2014-05-22,4.0143
2014-05-23,5.3173
2014-05-27,3.7459
2014-05-28,4.8666
2014-05-29,-3.3683
2014-05-30,-7.2812
2014-06-02,-1.6707999999999998
2014-06-03,-4.1631
2014-06-04,-0.1773
2014-06-05,-2.0426
2014-06-06,1.4506000000000001
2014-06-09,-1.7873
2014-06-10,-5.1865
2014-06-11,2.1113
2014-06-12,-17.0113
2014-06-13,0.5663
2014-06-16,2.8153
2014-06-17,-2.8478
2014-06-18,5.9752
2014-06-19,-0.2128
2014-06-20,-3.9446
2014-06-23,0.5549
2014-06-24,1.9868000000000001
2014-06-25,-0.7576
2014-06-26,5.6707
2014-06-27,0.3096
2014-06-30,0.7202
2014-07-01,5.2094
2014-07-02,4.3689
2014-07-03,-2.2326
2014-07-07,0.7612
2014-07-08,-7.1766
2014-07-09,-3.3571
2014-07-10,6.0
2014-07-11,-2.0854
2014-07-14,3.7525
2014-07-15,-1.0753
2014-07-16,-0.3953
2014-07-17,-2.1825
2014-07-18,2.0284
2014-07-21,4.175
2014-07-22,3.2443
2014-07-23,10.9057
2014-07-24,1.75
2014-07-25,-0.819
2014-07-28,2.8076
2014-07-29,-1.8474
2014-07-30,-3.6007
2014-07-31,-2.6316
2014-08-01,-1.4821
2014-08-04,0.2655
2014-08-05,-6.5313
2014-08-06,-2.3607
2014-08-07,11.7988
2014-08-08,-2.5087
2014-08-11,11.0914
2014-08-12,-0.1597
2014-08-13,-4.0
2014-08-14,0.0833
2014-08-15,-0.8467
2014-08-18,0.6832
2014-08-19,-0.3393
2014-08-20,0.3404
2014-08-21,-0.5089
2014-08-22,1.7903
2014-08-25,-4.1876
2014-08-26,4.8951
2014-08-27,-3.5833
2014-08-28,-3.0251
2014-08-29,2.852
2014-09-02,0.8666
2014-09-03,5.1546
2014-09-04,-0.0817
2014-09-05,1.9624000000000001
2014-09-08,-3.0473
2014-09-09,-2.0678
2014-09-10,-5.2365
2014-09-11,-3.0303
2014-09-12,-2.114
2014-09-15,-4.8826
2014-09-16,-0.2962
2014-09-17,-4.5545
2014-09-18,1.8672
2014-09-19,-3.3605
2014-09-22,2.2129
2014-09-23,3.5052
2014-09-24,0.5976
2014-09-25,-4.2574
2014-09-26,1.8614000000000002
2014-09-29,-0.4061
2014-09-30,1.4271
2014-10-01,-1.9095
2014-10-02,0.3074
2014-10-03,2.6558
2014-10-06,1.8904999999999998
2014-10-07,0.8789
2014-10-08,2.1297
2014-10-09,0.1896
2014-10-10,-4.3519
2014-10-13,-0.2967
2014-10-14,-2.7778
2014-10-15,3.6734999999999998
2014-10-16,1.0827
2014-10-17,-0.0974
2014-10-20,0.6823
2014-10-21,2.6137
2014-10-22,-2.0755
2014-10-23,-1.2524
2014-10-24,-2.3415
2014-10-27,-2.8971
2014-10-28,-1.749
2014-10-29,-4.5026
2014-10-30,2.7412
2014-10-31,4.0555
2014-11-03,-5.2308
2014-11-04,-1.0823
2014-11-05,-9.628
2014-11-06,6.6586
2014-11-07,-3.2917
2014-11-10,-0.1174
2014-11-11,-0.9401
2014-11-12,2.9656000000000002
2014-11-13,-5.1843
2014-11-14,8.7485
2014-11-17,-3.352
2014-11-18,-0.4624
2014-11-19,-3.9489
2014-11-20,-4.5949
2014-11-21,13.9417
2014-11-24,-1.0011
2014-11-25,-3.9326
2014-11-26,1.4035
2014-11-28,0.8074
2014-12-01,-7.2082
2014-12-02,7.0284
2014-12-03,0.576
2014-12-04,-1.8328
2014-12-05,1.0502
2014-12-08,-2.7714
2014-12-09,-2.7316000000000003
2014-12-10,-6.2271
2014-12-11,-0.1302
2014-12-12,0.7823
2014-12-15,-2.9754
2014-12-16,-8.8
2014-12-17,-0.1462
2014-12-18,2.1962
2014-12-19,3.0086
2014-12-22,-3.338
2014-12-23,3.5971
2014-12-24,-0.4167
2014-12-26,4.1841
2014-12-29,-2.008
2014-12-30,2.3224
2014-12-31,-1.3351
2015-01-02,12.5846
2015-01-05,0.3606
2015-01-06,1.7964
2015-01-07,-3.0588
2015-01-08,-1.5777
2015-01-09,-2.3428
2015-01-12,-6.5657
2015-01-13,1.3514
2015-01-14,-3.3333
2015-01-15,-8.9655
2015-01-16,3.1818
2015-01-20,-2.0558
2015-01-21,3.4483
2015-01-22,3.3333
2015-01-23,-4.0673
2015-01-26,3.0702
2015-01-27,-1.9858
2015-01-28,-4.3415
2015-01-29,-3.0257
2015-01-30,-4.6802
2015-02-02,0.0
