ticker,LBC US Equity
2018-05-02,0.9577
2018-05-03,-0.3953
2018-05-04,0.8532
2018-05-07,-0.3953
2018-05-08,0.7937
2018-05-09,1.8898000000000001
2018-05-10,0.3864
2018-05-11,-1.0778
2018-05-14,-6.2257
2018-05-15,2.9046
2018-05-16,3.1452
2018-05-17,1.0164
2018-05-18,-1.3158
2018-05-21,0.1569
2018-05-22,-0.4699
2018-05-23,-0.1574
2018-05-24,-2.0489
2018-05-25,-0.6436
2018-05-29,-1.7004000000000001
2018-05-30,0.5766
2018-05-31,0.3276
2018-06-01,2.449
2018-06-04,1.0359
2018-06-05,0.1577
2018-06-06,0.7874
2018-06-07,-1.4844
2018-06-08,1.1102
2018-06-11,0.3137
2018-06-12,0.1564
2018-06-13,-0.4684
2018-06-14,-1.5686
2018-06-15,-0.8765
2018-06-18,0.1608
2018-06-19,-0.6421
2018-06-20,0.4847
2018-06-21,0.0804
2018-06-22,-1.0442
2018-06-25,-0.1623
2018-06-26,-0.0813
2018-06-27,-2.7664999999999997
2018-06-28,-2.1757
2018-06-29,-1.5825
2018-07-02,0.9996
2018-07-03,-0.9466
2018-07-05,1.3901
2018-07-06,1.114
2018-07-09,1.1017
2018-07-10,-0.1676
2018-07-11,-0.9236
2018-07-12,0.0847
2018-07-13,-2.3709
2018-07-16,0.0
2018-07-17,-0.5204
2018-07-18,0.3487
2018-07-19,-0.3475
2018-07-20,-0.2616
2018-07-23,0.2622
2018-07-24,-1.1334
2018-07-25,-2.2046
2018-07-26,1.4426999999999999
2018-07-27,-4.3556
2018-07-30,0.3717
2018-07-31,0.7407
2018-08-01,-1.7463
2018-08-02,2.8064
2018-08-03,-2.5705
2018-08-06,0.2817
2018-08-07,-0.9363
2018-08-08,0.2836
2018-08-09,0.2828
2018-08-10,-0.282
2018-08-13,1.7908
2018-08-14,1.5741
2018-08-15,0.2735
2018-08-16,-1.2727
2018-08-17,0.8287
2018-08-20,-0.0913
2018-08-21,1.5539
2018-08-22,0.27
2018-08-23,-0.8079
2018-08-24,-0.543
2018-08-27,-0.182
2018-08-28,1.3674
2018-08-29,0.2698
2018-08-30,1.8834
2018-08-31,0.3521
2018-09-04,2.193
2018-09-05,0.3433
2018-09-06,1.0265
2018-09-07,1.1854
2018-09-10,2.9289
2018-09-11,-0.6504
2018-09-12,-4.5008
2018-09-13,-2.6564
2018-09-14,0.7923
2018-09-17,-2.3581
2018-09-18,-0.2683
2018-09-19,1.0762
2018-09-20,2.5732
2018-09-21,-2.7682
2018-09-24,-2.3132
2018-09-25,-0.7286
2018-09-26,-0.0917
2018-09-27,0.2755
2018-09-28,-0.3663
2018-10-01,0.0
2018-10-02,0.2757
2018-10-03,1.0999
2018-10-04,-1.2692999999999999
2018-10-05,-0.6428
2018-10-08,0.9242
2018-10-09,-1.4652
2018-10-10,-1.9517
2018-10-11,-2.8436
2018-10-12,-3.122
2018-10-15,0.9063
2018-10-16,1.3972
2018-10-17,-0.1969
2018-10-18,-2.86
2018-10-19,-0.4061
2018-10-22,-2.6504
2018-10-23,1.5707
2018-10-24,-4.1237
2018-10-25,0.0
2018-10-26,5.4839
2018-10-29,2.1407
2018-10-30,-1.4969999999999999
2018-10-31,-2.0263
2018-11-01,0.3102
2018-11-02,-0.7474
2018-11-05,-0.627
2018-11-06,-0.2103
2018-11-07,2.529
2018-11-08,-0.1028
2018-11-09,-0.5144
2018-11-12,1.5512000000000001
2018-11-13,0.7128
2018-11-14,-2.0222
2018-11-15,1.7544
2018-11-16,-0.9128
2018-11-19,0.7165
2018-11-20,1.8293
2018-11-21,-1.996
2018-11-23,-0.9165
2018-11-26,8.5303
2018-11-27,-0.6629
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,-0.858
2018-12-03,0.0962
2018-12-04,-5.0913
2018-12-06,1.6194
2018-12-07,-2.3904
2018-12-10,0.0
2018-12-11,-4.1837
2018-12-12,-2.5559
2018-12-13,-1.7486000000000002
2018-12-14,-0.5562
2018-12-17,0.8949
2018-12-18,-1.1086
2018-12-19,-6.9507
2018-12-20,0.4819
2018-12-21,-2.9976000000000003
2018-12-24,0.3708
2018-12-26,3.9409
2018-12-27,-0.3555
2018-12-28,6.0642
2018-12-31,1.1211
2019-01-02,1.7738
2019-01-03,0.3268
2019-01-04,3.2573
2019-01-07,0.9464
2019-01-08,0.8333
2019-01-09,0.4132
2019-01-10,-0.6173
2019-01-11,0.6211
2019-01-14,-1.1317
2019-01-15,-1.1446
2019-01-16,1.6842000000000001
2019-01-17,1.0352
2019-01-18,2.0492
2019-01-22,-2.4096
2019-01-23,-1.4403000000000001
2019-01-24,2.1921
2019-01-25,2.2472
2019-01-28,-0.3996
2019-01-29,-4.1123
2019-01-30,-0.8368
2019-01-31,-0.3165
2019-02-01,0.6349
2019-02-04,2.2082
2019-02-05,-0.3086
2019-02-06,1.2384
2019-02-07,-0.0255
2019-02-08,-0.3077
2019-02-11,1.8519
2019-02-12,2.6263
2019-02-13,2.0669
2019-02-14,0.3857
2019-02-15,0.0961
2019-02-19,1.2476
2019-02-20,0.3791
2019-02-21,0.0944
2019-02-22,0.4717
2019-02-25,0.6573
2019-02-26,-1.3993
2019-02-27,-1.6082999999999998
2019-02-28,0.5769
2019-03-01,0.0956
2019-03-04,-1.4327
2019-03-05,0.969
2019-03-06,-1.5354999999999999
2019-03-07,-0.8772
2019-03-08,-0.9833
2019-03-11,0.1986
2019-03-12,0.1982
2019-03-13,-0.0989
2019-03-14,1.2871000000000001
2019-03-15,1.2708
2019-03-18,0.5792
2019-03-19,-1.9194
2019-03-20,-0.8806
2019-03-21,-1.2833
2019-03-22,-2.6
2019-03-25,1.4374
2019-03-26,1.0121
2019-03-27,-0.1002
2019-03-28,0.2006
2019-03-29,1.1011
2019-04-01,2.8712999999999997
2019-04-02,0.5775
2019-04-03,1.1482999999999999
2019-04-04,0.473
2019-04-05,1.3183
2019-04-08,0.1859
2019-04-09,-1.9481000000000002
2019-04-10,1.9868000000000001
2019-04-11,-0.8349
2019-04-12,0.2806
2019-04-15,-1.1194
2019-04-16,1.7925
2019-04-17,-0.0927
2019-04-18,-1.2987
2019-04-22,-1.2218
2019-04-23,0.666
2019-04-24,1.6068
2019-04-25,-1.9535
2019-04-26,0.2846
2019-04-29,1.3245
2019-04-30,-1.6806999999999999
2019-05-01,-0.8547
2019-05-02,0.3831
2019-05-03,0.1908
2019-05-06,-1.4285999999999999
2019-05-07,0.4831
2019-05-08,0.4567
2019-05-09,0.0962
2019-05-10,-0.2885
2019-05-13,-0.4822
2019-05-14,-0.4845
2019-05-15,-0.6816
2019-05-16,-0.4902
2019-05-17,-0.0985
2019-05-20,0.9862
2019-05-21,-0.3906
2019-05-22,-0.9804
2019-05-23,-0.8911
2019-05-24,1.2987
2019-05-28,-0.0986
2019-05-29,-0.1974
2019-05-30,-0.5935
2019-05-31,-0.995
2019-06-03,2.2111
2019-06-04,1.0816
2019-06-05,-0.1946
2019-06-06,0.0975
2019-06-07,0.779
2019-06-10,-1.0628
2019-06-11,0.5859
2019-06-12,0.8738
2019-06-13,0.2887
2019-06-14,1.6315
2019-06-17,-1.5109
2019-06-18,0.5753
2019-06-19,-1.3346
2019-06-20,-0.9662
2019-06-21,1.3659
2019-06-24,-0.5775
2019-06-25,1.4521
2019-06-26,-1.2405
2019-06-27,3.9614000000000003
2019-06-28,1.2082
2019-07-01,1.6529
2019-07-02,-0.1807
2019-07-03,0.181
2019-07-05,1.8067
2019-07-08,-1.0648
2019-07-09,0.5381
2019-07-10,-0.6244
2019-07-11,-1.0772
2019-07-12,1.6334
2019-07-15,-0.8036
2019-07-16,-1.3501
2019-07-17,-2.0073
2019-07-18,0.7449
2019-07-19,0.647
2019-07-22,-0.4591
2019-07-23,0.8303
2019-07-24,1.6468
2019-07-25,-0.9001
2019-07-26,1.8165
2019-07-29,-0.8921
2019-07-30,1.5302
2019-07-31,-1.0638
2019-08-01,-2.4194
2019-08-02,-1.5611000000000002
2019-08-05,-3.2649
2019-08-06,0.7715
2019-08-07,-0.6938
2019-08-08,2.1318
2019-08-09,-0.6641
2019-08-12,0.5731
2019-08-13,-0.1899
2019-08-14,-1.7127
2019-08-15,-1.2585
2019-08-16,5.5882
2019-08-19,-1.1142
2019-08-20,0.4695
2019-08-21,-0.6542
2019-08-22,-0.2822
2019-08-23,-1.3208
2019-08-26,1.8164
2019-08-27,-2.0657
2019-08-28,0.9588
2019-08-29,0.0
2019-08-30,-0.6648
2019-09-03,-1.3384
2019-09-04,0.6783
2019-09-05,2.3099
2019-09-06,-0.0941
2019-09-09,1.6949
2019-09-10,2.2222
2019-09-11,2.3551
2019-09-12,1.9468999999999999
2019-09-13,0.2604
2019-09-16,-1.2121
2019-09-17,-1.0517
2019-09-18,1.24
2019-09-19,-1.0499
2019-09-20,0.9726
2019-09-23,0.613
2019-09-24,-0.8703
2019-09-25,0.7024
2019-09-26,-1.0462
2019-09-27,-1.3216
2019-09-30,1.1607
2019-10-01,-2.1183
2019-10-02,-1.4426999999999999
2019-10-03,-0.7319
2019-10-04,-0.6452
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.3711
2019-10-10,-0.2773
2019-10-11,2.5023
2019-10-14,-1.4466999999999999
2019-10-15,0.9174
2019-10-16,0.1818
2019-10-17,0.0
2019-10-18,-0.5445
2019-10-21,1.3686
2019-10-22,-0.18
2019-10-23,-0.8115
2019-10-24,1.2727
2019-10-25,2.7828
2019-10-28,3.8428
2019-10-29,-0.841
2019-10-30,-1.1874
2019-10-31,-0.6867
2019-11-01,1.2748
2019-11-04,0.6003
2019-11-05,0.5115
2019-11-06,0.4241
2019-11-07,-0.0845
2019-11-08,-0.5072
2019-11-11,0.2549
2019-11-12,-0.339
2019-11-13,-0.5952
2019-11-14,0.2566
2019-11-15,-0.3413
2019-11-18,-0.2568
2019-11-19,0.0
2019-11-20,-0.1717
2019-11-21,-0.8598
2019-11-22,-0.6938
2019-11-25,0.786
2019-11-26,0.1733
2019-11-27,0.4325
2019-11-29,-0.4307
2019-12-02,-1.6436
2019-12-03,-1.1434
2019-12-04,0.089
2019-12-05,-0.1778
2019-12-06,0.089
2019-12-09,-1.2456
2019-12-10,0.0
2019-12-11,3.1532
2019-12-12,0.4367
2019-12-13,0.0
2019-12-16,-1.3043
2019-12-17,0.7048
2019-12-18,0.0
2019-12-19,0.5249
2019-12-20,-0.4352
2019-12-23,2.0105
2019-12-24,-0.0857
2019-12-26,-1.3721999999999999
2019-12-27,0.3478
2019-12-30,-0.26
2019-12-31,0.1738
2020-01-02,0.7806
2020-01-03,-0.0861
2020-01-06,0.6891
2020-01-07,-0.941
2020-01-08,0.6908
2020-01-09,-0.4288
2020-01-10,0.7752
2020-01-13,0.7692
2020-01-14,-0.3393
2020-01-15,-1.7872
2020-01-16,1.9064
2020-01-17,-2.2109
2020-01-21,0.8696
2020-01-22,1.5516999999999999
2020-01-23,0.5093
2020-01-24,-0.8446
2020-01-27,-0.5111
2020-01-28,0.4281
2020-01-29,-8.0989
2020-01-30,-0.7421
2020-01-31,-3.6449
2020-02-03,7.2745
2020-02-04,-1.8987
2020-02-05,1.106
2020-02-06,-0.0228
2020-02-07,0.0917
2020-02-10,0.8242
2020-02-11,-0.9083
2020-02-12,0.7333
2020-02-13,-0.091
2020-02-14,-1.0929
2020-02-18,-0.1842
2020-02-19,0.8303
2020-02-20,-0.2745
2020-02-21,-0.2752
2020-02-24,-1.9319
2020-02-25,-0.3752
2020-02-26,1.1299
2020-02-27,-2.6071
2020-02-28,-0.2868
2020-03-02,2.5887000000000002
2020-03-03,-4.2056000000000004
2020-03-04,-0.3902
2020-03-05,-1.9588999999999999
2020-03-06,1.0989
2020-03-09,-6.4229
2020-03-10,-2.7455
2020-03-11,-6.4061
2020-03-12,-6.3805
2020-03-13,6.6914
2020-03-16,-4.9942
2020-03-17,8.313
2020-03-18,-12.0767
2020-03-19,3.8510999999999997
2020-03-20,-6.9221
2020-03-23,4.2497
2020-03-24,9.8089
2020-03-25,3.4803
2020-03-26,3.0269
2020-03-27,-6.5288
2020-03-30,4.3073
2020-03-31,2.3437
2020-04-01,-9.9237
2020-04-02,12.1065
2020-04-03,-3.2397
2020-04-06,-2.3438
2020-04-07,0.0
2020-04-08,6.9714
2020-04-09,12.5
2020-04-13,-11.9658
2020-04-14,-1.1865999999999999
2020-04-15,-7.2052
2020-04-16,1.7647
2020-04-17,11.9075
2020-04-20,-2.376
2020-04-21,-0.1058
2020-04-22,-0.3178
2020-04-23,2.763
2020-04-24,0.4137
2020-04-27,2.4717000000000002
2020-04-28,5.7286
2020-04-29,4.7529
2020-04-30,-2.3593
2020-05-01,-1.7658
2020-05-04,-8.9877
2020-05-05,-6.341
2020-05-06,2.1088
2020-05-07,0.1087
2020-05-08,3.0402
2020-05-11,-2.0021
2020-05-12,-2.2580999999999998
2020-05-13,-3.7679
2020-05-14,-1.7261
2020-05-15,2.6932
2020-05-18,10.3763
2020-05-19,-4.5455
2020-05-20,4.9784
2020-05-21,2.4742
2020-05-22,2.3139
2020-05-26,3.9331
2020-05-27,5.4872
2020-05-28,-5.4709
2020-05-29,-2.4668
2020-06-01,-1.6537
2020-06-02,-1.7804
2020-06-03,3.3233
2020-06-04,1.3645
2020-06-05,5.8654
2020-06-08,-0.0908
2020-06-09,0.0909
2020-06-10,-5.8129
2020-06-11,-10.0289
2020-06-12,3.2154
2020-06-15,-1.3498999999999999
2020-06-16,2.5263
2020-06-17,-4.9281
2020-06-18,-0.7559
2020-06-19,-0.1088
2020-06-22,-0.8715
2020-06-23,0.0
2020-06-24,-3.1868
2020-06-25,5.6754
2020-06-26,3.652
2020-06-29,0.0
2020-06-30,3.6269
2020-07-01,-5.2
2020-07-02,-0.5274
2020-07-06,0.2121
2020-07-07,-3.8095
2020-07-08,-0.22
2020-07-09,-2.4256
2020-07-10,4.1808
2020-07-13,1.3014999999999999
2020-07-14,0.3212
2020-07-15,4.1622
2020-07-16,-0.3074
2020-07-17,-1.4388
2020-07-20,-1.6684
2020-07-21,4.9841
2020-07-22,-1.8182
2020-07-23,0.823
2020-07-24,-1.6327
2020-07-27,-2.3859
2020-07-28,-0.8502
2020-07-29,3.4298
2020-07-30,0.6218
2020-07-31,-1.4418
