ticker,NUSMF US Equity
2006-07-28,2.5140000000000002
2006-08-01,-0.545
2006-08-02,0.5479
2006-08-04,-0.2725
2006-08-10,-0.0205
2006-08-14,0.0205
2006-08-16,-1.6768999999999998
2006-08-17,-1.1844999999999999
2006-08-21,1.2373
2006-08-22,14.4444
2006-08-23,1.4563
2006-08-24,8.612400000000001
2006-08-25,3.8270999999999997
2006-08-28,-13.6569
2006-08-30,-0.2457
2006-09-05,0.9852
2006-09-08,1.9939
2006-09-12,-11.5203
2006-09-14,2.1622
2006-09-18,-2.3810000000000002
2006-09-19,0.271
2006-09-22,-6.4865
2006-09-27,4.6243
2006-10-03,1.3812
2006-10-04,-7.0845
2006-10-10,8.5044
2006-10-12,-5.1350999999999996
2006-10-13,-3.2585
2006-10-17,-2.1682
2006-10-19,3.8531
2006-10-30,39.6739
2006-10-31,4.3839
2006-11-01,0.0522
2006-11-02,0.4794
2006-11-03,0.3881
2006-11-06,2.0413
2006-11-07,6.9498
2006-11-08,10.762599999999999
2006-11-09,9.0181
2006-11-10,-0.5923
2006-11-13,-7.1579
2006-11-14,-6.0577
2006-11-15,2.5453
2006-11-16,0.8806
2006-11-17,-6.0
2006-11-21,2.336
2006-11-22,14.2006
2006-11-27,2.2548
2006-11-28,-1.1869
2006-11-29,-0.6006
2006-11-30,13.2213
2006-12-01,0.7038
2006-12-07,13.2386
2006-12-08,14.6568
2006-12-11,16.2219
2006-12-12,-7.5188
2006-12-13,-6.1329
2006-12-14,-7.2593
2006-12-15,-7.6802
2006-12-18,-0.7413
2006-12-19,1.3969
2006-12-20,21.1033
2006-12-21,-3.082
2006-12-22,2.4
2006-12-27,-4.7266
2006-12-28,-8.678
2006-12-29,-2.4173999999999998
2007-01-03,-0.9245
2007-01-04,-3.3319
2007-01-05,-4.7783
2007-01-08,-3.7679
2007-01-09,-0.3932
2007-01-10,2.7632
2007-01-11,-0.9251
2007-01-12,5.3068
2007-01-16,-2.2627
2007-01-17,-1.557
2007-01-18,-1.5306
2007-01-22,5.1813
2007-01-23,1.7703
2007-01-24,1.6488
2007-01-25,2.247
2007-01-26,-0.0786
2007-01-30,-4.9173
2007-01-31,-2.8585000000000003
2007-02-01,0.7979
2007-02-02,-1.1264
2007-02-05,-3.7975
2007-02-06,-2.7895
2007-02-07,1.0236
2007-02-08,1.0233
2007-02-09,0.9516
2007-02-12,2.079
2007-02-13,2.5997
2007-02-14,1.5711
2007-02-15,-0.4647
2007-02-16,0.0248
2007-02-20,-0.1194
2007-02-21,0.5961
2007-02-22,-1.3827
2007-02-23,2.4036
2007-02-26,-0.8848
2007-02-27,-3.7943
2007-02-28,0.0385
2007-03-01,-3.1142
2007-03-02,1.5642
2007-03-05,-1.3968
2007-03-06,0.3401
2007-03-07,-3.0325
2007-03-08,3.2224
2007-03-09,2.0516
2007-03-12,3.0961
2007-03-13,-2.0
2007-03-14,-3.7915
2007-03-15,2.3765
2007-03-16,-1.6754
2007-03-19,-2.8794
2007-03-20,1.8799000000000001
2007-03-21,1.6555
2007-03-22,-0.3896
2007-03-23,2.5568
2007-03-26,-0.0256
2007-03-27,-0.1923
2007-03-28,-0.5748
2007-03-29,-0.1001
2007-03-30,0.2085
2007-04-02,-1.2745
2007-04-03,-0.1258
2007-04-04,0.7723
2007-04-05,-0.5066
2007-04-09,0.674
2007-04-10,1.146
2007-04-11,-0.8333
2007-04-13,2.2107
2007-04-16,-1.3376000000000001
2007-04-17,1.3477000000000001
2007-04-18,-1.2365
2007-04-19,-1.5674000000000001
2007-04-20,14.9735
2007-04-23,11.1617
2007-04-24,-3.5697
2007-04-25,-0.7562
2007-04-26,-2.3404
2007-04-27,-3.0501
2007-04-30,-4.8961
2007-05-01,0.3515
2007-05-02,3.1434
2007-05-03,1.5866
2007-05-04,1.8919000000000001
2007-05-07,0.7085
2007-05-08,0.1547
2007-05-09,-7.0203
2007-05-10,-2.9469
2007-05-11,7.1405
2007-05-14,-1.5987
2007-05-15,0.3361
2007-05-16,0.6872
2007-05-17,0.3526
2007-05-18,-0.2522
2007-05-22,2.7273
2007-05-23,-1.9912
2007-05-24,-0.5643
2007-05-25,-3.4591
2007-05-29,0.5026
2007-05-30,15.8195
2007-05-31,-1.4848
2007-06-01,-0.2589
2007-06-04,-0.0964
2007-06-05,-1.5293
2007-06-06,-0.5786
2007-06-07,2.3687
2007-06-08,0.0
2007-06-11,-1.5785
2007-06-12,-0.6624
2007-06-13,1.6513
2007-06-14,2.2237
2007-06-15,1.5133999999999999
2007-06-18,7.6618
2007-06-19,-0.0081
2007-06-20,0.7017
2007-06-21,-0.7565
2007-06-22,-4.1384
2007-06-25,-3.7814
2007-06-26,-1.4872
2007-06-27,-0.8147
2007-06-28,0.6096
2007-06-29,-0.6595
2007-07-03,0.7396
2007-07-05,-0.0892
2007-07-06,-15.493
2007-07-09,-3.2201
2007-07-10,-4.7592
2007-07-11,5.3459
2007-07-12,4.4776
2007-07-13,4.7619
2007-07-16,-0.0483
2007-07-17,-3.6921
2007-07-18,-2.6281
2007-07-19,-0.1288
2007-07-20,-3.622
2007-07-23,1.9224
2007-07-24,-1.9278
2007-07-25,-0.7639
2007-07-26,-6.2775
2007-07-27,5.1653
2007-07-30,-2.1112
2007-07-31,-1.4822
2007-08-01,0.2705
2007-08-02,-0.8626
2007-08-03,1.7403
2007-08-07,-8.7722
2007-08-08,3.3319
2007-08-09,-1.8688
2007-08-10,-10.7805
2007-08-13,-6.0236
2007-08-14,-3.0867
2007-08-15,-4.4063
2007-08-16,-8.7753
2007-08-17,13.5765
2007-08-20,3.045
2007-08-21,-10.266
2007-08-22,1.9667
2007-08-23,3.7658
2007-08-24,3.7289
2007-08-27,0.1748
2007-08-28,-2.2818
2007-08-29,-0.4867
2007-08-30,-1.2989
2007-08-31,6.9573
2007-09-04,-1.4663
2007-09-05,0.6858
2007-09-06,1.358
2007-09-07,-1.0757
2007-09-10,-2.0529
2007-09-11,-2.4646
2007-09-12,4.1145
2007-09-13,-2.1542
2007-09-14,-2.1885
2007-09-17,2.3339
2007-09-18,0.0
2007-09-19,1.5219
2007-09-20,3.6398
2007-09-21,0.544
2007-09-24,3.1405
2007-09-25,-2.2249
2007-09-26,7.4165
2007-09-27,10.4256
2007-09-28,8.4881
2007-10-01,3.5622
2007-10-02,-4.4916
2007-10-03,-0.2099
2007-10-04,-0.7347
2007-10-05,0.3522
2007-10-09,-3.9852
2007-10-10,-1.1455
2007-10-11,2.9749
2007-10-12,-3.9594
2007-10-15,-3.1656
2007-10-16,1.3959
2007-10-17,1.5617999999999999
2007-10-18,-0.2534
2007-10-19,8.4392
2007-10-22,-7.9509
2007-10-23,11.1758
2007-10-24,-1.2293
2007-10-25,2.713
2007-10-26,8.5609
2007-10-29,-0.4556
2007-10-30,1.6018
2007-10-31,1.4372
2007-11-01,0.0125
2007-11-02,2.9263
2007-11-05,0.0
2007-11-06,1.5556999999999999
2007-11-07,-3.0398
2007-11-08,-0.5517
2007-11-09,-6.8282
2007-11-12,0.4728
2007-11-13,1.3014999999999999
2007-11-15,-7.0639
2007-11-16,2.857
2007-11-19,-0.1412
2007-11-20,1.3733
2007-11-21,-2.1003
2007-11-23,-1.4374
2007-11-26,-0.6996
2007-11-27,-2.9701
2007-11-28,4.247
2007-11-29,-1.9766
2007-11-30,0.0047
2007-12-03,2.0669
2007-12-04,-0.5987
2007-12-05,-0.07
2007-12-06,0.0623
2007-12-07,-1.1751
2007-12-10,1.0379
2007-12-11,-0.2369
2007-12-12,-1.375
2007-12-13,0.1014
2007-12-14,1.646
2007-12-17,1.5819999999999999
2007-12-18,-2.9307
2007-12-19,0.409
2007-12-20,-2.5886
2007-12-21,-1.5838
2007-12-24,1.8898000000000001
2007-12-27,-1.3395000000000001
2007-12-28,0.0522
2007-12-31,-0.0783
2008-01-02,0.0082
2008-01-03,0.0963
2008-01-04,-3.7047
2008-01-07,-3.6067
2008-01-08,-5.3368
2008-01-09,0.5938
2008-01-10,1.6972
2008-01-11,-2.7173
2008-01-14,-1.7416
2008-01-15,1.7155
2008-01-16,1.6026
2008-01-17,-11.6253
2008-01-18,-0.266
2008-01-22,-10.6667
2008-01-23,-6.0191
2008-01-24,10.5735
2008-01-25,-4.8294
2008-01-28,-0.2712
2008-01-29,2.7309
2008-01-31,-0.3982
2008-02-01,1.3426
2008-02-04,-1.0284
2008-02-05,-2.3154
2008-02-06,1.8561
2008-02-07,-2.5563000000000002
2008-02-08,-0.1782
2008-02-11,3.3256
2008-02-12,-1.9698
2008-02-13,1.2644
2008-02-14,-3.6901
2008-02-15,-1.0458
2008-02-19,-1.4611
2008-02-20,-4.1321
2008-02-21,-0.7063
2008-02-22,8.1624
2008-02-25,3.8836
2008-02-26,3.5998
2008-02-27,-1.2266
2008-02-28,1.2396
2008-02-29,2.4154
2008-03-03,-5.7905
2008-03-04,-3.8811
2008-03-05,8.963
2008-03-06,-4.9196
2008-03-07,-6.1328
2008-03-10,-0.2399
2008-03-11,-1.4601
2008-03-12,8.5052
2008-03-13,-3.5773
2008-03-14,-2.7579000000000002
2008-03-17,-2.5542
2008-03-18,-0.3299
2008-03-19,-7.7724
2008-03-20,1.4437
2008-03-24,-1.8231000000000002
2008-03-25,-1.6547
2008-03-26,2.2461
2008-03-27,-0.8545
2008-03-28,-0.4448
2008-03-31,0.0168
2008-04-01,-6.1872
2008-04-02,9.8958
2008-04-03,1.7928
2008-04-04,-2.5195
2008-04-07,-0.6905
2008-04-08,-2.281
2008-04-09,-1.1025
2008-04-10,3.2845
2008-04-11,-0.5452
2008-04-14,-2.4057
2008-04-15,-0.2723
2008-04-16,0.5091
2008-04-17,-1.4433
2008-04-18,-2.2627
2008-04-21,1.1752
2008-04-22,4.5763
2008-04-23,-0.5359
2008-04-24,-1.3679000000000001
2008-04-25,-1.7888
2008-04-28,-0.4064
2008-04-29,-1.1748
2008-04-30,0.9048
2008-05-01,-0.1596
2008-05-02,1.8427
2008-05-05,8.6473
2008-05-06,0.985
2008-05-07,1.956
2008-05-08,-1.8445
2008-05-09,0.5146
2008-05-12,-2.2342
2008-05-13,-0.2751
2008-05-14,-2.1987
2008-05-15,2.1125
2008-05-16,-1.8272
2008-05-20,0.1434
2008-05-21,-5.6539
2008-05-22,0.3493
2008-05-23,6.26
2008-05-27,-0.5209
2008-05-28,-2.3969
2008-05-29,-0.9513
2008-05-30,3.5291
2008-06-02,7.8749
2008-06-03,-0.1325
2008-06-04,-2.1503
2008-06-05,14.3522
2008-06-06,-1.2708
2008-06-09,-4.5502
2008-06-10,-1.2131
2008-06-11,-1.6414
2008-06-12,-0.6841
2008-06-13,-3.1933
2008-06-16,1.8145
2008-06-17,-0.1123
2008-06-18,0.1849
2008-06-19,-0.0175
2008-06-20,-1.2448
2008-06-23,-0.8917
2008-06-24,-8.4595
2008-06-25,3.7504999999999997
2008-06-26,0.1073
2008-06-27,-2.3243
2008-06-30,-2.4372
2008-07-02,-0.0619
2008-07-03,-7.0035
2008-07-07,-2.8635
2008-07-08,-1.6547
2008-07-09,-1.73
2008-07-10,-0.3901
2008-07-11,-1.5181
2008-07-14,2.9976000000000003
2008-07-15,1.5573000000000001
2008-07-16,0.9301
2008-07-17,-2.8643
2008-07-18,3.5064
2008-07-21,-5.6481
2008-07-22,-1.7164000000000001
2008-07-23,-1.6396
2008-07-24,-3.3304
2008-07-25,-4.1054
2008-07-28,-0.2124
2008-07-29,-6.4702
2008-07-30,-6.2978
2008-07-31,4.665
2008-08-01,1.1443
2008-08-05,-5.3481
2008-08-06,12.1364
2008-08-07,-0.8348
2008-08-08,-6.4342
2008-08-11,-4.1051
2008-08-12,-6.5008
2008-08-13,8.9866
2008-08-14,-0.3823
2008-08-15,-4.1139
2008-08-18,4.3549
2008-08-19,-12.9402
2008-08-20,14.9678
2008-08-21,-7.4077
2008-08-22,-2.6787
2008-08-25,-1.7922
2008-08-26,-1.1546
2008-08-27,0.763
2008-08-29,7.7779
2008-09-02,-0.785
2008-09-03,-7.1644
2008-09-04,2.4343
2008-09-05,-1.117
2008-09-08,-0.595
2008-09-09,-5.3638
2008-09-10,3.3849
2008-09-11,0.7839
2008-09-12,2.2337
2008-09-15,-3.5951
2008-09-16,-4.3018
2008-09-17,13.5157
2008-09-18,6.3076
2008-09-19,8.5125
2008-09-22,-1.8546
2008-09-23,-5.0509
2008-09-24,-1.8748
2008-09-25,18.2162
2008-09-26,-6.1949
2008-09-29,-12.2311
2008-09-30,3.2229
2008-10-01,-7.3898
2008-10-02,-3.0194
2008-10-03,-0.1117
2008-10-06,-6.5365
2008-10-07,5.8522
2008-10-08,0.0094
2008-10-09,-0.7016
2008-10-10,-12.4953
2008-10-14,0.3902
2008-10-15,-4.8799
2008-10-16,-22.9272
2008-10-17,17.6128
2008-10-20,-7.3436
2008-10-21,-1.3176
2008-10-22,-7.7028
2008-10-23,-8.9392
2008-10-24,-15.2912
2008-10-27,-5.9627
2008-10-28,11.5156
2008-10-29,16.095
2008-10-30,4.4158
2008-10-31,2.89
2008-11-03,11.1029
2008-11-04,15.7247
2008-11-05,5.2156
2008-11-06,-11.2512
2008-11-07,-1.3106
2008-11-10,1.2412
2008-11-11,-2.1330999999999998
2008-11-12,-14.3993
2008-11-13,-2.2317
2008-11-14,-1.377
2008-11-17,7.596
2008-11-18,-5.226
2008-11-19,-12.9632
2008-11-20,-14.6375
2008-11-21,24.9399
2008-11-24,1.908
2008-11-25,2.7061
2008-11-26,-1.2255
2008-12-01,-5.1024
2008-12-02,7.4685
2008-12-03,0.9504
2008-12-04,-10.4014
2008-12-05,-1.5467
2008-12-08,4.8497
2008-12-10,-0.9283
2008-12-11,2.3179
2008-12-12,-1.3094000000000001
2008-12-16,4.1921
2008-12-18,-9.0859
2008-12-19,-1.5554000000000001
2008-12-22,-0.838
2008-12-23,-0.6866
2008-12-24,-0.3191
2008-12-29,-0.0711
2008-12-30,9.2721
2008-12-31,6.6042
2009-01-02,7.6312
2009-01-05,-3.0021
2009-01-06,2.4365
2009-01-07,-4.0
2009-01-08,7.9762
2009-01-09,-0.8614
2009-01-12,-2.12
2009-01-13,-2.4783
2009-01-14,-3.3132
2009-01-16,4.7598
2009-01-20,-8.785
2009-01-21,4.122
2009-01-23,-1.3700999999999999
2009-01-26,3.9217
2009-01-28,-4.8815
2009-01-29,5.5668
2009-01-30,2.9051
2009-02-02,-3.9451
2009-02-03,1.8452
2009-02-04,-3.6017
2009-02-05,2.0841
2009-02-06,-0.8166
2009-02-09,4.6556999999999995
2009-02-10,-4.8634
2009-02-11,2.1651
2009-02-12,-0.4783
2009-02-13,-1.671
2009-02-17,-4.2108
2009-02-18,-1.8604
2009-02-19,2.6875999999999998
2009-02-20,0.4284
2009-02-23,0.605
2009-02-24,-3.7854
2009-02-25,1.7308
2009-02-26,1.4493
2009-02-27,5.3183
2009-03-02,-8.9421
2009-03-03,-0.5181
2009-03-05,5.0618
2009-03-06,-0.9373
2009-03-09,-1.5638
2009-03-10,3.3919
2009-03-11,1.6595
2009-03-13,-0.0605
2009-03-16,1.2553
2009-03-17,4.1748
2009-03-18,0.3656
2009-03-19,1.1643
2009-03-20,0.8473
2009-03-23,-1.1062
2009-03-24,0.4035
2009-03-25,2.757
2009-03-26,3.7535
2009-03-27,7.6918
2009-03-30,-0.9212
2009-03-31,-2.9939
2009-04-02,14.4856
2009-04-03,-8.7961
2009-04-06,5.8564
2009-04-07,1.2198
2009-04-08,-3.7752
2009-04-09,-0.095
2009-04-13,2.2814
2009-04-14,1.3011
2009-04-15,-0.2294
2009-04-16,-3.2644
2009-04-17,-5.038
2009-04-20,-4.9049
2009-04-22,3.3158
2009-04-23,0.6814
2009-04-24,0.4997
2009-04-27,-0.0315
2009-04-28,-1.429
2009-04-29,0.4981
2009-04-30,2.4911
2009-05-01,-0.7564
2009-05-04,-0.4686
2009-05-05,0.0502
2009-05-06,1.2548
2009-05-07,2.7945
2009-05-08,1.4405999999999999
2009-05-11,-0.7784
2009-05-12,6.2642
2009-05-13,-5.5005
2009-05-14,0.1908
2009-05-15,9.381
2009-05-19,10.1001
2009-05-20,-5.9015
2009-05-21,-5.4943
2009-05-22,9.6598
2009-05-26,-0.0811
2009-05-27,4.6972000000000005
2009-05-28,-5.8672
2009-06-01,4.519
2009-06-02,-0.1625
2009-06-03,-3.6105
2009-06-04,6.0383
2009-06-05,-7.4607
2009-06-08,-0.5006
2009-06-09,4.2348
2009-06-11,0.1458
2009-06-12,-2.5154
2009-06-15,-6.8809000000000005
2009-06-16,-0.7688
2009-06-17,-2.5249
2009-06-18,-0.5032
2009-06-19,-0.9195
2009-06-22,-4.0487
2009-06-23,1.8860999999999999
2009-06-24,-2.2013
2009-06-25,4.4106
2009-06-26,-2.5567
2009-06-29,0.0835
2009-07-02,-3.8132
2009-07-06,-2.9732
2009-07-07,-3.0644
2009-07-08,1.2118
2009-07-09,-1.7179
2009-07-10,-1.9995
2009-07-13,0.0405
2009-07-14,2.8430999999999997
2009-07-15,6.3235
2009-07-16,-3.1621
2009-07-17,2.1429
2009-07-23,1.998
2009-07-24,4.7318999999999996
2009-07-29,-1.8061
2009-07-30,2.0119
2009-07-31,2.6958
2009-08-04,6.5455
2009-08-05,-6.7939
2009-08-06,3.719
2009-08-07,-5.6487
2009-08-10,0.8068
2009-08-11,-2.3779
2009-08-12,2.6319
2009-08-13,-3.9826
2009-08-14,0.3195
2009-08-18,-8.461500000000001
2009-08-19,3.8734
2009-08-20,0.5056
2009-08-21,0.3144
2009-08-24,-0.7899
2009-08-25,1.9588
2009-08-26,-4.648
2009-08-27,1.1699
2009-08-28,-2.5697
2009-08-31,-2.5188
2009-09-01,3.125
2009-09-02,0.223
2009-09-03,6.8063
2009-09-04,4.424
2009-09-08,-0.1526
2009-09-09,2.8209
2009-09-10,-3.658
2009-09-11,3.5596
2009-09-14,1.7702
2009-09-15,0.0619
2009-09-16,-3.0322
2009-09-17,4.705
2009-09-18,-3.7843999999999998
2009-09-21,0.1267
2009-09-22,-2.0418
2009-09-23,-0.1116
2009-09-24,-1.6399
2009-09-25,0.7769
2009-09-28,3.6528
2009-09-29,-3.341
2009-09-30,12.6894
2009-10-01,-0.7563
2009-10-02,1.0161
2009-10-05,0.2096
2009-10-06,3.9732
2009-10-07,-1.4079
2009-10-08,6.4361
2009-10-09,4.0824
2009-10-13,2.578
2009-10-14,2.0241
2009-10-15,1.9487
2009-10-16,-4.7075
2009-10-19,2.0421
2009-10-20,-4.6991
2009-10-21,-7.2776
2009-10-22,1.0344
2009-10-23,1.0487
2009-10-26,-1.7166000000000001
2009-10-27,-7.6769
2009-10-28,-2.5694
2009-10-29,-0.5675
2009-10-30,-0.6379
2009-11-02,5.2821
2009-11-03,0.7542
2009-11-04,3.6258
2009-11-05,0.3689
2009-11-06,4.1394
2009-11-09,5.1512
2009-11-10,-6.2459
2009-11-11,3.4106
2009-11-12,3.0769
2009-11-13,-2.7379
2009-11-16,-2.5704000000000002
2009-11-17,-0.6842
2009-11-18,-3.2312
2009-11-19,1.8538999999999999
2009-11-23,-2.5744
2009-11-24,3.7056
2009-11-25,6.6587
2009-11-27,-1.6051
2009-11-30,9.2185
2009-12-01,0.3343
2009-12-02,0.0216
2009-12-03,-2.5353
2009-12-04,-1.2784
2009-12-07,-4.8067
2009-12-08,-1.4123
2009-12-09,11.7286
2009-12-10,-2.6329000000000002
2009-12-11,-2.4135
2009-12-14,3.9805
2009-12-15,0.2431
2009-12-16,-2.8057
2009-12-17,-0.9266
2009-12-18,0.4317
2009-12-21,3.2727
2009-12-22,-2.1979
2009-12-23,1.6667
2009-12-24,0.593
2009-12-29,3.6755
2009-12-30,7.0652
2009-12-31,4.2405
2010-01-04,-4.4426
2010-01-05,12.2501
2010-01-06,-1.0337
2010-01-07,8.5712
2010-01-08,7.4719999999999995
2010-01-11,15.6591
2010-01-12,-11.8682
2010-01-13,-4.5215
2010-01-14,17.6807
2010-01-15,-6.0414
2010-01-19,4.2716
2010-01-20,-5.994
2010-01-21,1.3761
2010-01-22,-8.0006
2010-01-25,-1.9858
2010-01-26,3.13
2010-01-27,-6.8272
2010-01-28,2.4251
2010-01-29,2.3804
2010-02-01,0.7377
2010-02-02,0.5438
2010-02-03,1.976
2010-02-04,-5.6172
2010-02-05,1.9413
2010-02-08,-0.5011
2010-02-09,1.2339
2010-02-10,0.2332
2010-02-11,4.582
2010-02-12,-2.5214
2010-02-16,-1.4241
2010-02-18,-4.1952
2010-02-19,0.6283
2010-02-22,1.0887
2010-02-23,-0.8426
2010-02-24,-1.3545
2010-02-25,-1.263
2010-02-26,-0.1214
2010-03-01,7.8711
2010-03-02,0.8219
2010-03-03,4.8943
2010-03-04,-2.2337
2010-03-05,2.8912
2010-03-08,5.5856
2010-03-09,-1.9811
2010-03-10,-2.6626
2010-03-11,-5.5674
2010-03-12,1.8860000000000001
2010-03-15,-2.3323
2010-03-16,3.0167
2010-03-17,-0.9478
2010-03-18,-2.281
2010-03-19,-2.6465
2010-03-22,-0.8127
2010-03-23,0.8947
2010-03-24,-2.4053
2010-03-25,-4.8685
2010-03-26,-2.4801
2010-03-29,2.5844
2010-03-30,-3.7856
2010-03-31,4.8398
2010-04-05,-1.4879
2010-04-06,-6.446
2010-04-08,17.3261
2010-04-09,-1.2378
2010-04-12,-4.413
2010-04-13,4.2523
2010-04-14,-0.3839
2010-04-15,1.4536
2010-04-16,-8.3498
2010-04-19,-3.2345
2010-04-21,9.4603
2010-04-22,-1.7718
2010-04-23,-1.4249
2010-04-26,2.2668
2010-04-27,-2.7144
2010-04-28,1.1985999999999999
2010-04-30,-6.5616
2010-05-03,0.9393
2010-05-04,-0.3667
2010-05-05,-3.5556
2010-05-06,-2.1205
2010-05-07,-3.4539
2010-05-10,-4.2365
2010-05-11,0.6564
2010-05-12,13.6003
2010-05-14,-2.8599
2010-05-17,-12.7006
2010-05-18,1.1816
2010-05-19,-4.882
2010-05-20,-4.9193999999999996
2010-05-21,2.2373
2010-05-25,3.6618
2010-05-26,-2.5637
2010-05-27,5.2796
2010-05-28,-5.3448
2010-06-01,-2.2525
2010-06-02,-2.5585
2010-06-04,-1.4501
2010-06-08,3.2817
2010-06-09,3.092
2010-06-10,-1.2119
2010-06-11,-1.3989
2010-06-14,-1.8528
2010-06-16,0.2827
2010-06-17,-1.6642000000000001
2010-06-18,1.6461999999999999
2010-06-21,4.9222
2010-06-23,-4.2751
2010-06-24,-3.6145
2010-06-25,7.3167
2010-06-28,0.1883
2010-06-29,-1.5516
2010-06-30,-1.2297
2010-07-02,21.3143
2010-07-06,12.919599999999999
2010-07-07,5.7125
2010-07-08,-0.0745
2010-07-09,11.5581
2010-07-12,13.8911
2010-07-13,-14.3751
2010-07-14,-8.6341
2010-07-15,-4.125
2010-07-16,3.9896000000000003
2010-07-19,-4.8646
2010-07-20,-1.5551
2010-07-21,-10.0402
2010-07-22,-2.0833
2010-07-23,8.0547
2010-07-26,8.488
2010-07-27,-0.901
2010-07-28,6.8747
2010-07-29,-1.6585999999999999
2010-07-30,-2.4645
2010-08-02,0.051
2010-08-03,2.7199999999999998
2010-08-04,3.0298
2010-08-05,-2.1362
2010-08-06,0.6835
2010-08-09,-2.8225
2010-08-10,-0.815
2010-08-11,-0.5076
2010-08-12,-0.1722
2010-08-13,-2.894
2010-08-16,10.8322
2010-08-17,-0.7984
2010-08-18,0.5266
2010-08-19,-3.8571
2010-08-20,-1.7893
2010-08-23,2.3766
2010-08-24,-3.045
2010-08-25,-2.7087
2010-08-26,-0.9857
2010-08-27,-0.2835
2010-08-30,-5.2099
2010-08-31,-5.1405
2010-09-01,3.5294
2010-09-02,2.3295
2010-09-03,-0.6732
2010-09-07,1.7399
2010-09-08,-1.0165
2010-09-09,2.6922
2010-09-10,-2.1622
2010-09-13,-0.5525
2010-09-14,3.3333
2010-09-15,-3.2258
2010-09-16,-1.5833
2010-09-17,-0.0847
2010-09-20,-0.1342
2010-09-21,1.8316
2010-09-22,2.7778
2010-09-23,4.8649000000000004
2010-09-24,4.1237
2010-09-27,0.495
2010-09-28,-0.9852
2010-09-29,-1.99
2010-09-30,0.9327
2010-10-01,-0.4212
2010-10-04,-4.0404
2010-10-05,-0.5526
2010-10-06,3.2284
2010-10-07,-3.4863
2010-10-08,1.8327
2010-10-11,4.8513
2010-10-12,-4.9751
2010-10-13,3.1414
2010-10-14,-1.0152
2010-10-15,-1.5385
2010-10-18,3.151
2010-10-19,-2.5499
2010-10-20,-1.5544
2010-10-21,1.0526
2010-10-22,1.5625
2010-10-25,-0.7692
2010-10-26,-3.1363
2010-10-27,-1.8307
2010-10-28,2.1739
2010-10-29,1.0638
2010-11-01,-0.4737
2010-11-02,1.0411
2010-11-03,4.8052
2010-11-04,3.0868
2010-11-05,0.2029
2010-11-08,3.9401
2010-11-09,0.4651
2010-11-10,3.2407
2010-11-11,0.0
2010-11-12,-3.1390000000000002
2010-11-15,1.1111
2010-11-16,-6.1355
2010-11-17,2.9268
2010-11-18,1.1197
2010-11-19,-1.5525
2010-11-22,1.8805
2010-11-23,0.038
2010-11-24,2.7647
2010-11-26,-7.6449
2010-11-29,-1.0735
2010-11-30,0.3918
2010-12-01,-0.8858
2010-12-02,3.525
2010-12-03,0.5162
