ticker,MFDB US Equity
2006-11-21,1.6598000000000002
2006-11-22,2.0408
2006-11-29,0.0
2006-12-04,6.0
2006-12-11,-2.6414999999999997
2006-12-13,1.938
2006-12-14,0.3802
2006-12-15,5.303
2006-12-18,4.3165
2006-12-19,-0.3448
2006-12-21,0.0
2007-01-03,-6.5744
2007-01-04,6.7407
2007-03-01,-1.4573
2007-03-12,-9.1549
2007-03-13,-3.1008
2007-03-14,0.4
2007-03-15,0.3984
2007-03-16,-1.5873
2007-03-19,2.4194
2007-03-22,10.2362
2007-04-11,-8.2143
2007-04-12,5.0584
2007-04-23,0.0
2007-04-30,0.0
2007-05-03,-1.4815
2007-05-07,0.7519
2007-05-09,-0.7463
2007-05-21,0.0
2007-05-22,0.0
2007-05-23,0.0
2007-05-24,0.0
2007-06-01,0.0
2007-06-04,0.7519
2007-06-07,-0.7463
2007-06-08,-0.7519
2007-06-11,1.1364
2007-06-13,-1.1236
2007-06-18,0.0
2007-06-20,0.3788
2007-06-22,-0.3774
2007-06-25,0.0
2007-07-02,-2.2727
2007-07-10,-1.5504
2007-07-11,-1.5748
2007-07-12,2.4
2007-07-16,-0.3906
2007-07-18,-5.8824
2007-07-20,9.5833
2007-07-24,-2.8137
2007-07-26,-6.1033
2007-07-27,-3.3333
2007-07-30,3.4483
2007-07-31,0.0
2007-08-02,0.0
2007-08-03,-0.0833
2007-08-06,0.0834
2007-08-07,0.0
2007-08-09,0.0
2007-08-16,-1.75
2007-08-17,0.0848
2007-08-21,-1.6949
2007-08-22,2.5
2007-08-23,0.841
2007-09-20,-2.0017
2007-09-25,-2.1277
2007-09-26,0.0
2007-10-04,0.0
2007-10-10,1.3043
2007-10-17,0.0
2007-10-19,-5.5794
2007-10-22,7.7273
2007-10-31,-2.9536
2007-11-02,4.7826
2007-11-08,-4.1494
2007-11-15,0.8658
2007-11-26,-1.2876
2007-12-05,-2.1739
2007-12-06,2.6667
2007-12-07,0.0
2007-12-11,-4.7619
2007-12-17,1.8182
2007-12-19,-6.25
2007-12-21,6.6667
2007-12-28,-6.25
2007-12-31,0.0
2008-01-03,6.6667
2008-01-15,3.125
2008-01-16,0.0
2008-02-04,0.4329
2008-02-20,-0.8621
2008-03-12,-5.2174
2008-03-13,4.1284
2008-04-07,-3.0837
2008-04-14,-4.5455
2008-04-18,8.0952
2008-05-05,0.5314
2008-05-19,0.0
2008-05-22,-0.8811
2008-06-10,-1.7778
2008-06-11,2.7149
2008-06-13,-0.8811
2008-06-16,0.0
2008-06-18,0.0
2008-06-30,-3.1111
2008-07-01,0.0
2008-07-02,0.0
2008-07-07,-8.1651
2008-07-08,7.2927
2008-07-09,-11.5456
2008-07-10,10.0
2008-07-14,-18.1818
2008-07-15,0.0
2008-07-16,1.7544
2008-07-17,11.8391
2008-07-25,-7.5026
2008-07-29,5.4444
2008-08-06,-2.6344
2008-08-26,0.7625
2008-08-27,0.0
2008-08-28,2.7027
2008-08-29,2.6316
2008-09-18,-4.1026
2008-10-02,-3.7433
2008-10-07,0.0
2008-10-10,0.0
2008-10-14,11.1111
2008-10-20,-5.0
2008-10-21,-5.2632
2008-10-27,0.0
2008-11-04,0.0
2008-11-05,0.0
2008-11-14,-8.3333
2008-11-17,3.0303
2008-11-18,5.8824
2008-11-24,0.0
2008-12-02,-4.9216999999999995
2008-12-03,8.2353
2008-12-11,-7.6087
2008-12-12,0.0
2008-12-18,2.9412000000000003
2008-12-23,-2.2857
2008-12-29,0.0
2008-12-30,5.2632
2009-01-21,2.7778
2009-01-28,-2.0541
2009-02-03,-2.2222
2009-02-19,-2.2727
2009-02-20,-1.1628
2009-02-23,3.5294
2009-02-25,1.1364
2009-03-02,-4.4944
2009-03-03,0.0
2009-03-05,-5.8824
2009-03-06,-7.625
2009-03-09,8.2544
2009-03-13,-12.5
2009-03-16,14.0
2009-03-31,-2.2556
2009-05-06,16.0207
2009-06-01,-13.6971
2009-06-29,-0.6452
2009-10-02,-18.1937
2009-10-06,12.0
2009-10-26,-21.4286
2009-10-27,0.0
2009-10-29,5.6985
2009-12-02,-4.3478
2009-12-03,1.8182
2009-12-04,0.0
2009-12-07,56.25
2009-12-10,-36.0
2009-12-11,50.7143
2009-12-15,-33.5308
2009-12-17,-1.9607999999999999
2009-12-29,0.9091
2009-12-31,-5.4054
2010-01-04,29.3333
2010-01-28,-21.2077
2010-02-17,2.0794
2010-02-22,-0.9259
2010-02-23,0.0
2010-03-03,21.3084
2010-03-25,3.0817
2010-04-05,0.1495
2010-04-07,1.4925
2010-04-15,-8.0882
2010-04-20,8.0
2010-05-03,-10.2222
2010-05-12,0.0
2010-05-19,-5.8333
2010-05-21,4.4248
2010-06-21,0.0
2010-06-24,0.0
2010-07-16,-11.8644
2010-08-04,0.9615
2010-09-15,9.5238
2010-09-16,0.0
2010-09-20,-13.0435
2010-09-27,0.0
2010-11-18,-10.0
2010-11-30,-7.7778
2010-12-01,-3.6145
2010-12-10,0.0
2010-12-14,-12.5
2010-12-16,0.0
2010-12-27,-1.4285999999999999
2011-01-05,4.3478
2011-01-07,8.3333
2011-01-19,-10.2564
2011-01-26,-5.7143
2011-01-27,0.0
2011-02-11,0.0
2011-02-17,-1.5152
2011-02-25,-7.6923
2011-04-07,-16.6667
2011-04-08,-16.0
2011-04-18,7.1429
2011-05-11,-8.8889
2011-05-24,0.0
2011-06-02,2.439
2011-06-08,-4.7619
2011-06-09,0.0
2011-07-08,-12.0
2011-07-11,-23.2955
2011-07-12,-7.4074
2011-07-22,0.0
2011-08-05,4.0
2011-08-08,0.0
2011-08-23,15.3846
2011-09-07,16.6667
2011-09-13,0.0
2011-09-14,0.0
2011-10-05,-14.2857
2011-10-28,3.3333
2011-11-01,0.0
2011-11-16,12.9032
2011-11-28,2.8571
2011-12-06,-36.1111
2011-12-13,34.7826
2011-12-21,-12.9032
2011-12-23,0.0
2011-12-27,-3.7037
2011-12-30,-7.6923
2012-01-11,4.1667
2012-01-19,8.0
2012-01-23,-25.9259
2012-01-24,-40.0
2012-01-25,8.3333
2012-01-27,55.3846
2012-01-30,-35.6436
2012-02-01,69.2308
2012-02-13,-8.1818
2012-02-21,0.9901
2012-02-22,7.8431
2012-02-23,-5.4545
2012-02-24,0.9615
2012-02-27,-0.9524
2012-02-28,20.1923
2012-02-29,0.0
2012-03-02,0.0
2012-03-05,20.0
2012-03-06,0.0
2012-03-07,16.6667
2012-03-08,0.0
2012-03-22,0.0
2012-04-25,0.0
2012-05-08,-8.5714
2012-05-21,9.375
2012-05-22,2.8571
2012-05-25,2.7778
2012-06-06,-2.7027
2012-06-07,2.7778
2012-06-08,2.7027
2012-06-15,-5.2632
2012-06-19,0.0
2012-06-26,5.5556
2012-07-09,-6.8421
2012-07-10,0.0
2012-07-11,0.0
2012-07-18,-1.1299
2012-07-20,-2.8571
2012-08-02,-5.8824
2012-08-13,-21.875
2012-08-14,0.0
2012-08-21,35.2
2012-08-22,3.5503
2012-08-24,0.0
2012-08-31,-14.2857
2012-09-07,6.6667
2012-09-10,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-21,0.0
2012-09-27,0.0
2012-10-03,0.0
2012-10-04,-31.25
2012-10-05,0.0
2012-10-08,-4.5455
2012-10-10,0.0
2012-10-11,0.9524
2012-10-15,-0.9434
2012-10-17,0.0
2012-10-19,0.0
2012-10-23,-4.7619
2012-11-05,8.0
2012-11-08,0.9259
2012-11-09,-8.2569
2012-11-12,0.0
2012-11-15,-20.0
2012-11-16,25.0
2012-11-23,-24.0
2012-11-27,-1.3158
2012-12-05,33.3333
2012-12-06,0.0
2012-12-07,-1.0
2012-12-10,0.0
2012-12-14,-24.2424
2012-12-17,0.0
2012-12-24,-5.3333
2012-12-27,7.0423
2013-01-04,7.8947
2013-01-09,6.0976
2013-01-23,14.9425
2013-02-19,0.0
2013-03-05,0.0
2013-03-07,-4.0
2013-03-12,1.0417
2013-03-13,-2.0619
2013-03-20,-5.2632
2013-03-28,0.0
2013-04-01,-8.8889
2013-04-04,-10.9756
2013-04-05,0.0
2013-05-03,12.3288
2013-05-07,-2.439
2013-05-15,0.0
2013-05-17,25.0
2013-05-21,-35.0
2013-05-22,84.6154
2013-05-28,45.8333
2013-05-29,11.4286
2013-06-03,15.8974
2013-06-04,10.6195
2013-06-05,0.0
2013-06-10,16.4
2013-07-01,-14.0893
2013-08-14,-4.0
2013-10-16,-6.25
2013-11-29,-11.1111
2013-12-02,-35.0
2013-12-04,34.6154
2013-12-09,0.0
2013-12-12,-14.2857
2013-12-17,0.0
2013-12-19,-13.3333
2013-12-23,15.3846
2013-12-24,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,-13.3333
2014-02-26,30.0
2014-03-03,0.5917
2014-03-11,-17.647100000000002
2014-03-12,0.0
2014-03-13,0.0
2014-04-03,0.7143
2014-05-12,34.7518
2014-05-15,0.0
2014-06-23,-2.6316
2014-07-02,5.4054
2014-07-10,2.5641
2014-07-17,-2.5
2014-07-21,2.5641
2014-07-28,-2.5
2014-07-31,0.0
2014-08-05,1.2821
2014-08-13,0.2532
2014-08-18,-1.5152
2014-08-27,2.5641
2014-08-28,0.0
2014-09-04,2.5
2014-09-08,0.0
2014-11-17,9.7561
2014-12-10,0.0
2015-01-05,-4.4444
2015-01-13,-6.9767
2015-02-03,54.5
2015-02-04,-2.9126
2015-02-05,-15.0
2015-03-11,17.647100000000002
2015-03-18,8.3333
2015-03-23,-7.6923
2015-03-27,30.0
2015-04-07,-16.9231
2015-04-27,0.3086
2015-05-07,7.6923
2015-06-24,0.0
2015-06-30,0.0
2015-07-01,0.0
2015-07-29,14.2857
2015-08-05,0.0
2015-08-14,-12.5
2015-08-28,0.0
2015-08-31,-19.1429
2015-09-03,6.0071
2015-09-08,0.0
2015-09-18,0.0
2015-09-21,-1.6667
2015-10-02,18.6441
2015-11-02,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-18,2.8571
2015-11-19,-2.7778
2015-12-04,0.0
2015-12-29,0.0
2016-01-29,17.1429
2016-02-12,0.0
2016-03-11,-0.2439
2016-03-16,22.2494
2016-03-17,-5.0
2016-03-29,1.0526
2016-04-08,0.2083
2016-04-28,3.9501
2016-05-09,-4.0
2016-05-18,0.0
2016-06-24,1.0417
2016-06-27,13.4021
2016-07-11,0.0
2016-07-22,0.0
2016-08-08,0.0
2016-08-15,-9.0909
2016-09-08,0.4
2016-09-15,4.3825
2016-09-30,-10.8779
2016-11-14,0.0
2016-11-15,14.561
2016-11-17,0.0
2016-12-09,2.6168
2016-12-30,0.1821
2017-01-06,0.0
2017-01-09,-15.0909
2017-02-08,1.7130999999999998
2017-02-09,5.2632
2017-02-16,0.0
2017-02-17,-0.8
2017-02-23,0.8065
2017-02-28,12.0
2017-03-03,0.0
2017-03-30,-10.7143
2017-03-31,10.0
2017-04-27,-8.1818
2017-05-05,-0.9901
2017-05-08,-6.6
2017-05-09,0.0
2017-06-01,0.6424
2017-06-02,17.0213
2017-06-05,0.0
2017-07-19,-9.0909
2017-08-01,0.0
2017-08-04,8.0
2017-08-16,-3.7037
2017-10-16,-2.5
2017-11-01,14.3984
2017-11-14,-0.8621
2017-12-04,0.0
2017-12-11,-4.3478
2017-12-22,-2.7273
2018-01-04,0.9346
2018-01-23,-4.6296
2018-01-25,-2.9126
2018-02-02,3.0
2018-02-12,0.0
2018-02-26,-4.8544
2018-02-27,-6.1224
2018-02-28,-2.1739
2018-03-09,5.5556
2018-03-16,5.2632
2018-04-17,-2.0
2018-04-19,5.102
2018-05-04,0.0
2018-05-21,-12.233
2018-05-25,16.1504
2018-07-06,28.5714
2018-07-11,0.0
2018-07-12,-33.037
2018-07-27,1.7699
2018-08-24,41.3043
2018-09-10,0.0
2018-09-12,0.0
2018-09-26,-29.3846
2018-09-28,0.0
2018-10-12,0.0
2018-10-17,-0.8715
2018-10-19,0.0
2018-10-23,1.0989
2018-11-23,0.0
2018-11-26,-1.6303999999999998
2018-11-28,-0.5525
2018-12-03,0.0
2018-12-07,-3.3333
2018-12-14,-5.7471
2018-12-28,-0.2439
2019-01-17,28.1174
2019-01-22,-21.9466
2019-02-04,16.1369
2019-02-06,10.526299999999999
2019-04-05,-0.381
2019-05-17,-23.5182
2019-06-07,23.75
2019-06-12,0.0
2019-06-13,-9.0909
2019-06-21,6.6667
2019-06-27,-16.6667
2019-07-09,-3.75
2019-07-22,0.0
2019-07-30,0.0
2019-08-02,0.0
2019-08-20,0.0
2019-08-26,3.8961
2019-10-10,-11.25
2019-11-07,-15.493
2019-11-26,-15.0
2019-12-26,7.8431
2019-12-27,9.0909
2020-01-10,0.0
2020-01-13,8.3333
2020-01-23,0.0
2020-01-30,0.0
2020-02-05,0.0
2020-02-14,4.6154
2020-03-02,-1.4706000000000001
2020-03-09,-10.4478
2020-03-23,-10.0
2020-03-24,0.0
2020-04-03,-12.592600000000001
2020-04-07,14.4068
2020-04-22,-8.8889
2020-05-01,-2.439
2020-06-05,14.5833
2020-06-10,8.7273
2020-06-12,17.0569
2020-06-15,0.0
2020-06-17,0.0
2020-07-07,-18.5686
2020-07-13,-0.0035
2020-07-24,0.0
2020-07-30,0.0
2020-07-31,0.0
