ticker,ATCC US Equity
2010-11-29,-1.2618
2010-11-30,-30.9904
2010-12-01,-16.2616
2010-12-02,-1.0366
2010-12-03,-5.1327
2010-12-06,-23.445
2010-12-07,-19.2308
2010-12-08,21.9048
2010-12-09,3.9063
2010-12-10,-13.5338
2010-12-13,4.3478
2010-12-14,-4.1667
2010-12-15,-2.6087
2010-12-16,-1.7856999999999998
2010-12-17,40.9091
2010-12-20,-3.2258
2010-12-21,-23.3333
2010-12-22,-8.6957
2010-12-23,-7.619
2010-12-27,3.0928
2010-12-28,-5.5
2010-12-29,-4.7619
2010-12-30,-15.5556
2010-12-31,6.5789
2011-01-03,11.1111
2011-01-04,0.0
2011-01-05,5.5556
2011-01-06,2.1053
2011-01-07,-4.1237
2011-01-10,-2.1505
2011-01-11,-1.0989
2011-01-12,-11.1111
2011-01-13,5.0
2011-01-14,-7.1429
2011-01-18,-2.5641
2011-01-19,-7.8947
2011-01-20,5.7143
2011-01-21,-17.5676
2011-01-24,-11.4754
2011-01-25,-7.4074
2011-01-26,67.0
2011-01-27,-16.1677
2011-01-28,-3.5714
2011-01-31,0.7407
2011-02-01,0.0
2011-02-02,-3.6765
2011-02-03,-5.3435
2011-02-04,3.2258
2011-02-07,1.5625
2011-02-08,0.0
2011-02-09,-3.8462
2011-02-10,-4.0
2011-02-11,0.0
2011-02-14,5.0
2011-02-15,-7.9365
2011-02-16,-1.7241
2011-02-17,-7.0175
2011-02-18,5.6604
2011-02-22,-5.3571
2011-02-23,-5.6604
2011-02-24,6.625
2011-02-25,-0.5862
2011-02-28,3.7736
2011-03-01,0.0
2011-03-02,5.4545
2011-03-03,-13.5776
2011-03-04,-0.2494
2011-03-07,2.0
2011-03-08,1.9607999999999999
2011-03-09,-3.8462
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,3.0
2011-03-16,-2.9126
2011-03-17,-2.0
2011-03-18,-2.0408
2011-03-21,-4.1667
2011-03-22,-2.1739
2011-03-23,0.0
2011-03-24,-6.6667
2011-03-25,-4.7619
2011-03-28,-17.5
2011-03-29,18.1818
2011-03-30,-5.1282
2011-03-31,-2.3649
2011-04-01,7.9585
2011-04-04,-7.6923
2011-04-05,2.7778
2011-04-06,0.0
2011-04-07,2.7027
2011-04-08,-7.8947
2011-04-11,0.0
2011-04-12,2.8571
2011-04-13,2.7778
2011-04-14,-5.4054
2011-04-15,0.0
2011-04-18,5.7143
2011-04-19,-2.7027
2011-04-20,-11.1111
2011-04-21,6.25
2011-04-25,11.7647
2011-04-26,2.6316
2011-04-27,-7.6923
2011-04-28,38.8889
2011-04-29,60.0
2011-05-02,-12.6563
2011-05-03,-24.1503
2011-05-04,3.7736
2011-05-05,0.0
2011-05-06,-9.0909
2011-05-09,2.0
2011-05-10,-1.9607999999999999
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,2.0
2011-05-16,-2.2059
2011-05-17,-9.7744
2011-05-18,0.0
2011-05-19,2.2222
2011-05-20,-2.1739
2011-05-23,0.0
2011-05-24,3.3333
2011-05-25,0.0
2011-05-26,-1.8817
2011-05-27,-1.3699
2011-05-31,6.6667
2011-06-01,-6.25
2011-06-02,0.0
2011-06-03,-11.1111
2011-06-06,12.5
2011-06-07,6.6667
2011-06-08,-16.6667
2011-06-09,0.0
2011-06-10,6.25
2011-06-13,-5.8824
2011-06-14,-2.5
2011-06-15,-5.1282
2011-06-16,8.1081
2011-06-17,-2.5
2011-06-20,-3.8462
2011-06-21,0.0
2011-06-22,-3.6667
2011-06-23,-16.955
2011-06-24,0.0
2011-06-27,16.6667
2011-06-28,-7.1429
2011-06-29,7.6923
2011-06-30,5.7143
2011-07-01,-5.4054
2011-07-05,0.0
2011-07-06,10.0
2011-07-07,-8.7662
2011-07-08,9.6085
2011-07-11,-9.0909
2011-07-12,4.2857
2011-07-13,9.589
2011-07-14,-25.0
2011-07-15,10.0
2011-07-18,-1.5152
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,7.6923
2011-07-22,0.0
2011-07-25,-2.8571
2011-07-26,0.0
2011-07-27,-11.7647
2011-07-28,6.6667
2011-07-29,6.25
2011-08-01,-11.7647
2011-08-02,-3.3333
2011-08-03,0.0
2011-08-04,-13.1466
2011-08-05,-0.7444
2011-08-08,-0.75
2011-08-09,20.9068
2011-08-10,-16.6667
2011-08-11,0.0
2011-08-12,-0.75
2011-08-15,20.9068
2011-08-16,-16.6667
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,12.0
2011-08-22,7.1429
2011-08-23,-16.6667
2011-08-24,20.0
2011-08-25,-16.6667
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,12.0
2011-09-01,25.0
2011-09-02,-14.2857
2011-09-06,0.0
2011-09-07,3.3333
2011-09-08,6.4516
2011-09-09,3.0303
2011-09-12,-11.7647
2011-09-13,0.0
2011-09-14,-10.0
2011-09-15,25.9259
2011-09-16,-11.7647
2011-09-19,0.0
2011-09-20,-16.6667
2011-09-21,8.0
2011-09-22,-8.1019
2011-09-23,0.7557
2011-09-26,4.0
2011-09-27,-1.9231
2011-09-28,-2.6961
2011-09-29,4.7859
2011-09-30,-4.3269
2011-10-03,-0.2513
2011-10-05,-11.335
2011-10-06,18.1818
2011-10-07,11.538499999999999
2011-10-10,17.2414
2011-10-11,-17.647100000000002
2011-10-12,21.4286
2011-10-13,-11.7647
2011-10-14,-20.0
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,12.5
2011-10-21,-7.4074
2011-10-24,-12.0
2011-10-25,-9.0909
2011-10-26,10.0
2011-10-27,-9.0909
2011-10-28,15.0
2011-10-31,-13.0435
2011-11-01,0.0
2011-11-02,-15.0
2011-11-03,17.647100000000002
2011-11-04,-15.0
2011-11-07,5.8824
2011-11-08,-11.1111
2011-11-09,18.75
2011-11-10,-10.526299999999999
2011-11-11,5.8824
2011-11-14,-5.5556
2011-11-15,-11.7647
2011-11-16,-6.6667
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,-28.5714
2011-11-23,40.0
2011-11-25,-14.2857
2011-11-28,-16.6667
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,20.0
2011-12-05,1.5625
2011-12-06,14.8718
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,-28.5714
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,10.0
2011-12-20,18.1818
2011-12-21,0.0
2011-12-22,-23.0769
2011-12-23,10.0
2011-12-27,-9.0909
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,35.0
2012-01-03,3.7037
2012-01-04,7.1429
2012-01-05,0.0
2012-01-06,-3.3333
2012-01-09,0.0
2012-01-10,-6.8966
2012-01-11,22.2222
2012-01-12,15.1515
2012-01-13,-10.526299999999999
2012-01-17,-26.4706
2012-01-18,8.0
2012-01-19,0.0
2012-01-20,11.1111
2012-01-23,-10.0
2012-01-24,0.0
2012-01-25,18.5185
2012-01-26,-25.0
2012-01-27,12.5
2012-01-30,-3.7037
2012-01-31,30.7692
2012-02-01,-29.4118
2012-02-02,25.0
2012-02-03,-6.6667
2012-02-06,-12.9464
2012-02-07,10.7692
2012-02-08,-11.1111
2012-02-09,8.3333
2012-02-10,-15.3846
2012-02-13,36.3636
2012-02-14,-20.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-21,16.6667
2012-02-22,-25.0
2012-02-23,52.381
2012-02-24,-21.875
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,0.0
2012-03-05,0.0
2012-03-06,1.5
2012-03-07,-1.4778
2012-03-08,20.0
2012-03-09,0.0
2012-03-12,0.0
2012-03-13,-16.6667
2012-03-14,0.0
2012-03-15,-12.0
2012-03-16,31.8182
2012-03-19,-20.6897
2012-03-20,0.0
2012-03-21,13.0435
2012-03-22,0.0
2012-03-26,0.9615
2012-03-27,-8.5714
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,-8.3333
2012-04-02,0.0
2012-04-03,-9.0909
2012-04-04,0.0
2012-04-05,30.0
2012-04-09,-15.3846
2012-04-10,18.1818
2012-04-11,0.0
2012-04-12,-7.6923
2012-04-13,6.7708
2012-04-17,1.4634
2012-04-18,-13.9423
2012-04-19,0.0
2012-04-20,-1.6760000000000002
2012-04-23,0.0
2012-04-24,0.0
2012-04-25,18.1818
2012-04-26,0.9615
2012-04-27,-0.9524
2012-04-30,-23.0769
2012-05-01,20.0
2012-05-02,0.0
2012-05-03,8.3333
2012-05-04,-7.6923
2012-05-07,-20.8333
2012-05-08,0.0
2012-05-09,-21.0526
2012-05-10,-13.3333
2012-05-11,7.6923
2012-05-14,-21.4286
2012-05-15,-9.0909
2012-05-16,20.0
2012-05-18,25.0
2012-05-21,-46.6667
2012-05-22,87.5
2012-05-23,-40.0
2012-05-24,100.0
2012-05-25,-11.1111
2012-05-29,0.0
2012-05-30,18.75
2012-05-31,-42.1053
2012-06-01,-9.0909
2012-06-05,20.0
2012-06-06,-16.6667
2012-06-07,10.0
2012-06-08,27.2727
2012-06-11,-14.2857
2012-06-12,16.6667
2012-06-13,-14.2857
2012-06-14,0.0
2012-06-15,0.0
2012-06-18,0.0
2012-06-19,-16.6667
2012-06-20,-10.0
2012-06-21,11.1111
2012-06-22,0.0
2012-06-25,-10.0
2012-06-26,0.0
2012-06-27,0.0
2012-06-28,55.5556
2012-06-29,-14.2857
2012-07-02,-33.3333
2012-07-03,0.0
2012-07-05,0.0
2012-07-06,50.0
2012-07-10,0.0
2012-07-11,-25.0
2012-07-12,0.0
2012-07-13,11.1111
2012-07-16,20.0
2012-07-17,0.0
2012-07-18,0.0
2012-07-19,-25.0
2012-07-20,0.0
2012-07-23,33.3333
2012-07-26,-33.3333
2012-07-30,0.0
2012-07-31,3.125
2012-08-01,-3.0303
2012-08-02,-12.5
2012-08-03,14.2857
2012-08-06,25.0
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-10,0.0
2012-08-13,-20.0
2012-08-14,0.0
2012-08-15,37.5
2012-08-16,-9.0909
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,-17.5
2012-08-22,0.0
2012-08-23,0.0
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,-3.0303
2012-09-04,3.125
2012-09-05,21.2121
2012-09-06,0.0
2012-09-07,-17.5
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,0.0
2012-09-19,0.0
2012-09-20,21.2121
2012-09-21,-40.0
2012-09-25,66.6667
2012-09-26,-37.5
2012-09-27,28.0
2012-09-28,-21.875
2012-10-01,0.0
2012-10-02,0.0
2012-10-03,12.0
2012-10-04,28.5714
2012-10-08,-11.1111
2012-10-10,0.0
2012-10-11,0.0
2012-10-12,25.0
2012-10-17,-20.0
2012-10-19,0.0
2012-10-22,0.0
2012-10-23,-12.5
2012-10-24,0.0
2012-10-26,0.0
2012-10-31,28.5714
2012-11-02,11.1111
2012-11-05,-30.0
2012-11-06,0.0
2012-11-07,42.8571
2012-11-08,0.0
2012-11-12,0.0
2012-11-13,-30.0
2012-11-14,14.2857
2012-11-15,0.0
2012-11-16,37.5
2012-11-19,-36.3636
2012-11-20,14.2857
2012-11-21,0.0
2012-11-23,-9.375
2012-11-26,10.3448
2012-11-27,-9.375
2012-11-28,1.7241
2012-11-29,0.0
2012-11-30,22.0339
2012-12-03,0.0
2012-12-04,-18.0556
2012-12-05,-5.0847
2012-12-06,-10.7143
2012-12-07,0.0
2012-12-10,6.0
2012-12-11,-5.6604
2012-12-12,0.0
2012-12-13,-4.0
2012-12-14,-16.6667
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,-20.0
2012-12-20,6.25
2012-12-21,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-03,0.0
2013-01-04,0.0
2013-01-08,17.647100000000002
2013-01-09,0.0
2013-01-10,-15.0
2013-01-11,0.0
2013-01-15,0.0
2013-01-16,41.1765
2013-01-18,33.3333
2013-01-22,-25.0
2013-01-23,50.0
2013-01-24,0.0
2013-01-25,11.1111
2013-01-28,0.0
2013-01-29,30.0
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,-23.0769
2013-02-04,-10.0
2013-02-05,0.0
2013-02-06,0.0
2013-02-07,11.1111
2013-02-08,-20.0
2013-02-11,-12.5
2013-02-12,14.2857
2013-02-13,0.0
2013-02-14,-12.5
2013-02-15,0.0
2013-02-19,28.5714
2013-02-20,0.0
2013-02-21,-22.2222
2013-02-22,14.2857
2013-02-25,0.0
2013-02-26,-12.5
2013-02-27,0.0
2013-02-28,0.0
2013-03-01,0.0
2013-03-04,0.0
2013-03-05,0.0
2013-03-06,0.0
2013-03-07,0.0
2013-03-08,-14.2857
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,16.6667
2013-03-18,-14.2857
2013-03-19,-16.6667
2013-03-20,40.0
2013-03-21,0.0
2013-03-22,28.5714
2013-03-25,11.1111
2013-03-26,0.0
2013-03-27,-2.5
2013-04-01,-7.6923
2013-04-02,0.0
2013-04-03,0.0
2013-04-04,0.0
2013-04-05,0.0
2013-04-08,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,11.1111
2013-04-16,-20.0
2013-04-17,12.5
2013-04-18,-11.1111
2013-04-19,0.0
2013-04-22,0.0
2013-04-25,-21.875
2013-04-26,60.0
2013-04-30,-20.0
2013-05-01,25.0
2013-05-02,-20.0
2013-05-03,0.0
2013-05-06,0.0
2013-05-09,25.0
2013-05-10,-20.0
2013-05-14,0.0
2013-05-15,0.0
2013-05-16,0.0
2013-05-20,-12.5
2013-05-21,0.0
2013-05-22,0.0
2013-05-23,0.0
2013-05-24,0.0
2013-05-28,0.0
2013-05-29,-14.2857
2013-05-30,0.0
2013-06-03,0.0
2013-06-04,0.0
2013-06-06,16.6667
2013-06-07,0.0
2013-06-10,28.5714
2013-06-11,6.9444
2013-06-14,-6.4935
2013-06-18,11.1111
2013-06-19,0.0
2013-06-20,-10.0
2013-06-21,-11.1111
2013-06-25,0.0
2013-06-26,0.0
2013-06-28,0.0
2013-07-01,0.0
2013-07-02,0.0
2013-07-03,0.0
2013-07-05,0.0
2013-07-08,0.0
2013-07-09,0.0
2013-07-10,0.0
2013-07-12,0.0
2013-07-15,0.0
2013-07-17,-4.6875
2013-07-22,0.0
2013-07-23,-8.1967
2013-07-24,-5.3571
2013-07-26,20.7547
2013-07-29,-17.1875
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,20.7547
2013-08-06,-12.5
2013-08-08,14.2857
2013-08-09,0.0
2013-08-12,-12.5
2013-08-13,14.2857
2013-08-14,0.0
2013-08-15,-12.5
2013-08-16,0.0
2013-08-19,-3.5714
2013-08-20,0.0
2013-08-21,3.7037
2013-08-23,14.2857
2013-08-26,-12.5
2013-08-28,0.0
2013-08-29,-3.5714
2013-08-30,0.0
2013-09-03,3.7037
2013-09-04,-3.5714
2013-09-05,-1.8519
2013-09-06,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,-5.6604
2013-09-13,0.0
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,0.0
2013-09-23,12.0
2013-09-24,0.0
2013-09-25,-14.2857
2013-09-26,16.6667
2013-09-27,-25.0
2013-09-30,33.3333
2013-10-01,-14.2857
2013-10-04,0.0
2013-10-07,29.1667
2013-10-08,-22.5806
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-16,33.3333
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,0.0
2013-10-30,4.6875
2013-11-01,-4.4776
2013-11-04,0.0
2013-11-05,0.0
2013-11-07,0.0
2013-11-08,4.6875
2013-11-11,11.9403
2013-11-12,6.6667
2013-11-13,-22.5
2013-11-14,29.0323
2013-11-15,0.0
2013-11-18,-3.75
2013-11-19,0.0
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-25,3.8961
2013-11-26,-3.75
2013-11-27,0.0
2013-12-02,-6.4935
2013-12-03,-11.1111
2013-12-04,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,-12.5
2013-12-11,10.7143
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,16.129
2013-12-17,-13.8889
2013-12-18,-6.4516
2013-12-19,-6.8966
2013-12-20,-11.1111
2013-12-23,0.0
2013-12-24,10.4167
2013-12-26,-24.5283
2013-12-27,-35.0
2013-12-30,46.1538
2013-12-31,21.0526
2014-01-02,-41.3043
2014-01-03,18.5185
2014-01-06,0.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-10,0.0
2014-01-13,0.0
2014-01-14,0.0
2014-01-15,25.0
2014-01-16,0.0
2014-01-21,-7.5
2014-01-22,0.0
2014-01-24,24.3243
2014-01-27,-6.5217
2014-01-28,0.0
2014-01-29,0.0
2014-01-31,0.0
2014-02-03,11.6279
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,-6.25
2014-02-10,24.4444
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,-8.9286
2014-02-14,0.0
2014-02-18,41.1765
2014-02-19,0.0
2014-02-20,-13.8889
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,-6.4516
2014-02-26,6.8966
2014-02-27,-12.9032
2014-03-03,-11.1111
2014-03-04,0.0
2014-03-05,-29.1667
2014-03-06,17.647100000000002
2014-03-07,5.0
2014-03-10,9.5238
2014-03-11,-2.1739
2014-03-12,0.0
2014-03-13,0.0
2014-03-17,0.0
2014-03-18,6.6667
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,-16.6667
2014-03-24,40.0
2014-03-27,0.0
2014-03-31,0.0
2014-04-01,-10.7143
2014-04-02,40.0
2014-04-03,-8.5714
2014-04-04,-12.5
2014-04-08,3.5714
2014-04-09,0.0
2014-04-15,5.1724
2014-04-17,4.918
2014-04-21,-17.1875
2014-04-22,0.0
2014-04-23,5.6604
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,14.2857
2014-04-30,21.875
2014-05-01,-28.2051
2014-05-05,0.0
2014-05-06,0.0
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-15,3.5714
2014-05-16,-3.4483
2014-05-19,-14.2857
2014-05-20,4.1667
2014-05-21,0.0
2014-05-22,0.0
2014-05-28,-4.0
2014-05-29,0.0
2014-05-30,29.1667
2014-06-03,0.0
2014-06-04,0.0
2014-06-06,0.0
2014-06-09,0.0
2014-06-11,-25.8065
2014-06-12,34.7826
2014-06-13,0.0
2014-06-16,-9.6774
2014-06-17,-17.8571
2014-06-18,0.0
2014-06-23,32.6087
2014-06-24,-21.3115
2014-06-27,-6.25
2014-06-30,24.4444
2014-07-01,0.0
2014-07-07,-19.6429
2014-07-08,0.0
2014-07-09,24.4444
2014-07-10,-17.8571
2014-07-11,21.7391
2014-07-14,-17.8571
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-21,0.0
2014-07-23,0.0
2014-07-24,21.7391
2014-07-25,-17.8571
2014-07-28,21.7391
2014-07-29,-14.2857
2014-07-30,0.0
2014-07-31,33.3333
2014-08-04,0.0
2014-08-05,-25.0
2014-08-06,0.0
2014-08-07,0.0
2014-08-11,29.1667
2014-08-13,0.0
2014-08-15,0.0
2014-08-18,0.0
2014-08-19,-22.5806
2014-08-20,0.0
2014-08-21,29.1667
2014-08-25,0.0
2014-08-27,-22.5806
2014-08-29,29.1667
2014-09-02,0.0
2014-09-04,-22.5806
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-11,0.0
2014-09-12,0.0
2014-09-15,27.0833
2014-09-16,0.0
2014-09-18,0.0
2014-09-19,0.0
2014-09-23,0.0
2014-09-24,-21.3115
2014-09-25,0.0
2014-09-26,27.0833
2014-09-29,-21.3115
2014-09-30,0.0
2014-10-03,0.0
2014-10-06,0.0
2014-10-07,16.6667
2014-10-08,-14.2857
2014-10-09,16.6667
2014-10-13,-14.2857
2014-10-14,22.9167
2014-10-15,-5.0847
2014-10-16,-33.9286
2014-10-20,29.7297
2014-10-23,-16.6667
2014-10-24,20.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-30,-16.6667
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,20.0
2014-11-10,-16.6667
2014-11-11,0.0
2014-11-12,0.0
2014-11-14,5.0
2014-11-17,14.2857
2014-11-18,-10.4167
2014-11-19,11.6279
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,-6.25
2014-11-25,17.7778
2014-11-26,-15.0943
2014-11-28,17.7778
2014-12-01,-28.3019
2014-12-02,42.1053
2014-12-03,-20.3704
2014-12-04,-13.9535
2014-12-08,2.7027
2014-12-09,-2.6316
2014-12-10,0.0
2014-12-11,2.7027
2014-12-12,-2.6316
2014-12-15,29.7297
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,-22.9167
2014-12-22,0.0
2014-12-23,-5.4054
2014-12-24,37.1429
2014-12-26,-29.1667
2014-12-29,0.0
2014-12-30,2.9412000000000003
2014-12-31,22.8571
2015-01-05,0.0
2015-01-06,16.2791
2015-01-07,8.0
2015-01-08,0.0
2015-01-13,-11.1111
2015-01-14,33.3333
2015-01-15,-3.125
2015-01-16,0.0
2015-01-20,0.0
2015-01-22,-9.6774
2015-01-26,-5.3571
2015-01-27,5.6604
2015-01-30,0.0
2015-02-02,-5.3571
2015-02-03,5.6604
2015-02-04,0.0
2015-02-05,0.0
2015-02-06,-5.3571
2015-02-09,0.0
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,5.6604
2015-02-17,0.0
2015-02-19,-5.3571
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,5.6604
2015-02-25,0.0
2015-03-02,0.0
2015-03-03,-5.3571
2015-03-04,0.0
2015-03-06,0.0
2015-03-09,0.0
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,5.6604
2015-03-13,-3.5714
2015-03-16,0.0
2015-03-17,-1.8519
2015-03-18,0.0
2015-03-19,0.0
2015-03-23,-5.6604
2015-03-25,0.0
2015-03-27,8.0
2015-03-30,-1.8519
2015-04-01,1.8868
2015-04-02,-11.1111
2015-04-06,12.5
2015-04-07,-1.8519
2015-04-08,0.0
2015-04-09,0.0
2015-04-14,-9.434
2015-04-15,-27.0833
2015-04-16,14.2857
2015-04-17,0.0
2015-04-20,0.0
2015-04-22,0.0
2015-04-23,15.0
2015-04-24,-13.0435
2015-04-28,15.0
2015-04-30,0.0
2015-05-01,-13.0435
2015-05-05,-12.5
2015-05-07,-8.5714
2015-05-08,0.0
2015-05-11,-9.375
2015-05-13,0.0
2015-05-14,0.0
2015-05-18,0.0
2015-05-19,-10.3448
2015-05-20,0.0
2015-05-21,3.8462
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,-3.7037
2015-06-01,11.538499999999999
2015-06-03,0.0
2015-06-04,10.3448
2015-06-05,0.0
2015-06-11,0.0
2015-06-12,-31.25
2015-06-16,0.0
2015-06-26,9.0909
2015-06-29,45.8333
2015-06-30,0.0
2015-07-06,0.0
2015-07-08,-37.1429
2015-07-09,59.0909
2015-07-14,37.1429
2015-07-15,0.0
2015-07-16,-33.3333
2015-07-21,0.0
2015-07-22,34.375
2015-07-24,4.6512
2015-07-27,-33.3333
2015-07-28,43.3333
2015-07-30,0.0
2015-07-31,0.0
2015-08-03,0.0
2015-08-04,0.0
2015-08-06,0.0
2015-08-07,-2.3256
2015-08-10,0.0
2015-08-11,0.0
2015-08-12,0.0
2015-08-13,0.0
2015-08-14,-28.5714
2015-08-17,40.0
2015-08-19,-23.8095
2015-08-20,25.0
2015-08-21,-5.0
2015-08-24,-2.6316
2015-08-25,-18.9189
2015-08-26,-3.3333
2015-08-27,-10.3448
2015-08-31,-15.3846
2015-09-01,0.0
2015-09-03,-13.6364
2015-09-04,0.0
2015-09-08,-5.2632
2015-09-09,0.0
2015-09-10,0.0
2015-09-11,0.0
2015-09-14,0.0
2015-09-15,0.0
2015-09-16,66.6667
2015-09-17,0.0
2015-09-18,-40.0
2015-09-22,0.0
2015-09-25,0.0
2015-09-28,0.0
2015-09-29,66.6667
2015-09-30,-40.0
2015-10-01,22.2222
2015-10-02,0.0
2015-10-06,0.0
2015-10-07,22.7273
2015-10-08,-3.7037
2015-10-09,-15.3846
2015-10-12,0.0
2015-10-13,0.0
2015-10-14,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,0.0
2015-10-21,0.0
2015-10-23,0.0
2015-10-26,-4.5455
2015-10-27,0.0
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-10,0.0
2015-11-11,4.7619
2015-11-12,0.0
2015-11-13,18.1818
2015-11-16,-19.2308
2015-11-17,23.8095
