ticker,RXN US Equity
2012-08-16,2.0078
2012-08-17,-1.4603
2012-08-20,-1.2242
2012-08-21,1.2394
2012-08-22,1.0954
2012-08-23,-3.123
2012-08-24,0.2632
2012-08-27,-1.0499
2012-08-28,0.5305
2012-08-29,0.4617
2012-08-30,-1.3132
2012-08-31,0.1331
2012-09-04,4.3189
2012-09-05,-1.4013
2012-09-06,4.4574
2012-09-07,0.6184
2012-09-10,0.9834
2012-09-11,3.5301
2012-09-12,3.1746
2012-09-13,1.4245
2012-09-14,2.9213
2012-09-17,-0.9279
2012-09-18,3.3609
2012-09-19,0.4264
2012-09-20,-0.3715
2012-09-21,0.1598
2012-09-24,-1.8617
2012-09-25,-1.084
2012-09-26,-0.2192
2012-09-27,0.2746
2012-09-28,-0.2191
2012-10-01,0.1098
2012-10-02,0.0548
2012-10-03,-0.3836
2012-10-04,-1.6502
2012-10-05,-1.9016
2012-10-08,-3.0787
2012-10-09,-0.8824
2012-10-10,0.2374
2012-10-11,3.73
2012-10-12,-4.1667
2012-10-15,1.0721
2012-10-16,3.0053
2012-10-17,0.6293
2012-10-18,-0.6254
2012-10-19,-3.3753
2012-10-22,-0.4144
2012-10-23,-1.0107
2012-10-24,0.7808
2012-10-25,1.5495
2012-10-26,2.5822000000000003
2012-10-31,3.6612999999999998
2012-11-01,1.2141
2012-11-02,-3.0534
2012-11-05,0.6749
2012-11-06,0.1117
2012-11-07,2.9576000000000002
2012-11-08,-1.355
2012-11-09,-1.3736
2012-11-12,3.0641
2012-11-13,1.6216
2012-11-14,-0.5851
2012-11-15,0.8026
2012-11-16,0.9023
2012-11-19,4.4713
2012-11-20,-0.5035
2012-11-21,2.0243
2012-11-23,2.9762
2012-11-26,-0.0482
2012-11-27,-0.2892
2012-11-28,2.0783
2012-11-29,2.3674
2012-11-30,-1.1101
2012-12-03,0.8419
2012-12-04,-0.0464
2012-12-05,0.5568
2012-12-06,-0.3692
2012-12-07,0.5095
2012-12-10,0.3687
2012-12-11,-0.3673
2012-12-12,-1.5207000000000002
2012-12-13,-2.0122
2012-12-14,0.0
2012-12-17,0.7641
2012-12-18,0.4739
2012-12-19,-0.8491
2012-12-20,1.0942
2012-12-21,1.0352999999999999
2012-12-24,-1.1178
2012-12-26,-0.1413
2012-12-27,-1.4623
2012-12-28,-0.0479
2012-12-31,2.0115
2013-01-02,1.9718
2013-01-03,-2.0258
2013-01-04,-0.4699
2013-01-07,-3.5411
2013-01-08,-2.3005
2013-01-09,0.2004
2013-01-10,-0.3
2013-01-11,0.3009
2013-01-14,-3.05
2013-01-15,1.8566
2013-01-16,0.4557
2013-01-17,-0.2016
2013-01-18,0.0505
2013-01-22,1.7668
2013-01-23,-0.8433
2013-01-24,0.05
2013-01-25,2.9
2013-01-28,2.0408
2013-01-29,-1.381
2013-01-30,-3.4283
2013-01-31,-0.1
2013-02-01,0.1001
2013-02-04,-2.85
2013-02-05,2.6248
2013-02-06,1.9559
2013-02-07,-0.6394
2013-02-08,0.4455
2013-02-11,-0.3943
2013-02-12,3.909
2013-02-13,-3.3333
2013-02-14,0.2463
2013-02-15,0.4914
2013-02-19,-1.3203
2013-02-20,0.9911
2013-02-21,-0.8342
2013-02-22,1.4349
2013-02-25,-1.2195
2013-02-26,-0.3457
2013-02-27,0.6442
2013-02-28,0.2954
2013-03-01,-0.3436
2013-03-04,-0.1478
2013-03-05,1.5293999999999999
2013-03-06,1.8465
2013-03-07,1.813
2013-03-08,2.343
2013-03-11,-2.5641
2013-03-12,-0.8459
2013-03-13,0.2844
2013-03-14,0.9924
2013-03-15,-0.234
2013-03-18,0.3752
2013-03-19,-0.7009
2013-03-20,0.7059
2013-03-21,0.0935
2013-03-22,2.6611000000000002
2013-03-25,-1.5916000000000001
2013-03-26,0.0924
2013-03-27,-1.0619
2013-03-28,-0.9333
2013-04-01,-3.4385
2013-04-02,1.3659
2013-04-03,-0.7218
2013-04-04,-0.9695
2013-04-05,-2.2026
2013-04-08,-0.4004
2013-04-09,-0.7035
2013-04-10,-3.8968
2013-04-11,0.0527
2013-04-12,0.3158
2013-04-15,-4.3547
2013-04-16,0.6583
2013-04-17,-2.1253
2013-04-18,-1.2806
2013-04-19,1.1844000000000001
2013-04-22,0.1672
2013-04-23,1.3912
2013-04-24,-0.2195
2013-04-25,-0.11
2013-04-26,-0.3304
2013-04-29,0.1657
2013-04-30,0.4964
2013-05-01,-2.9089
2013-05-02,-1.9785
2013-05-03,-0.2307
2013-05-06,0.1156
2013-05-07,-0.7506
2013-05-08,-0.5817
2013-05-09,0.117
2013-05-10,1.9870999999999999
2013-05-13,-0.8596
2013-05-14,1.2139
2013-05-15,3.5979
2013-05-16,-0.8269
2013-05-17,0.1112
2013-05-20,-0.9994
2013-05-21,6.7302
2013-05-22,-1.2086000000000001
2013-05-23,1.0638
2013-05-24,0.2105
2013-05-28,2.8887
2013-05-29,-0.6126
2013-05-30,1.6949
2013-05-31,0.7071
2013-06-03,-4.012
2013-06-04,1.7764
2013-06-05,-2.3614
2013-06-06,0.8412
2013-06-07,2.2419000000000002
2013-06-10,-1.2749
2013-06-11,-2.6343
2013-06-12,-0.2122
2013-06-13,-3.243
2013-06-14,-1.5385
2013-06-17,-7.2545
2013-06-18,0.7822
2013-06-19,-2.0896
2013-06-20,-1.4024
2013-06-21,5.8751
2013-06-24,-2.6869
2013-06-25,1.9207999999999998
2013-06-26,0.6478
2013-06-27,2.2235
2013-06-28,-3.5489
2013-07-01,4.7478
2013-07-02,-0.2266
2013-07-03,-1.5332
2013-07-05,4.2676
2013-07-08,-0.9403
2013-07-09,0.335
2013-07-10,2.2259
2013-07-11,2.2862999999999998
2013-07-12,1.0644
2013-07-15,-0.9479
2013-07-16,1.1164
2013-07-17,-0.368
2013-07-18,-0.3166
2013-07-19,-0.5294
2013-07-22,0.0
2013-07-23,0.0532
2013-07-24,-0.6915
2013-07-25,0.2142
2013-07-26,-3.5275
2013-07-29,1.3296000000000001
2013-07-30,0.0547
2013-07-31,3.6612
2013-08-01,-0.6853
2013-08-02,-0.8493
2013-08-05,0.0
2013-08-06,-0.2677
2013-08-07,-1.6103
2013-08-08,3.0551
2013-08-09,-0.2647
2013-08-12,-0.2654
2013-08-13,1.2241
2013-08-14,3.0494
2013-08-15,-5.0
2013-08-16,1.2352
2013-08-19,-1.8568
2013-08-20,1.4054
2013-08-21,2.7719
2013-08-22,1.1411
2013-08-23,1.8462
2013-08-26,0.856
2013-08-27,-3.6945
2013-08-28,-3.4215
2013-08-29,3.1669
2013-08-30,-0.1561
2013-09-03,-0.6253
2013-09-04,1.311
2013-09-05,-0.6211
2013-09-06,-0.625
2013-09-09,2.0964
2013-09-10,2.7207
2013-09-11,-1.8991
2013-09-12,1.2736
2013-09-13,0.2012
2013-09-16,0.0
2013-09-17,0.4016
2013-09-18,2.2
2013-09-19,-1.4677
2013-09-20,-0.4965
2013-09-23,0.499
2013-09-24,2.0854
2013-09-25,1.0214
2013-09-26,-0.5296
2013-09-27,0.9197
2013-09-30,-0.2398
2013-10-01,-1.5385
2013-10-02,1.8066
2013-10-03,-2.1583
2013-10-04,2.0098
2013-10-07,-1.9702
2013-10-08,-1.7647
2013-10-09,1.4471
2013-10-10,4.1318
2013-10-11,1.5588
2013-10-14,-2.1395
2013-10-15,-2.8517
2013-10-16,1.7612999999999999
2013-10-17,0.5769
2013-10-18,2.5813
2013-10-21,3.3551
2013-10-22,-3.5618
2013-10-23,-0.1403
2013-10-24,5.103
2013-10-25,-2.2717
2013-10-28,3.0082
2013-10-29,3.0973
2013-10-30,-1.1588
2013-10-31,2.1277
2013-11-01,-1.9558
2013-11-04,1.4744
2013-11-05,-0.3846
2013-11-06,0.8151
2013-11-07,-1.0638
2013-11-08,0.086
2013-11-11,-0.0859
2013-11-12,0.6452
2013-11-13,1.7094
2013-11-14,0.1681
2013-11-15,0.797
2013-11-18,0.1248
2013-11-19,-0.3325
2013-11-20,-0.5421
2013-11-21,0.7966
2013-11-22,1.2894999999999999
2013-11-25,-0.3696
2013-11-26,0.2885
2013-11-27,0.4521
2013-11-29,-0.5319
2013-12-02,-2.7972
2013-12-03,1.5234999999999999
2013-12-04,0.0834
2013-12-05,1.1245
2013-12-06,2.5947
2013-12-09,1.124
2013-12-10,0.8734
2013-12-11,-4.0535
2013-12-12,-1.3126
2013-12-13,3.2419000000000002
2013-12-16,0.4428
2013-12-17,0.2405
2013-12-18,1.9592
2013-12-19,0.3529
2013-12-20,2.2274
2013-12-23,1.4144
2013-12-24,0.9046
2013-12-26,-0.2988
2013-12-27,0.2248
2013-12-30,-0.1495
2013-12-31,1.1232
2014-01-02,0.4073
2014-01-03,1.2168
2014-01-06,3.3151
2014-01-07,0.4584
2014-01-08,-2.4920999999999998
2014-01-09,0.216
2014-01-10,-0.6466
2014-01-13,-1.4461
2014-01-14,2.6779
2014-01-15,0.3215
2014-01-16,0.5342
2014-01-17,1.3461
2014-01-21,0.0699
2014-01-22,0.3493
2014-01-23,-0.4873
2014-01-24,-3.043
2014-01-27,-0.2886
2014-01-28,-0.7959
2014-01-29,-3.5011
2014-01-30,-0.6047
2014-01-31,-1.2167
2014-02-03,-0.5774
2014-02-04,0.6581
2014-02-05,0.0769
2014-02-06,2.9593
2014-02-07,1.7917
2014-02-10,1.8335
2014-02-11,0.2521
2014-02-12,0.1796
2014-02-13,1.3984
2014-02-14,0.7426
2014-02-18,1.5444
2014-02-19,-1.5899999999999999
2014-02-20,1.6157
2014-02-21,-0.242
2014-02-24,0.9702
2014-02-25,0.3775
2014-02-26,0.2393
2014-02-27,1.5348000000000002
2014-02-28,0.739
2014-03-03,-2.7342
2014-03-04,2.7425
2014-03-05,-0.5672
2014-03-06,1.5772
2014-03-07,1.817
2014-03-10,-0.7787
2014-03-11,-2.6814999999999998
2014-03-12,-0.4368
2014-03-13,-2.7337
2014-03-14,-1.4573
2014-03-17,2.1479
2014-03-18,0.9652
2014-03-19,-0.478
2014-03-20,-0.2058
2014-03-21,1.7187999999999999
2014-03-24,-2.805
2014-03-25,2.3992
2014-03-26,-1.9355
2014-03-27,-1.385
2014-03-28,0.0
2014-03-31,1.7556
2014-04-01,0.3451
2014-04-02,2.3384
2014-04-03,-0.672
2014-04-04,-2.9432
2014-04-07,-2.5444
2014-04-08,-0.7868
2014-04-09,2.6676
2014-04-10,-3.8975
2014-04-11,-2.4845
2014-04-14,0.6369
2014-04-15,0.3351
2014-04-16,1.7069
2014-04-17,1.4958
2014-04-21,0.0359
2014-04-22,1.4732
2014-04-23,-2.6204
2014-04-24,-0.8
2014-04-25,-2.7859
2014-04-28,1.1312
2014-04-29,-0.7457
2014-04-30,0.4508
2014-05-01,-0.7479
2014-05-02,3.2404
2014-05-05,-0.1825
2014-05-06,-0.7313
2014-05-07,0.8471
2014-05-08,-2.1914
2014-05-09,-0.9709
2014-05-12,4.7134
2014-05-13,-0.9003
2014-05-14,-2.4346
2014-05-15,-0.5214
2014-05-16,0.936
2014-05-19,1.2982
2014-05-20,-1.428
2014-05-21,-1.1887
2014-05-22,-3.3083
2014-05-23,5.9876000000000005
2014-05-27,2.3844
2014-05-28,-6.1985
2014-05-29,-2.9794
2014-05-30,0.6693
2014-06-02,0.3911
2014-06-03,0.7012
2014-06-04,4.9902999999999995
2014-06-05,3.9794
2014-06-06,1.2048
2014-06-09,1.2255
2014-06-10,0.0346
2014-06-11,-0.1383
2014-06-12,-2.3546
2014-06-13,0.7092
2014-06-16,0.9507
2014-06-17,0.279
2014-06-18,0.1739
2014-06-19,-0.2083
2014-06-20,-0.1392
2014-06-23,-1.2544
2014-06-24,-0.6704
2014-06-25,1.3144
2014-06-26,0.2454
2014-06-27,-0.6296
2014-06-30,-0.9152
2014-07-01,1.7407
2014-07-02,-0.3492
2014-07-03,1.0862
2014-07-07,-0.2426
2014-07-08,0.0695
2014-07-09,0.7639
2014-07-10,0.6203
2014-07-11,0.2397
2014-07-14,0.0683
2014-07-15,-0.2048
2014-07-16,-0.0342
2014-07-17,-1.8822999999999999
2014-07-18,1.6045
2014-07-21,-0.1373
2014-07-22,0.0344
2014-07-23,-0.4467
2014-07-24,-0.7249
2014-07-25,-1.1822
2014-07-28,-2.1464
2014-07-29,-0.9349
2014-07-30,1.1978
2014-07-31,-3.4792
2014-08-01,-1.5608
2014-08-04,0.755
2014-08-05,-0.4496
2014-08-06,-0.3764
2014-08-07,1.9645000000000001
2014-08-08,1.7414
2014-08-11,-0.437
2014-08-12,-1.4996
2014-08-13,0.0
2014-08-14,0.1485
2014-08-15,0.8528
2014-08-18,2.9779
2014-08-19,0.2142
2014-08-20,0.9975
2014-08-21,2.1164
2014-08-22,0.0691
2014-08-25,0.3452
2014-08-26,-0.1032
2014-08-27,-0.2755
2014-08-28,0.587
2014-08-29,0.2746
2014-09-02,0.5478
2014-09-03,-0.2043
2014-09-04,-0.0682
2014-09-05,0.6828
2014-09-08,1.0851
2014-09-09,-2.6837
2014-09-10,1.3099
2014-09-11,0.4083
2014-09-12,-0.8472
2014-09-15,-0.3759
2014-09-16,0.6518
2014-09-17,-0.2386
2014-09-18,0.3075
2014-09-19,1.158
2014-09-22,-2.963
2014-09-23,0.1041
2014-09-24,-0.4159
2014-09-25,-1.7055
2014-09-26,0.3541
2014-09-29,0.3176
2014-09-30,0.0703
2014-10-01,-1.1248
2014-10-02,0.0355
2014-10-03,0.462
2014-10-06,-2.087
2014-10-07,-1.8064
2014-10-08,1.0302
2014-10-09,-3.1682
2014-10-10,-1.8428
2014-10-13,-2.6054
2014-10-14,0.7081
2014-10-15,0.5469
2014-10-16,1.9037
2014-10-17,1.7156
2014-10-20,0.3373
2014-10-21,2.2787
2014-10-22,-1.8262
2014-10-23,2.2321
2014-10-24,0.1456
2014-10-27,-1.5262
2014-10-28,4.3542
2014-10-29,-0.9901
2014-10-30,2.1429
2014-10-31,3.3217
2014-11-03,-1.5905
2014-11-04,-0.9629
2014-11-05,1.0069
2014-11-06,0.55
2014-11-07,-4.3419
2014-11-10,0.1072
2014-11-11,-0.4641
2014-11-12,-2.2597
2014-11-13,-2.789
2014-11-14,0.8683
2014-11-17,0.8234
2014-11-18,0.5197
2014-11-19,-0.6278
2014-11-20,0.6689
2014-11-21,-0.5906
2014-11-24,0.6313
2014-11-25,2.3985
2014-11-26,0.5766
2014-11-28,-1.2899
2014-12-01,-1.7786
2014-12-02,1.5152
2014-12-03,2.2934
2014-12-04,-1.7793999999999999
2014-12-05,1.413
2014-12-08,-3.2154
2014-12-09,1.4766
2014-12-10,-4.0742
2014-12-11,1.0997
2014-12-12,-3.1133
2014-12-15,-0.1549
2014-12-16,0.7367
2014-12-17,2.0785
2014-12-18,2.3002000000000002
2014-12-19,2.101
2014-12-22,-0.0361
2014-12-23,1.5529
2014-12-24,0.2134
2014-12-26,0.4968
2014-12-29,0.3884
2014-12-30,0.809
2014-12-31,-1.5701
2015-01-02,-0.9571
2015-01-05,-3.9728
2015-01-06,-1.6772
2015-01-07,0.1516
2015-01-08,0.9463
2015-01-09,-0.075
2015-01-12,-0.4128
2015-01-13,0.0377
2015-01-14,-2.6365
2015-01-15,-3.2108
2015-01-16,2.1583
2015-01-20,-2.8169
2015-01-21,1.9324
2015-01-22,2.2907
2015-01-23,-0.9653
2015-01-26,0.4288
2015-01-27,-2.0963
2015-01-28,-2.8945
2015-01-29,0.4492
2015-01-30,0.6098
2015-02-02,1.2121
2015-02-03,3.4331
2015-02-04,-1.2736
2015-02-05,2.932
2015-02-06,1.1394
2015-02-09,0.5633
2015-02-10,0.6721
2015-02-11,1.2610999999999999
2015-02-12,1.7216
2015-02-13,0.2881
2015-02-17,1.2208
2015-02-18,-1.4189
2015-02-19,0.3239
2015-02-20,-0.8967
2015-02-23,-1.1219999999999999
2015-02-24,-0.4758
2015-02-25,0.5885
2015-02-26,0.9872
2015-02-27,-0.181
2015-03-02,1.9224
2015-03-03,-1.1032
2015-03-04,-1.4034
2015-03-05,0.5474
2015-03-06,-1.1252
2015-03-09,0.8076
2015-03-10,-3.1682
2015-03-11,-0.2633
2015-03-12,0.0
2015-03-13,-0.9804
2015-03-16,0.0381
2015-03-17,0.1903
2015-03-18,0.5319
2015-03-19,-1.1338
2015-03-20,-0.0765
2015-03-23,1.1094
2015-03-24,0.8702
2015-03-25,-0.6377
2015-03-26,-0.8305
2015-03-27,0.7613
2015-03-30,0.8311
2015-03-31,0.0
2015-04-01,-0.3372
2015-04-02,-0.0752
2015-04-06,0.1881
2015-04-07,-0.8261
2015-04-08,-3.2942
2015-04-09,-2.3101
2015-04-10,0.2405
2015-04-13,1.9592
2015-04-14,0.549
2015-04-15,2.9251
2015-04-16,-0.0758
2015-04-17,-0.2275
2015-04-20,-0.2281
2015-04-21,-0.3048
2015-04-22,0.6114
2015-04-23,0.4558
2015-04-24,-1.3989
2015-04-27,2.4156
2015-04-28,0.1872
2015-04-29,0.1868
2015-04-30,-1.1936
2015-05-01,1.0193
2015-05-04,0.2242
2015-05-05,-0.7457
2015-05-06,0.2254
2015-05-07,-0.6372
2015-05-08,0.6035
2015-05-11,0.6374
2015-05-12,0.2235
2015-05-13,1.2639
2015-05-14,1.2482
2015-05-15,0.0
2015-05-18,-0.6164
2015-05-19,-0.9121
2015-05-20,-0.1105
2015-05-21,-6.4873
2015-05-22,1.5767
2015-05-26,0.1552
2015-05-27,1.9372
2015-05-28,-1.2543
2015-05-29,-1.3857
2015-06-01,0.2732
2015-06-02,0.1168
2015-06-03,2.1384
2015-06-04,-1.9794
2015-06-05,-0.2718
2015-06-08,-0.8567
2015-06-09,0.1178
2015-06-10,-0.6277
2015-06-11,0.079
2015-06-12,0.6312
2015-06-15,0.6272
2015-06-16,1.2076
2015-06-17,1.1547
2015-06-18,1.3699
2015-06-19,-2.4399
2015-06-22,0.3848
2015-06-23,-2.3764
2015-06-24,-0.903
2015-06-25,-1.4263
2015-06-26,-1.9293
2015-06-29,-3.8933999999999997
2015-06-30,1.9616
2015-07-01,0.5855
2015-07-02,-1.289
2015-07-06,-0.8846
2015-07-07,0.0
2015-07-08,-1.5725
2015-07-09,-0.3886
2015-07-10,0.4335
2015-07-13,1.3811
2015-07-14,-0.0851
2015-07-15,-3.0677
2015-07-16,0.0
2015-07-17,0.2637
2015-07-20,-0.833
2015-07-21,-1.5915
2015-07-22,-1.168
2015-07-23,-1.2273
2015-07-24,-1.5186
2015-07-27,-1.5421
2015-07-28,0.7594
2015-07-29,1.1776
2015-07-30,-0.0466
2015-07-31,-1.2576
2015-08-03,-1.4623
2015-08-04,1.0053
2015-08-05,1.2796
2015-08-06,-1.8718
2015-08-07,-0.2384
2015-08-10,3.4417
2015-08-11,-0.7394
2015-08-12,-0.3724
2015-08-13,-0.7477
2015-08-14,0.3766
2015-08-17,0.469
2015-08-18,-0.5602
2015-08-19,-2.3944
2015-08-20,-1.5392000000000001
2015-08-21,-3.957
2015-08-24,-0.4578
2015-08-25,-3.4747
2015-08-26,0.8999
2015-08-27,2.3085
2015-08-28,1.7949000000000002
2015-08-31,1.0076
2015-09-01,-2.7431
2015-09-02,1.0769
2015-09-03,0.6088
2015-09-04,-1.2103
2015-09-08,2.3992
2015-09-09,-1.5952
2015-09-10,-0.4559
2015-09-11,-1.2214
2015-09-14,-2.1638
2015-09-15,1.9484
2015-09-16,1.0331
2015-09-17,-1.4315
2015-09-18,-2.2822
2015-09-21,0.7431
2015-09-22,-1.686
2015-09-23,-2.6795
2015-09-24,-0.4956
2015-09-25,-1.7709000000000001
2015-09-28,-3.7183
2015-09-29,-1.4628
2015-09-30,0.8314
2015-10-01,-1.5901
2015-10-02,2.9324
2015-10-05,2.1512000000000002
2015-10-06,0.7399
2015-10-07,1.0169
2015-10-08,3.7472
2015-10-09,-0.7547
2015-10-12,-0.7061
2015-10-13,-0.4376
2015-10-14,-1.978
2015-10-15,-1.3453
2015-10-16,-2.4432
2015-10-19,-0.4077
2015-10-20,2.3392
2015-10-21,-0.8571
2015-10-22,3.7464
2015-10-23,1.2778
2015-10-26,-0.3291
2015-10-27,-3.027
2015-10-28,5.1646
2015-10-29,0.9714
2015-10-30,-1.2293
2015-11-02,1.6234
2015-11-03,0.5325
2015-11-04,9.8517
2015-11-05,-0.6268
2015-11-06,-1.5526
2015-11-09,-2.9078
2015-11-10,0.6599
2015-11-11,2.0171
2015-11-12,-1.3841
2015-11-13,-1.3033000000000001
2015-11-16,0.2539
2015-11-17,-1.2158
2015-11-18,2.0513
2015-11-19,-0.7538
2015-11-20,1.2658
2015-11-23,-0.1
2015-11-24,1.7017
2015-11-25,0.5413
2015-11-27,-0.3426
2015-11-30,0.3438
2015-12-01,-0.5384
2015-12-02,-0.8366
2015-12-03,-2.5806
2015-12-04,1.2226
2015-12-07,-3.8249
2015-12-08,-2.6688
2015-12-09,-0.6452
2015-12-10,1.1905000000000001
2015-12-11,-1.0695000000000001
2015-12-14,-3.2432
2015-12-15,0.1676
2015-12-16,1.5615999999999999
2015-12-17,-3.0203
2015-12-18,-0.906
2015-12-21,0.0
2015-12-22,3.4857
2015-12-23,3.3683
2015-12-24,-0.2671
2015-12-28,-1.714
2015-12-29,0.218
2015-12-30,-0.0544
2015-12-31,-1.4146
2016-01-04,1.1038000000000001
2016-01-05,-3.2751
2016-01-06,-4.0632
2016-01-07,-4.7059
2016-01-08,-3.1481
2016-01-11,-0.2549
2016-01-12,-1.0224
2016-01-13,-4.3899
2016-01-14,0.4051
2016-01-15,-1.0087
2016-01-19,-0.4076
2016-01-20,0.2729
2016-01-21,-0.2041
2016-01-22,3.4765
2016-01-25,-2.7668
2016-01-26,5.6911000000000005
2016-01-27,-0.5128
2016-01-28,-0.8376
2016-01-29,6.3678
2016-02-01,-1.6494
2016-02-02,-4.5342
2016-02-03,7.6773
2016-02-04,4.1088
2016-02-05,-1.3349
2016-02-08,0.6471
2016-02-09,2.3963
2016-02-10,-1.484
2016-02-11,-0.9849
2016-02-12,1.6968999999999999
2016-02-16,0.5754
2016-02-17,3.5469
2016-02-18,-1.6021999999999998
2016-02-19,-0.4492
2016-02-22,2.1997
2016-02-23,-1.9316
2016-02-24,1.4631
2016-02-25,0.2219
2016-02-26,-0.332
2016-02-29,0.7218
2016-03-01,3.032
2016-03-02,0.5886
2016-03-03,0.6915
2016-03-04,1.1622
2016-03-07,3.2898
2016-03-08,-1.5672000000000001
2016-03-09,-1.7976
2016-03-10,-2.1967
2016-03-11,4.6524
2016-03-14,-0.4088
2016-03-15,-2.001
2016-03-16,1.5707
2016-03-17,3.4021
2016-03-18,0.0997
2016-03-21,0.0
2016-03-22,-0.6972
2016-03-23,-2.1565
2016-03-24,0.7176
2016-03-28,-1.0687
2016-03-29,3.3951000000000002
2016-03-30,0.5473
2016-03-31,0.0495
2016-04-01,2.3739
2016-04-04,-2.657
2016-04-05,-1.2407
2016-04-06,-0.4523
2016-04-07,-1.5649
2016-04-08,1.7949000000000002
2016-04-11,1.461
2016-04-12,1.291
2016-04-13,3.3333
2016-04-14,1.0436
2016-04-15,-0.6103
2016-04-18,0.7085
2016-04-19,1.0788
2016-04-20,1.1137
2016-04-21,0.9637
2016-04-22,2.4091
2016-04-25,-3.0182
2016-04-26,2.3341
2016-04-27,1.2522
2016-04-28,-2.2968
2016-04-29,-1.4466999999999999
2016-05-02,0.8257
2016-05-03,-2.9572000000000003
2016-05-04,-2.4379
2016-05-05,-0.8169
2016-05-06,0.8721
2016-05-09,-1.2968
2016-05-10,2.1411
2016-05-11,-0.5241
2016-05-12,-0.3831
2016-05-13,-1.4904
2016-05-16,1.7570000000000001
2016-05-17,-2.1583
2016-05-18,-0.3922
2016-05-19,-3.1004
2016-05-20,0.0508
2016-05-23,0.2538
2016-05-24,0.3038
2016-05-25,5.7042
2016-05-26,-0.191
2016-05-27,-0.4785
2016-05-31,-0.2885
2016-06-01,0.0482
2016-06-02,-0.0964
2016-06-03,-0.193
2016-06-06,1.2083
2016-06-07,2.0057
2016-06-08,3.4176
2016-06-09,-1.177
2016-06-10,-1.2368000000000001
2016-06-13,-0.7421
2016-06-14,0.3271
2016-06-15,-0.2329
2016-06-16,0.3735
2016-06-17,-0.2326
2016-06-20,3.4032999999999998
2016-06-21,-3.7420999999999998
2016-06-22,-1.4988000000000001
2016-06-23,0.8559
2016-06-24,-7.8265
2016-06-27,-5.1662
2016-06-28,0.9709
2016-06-29,2.7244
2016-06-30,2.0801
2016-07-01,0.4075
2016-07-05,-1.9787
2016-07-06,0.9317
2016-07-07,0.3077
2016-07-08,3.4765
2016-07-11,1.9268999999999998
2016-07-12,1.0179
2016-07-13,0.2399
2016-07-14,0.9095
2016-07-15,1.1385
2016-07-18,-0.0469
2016-07-19,-0.9385
2016-07-20,0.6158
2016-07-21,-0.1412
2016-07-22,0.0
2016-07-25,-0.33
2016-07-26,1.9395
2016-07-27,-0.1392
2016-07-28,-0.6041
2016-07-29,-0.4675
2016-08-01,-1.1743000000000001
2016-08-02,-1.2357
2016-08-03,0.4331
2016-08-04,0.9583
2016-08-05,0.8543
2016-08-08,0.0
2016-08-09,-0.8471
2016-08-10,0.7594
2016-08-11,0.5181
2016-08-12,-0.8903
2016-08-15,0.8038
2016-08-16,-0.4221
2016-08-17,-0.1413
2016-08-18,1.4151
