ticker,IGOI US Equity
2000-11-17,8.7719
2000-11-20,-16.129
2000-11-21,6.7308
2000-11-22,-6.3063
2000-11-24,9.6154
2000-11-27,-5.2632
2000-11-28,-3.7037
2000-11-29,-3.8462
2000-11-30,-4.0
2000-12-01,2.0833
2000-12-04,9.1837
2000-12-05,-8.411200000000001
2000-12-06,6.1224
2000-12-07,7.6923
2000-12-08,26.7857
2000-12-11,1.4085
2000-12-12,-12.5
2000-12-13,-14.2857
2000-12-14,5.5556
2000-12-15,-5.2632
2000-12-18,-18.5185
2000-12-19,9.0909
2000-12-20,-12.5
2000-12-21,-14.2857
2000-12-22,-2.7778
2000-12-26,-5.7143
2000-12-27,0.0
2000-12-28,12.1212
2000-12-29,5.4054
2001-01-02,-7.6923
2001-01-03,11.1111
2001-01-04,-10.0
2001-01-05,0.0
2001-01-08,11.1111
2001-01-09,10.0
2001-01-10,27.2727
2001-01-11,-7.1429
2001-01-12,0.0
2001-01-16,0.0
2001-01-17,-5.7692
2001-01-18,-2.0408
2001-01-19,0.0
2001-01-22,0.0
2001-01-23,0.0
2001-01-24,-4.1667
2001-01-25,0.0
2001-01-26,-4.3478
2001-01-29,9.0909
2001-01-30,-4.1667
2001-01-31,-2.1739
2001-02-01,20.0
2001-02-02,-7.4074
2001-02-05,-4.0
2001-02-06,4.1667
2001-02-07,2.0
2001-02-08,-2.9412000000000003
2001-02-09,3.0303
2001-02-12,-3.9215999999999998
2001-02-13,0.0
2001-02-14,-2.0408
2001-02-15,0.0
2001-02-16,7.2917
2001-02-20,-6.7961
2001-02-21,-2.0833
2001-02-22,0.0
2001-02-23,2.1277
2001-02-26,-2.0833
2001-02-27,0.0
2001-02-28,-3.1915
2001-03-01,3.2967
2001-03-02,-3.1915
2001-03-05,1.0989
2001-03-06,-2.1739
2001-03-07,4.4444
2001-03-08,-4.2553
2001-03-09,2.2222
2001-03-12,-4.3478
2001-03-13,9.0909
2001-03-14,0.0
2001-03-15,-7.2917
2001-03-16,1.6854
2001-03-19,-0.5525
2001-03-20,0.0
2001-03-21,-2.2222
2001-03-22,-6.8182
2001-03-23,0.0
2001-03-26,2.439
2001-03-27,-7.1429
2001-03-28,-2.5641
2001-03-29,-13.1579
2001-03-30,-4.5455
2001-04-02,1.5873
2001-04-03,3.125
2001-04-04,3.0303
2001-04-05,0.0
2001-04-06,-5.8824
2001-04-10,-1.5
2001-04-11,1.5228000000000002
2001-04-12,15.0
2001-04-16,8.2609
2001-04-17,-1.6064
2001-04-18,1.6327
2001-04-19,-1.6064
2001-04-20,2.0408
2001-04-23,3.6
2001-04-24,2.3166
2001-04-25,18.4906
2001-04-26,-4.4586
2001-04-27,10.0
2001-04-30,5.4545
2001-05-01,0.2874
2001-05-02,3.1519
2001-05-03,1.3889
2001-05-04,-0.5479
2001-05-07,3.0303
2001-05-08,-5.0802
2001-05-09,-0.2817
2001-05-10,-9.6045
2001-05-11,6.25
2001-05-14,0.0
2001-05-15,-5.8824
2001-05-16,-4.375
2001-05-17,9.4771
2001-05-18,-7.4627
2001-05-21,9.6774
2001-05-22,-4.4118
2001-05-23,-5.8462
2001-05-24,3.5948
2001-05-25,-0.6309
2001-05-29,1.2698
2001-05-30,0.627
2001-05-31,-0.6231
2001-06-01,0.3135
2001-06-04,0.625
2001-06-05,0.3106
2001-06-06,0.3096
2001-06-07,-2.7778
2001-06-08,1.9048
2001-06-11,-2.1807
2001-06-12,1.2739
2001-06-13,-2.5157
2001-06-14,4.5161
2001-06-15,-3.0864
2001-06-18,-1.5924
2001-06-19,-2.589
2001-06-20,2.6578
2001-06-21,0.0
2001-06-22,-0.6472
2001-06-25,-3.9088000000000003
2001-06-26,-4.7458
2001-06-27,-2.4911
2001-06-28,-1.0949
2001-06-29,-0.369
2001-07-02,-3.3333
2001-07-03,-1.1494
2001-07-05,6.2016
2001-07-06,-3.2847
2001-07-09,-2.2641999999999998
2001-07-10,0.3861
2001-07-11,-3.8462
2001-07-12,-9.6
2001-07-13,-0.4425
2001-07-16,12.0
2001-07-17,-9.9206
2001-07-18,-0.8811
2001-07-19,1.7778
2001-07-20,-1.7467000000000001
2001-07-23,6.6667
2001-07-24,-5.8333
2001-07-26,-4.4248
2001-07-27,-6.9444
2001-07-30,11.4428
2001-07-31,-7.5893
2001-08-01,8.6957
2001-08-02,-10.6667
2001-08-03,3.9801
2001-08-06,0.0
2001-08-07,-1.9139
2001-08-08,-6.8293
2001-08-09,2.0942
2001-08-10,4.6154
2001-08-13,3.4314
2001-08-14,-0.4739
2001-08-15,-11.9048
2001-08-16,-3.2432
2001-08-17,11.7318
2001-08-20,-4.5
2001-08-21,-5.7592
2001-08-22,0.0
2001-08-23,-4.4444
2001-08-24,3.4884
2001-08-27,-6.1798
2001-08-28,-5.3892
2001-08-29,-5.0633
2001-08-30,0.0
2001-08-31,3.3333
2001-09-04,-3.871
2001-09-05,0.6711
2001-09-06,-6.0
2001-09-07,-7.8014
2001-09-10,-1.5385
2001-09-17,3.9062
2001-09-18,0.0
2001-09-19,-6.8186
2001-09-20,-13.6618
2001-09-21,-10.2804
2001-09-24,-1.0417
2001-09-25,5.2632
2001-09-26,-5.0
2001-09-27,0.0
2001-09-28,0.0
2001-10-01,-15.7895
2001-10-02,-11.25
2001-10-03,5.6338
2001-10-04,-6.6667
2001-10-05,5.7143
2001-10-08,1.3514
2001-10-09,0.0
2001-10-10,32.0
2001-10-11,-12.1212
2001-10-12,3.4483
2001-10-15,0.0
2001-10-16,-5.5556
2001-10-17,0.0
2001-10-18,4.7059
2001-10-19,-4.4944
2001-10-22,3.4706
2001-10-23,-4.4912
2001-10-24,10.7143
2001-10-25,8.6022
2001-10-26,0.0
2001-10-29,-1.9802
2001-10-30,-1.0101
2001-10-31,5.102
2001-11-01,-0.9709
2001-11-02,-9.8039
2001-11-05,6.5217
2001-11-06,2.0408
2001-11-07,-3.0
2001-11-08,2.0619
2001-11-09,-1.0101
2001-11-12,4.0816
2001-11-13,0.9804
2001-11-14,-0.9709
2001-11-15,10.7843
2001-11-16,9.7345
2001-11-19,12.9032
2001-11-20,27.8571
2001-11-21,-5.0279
2001-11-23,0.5882
2001-11-26,-0.5848
2001-11-27,-3.5294
2001-11-28,1.2195
2001-11-29,4.8193
2001-11-30,3.4483
2001-12-03,2.7778
2001-12-04,-8.6486
2001-12-05,-2.3669000000000002
2001-12-06,-22.4242
2001-12-07,7.8125
2001-12-10,2.1739
2001-12-11,4.9645
2001-12-12,-1.3514
2001-12-13,-7.5342
2001-12-14,-1.4815
2001-12-17,-3.0075
2001-12-18,-3.1008
2001-12-19,-0.8
2001-12-20,0.8065
2001-12-21,-7.2
2001-12-24,8.6207
2001-12-26,4.7619
2001-12-27,0.7576
2001-12-28,-9.7603
2001-12-31,4.1504
2002-01-02,13.6
2002-01-03,4.9296
2002-01-04,-6.7114
2002-01-07,4.3165
2002-01-08,5.5172
2002-01-09,0.6536
2002-01-10,-6.4935
2002-01-11,-1.3889
2002-01-14,2.8169
2002-01-15,-2.7397
2002-01-16,-4.2254
2002-01-17,2.2059
2002-01-18,0.7194
2002-01-22,-0.7143
2002-01-23,0.0
2002-01-24,1.4388
2002-01-25,-0.7092
2002-01-28,5.7143
2002-01-29,-2.027
2002-01-30,-4.1379
2002-02-04,4.3165
2002-02-05,0.0
2002-02-06,-1.3793
2002-02-07,-2.0979
2002-02-08,5.7143
2002-02-11,-7.4324
2002-02-12,-8.0292
2002-02-13,7.1429
2002-02-14,1.4815
2002-02-15,-0.7299
2002-02-19,-3.6765
2002-02-20,-3.0534
2002-02-21,6.2992
2002-02-22,0.0
2002-02-25,-1.4815
2002-02-26,-4.5113
2002-02-27,2.3622
2002-02-28,1.5385
2002-03-01,-1.5152
2002-03-04,0.7692
2002-03-05,3.0534
2002-03-06,-1.4815
2002-03-07,0.7519
2002-03-08,0.0
2002-03-11,1.8657
2002-03-12,-3.2967
2002-03-13,0.0
2002-03-14,0.0
2002-03-15,0.0
2002-03-18,-1.5152
2002-03-19,0.0
2002-03-20,0.7692
2002-03-21,-1.5267
2002-03-22,-1.5504
2002-03-25,0.7874
2002-03-26,7.8125
2002-03-27,8.6957
2002-03-28,0.0
2002-04-01,5.3333
2002-04-02,1.8987
2002-04-03,-6.8323
2002-04-04,5.3333
2002-04-05,-1.0127
2002-04-08,0.3836
2002-04-09,1.9108
2002-04-10,8.125
2002-04-11,-1.7341
2002-04-12,2.9337999999999997
2002-04-15,-0.5643
2002-04-16,-1.1494
2002-04-17,2.907
2002-04-18,-5.6497
2002-04-19,0.0
2002-04-22,-2.3952
2002-04-23,-3.0675
2002-04-24,1.2658
2002-04-25,-13.75
2002-04-26,-2.1739
2002-04-29,-1.4815
2002-04-30,-0.7519
2002-05-01,8.3333
2002-05-02,-3.4965
2002-05-03,1.4493
2002-05-06,0.0
2002-05-07,0.0
2002-05-08,7.1429
2002-05-09,-0.6667
2002-05-10,4.698
2002-05-13,-1.2821
2002-05-14,0.6494
2002-05-15,-0.6452
2002-05-16,-2.5974
2002-05-17,-3.3333
2002-05-20,3.4483
2002-05-21,6.6667
2002-05-22,0.0
2002-05-23,0.0
2002-05-24,12.5
2002-05-28,0.0
2002-05-29,28.8889
2002-05-30,-7.3276
2002-05-31,2.3256
2002-06-03,-11.3636
2002-06-04,0.0
2002-06-05,1.0256
2002-06-06,4.0609
2002-06-07,-2.9268
2002-06-10,0.5025
2002-06-11,-2.5
2002-06-12,2.5641
2002-06-13,10.0
2002-06-14,-2.2727
2002-06-17,-0.9302
2002-06-18,6.5728
2002-06-19,-2.6432
2002-06-20,0.905
2002-06-21,-4.0359
2002-06-24,-4.2056000000000004
2002-06-25,-1.5122
2002-06-26,-3.4175
2002-06-27,5.5897
2002-06-28,3.9036
2002-07-01,-0.0175
2002-07-02,-2.2908
2002-07-03,-6.6986
2002-07-05,2.0513
2002-07-08,-0.5025
2002-07-09,3.0303
2002-07-10,0.9804
2002-07-11,-0.4854
2002-07-12,-3.9024
2002-07-15,0.0
2002-07-16,-1.0152
2002-07-17,9.6923
2002-07-18,-1.8233000000000001
2002-07-19,-4.7619
2002-07-22,-7.5
2002-07-23,-7.5676
2002-07-24,2.1053
2002-07-25,-6.071
2002-07-26,0.6098
2002-07-29,15.1515
2002-07-30,-2.0855
2002-07-31,1.065
2002-08-01,2.1175
2002-08-02,-3.125
2002-08-05,-8.0108
2002-08-06,-6.4874
2002-08-07,0.0
2002-08-08,12.5
2002-08-09,-7.2222
2002-08-12,-1.1976
2002-08-13,-1.8182
2002-08-14,8.642
2002-08-15,-1.7045
2002-08-16,-6.3584
2002-08-19,2.5309
2002-08-20,-0.6623
2002-08-21,4.303
2002-08-22,-3.5445
2002-08-23,-6.6867
2002-08-26,-7.6824
2002-08-27,-2.7972
2002-08-28,0.6475
2002-08-29,-14.2244
2002-08-30,-4.1667
2002-09-03,2.6957
2002-09-04,-6.0119
2002-09-05,17.027
2002-09-06,3.9261
2002-09-09,-8.8889
2002-09-11,-1.5447
2002-09-12,-8.2576
2002-09-13,3.5103999999999997
2002-09-16,-3.4783
2002-09-17,1.1712
2002-09-18,-3.8289999999999997
2002-09-19,-7.4074
2002-09-20,0.0
2002-09-23,-5.0
2002-09-24,3.1579
2002-09-25,0.0
2002-09-26,-7.1429
2002-09-27,9.7802
2002-09-30,-6.9069
2002-10-01,-1.0753
2002-10-02,-11.9565
2002-10-03,4.9383
2002-10-04,5.8456
2002-10-07,0.0347
2002-10-08,-3.3333
2002-10-09,-3.4483
2002-10-10,-4.7619
2002-10-11,5.0
2002-10-14,-1.7856999999999998
2002-10-15,-5.4545
2002-10-16,-10.2564
2002-10-17,14.2857
2002-10-18,1.25
2002-10-21,-3.7037
2002-10-22,-2.5641
2002-10-23,-2.6316
2002-10-24,-0.7432
2002-10-25,-8.7815
2002-10-28,1.4925
2002-10-29,2.9412000000000003
2002-10-30,0.0
2002-10-31,7.1429
2002-11-01,21.3333
2002-11-04,-1.7788
2002-11-05,-3.783
2002-11-06,0.8503
2002-11-07,0.3099
2002-11-08,9.1954
2002-11-11,-4.2105
2002-11-12,-4.3956
2002-11-13,3.4483
2002-11-14,-5.5556
2002-11-15,-2.7279
2002-11-18,4.6942
2002-11-19,-2.9603
2002-11-20,-3.5714
2002-11-21,6.1728
2002-11-22,1.1628
2002-11-25,-8.046
2002-11-26,1.25
2002-11-27,4.9383
2002-11-29,1.1764999999999999
2002-12-02,10.4651
2002-12-03,-7.3684
2002-12-04,-3.4091
2002-12-05,10.5882
2002-12-06,-6.383
2002-12-09,4.5455
2002-12-10,6.5217
2002-12-11,-1.0204
2002-12-12,-2.0619
2002-12-13,-4.2105
2002-12-16,-1.0989
2002-12-17,0.0
2002-12-18,5.5556
2002-12-19,-6.8421
2002-12-20,-3.9548
2002-12-23,-1.1764999999999999
2002-12-24,0.0
2002-12-26,-2.3810000000000002
2002-12-27,-2.439
2002-12-30,-5.0
2002-12-31,0.0
2003-01-02,5.2632
2003-01-03,2.5
2003-01-06,-7.3171
2003-01-07,-2.6316
2003-01-08,2.7027
2003-01-09,-2.6316
2003-01-10,6.7568
2003-01-13,7.5949
2003-01-14,4.7059
2003-01-15,-1.1236
2003-01-16,-2.2727
2003-01-17,-2.3256
2003-01-21,-5.9524
2003-01-22,2.5316
2003-01-23,1.2346
2003-01-24,2.439
2003-01-27,1.1905000000000001
2003-01-28,2.3529
2003-01-29,3.4483
2003-01-30,-1.1111
2003-01-31,2.2472
2003-02-03,15.3846
2003-02-04,-4.7619
2003-02-05,2.0
2003-02-06,-1.9607999999999999
2003-02-07,-1.0
2003-02-10,16.1616
2003-02-11,6.9565
2003-02-12,0.0
2003-02-13,5.6911000000000005
2003-02-14,-3.7692
2003-02-18,3.1175
2003-02-19,-3.876
2003-02-20,-6.4516
2003-02-21,3.4483
2003-02-24,0.0
2003-02-25,0.0
2003-02-26,-1.6667
2003-02-27,-1.6949
2003-02-28,1.7241
2003-03-03,1.6949
2003-03-04,-0.8333
2003-03-05,0.0
2003-03-06,15.1261
2003-03-07,-5.1095
2003-03-10,-4.6154
2003-03-11,1.6129
2003-03-12,-4.7619
2003-03-13,3.3333
2003-03-14,-3.2258
2003-03-17,4.1667
2003-03-18,4.0
2003-03-19,-1.5385
2003-03-20,0.0
2003-03-21,5.4688
2003-03-24,-8.8889
2003-03-25,3.252
2003-03-26,2.3622
2003-03-27,-5.3846
2003-03-28,1.626
2003-03-31,1.6
2003-04-01,-1.5748
2003-04-02,4.0
2003-04-03,12.3077
2003-04-04,6.8493
2003-04-07,8.9744
2003-04-08,0.0
2003-04-09,0.0
2003-04-10,-1.1764999999999999
2003-04-11,1.7856999999999998
2003-04-14,4.6784
2003-04-15,-4.4693
2003-04-16,1.7544
2003-04-17,-1.7241
2003-04-21,-4.0936
2003-04-22,5.4878
2003-04-23,-1.8316
2003-04-24,7.1652000000000005
2003-04-25,4.3956
2003-04-28,-14.7368
2003-04-29,9.2593
2003-04-30,1.6949
2003-05-01,0.0
2003-05-02,2.7778
2003-05-05,15.1351
2003-05-06,-1.8779
2003-05-07,-7.177
2003-05-08,-2.0619
2003-05-09,0.0
2003-05-12,-1.0526
2003-05-13,0.0
2003-05-14,-2.6596
2003-05-15,-1.6393
2003-05-16,0.0
2003-05-19,0.0
2003-05-20,-5.0
2003-05-21,4.0936
2003-05-22,6.7416
2003-05-23,19.4737
2003-05-27,5.2863
2003-05-28,9.205
2003-05-29,-3.4483
2003-05-30,6.3492
2003-06-02,6.3433
2003-06-03,-3.8596
2003-06-04,4.3796
2003-06-05,1.4336
2003-06-06,8.5832
2003-06-09,3.8095
2003-06-10,0.9174
2003-06-11,9.0909
2003-06-12,6.9444
2003-06-13,1.8182
2003-06-16,-15.051
2003-06-17,-3.9039
2003-06-18,8.125
2003-06-19,1.1561
2003-06-20,5.1143
2003-06-23,-4.5936
2003-06-24,-5.9829
2003-06-25,13.6364
2003-06-26,12.0
2003-06-27,-7.619
2003-06-30,4.3814
2003-07-01,-6.1728
2003-07-02,5.5263
2003-07-03,-1.4963
2003-07-07,5.8228
2003-07-08,6.4593
2003-07-09,2.6966
2003-07-10,3.5011
2003-07-11,4.6512
2003-07-14,8.0808
2003-07-15,4.6729
2003-07-16,2.6786
2003-07-17,-1.0435
2003-07-18,-2.109
2003-07-21,-2.1544
2003-07-22,0.5505
2003-07-23,27.7372
2003-07-24,-0.1429
2003-07-25,3.0043
2003-07-28,3.4722
2003-07-29,6.0403
2003-07-30,-10.0
2003-07-31,-8.0169
2003-08-01,3.5168
2003-08-04,1.3294000000000001
2003-08-05,-5.9767
2003-08-06,-0.4031
2003-08-07,-8.3126
2003-08-08,5.0934
2003-08-11,5.0081
2003-08-12,7.6923
2003-08-13,-2.5714
2003-08-14,2.6393
2003-08-15,-1.1429
2003-08-18,-3.6127000000000002
2003-08-19,-2.5487
2003-08-20,4.4769
2003-08-21,-0.8982
2003-08-22,0.8915
2003-08-25,-2.3564
2003-08-26,1.81
2003-08-27,15.5556
2003-08-28,-2.4359
2003-08-29,-1.4455
2003-09-02,10.24
2003-09-03,1.2337
2003-09-04,-3.4648
2003-09-05,0.2475
2003-09-08,-0.7407
2003-09-09,-6.0945
2003-09-10,-3.7086
2003-09-11,0.4127
2003-09-12,-0.6849
2003-09-15,9.3793
2003-09-16,-0.1261
2003-09-17,2.2727
2003-09-18,4.1975
2003-09-19,3.436
2003-09-22,4.4674
2003-09-23,-4.386
2003-09-24,-1.0321
2003-09-25,-2.2132
2003-09-26,-4.728
2003-09-29,0.7587
2003-09-30,-3.0984
2003-10-01,1.9108
2003-10-02,7.375
2003-10-03,-1.397
2003-10-06,0.3542
2003-10-07,11.7647
2003-10-08,0.1053
2003-10-09,-1.367
2003-10-10,-0.7463
2003-10-13,1.6112
2003-10-14,-0.2114
2003-10-15,-0.9534
2003-10-16,0.9626
2003-10-17,-1.7903
2003-10-20,4.088
2003-10-21,7.8756
2003-10-22,-3.7464
2003-10-23,-13.8723
2003-10-24,-1.5064
2003-10-27,-0.8353
2003-10-28,0.3678
2003-10-29,6.1466
2003-10-30,5.7905999999999995
2003-10-31,2.1053
2003-11-03,-1.0309
2003-11-04,2.6042
2003-11-05,22.335
2003-11-06,-2.3237
2003-11-07,-2.209
2003-11-10,-1.5638999999999998
2003-11-11,-0.7061
2003-11-12,4.8889
2003-11-13,-0.5085
2003-11-14,-2.0443
2003-11-17,-4.3478
2003-11-18,0.0
2003-11-19,2.0909
2003-11-20,-7.2128
2003-11-21,7.3896
2003-11-24,-4.8257
2003-11-25,2.4413
2003-11-26,0.275
2003-11-28,2.468
2003-12-01,6.6012
2003-12-02,1.2551999999999999
2003-12-03,-4.7107
2003-12-04,-0.4337
2003-12-05,-4.1812
2003-12-08,-4.2727
2003-12-09,-4.8433
2003-12-10,-7.8842
2003-12-11,7.5731
2003-12-12,1.7222
2003-12-15,-7.2277000000000005
2003-12-16,-3.4152
2003-12-17,8.8398
2003-12-18,1.0152
2003-12-19,-0.402
2003-12-22,-1.8163
2003-12-23,-2.7749
2003-12-24,0.4228
2003-12-26,-2.4211
2003-12-29,-2.9126
2003-12-30,-0.7778
2003-12-31,0.1232
2004-01-02,0.2125
2004-01-05,-20.6473
2004-01-06,5.0633
2004-01-07,0.0
2004-01-08,-0.2677
2004-01-09,-0.1342
2004-01-12,8.4677
2004-01-13,5.5762
2004-01-14,-2.9343
2004-01-15,-0.7255
2004-01-16,-2.1924
2004-01-20,1.8679999999999999
2004-01-21,0.8557
2004-01-22,1.8182
2004-01-23,-2.2619
2004-01-26,-0.9744
2004-01-27,-7.7491
2004-01-28,-3.4667
2004-01-29,-3.453
2004-01-30,-2.7182
2004-02-02,-4.1176
2004-02-03,-1.9939
2004-02-04,-4.5383
2004-02-05,10.1639
2004-02-06,13.0952
2004-02-09,-0.9211
2004-02-10,4.5153
2004-02-11,-2.1601
2004-02-12,0.6494
2004-02-13,1.9355
2004-02-17,2.9114
2004-02-18,-1.8327
2004-02-19,-1.7667000000000002
2004-02-20,-1.6582
2004-02-23,3.1128
2004-02-24,1.5093999999999999
2004-02-25,2.7260999999999997
2004-02-26,4.1013
2004-02-27,3.3604
2004-03-01,-0.4484
2004-03-02,3.2658
2004-03-03,-1.5267
2004-03-04,0.443
2004-03-05,-0.7718
2004-03-08,-3.8889
2004-03-09,1.0405
2004-03-10,-1.0297
2004-03-11,-6.7052
2004-03-12,1.6109
2004-03-15,-10.9756
2004-03-16,0.137
2004-03-17,4.2408
2004-03-18,0.0
2004-03-19,6.2992
2004-03-22,-2.3457
2004-03-23,5.4362
2004-03-24,-0.7194
2004-03-25,5.6763
2004-03-26,3.3143000000000002
2004-03-29,2.323
2004-03-30,1.4054
2004-03-31,-2.9957000000000003
2004-04-01,-1.5276
2004-04-02,1.1161
2004-04-05,1.6556
2004-04-06,-0.3257
2004-04-07,4.0196
2004-04-08,6.5033
2004-04-12,-2.9499
2004-04-13,-0.6079
2004-04-14,-1.9367999999999999
2004-04-15,-2.3909000000000002
2004-04-16,-1.9169
2004-04-19,-0.1086
2004-04-20,-0.4348
2004-04-21,-3.7118
2004-04-22,0.907
2004-04-23,0.8989
2004-04-26,-4.0089
2004-04-27,-3.4803
2004-04-28,-3.6058
2004-04-29,-11.7207
2004-04-30,15.678
2004-05-03,-5.8608
2004-05-04,-0.7782
2004-05-05,-1.1764999999999999
2004-05-06,-5.0265
2004-05-07,1.8106
2004-05-10,-3.42
2004-05-11,2.9745
2004-05-12,0.2751
2004-05-13,-0.5487
2004-05-14,0.1379
2004-05-17,-0.551
2004-05-18,-0.277
2004-05-19,0.6944
2004-05-20,2.6207000000000003
2004-05-21,11.1559
2004-05-24,-0.4837
2004-05-25,2.7946999999999997
2004-05-26,0.2364
2004-05-27,-3.3019
2004-05-28,0.9756
2004-06-01,2.5362
2004-06-02,0.2356
2004-06-03,-1.4101
2004-06-04,1.907
2004-06-07,4.3275
2004-06-08,0.3363
2004-06-09,-0.1117
2004-06-10,0.6711
2004-06-14,0.0
2004-06-15,0.2222
2004-06-16,-0.9978
2004-06-17,-1.0078
2004-06-18,-2.2624
2004-06-21,1.8519
2004-06-22,1.7045
2004-06-23,0.0
2004-06-24,0.0
2004-06-25,-1.3408
2004-06-28,-0.1133
2004-06-29,-3.8548999999999998
2004-06-30,-0.3538
2004-07-01,-2.3669000000000002
2004-07-02,-6.303
2004-07-06,0.1294
2004-07-07,-4.1344
2004-07-08,-2.2911
2004-07-09,1.931
2004-07-12,-4.6008
2004-07-13,1.4184
2004-07-14,0.979
2004-07-15,2.4931
2004-07-16,-3.5135
2004-07-19,0.1401
2004-07-20,6.8530999999999995
2004-07-21,-2.0942
2004-07-22,0.2674
2004-07-23,-7.3333
2004-07-26,2.5899
2004-07-27,-1.5428
2004-07-28,-1.567
2004-07-29,12.0116
2004-07-30,-7.7519
2004-08-02,3.5014
2004-08-03,-7.0365
2004-08-04,-0.2911
2004-08-05,-2.6277
2004-08-06,-8.8456
2004-08-09,0.4934
2004-08-10,9.82
2004-08-11,-2.8316
2004-08-12,-2.454
2004-08-13,0.3145
2004-08-16,1.0188
2004-08-17,-2.8704
2004-08-18,7.8275
2004-08-19,1.4815
2004-08-20,7.4453
2004-08-23,-1.9022000000000001
2004-08-24,3.1856
2004-08-25,-0.3356
2004-08-26,-1.4141
2004-08-27,1.3660999999999999
2004-08-30,-0.6739
2004-08-31,0.2714
2004-09-01,1.0825
2004-09-02,4.0161
2004-09-03,0.9009
2004-09-07,-0.3827
2004-09-08,1.1524
2004-09-09,1.7722
2004-09-10,3.1095
2004-09-13,-1.2063
2004-09-14,2.0757
2004-09-15,-1.3158
2004-09-16,-0.2424
2004-09-17,0.9721
2004-09-20,3.1288
2004-09-21,1.1669
2004-09-22,-1.0381
2004-09-23,0.3497
2004-09-24,-2.5552
2004-09-27,-1.1323
2004-09-28,-2.1097
2004-09-29,-0.7389
2004-09-30,2.2333
2004-10-01,-0.3641
2004-10-04,5.3593
2004-10-05,1.7341
2004-10-06,2.1591
2004-10-07,-2.1135
2004-10-08,-3.4091
2004-10-11,-0.2353
2004-10-12,-0.1179
2004-10-13,-2.7155
2004-10-14,-2.3058
2004-10-15,1.8634
2004-10-18,-1.2195
2004-10-19,-0.9877
2004-10-20,-1.4963
2004-10-21,-1.0127
2004-10-22,-1.7903
2004-10-25,1.0417
2004-10-26,-9.0206
2004-10-27,0.0
2004-10-28,-1.5581
2004-10-29,1.0072
2004-11-01,0.7123
2004-11-02,0.7072
2004-11-03,2.6685
2004-11-04,2.7359999999999998
2004-11-05,2.3968
2004-11-08,-4.8114
2004-11-09,1.0929
2004-11-10,7.4324
2004-11-11,7.5472
2004-11-12,3.2749
2004-11-15,-1.359
2004-11-16,0.0
2004-11-17,6.1998
2004-11-18,-2.1622
2004-11-19,-1.4365
2004-11-22,2.13
2004-11-23,4.1712
2004-11-24,-1.7913999999999999
2004-11-26,0.5365
2004-11-29,-0.1067
2004-11-30,3.7393
2004-12-01,-0.7209
2004-12-02,-2.8007999999999997
2004-12-03,-1.4941
2004-12-06,-2.6002
2004-12-07,2.5584
2004-12-08,2.1692
2004-12-09,-3.9278
2004-12-10,-0.884
2004-12-13,1.4493
2004-12-14,-4.2857
