ticker,TAL US Equity
2011-03-11,-1.426
2011-03-14,3.2288
2011-03-15,0.8043
2011-03-16,-3.9894
2011-03-17,0.0923
2011-03-18,-1.845
2011-03-21,2.9135
2011-03-22,-2.8311
2011-03-23,0.4699
2011-03-24,0.2806
2011-03-25,-0.1866
2011-03-28,2.243
2011-03-29,0.5484
2011-03-30,0.1818
2011-03-31,-0.8167
2011-04-01,-5.215
2011-04-04,-0.6757
2011-04-05,0.7775
2011-04-06,1.1572
2011-04-07,5.7197
2011-04-08,3.3363
2011-04-11,2.0942
2011-04-12,-1.1111
2011-04-13,0.6914
2011-04-14,0.7725
2011-04-15,0.8518
2011-04-18,-0.7601
2011-04-19,3.4043
2011-04-20,6.0905
2011-04-21,0.6982
2011-04-25,0.3082
2011-04-26,0.0768
2011-04-27,5.5257
2011-04-28,-5.3818
2011-04-29,-1.9985
2011-05-02,-1.1764999999999999
2011-05-03,-11.9048
2011-05-04,-0.0901
2011-05-05,1.0821
2011-05-06,0.9813
2011-05-09,3.3569
2011-05-10,2.5641
2011-05-11,-0.0833
2011-05-12,0.9174
2011-05-13,-1.8182
2011-05-16,-1.431
2011-05-17,-1.0248
2011-05-18,1.5531000000000001
2011-05-19,-2.7188
2011-05-20,0.3493
2011-05-23,-2.9591
2011-05-24,0.8969
2011-05-25,-1.6888999999999998
2011-05-26,-0.3617
2011-05-27,0.9074
2011-05-31,-1.259
2011-06-01,1.4572
2011-06-02,-0.1795
2011-06-03,-2.4281
2011-06-06,1.1982
2011-06-07,-0.4554
2011-06-08,-2.5618
2011-06-09,-1.0329
2011-06-10,1.6129
2011-06-13,2.1475
2011-06-14,2.3766
2011-06-15,-6.7857
2011-06-16,-2.0115
2011-06-17,8.9932
2011-06-20,-2.2422
2011-06-21,0.0
2011-06-22,-0.7339
2011-06-23,-0.647
2011-06-24,-1.6743999999999999
2011-06-27,1.1353
2011-06-28,0.7484
2011-06-29,0.2786
2011-06-30,0.463
2011-07-01,1.2903
2011-07-05,0.0
2011-07-06,-1.3649
2011-07-07,1.476
2011-07-08,-0.9091
2011-07-11,-1.5596
2011-07-12,3.1687
2011-07-13,-0.6323
2011-07-14,1.4545
2011-07-15,-1.4337
2011-07-18,0.7273
2011-07-19,-1.6245
2011-07-20,-0.2752
2011-07-21,-3.4959
2011-07-22,1.6206
2011-07-25,-0.2814
2011-07-26,22.1072
2011-07-27,-1.4638
2011-07-28,0.0782
2011-07-29,-0.3906
2011-08-01,-5.4902
2011-08-02,-0.249
2011-08-03,0.4992
2011-08-04,-3.8907
2011-08-05,-0.1723
2011-08-08,-1.9845000000000002
2011-08-09,5.9859
2011-08-10,-0.8306
2011-08-11,0.5863
2011-08-12,0.0833
2011-08-15,-1.1647
2011-08-16,-1.0101
2011-08-17,-0.085
2011-08-18,0.0
2011-08-19,0.0
2011-08-22,-1.7872
2011-08-23,2.253
2011-08-24,-0.8475
2011-08-25,0.8547
2011-08-26,0.0847
2011-08-29,0.9314
2011-08-30,1.4262000000000001
2011-08-31,3.6394
2011-09-01,-2.075
2011-09-02,1.63
2011-09-06,0.0
2011-09-07,-1.1227
2011-09-08,1.1354
2011-09-09,-3.0473
2011-09-12,-0.2481
2011-09-13,-0.4975
2011-09-14,0.0
2011-09-15,-0.5833
2011-09-16,-0.5868
2011-09-19,0.4216
2011-09-20,-0.3359
2011-09-21,-2.8644
2011-09-22,-7.2853
2011-09-23,-2.8999
2011-09-26,-1.3487
2011-09-27,1.6602000000000001
2011-09-28,-2.6897
2011-09-29,-0.691
2011-09-30,-5.2684
2011-10-03,-1.1542
2011-10-04,3.6093
2011-10-05,4.8156
2011-10-06,2.346
2011-10-07,-2.7698
2011-10-10,0.6876
2011-10-11,-1.2683
2011-10-12,2.1739
2011-10-13,-2.0309
2011-10-14,0.4936
2011-10-17,-2.6523
2011-10-18,-13.1181
2011-10-19,2.3229
2011-10-20,2.4972
2011-10-21,5.3156
2011-10-24,6.3091
2011-10-25,-1.3848
2011-10-26,1.4042
2011-10-27,3.363
2011-10-28,-1.9139
2011-10-31,-0.9756
2011-11-01,0.9852
2011-11-02,-0.1951
2011-11-03,0.391
2011-11-04,-0.5842
2011-11-07,-1.665
2011-11-08,0.0996
2011-11-09,-1.99
2011-11-10,0.4061
2011-11-11,1.1122
2011-11-14,-0.5
2011-11-15,0.402
2011-11-16,1.001
2011-11-17,-1.4866
2011-11-18,0.4527
2011-11-21,-0.8513
2011-11-22,1.7172
2011-11-23,-1.291
2011-11-25,-0.1006
2011-11-28,0.8056
2011-11-29,-10.0899
2011-11-30,13.6667
2011-12-01,-3.8123
2011-12-02,1.0163
2011-12-05,1.9115
2011-12-06,-0.5923
2011-12-07,-2.3833
2011-12-08,-1.119
2011-12-09,2.6749
2011-12-12,0.3006
2011-12-13,-1.3986
2011-12-14,-0.6079
2011-12-15,0.1019
2011-12-16,1.6293
2011-12-19,-0.3006
2011-12-20,-0.603
2011-12-21,0.6067
2011-12-22,0.5025
2011-12-23,0.3
2011-12-27,-0.2991
2011-12-28,-0.1
2011-12-29,-0.3003
2011-12-30,0.1004
2012-01-03,-0.1003
2012-01-04,0.502
2012-01-05,2.3976
2012-01-06,-0.7805
2012-01-09,2.5564999999999998
2012-01-10,3.6433
2012-01-11,0.4625
2012-01-12,1.4733
2012-01-13,-4.5372
2012-01-17,3.7072000000000003
2012-01-18,0.55
2012-01-19,-1.8232
2012-01-20,-1.2071
2012-01-23,0.7519
2012-01-24,1.0261
2012-01-25,-0.277
2012-01-26,0.6481
2012-01-27,0.92
2012-01-30,1.732
2012-01-31,-3.4946
2012-02-01,0.4643
2012-02-02,0.0924
2012-02-03,1.4774
2012-02-06,-0.455
2012-02-07,-3.7477
2012-02-08,3.4188
2012-02-09,1.3774
2012-02-10,0.0906
2012-02-13,0.6335
2012-02-14,1.7086000000000001
2012-02-15,1.2378
2012-02-16,-3.4061
2012-02-17,0.1808
2012-02-21,0.722
2012-02-22,-0.3584
2012-02-23,0.2698
2012-02-24,0.0
2012-02-27,-3.8565
2012-02-28,2.5187
2012-02-29,0.091
2012-03-01,1.0
2012-03-02,0.5401
2012-03-05,0.0895
2012-03-06,1.9678
2012-03-07,-1.5789
2012-03-08,2.5846999999999998
2012-03-09,-0.9557
2012-03-12,-0.7018
2012-03-13,2.3852
2012-03-14,0.0863
2012-03-15,-0.6034
2012-03-16,2.7754
2012-03-19,-2.7004
2012-03-20,0.1735
2012-03-21,0.4329
2012-03-22,-2.4138
2012-03-23,-2.8269
2012-03-26,2.0
2012-03-27,0.0
2012-03-28,-1.5152
2012-03-29,-0.4525
2012-03-30,0.9091
2012-04-02,0.7207
2012-04-03,2.8623
2012-04-04,0.0
2012-04-05,-0.6957
2012-04-09,0.0
2012-04-10,-2.1016
2012-04-11,-0.9839
2012-04-12,-4.2457
2012-04-13,3.8679
2012-04-16,-1.8165
2012-04-17,1.8500999999999999
2012-04-18,1.3624
2012-04-19,0.1792
2012-04-20,1.9678
2012-04-23,1.4035
2012-04-24,0.7785
2012-04-25,-0.0858
2012-04-26,2.2337
2012-04-27,-0.084
2012-04-30,-2.8595
2012-05-01,-0.3463
2012-05-02,-0.4344
2012-05-03,-3.3159
2012-05-04,-1.6245
2012-05-07,0.9174
2012-05-08,0.0
2012-05-09,0.0
2012-05-10,-2.7273
2012-05-11,-1.215
2012-05-14,1.9868000000000001
2012-05-15,1.1132
2012-05-16,0.4128
2012-05-17,-2.7866999999999997
2012-05-18,0.094
2012-05-21,-0.3756
2012-05-22,2.7333
2012-05-23,0.0
2012-05-24,-0.6422
2012-05-25,0.6464
2012-05-29,-1.0092
2012-05-30,-1.7609
2012-05-31,-0.7547
2012-06-01,0.4753
2012-06-04,0.0
2012-06-05,0.0
2012-06-06,0.2838
2012-06-07,1.4151
2012-06-08,1.0233
2012-06-11,1.4733
2012-06-12,0.363
2012-06-13,-1.1754
2012-06-14,-3.2022
2012-06-15,4.5369
2012-06-18,-1.4466999999999999
2012-06-19,-0.367
2012-06-20,0.3683
2012-06-21,-1.8349
2012-06-22,-1.6822
2012-06-25,-3.1369
2012-06-26,-1.6683
2012-06-27,-0.6986
2012-06-28,1.5074999999999998
2012-06-29,-2.5743
2012-07-02,0.4065
2012-07-03,1.2146
2012-07-05,-0.7
2012-07-06,0.6042
2012-07-09,-1.1011
2012-07-10,1.7206000000000001
2012-07-11,0.0
2012-07-12,-0.995
2012-07-13,1.3065
2012-07-17,-9.0278
2012-07-18,-3.9257999999999997
2012-07-19,-14.1884
2012-07-20,6.746
2012-07-23,-0.8674
2012-07-24,-1.0
2012-07-25,-3.7879
2012-07-26,-0.7874
2012-07-27,1.455
2012-07-30,-0.1304
2012-07-31,0.0
2012-08-01,0.2611
2012-08-02,-0.3906
2012-08-03,0.3922
2012-08-06,-0.5208
2012-08-07,3.0105
2012-08-08,-0.1271
2012-08-09,0.6361
2012-08-10,4.6776
2012-08-13,2.4154999999999998
2012-08-14,4.0094
2012-08-15,0.3401
2012-08-16,1.4689
2012-08-17,0.2227
2012-08-20,-0.5556
2012-08-21,-2.4581
2012-08-22,-1.9473
2012-08-23,4.9065
2012-08-24,-2.1158
2012-08-27,-4.0956
2012-08-28,-0.3559
2012-08-29,-13.0952
2012-08-30,4.1096
2012-08-31,-1.3158
2012-09-04,-1.3333
2012-09-05,0.6757
2012-09-06,0.6711
2012-09-07,1.7332999999999998
2012-09-10,5.1114
2012-09-11,3.7406
2012-09-12,0.9615
2012-09-13,0.3571
2012-09-14,0.8304
2012-09-17,-0.5882
2012-09-18,-2.8402
2012-09-19,-0.7308
2012-09-20,-1.227
2012-09-21,-0.6211
2012-09-24,-1.0
2012-09-25,-1.0101
2012-09-26,0.6378
2012-09-27,3.8023
2012-09-28,1.3431
2012-10-01,0.8434
2012-10-02,-1.3142
2012-10-03,0.2421
2012-10-04,0.2415
2012-10-05,1.2048
2012-10-08,-0.9524
2012-10-09,0.2404
2012-10-10,4.4365
2012-10-11,-1.1481
2012-10-12,-0.5807
2012-10-15,4.0888
2012-10-16,0.4489
2012-10-17,0.7821
2012-10-18,-5.765
2012-10-19,3.0588
2012-10-22,-1.8265
2012-10-23,3.2558
2012-10-24,-0.2252
2012-10-25,1.3544
2012-10-26,0.0
2012-10-31,0.2227
2012-11-01,-1.7778
2012-11-02,4.0724
2012-11-05,0.6522
2012-11-06,1.0799
2012-11-07,-1.4957
2012-11-08,-0.9761
2012-11-09,0.6572
2012-11-12,-0.4353
2012-11-13,-1.4208
2012-11-14,0.767
2012-11-15,0.119
2012-11-16,-1.0989
2012-11-19,0.0
2012-11-20,1.1111
2012-11-21,-0.2198
2012-11-23,-1.4317
2012-11-26,1.6760000000000002
2012-11-27,-1.0989
2012-11-28,-0.1111
2012-11-29,-0.3337
2012-11-30,0.4464
2012-12-03,1.5556
2012-12-04,-1.7505
2012-12-05,0.6682
2012-12-06,-0.1171
2012-12-07,3.2824999999999998
2012-12-10,-1.0216
2012-12-11,-0.2294
2012-12-12,0.6897
2012-12-13,1.484
2012-12-14,4.162
2012-12-17,1.8359
2012-12-18,1.0604
2012-12-19,-1.3641
2012-12-20,0.3191
2012-12-21,3.0753
2012-12-24,-1.9546999999999999
2012-12-26,-1.7838
2012-12-27,-0.5342
2012-12-28,-0.1074
2012-12-31,3.2258
2013-01-02,-2.0833
2013-01-03,-0.7447
2013-01-04,-0.9646
2013-01-07,-1.2987
2013-01-08,0.0
2013-01-09,1.2061
2013-01-10,-0.2167
2013-01-11,0.4343
2013-01-14,0.2162
2013-01-15,0.863
2013-01-16,1.2833999999999999
2013-01-17,-1.3728
2013-01-18,-0.5353
2013-01-22,-4.9516
2013-01-23,-2.718
2013-01-24,1.1641
2013-01-25,-0.2301
2013-01-28,-2.6528
2013-01-29,1.3033000000000001
2013-01-30,-0.4678
2013-01-31,-3.1727
2013-02-01,3.3981
2013-02-04,-0.5869
2013-02-05,1.2987
2013-02-06,5.3613
2013-02-07,3.9823
2013-02-08,-2.4468
2013-02-11,-1.9628999999999999
2013-02-12,2.6696
2013-02-13,-0.7584
2013-02-14,0.9825
2013-02-15,3.4595000000000002
2013-02-19,0.5225
2013-02-20,-0.8316
2013-02-21,-3.1447
2013-02-22,0.3247
2013-02-25,0.6472
2013-02-26,-1.5005
2013-02-27,-1.4146
2013-02-28,-1.766
2013-03-01,0.1124
2013-03-04,1.7957
2013-03-05,-2.0948
2013-03-06,3.2658
2013-03-07,-0.3272
2013-03-08,-0.8753
2013-03-11,4.8565000000000005
2013-03-12,-3.6842
2013-03-13,-3.0601
2013-03-14,-3.3822
2013-03-15,8.168
2013-03-18,2.1575
2013-03-19,-0.2112
2013-03-20,-0.2116
2013-03-21,0.7423
2013-03-22,0.0
2013-03-25,-0.9474
2013-03-26,0.7439
2013-03-27,0.0
2013-03-28,-1.1602999999999999
2013-04-01,0.7471
2013-04-02,-1.589
2013-04-03,-0.1076
2013-04-04,-0.2155
2013-04-05,-1.8359
2013-04-08,-0.5501
2013-04-09,0.885
2013-04-10,2.7412
2013-04-11,-0.4269
2013-04-12,-0.3215
2013-04-15,-0.5376
2013-04-16,1.5135
2013-04-17,-0.3195
2013-04-18,0.641
2013-04-19,0.1062
2013-04-22,-1.5907
2013-04-23,5.819
2013-04-24,-1.4257
2013-04-25,1.1364
2013-04-26,-1.5322
2013-04-29,-0.4149
2013-04-30,0.625
2013-05-01,0.0
2013-05-02,-1.0352
2013-05-03,-1.7782
2013-05-06,-1.1715
2013-05-07,-0.8621
2013-05-08,-1.087
2013-05-09,0.3297
2013-05-10,0.7667
2013-05-13,-0.9783
2013-05-14,-1.8660999999999999
2013-05-15,4.2506
2013-05-16,1.1803
2013-05-17,4.4539
2013-05-20,1.5228000000000002
2013-05-21,-2.0
2013-05-22,4.1837
2013-05-23,-1.5671
2013-05-24,2.6866
2013-05-28,5.5233
2013-05-29,2.3875
2013-05-30,-1.3453
2013-05-31,-1.0909
2013-06-03,-0.2757
2013-06-04,-1.2903
2013-06-05,-1.5873
2013-06-06,-0.759
2013-06-07,1.8164
2013-06-10,1.0329
2013-06-11,-0.7435
2013-06-12,-2.1536
2013-06-13,-0.3828
2013-06-14,-0.8646
2013-06-17,-1.1628
2013-06-18,0.8824
2013-06-19,-0.6803
2013-06-20,-2.0548
2013-06-21,0.0
2013-06-24,-3.0969
2013-06-25,2.7835
2013-06-26,2.6078
2013-06-27,2.6393
2013-06-28,-0.1905
2013-07-01,2.1947
2013-07-02,-1.1204
2013-07-03,-2.7384
2013-07-05,3.3981
2013-07-08,-2.9108
2013-07-09,-0.5803
2013-07-10,2.9183
2013-07-11,1.1342
2013-07-12,-0.8411
2013-07-15,1.4138
2013-07-16,-1.487
2013-07-17,0.6604
2013-07-18,0.5623
2013-07-19,0.0932
2013-07-22,2.0484
2013-07-23,5.8394
2013-07-24,1.8103
2013-07-25,-4.0644
2013-07-26,3.9718
2013-07-29,-1.4431
2013-07-30,-0.6029
2013-07-31,1.9064
2013-08-01,2.2109
2013-08-02,2.1631
2013-08-05,1.3844
2013-08-06,-0.5622
2013-08-07,0.0
2013-08-08,2.1002
2013-08-09,-0.712
2013-08-12,1.1952
2013-08-13,-0.2362
2013-08-14,1.9731999999999998
2013-08-15,-3.2508
2013-08-16,-0.08
2013-08-19,-1.1209
2013-08-20,1.1336
2013-08-21,-0.6405
2013-08-22,2.9009
2013-08-23,-1.7227999999999999
2013-08-26,-0.9562
2013-08-27,-1.1263
2013-08-28,-1.9527999999999999
2013-08-29,0.249
2013-08-30,-1.3245
2013-09-03,1.0067
2013-09-04,4.0698
2013-09-05,-0.7981
2013-09-06,1.4481
2013-09-09,5.7097999999999995
2013-09-10,-0.9002
2013-09-11,-1.9682
2013-09-12,-0.3089
2013-09-13,0.3873
2013-09-16,1.0031
2013-09-17,-1.0695000000000001
2013-09-18,0.4633
2013-09-19,6.3797
2013-09-20,-1.4451
2013-09-23,2.4927
2013-09-24,0.1431
2013-09-25,6.2857
2013-09-26,0.9409
2013-09-27,-0.2663
2013-09-30,-3.2043
2013-10-01,0.3448
2013-10-02,1.2371
2013-10-03,-0.5431
2013-10-04,1.843
2013-10-07,0.2681
2013-10-08,-4.6791
2013-10-09,0.7013
2013-10-10,1.3928
2013-10-11,2.4725
2013-10-14,0.4021
2013-10-15,-0.3338
2013-10-16,0.2009
2013-10-17,-0.5348
2013-10-18,3.6962
2013-10-21,3.1756
2013-10-22,10.3643
2013-10-23,2.7319
2013-10-24,2.1053
2013-10-25,1.4107
2013-10-28,-0.0535
2013-10-29,2.7837
2013-10-30,2.0833
2013-10-31,-2.0918
2013-11-01,-4.3252
2013-11-04,2.7778
2013-11-05,-1.2719
2013-11-06,0.5904
2013-11-07,-3.2551
2013-11-08,2.1511
2013-11-11,2.8618
2013-11-12,-0.5774
2013-11-13,1.1088
2013-11-14,3.6031
2013-11-15,-1.5625
2013-11-18,2.1505
2013-11-19,-0.1003
2013-11-20,-3.713
2013-11-21,1.0943
2013-11-22,2.1649
2013-11-25,-1.6145
2013-11-26,-0.4615
2013-11-27,1.3395000000000001
2013-11-29,0.1525
2013-12-02,0.6091
2013-12-03,-1.7154
2013-12-04,2.0021
2013-12-05,-1.0569
2013-12-06,1.119
2013-12-09,-0.1509
2013-12-10,-0.5038
2013-12-11,-4.3038
2013-12-12,4.4444
2013-12-13,0.4559
2013-12-16,-0.4034
2013-12-17,0.1519
2013-12-18,0.5561
2013-12-19,0.0
2013-12-20,-0.1006
2013-12-23,0.6543
2013-12-24,7.5
2013-12-26,2.2326
2013-12-27,-0.6824
2013-12-30,0.7329
2013-12-31,0.0
2014-01-02,-3.8199
2014-01-03,1.6076000000000001
2014-01-06,0.4188
2014-01-07,2.7804
2014-01-08,5.9062
2014-01-09,-4.0868
2014-01-10,1.6865999999999999
2014-01-13,0.4365
2014-01-14,1.5211000000000001
2014-01-15,0.1712
2014-01-16,3.4188
2014-01-17,-0.6198
2014-01-21,3.5343
2014-01-22,2.8514
2014-01-23,-8.1609
2014-01-24,0.0
2014-01-27,-9.6088
2014-01-28,14.8166
2014-01-29,-2.2941
2014-01-30,-1.4256
2014-01-31,1.8715000000000002
2014-02-03,-1.9207
2014-02-04,-0.3406
2014-02-05,1.8368
2014-02-06,0.5453
2014-02-07,1.3767
2014-02-10,0.0
2014-02-11,-1.5226
2014-02-12,-0.0836
2014-02-13,0.2509
2014-02-14,0.8344
2014-02-18,1.7377
2014-02-19,-1.708
2014-02-20,1.4067
2014-02-21,1.5912
2014-02-24,2.1285
2014-02-25,-1.337
2014-02-26,-0.6377
2014-02-27,-0.9627
2014-02-28,-3.9287
2014-03-03,-0.6324
2014-03-04,1.4001000000000001
2014-03-05,0.6276
2014-03-06,-0.6237
2014-03-07,0.4184
2014-03-10,0.0417
2014-03-11,0.1666
2014-03-12,1.7464
2014-03-13,-1.0217
2014-03-14,1.1974
2014-03-17,-0.204
2014-03-18,0.3271
2014-03-19,0.6927
2014-03-20,-2.1449
2014-03-21,-1.6129
2014-03-24,-7.0618
2014-03-25,5.2465
2014-03-26,-3.8247
2014-03-27,-1.6979
2014-03-28,2.4545
2014-03-31,-0.0887
2014-04-01,2.5755
2014-04-02,-2.2078
2014-04-03,-2.7446
2014-04-04,-2.1393
2014-04-07,-2.7442
2014-04-08,1.5782
2014-04-09,0.8004
2014-04-10,-3.1761
2014-04-11,0.4342
2014-04-14,2.9299
2014-04-15,0.0467
2014-04-16,4.6175
2014-04-17,-2.3629
2014-04-21,5.4338
2014-04-22,-0.5197
2014-04-23,1.5673
2014-04-24,0.0
2014-04-25,-0.9859
2014-04-28,-3.2035
2014-04-29,0.2683
2014-04-30,-1.3381
2014-05-01,0.1356
2014-05-02,5.9594000000000005
2014-05-05,-0.213
2014-05-06,0.2562
2014-05-07,-2.4702
2014-05-08,-1.6157
2014-05-09,2.7519
2014-05-12,8.6825
2014-05-13,-1.7886
2014-05-14,1.8211
2014-05-15,-19.6343
2014-05-16,6.4787
2014-05-19,5.713
2014-05-20,-0.9227
2014-05-21,3.9911
2014-05-22,-2.2601
2014-05-23,0.3054
2014-05-27,0.0435
2014-05-28,-1.9565000000000001
2014-05-29,0.6652
2014-05-30,1.2775
2014-06-02,0.0435
2014-06-03,0.0435
2014-06-04,-0.1304
2014-06-05,3.7859
2014-06-06,3.3124000000000002
2014-06-09,5.4789
2014-06-10,1.7699
2014-06-11,-0.5293
2014-06-12,-0.3421
2014-06-13,0.9916
2014-06-16,2.4924
2014-06-17,-0.6264
2014-06-18,1.0753
2014-06-19,-2.5679
2014-06-20,-0.753
2014-06-23,2.39
2014-06-24,0.4076
2014-06-25,2.3616
2014-06-26,-3.5328
2014-06-27,0.5232
2014-06-30,2.2305
2014-07-01,2.9455
2014-07-02,0.6711
2014-07-03,0.3158
2014-07-07,2.0287
2014-07-08,-5.2451
2014-07-09,3.22
2014-07-10,-2.1381
2014-07-11,0.0
2014-07-14,1.5043
2014-07-15,-1.6583999999999999
2014-07-16,-2.3323
2014-07-17,-1.4695
2014-07-18,2.3863
2014-07-21,-1.4931
2014-07-22,2.6987
2014-07-23,-2.0878
2014-07-24,0.1471
2014-07-25,-0.8076
2014-07-28,1.1473
2014-07-29,8.3059
2014-07-30,0.6081
2014-07-31,-1.1081
2014-08-01,2.0034
2014-08-04,6.3249
2014-08-05,-2.2229
2014-08-06,1.1207
2014-08-07,0.6016
2014-08-08,1.259
2014-08-11,1.4921
2014-08-12,-0.9188
2014-08-13,1.1747
2014-08-14,0.5194
2014-08-15,1.8540999999999999
2014-08-18,2.2978
2014-08-19,-0.7585
2014-08-20,1.6167
2014-08-21,0.5496
2014-08-22,-1.7549000000000001
2014-08-25,-0.6149
2014-08-26,2.2687
2014-08-27,-0.5474
2014-08-28,-1.4774
2014-08-29,0.5587
2014-09-02,1.6959
2014-09-03,0.4313
2014-09-04,-1.9181
2014-09-05,-0.613
2014-09-08,1.9383
2014-09-09,-2.2472
2014-09-10,0.2358
2014-09-11,1.1467
2014-09-12,1.0174
2014-09-15,-1.2374
2014-09-16,1.1945999999999999
2014-09-17,0.2879
2014-09-18,3.0721
2014-09-19,-0.8635
2014-09-22,-2.8098
2014-09-23,-0.2602
2014-09-24,1.2464
2014-09-25,-0.3722
2014-09-26,-1.1494
2014-09-29,1.6279
2014-09-30,-0.0572
2014-10-01,-1.5741
2014-10-02,-0.2908
2014-10-03,1.8081
2014-10-06,1.4895
2014-10-07,-3.9797000000000002
2014-10-08,5.291
2014-10-09,-0.1396
2014-10-10,-3.5505
2014-10-13,-6.7536000000000005
2014-10-14,0.9636
2014-10-15,2.1244
2014-10-16,1.1456
2014-10-17,2.7720000000000002
2014-10-20,-2.2622
2014-10-21,-7.9228
2014-10-22,3.3516
2014-10-23,0.7795
2014-10-24,1.5779999999999998
2014-10-27,-1.8580999999999999
2014-10-28,-0.6518
2014-10-29,-0.5311
2014-10-30,-0.3769
2014-10-31,0.1261
2014-11-03,-2.8967
2014-11-04,3.8586
2014-11-05,-0.7805
2014-11-06,0.944
2014-11-07,0.3429
2014-11-10,2.4542
2014-11-11,-2.638
2014-11-12,0.3114
2014-11-13,-0.0931
2014-11-14,-0.3729
2014-11-17,-0.156
2014-11-18,-0.0312
2014-11-19,-0.1875
2014-11-20,0.2505
2014-11-21,0.0312
2014-11-24,-0.0312
2014-11-25,-1.1868
2014-11-26,-0.6637
2014-11-28,-2.259
2014-12-01,-4.1341
2014-12-02,1.9355
2014-12-03,3.3977
2014-12-04,-2.8028
2014-12-05,-1.9556
2014-12-08,-4.902
2014-12-09,0.9598
2014-12-10,0.8803
2014-12-11,1.6056
2014-12-12,1.0993
2014-12-15,0.5776
2014-12-16,-1.5203
2014-12-17,2.0583
2014-12-18,0.7731
2014-12-19,-1.4009
2014-12-22,-1.6915
2014-12-23,-3.6475999999999997
2014-12-24,1.3929
2014-12-26,-0.1761
2014-12-29,-0.9527
2014-12-30,-0.1069
2014-12-31,0.1783
2015-01-02,0.0356
2015-01-05,-0.1779
2015-01-06,-1.7825
2015-01-07,-4.9002
2015-01-08,4.4275
2015-01-09,1.0965
2015-01-12,-2.0969
2015-01-13,1.6248
2015-01-14,0.6177
2015-01-15,1.0112
2015-01-16,0.7866
2015-01-20,-0.7095
2015-01-21,-1.7506
2015-01-22,6.6545
2015-01-23,2.864
2015-01-26,0.0994
2015-01-27,1.0265
2015-01-28,2.196
2015-01-29,1.0263
2015-01-30,-1.5556
2015-02-02,1.0319
2015-02-03,-0.7022
2015-02-04,-1.6715
2015-02-05,-1.4057
2015-02-06,-0.2984
2015-02-09,0.133
2015-02-10,-1.2953000000000001
2015-02-11,2.288
2015-02-12,0.2961
2015-02-13,-0.9511
2015-02-17,-0.4636
2015-02-18,-0.0665
2015-02-19,2.1305
2015-02-20,-1.9231
2015-02-23,2.6254999999999997
2015-02-24,1.8458999999999999
2015-02-25,-1.2719
2015-02-26,-0.9662
2015-02-27,-0.0976
2015-03-02,1.1068
2015-03-03,-1.3844
2015-03-04,1.3059
2015-03-05,0.0645
2015-03-06,-0.6763
2015-03-09,2.0104
2015-03-10,-0.5086
2015-03-11,-0.5431
2015-03-12,3.6621
2015-03-13,-0.2479
2015-03-16,0.7145
2015-03-17,0.8328
2015-03-18,-0.3671
2015-03-19,-1.9343
