ticker,GCI US Equity
2014-06-27,0.2201
2014-06-30,3.2943
2014-07-01,0.2835
2014-07-02,0.0
2014-07-03,0.4947
2014-07-07,0.211
2014-07-08,0.2807
2014-07-09,0.07
2014-07-10,-0.2797
2014-07-11,1.6129
2014-07-14,3.3816
2014-07-15,-2.4699999999999998
2014-07-16,-0.616
2014-07-17,-0.2066
2014-07-18,1.4493
2014-07-21,-0.068
2014-07-22,-1.5657
2014-07-23,0.6224
2014-07-24,-1.0309
2014-07-25,-0.625
2014-07-28,-0.559
2014-07-29,0.8433
2014-07-30,-1.324
2014-07-31,6.3559
2014-08-01,-2.0584
2014-08-04,3.8644
2014-08-05,0.9791
2014-08-06,-0.3878
2014-08-07,-2.7904
2014-08-08,-0.0668
2014-08-11,3.8776
2014-08-12,-1.4407
2014-08-13,-0.3322
2014-08-14,0.2
2014-08-15,2.1955999999999998
2014-08-18,7.0964
2014-08-19,1.9453
2014-08-20,-2.5045
2014-08-21,-1.0398
2014-08-22,1.9159000000000002
2014-08-25,3.5779
2014-08-26,0.2342
2014-08-27,1.9276
2014-08-28,-0.2865
2014-08-29,0.4023
2014-09-02,1.5455
2014-09-03,-0.1127
2014-09-04,-1.2415
2014-09-05,1.0286
2014-09-08,-0.6222
2014-09-09,-1.7075
2014-09-10,0.4053
2014-09-11,0.173
2014-09-12,-0.403
2014-09-15,-1.9075
2014-09-16,0.0
2014-09-17,-1.2375
2014-09-18,-3.6395999999999997
2014-09-19,1.548
2014-09-22,0.8537
2014-09-23,-1.0278
2014-09-24,1.8937
2014-09-25,0.9592
2014-09-26,0.1781
2014-09-29,2.1932
2014-09-30,-3.5383
2014-10-01,-2.3452
2014-10-02,0.0616
2014-10-03,3.3846
2014-10-06,-1.1905000000000001
2014-10-07,1.6265
2014-10-08,1.6005
2014-10-09,-2.9172000000000002
2014-10-10,-1.1418
2014-10-13,2.7964
2014-10-14,3.3708
2014-10-15,-1.2014
2014-10-16,-3.1268
2014-10-17,-1.3748
2014-10-20,-1.1515
2014-10-21,-0.1226
2014-10-22,-1.105
2014-10-23,4.8417
2014-10-24,0.7697
2014-10-27,-1.1163
2014-10-28,3.5056000000000003
2014-10-29,-2.9276999999999997
2014-10-30,8.7522
2014-10-31,3.6433
2014-11-03,-1.4166
2014-11-04,-0.1064
2014-11-05,1.0655000000000001
2014-11-06,-0.2109
2014-11-07,0.0
2014-11-10,1.3934
2014-11-11,0.0
2014-11-12,1.0571
2014-11-13,-0.3138
2014-11-14,0.3148
2014-11-17,-0.6276
2014-11-18,-0.6842
2014-11-19,-2.3847
2014-11-20,1.7915
2014-11-21,6.4533
2014-11-24,1.7534999999999998
2014-11-25,-1.5263
2014-11-26,2.25
2014-11-28,-0.6357
2014-12-01,6.2992
2014-12-02,-0.7407
2014-12-03,0.2799
2014-12-04,-0.2326
2014-12-05,3.2168
2014-12-08,-0.4968
2014-12-09,2.1335
2014-12-10,1.3333
2014-12-11,2.6754
2014-12-12,-1.7941
2014-12-15,-0.5655
2014-12-16,1.5748
2014-12-17,2.4978
2014-12-18,1.3866
2014-12-19,0.8288
2014-12-22,-1.603
2014-12-23,-1.3784
2014-12-24,2.2872
2014-12-26,-0.2484
2014-12-29,-2.0756
2014-12-30,0.0
2014-12-31,0.1696
2015-01-02,-1.4388
2015-01-05,0.2576
2015-01-06,-5.3533
2015-01-07,-2.6244
2015-01-08,2.2305
2015-01-09,-0.1818
2015-01-12,2.0947
2015-01-13,-0.4014
2015-01-14,-6.8518
2015-01-15,-0.1442
2015-01-16,2.7925
2015-01-20,-0.6557
2015-01-21,0.1886
2015-01-22,0.9412
2015-01-23,1.7715999999999998
2015-01-26,2.2446
2015-01-27,-0.1344
2015-01-28,0.314
2015-01-29,3.1306
2015-01-30,1.431
2015-02-02,-2.4369
2015-02-03,0.6135
2015-02-04,1.7422
2015-02-05,1.8836
2015-02-06,-2.3529
2015-02-09,-3.012
2015-02-10,-0.976
2015-02-11,3.0018
2015-02-12,-3.8278
2015-02-13,1.2212
2015-02-17,0.4021
2015-02-18,0.267
2015-02-19,0.577
2015-02-20,0.3089
2015-02-23,-0.7919
2015-02-24,1.7295
2015-02-25,2.9643
2015-02-26,6.1389
2015-02-27,-1.4759
2015-03-02,0.3239
2015-03-03,-2.9459
2015-03-04,0.4158
2015-03-05,1.2422
2015-03-06,-1.0634
2015-03-09,2.5217
2015-03-10,-1.1429
2015-03-11,1.6515
2015-03-12,0.4874
2015-03-13,-1.0914
2015-03-16,2.8606
2015-03-17,-0.7151
2015-03-18,-0.6403
2015-03-19,1.1277
2015-03-20,1.1151
2015-03-23,-2.5207
2015-03-24,-0.2424
2015-03-25,-3.0377
2015-03-26,-3.467
2015-03-27,0.9952
2015-03-30,0.6427
2015-03-31,1.8731
2015-04-01,-0.7522
2015-04-02,0.9684
2015-04-06,-2.9191000000000003
2015-04-07,0.4725
2015-04-08,0.0
2015-04-09,-2.0522
2015-04-10,0.8293
2015-04-13,-4.329
2015-04-14,1.086
2015-04-15,-1.9696
2015-04-16,0.137
2015-04-17,-1.6416
2015-04-20,1.2517
2015-04-21,0.0916
2015-04-22,0.366
2015-04-23,1.5041
2015-04-24,-0.7185
2015-04-27,-0.2261
2015-04-28,0.272
2015-04-29,-0.9494
2015-04-30,5.5682
2015-05-01,3.1993
2015-05-04,-1.8852
2015-05-05,-4.0137
2015-05-06,-1.379
2015-05-07,0.9923
2015-05-08,-0.134
2015-05-11,1.5653000000000001
2015-05-12,0.8937
2015-05-13,-1.4615
2015-05-14,0.4045
2015-05-15,-0.6267
2015-05-18,1.3514
2015-05-19,0.9778
2015-05-20,-0.132
2015-05-21,-1.1018
2015-05-22,1.025
2015-05-26,-2.5584
2015-05-27,1.4485999999999999
2015-05-28,-0.9371
2015-05-29,-0.8108
2015-06-01,0.0908
2015-06-02,-0.1815
2015-06-03,2.3636
2015-06-04,-5.6394
2015-06-05,-11.9059
2015-06-08,1.1218
2015-06-09,0.3698
2015-06-10,-1.0
2015-06-11,-0.5848
2015-06-12,-3.5829
2015-06-15,1.442
2015-06-16,1.4215
2015-06-17,-1.4555
2015-06-18,1.9146999999999998
2015-06-19,3.0596
2015-06-22,-0.625
2015-06-23,0.9958
2015-06-24,-5.6046
2015-06-25,0.3299
2015-06-26,-0.1644
2015-06-29,-3.9516999999999998
2015-06-30,2.4571
2015-07-01,0.3346
2015-07-02,-0.8338
2015-07-06,-1.9058000000000002
2015-07-07,-2.9714
2015-07-08,-0.0589
2015-07-09,1.2964
2015-07-10,1.687
2015-07-13,2.0023
2015-07-14,2.0191
2015-07-15,-3.3535
2015-07-16,1.8203
2015-07-17,-2.9609
2015-07-20,0.3454
2015-07-21,-6.0241
2015-07-22,1.9536
2015-07-23,-1.7964
2015-07-24,0.5488
2015-07-27,-0.7884
2015-07-28,1.3447
2015-07-29,1.5078
2015-07-30,7.0113
2015-07-31,-5.5525
2015-08-03,-6.7607
2015-08-04,-0.3783
2015-08-05,2.9114
2015-08-06,-2.214
2015-08-07,-0.7547
2015-08-10,0.8238
2015-08-11,-0.3209
2015-08-12,-0.5795
2015-08-13,-0.2591
2015-08-14,1.039
2015-08-17,2.3779
2015-08-18,-2.6365
2015-08-19,-0.1934
2015-08-20,-2.7132
2015-08-21,-0.0664
2015-08-24,-2.7243
2015-08-25,-2.0492
2015-08-26,5.0907
2015-08-27,1.7915999999999999
2015-08-28,-1.4993
2015-08-31,-1.2574
2015-09-01,1.2735
2015-09-02,0.7942
2015-09-03,-0.394
2015-09-04,-0.791
2015-09-08,2.7243
2015-09-09,0.2587
2015-09-10,0.8387
2015-09-11,-0.6398
2015-09-14,-2.7688
2015-09-15,3.0464
2015-09-16,1.9923
2015-09-17,1.1972
2015-09-18,1.4321
2015-09-21,-2.0258
2015-09-22,-2.2556
2015-09-23,-0.641
2015-09-24,-3.0323
2015-09-25,-0.1996
2015-09-28,0.0667
2015-09-29,-0.1332
2015-09-30,3.1354
2015-10-01,0.3881
2015-10-02,1.9973999999999998
2015-10-05,4.7378
2015-10-06,-1.6284999999999998
2015-10-07,2.4525
2015-10-08,4.4883
2015-10-09,2.8637
2015-10-12,-0.9465
2015-10-13,-2.3609
2015-10-14,-0.0576
2015-10-15,0.7488
2015-10-16,-0.2287
2015-10-19,-3.6103
2015-10-20,2.0214
2015-10-21,-2.3893
2015-10-22,1.7313
2015-10-23,1.3498
2015-10-26,-2.432
2015-10-27,-0.178
2015-10-28,2.3781
2015-10-29,-8.1882
2015-10-30,1.8343
2015-11-02,6.7081
2015-11-03,-2.7357
2015-11-04,2.3339
2015-11-05,1.8129
2015-11-06,1.6657
2015-11-09,-0.904
2015-11-10,-0.9297
2015-11-11,1.1144
2015-11-12,-3.6543
2015-11-13,0.8429
2015-11-16,2.0299
2015-11-17,-0.4096
2015-11-18,2.2327
2015-11-19,0.6322
2015-11-20,0.9138
2015-11-23,1.7544
2015-11-24,0.3337
2015-11-25,0.7206
2015-11-27,0.3853
2015-11-30,-0.1645
2015-12-01,1.5925
2015-12-02,-1.7297
2015-12-03,1.7602
2015-12-04,3.9459
2015-12-07,-1.4041000000000001
2015-12-08,0.8966
2015-12-09,-1.725
2015-12-10,0.9574
2015-12-11,-1.0537
2015-12-14,1.3845
2015-12-15,0.6828
2015-12-16,0.3652
2015-12-17,3.5863
2015-12-18,-3.8133
2015-12-21,1.7214
2015-12-22,-0.7179
2015-12-23,2.4793
2015-12-24,-0.5544
2015-12-28,0.4562
2015-12-29,0.8073
2015-12-30,-1.5516
2015-12-31,-1.0676
2016-01-04,-2.3124000000000002
2016-01-05,0.263
2016-01-06,-1.8363
2016-01-07,-3.6344
2016-01-08,0.0
2016-01-11,-1.553
2016-01-12,1.9155
2016-01-13,-7.4627
2016-01-14,3.2258
2016-01-15,-3.7616
2016-01-19,-0.9621
2016-01-20,1.0322
2016-01-21,0.7212
2016-01-22,2.5656
2016-01-25,-4.1885
2016-01-26,3.8859
2016-01-27,-4.0912
2016-01-28,2.4375
2016-01-29,3.0339
2016-02-01,-1.7898
2016-02-02,-1.8812
2016-02-03,-1.7974999999999999
2016-02-04,-2.0744
2016-02-05,-1.3707
2016-02-08,-4.422
2016-02-09,-1.4541
2016-02-10,-0.939
2016-02-11,0.3385
2016-02-12,-1.1471
2016-02-16,2.7986
2016-02-17,-1.7264
2016-02-18,0.6081
2016-02-19,-0.4701
2016-02-22,3.1039
2016-02-23,-0.2618
2016-02-24,0.5249
2016-02-25,4.1775
2016-02-26,-4.386
2016-02-29,2.4246
2016-03-01,0.6398
2016-03-02,-1.4622
2016-03-03,4.3225999999999996
2016-03-04,0.6803
2016-03-07,1.3514
2016-03-08,0.0618
2016-03-09,-0.1854
2016-03-10,-1.4241
2016-03-11,2.7638
2016-03-14,0.2445
2016-03-15,-2.9268
2016-03-16,3.6432
2016-03-17,-2.6061
2016-03-18,1.0579
2016-03-21,0.0616
2016-03-22,1.1077
2016-03-23,-2.1302
2016-03-24,0.4975
2016-03-28,1.2376
2016-03-29,1.7726
2016-03-30,-1.9219
2016-03-31,1.8982999999999999
2016-04-01,-1.9832
2016-04-04,-0.4905
2016-04-05,-8.5028
2016-04-06,-1.6835
2016-04-07,-0.3425
2016-04-08,0.1375
2016-04-11,1.1668
2016-04-12,2.5102
2016-04-13,2.184
2016-04-14,0.3238
2016-04-15,-2.5823
2016-04-18,1.4579
2016-04-19,2.2861000000000002
2016-04-20,-0.5109
2016-04-21,-0.7702
2016-04-22,1.0349
2016-04-25,0.7682
2016-04-26,2.3507
2016-04-27,0.0
2016-04-28,1.2415
2016-04-29,-1.5941
2016-05-02,0.9969
2016-05-03,-1.5423
2016-05-04,-0.4386
2016-05-05,1.888
2016-05-06,1.5442
2016-05-09,-0.4866
2016-05-10,0.6238
2016-05-11,-0.682
2016-05-12,-1.9975
2016-05-13,0.6369
2016-05-16,1.8987
2016-05-17,0.3727
2016-05-18,1.4851
2016-05-19,-0.7317
2016-05-20,4.7912
2016-05-23,-1.3482
2016-05-24,0.713
2016-05-25,-1.9468999999999999
2016-05-26,0.4813
2016-05-27,1.2575
2016-05-31,3.0751
2016-06-01,-1.5491000000000001
2016-06-02,1.8065
2016-06-03,-1.2593
2016-06-06,0.8116
2016-06-07,0.6901
2016-06-08,2.2273
2016-06-09,-0.2235
2016-06-10,-0.6719
2016-06-13,-1.5784
2016-06-14,0.0
2016-06-15,0.1718
2016-06-16,0.4002
2016-06-17,-0.3986
2016-06-20,1.4294
2016-06-21,-1.9729
2016-06-22,1.0351
2016-06-23,2.3904
2016-06-24,-2.279
2016-06-27,-3.5836
2016-06-28,0.885
2016-06-29,3.6257
2016-06-30,1.9752
2016-07-01,0.4981
2016-07-05,1.4317
2016-07-06,1.2486
2016-07-07,1.5013
2016-07-08,-0.5283
2016-07-11,1.487
2016-07-12,1.4652
2016-07-13,-0.3094
2016-07-14,0.0517
2016-07-15,0.7239
2016-07-18,0.0513
2016-07-19,0.4105
2016-07-20,0.3066
2016-07-21,0.1019
2016-07-22,0.2545
2016-07-25,-0.6599
2016-07-26,1.2775
2016-07-27,-1.11
2016-07-28,-8.0612
2016-07-29,-1.9978
2016-08-01,0.3398
2016-08-02,-2.991
2016-08-03,-0.1163
2016-08-04,-0.233
2016-08-05,1.7513
2016-08-08,-0.8032
2016-08-09,1.0024
2016-08-10,-1.9264000000000001
2016-08-11,0.2381
2016-08-12,0.4751
2016-08-15,0.2955
2016-08-16,-1.0607
2016-08-17,0.0596
2016-08-18,0.4762
2016-08-19,-0.3555
2016-08-22,0.2973
2016-08-23,0.1778
2016-08-24,-8.8757
2016-08-25,1.5584
2016-08-26,-0.3197
2016-08-29,1.347
2016-08-30,1.7722
2016-08-31,-0.6219
2016-09-01,-0.438
2016-09-02,1.6341999999999999
2016-09-06,-0.0618
2016-09-07,2.2277
2016-09-08,-0.4843
2016-09-09,-3.8929
2016-09-12,1.8987
2016-09-13,-0.9938
2016-09-14,-0.8156
2016-09-15,1.8975
2016-09-16,-2.9173999999999998
2016-09-19,0.9591
2016-09-20,0.0
2016-09-21,-1.4566
2016-09-22,1.671
2016-09-23,2.5917
2016-09-26,-2.4646
2016-09-27,0.8844
2016-09-28,2.0664
2016-09-29,-4.1104
2016-09-30,-0.8317
2016-10-03,-0.129
2016-10-04,-0.5168
2016-10-05,-0.3896
2016-10-06,-0.8475
2016-10-07,-3.2216
2016-10-10,0.3397
2016-10-11,-2.9112999999999998
2016-10-12,1.9526
2016-10-13,0.684
2016-10-14,-0.1359
2016-10-17,-2.1088
2016-10-18,1.1118999999999999
2016-10-19,0.8935
2016-10-20,-2.1798
2016-10-21,0.4875
2016-10-24,0.8316
2016-10-25,-0.9622
2016-10-26,-1.9431
2016-10-27,6.511
2016-10-28,-5.1827
2016-10-31,0.911
2016-11-01,-1.0417
2016-11-02,-0.6316
2016-11-03,1.6949
2016-11-04,3.0556
2016-11-07,4.0431
2016-11-08,0.2651
2016-11-09,5.618
2016-11-10,2.1902
2016-11-11,4.8377
2016-11-14,-0.9346
2016-11-15,-1.592
2016-11-16,0.5992
2016-11-17,-0.2382
2016-11-18,-6.3881
2016-11-21,-0.4464
2016-11-22,0.3203
2016-11-23,0.3193
2016-11-25,0.0637
2016-11-28,-0.4453
2016-11-29,-2.8115
2016-11-30,0.9862
2016-12-01,-0.3255
2016-12-02,4.4415
2016-12-05,-0.8755
2016-12-06,0.2524
2016-12-07,0.6293
2016-12-08,0.3752
2016-12-09,0.6231
2016-12-12,-0.743
2016-12-13,0.1248
2016-12-14,-1.433
2016-12-15,-0.1264
2016-12-16,1.2658
2016-12-19,0.625
2016-12-20,1.0559
2016-12-21,-1.1678
2016-12-22,-0.7463
2016-12-23,0.0
2016-12-27,0.6266
2016-12-28,-1.4321
2016-12-29,1.0739
2016-12-30,-0.0625
2017-01-03,0.3127
2017-01-04,1.4963
2017-01-05,-0.9214
2017-01-06,-1.3019
2017-01-09,-0.6281
2017-01-10,-0.5057
2017-01-11,0.953
2017-01-12,0.0
2017-01-13,0.7552
2017-01-17,-1.2492
2017-01-18,-1.4548
2017-01-19,-1.9897
2017-01-20,0.5239
2017-01-23,-0.5863
2017-01-24,-0.1966
2017-01-25,0.394
2017-01-26,0.0
2017-01-27,-0.2616
2017-01-30,-0.3934
2017-01-31,0.3292
2017-02-01,5.8399
2017-02-02,-1.6739000000000002
2017-02-03,0.4414
2017-02-06,-0.6905
2017-02-07,-1.7067
2017-02-08,-0.5788
2017-02-09,0.8409
2017-02-10,1.2829
2017-02-13,-0.3167
2017-02-14,0.0
2017-02-15,0.953
2017-02-16,0.1259
2017-02-17,-0.1257
2017-02-21,-5.5381
2017-02-22,1.3991
2017-02-23,-0.7884
2017-02-24,1.3907
2017-02-27,1.437
2017-02-28,-0.6439
2017-03-01,0.2592
2017-03-02,-1.7452999999999999
2017-03-03,-0.0658
2017-03-06,-0.395
2017-03-07,-0.8796
2017-03-08,-0.0683
2017-03-09,-0.0683
2017-03-10,0.5468
2017-03-13,0.0
2017-03-14,0.2039
2017-03-15,1.4247
2017-03-16,-1.3378
2017-03-17,0.6102
2017-03-20,-1.0782
2017-03-21,-2.1117
2017-03-22,-1.3918
2017-03-23,0.8469
2017-03-24,0.2099
2017-03-27,-0.9777
2017-03-28,0.141
2017-03-29,-0.7746
2017-03-30,1.3485
2017-03-31,-0.4902
2017-04-03,-2.6038
2017-04-04,-0.2168
2017-04-05,-1.3758
2017-04-06,0.2937
2017-04-07,0.0
2017-04-10,0.7321
2017-04-11,2.1076
2017-04-12,-1.637
2017-04-13,-1.1577
2017-04-17,1.3909
2017-04-18,0.1444
2017-04-19,0.721
2017-04-20,3.1496
2017-04-21,-0.9715
2017-04-24,-0.1402
2017-04-25,1.0526
2017-04-26,1.7361
2017-04-27,-8.4642
2017-04-28,-1.8643
2017-05-01,0.0
2017-05-02,2.5836
2017-05-03,4.6667
2017-05-04,-4.1047
2017-05-05,0.5166
2017-05-08,0.2203
2017-05-09,0.3759
2017-05-10,-2.6966
2017-05-11,-1.3087
2017-05-12,-1.7161
2017-05-15,0.0794
2017-05-16,-2.4584
2017-05-17,-3.4959
2017-05-18,4.5493
2017-05-19,0.0
2017-05-22,1.9339
2017-05-23,0.6324
2017-05-24,0.7855
2017-05-25,-1.0133
2017-05-26,1.0236
2017-05-30,1.403
2017-05-31,-0.6149
2017-06-01,1.7015
2017-06-02,-3.5741
2017-06-05,-0.4732
2017-06-06,0.317
2017-06-07,0.7109
2017-06-08,0.6275
2017-06-09,2.2603
2017-06-12,1.4482
2017-06-13,0.6011
2017-06-14,0.0
2017-06-15,-0.0747
2017-06-16,1.0463
2017-06-19,1.3314
2017-06-20,-3.0657
2017-06-21,0.2259
2017-06-22,0.6011
2017-06-23,-0.2987
2017-06-26,2.2472
2017-06-27,0.5128
2017-06-28,1.312
2017-06-29,-1.0791
2017-06-30,-1.9636
2017-07-03,2.5223
2017-07-05,-1.5194999999999999
2017-07-06,-2.1308
2017-07-07,0.7508
2017-07-10,-0.5216
2017-07-11,0.1498
2017-07-12,0.2244
2017-07-13,0.2985
2017-07-14,1.1905000000000001
2017-07-17,0.7353
2017-07-18,-1.0949
2017-07-19,1.7711999999999999
2017-07-20,0.7977
2017-07-21,-2.3022
2017-07-24,0.0
2017-07-25,0.9573
2017-07-26,-2.6258
2017-07-27,2.9962999999999997
2017-07-28,2.6909
2017-07-31,-1.2748
2017-08-01,1.5065
2017-08-02,-5.159
2017-08-03,0.2981
2017-08-04,1.5602
2017-08-07,-0.5121
2017-08-08,-0.2264
2017-08-09,4.9924
2017-08-10,-1.8012000000000001
2017-08-11,-2.2744
2017-08-14,2.8529
2017-08-15,-1.0219
2017-08-16,-0.4425
2017-08-17,-1.8519
2017-08-18,1.8868
2017-08-21,-0.1481
2017-08-22,1.8546
2017-08-23,-1.311
2017-08-24,0.5904
2017-08-25,0.5869
2017-08-28,0.4376
2017-08-29,-0.6536
2017-08-30,0.8041
2017-08-31,0.0
2017-09-01,1.5954000000000002
2017-09-05,-1.7130999999999998
2017-09-06,0.3631
2017-09-07,-1.4472
2017-09-08,-1.2482
2017-09-11,0.5204
2017-09-12,1.4793
2017-09-13,0.1458
2017-09-14,1.0189
2017-09-15,-0.4323
2017-09-18,0.0724
2017-09-19,0.0723
2017-09-20,1.3006
2017-09-21,0.214
2017-09-22,1.1388
2017-09-25,2.0408
2017-09-26,0.7586
2017-09-27,0.8214
2017-09-28,0.611
2017-09-29,-0.2024
2017-10-02,0.8114
2017-10-03,0.6036
2017-10-04,2.0667
2017-10-05,1.3063
2017-10-06,-0.3868
2017-10-09,-0.5178
2017-10-10,0.5205
2017-10-11,0.0647
2017-10-12,0.2587
2017-10-13,-0.5806
2017-10-16,0.6489
2017-10-17,0.0645
2017-10-18,0.1933
2017-10-19,0.836
2017-10-20,-0.3189
2017-10-23,-0.5758
2017-10-24,-0.7079
2017-10-25,0.0
2017-10-26,0.1296
2017-10-27,0.8414
2017-10-30,-0.706
2017-10-31,3.2321
2017-11-01,-3.6944
2017-11-02,-0.065
2017-11-03,2.2772
2017-11-06,0.3817
2017-11-07,-0.3169
2017-11-08,0.1953
2017-11-09,2.1442
2017-11-10,0.7634
2017-11-13,0.6313
2017-11-14,-0.4391
2017-11-15,0.126
2017-11-16,4.657
2017-11-17,0.6615
2017-11-20,1.3142
2017-11-21,0.1769
2017-11-22,0.7652
2017-11-24,0.0584
2017-11-27,-0.4086
2017-11-28,0.9965
2017-11-29,0.9286
2017-11-30,-0.1725
2017-12-01,-0.4032
2017-12-04,0.6362
2017-12-05,-0.7471
2017-12-06,-0.2316
2017-12-07,-1.451
2017-12-08,-0.3534
2017-12-11,-0.1773
2017-12-12,-1.0065
2017-12-13,0.4785
2017-12-14,0.0
2017-12-15,1.369
2017-12-18,-0.0587
2017-12-19,-0.1175
2017-12-20,-0.2353
2017-12-21,0.3538
2017-12-22,-0.4113
2017-12-26,0.885
2017-12-27,-0.4678
2017-12-28,-0.5288
2017-12-29,-0.886
2018-01-02,0.9535
2018-01-03,-3.1287
2018-01-04,1.1578
2018-01-05,0.0
2018-01-08,-0.9639
2018-01-09,-0.2433
2018-01-10,0.4878
2018-01-11,2.5484999999999998
2018-01-12,0.0592
2018-01-16,-1.0645
2018-01-17,1.6139000000000001
2018-01-18,-0.9412
2018-01-19,1.0095
2018-01-22,0.9406
2018-01-23,0.1747
2018-01-24,-1.8023
2018-01-25,1.8354
2018-01-26,-0.2907
2018-01-29,-0.758
2018-01-30,0.47
2018-01-31,-1.1696
2018-02-01,-0.7101
2018-02-02,-3.6353
2018-02-05,-5.4422
2018-02-06,1.4388
2018-02-07,1.354
2018-02-08,-0.1908
2018-02-09,0.5736
2018-02-12,-0.3802
2018-02-13,1.3359
2018-02-14,0.4394
2018-02-15,0.9375
2018-02-16,-1.0526
2018-02-20,-1.6896
2018-02-21,0.0637
2018-02-22,0.6997
2018-02-23,1.3266
2018-02-26,1.8702999999999999
2018-02-27,-1.4076
2018-02-28,7.0764
2018-03-01,-0.2899
2018-03-02,1.3953
2018-03-05,-0.4014
2018-03-06,-0.806
2018-03-07,-0.2902
2018-03-08,-0.3492
2018-03-09,1.2266
2018-03-12,0.577
2018-03-13,0.5164
2018-03-14,1.6909999999999998
2018-03-15,0.1147
2018-03-16,0.8018
2018-03-19,-1.1364
2018-03-20,-0.0575
2018-03-21,0.6901
2018-03-22,-0.2284
2018-03-23,-0.6869
2018-03-26,0.2882
2018-03-27,-0.5172
2018-03-28,-0.0578
2018-03-29,-0.9249
2018-04-02,-0.9918
2018-04-03,0.825
2018-04-04,1.4027
2018-04-05,0.3458
2018-04-06,-6.3756
2018-04-09,-0.6135
2018-04-10,2.284
2018-04-11,1.5088
2018-04-12,1.9024999999999999
2018-04-13,-0.2334
2018-04-16,0.5848
2018-04-17,1.1628
2018-04-18,-0.1724
2018-04-19,0.403
2018-04-20,-1.8349
2018-04-23,-0.7593
2018-04-24,-1.236
2018-04-25,0.9535
2018-04-26,-0.4723
2018-04-27,-1.1269
2018-04-30,-0.5399
2018-05-01,0.3619
2018-05-02,-0.2404
2018-05-03,0.8434
2018-05-04,-0.2987
2018-05-07,2.7561
2018-05-08,-0.4665
2018-05-09,-0.9373
2018-05-10,-0.4731
2018-05-11,0.2377
2018-05-14,-0.303
2018-05-15,0.3647
2018-05-16,2.6045
2018-05-17,0.7674
2018-05-18,0.9373
2018-05-21,-0.2322
2018-05-22,-2.9087
2018-05-23,0.4793
2018-05-24,0.9541
2018-05-25,-0.1181
2018-05-29,-0.2957
2018-05-30,-0.5931
2018-05-31,-0.358
2018-06-01,0.479
2018-06-04,1.1323
2018-06-05,1.9445999999999999
2018-06-06,2.4277
2018-06-07,0.4515
2018-06-08,0.7865
2018-06-11,0.0557
2018-06-12,0.39
2018-06-13,0.8879
2018-06-14,1.4851
2018-06-15,1.9512
2018-06-18,-0.638
2018-06-19,-0.3745
2018-06-20,0.9667
2018-06-21,0.0
2018-06-22,-0.9574
2018-06-25,0.9667
2018-06-26,0.1064
2018-06-27,0.2125
2018-06-28,-0.5302
2018-06-29,-1.4925
2018-07-02,1.461
2018-07-03,-0.3733
2018-07-05,1.1242
2018-07-06,-0.6882
2018-07-09,0.2132
2018-07-10,0.8511
