ticker,ZENO US Equity
2014-09-22,2.7027
2014-09-23,-5.2632
2014-09-24,8.3333
2014-09-25,-2.5962
2014-09-26,0.0329
2014-09-29,2.6316
2014-09-30,-2.5641
2014-10-01,0.0
2014-10-02,0.0
2014-10-03,-5.2632
2014-10-06,8.3333
2014-10-07,0.0321
2014-10-08,5.0945
2014-10-09,2.4085
2014-10-10,-4.7336
2014-10-13,-2.8281
2014-10-14,-4.0039
2014-10-15,1.8425
2014-10-16,5.0
2014-10-17,0.2506
2014-10-20,1.25
2014-10-21,-7.4074
2014-10-22,0.0
2014-10-23,4.0
2014-10-24,2.5641
2014-10-27,1.25
2014-10-28,13.5802
2014-10-29,-2.1739
2014-10-30,-10.8889
2014-10-31,2.2132
2014-11-03,2.4703
2014-11-04,7.1429
2014-11-05,0.0
2014-11-06,6.4444
2014-11-07,20.0418
2014-11-10,-13.0435
2014-11-11,-12.0
2014-11-12,-6.8182
2014-11-13,2.439
2014-11-14,0.0
2014-11-17,-23.7798
2014-11-18,-6.2866
2014-11-19,30.0
2014-11-20,6.4103
2014-11-21,-3.5843
2014-11-24,-5.0297
2014-11-25,-7.8947
2014-11-26,-11.4286
2014-11-28,-3.2258
2014-12-01,0.0
2014-12-02,3.3333
2014-12-03,3.2661
2014-12-04,-6.2476
2014-12-05,0.833
2014-12-08,-3.8001
2014-12-09,1.331
2014-12-10,-0.5932
2014-12-11,-1.1083
2014-12-12,3.4483
2014-12-15,0.0
2014-12-16,-1.6667
2014-12-17,-0.1271
2014-12-18,-4.9639
2014-12-19,3.0804
2014-12-22,-9.9394
2014-12-23,-1.8995
2014-12-24,0.5637
2014-12-26,-0.2194
2014-12-29,-2.296
2014-12-30,-24.0
2014-12-31,10.526299999999999
2015-01-02,14.2857
2015-01-05,2.0833
2015-01-06,2.449
2015-01-07,-0.3984
2015-01-08,-22.0
2015-01-09,15.3846
2015-01-12,10.0
2015-01-13,-6.0859
2015-01-14,-3.1998
2015-01-15,0.0
2015-01-16,3.9167
2015-01-20,2.5929
2015-01-21,-4.1167
2015-01-22,-8.7228
2015-01-23,4.7931
2015-01-26,1.108
2015-01-27,0.2529
2015-01-28,-1.3453
2015-01-29,0.4545
2015-01-30,-2.7149
2015-02-02,2.3256
2015-02-03,-2.2727
2015-02-04,-5.9884
2015-02-05,-1.0823
2015-02-06,0.0313
2015-02-09,-7.5
2015-02-10,-7.5676
2015-02-11,5.2632
2015-02-12,-9.4444
2015-02-13,9.816
2015-02-17,-4.4693
2015-02-18,-9.3567
2015-02-19,1.6129
2015-02-20,14.2857
2015-02-23,-12.4306
2015-02-24,0.9516
2015-02-25,12.4902
2015-02-26,-10.5098
2015-02-27,0.0
2015-03-02,0.0
2015-03-03,5.4233
2015-03-04,-5.2554
2015-03-05,0.0
2015-03-06,3.125
2015-03-09,-3.0303
2015-03-10,-18.6719
2015-03-11,0.6724
2015-03-12,0.7634
2015-03-13,6.0606
2015-03-16,7.1429
2015-03-17,3.3333
2015-03-18,0.0
2015-03-19,3.2258
2015-03-20,6.25
2015-03-23,8.8235
2015-03-24,-8.1081
2015-03-25,0.0
2015-03-26,17.647100000000002
2015-03-27,0.0
2015-03-30,-10.0
2015-03-31,11.1111
2015-04-01,6.25
2015-04-02,-5.8235
2015-04-06,4.9969
2015-04-08,-0.0595
2015-04-09,-4.7619
2015-04-10,-9.9375
2015-04-13,1.6655
2015-04-14,9.1468
2015-04-15,-34.7717
2015-04-16,30.3931
2015-04-17,0.0
2015-04-20,-11.5809
2015-04-21,13.6383
2015-04-22,-0.4757
2015-04-23,0.0
2015-04-24,-2.9412000000000003
2015-04-27,3.1061
2015-04-28,2.8655
2015-04-29,-2.7857
2015-04-30,-5.7678
2015-05-01,-0.117
2015-05-04,-6.3232
2015-05-05,0.0
2015-05-06,0.0
2015-05-07,6.5833
2015-05-08,-6.1767
2015-05-11,0.0
2015-05-12,-6.6667
2015-05-13,-5.7143
2015-05-14,0.0
2015-05-15,2.178
2015-05-18,-0.0463
2015-05-19,-2.828
2015-05-20,2.8148999999999997
2015-05-21,-3.109
2015-05-22,3.1609
2015-05-26,-3.5282999999999998
2015-05-27,0.0
2015-05-29,-7.6035
2015-06-01,0.0
2015-06-02,8.0208
2015-06-03,-7.4253
2015-06-04,0.0
2015-06-05,0.0
2015-06-08,-0.1042
2015-06-09,-8.2377
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,4.5455
2015-06-16,0.0
2015-06-17,-8.587
2015-06-18,-4.5779
2015-06-19,-0.1246
2015-06-22,-10.1684
2015-06-23,0.0
2015-06-24,3.3333
2015-06-25,-2.8898
2015-06-26,-9.2042
2015-06-29,9.7561
2015-06-30,-11.1111
2015-07-01,0.0
2015-07-02,0.7031
2015-07-06,5.6633
2015-07-07,-0.0734
2015-07-08,5.8046
2015-07-09,2.7778
2015-07-10,2.8378
2015-07-13,9.5269
2015-07-14,-4.0192
2015-07-15,-12.125
2015-07-16,2.4182
2015-07-17,-1.25
2015-07-20,-12.4473
2015-07-21,15.6627
2015-07-22,0.0
2015-07-23,-10.9722
2015-07-24,12.3245
2015-07-27,0.0
2015-07-28,-10.6944
2015-07-29,3.888
2015-07-30,19.7605
2015-07-31,-9.8125
2015-08-03,-0.0693
2015-08-04,8.7379
2015-08-05,-28.5714
2015-08-06,40.0
2015-08-07,-0.1276
2015-08-10,-18.2631
2015-08-11,-10.4688
2015-08-12,11.5183
2015-08-13,-12.3631
2015-08-14,10.625
2015-08-17,-3.1477
2015-08-18,-6.6667
2015-08-19,0.1786
2015-08-20,8.467
2015-08-21,-7.9704
2015-08-24,-14.1071
2015-08-25,16.1123
2015-08-26,0.0
2015-08-27,-9.7583
2015-08-28,3.1746
2015-08-31,7.6923
2015-09-01,0.0893
2015-09-02,-14.1838
2015-09-03,0.0
2015-09-04,-16.632
2015-09-08,19.7007
2015-09-09,20.0
2015-09-10,-16.4931
2015-09-11,4.4699
2015-09-14,19.9005
2015-09-15,6.2241
2015-09-16,-22.1094
2015-09-17,5.9178
2015-09-18,-16.0985
2015-09-21,-0.1129
2015-09-22,27.4576
2015-09-23,13.4752
2015-09-24,-12.3438
2015-09-25,14.082
2015-09-28,-12.3438
2015-09-29,16.934
2015-09-30,-0.2287
2015-10-01,-14.2857
2015-10-05,14.082
2015-10-06,-12.5
2015-10-07,14.2857
2015-10-08,-11.25
2015-10-09,1.4085
2015-10-13,11.1111
2015-10-14,-12.3438
2015-10-15,6.9519
2015-10-16,6.6667
2015-10-19,-12.5
2015-10-20,0.0
2015-10-22,7.1429
2015-10-23,-6.6667
2015-10-26,28.3929
2015-10-27,-16.5508
2015-10-28,-6.6667
2015-10-29,10.625
2015-11-02,-7.0218
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-06,-2.7778
2015-11-09,0.0
2015-11-10,-24.2857
2015-11-11,19.4575
2015-11-12,10.5627
2015-11-13,-14.2857
2015-11-16,16.6667
2015-11-17,-24.2857
2015-11-18,22.2877
2015-11-19,-14.947
2015-11-20,-0.2268
2015-11-23,0.0
2015-11-24,0.0
2015-11-25,-4.5455
2015-11-30,-3.8095
2015-12-01,-0.9901
2015-12-02,-6.0
2015-12-03,0.0
2015-12-04,-4.5213
2015-12-07,-10.8635
2015-12-08,12.5
2015-12-09,-11.1111
2015-12-10,12.3437
2015-12-14,-10.9875
2015-12-15,-17.5
2015-12-16,0.5682
2015-12-17,-0.565
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-28,0.0
2015-12-29,-6.0606
2015-12-30,-11.2903
2015-12-31,0.0
2016-01-04,-7.2727
2016-01-05,-49.0196
2016-01-06,15.3846
2016-01-07,63.3333
2016-01-08,-2.0408
2016-01-11,4.1667
2016-01-13,0.0
2016-01-14,10.0
2016-01-15,-9.0909
2016-01-19,20.0
2016-01-20,-16.6667
2016-01-21,18.0
2016-01-22,-15.2542
2016-01-25,-4.0
2016-01-27,0.0
2016-01-29,0.0
2016-02-01,16.6667
2016-02-03,-14.2857
2016-02-04,16.6667
2016-02-09,-14.2857
2016-02-11,0.0
2016-02-12,-16.6667
2016-02-16,0.0
2016-02-17,13.4375
2016-02-18,-11.8457
2016-02-19,12.5
2016-02-22,0.0
2016-02-24,15.5556
2016-03-01,-23.0769
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-08,42.5
2016-03-10,-29.8246
2016-03-11,0.0
2016-03-14,0.0
2016-03-18,0.0
2016-03-21,0.0
2016-03-22,42.5
2016-03-23,-26.3158
2016-03-24,0.0
2016-03-28,19.0476
2016-03-30,-16.0
2016-03-31,4.1667
2016-04-01,-4.0
2016-04-04,-4.7619
2016-04-05,9.6875
2016-04-06,9.4017
2016-04-11,-6.25
2016-04-12,-11.1111
2016-04-13,0.0
2016-04-14,2.5
2016-04-15,-2.439
2016-04-18,0.0
2016-04-20,0.0
2016-04-21,0.3125
2016-04-22,-0.3115
2016-04-25,0.0
2016-04-27,0.0
2016-05-03,0.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,42.5
2016-05-09,0.0
2016-05-10,-14.693
2016-05-12,-6.4267
2016-05-13,25.2747
2016-05-18,-29.8246
2016-05-23,27.5
2016-05-27,-13.7255
2016-05-31,2.2727
2016-06-01,11.1111
2016-06-02,0.0
2016-06-06,4.0
2016-06-07,-15.3846
2016-06-08,2.2727
2016-06-09,-11.1111
2016-06-10,26.875
2016-06-13,-9.3596
2016-06-14,-13.0435
2016-06-15,15.0
2016-06-17,-12.2283
2016-06-20,0.0
2016-06-21,6.8111
2016-06-23,-6.3768
2016-06-24,0.0
2016-06-28,28.7926
2016-07-05,-22.3558
2016-07-06,4.0248
2016-07-07,23.8095
2016-07-11,-19.2308
2016-07-13,0.0
2016-07-14,8.0357
2016-07-15,-7.438
2016-07-18,16.369
2016-07-19,1.7903
2016-07-20,-19.598
2016-07-21,0.0
2016-07-22,24.375
2016-07-25,-12.3116
2016-07-26,0.8596
2016-07-27,29.5455
2016-07-28,0.0
2016-07-29,0.0
2016-08-02,0.0
2016-08-03,-28.7281
2016-08-04,-29.6704
2016-08-08,0.0
2016-08-09,15.0
2016-08-11,-12.9348
2016-08-12,72.784
2016-08-15,-13.2948
2016-08-16,13.3333
2016-08-17,0.0
2016-08-18,-11.7647
2016-08-22,0.0833
2016-08-24,-0.0833
2016-08-25,0.0
2016-08-29,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-12,-13.3333
2016-09-13,0.0
2016-09-14,1.5385
2016-09-15,-1.5152
2016-09-16,53.8462
2016-09-20,0.0
2016-09-21,0.0
2016-09-28,0.0
2016-09-29,-33.8125
2016-09-30,20.4438
2016-10-03,-0.0392
2016-10-04,-12.1569
2016-10-10,18.0804
2016-10-11,-6.9187
2016-10-14,-9.0171
2016-10-17,0.0
2016-10-18,0.0
2016-10-20,70.6696
2016-10-21,-41.4073
2016-10-24,18.0357
2016-10-25,50.2648
2016-10-26,-11.402
2016-10-27,0.0
2016-11-02,-11.875
2016-11-04,-24.1779
2016-11-07,6.2075
2016-11-08,7.6061
2016-11-09,15.4018
2016-11-15,-27.7885
2016-11-16,50.0
2016-11-22,-52.381
2016-11-25,10.0
2016-11-28,70.0
2016-11-29,-19.7861
2016-11-30,-11.3333
2016-12-01,-17.2932
2016-12-02,0.0
2016-12-05,0.0
2016-12-07,-9.0909
2016-12-08,10.0
2016-12-09,81.8182
2016-12-12,-50.0
2016-12-13,80.0
2016-12-14,-16.6667
2016-12-23,0.0
2016-12-27,4.0
2016-12-28,-7.6923
2016-12-29,-16.6667
2016-12-30,0.0
2017-01-04,50.0
2017-01-05,5.5556
2017-01-06,0.0
2017-01-10,-32.6316
2017-01-11,0.7813
2017-01-12,-6.9767
2017-01-13,16.6667
2017-01-19,42.8571
2017-01-20,20.4375
2017-01-25,3.7883
2017-01-30,8.0
2017-01-31,-33.3333
2017-02-02,12.7778
2017-02-06,37.931
2017-02-07,25.0
2017-02-08,-31.4286
2017-02-09,25.0
2017-02-10,16.6667
2017-02-13,0.0
2017-02-14,25.7143
2017-02-15,47.7273
2017-02-16,70.7692
2017-02-17,-34.2342
2017-02-21,-17.8082
2017-02-22,15.0
2017-02-23,1.4493
2017-02-24,22.8571
2017-02-27,6.9767
2017-02-28,19.5652
2017-03-01,-0.9091
2017-03-02,-5.5046
2017-03-03,-6.7961
2017-03-06,3.125
2017-03-07,-12.2222
2017-03-08,-3.3372
2017-03-09,-6.4286
2017-03-10,-4.5802
2017-03-13,-4.0
2017-03-14,5.5556
2017-03-15,1.0115
2017-03-16,4.2091
2017-03-17,0.9609
2017-03-20,1.5399
2017-03-21,2.4234
2017-03-22,2.9762
2017-03-23,4.0462
2017-03-24,5.5556
2017-03-27,6.3158
2017-03-28,4.7215
2017-03-29,7.7823
2017-03-30,7.8947
2017-03-31,8.1301
2017-04-03,7.5188
2017-04-04,3.4965
2017-04-05,14.1892
2017-04-06,21.8935
2017-04-07,21.3592
2017-04-10,52.0
2017-04-11,-56.8421
2017-04-12,-40.2439
2017-04-13,35.9184
2017-04-17,-12.1622
2017-04-18,-6.8376
2017-04-19,-3.6696999999999997
2017-04-20,-14.2857
2017-04-21,-15.4444
2017-04-24,-33.1143
2017-04-25,29.2117
2017-04-26,-6.4905
2017-04-27,13.8211
2017-04-28,1.4285999999999999
2017-05-01,2.1127
2017-05-02,-4.3448
2017-05-03,-3.3886
2017-05-04,-11.9403
2017-05-05,-15.2542
2017-05-08,-8.0
2017-05-09,-10.8696
2017-05-10,0.0
2017-05-11,9.7561
2017-05-12,-2.4444
2017-05-15,-4.328
2017-05-16,3.2738
2017-05-17,8.3573
2017-05-18,23.4043
2017-05-19,32.2414
2017-05-22,-10.691
2017-05-23,-8.0292
2017-05-24,-2.3810000000000002
2017-05-25,12.1951
2017-05-26,-8.6232
2017-05-30,1.5067
2017-05-31,7.8125
2017-06-01,1.4493
2017-06-02,-12.5
2017-06-05,-4.9796
2017-06-06,-3.4364
2017-06-07,2.0463
2017-06-08,1.116
2017-06-09,-6.8805
2017-06-12,-5.0
2017-06-13,-6.4327
2017-06-14,-4.7333
2017-06-15,22.4633
2017-06-16,-1.6964000000000001
2017-06-19,-12.8065
2017-06-20,5.7813
2017-06-21,-1.8848
2017-06-22,-3.6694
2017-06-23,0.0208
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,-9.375
2017-06-29,1.1494
2017-06-30,3.4091
2017-07-03,-3.3186999999999998
2017-07-05,0.0227
2017-07-06,0.0
2017-07-07,2.2727
2017-07-10,1.1111
2017-07-11,-6.1538
2017-07-12,3.0445
2017-07-13,-6.9318
2017-07-14,2.5885
2017-07-17,-0.0238
2017-07-18,-2.3810000000000002
2017-07-19,0.0
2017-07-20,4.8537
2017-07-21,-3.5241
2017-07-24,-1.9289
2017-07-25,-8.0025
2017-07-26,-14.4842
2017-07-27,-27.8438
2017-07-28,25.5955
2017-07-31,13.7931
2017-08-01,7.5758
2017-08-02,-4.2254
2017-08-03,-10.2206
2017-08-04,-0.0164
2017-08-07,-3.6696999999999997
2017-08-08,0.3401
2017-08-09,1.6949
2017-08-10,-11.6667
2017-08-11,-2.6792
2017-08-14,1.9775
2017-08-15,-1.1407
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,7.6923
2017-08-21,-7.1429
2017-08-22,7.6923
2017-08-23,0.0
2017-08-24,-3.5714
2017-08-25,-3.7037
2017-08-28,3.8462
2017-08-29,-0.9259
2017-08-30,-0.9346
2017-08-31,1.9811
2017-09-01,-1.9426
2017-09-05,-1.8868
2017-09-06,-3.8462
2017-09-07,6.4
2017-09-08,-4.1353
2017-09-11,-1.9607999999999999
2017-09-12,4.0
2017-09-13,-3.8462
2017-09-14,0.0
2017-09-15,-3.44
2017-09-18,0.0
2017-09-19,1.9056
2017-09-20,0.0
2017-09-21,-2.439
2017-09-22,3.75
2017-09-25,-1.6064
2017-09-26,-6.9388
2017-09-27,5.2632
2017-09-28,-6.25
2017-09-29,-2.2222
2017-10-02,0.0
2017-10-03,4.5455
2017-10-04,0.0
2017-10-05,-2.1739
2017-10-06,-1.7778
2017-10-09,6.3347999999999995
2017-10-10,0.8511
2017-10-11,-0.8439
2017-10-12,0.0
2017-10-13,10.6383
2017-10-16,2.8846
2017-10-17,4.6729
2017-10-18,7.1429
2017-10-19,6.9933
2017-10-20,-9.7296
2017-10-23,-1.6393
2017-10-24,5.2632
2017-10-25,-0.8333
2017-10-26,0.8403
2017-10-27,0.0
2017-10-30,-13.3333
2017-10-31,5.4615
2017-11-01,-12.4726
2017-11-02,6.9792
2017-11-03,1.2658
2017-11-06,-11.538499999999999
2017-11-07,10.8696
2017-11-08,4.3137
2017-11-09,-2.2556
2017-11-10,-1.1538
2017-11-13,-0.7782
2017-11-14,-5.8824
2017-11-15,2.0833
2017-11-16,8.1633
2017-11-17,7.3585
2017-11-20,40.5975
2017-11-21,20.0
2017-11-22,-2.5
2017-11-24,15.3846
2017-11-27,-20.463
2017-11-28,-2.6193
2017-11-29,-1.9725000000000001
2017-11-30,-4.2683
2017-12-01,-3.1847
2017-12-04,-7.8947
2017-12-05,-8.6
2017-12-06,-14.9734
2017-12-07,3.9706
2017-12-08,-0.9901
2017-12-11,-3.5714
2017-12-12,-4.8519
2017-12-13,19.3071
2017-12-14,-5.3834
2017-12-15,11.2931
2017-12-18,-7.3277
2017-12-19,23.7044
2017-12-20,18.9189
2017-12-21,6.8182
2017-12-22,1.4755
2017-12-26,4.8361
2017-12-27,-12.0
2017-12-28,-6.2841000000000005
2017-12-29,-15.1328
2018-01-02,12.016
2018-01-03,8.4184
2018-01-04,1.7765
2018-01-05,-2.9013999999999998
2018-01-08,11.9048
2018-01-09,0.0
2018-01-10,-1.7234
2018-01-11,3.9186
2018-01-12,13.5208
2018-01-16,50.4863
2018-01-17,-3.6707
2018-01-18,-8.8492
2018-01-19,-23.5972
2018-01-22,14.9791
2018-01-23,11.7787
2018-01-24,6.082
2018-01-25,-8.0133
2018-01-26,0.7392
2018-01-29,-2.1583
2018-01-30,-4.4118
2018-01-31,4.6154
2018-02-01,2.5
2018-02-02,-3.8451
2018-02-05,-3.014
2018-02-06,-6.1538
2018-02-07,-3.2787
2018-02-08,3.3898
2018-02-09,-4.0984
2018-02-12,4.2735
2018-02-13,-0.8197
2018-02-14,-4.1322
2018-02-15,7.5
2018-02-16,-0.5613
2018-02-20,-0.8065
2018-02-21,-2.4228
2018-02-22,-2.5162
2018-02-23,0.0
2018-02-26,4.0171
2018-02-27,-1.3969
2018-02-28,-8.3333
2018-03-01,-10.7273
2018-03-02,2.2403
2018-03-05,5.5777
2018-03-06,9.434
2018-03-07,-3.4483
2018-03-08,-3.5714
2018-03-09,0.0
2018-03-12,-7.037
2018-03-13,0.1992
2018-03-14,-5.5666
2018-03-15,-10.4421
2018-03-16,-2.4448
2018-03-19,0.0723
2018-03-20,-6.092
2018-03-21,-7.6923
2018-03-22,-2.75
2018-03-23,4.2559000000000005
2018-03-26,-1.3699
2018-03-27,8.3333
2018-03-28,-2.5641
2018-03-29,10.526299999999999
2018-04-02,7.1429
2018-04-03,3.3333
2018-04-04,-5.3763
2018-04-05,0.0
2018-04-06,-9.1136
2018-04-09,0.025
2018-04-10,7.475
2018-04-11,2.3494
2018-04-12,1.1364
2018-04-13,-5.618
2018-04-16,2.3810000000000002
2018-04-17,4.6512
2018-04-18,-3.3333
2018-04-19,-1.1724
2018-04-20,-6.4899000000000004
2018-04-23,4.5771
2018-04-24,-3.1637
2018-04-25,3.1688
2018-04-26,1.1786
2018-04-27,-1.1648
2018-04-30,-2.3810000000000002
2018-05-01,-5.4878
2018-05-02,4.5935
2018-05-03,-8.2161
2018-05-04,3.0914
2018-05-07,-0.9126
2018-05-08,-7.8947
2018-05-09,1.1429
2018-05-10,0.2825
2018-05-11,1.5775000000000001
2018-05-14,-5.4354
2018-05-15,5.5718
2018-05-16,-8.3333
2018-05-17,-2.4242
2018-05-18,-1.8634
2018-05-21,-7.9114
2018-05-22,-31.2715
2018-05-23,30.0
2018-05-24,15.3846
2018-05-25,0.0
2018-05-29,3.3333
2018-05-30,-3.2258
2018-05-31,6.6667
2018-06-01,-6.25
2018-06-04,-3.3333
2018-06-05,-4.2241
2018-06-06,1.1701
2018-06-07,3.2028
2018-06-08,8.6207
2018-06-11,-2.8571
2018-06-12,-6.2418
2018-06-13,-0.6623
2018-06-14,-1.7544
2018-06-15,-1.7856999999999998
2018-06-18,-0.5455
2018-06-19,101.4991
2018-06-20,-21.076
2018-06-21,-24.1292
2018-06-22,16.6818
2018-06-25,24.6591
2018-06-26,-17.6042
2018-06-27,8.7231
2018-06-28,-1.1628
2018-06-29,-1.1764999999999999
2018-07-02,-2.3810000000000002
2018-07-03,-2.439
2018-07-05,0.0
2018-07-06,3.75
2018-07-09,-8.1928
2018-07-10,5.1312
2018-07-11,2.3593
2018-07-12,4.878
2018-07-13,0.0
2018-07-16,-3.2093
2018-07-17,3.3157
2018-07-18,1.1628
2018-07-19,-1.7241
2018-07-20,-4.0936
2018-07-23,-2.1463
2018-07-24,7.1785
2018-07-25,-4.6512
2018-07-26,-2.439
2018-07-27,1.25
2018-07-30,-2.4691
2018-07-31,1.2911000000000001
2018-08-01,0.6123
2018-08-02,0.6086
2018-08-03,-4.1975
2018-08-06,-0.7732
2018-08-07,-5.1948
2018-08-08,-1.3699
2018-08-09,2.7778
2018-08-10,4.0541
2018-08-13,-2.5974
2018-08-14,-2.6667
2018-08-15,4.1096
2018-08-16,2.6316
2018-08-17,-2.5641
2018-08-20,0.0
2018-08-21,-0.0263
2018-08-22,-5.2382
2018-08-23,2.0833
2018-08-24,-4.7619
2018-08-27,-2.8571
2018-08-28,2.9412000000000003
2018-08-29,-2.8571
2018-08-30,1.4706000000000001
2018-08-31,-1.4493
2018-09-04,-5.8824
2018-09-05,3.2187
2018-09-06,1.4229
2018-09-07,4.4776
2018-09-10,-7.1429
2018-09-11,7.3846
2018-09-12,-2.5788
2018-09-13,0.0
2018-09-14,2.3529
2018-09-17,-5.1724
2018-09-18,-5.4242
2018-09-19,-0.6729
2018-09-20,-3.2258
2018-09-21,3.3333
2018-09-24,3.2258
2018-09-25,3.125
2018-09-26,-4.5455
2018-09-27,-0.7937
2018-09-28,2.4
2018-10-01,-4.375
2018-10-02,4.5752
2018-10-03,1.5625
2018-10-04,-5.3846
2018-10-05,1.626
2018-10-08,2.4
2018-10-09,0.7813
2018-10-10,-0.7752
2018-10-11,-3.9063
2018-10-12,5.6911000000000005
2018-10-15,-2.3077
2018-10-16,-0.7874
2018-10-17,-3.1746
2018-10-18,0.0
2018-10-19,0.3279
2018-10-22,1.3072
2018-10-23,0.0
2018-10-24,-4.8387
2018-10-25,5.0847
2018-10-26,-7.6613
2018-10-29,3.2489
2018-10-30,-4.8215
2018-10-31,3.0928
2018-11-01,3.4483
2018-11-02,-3.3333
2018-11-05,-3.4138
2018-11-06,3.5345
2018-11-07,-6.8966
2018-11-08,0.0
2018-11-09,8.3333
2018-11-12,-2.5641
2018-11-13,-5.2632
2018-11-14,0.1852
2018-11-15,0.7394
2018-11-16,-3.633
2018-11-19,0.0
2018-11-20,3.294
2018-11-21,-3.2258
2018-11-23,-0.9524
2018-11-26,3.8462
2018-11-27,-3.3333
2018-11-28,2.682
2018-11-29,-5.9701
2018-11-30,7.1429
2018-12-03,-7.4074
2018-12-04,-4.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,-4.1667
2018-12-11,0.0
2018-12-12,4.3478
2018-12-13,-7.125
2018-12-14,5.4284
2018-12-17,-7.6596
2018-12-18,9.6774
2018-12-19,9.2437
2018-12-20,-16.9231
2018-12-21,11.1111
2018-12-24,-6.0417
2018-12-26,-20.1774
2018-12-27,27.7778
2018-12-28,-12.3913
2018-12-31,-5.7072
2019-01-02,5.2632
2019-01-03,0.0
2019-01-04,-5.0
2019-01-07,8.1579
2019-01-08,-2.6764
2019-01-09,-10.0
2019-01-10,6.8611
2019-01-11,2.6774
2019-01-14,0.0
2019-01-15,-0.7595
2019-01-16,1.4796
2019-01-17,-9.5023
2019-01-18,-5.5556
2019-01-22,5.8824
2019-01-23,5.5556
2019-01-24,-10.0
2019-01-25,-0.5848
2019-01-28,7.3529
2019-01-29,-5.2055
2019-01-30,0.8671
2019-01-31,-2.5788
2019-02-01,5.8824
2019-02-04,-1.3889
2019-02-05,7.0423
2019-02-06,-5.9211
2019-02-07,9.0909
2019-02-08,-5.1282
2019-02-11,-2.7027
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,8.3333
2019-02-19,-2.5641
2019-02-20,-7.8947
2019-02-21,11.4286
2019-02-22,-5.1282
2019-02-25,-6.4865
2019-02-26,6.2023
2019-02-27,-1.4859
2019-02-28,-4.8619
2019-03-01,-1.2776
2019-03-04,-11.2353
2019-03-05,19.2843
2019-03-06,-0.0556
2019-03-07,-5.5031
2019-03-08,-5.8824
2019-03-11,-14.1875
2019-03-12,9.2498
2019-03-13,3.3333
2019-03-14,-3.2258
2019-03-15,-6.8967
2019-03-18,7.4075
2019-03-19,-6.6667
2019-03-20,3.5714
2019-03-21,3.4483
2019-03-22,2.0
