ticker,AOBI US Equity
2001-02-02,42.8571
2001-02-05,-20.0
2001-02-07,-12.5
2001-02-08,0.0
2001-02-12,0.0
2001-02-13,-14.2857
2001-02-14,-16.6667
2001-02-16,20.0
2001-02-20,58.3333
2001-02-21,26.3158
2001-02-22,16.6667
2001-02-23,7.1429
2001-02-26,-6.6667
2001-02-27,0.0
2001-02-28,-21.4286
2001-03-01,0.0
2001-03-02,-45.4545
2001-03-05,4.1667
2001-03-12,60.0
2001-03-13,0.0
2001-03-21,-30.0
2001-03-22,14.2857
2001-03-26,-50.0
2001-03-27,0.0
2001-03-28,25.0
2001-03-29,-20.0
2001-03-30,-10.0
2001-04-02,177.7778
2001-04-03,40.0
2001-04-04,-64.2857
2001-04-05,-30.0
2001-04-06,-28.5714
2001-04-09,60.0
2001-04-11,25.0
2001-04-12,-60.0
2001-04-25,0.0
2001-05-02,0.0
2001-05-09,50.0
2001-05-16,-33.3333
2001-05-17,0.0
2001-05-23,25.0
2001-05-24,-20.0
2001-05-30,-20.0
2001-05-31,-6.25
2001-06-19,33.3333
2001-07-13,0.0
2001-07-26,0.0
2001-08-02,0.0
2001-08-06,50.0
2001-08-07,0.0
2001-08-09,100.0
2001-08-10,183.3333
2001-08-13,-29.4118
2001-08-14,16.6667
2001-08-15,7.1429
2001-08-20,-46.6667
2001-08-21,-12.5
2001-08-22,14.2857
2001-08-28,0.0
2001-08-29,0.0
2001-08-31,-31.25
2001-09-05,-27.2727
2001-09-18,0.0
2001-09-25,0.0
2001-10-02,-50.0
2001-10-24,-50.0
2001-11-07,0.0
2001-11-12,0.0
2001-11-15,0.0
2001-11-23,2.5
2001-11-26,-41.4634
2001-11-29,126.6667
2001-12-12,120.5882
2001-12-13,0.0
2001-12-14,33.3333
2001-12-17,10.0
2001-12-18,13.6364
2001-12-21,-8.0
2001-12-26,0.0
2001-12-28,-17.3913
2001-12-31,5.2632
2002-01-03,-10.0
2002-01-08,-16.6667
2002-01-09,0.0
2002-01-10,-13.3333
2002-01-14,0.0
2002-01-15,11.538499999999999
2002-01-17,0.0
2002-01-23,-37.931
2002-01-31,12.2222
2002-02-06,0.0
2002-02-08,0.0
2002-02-11,-15.8416
2002-02-13,-29.4118
2002-02-14,50.0
2002-02-15,-33.3333
2002-02-21,50.0
2002-02-22,-16.6667
2002-02-25,20.0
2002-02-26,33.3333
2002-02-27,-15.0
2002-03-01,27.451
2002-03-04,-3.8462
2002-03-05,12.0
2002-03-06,0.0
2002-03-11,-7.1429
2002-03-12,26.9231
2002-03-19,-24.2424
2002-03-20,-12.0
2002-04-12,-34.5455
2002-04-15,27.7778
2002-04-16,0.0
2002-04-17,-29.3478
2002-04-22,-23.0769
2002-05-30,10.0
2002-05-31,0.0
2002-06-05,9.0909
2002-06-07,25.0
2002-06-19,0.0
2002-06-21,-46.6667
2002-06-28,75.0
2002-07-09,14.2857
2002-07-17,-50.0
2002-08-05,-12.5
2002-08-09,45.7143
2002-08-12,-41.1765
2002-08-15,0.0
2002-08-16,-33.3333
2002-08-20,0.0
2002-08-21,-35.0
2002-08-27,46.1538
2002-08-29,-21.0526
2002-09-05,33.3333
2002-09-06,10.0
2002-09-09,22.7273
2002-09-10,11.1111
2002-09-11,13.3333
2002-09-16,0.0
2002-09-18,8.8235
2002-09-20,-5.4054
2002-09-23,-8.5714
2002-10-02,40.625
2002-10-07,-22.2222
2002-10-10,-25.7143
2002-10-16,34.6154
2002-10-18,14.2857
2002-10-22,-12.5
2002-10-24,28.5714
2002-10-28,0.0
2002-10-29,22.2222
2002-10-30,0.0
2002-10-31,0.0
2002-11-01,-7.2727
2002-11-05,7.8431
2002-11-12,-18.1818
2002-11-15,13.3333
2002-11-19,-21.5686
2002-11-21,0.0
2002-11-22,27.5
2002-11-25,0.0
2002-11-27,-21.5686
2002-11-29,-35.0
2002-12-10,19.2308
2002-12-11,64.5161
2002-12-13,-41.1765
2002-12-17,50.0
2002-12-18,0.0
2002-12-19,-33.3333
2002-12-26,33.3333
2002-12-27,-35.0
2002-12-30,0.0
2002-12-31,0.0
2003-01-02,34.6154
2003-01-03,28.5714
2003-01-06,113.3333
2003-01-07,20.8333
2003-01-08,-10.3448
2003-01-09,-13.461500000000001
2003-01-10,-7.7778
2003-01-13,1.2048
2003-01-14,0.0
2003-01-15,7.1429
2003-01-16,0.0
2003-01-17,-5.5556
2003-01-21,-17.647100000000002
2003-01-22,-2.8571
2003-01-23,-17.647100000000002
2003-01-24,21.4286
2003-01-28,-39.7059
2003-01-29,-4.878
2003-01-30,-10.2564
2003-01-31,-2.8571
2003-02-03,8.8235
2003-02-04,8.1081
2003-02-05,-25.0
2003-02-06,-20.0
2003-02-07,37.5
2003-02-10,9.0909
2003-02-11,8.3333
2003-02-12,-25.641
2003-02-13,20.6897
2003-02-18,0.0
2003-02-19,20.0
2003-02-20,-4.7619
2003-02-21,-10.0
2003-02-24,-11.1111
2003-02-25,9.375
2003-02-26,17.1429
2003-02-27,2.439
2003-02-28,-16.6667
2003-03-03,-11.4286
2003-03-04,22.5806
2003-03-05,-7.8947
2003-03-06,-5.7143
2003-03-07,15.1515
2003-03-12,0.0
2003-03-21,-26.3158
2003-03-24,3.5714
2003-03-27,-3.4483
2003-03-28,0.0
2003-04-04,7.1429
2003-04-08,0.0
2003-04-09,3.3333
2003-04-10,-3.2258
2003-04-11,3.3333
2003-04-14,-6.4516
2003-04-15,-3.4483
2003-04-16,0.0
2003-04-21,7.1429
2003-04-24,-3.3333
2003-04-25,-3.4483
2003-04-28,-7.1429
2003-04-29,-19.2308
2003-05-06,-4.7619
2003-05-08,35.0
2003-05-12,-29.6296
2003-05-13,42.1053
2003-05-14,11.1111
2003-05-15,0.0
2003-05-16,66.6667
2003-05-19,28.0
2003-05-20,31.25
2003-05-21,-10.7143
2003-05-22,6.6667
2003-05-23,0.0
2003-05-27,-11.25
2003-05-28,-1.4085
2003-05-29,1.4285999999999999
2003-05-30,0.0
2003-06-02,-4.2254
2003-06-03,4.4118
2003-06-04,-8.4507
2003-06-05,15.3846
2003-06-06,-4.0
2003-06-09,-5.5556
2003-06-11,-13.2353
2003-06-12,22.0339
2003-06-13,16.6667
2003-06-16,-4.7619
2003-06-17,-6.25
2003-06-19,0.0
2003-06-20,-4.0
2003-06-23,9.7222
2003-06-24,-5.0633
2003-06-25,3.8667
2003-06-26,0.0
2003-06-30,5.2632
2003-07-01,-2.439
2003-07-02,-6.25
2003-07-07,13.3333
2003-07-08,-5.8824
2003-07-09,0.0
2003-07-10,6.25
2003-07-11,17.647100000000002
2003-07-14,55.0
2003-07-15,12.9032
2003-07-16,0.0
2003-07-17,-2.8571
2003-07-18,8.8235
2003-07-21,5.4054
2003-07-22,-0.5128
2003-07-23,0.0
2003-07-24,-17.5258
2003-07-25,-6.25
2003-07-28,23.3333
2003-07-29,-10.2703
2003-07-30,29.5181
2003-07-31,4.6512
2003-08-01,-6.6667
2003-08-04,-4.7619
2003-08-05,-2.5
2003-08-06,-2.5641
2003-08-07,0.0
2003-08-08,0.0
2003-08-11,0.0
2003-08-12,18.4211
2003-08-13,0.8889
2003-08-14,3.5242
2003-08-15,-19.1489
2003-08-18,5.2632
2003-08-19,5.0
2003-08-20,-9.5238
2003-08-21,2.6316
2003-08-22,0.0
2003-08-25,-2.5641
2003-08-26,-2.6316
2003-08-27,2.1622
2003-08-28,-0.5291
2003-08-29,0.0
2003-09-02,1.0638
2003-09-03,0.5263
2003-09-04,-3.1414
2003-09-05,-2.7027
2003-09-08,2.7778
2003-09-09,0.0
2003-09-10,-2.7027
2003-09-11,-0.5556
2003-09-12,0.5587
2003-09-15,5.5556
2003-09-16,4.2105
2003-09-17,12.1212
2003-09-18,-12.1622
2003-09-19,2.5641
2003-09-22,-11.5
2003-09-23,7.3446
2003-09-24,10.526299999999999
2003-09-25,-11.4286
2003-09-26,4.8387
2003-09-29,-2.5641
2003-09-30,-7.8947
2003-10-01,14.2857
2003-10-02,-12.5
2003-10-03,11.4286
2003-10-06,4.6154
2003-10-07,-1.9607999999999999
2003-10-08,0.0
2003-10-09,-2.5
2003-10-10,-3.5897
2003-10-13,-1.3298
2003-10-14,5.1213
2003-10-15,2.5641
2003-10-16,-1.3
2003-10-17,-1.2158
2003-10-20,0.0
2003-10-21,-1.5385
2003-10-22,-1.0417
2003-10-23,-2.6316
2003-10-24,5.4054
2003-10-27,-2.5641
2003-10-28,2.6316
2003-10-29,0.5128
2003-10-30,1.5306
2003-10-31,-1.5074999999999998
2003-11-03,9.6939
2003-11-04,2.7907
2003-11-05,-2.7149
2003-11-06,-1.3953
2003-11-07,-3.3019
2003-11-10,4.878
2003-11-11,0.0
2003-11-12,0.4651
2003-11-13,-0.463
2003-11-14,4.6512
2003-11-17,19.5556
2003-11-18,10.0372
2003-11-19,4.7297
2003-11-20,-6.4516
2003-11-21,-1.7241
2003-11-24,1.4035
2003-11-25,-1.0381
2003-11-26,-2.4476
2003-11-28,-2.509
2003-12-01,-8.0882
2003-12-02,12.0
2003-12-03,0.0
2003-12-04,-3.5714
2003-12-05,-1.8519
2003-12-08,31.3208
2003-12-09,-10.0575
2003-12-10,1.9169
2003-12-11,6.5831
2003-12-12,16.7647
2003-12-15,-7.5567
2003-12-16,9.5368
2003-12-17,-5.4726
2003-12-18,-1.3158
2003-12-19,0.0
2003-12-22,-2.6667
2003-12-23,1.3699
2003-12-24,0.8108
2003-12-26,-0.5362
2003-12-29,0.2695
2003-12-30,-1.0753
2003-12-31,-0.8152
2004-01-02,0.8219
2004-01-05,-7.0652
2004-01-06,-5.5556
2004-01-07,-4.644
2004-01-08,9.7403
2004-01-09,0.5917
2004-01-12,-3.5294
2004-01-13,9.1463
2004-01-14,11.1732
2004-01-15,1.7588
2004-01-16,8.8889
2004-01-20,-0.2268
2004-01-21,-5.6818
2004-01-22,3.1325
2004-01-23,2.8037
2004-01-26,10.2273
2004-01-27,1.0309
2004-01-28,-5.102
2004-01-29,-4.3011
2004-01-30,0.0
2004-02-02,-3.3708
2004-02-03,-1.1628
2004-02-04,-1.1764999999999999
2004-02-05,1.1905000000000001
2004-02-06,-3.5294
2004-02-09,1.9512
2004-02-10,-5.7416
2004-02-11,7.3604
2004-02-12,-3.0733
2004-02-13,-23.1707
2004-02-17,20.0
2004-02-18,-0.5291
2004-02-19,-1.5957
2004-02-20,4.0541
2004-02-23,-3.8961
2004-02-24,-1.3514
2004-02-25,-6.8493
2004-02-26,2.9412000000000003
2004-02-27,5.4286
2004-03-01,-4.336
2004-03-02,3.3994
2004-03-03,3.8356
2004-03-04,-1.0554
2004-03-05,8.0
2004-03-08,1.2346
2004-03-09,-1.2195
2004-03-10,-6.1728
2004-03-11,-2.6316
2004-03-12,0.0
2004-03-15,-9.4595
2004-03-16,-3.8806000000000003
2004-03-17,7.1429
2004-03-18,-1.4493
2004-03-19,2.9412000000000003
2004-03-22,-7.1429
2004-03-23,-1.5385
2004-03-24,0.0
2004-03-25,-1.5625
2004-03-26,0.0
2004-03-29,12.6984
2004-03-30,-4.2254
2004-03-31,-1.4706000000000001
2004-04-01,1.4925
2004-04-02,0.0
2004-04-05,-2.9412000000000003
2004-04-06,-4.5455
2004-04-07,1.5873
2004-04-08,4.6875
2004-04-12,-7.4627
2004-04-13,3.871
2004-04-14,-0.6211
2004-04-15,-10.9375
2004-04-16,-1.7544
2004-04-19,4.6429
2004-04-20,-0.3413
2004-04-21,2.7397
2004-04-22,-6.6667
2004-04-23,5.3571
2004-04-26,9.8305
2004-04-27,5.8642
2004-04-28,-8.7464
2004-04-29,-0.9585
2004-04-30,-1.6129
2004-05-03,3.2787
2004-05-04,-1.5873
2004-05-05,-1.6129
2004-05-06,-8.1967
2004-05-07,3.5714
2004-05-10,-18.2759
2004-05-11,9.7046
2004-05-12,3.8462
2004-05-13,-3.7037
2004-05-14,0.0
2004-05-17,-7.3077
2004-05-18,1.6598000000000002
2004-05-19,-6.1224
2004-05-20,2.1739
2004-05-21,-4.2553
2004-05-24,-12.0
2004-05-25,4.5455
2004-05-26,13.5266
2004-05-27,-4.2553
2004-05-28,-4.4444
2004-06-01,6.5116
2004-06-02,15.7205
2004-06-03,1.1320999999999999
2004-06-04,-1.1194
2004-06-07,-6.4151
2004-06-08,-1.2097
2004-06-09,2.0408
2004-06-10,-9.6
2004-06-14,4.4248
2004-06-15,-8.8983
2004-06-16,4.6512
2004-06-17,-7.5556
2004-06-18,3.3654
2004-06-21,0.9302
2004-06-22,-2.3041
2004-06-23,0.0
2004-06-24,-0.9434
2004-06-25,-1.4285999999999999
2004-06-28,-8.2126
2004-06-29,-5.7895
2004-06-30,-2.2346
2004-07-01,1.7143000000000002
2004-07-02,-4.4944
2004-07-06,-3.5294
2004-07-07,4.2683
2004-07-08,3.5088
2004-07-09,-3.9548
2004-07-12,-2.3529
2004-07-13,-2.4096
2004-07-14,-13.5802
2004-07-15,-2.8571
2004-07-16,15.4412
2004-07-19,2.5478
2004-07-20,-3.7267
2004-07-21,-3.2258
2004-07-22,0.6667
2004-07-23,5.298
2004-07-26,-1.8868
2004-07-27,-8.9744
2004-07-28,1.4085
2004-07-29,-2.7778
2004-07-30,2.8571
2004-08-02,-2.0833
2004-08-03,-2.8369
2004-08-04,0.7299
2004-08-05,1.4493
2004-08-06,-3.5714
2004-08-09,-2.2222
2004-08-10,-5.303
2004-08-11,6.4
2004-08-12,-2.2556
2004-08-13,7.6923
2004-08-16,-5.0
2004-08-17,9.7744
2004-08-18,-2.0548
2004-08-19,1.3986
2004-08-20,11.7241
2004-08-23,0.0
2004-08-24,2.4691
2004-08-25,-3.6145
2004-08-26,0.0
2004-08-27,-1.25
2004-08-30,-4.4304
2004-08-31,-1.3245
2004-09-01,2.0134
2004-09-02,0.0
2004-09-03,1.9737
2004-09-07,-6.4516
2004-09-08,-3.4483
2004-09-09,25.0
2004-09-10,-9.7143
2004-09-13,-3.7975
2004-09-14,-1.1842
2004-09-15,1.1984
2004-09-16,3.9474
2004-09-17,-1.8987
2004-09-20,-5.8065
2004-09-21,-5.7534
2004-09-22,3.9244
2004-09-23,-2.0979
2004-09-24,-2.8571
2004-09-27,2.9412000000000003
2004-09-28,-1.4285999999999999
2004-09-29,-3.6231999999999998
2004-09-30,1.5038
2004-10-01,0.0
2004-10-04,-4.4444
2004-10-05,-2.3256
2004-10-06,3.1746
2004-10-07,6.9231
2004-10-08,-0.7194
2004-10-11,0.0
2004-10-12,-5.7971
2004-10-13,3.8462
2004-10-14,-0.7407
2004-10-15,1.4925
2004-10-18,0.0
2004-10-19,-4.4118
2004-10-20,-1.5385
2004-10-21,0.0
2004-10-22,1.5625
2004-10-25,-1.5385
2004-10-26,-2.3438
2004-10-27,-0.8
2004-10-28,0.0
2004-10-29,1.6129
2004-11-01,4.7619
2004-11-02,-6.8182
2004-11-03,9.6748
2004-11-04,-2.891
2004-11-05,2.2901
2004-11-08,0.7463
2004-11-09,-4.4444
2004-11-10,0.7752
2004-11-11,-0.7692
2004-11-12,0.0
2004-11-15,0.0
2004-11-16,22.4806
2004-11-17,3.1646
2004-11-18,7.9755
2004-11-19,-3.4091
2004-11-22,-2.9412000000000003
2004-11-23,-16.3636
2004-11-24,-2.1739
2004-11-26,3.7037
2004-11-29,14.2857
2004-11-30,3.125
2004-12-01,-3.0303
2004-12-02,3.125
2004-12-03,0.0
2004-12-06,1.8182
2004-12-07,-0.0595
2004-12-08,-4.1096
2004-12-09,-1.8634
2004-12-10,-6.3291
2004-12-13,4.0541
2004-12-14,3.1818
2004-12-15,-2.4544
2004-12-16,2.5806
2004-12-17,0.0
2004-12-20,-3.7736
2004-12-21,-0.6536
2004-12-22,0.0
2004-12-23,-1.9737
2004-12-27,0.6711
2004-12-28,2.6667
2004-12-29,0.6494
2004-12-30,-1.2903
2004-12-31,1.3072
2005-01-03,-1.9355
2005-01-04,-3.9474
2005-01-05,-4.1096
2005-01-06,0.0
2005-01-07,-0.7143
2005-01-10,-2.1583
2005-01-11,2.9412000000000003
2005-01-12,-1.4285999999999999
2005-01-13,-0.7246
2005-01-14,-0.7299
2005-01-18,0.7353
2005-01-19,0.7299
2005-01-20,1.4493
2005-01-21,-2.8571
2005-01-24,-0.7353
2005-01-25,0.0
2005-01-26,0.0
2005-01-27,1.4815
2005-01-28,-0.7299
2005-01-31,6.6176
2005-02-01,5.5172
2005-02-02,-1.9607999999999999
2005-02-03,0.0
2005-02-04,0.6667
2005-02-07,-2.649
2005-02-08,1.3605
2005-02-09,0.6711
2005-02-10,-1.3333
2005-02-11,-2.027
2005-02-14,1.3793
2005-02-15,0.0
2005-02-16,-2.7211
2005-02-17,-1.3986
2005-02-18,0.0
2005-02-22,-2.1277
2005-02-23,-1.4493
2005-02-24,5.8824
2005-02-25,-2.7778
2005-02-28,0.0
2005-03-01,0.0
2005-03-02,-2.1429
2005-03-03,2.1898
2005-03-04,1.8571
2005-03-07,-1.8233000000000001
2005-03-08,-1.4285999999999999
2005-03-09,-1.4493
2005-03-10,1.4706000000000001
2005-03-11,0.0
2005-03-14,-0.7246
2005-03-15,-2.9196999999999997
2005-03-16,9.7744
2005-03-17,-5.4795
2005-03-18,-4.3478
2005-03-21,-0.7576
2005-03-22,0.0
2005-03-23,-2.2137000000000002
2005-03-24,-0.0781
2005-03-28,0.0
2005-03-29,15.625
2005-03-30,-0.6757
2005-03-31,-3.4013999999999998
2005-04-01,-1.4085
2005-04-04,5.0
2005-04-05,-1.3605
2005-04-06,0.6897
2005-04-07,-3.4247
2005-04-08,14.8936
2005-04-11,-4.321
2005-04-12,-6.4516
2005-04-13,4.8276
2005-04-14,-3.9474
2005-04-15,2.7397
2005-04-18,-3.3333
2005-04-19,0.0
2005-04-20,-0.6897
2005-04-21,0.6944
2005-04-22,-4.8276
2005-04-25,-1.087
2005-04-26,2.5641
2005-04-27,-0.7143
2005-04-28,-0.7194
2005-04-29,-2.8986
2005-05-02,-15.6716
2005-05-03,-0.885
2005-05-04,-3.5714
2005-05-05,5.5556
2005-05-06,-3.5088
2005-05-09,0.0
2005-05-10,0.9091
2005-05-11,-0.9009
2005-05-12,0.0
2005-05-13,1.8182
2005-05-16,2.6786
2005-05-17,0.0
2005-05-18,-0.8696
2005-05-19,-1.7544
2005-05-20,1.7856999999999998
2005-05-23,0.8772
2005-05-24,-2.5217
2005-05-25,-0.9813
2005-05-26,0.9009
2005-05-27,1.7856999999999998
2005-05-31,0.0
2005-06-01,0.0
2005-06-02,-1.7544
2005-06-03,2.6786
2005-06-06,3.4783
2005-06-07,5.8824
2005-06-08,0.0
2005-06-09,-1.5873
2005-06-10,0.8065
2005-06-13,0.8
2005-06-14,3.1746
2005-06-15,1.5385
2005-06-16,6.0606
2005-06-17,0.0
2005-06-20,-1.4285999999999999
2005-06-21,5.7971
2005-06-22,-1.3699
2005-06-23,-0.6944
2005-06-24,1.3986
2005-06-27,3.4483
2005-06-28,12.6667
2005-06-29,5.3254
2005-06-30,-4.4944
2005-07-01,2.3529
2005-07-05,2.2989
2005-07-06,1.6854
2005-07-07,0.5525
2005-07-08,-2.1978
2005-07-11,-3.3708
2005-07-12,13.3721
2005-07-13,-4.6154
2005-07-14,0.0
2005-07-15,5.3763
2005-07-18,-5.6122
2005-07-19,6.4865
2005-07-20,0.0
2005-07-21,7.6142
2005-07-22,8.4906
2005-07-25,8.6957
2005-07-26,-2.4
2005-07-27,-3.3402
2005-07-28,1.3356
2005-07-29,0.4184
2005-08-01,-5.8333
2005-08-02,3.0973
2005-08-03,7.2961
2005-08-04,1.6
2005-08-05,-0.7874
2005-08-08,-0.7937
2005-08-09,-4.0
2005-08-10,-9.5833
2005-08-11,8.2949
2005-08-12,-2.9787
2005-08-15,20.614
2005-08-16,-1.8182
2005-08-17,4.8148
2005-08-18,8.4806
2005-08-19,2.6059
2005-08-22,18.7302
2005-08-23,-5.3476
2005-08-24,4.5198
2005-08-25,-1.8919000000000001
2005-08-26,-6.8871
2005-08-29,10.355
2005-08-30,-1.6086
2005-08-31,8.9918
2005-09-01,0.0
2005-09-02,3.75
2005-09-06,6.506
2005-09-07,0.2262
2005-09-08,-2.0316
2005-09-09,-3.6866
2005-09-12,23.2057
2005-09-13,9.7087
2005-09-14,-9.7345
2005-09-15,-4.1176
2005-09-16,1.8405
2005-09-19,2.2088
2005-09-20,-1.7682
2005-09-21,-5.4
2005-09-22,-5.9197
2005-09-23,-4.2697
2005-09-26,0.2347
2005-09-27,-2.8103
2005-09-28,-7.9518
2005-09-29,14.1361
2005-09-30,4.3578
2005-10-03,5.4945
2005-10-04,-8.5417
2005-10-05,-5.467
2005-10-06,2.8916
2005-10-07,0.7026
2005-10-10,5.3488
2005-10-11,17.66
2005-10-12,-5.8161000000000005
2005-10-13,-2.5896
2005-10-14,7.1575
2005-10-17,0.7634
2005-10-18,-3.0303
2005-10-19,-2.3438
2005-10-20,3.4
2005-10-21,0.7737
2005-10-24,8.4453
2005-10-25,3.1858
2005-10-26,-4.6312
2005-10-27,-9.3525
2005-10-28,2.7778
2005-10-31,-1.9304999999999999
2005-11-01,11.0236
2005-11-02,-2.8369
2005-11-03,0.0
2005-11-04,9.4891
2005-11-07,11.5
2005-11-08,-2.5411
2005-11-09,9.6626
2005-11-10,-4.1958
2005-11-11,7.1533
2005-11-14,-17.5749
2005-11-15,-3.3058
2005-11-16,3.4188
2005-11-17,-1.8182
2005-11-18,-2.1886
2005-11-21,-6.5404
2005-11-22,9.9448
2005-11-23,-15.9129
2005-11-25,2.7888
2005-11-28,-4.6512
2005-11-29,-1.2195
2005-11-30,-8.8477
2005-12-01,-1.8058999999999998
2005-12-02,9.1954
2005-12-05,0.8421
2005-12-06,-5.2192
2005-12-07,0.2203
2005-12-08,-2.4176
2005-12-09,1.5766
2005-12-12,-1.7711000000000001
2005-12-13,-2.9373
2005-12-14,-0.2326
2005-12-15,2.331
2005-12-16,9.5672
2005-12-19,-3.9501
2005-12-20,-1.0823
2005-12-21,-1.7505
2005-12-22,1.1136
2005-12-23,0.0
2005-12-27,-2.8634
2005-12-28,1.1338
2005-12-29,-1.1211
2005-12-30,0.0
2006-01-03,-2.7211
2006-01-04,-0.6993
2006-01-05,6.5728
2006-01-06,1.1013
2006-01-09,9.3682
2006-01-10,3.7849
2006-01-11,7.6775
2006-01-12,-2.1390000000000002
2006-01-13,0.0
2006-01-17,-4.3716
2006-01-18,1.9048
2006-01-19,1.1215
2006-01-20,-0.5545
2006-01-23,-0.1859
2006-01-24,-3.9106
2006-01-25,-0.1938
2006-01-26,2.7184
2006-01-27,-0.7561
2006-01-30,6.0952
2006-01-31,3.2316
2006-02-01,-1.2174
2006-02-02,-4.7535
2006-02-03,0.3697
2006-02-06,-1.6575
2006-02-07,1.1236
2006-02-08,-0.1852
2006-02-09,-5.0093
2006-02-10,1.1719
2006-02-13,-0.3861
2006-02-14,-0.5814
2006-02-15,0.5848
2006-02-16,-1.3566
2006-02-17,0.1965
2006-02-21,0.1961
2006-02-22,5.6751000000000005
2006-02-23,0.3704
2006-02-24,-2.952
2006-02-27,-0.7605
2006-02-28,-1.7241
2006-03-01,0.3899
2006-03-02,-0.1942
2006-03-03,-0.5837
2006-03-06,-11.3503
2006-03-07,1.766
2006-03-08,-0.6508
2006-03-09,4.8035
2006-03-10,-1.25
2006-03-13,0.211
2006-03-14,-3.1579
2006-03-15,2.1739
2006-03-16,0.617
2006-03-17,1.0785
2006-03-20,-1.046
2006-03-21,-0.8457
2006-03-22,2.1322
2006-03-23,-2.5052
2006-03-24,-1.0707
2006-03-27,-2.5974
2006-03-28,6.4417
2006-03-29,8.3536
2006-03-30,0.7707
2006-03-31,-1.3384
2006-04-03,-2.3256
2006-04-04,-2.3810000000000002
2006-04-05,-2.439
2006-04-06,-1.4583
2006-04-07,1.4799
2006-04-10,-0.4167
2006-04-11,-3.5564999999999998
2006-04-12,1.3014999999999999
2006-04-13,-0.6424
2006-04-17,-1.2931
2006-04-18,3.9301
2006-04-19,2.1008
2006-04-20,2.8807
2006-04-21,-2.0
2006-04-24,-1.6327
2006-04-25,-1.6598000000000002
2006-04-26,0.4219
2006-04-27,-1.2605
2006-04-28,0.2128
2006-05-01,-0.6369
2006-05-02,1.4957
2006-05-03,5.6842
2006-05-04,-2.3904
2006-05-05,4.4898
2006-05-08,3.9063
2006-05-09,1.3158
2006-05-10,-2.5974
2006-05-11,-2.0952
2006-05-12,9.3385
2006-05-15,10.4982
2006-05-16,-4.8309
2006-05-17,-3.2149
2006-05-18,-1.049
2006-05-19,-0.1767
2006-05-22,-3.0088
2006-05-23,-2.1898
2006-05-24,-1.8657
2006-05-25,3.4221
2006-05-26,2.2059
2006-05-30,0.3597
2006-05-31,0.5376
2006-06-01,1.7825
2006-06-02,0.7005
2006-06-05,-0.3478
2006-06-06,-3.6649000000000003
2006-06-07,0.0
2006-06-08,-1.087
2006-06-09,-2.1978
2006-06-12,-4.3071
2006-06-13,-2.544
2006-06-14,2.8112
2006-06-15,3.5156
2006-06-16,-2.8302
2006-06-19,-0.5825
2006-06-20,1.3672
2006-06-21,-0.7707
2006-06-22,0.7767
2006-06-23,1.9268
2006-06-26,7.5614
2006-06-27,-2.2847
2006-06-28,-1.6187
2006-06-29,4.2048
2006-06-30,-2.9825
