ticker,ATVK US Equity
2016-02-19,75.0
2016-03-02,0.0
2016-03-15,-82.1429
2016-03-17,60.0
2016-04-21,-20.0
2016-05-04,50.0
2016-09-23,-37.5
2016-10-20,0.0
2016-10-21,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-03,0.0
2016-11-04,0.0
2016-11-07,0.0
2016-11-08,0.0
2016-12-07,0.0
2016-12-20,0.0
2017-01-30,0.0
2017-02-13,46.6667
2017-03-03,11.3636
2017-03-06,0.0
2017-03-07,108.1633
2017-03-08,125.4902
2017-03-09,8.6957
2017-03-10,-40.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-16,73.3333
2017-03-28,-19.5385
2017-04-12,67.304
2017-04-13,-42.8571
2017-04-17,25.0
2017-06-21,-16.0
2017-06-22,0.0
2017-07-14,-3.8095
2017-07-20,-0.9901
2017-07-28,-5.0
2017-07-31,5.2632
2017-08-09,75.0
2017-08-10,71.4286
2017-08-14,-26.0
2017-08-17,-21.1712
2017-08-23,0.0
2017-09-07,-5.7143
2017-09-19,21.2121
2017-09-21,2.5
2017-09-25,-26.8293
2017-09-26,26.0
2017-10-17,2.6455
2017-10-19,0.5155
2017-10-20,7.6923
2017-10-23,5.2381
2017-10-27,47.0588
2017-10-31,9.2308
2017-11-01,1.1268
2017-11-02,-1.6713
2017-11-07,-0.8499
2017-11-08,0.0
2017-11-09,1.4285999999999999
2017-11-10,-0.5634
2017-11-16,-1.1331
2017-11-17,0.2865
2017-11-22,0.0
2017-11-27,-0.8571
2017-11-29,0.8646
2017-11-30,-2.8571
2017-12-04,-1.4706000000000001
2017-12-05,-4.4776
2017-12-06,-3.75
2017-12-07,-2.5974
2017-12-08,-4.0
2017-12-11,0.0
2017-12-12,5.9028
2017-12-13,1.6393
2017-12-14,0.0
2017-12-15,-0.6452
2017-12-19,-1.9481000000000002
2017-12-20,2.649
2017-12-22,-0.9903
2017-12-26,0.3486
2017-12-27,-0.3247
2018-01-03,-18.5668
2018-01-05,16.0
2018-01-09,-47.931
2018-01-10,98.6755
2018-01-11,-8.6667
2018-01-12,9.1241
2018-01-18,-3.3445
2018-01-19,3.1142
2018-01-22,-34.0268
2018-01-24,-32.3499
2018-01-25,-6.015
2018-01-26,-17.6
2018-02-05,0.9709
2018-02-08,-0.8846
2018-02-12,0.8925
2018-02-13,0.0
2018-02-14,-0.9615
2018-02-16,0.9709
2018-02-22,-2.8846
2018-02-23,-5.9406
2018-02-27,0.0
2018-02-28,5.2632
2018-03-01,-11.0
2018-03-02,14.6067
2018-03-05,47.0588
2018-03-06,3.3333
2018-03-07,0.0
2018-03-08,4.5161
2018-03-09,-1.2346
2018-03-12,0.625
2018-03-20,-9.937899999999999
2018-03-22,11.0345
2018-03-28,-25.4658
2018-03-29,0.0
2018-04-02,8.3333
2018-04-03,-11.538499999999999
2018-04-04,17.3913
2018-04-10,-0.7407
2018-04-13,-10.4478
2018-04-16,-1.6667
2018-04-18,1.6949
2018-04-19,0.0
2018-04-20,-7.5
2018-04-23,-6.3063
2018-04-24,16.3462
2018-04-25,12.3967
2018-04-26,-12.1324
2018-04-27,-35.5649
2018-04-30,-2.5974
2018-05-01,2.6333
2018-05-02,-27.2491
2018-05-03,35.3571
2018-05-04,0.2639
2018-05-07,5.2632
2018-05-08,0.0
2018-05-09,-16.25
2018-05-10,-10.4478
2018-05-11,1.6667
2018-05-14,-9.8361
2018-05-15,-9.0909
2018-05-16,-28.0
2018-05-17,-0.8333
2018-05-18,28.1513
2018-05-21,-1.3115
2018-05-22,-0.9967
2018-05-23,-4.877
2018-05-24,0.6585
2018-05-25,-6.5421
2018-05-29,0.0
2018-05-30,-7.5
2018-05-31,-1.3514
2018-06-01,-1.3699
2018-06-04,0.0
2018-06-05,-2.7778
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,1.4285999999999999
2018-06-11,-16.9014
2018-06-12,-38.6441
2018-06-13,-0.5525
2018-06-14,0.0
2018-06-15,5.5556
2018-06-18,1.5789
2018-06-19,-1.0363
2018-06-20,-1.0471
2018-06-21,2.1164
2018-06-22,-11.9171
2018-06-25,-5.8824
2018-06-26,0.0
2018-06-27,-7.5
2018-06-28,-0.6757
2018-06-29,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-05,-4.7619
2018-07-06,0.0
2018-07-09,8.9286
2018-07-10,-1.6393
2018-07-11,0.0
2018-07-13,-0.6667
2018-07-16,0.6711
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.6667
2018-07-23,-0.3311
2018-07-25,-0.3322
2018-07-27,0.0
2018-07-30,-13.3333
2018-07-31,15.3846
2018-08-01,-33.3333
2018-08-02,45.6
2018-08-09,0.2747
2018-08-10,-4.3836
2018-08-13,-28.3668
2018-08-14,38.0
2018-08-15,-13.0435
2018-08-16,-33.3333
2018-08-17,50.0
2018-08-20,-1.6667
2018-08-21,-3.2203
2018-08-22,-1.5762
2018-08-24,21.2633
2018-08-27,-4.6222
2018-08-28,-4.4231
2018-09-05,-4.2254
2018-09-10,-3.3613
2018-09-11,-4.3913
2018-09-12,0.0455
2018-09-14,-9.818200000000001
2018-09-17,-1.4113
2018-09-26,-19.683
2018-09-27,-37.6194
2018-09-28,28.1633
2018-10-01,37.7389
2018-10-02,4.0462
2018-10-03,-3.6111
2018-10-09,-72.9107
2018-10-10,269.1489
2018-10-11,40.634
2018-10-15,-14.7541
2018-10-16,-51.9231
2018-10-17,96.0
2018-10-18,2.0408
2018-10-22,-2.0
2018-10-23,-23.4694
2018-10-24,0.0
2018-10-25,-40.0
2018-10-26,-22.2222
2018-10-29,1.8571
2018-10-30,-1.8233000000000001
2018-10-31,40.0
2018-11-01,2.0408
2018-11-06,0.0
2018-11-07,-30.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-14,17.1429
2018-11-27,-39.0244
2018-11-28,34.0
2018-11-29,-25.3731
2018-12-11,-20.0
2018-12-12,0.0
2018-12-13,-32.5
2018-12-19,0.0
2018-12-20,7.963
2018-12-24,66.3808
2018-12-27,-38.1443
2018-12-28,133.3333
2019-01-03,-61.4286
2019-01-07,122.2222
2019-01-08,0.0
2019-01-09,0.0
2019-01-11,-63.3333
2019-01-14,-9.0909
2019-01-15,40.0
2019-01-16,-21.4286
2019-01-17,-21.8182
2019-01-18,51.1628
2019-01-22,-23.0769
2019-01-23,20.0
2019-01-25,4.1667
2019-01-28,-5.6
2019-01-29,-11.0169
2019-01-30,0.9524
2019-01-31,-24.5283
2019-02-01,18.75
2019-02-04,-10.526299999999999
2019-02-05,-5.5882
2019-02-06,-0.3115
2019-02-07,0.0
2019-02-08,25.0
2019-02-11,160.0
2019-02-12,-38.4615
2019-02-13,-6.25
2019-02-14,-4.0
2019-02-15,-30.9028
2019-02-19,-8.5427
2019-02-20,-8.7912
2019-02-21,1.2048
2019-02-22,19.0476
2019-02-25,10.0
2019-02-26,-24.5455
2019-02-27,-3.6145
2019-02-28,0.0
2019-03-01,-16.25
2019-03-04,-17.9104
2019-03-05,-22.7273
2019-03-06,29.1765
2019-03-07,-27.1403
2019-03-08,12.5
2019-03-11,-13.3333
2019-03-12,15.3846
2019-03-13,-2.2222
2019-03-14,0.9091
2019-03-15,-18.9189
2019-03-18,44.4444
2019-03-19,22.7885
2019-03-20,-21.6915
2019-03-21,-24.0
2019-03-22,13.1579
2019-03-25,-16.2791
2019-03-26,27.7778
2019-03-27,39.1304
2019-03-28,37.5
2019-03-29,-4.4318
2019-04-01,-9.6314
2019-04-02,-28.947400000000002
2019-04-03,-3.7037
2019-04-04,0.0
2019-04-05,25.0
2019-04-08,-13.8462
2019-04-09,0.0
2019-04-10,-12.5
2019-04-11,22.449
2019-04-12,-3.3333
2019-04-15,-5.1724
2019-04-16,-9.0909
2019-04-17,4.0
2019-04-18,-23.0769
2019-04-22,-1.125
2019-04-23,6.1947
2019-04-24,0.0
2019-04-25,-4.7619
2019-04-26,0.0
2019-04-29,-7.5
2019-04-30,-2.7027
2019-05-01,-11.1111
2019-05-02,3.125
2019-05-03,4.2424
2019-05-06,-9.8837
2019-05-07,0.5161
2019-05-08,-10.1412
2019-05-09,-10.7143
2019-05-10,20.0
2019-05-13,16.6667
2019-05-14,0.0
2019-05-15,-5.7143
2019-05-16,3.0303
2019-05-17,2.9412000000000003
2019-05-20,8.5714
2019-05-21,-1.5789
2019-05-22,8.1283
2019-05-23,-13.452
2019-05-24,-5.7143
2019-05-28,-9.0909
2019-05-29,-10.0
2019-05-30,0.0
2019-05-31,18.5185
2019-06-03,18.75
2019-06-04,-23.6842
2019-06-05,-7.2414
2019-06-06,0.3717
2019-06-07,-7.4074
2019-06-10,-4.0
2019-06-11,4.1667
2019-06-12,4.0
2019-06-13,-1.9231
2019-06-14,-13.7255
2019-06-17,0.0
2019-06-18,13.6364
2019-06-19,-0.8
2019-06-20,-23.3871
2019-06-21,5.2632
2019-06-24,25.0
2019-06-25,-12.0
2019-06-26,13.6364
2019-06-27,-12.0
2019-06-28,-22.7273
2019-07-01,11.7647
2019-07-02,-5.2632
2019-07-03,5.5556
2019-07-05,-15.7895
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,6.25
2019-07-11,-5.8824
2019-07-12,-18.75
2019-07-15,15.3846
2019-07-16,-6.6667
2019-07-17,7.1429
2019-07-18,-6.6667
2019-07-19,35.7143
2019-07-22,-15.7895
2019-07-23,-7.1875
2019-07-24,-5.7239
2019-07-25,7.1429
2019-07-26,-6.6667
2019-07-29,0.0
2019-07-30,7.1429
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,-6.6667
2019-08-05,7.1429
2019-08-06,-13.3333
2019-08-07,-7.6923
2019-08-08,0.0
2019-08-09,-8.3333
2019-08-12,0.0
2019-08-13,9.0909
2019-08-14,0.0
2019-08-15,8.3333
2019-08-16,7.6923
2019-08-19,-14.2857
2019-08-20,0.0
2019-08-21,-8.3333
2019-08-22,9.0909
2019-08-23,-8.3333
2019-08-26,-9.0909
2019-08-27,-20.0
2019-08-28,25.0
2019-08-29,0.0
2019-08-30,0.0
2019-09-03,-10.0
2019-09-04,0.0
2019-09-05,11.1111
2019-09-06,0.0
2019-09-09,-10.0
2019-09-10,0.0
2019-09-11,11.1111
2019-09-12,-5.0
2019-09-13,-5.2632
2019-09-16,0.0
2019-09-17,11.1111
2019-09-18,0.0
2019-09-19,10.0
2019-09-20,-9.0909
2019-09-23,-10.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,-11.1111
2019-09-30,0.0
2019-10-01,12.5
2019-10-02,-11.1111
2019-10-03,0.0
2019-10-04,0.0
2019-10-07,-25.0
2019-10-08,-1.5
2019-10-09,18.4433
2019-10-10,0.0
2019-10-11,-5.7143
2019-10-14,-10.303
2019-10-15,-15.5405
2019-10-16,20.0
2019-10-17,0.0
2019-10-18,-16.6667
2019-10-21,0.0
2019-10-23,40.0
2019-10-24,0.0
2019-10-25,-14.2857
2019-10-28,-16.6667
2019-10-30,0.0
2019-10-31,8.0
2019-11-01,-7.4074
2019-11-04,20.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,-16.6667
2019-11-08,-1.6
2019-11-11,42.2764
2019-11-12,-14.2857
2019-11-13,16.6667
2019-11-14,-28.5714
2019-11-15,20.0
2019-11-18,-16.6667
2019-11-19,-1.4
2019-11-20,21.7039
2019-11-21,-16.6667
2019-11-22,20.0
2019-11-25,-16.6667
2019-11-26,0.0
2019-12-02,0.0
2019-12-04,20.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,16.6667
2019-12-18,0.0
2019-12-19,-14.2857
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,16.6667
2019-12-26,-14.2857
2019-12-27,0.0
2019-12-30,16.6667
2019-12-31,-14.2857
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,16.6667
2020-01-07,0.0
2020-01-08,14.2857
2020-01-09,0.0
2020-01-10,-12.5
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,-14.2857
2020-01-16,0.0
2020-01-17,0.0
2020-01-21,-16.6667
2020-01-22,20.0
2020-01-23,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,-16.6667
2020-02-03,40.0
2020-02-04,0.0
2020-02-05,-11.0
2020-02-06,-3.6917999999999997
2020-02-07,0.0
2020-02-10,-16.6667
2020-02-11,20.0
2020-02-12,0.0
2020-02-13,16.6667
2020-02-14,-14.2857
2020-02-19,0.0
2020-02-20,16.6667
2020-02-21,0.0
2020-02-24,0.0
2020-02-26,-14.2857
2020-02-27,0.0
2020-02-28,-16.6667
2020-03-02,0.0
2020-03-06,20.0
2020-03-09,33.3333
2020-03-10,-25.0
2020-03-11,0.0
2020-03-12,-16.6667
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-19,0.0
2020-03-20,-20.0
2020-03-23,0.0
2020-03-25,0.0
2020-03-26,25.0
2020-03-27,40.0
2020-03-30,0.0
2020-03-31,-14.2857
2020-04-01,-33.3333
2020-04-02,25.0
2020-04-03,-20.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,25.0
2020-04-09,-20.0
2020-04-13,12.5
2020-04-14,33.3333
2020-04-16,0.0
2020-04-20,0.0
2020-04-22,16.6667
2020-04-23,14.2857
2020-04-24,-37.5
2020-04-29,0.0
2020-05-01,-20.0
2020-05-04,0.0
2020-05-05,25.0
2020-05-06,0.0
2020-05-08,-20.0
2020-05-11,0.0
2020-05-12,50.0
2020-05-13,-16.6667
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,20.0
2020-05-20,-16.6667
2020-05-21,-20.0
2020-05-26,50.0
2020-05-27,-10.0
2020-05-28,29.6296
2020-05-29,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,14.2857
2020-06-05,-25.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-11,33.3333
2020-06-12,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,-12.5
2020-06-18,14.2857
2020-06-19,12.5
2020-06-22,-11.1111
2020-06-23,-12.5
2020-06-26,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,-14.2857
2020-07-13,16.6667
2020-07-14,14.2857
2020-07-20,25.0
2020-07-21,-10.0
2020-07-22,11.1111
2020-07-23,-20.0
2020-07-24,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,25.0
2020-07-30,105.0
2020-07-31,-46.3415
