ticker,IMXI US Equity
2017-12-11,0.0
2017-12-15,-0.1022
2017-12-18,0.3071
2017-12-19,0.0
2017-12-20,1.0204
2017-12-21,0.101
2017-12-22,0.0
2017-12-26,-0.1009
2017-12-27,-0.101
2017-12-28,0.3033
2017-12-29,-0.002
2018-01-02,0.1956
2018-01-03,0.1087
2018-01-04,0.0
2018-01-05,-0.2915
2018-01-08,0.0383
2018-01-09,0.2539
2018-01-11,-0.402
2018-01-12,-0.0999
2018-01-16,0.201
2018-01-17,0.0766
2018-01-18,0.0242
2018-01-19,-0.2014
2018-01-22,0.4036
2018-01-23,-0.201
2018-01-24,0.2014
2018-01-25,-0.201
2018-01-26,-0.1007
2018-01-29,-0.2016
2018-01-30,0.404
2018-01-31,-0.3541
2018-02-01,-0.0485
2018-02-02,0.0
2018-02-06,0.202
2018-02-09,0.0
2018-02-12,0.0
2018-02-15,-0.2016
2018-02-16,-0.202
2018-02-21,0.2024
2018-02-22,-0.202
2018-02-23,0.7085
2018-02-26,-0.5025
2018-02-27,0.101
2018-02-28,0.4036
2018-03-01,0.0
2018-03-05,0.0
2018-03-06,-0.1367
2018-03-07,-0.1087
2018-03-09,0.2458
2018-03-12,-0.201
2018-03-13,0.2014
2018-03-15,-0.1005
2018-03-20,0.0996
2018-03-21,-0.2
2018-03-23,0.0584
2018-03-26,0.1429
2018-03-27,-0.1005
2018-03-28,-0.1006
2018-03-29,0.1007
2018-04-02,0.2012
2018-04-04,0.0
2018-04-05,0.0502
2018-04-06,-0.1505
2018-04-09,0.201
2018-04-10,0.0
2018-04-11,-0.1003
2018-04-12,0.1506
2018-04-13,0.2506
2018-04-16,-0.1
2018-04-17,0.1001
2018-04-19,-0.36
2018-04-20,0.3613
2018-04-23,0.0
2018-04-25,0.0
2018-04-26,-0.5
2018-04-30,0.1005
2018-05-02,0.0
2018-05-03,-0.1004
2018-05-04,0.0
2018-05-07,0.3015
2018-05-08,0.0
2018-05-09,-0.1002
2018-05-10,0.0
2018-05-15,0.0
2018-05-21,-0.0321
2018-05-23,0.0321
2018-05-30,-0.1003
2018-05-31,-0.3012
2018-06-01,0.2014
2018-06-04,0.603
2018-06-05,-0.0999
2018-06-06,-0.2
2018-06-07,0.1002
2018-06-08,0.2002
2018-06-11,-0.0999
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-19,-0.1
2018-06-20,0.1001
2018-06-21,0.1
2018-06-22,0.0
2018-06-25,-0.1998
2018-06-26,-0.1001
2018-06-28,0.3006
2018-06-29,-0.0999
2018-07-02,0.262
2018-07-03,-0.2613
2018-07-05,0.177
2018-07-06,-0.1767
2018-07-09,0.1
2018-07-10,0.1179
2018-07-11,-0.2175
2018-07-12,0.2
2018-07-13,0.0998
2018-07-17,-0.1994
2018-07-18,0.2997
2018-07-19,-0.0996
2018-07-20,0.0997
2018-07-23,0.498
2018-07-24,-1.8831
2018-07-25,-0.5051
2018-07-26,0.6091
2018-07-27,0.9082
2018-07-30,-1.7
2018-07-31,0.7121
2018-08-01,-1.5152
2018-08-02,-0.7179
2018-08-03,0.6198
2018-08-06,-0.5133
2018-08-07,0.4128
2018-08-08,-2.3638
2018-08-09,-0.9474
2018-08-10,4.5696
2018-08-13,0.3049
2018-08-14,-0.7092
2018-08-15,-1.2245
2018-08-16,-0.8264
2018-08-17,0.7292
2018-08-20,0.9307
2018-08-21,-0.2049
2018-08-22,-3.1828
2018-08-23,-0.2121
2018-08-24,1.2752
2018-08-27,4.617
2018-08-28,-3.7111
2018-08-29,2.0833
2018-08-30,-3.0612
2018-08-31,3.1579
2018-09-04,1.6327
2018-09-05,-1.2048
2018-09-06,-1.8293
2018-09-07,3.4161
2018-09-10,0.4004
2018-09-11,4.0877
2018-09-12,0.6705
2018-09-13,-0.0951
2018-09-14,0.5714
2018-09-17,1.8939
2018-09-18,3.6245000000000003
2018-09-19,-1.3453
2018-09-20,3.0
2018-09-21,-1.4122
2018-09-24,-1.5219
2018-09-25,0.2727
2018-09-26,2.9918
2018-09-27,1.0563
2018-09-28,4.7038
2018-10-01,-2.4126
2018-10-02,1.2788
2018-10-03,2.6094
2018-10-04,-0.7383
2018-10-05,2.8099
2018-10-08,0.3215
2018-10-09,0.1603
2018-10-10,-1.92
2018-10-11,-0.6525
2018-10-12,2.2989
2018-10-15,-0.0803
2018-10-16,1.7671000000000001
2018-10-17,-0.7103
2018-10-18,-1.4308
2018-10-19,-1.5323
2018-10-22,-0.3276
2018-10-23,-1.3147
2018-10-24,-1.3322
2018-10-25,1.3502
2018-10-26,-0.9159
2018-10-29,0.5042
2018-10-30,-1.9231
2018-10-31,3.0691
2018-11-01,1.8197
2018-11-02,-2.9245
2018-11-05,1.3389
2018-11-06,0.7432
2018-11-07,-0.4098
2018-11-08,-0.9877
2018-11-09,4.655
2018-11-12,-0.7149
2018-11-13,0.0
2018-11-14,1.8399999999999999
2018-11-15,-1.7282
2018-11-16,-2.0783
2018-11-19,-0.3265
2018-11-20,-7.7805
2018-11-21,6.9272
2018-11-23,-2.4917
2018-11-26,1.2777
2018-11-27,0.9251
2018-11-28,2.0
2018-11-29,-0.7353
2018-11-30,-0.2469
2018-12-03,2.9703
2018-12-04,-2.2436
2018-12-06,-1.0656
2018-12-07,-3.314
2018-12-10,-0.6855
2018-12-11,-1.1217
2018-12-12,2.9668
2018-12-13,-1.0169
2018-12-14,-2.1404
2018-12-17,-1.6623
2018-12-18,-1.6014
2018-12-19,0.6329
2018-12-20,-0.2695
2018-12-21,2.0721
2018-12-24,-2.2948
2018-12-26,3.794
2018-12-27,0.3481
2018-12-28,4.2498
2018-12-31,-0.4992
2019-01-02,0.0
2019-01-03,-0.3344
2019-01-04,0.755
2019-01-07,-1.3322
2019-01-08,2.1097
2019-01-09,-0.4132
2019-01-10,-1.4108
2019-01-11,-0.0842
2019-01-14,0.1685
2019-01-15,-0.7569
2019-01-16,0.0847
2019-01-17,-1.3548
2019-01-18,0.7725
2019-01-22,-1.1925
2019-01-23,1.2931
2019-01-24,-2.1277
2019-01-25,-0.8696
2019-01-28,1.3158
2019-01-29,-1.3853
2019-01-30,0.0878
2019-01-31,0.8772
2019-02-01,-1.2174
2019-02-04,1.1444
2019-02-05,-1.1314
2019-02-06,0.3521
2019-02-07,-0.4386
2019-02-08,1.3216
2019-02-11,-0.2609
2019-02-12,-0.959
2019-02-13,0.7923
2019-02-14,-1.1354
2019-02-15,1.1484
2019-02-19,0.4367
2019-02-20,-3.5652
2019-02-21,-1.1722
2019-02-22,2.646
2019-02-25,-0.9778
2019-02-26,-0.3591
2019-02-27,-1.8018
2019-02-28,-5.2294
2019-03-01,6.486
2019-03-04,-2.0
2019-03-05,0.9276
2019-03-06,-0.2757
2019-03-07,0.1843
2019-03-08,-0.276
2019-03-11,-0.6919
2019-03-12,2.6475
2019-03-13,3.5294
2019-03-14,-6.6434
2019-03-15,3.0899
2019-03-18,-4.5413
2019-03-19,2.569
2019-03-20,-2.7829
2019-03-21,3.5305
2019-03-22,-0.2765
2019-03-25,1.1091
2019-03-26,-0.8227
2019-03-27,0.8295
2019-03-28,-0.6399
2019-03-29,7.2677
2019-04-01,0.5146
2019-04-02,0.3413
2019-04-03,-0.5102
2019-04-04,-0.8547
2019-04-05,-0.9483
2019-04-08,0.9574
2019-04-09,-0.0862
2019-04-10,-0.2588
2019-04-11,0.6055
2019-04-12,2.5795
2019-04-15,1.6764000000000001
2019-04-16,-1.8961000000000001
2019-04-17,-0.4202
2019-04-18,0.5063
2019-04-22,0.6717
2019-04-23,-1.1676
2019-04-24,-0.1688
2019-04-25,1.3525
2019-04-26,0.5838
2019-04-29,1.4096
2019-04-30,-1.3083
2019-05-01,0.4143
2019-05-02,0.4125
2019-05-03,-0.3287
2019-05-06,0.4122
2019-05-07,-1.4778
2019-05-08,-1.9167
2019-05-09,1.1045
2019-05-10,1.0924
2019-05-13,-0.8313
2019-05-14,0.0
2019-05-15,1.6764000000000001
2019-05-16,-1.8961000000000001
2019-05-17,2.6891
2019-05-20,1.8003
2019-05-21,6.1897
2019-05-22,1.9682
2019-05-23,-0.6682
2019-05-24,1.7936999999999999
2019-05-28,0.8811
2019-05-29,-0.8734
2019-05-30,0.9545
2019-05-31,-1.3091
2019-06-03,0.2211
2019-06-04,1.8382
2019-06-05,-0.2166
2019-06-06,-0.2171
2019-06-07,0.2901
2019-06-10,-0.0723
2019-06-11,-0.5065
2019-06-12,0.0
2019-06-13,1.3091
2019-06-14,-1.2922
2019-06-17,1.5272999999999999
2019-06-18,1.7191999999999998
2019-06-19,-0.3521
2019-06-20,2.2615
2019-06-21,2.7643
2019-06-24,-0.0672
2019-06-25,-3.0956
2019-06-26,-1.8056
2019-06-27,0.1414
2019-06-28,-0.4237
2019-07-01,3.9007
2019-07-02,-0.3413
2019-07-03,0.137
2019-07-05,-0.684
2019-07-08,-0.2755
2019-07-09,0.6215
2019-07-10,-1.8531
2019-07-11,0.6294
2019-07-12,0.278
2019-07-15,-0.0693
2019-07-16,0.1387
2019-07-17,-1.108
2019-07-18,0.2101
2019-07-19,-1.5373999999999999
2019-07-22,-0.071
2019-07-23,0.2841
2019-07-24,1.4873
2019-07-25,-1.605
2019-07-26,-0.2128
2019-07-29,0.0711
2019-07-30,-1.6335
2019-07-31,-0.0722
2019-08-01,0.0
2019-08-02,-1.0838
2019-08-05,-2.0453
2019-08-06,-0.2237
2019-08-07,0.0
2019-08-08,4.4843
2019-08-09,3.2189
2019-08-12,-0.3465
2019-08-13,0.765
2019-08-14,-2.2774
2019-08-15,-0.3531
2019-08-16,1.3466
2019-08-19,1.3986
2019-08-20,-0.6207
2019-08-21,-1.8043
2019-08-22,-1.2721
2019-08-23,-2.7917
2019-08-26,-0.3682
2019-08-27,2.3651
2019-08-28,-1.6606
2019-08-29,-3.8913
2019-08-30,-0.382
2019-09-03,-0.5368
2019-09-04,3.9322
2019-09-05,5.3412
2019-09-06,-0.3521
2019-09-09,-3.8869
2019-09-10,-8.2353
2019-09-11,4.1667
2019-09-12,7.6923
2019-09-13,-0.6429
2019-09-16,-0.3595
2019-09-17,0.6494
2019-09-18,-1.5053999999999998
2019-09-19,0.2911
2019-09-20,0.5806
2019-09-23,4.329
2019-09-24,-2.0747
2019-09-25,-1.0593
2019-09-26,-0.1428
2019-09-27,0.7863
2019-09-30,-2.5532
2019-10-01,-1.6012
2019-10-02,-2.4408
2019-10-03,-0.7582
2019-10-04,3.3613
2019-10-07,1.4043
2019-10-08,-0.9475
2019-10-09,-0.6623
2019-10-10,0.4074
2019-10-11,1.4386
2019-10-14,1.8182
2019-10-15,3.1429
2019-10-16,0.554
2019-10-17,0.551
2019-10-18,-2.8082000000000003
2019-10-21,2.6779
2019-10-22,1.304
2019-10-23,0.4743
2019-10-24,-0.3372
2019-10-25,-1.6238000000000001
2019-10-28,0.619
2019-10-29,3.2809
2019-10-30,1.9193
2019-10-31,-0.5195
2019-11-01,0.6527
2019-11-04,2.2049
2019-11-05,-4.632
2019-11-06,0.8649
2019-11-07,0.066
2019-11-08,0.5274
2019-11-11,-0.2623
2019-11-12,-9.336
2019-11-13,1.3053
2019-11-14,-4.5097000000000005
2019-11-15,-1.2744
2019-11-18,2.6576
2019-11-19,1.1834
2019-11-20,-1.5351
2019-11-21,-2.0045
2019-11-22,-2.9924
2019-11-25,2.3819
2019-11-26,-0.1526
2019-11-27,3.7433
2019-11-29,0.0736
2019-12-02,-0.0736
2019-12-03,-2.9455
2019-12-04,-1.6313
2019-12-05,-1.1955
2019-12-06,-0.9368
2019-12-09,1.182
2019-12-10,-1.1682
2019-12-11,-1.182
2019-12-12,3.8278
2019-12-13,-1.3825
2019-12-16,-3.1153
2019-12-17,0.3215
2019-12-18,-2.1234
2019-12-19,-3.1519
2019-12-20,-0.5072
2019-12-23,2.3789
2019-12-24,-0.9959
2019-12-26,1.8441
2019-12-27,-1.3169
2019-12-30,-0.834
2019-12-31,1.2616
2020-01-02,2.1595
2020-01-03,-1.8699
2020-01-06,-0.7457
2020-01-07,-1.419
2020-01-08,-0.0847
2020-01-09,1.8643999999999998
2020-01-10,2.7454
2020-01-13,0.8097
2020-01-14,0.4819
2020-01-15,-1.7586
2020-01-16,0.0814
2020-01-17,-0.3252
2020-01-21,-0.2039
2020-01-22,1.3486
2020-01-23,-2.4194
2020-01-24,-1.2397
2020-01-27,-3.5145999999999997
2020-01-28,-4.7702
2020-01-29,-1.0018
2020-01-30,-0.092
2020-01-31,-2.5783
2020-02-03,1.2287
2020-02-04,3.8282
2020-02-05,2.2482
2020-02-06,1.847
2020-02-07,-2.3316
2020-02-10,-1.7683
2020-02-11,-0.045
2020-02-12,-0.3152
2020-02-13,0.7227
2020-02-14,-1.8834
2020-02-18,-1.8282
2020-02-19,2.3277
2020-02-20,0.9099
2020-02-21,-0.6312
2020-02-24,-2.5408
2020-02-25,-3.2588
2020-02-26,-3.6092
2020-02-27,-2.9955
2020-02-28,-3.0365
2020-03-02,2.3355
2020-03-03,-0.2075
2020-03-04,4.6777999999999995
2020-03-05,-1.3902999999999999
2020-03-06,-1.4099
2020-03-09,-6.2308
2020-03-10,1.3072
2020-03-11,-1.9355
2020-03-12,-6.9079
2020-03-13,5.1826
2020-03-16,-8.0627
2020-03-17,-0.4872
2020-03-18,-12.3623
2020-03-19,14.8045
2020-03-20,-2.6764
2020-03-23,-3.125
2020-03-24,3.4839
2020-03-25,8.3541
2020-03-26,10.2417
2020-03-27,-6.1587
2020-03-30,1.2236
2020-03-31,0.3297
2020-04-01,-7.9956
2020-04-02,-1.5476
2020-04-03,-4.5949
2020-04-06,8.618500000000001
2020-04-07,-11.2019
2020-04-08,6.1761
2020-04-09,2.7228
2020-04-13,-2.4096
2020-04-14,6.4198
2020-04-15,-4.7564
2020-04-16,-5.7247
2020-04-17,6.5891
2020-04-20,-4.1212
2020-04-21,-3.0341
2020-04-22,1.8253
2020-04-23,-0.8963
2020-04-24,-2.1964
2020-04-27,3.4346
2020-04-28,8.046
2020-04-29,5.3191
2020-04-30,-9.3154
2020-05-01,23.7624
2020-05-04,-4.7
2020-05-05,1.2591999999999999
2020-05-06,2.2798
2020-05-07,0.4053
2020-05-08,1.7154
2020-05-11,-1.8849
2020-05-12,-8.4934
2020-05-13,-0.7735
2020-05-14,2.1158
2020-05-15,9.2694
2020-05-18,7.0858
2020-05-19,-2.3299
2020-05-20,5.3435
2020-05-21,-4.529
2020-05-22,0.4744
2020-05-26,3.8716
2020-05-27,5.0
2020-05-28,-2.7706
2020-05-29,-1.7809
2020-06-01,1.3599
2020-06-02,5.9033999999999995
2020-06-03,0.0845
2020-06-04,0.0844
2020-06-05,4.9747
2020-06-08,3.4538
2020-06-09,-3.1832
2020-06-10,2.6464
2020-06-11,-4.0625
2020-06-12,-1.3844
2020-06-15,1.0735
2020-06-16,0.2451
2020-06-17,-3.3415
2020-06-18,0.253
2020-06-19,0.1682
2020-06-22,-0.084
2020-06-23,1.0084
2020-06-24,-3.6606
2020-06-25,3.1088
2020-06-26,4.2714
2020-06-29,-2.49
2020-06-30,2.6359
2020-07-01,-0.4013
2020-07-02,-0.0806
2020-07-06,0.7258
2020-07-07,-0.7206
2020-07-08,1.2097
2020-07-09,-0.239
2020-07-10,2.5559
2020-07-13,-2.8816
2020-07-14,0.7217
2020-07-15,6.051
2020-07-16,-0.7508
2020-07-17,-0.1513
2020-07-20,0.7576
2020-07-21,1.6541000000000001
2020-07-22,1.3314
2020-07-23,-0.365
2020-07-24,-2.1978
2020-07-27,-0.5243
2020-07-28,-0.0753
2020-07-29,0.0377
2020-07-30,0.8663
2020-07-31,0.6721
