ticker,ARVCF US Equity
2006-01-13,-0.3759
2006-01-23,8.0
2006-01-25,-3.2652
2006-01-26,1.1360000000000001
2006-01-27,-2.5
2006-01-30,3.2967
2006-02-06,4.2553
2006-02-07,2.8912
2006-02-08,-2.4793
2006-02-10,0.0
2006-02-13,-0.8475
2006-02-21,3.9316
2006-02-22,1.9737
2006-02-28,3.629
2006-03-01,3.1506
2006-03-02,3.0813
2006-03-03,-2.3294
2006-03-07,-0.3372
2006-03-08,-3.0075
2006-03-09,1.2568
2006-03-13,2.2804
2006-03-15,-2.0958
2006-03-20,-2.9052
2006-03-21,0.0
2006-03-22,0.0
2006-03-30,1.8898000000000001
2006-04-05,5.1005
2006-04-12,2.9412000000000003
2006-04-21,10.0
2006-04-25,5.4545
2006-05-02,-3.9409
2006-05-09,-1.28
2006-05-10,-0.0021
2006-05-17,-10.3896
2006-05-19,-1.4493
2006-05-23,-3.6765
2006-05-24,-2.9008000000000003
2006-06-08,0.0
2006-06-13,-6.2724
2006-06-14,-0.689
2006-06-15,3.3784
2006-06-20,0.4902
2006-06-28,6.5041
2006-07-05,12.8613
2006-07-06,-1.3793
2006-07-10,-5.3433
2006-07-12,-1.0041
2006-07-14,-11.4925
2006-07-17,0.8769
2006-07-20,-2.2066
2006-07-24,-3.2048
2006-07-25,1.5449000000000002
2006-08-04,3.8261
2006-08-14,1.34
2006-08-30,2.4793
2006-09-01,0.6452
2006-09-05,0.1603
2006-09-08,4.0
2006-09-15,-1.5385
2006-09-18,0.0
2006-09-19,2.8125
2006-10-02,-11.8541
2006-10-04,1.6155
2006-10-12,-2.2685
2006-10-17,6.4236
2006-11-01,4.7308
2006-11-03,-0.3115
2006-11-14,7.1875
2006-11-16,10.0583
2006-11-17,-5.9603
2006-12-04,3.9436999999999998
2006-12-07,3.6585
2006-12-08,0.915
2006-12-11,-4.7927
2006-12-12,-0.4983
2006-12-19,-0.1829
2006-12-20,1.5411000000000001
2006-12-21,-0.8432
2006-12-26,-0.5442
2006-12-27,0.8208
2007-01-03,1.2212
2007-01-04,-2.4196
2007-01-08,0.8311
2007-01-29,11.0354
2007-01-31,-1.227
2007-02-01,0.6211
2007-02-05,3.0864
2007-02-07,4.9102
2007-02-09,1.0274
2007-02-12,-1.1299
2007-02-13,0.0
2007-02-14,0.5714
2007-02-15,3.4091
2007-02-16,3.7363
2007-02-20,-1.4830999999999999
2007-02-26,-0.7527
2007-02-27,-1.4085
2007-03-09,0.5495
2007-04-02,7.1038
2007-04-09,6.4286
2007-04-10,0.6711
2007-04-13,-0.4762
2007-04-16,0.4785
2007-04-18,-2.8571
2007-04-19,0.4902
2007-04-23,6.439
2007-04-27,-3.5747
2007-05-03,-3.9924
2007-05-11,-0.9901
2007-05-24,2.0
2007-05-25,-0.4902
2007-05-30,-2.9468
2007-06-04,6.5892
2007-06-05,0.9524
2007-06-08,-7.5472
2007-06-11,-0.3061
2007-06-13,-1.2282
2007-06-19,6.2176
2007-06-21,3.4146
2007-06-28,2.3585
2007-06-29,-0.3158
2007-07-05,0.7364
2007-07-16,3.4323
2007-07-25,-0.3587
2007-08-06,-7.8308
2007-08-10,-4.7852
2007-08-16,-12.2051
2007-08-17,4.0888
2007-08-27,11.1111
2007-08-31,0.404
2007-09-14,-1.6097000000000001
2007-09-18,-1.3292
2007-09-27,4.1451
2007-10-30,11.9403
2007-11-12,-4.1778
2007-11-19,-4.4527
2007-12-27,8.2524
2007-12-28,4.0359
2007-12-31,-5.1724
2008-01-14,-2.2727
2008-01-16,-6.1395
2008-01-18,-5.8474
2008-01-22,-2.6316
2008-01-28,2.7027
2008-02-01,2.2904999999999998
2008-04-21,13.4025
2008-04-22,-0.9074
2008-04-23,2.7473
2008-04-24,-0.1783
2008-04-25,0.8929
2008-04-28,1.8142
2008-04-30,-1.7818
2008-05-01,0.0
2008-05-02,-3.6903
2008-05-06,2.9128
2008-05-07,2.6786
2008-05-08,2.4478
2008-05-09,-1.1162
2008-05-12,3.0901
2008-05-13,1.9983
2008-05-14,0.0
2008-05-15,-0.898
2008-05-16,2.1417
2008-05-19,1.2097
2008-05-20,-0.7968
2008-05-21,4.6586
2008-05-22,-0.614
2008-05-23,-1.9304999999999999
2008-05-27,-1.1811
2008-05-28,0.4781
2008-05-29,-0.8723
2008-05-30,0.0
2008-06-02,-0.24
2008-06-03,0.3208
2008-06-04,0.7194
2008-06-05,1.5873
2008-06-09,-1.5625
2008-06-10,-1.5873
2008-06-11,-2.0161
2008-06-12,1.3992
2008-06-13,-0.6494
2008-06-16,0.4902
2008-06-17,0.813
2008-06-18,-5.0
2008-06-19,0.1698
2008-06-20,2.5423999999999998
2008-06-23,-4.7934
2008-06-24,0.6944
2008-06-25,5.2193
2008-06-26,-2.0661
2008-06-27,1.2658
2008-06-30,-1.1667
2008-07-01,-1.7116
2008-07-02,-0.06
2008-07-03,2.1459
2008-07-07,-2.521
2008-07-08,-0.2586
2008-07-09,2.4201
2008-07-10,-2.9536
2008-07-11,3.4783
2008-07-14,1.0084
2008-07-15,-2.1631
2008-07-16,3.2313
2008-07-17,3.3773
2008-07-18,-0.7968
2008-07-21,-0.7229
2008-07-22,-1.6989999999999998
2008-07-23,-1.3169
2008-07-28,-1.5847
2008-07-29,-0.8475
2008-07-30,-0.7692
2008-07-31,-0.9475
2008-08-01,0.0
2008-08-04,-6.9
2008-08-05,0.4063
2008-08-06,1.5814
2008-08-07,1.1905000000000001
2008-08-08,-4.0724
2008-08-11,-1.4151
2008-08-12,-1.6268
2008-08-13,-1.751
2008-08-14,0.9901
2008-08-15,-2.451
2008-08-18,0.603
2008-08-19,0.0
2008-08-20,-1.0989
2008-08-21,-0.0657
2008-08-22,0.0657
2008-08-25,0.6061
2008-08-26,-3.1124
2008-08-27,4.6632
2008-08-28,1.4851
2008-08-29,-1.561
2008-09-02,1.0902
2008-09-03,-0.4902
2008-09-04,-3.9409
2008-09-05,-5.8462
2008-09-08,0.7625
2008-09-09,-4.0
2008-09-10,-3.7161999999999997
2008-09-11,-5.2632
2008-09-12,4.9383
2008-09-15,-1.7647
2008-09-16,-0.5988
2008-09-17,-4.2169
2008-09-18,-1.8868
2008-09-19,10.2564
2008-09-22,-0.4651
2008-09-23,-4.2056000000000004
2008-09-24,0.0
2008-09-25,3.4146
2008-09-26,-1.658
2008-09-29,-11.2646
2008-09-30,6.0811
2008-10-01,-9.6815
2008-10-02,-6.6291
2008-10-03,2.719
2008-10-06,-11.7647
2008-10-07,-2.3333
2008-10-08,-8.7031
2008-10-09,14.0187
2008-10-10,7.8033
2008-10-13,6.2956
2008-10-14,2.289
2008-10-15,-9.7902
2008-10-16,-6.9767
2008-10-17,6.6667
2008-10-20,1.5625
2008-10-21,-3.0769
2008-10-22,-17.4603
2008-10-23,0.0
2008-10-24,-6.7308
2008-10-27,-12.3711
2008-10-28,3.5294
2008-10-29,25.0
2008-10-30,-9.0909
2008-10-31,0.0
2008-11-03,5.0
2008-11-04,0.0
2008-11-05,6.6667
2008-11-06,-10.7143
2008-11-07,6.8
2008-11-10,-4.4944
2008-11-11,-5.2941
2008-11-12,-6.8323
2008-11-13,15.4444
2008-11-14,-4.7161
2008-11-17,-1.6162
2008-11-18,-6.5708
2008-11-19,-3.2967
2008-11-20,-1.8182
2008-11-21,1.8519
2008-11-24,7.8408999999999995
2008-11-25,-3.0558
2008-11-26,6.8478
2008-11-28,-2.3398
2008-12-01,-6.25
2008-12-02,0.6667
2008-12-03,1.9868000000000001
2008-12-04,0.5411
2008-12-05,-7.4273
2008-12-08,5.814
2008-12-09,6.5934
2008-12-10,-0.1031
2008-12-11,5.2632
2008-12-12,-11.7647
2008-12-15,5.5556
2008-12-16,5.2632
2008-12-17,-1.0
2008-12-18,0.0
2008-12-19,1.0101
2008-12-22,-5.2
2008-12-23,0.211
2008-12-24,-3.0526
2008-12-26,3.1488
2008-12-29,-4.2105
2008-12-30,1.0989
2008-12-31,4.0217
2009-01-02,11.0763
2009-01-05,-9.6896
2009-01-06,5.2083
2009-01-07,0.9901
2009-01-08,-2.3529
2009-01-09,-1.2048
2009-01-12,-6.0976
2009-01-13,-2.5974
2009-01-14,-2.5556
2009-01-15,0.7982
2009-01-16,1.81
2009-01-20,-8.5556
2009-01-22,2.0656
2009-01-23,2.1429
2009-01-26,2.5641
2009-01-27,-5.5682
2009-01-29,4.6931
2009-01-30,-3.2184
2009-02-02,4.9881
2009-02-03,-0.4525
2009-02-04,-1.1364
2009-02-05,0.0
2009-02-06,4.3103
2009-02-09,9.4215
2009-02-10,-8.3585
2009-02-11,5.4945
2009-02-12,-3.125
2009-02-13,2.1505
2009-02-17,-9.6842
2009-02-18,-6.0606
2009-02-19,5.4591
2009-02-20,-3.5294
2009-02-23,4.1463
2009-02-24,-6.089
2009-02-25,0.0
2009-02-26,8.4788
2009-02-27,1.1494
2009-03-02,-8.6364
2009-03-03,-4.2289
2009-03-04,3.8961
2009-03-05,-2.025
2009-03-06,-3.0365
2009-03-09,3.9474
2009-03-10,-1.2658
2009-03-11,5.1282
2009-03-12,7.3171
2009-03-13,-4.5455
2009-03-16,0.4762
2009-03-17,-5.2133
2009-03-18,3.75
2009-03-19,1.6145
2009-03-20,4.3396
2009-03-23,1.6364
2009-03-24,0.0
2009-03-25,-3.8462
2009-03-26,3.4884
2009-03-27,-8.9888
2009-03-30,0.4938
2009-03-31,4.0541
2009-04-01,-0.7084
2009-04-02,0.9512
2009-04-03,3.6513999999999998
2009-04-06,-4.5455
2009-04-07,-1.7856999999999998
2009-04-08,1.5758
2009-04-09,5.7279
2009-04-13,1.5800999999999998
2009-04-14,2.2222
2009-04-15,-1.087
2009-04-16,3.956
2009-04-17,0.4228
2009-04-20,-4.7368
2009-04-21,6.9613
2009-04-22,0.9298
2009-04-23,-1.7412999999999998
2009-04-24,4.1681
2009-04-27,-1.0
2009-04-28,-2.6263
2009-04-29,3.7344
2009-04-30,0.0
2009-05-01,-0.8
2009-05-04,10.0806
2009-05-05,1.9322
2009-05-06,-1.8956
2009-05-07,4.2125
2009-05-08,5.1757
2009-05-11,-2.2308
2009-05-12,-3.4353
2009-05-13,-7.7876
2009-05-14,6.9098
2009-05-15,-0.8928
2009-05-18,1.082
2009-05-19,-0.3584
2009-05-20,2.518
2009-05-22,0.0
2009-05-26,0.9018
2009-05-27,0.0435
2009-05-28,1.3226
2009-05-29,0.0
2009-06-01,3.7736
2009-06-02,9.0909
2009-06-03,-5.4545
2009-06-08,0.3205
2009-06-09,2.2364
2009-06-10,-1.0937999999999999
2009-06-11,-0.316
2009-06-12,-1.7433
2009-06-15,-4.0323
2009-06-16,-0.8403
2009-06-17,-1.0169
2009-06-18,4.4521
2009-06-19,-0.8197
2009-06-22,-3.3058
2009-06-23,0.0
2009-06-24,0.0
2009-06-25,4.2443
2009-06-26,-4.1667
2009-06-29,3.2522
2009-06-30,-0.6232
2009-07-01,-2.0339
2009-07-02,-5.5363
2009-07-06,0.0
2009-07-07,-3.8462
2009-07-08,1.9048
2009-07-09,2.8037
2009-07-10,-4.5455
2009-07-13,2.8571
2009-07-14,0.9259
2009-07-15,4.9541
2009-07-16,-1.8182
2009-07-17,3.3921
2009-07-20,-1.1453
2009-07-21,0.1742
2009-07-22,0.5217
2009-07-23,0.346
2009-07-24,0.3448
2009-07-27,-0.945
2009-07-28,1.4744
2009-07-29,-1.5385
2009-07-30,-1.7361
2009-07-31,3.8339
2009-08-03,0.3914
2009-08-04,-2.2034
2009-08-05,-2.253
2009-08-06,0.3074
2009-08-07,-2.7812
2009-08-10,-0.1818
2009-08-11,-0.7286
2009-08-12,1.5596
2009-08-13,2.2042
2009-08-14,-1.2728
2009-08-17,-1.701
2009-08-18,0.1821
2009-08-19,0.3636
2009-08-20,-0.1812
2009-08-21,2.9038
2009-08-24,4.3563
2009-08-25,-3.6673999999999998
2009-08-26,-1.2281
2009-08-27,-0.7409
2009-08-28,3.7885
2009-08-31,-1.3793
2009-09-01,-7.3427
2009-09-02,0.7547
2009-09-04,2.0599
2009-09-08,6.789
2009-09-09,2.7921
2009-09-10,0.4597
2009-09-11,0.3328
2009-09-14,-1.2438
2009-09-15,0.7557
2009-09-16,2.5833
2009-09-17,-0.8936
2009-09-18,-1.6393
2009-09-21,0.0
2009-09-22,0.8167
2009-09-23,-0.8927
2009-09-24,-3.7531
2009-09-25,3.9861
2009-09-28,-5.0
2009-09-29,-0.3565
2009-09-30,2.9988
2009-10-01,-5.9829
2009-10-02,1.2727
2009-10-05,3.9497
2009-10-06,0.6908
2009-10-07,-1.0292
2009-10-08,-1.2132
2009-10-09,-0.0965
2009-10-12,0.799
2009-10-14,4.5296
2009-10-15,0.0
2009-10-16,-4.1667
2009-10-19,3.4783
2009-10-20,-2.9558
2009-10-21,-1.1106
2009-10-22,-0.7005
2009-10-26,-0.7055
2009-10-27,-0.8881
2009-10-28,-2.3297
2009-10-29,2.0183
2009-10-30,-3.777
2009-11-02,0.1869
2009-11-03,-4.4776
2009-11-04,7.4219
2009-11-05,-3.6364
2009-11-06,0.1887
2009-11-09,3.0132
2009-11-10,1.4625
2009-11-11,-3.6036
2009-11-12,0.1869
2009-11-13,-2.9851
2009-11-16,2.8846
2009-11-17,1.6822
2009-11-18,1.1029
2009-11-19,-1.8182
2009-11-20,-2.7778
2009-11-23,2.0952
2009-11-24,1.4925
2009-11-25,-0.7353
2009-11-27,-1.4815
2009-11-30,-3.1955
2009-12-01,0.0
2009-12-02,3.6893000000000002
2009-12-03,-1.8727
2009-12-04,0.1908
2009-12-07,-2.6667
2009-12-08,2.7397
2009-12-09,-2.0952
2009-12-10,-0.7782
2009-12-11,0.693
2009-12-14,1.2591
2009-12-15,-2.8846
2009-12-16,1.1881
2009-12-17,-2.544
2009-12-18,0.4016
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,2.0
2009-12-28,-2.549
2009-12-29,3.6217
2009-12-30,-0.9709
2009-12-31,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,5.098
2010-01-08,1.1194
2010-01-11,-3.1365
2010-01-12,-2.2857
2010-01-13,0.5848
2010-01-14,0.1938
2010-01-15,-1.354
2010-01-19,-1.9607999999999999
2010-01-20,-0.1167
2010-01-21,-0.2837
2010-01-22,-0.6024
2010-01-25,-4.0404
2010-01-26,1.2631999999999999
2010-01-27,0.2079
2010-01-28,-3.7344
2010-01-29,-2.7802
2010-02-01,3.0814
2010-02-02,1.6129
2010-02-04,-6.8783
2010-02-05,-3.4091
2010-02-08,0.2353
2010-02-09,2.1127
2010-02-10,0.0
2010-02-11,1.7241
2010-02-12,-1.6949
2010-02-16,0.0
2010-02-17,2.2989
2010-02-18,0.0
2010-02-19,0.6742
2010-02-22,-2.6786
2010-02-24,1.3761
2010-02-25,-0.4186
2010-02-26,6.7818000000000005
2010-03-01,-1.0638
2010-03-02,0.4301
2010-03-03,0.0
2010-03-04,0.6424
2010-03-05,1.2766
2010-03-08,1.8908
2010-03-09,3.0928
2010-03-10,0.4
2010-03-11,1.992
2010-03-12,2.3437
2010-03-15,-0.9828
2010-03-16,0.7998
2010-03-17,0.6692
2010-03-18,-1.3902999999999999
2010-03-19,-1.8105
2010-03-22,1.024
2010-03-23,0.5825
2010-03-25,-1.5444
2010-03-26,1.7647
2010-03-29,0.0
2010-03-30,-1.7341
2010-03-31,1.1764999999999999
2010-04-05,0.5814
2010-04-06,-1.7341
2010-04-07,0.9804
2010-04-09,3.6893000000000002
2010-04-13,-1.1703999999999999
2010-04-14,2.1317
2010-04-15,0.0928
2010-04-16,-4.5412
2010-04-19,2.9126
2010-04-20,0.566
2010-04-21,-3.0019
2010-04-22,-1.1605
2010-04-23,1.1742
2010-04-26,1.5474
2010-04-27,-4.1905
2010-04-28,0.7952
2010-04-29,-1.3807
2010-04-30,-1.6
2010-05-03,0.0
2010-05-04,-4.4715
2010-05-05,-4.2553
2010-05-06,-5.5556
2010-05-07,-0.5882
2010-05-10,7.6923
2010-05-11,-0.5495
2010-05-12,-0.5525
2010-05-13,-1.1111
2010-05-14,-3.8202
2010-05-17,-1.8692
2010-05-18,4.6429
2010-05-19,-2.1615
2010-05-20,-0.5814
2010-05-21,3.0409
2010-05-24,-3.5187
2010-05-25,-2.8235
2010-05-26,0.7264
2010-05-27,3.726
2010-05-28,0.0
2010-06-01,-1.5064
2010-06-02,0.5882
2010-06-03,0.5848
2010-06-04,-2.3023
2010-06-07,-0.0238
2010-06-08,-0.8333
2010-06-09,0.12
2010-06-10,1.3189
2010-06-14,6.5089
2010-06-15,-3.3333
2010-06-16,1.6092
2010-06-17,0.6787
2010-06-18,1.573
2010-06-22,-1.5487
2010-06-23,-1.4607
2010-06-24,-0.7982
2010-06-25,0.7394
2010-06-28,-1.0477
2010-06-29,-0.7059
2010-06-30,-3.1991
2010-07-02,4.0392
2010-07-06,-1.6471
2010-07-07,3.8278
2010-07-08,-2.6817
2010-07-09,5.1233
2010-07-12,-4.3919
2010-07-13,2.8269
2010-07-14,0.5727
2010-07-15,-2.0501
2010-07-16,2.3256
2010-07-19,-4.5455
2010-07-20,3.5714
2010-07-21,-4.5977
2010-07-22,4.8193
2010-07-23,-3.4483
2010-07-26,0.0
2010-07-27,6.7857
2010-07-28,1.4493
2010-07-29,2.1978
2010-07-30,0.0
2010-08-02,-1.9355
2010-08-03,-0.7675
2010-08-04,-1.6575
2010-08-05,0.4494
2010-08-06,1.7896999999999998
2010-08-10,-1.9889999999999999
2010-08-11,-5.819
2010-08-12,2.3810000000000002
2010-08-13,-2.907
2010-08-16,2.515
2010-08-17,0.0
2010-08-18,-0.8423
2010-08-19,-5.2062
2010-08-20,1.9140000000000001
2010-08-23,-1.9512
2010-08-24,-0.4975
2010-08-25,-5.0
2010-08-26,5.2632
2010-08-27,0.25
2010-08-30,1.7456
2010-09-01,0.7353
2010-09-02,-1.4599
2010-09-03,3.7037
2010-09-07,-1.1905000000000001
2010-09-08,0.0
2010-09-09,-1.0843
2010-09-10,0.8526
2010-09-13,0.9662
2010-09-14,0.7177
2010-09-15,0.0
2010-09-16,-1.9002
2010-09-17,3.0266
2010-09-20,-0.1175
2010-09-21,0.2353
2010-09-22,1.5258
2010-09-23,-0.578
2010-09-24,-2.1977
2010-09-27,5.1005
2010-09-28,-4.9208
2010-09-29,2.9981999999999998
2010-09-30,0.0693
2010-10-01,1.3967
2010-10-04,-3.5747
2010-10-05,-0.5903
2010-10-07,7.6247
2010-10-08,-0.5959
2010-10-11,-1.754
2010-10-12,-1.7198
2010-10-13,3.1295
2010-10-14,1.6722000000000001
2010-10-15,-0.9868
2010-10-18,-0.0377
2010-10-19,-2.9535
2010-10-20,3.653
2010-10-21,-0.5044
2010-10-22,1.9459
2010-10-25,0.9772
2010-10-26,-3.4409
2010-10-27,0.1114
2010-10-28,3.0078
2010-10-29,-0.4363
2010-11-01,0.1085
2010-11-02,4.6696
2010-11-03,-1.1075
2010-11-04,3.4122
2010-11-05,-1.3765
2010-11-08,0.1642
2010-11-09,0.9467
2010-11-10,-0.0223
2010-11-11,-1.0375
2010-11-12,-3.5187
2010-11-15,-0.6273
2010-11-16,-1.9367
2010-11-17,1.6367
2010-11-18,1.6532
2010-11-19,-1.6897
2010-11-22,-3.7491
2010-11-23,-2.9018
2010-11-24,-0.3448
2010-11-26,0.692
2010-11-29,-2.4078
2010-11-30,-0.9366
2010-12-01,0.3555
2010-12-02,1.5183
2010-12-03,4.3426
2010-12-06,1.0031
2010-12-07,2.7808
2010-12-08,-0.569
2010-12-09,-0.4427
2010-12-10,-0.7484
2010-12-13,4.9066
2010-12-14,0.0
2010-12-15,-1.875
2010-12-16,1.6454
2010-12-17,-0.9295
2010-12-20,-0.5271
2010-12-21,0.6783
2010-12-22,-2.6526
2010-12-23,1.2003
2010-12-27,4.712
2010-12-28,1.7347000000000001
2010-12-29,4.3129
2010-12-30,-8.3654
2010-12-31,3.3578
2011-01-03,3.2487
2011-01-04,2.9499
2011-01-05,-6.6858
2011-01-06,-2.1494
2011-01-07,-0.8368
2011-01-10,-3.481
2011-01-11,0.0
2011-01-12,3.0601
2011-01-13,1.3786
2011-01-14,2.0921
2011-01-18,0.3074
2011-01-19,-1.7365
2011-01-20,-1.5593
2011-01-21,1.1616
2011-01-24,0.7307
2011-01-25,-0.6218
2011-01-26,1.6684
2011-01-27,0.1026
2011-01-28,-0.6967
2011-01-31,1.8366
2011-02-01,-1.6211
2011-02-02,0.4737
2011-02-03,0.8815
2011-02-04,-2.3776
2011-02-07,2.373
2011-02-08,1.8707
2011-02-09,-1.2974
2011-02-10,2.1234
2011-02-11,-0.9901
2011-02-14,1.0
2011-02-15,0.9901
2011-02-16,-0.3049
2011-02-17,-0.7169
2011-02-18,2.6149
2011-02-22,-4.556
2011-02-23,0.0202
2011-02-24,-1.0111
2011-02-25,-1.7365
2011-02-28,0.894
2011-03-01,0.3091
2011-03-02,-0.3287
2011-03-03,-2.9266
2011-03-04,4.5648
2011-03-07,-0.4873
2011-03-08,2.5301
2011-03-09,0.8159
2011-03-10,-2.3687
2011-03-11,-2.8306
2011-03-14,-8.968
2011-03-15,-8.6629
2011-03-16,1.3514
2011-03-17,5.4321
2011-03-18,0.726
2011-03-21,3.4643
2011-03-22,0.5169
2011-03-23,-1.8332000000000002
2011-03-24,1.8447
2011-03-25,-1.0957
2011-03-28,-1.3113000000000001
2011-03-29,0.9164
2011-03-30,-0.0681
2011-03-31,1.045
2011-04-01,-1.0791
2011-04-04,0.1136
2011-04-05,2.1566
2011-04-07,-0.8889
2011-04-08,0.3139
2011-04-11,-0.3129
2011-04-12,-0.426
2011-04-13,0.0
2011-04-14,0.653
2011-04-15,0.6711
2011-04-18,-1.7332999999999998
2011-04-19,0.7689
2011-04-20,1.2118
2011-04-21,1.0643
2011-04-25,-0.9873
2011-04-26,0.2659
2011-04-27,1.5912
2011-04-28,-0.3045
2011-04-29,1.1783
2011-05-02,-0.5391
2011-05-03,-0.4553
2011-05-04,-0.4574
2011-05-05,-2.6915
2011-05-06,-0.7196
2011-05-09,-6.795
2011-05-10,6.0753
2011-05-11,-4.5819
2011-05-12,0.1441
2011-05-16,-1.0789
2011-05-17,-0.2666
2011-05-18,3.5237
2011-05-19,0.939
2011-05-20,1.7442
2011-05-23,-3.6571
2011-05-24,-1.3286
2011-05-25,2.9334
2011-05-26,-2.3593
2011-05-27,-0.5981
2011-05-31,0.722
2011-06-01,0.2389
2011-06-02,1.7877999999999998
2011-06-03,0.9368
2011-06-06,-4.8724
2011-06-07,-3.0488
2011-06-08,-4.1509
2011-06-09,-2.6247
2011-06-10,-2.2911
2011-06-13,-0.9655
2011-06-14,-2.4791
2011-06-15,4.3987
2011-06-16,0.1368
2011-06-17,2.5137
2011-06-20,-1.7856999999999998
2011-06-21,0.4071
2011-06-22,-1.7568000000000001
2011-06-23,1.1004
2011-06-24,-0.1361
2011-06-27,-1.6076000000000001
2011-06-28,0.3877
2011-06-29,0.1379
2011-06-30,2.3416
2011-07-01,0.3499
2011-07-05,-3.5676
2011-07-06,-0.5563
2011-07-07,0.6993
2011-07-08,-2.6389
2011-07-11,-7.1327
2011-07-12,-3.2258
2011-07-13,2.8571
2011-07-14,-1.0802
2011-07-15,-0.78
2011-07-18,-0.0629
2011-07-19,1.6362
2011-07-20,4.644
2011-07-21,2.6627
2011-07-22,3.7464
2011-07-25,-0.0556
2011-07-26,1.0839
2011-07-27,-2.6945
2011-07-28,0.4521
2011-07-29,3.7693
2011-08-01,-2.7921
2011-08-02,-2.8165
2011-08-03,1.8651
2011-08-04,0.1408
2011-08-05,-0.8439
2011-08-08,-12.0567
2011-08-09,-5.4839
2011-08-10,-4.6075
2011-08-11,2.8623
2011-08-12,2.7826
2011-08-15,2.7073
2011-08-16,-3.2949
2011-08-17,-0.5277
2011-08-18,-3.5455
2011-08-19,3.5156
2011-08-22,-0.9949
2011-08-23,0.4851
2011-08-24,3.1724
2011-08-25,-2.9078
2011-08-26,3.8209999999999997
2011-08-29,-0.0332
2011-08-30,1.8242
2011-08-31,-2.1173
2011-09-01,-0.8319
2011-09-02,-0.8389
2011-09-06,-5.8545
2011-09-07,4.601
2011-09-08,-2.1649
2011-09-09,-3.5827
2011-09-12,-0.4372
2011-09-13,4.5737
2011-09-14,-1.5045
2011-09-15,2.8419
2011-09-16,-2.5907
2011-09-19,12.9787
2011-09-20,-4.5825
2011-09-21,1.9737
2011-09-22,-7.4193999999999996
2011-09-23,1.115
2011-09-26,-1.9297
2011-09-27,9.5573
2011-09-28,-3.592
2011-09-29,5.855
2011-09-30,-1.4142000000000001
2011-10-03,-1.9764
2011-10-04,-5.6911000000000005
2011-10-05,2.1172
2011-10-06,1.8437000000000001
2011-10-07,-0.3647
2011-10-10,3.7271
2011-10-11,-2.1174
2011-10-12,0.9505
2011-10-13,0.0
2011-10-14,0.7468
2011-10-17,-3.3838
2011-10-18,5.9039
2011-10-19,-1.0709
2011-10-20,-4.4253
2011-10-21,2.465
2011-10-25,-1.1703999999999999
2011-10-26,-2.9605
2011-10-27,6.9492
2011-10-28,-0.6339
2011-10-31,-5.2632
2011-11-01,-6.5657
2011-11-02,-0.4324
2011-11-03,4.0536
2011-11-04,-4.1739
2011-11-07,1.2704
