ticker,VSH US Equity
2000-05-22,-1.4368
2000-05-23,-15.1603
2000-05-24,-1.0309
2000-05-25,-3.9062
2000-05-26,1.1743000000000001
2000-05-30,0.1786
2000-05-31,0.5348
2000-06-01,2.4823
2000-06-02,6.2284
2000-06-05,5.5375
2000-06-06,0.1543
2000-06-07,-1.3867
2000-06-08,-3.4375
2000-06-09,-6.9579
2000-06-12,-5.3043
2000-06-13,15.7025
2000-06-14,-4.7619
2000-06-15,-2.0
2000-06-16,-5.102
2000-06-19,6.4516
2000-06-20,0.0
2000-06-21,-4.0404
2000-06-22,-4.2105
2000-06-23,-5.7692
2000-06-26,-3.207
2000-06-27,-3.3133
2000-06-28,-2.8037
2000-06-29,-8.0128
2000-06-30,5.7600999999999996
2000-07-03,4.2725
2000-07-05,-9.3207
2000-07-06,-4.7038
2000-07-07,6.7642
2000-07-10,2.226
2000-07-11,4.5226
2000-07-12,7.3718
2000-07-13,-2.0896
2000-07-14,0.3049
2000-07-17,0.9119
2000-07-18,-6.1747
2000-07-19,-2.4077
2000-07-20,-3.9474
2000-07-21,-1.3699
2000-07-24,2.2569
2000-07-25,-4.2445
2000-07-26,-3.5461
2000-07-27,-7.6631
2000-07-28,-0.8586
2000-07-31,-0.4016
2000-08-01,-3.2258
2000-08-02,-3.3333
2000-08-03,1.5086
2000-08-04,2.7601
2000-08-07,3.0992
2000-08-08,-2.4048
2000-08-09,-2.0534
2000-08-10,2.3061
2000-08-11,6.5574
2000-08-14,3.0769
2000-08-15,4.8507
2000-08-16,-3.2028
2000-08-17,-1.2868
2000-08-18,4.5974
2000-08-21,7.533
2000-08-22,0.0
2000-08-23,-0.1656
2000-08-24,2.1559
2000-08-25,0.1623
2000-08-28,0.9724
2000-08-29,1.2841
2000-08-30,-1.1094
2000-08-31,3.3654
2000-09-01,2.9457
2000-09-05,-3.7651
2000-09-06,-5.0078
2000-09-07,3.2949
2000-09-08,-5.5821
2000-09-11,-0.1689
2000-09-12,2.1997
2000-09-13,-6.9536
2000-09-14,8.1851
2000-09-15,-6.5789
2000-09-18,-4.4014
2000-09-19,7.3665
2000-09-20,-1.5436999999999999
2000-09-21,-13.5889
2000-09-22,8.4677
2000-09-25,-4.8327
2000-09-26,-4.2969
2000-09-27,-1.2245
2000-09-28,8.0579
2000-09-29,-5.1625
2000-10-02,-2.2177
2000-10-03,-1.0309
2000-10-04,5.625
2000-10-05,-7.6923
2000-10-06,-2.1368
2000-10-09,0.655
2000-10-10,-6.7245
2000-10-11,-3.7209
2000-10-12,-2.8986
2000-10-13,5.9701
2000-10-16,2.3474
2000-10-17,-7.1101
2000-10-18,-0.4938
2000-10-19,7.6923
2000-10-20,5.9908
2000-10-23,-1.7391
2000-10-24,-3.5398
2000-10-25,-9.4037
2000-10-26,8.8608
2000-10-27,6.7442
2000-10-30,-3.9215999999999998
2000-10-31,8.8435
2000-11-01,-1.0417
2000-11-02,2.1053
2000-11-03,2.4742
2000-11-06,-1.006
2000-11-07,-6.0976
2000-11-08,-2.5974
2000-11-09,-2.4444
2000-11-10,-5.0114
2000-11-13,2.3981
2000-11-14,0.7026
2000-11-15,6.9767
2000-11-16,-4.1304
2000-11-17,0.907
2000-11-20,-3.8202
2000-11-21,-4.9065
2000-11-22,-3.1941
2000-11-24,6.599
2000-11-27,-1.4285999999999999
2000-11-28,-21.256
2000-11-29,-3.681
2000-11-30,-3.8217
2000-12-01,1.6556
2000-12-04,0.3257
2000-12-05,6.4935
2000-12-06,1.5244
2000-12-07,-0.9009
2000-12-08,13.6364
2000-12-11,3.2
2000-12-12,-7.7519
2000-12-13,-4.7619
2000-12-14,-2.6471
2000-12-15,-1.2085
2000-12-18,-3.3639
2000-12-19,-5.6962
2000-12-20,-20.1342
2000-12-21,-5.8824
2000-12-22,18.3036
2000-12-26,-5.6604
2000-12-27,-2.8
2000-12-28,2.4691
2000-12-29,-2.8112
2001-01-02,-4.5455
2001-01-03,8.658
2001-01-04,0.7968
2001-01-05,-5.9289
2001-01-08,-0.4202
2001-01-09,0.4219
2001-01-10,4.2017
2001-01-11,6.4516
2001-01-12,0.7576
2001-01-16,-0.7519
2001-01-17,10.6061
2001-01-18,7.5342
2001-01-19,-5.414
2001-01-22,2.6936
2001-01-23,3.6066000000000003
2001-01-24,4.1139
2001-01-25,-3.6474
2001-01-26,0.3155
2001-01-29,3.6981
2001-01-30,3.1053
2001-01-31,2.5882
2001-02-01,-0.6881
2001-02-02,-7.3903
2001-02-05,-3.2419000000000002
2001-02-06,3.6082
2001-02-07,-2.2388
2001-02-08,-0.7634
2001-02-09,-2.3077
2001-02-12,-1.4173
2001-02-13,-1.2247
2001-02-14,3.504
2001-02-15,4.9479
2001-02-16,-6.7494
2001-02-20,-2.0756
2001-02-21,-3.4783
2001-02-22,-0.9572
2001-02-23,1.137
2001-02-26,4.9466
2001-02-27,0.5356
2001-02-28,-4.4219
2001-03-01,1.1706
2001-03-02,4.1322
2001-03-05,5.8201
2001-03-06,8.75
2001-03-07,-5.2874
2001-03-08,0.9709
2001-03-09,-5.1923
2001-03-12,-2.9412000000000003
2001-03-13,3.5528
2001-03-14,-1.0594999999999999
2001-03-15,-3.0087
2001-03-16,-4.9947
2001-03-19,8.4671
2001-03-20,-6.1735
2001-03-21,0.9244
2001-03-22,5.0647
2001-03-23,7.9487
2001-03-26,-3.3254
2001-03-27,2.3096
2001-03-28,-2.5456
2001-03-29,-3.795
2001-03-30,1.9466999999999999
2001-04-02,-4.4724
2001-04-03,-5.839
2001-04-04,-4.1899
2001-04-05,9.9125
2001-04-06,-0.6366
2001-04-09,-6.0331
2001-04-10,14.4886
2001-04-11,3.9702
2001-04-12,4.3437
2001-04-16,-2.882
2001-04-17,-3.4385
2001-04-18,12.1463
2001-04-19,6.2201
2001-04-20,-0.9828
2001-04-23,-1.9851
2001-04-24,-6.7511
2001-04-25,2.7149
2001-04-26,3.304
2001-04-27,2.8571
2001-04-30,3.4411
2001-05-01,-1.5230000000000001
2001-05-02,0.1628
2001-05-03,-1.9504000000000001
2001-05-04,0.2901
2001-05-07,3.0992
2001-05-08,-0.4409
2001-05-09,-1.3688
2001-05-10,2.4082
2001-05-11,-1.1558
2001-05-14,-3.7903000000000002
2001-05-15,2.2632
2001-05-16,-0.4508
2001-05-17,2.8818
2001-05-18,-0.12
2001-05-21,11.1779
2001-05-22,-1.8378
2001-05-23,-4.3319
2001-05-24,-0.9593
2001-05-25,-6.0054
2001-05-29,-1.0717
2001-05-30,-12.8333
2001-05-31,-1.5295999999999998
2001-06-01,5.4369
2001-06-04,-2.302
2001-06-05,3.2045
2001-06-06,-0.3653
2001-06-07,2.1082
2001-06-08,-2.6032
2001-06-11,-4.7005
2001-06-12,0.4836
2001-06-13,0.3369
2001-06-14,-3.1175
2001-06-15,-0.495
2001-06-18,-1.0945
2001-06-19,-2.4648
2001-06-20,0.361
2001-06-21,-1.593
2001-06-22,-0.6266
2001-06-25,1.2086000000000001
2001-06-26,1.8172000000000001
2001-06-27,2.8557
2001-06-28,5.3545
2001-06-29,8.2353
2001-07-02,-2.3478
2001-07-03,-1.0686
2001-07-05,-1.7551999999999999
2001-07-06,-0.1374
2001-07-09,-1.1468
2001-07-10,-2.7842000000000002
2001-07-11,-0.2387
2001-07-12,7.799
2001-07-13,1.4203000000000001
2001-07-16,-3.5449
2001-07-17,3.2214
2001-07-18,-1.3187
2001-07-19,4.0089
2001-07-20,1.7559
2001-07-23,1.8519
2001-07-24,-3.8843
2001-07-25,0.7739
2001-07-26,2.3891
2001-07-27,-1.4583
2001-07-30,0.1691
2001-07-31,1.5196
2001-08-01,-3.659
2001-08-02,0.8632
2001-08-03,-0.9842
2001-08-06,-0.0864
2001-08-07,0.0433
2001-08-08,-2.8102
2001-08-09,1.0676
2001-08-10,1.1884000000000001
2001-08-13,-1.9139
2001-08-14,1.0643
2001-08-15,1.097
2001-08-16,-1.9097
2001-08-17,-3.7611
2001-08-20,1.0115
2001-08-21,-0.6372
2001-08-22,3.7563
2001-08-23,2.0309
2001-08-24,3.8510999999999997
2001-08-27,0.0833
2001-08-28,-0.791
2001-08-29,-2.0982
2001-08-30,-2.7004
2001-08-31,2.7753
2001-09-04,-4.715
2001-09-05,-4.6784
2001-09-06,-2.0765
2001-09-07,-1.6385999999999998
2001-09-10,0.49
2001-09-17,-7.216
2001-09-18,-2.8376
2001-09-19,-1.5684
2001-09-20,-4.0659
2001-09-21,-4.2955
2001-09-24,8.3782
2001-09-25,1.27
2001-09-26,-4.0349
2001-09-27,2.2727
2001-09-28,2.2222
2001-10-01,-5.4348
2001-10-02,2.1839
2001-10-03,6.018
2001-10-04,-0.9549
2001-10-05,-0.8034
2001-10-08,3.5097
2001-10-09,-0.939
2001-10-10,3.2122
2001-10-11,7.2449
2001-10-12,-1.7602
2001-10-15,0.1453
2001-10-16,3.4333
2001-10-17,-1.8233000000000001
2001-10-18,-3.3333
2001-10-19,0.6897
2001-10-22,0.0489
2001-10-23,-0.2445
2001-10-24,-0.2451
2001-10-25,-0.4914
2001-10-26,-0.7901
2001-10-29,-3.6834
2001-10-30,-3.3592
2001-10-31,0.9091
2001-11-01,1.1129
2001-11-02,-1.0482
2001-11-05,0.5297
2001-11-06,-0.8957
2001-11-07,-1.1164
2001-11-08,-0.6452
2001-11-09,-1.1364
2001-11-12,-1.5326
2001-11-13,0.0
2001-11-14,0.2223
2001-11-15,-0.1109
2001-11-16,-0.8884
2001-11-19,0.2801
2001-11-20,-4.4693
2001-11-21,-0.2339
2001-11-23,2.1688
2001-11-26,3.6145
2001-11-27,4.6512
2001-11-28,-5.1852
2001-11-29,2.6228
2001-11-30,-0.0544
2001-12-03,0.4353
2001-12-04,2.3835
2001-12-05,10.582
2001-12-06,2.3445
2001-12-07,-3.5531
2001-12-10,-1.4542
2001-12-11,1.6232
2001-12-12,2.7106
2001-12-13,-5.7493
2001-12-14,0.3
2001-12-17,2.2433
2001-12-18,-2.4866
2001-12-19,-5.6
2001-12-20,-3.2839
2001-12-21,2.4096
2001-12-24,2.5134
2001-12-26,1.4606
2001-12-27,-0.1542
2001-12-28,1.1843
2001-12-31,-0.7634
2002-01-02,-0.4103
2002-01-03,7.415
2002-01-04,3.3078
2002-01-07,-1.1601
2002-01-08,-1.4085
2002-01-09,0.2857
2002-01-10,-3.6562
2002-01-11,-1.6757
2002-01-14,-3.1579
2002-01-15,-0.3623
2002-01-16,-2.0779
2002-01-17,0.8488
2002-01-18,-0.6312
2002-01-22,-2.541
2002-01-23,1.9555
2002-01-24,2.4507
2002-01-25,-0.936
2002-01-28,1.3123
2002-01-29,-3.3679
2002-01-30,0.6971
2002-01-31,-0.9052
2002-02-01,1.5583
2002-02-04,-4.1799
2002-02-05,-0.4417
2002-02-06,-4.3261
2002-02-07,5.1594
2002-02-08,0.8269
2002-02-11,5.0301
2002-02-12,-1.1452
2002-02-13,-1.5271
2002-02-14,2.8877
2002-02-15,-1.7671999999999999
2002-02-19,-3.545
2002-02-20,-0.1646
2002-02-21,-3.1319
2002-02-22,-0.4538
2002-02-25,2.5071
2002-02-26,0.1112
2002-02-27,0.2776
2002-02-28,-1.938
2002-03-01,6.437
2002-03-04,4.8806
2002-03-05,3.5407
2002-03-06,2.296
2002-03-07,-1.5758999999999999
2002-03-08,8.6851
2002-03-11,-3.5714
2002-03-12,-3.6111
2002-03-13,-2.8818
2002-03-14,-0.4946
2002-03-15,2.8827
2002-03-18,0.7729
2002-03-19,0.1918
2002-03-20,-0.1914
2002-03-21,-0.3356
2002-03-22,-1.9721
2002-03-25,-3.3366
2002-03-26,1.9797
2002-03-27,1.3439999999999999
2002-03-28,-0.0982
2002-04-01,3.6382
2002-04-02,-1.6602999999999999
2002-04-03,-1.013
2002-04-04,0.1949
2002-04-05,-2.0428
2002-04-08,-0.7944
2002-04-09,0.3003
2002-04-10,1.2475
2002-04-11,-3.0064
2002-04-12,0.4065
2002-04-15,0.9615
2002-04-16,6.0652
2002-04-17,1.465
2002-04-18,-2.2823
2002-04-19,-0.3337
2002-04-22,-2.6781
2002-04-23,-1.2285
2002-04-24,1.194
2002-04-25,-0.1967
2002-04-26,-2.069
2002-04-29,-0.7042
2002-04-30,11.3982
2002-05-01,3.0014
2002-05-02,1.3687
2002-05-03,-3.4843
2002-05-06,-0.722
2002-05-07,-1.5909
2002-05-08,7.1132
2002-05-09,-0.6037
2002-05-10,-0.8243
2002-05-13,4.8994
2002-05-14,4.1284
2002-05-15,0.4005
2002-05-16,1.7151999999999998
2002-05-17,1.9607999999999999
2002-05-20,-2.0
2002-05-21,-1.8838
2002-05-22,-0.32
2002-05-23,1.9262000000000001
2002-05-24,0.8268
2002-05-28,-1.7570999999999999
2002-05-29,-0.3975
2002-05-30,-0.3591
2002-05-31,-1.642
2002-06-03,-2.8502
2002-06-04,-0.8382
2002-06-05,0.3381
2002-06-06,-1.1794
2002-06-07,4.8593
2002-06-10,-2.9675000000000002
2002-06-11,-5.6975
2002-06-12,-1.9102999999999999
2002-06-13,-3.9855
2002-06-14,3.9623
2002-06-17,2.4047
2002-06-18,1.3735
2002-06-19,0.0
2002-06-20,-1.8794
2002-06-21,-2.8952999999999998
2002-06-24,-2.9817
2002-06-25,0.8511
2002-06-26,2.1097
2002-06-27,2.3875
2002-06-28,-1.3453
2002-07-01,-3.0909
2002-07-02,-9.6154
2002-07-03,1.3492
2002-07-05,6.3492
2002-07-08,-2.9851
2002-07-09,-4.5658
2002-07-10,-3.8482
2002-07-11,1.3521
2002-07-12,2.8282
2002-07-15,1.1936
2002-07-16,1.4872
2002-07-17,1.2633
2002-07-18,-2.3453
2002-07-19,-0.7665
2002-07-22,-5.2008
2002-07-23,-4.2368
2002-07-24,4.1974
2002-07-25,-10.1796
2002-07-26,1.3333
2002-07-29,5.9809
2002-07-30,2.1445
2002-07-31,-5.8011
2002-08-01,0.1173
2002-08-02,-6.2683
2002-08-05,-10.0
2002-08-06,5.3472
2002-08-07,1.0547
2002-08-08,2.6745
2002-08-09,-1.6518000000000002
2002-08-12,-2.8424
2002-08-13,-0.9309
2002-08-14,2.0134
2002-08-15,6.8421
2002-08-16,3.8177
2002-08-19,0.949
2002-08-20,-3.0552
2002-08-21,3.3939
2002-08-22,-0.6448
2002-08-23,-5.0737
2002-08-26,1.9266999999999999
2002-08-27,-4.4512
2002-08-28,-6.0625
2002-08-29,-2.2418
2002-08-30,-0.4864
2002-09-03,-5.3771
2002-09-04,-1.3284
2002-09-05,-3.8893
2002-09-06,3.5019
2002-09-09,-2.6316
2002-09-10,0.695
2002-09-11,-0.9202
2002-09-12,-6.4241
2002-09-13,-7.2787
2002-09-16,1.5165
2002-09-17,-5.0088
2002-09-18,-4.6253
2002-09-19,-3.0068
2002-09-20,0.5
2002-09-23,-3.6816
2002-09-24,-5.3719
2002-09-25,1.7467000000000001
2002-09-26,-2.0386
2002-09-27,-4.2716
2002-09-30,0.6865
2002-10-01,4.3182
2002-10-02,-2.8322000000000003
2002-10-03,-5.8296
2002-10-04,-7.619
2002-10-07,-6.3144
2002-10-08,-0.8253
2002-10-09,-2.4965
2002-10-10,7.8236
2002-10-11,9.1029
2002-10-14,0.0
2002-10-15,10.8827
2002-10-16,-8.9422
2002-10-17,10.7784
2002-10-18,3.4595000000000002
2002-10-21,6.4786
2002-10-22,-1.3739
2002-10-23,2.9851
2002-10-24,0.7729
2002-10-25,6.3279
2002-10-28,1.4426999999999999
2002-10-29,-7.1111
2002-10-30,1.4354
2002-10-31,-2.8302
2002-11-01,3.1068
2002-11-04,12.9002
2002-11-05,-4.6706
2002-11-06,7.2616
2002-11-07,-7.4225
2002-11-08,-0.8811
2002-11-11,-8.8889
2002-11-12,-0.4878
2002-11-13,0.3922
2002-11-14,3.125
2002-11-15,4.4508
2002-11-18,8.9755
2002-11-19,-2.2463
2002-11-20,6.8936
2002-11-21,5.9713
2002-11-22,-0.8264
2002-11-25,6.8182
2002-11-26,-4.0426
2002-11-27,6.578
2002-11-29,-2.0111
2002-12-02,0.8493
2002-12-03,-9.4035
2002-12-04,-5.8869
2002-12-05,-0.9877
2002-12-06,-3.0756
2002-12-09,-6.8611
2002-12-10,4.5120000000000005
2002-12-11,3.348
2002-12-12,-2.2165
2002-12-13,0.0872
2002-12-16,2.7875
2002-12-17,-1.0169
2002-12-18,-4.9658
2002-12-19,0.3604
2002-12-20,2.693
2002-12-23,-0.8741
2002-12-24,-1.1464
2002-12-26,0.1784
2002-12-27,0.8905
2002-12-30,-2.1183
2002-12-31,0.8115
2003-01-02,8.4973
2003-01-03,2.7205
2003-01-06,3.451
2003-01-07,-1.3963999999999999
2003-01-08,-3.6192
2003-01-09,2.0408
2003-01-10,0.4
2003-01-13,-1.1155
2003-01-14,2.9009
2003-01-15,-0.7048
2003-01-16,-1.3407
2003-01-17,-6.0751
2003-01-21,-4.0
2003-01-22,-2.5709
2003-01-23,-1.9108
2003-01-24,-0.9276
2003-01-27,-5.8052
2003-01-28,2.3857
2003-01-29,0.0
2003-01-30,-2.4272
2003-01-31,2.7861000000000002
2003-02-03,0.484
2003-02-04,-0.8671
2003-02-05,3.0126
2003-02-06,-1.5093999999999999
2003-02-07,-4.6935
2003-02-10,1.005
2003-02-11,-2.4876
2003-02-12,-3.2653
2003-02-13,0.211
2003-02-14,5.3684
2003-02-18,5.1948
2003-02-19,-1.0446
2003-02-20,0.2879
2003-02-21,-1.0526
2003-02-24,-1.8375
2003-02-25,-0.197
2003-02-26,-3.6525
2003-02-27,2.6639
2003-02-28,0.7984
2003-03-03,-0.9901
2003-03-04,-2.5
2003-03-05,-2.5641
2003-03-06,-2.1053
2003-03-07,-1.1828
2003-03-10,-3.1556
2003-03-11,1.1236
2003-03-12,-0.1111
2003-03-13,6.3404
2003-03-14,4.4979
2003-03-17,5.5055
2003-03-18,2.4668
2003-03-19,-1.0185
2003-03-20,1.5903
2003-03-21,6.0773
2003-03-24,-5.6424
2003-03-25,0.736
2003-03-26,-1.7351999999999999
2003-03-27,0.4647
2003-03-28,-1.8500999999999999
2003-03-31,-4.0528
2003-04-01,0.9823
2003-04-02,6.4202
2003-04-03,-1.3711
2003-04-04,-0.5561
2003-04-07,2.3299
2003-04-08,-4.3716
2003-04-09,-3.3333
2003-04-10,-0.6897
2003-04-11,-0.7937
2003-04-14,3.1
2003-04-15,-0.679
2003-04-16,1.6602000000000001
2003-04-17,3.7464
2003-04-21,1.7593
2003-04-22,3.7307
2003-04-23,0.8772
2003-04-24,-1.5652
2003-04-25,-2.8269
2003-04-28,1.2727
2003-04-29,-1.3465
2003-04-30,13.7398
2003-05-01,-0.64
2003-05-02,4.5089
2003-05-05,1.1556
2003-05-06,1.2947
2003-05-07,-4.2857
2003-05-08,-2.5923
2003-05-09,3.7096999999999998
2003-05-12,0.0
2003-05-13,-0.8554
2003-05-14,2.6667
2003-05-15,2.2154
2003-05-16,-1.4948000000000001
2003-05-19,-4.0971
2003-05-20,-1.1076
2003-05-21,0.56
2003-05-22,2.4662
2003-05-23,-2.1739
2003-05-27,7.4603
2003-05-28,1.4771
2003-05-29,1.0917
2003-05-30,3.9596999999999998
2003-06-02,-1.5928
2003-06-03,-1.2667
2003-06-04,3.7776
2003-06-05,0.2747
2003-06-06,-0.8904
2003-06-09,-5.3214
2003-06-10,0.8029
2003-06-11,0.2172
2003-06-12,0.1445
2003-06-13,-3.8961
2003-06-16,3.6036
2003-06-17,0.942
2003-06-18,2.5126
2003-06-19,-1.3305
2003-06-20,-1.2065
2003-06-23,-5.3879
2003-06-24,0.1519
2003-06-25,2.047
2003-06-26,-0.8172
2003-06-27,1.4232
2003-06-30,-2.5111
2003-07-01,1.8939
2003-07-02,3.4944
2003-07-03,-0.5029
2003-07-07,4.6931
2003-07-08,0.0
2003-07-09,1.7931
2003-07-10,-3.5907999999999998
2003-07-11,2.2488
2003-07-14,4.055
2003-07-15,0.1982
2003-07-16,-1.7139
2003-07-17,-7.3776
2003-07-18,2.824
2003-07-21,0.1408
2003-07-22,4.0788
2003-07-23,0.6757
2003-07-24,2.7517
2003-07-25,-3.0046
2003-07-28,1.8855
2003-07-29,-2.9741999999999997
2003-07-30,-1.4986
2003-07-31,-8.0221
2003-08-01,-2.406
2003-08-04,2.2342
2003-08-05,-1.8086
2003-08-06,-1.6884000000000001
2003-08-07,-0.7026
2003-08-08,-0.8648
2003-08-11,1.8239
2003-08-12,0.7009
2003-08-13,0.3867
2003-08-14,0.7704
2003-08-15,0.6116
2003-08-18,7.4468
2003-08-19,0.3536
2003-08-20,1.1276
2003-08-21,2.23
2003-08-22,1.4315
2003-08-25,-1.2097
2003-08-26,0.2041
2003-08-27,5.7705
2003-08-28,1.2837
2003-08-29,4.3726
2003-09-02,2.7321999999999997
2003-09-03,-1.3002
2003-09-04,1.4969999999999999
2003-09-05,0.118
2003-09-08,3.5357
2003-09-09,0.5122
2003-09-10,-6.2288
2003-09-11,3.0797
2003-09-12,0.7616
2003-09-15,1.7442
2003-09-16,1.6
2003-09-17,-0.0562
2003-09-18,1.4069
2003-09-19,5.4384
2003-09-22,-5.2632
2003-09-23,4.1667
2003-09-24,-2.08
2003-09-25,-1.9607999999999999
2003-09-26,-3.2778
2003-09-29,2.8145
2003-09-30,-2.1229
2003-10-01,2.1689
2003-10-02,0.5587
2003-10-03,6.3889
2003-10-06,-0.1044
2003-10-07,1.8296000000000001
2003-10-08,-1.9506999999999999
2003-10-09,5.3403
2003-10-10,-1.0934
2003-10-13,1.1558
2003-10-14,-0.149
2003-10-15,0.6965
2003-10-16,-1.6798
2003-10-17,-2.3618
2003-10-20,-0.5661
2003-10-21,3.1573
2003-10-22,-2.5088
2003-10-23,-2.8307
2003-10-24,-2.5953
2003-10-27,3.0451
2003-10-28,4.8549
2003-10-29,-3.3216
2003-10-30,-0.6767
2003-10-31,-1.7296
2003-11-03,1.3867
2003-11-04,0.0
2003-11-05,2.3146
2003-11-06,1.2339
2003-11-07,1.0665
2003-11-10,-2.5628
2003-11-11,-1.6503
2003-11-12,5.139
2003-11-13,1.4963
2003-11-14,-1.9165
2003-11-17,-2.0541
2003-11-18,-1.688
2003-11-19,1.717
2003-11-20,-0.1023
2003-11-21,0.8193
2003-11-24,4.1646
2003-11-25,1.4139
2003-11-26,0.2885
2003-11-28,0.7191
2003-12-01,0.9519
2003-12-02,-0.5658
2003-12-03,-1.8018
2003-12-04,-0.0966
2003-12-05,-2.465
2003-12-08,-0.1487
2003-12-09,-1.737
2003-12-10,1.3636
2003-12-11,8.6697
2003-12-12,-0.1834
2003-12-15,-0.7809
2003-12-16,-1.8519
2003-12-17,0.8019
2003-12-18,5.0538
2003-12-19,-0.9354
2003-12-22,-0.8993
2003-12-23,1.7694999999999999
2003-12-24,-1.2929
2003-12-26,-0.0452
2003-12-29,2.0334
2003-12-30,1.0186
2003-12-31,0.3946
2004-01-02,-0.6114
2004-01-05,3.7346
2004-01-06,-1.1436
2004-01-07,0.7284
2004-01-08,0.2552
2004-01-09,-2.4183
2004-01-12,0.6522
2004-01-13,-2.203
2004-01-14,3.0035
2004-01-15,-0.3859
2004-01-16,4.0465
2004-01-20,1.324
2004-01-21,-0.6125
2004-01-22,0.0411
2004-01-23,1.9713
2004-01-26,0.2014
2004-01-27,-4.7026
2004-01-28,-1.0966
2004-01-29,-2.3454
2004-01-30,1.4847000000000001
2004-02-02,-1.1618
2004-02-03,-0.7836
2004-02-04,-4.7828
2004-02-05,1.0599
2004-02-06,7.8431
2004-02-09,-1.0994
2004-02-10,1.6674
2004-02-11,0.8831
2004-02-12,-1.3756
2004-02-13,-1.2257
2004-02-17,2.653
2004-02-18,-0.0417
2004-02-19,-2.1268
2004-02-20,-3.5364
2004-02-23,-3.3569
2004-02-24,-2.2852
2004-02-25,4.2562999999999995
2004-02-26,0.6281
2004-02-27,0.3567
2004-03-01,0.8885
2004-03-02,-0.9687
2004-03-03,-2.5345
2004-03-04,0.1825
2004-03-05,0.3188
2004-03-08,-5.8557
2004-03-09,-2.1697
2004-03-10,-0.9857
2004-03-11,-2.0906
2004-03-12,3.3045
2004-03-15,-4.6752
2004-03-16,2.8911
2004-03-17,3.1611
2004-03-18,1.7023000000000001
2004-03-19,-2.3912
2004-03-22,-3.5277
2004-03-23,0.0508
2004-03-24,0.1523
2004-03-25,2.5342000000000002
2004-03-26,0.1977
2004-03-29,3.9467
2004-03-30,0.3797
2004-03-31,0.8983
2004-04-01,3.4677
2004-04-02,1.5851
2004-04-05,1.2037
2004-04-06,-0.793
2004-04-07,-1.1545
2004-04-08,1.4376
2004-04-12,-1.0186
2004-04-13,-4.1611
2004-04-14,-0.747
2004-04-15,-3.1515
2004-04-16,-1.4085
2004-04-19,-0.4926
2004-04-20,-2.2772
2004-04-21,1.9757
2004-04-22,-0.3974
2004-04-23,0.2494
2004-04-26,-1.6915
2004-04-27,-2.4798
2004-04-28,-4.5148
2004-04-29,-1.8477999999999999
2004-04-30,-3.6545
2004-05-03,-3.7356
2004-05-04,7.4030000000000005
2004-05-05,6.6148
2004-05-06,-1.6162999999999998
2004-05-07,-0.371
2004-05-10,-2.234
2004-05-11,2.6115
2004-05-12,-0.8484
2004-05-13,-0.3743
2004-05-14,-2.5228
2004-05-17,-2.9736000000000002
2004-05-18,2.1566
