ticker,GPLS US Equity
2011-10-27,-14.2857
2011-10-28,0.0
2011-10-31,8.3333
2011-11-01,38.4615
2011-11-02,-10.0
2011-11-03,-1.2346
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,-25.0
2011-11-10,28.3333
2011-11-11,-9.0909
2011-11-14,-20.0
2011-11-16,25.0
2011-11-17,-28.5714
2011-11-18,54.0
2011-11-21,-35.0649
2011-11-22,0.0
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,20.0
2011-12-01,-25.0
2011-12-02,-33.3333
2011-12-05,70.0
2011-12-06,-30.6373
2011-12-07,0.3534
2011-12-08,52.1127
2011-12-09,-25.9259
2011-12-12,-4.6875
2011-12-13,28.5246
2011-12-15,-38.7755
2011-12-16,0.0
2011-12-20,33.3333
2011-12-21,0.0
2011-12-23,-50.0
2011-12-27,2.5
2011-12-28,0.0
2011-12-30,21.9512
2012-01-03,0.0
2012-01-04,96.0
2012-01-06,-38.7755
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-19,3.3333
2012-01-20,29.0323
2012-01-23,87.5
2012-01-24,-33.3333
2012-01-25,39.75
2012-01-26,-25.5814
2012-01-27,1.9231
2012-01-30,13.2075
2012-01-31,16.6667
2012-02-01,14.2857
2012-02-02,-30.8594
2012-02-03,17.5141
2012-02-06,-15.3846
2012-02-07,1.8182
2012-02-08,7.1429
2012-02-09,0.0
2012-02-10,3.3333
2012-02-13,-3.2258
2012-02-14,8.3333
2012-02-15,-7.6923
2012-02-16,-15.0
2012-02-17,0.0
2012-02-21,7.8431
2012-02-22,0.9091
2012-02-24,0.2252
2012-02-27,0.6742
2012-02-28,-0.6696
2012-02-29,0.0
2012-03-01,7.8652
2012-03-05,-8.3333
2012-03-06,10.9091
2012-03-07,-16.3934
2012-03-08,-1.9607999999999999
2012-03-09,10.0
2012-03-12,0.0
2012-03-14,-9.0909
2012-03-15,0.0
2012-03-16,0.0
2012-03-21,-16.0
2012-03-23,7.1429
2012-03-26,-22.2222
2012-03-27,0.0
2012-03-30,-14.2857
2012-04-02,0.0
2012-04-03,33.3333
2012-04-04,-25.0
2012-04-05,0.0
2012-04-12,0.0
2012-04-13,0.0
2012-04-16,0.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-19,6.6667
2012-04-20,0.0
2012-04-24,0.0
2012-05-03,1.5625
2012-05-04,23.0769
2012-05-07,0.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-11,-2.5
2012-05-16,-17.9487
2012-05-18,0.0
2012-05-21,-14.0625
2012-05-24,16.3636
2012-05-25,0.0
2012-05-29,0.0
2012-05-30,21.875
2012-05-31,2.5641
2012-06-01,25.0
2012-06-04,0.0
2012-06-05,-0.25
2012-06-08,-21.8045
2012-06-14,0.0
2012-06-15,25.641
2012-06-20,-28.5714
2012-06-21,-11.4286
2012-06-22,-16.129
2012-06-25,15.3846
2012-06-29,-3.3333
2012-07-03,-10.3448
2012-07-05,0.0
2012-07-12,0.0
2012-07-16,0.0
2012-07-17,0.0
2012-07-18,0.0
2012-07-20,0.0
2012-07-23,0.0
2012-07-24,0.0
2012-07-27,-3.8462
2012-08-01,0.0
2012-08-02,0.0
2012-08-06,-16.0
2012-08-07,-33.3333
2012-08-08,-14.2857
2012-08-09,-8.3333
2012-08-14,0.0
2012-08-15,0.0
2012-08-16,0.0
2012-08-20,-9.0909
2012-08-21,-10.0
2012-08-23,11.1111
2012-08-27,0.0
2012-08-28,0.0
2012-08-31,0.0
2012-09-04,10.0
2012-09-10,0.0
2012-09-11,27.2727
2012-09-13,50.0
2012-09-14,0.5952
2012-10-10,-99.4083
2012-10-24,50.0
2012-11-01,0.0
2012-11-07,-33.3333
2012-11-09,0.0
2012-11-13,300.0
2012-11-28,0.0
2012-12-07,-62.5
2012-12-17,0.0
2012-12-28,0.0
2013-01-04,0.0
2013-01-07,66.6667
2013-01-08,0.0
2013-02-26,-40.0
2013-03-01,100.0
2013-04-10,-16.6667
2013-04-25,0.0
2013-05-03,0.0
2013-07-25,0.0
2013-08-08,1500.0
2013-08-23,-97.5
2013-08-26,150.0
2013-09-03,0.0
2013-09-10,220.0
2013-10-15,-81.25
2013-10-29,433.3333
2013-11-06,-62.5
2013-11-18,166.6667
2014-01-16,-87.5
2014-03-26,1900.0
2014-03-27,0.0
2014-04-15,-95.0
2014-05-06,0.0
2014-05-08,0.0
2014-06-02,0.0
2014-06-20,0.0
2014-06-23,50.0
2014-07-01,433.3333
2014-07-02,0.0
2014-07-07,0.0
2014-08-25,0.0
2014-08-26,-81.25
2014-08-27,0.0
2014-09-04,0.0
2014-09-15,166.6667
2014-09-17,25.0
2014-09-19,220.0
2014-09-29,0.0
2014-10-22,0.0
2014-11-07,0.0
2014-11-11,0.0
2014-12-17,-90.625
2014-12-18,0.0
2014-12-26,0.0
2014-12-30,0.0
2015-03-02,66.6667
2015-03-09,0.0
2015-03-11,0.0
2015-03-19,0.0
2015-03-20,0.0
2015-04-07,220.0
2015-04-20,-50.0
2015-04-27,-37.5
2015-05-28,220.0
2015-06-09,-62.5
2015-06-10,0.0
2015-06-22,166.6667
2015-07-06,68.75
2015-07-17,0.0
2015-07-22,314.8148
2015-07-23,42.8571
2015-07-27,-30.0
2015-07-30,100.0
2015-08-05,-7.1429
2015-08-06,0.0
2015-08-07,0.0
2015-08-10,0.0
2015-08-11,7.6923
2015-08-14,0.0
2015-08-17,0.0
2015-08-19,0.0
2015-08-20,7.1429
2015-08-24,-6.6667
2015-08-25,0.0
2015-08-26,0.0
2015-08-28,0.0
2015-09-01,-14.2857
2015-09-03,0.0
2015-09-08,0.0
2015-09-09,0.0
2015-09-21,0.0
2015-09-22,0.0
2015-09-28,16.6667
2015-10-01,-10.7143
2015-10-02,0.0
2015-10-05,-3.0
2015-10-06,0.0
2015-10-08,0.0
2015-10-09,-9.2784
2015-10-12,0.0
2015-10-13,0.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-22,-27.2727
2015-10-23,25.0
2015-10-28,-15.0
2015-10-29,0.0
2015-11-02,0.0
2015-11-19,0.0
2015-11-23,0.0
2015-11-24,0.0
2015-11-30,0.0
2015-12-02,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-14,-5.8824
2015-12-15,-25.0
2015-12-16,0.0
2015-12-23,-16.6667
2015-12-29,0.0
2015-12-31,0.0
2016-01-13,0.0
2016-01-15,0.0
2016-01-19,50.0
2016-01-20,20.0
2016-01-22,66.6667
2016-01-26,-40.0
2016-02-04,0.0
2016-02-09,-9.7222
2016-02-10,10.7692
2016-02-11,0.0
2016-02-16,0.0
2016-02-26,0.0
2016-03-04,-11.1111
2016-03-08,5.4688
2016-03-09,8.8889
2016-03-11,-34.6939
2016-03-21,50.0
2016-03-22,0.0
2016-03-24,0.0
2016-03-28,-22.2222
2016-03-30,-14.2857
2016-04-05,16.6667
2016-04-11,14.2857
2016-04-14,25.0
2016-04-15,50.0
2016-04-18,0.0
2016-04-19,0.0
2016-04-26,-40.0
2016-05-02,66.6667
2016-05-10,-30.8333
2016-05-13,44.5783
2016-05-17,-40.0
2016-05-23,59.7222
2016-05-25,-3.9130000000000003
2016-05-26,-34.8416
2016-05-27,0.0
2016-06-07,0.0
2016-06-08,66.6667
2016-06-09,-40.0
2016-06-15,15.2778
2016-06-16,-3.6145
2016-06-27,11.25
2016-07-07,-10.1124
2016-07-11,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-08-17,11.25
2016-08-19,34.8315
2016-08-24,-33.3333
2016-09-12,-35.0
2016-09-13,15.3846
2016-09-28,0.0
2016-09-30,6.6667
2016-10-06,0.7813
2016-10-14,-6.2016
2016-10-17,-0.8264
2016-10-19,0.0
2016-10-21,6.6667
2016-10-25,-62.5
2016-11-01,216.6667
2016-11-08,-47.3684
2016-11-09,30.0
2016-11-30,56.7308
2016-12-01,47.2393
2016-12-02,-53.3333
2016-12-08,0.0
2016-12-14,0.0
2016-12-20,0.0
2016-12-22,42.8571
2016-12-27,-30.0
2016-12-28,0.0
2016-12-30,-26.7857
2017-01-03,-2.439
2017-01-05,5.0
2017-01-12,-4.7619
2017-01-23,20.0
2017-01-26,-16.6667
2017-01-31,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,100.0
2017-02-10,-50.0
2017-02-21,0.0
2017-02-23,20.0
2017-03-01,0.0
2017-03-03,400.0
2017-03-06,-59.375
2017-03-07,-31.2821
2017-03-08,1.4925
2017-03-09,-27.2059
2017-03-10,-1.0101
2017-03-13,1.0204
2017-03-14,26.2626
2017-03-15,25.6
2017-03-16,-3.1847
2017-03-17,3.9474
2017-03-20,0.0
2017-03-21,-36.0759
2017-03-22,2.9703
2017-03-24,51.9231
2017-03-27,-0.6329
2017-03-29,-33.758
2017-03-30,0.0
2017-03-31,5.7692
2017-04-03,-12.7273
2017-04-04,0.0
2017-04-06,16.6667
2017-04-10,-9.8214
2017-04-13,-4.9505
2017-04-18,7.2917
2017-04-24,-6.7961
2017-04-25,0.0
2017-04-27,11.4583
2017-05-01,-3.7382999999999997
2017-05-03,18.4466
2017-05-08,-1.6393
2017-05-09,-6.6667
2017-05-12,-14.2857
2017-05-16,0.0
2017-05-19,0.0
2017-05-23,0.0
2017-05-26,0.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-02,16.6667
2017-06-12,-14.2857
2017-06-13,165.0
2017-06-15,-49.6855
2017-06-19,-25.0
2017-06-20,-16.6667
2017-06-21,0.0
2017-06-27,2.0
2017-06-28,30.6667
2017-06-29,-23.4694
2017-07-03,-1.9607999999999999
2017-07-06,0.0
2017-07-10,0.0
2017-07-13,0.0
2017-07-19,29.44
2017-07-26,76.1434
2017-08-01,-42.6316
2017-08-07,5.8104
2017-08-10,43.0636
2017-08-11,21.2121
2017-08-15,-50.0
2017-08-22,66.6667
2017-08-23,0.0
2017-08-24,50.0
2017-08-25,-16.6667
2017-08-28,20.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,-32.6667
2017-09-07,77.2277
2017-09-08,-2.2346
2017-09-13,-37.1429
2017-09-15,53.6364
2017-09-19,-31.9527
2017-09-27,-12.1739
2017-09-28,0.0
2017-10-09,72.2772
2017-10-16,-28.1609
2017-10-17,9.016
2017-10-31,-8.2703
2017-11-01,-20.0
2017-11-08,-10.0
2017-11-09,38.8889
2017-11-10,4.0
2017-11-13,33.8462
2017-11-14,0.0
2017-11-15,3.4483
2017-11-16,11.1111
2017-11-17,30.0
2017-11-21,-15.0
2017-11-22,-23.0769
2017-11-27,-25.0
2017-11-29,4.3137
2017-12-06,-20.3008
2017-12-11,22.6415
2017-12-12,0.0
2017-12-14,-18.4615
2017-12-15,-4.717
2017-12-18,0.0
2017-12-20,0.0
2017-12-21,48.5149
2017-12-22,-16.6667
2017-12-26,-18.4
2017-12-27,56.8627
2017-12-28,90.625
2017-12-29,54.0984
2018-01-02,-25.5319
2018-01-03,-25.7143
2018-01-04,-23.0769
2018-01-05,-31.0
2018-01-08,44.9275
2018-01-09,-40.0
2018-01-10,87.5
2018-01-11,-33.3333
2018-01-16,4.0
2018-01-17,16.6667
2018-01-18,20.8791
2018-01-19,0.0
2018-01-22,2.2727
2018-01-23,0.0
2018-01-24,11.1111
2018-01-29,40.0
2018-01-30,0.0
2018-01-31,10.0
2018-02-01,10.3896
2018-02-02,-24.4235
2018-02-05,-24.9689
2018-02-06,59.751
2018-02-07,-37.6623
2018-02-08,63.75
2018-02-09,-18.5751
2018-02-12,-6.25
2018-02-13,48.3333
2018-02-14,-39.1011
2018-02-20,0.0
2018-02-22,66.0517
2018-02-23,-16.6667
2018-02-27,4.5333
2018-02-28,-45.9184
2018-03-01,17.9245
2018-03-02,-12.0
2018-03-05,0.4545
2018-03-07,-4.9774
2018-03-09,26.5714
2018-03-12,25.6584
2018-03-13,-25.1497
2018-03-14,19.2
2018-03-15,11.4094
2018-03-16,-28.6145
2018-03-20,-2.9536
2018-03-21,30.0
2018-03-26,-27.7592
2018-03-27,33.7963
2018-03-29,-10.0346
2018-04-03,-3.8462
2018-04-04,-16.0
2018-04-06,0.9524
2018-04-10,28.7736
2018-04-13,0.3663
2018-04-17,-26.6423
2018-04-20,2.3383
2018-04-23,20.5639
2018-04-25,-4.4355
2018-04-26,-15.1899
2018-04-30,6.9652
2018-05-02,-6.9767
2018-05-04,-14.5
2018-05-07,0.0
2018-05-08,33.3333
2018-05-09,-33.7719
2018-05-10,-0.6623
2018-05-11,32.6667
2018-05-14,0.0
2018-05-15,15.0754
2018-05-16,-17.0306
2018-05-18,45.4211
2018-05-29,-10.0615
2018-05-30,0.4024
2018-06-04,-21.9439
2018-06-15,2.439
2018-06-19,-9.7744
2018-06-20,35.5556
2018-06-26,-34.4262
2018-06-28,0.0
2018-06-29,77.5
2018-07-02,-29.2958
2018-07-03,4.5817
2018-07-06,-33.3333
2018-07-09,99.2857
2018-07-10,-14.3369
2018-07-17,-20.5021
2018-07-20,0.0
2018-07-23,-21.0526
2018-07-24,4.2667
2018-07-30,26.6624
2018-08-03,-45.4821
2018-08-06,0.0
2018-08-09,1.8519
2018-08-10,9.0909
2018-08-17,-9.1667
2018-08-20,37.156
2018-08-21,100.6689
2018-08-22,-10.8333
2018-08-23,12.1495
2018-08-24,-6.7667
2018-08-27,-10.618500000000001
2018-08-28,34.0
2018-08-29,-25.3731
2018-08-30,12.0
2018-08-31,-41.0714
2018-09-04,81.8182
2018-09-05,-6.6667
2018-09-06,-7.1429
2018-09-07,-21.1538
2018-09-11,0.4878
2018-09-12,25.0
2018-09-13,0.5825
2018-09-14,0.0
2018-09-20,-3.4749
2018-09-21,-17.24
2018-09-25,-19.8163
2018-09-28,-0.5425
2018-10-03,-8.4848
2018-10-09,-0.6623
2018-10-10,3.5333
2018-10-12,22.2151
2018-10-15,-15.7007
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,3.125
2018-10-22,9.697
2018-10-23,5.5249
2018-10-24,6.5445
2018-10-25,-20.8845
2018-10-26,6.2112
2018-10-29,-18.1287
2018-10-30,0.0
2018-11-01,28.5714
2018-11-02,0.0
2018-11-07,-9.6111
2018-11-08,16.7793
2018-11-09,0.0
2018-11-14,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,-3.1579
2018-11-26,3.2609
2018-11-28,-42.1053
2018-11-30,63.6364
2018-12-03,-16.6667
2018-12-04,-13.3333
2018-12-06,-7.6923
2018-12-07,16.6667
2018-12-10,-15.0
2018-12-11,0.8403
2018-12-12,8.3333
2018-12-13,-7.6923
2018-12-14,-8.3333
2018-12-17,2.7273
2018-12-18,0.0
2018-12-26,6.1947
2018-12-27,16.6667
2018-12-31,0.0
2019-01-03,7.1429
2019-01-04,0.0
2019-01-08,0.0
2019-01-10,18.0
2019-01-11,1.6949
2019-01-14,0.0
2019-01-15,0.0
2019-01-17,-11.1111
2019-01-18,18.75
2019-01-22,-2.6316
2019-01-23,-6.4865
2019-01-25,15.6069
2019-01-28,-5.0
2019-01-29,18.4211
2019-01-30,28.8889
2019-01-31,6.8966
2019-02-01,0.0
2019-02-04,-12.9032
2019-02-05,17.4074
2019-02-06,0.9464
2019-02-07,-0.3125
2019-02-08,-13.4796
2019-02-11,7.7899
2019-02-12,0.8403
2019-02-13,5.9167
2019-02-14,-2.439
2019-02-15,0.0
2019-02-19,0.0
2019-02-21,-12.5806
2019-02-22,3.321
2019-02-25,13.5714
2019-02-26,-4.4025
2019-02-27,-4.6053
2019-02-28,9.6552
2019-03-01,-2.8302
2019-03-04,1.8285
2019-03-05,-18.3219
2019-03-06,22.2957
2019-03-08,-5.1861
2019-03-11,4.0268
2019-03-12,0.0
2019-03-14,0.0
2019-03-15,-3.2258
2019-03-18,0.0
2019-03-19,3.3333
2019-03-20,-3.2258
2019-03-21,-13.3333
2019-03-22,13.8462
2019-03-25,7.7703
2019-03-26,-5.9561
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,3.3333
2019-04-01,0.0
2019-04-02,2.5806
2019-04-03,0.0
2019-04-04,-8.805
2019-04-05,6.8966
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,-3.2258
2019-04-12,-5.0
2019-04-15,29.6842
2019-04-16,2.8139
2019-04-17,0.0
2019-04-18,-5.2632
2019-04-22,0.6944
2019-04-23,-0.6897
2019-04-24,6.1111
2019-04-30,-8.377
2019-05-01,-2.0
2019-05-02,3.7901
2019-05-03,-21.3483
2019-05-06,42.8571
2019-05-09,-25.0
2019-05-10,38.0
2019-05-13,3.3816
2019-05-14,-32.243
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,46.8966
2019-05-20,-6.1033
2019-05-28,-37.5
2019-05-29,-15.6
2019-05-30,23.2227
2019-06-03,-19.2308
2019-06-04,19.3333
2019-06-05,-16.2011
2019-06-10,-4.7619
2019-06-11,11.8
2019-06-12,7.3345
2019-06-17,-36.6667
2019-06-18,55.2632
2019-06-19,-15.2542
2019-06-20,27.275
2019-06-24,-10.0373
2019-06-25,0.0
2019-06-26,-18.951999999999998
2019-07-01,-3.0172
2019-07-03,47.6
2019-07-05,-0.3463
2019-07-19,-42.9672
2019-07-23,2.649
2019-07-25,9.6774
2019-07-30,-11.1765
2019-07-31,-0.6623
2019-08-02,0.0
2019-08-07,0.0
2019-08-08,66.0
2019-08-12,-39.759
2019-08-15,47.3333
2019-08-16,16.1991
2019-08-19,-40.81
2019-08-20,86.1842
2019-08-23,-30.424
2019-09-03,31.6404
2019-09-09,-3.9352
2019-09-10,-31.7269
2019-09-16,17.647100000000002
2019-09-17,-36.5
2019-09-24,43.3071
2019-09-25,4.3956
2019-10-01,-26.3158
2019-10-07,-28.5714
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,1.0
2019-10-14,-0.9901
2019-10-16,-2.0
2019-10-21,17.3469
2019-10-22,-13.0435
2019-10-23,0.0
2019-10-25,30.0
2019-10-28,-7.3077
2019-10-31,20.332
2019-11-04,2.069
2019-11-07,-25.6757
2019-11-12,-11.818200000000001
2019-11-15,49.4845
2019-11-18,3.4483
2019-11-19,-1.3333
2019-11-20,-3.7838000000000003
2019-11-25,19.382
2019-11-26,-5.8824
2019-11-27,-12.5
2019-11-29,18.0571
2019-12-03,2.8558
2019-12-04,36.5588
2019-12-05,-5.8798
2019-12-09,14.4165
2019-12-11,-4.0
2019-12-13,-3.0
2019-12-16,7.3883
2019-12-17,-0.4
2019-12-18,0.4016
2019-12-19,0.0
2019-12-23,-8.8
2019-12-24,22.807
2019-12-26,-1.7856999999999998
2019-12-27,-4.7091
2019-12-30,4.9418
2019-12-31,-10.5455
2020-01-02,11.7886
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,1.8182
2020-01-08,28.1071
2020-01-09,-10.789
2020-01-10,0.7031
2020-01-13,5.5081
2020-01-14,-8.8235
2020-01-15,0.0
2020-01-16,-9.354800000000001
2020-01-17,19.2171
2020-01-21,-7.4627
2020-01-22,6.4516
2020-01-23,-12.1212
2020-01-24,13.7931
2020-01-27,-4.8485
2020-01-28,1.9108
2020-01-29,-4.6875
2020-01-30,-4.918
2020-01-31,10.3448
2020-02-03,0.3125
2020-02-04,2.4922
2020-02-05,0.304
2020-02-06,-6.0606
2020-02-07,2.9032
2020-02-10,9.7179
2020-02-11,-14.2857
2020-02-12,0.0
2020-02-13,-16.6667
2020-02-14,37.6
2020-02-18,0.2907
2020-02-20,7.0435
2020-02-21,-13.3496
2020-02-25,0.0
2020-02-26,13.2812
2020-02-27,10.3448
2020-02-28,-12.5
2020-03-02,15.7143
2020-03-03,23.4568
2020-03-04,3.4
2020-03-05,14.1199
2020-03-06,-6.7797
2020-03-10,-22.2727
2020-03-11,-6.4327
2020-03-12,-22.5
2020-03-13,28.7097
2020-03-16,-22.1053
2020-03-17,-1.8662
2020-03-18,42.7869
2020-03-19,2.9851
2020-03-20,-0.7804
2020-03-24,-1.1236
2020-03-25,-25.6477
2020-03-27,2.155
2020-03-30,-8.4381
2020-03-31,-0.3268
2020-04-01,0.0
2020-04-02,7.0098
2020-04-03,-8.0826
2020-04-06,0.0
2020-04-09,-16.6667
2020-04-17,60.0
2020-04-20,0.0
2020-04-22,-25.0
2020-04-23,0.0
2020-04-24,32.8333
2020-04-28,-28.4818
2020-04-29,0.0
2020-05-01,-22.4561
2020-05-08,0.0
2020-05-15,35.7466
2020-05-18,-29.0
2020-05-19,54.9296
2020-05-22,21.2121
2020-05-26,0.0
2020-05-28,-37.5
2020-05-29,0.0
2020-06-01,0.0
2020-06-02,20.0
2020-06-03,0.0
2020-06-04,-16.6667
2020-06-11,0.0
2020-06-12,8.0
2020-06-18,0.0
2020-06-22,11.1111
2020-06-23,33.3333
2020-06-26,-20.0
2020-06-30,-6.25
2020-07-01,-13.3333
2020-07-06,3.8462
2020-07-09,0.0
2020-07-10,-5.5556
2020-07-13,0.0
2020-07-14,1.9607999999999999
2020-07-16,3.8462
2020-07-20,3.7037
2020-07-30,1.7856999999999998
