ticker,TKR US Equity
2000-05-22,0.3165
2000-05-23,-0.3155
2000-05-24,-0.3165
2000-05-25,-3.8095
2000-05-26,0.6601
2000-05-30,0.9836
2000-05-31,-1.9481000000000002
2000-06-01,3.9735
2000-06-02,0.3185
2000-06-05,1.9048
2000-06-06,-0.9346
2000-06-07,-3.1447
2000-06-08,-0.974
2000-06-09,1.3115
2000-06-12,-0.3236
2000-06-13,1.2987
2000-06-14,1.2821
2000-06-15,0.0
2000-06-16,-4.7468
2000-06-19,-0.3322
2000-06-20,-1.3333
2000-06-21,-1.6892
2000-06-22,-1.7182
2000-06-23,2.4476
2000-06-26,0.3413
2000-06-27,2.0408
2000-06-28,1.4167
2000-06-29,-1.3969
2000-06-30,-0.6667
2000-07-03,6.0403
2000-07-05,-0.3165
2000-07-06,-0.3175
2000-07-07,-0.3185
2000-07-10,1.278
2000-07-11,1.5773000000000001
2000-07-12,-0.9317
2000-07-13,1.5674000000000001
2000-07-14,0.0
2000-07-17,-0.6173
2000-07-18,-1.8634
2000-07-19,-1.2658
2000-07-20,0.0
2000-07-21,-2.5641
2000-07-24,-1.6447
2000-07-25,-0.6689
2000-07-26,-0.6734
2000-07-27,-2.0339
2000-07-28,-1.0381
2000-07-31,-0.3497
2000-08-01,0.7018
2000-08-02,-0.6969
2000-08-03,0.0
2000-08-04,-0.3509
2000-08-07,0.0
2000-08-08,1.0563
2000-08-09,0.0
2000-08-10,-3.1359
2000-08-11,2.1583
2000-08-14,-0.3521
2000-08-15,-5.3004
2000-08-16,5.1791
2000-08-17,-1.4337
2000-08-18,-2.1818
2000-08-21,-1.487
2000-08-22,-0.3774
2000-08-23,-2.6515
2000-08-24,0.7782
2000-08-25,1.1583
2000-08-28,-0.3817
2000-08-29,1.1494
2000-08-30,-0.7576
2000-08-31,-0.3817
2000-09-01,1.9157
2000-09-05,3.3835
2000-09-06,-4.0
2000-09-07,0.0
2000-09-08,-1.5152
2000-09-11,-0.7692
2000-09-12,-0.3876
2000-09-13,1.5564
2000-09-14,-1.9157
2000-09-15,-2.7344
2000-09-18,0.0
2000-09-19,-6.8273
2000-09-20,-1.7241
2000-09-21,-2.193
2000-09-22,-0.4484
2000-09-25,3.6036
2000-09-26,-4.7826
2000-09-27,-0.4566
2000-09-28,5.0459
2000-09-29,-4.3668
2000-10-02,2.2831
2000-10-03,-1.3393
2000-10-04,2.7149
2000-10-05,-1.7621
2000-10-06,-1.7936999999999999
2000-10-09,2.2831
2000-10-10,-4.0179
2000-10-11,-0.9302
2000-10-12,-1.8779
2000-10-13,-0.4785
2000-10-16,-0.9615
2000-10-17,0.4854
2000-10-18,-1.4493
2000-10-19,4.902
2000-10-20,-0.4673
2000-10-23,0.939
2000-10-24,2.3256
2000-10-25,-2.7273
2000-10-26,1.4019
2000-10-27,1.8433000000000002
2000-10-30,3.6199
2000-10-31,-1.7467000000000001
2000-11-01,0.4444
2000-11-02,2.6549
2000-11-03,-0.8621
2000-11-06,0.4348
2000-11-07,-2.1645
2000-11-08,-1.7699
2000-11-09,1.3514
2000-11-10,-4.0
2000-11-13,0.9259
2000-11-14,-0.4587
2000-11-15,1.788
2000-11-16,-2.7523
2000-11-17,1.4151
2000-11-20,0.9302
2000-11-21,-1.8433000000000002
2000-11-22,0.0
2000-11-24,2.8169
2000-11-27,1.3699
2000-11-28,0.9009
2000-11-29,2.2321
2000-11-30,-6.1135
2000-12-01,7.907
2000-12-04,1.2931
2000-12-05,2.9787
2000-12-06,-2.8926
2000-12-07,0.0
2000-12-08,2.5532
2000-12-11,0.4149
2000-12-12,-2.0661
2000-12-13,-4.6414
2000-12-14,0.0
2000-12-15,0.4425
2000-12-18,0.0
2000-12-19,2.6432
2000-12-20,-4.2918
2000-12-21,1.7936999999999999
2000-12-22,5.2863
2000-12-26,3.7657
2000-12-27,-2.0161
2000-12-28,3.2922000000000002
2000-12-29,-3.5857
2001-01-02,-1.6529
2001-01-03,3.7815
2001-01-04,2.4291
2001-01-05,-2.7668
2001-01-08,-1.626
2001-01-09,4.9587
2001-01-10,0.0
2001-01-11,-1.1811
2001-01-12,0.0
2001-01-16,5.1793
2001-01-17,0.7576
2001-01-18,-1.8797000000000001
2001-01-19,2.682
2001-01-22,-2.2388
2001-01-23,-0.3817
2001-01-24,-1.1494
2001-01-25,1.1628
2001-01-26,-2.682
2001-01-29,1.7953000000000001
2001-01-30,0.8045
2001-01-31,0.4297
2001-02-01,0.7946
2001-02-02,-0.7277
2001-02-05,0.1222
2001-02-06,-1.8914
2001-02-07,0.0
2001-02-08,-1.306
2001-02-09,-1.7013
2001-02-12,3.8462
2001-02-13,-1.2346
2001-02-14,-0.5
2001-02-15,5.7814
2001-02-16,-3.2432
2001-02-20,1.3035
2001-02-21,-3.4926
2001-02-22,0.5714
2001-02-23,-0.8838
2001-02-26,4.586
2001-02-27,-0.5481
2001-02-28,-2.0208
2001-03-01,0.0
2001-03-02,-1.4375
2001-03-05,4.312
2001-03-06,0.9119
2001-03-07,-0.1205
2001-03-08,0.4825
2001-03-09,-0.8403
2001-03-12,-2.2397
2001-03-13,0.4334
2001-03-14,-1.9729
2001-03-15,0.1887
2001-03-16,-3.0132
2001-03-19,1.0356
2001-03-20,0.0
2001-03-21,-2.5625
2001-03-22,0.5917
2001-03-23,0.0
2001-03-26,2.8105
2001-03-27,1.0172
2001-03-28,-1.7621
2001-03-29,-0.2562
2001-03-30,0.5138
2001-04-02,-0.8307
2001-04-03,-1.7397
2001-04-04,1.7705
2001-04-05,-1.0954
2001-04-06,-2.1498
2001-04-09,1.5979
2001-04-10,1.3106
2001-04-11,-2.7167
2001-04-12,0.5319
2001-04-16,-0.6614
2001-04-17,2.4634
2001-04-18,5.588
2001-04-19,1.7231
2001-04-20,-1.6939
2001-04-23,0.5538
2001-04-24,1.0404
2001-04-25,-0.5451
2001-04-26,2.3143000000000002
2001-04-27,2.6786
2001-04-30,-0.8696
2001-05-01,0.8187
2001-05-02,0.58
2001-05-03,-0.8074
2001-05-04,1.5697999999999999
2001-05-07,-0.6297
2001-05-08,0.0
2001-05-09,2.9378
2001-05-10,0.5596
2001-05-11,-1.2243
2001-05-14,-1.2958
2001-05-15,0.7991
2001-05-16,5.2661
2001-05-17,-0.7061
2001-05-18,-0.3829
2001-05-21,1.1532
2001-05-22,0.7058
2001-05-23,-1.5093999999999999
2001-05-24,-1.04
2001-05-25,-0.3872
2001-05-29,-0.111
2001-05-30,-1.3897
2001-05-31,-0.2255
2001-06-01,0.1695
2001-06-04,2.0869
2001-06-05,2.7624
2001-06-06,-3.4946
2001-06-07,0.5571
2001-06-08,-0.9418
2001-06-11,-2.1253
2001-06-12,2.1143
2001-06-13,-0.1119
2001-06-14,-1.0644
2001-06-15,-2.0951
2001-06-18,-2.14
2001-06-19,-2.9551
2001-06-20,0.3045
2001-06-21,0.6679
2001-06-22,-2.5935
2001-06-25,0.0
2001-06-26,2.7864
2001-06-27,0.4217
2001-06-28,1.0798
2001-06-29,0.5341
2001-07-02,-0.1771
2001-07-03,0.2365
2001-07-05,0.059
2001-07-06,-0.9434
2001-07-09,0.6548
2001-07-10,-3.6665
2001-07-11,0.8594
2001-07-12,1.2173
2001-07-13,1.2628
2001-07-16,-0.8314
2001-07-17,-1.5569
2001-07-18,0.8516
2001-07-19,1.6284999999999998
2001-07-20,0.4748
2001-07-23,-1.1813
2001-07-24,-4.0048
2001-07-25,-0.7472
2001-07-26,3.8269
2001-07-27,-0.4834
2001-07-30,0.5464
2001-07-31,0.6643
2001-08-01,-7.1386
2001-08-02,-2.7132
2001-08-03,-0.2656
2001-08-06,-1.9308
2001-08-07,2.1045
2001-08-08,0.9973
2001-08-09,2.1066
2001-08-10,1.225
2001-08-13,-1.7833999999999999
2001-08-14,1.0376
2001-08-15,1.4121000000000001
2001-08-16,1.2804
2001-08-17,-1.2642
2001-08-20,2.2407
2001-08-21,-0.814
2001-08-22,0.6944
2001-08-23,-2.7586
2001-08-24,2.3211
2001-08-27,0.0
2001-08-28,0.6931
2001-08-29,-2.0651
2001-08-30,-2.4281
2001-08-31,-1.7682
2001-09-04,5.7333
2001-09-05,-0.1261
2001-09-06,-2.3359
2001-09-07,-2.6503
2001-09-10,-1.3944
2001-09-17,-6.4646
2001-09-18,0.0
2001-09-19,-3.7437
2001-09-20,-5.7592
2001-09-21,-0.873
2001-09-24,4.0833
2001-09-25,2.9231
2001-09-26,-0.2242
2001-09-27,-0.5243
2001-09-28,3.1627
2001-10-01,-1.4599
2001-10-02,-0.8889
2001-10-03,1.9432
2001-10-04,2.6393
2001-10-05,-0.6429
2001-10-08,-1.1503
2001-10-09,1.0909
2001-10-10,2.1583
2001-10-11,3.5915
2001-10-12,-2.4473
2001-10-15,2.439
2001-10-16,-1.3605
2001-10-17,-0.6897
2001-10-18,-2.7778
2001-10-19,0.4286
2001-10-22,0.0
2001-10-23,-0.4267
2001-10-24,0.0714
2001-10-25,0.4996
2001-10-26,-0.5682
2001-10-29,-0.9286
2001-10-30,-1.2978
2001-10-31,-1.607
2001-11-01,1.6333
2001-11-02,0.8035
2001-11-05,1.0145
2001-11-06,0.9326
2001-11-07,-1.2082
2001-11-08,0.1439
2001-11-09,0.5747
2001-11-12,-0.8571
2001-11-13,2.3055
2001-11-14,2.3944
2001-11-15,-0.8328
2001-11-16,0.4199
2001-11-19,-0.2787
2001-11-20,-1.1181
2001-11-21,-0.1413
2001-11-23,1.9108
2001-11-26,-1.8056
2001-11-27,-0.9901
2001-11-28,0.5714
2001-11-29,2.0597
2001-11-30,-1.3222
2001-12-03,1.1989
2001-12-04,2.9268
2001-12-05,2.8436
2001-12-06,1.2508
2001-12-07,1.5605
2001-12-10,-3.3291
2001-12-11,0.9272
2001-12-12,0.2625
2001-12-13,-1.8325
2001-12-14,3.2667
2001-12-17,2.0013
2001-12-18,4.3671
2001-12-19,-2.7896
2001-12-20,-0.1871
2001-12-21,0.625
2001-12-24,-0.6211
2001-12-26,-0.0625
2001-12-27,0.0
2001-12-28,-0.0625
2001-12-31,1.2516
2002-01-02,1.3597000000000001
2002-01-03,0.5488
2002-01-04,1.5767
2002-01-07,-2.8657
2002-01-08,0.799
2002-01-09,0.3049
2002-01-10,1.2766
2002-01-11,-0.3601
2002-01-14,-2.1687
2002-01-15,0.3079
2002-01-16,-1.4733
2002-01-17,0.6854
2002-01-18,-1.2995
2002-01-22,1.6301
2002-01-23,3.0228
2002-01-24,-2.3952
2002-01-25,2.8834
2002-01-28,2.2063
2002-01-29,-2.2754
2002-01-30,-0.4776
2002-01-31,-0.4199
2002-02-01,-2.1084
2002-02-04,-0.3077
2002-02-05,-0.5556
2002-02-06,-1.3656
2002-02-07,-1.1328
2002-02-08,1.5276999999999998
2002-02-11,2.1944
2002-02-12,-0.9816
2002-02-13,1.6729
2002-02-14,-1.1057
2002-02-15,0.3106
2002-02-19,-1.3003
2002-02-20,-1.0665
2002-02-21,-0.6975
2002-02-22,4.47
2002-02-25,-1.1002
2002-02-26,4.6972000000000005
2002-02-27,5.4309
2002-02-28,0.5039
2002-03-01,3.3983
2002-03-04,5.0647
2002-03-05,-1.0256
2002-03-06,2.8497
2002-03-07,-0.7557
2002-03-08,1.2690000000000001
2002-03-11,-2.3559
2002-03-12,0.2567
2002-03-13,-2.1505
2002-03-14,0.9942
2002-03-15,1.5544
2002-03-18,0.4592
2002-03-19,11.5795
2002-03-20,0.4552
2002-03-21,7.159
2002-03-22,-1.0571
2002-03-25,1.1966
2002-03-26,-2.3649
2002-03-27,0.5623
2002-03-28,-0.6882
2002-04-01,0.9961
2002-04-02,2.2298
2002-04-03,-2.3909000000000002
2002-04-04,3.352
2002-04-05,-0.2079
2002-04-08,0.75
2002-04-09,0.0
2002-04-10,5.8313
2002-04-11,-1.7194
2002-04-12,3.3797
2002-04-15,-2.3077
2002-04-16,6.2992
2002-04-17,-2.5185
2002-04-18,-2.3556
2002-04-19,0.5447
2002-04-22,-1.6254
2002-04-23,2.6751
2002-04-24,-1.2644
2002-04-25,0.5045
2002-04-26,-1.7375
2002-04-29,1.2574
2002-04-30,3.4148
2002-05-01,-0.7129
2002-05-02,-0.4157
2002-05-03,3.7951
2002-05-06,-5.0823
2002-05-07,0.886
2002-05-08,1.9473
2002-05-09,-2.2472
2002-05-10,-2.6054
2002-05-13,-0.0787
2002-05-14,3.7401999999999997
2002-05-15,-1.5939
2002-05-16,0.1938
2002-05-17,0.1934
2002-05-20,0.3861
2002-05-21,-3.1538
2002-05-22,-1.9857
2002-05-23,3.4441
2002-05-24,-6.1888
2002-05-28,-1.9624000000000001
2002-05-29,-3.322
2002-05-30,-0.4405
2002-05-31,-0.885
2002-06-03,-1.5625
2002-06-04,-0.4989
2002-06-05,4.8314
2002-06-06,-4.2174
2002-06-07,3.4044
2002-06-10,-2.5022
2002-06-11,-1.3958
2002-06-12,-0.9132
2002-06-13,-2.8111
2002-06-14,-0.8061
2002-06-17,15.631
2002-06-18,-0.8681
2002-06-19,-3.4612
2002-06-20,2.7214
2002-06-21,0.9251
2002-06-24,-2.0
2002-06-25,-1.0629
2002-06-26,-0.6016
2002-06-27,1.8157999999999999
2002-06-28,-5.1805
2002-07-01,4.3887
2002-07-02,-4.4616
2002-07-03,-2.2452
2002-07-05,4.7772
2002-07-08,-0.9206
2002-07-09,0.885
2002-07-10,-3.7719
2002-07-11,-3.3728
2002-07-12,1.1792
2002-07-15,-2.331
2002-07-16,1.8138
2002-07-17,-3.4224
2002-07-18,1.3107
2002-07-19,-3.5458
2002-07-22,-6.2593
2002-07-23,-4.0806000000000004
2002-07-24,3.3149
2002-07-25,1.6578
2002-07-26,-0.0526
2002-07-29,6.2105
2002-07-30,0.0
2002-07-31,-1.0902
2002-08-01,0.1503
2002-08-02,-4.9525
2002-08-05,-2.7895
2002-08-06,2.4364
2002-08-07,1.4799
2002-08-08,2.5521000000000003
2002-08-09,1.0665
2002-08-12,-0.201
2002-08-13,-2.3162
2002-08-14,-8.7629
2002-08-15,-2.675
2002-08-16,3.8012
2002-08-19,0.5634
2002-08-20,-0.2801
2002-08-21,3.9326
2002-08-22,2.973
2002-08-23,-3.9370000000000003
2002-08-26,0.765
2002-08-27,1.0846
2002-08-28,-1.8239999999999998
2002-08-29,-1.694
2002-08-30,1.5008
2002-09-03,-1.6977
2002-09-04,-0.39
2002-09-05,0.1678
2002-09-06,0.2233
2002-09-09,0.8357
2002-09-10,0.3867
2002-09-11,-1.0457
2002-09-12,0.0556
2002-09-13,0.0556
2002-09-16,-0.2778
2002-09-17,-1.1142
2002-09-18,-0.7324
2002-09-19,0.454
2002-09-20,-0.565
2002-09-23,-1.9318
2002-09-24,-0.5214
2002-09-25,-1.0483
2002-09-26,3.2961
2002-09-27,-1.9943
2002-09-30,-2.6163
2002-10-01,0.8955
2002-10-02,-2.4852
2002-10-03,-3.8228
2002-10-04,0.1262
2002-10-07,-3.0876
2002-10-08,0.065
2002-10-09,-3.0539
2002-10-10,4.0214
2002-10-11,1.9973999999999998
2002-10-14,-1.3898
2002-10-15,9.5452
2002-10-16,-3.5088
2002-10-17,9.3333
2002-10-18,4.49
2002-10-21,-0.7958
2002-10-22,0.2674
2002-10-23,0.8533
2002-10-24,-3.4902
2002-10-25,1.0959
2002-10-28,-1.897
2002-10-29,-4.2541
2002-10-30,1.8465
2002-10-31,3.2295
2002-11-01,-2.3052
2002-11-04,0.2247
2002-11-05,0.7287
2002-11-06,-0.3895
2002-11-07,-2.5140000000000002
2002-11-08,-0.2865
2002-11-11,0.5747
2002-11-12,2.6286
2002-11-13,0.1114
2002-11-14,1.6806999999999999
2002-11-15,-1.1019
2002-11-18,-0.8357
2002-11-19,0.8989
2002-11-20,0.6125
2002-11-21,0.9961
2002-11-22,3.8904
2002-11-25,0.7384
2002-11-26,-1.2042
2002-11-27,5.9883
2002-11-29,-0.75
2002-12-02,1.5112999999999999
2002-12-03,-4.3176
2002-12-04,0.0
2002-12-05,-0.4668
2002-12-06,-0.1042
2002-12-09,-1.7214
2002-12-10,1.2208
2002-12-11,1.1012
2002-12-12,2.5934
2002-12-13,-3.6906
2002-12-16,2.7822
2002-12-17,-1.0725
2002-12-18,-1.5488
2002-12-19,1.4683
2002-12-20,0.0
2002-12-23,-0.7235
2002-12-24,-1.3014000000000001
2002-12-26,1.5823
2002-12-27,-0.5711
2002-12-30,-0.7833
2002-12-31,0.5263
2003-01-02,3.0366
2003-01-03,0.1016
2003-01-06,2.0305
2003-01-07,0.995
2003-01-08,-2.8079
2003-01-09,0.4055
2003-01-10,1.7668
2003-01-13,0.0992
2003-01-14,0.3469
2003-01-15,-2.716
2003-01-16,2.1827
2003-01-17,-1.4903
2003-01-21,-3.7317
2003-01-22,-1.9382000000000001
2003-01-23,2.0299
2003-01-24,-4.0314
2003-01-27,-0.982
2003-01-28,-5.7851
2003-01-29,1.1696
2003-01-30,1.0405
2003-01-31,-0.9725
2003-02-03,0.1733
2003-02-04,-2.5375
2003-02-05,-0.2367
2003-02-06,-3.0249
2003-02-07,-4.2813
2003-02-10,0.0639
2003-02-11,-1.4049
2003-02-12,-0.0648
2003-02-13,-1.9607999999999999
2003-02-14,2.4667
2003-02-18,1.7567
2003-02-19,-0.8951
2003-02-20,-1.2903
2003-02-21,0.7843
2003-02-24,3.1128
2003-02-25,-1.2579
2003-02-26,-0.9554
2003-02-27,2.5723000000000003
2003-02-28,0.5016
2003-03-03,1.3724
2003-03-04,-2.1538
2003-03-05,-1.4465
2003-03-06,0.2553
2003-03-07,-1.3367
2003-03-10,-2.0645
2003-03-11,-1.3834
2003-03-12,1.2024
2003-03-13,5.9406
2003-03-14,-1.2461
2003-03-17,2.082
2003-03-18,1.6686999999999999
2003-03-19,-0.6079
2003-03-20,-1.5291000000000001
2003-03-21,2.1739
2003-03-24,-1.8237
2003-03-25,1.6099
2003-03-26,-1.3406
2003-03-27,-1.7912
2003-03-28,-0.9434
2003-03-31,-0.8254
2003-04-01,2.1127
2003-04-02,3.4483
2003-04-03,0.303
2003-04-04,-1.7523
2003-04-07,4.551
2003-04-08,0.7647
2003-04-09,0.9924
2003-04-10,-0.4624
2003-04-11,-0.1742
2003-04-14,2.1524
2003-04-15,-0.8542
2003-04-16,1.9529
2003-04-17,0.507
2003-04-21,0.3363
2003-04-22,1.3966
2003-04-23,-1.1019
2003-04-24,2.507
2003-04-25,-1.9022000000000001
2003-04-28,1.108
2003-04-29,-3.0685000000000002
2003-04-30,0.0565
2003-05-01,0.6215
2003-05-02,0.4492
2003-05-05,-1.2297
2003-05-06,0.1698
2003-05-07,-0.452
2003-05-08,-1.5323
2003-05-09,0.8646
2003-05-12,1.0857
2003-05-13,-1.0741
2003-05-14,-2.1714
2003-05-15,-0.412
2003-05-16,-1.8913
2003-05-19,-0.7229
2003-05-20,-0.6675
2003-05-21,-1.9548
2003-05-22,0.9346
2003-05-23,0.4938
2003-05-27,1.6585
2003-05-28,-2.4169
2003-05-29,0.805
2003-05-30,0.6143
2003-06-02,2.5641
2003-06-03,1.0714
2003-06-04,-1.0601
2003-06-05,-0.8929
2003-06-06,1.7417
2003-06-09,-1.4168
2003-06-10,0.7186
2003-06-11,2.1403
2003-06-12,1.1641
2003-06-13,-0.748
2003-06-16,2.3188
2003-06-17,1.4163999999999999
2003-06-18,-0.8939
2003-06-19,1.1838
2003-06-20,-1.8384
2003-06-23,-2.3837
2003-06-24,-1.3953
2003-06-25,-0.6486
2003-06-26,0.7122
2003-06-27,0.9428
2003-06-30,2.2183
2003-07-01,-3.1982
2003-07-02,2.0649
2003-07-03,-2.1965
2003-07-07,0.7683
2003-07-08,1.9355
2003-07-09,1.7261
2003-07-10,-2.4321
2003-07-11,1.4493
2003-07-14,-0.6857
2003-07-15,0.4028
2003-07-16,-2.5215
2003-07-17,2.5867
2003-07-18,0.2865
2003-07-21,-1.9428999999999998
2003-07-22,-1.69
2003-07-23,3.1417
2003-07-24,-11.4943
2003-07-25,3.8312
2003-07-28,-4.3777
2003-07-29,0.9156
2003-07-30,-1.2962
2003-07-31,0.4596
2003-08-01,-0.9804
2003-08-04,-2.0462
2003-08-05,0.0674
2003-08-06,0.0673
2003-08-07,1.4805
2003-08-08,0.4642
2003-08-11,-0.264
2003-08-12,0.728
2003-08-13,0.3942
2003-08-14,4.8429
2003-08-15,1.2587
2003-08-18,0.3108
2003-08-19,0.4957
2003-08-20,-1.418
2003-08-21,3.0019
2003-08-22,0.425
2003-08-25,-1.2696
2003-08-26,1.6534
2003-08-27,-2.2892
2003-08-28,-0.4316
2003-08-29,3.4056
2003-09-02,7.006
2003-09-03,4.5327
2003-09-04,-2.0343
2003-09-05,-1.5847
2003-09-08,0.6663
2003-09-09,1.9857
2003-09-10,-4.1644
2003-09-11,1.5800999999999998
2003-09-12,0.0
2003-09-15,-0.1667
2003-09-16,0.7234
2003-09-17,-1.105
2003-09-18,0.6145
2003-09-19,-6.3298
2003-09-22,-5.1571
2003-09-23,0.0
2003-09-24,-3.5
2003-09-25,-1.2306
2003-09-26,-2.4918
2003-09-29,2.5555
2003-09-30,-0.0656
2003-10-01,2.5591
2003-10-02,0.3199
2003-10-03,0.9566
2003-10-06,-1.1371
2003-10-07,2.3642
2003-10-08,-0.6242
2003-10-09,0.5025
2003-10-10,-0.25
2003-10-13,0.5013
2003-10-14,0.9352
2003-10-15,-1.4824
2003-10-16,1.1912
2003-10-17,-1.487
2003-10-20,0.0
2003-10-21,-1.3836
2003-10-22,-1.4668
2003-10-23,2.5243
2003-10-24,-0.3157
2003-10-27,0.6333
2003-10-28,1.5733000000000001
2003-10-29,0.6196
2003-10-30,3.3867
2003-10-31,-0.0596
2003-11-03,1.3111
2003-11-04,-0.0588
2003-11-05,-0.6474
2003-11-06,0.7109
2003-11-07,-0.0588
2003-11-10,-2.2955
2003-11-11,-2.4096
2003-11-12,3.9506
2003-11-13,-0.3563
2003-11-14,-0.5364
2003-11-17,-0.5392
2003-11-18,0.9639
2003-11-19,0.8353
2003-11-20,-1.1926
2003-11-21,0.3018
2003-11-24,1.0229
2003-11-25,1.9655
2003-11-26,-0.7009
2003-11-28,0.7647
2003-12-01,0.8173
2003-12-02,1.0423
2003-12-03,-1.4327
2003-12-04,-0.9302
2003-12-05,2.2887
2003-12-08,3.3276
2003-12-09,2.6097
2003-12-10,-1.0823
2003-12-11,0.93
2003-12-12,0.7046
2003-12-15,-0.6459
2003-12-16,0.7584
2003-12-17,-0.2688
2003-12-18,3.504
2003-12-19,0.1042
2003-12-22,0.6243
2003-12-23,0.3102
2003-12-24,-0.1031
2003-12-26,1.29
2003-12-29,0.5094
2003-12-30,1.9260000000000002
2003-12-31,-0.2486
2004-01-02,-0.4487
2004-01-05,4.9074
2004-01-06,-2.148
2004-01-07,0.2439
2004-01-08,0.9732
2004-01-09,-2.1687
2004-01-12,0.0
2004-01-13,-1.9704000000000002
2004-01-14,0.9045
2004-01-15,-0.3486
2004-01-16,-0.05
2004-01-20,-2.55
2004-01-21,0.3592
2004-01-22,15.3374
2004-01-23,2.9699
2004-01-26,-5.2518
2004-01-27,1.2267000000000001
2004-01-28,-3.1418
2004-01-29,-0.8804
2004-01-30,3.0856
2004-02-02,0.9977
2004-02-03,-1.7063000000000001
2004-02-04,-2.878
2004-02-05,0.3763
2004-02-06,1.8276
2004-02-09,-0.2301
2004-02-10,-0.369
2004-02-11,1.2037
2004-02-12,3.6597
2004-02-13,-2.3388999999999998
2004-02-17,1.446
2004-02-18,-0.6236
2004-02-19,-1.9386999999999999
2004-02-20,-0.046
2004-02-23,-0.782
2004-02-24,0.6027
2004-02-25,0.3687
2004-02-26,0.8724
2004-02-27,0.0455
2004-03-01,2.6388
2004-03-02,-0.1773
2004-03-03,-0.0444
2004-03-04,-0.0888
2004-03-05,-0.0889
2004-03-08,-0.7566
2004-03-09,0.0
2004-03-10,-3.0493
2004-03-11,-1.7576
2004-03-12,1.4123999999999999
2004-03-15,-2.0891
2004-03-16,-0.4267
2004-03-17,1.1905000000000001
2004-03-18,-1.3176
2004-03-19,0.4292
2004-03-22,-3.9886
2004-03-23,0.544
2004-03-24,-1.5248
2004-03-25,2.1479
2004-03-26,0.2445
2004-03-29,4.2927
2004-03-30,3.4612
2004-03-31,5.0181
2004-04-01,0.904
2004-04-02,2.1758
2004-04-05,1.0021
2004-04-06,0.2894
2004-04-07,-0.4534
2004-04-08,-0.4969
2004-04-12,1.4981
2004-04-13,-2.542
2004-04-14,-0.6731
2004-04-15,0.8471
2004-04-16,0.966
2004-04-19,0.416
2004-04-20,-1.4085
2004-04-21,-0.2101
2004-04-22,1.1789
2004-04-23,-1.7894
2004-04-26,-0.5085
2004-04-27,-1.7888
2004-04-28,-1.6912
2004-04-29,-1.8527
2004-04-30,-0.8539
2004-05-03,2.4479
2004-05-04,2.5664
2004-05-05,-0.604
2004-05-06,-4.2101
2004-05-07,-0.4531
2004-05-10,-3.3227
2004-05-11,1.3653
2004-05-12,-0.7896
2004-05-13,0.3745
2004-05-14,0.2799
2004-05-17,-2.3256
2004-05-18,0.5238
2004-05-19,1.5159
2004-05-20,0.7981
2004-05-21,0.7452
2004-05-24,3.2362
2004-05-25,2.1496
2004-05-26,-1.7974999999999999
2004-05-27,1.3393
2004-05-28,0.3965
