ticker,KN US Equity
2014-07-09,-1.9379
2014-07-10,1.4651
2014-07-11,-1.1753
2014-07-14,-0.1699
2014-07-15,-0.4425
2014-07-16,-0.3419
2014-07-17,-0.9262
2014-07-18,1.1773
2014-07-21,0.9925
2014-07-22,1.4232
2014-07-23,0.6014
2014-07-24,2.7898
2014-07-25,-4.2649
2014-07-28,-1.8561999999999999
2014-07-29,-1.3411
2014-07-30,2.9976000000000003
2014-07-31,-1.5905
2014-08-01,1.2724
2014-08-04,1.1205
2014-08-05,0.9738
2014-08-06,0.9312
2014-08-07,0.659
2014-08-08,4.0262
2014-08-11,1.9194
2014-08-12,0.4322
2014-08-13,-1.0759
2014-08-14,-0.4661
2014-08-15,0.0937
2014-08-18,-0.3119
2014-08-19,-0.1252
2014-08-20,0.1566
2014-08-21,1.6891
2014-08-22,0.1846
2014-08-25,0.1228
2014-08-26,2.8519
2014-08-27,-1.0435
2014-08-28,-1.2654
2014-08-29,0.4577
2014-09-02,-0.0304
2014-09-03,-2.4916
2014-09-04,-1.1218
2014-09-05,-1.3237
2014-09-08,0.7346
2014-09-09,-2.5048
2014-09-10,-2.0813
2014-09-11,1.5609
2014-09-12,0.2616
2014-09-15,-1.9896
2014-09-16,1.0982
2014-09-17,2.4029
2014-09-18,2.668
2014-09-19,-2.8178
2014-09-22,-1.1276
2014-09-23,-1.8899
2014-09-24,-7.8711
2014-09-25,-3.1002
2014-09-26,1.6741000000000001
2014-09-29,-4.9396
2014-09-30,2.0015
2014-10-01,-4.0
2014-10-02,0.3538
2014-10-03,-0.5484
2014-10-06,0.3939
2014-10-07,-4.0408
2014-10-08,3.2298
2014-10-09,-4.1188
2014-10-10,-7.2284
2014-10-13,-11.6207
2014-10-14,2.0655
2014-10-15,-5.7256
2014-10-16,2.356
2014-10-17,-3.734
2014-10-20,-0.5845
2014-10-21,-2.0844
2014-10-22,-1.0371
2014-10-23,6.3982
2014-10-24,-0.9331
2014-10-27,-1.6221999999999999
2014-10-28,3.1915
2014-10-29,-0.9278
2014-10-30,-0.1041
2014-10-31,1.3542
2014-11-03,1.0791
2014-11-04,0.6609
2014-11-05,-2.8283
2014-11-06,-1.7671999999999999
2014-11-07,2.1693
2014-11-10,0.2589
2014-11-11,-0.4132
2014-11-12,-1.4003999999999999
2014-11-13,3.3666
2014-11-14,1.0178
2014-11-17,-2.4181
2014-11-18,3.9752
2014-11-19,0.149
2014-11-20,-1.289
2014-11-21,3.3149
2014-11-24,1.9445999999999999
2014-11-25,-0.5722
2014-11-26,0.9592
2014-11-28,-0.7601
2014-12-01,0.7659
2014-12-02,-2.4228
2014-12-03,2.7751
2014-12-04,-5.4003
2014-12-05,-2.3035
2014-12-08,1.3326
2014-12-09,3.1361
2014-12-10,-1.6675
2014-12-11,-1.3466
2014-12-12,-4.9039
2014-12-15,-2.1797
2014-12-16,2.6630000000000003
2014-12-17,2.8587
2014-12-18,1.4411
2014-12-19,2.3846
2014-12-22,8.7711
2014-12-23,5.0569
2014-12-24,-0.3469
2014-12-26,3.2637
2014-12-29,0.6743
2014-12-30,-0.5442
2014-12-31,-0.8838
2015-01-02,-2.3355
2015-01-05,-4.0435
2015-01-06,-0.2719
2015-01-07,1.6356000000000002
2015-01-08,5.3196
2015-01-09,4.7114
2015-01-12,-2.6753
2015-01-13,-6.4556000000000004
2015-01-14,-1.1576
2015-01-15,-3.8288
2015-01-16,3.0913
2015-01-20,-1.5448
2015-01-21,-0.3692
2015-01-22,0.0926
2015-01-23,-2.2675
2015-01-26,1.7519
2015-01-27,1.6287
2015-01-28,-4.1667
2015-01-29,1.2422
2015-01-30,0.0944
2015-02-02,4.9505
2015-02-03,3.8634
2015-02-04,-3.5467
2015-02-05,2.6906
2015-02-06,-1.7904
2015-02-09,3.1125
2015-02-10,0.9056
2015-02-11,-2.735
2015-02-12,-4.9209
2015-02-13,-14.0943
2015-02-17,-3.6579
2015-02-18,0.7817
2015-02-19,1.0526
2015-02-20,7.182
2015-02-23,-4.8082
2015-02-24,2.4718
2015-02-25,2.7792
2015-02-26,-1.7856999999999998
2015-02-27,-0.5195
2015-03-02,1.7231999999999998
2015-03-03,-1.694
2015-03-04,2.0366
2015-03-05,1.1259000000000001
2015-03-06,-1.9737
2015-03-09,1.3423
2015-03-10,0.3057
2015-03-11,0.6094
2015-03-12,1.9182000000000001
2015-03-13,0.4953
2015-03-16,1.8235999999999999
2015-03-17,0.8712
2015-03-18,-0.7678
2015-03-19,1.5957
2015-03-20,-4.8548
2015-03-23,0.1501
2015-03-24,1.3487
2015-03-25,-2.415
2015-03-26,-2.1717
2015-03-27,0.2065
2015-03-30,-0.8243
2015-03-31,0.1039
2015-04-01,-3.1136
2015-04-02,5.0348
2015-04-06,-0.7139
2015-04-07,-0.4622
2015-04-08,1.032
2015-04-09,1.0215
2015-04-10,1.7694999999999999
2015-04-13,0.6458
2015-04-14,2.0237
2015-04-15,1.6449
2015-04-16,-0.0476
2015-04-17,-0.4762
2015-04-20,3.6364
2015-04-21,-0.6925
2015-04-22,-1.1158
2015-04-23,-0.141
2015-04-24,-5.4614
2015-04-27,1.3446
2015-04-28,-3.8821
2015-04-29,1.8916
2015-04-30,-3.8133
2015-05-01,-0.7303
2015-05-04,0.6306
2015-05-05,-1.5144
2015-05-06,-3.5525
2015-05-07,-0.1649
2015-05-08,-0.4956
2015-05-11,4.1505
2015-05-12,-1.4346
2015-05-13,0.3774
2015-05-14,2.6853
2015-05-15,-0.5753
2015-05-18,0.6312
2015-05-19,-0.7841
2015-05-20,1.1064
2015-05-21,0.938
2015-05-22,0.5679
2015-05-26,0.1027
2015-05-27,0.5128
2015-05-28,-1.0204
2015-05-29,-0.2577
2015-06-01,-1.137
2015-06-02,1.8296000000000001
2015-06-03,2.3101
2015-06-04,-4.6663
2015-06-05,-0.8421
2015-06-08,-0.9023
2015-06-09,-2.5174
2015-06-10,-0.4945
2015-06-11,-0.1104
2015-06-12,0.995
2015-06-15,1.8062
2015-06-16,-0.4301
2015-06-17,4.4816
2015-06-18,-0.5168
2015-06-19,1.0909
2015-06-22,1.9013
2015-06-23,1.6137000000000001
2015-06-24,-1.0422
2015-06-25,-5.0652
2015-06-26,-2.43
2015-06-29,-0.1624
2015-06-30,-1.8437999999999999
2015-07-01,2.4862
2015-07-02,-0.1078
2015-07-06,-1.8888
2015-07-07,-0.7701
2015-07-08,-1.1086
2015-07-09,1.5135
2015-07-10,2.0983
2015-07-13,2.7582
2015-07-14,-0.6316
2015-07-15,-0.4767
2015-07-16,-2.4481
2015-07-17,-0.2728
2015-07-20,-1.4223
2015-07-21,-0.0555
2015-07-22,-1.2215
2015-07-23,-2.4733
2015-07-24,-2.6513
2015-07-27,2.013
2015-07-28,6.2101
2015-07-29,1.1475
2015-07-30,1.0265
2015-07-31,1.8717000000000001
2015-08-03,-1.0499
2015-08-04,-2.4403
2015-08-05,-2.6645
2015-08-06,-1.0615
2015-08-07,-1.3552
2015-08-10,2.3468999999999998
2015-08-11,-2.7405
2015-08-12,-1.8401
2015-08-13,-1.2302
2015-08-14,-0.5338
2015-08-17,-3.9952
2015-08-18,0.2484
2015-08-19,-0.4957
2015-08-20,-6.6002
2015-08-21,-1.8
2015-08-24,-4.0054
2015-08-25,-1.768
2015-08-26,6.2635
2015-08-27,6.5718
2015-08-28,3.4965
2015-08-31,0.0
2015-09-01,-1.7199
2015-09-02,0.6875
2015-09-03,2.0484
2015-09-04,-2.6764
2015-09-08,5.25
2015-09-09,-1.1283
2015-09-10,-0.961
2015-09-11,-2.1831
2015-09-14,-1.5499
2015-09-15,4.3451
2015-09-16,-2.0519
2015-09-17,2.5262000000000002
2015-09-18,-2.2236
2015-09-21,2.1512000000000002
2015-09-22,-0.8424
2015-09-23,0.2427
2015-09-24,-3.2082
2015-09-25,2.3765
2015-09-28,7.5748
2015-09-29,0.8518
2015-09-30,3.7725
2015-10-01,0.4341
2015-10-02,6.1048
2015-10-05,2.9532
2015-10-06,8.6548
2015-10-07,-1.9572
2015-10-08,0.7428
2015-10-09,-2.1659
2015-10-12,1.4602
2015-10-13,-0.6035
2015-10-14,-2.4288
2015-10-15,1.9627
2015-10-16,-2.3474
2015-10-19,1.3942
2015-10-20,-0.7587
2015-10-21,-1.8155999999999999
2015-10-22,5.0608
2015-10-23,-1.7601
2015-10-26,-1.603
2015-10-27,-18.0163
2015-10-28,-1.4611
2015-10-29,1.3049
2015-10-30,-2.459
2015-11-02,6.4226
2015-11-03,2.8765
2015-11-04,-3.3991
2015-11-05,-2.0999
2015-11-06,3.4203
2015-11-09,-2.1861
2015-11-10,-7.5645
2015-11-11,-0.62
2015-11-12,-3.9301
2015-11-13,0.0
2015-11-16,4.026
2015-11-17,-3.1211
2015-11-18,0.8376
2015-11-19,-1.0863
2015-11-20,2.3902
2015-11-23,0.0
2015-11-24,0.8202
2015-11-25,0.6884
2015-11-27,0.0622
2015-11-30,2.2981
2015-12-01,-0.7893
2015-12-02,-0.306
2015-12-03,-4.113
2015-12-04,2.4328
2015-12-07,-1.9375
2015-12-08,-0.5099
2015-12-09,-3.3312
2015-12-10,3.0484
2015-12-11,-2.8939
2015-12-14,-4.4371
2015-12-15,-1.0395
2015-12-16,-2.6611000000000002
2015-12-17,-5.8993
2015-12-18,-1.5291000000000001
2015-12-21,2.4068
2015-12-22,3.5633
2015-12-23,1.0249
2015-12-24,0.8696
2015-12-28,-1.5805
2015-12-29,0.0
2015-12-30,0.073
2015-12-31,-2.7717
2016-01-04,5.3263
2016-01-05,-4.3447
2016-01-06,-1.3403
2016-01-07,-3.7736
2016-01-08,-0.6275
2016-01-11,-4.4988
2016-01-12,-4.5455
2016-01-13,1.9912999999999998
2016-01-14,4.6689
2016-01-15,-6.4071
2016-01-19,-1.1265
2016-01-20,0.5259
2016-01-21,6.5388
2016-01-22,2.455
2016-01-25,-1.9968
2016-01-26,2.771
2016-01-27,-3.8064999999999998
2016-01-28,0.2473
2016-01-29,11.8421
2016-02-01,-3.4559
2016-02-02,-4.0366
2016-02-03,1.5873
2016-02-04,2.9687
2016-02-05,-2.2762000000000002
2016-02-08,-7.0652
2016-02-09,-0.7519
2016-02-10,2.2727
2016-02-11,-4.4444
2016-02-12,-14.0396
2016-02-16,8.3166
2016-02-17,1.9426
2016-02-18,0.6352
2016-02-19,0.1803
2016-02-22,5.6706
2016-02-23,-5.7922
2016-02-24,1.6275
2016-02-25,2.4021
2016-02-26,-0.8688
2016-02-29,-0.2629
2016-03-01,0.1757
2016-03-02,3.8596
2016-03-03,2.1115
2016-03-04,1.2407
2016-03-07,2.1242
2016-03-08,0.0
2016-03-09,0.88
2016-03-10,0.6344
2016-03-11,2.7580999999999998
2016-03-14,-1.7638
2016-03-15,-3.2006
2016-03-16,3.3064999999999998
2016-03-17,2.498
2016-03-18,3.5796
2016-03-21,-0.0735
2016-03-22,1.0302
2016-03-23,-7.866
2016-03-24,0.4743
2016-03-28,-0.236
2016-03-29,3.1546
2016-03-30,1.0703
2016-03-31,-0.3026
2016-04-01,-0.5311
2016-04-04,-2.1358
2016-04-05,-3.3515
2016-04-06,3.0645
2016-04-07,-3.6776
2016-04-08,1.381
2016-04-11,-0.7212
2016-04-12,0.8878
2016-04-13,1.92
2016-04-14,5.6515
2016-04-15,0.6686
2016-04-18,-0.0738
2016-04-19,-3.0281
2016-04-20,0.9139
2016-04-21,-0.3774
2016-04-22,8.1818
2016-04-25,-8.8936
2016-04-26,14.9116
2016-04-27,0.4013
2016-04-28,-10.7262
2016-04-29,-0.2239
2016-05-02,-0.8227
2016-05-03,1.2066
2016-05-04,-1.7884
2016-05-05,0.3794
2016-05-06,-0.5291
2016-05-09,-1.3678
2016-05-10,1.3096999999999999
2016-05-11,-0.6844
2016-05-12,-6.049
2016-05-13,1.5485
2016-05-16,0.0
2016-05-17,1.1236
2016-05-18,1.6667
2016-05-19,-1.7955
2016-05-20,1.9872999999999998
2016-05-23,2.5721
2016-05-24,2.1277
2016-05-25,3.3482
2016-05-26,1.2959
2016-05-27,0.924
2016-05-31,2.9577
2016-06-01,1.026
2016-06-02,3.1144
2016-06-03,0.7223
2016-06-06,1.8904999999999998
2016-06-07,0.5758
2016-06-08,0.6361
2016-06-09,-1.7067
2016-06-10,-3.537
2016-06-13,-0.0667
2016-06-14,0.4003
2016-06-15,-0.4651
2016-06-16,0.6008
2016-06-17,0.7963
2016-06-20,0.395
2016-06-21,-1.4426
2016-06-22,-0.5988
2016-06-23,3.6145
2016-06-24,-9.5607
2016-06-27,-6.1429
2016-06-28,1.2177
2016-06-29,1.6541000000000001
2016-06-30,1.1834
2016-07-01,0.0
2016-07-05,-5.9211
2016-07-06,0.4662
2016-07-07,3.0162
2016-07-08,6.3814
2016-07-11,2.3994
2016-07-12,3.8594
2016-07-13,0.2654
2016-07-14,2.8458
2016-07-15,-0.2574
2016-07-18,1.9355
2016-07-19,-0.9494
2016-07-20,0.9585
2016-07-21,-0.5696
2016-07-22,0.3183
2016-07-25,-0.1904
2016-07-26,2.9879
2016-07-27,-12.963
2016-07-28,-3.8298
2016-07-29,-0.885
2016-08-01,0.2232
2016-08-02,-3.8604000000000003
2016-08-03,1.2355
2016-08-04,1.2204
2016-08-05,4.2954
2016-08-08,-0.2168
2016-08-09,-0.4345
2016-08-10,-0.7273
2016-08-11,0.3663
2016-08-12,1.6058
2016-08-15,3.2328
2016-08-16,-2.1573
2016-08-17,-2.276
2016-08-18,0.9461
2016-08-19,1.9466
2016-08-22,-1.2730000000000001
2016-08-23,2.7937
2016-08-24,-2.6481
2016-08-25,-1.0737
2016-08-26,0.1447
2016-08-29,0.7948
2016-08-30,-0.3584
2016-08-31,0.0
2016-09-01,0.3597
2016-09-02,1.0753
2016-09-06,-2.2695
2016-09-07,-0.2903
2016-09-08,4.0029
2016-09-09,-3.6389
2016-09-12,3.3406000000000002
2016-09-13,-2.1082
2016-09-14,1.5074999999999998
2016-09-15,3.8897
2016-09-16,-3.9483
2016-09-19,1.8427
2016-09-20,-2.8532
2016-09-21,0.3582
2016-09-22,2.7837
2016-09-23,-2.5
2016-09-26,-2.9915000000000003
2016-09-27,1.1747
2016-09-28,0.0
2016-09-29,-0.7983
2016-09-30,2.7798
2016-10-03,0.5694
2016-10-04,1.1323
2016-10-05,0.7698
2016-10-06,-0.5556
2016-10-07,-0.838
2016-10-10,3.0282
2016-10-11,-2.3923
2016-10-12,0.2801
2016-10-13,-1.6760000000000002
2016-10-14,-1.2074
2016-10-17,0.9346
2016-10-18,3.9886
2016-10-19,0.8904
2016-10-20,1.2899
2016-10-21,-0.6032
2016-10-24,1.9555
2016-10-25,1.5873
2016-10-26,-3.125
2016-10-27,-1.4113
2016-10-28,-0.6817
2016-10-31,2.5395
2016-11-01,-2.008
2016-11-02,-1.776
2016-11-03,-1.4604
2016-11-04,0.6351
2016-11-07,4.7686
2016-11-08,-0.9371
2016-11-09,2.027
2016-11-10,0.6623
2016-11-11,2.8947000000000003
2016-11-14,1.6623999999999999
2016-11-15,1.3208
2016-11-16,-1.1794
2016-11-17,0.8166
2016-11-18,0.9969
2016-11-21,0.802
2016-11-22,0.7344
2016-11-23,1.0328
2016-11-25,1.4432
2016-11-28,-3.6752000000000002
2016-11-29,-1.6615
2016-11-30,0.3129
2016-12-01,-5.8016
2016-12-02,1.2583
2016-12-05,2.7469
2016-12-06,2.2279
2016-12-07,2.0548
2016-12-08,3.1727
2016-12-09,0.8279
2016-12-12,0.2933
2016-12-13,-2.3977
2016-12-14,-0.3595
2016-12-15,0.3608
2016-12-16,0.3595
2016-12-19,1.4328
2016-12-20,-0.0589
2016-12-21,0.53
2016-12-22,0.2929
2016-12-23,-0.0584
2016-12-27,1.4611
2016-12-28,-1.7281
2016-12-29,-0.6448
2016-12-30,-1.4159
2017-01-03,0.2394
2017-01-04,1.194
2017-01-05,-2.3599
2017-01-06,-0.8459
2017-01-09,-0.8531
2017-01-10,2.3970000000000002
2017-01-11,0.9604
2017-01-12,2.3781
2017-01-13,1.5099
2017-01-17,-0.7437
2017-01-18,1.4409
2017-01-19,-3.125
2017-01-20,1.7008999999999999
2017-01-23,1.8454000000000002
2017-01-24,1.9253
2017-01-25,-0.5556
2017-01-26,-0.1117
2017-01-27,0.6711
2017-01-30,-0.7222
2017-01-31,0.8394
2017-02-01,0.4994
2017-02-02,-1.0491
2017-02-03,1.5625
2017-02-06,-1.2088
2017-02-07,4.2825
2017-02-08,-0.8533
2017-02-09,0.269
2017-02-10,0.3219
2017-02-13,1.1764999999999999
2017-02-14,1.7970000000000002
2017-02-15,0.8307
2017-02-16,-0.7209
2017-02-17,0.7261
2017-02-21,0.3605
2017-02-22,-0.8722
2017-02-23,-1.6562999999999999
2017-02-24,-1.7894999999999999
2017-02-27,2.5723000000000003
2017-02-28,-1.0972
2017-03-01,2.3772
2017-03-02,-3.0444
2017-03-03,-0.5322
2017-03-06,-1.8727
2017-03-07,-0.0545
2017-03-08,-0.491
2017-03-09,-1.2061
2017-03-10,1.7203
2017-03-13,0.1091
2017-03-14,1.1989
2017-03-15,0.7539
2017-03-16,1.4965
2017-03-17,0.6846
2017-03-20,0.523
2017-03-21,-4.8907
2017-03-22,1.4769999999999999
2017-03-23,1.4016
2017-03-24,-0.319
2017-03-27,-0.5867
2017-03-28,2.1459
2017-03-29,-1.313
2017-03-30,1.2241
2017-03-31,-0.368
2017-04-03,-1.847
2017-04-04,0.8065
2017-04-05,-1.0667
2017-04-06,0.3774
2017-04-07,1.2889
2017-04-10,-0.9014
2017-04-11,0.8561
2017-04-12,-1.9098000000000002
2017-04-13,0.1082
2017-04-17,2.215
2017-04-18,0.7928
2017-04-19,-0.0524
2017-04-20,1.4166
2017-04-21,-2.1211
2017-04-24,3.3298
2017-04-25,0.0
2017-04-26,0.2046
2017-04-27,-8.2185
2017-04-28,-1.3904
2017-05-01,0.3384
2017-05-02,-1.3491
2017-05-03,-0.057
2017-05-04,0.4561
2017-05-05,1.4188
2017-05-08,-0.1679
2017-05-09,0.1682
2017-05-10,-1.0632
2017-05-11,-0.2828
2017-05-12,0.0567
2017-05-15,3.9683
2017-05-16,0.9815
2017-05-17,-6.8575
2017-05-18,0.6377
2017-05-19,1.9009
2017-05-22,-0.2261
2017-05-23,-0.6799
2017-05-24,0.2852
2017-05-25,-0.967
2017-05-26,-2.6422
2017-05-30,0.531
2017-05-31,0.5282
2017-06-01,2.7437
2017-06-02,2.3864
2017-06-05,-2.1643
2017-06-06,3.2331
2017-06-07,-1.9231
2017-06-08,4.6499
2017-06-09,-0.4283
2017-06-12,-1.6667
2017-06-13,-2.6244
2017-06-14,-0.9545
2017-06-15,-0.6803
2017-06-16,-1.1985999999999999
2017-06-19,1.7909000000000002
2017-06-20,-1.7593999999999999
2017-06-21,-1.2132
2017-06-22,1.5205
2017-06-23,0.288
2017-06-26,0.5169
2017-06-27,-2.5143
2017-06-28,3.0481
2017-06-29,-2.6734999999999998
2017-06-30,-1.1105
2017-07-03,-0.0591
2017-07-05,-0.887
2017-07-06,-2.148
2017-07-07,2.0732
2017-07-10,-1.135
2017-07-11,-1.148
2017-07-12,0.1222
2017-07-13,-0.1221
2017-07-14,-0.2445
2017-07-17,-0.0613
2017-07-18,-0.0613
2017-07-19,0.9816
2017-07-20,-0.3038
2017-07-21,0.9141
2017-07-24,-0.1208
2017-07-25,0.0
2017-07-26,-1.2092
2017-07-27,-5.3856
2017-07-28,-1.423
2017-07-31,-0.5906
2017-08-01,2.3102
2017-08-02,-0.7742
2017-08-03,-0.6502
2017-08-04,0.9817
2017-08-07,-1.685
2017-08-08,0.2637
2017-08-09,-0.3287
2017-08-10,-1.1214
2017-08-11,-1.8679000000000001
2017-08-14,0.9517
2017-08-15,-1.1448
2017-08-16,0.0681
2017-08-17,-2.6549
2017-08-18,-0.9091
2017-08-21,-0.1411
2017-08-22,0.9187
2017-08-23,0.8403
2017-08-24,1.3889
2017-08-25,0.8904
2017-08-28,-0.9504
2017-08-29,0.3427
2017-08-30,1.0929
2017-08-31,-0.8784
2017-09-01,2.1813
2017-09-05,-0.7338
2017-09-06,-0.4704
2017-09-07,-1.418
2017-09-08,-0.8219
2017-09-11,3.1077
2017-09-12,2.5452
2017-09-13,-2.4167
2017-09-14,0.7363
2017-09-15,0.9302
2017-09-18,0.8558
2017-09-19,-0.8486
2017-09-20,0.3292
2017-09-21,0.9843
2017-09-22,-0.5198
2017-09-25,-2.8739
2017-09-26,0.3362
2017-09-27,2.815
2017-09-28,0.0652
2017-09-29,-0.5212
2017-10-02,2.0301
2017-10-03,0.8344
2017-10-04,1.1458
2017-10-05,-0.5035
2017-10-06,0.0633
2017-10-09,-1.0114
2017-10-10,-0.1916
2017-10-11,-0.128
2017-10-12,0.1922
2017-10-13,-1.8542
2017-10-16,0.5863
2017-10-17,1.8782
2017-10-18,1.78
2017-10-19,-3.6227
2017-10-20,1.6202
2017-10-23,-1.4668
2017-10-24,2.8479
2017-10-25,-1.9508999999999999
2017-10-26,1.027
2017-10-27,1.5248
2017-10-30,2.3154
2017-10-31,1.2844
2017-11-01,-2.2343
2017-11-02,-0.803
2017-11-03,0.3736
2017-11-06,1.9851
2017-11-07,-1.5815000000000001
2017-11-08,-0.0618
2017-11-09,-0.0618
2017-11-10,1.8564
2017-11-13,-1.7618
2017-11-14,-0.7421
2017-11-15,-0.9969
2017-11-16,1.6362
2017-11-17,-0.3715
2017-11-20,0.1243
2017-11-21,3.7244
2017-11-22,-0.0598
2017-11-24,-0.4192
2017-11-27,-1.2026
2017-11-28,1.8258999999999999
2017-11-29,-3.0484
2017-11-30,-2.651
2017-12-01,-2.7866
2017-12-04,-2.6710000000000003
2017-12-05,0.3347
2017-12-06,-4.0027
2017-12-07,1.5983
2017-12-08,-0.2052
2017-12-11,-0.1371
2017-12-12,1.5786
2017-12-13,-0.7432
2017-12-14,-1.9741
2017-12-15,1.9444
2017-12-18,3.8828
2017-12-19,-0.3279
2017-12-20,0.2632
2017-12-21,-0.3937
2017-12-22,-1.3175
2017-12-26,-2.2029
2017-12-27,-0.273
2017-12-28,1.1636
2017-12-29,-0.8119
2018-01-02,2.9332000000000003
2018-01-03,1.9218
2018-01-04,-0.3901
2018-01-05,2.3499
2018-01-08,1.7856999999999998
2018-01-09,-1.3784
2018-01-10,-0.8895
2018-01-11,1.4744
2018-01-12,2.1478
2018-01-16,0.7421
2018-01-17,1.5960999999999999
2018-01-18,-1.994
2018-01-19,-0.3083
2018-01-22,-2.2882
2018-01-23,-0.0633
2018-01-24,-1.4566
2018-01-25,-2.1208
2018-01-26,-0.0657
2018-01-29,0.2628
2018-01-30,-0.6553
2018-01-31,0.5277
2018-02-01,-0.4593
2018-02-02,-2.6368
2018-02-05,-4.6716
2018-02-06,0.9233
2018-02-07,0.8445
2018-02-08,-5.3036
2018-02-09,-1.3265
2018-02-12,2.5392
2018-02-13,-0.8012
2018-02-14,3.5977
2018-02-15,1.2757
2018-02-16,0.07
2018-02-20,0.0699
2018-02-21,1.188
2018-02-22,0.2072
2018-02-23,0.2757
2018-02-26,1.5808
2018-02-27,-2.2327
2018-02-28,-0.0692
2018-03-01,-0.277
2018-03-02,0.8333
2018-03-05,0.0689
2018-03-06,1.3075999999999999
2018-03-07,0.3397
2018-03-08,-1.8279999999999998
2018-03-09,0.2069
2018-03-12,0.2753
2018-03-13,-1.7845
2018-03-14,-2.1663
2018-03-15,-1.5
2018-03-16,1.0152
2018-03-19,-2.8715
2018-03-20,-0.5174
2018-03-21,-0.4458
2018-03-22,-3.2836
2018-03-23,-3.3951000000000002
2018-03-26,2.5559
2018-03-27,-3.0374
2018-03-28,-0.7229
2018-03-29,1.8608
2018-04-02,-5.1628
2018-04-03,2.0938
2018-04-04,1.1485
2018-04-05,-0.0811
2018-04-06,-2.2727
2018-04-09,-0.3322
2018-04-10,2.4167
2018-04-11,1.2205
2018-04-12,1.1254
2018-04-13,0.7949
2018-04-16,-2.5237
2018-04-17,-2.7508
2018-04-18,0.0832
2018-04-19,-2.4106
2018-04-20,-1.7888
2018-04-23,0.3469
2018-04-24,-4.9265
2018-04-25,3.0
2018-04-26,-1.5887
2018-04-27,10.7623
2018-04-30,3.6437
2018-05-01,-1.25
2018-05-02,1.5823
2018-05-03,0.8567
2018-05-04,3.166
2018-05-07,1.4969999999999999
2018-05-08,0.5162
2018-05-09,0.3668
2018-05-10,1.0234
2018-05-11,0.0
2018-05-14,2.026
2018-05-15,0.2837
2018-05-16,-0.1414
2018-05-17,2.9036999999999997
2018-05-18,-1.3765
2018-05-21,0.0
2018-05-22,1.1863
2018-05-23,-0.7586
2018-05-24,-0.2085
2018-05-25,0.766
2018-05-29,0.0691
2018-05-30,0.6215
2018-05-31,-0.4804
2018-06-01,2.6207000000000003
2018-06-04,0.4032
2018-06-05,1.2718
2018-06-06,1.0575
2018-06-07,1.0464
2018-06-08,0.1942
2018-06-11,2.1318
2018-06-12,-1.0753
2018-06-13,1.1509
2018-06-14,0.6953
2018-06-15,-0.3766
2018-06-18,-2.3945
2018-06-19,-0.2582
2018-06-20,0.1942
2018-06-21,-1.0982
2018-06-22,-0.1306
2018-06-25,-0.981
2018-06-26,2.0476
2018-06-27,-1.6827999999999999
2018-06-28,0.9217
2018-06-29,-0.1957
