ticker,OCBG US Equity
2009-05-21,37.5
2009-05-22,9.0909
2009-05-26,-50.0
2009-05-27,83.3333
2009-06-02,-45.4545
2009-06-03,83.3333
2009-06-04,-45.4545
2009-06-05,0.0
2009-06-08,0.0
2009-06-09,0.0
2009-06-10,23.3333
2009-06-11,-18.9189
2009-06-17,-63.0
2009-06-18,170.2703
2009-06-19,0.0
2009-06-22,0.0
2009-06-23,-16.6667
2009-06-24,-40.0
2009-06-25,-80.0
2009-06-26,233.3333
2009-06-29,0.0
2009-06-30,0.0
2009-07-01,150.0
2009-07-06,-20.0
2009-07-08,0.0
2009-07-09,0.0
2009-07-13,-50.0
2009-07-15,0.0
2009-07-16,50.0
2009-07-17,-33.3333
2009-07-20,200.0
2009-07-21,16.6667
2009-07-22,-28.5714
2009-07-27,40.0
2009-07-29,-42.8571
2009-08-03,-25.0
2009-08-04,133.3333
2009-08-05,-57.1429
2009-08-07,0.0
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,133.3333
2009-08-19,-57.1429
2009-08-21,13.3333
2009-08-24,-11.7647
2009-08-28,20.0
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,-33.3333
2009-09-03,25.0
2009-09-08,0.0
2009-09-10,6.6667
2009-09-14,-6.25
2009-09-16,0.0
2009-09-24,0.0
2009-09-29,-26.6667
2009-09-30,0.0
2009-10-05,36.3636
2009-10-06,-33.3333
2009-10-26,-40.0
2009-10-27,400.0
2009-10-28,0.0
2009-10-29,0.0
2009-11-03,0.0
2009-11-04,0.0
2009-11-05,-66.6667
2009-11-09,0.0
2009-11-11,-30.0
2009-11-13,0.0
2009-11-16,-14.2857
2009-11-18,0.0
2009-11-23,-33.3333
2009-11-30,-25.0
2009-12-03,60.0
2009-12-04,0.0
2009-12-07,-37.5
2009-12-09,0.0
2010-01-15,66.6667
2010-01-19,100.0
2010-02-18,-50.0
2010-02-22,0.0
2010-02-23,0.0
2010-03-15,-40.0
2010-03-22,166.6667
2010-03-23,0.0
2010-03-24,25.0
2010-03-25,20.0
2010-03-26,25.0
2010-03-29,0.0
2010-04-06,-40.0
2010-04-08,0.0
2010-04-09,11.1111
2010-04-12,0.0
2010-04-14,0.0
2010-04-15,50.0
2010-04-16,0.0
2010-04-19,-13.3333
2010-04-20,15.3846
2010-04-21,-0.6667
2010-04-22,47.651
2010-04-23,10.0
2010-04-26,19.8347
2010-04-27,-27.5862
2010-04-28,-26.1905
2010-04-29,3.2258
2010-04-30,43.75
2010-05-03,-26.087
2010-05-04,17.647100000000002
2010-05-05,-15.0
2010-05-06,-5.8824
2010-05-07,-6.25
2010-05-10,0.0
2010-05-11,13.3333
2010-05-12,11.7647
2010-05-13,-21.0526
2010-05-14,-13.3333
2010-05-17,-7.6923
2010-05-18,-16.6667
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,-30.0
2010-05-24,-14.2857
2010-05-25,66.6667
2010-05-26,-9.0
2010-05-27,-1.0989
2010-05-28,-11.1111
2010-06-01,25.0
2010-06-02,0.0
2010-06-03,40.0
2010-06-04,-21.4286
2010-06-07,0.0
2010-06-08,13.6364
2010-06-09,-8.0
2010-06-10,-13.0435
2010-06-11,-20.0
2010-06-15,0.0
2010-06-16,-6.25
2010-06-17,1.3333
2010-06-18,5.2632
2010-06-21,0.0
2010-06-22,-6.25
2010-06-23,6.6667
2010-06-24,0.0
2010-06-25,-5.0
2010-06-28,-7.8947
2010-06-29,-14.2857
2010-06-30,33.3333
2010-07-01,-12.5
2010-07-02,14.2857
2010-07-06,-6.25
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,-6.6667
2010-07-12,0.0
2010-07-13,7.1429
2010-07-14,-20.0
2010-07-15,0.0
2010-07-16,8.3333
2010-07-19,0.0
2010-07-20,-53.8462
2010-07-22,0.0
2010-07-23,66.6667
2010-07-26,80.0
2010-07-27,-44.4444
2010-07-28,80.0
2010-08-02,-44.4444
2010-08-04,0.0
2010-08-05,0.0
2010-08-09,80.0
2010-08-10,0.0
2010-08-13,0.0
2010-08-16,-11.1111
2010-08-17,0.0
2010-08-19,0.0
2010-08-20,12.5
2010-08-23,16.6667
2010-08-24,-23.8095
2010-08-25,0.0
2010-08-26,-12.5
2010-08-30,-14.2857
2010-09-02,8.3333
2010-09-03,-7.6923
2010-09-13,12.5
2010-09-16,11.1111
2010-09-17,0.0
2010-09-21,-6.6667
2010-09-22,7.1429
2010-09-23,20.0
2010-09-27,-16.6667
2010-09-28,0.0
2010-10-01,20.0
2010-10-04,-33.3333
2010-10-05,33.3333
2010-10-06,50.0
2010-10-11,-50.0
2010-10-12,83.3333
2010-10-15,-27.2727
2010-10-18,12.5
2010-10-20,11.1111
2010-10-25,-20.0
2010-10-27,-37.5
2010-11-03,22.375
2010-11-04,79.7753
2010-11-08,0.0
2010-11-10,-72.7273
2010-11-12,200.0
2010-11-15,-44.4444
2010-11-30,20.0
2010-12-07,8.3333
2010-12-08,-23.0769
2010-12-09,36.0
2010-12-14,32.3529
2010-12-15,-44.4444
2010-12-16,0.0
2010-12-17,-36.0
2010-12-22,53.125
2010-12-27,-38.7755
2010-12-29,32.9167
2011-01-05,0.3135
2011-01-06,-2.5
2011-01-07,-7.6923
2011-01-12,11.1111
2011-01-13,0.0
2011-01-18,25.0
2011-01-19,0.0
2011-01-25,20.0
2011-01-28,0.0
2011-01-31,-16.6667
2011-02-01,-60.0
2011-02-10,200.0
2011-02-11,-16.6667
2011-02-25,20.0
2011-03-04,0.0
2011-03-23,-41.6667
2011-03-28,14.2857
2011-03-29,-25.0
2011-03-30,16.6667
2011-03-31,-40.0
2011-04-13,42.8571
2011-05-03,66.6667
2011-05-31,-2.0
2011-06-07,-38.7755
2011-06-08,-33.3333
2011-06-10,0.0
2011-06-14,0.0
2011-06-28,-25.0
2011-07-18,-33.3333
2011-07-28,0.0
2011-08-29,-48.125
2011-09-12,-59.0361
2011-09-20,0.0
2011-10-03,-5.8824
2011-10-07,-50.0
2011-10-14,100.0
2011-11-18,50.0
2011-11-29,0.0
2011-12-07,0.0
2011-12-28,33.3333
2012-01-20,0.0
2012-01-30,0.0
2012-03-19,-84.375
2012-03-23,0.0
2012-04-03,0.0
2012-04-04,0.0
2012-04-16,80.0
2012-05-16,5.5556
2012-06-06,0.0
2012-07-02,647.3684
2012-08-24,-86.6197
2012-09-04,15.7895
2012-11-13,90.9091
2012-11-19,-85.7143
2012-11-20,166.6667
2012-11-29,-62.5
2012-11-30,33.3333
2012-12-21,0.0
2012-12-26,0.0
2013-01-03,0.0
2013-01-07,75.0
2013-01-14,0.0
2013-01-17,-28.5714
2013-03-04,380.0
2013-03-05,-10.4167
2013-04-04,-2.3256
2013-04-08,-73.8095
2013-04-10,0.0
2013-04-25,63.6364
2013-05-15,61.1111
2013-06-24,-37.931
2013-08-12,61.1111
2013-08-28,-27.5862
2013-09-19,0.0
2013-11-13,14.2857
2013-11-25,-12.5
2013-12-11,-9.5238
2013-12-12,0.0
2013-12-13,84.2105
2013-12-23,-54.2857
2014-01-15,0.0
2014-01-16,0.0
2014-02-04,150.0
2014-02-05,-65.0
2014-02-14,92.8571
2014-02-27,77.7778
2014-03-06,-39.5833
2014-04-25,-10.3448
2014-04-30,-30.7692
2014-05-05,33.3333
2014-05-08,33.3333
2014-05-15,-25.0
2014-06-09,366.6667
2014-06-10,-28.5714
2014-06-12,10.0
2014-06-16,27.2727
2014-06-18,21.4286
2014-06-19,0.0
2014-06-26,-29.4118
2014-07-03,233.3333
2014-07-09,0.0
2014-07-10,-60.0
2014-07-11,-67.1875
2014-07-14,14.2857
2014-07-16,0.0
2014-07-18,-27.0833
2014-07-23,-2.8571
2014-07-24,17.647100000000002
2014-07-25,-15.0
2014-07-29,0.0
2014-08-06,-5.8824
2014-08-14,0.0
2014-08-25,0.0
2014-08-27,0.0
2014-09-04,100.0
2014-09-05,-50.0
2014-09-10,0.0
2014-09-11,-25.0
2014-10-06,33.3333
2014-10-27,6.25
2014-11-05,0.0
2014-11-26,0.0
2014-12-02,-5.8824
2014-12-18,0.0
2015-01-29,0.0
2015-01-30,0.0
2015-02-26,0.0
2015-03-02,0.0
2015-03-05,-25.0
2015-04-15,58.3333
2015-05-07,-36.8421
2015-06-08,0.0
2015-08-10,0.0
2015-08-12,0.0
2015-10-01,0.0
2015-10-12,8.3333
2015-12-31,0.0
2016-01-04,0.0
2016-03-07,-7.6923
2016-03-28,0.0
2016-04-21,0.0
2016-05-05,0.0
2016-05-26,0.0
2016-08-11,-25.0
2016-11-07,11.1111
2017-01-10,-10.0
2017-03-14,0.0
2017-03-27,-11.1111
2017-03-30,-12.5
2017-04-04,0.0
2017-06-27,2.8571
2017-09-01,35.7778
2017-12-20,-18.1669
2018-03-08,0.0
2018-03-19,510.0
2018-03-26,-81.9672
2018-06-13,345.4545
2018-06-25,-18.3673
2018-06-27,-25.0
2018-07-10,517.0
2018-07-11,-72.4473
2018-07-16,0.0
2018-07-18,-19.6078
2018-08-07,-48.7805
2018-08-28,-28.5714
2018-09-19,0.0
2018-10-23,381.3333
2018-11-13,-3.0471
2018-11-15,170.0
2018-11-16,-36.5079
2018-11-19,-16.6667
2018-11-20,0.0
2018-11-27,60.0
2018-11-28,201.875
2018-11-29,-35.8178
2018-11-30,54.8387
2018-12-03,1.0417
2018-12-04,-19.5876
2018-12-06,-23.0769
2018-12-12,6.3333
2018-12-13,-16.9279
2018-12-14,0.0
2018-12-17,0.0
2018-12-20,-5.6604
2018-12-24,0.0
2018-12-31,-12.0
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,36.3636
2019-01-10,-33.3333
2019-01-15,0.0
2019-02-20,50.0
2019-02-21,-18.3333
2019-02-28,-57.551
2019-03-15,52.8846
2019-03-18,-37.1069
2019-03-19,-5.0
2019-04-01,68.4211
2019-04-03,-25.0
2019-04-04,29.1667
2019-04-10,-38.0645
2019-04-12,3.9063
2019-05-13,0.2506
2019-05-14,4.5
2019-05-16,-4.3062000000000005
2019-05-31,200.0
2019-06-03,0.0
2019-06-04,-33.3333
2019-06-05,50.0
2019-06-06,-44.6667
2019-06-07,39.8554
2019-06-10,20.6065
2019-06-11,-38.9286
2019-06-13,-0.5848
2019-06-17,41.1765
2019-06-18,0.0
2019-06-21,0.0
2019-06-25,-33.3333
2019-06-28,-6.25
2019-07-03,33.3333
2019-07-25,5.88
2019-08-02,55.3646
2019-08-05,15.5015
2019-08-06,12.5
2019-08-07,0.5848
2019-08-08,-20.9302
2019-08-09,33.8971
2019-08-12,-23.1192
2019-08-13,28.5714
2019-08-14,51.1111
2019-08-15,10.2941
2019-08-16,-6.6667
2019-08-19,-13.7143
2019-08-20,13.4106
2019-08-21,-12.4088
2019-08-22,0.0
2019-08-23,-38.1333
2019-08-26,-0.0539
2019-08-27,7.8167
2019-08-28,30.9375
2019-08-29,2.4153000000000002
2019-08-30,2.5354
2019-09-03,8.9091
2019-09-04,0.0
2019-09-05,-43.2387
2019-09-06,-11.7647
2019-09-10,33.3333
2019-09-11,-22.5
2019-09-12,0.0
2019-09-13,-7.7419
2019-09-17,5.2448
2019-09-18,6.3123000000000005
2019-09-23,-16.25
2019-09-24,0.7463
2019-09-25,0.0
2019-09-27,48.1481
2019-09-30,-12.5
2019-10-01,-11.4286
2019-10-02,12.9032
2019-10-04,14.2857
2019-10-07,-24.875
2019-10-08,6.822
2019-10-10,0.0
2019-10-11,0.0
2019-10-14,-6.5421
2019-10-15,36.6667
2019-10-21,-7.3171
2019-10-28,2.3421
2019-10-30,-15.1453
2019-11-01,-3.0303
2019-11-04,-12.5
2019-11-05,57.1429
2019-11-08,0.0
2019-11-12,-31.8182
2019-11-13,33.3333
2019-11-15,-2.5
2019-11-18,-23.0769
2019-11-19,0.0
2019-11-20,-6.6667
2019-11-21,38.9286
2019-12-03,-28.0206
2019-12-10,3.5714
2019-12-13,31.0345
2019-12-17,0.0
2019-12-18,-30.2632
2019-12-19,43.3962
2019-12-23,-2.6316
2019-12-26,-28.3784
2019-12-30,39.6226
2019-12-31,-5.0676
2020-01-02,-30.2491
2020-01-06,-3.4286
2020-01-07,14.1167
2020-01-08,-16.6667
2020-01-10,64.4444
2020-01-14,-2.7027
2020-01-31,-42.7778
2020-02-04,18.4466
2020-02-07,-13.9344
2020-02-11,-14.2857
2020-02-14,11.1111
2020-02-18,5.25
2020-02-19,-14.4893
2020-02-20,-13.8889
2020-02-21,54.8387
2020-02-27,16.6667
2020-03-04,-17.8571
2020-03-05,8.2609
2020-03-06,0.4016
2020-03-09,-35.4
2020-03-11,-18.2663
2020-03-12,52.6515
2020-03-13,33.995
2020-03-16,-26.4815
2020-03-20,36.0202
2020-03-26,-29.6296
2020-04-09,-41.0526
2020-04-13,141.0714
2020-04-16,-29.6296
2020-04-24,31.5789
2020-04-28,-12.0
2020-04-29,-9.1364
2020-05-05,10.055
2020-05-08,-18.6364
2020-05-11,-16.2011
2020-05-12,-31.3333
2020-05-15,50.4854
2020-05-19,14.1935
2020-05-22,12.9944
2020-05-29,8.1
2020-06-03,-39.8705
2020-06-05,142.3077
2020-06-08,-42.8571
2020-06-09,-4.4444
2020-06-10,-0.5814
2020-06-11,0.5848
2020-06-12,18.0233
2020-06-15,-30.0493
2020-06-19,40.1408
2020-06-22,-14.0704
2020-06-25,16.9591
2020-06-29,5.3
2020-06-30,-19.2783
2020-07-02,15.2353
2020-07-08,-28.535
2020-07-15,42.8571
2020-07-20,-16.75
2020-07-21,-20.1201
2020-07-22,16.5414
2020-07-30,23.4839
