ticker,EAST US Equity
2015-06-22,2.551
2015-06-23,0.4975
2015-06-24,0.495
2015-06-25,-1.4778
2015-06-26,2.0
2015-06-29,1.4706000000000001
2015-06-30,-0.9662
2015-07-01,0.0
2015-07-02,0.4878
2015-07-06,1.9417
2015-07-07,-1.9048
2015-07-08,-0.4854
2015-07-09,1.4634
2015-07-10,0.0
2015-07-13,2.4038
2015-07-14,0.4695
2015-07-15,4.2056000000000004
2015-07-16,-1.3453
2015-07-17,-2.7273
2015-07-20,-0.4673
2015-07-21,-8.4507
2015-07-22,-38.4615
2015-07-23,50.0
2015-07-24,11.1111
2015-07-27,2.5
2015-07-28,-2.439
2015-07-29,-10.5
2015-07-30,8.9385
2015-07-31,0.0
2015-08-03,1.5385
2015-08-04,-4.0404
2015-08-05,-6.3158
2015-08-06,-5.0562
2015-08-07,-14.2012
2015-08-10,-30.3448
2015-08-11,18.8119
2015-08-12,0.0
2015-08-13,-4.1667
2015-08-14,0.0
2015-08-17,-8.6957
2015-08-18,-9.5238
2015-08-20,-6.3158
2015-08-21,-2.2472
2015-08-24,-13.7931
2015-08-25,5.3333
2015-08-26,-8.8608
2015-08-27,0.0
2015-08-28,35.4167
2015-08-31,0.0
2015-09-02,17.9487
2015-09-03,-4.3478
2015-09-04,-9.0909
2015-09-08,-5.0
2015-09-09,-5.2632
2015-09-10,8.8889
2015-09-11,-12.2449
2015-09-14,-3.7209
2015-09-15,-17.8744
2015-09-16,2.9412000000000003
2015-09-17,0.7143
2015-09-18,-14.8936
2015-09-21,-22.5
2015-09-22,-35.6989
2015-09-23,20.4013
2015-09-24,-8.3333
2015-09-28,21.2121
2015-09-29,27.5
2015-09-30,-1.9607999999999999
2015-10-01,-10.0
2015-10-02,0.0
2015-10-05,-22.2222
2015-10-06,28.5714
2015-10-08,-6.6667
2015-10-09,16.6667
2015-10-12,0.0
2015-10-13,0.0
2015-10-14,-11.2245
2015-10-15,5.7471
2015-10-16,0.0
2015-10-19,-15.2174
2015-10-20,2.516
2015-10-21,2.5481
2015-10-22,-1.1433
2015-10-23,3.6237
2015-10-26,-16.6667
2015-10-27,2.8571
2015-10-28,-9.2708
2015-10-29,10.1799
2015-10-30,-5.5748999999999995
2015-11-02,-7.3018
2015-11-03,-4.7619
2015-11-04,1.6667
2015-11-05,-1.6393
2015-11-06,-23.3333
2015-11-09,-13.0435
2015-11-10,-5.0
2015-11-11,5.2632
2015-11-12,-5.0
2015-11-13,21.0526
2015-11-16,-4.3478
2015-11-17,-18.1818
2015-11-18,-11.1111
2015-11-19,25.0
2015-11-20,-20.0
2015-11-23,18.75
2015-11-24,5.2632
2015-11-25,0.0
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,-12.5
2015-12-02,8.5714
2015-12-03,5.2632
2015-12-04,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-10,5.0
2015-12-15,19.0476
2015-12-17,0.0
2015-12-18,-10.0
2015-12-21,-11.1111
2015-12-22,0.0
2015-12-23,-10.0
2015-12-24,16.6667
2015-12-29,23.8095
2015-12-30,3.8462
2016-01-04,9.2593
2016-01-05,1.6949
2016-01-06,0.0
2016-01-07,-3.6667
2016-01-08,-30.7958
2016-01-12,9.5
2016-01-13,-4.1096
2016-01-14,4.7619
2016-01-15,4.5455
2016-01-19,4.3478
2016-01-20,20.8333
2016-01-21,3.4052
2016-01-22,-6.6278
2016-01-25,0.0
2016-01-26,-1.7856999999999998
2016-01-27,-1.8182
2016-01-28,0.0
2016-01-29,-1.7824
2016-02-01,1.8148
2016-02-02,-3.75
2016-02-03,-14.1414
2016-02-04,3.0812
2016-02-05,-6.4674
2016-02-08,-2.3823
2016-02-09,-11.1905
2016-02-10,-19.8391
2016-02-11,13.7124
2016-02-12,29.3382
2016-02-16,0.0569
2016-02-17,-6.3636
2016-02-18,16.5049
2016-02-19,-2.0833
2016-02-22,-12.3404
2016-02-23,35.9223
2016-02-24,-3.5714
2016-02-25,-14.8148
2016-02-26,-32.6087
2016-02-29,4.8387
2016-03-01,4.6154
2016-03-02,0.0
2016-03-03,-2.8676
2016-03-04,0.0
2016-03-07,-3.1037
2016-03-08,-3.125
2016-03-11,3.2258
2016-03-14,3.125
2016-03-15,0.0
2016-03-16,9.0909
2016-03-17,-13.8889
2016-03-18,16.129
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-28,8.3333
2016-03-30,-2.5641
2016-03-31,-8.4211
2016-04-01,-8.046
2016-04-04,2.5
2016-04-05,-5.1829
2016-04-06,0.3215
2016-04-07,2.5641
2016-04-08,0.0
2016-04-11,-2.5
2016-04-12,-0.641
2016-04-13,-22.5806
2016-04-14,-50.0
2016-04-15,16.6667
2016-04-18,28.5714
2016-04-19,0.0
2016-04-20,-1.1111
2016-04-21,6.7416
2016-04-22,0.0
2016-04-25,-3.1579
2016-04-26,-18.4783
2016-04-27,-6.6667
2016-04-28,-14.2857
2016-04-29,-3.3333
2016-05-02,-13.7931
2016-05-03,-7.25
2016-05-04,72.5067
2016-05-05,25.0
2016-05-06,-14.0
2016-05-09,0.436
2016-05-10,-0.5789
2016-05-11,-18.4862
2016-05-12,0.0
2016-05-13,11.4286
2016-05-16,-10.2564
2016-05-17,-14.1071
2016-05-18,16.4241
2016-05-19,7.1429
2016-05-20,-4.6667
2016-05-23,0.0
2016-05-24,-1.9231
2016-05-25,4.0998
2016-05-26,6.3356
2016-05-27,-9.8229
2016-05-31,-20.7143
2016-06-01,-10.8108
2016-06-02,16.1616
2016-06-03,0.6522
2016-06-06,-0.8639
2016-06-07,-4.6841
2016-06-08,-3.0857
2016-06-09,0.0
2016-06-10,9.0802
2016-06-13,1.8378
2016-06-14,-8.2803
2016-06-15,11.1111
2016-06-16,3.3333
2016-06-17,39.2137
2016-06-20,-16.0029
2016-06-21,26.2069
2016-06-22,41.9399
2016-06-23,-2.0693
2016-06-24,2.2113
2016-06-27,-21.8269
2016-06-28,3.321
2016-06-29,8.5714
2016-06-30,-12.2807
2016-07-01,0.0
2016-07-05,5.0
2016-07-06,-4.7619
2016-07-07,0.0
2016-07-08,-5.0
2016-07-11,-11.5789
2016-07-12,-4.7619
2016-07-13,15.0
2016-07-14,-7.6087
2016-07-15,8.2353
2016-07-18,8.6957
2016-07-19,-10.0
2016-07-20,11.1111
2016-07-21,-9.875
2016-07-22,9.8474
2016-07-25,0.0
2016-07-26,-4.4823
2016-07-27,-4.8248999999999995
2016-07-28,5.0
2016-07-29,4.7619
2016-08-01,0.0
2016-08-02,-2.0202
2016-08-03,-7.2165
2016-08-05,8.8889
2016-08-08,-3.0612
2016-08-09,-5.2632
2016-08-10,5.5556
2016-08-11,-4.2105
2016-08-12,7.6923
2016-08-15,-13.2653
2016-08-16,12.9412
2016-08-17,-1.0417
2016-08-18,0.0
2016-08-19,-5.2632
2016-08-22,0.0
2016-08-23,-2.2222
2016-08-24,4.5455
2016-08-25,-2.1739
2016-08-26,5.5556
2016-08-29,-13.6842
2016-08-30,0.0
2016-08-31,3.6585
2016-09-01,4.7794
2016-09-02,6.6667
2016-09-06,-4.0789
2016-09-07,4.2524
2016-09-08,0.0
2016-09-09,-0.1316
2016-09-12,-9.8814
2016-09-13,11.1111
2016-09-14,-14.0789
2016-09-15,16.3859
2016-09-16,-14.0789
2016-09-19,0.0
2016-09-20,-1.9908000000000001
2016-09-21,0.0
2016-09-22,6.25
2016-09-23,-5.8824
2016-09-26,6.25
2016-09-27,17.647100000000002
2016-09-28,-5.0
2016-09-29,5.2632
2016-09-30,0.0
2016-10-03,-2.5
2016-10-04,-12.8205
2016-10-05,4.7059
2016-10-06,-1.1236
2016-10-07,-4.5455
2016-10-10,-2.3810000000000002
2016-10-11,3.6585
2016-10-12,17.647100000000002
2016-10-13,-8.875
2016-10-14,4.2524
2016-10-17,-10.526299999999999
2016-10-18,0.0
2016-10-19,17.647100000000002
2016-10-20,22.5
2016-10-21,-8.5714
2016-10-25,-20.5357
2016-10-26,0.0
2016-10-27,1.1236
2016-10-28,0.0
2016-10-31,11.1111
2016-11-02,-17.4938
2016-11-03,2.4165
2016-11-04,9.4675
2016-11-07,-3.2432
2016-11-08,-16.2011
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-14,6.6667
2016-11-15,21.875
2016-11-17,-23.0769
2016-11-18,30.0
2016-11-21,-17.9487
2016-11-22,18.75
2016-11-23,-18.4211
2016-11-28,3.2258
2016-11-29,16.3516
2016-11-30,2.0614
2016-12-01,-5.2632
2016-12-02,2.7778
2016-12-05,-2.7027
2016-12-06,0.0
2016-12-07,2.7778
2016-12-08,-1.0811
2016-12-09,0.5464
2016-12-12,0.5435
2016-12-13,-2.7027
2016-12-14,8.3333
2016-12-15,0.0
2016-12-16,-2.5641
2016-12-19,-1.5789
2016-12-20,1.6042999999999998
2016-12-21,-2.6316
2016-12-22,5.4054
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,-5.1282
2016-12-30,7.027
2017-01-03,-1.5152
2017-01-04,-2.0513
2017-01-05,-5.7592
2017-01-06,0.0
2017-01-10,2.7778
2017-01-11,0.0
2017-01-13,19.4595
2017-01-17,13.1222
2017-01-18,-24.0
2017-01-20,26.3158
2017-01-23,-2.0833
2017-01-24,-14.8936
2017-01-27,0.0
2017-01-30,-5.0
2017-01-31,10.526299999999999
2017-02-01,-14.2857
2017-02-02,0.0
2017-02-06,-2.7778
2017-02-13,0.0
2017-02-16,0.0
2017-02-17,-2.8571
2017-02-21,-8.8235
2017-02-22,6.4516
2017-02-23,0.0
2017-02-24,0.0
2017-02-28,6.0606
2017-03-01,-11.4286
2017-03-02,6.4516
2017-03-03,-3.0303
2017-03-06,-3.125
2017-03-07,-6.4516
2017-03-09,3.4483
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,2.6667
2017-03-16,-2.5974
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,-3.3333
2017-03-27,0.0
2017-03-28,3.4483
2017-03-29,-3.3333
2017-03-30,0.0
2017-03-31,0.6897
2017-04-03,9.589
2017-04-04,0.625
2017-04-05,-0.6211
2017-04-06,-0.625
2017-04-07,-0.6289
2017-04-10,3.7975
2017-04-11,-9.4512
2017-04-12,1.0101
2017-04-13,10.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,3.0303
2017-04-20,-5.8824
2017-04-21,-15.625
2017-04-24,11.1111
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,-6.6667
2017-05-01,14.2857
2017-05-02,-1.25
2017-05-03,1.2658
2017-05-04,0.0
2017-05-05,-1.25
2017-05-08,-5.0633
2017-05-09,4.6667
2017-05-10,-0.6369
2017-05-11,1.2821
2017-05-12,0.0
2017-05-15,22.1519
2017-05-16,3.6269
2017-05-17,2.0
2017-05-18,-1.9607999999999999
2017-05-19,2.3906
2017-05-22,0.5951
2017-05-23,-2.9126
2017-05-24,2.0
2017-05-25,0.0
2017-05-26,-1.9607999999999999
2017-05-30,0.0
2017-05-31,4.7
2017-06-01,-2.1012
2017-06-02,-2.439
2017-06-05,0.0
2017-06-06,-8.5
2017-06-07,-7.1038
2017-06-08,-1.7647
2017-06-09,-3.5928
2017-06-12,4.9689
2017-06-13,-11.2426
2017-06-15,50.0
2017-06-16,-0.7407
2017-06-19,-21.194
2017-06-20,-14.7727
2017-06-21,-11.1111
2017-06-22,31.25
2017-06-23,9.5238
2017-06-26,7.8261
2017-06-27,-3.3871
2017-06-28,-1.5025
2017-06-29,-2.0339
2017-06-30,2.0761
2017-07-03,1.6949
2017-07-05,0.0
2017-07-06,-2.5
2017-07-07,-0.8547
2017-07-10,9.4828
2017-07-11,-7.874
2017-07-13,-0.8547
2017-07-14,7.7586
2017-07-17,-2.4
2017-07-18,-2.623
2017-07-19,4.2088
2017-07-20,-3.0695
2017-07-21,4.1667
2017-07-24,4.0
2017-07-25,-4.6154
2017-07-26,8.0645
2017-07-27,-2.9851
2017-07-28,-2.3077
2017-07-31,5.8268
2017-08-01,-3.2738
2017-08-02,-7.6923
2017-08-03,0.0
2017-08-04,5.0
2017-08-07,3.1746
2017-08-08,0.0
2017-08-09,-4.6154
2017-08-10,-45.1613
2017-08-11,2.9412000000000003
2017-08-14,7.1429
2017-08-15,1.3333
2017-08-16,4.4737
2017-08-17,-5.5416
2017-08-18,5.0667
2017-08-21,1.5228000000000002
2017-08-22,-2.5
2017-08-23,1.2821
2017-08-24,1.5190000000000001
2017-08-25,-0.3616
2017-08-28,-3.141
2017-08-29,3.3592
2017-08-30,-0.5
2017-08-31,-2.2613
2017-09-01,0.2571
2017-09-05,-1.2821
2017-09-06,6.4935
2017-09-07,-4.6341
2017-09-08,3.5806
2017-09-11,1.2346
2017-09-12,-1.2195
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,-6.6667
2017-09-18,0.0
2017-09-19,-0.5317
2017-09-20,-1.5931
2017-09-21,-0.2703
2017-09-22,2.981
2017-09-25,-5.0
2017-09-26,0.554
2017-09-27,9.6419
2017-09-28,-0.2513
2017-09-29,0.4836
2017-10-02,0.2707
2017-10-03,-1.0
2017-10-04,1.2626
2017-10-05,0.9975
2017-10-06,0.0
2017-10-09,-1.2346
2017-10-10,0.875
2017-10-11,-2.8501
2017-10-12,-2.8061
2017-10-13,2.3622
2017-10-16,-1.0256
2017-10-17,1.2953000000000001
2017-10-18,-2.5575
2017-10-19,4.9869
2017-10-20,-1.35
2017-10-23,2.8865
2017-10-24,-2.2143
2017-10-25,1.7631999999999999
2017-10-26,-1.9802
2017-10-27,0.7576
2017-10-30,2.005
2017-10-31,-2.7027
2017-11-01,1.0101
2017-11-02,0.5125
2017-11-03,-0.5099
2017-11-06,-0.97
2017-11-07,0.9795
2017-11-08,-1.435
2017-11-09,-0.0659
2017-11-10,3.0457
2017-11-13,0.9852
2017-11-14,-1.7073
2017-11-15,1.4888
2017-11-16,6.357
2017-11-17,30.8046
2017-11-20,-15.993
2017-11-21,1.6736
2017-11-22,4.4239
2017-11-24,1.2808
2017-11-27,-2.5292
2017-11-28,-0.3992
2017-11-29,0.4008
2017-11-30,1.3972
2017-12-01,-1.9685000000000001
2017-12-04,-1.004
2017-12-05,-1.8256000000000001
2017-12-06,-5.1653
2017-12-07,5.0109
2017-12-08,-0.4149
2017-12-11,-3.75
2017-12-12,-1.2987
2017-12-13,-2.193
2017-12-14,-2.9148
2017-12-15,0.9238
2017-12-18,2.746
2017-12-19,-0.6682
2017-12-20,-0.2242
2017-12-21,0.6742
2017-12-22,1.3393
2017-12-26,-6.3877
2017-12-27,-2.9412000000000003
2017-12-28,-5.2121
2017-12-29,3.0691
2018-01-02,-3.2258
2018-01-03,2.3077
2018-01-04,-3.0075
2018-01-05,3.3592
2018-01-08,-1.9825
2018-01-09,2.7878
2018-01-10,0.3747
2018-01-11,-1.3620999999999999
2018-01-12,2.0
2018-01-16,2.7077
2018-01-17,-2.8708
2018-01-18,1.7241
2018-01-19,0.7264
2018-01-22,5.0481
2018-01-23,-2.5172
2018-01-24,1.4085
2018-01-25,-0.4606
2018-01-26,-1.6301999999999999
2018-01-29,-0.7092
2018-01-30,2.8571
2018-01-31,16.9213
2018-02-01,4.9297
2018-02-02,-0.566
2018-02-05,-0.8824
2018-02-06,-7.1504
2018-02-07,2.6804
2018-02-08,2.6104000000000003
2018-02-09,-0.1957
2018-02-12,0.3902
2018-02-13,-2.3418
2018-02-14,2.0
2018-02-15,-0.198
2018-02-16,2.1631
2018-02-20,-1.9231
2018-02-21,-1.8058999999999998
2018-02-22,-0.1578
2018-02-23,-0.6
2018-02-26,-0.4024
2018-02-27,6.4626
2018-02-28,2.279
2018-03-01,17.4397
2018-03-02,-2.0379
2018-03-05,4.8218
2018-03-06,6.0015
2018-03-07,3.7721
2018-03-08,2.0979
2018-03-09,-6.1644
2018-03-12,-5.1095
2018-03-13,6.6154
2018-03-14,2.886
2018-03-15,3.6466
2018-03-16,4.8713999999999995
2018-03-19,-6.2722999999999995
2018-03-20,2.975
2018-03-21,-1.738
2018-03-22,-0.8163
2018-03-23,1.5089000000000001
2018-03-26,0.4054
2018-03-27,-3.0956
2018-03-28,-1.5278
2018-03-29,-1.2694
2018-04-02,0.7143
2018-04-03,-0.7092
2018-04-04,3.4286
2018-04-05,0.1381
2018-04-06,-0.4441
2018-04-09,-1.5822
2018-04-10,0.6532
2018-04-11,-2.7972
2018-04-12,-5.036
2018-04-13,8.1818
2018-04-16,-4.4342
2018-04-17,5.3727
2018-04-18,-5.4242
2018-04-19,2.8794
2018-04-20,0.06
2018-04-23,-1.2857
2018-04-24,3.9074
2018-04-25,-0.4178
2018-04-26,-1.5385
2018-04-27,0.8523
2018-04-30,0.8451
2018-05-01,-0.9777
2018-05-02,-0.5642
2018-05-03,-0.7092
2018-05-04,1.0
2018-05-07,-0.4243
2018-05-08,-0.4261
2018-05-09,-0.8445
2018-05-10,2.089
2018-05-11,0.1973
2018-05-14,5.4852
2018-05-15,-1.3333
2018-05-16,-0.1351
2018-05-17,0.1353
2018-05-18,-5.2703
2018-05-21,1.9971
2018-05-22,-5.3147
2018-05-23,1.9202
2018-05-24,0.1449
2018-05-25,-0.8452
2018-05-29,1.4362
2018-05-30,-2.0144
2018-05-31,0.0
2018-06-01,6.7548
2018-06-04,0.4127
2018-06-05,0.411
2018-06-06,-2.5921
2018-06-07,4.3417
2018-06-08,-6.0403
2018-06-11,1.2857
2018-06-12,3.385
2018-06-13,-2.4557
2018-06-14,-2.0979
2018-06-15,1.1429
2018-06-18,-0.8475
2018-06-19,5.2707
2018-06-20,6.9012
2018-06-21,12.5316
2018-06-22,4.0495
2018-06-25,-5.4054
2018-06-26,-0.6857
2018-06-27,-6.3291
2018-06-28,1.3514
2018-06-29,3.0303
2018-07-02,0.0
2018-07-03,-0.7059
2018-07-05,0.1185
2018-07-06,1.6568
2018-07-09,-3.4924
2018-07-10,0.1206
2018-07-11,-3.3735
2018-07-12,0.7481
2018-07-13,-2.104
2018-07-16,-0.7585
2018-07-17,3.6943
2018-07-18,2.0885
2018-07-19,0.4813
2018-07-20,-1.3174000000000001
2018-07-23,-1.6989999999999998
2018-07-24,-4.9383
2018-07-25,0.0
2018-07-26,0.6494
2018-07-27,-0.129
2018-07-30,2.3256
2018-07-31,0.6313
2018-08-01,0.3764
2018-08-02,0.0
2018-08-03,-6.625
2018-08-06,0.0
2018-08-07,-4.9531
2018-08-08,0.7042
2018-08-09,4.4755
2018-08-10,5.7564
2018-08-13,1.2658
2018-08-14,-4.375
2018-08-15,-3.268
2018-08-16,1.3514
2018-08-17,2.5333
2018-08-20,0.0
2018-08-21,-4.8114
2018-08-22,0.4098
2018-08-23,2.0408
2018-08-24,1.8667
2018-08-27,0.7853
2018-08-28,-2.8571
2018-08-29,0.4011
2018-08-30,0.5326
2018-08-31,-3.3113
2018-09-04,4.1096
2018-09-05,-0.7895
2018-09-06,0.6631
2018-09-07,1.1858
2018-09-10,-1.6926999999999999
2018-09-11,2.649
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.9032
2018-09-17,-1.5345
2018-09-18,0.0
2018-09-19,1.2987
2018-09-20,0.641
2018-09-21,6.879
2018-09-24,2.3838
2018-09-25,-1.5133999999999999
2018-09-26,-0.7092
2018-09-27,-2.0238
2018-09-28,-0.3645
2018-10-01,-2.561
2018-10-02,-0.1252
2018-10-03,-0.5013
2018-10-04,0.0
2018-10-05,0.1259
2018-10-08,-0.3774
2018-10-09,-0.2525
2018-10-10,0.0
2018-10-11,-3.9241
2018-10-12,2.635
2018-10-15,1.027
2018-10-16,4.1931
2018-10-17,-2.439
2018-10-18,-2.125
2018-10-19,4.7254000000000005
2018-10-22,-1.9512
2018-10-23,-2.9851
2018-10-24,-1.0256
2018-10-25,-0.9067
2018-10-26,0.0
2018-10-29,2.6144
2018-10-30,-1.9108
2018-10-31,1.2987
2018-11-01,3.5897
2018-11-02,-5.3218
2018-11-05,10.3268
2018-11-06,-0.4739
2018-11-07,-1.1905000000000001
2018-11-08,-1.2048
2018-11-09,-3.0488
2018-11-12,-3.7736
2018-11-13,4.5752
2018-11-14,-0.25
2018-11-15,-2.2556
2018-11-16,-3.8462
2018-11-19,-0.8
2018-11-20,-18.6828
2018-11-21,5.4545
2018-11-23,0.4702
2018-11-26,0.468
2018-11-27,-3.6491
2018-11-28,2.1757
2018-11-29,0.1577
2018-11-30,0.315
2018-12-03,-1.8838
2018-12-04,2.4
2018-12-06,-1.5625
2018-12-07,-0.7937
2018-12-10,0.8
2018-12-11,-2.0635
2018-12-12,-0.6483
2018-12-13,0.3263
2018-12-14,0.3252
2018-12-17,-0.6483
2018-12-18,-1.9576
2018-12-19,4.4925
2018-12-20,-1.2739
2018-12-21,-3.3871
2018-12-24,0.0
2018-12-26,2.6711
2018-12-27,-1.7886
2018-12-28,0.9934
2018-12-31,1.3115
2019-01-02,-2.9126
2019-01-03,6.6667
2019-01-04,0.1563
2019-01-07,-2.1841
2019-01-08,-2.7113
2019-01-09,0.4918
2019-01-10,0.0
2019-01-11,0.3263
2019-01-14,-0.9756
2019-01-15,3.4483
2019-01-16,0.4762
2019-01-17,0.9479
2019-01-18,0.1565
2019-01-22,-2.6563
2019-01-23,-2.2472
2019-01-24,-0.6568
2019-01-25,-0.4959
2019-01-28,-1.8272
2019-01-29,3.8917
2019-01-30,-1.9544000000000001
2019-01-31,6.1462
2019-02-01,-2.5039
2019-02-04,0.4815
2019-02-05,-1.1182
2019-02-06,0.1616
2019-02-07,-0.8065
2019-02-08,-2.439
2019-02-11,-0.3333
2019-02-12,4.5151
2019-02-13,-1.28
2019-02-14,-4.7002
2019-02-15,3.4013999999999998
2019-02-19,-1.6447
2019-02-20,-0.8361
2019-02-21,1.855
2019-02-22,-0.1656
2019-02-25,-0.6633
2019-02-26,-1.5025
2019-02-27,-0.8475
2019-02-28,-2.3932
2019-03-01,-0.1751
2019-03-04,5.0877
2019-03-05,-4.0067
2019-03-06,-2.2609
2019-03-07,1.4235
2019-03-08,1.7544
2019-03-11,-1.5516999999999999
2019-03-12,5.0788
2019-03-13,-2.5
2019-03-14,0.0
2019-03-15,1.3675
2019-03-18,3.3727
2019-03-19,-0.4894
2019-03-20,-0.4918
2019-03-21,-2.3064
2019-03-22,0.1686
2019-03-25,-1.3468
2019-03-26,-1.0239
2019-03-27,0.8621
2019-03-28,1.3675
2019-03-29,-2.0236
2019-04-01,-0.1721
2019-04-02,5.3448
2019-04-03,0.1637
2019-04-04,-0.3268
2019-04-05,0.4918
2019-04-08,-1.6313
2019-04-09,1.99
2019-04-10,-2.439
2019-04-11,-0.3333
2019-04-12,0.3344
2019-04-15,-1.0
2019-04-16,-1.3468
2019-04-17,0.1706
2019-04-18,-0.5111
2019-04-22,-1.0274
2019-04-23,2.9412000000000003
2019-04-24,0.8403
2019-04-25,0.6667
2019-04-26,-0.6623
2019-04-29,0.8333
2019-04-30,-0.8264
2019-05-01,-1.6667
2019-05-02,2.5423999999999998
2019-05-03,-0.8264
2019-05-06,-4.8333
2019-05-07,-1.2259
2019-05-08,1.1525
2019-05-09,2.5416
2019-05-10,-3.4188
2019-05-13,-5.8407
2019-05-14,-4.3233
2019-05-15,1.1788
2019-05-16,-2.1359
2019-05-17,-0.1984
2019-05-20,-3.3797
2019-05-21,1.0288
2019-05-22,1.833
2019-05-23,-1.2
2019-05-24,-2.6316
2019-05-28,-0.2079
2019-05-29,3.125
2019-05-30,-8.0808
2019-05-31,1.0989
2019-06-03,2.1739
2019-06-04,1.7021
2019-06-05,0.4184
2019-06-06,-4.1667
2019-06-07,1.7391
2019-06-10,-3.8462
2019-06-11,-0.6667
2019-06-12,0.6711
2019-06-13,-2.8889
2019-06-14,2.5172
2019-06-17,-6.6964
2019-06-18,3.3493
2019-06-19,3.2407
2019-06-20,0.2242
2019-06-21,1.7896999999999998
2019-06-24,-4.3956
2019-06-25,1.6092
2019-06-26,-4.9774
2019-06-27,4.0476
2019-06-28,2.9748
2019-07-01,1.1111
2019-07-02,-2.4176
2019-07-03,2.2523
2019-07-05,-0.8811
2019-07-08,-1.1111
2019-07-09,0.6742
2019-07-10,-1.7856999999999998
2019-07-11,0.6818
2019-07-12,0.0
2019-07-15,3.8375
2019-07-16,-1.087
2019-07-17,-1.7582
2019-07-18,-7.6063
2019-07-19,6.5375
2019-07-22,-16.3636
2019-07-23,8.1522
2019-07-24,-0.7538
2019-07-25,4.8101
2019-07-26,1.4493
2019-07-29,-0.4762
2019-07-30,1.1962
2019-07-31,-0.7092
2019-08-01,0.0
2019-08-02,-2.1429
2019-08-05,4.3796
2019-08-06,0.2331
2019-08-07,-5.3488
2019-08-08,2.2113
2019-08-09,-2.8846
2019-08-12,-0.9901
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.25
2019-08-16,2.2444
2019-08-19,3.4146
2019-08-20,4.9528
2019-08-21,1.573
2019-08-22,7.9646
2019-08-23,-5.5328
2019-08-26,9.5445
2019-08-27,-0.198
2019-08-28,-0.3968
2019-08-29,2.988
2019-08-30,2.0309
2019-09-03,0.2844
2019-09-04,-0.5671
2019-09-05,-1.7109999999999999
2019-09-06,-0.7737
