ticker,TREE US Equity
2008-12-31,10.6383
2009-01-02,24.2308
2009-01-05,17.3375
2009-01-06,5.5409
2009-01-07,0.0
2009-01-08,12.25
2009-01-09,2.4499
2009-01-12,-9.7826
2009-01-13,-0.241
2009-01-14,4.5894
2009-01-15,3.4642
2009-01-16,2.6786
2009-01-20,-13.0435
2009-01-21,2.25
2009-01-22,-3.1785
2009-01-23,7.3232
2009-01-26,1.4118
2009-01-27,3.0162
2009-01-28,3.6036
2009-01-29,-13.2609
2009-01-30,-0.5013
2009-02-02,0.7557
2009-02-03,0.0
2009-02-04,-1.0
2009-02-05,1.0101
2009-02-06,-2.25
2009-02-09,6.6495999999999995
2009-02-10,-3.5971
2009-02-11,1.7412999999999998
2009-02-12,-0.489
2009-02-13,-3.9312
2009-02-17,-1.5345
2009-02-18,6.4935
2009-02-19,-0.2439
2009-02-20,-0.489
2009-02-23,-2.2113
2009-02-24,5.5276
2009-02-25,3.8095
2009-02-26,2.9817
2009-02-27,0.8909
2009-03-02,-13.245
2009-03-03,3.5623
2009-03-04,3.9312
2009-03-05,-5.6738
2009-03-06,-0.5013
2009-03-09,-1.0076
2009-03-10,6.6158
2009-03-11,1.432
2009-03-12,0.2353
2009-03-13,-0.2347
2009-03-16,5.8824
2009-03-17,1.3333
2009-03-18,5.0439
2009-03-19,-3.5491
2009-03-20,0.4329
2009-03-23,7.7586
2009-03-24,-8.8
2009-03-25,9.6491
2009-03-26,-1.0
2009-03-27,-8.0808
2009-03-30,-1.7582
2009-03-31,3.3557
2009-04-01,6.71
2009-04-02,1.4199
2009-04-03,5.4
2009-04-06,-2.8463000000000003
2009-04-07,-4.8828
2009-04-08,4.5175
2009-04-09,8.2515
2009-04-13,-0.1815
2009-04-14,-3.8182
2009-04-15,2.2684
2009-04-16,2.2181
2009-04-17,1.8083
2009-04-20,0.8881
2009-04-21,5.4577
2009-04-22,-4.8414
2009-04-23,2.807
2009-04-24,3.0717
2009-04-27,-3.3113
2009-04-28,-1.7123
2009-04-29,2.7875
2009-04-30,8.8136
2009-05-01,39.4081
2009-05-04,5.9218
2009-05-05,9.5992
2009-05-06,13.0895
2009-05-07,-6.383
2009-05-08,3.0909
2009-05-11,6.6138
2009-05-12,-3.9702
2009-05-13,-0.1723
2009-05-14,-1.5531000000000001
2009-05-15,3.1551
2009-05-18,6.0323
2009-05-19,0.3205
2009-05-20,2.1565
2009-05-21,0.7819
2009-05-22,-5.353
2009-05-26,2.0492
2009-05-27,-6.5863
2009-05-28,-7.7386
2009-05-29,-4.1938
2009-06-01,4.3774
2009-06-02,-0.6524
2009-06-03,0.5629
2009-06-04,5.2239
2009-06-05,3.9007
2009-06-08,1.4505
2009-06-09,-1.6821000000000002
2009-06-10,-16.6809
2009-06-11,1.9506999999999999
2009-06-12,0.5035
2009-06-15,-12.3246
2009-06-16,-5.9429
2009-06-17,2.6731
2009-06-18,0.4734
2009-06-19,5.6537
2009-06-22,2.3411
2009-06-23,3.4858000000000002
2009-06-24,-3.3684
2009-06-25,4.0305
2009-06-26,1.0471
2009-06-29,-1.2435
2009-06-30,0.7345
2009-07-01,-0.5208
2009-07-02,-0.9424
2009-07-06,-1.3742
2009-07-07,-1.3934
2009-07-08,3.0435
2009-07-09,1.0549
2009-07-10,0.8351
2009-07-13,-0.7246
2009-07-14,-4.2753
2009-07-15,5.7734
2009-07-16,-1.3388
2009-07-17,1.7745
2009-07-20,2.359
2009-07-21,-3.1062
2009-07-22,7.0321
2009-07-23,1.7391
2009-07-24,1.5194999999999999
2009-07-27,1.3096
2009-07-28,-2.9548
2009-07-29,-1.0466
2009-07-30,-7.4038
2009-07-31,3.6345
2009-08-03,-0.7014
2009-08-04,-3.33
2009-08-05,1.0438
2009-08-06,2.1694
2009-08-07,-2.3256
2009-08-10,2.2774
2009-08-11,-2.1255
2009-08-12,-1.3444
2009-08-13,-2.0964
2009-08-14,-1.8201
2009-08-17,-2.5082
2009-08-18,4.2506
2009-08-19,-1.6094
2009-08-20,0.9815
2009-08-21,0.432
2009-08-24,-7.4193999999999996
2009-08-25,1.1614
2009-08-26,-1.9518
2009-08-27,-7.1429
2009-08-28,-6.9357
2009-08-31,-4.4715
2009-09-01,-1.4184
2009-09-02,-2.3022
2009-09-03,5.5965
2009-09-04,4.1841
2009-09-08,1.3387
2009-09-09,-1.0568
2009-09-10,1.6021
2009-09-11,2.6281
2009-09-14,0.2561
2009-09-15,2.682
2009-09-16,2.4876
2009-09-17,-0.9709
2009-09-18,-2.451
2009-09-21,-2.1357
2009-09-22,-0.1284
2009-09-23,2.1851
2009-09-24,-4.7799
2009-09-25,-1.7173
2009-09-28,-0.9409
2009-09-29,5.156
2009-09-30,-2.5806
2009-10-01,-3.9735
2009-10-02,7.5862
2009-10-05,-1.4102999999999999
2009-10-06,-0.3901
2009-10-07,0.2611
2009-10-08,-5.3385
2009-10-09,8.6657
2009-10-12,2.2785
2009-10-13,-0.9901
2009-10-14,1.25
2009-10-15,0.0
2009-10-16,-4.5679
2009-10-19,2.1992
2009-10-20,0.6329
2009-10-21,0.8805
2009-10-22,1.7456
2009-10-23,-6.4951
2009-10-26,-0.9174
2009-10-27,-0.9259
2009-10-28,-0.1335
2009-10-29,1.2032
2009-10-30,3.1704
2009-11-02,3.073
2009-11-03,-1.4907
2009-11-04,-5.9269
2009-11-05,9.3834
2009-11-06,-0.4902
2009-11-09,-4.1872
2009-11-10,-1.928
2009-11-11,-2.097
2009-11-12,-3.8822
2009-11-13,-0.6964
2009-11-16,2.3843
2009-11-17,0.9589
2009-11-18,-2.9851
2009-11-19,-1.6783000000000001
2009-11-20,-0.1422
2009-11-23,-0.1425
2009-11-24,-3.8516
2009-11-25,-2.6706
2009-11-27,-3.3537
2009-11-30,1.7349999999999999
2009-12-01,-1.3953
2009-12-02,4.2453
2009-12-03,1.2066
2009-12-04,11.6244
2009-12-07,-3.4713
2009-12-08,-0.1383
2009-12-09,3.7396000000000003
2009-12-10,0.4005
2009-12-11,10.9043
2009-12-14,7.1942
2009-12-15,-3.2438
2009-12-16,1.1561
2009-12-17,-0.4571
2009-12-18,-1.6073
2009-12-21,4.3174
2009-12-22,4.4743
2009-12-23,0.5353
2009-12-24,-0.639
2009-12-28,-3.3226
2009-12-29,3.6585
2009-12-30,-0.6417
2009-12-31,-1.5070000000000001
2010-01-04,0.0
2010-01-05,-4.6995000000000005
2010-01-06,4.9312000000000005
2010-01-07,-0.8743
2010-01-08,1.8742999999999999
2010-01-11,-0.974
2010-01-12,-4.3716
2010-01-13,2.9714
2010-01-14,-0.222
2010-01-15,0.0
2010-01-19,-1.3348
2010-01-20,-4.3968
2010-01-21,-2.2406
2010-01-22,-3.3776
2010-01-25,-2.8714
2010-01-26,2.5707
2010-01-27,-3.3835
2010-01-28,-5.8366
2010-01-29,0.6887
2010-02-01,-0.2736
2010-02-02,2.4691
2010-02-03,7.3628
2010-02-04,5.2369
2010-02-05,-6.5166
2010-02-08,-4.8162
2010-02-09,4.5273
2010-02-10,2.8025
2010-02-11,2.1066
2010-02-12,-4.733
2010-02-16,3.1847
2010-02-17,0.3704
2010-02-18,0.0
2010-02-19,1.107
2010-02-22,2.3114
2010-02-23,2.497
2010-02-24,-2.5522
2010-02-25,-1.5476
2010-02-26,2.6602
2010-03-01,1.0601
2010-03-02,-2.331
2010-03-03,-1.432
2010-03-04,0.8475
2010-03-05,1.3205
2010-03-08,4.2654
2010-03-09,-1.25
2010-03-10,-6.7894
2010-03-11,6.1728
2010-03-12,1.0465
2010-03-15,1.611
2010-03-16,1.1325
2010-03-17,1.0078
2010-03-18,-0.1109
2010-03-19,0.444
2010-03-22,1.326
2010-03-23,0.5453
2010-03-24,-0.9761
2010-03-25,-0.3286
2010-03-26,0.5495
2010-03-29,0.5464
2010-03-30,0.1087
2010-03-31,-0.6515
2010-04-01,-0.765
2010-04-05,1.1013
2010-04-06,-1.7429000000000001
2010-04-07,-1.7738
2010-04-08,-1.0158
2010-04-09,1.8244
2010-04-12,1.2318
2010-04-13,-0.3319
2010-04-14,2.8857
2010-04-15,1.4024
2010-04-16,-1.0638
2010-04-19,-1.7204000000000002
2010-04-20,0.6565
2010-04-21,1.1957
2010-04-22,0.2148
2010-04-23,-0.3215
2010-04-26,-1.6129
2010-04-27,0.5464
2010-04-28,0.7609
2010-04-29,1.9417
2010-04-30,-3.7037
2010-05-03,-5.1648
2010-05-04,-7.3001
2010-05-05,-2.125
2010-05-06,-2.682
2010-05-07,-6.9554
2010-05-10,6.2059
2010-05-11,-5.3121
2010-05-12,5.8906
2010-05-13,-2.9139
2010-05-14,-4.2292
2010-05-17,2.7066
2010-05-18,-1.5257
2010-05-19,0.4225
2010-05-20,-5.7504
2010-05-21,6.3988
2010-05-24,-3.4965
2010-05-25,-3.0435
2010-05-26,1.6442
2010-05-27,2.2059
2010-05-28,1.0072
2010-06-01,-2.9915000000000003
2010-06-02,0.8811
2010-06-03,1.4556
2010-06-04,-5.8824
2010-06-07,-1.0671
2010-06-08,0.1541
2010-06-09,0.8462
2010-06-10,2.0595
2010-06-11,-2.0927
2010-06-14,4.8855
2010-06-15,-1.4556
2010-06-16,-0.7386
2010-06-17,0.5952
2010-06-18,2.2189
2010-06-21,-0.4342
2010-06-22,-0.8721
2010-06-23,-0.1466
2010-06-24,-2.4963
2010-06-25,0.0
2010-06-28,-1.506
2010-06-29,-2.7523
2010-06-30,-0.6132
2010-07-01,-2.3889
2010-07-02,-2.4311
2010-07-06,6.9767
2010-07-07,1.087
2010-07-08,1.5361
2010-07-09,1.9667
2010-07-12,8.3086
2010-07-13,1.2328999999999999
2010-07-14,-2.1651
2010-07-15,-2.6279
2010-07-16,1.5625
2010-07-19,-0.2797
2010-07-20,-0.4208
2010-07-21,3.8028
2010-07-22,0.0
2010-07-23,-0.2714
2010-07-26,-0.5442
2010-07-27,-3.6936
2010-07-28,5.1136
2010-07-29,-1.3514
2010-07-30,-1.3699
2010-08-02,-3.8889
2010-08-03,-0.7225
2010-08-04,0.5822
2010-08-05,0.7236
2010-08-06,-1.7241
2010-08-09,-0.4386
2010-08-10,-0.2937
2010-08-11,-3.2401
2010-08-12,-0.761
2010-08-13,0.3067
2010-08-16,-0.6116
2010-08-17,0.0
2010-08-18,-0.6154
2010-08-19,4.4892
2010-08-20,5.9259
2010-08-23,-1.958
2010-08-24,4.8502
2010-08-25,0.818
2010-08-26,-0.9463
2010-08-27,0.8174
2010-08-30,-0.8108
2010-08-31,-0.8174
2010-09-01,2.1978
2010-09-02,-1.4785
2010-09-03,-0.2729
2010-09-07,-1.0927
2010-09-08,-0.8316
2010-09-09,0.8368
2010-09-10,-2.0747
2010-09-13,-0.1412
2010-09-14,-1.6973
2010-09-15,-0.7194
2010-09-16,1.1594
2010-09-17,2.8653
2010-09-20,0.0
2010-09-21,-0.9749
2010-09-22,-0.7032
2010-09-23,1.983
2010-09-24,-2.5017
2010-09-27,-3.8444000000000003
2010-09-28,0.1481
2010-09-29,-6.8047
2010-09-30,3.8095
2010-10-01,-0.4587
2010-10-04,3.8402
2010-10-05,0.4438
2010-10-06,3.0928
2010-10-07,-0.8571
2010-10-08,-1.4409
2010-10-11,1.9005999999999998
2010-10-12,-0.2869
2010-10-13,1.295
2010-10-14,1.5625
2010-10-15,-1.958
2010-10-18,2.7104
2010-10-19,0.1389
2010-10-20,1.2483
2010-10-21,-1.7808000000000002
2010-10-22,3.4868
2010-10-25,-2.5606
2010-10-26,-2.9046
2010-10-27,-0.1407
2010-10-28,3.4218
2010-10-29,2.069
2010-11-01,-0.8108
2010-11-02,5.5858
2010-11-03,-3.2258
2010-11-04,-2.5333
2010-11-05,2.3256
2010-11-08,-5.2139
2010-11-09,-0.141
2010-11-10,0.1412
2010-11-11,-1.2694
2010-11-12,-2.8571
2010-11-15,1.4706000000000001
2010-11-16,0.087
2010-11-17,-0.6661
2010-11-18,9.3294
2010-11-19,3.2
2010-11-22,-0.5168
2010-11-23,-1.9481000000000002
2010-11-24,0.1325
2010-11-26,-0.1323
2010-11-29,-0.3974
2010-11-30,0.9309
2010-12-01,-0.9223
2010-12-02,-0.133
2010-12-03,0.5326
2010-12-06,-0.6623
2010-12-07,2.9333
2010-12-08,-0.1295
2010-12-09,4.1505
2010-12-10,0.4981
2010-12-13,-1.1152
2010-12-14,0.8772
2010-12-15,-2.6087
2010-12-16,-0.7653
2010-12-17,2.1851
2010-12-20,1.7610000000000001
2010-12-21,0.3708
2010-12-22,0.3695
2010-12-23,1.7178
2010-12-27,-0.3619
2010-12-28,5.9322
2010-12-29,2.8571
2010-12-30,0.0
2010-12-31,5.0
2011-01-03,-1.164
2011-01-04,-4.818
2011-01-05,-0.8999
2011-01-06,-4.4268
2011-01-07,-1.4252
2011-01-10,-1.8072
2011-01-11,6.8712
2011-01-12,-3.5591
2011-01-13,3.2143
2011-01-14,-2.0761
2011-01-18,3.1802
2011-01-19,-1.2557
2011-01-20,-2.4277
2011-01-21,-0.7109
2011-01-24,-1.5513
2011-01-25,-0.6061
2011-01-26,-0.4878
2011-01-27,3.5539
2011-01-28,-0.7101
2011-01-31,0.4768
2011-02-01,0.2372
2011-02-02,0.1183
2011-02-03,-2.0095
2011-02-04,2.5317
2011-02-07,-0.9397
2011-02-08,-0.8314
2011-02-09,-0.9581
2011-02-10,1.2092
2011-02-11,-7.1685
2011-02-14,2.3166
2011-02-15,-0.3774
2011-02-16,0.7576
2011-02-17,-1.8797000000000001
2011-02-18,-0.3831
2011-02-22,-6.5385
2011-02-23,-1.2346
2011-02-24,-3.4722
2011-02-25,-0.7194
2011-02-28,-1.3043
2011-03-01,-1.909
2011-03-02,-2.3952
2011-03-03,-0.6135
2011-03-04,-1.2346
2011-03-07,0.0
2011-03-08,-2.6563
2011-03-09,-2.7307
2011-03-10,-0.658
2011-03-11,-1.1628
2011-03-14,1.6806999999999999
2011-03-15,-0.4959
2011-03-16,-4.485
2011-03-17,-0.8696
2011-03-18,4.5614
2011-03-21,-1.3423
2011-03-22,1.1905000000000001
2011-03-23,-1.8487
2011-03-24,1.0274
2011-03-25,1.5253999999999999
2011-03-28,-2.1703
2011-03-29,0.6826
2011-03-30,-0.339
2011-03-31,0.1701
2011-04-01,-1.8676
2011-04-04,-2.5952
2011-04-05,-1.7762
2011-04-06,1.2658
2011-04-07,-4.8214
2011-04-08,0.3752
2011-04-11,-2.4299
2011-04-12,3.0651
2011-04-13,-4.0892
2011-04-14,0.3876
2011-04-15,1.1583
2011-04-18,-1.7176
2011-04-19,3.8325
2011-04-20,0.9841
2011-04-21,1.8519
2011-04-25,-0.3636
2011-04-26,-0.5474
2011-04-27,-0.367
2011-04-28,-2.3941
2011-04-29,0.5472
2011-05-02,-3.7343
2011-05-03,-0.7797
2011-05-04,1.1788
2011-05-05,-0.1942
2011-05-06,-0.9728
2011-05-09,1.7682
2011-05-10,0.1931
2011-05-11,-0.578
2011-05-12,4.6512
2011-05-13,17.2222
2011-05-16,-1.2638
2011-05-17,0.032
2011-05-18,-0.8317
2011-05-19,-1.129
2011-05-20,-2.6101
2011-05-23,-3.1826
2011-05-24,-0.173
2011-05-25,-1.7330999999999999
2011-05-26,0.3527
2011-05-27,-2.6362
2011-05-31,2.7076000000000002
2011-06-01,2.109
2011-06-02,0.3442
2011-06-03,-1.7153
2011-06-06,-5.5846
2011-06-07,0.1848
2011-06-08,-0.369
2011-06-09,-2.2222
2011-06-10,-3.0303
2011-06-13,-1.9531
2011-06-14,-0.5976
2011-06-15,-0.8016
2011-06-16,-2.2222
2011-06-17,4.5455
2011-06-20,-3.1621
2011-06-21,1.2245
2011-06-22,-2.4194
2011-06-23,-0.6198
2011-06-24,0.0
2011-06-27,3.5343
2011-06-28,2.8112
2011-06-29,2.9297
2011-06-30,-2.8463000000000003
2011-07-01,-0.3906
2011-07-05,2.9412000000000003
2011-07-06,3.4286
2011-07-07,-1.2891
2011-07-08,4.1045
2011-07-11,-3.7634
2011-07-12,3.352
2011-07-13,0.0
2011-07-14,5.2252
2011-07-15,-2.3973
2011-07-18,-4.9123
2011-07-19,1.7528000000000001
2011-07-20,5.893
2011-07-21,-2.5685000000000002
2011-07-22,1.7574999999999998
2011-07-25,-4.1451
2011-07-26,1.8018
2011-07-27,0.177
2011-07-28,-0.1767
2011-07-29,-1.5929
2011-08-01,4.6763
2011-08-02,-2.9210000000000003
2011-08-03,4.9558
2011-08-04,-2.0236
2011-08-05,-1.0327
2011-08-08,-15.6522
2011-08-09,10.5155
2011-08-10,-5.5969999999999995
2011-08-11,-0.8893
2011-08-12,7.677
2011-08-15,0.3704
2011-08-16,3.1365
2011-08-17,-1.0733
2011-08-18,1.2658
2011-08-19,-6.6071
2011-08-22,-0.7648
2011-08-23,1.1561
2011-08-24,0.1905
2011-08-25,-0.1901
2011-08-26,2.0952
2011-08-29,0.7463
2011-08-30,-1.6667
2011-08-31,0.1883
2011-09-01,1.4098
2011-09-02,-5.468
2011-09-06,-0.9804
2011-09-07,1.7822
2011-09-08,-2.7237
2011-09-09,1.8
2011-09-12,5.6974
2011-09-13,-1.8587
2011-09-14,-4.7348
2011-09-15,1.9881
2011-09-16,0.9747
2011-09-19,-0.5792
2011-09-20,1.7476
2011-09-21,3.626
2011-09-22,-5.3407
2011-09-23,0.3891
2011-09-26,-1.1628
2011-09-27,5.8824
2011-09-28,-0.3704
2011-09-29,-5.7621
2011-09-30,-1.3807
2011-10-03,-0.4
2011-10-04,-0.6024
2011-10-05,-1.6162
2011-10-06,-2.6694
2011-10-07,0.8439
2011-10-10,3.9749
2011-10-11,-4.0241
2011-10-12,8.3857
2011-10-13,-2.5145
2011-10-14,-3.1746
2011-10-17,-0.6148
2011-10-18,3.0928
2011-10-19,-0.6
2011-10-20,-0.8048
2011-10-21,1.6227
2011-10-24,2.5948
2011-10-25,-3.1128
2011-10-26,0.0
2011-10-27,0.6024
2011-10-28,-1.1976
2011-10-31,10.9091
2011-11-01,-6.9216999999999995
2011-11-02,-0.3914
2011-11-03,-0.5894
2011-11-04,-0.1976
2011-11-07,-1.9802
2011-11-08,2.0202
2011-11-09,-0.396
2011-11-10,-5.169
2011-11-11,6.9182
2011-11-14,0.0025
2011-11-15,-0.3946
2011-11-16,1.1811
2011-11-17,0.0
2011-11-18,0.7782
2011-11-21,-0.3861
2011-11-22,-1.3566
2011-11-23,-1.1788
2011-11-25,2.1869
2011-11-28,1.5564
2011-11-29,4.2146
2011-11-30,1.1029
2011-12-01,-1.6364
2011-12-02,1.4787
2011-12-05,5.6466
2011-12-06,1.7241
2011-12-07,0.0
2011-12-08,-4.5763
2011-12-09,1.2433
2011-12-12,-1.9298
2011-12-13,0.1789
2011-12-14,-4.1071
2011-12-15,2.4209
2011-12-16,-4.5455
2011-12-19,0.7619
2011-12-20,1.8904
2011-12-21,-1.6698
2011-12-22,-0.9434
2011-12-23,0.9524
2011-12-27,1.6981000000000002
2011-12-28,3.3395
2011-12-29,-1.2567
2011-12-30,1.6364
2012-01-03,-0.8945
2012-01-04,-0.1805
2012-01-05,7.5949
2012-01-06,-1.6806999999999999
2012-01-09,-2.2222
2012-01-10,-1.2238
2012-01-11,1.9468999999999999
2012-01-12,2.0833
2012-01-13,1.0204
2012-01-17,-0.5051
2012-01-18,-4.0609
2012-01-19,-1.4109
2012-01-20,0.7156
2012-01-23,-0.5329
2012-01-24,0.5357
2012-01-25,0.8881
2012-01-26,-1.5845
2012-01-27,1.6099999999999999
2012-01-30,-0.7042
2012-01-31,4.078
2012-02-01,3.9182
2012-02-02,2.459
2012-02-03,-4.16
2012-02-06,3.172
2012-02-07,-0.3236
2012-02-08,9.4156
2012-02-09,3.5608
2012-02-10,0.8596
2012-02-13,-0.5682
2012-02-14,-2.2857
2012-02-15,2.4854
2012-02-16,0.8559
2012-02-17,-0.7072
2012-02-21,0.4274
2012-02-22,0.7092
2012-02-23,0.0308
2012-02-24,13.3454
2012-02-27,-0.7453
2012-02-28,-5.0063
2012-02-29,0.6588
2012-03-01,-2.7487
2012-03-02,-1.7497
2012-03-05,-0.5479
2012-03-06,0.8264
2012-03-07,0.9563
2012-03-08,1.4885
2012-03-09,-0.2667
2012-03-12,-1.0695000000000001
2012-03-13,-2.2973
2012-03-14,-0.1383
2012-03-15,2.2161
2012-03-16,-2.439
2012-03-19,1.8056
2012-03-20,-2.4557
2012-03-21,3.3566
2012-03-22,-0.5413
2012-03-23,0.6803
2012-03-26,2.027
2012-03-27,-0.9272
2012-03-28,-0.2674
2012-03-29,-0.9383
2012-03-30,3.2476
2012-04-02,-3.1455
2012-04-03,3.2476
2012-04-04,0.7864
2012-04-05,-1.5605
2012-04-09,-0.6605
2012-04-10,1.1968
2012-04-11,2.2339
2012-04-12,-2.3136
2012-04-13,0.1316
2012-04-16,1.025
2012-04-17,2.1072
2012-04-18,0.6369
2012-04-19,1.1392
2012-04-20,-3.3166
2012-04-23,-0.3236
2012-04-24,0.0
2012-04-25,1.2987
2012-04-26,1.6667
2012-04-27,0.0441
2012-04-30,0.8382
2012-05-01,7.375
2012-05-02,0.6985
2012-05-03,0.0
2012-05-04,-1.6185
2012-05-07,2.5441000000000003
2012-05-08,-1.4496
2012-05-09,0.0
2012-05-10,-1.1628
2012-05-11,2.3529
2012-05-14,-1.7241
2012-05-15,0.0
2012-05-16,1.1696
2012-05-17,-0.578
2012-05-18,-0.3488
2012-05-21,-0.8168
2012-05-22,5.2941
2012-05-23,-0.6704
2012-05-24,2.4747
2012-05-25,-0.2195
2012-05-29,0.11
2012-05-30,-0.5495
2012-05-31,-0.221
2012-06-01,-0.8859
2012-06-04,-1.3408
2012-06-05,1.359
2012-06-06,1.0056
2012-06-07,-0.1106
2012-06-08,0.7752
2012-06-11,-1.8681
2012-06-12,1.4558
2012-06-13,0.0
2012-06-14,-0.3311
2012-06-15,-0.5537
2012-06-18,2.3385
2012-06-19,5.7671
2012-06-20,1.5432000000000001
2012-06-21,2.7356
2012-06-22,-4.3393
2012-06-25,-2.5773
2012-06-26,3.8095
2012-06-27,1.3252
2012-06-28,-1.8109
2012-06-29,17.2131
2012-07-02,-0.0874
2012-07-03,0.7874
2012-07-05,0.0868
2012-07-06,-0.954
2012-07-09,3.3275
2012-07-10,3.3898
2012-07-11,0.2459
2012-07-12,2.6165000000000003
2012-07-13,1.5139
2012-07-16,-1.4914
2012-07-17,0.0797
2012-07-18,2.2293
2012-07-19,-0.0779
2012-07-20,0.2338
2012-07-23,-0.0778
2012-07-24,0.0778
2012-07-25,-2.0995
2012-07-26,3.6536999999999997
2012-07-27,3.295
2012-07-30,-0.3709
2012-07-31,-3.7975
2012-08-01,1.7027999999999999
2012-08-02,-0.9893
2012-08-03,-0.6149
2012-08-06,2.3975
2012-08-07,9.8187
2012-08-08,-2.4072
2012-08-09,-1.2685
2012-08-10,-0.0714
2012-08-13,0.3571
2012-08-14,4.3416
2012-08-15,-0.8186
2012-08-16,2.6823
2012-08-17,2.3443
2012-08-20,-1.1126
2012-08-21,1.1913
2012-08-22,0.5886
2012-08-23,1.5605
2012-08-24,2.7529
2012-08-27,-0.3115
2012-08-28,-0.0625
2012-08-29,-0.1876
2012-08-30,-8.4586
2012-08-31,4.1752
2012-09-04,4.4678
2012-09-05,1.7610000000000001
2012-09-06,-0.7417
2012-09-07,-1.8056999999999999
2012-09-10,0.1902
2012-09-11,2.6582
2012-09-12,0.185
2012-09-13,2.4
2012-09-14,-2.1635
2012-09-17,-0.1229
2012-09-18,-6.0886
2012-09-19,0.3274
2012-09-20,0.2611
2012-09-21,-0.651
2012-09-24,0.6553
2012-09-25,0.3906
2012-09-26,0.9079
2012-09-27,1.4781
2012-09-28,-0.76
2012-10-01,1.1487
2012-10-02,0.0631
2012-10-03,-0.3783
2012-10-04,0.8861
2012-10-05,2.6349
2012-10-08,-1.1614
2012-10-09,-5.1948
2012-10-10,2.0222
2012-10-11,2.3018
2012-10-12,-3.8125
2012-10-15,1.1696
2012-10-16,-2.1195
2012-10-17,0.7218
2012-10-18,0.7818
2012-10-19,-2.0685000000000002
2012-10-22,-7.8548
2012-10-23,-4.8711
2012-10-24,0.2259
2012-10-25,6.0856
2012-10-26,1.5581
2012-10-31,0.7671
2012-11-01,0.1384
2012-11-02,-0.6911
2012-11-05,-3.8970000000000002
2012-11-06,14.9167
2012-11-07,-0.8192
2012-11-08,-2.0966
2012-11-09,0.9734
2012-11-12,2.9563
2012-11-13,1.2484
2012-11-14,-3.5758
2012-11-15,-0.8951
2012-11-16,0.5161
2012-11-19,0.3209
2012-11-20,0.9597
2012-11-21,-0.7605
2012-11-23,6.3857
2012-11-26,-1.0804
2012-11-27,-3.5801
2012-11-28,2.2656
2012-11-29,0.4923
2012-11-30,3.8579
2012-12-03,-1.2382
2012-12-04,-0.3582
2012-12-05,-0.0599
2012-12-06,-1.8585
2012-12-07,5.2535
2012-12-10,0.1161
2012-12-11,1.0435
2012-12-12,-0.1721
2012-12-13,-1.2644
2012-12-14,3.7083
2012-12-17,1.907
2012-12-18,1.4035
2012-12-19,0.0577
2012-12-20,0.7493
2012-12-21,-0.6865
2012-12-24,0.6336
2012-12-26,0.4007
2012-12-27,0.7982
2012-12-28,-0.7353
2012-12-31,2.735
2013-01-02,0.2773
2013-01-03,-3.7058
