ticker,ADXS US Equity
2006-01-05,-4.7619
2006-01-09,10.0
2006-01-10,-13.1818
2006-01-11,15.1832
2006-01-12,-4.5455
2006-01-13,4.7619
2006-01-17,0.0
2006-01-18,-4.5455
2006-01-19,-4.7619
2006-01-20,-7.0
2006-01-23,0.0
2006-01-24,-3.2258
2006-01-25,2.7778
2006-01-26,2.7027
2006-01-27,15.7895
2006-01-30,-2.2727
2006-01-31,20.9302
2006-02-01,-11.538499999999999
2006-02-02,-8.6957
2006-02-03,14.2857
2006-02-06,0.0
2006-02-07,4.1667
2006-02-08,0.0
2006-02-09,4.0
2006-02-10,-3.8462
2006-02-13,0.0
2006-02-14,-4.0
2006-02-16,8.3333
2006-02-17,0.0
2006-02-21,15.3846
2006-02-22,-3.6667
2006-02-23,-4.8443000000000005
2006-02-24,-2.9091
2006-02-27,-0.7491
2006-02-28,-5.6604
2006-03-01,-11.6
2006-03-02,15.3846
2006-03-03,9.8039
2006-03-06,1.4285999999999999
2006-03-07,0.3521
2006-03-08,0.0
2006-03-09,-5.2632
2006-03-10,0.0
2006-03-13,5.5556
2006-03-14,0.0
2006-03-15,-1.7544
2006-03-16,-7.1429
2006-03-17,3.8462
2006-03-20,-3.7037
2006-03-22,-3.8462
2006-03-23,0.0
2006-03-24,4.0
2006-03-27,0.0
2006-03-28,-11.1538
2006-03-29,12.5541
2006-03-30,-3.8462
2006-03-31,4.0
2006-04-03,0.0
2006-04-04,0.0
2006-04-05,-3.8462
2006-04-06,4.0
2006-04-07,0.0
2006-04-10,7.6923
2006-04-11,-10.7143
2006-04-12,11.6
2006-04-13,0.3584
2006-04-17,0.0
2006-04-18,0.0
2006-04-19,0.0
2006-04-20,0.0
2006-04-21,0.0
2006-04-24,0.0
2006-04-26,-7.1429
2006-05-01,9.6154
2006-05-02,-5.2632
2006-05-03,-3.287
2006-05-04,7.2283
2006-05-05,-3.817
2006-05-08,3.9684
2006-05-09,1.7856999999999998
2006-05-10,-1.6228
2006-05-11,0.9362
2006-05-12,0.0663
2006-05-15,0.64
2006-05-16,-1.7544
2006-05-17,-1.7856999999999998
2006-05-18,0.0
2006-05-19,-1.7045
2006-05-22,-0.1156
2006-05-23,-1.8519
2006-05-24,-1.8868
2006-05-25,0.0
2006-05-26,-3.8462
2006-05-31,8.0
2006-06-01,3.7037
2006-06-02,-3.5714
2006-06-05,5.5556
2006-06-06,-5.2632
2006-06-07,3.7037
2006-06-08,-6.7857
2006-06-09,0.0
2006-06-12,7.2797
2006-06-14,1.7856999999999998
2006-06-15,5.2193
2006-06-16,-11.6298
2006-06-19,1.8868
2006-06-20,0.0
2006-06-21,0.0
2006-06-22,0.0
2006-06-26,0.0
2006-06-27,-11.1111
2006-06-28,4.1667
2006-06-29,0.0
2006-06-30,0.0
2006-07-03,7.6
2006-07-05,-14.1264
2006-07-06,3.8961
2006-07-07,-0.2604
2006-07-10,-8.094
2006-07-11,-13.6364
2006-07-12,10.1974
2006-07-13,1.791
2006-07-14,3.2258
2006-07-17,0.0
2006-07-18,-13.1818
2006-07-19,9.9476
2006-07-21,0.0
2006-07-24,0.0
2006-07-25,-9.0476
2006-07-26,-3.1414
2006-07-27,-6.9257
2006-07-28,4.5372
2006-07-31,0.0
2006-08-01,-7.5
2006-08-02,-3.9039
2006-08-03,0.0
2006-08-04,-6.25
2006-08-07,-7.3333
2006-08-08,0.7194
2006-08-09,1.5179
2006-08-10,-0.7036
2006-08-11,6.2888
2006-08-14,6.6667
2006-08-15,-6.3672
2006-08-16,0.1252
2006-08-17,0.0
2006-08-18,0.0
2006-08-21,0.0
2006-08-22,-6.0
2006-08-23,12.766
2006-08-24,13.2075
2006-08-28,0.0
2006-08-29,-11.1111
2006-08-30,0.0
2006-08-31,6.25
2006-09-01,0.0
2006-09-05,0.0
2006-09-06,-6.1029
2006-09-07,0.2349
2006-09-08,-6.25
2006-09-11,6.6667
2006-09-12,-0.8594
2006-09-13,7.171
2006-09-14,5.8824
2006-09-15,7.3264
2006-09-18,-11.485
2006-09-19,16.9591
2006-09-20,-15.0
2006-09-21,-4.7059
2006-09-22,-10.8025
2006-09-25,24.5675
2006-09-26,3.0556
2006-09-27,-2.965
2006-09-28,0.0
2006-09-29,-2.7778
2006-10-02,-13.7143
2006-10-03,19.2053
2006-10-04,-16.6667
2006-10-05,3.3333
2006-10-06,-1.371
2006-10-09,43.9084
2006-10-10,0.0
2006-10-11,-4.5455
2006-10-12,-4.7619
2006-10-13,-5.0
2006-10-16,3.6842
2006-10-17,11.6751
2006-10-18,0.0
2006-10-19,-0.4545
2006-10-20,5.0228
2006-10-23,0.0
2006-10-24,-6.2228
2006-10-25,-2.6369
2006-10-26,0.0
2006-10-27,-4.7619
2006-10-30,-2.5
2006-10-31,2.5641
2006-11-01,-2.25
2006-11-02,2.3018
2006-11-03,-5.0
2006-11-06,2.1053
2006-11-07,-1.9651999999999998
2006-11-08,-4.8308
2006-11-09,7.7348
2006-11-10,-6.6667
2006-11-13,0.0
2006-11-14,-1.0989
2006-11-15,-2.7778
2006-11-16,-2.8571
2006-11-17,-3.5294
2006-11-20,-1.8293
2006-11-21,2.4845
2006-11-22,3.0303
2006-11-24,-1.6543999999999999
2006-11-27,-1.6075
2006-11-28,5.3571
2006-11-29,-1.9113
2006-11-30,2.9412000000000003
2006-12-01,-8.5714
2006-12-04,0.0
2006-12-05,0.0
2006-12-06,0.0
2006-12-07,-5.4297
2006-12-08,-7.4762
2006-12-11,7.1429
2006-12-12,0.0
2006-12-13,-0.25
2006-12-14,-1.2114
2006-12-15,-3.1712
2006-12-18,11.7031
2006-12-19,0.0782
2006-12-20,12.5
2006-12-21,-9.6528
2006-12-26,-1.6141
2006-12-27,3.125
2006-12-28,0.0
2006-12-29,9.0909
2007-01-03,11.1111
2007-01-04,-8.25
2007-01-05,-7.3568999999999996
2007-01-08,0.0
2007-01-09,-4.1176
2007-01-10,-3.0675
2007-01-11,1.2658
2007-01-12,0.9375
2007-01-16,0.7353
2007-01-17,4.4948
2007-01-18,-5.8824
2007-01-19,6.25
2007-01-22,0.0
2007-01-23,2.9412000000000003
2007-01-24,-0.5714
2007-01-25,3.4483
2007-01-26,8.3333
2007-01-29,-7.1795
2007-01-30,-6.0773
2007-01-31,-9.0441
2007-02-01,3.4762
2007-02-02,-0.2344
2007-02-05,3.3673
2007-02-06,-2.7273
2007-02-07,2.8037
2007-02-08,-0.303
2007-02-09,0.0
2007-02-12,-5.7751
2007-02-13,3.2258
2007-02-14,0.0
2007-02-15,3.125
2007-02-16,-3.0303
2007-02-20,3.125
2007-02-21,-9.0909
2007-02-22,6.6667
2007-02-23,0.0
2007-02-26,0.0
2007-02-28,0.0
2007-03-01,21.875
2007-03-02,0.0
2007-03-05,-17.9487
2007-03-06,5.9375
2007-03-07,2.9499
2007-03-08,8.8825
2007-03-09,0.0
2007-03-12,-4.2105
2007-03-13,-3.8462
2007-03-14,0.0
2007-03-15,-2.4643
2007-03-16,5.4559
2007-03-19,0.0
2007-03-20,22.2222
2007-03-21,2.2727
2007-03-22,0.0
2007-03-23,-6.6667
2007-03-26,4.7619
2007-03-27,-6.8182
2007-03-28,7.3171
2007-03-30,4.5455
2007-04-02,0.0
2007-04-03,4.3478
2007-04-04,0.0
2007-04-05,-4.1667
2007-04-09,-8.2609
2007-04-10,9.0047
2007-04-11,39.5652
2007-04-12,-6.5421
2007-04-13,6.6667
2007-04-16,6.25
2007-04-17,5.8824
2007-04-18,11.1111
2007-04-19,-2.5
2007-04-20,9.7436
2007-04-23,0.4673
2007-04-24,-6.9767
2007-04-25,0.0
2007-04-26,-7.5
2007-04-27,-8.1081
2007-04-30,0.0
2007-05-01,0.0
2007-05-02,0.0
2007-05-03,-2.0588
2007-05-04,2.1021
2007-05-07,0.0
2007-05-08,-4.4118
2007-05-09,1.2308
2007-05-10,0.304
2007-05-11,0.0
2007-05-14,-6.0606
2007-05-15,-6.4516
2007-05-16,10.3448
2007-05-17,-7.8125
2007-05-18,1.6949
2007-05-21,0.0
2007-05-22,6.6667
2007-05-23,0.0
2007-05-24,1.5625
2007-05-25,-7.3846
2007-05-29,0.0
2007-05-30,1.3289
2007-05-31,11.4754
2007-06-01,0.0
2007-06-04,-5.8824
2007-06-05,-3.125
2007-06-06,-3.2258
2007-06-07,-3.3333
2007-06-08,3.4483
2007-06-11,3.3333
2007-06-12,-1.6129
2007-06-13,-1.6393
2007-06-14,6.6667
2007-06-15,0.0
2007-06-18,-6.25
2007-06-19,-4.7708
2007-06-20,5.0098
2007-06-21,-4.3333
2007-06-22,1.0453
2007-06-25,20.6897
2007-06-26,-5.7143
2007-06-27,0.0
2007-06-28,-3.0303
2007-06-29,-3.125
2007-07-02,3.2258
2007-07-03,0.0
2007-07-05,0.0
2007-07-06,-9.375
2007-07-09,10.3448
2007-07-10,-12.5
2007-07-11,10.7143
2007-07-12,-6.4516
2007-07-16,-6.8966
2007-07-17,7.4074
2007-07-18,-3.4483
2007-07-19,-3.5714
2007-07-20,7.4074
2007-07-23,-3.4483
2007-07-24,-3.5714
2007-07-25,3.7037
2007-07-26,-7.1429
2007-07-27,-3.8462
2007-07-30,0.0
2007-07-31,0.0
2007-08-01,-8.0
2007-08-02,6.5217
2007-08-03,-9.7959
2007-08-06,-4.5249
2007-08-07,-0.4739
2007-08-08,0.0
2007-08-09,0.0
2007-08-10,0.0
2007-08-13,4.7619
2007-08-15,-9.0909
2007-08-16,5.0
2007-08-17,-9.5238
2007-08-20,10.526299999999999
2007-08-21,0.0
2007-08-22,0.0
2007-08-23,0.0
2007-08-24,0.0
2007-08-27,-14.2857
2007-08-28,2.7778
2007-08-29,-2.7027
2007-08-30,5.2778
2007-08-31,-15.5673
2007-09-04,-12.5
2007-09-05,13.9286
2007-09-06,-0.3135
2007-09-07,0.3145
2007-09-10,6.5831
2007-09-11,0.0
2007-09-12,-4.1176
2007-09-13,7.362
2007-09-14,-3.4286
2007-09-17,3.5503
2007-09-18,0.0
2007-09-19,8.5714
2007-09-20,31.5789
2007-09-21,-13.6
2007-09-24,1.8519
2007-09-25,4.5455
2007-09-26,13.0435
2007-09-27,-7.6923
2007-09-28,-8.3333
2007-10-01,4.5455
2007-10-02,0.0
2007-10-03,-13.0435
2007-10-04,5.0
2007-10-05,23.8095
2007-10-08,0.0
2007-10-09,-3.8462
2007-10-10,4.0
2007-10-11,-13.461500000000001
2007-10-12,2.2222
2007-10-15,-4.3478
2007-10-16,4.5455
2007-10-17,0.0
2007-10-18,4.3478
2007-10-19,0.0
2007-10-22,-10.4167
2007-10-23,-6.9767
2007-10-24,-10.0
2007-10-25,0.0
2007-10-26,8.3333
2007-10-29,2.5641
2007-10-30,0.0
2007-10-31,0.0
2007-11-01,0.0
2007-11-02,0.0
2007-11-05,0.0
2007-11-06,-2.5
2007-11-07,-7.6923
2007-11-08,0.0
2007-11-09,-1.1111
2007-11-12,6.7416
2007-11-13,-6.3158
2007-11-14,6.7416
2007-11-15,0.0
2007-11-16,0.0
2007-11-19,-5.2632
2007-11-20,0.0
2007-11-23,5.5556
2007-11-26,-2.6316
2007-11-27,2.7027
2007-11-28,-2.6316
2007-11-30,-2.7027
2007-12-03,-3.3333
2007-12-04,3.4483
2007-12-05,0.0
2007-12-06,-3.3333
2007-12-07,-1.1494
2007-12-10,-2.3256
2007-12-11,-3.5714
2007-12-12,4.9383
2007-12-13,-17.647100000000002
2007-12-14,21.4286
2007-12-17,-5.8824
2007-12-18,0.0
2007-12-19,2.5
2007-12-20,3.6585
2007-12-21,0.0
2007-12-26,0.0
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,0.0
2008-01-02,-2.9412000000000003
2008-01-03,0.0
2008-01-07,-8.6742
2008-01-08,6.18
2008-01-09,-6.25
2008-01-10,-2.0
2008-01-11,8.8435
2008-01-14,-3.125
2008-01-15,3.2258
2008-01-16,0.0
2008-01-17,-6.25
2008-01-18,-6.3333
2008-01-22,-7.4733
2008-01-23,7.6923
2008-01-24,0.0
2008-01-28,0.0
2008-01-29,0.0
2008-01-30,7.1429
2008-01-31,0.0
2008-02-01,-6.6667
2008-02-04,0.0
2008-02-05,0.0
2008-02-06,-7.1429
2008-02-07,7.6923
2008-02-08,-7.1429
2008-02-11,0.0
2008-02-12,3.8462
2008-02-13,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-20,-3.7037
2008-02-21,7.6923
2008-02-22,-7.1429
2008-02-25,3.8462
2008-02-26,0.0
2008-02-27,-11.1111
2008-02-28,4.1667
2008-02-29,-4.0
2008-03-04,-4.1667
2008-03-05,-4.3478
2008-03-07,9.0909
2008-03-10,0.0
2008-03-11,0.0
2008-03-12,-16.6667
2008-03-13,0.0
2008-03-14,0.0
2008-03-17,30.0
2008-03-18,-15.3846
2008-03-19,-9.0909
2008-03-20,0.0
2008-03-24,-10.0
2008-03-25,0.1389
2008-03-26,10.957
2008-03-27,20.0
2008-03-28,0.0
2008-03-31,16.6667
2008-04-01,-3.5714
2008-04-02,-14.8148
2008-04-03,-4.3478
2008-04-04,-13.6364
2008-04-07,5.2632
2008-04-08,-9.875
2008-04-09,5.4092
2008-04-10,0.0
2008-04-11,5.2632
2008-04-14,0.0
2008-04-15,-10.0
2008-04-16,11.1111
2008-04-17,0.0
2008-04-18,-10.0
2008-04-21,11.1111
2008-04-22,10.0
2008-04-23,0.0
2008-04-24,9.0909
2008-04-25,-1.6667
2008-04-28,-15.2542
2008-04-29,18.0
2008-04-30,27.1186
2008-05-01,-10.0
2008-05-02,0.0
2008-05-05,-3.7037
2008-05-06,0.0
2008-05-09,-15.3846
2008-05-12,12.7273
2008-05-13,-16.9355
2008-05-14,6.7961
2008-05-15,9.0909
2008-05-19,6.6667
2008-05-22,-10.1562
2008-05-23,-4.3478
2008-05-28,0.0
2008-05-29,0.0
2008-05-30,9.0909
2008-06-02,-4.1667
2008-06-03,0.0
2008-06-04,-4.3478
2008-06-05,-5.4545
2008-06-06,5.7692
2008-06-09,-4.5455
2008-06-10,-5.7143
2008-06-11,-9.0909
2008-06-12,0.0
2008-06-13,-4.4444
2008-06-16,-4.6512
2008-06-17,3.6585
2008-06-18,0.0
2008-06-20,0.0
2008-06-23,0.0
2008-06-24,-5.8824
2008-06-25,6.25
2008-06-26,-5.8824
2008-06-30,6.25
2008-07-01,-17.647100000000002
2008-07-02,-14.2857
2008-07-03,15.0
2008-07-07,1.4493
2008-07-08,0.0
2008-07-10,0.0
2008-07-11,-4.2857
2008-07-15,4.4776
2008-07-16,0.0
2008-07-17,0.0
2008-07-18,0.0
2008-07-21,0.0
2008-07-22,-14.2857
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,0.0
2008-07-28,0.0
2008-07-29,-3.3333
2008-07-30,20.6897
2008-07-31,-14.2857
2008-08-01,16.6667
2008-08-04,-22.8571
2008-08-05,20.3704
2008-08-08,-7.6923
2008-08-11,7.5
2008-08-15,0.7752
2008-08-18,6.1538
2008-08-19,-13.0435
2008-08-20,8.3333
2008-08-21,6.1538
2008-08-22,-5.7971
2008-08-25,-15.3846
2008-08-29,0.0
2008-09-02,0.0
2008-09-03,-9.0909
2008-09-04,10.0
2008-09-08,-27.2727
2008-09-09,0.0
2008-09-10,0.0
2008-09-11,0.0
2008-09-12,0.0
2008-09-15,0.0
2008-09-16,0.0
2008-09-17,-25.0
2008-09-18,0.0
2008-09-19,0.0
2008-09-22,33.3333
2008-09-23,12.1875
2008-09-24,-10.8635
2008-09-25,0.0
2008-09-26,25.0
2008-09-29,0.0
2008-09-30,40.0
2008-10-02,-28.5714
2008-10-03,-20.0
2008-10-06,0.0
2008-10-07,0.0
2008-10-08,0.0
2008-10-09,25.0
2008-10-10,0.0
2008-10-13,0.0
2008-10-14,0.0
2008-10-15,0.0
2008-10-16,-20.0
2008-10-17,0.0
2008-10-20,0.0
2008-10-23,0.0
2008-10-24,0.0
2008-10-27,0.0
2008-10-29,0.0
2008-10-31,0.0
2008-11-03,0.0
2008-11-04,12.5
2008-11-05,-11.1111
2008-11-06,-50.0
2008-11-07,25.0
2008-11-10,-30.0
2008-11-11,14.2857
2008-11-12,-15.0
2008-11-13,-17.647100000000002
2008-11-14,21.4286
2008-11-17,11.7647
2008-11-18,5.2632
2008-11-19,-10.0
2008-11-20,16.6667
2008-11-21,-4.7619
2008-11-24,-35.0
2008-11-25,76.9231
2008-11-28,-13.0435
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,-10.0
2008-12-04,0.0
2008-12-05,-11.1111
2008-12-08,-6.25
2008-12-09,20.0
2008-12-10,11.1111
2008-12-11,0.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,0.0
2008-12-19,25.0
2008-12-22,0.0
2008-12-23,-20.0
2008-12-26,-20.0
2008-12-29,0.7813
2008-12-30,-13.9535
2008-12-31,44.1441
2009-01-02,0.0
2009-01-05,0.0
2009-01-06,100.0
2009-01-07,-12.5
2009-01-08,0.0
2009-01-09,-14.2857
2009-01-12,43.3333
2009-01-13,16.2791
2009-01-14,-2.0
2009-01-15,-20.4082
2009-01-16,2.5641
2009-01-20,12.5
2009-01-21,-2.2222
2009-01-22,-9.0909
2009-01-23,-12.5
2009-01-26,8.5714
2009-01-27,0.0
2009-01-28,-15.7895
2009-01-29,0.0
2009-01-30,34.375
2009-02-06,-6.9767
2009-02-09,-12.5
2009-02-10,-14.2857
2009-02-12,0.0
2009-02-17,16.6667
2009-02-18,0.0
2009-02-19,-2.8571
2009-02-20,-11.7647
2009-02-24,13.3333
2009-02-25,0.0
2009-02-26,-41.1765
2009-02-27,70.0
2009-03-02,-41.1765
2009-03-03,35.0
2009-03-04,-7.4074
2009-03-05,20.0
2009-03-06,0.0
2009-03-09,-20.0
2009-03-10,12.5
2009-03-11,11.1111
2009-03-12,0.0
2009-03-13,0.0
2009-03-16,-33.3333
2009-03-17,25.0
2009-03-18,20.0
2009-03-19,-33.3333
2009-03-20,25.0
2009-03-23,0.0
2009-03-24,0.0
2009-03-25,0.0
2009-03-26,0.0
2009-03-30,0.0
2009-03-31,0.0
2009-04-01,-20.0
2009-04-02,25.0
2009-04-03,0.0
2009-04-06,0.0
2009-04-07,0.0
2009-04-08,0.0
2009-04-09,-8.0
2009-04-13,-13.0435
2009-04-14,15.0
2009-04-15,8.6957
2009-04-16,0.0
2009-04-17,0.0
2009-04-20,20.0
2009-04-21,0.0
2009-04-22,0.0
2009-04-23,0.0
2009-04-24,0.0
2009-04-27,6.6667
2009-04-28,-6.25
2009-04-29,0.0
2009-04-30,50.0
2009-05-01,-11.1111
2009-05-04,25.0
2009-05-05,100.0
2009-05-06,-25.0
2009-05-07,20.0
2009-05-08,22.2222
2009-05-11,29.0909
2009-05-12,-15.493
2009-05-13,-20.8333
2009-05-14,9.473700000000001
2009-05-15,-3.8462
2009-05-18,-10.0
2009-05-19,7.0833
2009-05-20,-4.0208
2009-05-21,5.4054
2009-05-22,2.5641
2009-05-26,10.0
2009-05-27,0.9091
2009-05-28,-0.9009
2009-05-29,37.2727
2009-06-01,-1.3245
2009-06-02,0.6711
2009-06-03,-36.6667
2009-06-04,0.0
2009-06-05,-3.1579
2009-06-08,30.4348
2009-06-09,0.0
2009-06-10,-8.3333
2009-06-11,-2.7273
2009-06-12,-6.5421
2009-06-15,30.0
2009-06-16,-3.8462
2009-06-17,-8.0
2009-06-18,-4.3478
2009-06-19,0.0
2009-06-22,-8.1818
2009-06-23,8.9109
2009-06-24,0.1136
2009-06-25,4.4268
2009-06-26,-8.6957
2009-06-29,4.7619
2009-06-30,-4.5455
2009-07-01,-1.9048
2009-07-02,6.7961
2009-07-06,-9.0909
2009-07-07,2.0
2009-07-08,-1.9607999999999999
2009-07-09,-2.0
2009-07-10,-3.0612
2009-07-13,-5.2632
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,0.0
2009-07-17,-6.6667
2009-07-20,1.1905000000000001
2009-07-21,14.1176
2009-07-22,0.0
2009-07-23,-7.2165
2009-07-24,0.0
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,1.1111
2009-07-31,-1.0989
2009-08-03,0.0
2009-08-04,0.0
2009-08-05,-5.5556
2009-08-06,3.5294
2009-08-07,1.1364
2009-08-10,-2.2472
2009-08-11,-2.2989
2009-08-12,5.8824
2009-08-13,-2.2222
2009-08-14,13.6364
2009-08-17,-5.0
2009-08-18,-2.6316
2009-08-19,4.8649000000000004
2009-08-20,0.0
2009-08-21,-2.0619
2009-08-24,-8.4211
2009-08-25,5.7471
2009-08-26,-2.1739
2009-08-27,0.0
2009-08-28,-2.2222
2009-08-31,-0.142
2009-09-01,0.1422
2009-09-02,-5.6818
2009-09-03,0.0
2009-09-04,-2.4096
2009-09-08,-1.2346
2009-09-09,1.25
2009-09-10,4.9383
2009-09-11,8.2353
2009-09-14,-7.6087
2009-09-15,5.8824
2009-09-16,5.5556
2009-09-17,5.2632
2009-09-18,10.0
2009-09-21,25.4545
2009-09-22,26.8116
2009-09-23,-13.7143
2009-09-24,-20.8609
2009-09-25,12.9707
2009-09-28,-3.7037
2009-09-29,-15.3846
2009-09-30,1.8182
2009-10-01,20.5357
2009-10-02,-6.6667
2009-10-05,16.6667
2009-10-06,3.4013999999999998
2009-10-07,-1.9737
2009-10-08,-6.0403
2009-10-09,3.5714
2009-10-12,1.3793
2009-10-13,-4.7619
2009-10-14,0.0
2009-10-15,-7.1429
2009-10-16,6.9231
2009-10-19,-2.8777
2009-10-20,0.0
2009-10-21,-3.7037
2009-10-22,3.8462
2009-10-23,2.963
2009-10-26,-6.4748
2009-10-27,-6.1538
2009-10-28,-1.6393
2009-10-29,4.1667
2009-10-30,4.0
2009-11-02,-11.538499999999999
2009-11-03,0.8696
2009-11-04,3.4483
2009-11-05,-2.5
2009-11-06,-8.547
2009-11-09,16.822400000000002
2009-11-10,-4.0
2009-11-11,-8.3333
2009-11-12,13.6364
2009-11-13,-8.0
2009-11-16,-4.3478
2009-11-17,4.5455
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,-3.4783
2009-11-23,2.7027
2009-11-24,0.8772
2009-11-25,-4.3478
2009-11-27,9.0909
2009-11-30,0.0
2009-12-01,-0.8333
2009-12-02,-3.3613
2009-12-03,-3.4783
2009-12-04,3.6036
2009-12-07,0.0
2009-12-08,-0.8696
2009-12-09,2.6316
2009-12-10,-4.2735
2009-12-11,6.25
2009-12-14,-5.042
2009-12-15,14.1593
2009-12-16,-3.1008
2009-12-17,0.8
2009-12-18,11.0119
2009-12-21,5.4513
2009-12-22,-5.0847
2009-12-23,0.0
2009-12-24,3.4821
2009-12-28,20.7938
2009-12-29,-17.1429
2009-12-30,-10.3448
2009-12-31,3.8462
2010-01-04,-3.7037
2010-01-05,-1.5385
2010-01-06,3.9063
2010-01-07,3.3835
2010-01-08,4.0
2010-01-11,7.6923
2010-01-12,0.8523
2010-01-13,3.0181
2010-01-14,-3.125
2010-01-15,-3.2258
2010-01-19,-6.6667
2010-01-20,1.4285999999999999
2010-01-21,-4.9296
2010-01-22,5.9259
2010-01-25,-6.2937
2010-01-26,-0.7463
2010-01-27,-2.2556
2010-01-28,0.8654
2010-01-29,2.9552
2010-02-01,6.6667
2010-02-02,2.0833
2010-02-03,-1.3605
2010-02-04,2.8448
2010-02-05,5.9514
2010-02-08,-1.2658
2010-02-09,4.4872
2010-02-10,4.2945
2010-02-11,-1.1764999999999999
2010-02-12,0.5952
2010-02-16,0.0
2010-02-17,-6.213
2010-02-18,4.7318999999999996
2010-02-19,-3.6145
2010-02-22,-1.875
2010-02-23,-4.4586
2010-02-24,7.3333
2010-02-25,4.9689
2010-02-26,0.5917
2010-03-01,-0.1103
2010-03-02,-0.4785
2010-03-03,0.5917
2010-03-04,0.0
2010-03-05,2.8676
2010-03-08,-2.7877
2010-03-09,0.0
2010-03-10,1.7647
2010-03-11,6.9364
2010-03-12,24.2568
2010-03-15,-0.8157
2010-03-16,-18.8596
2010-03-17,13.5135
2010-03-18,-4.7619
2010-03-19,-5.0
2010-03-22,0.0
2010-03-23,-3.1579
2010-03-24,-2.1739
2010-03-25,-5.0
2010-03-26,5.2632
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,-3.8889
2010-04-01,4.0462
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,-2.7778
2010-04-09,-0.9643
2010-04-12,3.8586
2010-04-13,0.0
2010-04-14,-2.2222
2010-04-15,0.0
2010-04-16,2.2727
2010-04-19,-0.5556
2010-04-20,0.5587
2010-04-21,0.0
2010-04-22,-2.2222
2010-04-23,2.2727
2010-04-26,0.0
2010-04-27,-1.6667
2010-04-28,1.6949
2010-04-29,5.5556
2010-04-30,13.1579
2010-05-03,9.3023
2010-05-04,-8.5106
2010-05-05,0.0
2010-05-06,-2.3256
2010-05-07,-4.7619
2010-05-10,7.5
2010-05-11,-2.3256
2010-05-12,0.0
2010-05-13,0.0
2010-05-14,-6.1905
2010-05-17,-7.6142
2010-05-18,4.3956
2010-05-19,-1.3158
2010-05-20,1.3333
2010-05-21,-4.7368
2010-05-24,0.5525
2010-05-25,4.3956
2010-05-26,-4.7368
2010-05-27,4.9724
2010-05-28,1.5789
2010-06-01,3.6269
2010-06-02,4.5
