ticker,CFMS US Equity
2015-11-18,0.0
2015-11-19,-1.2
2015-11-20,1.2146
2015-11-23,5.85
2015-11-24,-0.6141
2015-11-25,-0.8555
2015-11-27,1.1985000000000001
2015-11-30,1.0422
2015-12-01,2.6723
2015-12-02,-1.0046
2015-12-03,-4.0129
2015-12-04,1.9702
2015-12-07,0.5655
2015-12-08,2.7179
2015-12-09,-0.9124
2015-12-10,3.6832000000000003
2015-12-11,-2.4423
2015-12-14,-8.9213
2015-12-15,-3.7981
2015-12-16,1.2987
2015-12-17,2.4103
2015-12-18,0.1502
2015-12-21,-5.45
2015-12-22,-3.3845
2015-12-23,-0.7115
2015-12-24,-0.0551
2015-12-28,-3.3646
2015-12-29,-0.1142
2015-12-30,-2.8571
2015-12-31,1.7059
2016-01-04,-2.0821
2016-01-05,-2.9533
2016-01-06,-2.0085
2016-01-07,-7.0186
2016-01-08,-4.5424
2016-01-11,-5.8083
2016-01-12,-3.1947
2016-01-13,3.6837999999999997
2016-01-14,5.5514
2016-01-15,-3.8569
2016-01-19,-15.3902
2016-01-20,-5.1724
2016-01-21,-1.9091
2016-01-22,7.0436
2016-01-25,-0.1732
2016-01-26,-2.7754
2016-01-27,-1.8733
2016-01-28,-2.0909
2016-01-29,2.1356
2016-02-01,-0.8182
2016-02-02,-2.7498
2016-02-03,-1.4138
2016-02-04,-0.6692
2016-02-05,-7.2185
2016-02-08,-6.5353
2016-02-09,-4.7725
2016-02-10,6.7599
2016-02-11,-7.2052
2016-02-12,1.2941
2016-02-16,-8.2462
2016-02-17,5.5696
2016-02-18,0.1199
2016-02-19,-0.3593
2016-02-22,-0.601
2016-02-23,2.0556
2016-02-24,3.3175
2016-02-25,5.8486
2016-02-26,2.0585
2016-02-29,-3.2909
2016-03-01,5.4885
2016-03-02,6.2435
2016-03-03,6.856
2016-03-04,5.5912
2016-03-07,-8.5938
2016-03-08,-6.4577
2016-03-09,-0.1015
2016-03-10,-0.1016
2016-03-11,1.7294
2016-03-14,-1.2
2016-03-15,-1.3158
2016-03-16,-6.4615
2016-03-17,-1.0965
2016-03-18,3.3259
2016-03-21,3.5408
2016-03-22,-0.2073
2016-03-23,-4.8806
2016-03-24,0.1092
2016-03-28,0.0
2016-03-29,2.2901
2016-03-30,9.594899999999999
2016-03-31,4.572
2016-04-01,11.5349
2016-04-04,-14.2619
2016-04-05,3.2101
2016-04-06,20.1697
2016-04-07,0.7059
2016-04-08,-3.5826000000000002
2016-04-11,-2.9079
2016-04-12,-2.6622
2016-04-13,2.1368
2016-04-14,3.3473
2016-04-15,0.4049
2016-04-18,3.871
2016-04-19,-2.1739
2016-04-20,-0.3175
2016-04-21,-0.5573
2016-04-22,0.4804
2016-04-25,4.5418
2016-04-26,3.125
2016-04-27,-0.4435
2016-04-28,-2.0787
2016-04-29,-6.0652
2016-05-02,1.8563
2016-05-03,-2.8526
2016-05-04,-2.8548
2016-05-05,-0.5877
2016-05-06,-5.3209
2016-05-09,2.0517
2016-05-10,0.0
2016-05-11,-4.2832
2016-05-12,-7.6712
2016-05-13,-49.3571
2016-05-16,14.6484
2016-05-17,5.2811
2016-05-18,1.2945
2016-05-19,-1.5974
2016-05-20,5.3571
2016-05-23,4.2373
2016-05-24,2.2912
2016-05-25,6.0694
2016-05-26,-1.3624
2016-05-27,1.7955999999999999
2016-05-31,1.8996
2016-06-01,-1.4647000000000001
2016-06-02,5.2703
2016-06-03,-1.9255
2016-06-06,1.9634
2016-06-07,-0.8986
2016-06-08,0.5181
2016-06-09,-3.3505
2016-06-10,-0.1333
2016-06-13,1.8692
2016-06-14,-6.9463
2016-06-15,1.9718
2016-06-16,0.2762
2016-06-17,-2.0661
2016-06-20,1.5471
2016-06-21,-1.2465
2016-06-22,-4.7686
2016-06-23,4.4183
2016-06-24,-5.7828
2016-06-27,-6.5868
2016-06-28,3.0449
2016-06-29,4.9767
2016-06-30,4.0
2016-07-01,3.5613
2016-07-05,-3.5763
2016-07-06,-0.428
2016-07-07,6.1605
2016-07-08,3.1039
2016-07-11,0.2618
2016-07-12,4.3081
2016-07-13,-8.1352
2016-07-14,-1.7711000000000001
2016-07-15,-0.4161
2016-07-18,0.9749
2016-07-19,-1.3793
2016-07-20,0.979
2016-07-21,-3.1856
2016-07-22,-2.1459
2016-07-25,-1.0234
2016-07-26,0.8863
2016-07-27,2.489
2016-07-28,0.4286
2016-07-29,-0.8535
2016-08-01,-0.7174
2016-08-02,-1.3006
2016-08-03,1.7570000000000001
2016-08-04,4.4604
2016-08-05,1.2397
2016-08-08,5.9864
2016-08-09,1.027
2016-08-10,-2.9225
2016-08-11,0.9162
2016-08-12,6.096
2016-08-15,11.4914
2016-08-16,-5.2632
2016-08-17,-2.7778
2016-08-18,1.4285999999999999
2016-08-19,-1.4085
2016-08-22,-0.3571
2016-08-23,0.9558
2016-08-24,-4.0237
2016-08-25,-2.9593
2016-08-26,-2.4142
2016-08-29,4.2969
2016-08-30,-1.7478
2016-08-31,1.9060000000000001
2016-09-01,-0.4988
2016-09-02,1.6291
2016-09-06,8.1381
2016-09-07,-2.8506
2016-09-08,3.6385
2016-09-09,-5.0963
2016-09-12,2.2673
2016-09-13,-4.084
2016-09-14,-0.4866
2016-09-15,5.2567
2016-09-16,12.3113
2016-09-19,-3.6193999999999997
2016-09-20,1.073
2016-09-21,-1.1677
2016-09-22,5.1557
2016-09-23,-2.6558
2016-09-26,-3.5677
2016-09-27,5.1143
2016-09-28,-1.2422
2016-09-29,-3.6688
2016-09-30,7.9434000000000005
2016-10-03,-1.2097
2016-10-04,-0.5102
2016-10-05,3.7949
2016-10-06,2.668
2016-10-07,-0.9625
2016-10-10,5.345
2016-10-11,-7.7491
2016-10-12,-6.8
2016-10-13,-5.2575
2016-10-14,-2.8313
2016-10-17,3.0303
2016-10-18,3.5068
2016-10-19,-3.7157999999999998
2016-10-20,0.3405
2016-10-21,0.0
2016-10-24,-1.6968
2016-10-25,-3.2221
2016-10-26,-2.8537
2016-10-27,-3.3048
2016-10-28,-3.038
2016-10-31,-0.3916
2016-11-01,-2.4902
2016-11-02,-6.1828
2016-11-03,-2.7221
2016-11-04,33.8733
2016-11-07,-5.9406
2016-11-08,-1.5205
2016-11-09,8.076
2016-11-10,5.0549
2016-11-11,2.1967
2016-11-14,-5.3224
2016-11-15,-1.1892
2016-11-16,-1.3129
2016-11-17,3.1042
2016-11-18,0.0
2016-11-21,-3.1183
2016-11-22,-0.7769
2016-11-23,1.6779
2016-11-25,1.5402
2016-11-28,-3.9003
2016-11-29,-0.1127
2016-11-30,1.3544
2016-12-01,-2.0045
2016-12-02,-0.2273
2016-12-05,-1.0251
2016-12-06,2.9919000000000002
2016-12-07,0.3352
2016-12-08,3.3407999999999998
2016-12-09,-2.2629
2016-12-12,-1.8742999999999999
2016-12-13,0.1124
2016-12-14,-1.0101
2016-12-15,1.7006999999999999
2016-12-16,-1.5608
2016-12-19,-1.9253
2016-12-20,-3.3487
2016-12-21,-2.7479
2016-12-22,0.7371
2016-12-23,5.6098
2016-12-27,-3.5797
2016-12-28,-0.479
2016-12-29,0.1203
2016-12-30,-2.6442
2017-01-03,-3.7037
2017-01-04,6.5385
2017-01-05,2.5271
2017-01-06,-0.5869
2017-01-09,1.4168
2017-01-10,0.0
2017-01-11,-0.6985
2017-01-12,-0.5862
2017-01-13,0.3538
2017-01-17,-1.5276
2017-01-18,-1.432
2017-01-19,2.3002000000000002
2017-01-20,1.7751000000000001
2017-01-23,-2.7907
2017-01-24,1.9139
2017-01-25,0.5869
2017-01-26,-2.8005
2017-01-27,1.6806999999999999
2017-01-30,-3.4238
2017-01-31,1.467
2017-02-01,2.4096
2017-02-02,1.0588
2017-02-03,-1.2806
2017-02-06,-3.184
2017-02-07,-3.7759
2017-02-08,2.9114
2017-02-09,1.845
2017-02-10,0.1208
2017-02-13,3.0157
2017-02-14,0.7026
2017-02-15,-0.5814
2017-02-16,-30.6433
2017-02-17,-0.3373
2017-02-21,-3.7225
2017-02-22,-2.4605
2017-02-23,-6.6667
2017-02-24,4.0541
2017-02-27,-3.3395
2017-02-28,-3.4549
2017-03-01,2.5845000000000002
2017-03-02,-2.907
2017-03-03,-1.5968
2017-03-06,-3.6511
2017-03-07,-5.2632
2017-03-08,4.0
2017-03-09,5.1282
2017-03-10,4.878
2017-03-13,0.5814
2017-03-14,-1.1561
2017-03-15,4.0936
2017-03-16,2.6217
2017-03-17,-6.9343
2017-03-20,-4.1176
2017-03-21,0.409
2017-03-22,-1.4257
2017-03-23,-2.2727
2017-03-24,2.7484
2017-03-27,7.4074
2017-03-28,-3.6398
2017-03-29,2.1869
2017-03-30,0.5837
2017-03-31,0.9671
2017-04-03,-2.8736
2017-04-04,-2.9586
2017-04-05,0.4065
2017-04-06,1.417
2017-04-07,3.3932
2017-04-10,-0.5792
2017-04-11,-0.5825
2017-04-12,0.3906
2017-04-13,0.7782
2017-04-17,1.7375
2017-04-18,2.277
2017-04-19,1.1132
2017-04-20,0.1835
2017-04-21,-3.1136
2017-04-24,2.8355
2017-04-25,1.1029
2017-04-26,2.5455
2017-04-27,-0.3546
2017-04-28,0.0
2017-05-01,4.6263
2017-05-02,-3.0612
2017-05-03,0.1754
2017-05-04,-2.8021000000000003
2017-05-05,-1.4414
2017-05-08,-1.2797
2017-05-09,2.5926
2017-05-10,3.6101
2017-05-11,-9.4948
2017-05-12,-2.0212
2017-05-15,0.1965
2017-05-16,-1.1764999999999999
2017-05-17,-2.1825
2017-05-18,-2.4341
2017-05-19,-2.7027
2017-05-22,0.4274
2017-05-23,-3.617
2017-05-24,-0.4415
2017-05-25,-2.439
2017-05-26,-6.3636
2017-05-30,-4.1262
2017-05-31,2.5316
2017-06-01,8.3951
2017-06-02,-0.2278
2017-06-05,-6.621
2017-06-06,-2.2005
2017-06-07,0.0
2017-06-08,2.75
2017-06-09,-1.2165
2017-06-12,2.4631
2017-06-13,2.1635
2017-06-14,-1.1764999999999999
2017-06-15,0.0
2017-06-16,-1.9048
2017-06-19,8.9806
2017-06-20,-9.7996
2017-06-21,-0.2469
2017-06-22,2.4752
2017-06-23,4.3478
2017-06-26,-4.1667
2017-06-27,0.2415
2017-06-28,3.3735
2017-06-29,-1.3986
2017-06-30,1.4184
2017-07-03,-0.6993
2017-07-05,1.4085
2017-07-06,-3.7037
2017-07-07,0.7212
2017-07-10,-0.716
2017-07-11,0.0
2017-07-12,3.8462
2017-07-13,-0.2315
2017-07-14,1.1601
2017-07-17,2.0642
2017-07-18,-0.2247
2017-07-19,2.9279
2017-07-20,2.1882
2017-07-21,-0.2141
2017-07-24,1.9313
2017-07-25,13.473700000000001
2017-07-26,1.1132
2017-07-27,-5.5046
2017-07-28,-1.3592
2017-07-31,-1.3780000000000001
2017-08-01,-5.7884
2017-08-02,-2.5423999999999998
2017-08-03,-6.9565
2017-08-04,-12.3832
2017-08-07,-9.8667
2017-08-08,3.8462
2017-08-09,0.5698
2017-08-10,-0.2833
2017-08-11,1.9886
2017-08-14,8.9136
2017-08-15,-7.4169
2017-08-16,-5.2486
2017-08-17,-0.8746
2017-08-18,2.0588
2017-08-21,-3.4582
2017-08-22,4.1791
2017-08-23,-2.5788
2017-08-24,0.2941
2017-08-25,-0.2933
2017-08-28,4.4118
2017-08-29,5.9155
2017-08-30,-3.9894
2017-08-31,2.4931
2017-09-01,2.1622
2017-09-05,1.8519
2017-09-06,2.8571
2017-09-07,-4.798
2017-09-08,1.061
2017-09-11,1.8373
2017-09-12,-0.7732
2017-09-13,0.2597
2017-09-14,-0.7772
2017-09-15,-7.8329
2017-09-18,4.8159
2017-09-19,-5.1350999999999996
2017-09-20,-0.8547
2017-09-21,0.0
2017-09-22,2.5862
2017-09-25,-3.3613
2017-09-26,-1.7391
2017-09-27,4.4248
2017-09-28,0.0
2017-09-29,-0.565
2017-10-02,7.9545
2017-10-03,0.0
2017-10-04,6.3158
2017-10-05,-0.2475
2017-10-06,2.4814
2017-10-09,-2.9055999999999997
2017-10-10,-4.7382
2017-10-11,-2.0942
2017-10-12,-1.6042999999999998
2017-10-13,-3.5326
2017-10-16,-1.9718
2017-10-17,-0.5747
2017-10-18,3.1792
2017-10-19,0.8403
2017-10-20,0.2778
2017-10-23,-1.108
2017-10-24,-2.521
2017-10-25,0.2874
2017-10-26,1.1461000000000001
2017-10-27,0.2833
2017-10-30,-2.8249
2017-10-31,2.907
2017-11-01,-5.3672
2017-11-02,2.3881
2017-11-03,2.6239
2017-11-06,3.9773
2017-11-07,-2.7321999999999997
2017-11-08,-1.4045
2017-11-09,0.5698
2017-11-10,4.2493
2017-11-13,-6.25
2017-11-14,-5.5072
2017-11-15,-3.9877000000000002
2017-11-16,2.5559
2017-11-17,1.8692
2017-11-20,-2.1407
2017-11-21,1.25
2017-11-22,1.2346
2017-11-24,-0.6098
2017-11-27,-3.3742
2017-11-28,4.127
2017-11-29,0.6098
2017-11-30,-3.3333
2017-12-01,-5.3292
2017-12-04,-12.0861
2017-12-05,-2.0716
2017-12-06,-5.7692
2017-12-07,3.6734999999999998
2017-12-08,-1.5748
2017-12-11,1.6
2017-12-12,3.5433
2017-12-13,-4.1825
2017-12-14,-11.1111
2017-12-15,4.9107
2017-12-18,4.6809
2017-12-19,-7.3171
2017-12-20,12.2807
2017-12-21,-6.6406
2017-12-22,2.9289
2017-12-26,0.4065
2017-12-27,1.2146
2017-12-28,-1.6
2017-12-29,-3.252
2018-01-02,-1.2605
2018-01-03,0.4255
2018-01-04,0.8475
2018-01-05,4.2017
2018-01-08,2.8226
2018-01-09,1.5686
2018-01-10,0.7722
2018-01-11,0.3831
2018-01-12,-0.3817
2018-01-16,-4.5977
2018-01-17,-2.4096
2018-01-18,-4.1152
2018-01-19,3.0043
2018-01-22,0.0
2018-01-23,1.25
2018-01-24,-6.5844000000000005
2018-01-25,-33.9207
2018-01-26,3.3333
2018-01-29,0.0
2018-01-30,-5.8065
2018-01-31,-4.7945
2018-02-01,-6.4748
2018-02-02,8.461500000000001
2018-02-05,-4.9645
2018-02-06,-4.4776
2018-02-07,-1.5625
2018-02-08,-4.7619
2018-02-09,15.0
2018-02-12,7.971
2018-02-13,-2.0134
2018-02-14,-3.4247
2018-02-15,-2.1277
2018-02-16,5.0725
2018-02-20,-4.1379
2018-02-21,2.1583
2018-02-22,-1.4085
2018-02-23,1.4285999999999999
2018-02-26,-0.7042
2018-02-27,-2.1277
2018-02-28,-1.4493
2018-03-01,-5.1471
2018-03-02,7.7519
2018-03-05,2.8777
2018-03-06,-2.0979
2018-03-07,4.2857
2018-03-08,2.0548
2018-03-09,-3.3557
2018-03-12,0.6944
2018-03-13,-2.7586
2018-03-14,-4.2553
2018-03-15,1.4815
2018-03-16,0.0
2018-03-19,-0.7299
2018-03-20,0.7353
2018-03-21,5.8394
2018-03-22,-0.6897
2018-03-23,-4.1667
2018-03-26,0.7246
2018-03-27,-0.7194
2018-03-28,4.3478
2018-03-29,0.6944
2018-04-02,-8.9655
2018-04-03,1.8939
2018-04-04,4.8327
2018-04-05,0.0
2018-04-06,-2.1277
2018-04-09,-1.4493
2018-04-10,0.7353
2018-04-11,9.4891
2018-04-12,3.3333
2018-04-13,-3.2258
2018-04-16,0.6667
2018-04-17,11.2583
2018-04-18,-2.3810000000000002
2018-04-19,3.0488
2018-04-20,5.9172
2018-04-23,-11.7318
2018-04-24,-1.8987
2018-04-25,0.0
2018-04-26,-3.2258
2018-04-27,-3.3333
2018-04-30,-10.6897
2018-05-01,-2.7027
2018-05-02,7.1429
2018-05-03,0.0
2018-05-04,3.7037
2018-05-07,-0.7143
2018-05-08,-3.5971
2018-05-09,5.2239
2018-05-10,-1.4184
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,-1.4388
2018-05-16,-2.1898
2018-05-17,-2.2388
2018-05-18,1.5267
2018-05-21,0.0
2018-05-22,-1.5038
2018-05-23,-0.7634
2018-05-24,0.7692
2018-05-25,0.7634
2018-05-29,2.2727
2018-05-30,0.7407
2018-05-31,2.2059
2018-06-01,-1.4388
2018-06-04,0.0
2018-06-05,0.7299
2018-06-06,-5.0725
2018-06-07,-3.0534
2018-06-08,0.7874
2018-06-11,5.4688
2018-06-12,-0.7407
2018-06-13,0.7463
2018-06-14,2.2222
2018-06-15,-3.6231999999999998
2018-06-18,-2.2556
2018-06-19,0.7692
2018-06-20,-1.5267
2018-06-21,-0.7752
2018-06-22,-1.5625
2018-06-25,-0.7937
2018-06-26,0.0
2018-06-27,-2.4
2018-06-28,1.6393
2018-06-29,0.8065
2018-07-02,-1.6
2018-07-03,-1.626
2018-07-05,-2.4793
2018-07-06,0.8475
2018-07-09,-1.6806999999999999
2018-07-10,0.0
2018-07-11,-5.1282
2018-07-12,-0.9009
2018-07-13,12.7273
2018-07-16,-5.6452
2018-07-17,0.8547
2018-07-18,-5.9322
2018-07-19,-4.5045
2018-07-20,-2.8302
2018-07-23,0.0
2018-07-24,-1.9417
2018-07-25,1.9802
2018-07-26,-1.9417
2018-07-27,-1.9802
2018-07-30,-2.1919
2018-07-31,-0.8572
2018-08-01,-2.6042
2018-08-02,6.4064
2018-08-03,0.4624
2018-08-06,-4.4722
2018-08-07,-3.6762
2018-08-08,-3.2293
2018-08-09,4.236
2018-08-10,4.5597
2018-08-13,-3.0928
2018-08-14,-1.0638
2018-08-15,-3.2258
2018-08-16,0.4667
2018-08-17,0.376
2018-08-20,1.3662
2018-08-21,4.3478
2018-08-22,7.2917
2018-08-23,-0.9709
2018-08-24,5.8824
2018-08-27,0.9259
2018-08-28,7.3394
2018-08-29,5.9829
2018-08-30,-3.2258
2018-08-31,1.6667
2018-09-04,0.8197
2018-09-05,-0.813
2018-09-06,-1.6393
2018-09-07,0.0
2018-09-10,-4.1667
2018-09-11,-0.8696
2018-09-12,-1.7544
2018-09-13,1.7856999999999998
2018-09-14,-2.6316
2018-09-17,15.3153
2018-09-18,-4.6875
2018-09-19,-0.8197
2018-09-20,2.4793
2018-09-21,-4.8387
2018-09-24,2.5423999999999998
2018-09-25,-4.9587
2018-09-26,-3.4783
2018-09-27,-1.8018
2018-09-28,-2.7523
2018-10-01,-5.6604
2018-10-02,-2.03
2018-10-03,-0.9901
2018-10-04,-2.0619
2018-10-05,-1.0526
2018-10-08,-1.0638
2018-10-09,-1.7311999999999999
2018-10-10,-1.521
2018-10-11,0.0
2018-10-12,2.2222
2018-10-15,1.3587
2018-10-16,1.8767
2018-10-17,0.0105
2018-10-18,-0.0105
2018-10-19,-1.5789
2018-10-22,-2.6631
2018-10-23,1.0878
2018-10-24,1.087
2018-10-25,-1.2473
2018-10-26,-2.0035
2018-10-29,-1.1111
2018-10-30,-0.9663
2018-10-31,-3.12
2018-11-01,-8.6544
2018-11-02,-2.2179
2018-11-05,-4.2874
2018-11-06,-1.3699
2018-11-07,-13.8785
2018-11-08,1.6006
2018-11-09,0.0
2018-11-12,-10.0
2018-11-13,4.0388
2018-11-14,-11.8495
2018-11-15,2.8846
2018-11-16,-3.7382999999999997
2018-11-19,-6.7961
2018-11-20,-10.625
2018-11-21,16.2937
2018-11-23,2.0445
2018-11-26,-0.0196
2018-11-27,-5.501
2018-11-28,4.6985
2018-11-29,13.1851
2018-11-30,-5.1579
2018-12-03,33.5923
2018-12-04,-22.4592
2018-12-06,-5.1786
2018-12-07,-3.7664999999999997
2018-12-10,-6.4188
2018-12-11,6.6499
2018-12-12,-1.3725
2018-12-13,0.1988
2018-12-14,3.1746
2018-12-17,-9.0385
2018-12-18,-4.8626000000000005
2018-12-19,-3.3778
2018-12-20,-1.5638999999999998
2018-12-21,-6.0748
2018-12-24,-2.9851
2018-12-26,-4.7179
2018-12-27,10.3337
2018-12-28,-7.3171
2018-12-31,-5.7895
2019-01-02,7.8212
2019-01-03,12.6943
2019-01-04,5.3333
2019-01-07,5.5434
2019-01-08,4.4251
2019-01-09,-6.4158
2019-01-10,1.5657999999999999
2019-01-11,-5.2083
2019-01-14,13.1868
2019-01-15,3.5922
2019-01-16,-0.656
2019-01-17,1.8491
2019-01-18,7.2619
2019-01-22,-10.8636
2019-01-23,4.9022
2019-01-24,2.6413
2019-01-25,1.6916
2019-01-28,0.3539
2019-01-29,-3.0153
2019-01-30,0.0
2019-01-31,18.1818
2019-02-01,0.0154
2019-02-04,11.5213
2019-02-05,-5.6552
2019-02-06,5.2339
2019-02-07,4.1956
2019-02-08,-4.0
2019-02-11,10.1389
2019-02-12,12.232
2019-02-13,1.1236
2019-02-14,11.1111
2019-02-15,26.0
2019-02-19,6.3492
2019-02-20,4.4776
2019-02-21,-2.1429
2019-02-22,0.0
2019-02-25,-7.2993
2019-02-26,-11.811
2019-02-27,0.0
2019-02-28,9.8214
2019-03-01,3.252
2019-03-04,-0.7874
2019-03-05,-0.7937
2019-03-06,-3.2
2019-03-07,-2.4793
2019-03-08,-2.5423999999999998
2019-03-11,0.0
2019-03-12,6.9565
2019-03-13,5.6911000000000005
2019-03-14,13.8462
2019-03-15,20.2703
2019-03-18,5.0562
2019-03-19,14.4385
2019-03-20,20.5607
2019-03-21,-5.814
2019-03-22,-1.6461000000000001
2019-03-25,11.2971
2019-03-26,3.7594
2019-03-27,-2.1739
2019-03-28,0.7407
2019-03-29,5.8824
2019-04-01,-5.2083
2019-04-02,-6.2271
2019-04-03,-5.8594
2019-04-04,-7.0539
2019-04-05,4.0179
2019-04-08,-3.8627000000000002
2019-04-09,-4.4643
2019-04-10,-1.4019
2019-04-11,5.6872
2019-04-12,1.7936999999999999
2019-04-15,14.0969
2019-04-16,4.6332
2019-04-17,-0.738
2019-04-18,-0.3717
2019-04-22,-12.3134
2019-04-23,3.8298
2019-04-24,-2.8689
2019-04-25,3.3755
2019-04-26,4.898
2019-04-29,-7.393
2019-04-30,4.2017
2019-05-01,-0.8065
2019-05-02,-0.813
2019-05-03,9.0164
2019-05-06,6.015
2019-05-07,2.1277
2019-05-08,14.2361
2019-05-09,3.6474
2019-05-10,8.2111
2019-05-13,-11.3821
2019-05-14,3.6696999999999997
2019-05-15,4.4248
2019-05-16,0.2825
2019-05-17,-3.662
2019-05-20,0.5848
2019-05-21,0.0
2019-05-22,-2.0349
2019-05-23,-4.1543
2019-05-24,0.6192
2019-05-28,-2.1538
2019-05-29,8.1761
2019-05-30,4.0698
2019-05-31,0.0
2019-06-03,3.0726
2019-06-04,10.0271
2019-06-05,1.7241
2019-06-06,3.1477
2019-06-07,5.3991
2019-06-10,4.8998
2019-06-11,-4.8832
2019-06-12,1.5625
2019-06-13,2.1978
2019-06-14,-1.9355
2019-06-17,-2.6316
2019-06-18,-1.8018
2019-06-19,1.6055000000000001
2019-06-20,-4.0632
2019-06-21,-3.5294
2019-06-24,-5.6098
2019-06-25,-0.7752
2019-06-26,1.0417
2019-06-27,6.701
2019-06-28,5.314
2019-07-01,-5.5046
2019-07-02,-0.4854
2019-07-03,-7.0732
2019-07-05,-1.8373
2019-07-08,2.9412000000000003
2019-07-09,-1.5584
2019-07-10,0.5277
2019-07-11,-2.0997
2019-07-12,-1.6086
2019-07-15,-7.3568999999999996
2019-07-16,0.0
2019-07-17,-6.1765
2019-07-18,0.3135
2019-07-19,-3.75
2019-07-22,-10.3896
2019-07-23,-13.7681
2019-07-24,13.8655
2019-07-25,-4.797
2019-07-26,7.7519
2019-07-29,-2.8777
2019-07-30,9.6296
2019-07-31,-6.7568
2019-08-01,-46.0145
2019-08-02,2.6846
2019-08-05,6.5359
2019-08-06,0.0
2019-08-07,1.8405
2019-08-08,4.8193
2019-08-09,1.7241
2019-08-12,-2.5423999999999998
2019-08-13,6.6667
2019-08-14,-0.5435
2019-08-15,0.0
2019-08-16,2.1858
2019-08-19,10.6952
2019-08-20,-2.4154999999999998
2019-08-21,1.9802
2019-08-22,-1.9417
2019-08-23,-4.9505
2019-08-26,14.0625
2019-08-27,-3.653
2019-08-28,8.5308
2019-08-29,-1.7467000000000001
2019-08-30,-4.8889
2019-09-03,2.8037
2019-09-04,-5.4545
2019-09-05,3.3654
2019-09-06,-7.907
2019-09-09,2.0202
2019-09-10,-0.9901
2019-09-11,-3.5
2019-09-12,2.0725
2019-09-13,0.5076
2019-09-16,0.5051
2019-09-17,-0.5025
2019-09-18,1.0101
2019-09-19,-3.5
2019-09-20,3.1088
2019-09-23,3.5176
2019-09-24,-6.3107
2019-09-25,1.5544
2019-09-26,-3.0612
2019-09-27,-1.5789
2019-09-30,-0.5348
2019-10-01,19.3548
2019-10-02,6.7568
2019-10-03,7.5949
2019-10-04,-10.1961
2019-10-07,-3.0568
2019-10-08,-3.6036
2019-10-09,0.9346
2019-10-10,0.463
2019-10-11,1.8433000000000002
2019-10-14,-3.1673999999999998
2019-10-15,0.4673
2019-10-16,-1.8605
2019-10-17,9.4787
2019-10-18,1.7316
2019-10-21,2.1277
2019-10-22,-0.4167
2019-10-23,-6.2762
2019-10-24,-10.267900000000001
2019-10-25,-0.4975
2019-10-28,-2.5
2019-10-29,2.5641
2019-10-30,0.0
2019-10-31,-4.5
2019-11-01,6.2827
2019-11-04,0.4926
2019-11-05,-1.9607999999999999
2019-11-06,-4.5
2019-11-07,3.1414
2019-11-08,2.0305
2019-11-11,-1.99
2019-11-12,0.0
2019-11-13,-1.5228000000000002
2019-11-14,-7.732
