ticker,STMH US Equity
2018-11-14,-5.5556
2018-11-15,1.81
2018-11-16,-4.4444
2018-11-19,0.0
2018-11-20,6.0465
2018-11-21,5.2632
2018-11-23,-4.1667
2018-11-26,-3.4783
2018-11-27,-0.9009
2018-11-28,-2.2727
2018-11-29,-1.8605
2018-11-30,1.8957000000000002
2018-12-03,2.3256
2018-12-04,-2.2727
2018-12-06,0.0
2018-12-07,-0.9302
2018-12-10,-2.3474
2018-12-11,-0.9615
2018-12-12,3.3981
2018-12-13,-2.3474
2018-12-14,1.9231
2018-12-17,-5.1887
2018-12-18,0.4975
2018-12-19,-0.9901
2018-12-20,0.0
2018-12-21,4.5
2018-12-24,0.0
2018-12-27,0.4785
2018-12-28,-4.7619
2018-12-31,0.0
2019-01-02,0.0
2019-01-04,-0.5
2019-01-07,-2.0101
2019-01-08,-12.8205
2019-01-09,7.6471
2019-01-10,-6.5574
2019-01-11,-6.4327
2019-01-14,7.5
2019-01-15,-2.3256
2019-01-16,-5.3571
2019-01-17,54.0881
2019-01-18,-6.1224
2019-01-22,-8.6957
2019-01-23,-7.1429
2019-01-24,5.1282
2019-01-25,2.439
2019-01-28,4.7619
2019-01-29,-4.5455
2019-01-30,0.0
2019-01-31,9.5238
2019-02-01,6.5217
2019-02-04,1.2245
2019-02-05,-1.2097
2019-02-06,-2.0408
2019-02-07,0.0
2019-02-08,-0.4167
2019-02-11,-14.2259
2019-02-12,-0.4878
2019-02-13,0.4902
2019-02-14,-2.439
2019-02-15,-6.0
2019-02-19,1.0638
2019-02-20,-5.2632
2019-02-21,2.7778
2019-02-22,-2.7027
2019-02-25,5.0
2019-02-26,-5.8201
2019-02-27,3.3708
2019-02-28,-4.8913
2019-03-01,-2.8571
2019-03-04,1.7647
2019-03-05,-1.1561
2019-03-06,-1.1696
2019-03-07,0.5917
2019-03-08,-1.1764999999999999
2019-03-11,0.0
2019-03-12,1.1905000000000001
2019-03-13,0.0
2019-03-14,4.7059
2019-03-15,-7.8652
2019-03-18,0.6098
2019-03-19,0.6061
2019-03-20,2.4096
2019-03-21,2.9412000000000003
2019-03-22,-2.8571
2019-03-25,0.0
2019-03-26,2.9412000000000003
2019-03-27,5.7143
2019-03-28,3.7838000000000003
2019-03-29,-1.5625
2019-04-01,-4.7619
2019-04-02,2.7778
2019-04-03,3.2432
2019-04-04,-0.5236
2019-04-05,2.6316
2019-04-08,6.1538
2019-04-09,5.314
2019-04-10,-4.1284
2019-04-11,-0.9569
2019-04-12,-8.2126
2019-04-15,-2.1053
2019-04-16,3.8978
2019-04-17,0.3881
2019-04-18,2.5773
2019-04-22,-5.5276
2019-04-23,1.0638
2019-04-24,0.0
2019-04-25,2.6316
2019-04-26,-2.5641
2019-04-29,0.5263
2019-04-30,-5.7592
2019-05-01,1.6667
2019-05-02,-1.6393
2019-05-03,0.0
2019-05-06,-4.4444
2019-05-07,-1.1628
2019-05-08,2.9412000000000003
2019-05-09,2.2857
2019-05-10,-5.0279
2019-05-13,-4.1176
2019-05-14,4.2945
2019-05-15,-5.2941
2019-05-16,2.4845
2019-05-17,0.0
2019-05-20,-2.4242
2019-05-21,2.4845
2019-05-22,-3.0303
2019-05-23,-3.125
2019-05-24,9.0323
2019-05-28,-11.2426
2019-05-29,-10.6667
2019-05-30,4.4776
2019-05-31,0.0
2019-06-03,-1.4285999999999999
2019-06-04,8.6957
2019-06-05,-3.3333
2019-06-06,24.1379
2019-06-07,-8.3333
2019-06-10,9.0909
2019-06-11,-11.1111
2019-06-12,-7.5
2019-06-13,1.3514
2019-06-14,1.3333
2019-06-17,1.9737
2019-06-18,-4.3871
2019-06-19,-0.8097
2019-06-20,-0.3401
2019-06-21,-1.0239
2019-06-24,-3.4483
2019-06-25,7.1429
2019-06-26,-10.0
2019-06-27,5.9259
2019-06-28,-15.3846
2019-07-01,16.5289
2019-07-02,-7.8014
2019-07-03,0.0
2019-07-05,10.7692
2019-07-08,-6.9444
2019-07-09,-2.9851
2019-07-10,-3.0769
2019-07-11,-4.7619
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,-10.8333
2019-07-17,3.7382999999999997
2019-07-18,12.6126
2019-07-19,-8.0
2019-07-22,-4.3478
2019-07-23,0.0
2019-07-24,3.6364
2019-07-25,-0.8772
2019-07-26,0.0
2019-07-29,-2.6549
2019-07-30,0.0
2019-07-31,-7.2727
2019-08-01,4.902
2019-08-02,2.8037
2019-08-05,-13.6364
2019-08-06,5.2632
2019-08-07,-5.0
2019-08-08,4.2105
2019-08-09,0.0
2019-08-12,-4.0404
2019-08-13,9.473700000000001
2019-08-14,-1.9231
2019-08-15,1.9607999999999999
2019-08-16,-7.6923
2019-08-19,-1.0208
2019-08-20,2.0838
2019-08-21,-1.0309
2019-08-22,1.0417
2019-08-23,3.0928
2019-08-26,-5.0
2019-08-27,-3.1579
2019-08-28,-5.7065
2019-08-29,3.7464
2019-08-30,0.0
2019-09-03,2.9333
2019-09-04,-7.0596
2019-09-05,2.2067
2019-09-06,2.2727
2019-09-09,5.5556
2019-09-10,-5.2632
2019-09-11,0.0
2019-09-12,0.0
2019-09-13,-3.3333
2019-09-16,-0.5747
2019-09-17,0.578
2019-09-18,0.0
2019-09-19,2.2989
2019-09-20,-2.2472
2019-09-23,3.4483
2019-09-24,0.0
2019-09-25,-6.6667
2019-09-26,-1.1905000000000001
2019-09-27,-3.6145
2019-09-30,0.0
2019-10-01,2.5
2019-10-02,4.878
2019-10-03,-0.0233
2019-10-04,8.1647
2019-10-07,18.2796
2019-10-08,-1.8182
2019-10-09,4.6296
2019-10-10,-1.7699
2019-10-11,-6.3063
2019-10-14,-2.8846
2019-10-15,10.8911
2019-10-16,1.7856999999999998
2019-10-17,-3.5088
2019-10-18,-1.8182
2019-10-21,-2.7778
2019-10-22,0.0
2019-10-23,-0.8095
2019-10-24,-2.0643
2019-10-25,-1.9607999999999999
2019-10-28,-2.0
2019-10-29,-2.0408
2019-10-30,-0.0104
2019-10-31,5.2193
2019-11-01,1.9802
2019-11-04,-7.767
2019-11-05,0.0
2019-11-06,-0.2
2019-11-07,0.2004
2019-11-08,9.473700000000001
2019-11-11,-7.6923
2019-11-12,7.2917
2019-11-14,-1.9417
2019-11-15,-6.4059
2019-11-18,-3.7343
2019-11-19,-5.4945
2019-11-20,0.1163
2019-11-21,10.3368
2019-11-22,-10.526299999999999
2019-11-25,10.5882
2019-11-26,-10.6383
2019-11-27,1.1905000000000001
2019-11-29,7.0588
2019-12-02,-1.6484
2019-12-03,2.7933
2019-12-04,-7.6087
2019-12-05,1.1764999999999999
2019-12-06,3.4884
2019-12-10,-5.8989
2019-12-11,0.2985
2019-12-12,-3.7619
2019-12-13,3.909
2019-12-16,1.1905000000000001
2019-12-17,-4.7059
2019-12-18,1.2346
2019-12-19,-1.2195
2019-12-20,1.2346
2019-12-23,-3.6585
2019-12-24,3.7975
2019-12-26,2.439
2019-12-27,-2.3810000000000002
2019-12-30,0.0
2020-01-02,1.2195
2020-01-03,4.8193
2020-01-06,0.0
2020-01-07,-2.2989
2020-01-08,-1.1882
2020-01-09,-2.6313
2020-01-10,6.383
2020-01-13,-1.1494
2020-01-14,2.3256
2020-01-15,7.9545
2020-01-16,3.1579
2020-01-17,6.1224
2020-01-21,-5.2885
2020-01-22,-1.5228000000000002
2020-01-23,-13.4021
2020-01-24,1.1905000000000001
2020-01-27,-7.0588
2020-01-28,1.2658
2020-01-29,0.0
2020-01-30,-6.0
2020-01-31,-1.5957
2020-02-03,1.3514
2020-02-04,3.3333
2020-02-05,0.6452
2020-02-06,-3.8462
2020-02-07,-1.3333
2020-02-10,1.3514
2020-02-11,-0.6
2020-02-12,24.7485
2020-02-13,1.0753
2020-02-14,0.0
2020-02-18,-1.0638
2020-02-19,2.1505
2020-02-20,-3.1579
2020-02-21,-1.087
2020-02-24,4.3956
2020-02-25,-5.5842
2020-02-26,0.34
2020-02-27,-6.0
2020-02-28,-11.3475
2020-03-02,6.6667
2020-03-03,-2.5
2020-03-04,-10.2564
2020-03-05,21.4286
2020-03-06,-1.3881999999999999
2020-03-09,-14.1016
2020-03-10,0.0
2020-03-11,-17.3472
2020-03-12,-6.0662
2020-03-13,0.1789
2020-03-16,-8.9286
2020-03-17,-18.0392
2020-03-18,-21.5311
2020-03-19,24.9695
2020-03-20,-2.4152
2020-03-23,0.0
2020-03-24,2.5
2020-03-25,-14.6341
2020-03-26,22.9429
2020-03-27,-4.7409
2020-03-30,-2.4152
2020-03-31,-10.0
2020-04-01,-2.7778
2020-04-02,4.2857
2020-04-03,1.3425
2020-04-06,2.7305
2020-04-07,-5.2632
2020-04-08,2.5194
2020-04-09,0.252
2020-04-13,-5.4054
2020-04-14,5.7143
2020-04-15,2.7027
2020-04-16,-17.2368
2020-04-17,-1.4308
2020-04-20,-19.3548
2020-04-21,4.0
2020-04-22,15.3846
2020-04-23,-10.0
2020-04-24,-7.4074
2020-04-27,0.0
2020-04-28,8.0
2020-04-29,11.0741
2020-04-30,-4.1347
2020-05-01,28.6957
2020-05-04,3.3784
2020-05-05,17.647100000000002
2020-05-06,0.0
2020-05-07,-6.6667
2020-05-08,-2.2619
2020-05-11,11.1937
2020-05-12,9.541
2020-05-13,8.0
2020-05-14,-20.3704
2020-05-18,18.6047
2020-05-19,-19.4118
2020-05-20,-2.2871
2020-05-21,12.0518
2020-05-22,6.6667
2020-05-26,-10.4167
2020-05-27,4.6512
2020-05-28,-4.4444
2020-05-29,-0.4651
2020-06-01,20.4439
2020-06-02,-22.4054
2020-06-03,30.0
2020-06-04,-18.2692
2020-06-05,22.352899999999998
2020-06-08,0.0
2020-06-09,3.8462
2020-06-10,-3.7037
2020-06-11,-1.9231
2020-06-12,-19.0882
2020-06-15,1.7812000000000001
2020-06-16,2.4048
2020-06-17,16.252
2020-06-18,-8.0
2020-06-19,6.5217
2020-06-22,-21.9184
2020-06-23,4.5478
2020-06-24,11.25
2020-06-25,-4.4764
2020-06-26,5.8624
2020-06-29,0.0
2020-06-30,-6.6667
2020-07-01,16.6667
2020-07-02,-2.0408
2020-07-06,-18.75
2020-07-07,11.7051
2020-07-08,3.2939
2020-07-10,-2.2222
2020-07-13,-13.6364
2020-07-14,2.6316
2020-07-15,-5.1282
2020-07-16,13.5135
2020-07-17,-3.5714
2020-07-20,-6.1728
2020-07-21,5.2632
2020-07-22,-5.0
2020-07-23,9.2105
2020-07-24,1.0843
2020-07-27,0.0
2020-07-28,0.1192
2020-07-29,7.1429
2020-07-30,-6.7333
2020-07-31,-4.6937999999999995
