ticker,HARL US Equity
2000-11-02,-1.6393
2000-11-08,0.8065
2000-11-13,1.6667
2000-11-15,-1.6393
2000-11-22,0.0
2000-11-24,0.0
2000-11-28,-1.25
2000-11-29,-3.7975
2000-12-05,0.0
2000-12-07,0.8772
2000-12-08,0.0
2000-12-11,0.8696
2000-12-13,1.7241
2000-12-14,-3.3898
2000-12-18,1.7544
2000-12-22,-1.7241
2000-12-26,1.7544
2000-12-28,3.4483
2000-12-29,-5.0
2001-01-02,1.7544
2001-01-03,4.3103
2001-01-05,-3.3058
2001-01-09,2.5641
2001-01-10,0.0
2001-01-11,10.0
2001-01-12,0.0
2001-01-16,-8.3333
2001-01-18,-0.8264
2001-01-25,0.0
2001-01-30,0.8333
2001-01-31,4.1322
2001-02-05,0.7619
2001-02-12,-0.7937
2001-02-13,0.8
2001-02-16,0.0
2001-02-20,0.0
2001-02-21,1.5873
2001-02-22,-1.5625
2001-02-23,-0.7937
2001-02-26,2.8
2001-02-27,-1.9455
2001-03-07,0.7937
2001-03-08,0.7874
2001-03-09,-1.5625
2001-03-12,1.5873
2001-03-23,-2.3437
2001-03-26,0.0
2001-03-27,0.0
2001-03-28,2.4
2001-04-06,-3.125
2001-04-16,0.0
2001-04-18,0.0
2001-04-20,2.9032
2001-04-24,-2.8213
2001-04-25,3.2258
2001-05-01,-2.5
2001-05-15,1.7442
2001-05-17,0.0
2001-05-21,3.9365
2001-05-23,-4.0929
2001-05-24,3.5032
2001-05-29,-1.5385
2001-06-04,0.0
2001-06-06,-1.875
2001-06-07,0.3185
2001-06-11,4.7619
2001-06-13,-5.1515
2001-06-14,4.7923
2001-06-19,-3.3537
2001-06-21,-0.5678
2001-06-22,6.2817
2001-06-26,-4.4776
2001-07-09,-1.5
2001-07-10,1.5228000000000002
2001-07-11,0.1875
2001-07-12,1.9963
2001-07-13,0.0
2001-07-17,0.9174
2001-07-24,-3.6364
2001-07-25,4.717
2001-08-06,0.0
2001-08-08,-1.3914
2001-08-09,4.2945
2001-08-14,-3.7058999999999997
2001-08-15,0.0
2001-08-16,2.3213
2001-08-23,1.4925
2001-08-28,6.1765
2001-08-29,-0.277
2001-08-30,-2.7778
2001-09-05,2.8571
2001-09-10,-5.0
2001-09-17,-0.5848
2001-09-19,5.8824
2001-09-20,-5.5556
2001-09-21,-1.1764999999999999
2001-09-24,-0.5952
2001-09-27,1.1976
2001-10-04,1.1834
2001-10-12,2.3392
2001-10-16,2.8571
2001-10-17,-0.2778
2001-10-18,0.0
2001-10-24,0.0
2001-10-26,-6.6852
2001-10-29,2.9851
2001-10-30,1.4493
2001-11-02,1.7143000000000002
2001-11-12,1.5846
2001-11-15,-3.8997
2001-11-19,0.0
2001-11-21,3.8261
2001-11-23,0.5025
2001-11-26,0.0
2001-11-27,-1.1111
2001-11-28,0.2809
2001-11-29,-0.2801
2001-12-06,3.0899
2001-12-13,-4.0872
2001-12-14,0.0
2001-12-20,5.1136
2001-12-27,-4.8649000000000004
2001-12-28,5.1136
2001-12-31,-4.5405
2002-01-02,0.0
2002-01-03,0.0
2002-01-04,2.4915
2002-01-07,3.0387
2002-01-08,2.4129
2002-01-09,2.6178
2002-01-10,-2.0408
2002-01-11,0.2604
2002-01-14,3.1688
2002-01-16,1.2085
2002-01-22,-0.4975
2002-01-23,0.0
2002-01-24,3.0
2002-01-25,-2.6699
2002-01-28,2.7431
2002-01-29,-2.9126
2002-01-30,-2.0
2002-02-05,0.6677
2002-02-06,1.0204
2002-02-07,2.2727
2002-02-08,0.0
2002-02-11,-1.7284000000000002
2002-02-13,2.5126
2002-02-19,-0.7353
2002-02-20,0.0
2002-02-21,2.2716
2002-02-26,-0.0483
2002-02-27,-3.3333
2002-02-28,2.4488
2002-03-01,-2.2927
2002-03-04,-0.0999
2002-03-06,0.9495
2002-03-07,0.3366
2002-03-08,-1.8058
2002-03-12,0.9949
2002-03-13,-0.5025
2002-03-14,-0.295
2002-03-15,0.2508
2002-03-18,2.8014
2002-03-19,-2.6764
2002-03-21,0.5
2002-03-22,-0.49
2002-03-26,3.7422
2002-03-27,-3.6145
2002-04-03,1.25
2002-04-05,-1.2346
2002-04-09,0.0275
2002-04-11,0.3224
2002-04-12,5.8794
2002-04-16,0.4706
2002-04-19,-3.0445
2002-04-22,0.0
2002-04-24,4.5894
2002-04-25,-4.388
2002-05-07,4.572
2002-05-08,0.6977
2002-05-09,0.0
2002-05-15,-0.0046
2002-05-16,-2.9978
2002-05-22,0.4762
2002-05-23,0.0
2002-05-30,0.237
2002-06-05,-0.7092
2002-06-07,0.0
2002-06-10,0.2381
2002-06-11,0.3325
2002-06-12,-1.0417
2002-06-17,-3.11
2002-06-19,2.4691
2002-06-25,0.0
2002-06-27,-0.7229
2002-07-03,-1.6989999999999998
2002-07-08,-1.2346
2002-07-10,0.0
2002-07-11,3.25
2002-07-15,1.5495999999999999
2002-07-16,-2.2413
2002-07-17,-1.2195
2002-07-18,-1.2346
2002-07-30,5.0
2002-08-06,-4.1227
2002-08-07,3.75
2002-08-08,-3.6145
2002-08-12,3.75
2002-08-14,0.0
2002-08-19,-0.7229
2002-08-21,2.5243
2002-08-22,0.0
2002-08-27,1.7992
2002-08-28,0.0
2002-08-29,0.0
2002-08-30,-4.6512
2002-09-03,1.2195
2002-09-06,-2.4096
2002-09-09,1.2346
2002-09-10,-1.2195
2002-09-12,-0.7407
2002-09-13,2.4876
2002-09-16,-2.4272
2002-09-17,3.4328
2002-09-18,-3.3189
2002-09-20,0.7463
2002-09-24,3.1216
2002-09-27,-3.6975
2002-10-03,0.6962
2002-10-08,-0.2469
2002-10-09,-0.495
2002-10-10,1.99
2002-10-15,0.0
2002-10-16,0.0
2002-10-21,-1.9512
2002-10-22,1.99
2002-10-24,-1.6098
2002-10-29,2.4789
2002-10-30,1.1127
2002-10-31,-3.8278
2002-11-07,0.5517
2002-11-11,4.2394
2002-11-20,0.0
2002-11-21,0.5742
2002-11-22,7.0409
2002-11-25,-2.2222
2002-11-27,-2.4545
2002-12-03,3.6813000000000002
2002-12-04,1.1236
2002-12-09,1.2
2002-12-10,1.0979
2002-12-12,-4.735
2002-12-13,0.4104
2002-12-16,-2.3615
2002-12-17,7.0698
2002-12-23,-3.5621
2002-12-24,-2.2523
2002-12-31,0.8295
2003-01-03,6.2614
2003-01-06,-5.3763
2003-01-08,3.4091
2003-01-09,5.4945
2003-01-14,-3.375
2003-01-15,0.2587
2003-01-16,0.0
2003-01-21,1.1613
2003-01-22,-0.085
2003-01-23,2.2128
2003-01-24,0.0
2003-01-27,0.0
2003-01-30,0.0
2003-02-04,-4.233
2003-02-11,1.0503
2003-02-14,0.8229
2003-02-18,-2.2766
2003-02-19,2.2418
2003-02-20,5.331
2003-02-21,0.3673
2003-02-24,-2.3993
2003-02-25,2.75
2003-02-27,-2.6358
2003-02-28,0.0
2003-03-03,2.6239
2003-03-04,2.4756
2003-03-05,-0.9901
2003-03-07,6.0
2003-03-10,-1.8868
2003-03-12,-7.5769
2003-03-17,4.3695
2003-03-18,0.4785
2003-03-19,0.7143
2003-03-20,0.197
2003-03-21,2.2414
2003-03-24,-2.6154
2003-03-26,2.4092000000000002
2003-03-27,-1.0798
2003-03-28,-0.4678
2003-04-02,0.8617
2003-04-04,-1.6699000000000002
2003-04-07,0.7109
2003-04-09,-0.902
2003-04-10,0.3957
2003-04-11,-0.473
2003-04-14,-0.5149
2003-04-15,-1.2739
2003-04-17,0.7661
2003-04-21,-0.7603
2003-04-22,0.7661
2003-04-24,-1.5606
2003-04-25,-0.0813
2003-04-28,1.7086999999999999
2003-04-29,0.0
2003-04-30,2.76
2003-05-01,0.0
2003-05-02,0.0
2003-05-05,1.8295
2003-05-06,0.0
2003-05-09,2.5
2003-05-12,-0.9381
2003-05-13,-1.5152
2003-05-15,0.0
2003-05-16,-2.8846
2003-05-19,0.9901
2003-05-20,-1.9607999999999999
2003-05-21,2.0
2003-05-22,-1.9607999999999999
2003-05-23,0.0
2003-05-27,4.0
2003-05-28,-0.0385
2003-05-29,-3.3859
2003-05-30,0.0
2003-06-02,0.916
2003-06-03,1.1444
2003-06-05,-2.4581
2003-06-06,-0.4
2003-06-09,2.6867
2003-06-10,0.1955
2003-06-11,-2.221
2003-06-16,1.996
2003-06-18,-2.1135
2003-06-19,0.5198
2003-06-20,0.4375
2003-06-23,-0.8673
2003-06-24,-1.4422
2003-06-25,1.8646
2003-06-30,1.5917
2003-07-07,0.5092
2003-07-08,4.1309
2003-07-09,-0.2994
2003-07-11,2.3649
2003-07-14,-0.4034
2003-07-15,-0.7364
2003-07-16,2.2997
2003-07-17,-2.103
2003-07-24,0.9259
2003-07-25,-0.1835
2003-07-28,-3.6765
2003-07-30,3.7366
2003-08-05,-3.5149
2003-08-06,2.1113
2003-08-08,-2.218
2003-08-18,0.0
2003-08-19,2.2298999999999998
2003-08-20,1.1282
2003-08-21,-0.3347
2003-08-25,-5.0373
2003-08-26,4.279
2003-08-27,-4.1034
2003-08-28,4.2829
2003-08-29,-1.3188
2003-09-02,-3.3982
2003-09-03,-1.1858
2003-09-10,3.6
2003-09-11,-0.0386
2003-09-12,0.0
2003-09-16,-0.1931
2003-09-17,-0.3096
2003-09-18,0.9317
2003-09-19,1.9231
2003-09-22,-1.1320999999999999
2003-09-23,-0.1908
2003-09-24,0.3824
2003-09-30,0.4952
2003-10-01,-1.8195999999999999
2003-10-02,1.3514
2003-10-03,2.2476
2003-10-06,0.0373
2003-10-07,0.1117
2003-10-09,-0.1488
2003-10-13,-1.4903
2003-10-15,3.2526
2003-10-16,0.696
2003-10-17,4.9109
2003-10-20,1.4216
2003-10-21,-0.1709
2003-10-22,2.0205
2003-10-23,-2.4840999999999998
2003-10-24,0.0
2003-10-27,1.6867
2003-10-28,-0.1354
2003-10-29,1.4915
2003-10-30,-4.2084
2003-10-31,4.5328
2003-11-03,-0.934
2003-11-04,-0.678
2003-11-05,3.2423
2003-11-06,-1.0248
2003-11-07,0.4676
2003-11-10,-1.9282
2003-11-12,-1.6949
2003-11-17,-0.9655
2003-11-18,0.6267
2003-11-19,0.0
2003-11-20,1.0381
2003-11-25,0.5445
2003-11-26,-0.2044
2003-12-01,-0.9181
2003-12-02,-0.4134
2003-12-03,0.9339
2003-12-08,-0.5483
2003-12-09,-2.3088
2003-12-10,-0.5996
2003-12-11,2.484
2003-12-12,0.1731
2003-12-16,-0.4494
2003-12-19,-0.6944
2003-12-23,1.014
2003-12-24,1.073
2003-12-29,-0.6849
2003-12-30,3.0966
2004-01-02,-5.8131
2004-01-05,2.983
2004-01-06,0.0
2004-01-07,0.0
2004-01-09,-0.3448
2004-01-12,0.346
2004-01-13,0.0
2004-01-14,-1.7241
2004-01-15,1.4737
2004-01-16,3.0429
2004-01-20,2.349
2004-01-21,-0.1967
2004-01-22,-3.088
2004-01-23,3.8983
2004-01-26,-1.7651
2004-01-27,-0.362
2004-01-28,0.0
2004-01-29,0.3333
2004-01-30,0.0
2004-02-02,-0.3322
2004-02-04,4.3333
2004-02-05,3.8339
2004-02-06,-4.8
2004-02-09,2.9412000000000003
2004-02-10,-1.9273
2004-02-11,-0.9665
2004-02-13,0.9109
2004-02-17,-0.0645
2004-02-18,0.129
2004-02-23,0.3544
2004-02-24,-2.0867
2004-02-25,3.6066000000000003
2004-02-26,0.4747
2004-02-27,7.0866
2004-03-01,-2.1765
2004-03-03,0.7817
2004-03-04,-8.4427
2004-03-05,-0.4562
2004-03-08,-0.7856
2004-03-09,-0.132
2004-03-10,-0.8259
2004-03-11,-2.7981
2004-03-12,0.7539
2004-03-15,-0.102
2004-03-18,-1.2598
2004-03-19,3.2414
2004-03-22,-2.1009
2004-03-23,1.8389
2004-03-26,-1.3735
2004-03-29,1.9022000000000001
2004-03-30,0.0
2004-03-31,0.0
2004-04-01,2.6
2004-04-02,0.2274
2004-04-05,3.7277
2004-04-06,0.0
2004-04-07,0.0
2004-04-08,4.6875
2004-04-12,-9.3731
2004-04-13,2.108
2004-04-14,1.6129
2004-04-15,3.1746
2004-04-19,-7.5077
2004-04-21,3.5263
2004-04-22,-0.8355
2004-04-23,-4.8283000000000005
2004-04-26,0.2724
2004-04-27,0.8489
2004-04-30,-2.0202
2004-05-04,-0.1375
2004-05-05,-1.5485
2004-05-10,8.5285
2004-05-11,0.7293
2004-05-13,-1.1746
2004-05-14,0.1303
2004-05-18,0.813
2004-05-21,-2.4194
2004-05-25,-7.2066
2004-05-26,10.0784
2004-05-27,0.0032
2004-06-01,-5.7605
2004-06-02,3.022
2004-06-07,-6.6667
2004-06-10,-1.5714000000000001
2004-06-14,-0.9434
2004-06-15,0.8059
2004-06-18,1.7442
2004-06-22,-3.5714
2004-06-23,-0.9259
2004-06-24,-1.8692
2004-06-25,4.1905
2004-06-28,0.0366
2004-07-02,-0.0365
2004-07-06,-2.3766
2004-07-07,-0.7116
2004-07-09,5.6205
2004-07-12,0.0
2004-07-15,7.1429
2004-07-20,-5.0
2004-07-21,-6.9123
2004-07-29,8.0286
2004-08-02,-7.5366
2004-08-05,2.8302
2004-08-10,-1.6636
2004-08-13,-0.7895
2004-08-16,2.3115
2004-08-19,5.5556
2004-08-23,-5.2281
2004-08-25,4.5908999999999995
2004-08-26,-4.2832
2004-08-27,1.8491
2004-08-30,6.7538
2004-09-02,-0.5102
2004-09-03,-2.0855
2004-09-07,1.9553
2004-09-08,0.7877
2004-09-09,-1.4611
2004-09-13,-0.8621
2004-09-14,4.3478
2004-09-15,0.0
2004-09-17,-3.3333
2004-09-20,0.3448
2004-09-21,-1.2027
2004-09-23,-2.5739
2004-09-27,0.0
2004-09-28,2.6419
2004-09-29,0.0
2004-10-04,-2.6087
2004-10-05,2.3214
2004-10-13,-2.7574
2004-10-14,0.0
2004-10-18,-0.0359
2004-10-21,2.3339
2004-10-22,0.5263
2004-10-26,0.3141
2004-10-28,-0.6193
2004-11-01,-2.0377
2004-11-02,-0.0715
2004-11-03,0.1073
2004-11-04,-0.393
2004-11-05,2.3314
2004-11-09,-1.8014999999999999
2004-11-10,-1.8705
2004-11-11,-0.11
2004-11-12,2.3853
2004-11-15,2.8674
2004-11-16,0.5226
2004-11-17,-0.3466
2004-11-18,-0.8661
2004-11-19,3.5051
2004-11-22,0.4712
2004-11-23,0.5432
2004-11-24,-0.0034
2004-11-26,0.3389
2004-11-29,-4.5485
2004-12-01,-0.1402
2004-12-03,0.0
2004-12-06,3.5088
2004-12-07,1.6949
2004-12-08,-3.3667
2004-12-09,0.5519
2004-12-13,2.0583
2004-12-16,-1.0084
2004-12-20,-3.2258
2004-12-27,3.3333
2004-12-28,1.0187
2004-12-29,0.0
2004-12-30,0.0
2004-12-31,1.1764999999999999
2005-01-03,-1.1628
2005-01-04,0.8739
2005-01-06,-0.6998
2005-01-07,0.0671
2005-01-10,0.6036
2005-01-13,-4.9
2005-01-14,-1.5037
2005-01-18,-0.3594
2005-01-19,7.0714
2005-01-21,0.0
2005-01-24,-0.9673
2005-01-26,1.9535
2005-01-27,5.6822
2005-01-28,6.2832
2005-01-31,0.7059
2005-02-01,-3.1834
2005-02-02,0.6033
2005-02-03,-0.2999
2005-02-04,2.2556
2005-02-07,0.0
2005-02-08,0.4402
2005-02-09,1.8265
2005-02-10,1.0399
2005-02-11,-0.3145
2005-02-14,-2.1508
2005-02-15,-0.0586
2005-02-16,0.1466
2005-02-17,0.2928
2005-02-18,0.6131
2005-02-22,-1.3349
2005-02-23,0.8824
2005-02-24,0.8261
2005-02-25,1.8795
2005-02-28,0.4257
2005-03-01,-3.3914
2005-03-02,-1.5114999999999998
2005-03-03,-0.7426
2005-03-04,0.0
2005-03-07,1.1471
2005-03-09,-0.5671
2005-03-10,2.7473
2005-03-11,-2.9345
2005-03-14,1.9343
2005-03-15,-0.1024
2005-03-16,-0.2832
2005-03-17,-1.8168
2005-03-21,-0.2494
2005-03-22,-4.5
2005-03-23,-0.5236
2005-03-24,0.0
2005-03-28,-1.3158
2005-03-29,-1.3333
2005-03-30,4.8649000000000004
2005-03-31,-3.3505
2005-04-01,-1.8667
2005-04-04,-0.8152
2005-04-05,-4.3836
2005-04-06,-2.4069
2005-04-07,2.7598000000000003
2005-04-08,0.1143
2005-04-11,0.7477
2005-04-12,1.5806
2005-04-13,-2.3982
2005-04-14,2.8571
2005-04-15,-0.0111
2005-04-18,-2.767
2005-04-19,0.0571
2005-04-20,-0.297
2005-04-21,0.2406
2005-04-26,0.0
2005-04-27,3.0171
2005-04-28,-3.7608
2005-05-03,3.7464
2005-05-04,-2.1667
2005-05-09,0.3407
2005-05-10,0.1712
2005-05-11,0.0
2005-05-12,3.9886
2005-05-13,-2.4657999999999998
2005-05-16,0.0
2005-05-17,3.5337
2005-05-18,-4.227
2005-05-19,1.1898
2005-05-23,-2.0157
2005-05-25,6.6286000000000005
2005-05-26,0.4823
2005-05-31,-5.3333
2005-06-01,0.5634
2005-06-02,-0.8403
2005-06-06,0.8475
2005-06-07,4.1457
2005-06-09,-0.1614
2005-06-13,-7.5969999999999995
2005-06-14,6.414
2005-06-15,0.0
2005-06-16,-1.3699
2005-06-17,-0.2778
2005-06-20,-1.3928
2005-06-21,0.2825
2005-06-22,1.6282
2005-06-23,-2.4336
2005-06-24,0.5682
2005-06-27,-0.2825
2005-06-28,1.6997
2005-06-29,-1.3872
2005-07-06,-0.5706
2005-07-07,1.7614
2005-07-08,-0.0558
2005-07-11,0.5028
2005-07-12,0.0556
2005-07-13,-0.5
2005-07-19,-0.2792
2005-07-21,1.1639
2005-07-25,-0.7077
2005-07-26,-0.7804
2005-07-28,1.0674
2005-07-29,-2.7237
2005-08-01,-2.8571
2005-08-02,2.7647
2005-08-03,-1.2013
2005-08-04,1.3898
2005-08-09,1.9597
2005-08-10,-2.4873
2005-08-11,0.0
2005-08-12,1.4493
2005-08-17,-0.115
2005-08-19,0.0579
2005-08-22,-1.0863
2005-08-23,0.4624
2005-08-24,-0.748
2005-08-25,2.029
2005-08-26,-1.875
2005-08-30,-0.6948
2005-08-31,1.1078999999999999
2005-09-02,-0.8074
2005-09-07,-0.5872
2005-09-08,0.0058
2005-09-09,0.9357
2005-09-12,-0.0579
2005-09-13,-0.8696
2005-09-14,0.0
2005-09-15,0.0
2005-09-20,0.2924
2005-09-22,1.3994
2005-09-26,-1.3801
2005-09-27,0.0
2005-09-28,0.0
2005-09-29,0.0
2005-10-03,0.0
2005-10-04,0.0
2005-10-05,0.0583
2005-10-06,0.0583
2005-10-07,-0.1165
2005-10-11,0.1749
2005-10-12,-0.0582
2005-10-13,0.6407
2005-10-14,-0.6944
2005-10-18,0.0
2005-10-19,0.2331
2005-10-21,2.6452999999999998
2005-10-25,-0.5947
2005-10-27,0.2849
2005-11-02,-0.5114
2005-11-03,0.0
2005-11-04,-0.6282
2005-11-07,0.3448
2005-11-08,-0.578
2005-11-09,1.7442
2005-11-10,-0.5714
2005-11-11,2.1494
2005-11-14,0.4276
2005-11-15,-0.7283
2005-11-18,2.4266
2005-11-21,-4.1322
2005-11-22,3.1609
2005-11-23,0.2786
2005-11-25,0.0
2005-11-28,-2.7778
2005-11-29,-0.5143
2005-11-30,0.5169
2005-12-01,0.0
2005-12-02,0.0
2005-12-06,1.2
2005-12-07,-1.1858
2005-12-08,0.0
2005-12-09,0.0
2005-12-16,2.8
2005-12-19,0.0556
2005-12-21,-0.0611
2005-12-22,1.4509
2005-12-27,-0.7671
2005-12-29,-1.7118
2005-12-30,0.9831
2006-01-03,-1.5855000000000001
2006-01-04,0.8649
2006-01-05,0.8799
2006-01-09,-1.3889
2006-01-10,1.4085
2006-01-11,-2.7778
2006-01-12,-0.5714
2006-01-13,0.2874
2006-01-18,0.0573
2006-01-19,-0.3436
2006-01-20,2.3103
2006-01-23,-1.9773
2006-01-25,0.0
2006-01-26,0.6877
2006-01-27,-0.6261
2006-01-30,1.0997
2006-01-31,1.0084
2006-02-02,-2.1312
2006-02-03,0.0
2006-02-06,0.9169
2006-02-07,3.1519
2006-02-10,-3.0
2006-02-13,-0.0573
2006-02-16,0.4585
2006-02-17,-0.8557
2006-02-21,0.0
2006-02-22,1.2658
2006-02-23,-1.25
2006-02-24,1.8412
2006-02-27,0.0
2006-02-28,-1.4689
2006-03-01,0.344
2006-03-02,-0.9714
2006-03-03,0.0
2006-03-07,0.3231
2006-03-14,0.3106
2006-03-15,0.4587
2006-03-16,-0.4566
2006-03-17,0.0
2006-03-20,0.0
2006-03-21,0.0
2006-03-23,0.0573
2006-03-24,0.0573
2006-03-27,0.1432
2006-03-29,-0.143
2006-03-30,0.2857
2006-03-31,-0.3419
2006-04-03,0.1719
2006-04-04,-0.1716
2006-04-05,0.0
2006-04-06,0.2865
2006-04-10,0.0
2006-04-12,-0.2857
2006-04-13,0.2865
2006-04-17,-0.5714
2006-04-18,-0.0575
2006-04-19,0.6325
2006-04-20,0.0
2006-04-21,-0.2857
2006-04-25,0.0
2006-04-26,0.0573
2006-04-27,0.0573
2006-04-28,-0.0572
2006-05-02,1.9473
2006-05-03,0.4719
2006-05-05,-2.0913
2006-05-08,0.8567
2006-05-09,-0.2857
2006-05-10,2.8653
2006-05-11,-3.0641
2006-05-15,-0.1724
2006-05-16,0.4606
2006-05-19,2.6361
2006-05-22,-2.8476
2006-05-23,-0.8621
2006-05-24,0.058
2006-05-25,0.4975
2006-05-26,0.2544
2006-05-30,-0.8626
2006-06-05,0.116
2006-06-06,-0.3476
2006-06-07,0.0581
2006-06-09,0.1743
2006-06-12,3.7702999999999998
2006-06-13,-3.4544
2006-06-15,0.7411
2006-06-19,-1.1494
2006-06-23,0.0581
2006-06-27,0.0
2006-06-28,0.0813
2006-07-03,-0.1393
2006-07-05,0.0
2006-07-06,0.407
2006-07-10,0.4053
2006-07-12,-0.8074
2006-07-14,-0.8721
2006-07-20,0.0
2006-07-21,1.7008999999999999
2006-07-24,-1.9607999999999999
2006-07-25,0.8824
2006-07-27,0.8746
2006-08-01,-1.7341
2006-08-02,-1.5882
2006-08-03,-1.0759
2006-08-07,0.9668
2006-08-09,3.6858
2006-08-10,-2.0979
2006-08-11,-0.2976
2006-08-14,-0.8955
2006-08-15,-1.7651
2006-08-16,1.6128
2006-08-17,-1.9312
2006-08-18,5.2308
2006-08-21,-4.9708
2006-08-22,0.0
2006-08-23,3.1385
2006-08-24,-3.043
2006-08-25,1.5385
2006-08-28,2.1758
2006-08-29,-3.0192
2006-08-30,-1.1621
2006-08-31,4.5173
2006-09-01,-1.717
2006-09-05,0.9036
2006-09-06,3.2836
2006-09-07,0.0
2006-09-08,-4.6243
2006-09-11,2.4242
2006-09-12,-0.5917
2006-09-14,0.5952
2006-09-15,-1.3018
2006-09-18,-1.0192
2006-09-20,4.4821
2006-09-25,-3.4783
2006-09-27,-0.4204
2006-09-28,3.1363
2006-09-29,-1.1696
2006-10-02,6.0355
2006-10-03,-0.6138
2006-10-09,-1.0135
2006-10-10,1.5344
2006-10-11,0.5587
2006-10-13,-0.1111
2006-10-16,-3.2258
2006-10-18,2.0115
2006-10-20,2.4789
2006-10-23,1.4294
2006-10-24,1.0298
2006-10-25,-0.8584
2006-10-26,1.461
2006-10-27,-1.6
2006-10-30,-3.794
2006-10-31,-1.0613
2006-11-01,-11.17
2006-11-02,16.0256
2006-11-03,-5.3591
2006-11-06,-1.2259
2006-11-07,4.0597
2006-11-09,0.6885
2006-11-10,-4.3305
2006-11-13,9.053
2006-11-15,-1.6931
2006-11-16,2.8889
2006-11-17,3.9957000000000003
2006-11-20,-5.244
2006-11-24,2.3562
2006-11-27,-4.1221
2006-11-28,-2.5126
2006-11-30,2.0046
2006-12-01,1.0668
2006-12-04,-0.8333
2006-12-05,3.6414999999999997
2006-12-06,-1.3514
2006-12-07,-2.2658
2006-12-08,-0.1486
2006-12-11,-1.7406000000000001
2006-12-12,1.3942999999999999
2006-12-13,0.2029
2006-12-14,-0.225
2006-12-15,-1.9165999999999999
2006-12-18,3.3908
2006-12-19,-1.8899
2006-12-20,-1.6997
2006-12-21,1.7290999999999999
2006-12-22,0.0567
2006-12-26,-0.906
2006-12-27,1.4864
2006-12-28,1.0691
2006-12-29,2.9526
2007-01-03,-4.329
2007-01-04,0.3966
2007-01-05,1.4077
2007-01-08,1.8333
2007-01-09,1.9101
2007-01-10,-3.1056
2007-01-11,0.221
2007-01-12,-3.032
2007-01-16,-0.5117
2007-01-17,0.6286
2007-01-18,-2.045
2007-01-19,0.0007
2007-01-22,0.6377
2007-01-23,-0.4032
2007-01-24,3.3545
2007-01-25,-4.3089
2007-01-26,0.2924
2007-01-29,-0.1166
2007-01-31,0.7005
2007-02-01,1.0435
2007-02-02,-2.0654
2007-02-05,1.1131
2007-02-06,0.0
2007-02-07,-0.2341
2007-02-08,-1.349
2007-02-09,1.0702
2007-02-12,0.0
2007-02-13,-0.6471
2007-02-14,0.6513
2007-02-15,1.0588
2007-02-16,-3.3178
2007-02-20,0.8429
2007-02-21,-1.9701
2007-02-22,6.2119
2007-02-23,0.2867
2007-02-26,-0.0572
2007-02-27,-2.2883
2007-02-28,0.9368
2007-03-02,1.4501
2007-03-05,-2.6301
2007-03-07,0.9395
2007-03-08,-1.0471
2007-03-09,-2.8219
2007-03-16,3.1458
2007-03-20,1.173
2007-03-22,-2.087
