ticker,CAL US Equity
2000-05-24,0.5236
2000-05-25,0.5208
2000-05-26,2.5907
2000-05-30,-1.0101
2000-05-31,-2.551
2000-06-01,-0.2094
2000-06-02,2.1164
2000-06-05,1.0363
2000-06-06,-0.5128
2000-06-07,5.1546
2000-06-08,-1.9607999999999999
2000-06-09,1.0
2000-06-12,0.9901
2000-06-13,1.4706000000000001
2000-06-14,-1.4493
2000-06-15,8.8235
2000-06-16,-2.7027
2000-06-19,-0.463
2000-06-20,-0.4651
2000-06-21,-1.4019
2000-06-22,-5.6872
2000-06-23,-3.0151
2000-06-26,1.0363
2000-06-27,3.5897
2000-06-28,2.9703
2000-06-29,-6.7308
2000-06-30,7.2165
2000-07-03,1.4423
2000-07-05,-4.2654
2000-07-06,2.4752
2000-07-07,-0.9662
2000-07-10,5.3659
2000-07-11,-1.8519
2000-07-12,1.8868
2000-07-13,0.0
2000-07-14,-0.463
2000-07-17,2.7907
2000-07-18,0.4525
2000-07-19,1.3514
2000-07-20,1.7778
2000-07-21,-1.31
2000-07-24,-1.3274
2000-07-25,5.8296
2000-07-26,-0.4237
2000-07-27,-1.2766
2000-07-28,-3.0172
2000-07-31,0.8889
2000-08-01,-1.7621
2000-08-02,-0.4484
2000-08-03,0.4505
2000-08-04,-0.8969
2000-08-07,-0.905
2000-08-08,-1.3699
2000-08-09,0.463
2000-08-10,-1.3825
2000-08-11,0.9346
2000-08-14,-1.8519
2000-08-15,-1.4151
2000-08-16,-4.7847
2000-08-17,-2.0101
2000-08-18,0.0
2000-08-21,-2.5641
2000-08-22,-1.5789
2000-08-23,-4.2781
2000-08-24,-1.1173
2000-08-25,-4.5198
2000-08-28,0.5917
2000-08-29,1.1764999999999999
2000-08-30,-6.3953
2000-08-31,6.8323
2000-09-01,-2.3256
2000-09-05,0.5952
2000-09-06,-2.3669000000000002
2000-09-07,0.0
2000-09-08,-1.8182
2000-09-11,-1.2346
2000-09-12,0.0
2000-09-13,3.125
2000-09-14,7.2727
2000-09-15,-2.2599
2000-09-18,-6.3584
2000-09-19,-0.6173
2000-09-20,-1.2422
2000-09-21,-4.0252
2000-09-22,0.6623
2000-09-25,-1.3158
2000-09-26,0.0
2000-09-27,-7.3333
2000-09-28,-1.4388
2000-09-29,7.2993
2000-10-02,-4.7619
2000-10-03,7.8571
2000-10-04,5.298
2000-10-05,-4.4025
2000-10-06,0.0
2000-10-09,-0.6579
2000-10-10,-3.3113
2000-10-11,2.0548
2000-10-12,0.0
2000-10-13,0.0
2000-10-16,-1.3423
2000-10-17,-4.7619
2000-10-18,5.0
2000-10-19,-2.0408
2000-10-20,-2.0833
2000-10-23,-3.5461
2000-10-24,0.0
2000-10-25,2.9412000000000003
2000-10-26,-2.8571
2000-10-27,9.5588
2000-10-30,2.6846
2000-10-31,2.6144
2000-11-01,-1.9108
2000-11-02,-3.2468
2000-11-03,-3.3557
2000-11-06,-2.0833
2000-11-07,7.0922
2000-11-08,5.298
2000-11-09,-1.2579
2000-11-10,0.0
2000-11-13,1.2739
2000-11-14,1.8868
2000-11-15,7.4074
2000-11-16,-1.7241
2000-11-17,2.3392
2000-11-20,2.8571
2000-11-21,2.7778
2000-11-22,2.1622
2000-11-24,0.5291
2000-11-27,-0.5263
2000-11-28,-1.0582
2000-11-29,-5.8824
2000-11-30,-2.8409
2000-12-01,4.6784
2000-12-04,-1.1173
2000-12-05,2.2599
2000-12-06,-4.9724
2000-12-07,0.0
2000-12-08,2.3256
2000-12-11,3.9773
2000-12-12,1.0929
2000-12-13,4.3243
2000-12-14,-2.7979000000000003
2000-12-15,-0.5376
2000-12-18,2.1622
2000-12-19,4.7619
2000-12-20,0.0
2000-12-21,-1.0101
2000-12-22,2.551
2000-12-26,-0.995
2000-12-27,4.0201
2000-12-28,4.3478
2000-12-29,-3.7037
2001-01-02,5.2885
2001-01-03,-0.9132
2001-01-04,6.4516
2001-01-05,-1.2987
2001-01-08,1.3158
2001-01-09,-0.8658
2001-01-10,5.6769
2001-01-11,4.1322
2001-01-12,4.7619
2001-01-16,6.0606
2001-01-17,-2.8571
2001-01-18,1.4706000000000001
2001-01-19,-1.4493
2001-01-22,0.0
2001-01-23,0.0
2001-01-24,-2.5735
2001-01-25,-3.0189
2001-01-26,-3.5019
2001-01-29,3.8064999999999998
2001-01-30,3.3561
2001-01-31,-1.6236000000000002
2001-02-01,-1.3447
2001-02-02,1.6729
2001-02-05,-0.0609
2001-02-06,-1.9512
2001-02-07,3.8557
2001-02-08,1.4969999999999999
2001-02-09,-0.236
2001-02-12,7.0964
2001-02-13,-1.6564999999999999
2001-02-14,-0.3369
2001-02-15,0.4507
2001-02-16,-4.8794
2001-02-20,-0.5896
2001-02-21,-1.5421
2001-02-22,0.3012
2001-02-23,7.2072
2001-02-26,-1.8487
2001-02-27,0.0
2001-02-28,-0.9703
2001-03-01,-1.4409
2001-03-02,1.1696
2001-03-05,4.104
2001-03-06,-1.3881000000000001
2001-03-07,2.9279
2001-03-08,3.1182
2001-03-09,1.1671
2001-03-12,1.2061
2001-03-13,-1.0363
2001-03-14,-1.5707
2001-03-15,0.0
2001-03-16,0.3209
2001-03-19,1.1727
2001-03-20,-0.2634
2001-03-21,-0.4754
2001-03-22,-0.0531
2001-03-23,2.7084
2001-03-26,2.3785
2001-03-27,-6.0606
2001-03-28,-0.5376
2001-03-29,3.7838000000000003
2001-03-30,-1.8229
2001-04-02,2.7586
2001-04-03,-3.1492
2001-04-04,-0.8529
2001-04-05,0.8065
2001-04-06,3.4667
2001-04-09,-2.0619
2001-04-10,0.0
2001-04-11,-0.7895
2001-04-12,-0.9549
2001-04-16,-3.2137000000000002
2001-04-17,5.7001
2001-04-18,-0.8901
2001-04-19,-0.5283
2001-04-20,-0.478
2001-04-23,-0.3202
2001-04-24,-0.1606
2001-04-25,-0.1609
2001-04-26,-0.3759
2001-04-27,5.9299
2001-04-30,0.4071
2001-05-01,0.9123
2001-05-02,-1.8081
2001-05-03,-3.8363
2001-05-04,-0.3191
2001-05-07,-11.2593
2001-05-08,5.2315
2001-05-09,1.1429
2001-05-10,-0.8475
2001-05-11,-3.1339
2001-05-14,-1.7647
2001-05-15,-0.3593
2001-05-16,2.1635
2001-05-17,3.0
2001-05-18,-1.5991
2001-05-21,5.1654
2001-05-22,0.4415
2001-05-23,-1.978
2001-05-24,3.3632
2001-05-25,1.6811
2001-05-29,1.8667
2001-05-30,5.2356
2001-05-31,-0.2488
2001-06-01,0.5013
2001-06-04,-0.399
2001-06-05,0.5508
2001-06-06,0.8964
2001-06-07,-1.6288
2001-06-08,-0.6523
2001-06-11,-5.2525
2001-06-12,-2.7186
2001-06-13,0.274
2001-06-14,0.0
2001-06-15,-0.2732
2001-06-18,0.8219
2001-06-19,1.4674
2001-06-20,0.4285
2001-06-21,3.7333
2001-06-22,-8.3805
2001-06-25,-4.6577
2001-06-26,-3.4726
2001-06-27,4.2073
2001-06-28,2.2235
2001-06-29,3.32
2001-07-02,-3.0471
2001-07-03,-6.5714
2001-07-05,-2.3242
2001-07-06,1.5654
2001-07-09,0.0617
2001-07-10,0.3081
2001-07-11,2.2727
2001-07-12,-0.3604
2001-07-13,-2.8933
2001-07-16,-0.3724
2001-07-17,0.3115
2001-07-18,0.4348
2001-07-19,-1.5461
2001-07-20,0.1884
2001-07-23,-0.9404
2001-07-24,-3.7975
2001-07-25,2.6316
2001-07-26,1.9231
2001-07-27,-3.1447
2001-07-30,-0.5195
2001-07-31,-0.6527
2001-08-01,2.8252
2001-08-02,-0.3195
2001-08-03,-0.3846
2001-08-06,-4.1184
2001-08-07,0.8054
2001-08-08,0.0
2001-08-09,-0.7989
2001-08-10,1.3423
2001-08-13,-0.6623
2001-08-14,4.8
2001-08-15,-1.3995
2001-08-16,-1.8065
2001-08-17,1.3141
2001-08-20,-0.8431
2001-08-21,2.0275
2001-08-22,1.6026
2001-08-23,-2.776
2001-08-24,0.9085
2001-08-27,-0.9003
2001-08-28,-1.0383
2001-08-29,0.8525
2001-08-30,-2.6008
2001-08-31,0.8011
2001-09-04,1.8542999999999998
2001-09-05,-3.446
2001-09-06,-3.0303
2001-09-07,-3.4722
2001-09-10,-3.8129
2001-09-17,-5.9088
2001-09-18,-5.0079
2001-09-19,1.2551999999999999
2001-09-20,-8.2645
2001-09-21,-2.7273
2001-09-24,8.8785
2001-09-25,-1.7167
2001-09-26,0.4367
2001-09-27,-0.8696
2001-09-28,-0.4386
2001-10-01,1.1454
2001-10-02,-0.3484
2001-10-03,4.8951
2001-10-04,-9.1667
2001-10-05,-1.7431
2001-10-08,-2.8945
2001-10-09,-1.25
2001-10-10,5.1607
2001-10-11,0.0
2001-10-12,1.8519
2001-10-15,0.0
2001-10-16,-1.8182
2001-10-17,1.7593
2001-10-18,1.4559
2001-10-19,1.1659
2001-10-22,0.1773
2001-10-23,-1.6814
2001-10-24,1.0801
2001-10-25,-0.7124
2001-10-26,1.3453
2001-10-29,-3.5398
2001-10-30,1.3761
2001-10-31,-0.4525
2001-11-01,1.8182
2001-11-02,-0.8929
2001-11-05,1.8018
2001-11-06,0.177
2001-11-07,4.2403
2001-11-08,-1.6949
2001-11-09,-0.7759
2001-11-12,1.7376
2001-11-13,-2.2203
2001-11-14,7.7729
2001-11-15,2.188
2001-11-16,-2.0619
2001-11-19,3.6437
2001-11-20,-1.9531
2001-11-21,2.3904
2001-11-23,3.8911
2001-11-26,1.3483
2001-11-27,9.0909
2001-11-28,-4.9458
2001-11-29,4.7755
2001-11-30,0.0
2001-12-03,-1.3605
2001-12-04,2.7586
2001-12-05,1.6779
2001-12-06,0.9241
2001-12-07,-0.5886
2001-12-10,-1.7763
2001-12-11,-0.8707
2001-12-12,1.3514
2001-12-13,2.1333
2001-12-14,-1.4455
2001-12-17,2.3333
2001-12-18,0.9772
2001-12-19,1.9355
2001-12-20,3.1646
2001-12-21,0.2454
2001-12-24,-2.5704000000000002
2001-12-26,-0.7538
2001-12-27,2.5949
2001-12-28,4.9352
2001-12-31,-4.5267
2002-01-02,-1.601
2002-01-03,0.5006
2002-01-04,-0.4981
2002-01-07,-0.1877
2002-01-08,0.3135
2002-01-09,-2.1875
2002-01-10,-0.1278
2002-01-11,-1.1516
2002-01-14,-6.1489
2002-01-15,3.3793
2002-01-16,0.7338
2002-01-17,0.9934
2002-01-18,-0.3279
2002-01-22,0.4605
2002-01-23,1.8336999999999999
2002-01-24,-0.7074
2002-01-25,0.3886
2002-01-28,1.6774
2002-01-29,-2.2843
2002-01-30,-0.2597
2002-01-31,3.776
2002-02-01,-4.9561
2002-02-04,-0.33
2002-02-05,1.3245
2002-02-06,-1.634
2002-02-07,0.0
2002-02-08,4.4518
2002-02-11,0.1908
2002-02-12,-0.3175
2002-02-13,2.5478
2002-02-14,-2.4224
2002-02-15,0.8912
2002-02-19,-5.6782
2002-02-20,1.8729
2002-02-21,-0.197
2002-02-22,1.3158
2002-02-25,3.5714
2002-02-26,-1.2539
2002-02-27,1.1429
2002-02-28,8.6001
2002-03-01,1.7341
2002-03-04,1.1364
2002-03-05,1.1236
2002-03-06,0.3333
2002-03-07,4.0975
2002-03-08,2.3936
2002-03-11,-0.8831
2002-03-12,1.3103
2002-03-13,-0.3104
2002-03-14,1.0898
2002-03-15,0.3096
2002-03-18,-0.1029
2002-03-19,1.4418
2002-03-20,-1.2690000000000001
2002-03-21,2.1593999999999998
2002-03-22,-1.8620999999999999
2002-03-25,-1.2821
2002-03-26,0.2597
2002-03-27,-0.2591
2002-03-28,1.0909
2002-04-01,-2.2096999999999998
2002-04-02,0.6831
2002-04-03,-1.2526
2002-04-04,3.277
2002-04-05,-0.4606
2002-04-08,5.1414
2002-04-09,0.7335
2002-04-10,1.165
2002-04-11,-8.1574
2002-04-12,7.8892
2002-04-15,-2.8571
2002-04-16,-1.0469
2002-04-17,-0.5038
2002-04-18,0.7595
2002-04-19,1.3568
2002-04-22,-0.5949
2002-04-23,-1.1471
2002-04-24,-0.1514
2002-04-25,1.0611
2002-04-26,-0.2
2002-04-29,0.9519
2002-04-30,0.9926
2002-05-01,0.7371
2002-05-02,0.4878
2002-05-03,1.9417
2002-05-06,1.7619
2002-05-07,1.3102
2002-05-08,-0.9238
2002-05-09,-7.0862
2002-05-10,1.3547
2002-05-13,-0.9901
2002-05-14,2.75
2002-05-15,0.9732
2002-05-16,-2.0241
2002-05-17,-1.1313
2002-05-20,3.2338
2002-05-21,-0.4819
2002-05-22,7.7482
2002-05-23,2.2022
2002-05-24,-0.6157
2002-05-28,3.9823
2002-05-29,0.6383
2002-05-30,1.9026999999999998
2002-05-31,0.0
2002-06-03,3.125
2002-06-04,2.8283
2002-06-05,-0.1965
2002-06-06,-2.6378
2002-06-07,1.1322
2002-06-10,1.1995
2002-06-11,1.2643
2002-06-12,-1.2485
2002-06-13,0.9878
2002-06-14,-1.4476
2002-06-17,4.0095
2002-06-18,1.9466
2002-06-19,-3.7814
2002-06-20,2.5681000000000003
2002-06-21,-0.0379
2002-06-24,-0.1898
2002-06-25,0.3042
2002-06-26,0.0758
2002-06-27,2.2727
2002-06-28,4.0741
2002-07-01,-2.3132
2002-07-02,-5.4281
2002-07-03,-2.3112
2002-07-05,2.7603
2002-07-08,1.3431
2002-07-09,0.9087
2002-07-10,-3.3771
2002-07-11,-5.6699
2002-07-12,1.2762
2002-07-15,-1.3820999999999999
2002-07-16,-1.2778
2002-07-17,0.0
2002-07-18,-2.0459
2002-07-19,-8.3546
2002-07-22,-3.7209
2002-07-23,-2.657
2002-07-24,9.1811
2002-07-25,-3.6364
2002-07-26,6.1321
2002-07-29,6.2222
2002-07-30,-5.4393
2002-07-31,-3.4956
2002-08-01,-1.4672
2002-08-02,-7.0265
2002-08-05,-3.6536999999999997
2002-08-06,4.4156
2002-08-07,0.0
2002-08-08,-0.0995
2002-08-09,-1.2948
2002-08-12,0.6559
2002-08-13,-5.1629
2002-08-14,5.2854
2002-08-15,2.6606
2002-08-16,2.7873
2002-08-19,1.6175000000000002
2002-08-20,-0.7491
2002-08-21,3.7736
2002-08-22,-2.5
2002-08-23,-4.4289
2002-08-26,2.3902
2002-08-27,-1.1434
2002-08-28,-1.2048
2002-08-29,-3.6585
2002-08-30,2.8354
2002-09-03,-2.4618
2002-09-04,2.2211
2002-09-05,-1.2346
2002-09-06,2.4
2002-09-09,2.0508
2002-09-10,0.1914
2002-09-11,-0.0478
2002-09-12,-3.0578
2002-09-13,1.9714
2002-09-16,0.7733
2002-09-17,-1.199
2002-09-18,-2.6699
2002-09-19,-2.0449
2002-09-20,0.5629
2002-09-23,-4.0204
2002-09-24,-4.1888
2002-09-25,-0.1107
2002-09-26,5.374
2002-09-27,-4.0484
2002-09-30,-1.9178
2002-10-01,1.6760000000000002
2002-10-02,-8.2418
2002-10-03,1.5569
2002-10-04,-7.6061
2002-10-07,-5.1053
2002-10-08,2.8917
2002-10-09,-5.4248
2002-10-10,-0.5529
2002-10-11,5.6289
2002-10-14,0.0658
2002-10-15,10.1249
2002-10-16,-4.0
2002-10-17,7.7736
2002-10-18,2.7121
2002-10-21,2.5843
2002-10-22,-2.5192
2002-10-23,6.7416
2002-10-24,0.0
2002-10-25,-0.8421
2002-10-28,-2.707
2002-10-29,3.2188
2002-10-30,0.4228
2002-10-31,1.8420999999999998
2002-11-01,3.1008
2002-11-04,0.2506
2002-11-05,0.3
2002-11-06,2.5922
2002-11-07,2.7697000000000003
2002-11-08,0.8983
2002-11-11,-5.717
2002-11-12,1.2425
2002-11-13,2.6019
2002-11-14,1.866
2002-11-15,3.4288
2002-11-18,1.9527999999999999
2002-11-19,-1.3363
2002-11-20,9.4808
2002-11-21,1.2371
2002-11-22,-1.4664
2002-11-25,0.4547
2002-11-26,-1.1934
2002-11-27,2.8738
2002-11-29,-2.4291
2002-12-02,2.9046
2002-12-03,-3.2258
2002-12-04,-0.7083
2002-12-05,-1.2589000000000001
2002-12-06,1.9975
2002-12-09,-3.5417
2002-12-10,5.7883
2002-12-11,-2.0008
2002-12-12,1.6667
2002-12-13,-1.8107
2002-12-16,0.5448
2002-12-17,2.2093
2002-12-18,0.0
2002-12-19,5.1794
2002-12-20,0.8143
2002-12-23,-1.8462
2002-12-24,-0.9796
2002-12-26,0.831
2002-12-27,-0.9027
2002-12-30,-5.6238
2002-12-31,0.0
2003-01-02,9.1062
2003-01-03,-1.1154
2003-01-06,0.739
2003-01-07,-0.1931
2003-01-08,-2.9013999999999998
2003-01-09,9.5618
2003-01-10,-2.3273
2003-01-13,1.0796999999999999
2003-01-14,3.0571
2003-01-15,2.9307
2003-01-16,-1.5278
2003-01-17,-2.0451
2003-01-21,-3.8877
2003-01-22,1.6105
2003-01-23,1.4375
2003-01-24,-1.8895
2003-01-27,-1.8148
2003-01-28,2.1124
2003-01-29,2.3273
2003-01-30,-2.2744
2003-01-31,-3.14
2003-02-03,2.3646
2003-02-04,-1.4531
2003-02-05,1.8904
2003-02-06,-1.3729
2003-02-07,-1.7306
2003-02-10,-1.0337
2003-02-11,2.1663
2003-02-12,0.1515
2003-02-13,-1.7013
2003-02-14,1.4615
2003-02-18,3.8666
2003-02-19,0.6569
2003-02-20,1.8129
2003-02-21,-1.0328
2003-02-24,-2.231
2003-02-25,0.4049
2003-02-26,-0.6598
2003-02-27,1.6236000000000002
2003-02-28,-1.4524
2003-03-03,-0.3316
2003-03-04,-0.9612
2003-03-05,-1.7544
2003-03-06,-3.1155
2003-03-07,4.6667
2003-03-10,-3.0348
2003-03-11,-0.1932
2003-03-12,1.897
2003-03-13,1.7097
2003-03-14,0.4483
2003-03-17,0.4106
2003-03-18,-1.6729
2003-03-19,1.0208
2003-03-20,0.9356
2003-03-21,8.3797
2003-03-24,-4.208
2003-03-25,0.0714
2003-03-26,2.1413
2003-03-27,-0.9434
2003-03-28,-3.8801
2003-03-31,-0.6606
2003-04-01,3.2878
2003-04-02,0.608
2003-04-03,1.1376
2003-04-04,-1.1248
2003-04-07,1.4931
2003-04-08,-0.7005
2003-04-09,-2.2928
2003-04-10,1.8412
2003-04-11,0.0354
2003-04-14,3.5082
2003-04-15,2.3622
2003-04-16,0.1672
2003-04-17,0.1002
2003-04-21,-0.1334
2003-04-22,0.1002
2003-04-23,0.1668
2003-04-24,-2.9647
2003-04-25,-1.3045
2003-04-28,2.0174
2003-04-29,0.4091
2003-04-30,-0.747
2003-05-01,1.4369
2003-05-02,1.1804000000000001
2003-05-05,1.9
2003-05-06,2.7478
2003-05-07,-0.0637
2003-05-08,-13.6668
2003-05-09,-6.8266
2003-05-12,5.1485
2003-05-13,2.2222
2003-05-14,-0.3316
2003-05-15,-0.037
2003-05-16,-6.25
2003-05-19,1.6963
2003-05-20,2.0171
2003-05-21,-0.2281
2003-05-22,-0.9909
2003-05-23,2.04
2003-05-27,1.5843
2003-05-28,1.8195000000000001
2003-05-29,1.9694
2003-05-30,1.7525
2003-06-02,1.1287
2003-06-03,-0.1046
2003-06-04,1.1872
2003-06-05,3.6231999999999998
2003-06-06,-0.3663
2003-06-09,-3.242
2003-06-10,1.0363
2003-06-11,2.3247999999999998
2003-06-12,1.1360000000000001
2003-06-13,-2.3456
2003-06-16,1.5562
2003-06-17,0.1332
2003-06-18,-1.0977999999999999
2003-06-19,-0.4373
2003-06-20,-0.3378
2003-06-23,0.0
2003-06-24,0.7458
2003-06-25,-1.2786
2003-06-26,1.3974
2003-06-27,-0.437
2003-06-30,0.6077
2003-07-01,-0.5034
2003-07-02,0.742
2003-07-03,-0.2009
2003-07-07,0.0671
2003-07-08,4.5927
2003-07-09,-0.4808
2003-07-10,-2.3188
2003-07-11,2.6706
2003-07-14,-1.2524
2003-07-15,-0.878
2003-07-16,-0.0656
2003-07-17,-1.6087
2003-07-18,1.3013
2003-07-21,-3.3597
2003-07-22,0.2727
2003-07-23,0.7818
2003-07-24,-0.9781
2003-07-25,0.1022
2003-07-28,1.5652
2003-07-29,0.804
2003-07-30,-0.4653
2003-07-31,-0.4007
2003-08-01,-0.704
2003-08-04,0.0
2003-08-05,-3.4436
2003-08-06,1.2238
2003-08-07,-0.9672
2003-08-08,0.2442
2003-08-11,4.2797
2003-08-12,2.1021
2003-08-13,0.4248
2003-08-14,0.7485
2003-08-15,0.3876
2003-08-18,-0.9009
2003-08-19,0.487
2003-08-20,1.4216
2003-08-21,1.6566
2003-08-22,-3.5099
2003-08-25,-0.6496
2003-08-26,-0.6211
2003-08-27,2.2368
2003-08-28,0.3861
2003-08-29,-0.641
2003-09-02,6.2581
2003-09-03,4.3109
2003-09-04,-0.4657
2003-09-05,-2.7778
2003-09-08,0.391
2003-09-09,-2.4566
2003-09-10,-3.102
2003-09-11,0.9509
2003-09-12,0.4396
2003-09-15,0.1563
2003-09-16,1.2172
2003-09-17,0.0925
2003-09-18,1.2979
2003-09-19,-0.0915
2003-09-22,-0.8855
2003-09-23,-0.647
2003-09-24,0.4961
2003-09-25,-0.0309
2003-09-26,-4.1358
2003-09-29,-0.4507
2003-09-30,2.5225999999999997
2003-10-01,3.3754
2003-10-02,1.0375
2003-10-03,1.2081
2003-10-06,-0.8654
2003-10-07,1.4449
2003-10-08,-0.6528
2003-10-09,1.2545
2003-10-10,2.3894
2003-10-13,2.6505
2003-10-14,0.0
2003-10-15,-1.7962
2003-10-16,0.4287
2003-10-17,-2.1059
2003-10-20,-0.1453
2003-10-21,-0.1747
2003-10-22,-2.3039
2003-10-23,0.209
2003-10-24,-1.0724
2003-10-27,2.168
2003-10-28,1.9157
2003-10-29,0.4916
2003-10-30,-2.2157999999999998
2003-10-31,1.8246
2003-11-03,1.7919
2003-11-04,0.2271
2003-11-05,0.1983
2003-11-06,-0.311
2003-11-07,-1.0777
2003-11-10,-0.6594
2003-11-11,-1.1544
2003-11-12,1.0219
2003-11-13,-1.3295
2003-11-14,-1.5817
2003-11-17,-1.8155000000000001
2003-11-18,-0.6669
2003-11-19,-1.7088999999999999
2003-11-20,1.3039
2003-11-21,3.3405
2003-11-24,2.9063
2003-11-25,-0.4899
2003-11-26,1.1295
2003-11-28,0.0286
2003-12-01,0.4008
2003-12-02,-0.8269
2003-12-03,0.115
2003-12-04,-7.2085
2003-12-05,0.5881
2003-12-08,2.3385
2003-12-09,3.5779
2003-12-10,-4.1509
2003-12-11,3.1193
2003-12-12,1.7327
2003-12-15,-1.1259000000000001
2003-12-16,-0.2336
2003-12-17,1.6096
2003-12-18,0.6932
2003-12-19,0.8893
2003-12-22,0.9383
2003-12-23,2.338
2003-12-24,1.1285
2003-12-26,-0.7893
2003-12-29,3.5391
2003-12-30,1.3514
2003-12-31,-0.8366
2004-01-02,0.4482
2004-01-05,-1.601
2004-01-06,0.5868
2004-01-07,1.2993999999999999
2004-01-08,-3.0105
2004-01-09,-1.2955
2004-01-12,0.1367
2004-01-13,0.9011
2004-01-14,2.8687
2004-01-15,1.1839
2004-01-16,2.0541
2004-01-20,-0.2803
2004-01-21,-1.0731
2004-01-22,-0.155
2004-01-23,-1.7072
2004-01-26,0.3421
2004-01-27,-1.5211000000000001
2004-01-28,-3.9414
2004-01-29,0.9703
2004-01-30,1.5651000000000002
2004-02-02,0.2163
2004-02-03,-0.5125
2004-02-04,-3.2809
2004-02-05,1.7101
2004-02-06,-0.1929
2004-02-09,-0.1105
2004-02-10,2.2118
2004-02-11,1.1631
2004-02-12,0.2941
2004-02-13,1.0664
2004-02-17,-1.6618
2004-02-18,0.5901
2004-02-19,-4.2667
2004-02-20,1.8106
2004-02-23,0.8208
2004-02-24,1.0855
2004-02-25,2.5503
2004-02-26,2.6178
2004-02-27,0.4847
2004-03-01,-0.9901
2004-03-02,-0.1026
2004-03-03,0.7444
2004-03-04,-0.9682
2004-03-05,0.2058
2004-03-08,0.1797
2004-03-09,-0.0513
2004-03-10,-3.6667
2004-03-11,-0.4791
2004-03-12,3.2094
2004-03-15,-4.5349
2004-03-16,-1.5744
2004-03-17,0.6895
2004-03-18,3.0486
2004-03-19,-3.2516
2004-03-22,-0.7438
2004-03-23,-0.9159
2004-03-24,-0.5602
2004-03-25,1.9718
2004-03-26,-0.4972
2004-03-29,-0.1943
2004-03-30,1.1405
2004-03-31,0.1925
2004-04-01,1.2078
2004-04-02,-0.4882
2004-04-05,0.2998
2004-04-06,0.6793
2004-04-07,0.5668
2004-04-08,2.496
2004-04-12,2.121
2004-04-13,-2.1795
2004-04-14,-1.363
2004-04-15,1.1427
2004-04-16,0.9196
2004-04-19,-0.3124
2004-04-20,-0.6007
2004-04-21,1.8917000000000002
2004-04-22,2.8106999999999998
2004-04-23,-1.229
2004-04-26,-1.5236
2004-04-27,1.212
2004-04-28,-4.0
2004-04-29,-1.8047
2004-04-30,-1.1351
2004-05-03,4.1553
2004-05-04,-2.231
2004-05-05,6.1745
2004-05-06,0.5815
2004-05-07,-1.9104999999999999
2004-05-10,-0.8457
2004-05-11,1.3182
2004-05-12,0.4082
2004-05-13,-0.0762
2004-05-14,-1.3476
2004-05-17,-1.8298999999999999
2004-05-18,-0.0788
2004-05-19,1.4714
2004-05-20,0.5179
2004-05-21,-0.7213
2004-05-24,5.0597
2004-05-25,2.0499
2004-05-26,0.7502
2004-05-27,-0.0721
2004-05-28,-0.649
2004-06-01,1.3308
2004-06-02,-0.5492
