ticker,FLDM US Equity
2011-06-30,1.3906
2011-07-01,0.1193
2011-07-05,0.9529
2011-07-06,9.1445
2011-07-07,1.4054
2011-07-08,0.0
2011-07-11,-0.1599
2011-07-12,0.2136
2011-07-13,-0.4795
2011-07-14,-3.9079
2011-07-15,0.7799
2011-07-18,-1.4925
2011-07-19,3.8721
2011-07-20,-2.4311
2011-07-21,6.4784
2011-07-22,2.9641
2011-07-25,-1.5152
2011-07-26,-3.2821
2011-07-27,-8.6957
2011-07-28,-0.1161
2011-07-29,-1.3953
2011-08-01,3.066
2011-08-02,-1.8307
2011-08-03,4.662
2011-08-04,-9.3541
2011-08-05,0.2457
2011-08-08,-14.1544
2011-08-09,9.9929
2011-08-10,-6.1648
2011-08-11,1.1757
2011-08-12,-5.1948
2011-08-15,5.912
2011-08-16,-5.7862
2011-08-17,-2.8179
2011-08-18,-8.3271
2011-08-19,-1.4599
2011-08-22,-2.4691
2011-08-23,2.9536
2011-08-24,1.9672
2011-08-25,-2.3312
2011-08-26,2.6337
2011-08-29,4.0898
2011-08-30,0.7704
2011-08-31,3.1346
2011-09-01,-4.4477
2011-09-02,0.7758
2011-09-06,-0.6159
2011-09-07,0.3873
2011-09-08,0.9259
2011-09-09,2.6757999999999997
2011-09-12,2.1593
2011-09-13,3.2799
2011-09-14,1.6231
2011-09-15,0.6944
2011-09-16,3.3103
2011-09-19,-3.8051
2011-09-20,0.9715
2011-09-21,-0.2062
2011-09-22,-0.4132
2011-09-23,0.2766
2011-09-26,-1.4483
2011-09-27,2.4493
2011-09-28,-0.8197
2011-09-29,0.0689
2011-09-30,-4.1294
2011-10-03,-1.005
2011-10-04,3.8434
2011-10-05,0.5587
2011-10-06,2.1528
2011-10-07,-7.6139
2011-10-10,1.3981
2011-10-11,2.9028
2011-10-12,1.0578
2011-10-13,-0.2094
2011-10-14,-0.3497
2011-10-17,-2.386
2011-10-18,1.294
2011-10-19,-4.0454
2011-10-20,-0.8876
2011-10-21,4.2537
2011-10-24,5.655
2011-10-25,-1.6938
2011-10-26,0.1378
2011-10-27,0.5506
2011-10-28,-1.5743
2011-10-31,-2.9207
2011-11-01,-3.0086
2011-11-02,1.8464
2011-11-03,0.0725
2011-11-04,-1.087
2011-11-07,-1.6117
2011-11-08,1.6381000000000001
2011-11-09,-3.4432
2011-11-10,1.6692
2011-11-11,5.1493
2011-11-14,-0.7097
2011-11-15,0.2144
2011-11-16,0.3566
2011-11-17,-0.6397
2011-11-18,0.9299
2011-11-21,-0.7796
2011-11-22,0.0
2011-11-23,-2.2143
2011-11-25,-0.8766
2011-11-28,0.958
2011-11-29,-0.219
2011-11-30,-1.3168
2011-12-01,-0.6672
2011-12-02,1.3433
2011-12-05,-1.1046
2011-12-06,-2.1593
2011-12-07,-1.5221
2011-12-08,-5.255
2011-12-09,1.5497999999999998
2011-12-12,0.9639
2011-12-13,-0.1591
2011-12-14,0.3984
2011-12-15,1.3492
2011-12-16,2.6625
2011-12-19,0.0763
2011-12-20,1.9817
2011-12-21,-1.42
2011-12-22,1.8195999999999999
2011-12-23,0.0745
2011-12-27,0.8185
2011-12-28,-1.0332
2011-12-29,-0.3729
2011-12-30,-1.4969999999999999
2012-01-03,1.2158
2012-01-04,-2.4775
2012-01-05,-0.077
2012-01-06,-0.3082
2012-01-09,0.1546
2012-01-10,2.4691
2012-01-11,-0.5271
2012-01-12,-1.5897000000000001
2012-01-13,-2.9231
2012-01-17,-0.1585
2012-01-18,0.7937
2012-01-19,3.7795
2012-01-20,2.5797
2012-01-23,1.9231
2012-01-24,0.3628
2012-01-25,7.4475999999999996
2012-01-26,-1.0094
2012-01-27,1.0197
2012-01-30,-0.3365
2012-01-31,0.4051
2012-02-01,-0.6725
2012-02-02,-1.151
2012-02-03,2.6027
2012-02-06,0.267
2012-02-07,-1.5979
2012-02-08,-1.0149
2012-02-09,-0.6835
2012-02-10,-0.2065
2012-02-13,1.7931
2012-02-14,0.542
2012-02-15,4.1779
2012-02-16,2.1345
2012-02-17,-1.8999000000000001
2012-02-21,-6.5849
2012-02-22,0.4838
2012-02-23,2.6135
2012-02-24,0.4021
2012-02-27,-0.8011
2012-02-28,-1.0767
2012-02-29,-1.9048
2012-03-01,-0.4161
2012-03-02,0.4178
2012-03-05,0.9015
2012-03-06,-1.3058
2012-03-07,1.1142
2012-03-08,6.8871
2012-03-09,1.933
2012-03-12,1.3906
2012-03-13,2.9302
2012-03-14,-0.3634
2012-03-15,-2.6748
2012-03-16,-1.0618
2012-03-19,1.0732
2012-03-20,-0.3748
2012-03-21,-0.3135
2012-03-22,-0.566
2012-03-23,-0.253
2012-03-26,-0.1268
2012-03-27,-1.0159
2012-03-28,-2.4375
2012-03-29,1.5122
2012-03-30,1.8782
2012-04-02,0.1271
2012-04-03,-0.0635
2012-04-04,-2.7954
2012-04-05,-1.8954
2012-04-09,-1.6656
2012-04-10,-0.0678
2012-04-11,1.5593
2012-04-12,0.7343
2012-04-13,0.0
2012-04-16,1.4579
2012-04-17,1.7635999999999998
2012-04-18,-1.5404
2012-04-19,0.0
2012-04-20,0.5867
2012-04-23,0.2592
2012-04-24,0.5818
2012-04-25,0.3213
2012-04-26,0.1281
2012-04-27,0.7678
2012-04-30,-0.8889
2012-05-01,-2.6906
2012-05-02,-0.1317
2012-05-03,0.2637
2012-05-04,-0.789
2012-05-07,0.3976
2012-05-08,0.5941
2012-05-09,1.9685000000000001
2012-05-10,-5.7272
2012-05-11,-0.2048
2012-05-14,-1.7784
2012-05-15,-4.1783
2012-05-16,1.7442
2012-05-17,-2.2857
2012-05-18,0.2193
2012-05-21,5.0328
2012-05-22,-5.0694
2012-05-23,-0.2926
2012-05-24,0.5136
2012-05-25,1.7518
2012-05-29,2.5825
2012-05-30,-1.958
2012-05-31,-0.7133
2012-06-01,-3.0172
2012-06-04,-2.2222
2012-06-05,0.6818
2012-06-06,-2.1821
2012-06-07,-2.3077
2012-06-08,0.7874
2012-06-11,0.3906
2012-06-12,-0.5447
2012-06-13,7.59
2012-06-14,-1.1636
2012-06-15,2.8698
2012-06-18,3.0043
2012-06-19,2.2222
2012-06-20,-0.3397
2012-06-21,-0.818
2012-06-22,2.8179
2012-06-25,-1.6042999999999998
2012-06-26,-1.2227999999999999
2012-06-27,0.3439
2012-06-28,-3.05
2012-06-29,6.3273
2012-07-02,0.7314
2012-07-03,1.4521
2012-07-05,-2.6025
2012-07-06,-2.1376
2012-07-09,-3.413
2012-07-10,-3.3216
2012-07-11,-1.5351
2012-07-12,0.0742
2012-07-13,1.4837
2012-07-16,-1.5351
2012-07-17,3.7862
2012-07-18,0.1431
2012-07-19,-1.5
2012-07-20,-1.5228000000000002
2012-07-23,-0.4418
2012-07-24,-3.9201
2012-07-25,-0.2309
2012-07-26,0.5401
2012-07-27,2.6094
2012-07-30,-0.374
2012-07-31,-2.3273
2012-08-01,-1.6141
2012-08-02,1.0156
2012-08-03,1.1601
2012-08-06,3.3639
2012-08-07,1.2574
2012-08-08,7.962
2012-08-09,4.6685
2012-08-10,-1.2282
2012-08-13,-2.2906
2012-08-14,-3.9518
2012-08-15,3.6262
2012-08-16,4.9798
2012-08-17,2.8205
2012-08-20,-3.803
2012-08-21,-1.2962
2012-08-22,-1.1819
2012-08-23,0.3322
2012-08-24,0.3311
2012-08-27,1.4521
2012-08-28,-0.3253
2012-08-29,1.6319
2012-08-30,-1.8626
2012-08-31,2.356
2012-09-04,1.4066
2012-09-05,0.3783
2012-09-06,0.2513
2012-09-07,0.3759
2012-09-10,-1.1236
2012-09-11,-0.947
2012-09-12,1.4022000000000001
2012-09-13,-0.6285
2012-09-14,-1.012
2012-09-17,1.0224
2012-09-18,1.5813000000000001
2012-09-19,-0.1245
2012-09-20,-0.3117
2012-09-21,0.5629
2012-09-24,2.7363
2012-09-25,2.5423999999999998
2012-09-26,-1.6529
2012-09-27,2.9412000000000003
2012-09-28,-0.8746
2012-10-01,0.5882
2012-10-02,-0.4678
2012-10-03,-0.4113
2012-10-04,-0.885
2012-10-05,0.0
2012-10-08,-2.6786
2012-10-09,-5.3823
2012-10-10,-0.2586
2012-10-11,-1.1017
2012-10-12,-0.4587
2012-10-15,1.1192
2012-10-16,0.3255
2012-10-17,2.2713
2012-10-18,-0.4442
2012-10-19,-3.0593
2012-10-22,-0.0657
2012-10-23,0.5921
2012-10-24,0.1308
2012-10-25,2.3514
2012-10-26,-2.6803
2012-10-31,-1.0492
2012-11-01,0.3976
2012-11-02,-0.9241
2012-11-05,1.3324
2012-11-06,0.3287
2012-11-07,-0.8519
2012-11-08,-3.8334
2012-11-09,-1.2371
2012-11-12,0.3479
2012-11-13,-2.0804
2012-11-14,-3.3286
2012-11-15,1.3187
2012-11-16,1.9523000000000001
2012-11-19,-1.0638
2012-11-20,1.2903
2012-11-21,-0.1415
2012-11-23,2.4096
2012-11-26,0.692
2012-11-27,-1.2371
2012-11-28,-1.9485000000000001
2012-11-29,1.9872
2012-11-30,-0.9047
2012-12-03,0.5618
2012-12-04,-1.5363
2012-12-05,-3.1206
2012-12-06,-0.2196
2012-12-07,0.0
2012-12-10,3.0081
2012-12-11,2.7778
2012-12-12,-1.2474
2012-12-13,2.1053
2012-12-14,-1.2371
2012-12-17,-0.2784
2012-12-18,2.5122
2012-12-19,-0.6807
2012-12-20,-1.4393
2012-12-21,1.0431
2012-12-24,-0.7571
2012-12-26,-1.1789
2012-12-27,-1.0526
2012-12-28,-1.2057
2012-12-31,2.7279
2013-01-02,1.3277
2013-01-03,-1.5862
2013-01-04,2.8079
2013-01-07,0.8133
2013-01-08,3.0426
2013-01-09,1.706
2013-01-10,-1.4839
2013-01-11,1.5062
2013-01-14,0.7742
2013-01-15,0.064
2013-01-16,-2.7511
2013-01-17,1.0526
2013-01-18,1.6276000000000002
2013-01-22,3.075
2013-01-23,-0.4351
2013-01-24,0.5618
2013-01-25,1.6760000000000002
2013-01-28,2.442
2013-01-29,-0.3576
2013-01-30,-2.5718
2013-01-31,1.2891
2013-02-01,0.9697
2013-02-04,-0.1801
2013-02-05,-1.2026
2013-02-06,1.7651
2013-02-07,-0.7775
2013-02-08,0.6028
2013-02-11,-0.0599
2013-02-12,0.06
2013-02-13,0.9587
2013-02-14,0.4154
2013-02-15,-1.1229
2013-02-19,-0.5977
2013-02-20,0.8419
2013-02-21,-0.5963
2013-02-22,0.7199
2013-02-25,1.0125
2013-02-26,1.0613
2013-02-27,0.8168
2013-02-28,-0.2199
2013-03-01,1.7863
2013-03-04,5.4701
2013-03-05,3.6197
2013-03-06,1.0428
2013-03-07,-0.2064
2013-03-08,-0.6722
2013-03-11,-0.3123
2013-03-12,-2.9765
2013-03-13,-0.3767
2013-03-14,-1.2426
2013-03-15,-1.5316999999999998
2013-03-18,0.0
2013-03-19,-0.4444
2013-03-20,0.8371
2013-03-21,-0.8301
2013-03-22,0.7812
2013-03-25,-0.0554
2013-03-26,-0.3324
2013-03-27,1.3897
2013-03-28,1.4803
2013-04-01,-0.4862
2013-04-02,1.6287
2013-04-03,-2.5107
2013-04-04,1.3699
2013-04-05,-0.0541
2013-04-08,1.1357
2013-04-09,0.5882
2013-04-10,-0.0532
2013-04-11,0.3723
2013-04-12,-1.7488000000000001
2013-04-15,-4.8004
2013-04-16,1.2465
2013-04-17,1.399
2013-04-18,-1.2141
2013-04-19,2.8491999999999997
2013-04-22,-0.163
2013-04-23,3.5909
2013-04-24,-0.8403
2013-04-25,0.2648
2013-04-26,-1.6376
2013-04-29,-5.6928
2013-04-30,-4.1002
2013-05-01,-1.8409
2013-05-02,11.9177
2013-05-03,-0.9189
2013-05-06,-1.6367
2013-05-07,0.4992
2013-05-08,-0.3863
2013-05-09,-0.1108
2013-05-10,0.1109
2013-05-13,-0.277
2013-05-14,0.5556
2013-05-15,-2.9834
2013-05-16,-0.3986
2013-05-17,-0.4574
2013-05-20,1.0339
2013-05-21,0.9096
2013-05-22,-3.4366
2013-05-23,1.2835
2013-05-24,1.0945
2013-05-28,1.4245
2013-05-29,-1.6854
2013-05-30,-2.1143
2013-05-31,-0.5254
2013-06-03,-0.1761
2013-06-04,-0.8818
2013-06-05,-2.3725
2013-06-06,-2.7946999999999997
2013-06-07,1.6875
2013-06-10,-0.4302
2013-06-11,0.4938
2013-06-12,-0.7371
2013-06-13,1.6707999999999998
2013-06-14,-1.2173
2013-06-17,1.6019999999999999
2013-06-18,0.4245
2013-06-19,-0.785
2013-06-20,-2.3128
2013-06-21,2.3676
2013-06-24,-0.8521
2013-06-25,0.9208
2013-06-26,-0.4866
2013-06-27,5.8068
2013-06-28,0.8666
2013-07-01,-2.6346
2013-07-02,0.8235
2013-07-03,-0.6418
2013-07-05,2.1139
2013-07-08,-1.3226
2013-07-09,-2.1562
2013-07-10,-1.1912
2013-07-11,0.0603
2013-07-12,0.4217
2013-07-15,1.9796
2013-07-16,-0.7059
2013-07-17,-0.3555
2013-07-18,0.1784
2013-07-19,2.0178
2013-07-22,2.4433
2013-07-23,0.0568
2013-07-24,0.5675
2013-07-25,2.9345
2013-07-26,-0.7127
2013-07-29,-1.5461
2013-07-30,0.0
2013-07-31,-0.3926
2013-08-01,0.1689
2013-08-02,9.8932
2013-08-05,-0.8184
2013-08-06,1.444
2013-08-07,-0.8134
2013-08-08,2.5628
2013-08-09,0.05
2013-08-12,0.5495
2013-08-13,-0.4968
2013-08-14,-0.0999
2013-08-15,-1.4493
2013-08-16,-0.9128
2013-08-19,1.1771
2013-08-20,1.2645
2013-08-21,-0.6494
2013-08-22,0.6536
2013-08-23,-0.4995
2013-08-26,0.4016
2013-08-27,0.0
2013-08-28,0.7
2013-08-29,1.5392000000000001
2013-08-30,0.0489
2013-09-03,0.7331
2013-09-04,2.9112
2013-09-05,-0.1886
2013-09-06,0.5196
2013-09-09,1.0808
2013-09-10,0.9298
2013-09-11,-0.1382
2013-09-12,-1.0148
2013-09-13,-0.233
2013-09-16,2.2887
2013-09-17,2.6484
2013-09-18,1.7793999999999999
2013-09-19,1.6608
2013-09-20,-2.3646
2013-09-23,1.6292
2013-09-24,-0.13
2013-09-25,-1.3014999999999999
2013-09-26,0.2198
2013-09-27,-1.4474
2013-09-30,-2.3587
2013-10-01,0.3646
2013-10-02,0.0908
2013-10-03,0.0454
2013-10-04,1.7234
2013-10-07,-2.3629
2013-10-08,-0.8676
2013-10-09,-0.737
2013-10-10,2.9234
2013-10-11,1.4878
2013-10-14,1.9990999999999999
2013-10-15,-2.7875
2013-10-16,2.2401
2013-10-17,4.908
2013-10-18,0.4177
2013-10-21,-0.1664
2013-10-22,1.5
2013-10-23,-1.0263
2013-10-24,1.2443
2013-10-25,2.5399000000000003
2013-10-28,3.8354
2013-10-29,-0.3463
2013-10-30,-2.2008
2013-10-31,24.3585
2013-11-01,-2.0
2013-11-04,-3.2394
2013-11-05,0.6361
2013-11-06,-0.5655
2013-11-07,-0.4684
2013-11-08,0.6723
2013-11-11,-0.2671
2013-11-12,0.1004
2013-11-13,-0.1003
2013-11-14,1.8413
2013-11-15,1.0519
2013-11-18,-1.2362
2013-11-19,0.3294
2013-11-20,1.4773
2013-11-21,4.9822
2013-11-22,-1.171
2013-11-25,-0.7172
2013-11-26,0.157
2013-11-27,0.3449
2013-11-29,-0.6875
2013-12-02,0.5979
2013-12-03,-0.0313
2013-12-04,0.219
2013-12-05,-0.8742
2013-12-06,3.3701
2013-12-09,0.2742
2013-12-10,-1.9143
2013-12-11,-2.8191
2013-12-12,2.7096
2013-12-13,-0.4966
2013-12-16,0.0936
2013-12-17,-1.4646
2013-12-18,14.0417
2013-12-19,-1.2202
2013-12-20,3.1724
2013-12-23,4.1361
2013-12-24,-0.3136
2013-12-26,1.9135
2013-12-27,1.2603
2013-12-30,-1.9811999999999999
2013-12-31,-0.7981
2014-01-02,-3.8712999999999997
2014-01-03,0.1902
2014-01-06,-0.4611
2014-01-07,4.1689
2014-01-08,2.4065
2014-01-09,1.9668
2014-01-10,3.0561
2014-01-13,-1.264
2014-01-14,7.2378
2014-01-15,-4.775
2014-01-16,1.4465
2014-01-17,0.9743
2014-01-21,-2.5888
2014-01-22,0.0
2014-01-23,-0.749
2014-01-24,0.0974
2014-01-27,-3.1858
2014-01-28,2.939
2014-01-29,-2.489
2014-01-30,11.5616
2014-01-31,1.2113
2014-02-03,-3.3688000000000002
2014-02-04,2.5
2014-02-05,1.4097
2014-02-06,1.6549
2014-02-07,-6.425
2014-02-10,0.1624
2014-02-11,-1.7368999999999999
2014-02-12,0.3771
2014-02-13,0.9861
2014-02-14,2.7203
2014-02-18,2.8746
2014-02-19,-2.5303
2014-02-20,7.7878
2014-02-21,-3.9791
2014-02-24,0.2617
2014-02-25,0.3045
2014-02-26,4.229
2014-02-27,-0.9155
2014-02-28,-1.617
2014-03-03,-1.5154999999999998
2014-03-04,3.316
2014-03-05,2.5593
2014-03-06,-1.2886
2014-03-07,-0.9324
2014-03-10,0.6066
2014-03-11,-1.3929
2014-03-12,0.4217
2014-03-13,-1.3017
2014-03-14,1.1487
2014-03-17,0.673
2014-03-18,0.5849
2014-03-19,-0.5815
2014-03-20,0.0209
2014-03-21,-0.731
2014-03-24,-5.0074
2014-03-25,-3.9867
2014-03-26,-4.752
2014-03-27,-0.2664
2014-03-28,2.5498
2014-03-31,4.3571
2014-04-01,2.6322
2014-04-02,1.0834
2014-04-03,-6.0805
2014-04-04,-11.0619
2014-04-07,-8.1697
2014-04-08,-0.1426
2014-04-09,4.3404
2014-04-10,-4.4061
2014-04-11,-3.7217000000000002
2014-04-14,4.8766
2014-04-15,-1.3042
2014-04-16,4.424
2014-04-17,2.0633
2014-04-21,2.6414999999999997
2014-04-22,2.3897
2014-04-23,1.2054
2014-04-24,-4.2068
2014-04-25,-5.6614
2014-04-28,-0.8693
2014-04-29,4.4696
2014-04-30,1.7059
2014-05-01,-0.0266
2014-05-02,1.0652
2014-05-05,2.8986
2014-05-06,-16.0563
2014-05-07,-0.2135
2014-05-08,-8.0098
2014-05-09,-0.6314
2014-05-12,2.2742
2014-05-13,-2.2564
2014-05-14,-3.5463
2014-05-15,-4.0236
2014-05-16,-2.1323
2014-05-19,5.9084
2014-05-20,-4.0446
2014-05-21,-0.9811
2014-05-22,3.2294
2014-05-23,2.2396
2014-05-27,3.025
2014-05-28,-1.62
2014-05-29,-1.3721999999999999
2014-05-30,-3.513
2014-06-02,-7.4261
2014-06-03,-0.662
2014-06-04,-0.196
2014-06-05,3.26
2014-06-06,3.1951
2014-06-09,1.585
2014-06-10,3.4833
2014-06-11,0.4909
2014-06-12,-1.9191
2014-06-13,-0.9961
2014-06-16,2.9465
2014-06-17,0.5236
2014-06-18,0.0
2014-06-19,0.1389
2014-06-20,-0.7975
2014-06-23,-0.035
2014-06-24,-0.4196
2014-06-25,2.4579
2014-06-26,0.377
2014-06-27,-0.8535
2014-06-30,1.2397
2014-07-01,2.585
2014-07-02,2.122
2014-07-03,1.1688
2014-07-07,-0.9949
2014-07-08,-2.5932
2014-07-09,-1.4642
2014-07-10,0.7092
2014-07-11,3.3535
2014-07-14,4.0883
2014-07-15,-2.4626
2014-07-16,-5.1774000000000004
2014-07-17,-8.426
2014-07-18,-0.4417
2014-07-21,2.7357
2014-07-22,-0.8276
2014-07-23,5.0798
2014-07-24,-2.1409
2014-07-25,-3.211
2014-07-28,-1.0937000000000001
2014-07-29,4.6812000000000005
2014-07-30,6.0211
2014-07-31,-4.9153
2014-08-01,0.6986
2014-08-04,-3.5727
2014-08-05,-2.8777
2014-08-06,-2.5556
2014-08-07,-0.114
2014-08-08,2.3973
2014-08-11,1.3378
2014-08-12,-2.6036
2014-08-13,2.9744
2014-08-14,0.8044
2014-08-15,1.0156
2014-08-18,0.6104
2014-08-19,-0.2855
2014-08-20,0.3937
2014-08-21,-6.2745
2014-08-22,-0.6466
2014-08-25,-0.4594
2014-08-26,3.6154
2014-08-27,-0.5568
2014-08-28,-0.3359
2014-08-29,1.9476
2014-09-02,5.0698
2014-09-03,-0.8392
2014-09-04,1.7278
2014-09-05,-0.3466
2014-09-08,3.6522
2014-09-09,-0.3356
2014-09-10,5.2525
2014-09-11,-0.5438
2014-09-12,-0.1608
2014-09-15,-7.8286
2014-09-16,-0.5592
2014-09-17,0.0
2014-09-18,-1.2302
2014-09-19,-6.2989
2014-09-22,-0.6836
2014-09-23,-4.0535
2014-09-24,1.1957
2014-09-25,-0.7089
2014-09-26,0.9123
2014-09-29,0.0983
2014-09-30,-3.7895
2014-10-01,-2.6531000000000002
2014-10-02,-0.9644
2014-10-03,0.127
2014-10-06,-2.9175
2014-10-07,-2.0906
2014-10-08,3.7367
2014-10-09,-2.3585
2014-10-10,-3.1181
2014-10-13,0.3173
2014-10-14,2.892
2014-10-15,9.2666
2014-10-16,6.1093
2014-10-17,-3.0303
2014-10-20,0.8594
2014-10-21,3.6019
2014-10-22,-0.3738
2014-10-23,3.6023
2014-10-24,1.2314
2014-10-27,0.1073
2014-10-28,1.0007
2014-10-29,1.0616
2014-10-30,2.3109
2014-10-31,-0.7529
2014-11-03,-6.069
2014-11-04,2.1659
2014-11-05,1.3295
2014-11-06,3.3333
2014-11-07,-0.8236
2014-11-10,0.346
2014-11-11,1.7931
2014-11-12,1.2534
2014-11-13,-0.0335
2014-11-14,0.3681
2014-11-17,0.0667
2014-11-18,3.0656
2014-11-19,-1.7782
2014-11-20,1.1192
2014-11-21,-1.888
2014-11-24,-0.6967
2014-11-25,-0.1671
2014-11-26,4.5515
2014-11-28,-1.3124
2014-12-01,-4.9627
2014-12-02,-0.0683
2014-12-03,0.5806
2014-12-04,-1.4261
2014-12-05,1.0334
2014-12-08,-5.1995000000000005
2014-12-09,0.6653
2014-12-10,-1.6077
2014-12-11,-1.053
2014-12-12,-0.1468
2014-12-15,2.5726
2014-12-16,1.3615
2014-12-17,5.8678
2014-12-18,3.5392
2014-12-19,5.4499
2014-12-22,0.8869
2014-12-23,-2.9706
2014-12-24,0.9372
2014-12-26,2.5689
2014-12-29,-1.3881000000000001
2014-12-30,2.6928
2014-12-31,0.5066
2015-01-02,-0.3558
2015-01-05,0.2975
2015-01-06,-0.7713
2015-01-07,4.8729
2015-01-08,3.2782
2015-01-09,0.276
2015-01-12,1.569
2015-01-13,-4.4444
2015-01-14,-2.439
2015-01-15,-3.2849
2015-01-16,1.6231
2015-01-20,9.8196
2015-01-21,-1.212
2015-01-22,1.0632
2015-01-23,0.9981
2015-01-26,3.312
2015-01-27,-0.3361
2015-01-28,-2.179
2015-01-29,5.4893
2015-01-30,-3.1423
2015-02-02,-0.6229
2015-02-03,-0.1567
2015-02-04,-1.3862999999999999
2015-02-05,2.8117
2015-02-06,-0.5676
2015-02-09,-1.5049000000000001
2015-02-10,-1.3435000000000001
2015-02-11,0.0
2015-02-12,2.5366999999999997
2015-02-13,-1.224
2015-02-17,2.3728
2015-02-18,-0.2833
2015-02-19,0.6457
2015-02-20,0.0
2015-02-23,4.8755
2015-02-24,-0.734
2015-02-25,2.7359999999999998
2015-02-26,1.8234
2015-02-27,4.147
2015-03-02,-0.0679
2015-03-03,-5.4109
2015-03-04,0.5744
2015-03-05,3.5935
2015-03-06,-2.9405
2015-03-09,-0.1183
2015-03-10,-2.0853
2015-03-11,1.2343
2015-03-12,-1.6495
2015-03-13,-0.6077
2015-03-16,7.2634
2015-03-17,2.394
2015-03-18,0.0445
2015-03-19,1.3577
2015-03-20,-0.1537
2015-03-23,-1.6494
2015-03-24,-1.1404
2015-03-25,-5.8358
2015-03-26,-3.411
2015-03-27,0.2736
2015-03-30,6.2748
2015-03-31,-1.7503
2015-04-01,-3.3729
2015-04-02,-2.7039999999999997
2015-04-06,3.1329
2015-04-07,1.0779
2015-04-08,3.8051
2015-04-09,-3.0353
2015-04-10,1.7578
2015-04-13,-1.9167
2015-04-14,1.0133
2015-04-15,2.6511
2015-04-16,2.6989
2015-04-17,-0.3851
2015-04-20,1.1371
2015-04-21,-0.1574
2015-04-22,-3.0631
2015-04-23,0.3717
2015-04-24,-1.6898
2015-04-27,-4.356
2015-04-28,-1.1324
2015-04-29,-1.2201
2015-04-30,-5.571
2015-05-01,0.6674
2015-05-04,2.0684
2015-05-05,-5.1702
2015-05-06,0.274
2015-05-07,2.2678
2015-05-08,-27.9989
2015-05-11,2.3006
2015-05-12,-3.1193
2015-05-13,-4.3804
2015-05-14,-0.4307
2015-05-15,-1.5729
2015-05-18,3.2361
2015-05-19,0.5805
2015-05-20,-0.6541
2015-05-21,-2.2851
2015-05-22,-2.061
2015-05-26,-1.6188
2015-05-27,1.7688000000000001
2015-05-28,-1.6572
2015-05-29,-2.836
2015-06-01,0.2115
2015-06-02,-0.802
2015-06-03,3.4894
2015-06-04,-3.824
2015-06-05,1.0688
2015-06-08,0.0846
2015-06-09,1.8174000000000001
2015-06-10,2.3246
2015-06-11,-1.1359
2015-06-12,0.7386
2015-06-15,-0.1629
2015-06-16,2.652
2015-06-17,-0.5564
2015-06-18,0.7194
2015-06-19,0.3571
2015-06-22,-0.3163
2015-06-23,2.856
2015-06-24,-0.9256
2015-06-25,-0.506
2015-06-26,-0.626
2015-06-29,-5.9843
2015-06-30,1.34
2015-07-01,-3.1818
2015-07-02,-2.134
2015-07-06,0.2181
2015-07-07,-0.4787
