ticker,SIML US Equity
2010-07-22,0.0
2010-07-23,3.8158
2010-07-26,3.9290000000000003
2010-07-27,5.9756
2010-07-28,-2.1864
2010-07-29,-1.1764999999999999
2010-07-30,1.0714
2010-08-02,1.2955999999999999
2010-08-03,-2.3256
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,-1.1905000000000001
2010-08-09,3.6145
2010-08-10,1.1628
2010-08-11,-2.2989
2010-08-12,-1.1764999999999999
2010-08-13,5.9524
2010-08-16,-2.2472
2010-08-17,-3.3333
2010-08-18,-4.8751
2010-08-19,-2.625
2010-08-20,-3.8510999999999997
2010-08-23,-22.5634
2010-08-24,-14.1379
2010-08-25,-17.2691
2010-08-26,-4.3689
2010-08-27,-1.2690000000000001
2010-08-30,18.2519
2010-08-31,-4.3478
2010-09-01,-7.0455
2010-09-02,-0.978
2010-09-03,-6.1728
2010-09-07,7.6316
2010-09-08,-8.802
2010-09-09,1.6086
2010-09-10,-5.0132
2010-09-13,-3.0556
2010-09-14,-2.5788
2010-09-15,-5.8824
2010-09-16,-6.25
2010-09-17,6.6667
2010-09-20,25.0
2010-09-21,9.75
2010-09-22,0.2278
2010-09-23,-4.5455
2010-09-24,-7.1429
2010-09-27,-10.2564
2010-09-28,5.4286
2010-09-29,16.5312
2010-09-30,-9.3023
2010-10-01,-1.2821
2010-10-04,3.6364
2010-10-05,-3.3835
2010-10-06,-4.0208
2010-10-07,-1.3514
2010-10-08,-2.7397
2010-10-11,-8.4507
2010-10-12,-1.5385
2010-10-13,-3.4375
2010-10-14,-2.9126
2010-10-15,-8.3333
2010-10-18,-8.7273
2010-10-19,-0.3984
2010-10-20,0.0
2010-10-21,2.0
2010-10-22,1.5686
2010-10-25,-5.4054
2010-10-26,-4.0816
2010-10-27,-19.1489
2010-10-28,0.0
2010-10-29,0.0
2010-11-01,-5.2632
2010-11-02,-5.0
2010-11-03,-0.5848
2010-11-04,-11.1765
2010-11-05,12.5828
2010-11-08,-5.8824
2010-11-09,-5.0
2010-11-10,3.2895
2010-11-11,-4.4586
2010-11-12,3.3333
2010-11-15,-2.5806
2010-11-16,0.0
2010-11-17,2.649
2010-11-18,2.5806
2010-11-19,-5.6604
2010-11-22,6.6667
2010-11-23,5.0
2010-11-24,-10.7143
2010-11-26,-3.3333
2010-11-29,-16.5517
2010-11-30,11.5702
2010-12-01,-4.4444
2010-12-02,-10.8527
2010-12-03,-4.3478
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,8.1818
2010-12-09,-6.7227
2010-12-10,7.2072
2010-12-13,-10.084
2010-12-14,0.0
2010-12-15,-1.8692
2010-12-16,-4.7619
2010-12-17,0.0
2010-12-20,5.0
2010-12-21,-4.6429
2010-12-22,-0.1248
2010-12-23,0.0
2010-12-27,10.0
2010-12-28,-9.0909
2010-12-29,20.0
2010-12-30,-8.3333
2010-12-31,7.2727
2011-01-03,-2.5423999999999998
2011-01-04,3.4783
2011-01-05,-7.563
2011-01-06,4.5455
2011-01-07,0.0
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,-0.8696
2011-01-13,-3.5088
2011-01-14,0.0
2011-01-18,-0.9091
2011-01-19,-8.2569
2011-01-20,10.0
2011-01-21,-0.9091
2011-01-24,-8.2569
2011-01-25,5.0
2011-01-26,3.8095
2011-01-27,-3.6696999999999997
2011-01-28,0.0
2011-01-31,-5.7143
2011-02-01,-6.5657
2011-02-02,-2.8378
2011-02-03,-3.1989
2011-02-04,-5.0287
2011-02-07,-3.177
2011-02-08,-12.5
2011-02-09,7.1429
2011-02-10,-5.3333
2011-02-11,-2.8169
2011-02-14,0.0
2011-02-15,-1.4493
2011-02-16,1.4706000000000001
2011-02-17,0.0
2011-02-18,15.942
2011-02-22,12.5
2011-02-23,11.1111
2011-02-24,0.0
2011-02-25,20.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,-12.0833
2011-03-08,13.7441
2011-03-09,-0.8333
2011-03-10,-3.3613
2011-03-11,-4.3478
2011-03-14,0.0
2011-03-15,-18.1818
2011-03-16,22.2222
2011-03-17,-9.0909
2011-03-18,0.0
2011-03-21,30.0
2011-03-22,-11.538499999999999
2011-03-23,-4.3478
2011-03-24,-9.0909
2011-03-25,-10.0
2011-03-28,5.5556
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,5.2632
2011-04-01,-5.0
2011-04-04,5.2632
2011-04-05,-5.0
2011-04-06,5.2632
2011-04-07,5.0
2011-04-08,0.0
2011-04-11,-4.7619
2011-04-12,-10.0
2011-04-13,-16.1111
2011-04-14,19.2053
2011-04-15,-11.1111
2011-04-18,12.5
2011-04-19,-0.3472
2011-04-20,0.3484
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,-1.1111
2011-04-28,1.1236
2011-04-29,5.5556
2011-05-02,42.1053
2011-05-03,-7.4074
2011-05-04,-4.0
2011-05-05,0.0
2011-05-06,4.1667
2011-05-09,4.0
2011-05-10,0.0
2011-05-11,-4.6154
2011-05-12,-7.2581
2011-05-13,-4.3478
2011-05-16,-4.5455
2011-05-17,-4.7619
2011-05-18,-3.0
2011-05-19,3.0928
2011-05-20,0.0
2011-05-23,-5.0
2011-05-24,-5.2632
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,5.5556
2011-05-31,9.473700000000001
2011-06-01,-3.8462
2011-06-02,0.0
2011-06-03,10.0
2011-06-06,0.0
2011-06-07,9.0909
2011-06-08,0.0
2011-06-09,-3.3333
2011-06-10,-13.7931
2011-06-13,5.0
2011-06-14,-4.7619
2011-06-15,-5.0
2011-06-16,0.0
2011-06-17,-7.3684
2011-06-20,-3.4091
2011-06-21,10.5882
2011-06-22,-4.2553
2011-06-23,0.0
2011-06-24,-11.1111
2011-06-27,8.75
2011-06-28,-8.046
2011-06-29,-6.25
2011-06-30,0.0
2011-07-01,13.3333
2011-07-05,-9.4118
2011-07-06,3.8961
2011-07-07,0.0
2011-07-08,-12.5
2011-07-11,7.1429
2011-07-12,-9.3333
2011-07-13,-4.4118
2011-07-14,11.538499999999999
2011-07-15,-13.1034
2011-07-18,26.9841
2011-07-19,0.0
2011-07-20,-12.5
2011-07-21,14.2857
2011-07-22,0.0
2011-07-25,-17.5
2011-07-26,-4.2614
2011-07-27,10.7814
2011-07-28,-14.2857
2011-07-29,-4.1667
2011-08-01,4.3478
2011-08-02,10.0
2011-08-03,9.0909
2011-08-04,-16.6667
2011-08-05,0.0
2011-08-08,-11.6667
2011-08-09,0.0
2011-08-10,-15.0943
2011-08-11,11.1111
2011-08-12,20.0
2011-08-15,-17.5
2011-08-16,-4.0404
2011-08-17,-15.7895
2011-08-18,-20.0
2011-08-19,9.375
2011-08-22,-11.4286
2011-08-23,-16.5323
2011-08-24,15.942
2011-08-25,-6.6667
2011-08-26,-10.7143
2011-08-29,12.0
2011-08-30,1.7856999999999998
2011-08-31,-11.8421
2011-09-01,-20.398
2011-09-02,10.625
2011-09-06,-13.2768
2011-09-07,-47.8827
2011-09-08,0.0
2011-09-09,3.75
2011-09-12,15.6627
2011-09-13,56.7708
2011-09-14,-36.2126
2011-09-15,5.2083
2011-09-16,-8.9109
2011-09-19,-16.3043
2011-09-20,242.8571
2011-09-21,-43.3712
2011-09-22,6.0201
2011-09-23,-29.3375
2011-09-26,-17.8571
2011-09-27,-2.7174
2011-09-28,29.6089
2011-09-29,10.3448
2011-09-30,-7.4219
2011-10-03,-22.3629
2011-10-04,3.2609
2011-10-05,-14.2105
2011-10-06,27.6074
2011-10-07,38.4615
2011-10-10,0.0
2011-10-11,-27.7778
2011-10-12,18.2692
2011-10-13,9.7561
2011-10-14,-10.3704
2011-10-17,-6.1983
2011-10-18,5.7269
2011-10-19,0.0
2011-10-20,6.6667
2011-10-21,-15.625
2011-10-24,-2.7778
2011-10-25,9.0476
2011-10-26,-17.0306
2011-10-27,1.0526
2011-10-28,20.8333
2011-10-31,-12.5
2011-11-01,30.0493
2011-11-02,-9.0909
2011-11-03,-18.75
2011-11-04,-1.5385
2011-11-07,12.5
2011-11-08,-7.4074
2011-11-09,4.0
2011-11-10,-2.8846
2011-11-11,-4.9505
2011-11-14,12.5
2011-11-15,-11.1111
2011-11-16,4.1667
2011-11-17,4.0
2011-11-18,0.0
2011-11-21,-7.6923
2011-11-22,-7.2917
2011-11-23,7.8652
2011-11-25,0.0
2011-11-28,-16.6667
2011-11-29,0.0
2011-11-30,10.0
2011-12-01,-4.5455
2011-12-02,-20.2381
2011-12-05,25.3731
2011-12-06,-4.7619
2011-12-07,-26.25
2011-12-08,15.2542
2011-12-09,-13.9706
2011-12-12,6.8376
2011-12-13,-5.6
2011-12-14,-16.9492
2011-12-15,-26.5306
2011-12-16,0.0
2011-12-19,48.6111
2011-12-20,0.0
2011-12-21,-15.8879
2011-12-22,-2.2222
2011-12-23,14.7727
2011-12-27,-18.8119
2011-12-28,7.3171
2011-12-29,-2.2727
2011-12-30,-4.6512
2012-01-03,7.3171
2012-01-04,2.2727
2012-01-05,12.2222
2012-01-06,42.5743
2012-01-09,-5.5556
2012-01-10,-5.8824
2012-01-11,-20.3125
2012-01-12,6.8627
2012-01-13,5.5046
2012-01-17,32.1739
2012-01-18,42.1053
2012-01-19,3.7037
2012-01-20,-3.5714
2012-01-23,0.9259
2012-01-24,-11.9266
2012-01-25,8.3333
2012-01-26,0.0
2012-01-27,-7.6923
2012-01-30,-16.6667
2012-01-31,10.0
2012-02-01,-18.1818
2012-02-02,11.1111
2012-02-03,1.875
2012-02-06,17.7914
2012-02-07,-19.2708
2012-02-08,0.0
2012-02-09,-17.4194
2012-02-10,-2.3438
2012-02-13,15.2
2012-02-14,-11.1111
2012-02-15,-1.5625
2012-02-16,-6.3492
2012-02-17,-5.0847
2012-02-21,0.0
2012-02-22,0.0
2012-02-23,5.3571
2012-02-24,62.7119
2012-02-27,25.0
2012-02-28,0.0
2012-02-29,7.5
2012-03-01,-0.7752
2012-03-02,3.125
2012-03-05,45.4545
2012-03-06,22.9167
2012-03-07,-4.661
2012-03-08,-32.4444
2012-03-09,-15.7895
2012-03-12,0.0
2012-03-13,3.125
2012-03-14,33.3333
2012-03-15,2.2727
2012-03-16,3.8889
2012-03-19,2.6738
2012-03-20,0.0
2012-03-21,4.1667
2012-03-22,0.0
2012-03-23,-4.75
2012-03-26,4.4619
2012-03-27,-2.0101
2012-03-28,-7.6923
2012-03-29,-2.2222
2012-03-30,-4.5455
2012-04-02,-4.7619
2012-04-03,15.0
2012-04-04,0.0
2012-04-05,-4.3478
2012-04-09,-9.0909
2012-04-10,-0.625
2012-04-11,5.6604
2012-04-12,-8.9286
2012-04-13,-0.6536
2012-04-16,0.0
2012-04-17,0.0
2012-04-18,2.6316
2012-04-19,-5.1282
2012-04-20,5.4054
2012-04-23,-2.5641
2012-04-24,-14.8026
2012-04-25,29.7297
2012-04-26,-4.7619
2012-04-27,4.375
2012-04-30,-8.0838
2012-05-01,4.2345
2012-05-02,-2.5
2012-05-03,0.9615
2012-05-04,0.0
2012-05-07,-11.1111
2012-05-08,5.7143
2012-05-09,-1.6892
2012-05-10,1.0309
2012-05-11,-7.483
2012-05-14,-11.7647
2012-05-15,-26.6667
2012-05-16,27.2727
2012-05-17,21.4286
2012-05-18,0.0
2012-05-21,-17.647100000000002
2012-05-22,20.5357
2012-05-23,-17.037
2012-05-24,10.7143
2012-05-25,-3.2258
2012-05-29,0.0
2012-05-30,-13.3333
2012-05-31,-23.0769
2012-06-01,30.0
2012-06-04,-2.4038
2012-06-05,-17.2414
2012-06-06,14.2857
2012-06-07,4.1667
2012-06-08,-12.0
2012-06-11,9.0909
2012-06-12,20.8333
2012-06-13,-3.4483
2012-06-14,-14.2857
2012-06-15,-4.1667
2012-06-18,-4.3478
2012-06-19,11.931799999999999
2012-06-20,-10.6599
2012-06-21,0.0
2012-06-22,0.0
2012-06-25,-9.0909
2012-06-26,-1.25
2012-06-27,11.3924
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,-10.2273
2012-07-03,0.0
2012-07-05,-13.9241
2012-07-06,0.0
2012-07-09,0.0
2012-07-10,5.8824
2012-07-11,-9.0278
2012-07-12,-0.7634
2012-07-13,-18.4615
2012-07-16,-12.2642
2012-07-17,37.6344
2012-07-18,-3.9063
2012-07-19,-7.3171
2012-07-20,-15.7895
2012-07-23,8.3333
2012-07-24,-2.8846
2012-07-25,-1.9802
2012-07-26,10.101
2012-07-27,5.5046
2012-07-30,-5.2174
2012-07-31,-16.5138
2012-08-01,8.7912
2012-08-02,-19.1919
2012-08-03,-2.5
2012-08-06,2.5641
2012-08-07,-2.5
2012-08-08,33.3333
2012-08-09,69.2308
2012-08-10,0.0
2012-08-13,11.931799999999999
2012-08-14,-20.3046
2012-08-15,27.3885
2012-08-16,-12.0
2012-08-17,-9.0909
2012-08-20,-16.875
2012-08-21,-7.5188
2012-08-22,28.4553
2012-08-23,-3.7975
2012-08-24,-5.2632
2012-08-27,5.5556
2012-08-28,-14.473700000000001
2012-08-29,-3.0769
2012-08-30,-4.7619
2012-08-31,0.0
2012-09-04,-5.0
2012-09-05,19.2982
2012-09-06,-5.8824
2012-09-07,0.0
2012-09-10,21.0937
2012-09-11,-22.5806
2012-09-12,26.6667
2012-09-13,-5.2632
2012-09-14,0.0
2012-09-17,-9.7222
2012-09-18,0.0
2012-09-19,47.6923
2012-09-20,-8.3333
2012-09-21,7.3864
2012-09-24,-24.8677
2012-09-25,-11.2676
2012-09-26,26.9841
2012-09-27,-13.75
2012-09-28,10.1449
2012-10-01,-7.2368
2012-10-02,-3.5461
2012-10-03,-13.9706
2012-10-04,0.8547
2012-10-05,-7.6271
2012-10-08,-7.3394
2012-10-09,4.9505
2012-10-10,35.8491
2012-10-11,-16.6667
2012-10-12,15.8333
2012-10-15,-13.6691
2012-10-16,-20.0
2012-10-17,16.6667
2012-10-18,-21.4286
2012-10-19,0.0
2012-10-22,-9.0909
2012-10-23,20.0
2012-10-24,-43.75
2012-10-25,48.1481
2012-10-26,-3.75
2012-10-31,18.1818
2012-11-01,3.2967
2012-11-02,0.0
2012-11-05,0.0
2012-11-06,-1.0638
2012-11-07,-13.9785
2012-11-08,-2.5
2012-11-09,2.5641
2012-11-12,-16.25
2012-11-13,7.4627
2012-11-14,-8.3333
2012-11-15,1.5152
2012-11-16,-4.4776
2012-11-19,-17.1875
2012-11-20,-28.3019
2012-11-21,39.4737
2012-11-23,9.434
2012-11-26,-13.7931
2012-11-27,0.0
2012-11-28,6.0
2012-11-29,-5.6604
2012-11-30,2.0
2012-12-03,0.0
2012-12-04,-15.6863
2012-12-05,0.0
2012-12-06,-11.6279
2012-12-07,13.1579
2012-12-10,0.0
2012-12-11,-6.9767
2012-12-12,-15.0
2012-12-13,-20.5882
2012-12-14,18.5185
2012-12-17,15.625
2012-12-18,-21.6216
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,3.4483
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,-10.0
2012-12-28,11.1111
2012-12-31,0.0
2013-01-02,50.0
2013-01-03,-33.3333
2013-01-04,-3.3333
2013-01-07,-6.8966
2013-01-08,-18.5185
2013-01-09,45.4545
2013-01-10,-15.625
2013-01-11,-3.7037
2013-01-14,-15.3846
2013-01-15,0.0
2013-01-16,31.8182
2013-01-17,-6.8966
2013-01-18,0.0
2013-01-22,-29.6296
2013-01-23,0.0
2013-01-24,15.7895
2013-01-25,0.0
2013-01-28,-4.5455
2013-01-29,42.8571
2013-01-30,-13.3333
2013-01-31,-15.3846
2013-02-01,-4.5455
2013-02-04,0.0
2013-02-05,0.0
2013-02-06,-9.5238
2013-02-07,0.0
2013-02-08,-15.7895
2013-02-11,-12.5
2013-02-12,35.7143
2013-02-13,-5.2632
2013-02-14,0.0
2013-02-15,33.3333
2013-02-19,-8.3333
2013-02-20,-13.6364
2013-02-21,0.0
2013-02-22,36.8421
2013-02-25,-15.3846
2013-02-26,-13.6364
2013-02-27,-26.3158
2013-02-28,0.0
2013-03-01,35.7143
2013-03-04,15.7895
2013-03-05,9.0909
2013-03-06,-25.0
2013-03-07,0.0
2013-03-08,-11.1111
2013-03-11,31.25
2013-03-12,4.7619
2013-03-13,0.0
2013-03-14,-36.3636
2013-03-15,-21.4286
2013-03-18,27.2727
2013-03-19,14.2857
2013-03-20,31.25
2013-03-21,0.0
2013-03-22,4.7619
2013-03-25,-18.1818
2013-03-26,0.0
2013-03-27,0.0
2013-03-28,-27.7778
2013-04-01,7.6923
2013-04-02,0.0
2013-04-03,0.0
2013-04-04,-7.1429
2013-04-05,0.0
2013-04-08,-15.3846
2013-04-09,0.0
2013-04-10,27.2727
2013-04-11,-28.5714
2013-04-12,30.0
2013-04-15,-23.0769
2013-04-16,30.0
2013-04-17,0.0
2013-04-18,-15.3846
2013-04-19,-27.2727
2013-04-22,25.0
2013-04-23,-20.0
2013-04-24,-25.0
2013-04-25,33.3333
2013-04-26,0.0
2013-04-29,25.0
2013-04-30,0.0
2013-05-01,-20.0
2013-05-02,-25.0
2013-05-03,0.0
2013-05-06,-16.6667
2013-05-07,100.0
2013-05-08,-20.0
2013-05-09,-37.5
2013-05-10,20.0
2013-05-13,-16.6667
2013-05-14,20.0
2013-05-15,-16.6667
2013-05-16,0.0
2013-05-17,20.0
2013-05-20,0.0
2013-05-21,0.0
2013-05-22,-16.6667
2013-05-23,0.0
2013-05-24,0.0
2013-05-28,0.0
2013-05-29,20.0
2013-05-30,-16.6667
2013-05-31,0.0
2013-06-03,0.0
2013-06-04,20.0
2013-06-05,0.0
2013-06-06,-16.6667
2013-06-07,0.0
2013-06-10,0.0
2013-06-11,0.0
2013-06-12,0.0
2013-06-13,0.0
2013-06-14,0.0
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,-40.0
2013-06-21,66.6667
2013-06-24,-40.0
2013-06-25,0.0
2013-06-27,0.0
2013-06-28,66.6667
2013-07-01,0.0
2013-07-02,0.0
2013-07-03,0.0
2013-07-05,0.0
2013-07-08,20.0
2013-07-09,0.0
2013-07-10,-16.6667
2013-07-12,20.0
2013-07-15,33.3333
2013-07-16,25.0
2013-07-17,10.0
2013-07-18,-9.0909
2013-07-19,10.0
2013-07-22,-9.0909
2013-07-23,40.0
2013-07-24,0.0
2013-07-25,14.2857
2013-07-26,18.75
2013-07-29,-31.5789
2013-07-30,61.5385
2013-07-31,28.5714
2013-08-01,55.5556
2013-08-02,-19.0476
2013-08-05,-11.7647
2013-08-06,-26.6667
2013-08-07,18.1818
2013-08-08,-26.9231
2013-08-09,-31.5789
2013-08-12,46.1538
2013-08-13,-15.7895
2013-08-14,0.0
2013-08-15,-18.75
2013-08-16,7.6923
2013-08-19,0.0
2013-08-20,-7.1429
2013-08-21,38.4615
2013-08-22,33.3333
2013-08-23,-20.8333
2013-08-26,-15.7895
2013-08-27,-12.5
2013-08-28,-7.1429
2013-08-29,0.0
2013-08-30,7.6923
2013-09-03,-7.1429
2013-09-04,-15.3846
2013-09-05,18.1818
2013-09-06,7.6923
2013-09-09,-7.1429
2013-09-10,-15.3846
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,0.0
2013-09-16,-9.0909
2013-09-17,-20.0
2013-09-18,25.0
2013-09-19,0.0
2013-09-20,0.0
2013-09-23,-20.0
2013-09-24,25.0
2013-09-25,-40.0
2013-09-26,33.3333
2013-09-27,25.0
2013-09-30,-20.0
2013-10-01,-25.0
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,33.3333
2013-10-07,0.0
2013-10-08,0.0
2013-10-09,-25.0
2013-10-10,0.0
2013-10-11,33.3333
2013-10-14,0.0
2013-10-15,62.5
2013-10-16,-23.0769
2013-10-17,0.0
2013-10-18,-20.0
2013-10-21,0.0
2013-10-22,25.0
2013-10-23,0.0
2013-10-24,-20.0
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,-25.0
2013-10-31,0.0
2013-11-01,33.3333
2013-11-04,-25.0
2013-11-05,0.0
2013-11-06,33.3333
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,-25.0
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,33.3333
2013-11-15,-25.0
2013-11-18,116.6667
2013-11-19,-23.0769
2013-11-20,-40.0
2013-11-21,0.0
2013-11-22,33.3333
2013-11-25,-25.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,0.0
2013-12-02,0.0
2013-12-03,-16.6667
2013-12-04,20.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,0.0
2013-12-17,-16.6667
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,-60.0
2013-12-30,50.0
2013-12-31,0.0
2014-01-02,66.6667
2014-01-03,-60.0
2014-01-06,50.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-09,0.0
2014-01-10,0.0
2014-01-13,0.0
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,0.0
2014-01-17,0.0
2014-01-21,0.0
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,-33.3333
2014-01-31,50.0
2014-02-03,0.0
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,-33.3333
2014-02-10,50.0
2014-02-11,0.0
2014-02-12,-33.3333
2014-02-13,50.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,-33.3333
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,50.0
2014-02-28,0.0
2014-03-03,-33.3333
2014-03-04,50.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,-33.3333
2014-03-12,50.0
2014-03-13,-33.3333
2014-03-14,50.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,-33.3333
2014-03-20,0.0
2014-03-21,50.0
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,-33.3333
2014-03-31,50.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,0.0
2014-04-15,0.0
2014-04-16,0.0
2014-04-17,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,-33.3333
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,0.0
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,0.0
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,0.0
2014-05-30,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-05,0.0
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,50.0
2014-06-26,-33.3333
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,50.0
2014-07-03,-33.3333
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,50.0
2014-07-14,-33.3333
2014-07-15,50.0
2014-07-16,-33.3333
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-24,0.0
2014-07-25,0.0
2014-07-28,0.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-01,0.0
2014-08-04,0.0
2014-08-05,0.0
2014-08-07,0.0
2014-08-08,0.0
2014-08-11,0.0
2014-08-12,0.0
2014-08-13,0.0
2014-08-14,0.0
2014-08-18,0.0
2014-08-19,0.0
2014-08-20,0.0
2014-08-21,0.0
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,50.0
2014-08-28,-33.3333
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-11,0.0
2014-09-12,0.0
2014-09-15,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-24,0.0
2014-09-25,0.0
2014-09-26,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,0.0
2014-10-03,0.0
2014-10-06,0.0
2014-10-08,0.0
2014-10-10,0.0
2014-10-14,0.0
2014-10-15,0.0
2014-10-20,0.0
2014-10-21,0.0
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,0.0
2014-11-05,0.0
