ticker,AZGSQ US Equity
2005-01-21,8.6957
2005-01-24,9.6
2005-01-25,-19.708
2005-01-26,4.5455
2005-01-27,1.7391
2005-01-28,-11.9658
2005-01-31,1.9417
2005-02-01,0.0
2005-02-02,3.8095
2005-02-03,3.6696999999999997
2005-02-04,3.5398
2005-02-07,-5.1282
2005-02-08,8.1081
2005-02-09,-1.5
2005-02-10,-2.7073
2005-02-11,-0.8696
2005-02-14,-11.4035
2005-02-15,-1.9802
2005-02-16,1.0101
2005-02-17,0.0
2005-02-18,3.0
2005-02-22,1.9417
2005-02-23,14.2857
2005-02-24,15.0
2005-02-25,5.0725
2005-02-28,5.5172
2005-03-01,1.3072
2005-03-02,3.2258
2005-03-03,7.5
2005-03-04,16.860500000000002
2005-03-07,14.9254
2005-03-08,-2.5974
2005-03-09,-17.7778
2005-03-10,-2.7027
2005-03-11,-12.2222
2005-03-14,-8.8608
2005-03-15,-12.5
2005-03-16,11.1111
2005-03-17,-4.2857
2005-03-18,-2.2388
2005-03-21,-1.5267
2005-03-22,-6.2016
2005-03-23,4.1322
2005-03-24,-5.4762
2005-03-28,-7.6406
2005-03-29,-11.818200000000001
2005-03-30,-0.5155
2005-03-31,18.1347
2005-04-01,0.0
2005-04-04,7.0175
2005-04-05,-2.459
2005-04-06,-4.2017
2005-04-07,-5.2632
2005-04-08,-1.8519
2005-04-11,-4.717
2005-04-12,-8.9109
2005-04-13,-11.9565
2005-04-14,2.4691
2005-04-15,-12.0482
2005-04-18,0.0
2005-04-19,-4.1096
2005-04-20,15.7143
2005-04-21,0.0
2005-04-22,-1.2346
2005-04-25,25.0
2005-04-26,4.0
2005-04-27,-10.5769
2005-04-28,-2.1505
2005-04-29,5.4945
2005-05-02,-3.125
2005-05-03,-8.6022
2005-05-04,-10.5882
2005-05-05,-2.6316
2005-05-06,4.0541
2005-05-09,-5.5195
2005-05-10,-10.6529
2005-05-11,-4.6154
2005-05-12,4.8387
2005-05-13,-3.0769
2005-05-16,-4.7619
2005-05-17,0.0
2005-05-18,11.6667
2005-05-19,4.4776
2005-05-20,4.2857
2005-05-23,-6.8493
2005-05-24,1.4706000000000001
2005-05-25,0.0
2005-05-26,-2.8986
2005-05-27,-1.4925
2005-05-31,1.5152
2005-06-01,-1.4925
2005-06-02,4.5455
2005-06-03,-5.7971
2005-06-06,-4.4615
2005-06-07,-9.8229
2005-06-08,5.3571
2005-06-09,5.0847
2005-06-10,-3.2258
2005-06-13,-3.3333
2005-06-14,-1.7241
2005-06-15,0.0
2005-06-16,5.2632
2005-06-17,10.0
2005-06-20,-3.0303
2005-06-21,-3.125
2005-06-22,-3.2258
2005-06-23,1.6667
2005-06-24,0.0
2005-06-27,0.0
2005-06-28,-4.918
2005-06-29,-3.4483
2005-06-30,0.0
2005-07-01,3.5714
2005-07-05,-10.3448
2005-07-06,-1.5385
2005-07-07,3.5156
2005-07-08,5.6604
2005-07-11,0.0
2005-07-12,14.2857
2005-07-13,0.0
2005-07-14,0.0
2005-07-15,-4.6875
2005-07-18,-4.918
2005-07-19,3.4483
2005-07-20,0.0
2005-07-21,-1.6667
2005-07-22,-6.7797
2005-07-25,5.4545
2005-07-26,-1.7241
2005-07-27,5.0877
2005-07-28,-3.172
2005-07-29,-3.4483
2005-08-01,5.3571
2005-08-02,0.0
2005-08-03,-6.7797
2005-08-04,9.0909
2005-08-05,-6.6667
2005-08-08,7.1429
2005-08-09,-3.3333
2005-08-10,3.4483
2005-08-11,-8.1667
2005-08-12,-0.1815
2005-08-15,0.0
2005-08-16,-5.4545
2005-08-17,1.9231
2005-08-18,-1.8868
2005-08-19,0.0
2005-08-22,-7.6923
2005-08-23,3.125
2005-08-24,21.2121
2005-08-25,-15.0
2005-08-26,13.7255
2005-08-29,1.7241
2005-08-30,-1.6949
2005-08-31,-5.1724
2005-09-01,5.4545
2005-09-02,-5.1724
2005-09-06,1.8182
2005-09-07,1.7856999999999998
2005-09-08,-1.7544
2005-09-09,-1.7856999999999998
2005-09-12,1.8182
2005-09-13,-7.1429
2005-09-14,0.0
2005-09-15,-1.9231
2005-09-16,1.9607999999999999
2005-09-19,-5.7692
2005-09-20,2.2449
2005-09-21,-1.996
2005-09-22,-3.2587
2005-09-23,3.1579
2005-09-26,-6.1224
2005-09-27,-4.3478
2005-09-28,0.0
2005-09-29,15.9091
2005-09-30,0.0
2005-10-03,-5.8824
2005-10-04,-4.1667
2005-10-05,4.3478
2005-10-06,-6.25
2005-10-07,2.4444
2005-10-10,-6.7245
2005-10-11,-4.6512
2005-10-12,-4.878
2005-10-13,-6.4103
2005-10-14,-1.3699
2005-10-17,-5.5556
2005-10-18,-7.3529
2005-10-19,1.5873
2005-10-20,2.8125
2005-10-21,3.3435
2005-10-24,2.9412000000000003
2005-10-25,0.0
2005-10-26,-2.8571
2005-10-27,2.9412000000000003
2005-10-28,-7.1429
2005-10-31,1.5385
2005-11-01,15.1515
2005-11-02,-7.8947
2005-11-03,14.2857
2005-11-04,-10.0
2005-11-07,-2.7778
2005-11-08,0.0
2005-11-09,8.5714
2005-11-10,-7.8947
2005-11-11,0.0
2005-11-14,8.5714
2005-11-15,2.6316
2005-11-16,-2.5641
2005-11-17,0.0
2005-11-18,-5.2632
2005-11-21,-5.5556
2005-11-22,0.0
2005-11-23,-5.8824
2005-11-25,3.125
2005-11-28,-3.0303
2005-11-29,-9.375
2005-11-30,-1.7241
2005-12-01,-1.7544
2005-12-02,10.7143
2005-12-05,-9.6774
2005-12-06,0.0
2005-12-07,0.0
2005-12-08,-1.7856999999999998
2005-12-09,-3.6364
2005-12-12,-13.2075
2005-12-13,8.6957
2005-12-14,-4.0
2005-12-15,-4.1667
2005-12-16,-4.3478
2005-12-19,-6.8182
2005-12-20,-26.8293
2005-12-21,0.0
2005-12-22,-6.6667
2005-12-23,0.0
2005-12-27,-10.7143
2005-12-28,32.0
2005-12-29,-9.0909
2005-12-30,-3.3333
2006-01-03,-3.4483
2006-01-04,14.2857
2006-01-05,25.0
2006-01-06,10.0
2006-01-09,9.0909
2006-01-10,-2.0833
2006-01-11,-10.6383
2006-01-12,0.4762
2006-01-13,9.0047
2006-01-17,0.0
2006-01-18,-8.6957
2006-01-19,4.7619
2006-01-20,0.0
2006-01-23,9.0909
2006-01-24,-4.1667
2006-01-25,0.0
2006-01-26,-13.0435
2006-01-27,0.0
2006-01-30,5.0
2006-01-31,9.5238
2006-02-01,-4.3478
2006-02-02,-9.0909
2006-02-03,0.0
2006-02-06,5.0
2006-02-07,-19.0476
2006-02-08,-2.9412000000000003
2006-02-09,-3.0303
2006-02-10,-6.25
2006-02-13,-3.3333
2006-02-14,6.8966
2006-02-15,0.0
2006-02-16,-9.0323
2006-02-17,0.0
2006-02-21,-0.7092
2006-02-22,-7.1429
2006-02-23,15.3846
2006-02-24,6.6667
2006-02-27,5.625
2006-02-28,0.5917
2006-03-01,2.9412000000000003
2006-03-02,0.0
2006-03-03,2.8571
2006-03-06,-2.7778
2006-03-07,-31.3571
2006-03-08,29.0323
2006-03-09,-5.1613
2006-03-10,0.0
2006-03-13,0.0
2006-03-14,-4.7619
2006-03-15,-13.5714
2006-03-16,3.3058
2006-03-17,4.0
2006-03-20,6.9231
2006-03-21,0.7194
2006-03-22,-6.4286
2006-03-23,6.8702
2006-03-24,-10.7143
2006-03-27,0.0
2006-03-28,-4.0
2006-03-29,0.0
2006-03-30,-8.3333
2006-03-31,13.6364
2006-04-03,-7.2
2006-04-04,7.7586
2006-04-05,-6.4
2006-04-06,-5.9829
2006-04-07,9.0909
2006-04-10,4.1667
2006-04-11,0.0
2006-04-12,4.0
2006-04-13,0.0
2006-04-17,-3.0769
2006-04-18,0.0
2006-04-19,0.0
2006-04-20,34.9206
2006-04-21,29.4118
2006-04-24,-18.1818
2006-04-25,-11.1111
2006-04-26,25.0
2006-04-27,-7.5
2006-04-28,-8.1081
2006-05-01,11.7647
2006-05-02,0.0
2006-05-03,0.0
2006-05-04,0.0
2006-05-05,-15.7895
2006-05-08,7.5
2006-05-09,-4.0698
2006-05-10,6.0606
2006-05-11,-5.7143
2006-05-12,3.0303
2006-05-15,0.0
2006-05-16,-11.7647
2006-05-17,4.0
2006-05-18,-0.641
2006-05-19,-3.2258
2006-05-22,0.0
2006-05-23,13.3333
2006-05-24,-2.9412000000000003
2006-05-25,0.0
2006-05-26,3.0303
2006-05-30,-2.9412000000000003
2006-05-31,0.0
2006-06-01,-6.0606
2006-06-02,-8.3871
2006-06-05,9.1549
2006-06-06,-5.1613
2006-06-07,0.0
2006-06-08,-8.1633
2006-06-09,0.0
2006-06-12,0.0
2006-06-13,3.7037
2006-06-14,-5.7143
2006-06-15,0.3788
2006-06-16,-5.6604
2006-06-19,0.0
2006-06-21,0.0
2006-06-22,0.0
2006-06-23,-4.0
2006-06-26,-8.3333
2006-06-27,-6.3636
2006-06-28,1.9417
2006-06-29,0.119
2006-06-30,-0.1189
2006-07-03,14.2857
2006-07-05,-7.5
2006-07-06,-0.9009
2006-07-07,0.0
2006-07-10,9.0909
2006-07-11,4.1667
2006-07-12,0.0
2006-07-13,8.0
2006-07-14,2.2222
2006-07-17,-13.0435
2006-07-18,0.0
2006-07-19,12.5
2006-07-20,0.7407
2006-07-21,-8.0882
2006-07-24,-4.0
2006-07-25,-8.3333
2006-07-26,0.0
2006-07-27,0.0
2006-07-28,0.0
2006-07-31,-9.0909
2006-08-01,0.0
2006-08-02,10.0
2006-08-03,-9.0909
2006-08-04,0.0
2006-08-07,0.0
2006-08-08,0.0
2006-08-09,20.0
2006-08-10,0.0
2006-08-11,2.0833
2006-08-14,-6.1224
2006-08-15,4.3478
2006-08-16,4.1667
2006-08-17,4.0
2006-08-18,11.538499999999999
2006-08-21,6.8966
2006-08-22,16.129
2006-08-23,-5.5556
2006-08-24,17.647100000000002
2006-08-25,0.0
2006-08-28,-20.0
2006-08-29,9.375
2006-08-30,2.8571
2006-08-31,0.0
2006-09-01,-16.6667
2006-09-05,0.0
2006-09-06,0.0
2006-09-07,-3.3333
2006-09-08,3.4483
2006-09-11,-6.6667
2006-09-12,0.0
2006-09-13,7.1429
2006-09-14,0.0
2006-09-15,0.0
2006-09-18,-6.6667
2006-09-20,-3.5714
2006-09-21,-11.1111
2006-09-22,0.0
2006-09-25,0.0
2006-09-26,16.6667
2006-09-27,0.0
2006-09-28,-14.2857
2006-09-29,0.0
2006-10-02,33.3333
2006-10-03,-12.5
2006-10-04,0.0
2006-10-05,0.0
2006-10-06,-14.2857
2006-10-09,16.6667
2006-10-10,-10.7143
2006-10-11,0.0
2006-10-12,0.0
2006-10-13,36.0
2006-10-16,-26.4706
2006-10-17,0.0
2006-10-18,20.0
2006-10-19,-16.0
2006-10-20,19.0476
2006-10-23,0.0
2006-10-24,-6.6667
2006-10-25,-7.1429
2006-10-26,7.6923
2006-10-27,0.0
2006-10-30,0.0
2006-10-31,-7.1429
2006-11-01,0.0
2006-11-03,0.0
2006-11-06,0.0
2006-11-07,0.0
2006-11-08,0.0
2006-11-09,0.0
2006-11-10,0.0
2006-11-13,-7.6923
2006-11-14,0.0
2006-11-15,8.3333
2006-11-16,-3.8462
2006-11-17,-4.0
2006-11-20,0.0
2006-11-21,0.0
2006-11-22,0.8333
2006-11-24,0.0
2006-11-27,1.6529
2006-11-28,1.626
2006-11-29,0.0
2006-11-30,4.0
2006-12-01,0.0
2006-12-04,-15.3846
2006-12-05,4.5455
2006-12-06,4.3478
2006-12-07,8.3333
2006-12-08,0.0
2006-12-11,7.6923
2006-12-12,-0.7143
2006-12-13,-6.4748
2006-12-14,0.0
2006-12-15,-11.538499999999999
2006-12-18,4.3478
2006-12-19,0.0
2006-12-20,41.6667
2006-12-21,-5.8824
2006-12-22,-6.25
2006-12-26,0.0
2006-12-27,0.0
2006-12-28,-3.3333
2006-12-29,3.4483
2007-01-03,-6.6667
2007-01-04,0.0
2007-01-05,-7.1429
2007-01-08,3.8462
2007-01-09,-3.7037
2007-01-10,6.9231
2007-01-11,-13.6691
2007-01-12,15.8333
2007-01-16,4.3165
2007-01-17,0.0
2007-01-18,3.4483
2007-01-22,-3.3333
2007-01-23,0.0
2007-01-24,3.4483
2007-01-25,-6.6667
2007-01-26,-14.2857
2007-01-29,0.0
2007-01-30,9.1667
2007-01-31,-8.3969
2007-02-01,8.3333
2007-02-02,0.0
2007-02-05,0.3846
2007-02-06,-0.3831
2007-02-07,0.0
2007-02-08,0.0
2007-02-09,0.0
2007-02-12,0.0
2007-02-13,0.0
2007-02-14,0.0
2007-02-15,3.8462
2007-02-16,-3.7037
2007-02-20,-7.6923
2007-02-21,16.6667
2007-02-22,-14.2857
2007-02-23,1.6667
2007-02-26,-1.6393
2007-02-27,-8.3333
2007-02-28,9.0909
2007-03-01,-8.3333
2007-03-02,9.0909
2007-03-05,0.0
2007-03-06,0.0
2007-03-07,-16.6667
2007-03-08,20.0
2007-03-09,0.0
2007-03-12,8.3333
2007-03-13,-7.6923
2007-03-14,-8.3333
2007-03-15,0.0
2007-03-16,0.0
2007-03-19,-9.0909
2007-03-20,0.0
2007-03-21,0.0
2007-03-22,20.0
2007-03-23,0.0
2007-03-26,-16.6667
2007-03-27,0.0
2007-03-28,0.0
2007-03-29,0.0
2007-03-30,0.0
2007-04-02,20.0
2007-04-03,-8.3333
2007-04-04,0.0
2007-04-05,0.0
2007-04-09,0.0
2007-04-10,0.0
2007-04-12,9.0909
2007-04-13,-8.3333
2007-04-16,0.0
2007-04-17,8.1818
2007-04-18,-11.7647
2007-04-19,-4.7619
2007-04-20,0.0
2007-04-23,10.0
2007-04-24,-9.0909
2007-04-25,10.0
2007-04-26,-9.0909
2007-04-27,0.0
2007-04-30,0.0
2007-05-01,0.0
2007-05-02,10.0
2007-05-03,9.0909
2007-05-04,0.0
2007-05-07,-8.3333
2007-05-08,-9.0909
2007-05-09,5.0
2007-05-10,-4.7619
2007-05-11,0.0
2007-05-14,0.0
2007-05-15,5.0
2007-05-16,-4.7619
2007-05-17,0.0
2007-05-18,0.0
2007-05-21,0.0
2007-05-22,-30.0
2007-05-23,14.2857
2007-05-24,0.0
2007-05-25,18.75
2007-05-29,5.2632
2007-05-30,10.0
2007-05-31,-15.9091
2007-06-04,-2.7027
2007-06-05,0.0
2007-06-06,0.0
2007-06-08,0.0
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,5.5556
2007-06-14,-15.7895
2007-06-15,25.0
2007-06-18,-10.0
2007-06-19,11.1111
2007-06-20,-10.0
2007-06-21,11.1111
2007-06-22,-30.0
2007-06-25,42.8571
2007-06-26,-20.0
2007-06-27,0.0
2007-06-28,6.25
2007-06-29,0.0
2007-07-02,-5.8824
2007-07-03,0.0
2007-07-05,0.0
2007-07-09,0.0
2007-07-10,12.5
2007-07-11,-22.2222
2007-07-12,21.4286
2007-07-13,-11.7647
2007-07-16,0.0
2007-07-17,0.0
2007-07-18,0.0
2007-07-19,6.6667
2007-07-20,6.25
2007-07-23,0.0
2007-07-24,5.8824
2007-07-25,-5.5556
2007-07-26,-5.8824
2007-07-27,0.0
2007-07-30,0.0
2007-07-31,0.0
2007-08-01,-12.5
2007-08-02,0.0
2007-08-03,14.2857
2007-08-06,-12.5
2007-08-07,0.0
2007-08-08,0.0
2007-08-09,0.0
2007-08-10,0.0
2007-08-13,0.0
2007-08-15,-14.2857
2007-08-16,0.0
2007-08-17,-48.3333
2007-08-20,61.2903
2007-08-21,30.0
2007-08-22,0.0
2007-08-23,-15.3846
2007-08-27,18.1818
2007-08-28,-38.4615
2007-08-29,50.0
2007-08-30,0.0
2007-08-31,-25.0
2007-09-04,11.1111
2007-09-05,10.0
2007-09-06,-9.0909
2007-09-07,0.0
2007-09-11,0.0
2007-09-12,0.0
2007-09-13,5.0
2007-09-14,-14.2857
2007-09-17,-11.1111
2007-09-18,12.5
2007-09-19,11.1111
2007-09-20,20.0
2007-09-21,-16.6667
2007-09-24,30.0
2007-09-25,-7.6923
2007-09-26,0.0
2007-09-27,-25.0
2007-09-28,0.0
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,0.0
2007-10-05,0.0
2007-10-08,0.0
2007-10-09,0.0
2007-10-10,0.0
2007-10-11,44.4444
2007-10-12,46.1538
2007-10-15,-21.0526
2007-10-16,0.0
2007-10-17,44.0
2007-10-18,0.0
2007-10-19,-30.5556
2007-10-22,33.3333
2007-10-23,-25.0
2007-10-24,0.0
2007-10-25,0.0
2007-10-26,0.0
2007-10-30,0.0
2007-10-31,0.0
2007-11-01,0.0
2007-11-02,33.3333
2007-11-05,-25.0
2007-11-06,1.3333
2007-11-07,0.0
2007-11-08,5.2632
2007-11-09,0.0
2007-11-12,0.0
2007-11-13,-6.25
2007-11-14,0.0
2007-11-20,1.3333
2007-11-26,0.0
2007-11-27,-6.5789
2007-11-28,-16.1972
2007-11-29,0.0
2007-11-30,-5.8824
2007-12-04,7.1429
2007-12-05,0.0
2007-12-06,-25.0
2007-12-07,0.0
2007-12-10,-11.1111
2007-12-11,0.0
2007-12-12,87.5
2007-12-13,6.6667
2007-12-14,0.0
2007-12-17,-25.0
2007-12-18,-6.6667
2007-12-19,-19.6429
2007-12-20,0.0
2007-12-21,-6.6667
2007-12-24,2.3810000000000002
2007-12-26,-6.9767
2007-12-27,10.0
2007-12-28,2.2727
2007-12-31,11.1111
2008-01-02,-6.0
2008-01-03,1.0638
2008-01-04,0.0
2008-01-08,1.3158
2008-01-09,0.0
2008-01-11,0.0
2008-01-16,0.0
2008-01-18,3.8961
2008-01-22,0.0
2008-01-23,-5.0
2008-01-24,5.2632
2008-01-25,0.0
2008-01-28,0.0
2008-01-29,-5.0
2008-01-30,-10.526299999999999
2008-02-01,-5.8824
2008-02-06,-10.0
2008-02-07,-16.6667
2008-02-13,16.6667
2008-02-14,0.0
2008-02-15,0.0
2008-02-19,0.0
2008-02-21,-14.2857
2008-02-25,33.3333
2008-02-26,0.0
2008-02-28,-25.0
2008-03-03,0.0
2008-03-04,0.0
2008-03-05,-16.6667
2008-03-06,0.0
2008-03-07,0.0
2008-03-10,-10.0
2008-03-11,0.0
2008-03-12,33.3333
2008-03-13,0.0
2008-03-17,16.6667
2008-03-18,-14.2857
2008-03-20,6.6667
2008-03-24,-6.25
2008-03-25,0.0
2008-03-26,0.0
2008-03-27,0.0
2008-03-31,-16.6667
2008-04-01,0.0
2008-04-02,0.0
2008-04-03,0.0
2008-04-07,4.0
2008-04-09,-13.461500000000001
2008-04-10,15.5556
2008-04-11,34.6154
2008-04-14,-2.8571
2008-04-15,0.0
2008-04-17,-11.7647
2008-04-18,-6.6667
2008-04-23,25.0
2008-04-24,-20.0
2008-04-25,42.8571
2008-04-28,-12.5
2008-04-29,28.5714
2008-04-30,0.0
2008-05-01,-22.2222
2008-05-02,0.0
2008-05-05,-14.2857
2008-05-06,-6.6667
2008-05-07,25.0
2008-05-09,0.0
2008-05-12,14.2857
2008-05-14,0.0
2008-05-16,-12.5
2008-05-19,0.0
2008-05-21,28.5714
2008-05-22,0.0
2008-05-27,-11.1111
2008-05-29,12.5
2008-05-30,-11.1111
2008-06-02,0.0
2008-06-03,12.5
2008-06-04,-33.3333
2008-06-05,0.0
2008-06-06,33.3333
2008-06-09,0.0
2008-06-10,-25.0
2008-06-11,50.0
2008-06-12,11.1111
2008-06-13,-6.0
2008-06-20,113.0319
2008-06-23,29.8377
2008-06-24,-38.4615
2008-06-25,0.0
2008-06-26,-32.3438
2008-06-27,75.5196
2008-06-30,57.8947
2008-07-01,6.6667
2008-07-02,-9.375
2008-07-03,-6.8966
2008-07-07,-25.9259
2008-07-08,0.0
2008-07-09,0.0
2008-07-10,-20.0
2008-07-11,25.0
2008-07-14,40.0
2008-07-15,-21.4286
2008-07-16,0.0
2008-07-17,-36.3636
2008-07-18,42.8571
2008-07-21,10.0
2008-07-22,-9.0909
2008-07-23,-13.0
2008-07-24,26.4368
2008-07-25,0.0
2008-07-28,0.0
2008-07-29,-31.8182
2008-07-30,0.0
2008-07-31,13.3333
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,23.5294
2008-08-06,-14.2857
2008-08-07,-5.5556
2008-08-08,17.647100000000002
2008-08-11,0.0
2008-08-12,0.0
2008-08-14,0.0
2008-08-18,0.0
2008-08-20,-5.0
2008-08-21,-5.2632
2008-08-22,-11.1111
2008-08-25,18.75
2008-08-26,0.0
2008-08-28,0.0
2008-08-29,-5.2632
2008-09-02,0.0
2008-09-03,0.0
2008-09-04,-20.9722
2008-09-05,26.5378
2008-09-08,0.0
2008-09-10,-11.1111
2008-09-11,0.0
2008-09-12,-11.0938
2008-09-15,-1.5817
2008-09-16,0.0
2008-09-17,28.5714
2008-09-18,-22.2222
2008-09-19,14.2857
2008-09-22,-12.5
2008-09-23,0.0
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,0.0
2008-09-29,-14.2857
2008-09-30,16.6667
2008-10-01,0.0
2008-10-02,0.0
2008-10-06,-14.2857
2008-10-07,0.0
2008-10-08,0.0
2008-10-09,0.0
2008-10-10,0.0
2008-10-14,-16.6667
2008-10-15,10.0
2008-10-20,0.0
2008-10-21,0.0
2008-10-23,-9.0909
2008-10-24,10.0
2008-10-27,0.0
2008-10-28,-27.2727
2008-10-29,0.0
2008-10-30,-12.5
2008-10-31,14.2857
2008-11-04,0.0
2008-11-05,0.0
2008-11-06,-12.5
2008-11-07,14.2857
2008-11-10,0.0
2008-11-12,50.0
2008-11-13,-66.6667
2008-11-14,200.0
2008-11-17,0.0
2008-11-18,-16.6667
2008-11-19,-10.0
2008-11-20,-11.1111
2008-11-21,75.0
2008-11-24,-28.5714
2008-11-25,0.0
2008-11-26,-40.0
2008-11-28,0.0
2008-12-01,166.6667
2008-12-02,-12.5
2008-12-03,0.0
2008-12-04,0.0
2008-12-05,14.2857
2008-12-08,0.0
2008-12-09,-12.5
2008-12-10,14.2857
2008-12-11,-36.25
2008-12-12,17.647100000000002
2008-12-15,0.0
2008-12-16,33.3333
2008-12-17,-25.0
2008-12-18,0.0
2008-12-19,16.6667
2008-12-22,-28.5714
2008-12-23,0.0
2008-12-24,-30.0
2008-12-26,0.0
2008-12-29,128.5714
2008-12-30,-37.5
2008-12-31,-10.0
2009-01-02,77.7778
2009-01-05,-12.5
2009-01-06,14.2857
2009-01-08,-25.0
2009-01-09,8.3333
2009-01-13,23.0769
2009-01-14,-25.0
2009-01-15,8.3333
2009-01-16,-7.6923
2009-01-20,0.0
2009-01-21,0.0
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,0.0
2009-01-28,0.0
2009-01-30,0.0
2009-02-02,0.0
2009-02-04,0.0
2009-02-05,0.0
2009-02-09,33.3333
2009-02-11,-50.0
2009-02-17,50.0
2009-02-18,33.3333
2009-02-19,-25.0
2009-02-20,0.0
2009-02-23,33.3333
2009-02-24,0.0
2009-02-25,25.0
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,-10.0
2009-03-03,0.0
2009-03-05,-33.3333
2009-03-06,0.0
2009-03-09,16.6667
2009-03-10,-55.7143
2009-03-11,158.0645
2009-03-13,-62.5
2009-03-16,166.6667
2009-03-17,-62.5
2009-03-18,150.0
2009-03-19,-33.3333
2009-03-23,40.0
2009-03-26,7.1429
2009-03-27,-20.0
2009-03-30,8.3333
2009-03-31,0.0
2009-04-01,0.0
2009-04-07,-7.6923
2009-04-08,0.0
2009-04-09,0.0
2009-04-14,0.0
2009-04-15,0.0
2009-04-16,-33.3333
2009-04-17,0.0
2009-04-21,50.0
2009-04-22,-33.3333
2009-04-24,50.0
2009-04-28,-16.6667
2009-04-29,-10.0
2009-04-30,0.0
2009-05-01,33.3333
2009-05-04,-16.6667
2009-05-05,20.0
2009-05-06,0.0
2009-05-08,8.3333
2009-05-11,7.6923
2009-05-12,14.2857
2009-05-13,0.0
2009-05-14,0.0
2009-05-15,0.0
2009-05-18,0.0
2009-05-19,0.0
2009-05-20,-6.25
2009-05-21,-20.0
2009-05-22,8.3333
2009-05-26,0.0
2009-05-27,7.6923
2009-05-28,0.0
2009-05-29,-14.2857
2009-06-01,0.0
2009-06-02,33.3333
2009-06-03,0.0
2009-06-04,0.0
2009-06-05,0.0
2009-06-09,-25.0
2009-06-10,8.3333
2009-06-11,0.0
2009-06-12,-7.6923
2009-06-15,0.0
2009-06-16,5.0
2009-06-17,-4.7619
2009-06-18,41.6667
2009-06-19,-11.7647
2009-06-22,-6.6667
2009-06-23,0.0
2009-06-24,-11.4286
2009-06-25,4.8387
2009-06-26,-4.6154
2009-06-29,4.8387
2009-06-30,7.6923
2009-07-01,-14.2857
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,0.0
2009-07-08,8.3333
2009-07-13,-7.6923
2009-07-14,33.3333
2009-07-15,-18.75
2009-07-16,-7.6923
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,0.0
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,-1.4583
2009-08-04,0.0
2009-08-05,0.0
2009-08-06,9.9366
2009-08-10,-18.4615
2009-08-11,32.0755
2009-08-14,7.1429
2009-08-17,0.0
2009-08-18,-20.0
2009-08-19,0.0
2009-08-20,0.0
2009-08-21,0.0
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,0.0
