ticker,VRTU US Equity
2007-12-19,2.279
2007-12-20,0.7427
2007-12-21,7.7078
2007-12-24,5.2271
2007-12-26,9.9941
2007-12-27,-0.1075
2007-12-28,-2.9602
2007-12-31,-3.8824
2008-01-02,-8.4824
2008-01-03,0.0631
2008-01-04,-3.9698
2008-01-07,8.0052
2008-01-08,-12.5759
2008-01-09,0.5559
2008-01-10,5.9433
2008-01-11,-0.0652
2008-01-14,0.1958
2008-01-15,-0.6515
2008-01-16,2.0984
2008-01-17,-4.6885
2008-01-18,-1.5499
2008-01-22,-8.2136
2008-01-23,-0.7457
2008-01-24,-5.0338
2008-01-25,10.5222
2008-01-28,3.2212
2008-01-29,1.387
2008-01-30,0.1368
2008-01-31,1.9809
2008-02-01,-4.4206
2008-02-04,3.7842000000000002
2008-02-05,-8.0351
2008-02-06,-7.489
2008-02-07,-2.0635
2008-02-08,3.0794
2008-02-11,0.1572
2008-02-12,0.471
2008-02-13,3.0469
2008-02-14,-5.7619
2008-02-15,0.0805
2008-02-19,-13.2637
2008-02-20,0.0927
2008-02-21,0.0
2008-02-22,0.3704
2008-02-25,-1.0148
2008-02-26,-0.2796
2008-02-27,0.4673
2008-02-28,2.8837
2008-02-29,-1.1754
2008-03-03,0.366
2008-03-04,-1.0027
2008-03-05,-3.3149
2008-03-06,-3.5238
2008-03-07,-1.4808
2008-03-10,0.1002
2008-03-11,7.8078
2008-03-12,-2.9712
2008-03-13,5.2632
2008-03-14,-2.6364
2008-03-17,-5.9757
2008-03-18,-1.5889
2008-03-19,-3.4309
2008-03-20,-2.9257999999999997
2008-03-24,-2.9064
2008-03-25,4.6563
2008-03-26,-0.5297
2008-03-27,0.9585
2008-03-28,-1.5823
2008-03-31,4.6088000000000005
2008-04-01,-2.3566
2008-04-02,-4.3022
2008-04-03,-1.0965
2008-04-04,2.9933
2008-04-07,-2.4758
2008-04-08,-2.4283
2008-04-09,3.9593
2008-04-10,4.4614
2008-04-11,-1.7708
2008-04-14,-0.106
2008-04-15,-2.017
2008-04-16,-0.6501
2008-04-17,-1.8538999999999999
2008-04-18,10.2222
2008-04-21,0.6048
2008-04-22,0.1002
2008-04-23,0.1001
2008-04-24,4.7
2008-04-25,0.0
2008-04-28,3.6294
2008-04-29,0.553
2008-04-30,1.6499000000000001
2008-05-01,3.8773999999999997
2008-05-02,-0.6076
2008-05-05,1.8340999999999998
2008-05-06,1.6295
2008-05-07,-2.1097
2008-05-08,-1.6379000000000001
2008-05-09,-3.3304
2008-05-12,2.3572
2008-05-13,1.3286
2008-05-14,-1.3112
2008-05-15,2.2143
2008-05-16,-0.7799
2008-05-19,1.4847000000000001
2008-05-20,3.0981
2008-05-21,-12.7713
2008-05-22,0.8612
2008-05-23,-4.9336
2008-05-27,1.2974
2008-05-28,0.3941
2008-05-29,0.0
2008-05-30,-0.8832
2008-06-02,0.495
2008-06-03,0.3941
2008-06-04,-1.5702
2008-06-05,-0.1994
2008-06-06,-1.1988
2008-06-09,0.6067
2008-06-10,2.7136
2008-06-11,-1.7612999999999999
2008-06-12,0.0996
2008-06-13,1.194
2008-06-16,3.9331
2008-06-17,-0.9461
2008-06-18,-0.9551
2008-06-19,0.2893
2008-06-20,-0.1923
2008-06-23,1.2524
2008-06-24,-0.9515
2008-06-25,1.8252000000000002
2008-06-26,-1.3208
2008-06-27,-2.0076
2008-06-30,-1.1707
2008-07-01,0.4936
2008-07-02,0.0982
2008-07-03,-0.1963
2008-07-07,-28.810200000000002
2008-07-08,3.8674
2008-07-09,-5.3191
2008-07-10,1.264
2008-07-11,2.4965
2008-07-14,-2.4356999999999998
2008-07-15,-4.4383
2008-07-16,3.6284
2008-07-17,-1.9607999999999999
2008-07-18,-7.1429
2008-07-21,-0.9231
2008-07-22,-2.9503
2008-07-23,2.08
2008-07-24,1.7241
2008-07-25,0.4622
2008-07-28,1.227
2008-07-29,5.1515
2008-07-30,-0.1441
2008-07-31,-5.772
2008-08-01,6.585
2008-08-04,3.592
2008-08-05,1.8031000000000001
2008-08-06,-0.9537
2008-08-07,0.2751
2008-08-08,-1.0974
2008-08-11,3.7448
2008-08-12,-2.4064
2008-08-13,0.0
2008-08-14,3.4247
2008-08-15,2.5166
2008-08-18,2.8424
2008-08-19,-2.0101
2008-08-20,-3.4615
2008-08-21,0.0
2008-08-22,-0.3984
2008-08-25,-0.8
2008-08-26,0.1344
2008-08-27,1.0738
2008-08-28,1.1952
2008-08-29,-4.0682
2008-09-02,1.9152
2008-09-03,-0.9396
2008-09-04,0.0
2008-09-05,-0.813
2008-09-08,-0.5464
2008-09-09,-2.6099
2008-09-10,0.0
2008-09-11,4.0903
2008-09-12,-1.626
2008-09-15,-4.27
2008-09-16,-3.4532
2008-09-17,-8.3458
2008-09-18,-1.1381999999999999
2008-09-19,18.4211
2008-09-22,-3.3333
2008-09-23,0.5747
2008-09-24,-1.1429
2008-09-25,0.4335
2008-09-26,-1.4388
2008-09-29,-2.3358
2008-09-30,-2.6906
2008-10-01,-4.6083
2008-10-02,-5.153
2008-10-03,-4.4143
2008-10-06,-3.0195
2008-10-07,-4.7619
2008-10-08,-0.3846
2008-10-09,-4.0541
2008-10-10,6.6398
2008-10-13,-3.3962
2008-10-14,-7.4219
2008-10-15,-3.7975
2008-10-16,4.1667
2008-10-17,-4.2105
2008-10-20,2.4176
2008-10-21,-0.6438
2008-10-22,-5.1836
2008-10-23,-2.5057
2008-10-24,-0.4673
2008-10-27,-1.1737
2008-10-28,7.1259
2008-10-29,-3.5477
2008-10-30,20.4598
2008-10-31,5.1527
2008-11-03,-7.078
2008-11-04,2.7344
2008-11-05,-6.0837
2008-11-06,-0.6073
2008-11-07,3.2587
2008-11-10,8.0868
2008-11-11,-3.6496
2008-11-12,-3.2197
2008-11-13,7.4364
2008-11-14,-4.5537
2008-11-17,-3.2443
2008-11-18,-6.3116
2008-11-19,-5.8947
2008-11-20,-3.132
2008-11-21,5.5427
2008-11-24,2.407
2008-11-25,0.4274
2008-11-26,6.383
2008-11-28,-0.8
2008-12-01,-8.0645
2008-12-02,-3.5088
2008-12-03,8.4091
2008-12-04,-5.4507
2008-12-05,-0.2217
2008-12-08,1.1111
2008-12-09,-5.4945
2008-12-10,2.3256
2008-12-11,1.1364
2008-12-12,6.7416
2008-12-15,-5.4737
2008-12-16,11.3586
2008-12-17,5.0
2008-12-18,0.7619
2008-12-19,3.7807
2008-12-22,3.4608
2008-12-23,-2.8169
2008-12-24,1.6303999999999998
2008-12-26,0.1783
2008-12-29,-4.0925
2008-12-30,-1.4842
2008-12-31,6.2147
2009-01-02,1.4184
2009-01-05,1.7483
2009-01-06,2.4055
2009-01-07,-3.8590999999999998
2009-01-08,2.9668
2009-01-09,-2.0339
2009-01-12,-3.6332
2009-01-13,-3.0521
2009-01-14,-3.7037
2009-01-15,1.3462
2009-01-16,6.8311
2009-01-20,-1.7762
2009-01-21,8.4991
2009-01-22,-1.0
2009-01-23,1.8519
2009-01-26,5.9504
2009-01-27,-4.2122
2009-01-28,4.2345
2009-01-29,14.8437
2009-01-30,2.7211
2009-02-02,-0.6623
2009-02-03,-0.2667
2009-02-04,-0.6684
2009-02-05,-2.4226
2009-02-06,-2.4828
2009-02-09,-0.9901
2009-02-10,-2.1429
2009-02-11,2.1898
2009-02-12,0.1429
2009-02-13,0.1427
2009-02-17,-0.7123
2009-02-18,0.7174
2009-02-19,-0.2849
2009-02-20,-0.7143
2009-02-23,-4.1727
2009-02-24,0.6006
2009-02-25,-4.0299
2009-02-26,-2.1773
2009-02-27,-2.5437
2009-03-02,-1.6313
2009-03-03,1.8242
2009-03-04,-0.8143
2009-03-05,-6.4039
2009-03-06,0.8772
2009-03-09,-2.9565
2009-03-10,2.8674
2009-03-11,0.8711
2009-03-12,3.1088
2009-03-13,4.5226
2009-03-16,-2.4038
2009-03-17,5.7471
2009-03-18,2.4845
2009-03-19,2.7273
2009-03-20,-7.0796
2009-03-23,7.4603
2009-03-24,-3.8405
2009-03-25,-4.1475
2009-03-26,3.2051
2009-03-27,-6.677
2009-03-30,-2.4958
2009-03-31,5.802
2009-04-01,10.3226
2009-04-02,-0.5848
2009-04-03,2.6471
2009-04-06,-2.8653
2009-04-07,-2.2124
2009-04-08,2.2624
2009-04-09,1.3274
2009-04-13,1.6012
2009-04-14,-1.7191999999999998
2009-04-15,0.5831
2009-04-16,0.2899
2009-04-17,1.1561
2009-04-20,-2.8571
2009-04-21,2.6471
2009-04-22,-1.4327
2009-04-23,-4.0698
2009-04-24,2.1212
2009-04-27,-2.2255
2009-04-28,-0.4552
2009-04-29,0.0
2009-04-30,-2.5915
2009-05-01,4.3818
2009-05-04,3.5982
2009-05-05,0.0
2009-05-06,0.5789
2009-05-07,3.0216
2009-05-08,-0.1397
2009-05-11,-2.0979
2009-05-12,-1.5714000000000001
2009-05-13,-2.3222
2009-05-14,4.3091
2009-05-15,-1.2821
2009-05-18,0.7215
2009-05-19,2.4355
2009-05-20,1.6783000000000001
2009-05-21,-2.2008
2009-05-22,-0.2813
2009-05-26,0.141
2009-05-27,-1.6901000000000002
2009-05-28,0.7163
2009-05-29,0.4267
2009-06-01,2.2663
2009-06-02,-0.6925
2009-06-03,0.4184
2009-06-04,1.6667
2009-06-05,-0.5464
2009-06-08,-1.3736
2009-06-09,0.9749
2009-06-10,-0.2759
2009-06-11,1.2448
2009-06-12,0.1366
2009-06-15,0.4093
2009-06-16,-1.3587
2009-06-17,0.8264
2009-06-18,3.1421
2009-06-19,3.5762
2009-06-22,-4.6036
2009-06-23,-1.3405
2009-06-24,0.6793
2009-06-25,3.3738
2009-06-26,7.3107
2009-06-29,-2.6764
2009-06-30,0.375
2009-07-01,0.7472
2009-07-02,-2.7194000000000003
2009-07-06,0.6353
2009-07-07,-0.1263
2009-07-08,-2.7813
2009-07-09,1.8205
2009-07-10,5.4917
2009-07-13,8.2324
2009-07-14,1.3423
2009-07-15,1.4349
2009-07-16,0.4353
2009-07-17,0.6501
2009-07-20,-2.5834
2009-07-21,0.3315
2009-07-22,0.2203
2009-07-23,0.0
2009-07-24,2.0879
2009-07-27,1.8298999999999999
2009-07-28,2.6427
2009-07-29,-3.8105
2009-07-30,-5.0321
2009-07-31,5.0733
2009-08-03,7.4033999999999995
2009-08-04,-1.8981
2009-08-05,-2.8513
2009-08-06,-3.6688
2009-08-07,5.3319
2009-08-10,-0.7231
2009-08-11,-2.4974
2009-08-12,3.2016999999999998
2009-08-13,0.6205
2009-08-14,0.0
2009-08-17,-2.7749
2009-08-18,6.3425
2009-08-19,0.497
2009-08-20,0.8902
2009-08-21,2.2549
2009-08-24,-3.2598
2009-08-25,0.6938
2009-08-26,0.7874
2009-08-27,-2.0508
2009-08-28,1.1964
2009-08-31,-0.8867
2009-09-01,-0.7952
2009-09-02,-0.3006
2009-09-03,0.402
2009-09-04,0.5005
2009-09-08,-4.6813
2009-09-09,3.3438
2009-09-10,0.6067
2009-09-11,1.206
2009-09-14,-2.6812
2009-09-15,-2.2449
2009-09-16,1.8789
2009-09-17,0.1025
2009-09-18,0.3071
2009-09-21,-0.2041
2009-09-22,-0.409
2009-09-23,-0.4107
2009-09-24,-0.4124
2009-09-25,-1.7598
2009-09-28,0.0
2009-09-29,-0.1054
2009-09-30,0.1055
2009-10-01,-1.3699
2009-10-02,0.3205
2009-10-05,1.9169
2009-10-06,1.6719
2009-10-07,1.5415999999999999
2009-10-08,2.0243
2009-10-09,3.2738
2009-10-12,-3.074
2009-10-13,-0.7929
2009-10-14,2.4975
2009-10-15,0.5848
2009-10-16,2.1318
2009-10-19,-2.0873
2009-10-20,-1.4535
2009-10-21,0.885
2009-10-22,1.6569
2009-10-23,-4.8897
2009-10-26,-6.25
2009-10-27,-3.4409
2009-10-28,0.6682
2009-10-29,1.4381
2009-10-30,-2.072
2009-11-02,0.2227
2009-11-03,0.6667
2009-11-04,-4.415
2009-11-05,5.1963
2009-11-06,1.2075
2009-11-09,6.3991
2009-11-10,-9.4801
2009-11-11,1.9144
2009-11-12,-4.4199
2009-11-13,4.7399000000000004
2009-11-16,7.2848
2009-11-17,-4.7325
2009-11-18,-0.108
2009-11-19,-1.4054
2009-11-20,0.8772
2009-11-23,2.3913
2009-11-24,-2.9724
2009-11-25,0.0
2009-11-27,-0.8753
2009-11-30,-3.2009
2009-12-01,2.9647
2009-12-02,3.5437
2009-12-03,-2.7807
2009-12-04,3.7404
2009-12-07,-0.7423
2009-12-08,-2.5641
2009-12-09,-1.4254
2009-12-10,0.2225
2009-12-11,-0.222
2009-12-14,-1.4461
2009-12-15,1.1287
2009-12-16,-1.6741000000000001
2009-12-17,-1.0216
2009-12-18,-0.4587
2009-12-21,0.1152
2009-12-22,1.8412
2009-12-23,2.0339
2009-12-24,-0.5537
2009-12-28,2.0045
2009-12-29,0.655
2009-12-30,1.8437999999999999
2009-12-31,-3.5144
2010-01-04,-0.1104
2010-01-05,-0.442
2010-01-06,0.222
2010-01-07,0.2215
2010-01-08,0.1105
2010-01-11,0.0
2010-01-12,0.3311
2010-01-13,2.3102
2010-01-14,-0.9677
2010-01-15,0.0
2010-01-19,3.3659
2010-01-20,-1.7856999999999998
2010-01-21,-3.5294
2010-01-22,-2.3282
2010-01-25,-0.5675
2010-01-26,0.3425
2010-01-27,2.3891
2010-01-28,-2.1111
2010-01-29,1.1351
2010-02-01,0.8979
2010-02-02,-1.891
2010-02-03,-2.0408
2010-02-04,-4.7454
2010-02-05,0.729
2010-02-08,-1.2063
2010-02-09,0.3663
2010-02-10,-0.7299
2010-02-11,0.9804
2010-02-12,3.3981
2010-02-16,-1.7606000000000002
2010-02-17,0.4779
2010-02-18,1.0702
2010-02-19,-0.3529
2010-02-22,1.2987
2010-02-23,0.4662
2010-02-24,3.4803
2010-02-25,1.009
2010-02-26,0.9989
2010-03-01,4.6154
2010-03-02,3.3613
2010-03-03,-2.5407
2010-03-04,1.877
2010-03-05,1.2282
2010-03-08,-0.3033
2010-03-09,-0.3043
2010-03-10,0.7121
2010-03-11,0.9091
2010-03-12,-0.4004
2010-03-15,-0.9045
2010-03-16,0.9128
2010-03-17,0.201
2010-03-18,-1.003
2010-03-19,0.8105
2010-03-22,0.402
2010-03-23,-0.1001
2010-03-24,-1.7034
2010-03-25,-4.2813
2010-03-26,2.4494
2010-03-29,3.0146
2010-03-30,0.3027
2010-03-31,3.7223
2010-04-01,-0.097
2010-04-05,3.9806
2010-04-06,-0.747
2010-04-07,0.8467
2010-04-08,-0.1866
2010-04-09,-0.1869
2010-04-12,-0.3745
2010-04-13,1.9737
2010-04-14,4.424
2010-04-15,-0.1765
2010-04-16,0.4421
2010-04-19,-0.7923
2010-04-20,0.1775
2010-04-21,-2.5686
2010-04-22,2.0909
2010-04-23,-0.089
2010-04-26,-0.4456
2010-04-27,-2.1486
2010-04-28,-0.0915
2010-04-29,0.1832
2010-04-30,-6.0101
2010-05-03,0.7537
2010-05-04,-3.4749
2010-05-05,-1.9
2010-05-06,-4.0775
2010-05-07,-1.7003
2010-05-10,4.5405
2010-05-11,-0.9307
2010-05-12,3.6534
2010-05-13,0.8056
2010-05-14,-3.8961
2010-05-17,0.0
2010-05-18,-2.7027
2010-05-19,-1.7094
2010-05-20,-4.6739
2010-05-21,-0.9122
2010-05-24,-1.496
2010-05-25,-4.0888
2010-05-26,-1.0962
2010-05-27,6.4039
2010-05-28,0.0
2010-06-01,-1.5046
2010-06-02,2.2327
2010-06-03,2.2989
2010-06-04,0.0562
2010-06-07,-0.0561
2010-06-08,-0.7865
2010-06-09,-0.2265
2010-06-10,4.6538
2010-06-11,1.9523000000000001
2010-06-14,-1.1702
2010-06-15,2.7987
2010-06-16,-4.0838
2010-06-17,-0.3275
2010-06-18,0.9858
2010-06-21,0.1085
2010-06-22,1.1918
2010-06-23,0.3212
2010-06-24,-2.0277
2010-06-25,3.3769
2010-06-28,-0.1054
2010-06-29,-0.8439
2010-06-30,-0.7447
2010-07-01,-2.358
2010-07-02,-0.3293
2010-07-06,1.3216
2010-07-07,3.4783
2010-07-08,0.6303
2010-07-09,-0.9395
2010-07-12,-0.9484
2010-07-13,4.3617
2010-07-14,2.1407
2010-07-15,-0.499
2010-07-16,-2.6078
2010-07-19,1.2358
2010-07-20,1.8311
2010-07-21,0.3996
2010-07-22,6.3682
2010-07-23,0.0
2010-07-26,2.8999
2010-07-27,0.8182
2010-07-28,-1.8034
2010-07-29,-2.4793
2010-07-30,0.3766
2010-08-02,-3.8462
2010-08-03,-1.7561
2010-08-04,-0.3972
2010-08-05,-3.1904
2010-08-06,-1.5448
2010-08-09,-0.2092
2010-08-10,-3.7736
2010-08-11,-1.1983
2010-08-12,-0.9923
2010-08-13,-2.0045
2010-08-16,-1.8182
2010-08-17,0.463
2010-08-18,0.0
2010-08-19,-3.9171
2010-08-20,2.0384
2010-08-23,-0.1175
2010-08-24,-2.9412000000000003
2010-08-25,1.2121
2010-08-26,2.515
2010-08-27,5.1402
2010-08-30,-2.0
2010-08-31,-0.2268
2010-09-01,2.2727
2010-09-02,-3.1111
2010-09-03,2.7523
2010-09-07,-3.3482
2010-09-08,-0.4619
2010-09-09,0.348
2010-09-10,-2.0809
2010-09-13,4.8406
2010-09-14,-0.5631
2010-09-15,-0.1133
2010-09-16,-1.3605
2010-09-17,-1.7241
2010-09-20,1.7544
2010-09-21,-1.3793
2010-09-22,-1.2821
2010-09-23,-0.9445
2010-09-24,1.4303
2010-09-27,10.8108
2010-09-28,3.2874
2010-09-29,1.9506999999999999
2010-09-30,-2.4169
2010-10-01,1.2384
2010-10-04,-0.9174
2010-10-05,3.8066
2010-10-06,1.0902
2010-10-07,-0.6863
2010-10-08,0.9872
2010-10-11,1.564
2010-10-12,0.77
2010-10-13,2.0057
2010-10-14,0.8427
2010-10-15,3.1569
2010-10-18,2.4302
2010-10-19,3.8664
2010-10-20,2.4535
2010-10-21,0.4955
2010-10-22,0.6574
2010-10-25,1.7959
2010-10-26,0.1604
2010-10-27,0.9608
2010-10-28,7.6923
2010-10-29,5.0074
2010-11-01,-8.7658
2010-11-02,2.3828
2010-11-03,-0.1502
2010-11-04,2.2556
2010-11-05,-1.5441
2010-11-08,-0.5228
2010-11-09,-1.4264000000000001
2010-11-10,1.4471
2010-11-11,1.4264000000000001
2010-11-12,-1.9985
2010-11-15,0.8308
2010-11-16,-1.8727
2010-11-17,-1.145
2010-11-18,1.4672
2010-11-19,2.1309
2010-11-22,2.5335
2010-11-23,-1.7442
2010-11-24,1.7012
2010-11-26,-0.8
2010-11-29,0.8065
2010-11-30,-0.8
2010-12-01,3.9589
2010-12-02,-0.141
2010-12-03,1.8362
2010-12-06,2.3578
2010-12-07,-0.1355
2010-12-08,0.882
2010-12-09,1.4122
2010-12-10,1.1273
2010-12-13,0.8525
2010-12-14,0.5852
2010-12-15,1.616
2010-12-16,-0.4453
2010-12-17,-3.3227
2010-12-20,4.2961
2010-12-21,0.3169
2010-12-22,-0.8212
2010-12-23,-0.2548
2010-12-27,-2.8097
2010-12-28,1.1827
2010-12-29,-0.1299
2010-12-30,5.5267
2010-12-31,0.801
2011-01-03,2.934
2011-01-04,-2.1378
2011-01-05,-1.6383
2011-01-06,1.1721
2011-01-07,4.6951
2011-01-10,0.5824
2011-01-11,0.6948
2011-01-12,0.9201
2011-01-13,0.3989
2011-01-14,-0.3973
2011-01-18,0.5128
2011-01-19,-1.3605
2011-01-20,-2.4138
2011-01-21,-0.1178
2011-01-24,0.8255
2011-01-25,0.2924
2011-01-26,2.0408
2011-01-27,-1.6
2011-01-28,-1.3357
2011-01-31,-5.2384
2011-02-01,6.3975
2011-02-02,0.8757
2011-02-03,0.2894
2011-02-04,-1.7311
2011-02-07,2.525
2011-02-08,0.63
2011-02-09,-1.5936
2011-02-10,-2.6605
2011-02-11,1.0695000000000001
2011-02-14,-1.1758
2011-02-15,0.4759
2011-02-16,-0.5329
2011-02-17,0.0
2011-02-18,-2.2024
2011-02-22,0.1217
2011-02-23,-1.2158
2011-02-24,1.5385
2011-02-25,0.3636
2011-02-28,1.9928
2011-03-01,-0.8289
2011-03-02,-0.1194
2011-03-03,0.9564
2011-03-04,-0.5329
2011-03-07,-0.5952
2011-03-08,0.3443
2011-03-09,-0.3431
2011-03-10,-0.0599
2011-03-11,0.719
2011-03-14,-2.1416
2011-03-15,0.0608
2011-03-16,-1.5188000000000001
2011-03-17,-0.2468
2011-03-18,4.7619
2011-03-21,3.8961
2011-03-22,0.0568
2011-03-23,2.1579
2011-03-24,-0.1112
2011-03-25,0.7234
2011-03-28,-0.663
2011-03-29,0.4449
2011-03-30,2.5471
2011-03-31,1.1339
2011-04-01,-0.5339
2011-04-04,-0.1074
2011-04-05,1.021
2011-04-06,-0.266
2011-04-07,-0.5867
2011-04-08,0.3755
2011-04-11,0.2672
2011-04-12,-0.8529
2011-04-13,1.5591
2011-04-14,0.0529
2011-04-15,-0.7407
2011-04-18,-2.3987
2011-04-19,-0.2185
2011-04-20,2.3536
2011-04-21,-1.2299
2011-04-25,0.8663
2011-04-26,-0.3221
2011-04-27,-0.2154
2011-04-28,0.4857
2011-04-29,0.2148
2011-05-02,-0.8039
2011-05-03,-0.3241
2011-05-04,-2.439
2011-05-05,0.2222
2011-05-06,-0.1109
2011-05-09,1.1099
2011-05-10,0.2195
2011-05-11,0.0
2011-05-12,10.9529
2011-05-13,0.7404
2011-05-16,-4.8995999999999995
2011-05-17,0.8243
2011-05-18,2.9637000000000002
2011-05-19,2.0844
2011-05-20,-0.0729
2011-05-23,-1.873
2011-05-24,-3.9167
2011-05-25,-1.2384
2011-05-26,2.2989
2011-05-27,1.0215
2011-05-31,1.8706
2011-06-01,-6.402
2011-06-02,0.2651
2011-06-03,-2.697
2011-06-06,-0.8152
2011-06-07,0.3836
2011-06-08,-3.1659
2011-06-09,3.8331
2011-06-10,-0.7058
2011-06-13,-0.164
2011-06-14,0.1643
2011-06-15,-1.3669
2011-06-16,0.3326
2011-06-17,0.4972
2011-06-20,0.2749
2011-06-21,-0.7675
2011-06-22,-3.3702
2011-06-23,-1.6581000000000001
2011-06-24,4.9419
2011-06-27,4.4875
2011-06-28,0.1591
2011-06-29,-1.5880999999999998
2011-06-30,1.9365
2011-07-01,1.7942
2011-07-05,2.281
2011-07-06,0.3548
2011-07-07,1.7677
2011-07-08,2.134
2011-07-11,-1.1176
2011-07-12,-1.3268
2011-07-13,1.6434
2011-07-14,0.49
2011-07-15,0.5851
2011-07-18,-0.1454
2011-07-19,1.9417
2011-07-20,-0.0952
2011-07-21,1.6206
2011-07-22,-2.1107
2011-07-25,0.0958
2011-07-26,-0.1915
2011-07-27,-3.5971
2011-07-28,-0.398
2011-07-29,-1.7982
2011-08-01,-0.941
2011-08-02,-6.8549
2011-08-03,3.3627000000000002
2011-08-04,-6.6133
2011-08-05,-4.9115
2011-08-08,-11.4114
2011-08-09,6.7119
2011-08-10,-8.3227
2011-08-11,2.5641
2011-08-12,-1.0135
2011-08-15,3.0717
2011-08-16,-2.649
2011-08-17,-0.6122
2011-08-18,-9.0349
2011-08-19,-5.7938
2011-08-22,-1.1182
2011-08-23,15.5089
2011-08-24,0.3497
2011-08-25,-1.7422
2011-08-26,7.0213
2011-08-29,5.6991
2011-08-30,-1.6928
2011-08-31,0.574
2011-09-01,-6.468
2011-09-02,-3.5254
2011-09-06,4.5678
2011-09-07,6.1156
2011-09-08,-6.5864
2011-09-09,-2.6441
2011-09-12,-0.3482
2011-09-13,3.7736
2011-09-14,-0.8081
2011-09-15,2.9192
2011-09-16,0.9235
2011-09-19,-2.8105
2011-09-20,0.0
2011-09-21,-7.0612
2011-09-22,-5.9334
2011-09-23,5.3077
2011-09-26,0.4383
2011-09-27,6.4727
2011-09-28,-8.1284
2011-09-29,4.0892
2011-09-30,-5.7143
2011-10-03,-7.803
2011-10-04,17.4199
2011-10-05,-0.9797
2011-10-06,2.8269
2011-10-07,-5.3608
2011-10-10,6.4633
2011-10-11,1.2278
2011-10-12,5.8625
2011-10-13,-1.7187000000000001
2011-10-14,6.8652999999999995
2011-10-17,-5.8182
2011-10-18,3.668
2011-10-19,-4.4072
2011-10-20,-1.2987
2011-10-21,-0.2632
2011-10-24,2.8364000000000003
2011-10-25,-6.9917
2011-10-26,4.0
2011-10-27,11.008
2011-10-28,-2.27
2011-10-31,-0.4279
2011-11-01,-8.1645
2011-11-02,8.8235
2011-11-03,-6.0811
2011-11-04,2.2237
2011-11-07,-1.4075
2011-11-08,-0.8436
2011-11-09,-4.3848
2011-11-10,0.3422
2011-11-11,2.1146
2011-11-14,-3.6071999999999997
2011-11-15,3.8808
2011-11-16,-2.4016
2011-11-17,-0.4101
2011-11-18,-1.304
2011-11-21,-3.1989
2011-11-22,-1.3649
2011-11-23,-3.1318
2011-11-25,-3.0827
2011-11-28,7.0597
2011-11-29,-0.8696
2011-11-30,15.0585
2011-12-01,-2.3507
2011-12-02,-1.041
2011-12-05,3.2873
2011-12-06,-1.7823
2011-12-07,-1.4258
2011-12-08,-3.5503
2011-12-09,4.1581
2011-12-12,1.178
2011-12-13,-3.1695
2011-12-14,1.5364
2011-12-15,0.7237
2011-12-16,-1.9595
2011-12-19,-0.3997
2011-12-20,5.4849
2011-12-21,-4.1852
2011-12-22,1.0589
