ticker,SLRC US Equity
2010-07-02,-0.3143
2010-07-06,-1.1035
2010-07-07,3.0287
2010-07-08,0.722
2010-07-09,0.0
2010-07-12,0.6144
2010-07-13,1.9338
2010-07-14,-0.4493
2010-07-15,-0.3009
2010-07-16,-1.1569
2010-07-19,1.0178
2010-07-20,-0.4534
2010-07-21,-0.1518
2010-07-22,0.8616
2010-07-23,0.3015
2010-07-26,2.1543
2010-07-27,0.7357
2010-07-28,-1.0224
2010-07-29,0.4919
2010-07-30,0.93
2010-08-02,0.5335
2010-08-03,-0.5789
2010-08-04,-2.0864
2010-08-05,0.446
2010-08-06,-0.1973
2010-08-09,0.1483
2010-08-10,-1.2833
2010-08-11,-1.7
2010-08-12,3.001
2010-08-13,0.0
2010-08-16,0.0988
2010-08-17,0.3947
2010-08-18,-1.6216
2010-08-19,-0.3996
2010-08-20,-0.3511
2010-08-23,-0.3523
2010-08-24,-0.7071
2010-08-25,0.7121
2010-08-26,-1.8687
2010-08-27,2.1616
2010-08-30,-0.3526
2010-08-31,-0.7078
2010-09-01,1.9348
2010-09-02,-0.05
2010-09-03,0.7996
2010-09-07,-0.6941
2010-09-08,0.3495
2010-09-09,-0.2985
2010-09-10,1.0479
2010-09-13,0.8395
2010-09-14,0.3918
2010-09-15,1.7073
2010-09-16,-0.5926
2010-09-17,0.4471
2010-09-20,2.0277
2010-09-21,0.0
2010-09-22,0.4847
2010-09-23,-1.3025
2010-09-24,1.4663
2010-09-27,1.0934
2010-09-28,1.0149
2010-09-29,2.1698
2010-09-30,-0.9695
2010-10-01,0.6061
2010-10-04,-0.278
2010-10-05,0.3717
2010-10-06,-0.0926
2010-10-07,-0.278
2010-10-08,0.3253
2010-10-11,-0.1853
2010-10-12,0.1856
2010-10-13,0.3705
2010-10-14,0.8306
2010-10-15,0.4119
2010-10-18,-0.1823
2010-10-19,0.5479
2010-10-20,0.2725
2010-10-21,-0.4076
2010-10-22,1.3188
2010-10-25,-0.0449
2010-10-26,0.0898
2010-10-27,0.5832
2010-10-28,-0.9367
2010-10-29,0.4953
2010-11-01,0.9857
2010-11-02,1.4641
2010-11-03,1.5304
2010-11-04,-0.0431
2010-11-05,-0.4308
2010-11-08,0.3462
2010-11-09,-1.5093
2010-11-10,1.0508
2010-11-11,0.8232
2010-11-12,0.1289
2010-11-15,0.0858
2010-11-16,-2.0154
2010-11-17,1.1379
2010-11-18,0.0865
2010-11-19,1.3403
2010-11-22,-0.0853
2010-11-23,0.1708
2010-11-24,0.2131
2010-11-26,0.553
2010-11-29,-0.3384
2010-11-30,-0.6367
2010-12-01,3.2465
2010-12-02,-0.5379
2010-12-03,0.9151
2010-12-06,1.69
2010-12-07,1.4998
2010-12-08,-0.0399
2010-12-09,-1.3584
2010-12-10,0.891
2010-12-13,-0.0803
2010-12-14,0.3214
2010-12-15,-1.3616
2010-12-16,1.2068
2010-12-17,0.3289
2010-12-20,-0.3279
2010-12-21,0.9457
2010-12-22,0.9776
2010-12-23,-0.242
2010-12-27,0.8492
2010-12-28,0.6014
2010-12-29,-1.2753999999999999
2010-12-30,0.9689
2010-12-31,-0.9196
2011-01-03,0.8475
2011-01-04,-1.7207
2011-01-05,1.5065
2011-01-06,-0.1604
2011-01-07,-0.3616
2011-01-10,-2.0968
2011-01-11,1.7298
2011-01-12,-0.3239
2011-01-13,0.853
2011-01-14,-1.7318
2011-01-18,-0.9016
2011-01-19,-2.3573
2011-01-20,0.1694
2011-01-21,1.3953
2011-01-24,1.7098
2011-01-25,-0.123
2011-01-26,0.0821
2011-01-27,0.6563
2011-01-28,-1.2225
2011-01-31,-2.0215
2011-02-01,3.8316
2011-02-02,-0.2028
2011-02-03,0.1625
2011-02-04,0.6491
2011-02-07,0.1612
2011-02-08,0.2012
2011-02-09,0.6426
2011-02-10,-0.1995
2011-02-11,1.5994000000000002
2011-02-14,-0.669
2011-02-15,-0.9509
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,-3.2
2011-02-23,-0.9504
2011-02-24,1.0847
2011-02-25,1.9397
2011-02-28,-0.8097
2011-03-01,-1.2245
2011-03-02,1.3223
2011-03-03,0.938
2011-03-04,-0.6061
2011-03-07,-0.935
2011-03-08,-0.2872
2011-03-09,-0.4115
2011-03-10,-0.4545
2011-03-11,0.166
2011-03-14,-0.0829
2011-03-15,-0.2903
2011-03-16,-0.8532
2011-03-17,0.5164
2011-03-18,-0.2568
2011-03-21,0.9871
2011-03-22,-1.615
2011-03-23,0.6479
2011-03-24,0.9442
2011-03-25,0.5102
2011-03-28,0.1269
2011-03-29,0.9717
2011-03-30,1.2551999999999999
2011-03-31,-1.3223
2011-04-01,0.8375
2011-04-04,0.6229
2011-04-05,-0.2889
2011-04-06,1.697
2011-04-07,0.0814
2011-04-08,-0.9353
2011-04-11,0.4105
2011-04-12,-0.9403
2011-04-13,-0.7842
2011-04-14,1.5807
2011-04-15,0.3276
2011-04-18,-0.6122
2011-04-19,-1.4374
2011-04-20,1.75
2011-04-21,0.5324
2011-04-25,0.2444
2011-04-26,0.2032
2011-04-27,0.4866
2011-04-28,1.4931
2011-04-29,0.9145
2011-05-02,-0.3152
2011-05-03,-0.5929
2011-05-04,-0.835
2011-05-05,-2.0048
2011-05-06,0.4501
2011-05-09,1.222
2011-05-10,0.6036
2011-05-11,-0.76
2011-05-12,-0.0806
2011-05-13,-0.4841
2011-05-16,-1.2566
2011-05-17,0.6568
2011-05-18,0.8564
2011-05-19,0.2426
2011-05-20,0.2824
2011-05-23,-0.7241
2011-05-24,-1.0535
2011-05-25,-0.041
2011-05-26,0.5326
2011-05-27,0.4075
2011-05-31,0.4464
2011-06-01,-2.0606
2011-06-02,0.4538
2011-06-03,-0.4928
2011-06-06,-0.7842
2011-06-07,3.2446
2011-06-08,-0.2015
2011-06-09,0.4845
2011-06-10,0.0402
2011-06-13,0.6827
2011-06-14,1.1169
2011-06-15,0.3945
2011-06-16,-1.4889000000000001
2011-06-17,-0.4493
2011-06-20,0.9027
2011-06-21,-0.244
2011-06-22,0.3261
2011-06-23,-0.6095
2011-06-24,0.8994
2011-06-27,-0.3241
2011-06-28,0.0407
2011-06-29,-0.2844
2011-06-30,0.6112
2011-07-01,1.0126
2011-07-05,-0.5613
2011-07-06,0.8468
2011-07-07,0.3599
2011-07-08,-0.239
2011-07-11,-1.1981
2011-07-12,0.0808
2011-07-13,0.1616
2011-07-14,-1.5323
2011-07-15,0.3686
2011-07-18,-1.8768
2011-07-19,0.79
2011-07-20,-0.4538
2011-07-21,0.2072
2011-07-22,-0.1241
2011-07-25,-0.6625
2011-07-26,0.2918
2011-07-27,-2.6185
2011-07-28,0.2561
2011-07-29,-1.9157
2011-08-01,1.2153
2011-08-02,-0.0858
2011-08-03,0.9442
2011-08-04,-7.9507
2011-08-05,-1.3395000000000001
2011-08-08,-7.3502
2011-08-09,6.2658
2011-08-10,-1.0937000000000001
2011-08-11,2.9808
2011-08-12,2.6144
2011-08-15,2.5478
2011-08-16,-1.6415
2011-08-17,-0.2706
2011-08-18,-4.9299
2011-08-19,-1.6175000000000002
2011-08-22,1.4506999999999999
2011-08-23,3.9085
2011-08-24,1.9725000000000001
2011-08-25,-3.2839
2011-08-26,2.2326
2011-08-29,4.9136
2011-08-30,-0.2602
2011-08-31,0.5217
2011-09-01,-2.8114
2011-09-02,-3.0708
2011-09-06,0.9642
2011-09-07,3.5016
2011-09-08,-1.2302
2011-09-09,-1.3345
2011-09-12,1.6682000000000001
2011-09-13,2.1729
2011-09-14,0.0434
2011-09-15,-0.8243
2011-09-16,-0.5687
2011-09-19,-1.8527
2011-09-20,-2.6703
2011-09-21,-3.5478
2011-09-22,-1.5694
2011-09-23,0.4983
2011-09-26,0.3594
2011-09-27,1.3215
2011-09-28,-3.4617
2011-09-29,5.0505
2011-09-30,-3.2212
2011-10-03,-2.4839
2011-10-04,3.9226
2011-10-05,-0.5392
2011-10-06,2.415
2011-10-07,-2.3099
2011-10-10,3.6452999999999998
2011-10-11,1.5209000000000001
2011-10-12,0.9831
2011-10-13,-0.649
2011-10-14,1.0266
2011-10-17,-1.6627999999999998
2011-10-18,2.8182
2011-10-19,-3.1521
2011-10-20,-0.283
2011-10-21,2.1287
2011-10-24,1.4358
2011-10-25,-1.7351999999999999
2011-10-26,2.9275
2011-10-27,2.4831
2011-10-28,-0.4846
2011-10-31,-1.7264
2011-11-01,-4.7297
2011-11-02,-1.9858
2011-11-03,0.2412
2011-11-04,5.9673
2011-11-07,1.5441
2011-11-08,1.8784
2011-11-09,-1.9315
2011-11-10,3.6705
2011-11-11,0.0
2011-11-14,-0.6908
2011-11-15,1.2609
2011-11-16,-3.0485
2011-11-17,0.6643
2011-11-18,0.7919
2011-11-21,-2.0079
2011-11-22,-0.1336
2011-11-23,-1.9179
2011-11-25,-0.3638
2011-11-28,1.8713
2011-11-29,-0.3136
2011-11-30,3.4607
2011-12-01,-1.4769999999999999
2011-12-02,1.8077999999999999
2011-12-05,1.3859
2011-12-06,-1.1534
2011-12-07,0.2161
2011-12-08,-1.8542
2011-12-09,1.362
2011-12-12,-0.3034
2011-12-13,-1.4783
2011-12-14,-2.0399
2011-12-15,0.0463
2011-12-16,-0.7863
2011-12-19,-1.4918
2011-12-20,1.8457
2011-12-21,-0.0465
2011-12-22,2.5105
2011-12-23,1.0431
2011-12-27,-0.2244
2011-12-28,-1.0346
2011-12-29,0.5455
2011-12-30,-0.1356
2012-01-03,0.7696
2012-01-04,-0.5391
2012-01-05,0.7678
2012-01-06,0.0896
2012-01-09,-0.627
2012-01-10,1.8026
2012-01-11,-0.3099
2012-01-12,0.444
2012-01-13,-0.4642
2012-01-17,0.1555
2012-01-18,1.7295
2012-01-19,0.3051
2012-01-20,-0.9561
2012-01-23,-0.5265
2012-01-24,-0.1764
2012-01-25,0.2651
2012-01-26,0.4848
2012-01-27,-0.5702
2012-01-30,-0.2206
2012-01-31,1.0168
2012-02-01,0.919
2012-02-02,0.3469
2012-02-03,1.3397000000000001
2012-02-06,-0.3838
2012-02-07,0.7705
2012-02-08,-1.5293
2012-02-09,0.8197
2012-02-10,-1.8828
2012-02-13,1.5699999999999998
2012-02-14,-1.9750999999999999
2012-02-15,-1.0512
2012-02-16,2.0362999999999998
2012-02-17,0.5206
2012-02-21,1.079
2012-02-22,-1.1529
2012-02-23,2.1598
2012-02-24,0.5074
2012-02-27,-1.5987
2012-02-28,-0.5985
2012-02-29,-1.0753
2012-03-01,0.0435
2012-03-02,-0.3911
2012-03-05,-1.3961999999999999
2012-03-06,-1.5487
2012-03-07,1.0337
2012-03-08,0.1335
2012-03-09,0.7552
2012-03-12,0.7055
2012-03-13,1.0508
2012-03-14,-0.13
2012-03-15,0.564
2012-03-16,-0.2588
2012-03-19,-0.3552
2012-03-20,-0.7576
2012-03-21,-0.3143
2012-03-22,-0.7658
2012-03-23,0.5447
2012-03-26,0.2257
2012-03-27,-0.2252
2012-03-28,-0.4515
2012-03-29,-0.6803
2012-03-30,0.7763
2012-04-02,0.8609
2012-04-03,-0.3594
2012-04-04,0.1803
2012-04-05,-1.3951
2012-04-09,-0.5021
2012-04-10,-3.1651
2012-04-11,1.4685000000000001
2012-04-12,0.1401
2012-04-13,-2.5641
2012-04-16,-2.0096
2012-04-17,1.416
2012-04-18,-1.2037
2012-04-19,-0.1462
2012-04-20,0.4392
2012-04-23,-0.8746
2012-04-24,1.0294
2012-04-25,0.6793
2012-04-26,-0.0964
2012-04-27,0.8201
2012-04-30,-0.6699
2012-05-01,0.0482
2012-05-02,5.4405
2012-05-03,-0.5023
2012-05-04,-1.6061999999999999
2012-05-07,1.2127
2012-05-08,0.1843
2012-05-09,0.736
2012-05-10,1.0502
2012-05-11,-0.9489
2012-05-14,-1.3686
2012-05-15,0.0463
2012-05-16,-0.2312
2012-05-17,-1.2974999999999999
2012-05-18,-1.8779
2012-05-21,2.823
2012-05-22,-0.7445
2012-05-23,1.3596
2012-05-24,0.5088
2012-05-25,0.0
2012-05-29,-0.4142
2012-05-30,0.2773
2012-05-31,0.3226
2012-06-01,-1.3321
2012-06-04,0.3259
2012-06-05,1.1601
2012-06-06,0.8716
2012-06-07,0.0455
2012-06-08,0.7273
2012-06-11,-0.6769
2012-06-12,0.5452
2012-06-13,-0.6778
2012-06-14,0.182
2012-06-15,-0.0908
2012-06-18,0.0467
2012-06-19,2.0551
2012-06-20,-1.0069
2012-06-21,-0.601
2012-06-22,1.5349
2012-06-25,-1.5117
2012-06-26,0.3721
2012-06-27,2.3633
2012-06-28,1.4033
2012-06-29,-0.625
2012-07-02,1.2129
2012-07-03,1.154
2012-07-05,-0.0439
2012-07-06,-0.1756
2012-07-09,0.3958
2012-07-10,0.0876
2012-07-11,0.1313
2012-07-12,0.5682
2012-07-13,0.8692
2012-07-16,0.2154
2012-07-17,0.043
2012-07-18,0.2578
2012-07-19,-1.3288
2012-07-20,-0.1738
2012-07-23,-0.7833
2012-07-24,-0.3947
2012-07-25,0.2202
2012-07-26,0.6151
2012-07-27,-0.6114
2012-07-30,0.6591
2012-07-31,-0.6111
2012-08-01,-1.8445
2012-08-02,-0.4027
2012-08-03,0.2246
2012-08-06,2.779
2012-08-07,-1.3083
2012-08-08,0.9722
2012-08-09,0.2626
2012-08-10,-0.4801
2012-08-13,0.6579
2012-08-14,-0.1307
2012-08-15,0.1745
2012-08-16,0.6098
2012-08-17,-0.1299
2012-08-20,0.0
2012-08-21,-0.0867
2012-08-22,-0.2603
2012-08-23,-1.1309
2012-08-24,1.2319
2012-08-27,0.2173
2012-08-28,-0.4337
2012-08-29,1.2195
2012-08-30,-0.6885
2012-08-31,0.2166
2012-09-04,1.297
2012-09-05,-0.5122
2012-09-06,0.2574
2012-09-07,0.4279
2012-09-10,-0.213
2012-09-11,0.2989
2012-09-12,0.0426
2012-09-13,0.4255
2012-09-14,0.2542
2012-09-17,-0.2113
2012-09-18,0.5506
2012-09-19,-1.1668
2012-09-20,-0.1312
2012-09-21,1.4447999999999999
2012-09-24,-0.6042
2012-09-25,-2.3448
2012-09-26,1.0671
2012-09-27,1.0999
2012-09-28,-0.2611
2012-10-01,-0.6981
2012-10-02,0.1757
2012-10-03,-0.7895
2012-10-04,0.3979
2012-10-05,0.2202
2012-10-08,-0.1318
2012-10-09,-0.8359
2012-10-10,-0.4437
2012-10-11,0.4011
2012-10-12,-0.4439
2012-10-15,-0.0892
2012-10-16,1.9634
2012-10-17,0.5252
2012-10-18,-0.2612
2012-10-19,-1.4841
2012-10-22,0.1329
2012-10-23,-0.13
2012-10-24,1.3264
2012-10-25,0.6559
2012-10-26,-0.5213
2012-10-31,-0.4831
2012-11-01,0.1563
2012-11-02,0.46
2012-11-05,0.1744
2012-11-06,0.0871
2012-11-07,-1.4354
2012-11-08,-0.662
2012-11-09,-0.2221
2012-11-12,0.8014
2012-11-13,-0.6625
2012-11-14,-4.6243
2012-11-15,1.5851
2012-11-16,3.1666
2012-11-19,1.2456
2012-11-20,-0.7469
2012-11-21,-0.0443
2012-11-23,0.6643
2012-11-26,-0.5499
2012-11-27,-0.1548
2012-11-28,-0.4431
2012-11-29,1.7356
2012-11-30,0.175
2012-12-03,0.0428
2012-12-04,-0.392
2012-12-05,0.1753
2012-12-06,-0.1312
2012-12-07,0.1752
2012-12-10,0.2624
2012-12-11,0.4361
2012-12-12,-0.6513
2012-12-13,0.6119
2012-12-14,0.391
2012-12-17,0.7356
2012-12-18,3.7371
2012-12-19,0.3822
2012-12-20,1.2267000000000001
2012-12-21,-0.794
2012-12-24,-0.4634
2012-12-26,0.1693
2012-12-27,0.0
2012-12-28,-0.2112
2012-12-31,1.2278
2013-01-02,2.2166
2013-01-03,0.8183
2013-01-04,0.487
2013-01-07,0.5654
2013-01-08,-4.2972
2013-01-09,2.5178000000000003
2013-01-10,0.2865
2013-01-11,0.6122
2013-01-14,-0.5274
2013-01-15,0.4894
2013-01-16,0.2435
2013-01-17,0.2834
2013-01-18,0.0807
2013-01-22,0.242
2013-01-23,0.2817
2013-01-24,-1.0032
2013-01-25,0.0
2013-01-28,0.4459
2013-01-29,0.0404
2013-01-30,0.4437
2013-01-31,1.4859
2013-02-01,-0.7123
2013-02-04,-0.0797
2013-02-05,0.0798
2013-02-06,-0.1993
2013-02-07,-0.4792
2013-02-08,0.3612
2013-02-11,-0.12
2013-02-12,0.3603
2013-02-13,0.8775
2013-02-14,0.5536
2013-02-15,0.3932
2013-02-19,0.4309
2013-02-20,-1.014
2013-02-21,-1.576
2013-02-22,1.241
2013-02-25,-2.1748
2013-02-26,-0.485
2013-02-27,0.2843
2013-02-28,-0.729
2013-03-01,-0.7752
2013-03-04,-1.6036000000000001
2013-03-05,-0.2507
2013-03-06,-0.2514
2013-03-07,2.5199
2013-03-08,1.229
2013-03-11,0.3642
2013-03-12,-1.0484
2013-03-13,0.326
2013-03-14,0.6905
2013-03-15,-0.5647
2013-03-18,-0.4868
2013-03-19,-1.3045
2013-03-20,0.6777
2013-03-21,-0.8414
2013-03-22,0.5515
2013-03-25,-0.1688
2013-03-26,-0.4227
2013-03-27,0.2122
2013-03-28,-0.5083
2013-04-01,-1.2346
2013-04-02,0.1293
2013-04-03,-1.808
2013-04-04,1.3152
2013-04-05,0.3029
2013-04-08,2.1139
2013-04-09,-1.3942
2013-04-10,0.5141
2013-04-11,-0.2131
2013-04-12,-1.0252
2013-04-15,-2.3738
2013-04-16,1.5915
2013-04-17,-1.436
2013-04-18,0.0
2013-04-19,0.9713
2013-04-22,0.6559
2013-04-23,1.5638999999999998
2013-04-24,0.3422
2013-04-25,0.1705
2013-04-26,0.2979
2013-04-29,1.3577
2013-04-30,0.1674
2013-05-01,-2.2148
2013-05-02,0.812
2013-05-03,0.6359
2013-05-06,-0.2527
2013-05-07,0.0422
2013-05-08,1.7307000000000001
2013-05-09,-0.7884
2013-05-10,0.4601
2013-05-13,0.3747
2013-05-14,0.2489
2013-05-15,-0.5379
2013-05-16,0.3744
2013-05-17,-0.2487
2013-05-20,0.7063
2013-05-21,0.33
2013-05-22,-0.8635
2013-05-23,-0.3318
2013-05-24,0.8323
2013-05-28,-1.3618999999999999
2013-05-29,-0.9623
2013-05-30,0.3802
2013-05-31,-3.1987
2013-06-03,0.3478
2013-06-04,-0.9099
2013-06-05,-1.3992
2013-06-06,1.1973
2013-06-07,0.7011
2013-06-10,1.2185
2013-06-11,-1.2468
2013-06-12,-0.653
2013-06-13,1.0955
2013-06-14,1.8205
2013-06-17,0.5534
2013-06-18,0.2964
2013-06-19,-0.3032
2013-06-20,-1.3901
2013-06-21,-0.2203
2013-06-24,-2.3841
2013-06-25,1.9447999999999999
2013-06-26,1.2866
2013-06-27,2.1463
2013-06-28,-0.9863
2013-07-01,1.7757
2013-07-02,0.4255
2013-07-03,-0.8898
2013-07-05,0.342
2013-07-08,0.213
2013-07-09,-0.1276
2013-07-10,0.5534
2013-07-11,2.0322
2013-07-12,0.4564
2013-07-15,0.7848
2013-07-16,0.0
2013-07-17,0.0205
2013-07-18,0.5941
2013-07-19,-0.2037
2013-07-22,0.8163
2013-07-23,1.336
2013-07-24,-8.8694
2013-07-25,-1.7098
2013-07-26,-0.8475
2013-07-29,0.0
2013-07-30,-0.5398
2013-07-31,-0.3618
2013-08-01,0.9079
2013-08-02,-0.2699
2013-08-05,0.4511
2013-08-06,-0.2694
2013-08-07,0.09
2013-08-08,0.4498
2013-08-09,-0.3583
2013-08-12,-0.8539
2013-08-13,0.4986
2013-08-14,-0.3608
2013-08-15,-0.2716
2013-08-16,-0.3177
2013-08-19,-0.4098
2013-08-20,0.3658
2013-08-21,-0.2733
2013-08-22,0.5939
2013-08-23,0.2271
2013-08-26,-0.3625
2013-08-27,-1.1369
2013-08-28,0.0
2013-08-29,1.012
2013-08-30,-0.0455
2013-09-03,-0.4556
2013-09-04,0.6407
2013-09-05,0.0455
2013-09-06,0.2727
2013-09-09,0.7253
2013-09-10,0.7201
2013-09-11,0.2234
2013-09-12,-0.0892
2013-09-13,-0.1785
2013-09-16,0.5811
2013-09-17,-0.2667
2013-09-18,-0.2269
2013-09-19,0.2729
2013-09-20,-0.6803
2013-09-23,-0.137
2013-09-24,0.5487
2013-09-25,0.0
2013-09-26,0.1819
2013-09-27,-0.227
2013-09-30,0.9099
2013-10-01,-0.1803
2013-10-02,-1.1292
2013-10-03,0.0914
2013-10-04,0.3195
2013-10-07,-0.0819
2013-10-08,-0.1002
2013-10-09,0.5014
2013-10-10,1.7687
2013-10-11,0.8021
2013-10-14,-0.3095
2013-10-15,-1.5965
2013-10-16,-0.0901
2013-10-17,1.4885
2013-10-18,0.6222
2013-10-21,-0.6625
2013-10-22,0.2668
2013-10-23,1.02
2013-10-24,0.5707
2013-10-25,0.6547
2013-10-28,0.2602
2013-10-29,0.173
2013-10-30,-1.209
2013-10-31,0.3934
2013-11-01,-4.0488
2013-11-04,1.1797
2013-11-05,0.1345
2013-11-06,0.403
2013-11-07,-0.8921
2013-11-08,1.4851
2013-11-11,-1.7738
2013-11-12,-0.2709
2013-11-13,0.9054
2013-11-14,0.2692
2013-11-15,-0.3132
2013-11-18,0.9874
2013-11-19,-0.2667
2013-11-20,-0.0446
2013-11-21,1.9617
2013-11-22,0.7433
2013-11-25,0.2604
2013-11-26,-0.1732
2013-11-27,0.2168
2013-11-29,0.1731
2013-12-02,-1.7279
2013-12-03,-0.0879
2013-12-04,0.088
2013-12-05,-0.3516
2013-12-06,1.2792
2013-12-09,-0.0871
2013-12-10,-0.7411
2013-12-11,-0.4831
2013-12-12,-0.6178
2013-12-13,0.3552
2013-12-16,-0.0442
2013-12-17,1.1952
2013-12-18,0.5343
2013-12-19,-0.3543
2013-12-20,0.7111
2013-12-23,-0.0441
2013-12-24,0.7506
2013-12-26,-0.8326
2013-12-27,-0.1326
2013-12-30,-0.4425
2013-12-31,0.2222
2014-01-02,0.0887
2014-01-03,0.6646
2014-01-06,-0.3521
2014-01-07,-0.5742
2014-01-08,0.4442
2014-01-09,0.1327
2014-01-10,-0.4859
2014-01-13,0.1332
2014-01-14,-0.1773
2014-01-15,0.6661
2014-01-16,0.0
2014-01-17,1.1469
2014-01-21,1.2211
2014-01-22,-0.2585
2014-01-23,-0.0864
2014-01-24,-1.5131999999999999
2014-01-27,-0.0878
2014-01-28,-0.5712
2014-01-29,-2.0327
2014-01-30,0.9923
2014-01-31,-1.1612
2014-02-03,-1.3556
2014-02-04,0.0916
2014-02-05,-0.1831
2014-02-06,0.6878
2014-02-07,-0.0455
2014-02-10,0.2278
2014-02-11,0.2273
2014-02-12,-0.3175
2014-02-13,-0.091
2014-02-14,0.1821
2014-02-18,1.2273
2014-02-19,-1.4369
2014-02-20,1.2301
2014-02-21,0.5401
2014-02-24,0.7162
2014-02-25,-2.0
2014-02-26,0.0
2014-02-27,0.8617
2014-02-28,-0.0899
2014-03-03,-0.09
2014-03-04,-0.8559
2014-03-05,-0.0454
2014-03-06,1.5909
2014-03-07,-0.179
2014-03-10,0.3138
2014-03-11,-1.6979
2014-03-12,1.1364
2014-03-13,-0.9888
2014-03-14,-0.0454
2014-03-17,0.0908
2014-03-18,1.4973
2014-03-19,0.1365
2014-03-20,0.3182
2014-03-21,-0.1359
2014-03-24,0.1815
2014-03-25,0.1359
2014-03-26,-1.583
2014-03-27,1.2868
2014-03-28,-0.4083
2014-03-31,-0.7745
2014-04-01,1.5152
2014-04-02,0.8141
2014-04-03,-0.314
2014-04-04,-0.5851
2014-04-07,-0.3622
2014-04-08,1.0904
2014-04-09,-0.1348
2014-04-10,-1.1251
2014-04-11,-1.0014
2014-04-14,1.3793
2014-04-15,0.1814
2014-04-16,0.3169
2014-04-17,-0.9928
2014-04-21,0.4102
2014-04-22,1.1348
2014-04-23,-0.4937
2014-04-24,0.0451
2014-04-25,-0.6312
2014-04-28,-1.4973
2014-04-29,0.5527
2014-04-30,0.3207
2014-05-01,-0.4566
2014-05-02,0.1835
2014-05-05,0.9158
2014-05-06,-2.8131
2014-05-07,-0.5602
2014-05-08,-0.8451
2014-05-09,0.3788
2014-05-12,0.7547
2014-05-13,-0.4682
2014-05-14,-0.047
2014-05-15,-0.8
2014-05-16,0.2846
2014-05-19,0.1419
2014-05-20,-0.9447
2014-05-21,-1.2399
2014-05-22,0.7243
2014-05-23,1.0067
2014-05-27,-0.1424
2014-05-28,0.1426
2014-05-29,0.0
2014-05-30,-1.0916
2014-06-02,-1.1996
2014-06-03,0.8256
2014-06-04,-0.578
2014-06-05,0.8721
2014-06-06,0.6244
2014-06-09,-0.5251
2014-06-10,0.0
2014-06-11,-0.2399
2014-06-12,1.1063
2014-06-13,-0.785
2014-06-16,-0.024
2014-06-17,-0.2398
2014-06-18,1.0294
2014-06-19,0.2183
2014-06-20,0.0242
2014-06-23,-0.3872
2014-06-24,-0.9232
2014-06-25,1.4713
2014-06-26,2.465
2014-06-27,1.0377
2014-06-30,-0.6536
2014-07-01,0.7519
2014-07-02,0.1399
2014-07-03,-0.9315
2014-07-07,-0.4701
2014-07-08,-1.3699
2014-07-09,1.3889
2014-07-10,-0.9447
2014-07-11,0.3815
2014-07-14,0.2375
2014-07-15,-0.2844
2014-07-16,-0.6179
2014-07-17,-0.813
2014-07-18,0.2411
