ticker,HEP US Equity
2004-11-26,0.5848
2004-11-29,-2.5291
2004-11-30,-0.7158
2004-12-01,-1.1715
2004-12-02,-2.766
2004-12-03,0.0313
2004-12-06,1.2812000000000001
2004-12-07,1.3576
2004-12-08,-1.796
2004-12-09,0.31
2004-12-10,1.3597000000000001
2004-12-13,-0.4573
2004-12-14,0.6432
2004-12-15,0.6391
2004-12-16,1.1188
2004-12-17,-0.0897
2004-12-20,-1.2272
2004-12-21,0.6061
2004-12-22,1.8072
2004-12-23,-0.2959
2004-12-27,-0.3561
2004-12-28,0.0596
2004-12-29,0.7143
2004-12-30,1.6548
2004-12-31,0.1453
2005-01-03,-1.016
2005-01-04,-2.3167
2005-01-05,-2.1015
2005-01-06,0.92
2005-01-07,0.4558
2005-01-10,2.5408
2005-01-11,-1.4748999999999999
2005-01-12,0.1497
2005-01-13,0.0598
2005-01-14,1.1951
2005-01-18,-0.3543
2005-01-19,0.1185
2005-01-20,-0.0592
2005-01-21,-0.6515
2005-01-24,-0.8942
2005-01-25,-2.9654
2005-01-26,9.2549
2005-01-27,4.1135
2005-01-28,-0.545
2005-01-31,3.0411
2005-02-01,1.5687
2005-02-02,-0.0524
2005-02-03,1.4667
2005-02-04,1.7037
2005-02-07,1.2437
2005-02-08,-4.9637
2005-02-09,-2.1652
2005-02-10,1.9125999999999999
2005-02-11,-0.9383
2005-02-14,0.8119
2005-02-15,1.8792
2005-02-16,2.108
2005-02-17,0.7484
2005-02-18,1.1783
2005-02-22,0.2532
2005-02-23,-2.7525
2005-02-24,-1.4542
2005-02-25,1.7128
2005-02-28,0.9067
2005-03-01,-1.9255
2005-03-02,2.6963
2005-03-03,1.1981
2005-03-04,0.7557
2005-03-07,-0.325
2005-03-08,-0.0502
2005-03-09,-1.7566000000000002
2005-03-10,-2.401
2005-03-11,-0.0262
2005-03-14,1.3089
2005-03-15,0.5168
2005-03-16,-1.7995
2005-03-17,0.6806
2005-03-18,-0.026
2005-03-21,-1.2484
2005-03-22,0.158
2005-03-23,-1.7355
2005-03-24,2.9971
2005-03-28,-1.299
2005-03-29,-0.2369
2005-03-30,-1.4512
2005-03-31,0.4016
2005-04-01,2.4
2005-04-04,1.849
2005-04-05,0.6392
2005-04-06,2.8963
2005-04-07,4.1975
2005-04-08,-4.9526
2005-04-11,1.471
2005-04-12,0.3194
2005-04-13,-0.8082
2005-04-14,0.2222
2005-04-15,0.7391
2005-04-18,-2.3967
2005-04-19,0.1253
2005-04-20,2.6026
2005-04-21,3.2927
2005-04-22,0.3542
2005-04-25,4.3529
2005-04-26,-0.3382
2005-04-27,1.1312
2005-04-28,0.2237
2005-04-29,0.692
2005-05-02,2.771
2005-05-03,-2.2865
2005-05-04,-1.3245
2005-05-05,-2.6846
2005-05-06,-4.0745
2005-05-09,1.335
2005-05-10,-2.0359
2005-05-11,1.2225
2005-05-12,-0.0242
2005-05-13,-0.7007
2005-05-16,0.9246
2005-05-17,-0.6509
2005-05-18,-1.1162
2005-05-19,0.1227
2005-05-20,1.4706000000000001
2005-05-23,3.8647
2005-05-24,0.7209
2005-05-25,-1.6393
2005-05-26,-2.23
2005-05-27,-0.7203
2005-05-31,-1.5960999999999999
2005-06-01,0.8847
2005-06-02,0.0487
2005-06-03,0.1704
2005-06-06,-0.8264
2005-06-07,-0.7353
2005-06-08,0.1235
2005-06-09,1.9482
2005-06-10,3.7736
2005-06-13,1.1655
2005-06-14,-1.3825
2005-06-15,1.7056
2005-06-16,-0.873
2005-06-17,1.1587
2005-06-20,0.3436
2005-06-21,0.2283
2005-06-22,1.2528000000000001
2005-06-23,-0.225
2005-06-24,-0.2255
2005-06-27,0.7232
2005-06-28,0.4712
2005-06-29,-0.335
2005-06-30,-0.8514
2005-07-01,-0.452
2005-07-05,-0.3178
2005-07-06,-0.2277
2005-07-07,-0.3652
2005-07-08,-1.26
2005-07-11,0.1856
2005-07-12,0.7411
2005-07-13,0.4598
2005-07-14,-1.8993
2005-07-15,-0.0467
2005-07-18,0.5834
2005-07-19,2.065
2005-07-20,-0.341
2005-07-21,0.365
2005-07-22,-1.1364
2005-07-25,-0.7586
2005-07-26,-0.278
2005-07-27,0.9292
2005-07-28,0.7135
2005-07-29,1.4625
2005-08-01,0.0
2005-08-02,1.5766
2005-08-03,-0.4878
2005-08-04,-0.9024
2005-08-05,-0.82
2005-08-08,-1.0106
2005-08-09,-1.5081
2005-08-10,-0.8245
2005-08-11,-2.019
2005-08-12,0.0727
2005-08-15,-1.7442
2005-08-16,-0.8876
2005-08-17,-0.9701
2005-08-18,3.0143
2005-08-19,1.8044
2005-08-22,-0.1437
2005-08-23,0.3838
2005-08-24,-0.1195
2005-08-25,-0.0957
2005-08-26,0.5268
2005-08-29,-0.5479
2005-08-30,0.5988
2005-08-31,-0.119
2005-09-01,-0.4768
2005-09-02,4.3832
2005-09-06,1.0785
2005-09-07,0.7037
2005-09-08,0.9919
2005-09-09,-0.9375
2005-09-12,-0.8562
2005-09-13,-1.1136
2005-09-14,-0.4826
2005-09-15,0.0
2005-09-16,-0.2309
2005-09-19,1.2731
2005-09-20,-0.0229
2005-09-21,-0.3887
2005-09-22,-3.1214
2005-09-23,0.5923
2005-09-26,1.9783
2005-09-27,0.8083
2005-09-28,0.0458
2005-09-29,0.1603
2005-09-30,0.0229
2005-10-03,-0.5714
2005-10-04,1.1494
2005-10-05,-1.6594
2005-10-06,-2.2415
2005-10-07,0.0236
2005-10-10,1.8199
2005-10-11,0.0696
2005-10-12,-1.1598
2005-10-13,-1.901
2005-10-14,-0.0718
2005-10-17,1.2928
2005-10-18,-0.969
2005-10-19,0.2387
2005-10-20,0.0476
2005-10-21,0.1904
2005-10-24,0.8076
2005-10-25,1.0132
2005-10-26,0.3032
2005-10-27,-1.7208999999999999
2005-10-28,-0.0947
2005-10-31,-0.0474
2005-11-01,0.3318
2005-11-02,-0.0945
2005-11-03,0.8274
2005-11-04,0.4518
2005-11-07,-1.7519
2005-11-08,-1.3012000000000001
2005-11-09,-0.3906
2005-11-10,0.4902
2005-11-11,-0.8537
2005-11-14,0.7872
2005-11-15,-1.196
2005-11-16,-1.9268999999999998
2005-11-17,0.3526
2005-11-18,2.1084
2005-11-21,-1.6716
2005-11-22,-1.875
2005-11-23,0.1274
2005-11-25,0.2545
2005-11-28,-0.9898
2005-11-29,0.2307
2005-11-30,-1.0742
2005-12-01,1.3702
2005-12-02,-0.5356
2005-12-05,-0.6667
2005-12-06,-2.2974
2005-12-07,1.1889
2005-12-08,0.2611
2005-12-09,0.3906
2005-12-12,-0.2335
2005-12-13,0.78
2005-12-14,0.2064
2005-12-15,0.2575
2005-12-16,-1.4123999999999999
2005-12-19,-0.1302
2005-12-20,-0.2347
2005-12-21,0.1307
2005-12-22,-1.1749
2005-12-23,-0.3699
2005-12-27,-0.6895
2005-12-28,-2.5366999999999997
2005-12-29,-0.1096
2005-12-30,1.1794
2006-01-03,2.7379
2006-01-04,2.1108
2006-01-05,1.9638
2006-01-06,0.8616
2006-01-09,2.7638
2006-01-10,3.8631
2006-01-11,-2.307
2006-01-12,-0.7229
2006-01-13,1.5777
2006-01-17,-0.454
2006-01-18,0.216
2006-01-19,-0.5988
2006-01-20,-1.6385999999999998
2006-01-23,-0.147
2006-01-24,-0.8832
2006-01-25,-0.8663
2006-01-26,-1.1236
2006-01-27,-1.0101
2006-01-30,1.4031
2006-01-31,2.0881
2006-02-01,-0.9364
2006-02-02,0.5597
2006-02-03,1.1307
2006-02-06,-0.646
2006-02-07,-0.1
2006-02-08,0.1502
2006-02-09,-0.3999
2006-02-10,-0.7528
2006-02-13,1.7446000000000002
2006-02-14,-2.0378
2006-02-15,0.5835
2006-02-16,-0.5044
2006-02-17,0.7605
2006-02-21,0.6289
2006-02-22,-0.725
2006-02-23,0.7303
2006-02-24,0.5
2006-02-27,-0.995
2006-02-28,0.7789
2006-03-01,-0.3989
2006-03-02,-0.1252
2006-03-03,-0.3512
2006-03-06,-0.7542
2006-03-07,0.4815
2006-03-08,-0.8827
2006-03-09,1.7812000000000001
2006-03-10,0.3
2006-03-13,-0.0249
2006-03-14,-0.5236
2006-03-15,-0.1253
2006-03-16,0.1255
2006-03-17,-2.3810000000000002
2006-03-20,-1.0013
2006-03-21,-0.6483
2006-03-22,1.018
2006-03-23,1.4212
2006-03-24,0.0
2006-03-27,2.6752000000000002
2006-03-28,-0.2481
2006-03-29,1.4925
2006-03-30,1.9607999999999999
2006-03-31,2.6442
2006-04-03,-2.5526999999999997
2006-04-04,-0.2644
2006-04-05,-2.7711
2006-04-06,-0.1239
2006-04-07,-0.6203
2006-04-10,0.6242
2006-04-11,-0.5211
2006-04-12,0.3991
2006-04-13,0.3975
2006-04-17,-0.099
2006-04-18,0.8174
2006-04-19,1.9409999999999998
2006-04-20,-0.8436
2006-04-21,0.8751
2006-04-24,0.1928
2006-04-25,-0.8177
2006-04-26,0.2667
2006-04-27,0.3628
2006-04-28,-0.5301
2006-05-01,-0.0484
2006-05-02,0.3393
2006-05-03,-0.2174
2006-05-04,1.1065
2006-05-05,0.9241
2006-05-08,-0.7229
2006-05-09,-0.6796
2006-05-10,-0.2933
2006-05-11,-1.0539
2006-05-12,-1.1642000000000001
2006-05-15,-1.9048
2006-05-16,0.0
2006-05-17,1.3541
2006-05-18,0.2521
2006-05-19,-1.4584
2006-05-22,0.5103
2006-05-23,-1.3963
2006-05-24,-0.7467
2006-05-25,-0.3113
2006-05-26,1.3271
2006-05-30,1.9517
2006-05-31,1.0579
2006-06-01,-1.67
2006-06-02,1.6984
2006-06-05,0.349
2006-06-06,0.0
2006-06-07,-0.2732
2006-06-08,0.2242
2006-06-09,-0.2237
2006-06-12,-0.0996
2006-06-13,0.2244
2006-06-14,0.0
2006-06-15,0.4975
2006-06-16,1.4604
2006-06-19,0.2684
2006-06-20,-0.5109
2006-06-21,0.0245
2006-06-22,0.1959
2006-06-23,0.2925
2006-06-26,0.0
2006-06-27,-0.365
2006-06-28,-1.0989
2006-06-29,1.2346
2006-06-30,-1.5854
2006-07-03,-0.3717
2006-07-05,-0.4975
2006-07-06,-1.25
2006-07-07,-0.6329
2006-07-10,1.2739
2006-07-11,-0.5786
2006-07-12,-0.0253
2006-07-13,-0.329
2006-07-14,0.3047
2006-07-17,-2.557
2006-07-18,-0.8314
2006-07-19,0.0262
2006-07-20,2.0953
2006-07-21,0.1539
2006-07-24,0.6916
2006-07-25,1.3483
2006-07-26,1.4056
2006-07-27,-0.6188
2006-07-28,0.2366
2006-07-31,0.1263
2006-08-01,-0.6054
2006-08-02,1.0406
2006-08-03,-1.1304
2006-08-04,-0.0254
2006-08-07,-1.7789000000000001
2006-08-08,0.8538
2006-08-09,1.3853
2006-08-10,-1.8978000000000002
2006-08-11,0.5417
2006-08-14,-0.5131
2006-08-15,0.5673
2006-08-16,-0.7692
2006-08-17,0.7752
2006-08-18,-1.2821
2006-08-21,-1.2208
2006-08-22,-0.6574
2006-08-23,0.0529
2006-08-24,-1.3492
2006-08-25,0.1609
2006-08-28,0.1339
2006-08-29,1.123
2006-08-30,-0.0529
2006-08-31,1.8519
2006-09-01,-0.3117
2006-09-05,0.5732
2006-09-06,-0.9067
2006-09-07,0.0
2006-09-08,0.549
2006-09-11,-0.962
2006-09-12,-1.0239
2006-09-13,0.1857
2006-09-14,-0.8472
2006-09-15,-0.0267
2006-09-18,1.4689999999999999
2006-09-19,-1.1319
2006-09-20,0.3994
2006-09-21,-0.3182
2006-09-22,-0.6385
2006-09-25,-1.178
2006-09-26,-0.1897
2006-09-27,-1.2215
2006-09-28,1.5114
2006-09-29,2.2198
2006-10-02,4.6875
2006-10-03,-1.3408
2006-10-04,-0.8718
2006-10-05,-0.2845
2006-10-06,-0.6226
2006-10-09,0.1044
2006-10-10,0.3911
2006-10-11,0.8052
2006-10-12,-0.1546
2006-10-13,0.6452
2006-10-16,1.2821
2006-10-17,-1.2658
2006-10-18,-0.5128
2006-10-19,0.5155
2006-10-20,-0.0256
2006-10-23,-0.0256
2006-10-24,0.3848
2006-10-25,0.0511
2006-10-26,0.5619
2006-10-27,0.8128
2006-10-30,0.6551
2006-10-31,0.7509
2006-11-01,-0.2112
2006-11-02,-0.7595
2006-11-03,-0.6378
2006-11-06,0.3338
2006-11-07,0.0512
2006-11-08,0.2302
2006-11-09,0.1021
2006-11-10,-0.1275
2006-11-13,-0.2297
2006-11-14,0.1535
2006-11-15,0.6386
2006-11-16,-0.7614
2006-11-17,0.3836
2006-11-20,-0.051
2006-11-21,0.6118
2006-11-22,-0.1773
2006-11-24,-0.1269
2006-11-27,1.0165
2006-11-28,-0.0755
2006-11-29,0.9063
2006-11-30,0.2745
2006-12-01,0.1493
2006-12-04,-0.6211
2006-12-05,0.15
2006-12-06,0.0
2006-12-07,-0.1248
2006-12-08,0.6248
2006-12-11,0.0994
2006-12-12,0.0248
2006-12-13,-0.1488
2006-12-14,0.0
2006-12-15,-0.3727
2006-12-18,0.3741
2006-12-19,0.2981
2006-12-20,0.1486
2006-12-21,-0.4699
2006-12-22,0.8946
2006-12-26,0.3202
2006-12-27,-0.8102
2006-12-28,-0.2475
2006-12-29,-0.1241
2007-01-03,1.1677
2007-01-04,0.7122
2007-01-05,0.2682
2007-01-08,3.0156
2007-01-09,-0.6138
2007-01-10,0.0238
2007-01-11,0.4512
2007-01-12,-0.8983
2007-01-16,0.6441
2007-01-17,0.4266
2007-01-18,1.2981
2007-01-19,-1.9104999999999999
2007-01-22,0.8076
2007-01-23,0.1178
2007-01-24,-0.0471
2007-01-25,0.0706
2007-01-26,-0.9176
2007-01-29,0.0712
2007-01-30,0.1661
2007-01-31,1.2082
2007-02-01,1.9663
2007-02-02,0.1263
2007-02-05,2.5151
2007-02-06,4.0436
2007-02-07,-1.3974
2007-02-08,0.0221
2007-02-09,0.4649
2007-02-12,0.7933
2007-02-13,-0.7215
2007-02-14,-0.8588
2007-02-15,0.1777
2007-02-16,0.9091
2007-02-20,0.7691
2007-02-21,0.0654
2007-02-22,1.1985000000000001
2007-02-23,-0.9475
2007-02-26,-0.5652
2007-02-27,-0.5247
2007-02-28,1.3626
2007-03-01,-0.2602
2007-03-02,3.8043
2007-03-05,1.1728
2007-03-06,1.4283000000000001
2007-03-07,-2.4082
2007-03-08,1.422
2007-03-09,-1.5464
2007-03-12,1.4241
2007-03-13,0.6607
2007-03-14,-3.3846
2007-03-15,-0.2123
2007-03-16,-0.9574
2007-03-19,0.4511
2007-03-20,1.2404
2007-03-21,2.2391
2007-03-22,-1.2397
2007-03-23,0.9414
2007-03-26,-0.2073
2007-03-27,-1.9315
2007-03-28,-0.4447
2007-03-29,-1.0849
2007-03-30,0.2366
2007-04-02,1.3731
2007-04-03,1.5661
2007-04-04,-0.125
2007-04-05,-0.0626
2007-04-09,-0.7516
2007-04-10,-0.4417
2007-04-11,0.8874
2007-04-12,-0.3351
2007-04-13,1.3868
2007-04-16,3.2746
2007-04-17,-0.281
2007-04-18,0.3622
2007-04-19,0.2406
2007-04-20,1.1202
2007-04-23,1.5232
2007-04-24,0.5651
2007-04-25,0.2131
2007-04-26,2.3782
2007-04-27,1.8319
2007-04-30,1.0757
2007-05-01,-3.0459
2007-05-02,-0.5678
2007-05-03,-2.1698
2007-05-04,-0.0986
2007-05-07,1.4013
2007-05-08,-2.2384
2007-05-09,0.8164
2007-05-10,-1.0271
2007-05-11,-0.3393
2007-05-14,0.3805
2007-05-15,-1.8352
2007-05-16,0.569
2007-05-17,-0.1616
2007-05-18,0.1417
2007-05-21,3.0719
2007-05-22,-1.6275
2007-05-23,0.7176
2007-05-24,-3.1071
2007-05-25,0.817
2007-05-29,1.4992
2007-05-30,-0.479
2007-05-31,0.5816
2007-06-01,0.7178
2007-06-04,0.8315
2007-06-05,0.3534
2007-06-06,-1.1935
2007-06-07,-2.1584
2007-06-08,-0.4455
2007-06-11,0.6711
2007-06-12,-2.0194
2007-06-13,0.5977
2007-06-14,1.2088
2007-06-15,1.9231
2007-06-18,0.3774
2007-06-19,-0.4274
2007-06-20,-1.3194
2007-06-21,0.0
2007-06-22,-0.2416
2007-06-25,-0.0807
2007-06-26,-1.1515
2007-06-27,0.1022
2007-06-28,-0.0817
2007-06-29,4.0049
2007-07-02,1.002
2007-07-03,-0.0973
2007-07-05,-0.954
2007-07-06,0.9829
2007-07-09,1.0707
2007-07-10,-0.6356
2007-07-11,0.5621
2007-07-12,1.0023
2007-07-13,1.9275
2007-07-16,-0.4306
2007-07-17,2.012
2007-07-18,2.4885
2007-07-19,2.1583
2007-07-20,-1.7606000000000002
2007-07-23,1.7025000000000001
2007-07-24,0.4053
2007-07-25,-1.7375
2007-07-26,-3.9829
2007-07-27,0.3348
2007-07-30,-0.9084
2007-07-31,-2.2451
2007-08-01,-0.2105
2007-08-02,-1.6015000000000001
2007-08-03,-2.6482
2007-08-06,-3.0857
2007-08-07,0.3561
2007-08-08,-1.5863
2007-08-09,-3.3934
2007-08-10,0.1537
2007-08-13,4.121
2007-08-14,-3.4737
2007-08-15,2.181
2007-08-16,-4.2476
2007-08-17,-0.691
2007-08-20,0.2466
2007-08-21,-1.7686
2007-08-22,4.5588999999999995
2007-08-23,4.7526
2007-08-24,-3.205
2007-08-27,-0.6665
2007-08-28,-2.0563
2007-08-29,-1.4365
2007-08-30,-0.5605
2007-08-31,3.1116
2007-09-04,1.9024999999999999
2007-09-05,-0.1502
2007-09-06,1.0101
2007-09-07,-2.0426
2007-09-10,-0.3478
2007-09-11,-0.6536
2007-09-12,0.6362
2007-09-13,-0.6104
2007-09-14,-1.1844999999999999
2007-09-17,0.111
2007-09-18,1.3304
2007-09-19,2.9539999999999997
2007-09-20,-0.6164
2007-09-21,0.4063
2007-09-24,-0.852
2007-09-25,-1.9979
2007-09-26,0.3946
2007-09-27,-1.0917
2007-09-28,1.6556
2007-10-01,-1.0641
2007-10-02,-0.5926
2007-10-03,-0.2429
2007-10-04,-0.2656
2007-10-05,0.577
2007-10-08,0.1765
2007-10-09,0.4405
2007-10-10,1.3594
2007-10-11,1.0171
2007-10-12,0.664
2007-10-15,1.0638
2007-10-16,-1.0526
2007-10-17,0.2128
2007-10-18,0.1911
2007-10-19,-0.9324
2007-10-22,-0.2139
2007-10-23,-1.0932
2007-10-24,0.5852
2007-10-25,-0.1293
2007-10-26,-0.1726
2007-10-29,3.0257
2007-10-30,-1.4055
2007-10-31,0.4255
2007-11-01,0.0847
2007-11-02,2.4026
2007-11-05,-2.7277
2007-11-06,-0.7765
2007-11-07,-0.413
2007-11-08,-0.5894
2007-11-09,0.3513
2007-11-12,-0.9847
2007-11-13,-0.5304
2007-11-14,-0.9331
2007-11-15,-0.0224
2007-11-16,-1.5253
2007-11-19,0.6606
2007-11-20,-0.3168
2007-11-21,-1.3620999999999999
2007-11-23,3.4292
2007-11-26,-1.2016
2007-11-27,1.464
2007-11-28,-1.1099
2007-11-29,-1.0101
2007-11-30,-1.3605
2007-12-03,0.5747
2007-12-04,0.3429
2007-12-05,0.7973
2007-12-06,-0.565
2007-12-07,0.5682
2007-12-10,-0.113
2007-12-11,0.1131
2007-12-12,-0.8814
2007-12-13,-0.2736
2007-12-14,-3.4065
2007-12-17,-0.355
2007-12-18,0.8551
2007-12-19,-0.3062
2007-12-20,-0.189
2007-12-21,1.1834
2007-12-24,0.2807
2007-12-26,-0.3499
2007-12-27,-0.5618
2007-12-28,4.0254
2007-12-31,-0.9957
2008-01-02,-2.9486
2008-01-03,0.4475
2008-01-04,-1.4068
2008-01-07,1.8549
2008-01-08,0.7938
2008-01-09,1.5983
2008-01-10,0.3192
2008-01-11,-2.7727
2008-01-14,-0.7714
2008-01-15,0.0
2008-01-16,-2.6384
2008-01-17,-1.4033
2008-01-18,-0.3436
2008-01-22,-2.6102
2008-01-23,-1.7446000000000002
2008-01-24,0.3603
2008-01-25,2.5641
2008-01-28,0.1
2008-01-29,-0.7243
2008-01-30,-0.5786
2008-01-31,3.3654
2008-02-01,0.2203
2008-02-04,2.5647
2008-02-05,0.5358
2008-02-06,-0.4338
2008-02-07,1.9123999999999999
2008-02-08,1.5439
2008-02-11,0.3041
2008-02-12,-1.1894
2008-02-13,-0.59
2008-02-14,1.4245
2008-02-15,-0.4448
2008-02-19,-4.4204
2008-02-20,1.0086
2008-02-21,-0.755
2008-02-22,1.1043
2008-02-25,1.4563
2008-02-26,-0.1675
2008-02-27,-0.5032
2008-02-28,-0.3372
2008-02-29,-0.725
2008-03-03,0.2191
2008-03-04,-0.3643
2008-03-05,0.0731
2008-03-06,-1.0231
2008-03-07,-0.2215
2008-03-10,0.7153
2008-03-11,-1.1266
2008-03-12,0.322
2008-03-13,0.1235
2008-03-14,-1.8249
2008-03-17,-0.5024
2008-03-18,-1.0856
2008-03-19,-1.8377
2008-03-20,0.052
2008-03-24,-0.4678
2008-03-25,1.1749
2008-03-26,-0.1806
2008-03-27,-2.7146
2008-03-28,0.7175
2008-03-31,1.2929
2008-04-01,0.3907
2008-04-02,-0.1816
2008-04-03,0.2339
2008-04-04,0.3371
2008-04-07,-1.1372
2008-04-08,1.6993
2008-04-09,0.7969
2008-04-10,0.4591
2008-04-11,-3.0465
2008-04-14,1.0735999999999999
2008-04-15,-1.4767000000000001
2008-04-16,3.2606
2008-04-17,1.5024
2008-04-18,0.3512
2008-04-21,-0.1
2008-04-22,-0.5756
2008-04-23,-1.6360000000000001
2008-04-24,-0.1535
2008-04-25,-0.8098
2008-04-28,1.7208
2008-04-29,-0.254
2008-04-30,3.0554
2008-05-01,5.77
2008-05-02,2.2106
2008-05-05,2.3023
2008-05-06,-0.5456
2008-05-07,-0.5029
2008-05-08,1.0567
2008-05-09,0.3865
2008-05-12,3.442
2008-05-13,-0.1313
2008-05-14,-0.263
2008-05-15,-3.2967
2008-05-16,1.1364
2008-05-19,1.1461000000000001
2008-05-20,0.5776
2008-05-21,-1.2149
2008-05-22,0.6038
2008-05-23,0.1111
2008-05-27,2.1314
2008-05-28,-2.5217
2008-05-29,0.446
2008-05-30,0.5773
2008-06-02,1.0596
2008-06-03,-0.8737
2008-06-04,-4.6276
2008-06-05,1.5018
2008-06-06,-0.7057
2008-06-09,-0.3439
2008-06-10,-0.3911
2008-06-11,-1.5011999999999999
2008-06-12,0.422
2008-06-13,0.1634
2008-06-16,1.0256
2008-06-17,-0.2077
2008-06-18,-1.8035
2008-06-19,-4.5679
2008-06-20,-0.9376
2008-06-23,1.32
2008-06-24,-1.7452999999999999
2008-06-25,-1.7513
2008-06-26,-0.5602
2008-06-27,0.128
2008-06-30,-0.2558
2008-07-01,-0.0769
2008-07-02,-1.3857
2008-07-03,-3.2006
2008-07-07,-6.1559
2008-07-08,-3.0364
2008-07-09,0.0
2008-07-10,-0.5318
2008-07-11,1.8117
2008-07-14,-1.9778
2008-07-15,-6.3151
2008-07-16,-2.4778000000000002
2008-07-17,0.7166
2008-07-18,-4.3661
2008-07-21,-0.2367
2008-07-22,0.2712
2008-07-23,3.3468999999999998
2008-07-24,-0.5561
2008-07-25,5.8882
2008-07-28,0.0621
2008-07-29,0.9003
2008-07-30,3.0769
2008-07-31,4.5969999999999995
2008-08-01,-0.5451
2008-08-04,-4.41
2008-08-05,-5.2147
2008-08-06,-0.0647
2008-08-07,-3.5946
2008-08-08,-0.2687
2008-08-11,5.6922
2008-08-12,3.8878
2008-08-13,1.5951
2008-08-14,-3.7439999999999998
2008-08-15,-2.0075
2008-08-18,-2.8169
2008-08-19,0.4611
2008-08-20,1.6393
2008-08-21,9.354800000000001
2008-08-22,0.7965
2008-08-25,-1.8437000000000001
2008-08-26,1.4013
2008-08-27,0.9115
2008-08-28,-1.69
2008-08-29,-0.0889
2008-09-02,1.8984999999999999
2008-09-03,0.1456
2008-09-04,-1.7442
2008-09-05,-1.6864
2008-09-08,-1.0232
2008-09-09,-4.2566
2008-09-10,1.0796999999999999
2008-09-11,-1.0053
2008-09-12,2.0628
2008-09-15,-2.1455
2008-09-16,2.3197
2008-09-17,-10.2484
2008-09-18,-1.9031
2008-09-19,6.3492
2008-09-22,-2.1559
2008-09-23,-1.0508
2008-09-24,1.3018
2008-09-25,4.836
2008-09-26,-0.9677
2008-09-29,-2.9316
2008-09-30,0.8054
2008-10-01,-3.4621
2008-10-02,-12.1379
2008-10-03,-4.1994
2008-10-06,-15.4855
2008-10-07,-11.9244
2008-10-08,1.2107999999999999
2008-10-09,5.6546
2008-10-10,-4.1682
2008-10-13,11.4393
2008-10-14,27.1807
2008-10-15,-1.5535999999999999
2008-10-16,6.1393
2008-10-17,4.8051
2008-10-20,15.2249
2008-10-21,-3.3333
2008-10-22,-9.5993
2008-10-23,0.7216
2008-10-24,0.6141
2008-10-27,-1.2208
2008-10-28,-5.1493
2008-10-29,1.3391
2008-10-30,4.9286
2008-10-31,-2.8255
2008-11-03,-10.8052
2008-11-04,1.3355000000000001
2008-11-05,2.0362
2008-11-06,3.6795999999999998
2008-11-07,-4.3413
2008-11-10,-3.5911999999999997
2008-11-11,-6.2219
2008-11-12,-7.1148
2008-11-13,0.7049
2008-11-14,-0.7
2008-11-17,-3.4305
2008-11-18,2.1411
2008-11-19,-6.2887
2008-11-20,-7.9817
2008-11-21,-9.116
2008-11-24,7.6596
2008-11-25,1.6375
