ticker,ACRB US Equity
2012-01-13,-21.875
2012-01-20,-14.0
2012-01-24,-25.5814
2012-02-02,40.625
2012-02-06,0.0
2012-02-07,0.0
2012-02-08,0.0
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-16,0.0
2012-02-21,0.0
2012-02-22,0.0
2012-02-28,0.0
2012-03-02,0.0
2012-03-22,0.0
2012-03-23,0.0
2012-03-26,0.0
2012-04-03,11.1111
2012-04-10,0.0
2012-04-11,-10.0
2012-04-16,-15.5556
2012-04-23,-7.8947
2012-04-24,8.5714
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,0.0
2012-05-04,0.0
2012-05-07,2.6316
2012-05-08,-2.5641
2012-05-09,-7.8947
2012-05-10,14.2857
2012-05-15,0.0
2012-05-16,-10.0
2012-05-18,0.0
2012-05-24,5.5556
2012-05-30,-7.8947
2012-05-31,-5.7143
2012-06-04,0.0
2012-06-05,-15.1515
2012-06-06,7.1429
2012-06-08,0.0
2012-06-29,-6.6667
2012-07-05,-10.7143
2012-07-12,-11.6
2012-07-13,-0.4525
2012-07-26,59.0909
2012-07-30,-28.5714
2012-07-31,0.0
2012-08-01,0.0
2012-08-03,-8.0
2012-08-06,0.0
2012-08-08,-8.6957
2012-08-10,9.5238
2012-08-13,0.0
2012-08-15,0.0
2012-08-16,-4.3478
2012-08-17,0.0
2012-08-20,0.0
2012-08-22,0.0
2012-08-23,-5.9943
2012-08-24,1.5413000000000001
2012-08-27,-4.7619
2012-09-07,20.0
2012-09-10,-16.6667
2012-09-11,10.0
2012-09-13,9.0909
2012-09-14,4.1667
2012-09-17,-8.0
2012-09-18,0.0
2012-09-19,0.0
2012-09-20,8.6957
2012-09-24,-10.0
2012-09-25,-1.5
2012-09-27,-6.6836
2012-09-28,-3.294
2012-10-01,10.0
2012-10-02,-10.4545
2012-10-03,-3.5533
2012-10-04,-1.5789
2012-10-05,-0.5348
2012-10-08,0.0
2012-10-09,-3.2258
2012-10-15,-13.3333
2012-10-16,4.8077
2012-10-17,10.0917
2012-10-18,-9.1667
2012-10-19,12.0413
2012-10-22,9.1778
2012-10-23,-11.5
2012-10-25,-3.3898
2012-10-26,-0.5848
2012-10-31,0.0
2012-11-01,5.8088
2012-11-02,-9.6595
2012-11-05,2.1538
2012-11-06,0.0
2012-11-08,-3.6145
2012-11-09,3.125
2012-11-12,-6.0606
2012-11-15,-11.6129
2012-11-19,0.7299
2012-11-20,-0.7246
2012-11-21,7.6642
2012-11-23,-5.7627
2012-11-26,2.1583
2012-11-27,-3.5211
2012-11-28,0.0
2012-11-29,5.8394
2012-11-30,-4.8276
2012-12-03,1.4493
2012-12-04,-0.7143
2012-12-05,-1.4388
2012-12-06,1.4599
2012-12-07,-1.5288
2012-12-10,2.2831
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,7.1429
2012-12-14,3.3333
2012-12-17,3.2258
2012-12-19,10.9375
2012-12-20,3.662
2012-12-21,-2.1739
2012-12-24,2.7778
2012-12-26,-2.7027
2012-12-27,0.0
2012-12-28,2.2222
2012-12-31,4.8913
2013-01-02,-6.7358
2013-01-03,0.0
2013-01-04,-2.7778
2013-01-07,-2.2857
2013-01-08,-7.6023
2013-01-09,1.2658
2013-01-10,0.0
2013-01-11,12.5
2013-01-14,-6.4583
2013-01-15,6.9042
2013-01-16,0.0
2013-01-18,5.5556
2013-01-22,0.0
2013-01-23,21.0526
2013-01-24,8.6957
2013-01-25,-20.0
2013-01-28,-1.5
2013-01-29,-8.6294
2013-01-30,5.5556
2013-02-01,-5.2632
2013-02-04,-5.0
2013-02-05,0.0
2013-02-06,-0.5848
2013-02-07,0.0
2013-02-08,0.0
2013-02-11,5.8824
2013-02-12,-5.5556
2013-02-13,0.0
2013-02-14,0.0
2013-02-19,29.4118
2013-02-20,6.8182
2013-02-21,-20.8511
2013-02-22,3.2258
2013-02-25,-1.0417
2013-02-26,0.0
2013-02-27,-2.6316
2013-02-28,16.2162
2013-03-01,2.3256
2013-03-04,-13.6364
2013-03-06,-17.3684
2013-03-07,8.2803
2013-03-08,-3.5294
2013-03-11,-0.6098
2013-03-12,0.0
2013-03-13,-1.8405
2013-03-14,12.4219
2013-03-15,-18.2766
2013-03-18,35.5867
2013-03-21,-24.7413
2013-03-22,28.7917
2013-03-25,-16.6613
2013-03-26,-9.3168
2013-03-27,2.8682
2013-04-01,0.2913
2013-04-02,6.3071
2013-04-10,3.0445
2013-04-11,-9.0909
2013-04-12,-4.0
2013-04-15,-6.25
2013-04-17,-5.8333
2013-04-18,0.0
2013-04-19,-0.0983
2013-04-23,-8.6614
2013-04-24,12.069
2013-04-25,-21.1538
2013-04-26,17.0732
2013-04-29,0.0
2013-04-30,0.0
2013-05-01,26.7708
2013-05-02,-21.1175
2013-05-08,24.8958
2013-05-09,-6.6722
2013-05-13,0.0
2013-05-14,0.0
2013-05-16,-10.6345
2013-05-17,12.0
2013-05-22,0.0
2013-05-24,-10.625
2013-05-29,-16.0839
2013-05-30,23.6905
2013-05-31,-4.9086
2013-06-03,-11.083
2013-06-04,-9.0495
2013-06-05,0.1252
2013-06-07,0.0
2013-06-10,0.0
2013-06-11,-10.0
2013-06-12,15.2083
2013-06-13,-13.2007
2013-06-14,0.0
2013-06-17,5.5556
2013-06-18,-0.5263
2013-06-19,-10.0529
2013-06-20,5.8824
2013-06-21,0.0
2013-06-24,5.4167
2013-06-25,-18.7088
2013-07-01,5.0243
2013-07-05,1.2346
2013-07-10,3.6585
2013-07-11,-7.0588
2013-07-17,13.9241
2013-07-22,0.0
2013-07-23,-11.1111
2013-07-26,18.75
2013-07-29,5.2632
2013-07-30,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-07,0.0
2013-08-09,0.0
2013-08-12,0.0
2013-08-15,10.0
2013-08-19,9.0909
2013-08-21,-8.3333
2013-08-22,-8.1818
2013-08-26,0.0
2013-08-29,-55.4455
2013-08-30,-6.6667
2013-09-03,-2.3810000000000002
2013-09-06,-2.439
2013-09-12,25.0
2013-09-16,-10.0
2013-09-23,-11.1111
2013-09-24,-25.0
2013-09-25,0.0
2013-09-26,0.0
2013-09-27,-26.6667
2013-09-30,36.3636
2013-10-01,0.0
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-10,0.0
2013-10-14,0.0
2013-10-17,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-29,0.0
2013-11-04,0.0
2013-11-08,0.0
2013-11-11,0.0
2013-11-13,0.0
2013-11-15,-3.3333
2013-11-22,-27.5862
2013-11-25,90.4762
2013-11-27,-12.5
2013-12-03,-42.8571
2013-12-04,116.5625
2013-12-05,-30.7359
2013-12-10,0.0
2013-12-11,-23.3333
2013-12-13,0.0
2013-12-16,0.0
2013-12-18,-8.6957
2013-12-23,4.7619
2013-12-27,0.0
2013-12-30,59.0909
2013-12-31,0.0
2014-01-08,42.8571
2014-01-13,-40.0
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,0.0
2014-01-27,1.6667
2014-01-31,1.6393
2014-02-04,96.7742
2014-02-05,-8.1967
2014-02-06,-3.9063
2014-02-07,11.4983
2014-02-14,-12.1875
2014-02-19,-33.5706
2014-02-21,48.2143
2014-03-11,3.8554
2014-03-20,-36.891
2014-03-21,-11.7647
2014-04-07,32.7083
2014-04-11,-37.6766
2014-04-17,20.9068
2014-04-25,0.0
2014-04-29,28.3333
2014-05-06,-0.3247
2014-05-12,-21.8241
2014-05-13,0.0
2014-05-19,-16.25
2014-05-23,18.9055
2014-05-30,-15.8996
2014-06-04,0.0
2014-06-06,15.4229
2014-06-12,0.0
2014-06-20,-13.3621
2014-07-21,19.403
2014-07-22,0.0
2014-07-24,-3.3333
2014-07-29,27.1552
2014-07-31,0.0
2014-08-08,-31.8644
2014-08-12,0.0
2014-09-04,0.0
2014-09-10,0.0
2014-09-22,-20.398
2014-09-23,0.625
2014-09-29,81.3665
2014-09-30,0.0
2014-10-01,-44.863
2014-10-10,0.3106
2014-11-11,13.9319
2014-11-17,-8.1522
2014-11-21,0.0
2014-11-25,0.0
2014-12-05,0.0
2014-12-10,0.0
2014-12-12,0.0
2014-12-30,-19.5266
2014-12-31,128.6765
2015-01-02,2.8939
2015-01-05,-25.0
2015-01-06,33.3333
2015-01-16,0.0
2015-01-22,172.8125
2015-01-23,-55.2119
2015-01-27,112.532
2015-01-30,-71.1191
2015-02-02,33.3333
2015-02-03,100.0
2015-02-11,0.0
2015-02-19,-26.5625
2015-02-20,49.0426
2015-03-19,11.4204
2015-03-23,-0.5766
2015-03-24,-17.5258
2015-03-31,21.25
2015-04-06,0.0
2015-04-13,-38.1443
2015-04-14,-11.6667
2015-04-15,-1.8868
2015-04-16,53.8462
2015-04-23,12.5
2015-04-28,-0.1389
2015-04-30,-6.5369
2015-05-01,-16.6667
2015-05-04,27.8571
2015-05-06,-38.5475
2015-05-07,-4.8864
2015-05-08,5.1374
2015-05-11,9.0909
2015-05-12,41.6667
2015-05-14,-29.4118
2015-05-15,-12.5
2015-05-18,-4.7619
2015-05-19,44.0
2015-05-22,-16.6667
2015-05-26,16.4583
2015-05-27,-2.6834
2015-05-28,-13.2353
2015-05-29,0.0
2015-06-01,1.6949
2015-06-03,16.6667
2015-06-04,6.25
2015-06-08,-45.9664
2015-06-09,-25.3499
2015-06-12,-16.6667
2015-07-10,137.25
2015-07-15,0.0
2015-07-28,-6.4278
2015-09-30,-63.964
2015-10-23,0.0
2015-10-30,-15.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-11,127.5735
2015-11-12,28.7561
2015-11-16,-79.9247
2015-11-17,118.75
2015-12-10,0.0
2015-12-11,0.0
2015-12-15,-44.5714
2015-12-24,0.0
2016-01-13,0.5155
2016-03-14,-9.7436
2016-04-04,1.1364
2016-04-08,0.0
2016-04-20,0.0
2016-05-16,0.0
2016-05-20,0.0
2016-05-23,10.6742
2016-06-06,62.4365
2016-06-07,0.0
2016-06-09,0.0
2016-07-11,0.0
2016-07-14,-11.5625
2016-07-15,-43.4629
2016-07-27,-10.0
2016-08-08,66.6667
2016-08-23,-6.6667
2016-09-02,-64.2857
2016-09-08,60.0
2016-09-09,-50.0
2016-09-16,0.0
2016-09-21,23.4375
2016-09-30,-18.9873
2016-10-05,100.0
2016-10-14,12.5
2016-10-24,-55.5556
2016-11-18,0.0
2016-11-30,0.0
2016-12-06,0.0
2016-12-12,125.0
2016-12-27,-12.5
2016-12-30,-11.1111
2017-01-06,-6.25
2017-01-17,-23.8095
2017-02-08,80.0
2017-02-13,0.0
2017-02-16,-44.4444
2017-04-03,0.0
2017-05-11,0.0
2017-05-24,-10.0
2017-07-05,100.0
2017-07-25,0.0
2017-07-26,-38.5
2017-08-08,-18.6992
2017-08-21,0.0
2017-10-06,97.7778
2017-11-27,-38.3258
2017-11-30,-18.0179
2017-12-12,95.5556
2017-12-20,0.0
2017-12-27,-86.3636
2018-02-09,16.6667
2018-02-20,0.0
2018-02-26,-7.1429
2018-03-13,507.6923
2018-03-26,-1.2658
2018-04-02,-80.7692
2018-04-27,420.0
2018-04-30,1.2821
2018-05-18,0.0
2018-07-05,-82.2785
2018-07-18,457.1429
2018-08-10,-79.4872
2018-08-14,387.5
2018-08-17,0.0
2018-08-30,-76.9231
2018-09-18,16.6667
2018-09-20,-4.7619
2018-09-28,-15.0
2018-10-01,0.0
2018-10-26,0.0
2018-11-05,-17.647100000000002
2018-12-17,-7.1429
2018-12-21,0.0
2018-12-27,115.3846
2018-12-28,0.0
2018-12-31,3.2143
2019-01-09,-58.4775
2019-01-11,83.3333
2019-01-17,150.0
2019-01-23,0.0
2019-02-14,0.0
2019-02-27,0.0
2019-03-04,0.0
2019-03-21,0.0
2019-04-30,-69.0909
2019-06-06,223.5294
2019-06-18,-69.0909
2019-06-25,0.0
2019-07-01,0.0
2019-07-11,0.0
2019-07-29,217.6471
2019-08-01,-68.5185
2019-08-09,0.0
2019-08-30,0.0
2019-10-01,0.0
2019-10-03,5.8824
2019-10-17,288.8889
2019-10-18,14.2857
2019-10-21,0.0
2019-10-23,-31.25
2019-10-28,45.4545
2019-10-29,-65.0
2019-10-30,0.0
2019-11-07,-46.4286
2019-11-11,203.3333
2019-11-18,9.8901
2019-11-21,0.0
2019-11-22,0.0
2019-12-09,0.0
2019-12-13,0.0
2019-12-19,-58.0
2019-12-23,-38.0952
2019-12-30,246.1538
2019-12-31,77.7778
2020-01-02,-3.0625
2020-01-03,53.4494
2020-01-06,-15.9664
2020-01-07,-50.0
2020-01-08,94.0
2020-01-10,23.7113
2020-01-13,-11.6667
2020-01-14,30.4717
2020-01-15,1.2292
2020-01-17,0.0
2020-01-21,-24.2857
2020-01-23,22.6415
2020-01-24,0.0
2020-01-30,-56.1538
2020-01-31,75.4386
2020-02-06,0.0
2020-02-13,-49.0
2020-02-25,-1.9607999999999999
2020-03-12,-6.0
2020-03-19,46.8085
2020-03-26,0.0
2020-03-27,44.9275
2020-04-02,-6.0
2020-04-09,-46.8085
2020-04-24,0.0
2020-04-29,-6.0
2020-05-01,0.0
2020-05-04,0.0
2020-05-14,-4.2553
2020-05-18,0.0
2020-05-26,62.2222
2020-05-28,36.9863
2020-06-15,0.0
2020-06-18,-18.5
2020-06-19,-10.4294
2020-06-22,-13.6986
2020-06-24,74.6032
2020-06-30,-21.8182
2020-07-08,-18.6047
2020-07-13,-54.2857
2020-07-17,-3.125
