ticker,HRAA US Equity
2013-03-28,3.4483
2013-04-01,0.0
2013-04-02,-6.6667
2013-04-03,0.0
2013-04-08,3.5714
2013-04-09,3.4483
2013-04-10,0.0
2013-04-12,-3.3333
2013-04-15,6.8966
2013-04-16,3.2258
2013-04-17,18.75
2013-04-18,-18.4211
2013-04-19,12.9032
2013-04-22,0.0
2013-04-23,5.7143
2013-04-24,5.4054
2013-04-25,7.6923
2013-04-26,19.0476
2013-04-29,2.0
2013-04-30,-1.9607999999999999
2013-05-01,0.0
2013-05-02,0.0
2013-05-03,0.0
2013-05-06,0.0
2013-05-07,6.0
2013-05-08,-1.8868
2013-05-09,1.9231
2013-05-10,-5.6604
2013-05-13,-2.0
2013-05-14,0.0
2013-05-15,2.0408
2013-05-16,0.0
2013-05-17,0.0
2013-05-20,2.0
2013-05-21,-3.9215999999999998
2013-05-22,2.0408
2013-05-23,-2.0
2013-05-24,-7.1429
2013-05-28,3.2967
2013-05-29,4.2553
2013-05-30,1.6327
2013-05-31,-3.6145
2013-06-03,-2.0833
2013-06-04,-4.2553
2013-06-05,-2.2222
2013-06-06,18.1818
2013-06-07,-9.6154
2013-06-10,-11.7021
2013-06-11,16.8675
2013-06-12,3.0928
2013-06-13,-6.0
2013-06-14,3.1915
2013-06-17,3.0928
2013-06-18,20.0
2013-06-19,-1.6667
2013-06-20,1.3559
2013-06-21,-8.0268
2013-06-24,-0.9091
2013-06-25,-4.5872
2013-06-26,0.0
2013-06-27,-1.9231
2013-06-28,-5.8824
2013-07-01,2.0833
2013-07-02,0.0
2013-07-03,-2.0408
2013-07-05,4.1667
2013-07-08,-24.0
2013-07-09,14.473700000000001
2013-07-10,-1.1494
2013-07-11,0.0
2013-07-12,-6.9767
2013-07-15,-2.5
2013-07-16,-1.9231
2013-07-17,-16.3399
2013-07-18,15.625
2013-07-19,-6.7568
2013-07-22,13.0435
2013-07-23,2.5641
2013-07-24,-2.5
2013-07-25,-1.2821
2013-07-26,2.5974
2013-07-29,-2.5316
2013-07-30,-2.5974
2013-07-31,-1.3333
2013-08-01,1.3514
2013-08-02,26.6667
2013-08-05,-21.8947
2013-08-06,-1.6173
2013-08-07,4.1096
2013-08-08,-2.6316
2013-08-09,-10.8108
2013-08-12,3.0303
2013-08-13,-6.6176
2013-08-14,-2.0472
2013-08-15,2.8939
2013-08-16,-2.8125
2013-08-19,-1.9293
2013-08-20,1.6393
2013-08-21,12.9032
2013-08-22,-7.1429
2013-08-23,3.0385
2013-08-26,-7.4281
2013-08-27,6.129
2013-08-28,-2.7356
2013-08-29,-4.6875
2013-08-30,13.1148
2013-09-03,-4.3478
2013-09-04,-7.5758
2013-09-05,-1.6393
2013-09-09,-6.6667
2013-09-10,14.2857
2013-09-11,-4.6875
2013-09-12,-6.5574
2013-09-13,3.5088
2013-09-16,-13.5593
2013-09-17,-1.9607999999999999
2013-09-18,0.0
2013-09-19,4.0
2013-09-20,0.0
2013-09-23,7.6923
2013-09-24,-7.1429
2013-09-25,-1.9231
2013-09-26,-5.8824
2013-09-27,1.6667
2013-09-30,-7.377
2013-10-01,1.7699
2013-10-02,8.6957
2013-10-03,-0.4
2013-10-04,0.0
2013-10-07,-7.6305
2013-10-08,0.0
2013-10-09,4.3478
2013-10-10,0.0
2013-10-11,4.1667
2013-10-14,8.0
2013-10-15,3.7037
2013-10-16,-10.7143
2013-10-17,12.0
2013-10-18,-0.3571
2013-10-21,0.1792
2013-10-22,0.1342
2013-10-23,-0.134
2013-10-24,-3.3989
2013-10-25,3.3333
2013-10-28,-6.8100000000000005
2013-10-29,-1.9231
2013-10-30,1.9607999999999999
2013-10-31,1.9231
2013-11-01,-5.6604
2013-11-04,4.0
2013-11-05,-7.3077
2013-11-06,3.7344
2013-11-07,10.0
2013-11-08,-5.4545
2013-11-13,1.9231
2013-11-14,13.0189
2013-11-15,-11.5192
2013-11-18,5.283
2013-11-19,-8.2437
2013-11-20,-5.8594
2013-11-21,20.332
2013-11-22,-20.6897
2013-11-25,0.0
2013-11-26,8.6957
2013-11-27,-4.0
2013-11-29,8.3333
2013-12-02,-5.7692
2013-12-03,2.0408
2013-12-04,0.0
2013-12-05,-2.0
2013-12-09,-6.1224
2013-12-10,2.1739
2013-12-11,-2.1277
2013-12-12,1.7391
2013-12-13,6.4103
2013-12-16,-7.6305
2013-12-17,0.0
2013-12-18,-5.2174
2013-12-19,-12.844
2013-12-20,15.7895
2013-12-23,-4.5455
2013-12-24,9.5238
2013-12-26,0.0
2013-12-27,6.5217
2013-12-31,2.0408
2014-01-02,-8.0
2014-01-03,0.8696
2014-01-06,16.3793
2014-01-07,-18.5185
2014-01-08,6.8182
2014-01-09,0.0
2014-01-10,-2.0745
2014-01-13,2.1184
2014-01-14,8.5106
2014-01-15,-4.7059
2014-01-17,-1.2346
2014-01-21,0.0
2014-01-22,-8.3333
2014-01-23,0.0
2014-01-24,4.5455
2014-01-27,4.3478
2014-01-28,4.1667
2014-01-30,-0.4
2014-01-31,0.3514
2014-02-03,-11.906
2014-02-04,4.4861
2014-02-05,1.3043
2014-02-06,-4.2918
2014-02-07,-10.3139
2014-02-10,0.0
2014-02-11,0.0625
2014-02-12,-7.0581
2014-02-13,12.9032
2014-02-14,18.5714
2014-02-18,0.4016
2014-02-19,-3.0
2014-02-20,3.0928
2014-02-21,3.6
2014-02-24,-9.2664
2014-02-25,-2.1277
2014-02-26,8.6957
2014-02-27,0.0
2014-02-28,-8.0
2014-03-03,8.6957
2014-03-04,-8.0
2014-03-05,0.0
2014-03-06,-2.1739
2014-03-10,-4.4444
2014-03-11,-6.9767
2014-03-12,5.0
2014-03-13,0.0
2014-03-17,4.7619
2014-03-18,4.5455
2014-03-20,-4.3478
2014-03-21,11.3636
2014-03-25,-18.3163
2014-03-26,4.9344
2014-03-27,6.6667
2014-03-28,-6.25
2014-03-31,-5.2381
2014-04-02,0.0
2014-04-03,-9.5477
2014-04-04,-5.0
2014-04-07,5.2632
2014-04-08,0.0
2014-04-09,-5.5556
2014-04-10,-2.3529
2014-04-11,-9.6386
2014-04-14,0.0
2014-04-15,6.6667
2014-04-16,-25.0
2014-04-17,8.3333
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,-24.6154
2014-04-24,-13.2653
2014-04-25,11.7647
2014-04-28,5.2632
2014-04-29,-20.0
2014-04-30,12.5
2014-05-01,11.1111
2014-05-06,-10.0
2014-05-07,0.0
2014-05-08,-11.1111
2014-05-09,-6.25
2014-05-12,22.6667
2014-05-16,-45.6522
2014-05-19,18.25
2014-05-20,1.4799
2014-05-21,0.0
2014-05-22,6.6667
2014-05-23,48.4375
2014-05-27,5.2632
2014-06-02,-10.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-09,-5.5556
2014-06-12,-44.7059
2014-06-13,0.0
2014-06-16,-4.2553
2014-06-17,-22.2222
2014-06-19,20.0
2014-06-20,-4.7619
2014-06-23,5.0
2014-06-24,-4.7619
2014-06-30,-5.0
2014-07-01,5.2632
2014-07-02,0.0
2014-07-03,-15.9375
2014-07-07,-13.7546
2014-07-08,-10.3448
2014-07-09,11.538499999999999
2014-07-14,-10.3448
2014-07-15,-15.3846
2014-07-18,-37.2159
2014-07-21,33.9367
2014-07-23,-29.7297
2014-07-24,0.0
2014-07-25,15.3846
2014-07-28,-26.6667
2014-07-29,-9.0909
2014-07-30,25.0
2014-07-31,-42.5
2014-08-01,-16.5217
2014-08-04,44.7917
2014-08-05,-53.9568
2014-08-06,12.5
2014-08-07,-8.3333
2014-08-08,66.6667
2014-08-11,-40.0
2014-08-12,6.0606
2014-08-13,-15.7143
2014-08-15,35.5932
2014-08-19,-32.5
2014-08-20,18.5185
2014-08-21,4.6875
2014-08-22,64.1791
2014-08-25,-41.8182
2014-08-26,-9.375
2014-08-27,-27.5862
2014-08-28,-11.9048
2014-08-29,29.7297
2014-09-02,0.0
2014-09-03,37.5
2014-09-04,0.0
2014-09-05,-10.6061
2014-09-08,16.9492
2014-09-09,-2.8986
2014-09-10,0.0
2014-09-11,-47.7612
2014-09-12,5.7143
2014-09-15,2.7027
2014-09-16,-15.7895
2014-09-19,0.0
2014-09-23,0.0
2014-09-25,31.25
2014-10-02,9.5238
2014-10-03,0.0
2014-10-08,0.0
2014-10-13,0.0
2014-10-14,-34.7826
2014-10-15,-3.3333
2014-10-17,37.931
2014-10-20,40.0
2014-10-21,5.3571
2014-10-22,-37.2881
2014-10-27,-27.027
2014-10-28,0.0
2014-10-31,-3.7037
2014-11-05,0.0
2014-11-06,-7.6923
2014-11-07,8.3333
2014-11-11,-7.6923
2014-11-13,33.3333
2014-11-14,0.0
2014-11-17,-25.0
2014-11-18,-8.3333
2014-11-20,0.0
2014-11-21,-27.2727
2014-11-24,18.75
2014-11-28,0.0
2014-12-01,-15.7895
2014-12-02,0.0
2014-12-03,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,0.0
2014-12-11,-12.5
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,0.0
2014-12-19,0.0
2014-12-22,-7.1429
2014-12-23,0.0
2014-12-24,7.6923
2014-12-29,-21.4286
2014-12-30,18.1818
2014-12-31,-15.3846
2015-01-20,0.0
2015-01-29,27.2727
2015-02-02,57.1429
2015-02-03,-4.5455
2015-02-05,-33.3333
2015-02-09,14.2857
2015-02-10,0.0
2015-02-12,-12.5
2015-02-19,0.0
2015-03-09,0.0
2015-03-10,0.0
2015-03-11,0.0
2015-03-16,0.0
2015-03-27,0.0
2015-03-31,-21.4286
2015-04-06,27.2727
2015-04-10,-21.4286
2015-04-15,0.0
2015-04-17,0.0
2015-04-20,0.0
2015-04-24,0.0
2015-04-30,0.0
2015-05-01,-9.0909
2015-05-04,10.0
2015-05-13,0.0
2015-05-18,136.3636
2015-05-19,-30.7692
2015-05-20,77.7778
2015-05-27,-40.625
2015-05-29,52.6316
2015-06-03,-37.931
2015-06-04,-22.2222
2015-06-10,0.0
2015-06-11,28.5714
2015-06-12,44.4444
2015-06-22,11.538499999999999
2015-06-23,-37.931
2015-06-25,61.1111
2015-06-26,-37.931
2015-06-29,0.0
2015-07-01,-22.2222
2015-07-06,0.0
2015-07-07,57.1429
2015-07-08,-40.9091
2015-07-14,0.0
2015-07-15,7.6923
2015-07-16,-21.4286
2015-07-21,0.0
2015-07-22,18.1818
2015-07-29,123.0769
2015-07-31,-17.2414
2015-08-05,0.0
2015-08-07,-12.5
2015-08-14,0.0
2015-08-18,0.0
2015-08-26,-52.381
2015-08-28,0.0
2015-09-08,0.0
2015-09-11,30.0
2015-09-18,-23.0769
2015-10-01,0.0
2015-10-02,0.0
2015-10-08,0.0
2015-10-19,0.0
2015-10-20,30.0
2015-10-23,100.0
2015-11-19,-50.0
2015-11-20,0.0
2015-11-23,-15.3846
2015-11-30,18.1818
2015-12-03,-38.4615
2015-12-04,0.0
2015-12-09,0.0
2015-12-10,0.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-18,112.5
2015-12-21,-41.1765
2015-12-22,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-02-19,10.0
2016-03-03,-9.0909
2016-03-04,-20.0
2016-04-07,0.0
2016-04-11,0.0
2016-04-28,25.0
2016-05-02,-40.0
2016-05-10,0.0
2016-05-23,0.0
2016-06-28,0.0
2016-07-07,-16.6667
2016-07-20,0.0
2016-07-22,0.0
2016-07-29,0.0
2016-09-13,0.0
2016-10-13,0.0
2016-10-24,0.0
2016-10-26,0.0
2016-11-04,0.0
2016-11-14,0.0
2016-11-21,40.0
2016-11-22,-28.5714
2016-11-23,0.0
2016-11-28,0.0
2016-11-29,20.0
2016-11-30,-16.6667
2016-12-12,0.0
2016-12-13,100.0
2016-12-21,-50.0
2016-12-22,40.0
2016-12-28,-28.5714
2017-01-05,0.0
2017-01-06,0.0
2017-01-25,0.0
2017-02-08,260.0
2017-02-09,44.4444
2017-02-10,3.8462
2017-02-22,-40.7407
2017-02-27,81.25
2017-02-28,-37.931
2017-05-15,0.0
2017-05-26,-38.8889
2017-05-30,0.0
2017-06-02,0.0
2017-06-29,1.8182
2017-07-18,-14.2857
2017-07-19,33.3333
2017-07-20,62.5
2017-07-24,-46.1538
2017-07-25,28.5714
2017-07-26,111.1111
2017-07-28,0.0
2017-08-02,0.0
2017-08-09,-10.526299999999999
2017-08-21,0.0
2017-09-13,-11.7647
2017-10-03,0.0
2017-10-09,-53.3333
2017-10-17,-14.2857
2017-10-27,0.0
2017-10-30,0.0
2017-11-15,150.0
2017-11-16,-35.3333
2017-11-17,-7.2165
2017-11-30,0.0
2017-12-05,66.6667
2017-12-06,0.0
2017-12-13,-40.0
2017-12-14,0.0
2017-12-21,66.6667
2017-12-27,-40.0
2017-12-29,0.0
2018-01-03,177.7778
2018-01-04,-32.0
2018-01-05,-52.9412
2018-01-08,12.5
2018-01-09,50.0
2018-01-10,-33.3333
2018-01-19,0.0
2018-01-24,-11.1111
2018-01-29,0.0
2018-01-30,5.0
2018-02-02,19.0476
2018-02-12,4.0
2018-02-13,34.6154
2018-02-14,0.0
2018-02-16,0.0
2018-05-07,-35.7143
2018-05-11,77.7778
2018-05-14,18.75
2018-05-17,0.0
2018-05-29,-5.2632
2018-05-30,-11.1111
2018-06-06,37.5
2018-06-07,31.8182
2018-06-14,-48.2759
2018-06-21,-13.3333
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,76.9231
2018-07-03,-4.3478
2018-07-10,-20.4545
2018-07-16,-25.7143
2018-07-17,0.0
2018-07-20,0.0
2018-08-31,0.0
2018-09-04,-7.6923
2018-09-05,0.0
2018-09-06,100.0
2018-09-21,-37.5
2018-10-01,-20.0
2018-11-02,-8.3333
2018-11-05,-9.0909
2018-12-03,0.0
2018-12-10,-10.0
2018-12-26,0.0
2018-12-27,18.8889
2018-12-31,-25.2336
2019-01-31,0.0
2019-02-01,0.0
2019-02-26,25.0
2019-03-06,0.0
2019-03-14,0.0
2019-03-26,0.0
2019-03-27,20.0
2019-04-17,-16.6667
2019-04-29,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-06-17,-10.0
2019-07-19,11.1111
2019-07-22,10.0
2019-07-25,45.4545
2019-07-26,0.0
2019-08-26,-10.0
2019-10-03,-16.6667
2019-10-04,0.0
2019-10-07,-16.6667
2019-10-08,80.0
2019-10-10,-33.3333
2019-10-18,-16.6667
2019-10-31,-20.0
2019-11-11,0.0
2019-11-15,0.0
2019-12-05,12.5
2019-12-10,-11.1111
2019-12-12,0.0
2019-12-18,0.0
2019-12-20,0.0
2019-12-23,0.0
2020-01-02,50.0
2020-01-09,-25.0
2020-01-14,22.2222
2020-01-15,0.0
2020-01-24,0.0
2020-01-28,-18.1818
2020-02-07,0.0
2020-03-16,-22.2222
2020-03-30,-14.2857
2020-04-07,83.3333
2020-04-08,27.2727
2020-04-14,-15.0
2020-04-17,0.0
2020-04-24,-7.563
2020-05-06,-5.4545
2020-05-07,25.0
2020-05-08,0.0
2020-05-11,-46.1538
2020-05-14,0.0
2020-06-02,114.2857
2020-06-05,-46.6667
2020-06-08,0.0
2020-06-09,462.5
2020-06-10,18.5556
2020-06-11,12.4649
2020-06-12,-33.3333
2020-06-15,5.0
2020-06-16,25.0
2020-06-17,-14.2857
2020-06-19,-31.1111
2020-06-22,12.9032
2020-06-23,68.5714
2020-06-24,-11.4407
2020-06-26,-42.5837
2020-06-29,16.6667
2020-07-02,14.2857
2020-07-06,25.0
2020-07-07,0.0
2020-07-08,10.5
2020-07-09,-9.5023
2020-07-10,0.0
2020-07-13,22.0
2020-07-14,6.5574
2020-07-15,-24.6154
2020-07-16,6.1224
2020-07-17,-19.2308
2020-07-20,19.0476
2020-07-22,0.0
2020-07-24,-2.0
2020-07-27,18.3673
2020-07-28,-6.8966
2020-07-29,9.2593
2020-07-30,-15.2542
2020-07-31,14.0
