ticker,CMGO US Equity
2009-05-11,0.0
2009-05-14,25.0
2009-05-22,33.3333
2009-05-26,0.0
2009-05-28,-39.5
2009-05-29,40.4959
2009-06-01,-28.8235
2009-06-02,-0.8264
2009-06-03,-8.3333
2009-06-04,-9.0909
2009-06-24,-10.0
2009-06-25,11.1111
2009-06-26,-10.0
2009-06-29,0.0
2009-06-30,0.0
2009-07-06,233.3333
2009-07-07,-60.0
2009-07-08,-33.3333
2009-07-09,0.0
2009-07-15,50.0
2009-07-16,0.0
2009-07-17,0.0
2009-08-03,33.3333
2009-08-04,0.0
2009-08-05,-25.0
2009-08-13,50.0
2009-08-14,11.1111
2009-08-17,0.0
2009-08-18,-10.0
2009-08-24,11.1111
2009-08-26,10.0
2009-09-01,0.0
2009-09-04,18.1818
2009-09-08,15.3846
2009-09-11,0.0
2009-09-28,-20.0
2009-09-29,8.3333
2009-10-05,7.6923
2009-10-06,7.1429
2009-10-09,0.0
2009-10-19,-6.6667
2009-11-17,-64.1964
2009-11-18,79.5511
2009-11-19,11.1111
2009-11-20,0.0
2009-11-23,-40.0
2009-12-01,0.0
2009-12-03,15.8333
2009-12-16,-28.0576
2009-12-17,0.0
2009-12-23,60.0
2010-01-19,12.5
2010-01-21,-11.1111
2010-01-22,25.0
2010-01-25,-10.0
2010-01-26,11.1111
2010-01-27,50.0
2010-01-28,0.0
2010-02-01,-26.6667
2010-02-02,18.1818
2010-02-04,-15.3846
2010-02-05,-27.2727
2010-02-08,50.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-18,-8.3333
2010-02-19,9.0909
2010-02-23,-49.8958
2010-02-24,49.6881
2010-02-25,-11.1111
2010-03-02,-25.0
2010-03-03,1.6667
2010-03-04,-1.6393
2010-03-05,16.6667
2010-03-08,14.2857
2010-03-09,-37.5
2010-03-10,40.0
2010-03-11,-28.5714
2010-03-12,-40.0
2010-03-15,66.6667
2010-03-16,-10.0
2010-03-18,0.0
2010-03-19,-22.2222
2010-03-22,14.2857
2010-03-25,-7.5
2010-03-26,-10.8108
2010-03-30,20.8333
2010-04-01,-17.2414
2010-04-05,16.6667
2010-04-06,3.8961
2010-04-07,25.0
2010-04-09,60.0
2010-04-12,-12.5
2010-04-21,-57.1429
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,0.0
2010-04-28,-3.3333
2010-04-29,0.0
2010-05-04,-31.0345
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-13,100.0
2010-05-14,0.0
2010-05-17,37.5
2010-05-18,-27.0455
2010-05-19,-2.8037
2010-05-28,-48.7179
2010-06-01,-20.0
2010-06-02,56.25
2010-06-03,16.0
2010-06-04,72.4138
2010-06-07,-0.25
2010-06-09,10.2757
2010-06-10,0.0
2010-06-11,0.0
2010-06-14,-27.2727
2010-06-15,0.0
2010-06-16,-12.5
2010-06-17,14.2857
2010-06-18,-2.5
2010-06-21,0.0
2010-06-23,2.5641
2010-06-28,2.5
2010-06-29,12.1951
2010-07-01,-2.1739
2010-07-02,11.1111
2010-07-06,-6.0
2010-07-07,8.5106
2010-07-13,-1.9607999999999999
2010-07-14,10.0
2010-07-15,-5.4545
2010-07-19,0.0
2010-07-20,5.7692
2010-07-21,-9.0909
2010-07-26,-20.0
2010-07-27,25.0
2010-07-28,6.0
2010-08-02,0.0
2010-08-03,-5.6604
2010-08-04,10.0
2010-08-05,0.0
2010-08-18,-27.2727
2010-08-19,-12.5
2010-08-20,0.0
2010-08-23,-28.5714
2010-08-24,-20.0
2010-08-25,-15.0
2010-08-26,47.0588
2010-08-27,20.0
2010-08-31,66.6667
2010-09-03,-10.0
2010-09-07,11.1111
2010-09-08,0.0
2010-09-09,10.0
2010-09-10,9.0909
2010-09-13,-8.3333
2010-09-14,9.0909
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,-8.3333
2010-09-22,9.0909
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,8.3333
2010-09-28,7.6923
2010-09-29,14.2857
2010-09-30,12.5
2010-10-01,0.0
2010-10-05,0.0
2010-10-06,-11.1111
2010-10-07,12.5
2010-10-08,-5.5556
2010-10-12,29.4118
2010-10-13,0.0
2010-10-14,10.0
2010-10-18,7.438
2010-10-19,53.8462
2010-10-20,25.0
2010-10-21,-40.0
2010-10-22,0.0
2010-10-25,6.6667
2010-10-26,0.0
2010-10-27,25.0
2010-10-28,-10.0
2010-10-29,0.0
2010-11-01,77.7778
2010-11-02,-37.5
2010-11-03,0.0
2010-11-04,-5.0
2010-11-05,-15.7895
2010-11-08,25.0
2010-11-09,25.0
2010-11-10,32.0
2010-11-11,-3.0303
2010-11-12,-6.25
2010-11-15,6.6667
2010-11-16,-3.125
2010-11-18,-3.2258
2010-11-19,-13.3333
2010-11-22,0.0
2010-11-23,-9.6154
2010-11-24,-6.383
2010-11-26,9.0909
2010-11-29,-8.3333
2010-11-30,0.0
2010-12-01,25.0
2010-12-02,9.0909
2010-12-03,3.3333
2010-12-06,0.0
2010-12-07,3.2258
2010-12-08,-9.375
2010-12-09,10.3448
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-3.125
2010-12-16,0.0
2010-12-20,0.0
2010-12-21,-6.4516
2010-12-29,-3.4483
2010-12-30,0.0
2011-01-04,-3.5714
2011-01-06,3.7037
2011-01-07,3.5714
2011-01-10,0.0
2011-01-11,13.7931
2011-01-12,0.0
2011-01-13,0.0
2011-01-18,-12.1212
2011-01-19,-6.8966
2011-01-20,11.1111
2011-01-21,0.0
2011-01-24,0.0
2011-01-25,-6.6667
2011-01-26,-14.2857
2011-01-27,-8.3333
2011-01-28,-4.5455
2011-01-31,38.0952
2011-02-02,-17.2414
2011-02-03,4.1667
2011-02-04,-4.0
2011-02-07,-15.4167
2011-02-08,0.7389
2011-02-09,-2.2005
2011-02-10,-15.0
2011-02-11,11.7647
2011-02-14,1.0526
2011-02-15,4.1667
2011-02-16,-5.0
2011-02-17,-5.2632
2011-02-18,0.0
2011-02-22,0.0
2011-02-25,-5.5556
2011-02-28,-2.9412000000000003
2011-03-01,9.0909
2011-03-03,-16.6667
2011-03-04,0.0
2011-03-07,-6.6667
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,7.1429
2011-03-11,0.0
2011-03-14,-6.6667
2011-03-15,-7.1429
2011-03-17,1.9231
2011-03-18,3.3962
2011-03-21,-1.4599
2011-03-22,7.4074
2011-03-23,31.0345
2011-03-24,-39.4737
2011-03-25,4.3478
2011-03-28,0.0
2011-03-29,4.1667
2011-03-30,-28.0
2011-03-31,-1.1111
2011-04-01,1.1236
2011-04-04,-11.1111
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,7.5
2011-04-08,-1.1628
2011-04-11,-5.8824
2011-04-12,6.25
2011-04-13,1.1764999999999999
2011-04-14,-1.1628
2011-04-15,0.0
2011-04-18,-11.1765
2011-04-19,-7.2848
2011-04-20,-14.2857
2011-04-21,100.0
2011-04-25,16.6667
2011-04-26,0.0
2011-04-27,-14.2857
2011-04-29,-16.6667
2011-05-02,-2.5
2011-05-03,-28.2051
2011-05-05,-3.5714
2011-05-06,11.1111
2011-05-09,-6.6667
2011-05-10,-21.4286
2011-05-11,5.4545
2011-05-12,-1.7241
2011-05-13,-12.2807
2011-05-16,10.0
2011-05-17,9.0909
2011-05-19,-16.6667
2011-05-20,0.0
2011-05-23,20.0
2011-05-24,0.0
2011-05-26,0.0
2011-06-03,-50.0
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,0.0
2011-06-10,-15.0
2011-06-13,17.647100000000002
2011-06-14,-30.0
2011-06-15,42.8571
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-24,0.0
2011-06-27,-33.3333
2011-06-28,40.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-05,-7.1429
2011-07-06,15.3846
2011-07-07,33.3333
2011-07-08,50.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-13,8.3333
2011-07-19,0.0
2011-07-26,-7.6923
2011-07-27,-33.3333
2011-07-29,0.0
2011-08-01,0.0
2011-08-05,-37.5
2011-08-08,0.0
2011-08-09,120.0
2011-08-12,-9.4318
2011-08-15,-39.7742
2011-08-22,16.6667
2011-08-24,-14.2857
2011-08-30,16.6667
2011-08-31,-14.2857
2011-09-01,0.0
2011-09-02,-33.3333
2011-09-07,75.0
2011-09-09,-42.8571
2011-09-13,5.0
2011-09-16,-7.1429
2011-09-19,7.6923
2011-09-20,14.2857
2011-09-21,-30.7292
2011-09-22,20.3008
2011-09-23,0.0
2011-09-26,-10.0
2011-09-27,5.5556
2011-09-28,-7.8947
2011-09-29,214.2857
2011-09-30,-44.5455
2011-10-03,50.8197
2011-10-04,-46.7391
2011-10-05,-13.7755
2011-10-06,-5.3254
2011-10-07,22.5
2011-10-10,-29.3367
2011-10-11,1.083
2011-10-12,-5.7143
2011-10-13,39.3939
2011-10-14,19.5652
2011-10-17,-1.8182
2011-10-18,3.7037
2011-10-19,-14.2857
2011-10-20,-4.1667
2011-10-21,-4.3478
2011-10-24,-4.5455
2011-10-25,2.3810000000000002
2011-10-26,-11.6279
2011-10-27,-5.2632
2011-10-28,11.1111
2011-10-31,-2.5
2011-11-01,7.6923
2011-11-02,-4.7619
2011-11-03,-7.5
2011-11-04,-8.7838
2011-11-07,-25.9259
2011-11-08,16.0
2011-11-09,-17.2414
2011-11-10,9.8958
2011-11-11,0.0
2011-11-14,2.3697
2011-11-15,33.3333
2011-11-16,-7.2917
2011-11-17,-17.9775
2011-11-18,-19.6347
2011-11-21,13.6364
2011-11-22,-24.0
2011-11-23,26.3158
2011-11-25,-31.7708
2011-11-28,40.458
2011-11-29,17.3913
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,25.0
2011-12-05,-17.7778
2011-12-06,-7.2072
2011-12-07,-22.3301
2011-12-08,-1.25
2011-12-09,-3.7975
2011-12-12,5.2632
2011-12-13,8.75
2011-12-14,-8.046
2011-12-15,0.0
2011-12-16,8.75
2011-12-19,-8.046
2011-12-20,6.875
2011-12-21,-3.5088
2011-12-22,0.0
2011-12-23,-12.7273
2011-12-27,-11.1111
2011-12-28,-2.3438
2011-12-29,-10.4
2011-12-30,1.7856999999999998
2012-01-03,47.3684
2012-01-04,-4.7619
2012-01-05,0.0
2012-01-06,-10.0
2012-01-09,11.1111
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,-6.875
2012-01-13,-14.094
2012-01-17,12.5
2012-01-18,16.6667
2012-01-19,-19.0476
2012-01-20,5.8824
2012-01-23,-11.1111
2012-01-24,-12.5
2012-01-25,-14.2857
2012-01-26,22.9167
2012-01-27,42.3729
2012-01-30,-17.8571
2012-01-31,4.3478
2012-02-01,16.6667
2012-02-02,4.7619
2012-02-03,18.1818
2012-02-06,46.1538
2012-02-07,5.2632
2012-02-08,2.5
2012-02-09,-2.439
2012-02-10,0.0
2012-02-13,-12.5
2012-02-14,-10.357099999999999
2012-02-15,-17.1315
2012-02-16,-7.6923
2012-02-17,-12.5
2012-02-21,9.5238
2012-02-22,7.6087
2012-02-23,13.1313
2012-02-24,7.1429
2012-02-27,-23.3333
2012-02-28,-13.0435
2012-02-29,20.0
2012-03-01,0.0
2012-03-02,-8.3333
2012-03-05,-4.5455
2012-03-06,4.7619
2012-03-07,-18.1818
2012-03-08,66.6667
2012-03-09,-14.5833
2012-03-12,-24.3902
2012-03-13,-0.6452
2012-03-14,-18.1818
2012-03-15,1.5873
2012-03-16,0.0
2012-03-19,-18.75
2012-03-20,13.461500000000001
2012-03-21,-16.1017
2012-03-22,-3.0303
2012-03-23,-3.125
2012-03-26,-2.1505
2012-03-27,2.1978
2012-03-28,-5.3763
2012-03-29,-12.5
2012-03-30,0.0
2012-04-02,7.7922
2012-04-03,77.1084
2012-04-04,8.8435
2012-04-05,-10.0
2012-04-09,5.5556
2012-04-10,-9.2105
2012-04-11,-36.2319
2012-04-12,-2.2727
2012-04-13,2.3256
2012-04-16,9.0909
2012-04-17,8.3333
2012-04-18,-7.6923
2012-04-19,16.6667
2012-04-20,57.1429
2012-04-23,-9.0909
2012-04-24,-10.0
2012-04-25,0.0
2012-04-26,-18.0556
2012-04-27,-5.0847
2012-04-30,-24.1071
2012-05-01,10.5882
2012-05-02,-1.0638
2012-05-03,9.6774
2012-05-04,33.3333
2012-05-07,-5.8824
2012-05-08,-12.5
2012-05-09,-11.607099999999999
2012-05-10,-3.0303
2012-05-11,-5.2083
2012-05-14,5.4945
2012-05-15,25.0
2012-05-16,66.6667
2012-05-17,17.0
2012-05-18,33.3333
2012-05-21,17.9487
2012-05-22,-13.0435
2012-05-23,-20.0
2012-05-24,6.25
2012-05-25,-8.8235
2012-05-29,-16.129
2012-05-30,7.6923
2012-05-31,-14.2857
2012-06-01,0.0
2012-06-04,-16.6667
2012-06-05,-11.25
2012-06-06,-2.1127
2012-06-07,11.5108
2012-06-08,54.8387
2012-06-11,23.3333
2012-06-12,2.7027
2012-06-13,15.7895
2012-06-14,-15.9091
2012-06-15,29.7297
2012-06-18,41.6667
2012-06-19,-10.2941
2012-06-20,-1.6393
2012-06-21,-0.4167
2012-06-22,-1.2551999999999999
2012-06-25,1.6949
2012-06-26,13.3333
2012-06-27,-0.3676
2012-06-28,2.3985
2012-06-29,15.3153
2012-07-02,0.0
2012-07-03,7.5
2012-07-05,2.3256
2012-07-06,0.0
2012-07-09,-11.3636
2012-07-10,0.0
2012-07-11,-10.2564
2012-07-12,-4.2857
2012-07-13,8.9552
2012-07-16,-12.3288
2012-07-17,0.0
2012-07-18,-6.25
2012-07-19,-10.0
2012-07-20,3.7037
2012-07-23,-16.0714
2012-07-24,14.8936
2012-07-25,-25.9259
2012-07-26,0.0
2012-07-27,-10.0
2012-07-30,-5.5556
2012-07-31,-23.5294
2012-08-01,38.4615
2012-08-02,0.0
2012-08-03,-11.1111
2012-08-06,0.0
2012-08-07,-25.0
2012-08-08,16.6667
2012-08-09,7.1429
2012-08-10,19.1667
2012-08-13,-2.0979
2012-08-14,2.8571
2012-08-15,44.4444
2012-08-16,0.0
2012-08-17,14.9038
2012-08-20,-9.6234
2012-08-21,0.0
2012-08-22,-25.9259
2012-08-23,0.0
2012-08-24,40.0
2012-08-27,-1.1161
2012-08-28,-0.6772
2012-08-29,1.8182
2012-08-30,0.0
2012-08-31,-10.7143
2012-09-04,0.0
2012-09-05,2.0
2012-09-06,-0.4902
2012-09-07,-9.8522
2012-09-10,-2.459
2012-09-11,-1.9607999999999999
2012-09-12,23.4286
2012-09-13,10.6481
2012-09-14,7.113
2012-09-17,1.5625
2012-09-18,-13.8462
2012-09-19,-12.5
2012-09-20,-18.3673
2012-09-21,-5.0
2012-09-24,0.0
2012-09-25,-2.6316
2012-09-26,-2.7027
2012-09-27,17.7083
2012-09-28,-1.4748999999999999
2012-10-01,43.7126
2012-10-02,6.6667
2012-10-03,-14.0625
2012-10-04,-5.4545
2012-10-05,-3.8462
2012-10-08,-16.75
2012-10-09,5.7057
2012-10-10,0.0
2012-10-11,-2.2727
2012-10-12,-6.9767
2012-10-15,-10.625
2012-10-16,-19.9301
2012-10-17,-2.1834
2012-10-18,7.1429
2012-10-19,-3.3333
2012-10-22,27.5862
2012-10-23,-39.527
2012-10-24,14.5251
2012-10-25,9.2683
2012-10-26,-21.4286
2012-10-31,-17.0455
2012-11-01,19.1781
2012-11-02,10.3448
2012-11-05,-16.6667
2012-11-06,0.0
2012-11-07,31.875
2012-11-08,-12.7962
2012-11-09,-8.6957
2012-11-12,0.0
2012-11-13,10.7143
2012-11-14,-3.7634
2012-11-15,-10.6145
2012-11-16,8.125
2012-11-19,-15.6069
2012-11-20,-1.3699
2012-11-21,0.0
2012-11-26,-22.2222
2012-11-27,1.7856999999999998
2012-11-28,28.947400000000002
2012-11-29,8.8435
2012-11-30,30.0
2012-12-03,-19.2308
2012-12-04,-4.7619
2012-12-05,-16.875
2012-12-06,2.2556
2012-12-07,-22.0588
2012-12-10,-3.7736
2012-12-11,33.3333
2012-12-12,-5.8824
2012-12-13,-4.6875
2012-12-14,18.0328
2012-12-17,31.25
2012-12-18,-12.6984
2012-12-19,-13.9394
2012-12-20,-19.7183
2012-12-21,72.807
2012-12-24,4.5685
2012-12-26,-14.5631
2012-12-27,-9.0909
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,-20.0
2013-01-03,0.0
2013-01-04,-2.3438
2013-01-07,20.0
2013-01-08,-24.0
2013-01-09,-15.7895
2013-01-10,33.3333
2013-01-11,0.0
2013-01-14,0.0
2013-01-15,-6.25
2013-01-16,-15.0
2013-01-17,23.5294
2013-01-18,-0.7937
2013-01-22,7.2
2013-01-23,-5.9701
2013-01-24,12.6984
2013-01-25,-5.6338
2013-01-28,-23.8806
2013-01-29,31.3725
2013-01-30,14.9254
2013-01-31,3.8961
2013-02-01,-1.25
2013-02-04,1.2658
2013-02-05,-5.0
2013-02-06,5.2632
2013-02-07,0.0
2013-02-08,10.0
2013-02-11,-9.0909
2013-02-12,5.0
2013-02-13,-4.7619
2013-02-14,8.75
2013-02-15,-22.9885
2013-02-19,15.6716
2013-02-20,-17.4194
2013-02-21,0.0
2013-02-22,0.0
2013-02-25,25.0
2013-02-26,-11.25
2013-02-27,0.0
2013-02-28,-11.2676
2013-03-01,11.9048
2013-03-04,-4.9645
2013-03-05,-10.4478
2013-03-06,-15.8333
2013-03-07,4.9505
2013-03-08,49.0566
2013-03-11,-10.7595
2013-03-12,12.0567
2013-03-13,-20.2532
2013-03-14,1.5873
2013-03-15,2.3438
2013-03-18,9.9237
2013-03-19,-11.1111
2013-03-20,10.9375
2013-03-21,-21.1268
2013-03-22,14.2857
2013-03-25,-1.5625
2013-03-26,0.0
2013-03-27,11.9048
2013-03-28,0.0
2013-04-02,0.0
2013-04-03,-20.5674
2013-04-04,16.0714
2013-04-05,-10.0
2013-04-08,13.6752
2013-04-09,-3.7594
2013-04-10,-2.3438
2013-04-11,0.0
2013-04-12,-12.8
2013-04-15,29.3578
2013-04-16,-3.5461
2013-04-17,2.2059
2013-04-18,-13.6691
2013-04-22,13.3333
2013-04-23,0.0
2013-04-24,2.2059
2013-04-25,3.5971
2013-04-26,-5.5556
2013-04-29,-5.8824
2013-04-30,0.0
2013-05-01,-12.5
2013-05-02,26.7857
2013-05-03,-5.6338
2013-05-06,-0.7463
2013-05-07,-1.5038
2013-05-08,7.6336
2013-05-09,-9.2199
2013-05-10,37.5
2013-05-13,-11.931799999999999
2013-05-14,25.8065
2013-05-15,20.0
2013-05-16,-6.8376
2013-05-17,-5.5046
2013-05-20,8.7379
2013-05-21,-0.8929
2013-05-22,-7.2072
2013-05-23,-2.9126
2013-05-24,-2.5
2013-05-28,-0.5128
2013-05-29,-27.3196
2013-05-30,2.1277
2013-05-31,-9.7222
2013-06-03,16.9231
2013-06-04,-5.2632
2013-06-05,-11.1111
2013-06-06,35.1562
2013-06-07,-12.1387
2013-06-10,7.2368
2013-06-11,-1.8405
2013-06-12,8.75
2013-06-13,-9.1954
2013-06-14,-15.8228
2013-06-17,0.0
2013-06-18,28.5714
2013-06-19,-1.7544
2013-06-20,-2.9762
2013-06-21,-0.6135
2013-06-24,-19.1358
2013-06-25,9.9237
2013-06-26,-9.0278
2013-06-27,9.9237
2013-06-28,5.5556
2013-07-01,-7.2368
2013-07-02,-2.1277
2013-07-03,0.0
2013-07-08,-16.6667
2013-07-09,25.2174
2013-07-10,-4.1667
2013-07-11,-2.8986
2013-07-16,-4.4776
2013-07-17,3.9063
2013-07-18,0.0
2013-07-19,-3.7594
2013-07-23,-1.5625
2013-07-24,0.0
2013-07-25,-0.7937
2013-07-26,0.0
2013-07-29,-4.0
2013-07-30,4.1667
2013-07-31,2.4
2013-08-01,6.25
2013-08-02,10.2941
2013-08-05,-4.0
2013-08-06,26.3889
2013-08-07,-3.2967
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,-9.0909
2013-08-13,10.0
2013-08-14,0.0
2013-08-15,0.0
2013-08-16,0.0
2013-08-19,-9.0909
2013-08-20,0.0
2013-08-21,10.0
2013-08-22,0.0
2013-08-23,-11.931799999999999
2013-08-26,-7.0968
2013-08-27,-2.0833
2013-08-28,0.7092
2013-08-29,0.0
2013-08-30,-11.2676
2013-09-03,18.254
2013-09-04,-7.3826
2013-09-05,-5.7971
2013-09-06,14.6154
2013-09-09,-28.1879
2013-09-10,12.1495
2013-09-11,-6.6667
2013-09-12,2.6786
2013-09-13,-13.913
2013-09-16,-3.0303
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,3.125
2013-09-20,2.0202
2013-09-23,-4.9505
2013-09-25,-2.0833
2013-09-26,2.1277
2013-09-27,0.0
2013-09-30,13.5417
2013-10-03,-24.7706
2013-10-04,14.6341
2013-10-07,2.1277
2013-10-08,0.0
2013-10-09,38.5417
2013-10-10,-1.5038
2013-10-11,9.9237
2013-10-14,-9.0278
2013-10-15,8.3969
2013-10-16,23.9437
2013-10-17,26.1364
2013-10-18,22.5225
2013-10-21,-11.7647
2013-10-22,5.8333
2013-10-23,-2.3622
2013-10-24,-6.4516
2013-10-25,3.4483
2013-10-28,3.3333
2013-10-29,-3.2258
2013-10-30,5.8333
2013-10-31,-5.5118
2013-11-01,16.6667
2013-11-04,9.2857
2013-11-05,4.5752
2013-11-06,-5.0
2013-11-07,5.2632
2013-11-08,-5.0
2013-11-11,10.526299999999999
2013-11-12,-13.6905
2013-11-13,0.0
2013-11-14,2.069
2013-11-15,-8.1081
2013-11-18,11.7647
2013-11-19,-0.6579
2013-11-20,5.298
2013-11-21,-19.4969
2013-11-22,18.75
2013-11-25,-5.2632
2013-11-26,16.6667
2013-11-27,4.7619
2013-11-29,9.0909
2013-12-02,-4.1667
2013-12-03,-13.0435
2013-12-04,19.0625
2013-12-05,-2.6247
2013-12-06,-5.1213
2013-12-09,0.0
2013-12-10,4.5455
2013-12-11,-12.2283
2013-12-12,-8.3591
2013-12-13,2.7027
2013-12-16,-5.9211
2013-12-17,-2.0979
2013-12-18,-2.8571
2013-12-19,-0.7353
2013-12-20,0.0
2013-12-23,-18.1481
2013-12-24,-0.905
2013-12-26,9.589
2013-12-27,-0.8333
2013-12-30,0.0
2013-12-31,-5.8824
2014-01-02,-28.5714
2014-01-03,40.0
2014-01-06,16.5179
2014-01-07,0.0
2014-01-08,7.2797
2014-01-09,-12.1429
2014-01-10,19.5122
2014-01-13,5.4422
2014-01-14,3.2258
2014-01-15,2.5
2014-01-16,-2.439
2014-01-17,0.0
2014-01-21,0.0
2014-01-22,-2.5
2014-01-23,-2.5641
2014-01-24,-1.6447
2014-01-27,-10.0334
2014-01-28,1.1152
2014-01-29,11.0294
2014-01-30,-0.3311
2014-01-31,-7.6411999999999995
2014-02-03,5.7554
2014-02-04,-2.0408
2014-02-05,3.8194
2014-02-06,-9.0301
2014-02-07,5.8824
2014-02-10,0.0
2014-02-11,-4.8611
2014-02-12,5.1095
2014-02-13,-5.5556
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,5.8824
2014-02-20,-5.5556
2014-02-21,2.9412000000000003
2014-02-24,-3.5714
2014-02-25,9.6296
2014-02-26,-5.4054
2014-02-28,0.0
2014-03-03,0.0
2014-03-05,1.7856999999999998
2014-03-06,1.0526
2014-03-07,-12.8472
2014-03-10,14.741
2014-03-11,-6.25
2014-03-12,8.5185
2014-03-13,0.0
2014-03-18,-1.7065000000000001
2014-03-19,2.7778
2014-03-20,-10.8108
2014-03-21,9.0909
2014-03-24,-8.3333
2014-03-25,9.0909
2014-03-26,2.7778
2014-03-27,-2.7027
2014-03-28,-2.7778
2014-03-31,2.8571
2014-04-01,0.0
2014-04-02,-13.8889
2014-04-03,12.9032
2014-04-04,-7.8571
2014-04-07,-3.876
2014-04-08,0.0
2014-04-09,6.4516
2014-04-10,0.7576
2014-04-11,20.3008
2014-04-14,15.0
2014-04-15,-13.0435
2014-04-16,5.0
2014-04-17,-7.1429
2014-04-21,-7.6923
2014-04-22,5.5556
2014-04-23,0.0
2014-04-24,-1.9737
2014-04-28,-6.0403
2014-04-29,8.5714
2014-04-30,0.0
2014-05-01,23.6842
2014-05-02,-2.1277
2014-05-05,-9.5109
2014-05-06,-3.9039
2014-05-07,-5.0
2014-05-08,10.526299999999999
2014-05-09,14.2857
2014-05-12,-3.6458
2014-05-13,21.0811
2014-05-14,3.5714
2014-05-15,3.4483
2014-05-16,0.0
2014-05-19,-6.25
2014-05-20,3.1111
2014-05-21,-8.6207
2014-05-22,9.434
2014-05-23,0.0
2014-05-27,-24.1379
2014-05-28,0.0
2014-05-29,-5.9658999999999995
2014-05-30,3.9275
2014-06-02,13.9535
2014-06-03,-2.0408
2014-06-04,-4.6875
2014-06-05,-2.459
2014-06-06,-19.3277
2014-06-09,22.2222
2014-06-10,-4.5455
2014-06-11,-4.1667
2014-06-12,1.8634
2014-06-13,-0.6098
2014-06-16,10.4294
2014-06-17,1.6667
2014-06-18,-9.5628
2014-06-19,-3.3233
2014-06-23,-2.5
2014-06-24,0.0
2014-06-25,1.6026
2014-06-26,0.0
2014-06-27,-6.6246
2014-06-30,1.6892
2014-07-01,-4.3189
2014-07-02,2.7778
2014-07-03,-2.7027
2014-07-07,10.0694
2014-07-08,-2.5237
