ticker,LVS US Equity
2005-05-05,-1.633
2005-05-06,1.2943
2005-05-09,0.9722
2005-05-10,-1.5956000000000001
2005-05-11,0.3914
2005-05-12,-2.2556
2005-05-13,-3.9886
2005-05-16,0.7418
2005-05-17,3.1517
2005-05-18,4.2262
2005-05-19,1.9178
2005-05-20,-0.2151
2005-05-23,0.2155
2005-05-24,-1.1828
2005-05-25,-3.1012
2005-05-26,3.0882
2005-05-27,1.28
2005-05-31,-2.5007
2005-06-01,3.1164
2005-06-02,3.7711
2005-06-03,0.5155
2005-06-06,-2.0513
2005-06-07,-1.8325
2005-06-08,-1.6533
2005-06-09,0.1898
2005-06-10,0.6225
2005-06-13,0.8607
2005-06-14,4.2933
2005-06-15,-1.5596999999999999
2005-06-16,0.7792
2005-06-17,2.9638999999999998
2005-06-20,-1.1264
2005-06-21,-1.7722
2005-06-22,1.0052
2005-06-23,-4.3123000000000005
2005-06-24,0.5333
2005-06-27,-2.0159
2005-06-28,1.2453
2005-06-29,-2.246
2005-06-30,-2.2155
2005-07-01,1.3986
2005-07-05,1.1034
2005-07-06,-0.3274
2005-07-07,0.3011
2005-07-08,2.9203
2005-07-11,0.3713
2005-07-12,0.5548
2005-07-13,-0.4204
2005-07-14,-1.2665
2005-07-15,1.3094999999999999
2005-07-18,-0.0264
2005-07-19,2.5858
2005-07-20,0.3086
2005-07-21,3.359
2005-07-22,-0.0248
2005-07-25,-3.2258
2005-07-26,-2.5897
2005-07-27,1.2372
2005-07-28,2.9641
2005-07-29,1.5657
2005-08-01,0.1243
2005-08-02,0.3725
2005-08-03,-5.6903
2005-08-04,-1.3641
2005-08-05,0.9043
2005-08-08,-1.7132
2005-08-09,1.5017
2005-08-10,-0.0264
2005-08-11,0.1321
2005-08-12,-0.2375
2005-08-15,0.291
2005-08-16,-1.8201
2005-08-17,1.5583
2005-08-18,-0.1852
2005-08-19,-1.9083
2005-08-22,-2.0805
2005-08-23,-1.6280000000000001
2005-08-24,-1.1781
2005-08-25,1.9586000000000001
2005-08-26,-0.1392
2005-08-29,1.0594
2005-08-30,-1.4897
2005-08-31,-1.1761
2005-09-01,1.1051
2005-09-02,0.1682
2005-09-06,0.9513
2005-09-07,6.6796
2005-09-08,-0.1039
2005-09-09,-1.3784
2005-09-12,-2.4262
2005-09-13,-2.6757
2005-09-14,-1.9717
2005-09-15,-1.1615
2005-09-16,0.2866
2005-09-19,-3.8011
2005-09-20,0.5051
2005-09-21,-5.4685
2005-09-22,1.0006
2005-09-23,0.2477
2005-09-26,-2.1618
2005-09-27,-0.0947
2005-09-28,3.0648
2005-09-29,1.5021
2005-09-30,-0.604
2005-10-03,0.5166
2005-10-04,1.3301
2005-10-05,-1.6408
2005-10-06,-3.4577
2005-10-07,2.262
2005-10-10,-3.7788
2005-10-11,-1.0856
2005-10-12,-2.8728
2005-10-13,-0.7311
2005-10-14,5.0218
2005-10-17,-1.2432
2005-10-18,-4.164
2005-10-19,6.0963
2005-10-20,0.0
2005-10-21,2.6984
2005-10-24,6.3369
2005-10-25,-1.8605
2005-10-26,-3.5841
2005-10-27,-1.9969000000000001
2005-10-28,3.7931
2005-10-31,3.5941
2005-11-01,-1.1953
2005-11-02,2.5376
2005-11-03,4.8058
2005-11-04,3.4047
2005-11-07,2.6818999999999997
2005-11-08,-2.4567
2005-11-09,1.0604
2005-11-10,6.4795
2005-11-11,0.4927
2005-11-14,1.4708999999999999
2005-11-15,-3.0201
2005-11-16,-0.6228
2005-11-17,4.2367
2005-11-18,0.7456
2005-11-21,6.1829
2005-11-22,1.2365
2005-11-23,1.7766
2005-11-25,-0.9164
2005-11-28,-1.6736
2005-11-29,-4.1433
2005-11-30,-2.5467
2005-12-01,-0.5035
2005-12-02,-1.5904
2005-12-05,-1.8854
2005-12-06,0.9483
2005-12-07,1.1372
2005-12-08,0.7089
2005-12-09,-2.4029
2005-12-12,1.4424000000000001
2005-12-13,-2.8193
2005-12-14,-0.2018
2005-12-15,-1.7694999999999999
2005-12-16,-0.3345
2005-12-19,-0.6713
2005-12-20,1.6896
2005-12-21,2.9908
2005-12-22,1.3651
2005-12-23,-0.6121
2005-12-27,-0.9116
2005-12-28,-1.3675
2005-12-29,0.2269
2005-12-30,-0.7294
2006-01-03,-2.0015
2006-01-04,3.6452999999999998
2006-01-05,1.0975
2006-01-06,2.6647
2006-01-09,2.8599
2006-01-10,0.4206
2006-01-11,10.0977
2006-01-12,-1.2046000000000001
2006-01-13,3.4225
2006-01-17,-1.6545999999999998
2006-01-18,0.5678
2006-01-19,-0.0836
2006-01-20,3.9347
2006-01-23,-6.3029
2006-01-24,2.5789999999999997
2006-01-25,-1.0057
2006-01-26,1.0582
2006-01-27,1.6545
2006-01-30,2.8224
2006-01-31,2.8852
2006-02-01,-2.1616
2006-02-02,-0.199
2006-02-03,-1.9545
2006-02-06,-1.4849
2006-02-07,-3.5722
2006-02-08,0.4069
2006-02-09,1.045
2006-02-10,0.6965
2006-02-13,5.3238
2006-02-14,0.3184
2006-02-15,3.1938
2006-02-16,3.2488
2006-02-17,-1.1543
2006-02-21,0.5839
2006-02-22,2.7528
2006-02-23,1.458
2006-02-24,-0.4491
2006-02-27,-1.8946
2006-02-28,-1.876
2006-03-01,1.3871
2006-03-02,-1.5899
2006-03-03,0.4133
2006-03-06,5.9495000000000005
2006-03-07,-1.5893000000000002
2006-03-08,-2.1712
2006-03-09,-2.0543
2006-03-10,-1.5543
2006-03-13,-2.5109
2006-03-14,-2.4976
2006-03-15,2.6616
2006-03-16,-0.8382
2006-03-17,-0.7273
2006-03-20,-0.9901
2006-03-21,0.0
2006-03-22,2.46
2006-03-23,2.0886
2006-03-24,0.2486
2006-03-27,2.8991
2006-03-28,0.9824
2006-03-29,1.5602
2006-03-30,2.5122
2006-03-31,-0.1058
2006-04-03,-2.9298
2006-04-04,6.9091000000000005
2006-04-05,3.2483
2006-04-06,1.0212
2006-04-07,0.1304
2006-04-10,-2.1332
2006-04-11,-0.3661
2006-04-12,4.8096
2006-04-13,2.1351
2006-04-17,2.8705
2006-04-18,-3.0027
2006-04-19,0.2814
2006-04-20,-0.343
2006-04-21,0.0782
2006-04-24,0.5315
2006-04-25,-0.8397
2006-04-26,-3.0108
2006-04-27,4.5109
2006-04-28,0.263
2006-05-01,-0.8332
2006-05-02,0.389
2006-05-03,1.6739000000000002
2006-05-04,1.0976
2006-05-05,7.5392
2006-05-08,-0.5609
2006-05-09,-0.564
2006-05-10,1.0352
2006-05-11,-0.2105
2006-05-12,-4.1913
2006-05-15,1.3212
2006-05-16,0.9128
2006-05-17,-2.1106
2006-05-18,-2.1561
2006-05-19,4.0324
2006-05-22,-6.6571
2006-05-23,0.4477
2006-05-24,-7.6379
2006-05-25,5.9401
2006-05-26,9.3608
2006-05-30,-3.1883
2006-05-31,4.7471
2006-06-01,0.4815
2006-06-02,-0.4933
2006-06-05,-1.9122
2006-06-06,-3.7834
2006-06-07,2.0561
2006-06-08,-3.1176
2006-06-09,-0.5768
2006-06-12,-3.6641
2006-06-13,-1.6640000000000001
2006-06-14,1.9662
2006-06-15,7.5549
2006-06-16,-0.7348
2006-06-19,-1.51
2006-06-20,0.992
2006-06-21,1.4139
2006-06-22,-1.673
2006-06-23,-0.194
2006-06-26,-1.4207
2006-06-27,0.4854
2006-06-28,4.3176
2006-06-29,7.1491
2006-06-30,5.1594
2006-07-03,-0.9119
2006-07-05,-2.6959999999999997
2006-07-06,1.8782
2006-07-07,-3.4911
2006-07-10,0.2574
2006-07-11,0.9595
2006-07-12,-1.8739
2006-07-13,-4.4196
2006-07-14,-3.5536
2006-07-17,2.2936
2006-07-18,-2.922
2006-07-19,3.7103
2006-07-20,-0.8908
2006-07-21,-5.8858
2006-07-24,5.037
2006-07-25,1.7010999999999998
2006-07-26,-9.1132
2006-07-27,-5.7433
2006-07-28,5.6556
2006-07-31,-1.1789
2006-08-01,-0.9834
2006-08-02,6.2846
2006-08-03,-6.8474
2006-08-04,1.9569
2006-08-07,-1.8387
2006-08-08,0.5587
2006-08-09,-1.1438
2006-08-10,0.0826
2006-08-11,-0.3633
2006-08-14,0.6962
2006-08-15,5.3004
2006-08-16,2.0322
2006-08-17,2.6199
2006-08-18,1.3586
2006-08-21,-1.6939
2006-08-22,-0.7342
2006-08-23,-0.6189
2006-08-24,2.7946999999999997
2006-08-25,-2.0833
2006-08-28,4.5722000000000005
2006-08-29,0.9524
2006-08-30,0.0286
2006-08-31,-0.2429
2006-09-01,-1.2319
2006-09-05,-0.8702
2006-09-06,-0.3658
2006-09-07,-0.2937
2006-09-08,2.0029
2006-09-11,-0.0433
2006-09-12,4.2034
2006-09-13,-4.616
2006-09-14,-0.5377
2006-09-15,-1.0666
2006-09-18,-1.2701
2006-09-19,-1.8549
2006-09-20,-0.5335
2006-09-21,1.7622
2006-09-22,-1.7166000000000001
2006-09-25,0.6741
2006-09-26,3.3327999999999998
2006-09-27,-1.9588
2006-09-28,2.6438
2006-09-29,0.0293
2006-10-02,-0.8486
2006-10-03,0.1328
2006-10-04,3.964
2006-10-05,2.4663
2006-10-06,-0.9407
2006-10-09,0.8099
2006-10-10,1.9809
2006-10-11,-1.1817
2006-10-12,2.378
2006-10-13,1.5709
2006-10-16,1.2558
2006-10-17,1.4621
2006-10-18,-0.2831
2006-10-19,-1.0968
2006-10-20,-0.1957
2006-10-23,1.2288000000000001
2006-10-24,-0.6586
2006-10-25,-2.8467000000000002
2006-10-26,2.1675
2006-10-27,-1.7287
2006-10-30,-0.8396
2006-10-31,2.4056
2006-11-01,0.1575
2006-11-02,-5.097
2006-11-03,0.3728
2006-11-06,1.6919
2006-11-07,0.0271
2006-11-08,7.789
2006-11-09,4.0396
2006-11-10,5.1972
2006-11-13,0.6763
2006-11-14,4.7478
2006-11-15,-3.1957
2006-11-16,2.2457
2006-11-17,-0.4503
2006-11-20,-0.8274
2006-11-21,2.0022
2006-11-22,-0.4907
2006-11-24,1.1836
2006-11-27,0.8556
2006-11-28,-1.9223
2006-11-29,1.8395000000000001
2006-11-30,-1.5590000000000002
2006-12-01,-0.9393
2006-12-04,6.946
2006-12-05,-1.0309
2006-12-06,-0.25
2006-12-07,-0.637
2006-12-08,-0.7042
2006-12-11,0.0212
2006-12-12,-1.0159
2006-12-13,-2.1167
2006-12-14,0.9174
2006-12-15,-2.3485
2006-12-18,0.9199
2006-12-19,0.1977
2006-12-20,-0.1425
2006-12-21,-0.0768
2006-12-22,-2.6252
2006-12-26,0.4287
2006-12-27,0.3819
2006-12-28,1.2308
2006-12-29,-1.0943
2007-01-03,2.8163
2007-01-04,0.1196
2007-01-05,-1.2702
2007-01-08,2.3532
2007-01-09,-0.752
2007-01-10,11.2903
2007-01-11,1.4785
2007-01-12,-0.5655
2007-01-16,4.6751000000000005
2007-01-17,-2.2101
2007-01-18,-5.0381
2007-01-19,3.6196
2007-01-22,-0.5934
2007-01-23,0.9435
2007-01-24,3.4049
2007-01-25,-3.136
2007-01-26,-0.219
2007-01-29,-1.107
2007-01-30,-0.8974
2007-01-31,1.334
2007-02-01,1.5566
2007-02-02,-2.3086
2007-02-05,0.8136
2007-02-06,-3.276
2007-02-07,-1.1025
2007-02-08,0.3314
2007-02-09,-5.986
2007-02-12,-2.9493
2007-02-13,0.9764
2007-02-14,0.7714
2007-02-15,-0.9488
2007-02-16,0.0871
2007-02-20,1.3812
2007-02-21,-1.3838
2007-02-22,0.0979
2007-02-23,-0.2065
2007-02-26,-3.7352
2007-02-27,-5.1584
2007-02-28,2.9819
2007-03-01,1.8184
2007-03-02,-3.9813
2007-03-05,-4.0161
2007-03-06,5.9368
2007-03-07,-1.9689999999999999
2007-03-08,3.4823
2007-03-09,-0.4364
2007-03-12,-1.9495
2007-03-13,-2.3765
2007-03-14,2.7235
2007-03-15,1.5368
2007-03-16,0.104
2007-03-19,1.2119
2007-03-20,1.9957
2007-03-21,2.4596999999999998
2007-03-22,-0.4256
2007-03-23,-0.0548
2007-03-26,0.0877
2007-03-27,-3.4509
2007-03-28,-0.8624
2007-03-29,-0.412
2007-03-30,-0.4597
2007-04-02,-0.0231
2007-04-03,3.0719
2007-04-04,-0.1345
2007-04-05,-0.2581
2007-04-09,-0.36
2007-04-10,-1.1628
2007-04-11,-1.3706
2007-04-12,0.0116
2007-04-13,2.258
2007-04-16,0.0793
2007-04-17,-0.5771
2007-04-18,3.1182
2007-04-19,-0.3311
2007-04-20,-0.454
2007-04-23,0.9344
2007-04-24,-1.0359
2007-04-25,0.4566
2007-04-26,0.4434
2007-04-27,-1.8761999999999999
2007-04-30,-4.184
2007-05-01,0.5048
2007-05-02,3.4104
2007-05-03,-4.9808
2007-05-04,-2.7576
2007-05-07,-1.9191
2007-05-08,-1.3833
2007-05-09,-0.5308
2007-05-10,-1.9184
2007-05-11,2.9922
2007-05-14,-1.5721
2007-05-15,-0.3706
2007-05-16,-0.7952
2007-05-17,0.2973
2007-05-18,-1.1343
2007-05-21,-1.03
2007-05-22,5.6383
2007-05-23,-0.1122
2007-05-24,-2.8839
2007-05-25,-1.5554999999999999
2007-05-29,0.0653
2007-05-30,0.3654
2007-05-31,1.4432
2007-06-01,2.9223
2007-06-04,0.66
2007-06-05,0.9526
2007-06-06,-1.2623
2007-06-07,-2.5568
2007-06-08,1.7195
2007-06-11,0.7263
2007-06-12,-2.5609
2007-06-13,-1.1482999999999999
2007-06-14,-1.1616
2007-06-15,0.2612
2007-06-18,-1.3024
2007-06-19,1.3328
2007-06-20,-0.9506
2007-06-21,-0.9335
2007-06-22,-0.6636
2007-06-25,-0.1737
2007-06-26,-2.2618
2007-06-27,-0.2739
2007-06-28,2.293
2007-06-29,2.5369
2007-07-02,0.7593
2007-07-03,-0.4287
2007-07-05,2.5574
2007-07-06,2.4173
2007-07-09,-0.2857
2007-07-10,-3.4509
2007-07-11,1.9355
2007-07-12,0.9873
2007-07-13,1.7924
2007-07-16,0.1108
2007-07-17,1.6604999999999999
2007-07-18,1.101
2007-07-19,0.6702
2007-07-20,-0.428
2007-07-23,-1.17
2007-07-24,-0.4349
2007-07-25,3.2638
2007-07-26,-2.6554
2007-07-27,1.1587
2007-07-30,3.0068
2007-07-31,1.0657
2007-08-01,-1.7993999999999999
2007-08-02,7.7381
2007-08-03,1.5708
2007-08-06,5.6101
2007-08-07,3.3226
2007-08-08,3.8999
2007-08-09,1.7404
2007-08-10,-7.1012
2007-08-13,-3.5035
2007-08-14,-2.1145
2007-08-15,-2.3393
2007-08-16,-0.3884
2007-08-17,2.1447
2007-08-20,0.7105
2007-08-21,3.0747
2007-08-22,1.5119
2007-08-23,0.5535
2007-08-24,1.8515000000000001
2007-08-27,-3.9108
2007-08-28,-0.1841
2007-08-29,3.6881
2007-08-30,0.1482
2007-08-31,-1.6377000000000002
2007-09-04,2.6279
2007-09-05,-0.6744
2007-09-06,1.3283
2007-09-07,-2.8064
2007-09-10,0.8992
2007-09-11,7.7829
2007-09-12,7.2943999999999996
2007-09-13,2.2177
2007-09-14,1.0973
2007-09-17,4.0683
2007-09-18,4.8168
2007-09-19,-2.818
2007-09-20,2.6028000000000002
2007-09-21,-1.2341
2007-09-24,7.474
2007-09-25,0.2655
2007-09-26,-2.6984
2007-09-27,0.7798
2007-09-28,-2.6131
2007-10-01,3.6201
2007-10-02,4.5642
2007-10-03,-11.7806
2007-10-04,0.6744
2007-10-05,0.5141
2007-10-08,2.2859
2007-10-09,2.2348
2007-10-10,2.0971
2007-10-11,1.3136999999999999
2007-10-12,-0.96
2007-10-15,-2.8933
2007-10-16,-1.5345
2007-10-17,1.7626
2007-10-18,-2.6316
2007-10-19,-3.7105
2007-10-22,2.3866
2007-10-23,3.6785
2007-10-24,-0.1718
2007-10-25,0.8006
2007-10-26,3.125
2007-10-29,3.7573
2007-10-30,-4.2456
2007-10-31,-3.5862
2007-11-01,-5.8461
2007-11-02,-6.8077
2007-11-05,-3.4255
2007-11-06,-0.8513
2007-11-07,-2.6205
2007-11-08,2.4981999999999998
2007-11-09,3.862
2007-11-12,-2.4588
2007-11-13,4.502
2007-11-14,-3.7495000000000003
2007-11-15,0.7299
2007-11-16,3.6753
2007-11-19,-6.9636
2007-11-20,3.1587
2007-11-21,-3.097
2007-11-23,0.7696
2007-11-26,-3.8904
2007-11-27,-0.3459
2007-11-28,7.7955
2007-11-29,-1.7057
2007-11-30,0.3984
2007-12-03,-2.5397
2007-12-04,-1.1219999999999999
2007-12-05,3.6695
2007-12-06,3.7338
2007-12-07,1.1572
2007-12-10,1.3627
2007-12-11,-4.0083
2007-12-12,2.0316
2007-12-13,0.5931
2007-12-14,-0.8592
2007-12-17,-1.9626000000000001
2007-12-18,-3.3018
2007-12-19,-0.1434
2007-12-20,-3.7695
2007-12-21,0.7275
2007-12-24,-0.9444
2007-12-26,0.8787
2007-12-27,-1.8069
2007-12-28,0.1699
2007-12-31,-2.9204
2008-01-02,-2.6492
2008-01-03,-4.9342
2008-01-04,-7.0253
2008-01-07,-3.248
2008-01-08,-3.4853
2008-01-09,4.9275
2008-01-10,-1.2891
2008-01-11,-1.7607
2008-01-14,-2.184
2008-01-15,-4.2713
2008-01-16,-0.507
2008-01-17,-5.1344
2008-01-18,1.5310000000000001
2008-01-22,5.0795
2008-01-23,8.0059
2008-01-24,-2.366
2008-01-25,-2.9724
2008-01-28,2.6452
2008-01-29,4.5547
2008-01-30,-3.8863
2008-01-31,4.6636
2008-02-01,0.114
2008-02-04,-7.2851
2008-02-05,9.1467
2008-02-06,-3.0371
2008-02-07,4.7216000000000005
2008-02-08,-1.5731000000000002
2008-02-11,3.9392
2008-02-12,-0.9854
2008-02-13,-0.4703
2008-02-14,0.1428
2008-02-15,-2.4358
2008-02-19,-1.327
2008-02-20,-0.4445
2008-02-21,-1.8203
2008-02-22,2.5886
2008-02-25,1.5572
2008-02-26,-0.9625
2008-02-27,-1.4013
2008-02-28,-5.3868
2008-02-29,0.9085
2008-03-03,-2.7251
2008-03-04,-1.7894999999999999
2008-03-05,1.8975
2008-03-06,-3.379
2008-03-07,0.8807
2008-03-10,-0.4681
2008-03-11,1.9447999999999999
2008-03-12,-1.9327
2008-03-13,-1.1697
2008-03-14,-3.7437
2008-03-17,-3.9695
2008-03-18,4.1614
2008-03-19,-2.9262
2008-03-20,5.9326
2008-03-24,7.7183
2008-03-25,-0.0844
2008-03-26,-4.2134
2008-03-27,-4.0585
2008-03-28,-3.3237
2008-03-31,0.0679
2008-04-01,5.4047
2008-04-02,1.1466
2008-04-03,2.0252
2008-04-04,-1.3233
2008-04-07,2.2141
2008-04-08,0.8788
2008-04-09,-1.6686999999999999
2008-04-10,-0.4991
2008-04-11,-4.0005
2008-04-14,-3.305
2008-04-15,-6.7414
2008-04-16,0.2028
2008-04-17,-2.9926
2008-04-18,0.9985
2008-04-21,-4.0431
2008-04-22,9.165
2008-04-23,-1.958
2008-04-24,1.2069
2008-04-25,-0.2129
2008-04-28,2.1198
2008-04-29,2.8559
2008-04-30,3.2372
2008-05-01,-5.6284
2008-05-02,1.3346
2008-05-05,0.1509
2008-05-06,2.1918
2008-05-07,-3.2439999999999998
2008-05-08,-0.7343
2008-05-09,0.1117
2008-05-12,-1.0735
2008-05-13,-1.3952
2008-05-14,2.9012000000000002
2008-05-15,5.5694
2008-05-16,0.1052
2008-05-19,-4.3764
2008-05-20,-3.1198
2008-05-21,-3.9295999999999998
2008-05-22,0.192
2008-05-23,-1.1791
2008-05-27,-1.2379
2008-05-28,0.8759
2008-05-29,1.0479
2008-05-30,2.8741
2008-06-02,-2.7362
2008-06-03,-5.0785
2008-06-04,-1.4974
2008-06-05,1.5202
2008-06-06,-3.8372
2008-06-09,-2.8224
2008-06-10,-5.6084
2008-06-11,-4.916
2008-06-12,0.7811
2008-06-13,3.0448
2008-06-16,6.6619
2008-06-17,-0.722
2008-06-18,-3.45
2008-06-19,0.7182
2008-06-20,-4.4174
2008-06-23,-0.6186
2008-06-24,-2.5632
2008-06-25,0.3006
2008-06-26,-5.976
2008-06-27,-6.1566
2008-06-30,0.7219
2008-07-01,-5.4174
2008-07-02,-5.4156
2008-07-03,-6.9981
2008-07-07,-0.4307
2008-07-08,2.2392
2008-07-09,-5.102
2008-07-10,-10.8051
2008-07-11,0.2352
2008-07-14,-1.584
2008-07-15,-1.073
2008-07-16,6.0862
2008-07-17,7.1855
2008-07-18,2.2258
2008-07-21,9.3831
2008-07-22,16.1137
2008-07-23,6.3673
2008-07-24,-12.3945
2008-07-25,-3.8984
2008-07-28,-4.1021
2008-07-29,4.634
2008-07-30,8.6078
2008-07-31,-4.8097
2008-08-01,-0.3295
2008-08-04,-1.9837
2008-08-05,6.1839
2008-08-06,5.4638
2008-08-07,-2.4096
2008-08-08,4.8354
2008-08-11,5.3189
2008-08-12,3.224
2008-08-13,-7.2576
2008-08-14,10.7066
2008-08-15,-1.0023
2008-08-18,-9.5382
2008-08-19,-10.6028
2008-08-20,-8.1924
2008-08-21,-1.866
2008-08-22,-1.6821000000000002
2008-08-25,1.3885
2008-08-26,-1.8831
2008-08-27,6.0818
2008-08-28,7.7303
2008-08-29,3.4024
2008-09-02,-1.2234
2008-09-03,-3.8223000000000003
2008-09-04,-6.5275
2008-09-05,1.2352
2008-09-08,1.2905
2008-09-09,-4.2854
2008-09-10,-10.8422
2008-09-11,0.76
2008-09-12,1.5894
2008-09-15,-6.3113
2008-09-16,2.2644
2008-09-17,-11.9015
2008-09-18,15.897
2008-09-19,18.7314
2008-09-22,-17.6941
2008-09-23,-7.7947
2008-09-24,0.1805
2008-09-25,5.5556
2008-09-26,8.8193
2008-09-29,-13.4641
2008-09-30,9.0937
2008-10-01,-13.265
2008-10-02,-15.3576
2008-10-03,-12.8253
2008-10-06,-9.7793
2008-10-07,-18.5132
2008-10-08,-1.8246
2008-10-09,-16.9664
2008-10-10,1.444
2008-10-13,-0.3559
2008-10-14,-3.7143
2008-10-15,-18.8427
2008-10-16,8.1353
2008-10-17,10.3973
2008-10-20,-6.1256
2008-10-21,1.3866
2008-10-22,-5.7924
2008-10-23,-29.889
2008-10-24,-23.0207
2008-10-27,-8.2278
2008-10-28,-14.6552
2008-10-29,80.0
2008-10-30,16.4983
2008-10-31,36.7052
2008-11-03,-0.7047
2008-11-04,-5.039
2008-11-05,-12.855
2008-11-06,-32.6758
2008-11-07,-10.4459
2008-11-10,13.798
2008-11-11,-33.25
2008-11-12,-4.4944
2008-11-13,9.4118
2008-11-14,9.4982
2008-11-17,6.874
2008-11-18,-4.1348
2008-11-19,-19.0096
2008-11-20,-23.0769
2008-11-21,-17.1795
2008-11-24,14.2415
2008-11-25,16.8022
2008-11-26,12.529
2008-11-28,6.5979
2008-12-01,-22.6306
2008-12-02,16.0
2008-12-03,8.4052
2008-12-04,-7.7535
2008-12-05,10.1293
2008-12-08,16.4384
2008-12-09,-7.0588
2008-12-10,-3.9783
2008-12-11,9.4162
2008-12-12,2.2375
2008-12-15,1.0101
2008-12-16,4.1667
2008-12-17,20.0
2008-12-18,-12.0
2008-12-19,1.2121
2008-12-22,-13.3234
2008-12-23,0.3454
2008-12-24,1.2048
2008-12-26,2.8912
2008-12-29,-2.6446
2008-12-30,-0.8489
2008-12-31,1.5411000000000001
2009-01-02,19.5616
2009-01-05,19.6051
2009-01-06,-0.9434
2009-01-07,-11.9048
2009-01-08,-2.1622
2009-01-09,-3.453
2009-01-12,-15.1645
2009-01-13,8.769
2009-01-14,-5.7364
2009-01-15,0.9868
2009-01-16,2.1173
2009-01-20,-19.6172
2009-01-21,10.119
2009-01-22,4.6847
2009-01-23,2.5818
2009-01-26,-2.5168
2009-01-27,-2.5818
2009-01-28,7.0671
2009-01-29,-6.7657
2009-01-30,-8.8496
2009-02-02,-15.1456
2009-02-03,-7.0938
2009-02-04,-14.532
2009-02-05,9.5101
2009-02-06,8.9474
2009-02-09,7.0048
2009-02-10,-15.3499
2009-02-11,6.1333
2009-02-12,-12.3116
2009-02-13,-3.7249
2009-02-17,-9.8214
2009-02-18,-2.6403
2009-02-19,-6.7797
2009-02-20,-5.4545
2009-02-23,-3.8462
2009-02-24,3.6
2009-02-25,-16.6023
2009-02-26,31.9444
2009-02-27,-20.0
2009-03-02,-3.9474
2009-03-03,5.0228
2009-03-04,-3.0435
2009-03-05,-10.7623
2009-03-06,-11.0553
2009-03-09,-19.774
2009-03-10,16.9014
2009-03-11,-6.6265
2009-03-12,14.1935
2009-03-13,28.2486
2009-03-16,-12.3348
2009-03-17,14.0704
2009-03-18,2.6432
2009-03-19,10.3004
2009-03-20,-6.2257
2009-03-23,9.9585
2009-03-24,15.0943
2009-03-25,-0.6557
2009-03-26,2.9703
2009-03-27,0.641
2009-03-30,-9.2357
2009-03-31,5.614
2009-04-01,24.2525
2009-04-02,17.647100000000002
2009-04-03,1.8182
2009-04-06,10.7143
2009-04-07,-18.75
2009-04-08,-0.2481
2009-04-09,10.4478
2009-04-13,17.3423
2009-04-14,-1.1516
2009-04-15,0.0
2009-04-16,-0.9709
2009-04-17,-1.3725
2009-04-20,-7.7535
2009-04-21,8.4052
2009-04-22,12.5249
2009-04-23,10.6007
2009-04-24,18.5304
2009-04-27,-6.8733
2009-04-28,1.013
2009-04-29,10.6017
2009-04-30,1.2953000000000001
