ticker,ATH US Equity
2017-05-03,-1.8416000000000001
2017-05-04,-0.4878
2017-05-05,0.8673
2017-05-08,1.1028
2017-05-09,-0.6286
2017-05-10,0.4651
2017-05-11,-0.6852
2017-05-12,-1.1934
2017-05-15,1.2833
2017-05-16,-1.7887
2017-05-17,-1.4988000000000001
2017-05-18,-2.0416
2017-05-19,0.5112
2017-05-22,0.0196
2017-05-23,-3.9898
2017-05-24,-0.2444
2017-05-25,1.1231
2017-05-26,-0.7674
2017-05-30,0.2239
2017-05-31,0.0609
2017-06-01,0.8117
2017-06-02,-1.0266
2017-06-05,-0.6915
2017-06-06,1.5564
2017-06-07,-1.6132
2017-06-08,1.6806999999999999
2017-06-09,0.8466
2017-06-12,-1.0993
2017-06-13,0.5861
2017-06-14,-0.9443
2017-06-15,0.3651
2017-06-16,-1.2328000000000001
2017-06-19,2.9671
2017-06-20,-0.9539
2017-06-21,0.0602
2017-06-22,0.4612
2017-06-23,0.2994
2017-06-26,-1.7313
2017-06-27,-0.5468
2017-06-28,1.6901000000000002
2017-06-29,-0.841
2017-06-30,0.1817
2017-07-03,0.8264
2017-07-05,-0.7197
2017-07-06,-0.8659
2017-07-07,0.0813
2017-07-10,0.751
2017-07-11,-1.249
2017-07-12,-0.3468
2017-07-13,1.4944
2017-07-14,0.3832
2017-07-17,0.7635
2017-07-18,-0.8973
2017-07-19,0.8048
2017-07-20,0.519
2017-07-21,-0.6553
2017-07-24,1.639
2017-07-25,-0.2557
2017-07-26,-0.9858
2017-07-27,0.3783
2017-07-28,-0.2976
2017-07-31,0.5372
2017-08-01,0.5541
2017-08-02,-0.0394
2017-08-03,-1.0041
2017-08-04,-0.7558
2017-08-07,0.3006
2017-08-08,0.7193
2017-08-09,-2.0829
2017-08-10,4.8015
2017-08-11,1.6818
2017-08-14,0.7034
2017-08-15,-0.2454
2017-08-16,0.0
2017-08-17,-1.514
2017-08-18,-0.7302
2017-08-21,-0.4259
2017-08-22,1.3025
2017-08-23,1.2474
2017-08-24,0.834
2017-08-25,0.2256
2017-08-28,0.075
2017-08-29,-0.6559
2017-08-30,-0.0189
2017-08-31,0.9623
2017-09-01,1.5511
2017-09-05,-2.9076
2017-09-06,0.1895
2017-09-07,-3.689
2017-09-08,0.9821
2017-09-11,1.5367
2017-09-12,1.5516999999999999
2017-09-13,-0.2641
2017-09-14,0.6053
2017-09-15,-0.1316
2017-09-18,0.7342
2017-09-19,0.5046
2017-09-20,0.0558
2017-09-21,0.1115
2017-09-22,0.2413
2017-09-25,-0.0185
2017-09-26,0.2964
2017-09-27,0.0739
2017-09-28,-0.3322
2017-09-29,-0.3148
2017-10-02,-0.3343
2017-10-03,-0.0932
2017-10-04,-0.1679
2017-10-05,1.2892000000000001
2017-10-06,0.5719
2017-10-09,0.2384
2017-10-10,0.677
2017-10-11,-0.4907
2017-10-12,-0.2009
2017-10-13,-0.1098
2017-10-16,0.3848
2017-10-17,-1.0221
2017-10-18,0.1844
2017-10-19,0.1472
2017-10-20,-1.2681
2017-10-23,0.4281
2017-10-24,0.6858
2017-10-25,-2.1539
2017-10-26,0.1881
2017-10-27,-0.0188
2017-10-30,-0.5635
2017-10-31,-1.53
2017-11-01,-1.8991
2017-11-02,-6.9613
2017-11-03,-0.021
2017-11-06,2.0181
2017-11-07,2.0606
2017-11-08,-1.0701
2017-11-09,-0.4694
2017-11-10,-1.1277
2017-11-13,0.3526
2017-11-14,-0.2687
2017-11-15,1.3676
2017-11-16,0.7563
2017-11-17,-0.1014
2017-11-20,-0.3249
2017-11-21,0.3056
2017-11-22,0.1422
2017-11-24,-0.7099
2017-11-27,-0.715
2017-11-28,0.0
2017-11-29,2.428
2017-11-30,-3.4351
2017-12-01,-1.581
2017-12-04,-1.3105
2017-12-05,2.0561
2017-12-06,0.8604
2017-12-07,-0.3537
2017-12-08,7.5381
2017-12-11,-0.6602
2017-12-12,1.0946
2017-12-13,-1.1214
2017-12-14,-1.7599
2017-12-15,0.9952
2017-12-18,1.2219
2017-12-19,-1.6939
2017-12-20,0.5348
2017-12-21,3.1127
2017-12-22,-0.9935
2017-12-26,-0.1351
2017-12-27,0.0773
2017-12-28,0.0579
2017-12-29,-0.2123
2018-01-02,-1.5664
2018-01-03,-0.4715
2018-01-04,0.5527
2018-01-05,0.3337
2018-01-08,-0.9196
2018-01-09,-0.2765
2018-01-10,1.505
2018-01-11,0.2146
2018-01-12,-0.6424
2018-01-16,0.529
2018-01-17,0.5847
2018-01-18,0.0194
2018-01-19,-0.0581
2018-01-22,0.9886
2018-01-23,0.1919
2018-01-24,-0.5939
2018-01-25,-0.6745
2018-01-26,0.1164
2018-01-29,-0.5233
2018-01-30,-1.9092
2018-01-31,-0.3774
2018-02-01,2.2927
2018-02-02,-1.871
2018-02-05,-3.8332
2018-02-06,-0.4957
2018-02-07,-0.2698
2018-02-08,-2.4142
2018-02-09,-0.4692
2018-02-12,1.5427
2018-02-13,-0.823
2018-02-14,3.4681
2018-02-15,0.802
2018-02-16,0.5508
2018-02-20,-1.7042000000000002
2018-02-21,0.3509
2018-02-22,-2.7149
2018-02-23,1.9662
2018-02-26,-0.1866
2018-02-27,-0.187
2018-02-28,-1.7482
2018-03-01,-0.5931
2018-03-02,1.9817
2018-03-05,1.2537
2018-03-06,2.5587999999999997
2018-03-07,5.7143
2018-03-08,-0.3997
2018-03-09,0.0764
2018-03-12,0.2482
2018-03-13,-1.9238
2018-03-14,-2.6996
2018-03-15,-0.2196
2018-03-16,0.0
2018-03-19,-0.6001
2018-03-20,1.3282
2018-03-21,-0.0794
2018-03-22,-2.2262
2018-03-23,-2.6835
2018-03-26,2.6948
2018-03-27,-1.8714
2018-03-28,-1.4303
2018-03-29,0.5468
2018-04-02,-0.8576
2018-04-03,1.6245
2018-04-04,-0.6851
2018-04-05,0.2299
2018-04-06,-0.8342
2018-04-09,-0.021
2018-04-10,0.9466
2018-04-11,0.0
2018-04-12,0.6668
2018-04-13,-0.4347
2018-04-16,1.5385
2018-04-17,-0.8395
2018-04-18,1.3834
2018-04-19,0.5092
2018-04-20,-0.0203
2018-04-23,0.6283
2018-04-24,-0.7855
2018-04-25,-0.1218
2018-04-26,0.061
2018-04-27,0.6297
2018-04-30,-1.09
2018-05-01,0.5918
2018-05-02,-1.623
2018-05-03,-1.9179
2018-05-04,-1.8082
2018-05-07,-0.0642
2018-05-08,-0.7499
2018-05-09,0.6693
2018-05-10,-0.0214
2018-05-11,-0.236
2018-05-14,1.2685
2018-05-15,-0.828
2018-05-16,-0.8992
2018-05-17,0.9073
2018-05-18,-0.7921
2018-05-21,-0.5611
2018-05-22,2.1267
2018-05-23,0.2975
2018-05-24,0.2754
2018-05-25,-0.5916
2018-05-29,-4.6971
2018-05-30,1.2934999999999999
2018-05-31,-1.6513
2018-06-01,1.9476
2018-06-04,0.3953
2018-06-05,-0.9624
2018-06-06,0.9496
2018-06-07,0.6344
2018-06-08,-0.413
2018-06-11,0.895
2018-06-12,-1.9472
2018-06-13,2.5375
2018-06-14,0.2582
2018-06-15,0.1502
2018-06-18,-1.3716
2018-06-19,-1.0865
2018-06-20,-0.725
2018-06-21,-1.4826
2018-06-22,-0.0225
2018-06-25,-0.4718
2018-06-26,0.2483
2018-06-27,-2.4994
2018-06-28,0.6697
2018-06-29,0.5735
2018-07-02,1.437
2018-07-03,-1.0344
2018-07-05,0.4544
2018-07-06,1.1536
2018-07-09,1.8113000000000001
2018-07-10,-0.1757
2018-07-11,-1.1441
2018-07-12,-0.4229
2018-07-13,-0.4694
2018-07-16,-0.5614
2018-07-17,0.7227
2018-07-18,0.4036
2018-07-19,-1.3176
2018-07-20,-0.5431
2018-07-23,1.6155
2018-07-24,1.0972
2018-07-25,-0.6866
2018-07-26,0.3345
2018-07-27,0.1778
2018-07-30,0.6213
2018-07-31,1.1466
2018-08-01,0.7412
2018-08-02,-0.9522
2018-08-03,7.5595
2018-08-06,0.8938
2018-08-07,-0.1208
2018-08-08,-1.1086
2018-08-09,0.5096
2018-08-10,0.5881
2018-08-13,-1.4516
2018-08-14,0.3887
2018-08-15,-0.4483
2018-08-16,1.4739
2018-08-17,0.8271
2018-08-20,-0.5202
2018-08-21,0.6838
2018-08-22,-0.6392
2018-08-23,-0.5629
2018-08-24,0.9503
2018-08-27,0.7811
2018-08-28,-0.2782
2018-08-29,-0.279
2018-08-30,-0.6994
2018-08-31,-0.0604
2018-09-04,-0.5236
2018-09-05,0.3441
2018-09-06,-1.1297
2018-09-07,0.0816
2018-09-10,0.0612
2018-09-11,0.326
2018-09-12,0.6499
2018-09-13,1.2913999999999999
2018-09-14,1.8127
2018-09-17,0.0587
2018-09-18,0.2542
2018-09-19,0.6046
2018-09-20,3.1795
2018-09-21,0.2818
2018-09-24,-2.2297
2018-09-25,-1.1882
2018-09-26,-1.6486
2018-09-27,0.7296
2018-09-28,1.1355
2018-10-01,-0.3678
2018-10-02,-0.0777
2018-10-03,1.5944
2018-10-04,0.0383
2018-10-05,-0.5931
2018-10-08,0.0962
2018-10-09,-0.3269
2018-10-10,-2.6042
2018-10-11,-4.1592
2018-10-12,0.3513
2018-10-15,0.4119
2018-10-16,0.5537
2018-10-17,-0.0612
2018-10-18,-1.0816
2018-10-19,0.557
2018-10-22,-2.1543
2018-10-23,-1.1952
2018-10-24,-4.2869
2018-10-25,1.9734
2018-10-26,-0.9785
2018-10-29,-2.2178
2018-10-30,1.4148
2018-10-31,1.24
2018-11-01,0.8749
2018-11-02,-2.1899
2018-11-05,1.7513
2018-11-06,-0.0654
2018-11-07,2.5289
2018-11-08,1.1482
2018-11-09,-0.1682
2018-11-12,-1.3054999999999999
2018-11-13,0.5334
2018-11-14,-3.3531
2018-11-15,-1.1858
2018-11-16,-0.8667
2018-11-19,-2.0623
2018-11-20,-0.5951
2018-11-21,2.2795
2018-11-23,-0.4728
2018-11-26,1.7417
2018-11-27,-1.5562
2018-11-28,-0.4968
2018-11-29,-2.1562
2018-11-30,0.8815
2018-12-03,0.6668
2018-12-04,-5.6647
2018-12-06,-0.9927
2018-12-07,-2.3722
2018-12-10,1.6032
2018-12-11,-0.2465
2018-12-12,-0.1483
2018-12-13,0.6683
2018-12-14,-0.9589
2018-12-17,0.0248
2018-12-18,1.3155000000000001
2018-12-19,-0.7594
2018-12-20,-1.4317
2018-12-21,-3.8818
2018-12-24,-0.8077
2018-12-26,3.6774
2018-12-27,0.7601
2018-12-28,0.0251
2018-12-31,0.1257
2019-01-02,1.7574999999999998
2019-01-03,-0.5675
2019-01-04,3.6228
2019-01-07,1.0297
2019-01-08,-1.7303
2019-01-09,1.1577
2019-01-10,-0.1669
2019-01-11,-1.1225
2019-01-14,-0.6039
2019-01-15,1.1665
2019-01-16,4.2277000000000005
2019-01-17,0.8758
2019-01-18,-0.6397
2019-01-22,-2.7363
2019-01-23,0.5437
2019-01-24,-0.2822
2019-01-25,1.0846
2019-01-28,0.1633
2019-01-29,-1.537
2019-01-30,1.3245
2019-01-31,0.1401
2019-02-01,2.4242
2019-02-04,-0.569
2019-02-05,0.1831
2019-02-06,-0.2513
2019-02-07,-1.3972
2019-02-08,-1.0685
2019-02-11,0.4461
2019-02-12,1.7532
2019-02-13,0.7811
2019-02-14,-1.1397
2019-02-15,2.2135
2019-02-19,0.1805
2019-02-20,0.4278
2019-02-21,-0.3363
2019-02-22,0.6299
2019-02-25,0.4471
2019-02-26,-1.2241
2019-02-27,-0.4732
2019-02-28,0.8603
2019-03-01,0.0673
2019-03-04,-0.6281
2019-03-05,-0.6772
2019-03-06,-0.9091
2019-03-07,-3.8532
2019-03-08,-1.0019
2019-03-11,0.7229
2019-03-12,-0.2392
2019-03-13,1.0072
2019-03-14,1.6381999999999999
2019-03-15,1.3782
2019-03-18,0.9447
2019-03-19,-0.5022
2019-03-20,-1.1471
2019-03-21,0.7194
2019-03-22,-5.2304
2019-03-25,-1.8963999999999999
2019-03-26,1.1896
2019-03-27,-0.2449
2019-03-28,0.0982
2019-03-29,0.0736
2019-04-01,2.9412000000000003
2019-04-02,-0.381
2019-04-03,1.434
2019-04-04,0.7069
2019-04-05,0.3042
2019-04-08,0.7231
2019-04-09,-2.8949
2019-04-10,1.0971
2019-04-11,1.1795
2019-04-12,1.1425
2019-04-15,-0.7146
2019-04-16,1.5324
2019-04-17,-0.5031
2019-04-18,0.6205
2019-04-22,-0.6167
2019-04-23,0.9653
2019-04-24,-0.5691
2019-04-25,0.5495
2019-04-26,1.275
2019-04-29,2.518
2019-04-30,-0.9649
2019-05-01,-0.775
2019-05-02,0.424
2019-05-03,1.0444
2019-05-06,0.8357
2019-05-07,-5.5834
2019-05-08,4.389
2019-05-09,-0.8852
2019-05-10,0.9824
2019-05-13,-4.864
2019-05-14,1.5571000000000002
2019-05-15,-1.5789
2019-05-16,1.0928
2019-05-17,-1.9548999999999999
2019-05-20,0.258
2019-05-21,1.591
2019-05-22,0.3915
2019-05-23,-2.6841
2019-05-24,1.5794000000000001
2019-05-28,-1.6709
2019-05-29,-0.1416
2019-05-30,-0.9454
2019-05-31,-3.0064
2019-06-03,1.476
2019-06-04,2.7394
2019-06-05,0.2124
2019-06-06,-0.4945
2019-06-07,1.8221
2019-06-10,-0.0232
2019-06-11,0.6741
2019-06-12,-0.4387
2019-06-13,0.2551
2019-06-14,0.8096
2019-06-17,-0.7572
2019-06-18,0.0
2019-06-19,-0.3006
2019-06-20,0.5798
2019-06-21,-1.8215
2019-06-24,-0.728
2019-06-25,-1.1118999999999999
2019-06-26,-0.0478
2019-06-27,0.8377
2019-06-28,2.2075
2019-07-01,1.7882
2019-07-02,-1.2092
2019-07-03,0.9007
2019-07-05,1.2589000000000001
2019-07-08,-1.0172
2019-07-09,-1.53
2019-07-10,-1.4378
2019-07-11,0.6588
2019-07-12,0.748
2019-07-15,-1.3689
2019-07-16,-0.047
2019-07-17,-1.9062999999999999
2019-07-18,0.9117
2019-07-19,0.214
2019-07-22,-0.4745
2019-07-23,1.3588
2019-07-24,0.3057
2019-07-25,-0.1641
2019-07-26,-0.1644
2019-07-29,-1.0821
2019-07-30,-0.5232
2019-07-31,-2.3189
2019-08-01,-4.0137
2019-08-02,-1.6063
2019-08-05,0.8811
2019-08-06,1.2073
2019-08-07,-0.1015
2019-08-08,3.3537
2019-08-09,-2.0403000000000002
2019-08-12,-2.5094
2019-08-13,0.9009
2019-08-14,-3.8265000000000002
2019-08-15,0.0796
2019-08-16,3.1805
2019-08-19,1.2587
2019-08-20,-1.9787
2019-08-21,1.1905000000000001
2019-08-22,0.5371
2019-08-23,-2.8491
2019-08-26,0.8641
2019-08-27,-2.4922
2019-08-28,0.639
2019-08-29,1.4815
2019-08-30,1.3034
2019-09-03,-1.4668
2019-09-04,0.2089
2019-09-05,3.2838
2019-09-06,0.0
2019-09-09,2.5233
2019-09-10,1.8705
2019-09-11,0.9181
2019-09-12,1.2449
2019-09-13,0.6148
2019-09-16,0.658
2019-09-17,-1.1674
2019-09-18,0.5906
2019-09-19,-0.1879
2019-09-20,-0.0235
2019-09-23,0.6354
2019-09-24,-1.5201
2019-09-25,0.9499
2019-09-26,-0.0941
2019-09-27,0.1648
2019-09-30,-1.1283
2019-10-01,-3.8992
2019-10-02,-2.2266
2019-10-03,-0.7338
2019-10-04,2.2687
2019-10-07,-1.7198
2019-10-08,-5.0723
2019-10-09,1.3091
2019-10-10,0.6329
2019-10-11,3.4591
2019-10-14,0.1013
2019-10-15,1.0881
2019-10-16,0.8761
2019-10-17,1.4144
2019-10-18,0.2936
2019-10-21,0.5367
2019-10-22,1.0677
2019-10-23,0.8163
2019-10-24,-0.1429
2019-10-25,0.1669
2019-10-28,5.5
2019-10-29,-1.0607
2019-10-30,0.1597
2019-10-31,-1.2753
2019-11-01,2.1915
2019-11-04,1.4447
2019-11-05,-2.2029
2019-11-06,-1.1832
2019-11-07,1.4736
2019-11-08,-0.295
2019-11-11,-0.66
2019-11-12,1.26
2019-11-13,-0.8371
2019-11-14,0.4791
2019-11-15,-0.3406
2019-11-18,-0.843
2019-11-19,1.2638
2019-11-20,-0.1588
2019-11-21,-0.8864
2019-11-22,1.4217
2019-11-25,0.7913
2019-11-26,0.5832
2019-11-27,0.5575
2019-11-29,-0.1552
2019-12-02,-1.044
2019-12-03,-1.9752999999999998
2019-12-04,0.6641
2019-12-05,-0.0455
2019-12-06,0.9558
2019-12-09,-0.3156
2019-12-10,-0.2261
2019-12-11,-0.2947
2019-12-12,2.9552
2019-12-13,0.0662
2019-12-16,1.8976
2019-12-17,1.0394
2019-12-18,-0.4072
2019-12-19,1.8075999999999999
2019-12-20,0.9512
2019-12-23,-0.9213
2019-12-24,-0.7608
2019-12-26,0.6814
2019-12-27,-0.5288
2019-12-30,-0.1488
2019-12-31,0.1491
2020-01-02,1.1057
2020-01-03,-1.0305
2020-01-06,-0.1912
2020-01-07,0.0639
2020-01-08,0.4468
2020-01-09,1.3556
2020-01-10,-0.5643
2020-01-13,0.5885
2020-01-14,-0.8567
2020-01-15,-1.4963
2020-01-16,0.5563
2020-01-17,-0.2128
2020-01-21,-2.6652
2020-01-22,-0.8324
2020-01-23,-0.7952
2020-01-24,-0.6235
2020-01-27,-2.0614
2020-01-28,2.3106999999999998
2020-01-29,0.2236
2020-01-30,-0.3793
2020-01-31,-2.4412
2020-02-03,0.4362
2020-02-04,1.3486
2020-02-05,3.5859
2020-02-06,-0.3484
2020-02-07,0.8302
2020-02-10,-0.065
2020-02-11,2.667
2020-02-12,0.5702
2020-02-13,0.378
2020-02-14,1.0042
2020-02-18,3.5625999999999998
2020-02-19,-1.4
2020-02-20,0.9128
2020-02-21,-0.0804
2020-02-24,-3.3595
2020-02-25,-4.0591
2020-02-26,-0.9113
2020-02-27,-5.5616
2020-02-28,-4.3589
2020-03-02,2.4242
2020-03-03,-4.071
2020-03-04,3.7503
2020-03-05,-4.0428
2020-03-06,-6.7658000000000005
2020-03-09,-12.1212
2020-03-10,2.9341
2020-03-11,-8.4337
2020-03-12,-21.1489
2020-03-13,9.8901
2020-03-16,-19.1852
2020-03-17,-8.9826
2020-03-18,-16.8681
2020-03-19,10.8419
2020-03-20,-8.6339
2020-03-23,-3.6483
2020-03-24,30.2297
2020-03-25,21.449
2020-03-26,8.7912
2020-03-27,-7.3232
2020-03-30,2.4134
2020-03-31,-5.6632
2020-04-01,-11.9662
2020-04-02,1.968
2020-04-03,-3.6355
2020-04-06,8.7564
2020-04-07,2.3125999999999998
2020-04-08,11.3437
2020-04-09,14.0977
2020-04-13,-6.8534
2020-04-14,-3.4312
2020-04-15,-11.1722
2020-04-16,-2.5155
2020-04-17,7.6988
2020-04-20,-5.3024000000000004
2020-04-21,-7.7146
2020-04-22,2.6067
2020-04-23,-0.2628
2020-04-24,3.8208
2020-04-27,7.022
2020-04-28,3.834
2020-04-29,8.7172
2020-04-30,-5.4622
2020-05-01,-7.4074
2020-05-04,-0.12
2020-05-05,-2.7233
2020-05-06,-5.2697
2020-05-07,8.04
2020-05-08,9.815
2020-05-11,-1.0623
2020-05-12,-7.2936
2020-05-13,-6.6693
2020-05-14,4.7925
2020-05-15,0.735
2020-05-18,11.917300000000001
2020-05-19,-4.7084
2020-05-20,1.4443
2020-05-21,0.0749
2020-05-22,-2.6582
2020-05-26,10.961500000000001
2020-05-27,4.3674
2020-05-28,-2.4909
2020-05-29,-1.6008
2020-06-01,3.0114
2020-06-02,-0.7728
2020-06-03,8.6353
2020-06-04,4.9875
2020-06-05,5.6116
2020-06-08,4.7231
2020-06-09,-4.5100999999999996
2020-06-10,-5.3135
2020-06-11,-11.3124
2020-06-12,3.7831
2020-06-15,3.4194
2020-06-16,3.5869999999999997
2020-06-17,-3.2821
2020-06-18,7.3163
2020-06-19,-3.3362
2020-06-22,-0.12
2020-06-23,-1.2019
2020-06-24,-5.6873000000000005
2020-06-25,2.8378
2020-06-26,-5.7385
2020-06-29,2.0293
2020-06-30,1.6955
2020-07-01,-3.0138
2020-07-02,0.3636
2020-07-06,3.3266999999999998
2020-07-07,-4.3672
2020-07-08,3.4
2020-07-09,-4.8678
2020-07-10,4.8458
2020-07-13,1.7452999999999999
2020-07-14,1.1118
2020-07-15,5.0895
2020-07-16,1.7936999999999999
2020-07-17,-1.6153
2020-07-20,-2.0
2020-07-21,3.046
2020-07-22,0.266
2020-07-23,-0.3243
2020-07-24,-1.2422
2020-07-27,-1.1081
2020-07-28,-1.6051
2020-07-29,3.2318
2020-07-30,-3.3393
2020-07-31,-0.5244
