ticker,CELC US Equity
2018-02-09,4.9667
2018-02-12,-3.0583
2018-02-13,0.4762
2018-02-14,4.5024
2018-02-15,-1.1905000000000001
2018-02-16,3.2702
2018-02-20,-2.1111
2018-02-21,-1.2486
2018-02-22,0.5747
2018-02-23,0.4571
2018-02-26,-0.7395
2018-02-27,-0.1146
2018-02-28,-0.5164
2018-03-01,-3.1142
2018-03-02,-0.8929
2018-03-05,-0.6006
2018-03-06,2.2961
2018-03-07,-1.3585
2018-03-08,-2.2156000000000002
2018-03-09,-1.1635
2018-03-12,-1.6109
2018-03-13,0.2519
2018-03-14,-5.5276
2018-03-15,-0.266
2018-03-16,-2.1333
2018-03-19,-1.8392
2018-03-20,-5.9681
2018-03-21,2.8782
2018-03-22,3.7302999999999997
2018-03-23,9.1286
2018-03-26,0.5703
2018-03-27,1.7013
2018-03-28,2.5403000000000002
2018-03-29,-0.423
2018-04-02,-1.0922
2018-04-03,-1.0429
2018-04-04,2.2939
2018-04-05,-0.303
2018-04-06,1.7021
2018-04-09,0.8966
2018-04-10,1.0071
2018-04-11,1.5249000000000001
2018-04-12,4.6794
2018-04-13,-1.6004
2018-04-16,-4.2344
2018-04-17,2.899
2018-04-18,-0.683
2018-04-19,-2.8653
2018-04-20,2.7138999999999998
2018-04-23,3.8484
2018-04-24,3.6504
2018-04-25,2.4546
2018-04-26,0.2083
2018-04-27,-1.9231
2018-04-30,2.1198
2018-05-01,-0.5708
2018-05-02,-2.5574
2018-05-03,-0.9106
2018-05-04,7.5676
2018-05-07,0.2513
2018-05-08,0.2506
2018-05-09,-2.45
2018-05-10,-0.1025
2018-05-11,2.5654
2018-05-14,-2.7014
2018-05-15,-1.3368
2018-05-16,-2.5013
2018-05-17,3.581
2018-05-18,0.7224
2018-05-21,-0.7172
2018-05-22,1.8576000000000001
2018-05-23,-1.7730000000000001
2018-05-24,-0.722
2018-05-25,-1.5584
2018-05-29,1.0554
2018-05-30,0.2611
2018-05-31,-1.1458
2018-06-01,-2.529
2018-06-04,0.3243
2018-06-05,3.8254
2018-06-06,1.5049000000000001
2018-06-07,-0.1022
2018-06-08,-0.3582
2018-06-11,1.3867
2018-06-12,-2.1277
2018-06-13,1.1905000000000001
2018-06-14,1.3299
2018-06-15,3.4326
2018-06-18,-2.6842
2018-06-19,0.9529
2018-06-20,5.7625
2018-06-21,1.1273
2018-06-22,14.0269
2018-06-25,4.9695
2018-06-26,-1.9014
2018-06-27,6.7642
2018-06-28,-5.5576
2018-06-29,-2.6285
2018-07-02,-0.4835
2018-07-03,0.1215
2018-07-05,-5.0546
2018-07-06,0.4685
2018-07-09,-0.0848
2018-07-10,-1.2304
2018-07-11,-0.043
2018-07-12,-0.9884
2018-07-13,-1.7361
2018-07-16,-1.6784
2018-07-17,1.9766
2018-07-18,-1.7621
2018-07-19,5.0673
2018-07-20,0.2134
2018-07-23,0.2555
2018-07-24,0.2974
2018-07-25,1.6518000000000002
2018-07-26,2.7083
2018-07-27,-2.4746
2018-07-30,0.3744
2018-07-31,1.8649
2018-08-01,-1.4239
2018-08-02,1.7334
2018-08-03,2.9209
2018-08-06,-1.0642
2018-08-07,0.2789
2018-08-08,0.4768
2018-08-09,2.6888
2018-08-10,-3.6966
2018-08-13,3.9584
2018-08-14,0.0
2018-08-15,0.1154
2018-08-16,0.4226
2018-08-17,0.153
2018-08-20,-1.0695000000000001
2018-08-21,0.0
2018-08-22,1.5058
2018-08-23,0.4945
2018-08-24,-1.1734
2018-08-27,-0.6511
2018-08-28,-2.5443
2018-08-29,0.1582
2018-08-30,-0.4344
2018-08-31,-1.9437
2018-09-04,-2.9935
2018-09-05,-8.8824
2018-09-06,-4.0732
2018-09-07,2.5763
2018-09-10,0.0
2018-09-11,10.6977
2018-09-12,4.4958
2018-09-13,1.9300000000000002
2018-09-14,12.0316
2018-09-17,3.2042
2018-09-18,-0.2047
2018-09-19,1.9828999999999999
2018-09-20,3.1512000000000002
2018-09-21,-3.1849
2018-09-24,-3.1219
2018-09-25,0.4505
2018-09-26,-0.3794
2018-09-27,-0.1039
2018-09-28,-0.312
2018-10-01,0.6606
2018-10-02,-0.2418
2018-10-03,-0.2078
2018-10-04,-0.2429
2018-10-05,-2.6087
2018-10-08,-4.2857
2018-10-09,-3.7313
2018-10-10,-5.9302
2018-10-11,3.8731
2018-10-12,3.332
2018-10-15,3.0326
2018-10-16,0.5216
2018-10-17,-4.4848
2018-10-18,11.2146
2018-10-19,-1.3259
2018-10-22,2.7228
2018-10-23,-1.4802
2018-10-24,-1.8519
2018-10-25,2.136
2018-10-26,-2.0565
2018-10-29,1.1388
2018-10-30,0.7037
2018-10-31,-1.9916
2018-11-01,1.5686
2018-11-02,0.3861
2018-11-05,-0.6643
2018-11-06,-4.5407
2018-11-07,4.1298
2018-11-08,-2.0184
2018-11-09,-1.4817
2018-11-12,1.6875
2018-11-13,1.0101
2018-11-14,-8.1071
2018-11-15,-0.9716
2018-11-16,2.0016
2018-11-19,-9.7345
2018-11-20,0.2558
2018-11-21,2.0408
2018-11-23,4.7083
2018-11-26,2.6661
2018-11-27,1.8216999999999999
2018-11-28,2.3982
2018-11-29,2.0446
2018-11-30,-2.0036
2018-12-03,-3.3457
2018-12-04,-4.0385
2018-12-06,-4.008
2018-12-07,-0.0835
2018-12-10,5.4325
2018-12-11,-8.8783
2018-12-12,-0.0435
2018-12-13,-0.8268
2018-12-14,-1.9746000000000001
2018-12-17,-6.5801
2018-12-18,5.7499
2018-12-19,5.2107
2018-12-20,0.7752
2018-12-21,-5.2137
2018-12-24,1.2173
2018-12-26,3.4744
2018-12-27,1.2053
2018-12-28,0.7656
2018-12-31,1.2664
2019-01-02,-4.7103
2019-01-03,-4.8119
2019-01-04,3.9981999999999998
2019-01-07,0.3093
2019-01-08,1.1013
2019-01-09,6.4924
2019-01-10,-7.3241
2019-01-11,1.8984999999999999
2019-01-14,-0.4766
2019-01-15,1.1319
2019-01-16,-4.1756
2019-01-17,4.2677
2019-01-18,-2.0681
2019-01-22,4.3995
2019-01-23,-3.2027
2019-01-24,-1.1319
2019-01-25,-1.1008
2019-01-28,-2.6269
2019-01-29,0.5487
2019-01-30,0.7276
2019-01-31,0.316
2019-02-01,-0.405
2019-02-04,-0.5874
2019-02-05,0.9091
2019-02-06,-0.9009
2019-02-07,-1.7727
2019-02-08,0.6478
2019-02-11,0.2759
2019-02-12,2.4759
2019-02-13,0.179
2019-02-14,0.536
2019-02-15,5.5531
2019-02-19,2.0623
2019-02-20,-2.5979
2019-02-21,-0.127
2019-02-22,0.6783
2019-02-25,1.2631999999999999
2019-02-26,-3.0769
2019-02-27,-1.716
2019-02-28,-2.6626
2019-03-01,-1.3004
2019-03-04,-1.2267000000000001
2019-03-05,-5.0138
2019-03-06,-7.7482
2019-03-07,-3.5171
2019-03-08,5.7671
2019-03-11,5.3498
2019-03-12,0.0488
2019-03-13,-3.8555
2019-03-14,-1.8782
2019-03-15,3.8282
2019-03-18,0.6477
2019-03-19,-0.3465
2019-03-20,-1.2419
2019-03-21,3.9234999999999998
2019-03-22,-1.1133
2019-03-25,1.6153
2019-03-26,1.0116
2019-03-27,-1.7644
2019-03-28,1.7476
2019-03-29,4.5324
2019-04-01,-0.2282
2019-04-02,2.2873
2019-04-03,0.8497
2019-04-04,-3.1486
2019-04-05,0.0
2019-04-08,1.2363
2019-04-09,4.5681
2019-04-10,0.8651
2019-04-11,0.0858
2019-04-12,1.4139
2019-04-15,-3.0841
2019-04-16,0.4359
2019-04-17,-4.5139
2019-04-18,-5.0909
2019-04-22,0.3352
2019-04-23,1.432
2019-04-24,0.9412
2019-04-25,0.4662
2019-04-26,0.2784
2019-04-29,2.2675
2019-04-30,1.81
2019-05-01,-4.7111
2019-05-02,-0.1866
2019-05-03,3.6916
2019-05-06,0.0451
2019-05-07,-1.8018
2019-05-08,-0.6881
2019-05-09,3.2333
2019-05-10,-0.4474
2019-05-13,-3.7302999999999997
2019-05-14,0.0934
2019-05-15,-0.2799
2019-05-16,5.0047
2019-05-17,0.6682
2019-05-20,3.3186
2019-05-21,1.4133
2019-05-22,0.5068
2019-05-23,-2.1008
2019-05-24,0.7296
2019-05-28,-4.3034
2019-05-29,0.4898
2019-05-30,-3.1015
2019-05-31,-3.5665
2019-06-03,-3.4139
2019-06-04,-2.4055
2019-06-05,3.3702
2019-06-06,0.6326
2019-06-07,-2.0309
2019-06-10,6.0217
2019-06-11,1.1173
2019-06-12,2.3481
2019-06-13,-2.0243
2019-06-14,-0.5051
2019-06-17,3.8302
2019-06-18,-0.0444
2019-06-19,-1.3784
2019-06-20,0.0451
2019-06-21,-0.1803
2019-06-24,-8.0361
2019-06-25,-0.5891
2019-06-26,-0.8889
2019-06-27,8.3707
2019-06-28,14.9425
2019-07-01,-9.0
2019-07-02,-0.967
2019-07-03,-0.3551
2019-07-05,1.7372
2019-07-08,-0.6567
2019-07-09,-0.5289
2019-07-10,2.7913
2019-07-11,0.0862
2019-07-12,0.3445
2019-07-15,0.8584
2019-07-16,0.6383
2019-07-17,-3.2981
2019-07-18,1.0057
2019-07-19,-2.1645
2019-07-22,1.7699
2019-07-23,-4.2609
2019-07-24,-0.545
2019-07-25,-4.0639
2019-07-26,0.6663
2019-07-29,0.0
2019-07-30,3.7352
2019-07-31,3.7375
2019-08-01,1.4060000000000001
2019-08-02,-4.3328
2019-08-05,-10.779
2019-08-06,4.3655
2019-08-07,-2.8696
2019-08-08,-0.8513
2019-08-09,1.5657
2019-08-12,-1.9393
2019-08-13,0.8621
2019-08-14,-0.7039
2019-08-15,-0.6582
2019-08-16,0.8155
2019-08-19,0.1011
2019-08-20,-2.8283
2019-08-21,-8.9917
2019-08-22,-5.4254999999999995
2019-08-23,-4.9517
2019-08-26,11.1817
2019-08-27,-2.5714
2019-08-28,0.5865
2019-08-29,2.2157
2019-08-30,2.6241
2019-09-03,-3.4464
2019-09-04,-2.4755
2019-09-05,0.9445
2019-09-06,-0.5848
2019-09-09,0.3529
2019-09-10,1.9929999999999999
2019-09-11,-3.8506
2019-09-12,3.4071
2019-09-13,0.578
2019-09-16,-1.4368
2019-09-17,1.6909999999999998
2019-09-18,-0.6307
2019-09-19,1.6734
2019-09-20,4.37
2019-09-23,-0.5438
2019-09-24,-3.4445
2019-09-25,-3.0578
2019-09-26,1.0514000000000001
2019-09-27,-1.7919
2019-09-30,-0.0589
2019-10-01,-1.649
2019-10-02,-2.0958
2019-10-03,2.2018
2019-10-04,-4.5482
2019-10-07,-0.3135
2019-10-08,1.8868
2019-10-09,2.4691
2019-10-10,-3.3133
2019-10-11,-0.3115
2019-10-14,0.875
2019-10-15,1.3011
2019-10-16,-0.9174
2019-10-17,1.8519
2019-10-18,-2.6667
2019-10-21,2.4284
2019-10-22,-2.1277
2019-10-23,-3.2919
2019-10-24,1.4772
2019-10-25,-1.6456
2019-10-28,-0.1287
2019-10-29,1.8686
2019-10-30,-0.1898
2019-10-31,-0.1901
2019-11-01,-1.9683000000000002
2019-11-04,0.0
2019-11-05,-0.6477
2019-11-06,-8.0834
2019-11-07,-0.4255
2019-11-08,1.8519
2019-11-11,0.6993
2019-11-12,-1.1111
2019-11-13,-3.3006
2019-11-14,-4.793
2019-11-15,-0.6102
2019-11-18,-14.2748
2019-11-19,-3.2229
2019-11-20,-1.1101
2019-11-21,-1.1225
2019-11-22,-0.8515
2019-11-25,-4.6756
2019-11-26,0.7007
2019-11-27,0.8946
2019-11-29,5.4187
2019-12-02,-1.1215
2019-12-03,0.9452
2019-12-04,0.9363
2019-12-05,0.2783
2019-12-06,0.2775
2019-12-09,-0.8303
2019-12-10,1.4884
2019-12-11,-1.0082
2019-12-12,-0.9259
2019-12-13,-0.4673
2019-12-16,-11.0798
2019-12-17,0.4224
2019-12-18,1.7875999999999999
2019-12-19,2.2727
2019-12-20,0.0
2019-12-23,-1.4141
2019-12-24,3.9959
2019-12-26,-3.3498
2019-12-27,0.5097
2019-12-30,1.3185
2019-12-31,6.5065
2020-01-02,9.7744
2020-01-03,-1.4555
2020-01-06,-1.5638999999999998
2020-01-07,-2.8244
2020-01-08,-2.4523
2020-01-09,1.4898
2020-01-10,-3.0275
2020-01-13,3.9735
2020-01-14,1.5469
2020-01-15,-4.5699
2020-01-16,2.3474
2020-01-17,3.0275
2020-01-21,-2.0481
2020-01-22,-1.7273
2020-01-23,2.1277
2020-01-24,3.5326
2020-01-27,0.5249
2020-01-28,2.5239000000000003
2020-01-29,-1.528
2020-01-30,-0.8621
2020-01-31,-4.0
2020-02-03,0.5435
2020-02-04,0.0
2020-02-05,-0.8108
2020-02-06,0.3633
2020-02-07,-0.4525
2020-02-10,-4.4545
2020-02-11,2.7593
2020-02-12,-4.9074
2020-02-13,5.6475
2020-02-14,-5.0691
2020-02-18,0.5825
2020-02-19,-4.1506
2020-02-20,-1.3092
2020-02-21,-0.2041
2020-02-24,-2.2495
2020-02-25,1.4644
2020-02-26,-8.0412
2020-02-27,-4.148
2020-02-28,-0.7018
2020-03-02,-2.8269
2020-03-03,-7.5152
2020-03-04,4.0629
2020-03-05,-8.5642
2020-03-06,5.5096
2020-03-09,-9.7911
2020-03-10,-0.1447
2020-03-11,3.1884
2020-03-12,-5.4775
2020-03-13,0.7429
2020-03-16,-14.6018
2020-03-17,18.4801
2020-03-18,-8.1633
2020-03-19,7.9365
2020-03-20,-4.4118
2020-03-23,-1.2308
2020-03-24,6.5421
2020-03-25,-5.2632
2020-03-26,-0.463
2020-03-27,0.4651
2020-03-30,1.0802
2020-03-31,-0.7634
2020-04-01,-15.0769
2020-04-02,-3.0797
2020-04-03,11.215
2020-04-06,-0.3361
2020-04-07,-15.5143
2020-04-08,10.3792
2020-04-09,-1.4466999999999999
2020-04-13,-0.5505
2020-04-14,-1.6604999999999999
2020-04-15,-6.0038
2020-04-16,-11.7764
2020-04-17,15.3846
2020-04-20,-1.9607999999999999
2020-04-21,0.0
2020-04-22,1.0
2020-04-23,3.7624
2020-04-24,7.6336
2020-04-27,1.4184
2020-04-28,-2.0979
2020-04-29,8.75
2020-04-30,-1.3136
2020-05-01,-7.9867
2020-05-04,11.3924
2020-05-05,-2.5974
2020-05-06,-3.3333
2020-05-07,-5.0
2020-05-08,2.7223
2020-05-11,-9.364
2020-05-12,-2.5341
2020-05-13,0.0
2020-05-14,2.0
2020-05-15,13.3333
2020-05-18,27.8547
2020-05-19,17.1854
2020-05-20,7.2748
2020-05-21,-7.535
2020-05-22,7.9162
2020-05-26,1.6181
2020-05-27,10.828
2020-05-28,2.0115
2020-05-29,-8.6385
2020-06-01,0.8222
2020-06-02,2.8033
2020-06-03,0.2479
2020-06-04,-1.5826
2020-06-05,10.9548
2020-06-08,-11.413
2020-06-09,1.6360000000000001
2020-06-10,-17.1026
2020-06-11,-5.7039
2020-06-12,0.5792
2020-06-15,10.9405
2020-06-16,-7.2664
2020-06-17,-0.7463
2020-06-18,0.3759
2020-06-19,-2.2472
2020-06-22,8.4291
2020-06-23,-8.1272
2020-06-24,-13.9744
2020-06-25,1.3413
2020-06-26,-0.4412
2020-06-29,-5.3176
2020-06-30,8.1123
2020-07-01,0.2886
2020-07-02,1.7266
2020-07-06,-0.8487
2020-07-07,-0.1427
2020-07-08,-6.2857
2020-07-09,-3.9634
2020-07-10,-5.873
2020-07-13,-2.8668
2020-07-14,-0.8681
2020-07-15,2.4518
2020-07-16,0.0
2020-07-17,-3.3333
2020-07-20,-4.3324
2020-07-21,7.3937
2020-07-22,-2.7539
2020-07-23,1.0619
2020-07-24,-2.1016
2020-07-27,0.1789
2020-07-28,-1.4125
2020-07-29,-4.9068000000000005
2020-07-30,0.5714
2020-07-31,0.3788
