ticker,EURI US Equity
2016-02-26,0.4107
2016-02-29,0.3067
2016-03-01,1.1213
2016-03-02,12.2984
2016-03-03,14.901299999999999
2016-03-04,23.75
2016-03-07,-19.1919
2016-03-08,18.75
2016-03-09,-5.2632
2016-03-10,-2.2222
2016-03-11,-1.8466
2016-03-14,-1.9537
2016-03-15,-5.5351
2016-03-16,-1.25
2016-03-17,-3.7975
2016-03-18,-11.5954
2016-03-21,4.186
2016-03-22,0.0
2016-03-23,-7.6786
2016-03-24,-1.7408000000000001
2016-03-28,11.811
2016-03-29,-14.7887
2016-03-30,12.3967
2016-03-31,0.0
2016-04-01,-4.4118
2016-04-04,-1.6346
2016-04-05,-12.4145
2016-04-06,-3.5714
2016-04-07,0.2315
2016-04-08,9.3533
2016-04-11,6.4414
2016-04-12,1.5873
2016-04-13,-2.2461
2016-04-14,3.0969
2016-04-15,-7.4612
2016-04-18,8.9005
2016-04-19,-4.6154
2016-04-20,-3.5282
2016-04-21,-3.0303
2016-04-22,0.3233
2016-04-25,2.3631
2016-04-26,-29.276
2016-04-27,0.8902
2016-04-28,32.0588
2016-04-29,15.812899999999999
2016-05-02,-10.4808
2016-05-03,-0.1074
2016-05-04,15.2688
2016-05-05,-13.4328
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,-13.7931
2016-05-11,6.0
2016-05-12,0.5896
2016-05-13,12.544
2016-05-16,-13.3333
2016-05-17,19.2308
2016-05-18,-3.2258
2016-05-19,-25.0
2016-05-20,17.2222
2016-05-23,11.8483
2016-05-24,-22.8814
2016-05-25,0.0
2016-05-26,0.0
2016-05-31,16.4835
2016-06-01,13.2075
2016-06-02,-16.6667
2016-06-03,0.0
2016-06-06,0.0
2016-06-07,2.0
2016-06-08,0.0
2016-06-09,7.8431
2016-06-10,-9.0909
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,11.0
2016-06-17,-9.009
2016-06-20,0.0
2016-06-21,-0.9901
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-27,16.0
2016-06-29,-13.7931
2016-06-30,16.0
2016-07-01,0.0
2016-07-05,-17.0259
2016-07-06,-4.4156
2016-07-07,4.3478
2016-07-08,-4.1667
2016-07-11,19.5652
2016-07-12,-18.1818
2016-07-13,0.2778
2016-07-14,10.8033
2016-07-15,10.0
2016-07-18,-9.0909
2016-07-19,10.0
2016-07-20,-20.0
2016-07-21,4.5455
2016-07-22,23.913
2016-07-25,-12.2807
2016-07-26,-12.0
2016-07-27,-1.9886
2016-07-28,0.4348
2016-07-29,0.0
2016-08-01,-0.7215
2016-08-03,5.814
2016-08-04,31.8681
2016-08-05,-3.3333
2016-08-08,-22.4138
2016-08-09,33.3333
2016-08-10,-16.6667
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,20.0
2016-08-17,-16.6667
2016-08-18,0.0
2016-08-19,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,-30.0
2016-08-25,26.6071
2016-08-29,1.2694
2016-08-30,11.4206
2016-08-31,-1.75
2016-09-01,0.0
2016-09-02,-14.1221
2016-09-07,0.7407
2016-09-09,-1.1764999999999999
2016-09-13,-4.7619
2016-09-14,2.5
2016-09-15,-2.7439
2016-09-16,0.0
2016-09-19,-0.9404
2016-09-20,0.0
2016-09-21,-10.9177
2016-09-23,0.0
2016-09-26,0.0
2016-09-27,16.1634
2016-09-28,-25.0765
2016-09-29,33.8776
2016-09-30,0.0
2016-10-03,-25.3049
2016-10-04,7.7551
2016-10-05,-7.197
2016-10-07,0.0
2016-10-11,-0.4082
2016-10-12,0.0
2016-10-13,-1.6393
2016-10-14,20.0
2016-10-17,-16.6667
2016-10-18,-21.25
2016-10-19,22.7513
2016-10-20,-20.6897
2016-10-21,11.9565
2016-10-24,-22.3301
2016-10-25,50.0
2016-10-26,13.3333
2016-10-27,7.3529
2016-10-28,-13.3562
2016-10-31,4.3478
2016-11-01,-3.0303
2016-11-02,5.0781
2016-11-03,17.4721
2016-11-04,26.5823
2016-11-07,-4.625
2016-11-08,-16.1206
2016-11-09,0.0
2016-11-10,-25.0
2016-11-11,40.0
2016-11-14,0.0
2016-11-15,-4.7619
2016-11-16,0.0
2016-11-17,-25.0
2016-11-18,55.0
2016-11-21,-35.4839
2016-11-22,-18.9583
2016-11-23,27.5064
2016-11-25,64.5161
2016-11-28,-33.9461
2016-11-29,-10.575099999999999
2016-11-30,33.4025
2016-12-01,-20.3733
2016-12-02,-4.6875
2016-12-05,1.6393
2016-12-06,1.6129
2016-12-07,-19.0476
2016-12-09,17.647100000000002
2016-12-12,7.0833
2016-12-14,-6.6148
2016-12-15,-16.6667
2016-12-16,19.25
2016-12-19,-20.3354
2016-12-20,1.0526
2016-12-21,-8.3333
2016-12-22,0.0
2016-12-23,30.9659
2016-12-27,-21.2581
2016-12-28,0.551
2016-12-29,0.0
2016-12-30,12.8767
2017-01-03,0.2427
2017-01-04,0.0
2017-01-06,-18.6441
2017-01-09,0.0
2017-01-10,9.5238
2017-01-11,4.3478
2017-01-12,-12.5
2017-01-13,-2.3810000000000002
2017-01-17,0.0
2017-01-18,11.8902
2017-01-19,-10.6267
2017-01-23,-2.439
2017-01-24,15.0
2017-01-25,-8.4239
2017-01-27,-5.0445
2017-01-30,5.0
2017-02-01,19.0476
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,0.0
2017-02-07,14.0
2017-02-08,0.0
2017-02-09,-17.5439
2017-02-10,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,-1.8617
2017-02-16,4.065
2017-02-17,7.2917
2017-02-21,257.2816
2017-02-22,8.6957
2017-02-23,10.0
2017-02-24,8.3523
2017-02-27,7.3938
2017-02-28,5.0781
2017-03-01,4.0428
2017-03-02,18.6244
2017-03-03,10.8434
2017-03-06,11.413
2017-03-07,-47.6829
2017-03-08,23.0769
2017-03-09,1.8939
2017-03-10,2.3234
2017-03-13,-0.4541
2017-03-14,-34.1697
2017-03-15,105.1282
2017-03-16,14.0541
2017-03-17,-15.1659
2017-03-20,7.2626
2017-03-21,-5.2083
2017-03-22,-7.6923
2017-03-23,-37.5744
2017-03-24,18.236
2017-03-27,4.8387
2017-03-28,-6.9231
2017-03-29,-15.7025
2017-03-30,-21.5686
2017-03-31,-22.5
2017-04-03,-35.4839
2017-04-19,-60.9375
2017-04-20,28.0
2017-04-21,50.0
2017-04-24,-36.6667
2017-04-25,5.2632
2017-04-26,-25.0
2017-04-27,-33.3333
2017-04-28,95.0
2017-05-01,-48.7179
2017-05-02,48.125
2017-05-03,-18.9873
2017-05-04,25.0
2017-05-05,26.6667
2017-05-08,-31.5789
2017-05-09,7.6923
2017-05-10,7.1429
2017-05-11,-20.0
2017-05-12,-15.625
2017-05-15,18.5185
2017-05-16,0.0
2017-05-17,-16.6667
2017-05-18,30.0
2017-05-22,-15.3846
2017-05-23,9.0909
2017-05-24,25.0
2017-05-25,-26.6667
2017-05-26,-9.0909
2017-05-30,10.0
2017-05-31,0.0
2017-06-01,36.3636
2017-06-02,-19.1667
2017-06-05,-1.0309
2017-06-06,16.6667
2017-06-07,0.0
2017-06-08,-21.4286
2017-06-09,36.3636
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,-13.3333
2017-06-20,0.0
2017-06-21,15.3846
2017-06-22,6.6667
2017-06-26,-6.25
2017-06-27,0.0
2017-06-28,6.6667
2017-06-29,6.25
2017-06-30,-5.8824
2017-07-03,-6.25
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-24,0.0
2017-07-25,-6.6667
2017-07-26,-28.5714
2017-07-28,250.0
2017-07-31,-57.1429
2017-08-01,-33.3333
2017-08-02,11.0
2017-08-04,17.1171
2017-08-07,-15.3846
2017-08-08,-9.0909
2017-08-09,10.0
2017-08-10,36.3636
2017-08-11,-26.6667
2017-08-14,0.0
2017-08-15,-9.0909
2017-08-16,10.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,-9.0909
2017-09-05,10.0
2017-09-11,0.0
2017-09-12,-9.0909
2017-09-13,0.0
2017-09-14,10.0
2017-09-15,-9.0909
2017-09-18,10.0
2017-09-19,-27.2727
2017-09-20,37.5
2017-09-26,0.0
2017-09-28,0.0
2017-09-29,-9.0909
2017-10-02,-10.0
2017-10-03,-44.4444
2017-10-04,20.0
2017-10-09,50.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-13,0.0
2017-10-18,11.1111
2017-10-20,0.0
2017-10-25,-50.0
2017-10-27,20.0
2017-10-30,-16.6667
2017-10-31,20.0
2017-11-01,0.0
2017-11-02,-16.6667
2017-11-03,20.0
2017-11-06,0.0
2017-11-08,-16.6667
2017-11-09,100.0
2017-11-13,-48.0
2017-11-15,-3.8462
2017-11-16,2.0
2017-11-17,7.8431
2017-11-20,-98.1818
2017-11-21,4900.0
2017-11-22,0.0
2017-11-24,0.0
2017-11-30,0.0
2017-12-01,-96.0
2017-12-04,150.0
2017-12-05,900.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,-88.0
2017-12-11,733.3333
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,-88.0
2017-12-15,16.6667
2017-12-18,614.2857
2017-12-19,0.0
2017-12-20,-98.0
2017-12-21,900.0
2017-12-22,-10.0
2017-12-27,1011.1111
2017-12-28,-80.0
2017-12-29,55.0
2018-01-04,-3.2258
2018-01-09,233.3333
2018-01-10,-70.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,-13.3333
2018-01-17,0.0
2018-01-19,-3.8462
2018-01-22,20.0
2018-01-24,0.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-31,-73.3333
2018-02-01,1150.0
2018-02-02,-5.0
2018-02-05,-47.3684
2018-02-06,0.0
2018-02-07,-36.0
2018-02-08,0.0
2018-02-12,-6.25
2018-02-14,-73.3333
2018-02-16,275.0
2018-02-20,0.0
2018-02-23,-73.3333
2018-02-26,275.0
2018-02-28,33.3333
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,-25.0
2018-03-06,200.0
2018-03-07,-11.1111
2018-03-08,-62.5
2018-03-12,66.6667
2018-03-20,-18.0
2018-03-22,-26.8293
2018-03-26,0.0
2018-03-27,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-11,0.0
2018-04-13,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,-93.3333
2018-04-23,1400.0
2018-04-24,16.6667
2018-04-25,14.2857
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,-82.5
2018-05-07,42.8571
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,400.0
2018-05-11,-80.0
2018-05-14,0.0
2018-05-15,-90.0
2018-05-23,600.0
2018-06-01,0.0
2018-06-04,14.2857
2018-06-05,25.0
2018-06-06,-30.0
2018-06-12,42.8571
2018-06-13,0.0
2018-06-14,20.0
2018-06-19,-91.6667
2018-06-28,100.0
2018-06-29,50.0
2018-07-03,0.0
2018-07-06,0.0
2018-07-10,100.0
2018-07-13,-83.3333
2018-07-16,0.0
2018-07-18,100.0
2018-07-23,0.0
2018-07-26,-50.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-03,0.0
2018-08-06,200.0
2018-08-07,0.0
2018-08-08,-33.3333
2018-08-09,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-27,-50.0
2018-08-28,100.0
2018-08-29,0.0
2018-09-05,0.0
2018-09-10,0.0
2018-09-11,100.0
2018-09-13,-50.0
2018-09-14,-95.0
2018-09-17,1900.0001
2018-09-26,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-10,50.0
2018-10-11,-33.3333
2018-10-15,-50.0
2018-10-18,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-30,0.0
2018-11-06,0.0
2018-11-08,900.0
2018-11-09,-90.0
2018-11-12,0.0
2018-11-20,0.0
2018-11-30,0.0
2018-12-04,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-21,0.0
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-03,0.0
2019-01-04,-99.0
2019-01-07,9900.0
2019-01-11,0.0
2019-01-15,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-30,0.0
2019-02-05,0.0
2019-02-11,0.0
2019-02-15,-90.0
2019-02-20,900.0
2019-02-22,0.0
2019-02-26,0.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-14,-90.0
2019-03-18,1900.0001
2019-03-22,-50.0
2019-03-28,0.0
2019-03-29,0.0
2019-04-02,-90.0
2019-04-08,2900.0001
2019-04-24,-66.6667
2019-04-30,0.0
2019-05-17,200.0
2019-06-03,0.0
2019-06-06,-66.6667
2019-06-07,0.0
2019-06-11,0.0
2019-06-25,0.0
2019-07-03,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-17,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-27,0.0
2019-08-30,0.0
2019-09-11,0.0
2019-09-12,0.0
2019-09-16,0.0
2019-09-18,-99.0
2019-09-19,19900.0001
2019-09-23,-50.0
2019-09-24,0.0
2019-10-02,0.0
2019-10-04,100.0
2019-10-09,0.0
2019-10-10,-50.0
2019-10-11,100.0
2019-10-17,0.0
2019-10-22,0.0
2019-10-24,-50.0
2019-10-29,100.0
2019-10-30,-50.0
2019-11-01,100.0
2019-11-04,-50.0
2019-11-06,100.0
2019-11-11,0.0
2019-11-13,-50.0
2019-11-19,0.0
2019-11-20,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-12,0.0
2019-12-16,-90.0
2019-12-18,900.0
2019-12-19,0.0
2019-12-24,0.0
2019-12-27,0.0
2019-12-30,100.0
2019-12-31,-95.0
2020-01-03,900.0
2020-01-06,100.0
2020-01-08,-50.0
2020-01-16,0.0
2020-01-21,0.0
2020-01-23,0.0
2020-01-24,900.0
2020-01-30,-90.0
2020-01-31,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-07,-83.0
2020-02-25,488.2353
2020-02-26,0.0
2020-02-27,0.0
2020-03-02,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,100.0
2020-03-12,-50.0
2020-03-13,100.0
2020-03-16,-50.0
2020-03-18,100.0
2020-03-19,-50.0
2020-03-24,0.0
2020-03-26,0.0
2020-04-06,100.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,100.0
2020-04-17,150.0
2020-04-20,0.0
2020-04-22,-90.0
2020-04-29,200.0
2020-05-06,-96.6667
2020-05-07,900.0
2020-05-08,-90.0
2020-05-15,900.0
2020-05-20,0.0
2020-05-22,100.0
2020-05-26,-50.0
2020-05-27,0.0
2020-06-05,100.0
2020-06-09,-95.0
2020-06-16,1900.0001
2020-06-18,0.0
2020-06-19,0.0
2020-06-24,-50.0
2020-06-30,100.0
2020-07-01,-50.0
2020-07-06,100.0
2020-07-07,-99.5
2020-07-10,19900.0001
2020-07-13,0.0
2020-07-20,-50.0
2020-07-23,-99.0
2020-07-30,900.0
